,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
93,12208076986616.451,218135.0,105575.0,40667.0,12130.0,376507.0
94,12511420179562.78,219035.0,102590.0,38423.0,11298.0,371346.0
95,12820697006102.857,213006.0,95923.0,35530.0,10129.0,354588.0
96,13134767990134.928,213097.0,92559.0,33582.0,9467.0,348705.0
97,13454012769633.648,205931.0,87904.0,31216.0,8318.0,333369.0
98,13784206227094.748,211959.0,87935.0,30579.0,8144.0,338617.0
99,14125015388773.092,204806.0,81992.0,28015.0,7110.0,321923.0
100,14470773670857.424,205120.0,79639.0,26751.0,6571.0,318081.0
101,14827474230009.576,204389.0,76407.0,24996.0,6160.0,311952.0
102,15195011874876.29,204522.0,73230.0,23851.0,5516.0,307119.0
103,15567533252791.031,197226.0,68223.0,21885.0,4852.0,292186.0
104,15950899542617.3,200556.0,67542.0,20978.0,4551.0,293627.0
105,16344747479952.336,193788.0,62625.0,19012.0,4034.0,279459.0
106,16744368491739.674,192828.0,60053.0,18041.0,3825.0,274747.0
107,17154477714090.648,192160.0,57668.0,16547.0,3347.0,269722.0
108,17574856657112.486,190306.0,55133.0,15696.0,2966.0,264101.0
109,18006020189320.902,187652.0,51957.0,14578.0,2731.0,256918.0
110,18453338767013.04,189408.0,50060.0,13996.0,2532.0,255996.0
111,18911176296563.395,182739.0,46506.0,12445.0,2359.0,244049.0
112,19374532102070.89,181872.0,43750.0,11498.0,1930.0,239050.0
113,19847293259246.44,179355.0,41265.0,10635.0,1805.0,233060.0
114,20337766564522.992,180381.0,39713.0,9816.0,1790.0,231700.0
115,20838887067585.28,173500.0,36476.0,8929.0,1572.0,220477.0
116,21349645215296.27,174473.0,34740.0,8531.0,1465.0,219209.0
117,21877154033749.426,172000.0,32582.0,7653.0,1400.0,213635.0
118,22414794689805.38,169104.0,30402.0,6969.0,1201.0,207676.0
119,22962264352041.195,166093.0,28770.0,6536.0,1168.0,202567.0
120,23526926901953.895,164534.0,26848.0,6175.0,1094.0,198651.0
121,24106918111913.695,161468.0,24275.0,5660.0,1067.0,192470.0
122,24698580684505.207,159011.0,22637.0,5147.0,961.0,187756.0
123,25305847866348.94,158344.0,21572.0,4875.0,947.0,185738.0
124,25928379390074.812,155068.0,19907.0,4436.0,939.0,180350.0
125,26566438676173.703,153154.0,18365.0,4146.0,914.0,176579.0
126,27222099850968.71,149043.0,16634.0,3883.0,874.0,170434.0
127,27892967571598.723,147622.0,15476.0,3629.0,873.0,167600.0
128,28580106830305.59,144302.0,14194.0,3377.0,843.0,162716.0
129,29281863242995.305,144085.0,13236.0,3356.0,865.0,161542.0
130,30000270109267.637,138074.0,11960.0,3035.0,865.0,153934.0
131,30736941515006.92,136136.0,11128.0,2928.0,804.0,150996.0
132,31490975878722.996,133943.0,10170.0,2741.0,775.0,147629.0
133,32270010437286.332,131724.0,9304.0,2686.0,768.0,144482.0
134,33062463746320.0,128845.0,8730.0,2578.0,812.0,140965.0
135,33876342778622.934,127637.0,8216.0,2666.0,845.0,139364.0
136,34712465786206.11,122377.0,7183.0,2486.0,839.0,132885.0
137,35565274240909.9,119095.0,6743.0,2468.0,763.0,129069.0
138,36436927673551.92,117243.0,6321.0,2340.0,744.0,126648.0
139,37333393508297.12,115523.0,5858.0,2376.0,802.0,124559.0
140,38247751962647.8,112164.0,5667.0,2369.0,810.0,121010.0
141,39189495517302.66,109972.0,5397.0,2384.0,814.0,118567.0
142,40159940663145.84,106702.0,5057.0,2351.0,827.0,114937.0
143,41144059817157.53,102861.0,4715.0,2204.0,807.0,110587.0
144,42156098339718.94,102528.0,4803.0,2210.0,862.0,110403.0
145,43194186572431.51,98714.0,4494.0,2169.0,882.0,106259.0
146,44250942874104.7,96934.0,4494.0,2233.0,775.0,104436.0
147,45344152292868.62,93552.0,4249.0,2232.0,845.0,100878.0
148,46462982476323.52,90263.0,4165.0,2167.0,759.0,97354.0
149,47605386286133.99,88192.0,4023.0,2268.0,822.0,95305.0
150,48775542582491.19,86387.0,3910.0,2243.0,773.0,93313.0
151,49977672659974.08,84116.0,3948.0,2139.0,843.0,91046.0
152,51199119297484.33,80747.0,3890.0,2123.0,811.0,87571.0
153,52456954362634.555,79325.0,3726.0,2196.0,779.0,86026.0
154,53751731656762.195,76610.0,3834.0,2203.0,817.0,83464.0
155,55072561051543.57,73688.0,3725.0,2099.0,789.0,80301.0
156,56425741129516.56,73180.0,3736.0,2160.0,852.0,79928.0
157,57812022278546.83,70241.0,3725.0,2129.0,840.0,76935.0
158,59237261120661.87,67848.0,3625.0,2153.0,830.0,74456.0
159,60695243746988.78,66153.0,3589.0,2048.0,855.0,72645.0
160,62191661502467.98,63509.0,3659.0,2118.0,812.0,70098.0
161,63716684911759.57,62162.0,3551.0,2124.0,839.0,68676.0
162,65283924321681.016,61084.0,3529.0,2050.0,820.0,67483.0
163,66889385908874.52,58781.0,3408.0,2093.0,837.0,65119.0
164,68535479084653.55,56117.0,3437.0,2062.0,874.0,62490.0
165,70219466570990.25,54379.0,3317.0,2070.0,855.0,60621.0
166,71946999497756.64,53436.0,3482.0,2007.0,807.0,59732.0
167,73721319338967.66,52221.0,3281.0,2050.0,781.0,58333.0
168,75530805301435.06,50341.0,3353.0,2036.0,783.0,56513.0
169,77389612642437.77,48483.0,3345.0,2021.0,824.0,54673.0
170,79293502322217.14,46464.0,3324.0,1940.0,808.0,52536.0
171,81245549440864.84,45164.0,3139.0,2025.0,733.0,51061.0
172,83243950156828.05,43849.0,3109.0,1997.0,781.0,49736.0
173,85291280560628.77,42959.0,3104.0,1898.0,770.0,48731.0
174,87382566785008.19,41233.0,3123.0,1915.0,768.0,47039.0
175,89535325053684.89,39473.0,3045.0,1879.0,774.0,45171.0
176,91736026470854.86,38459.0,3042.0,1862.0,761.0,44124.0
177,93998854781748.83,36968.0,2857.0,1907.0,742.0,42474.0
178,96305515004633.27,36638.0,2856.0,1762.0,831.0,42087.0
179,98681841414166.44,35029.0,2776.0,1789.0,769.0,40363.0
180,101097007932852.25,33722.0,2810.0,1774.0,772.0,39078.0
181,103587764813914.55,31926.0,2656.0,1706.0,738.0,37026.0
182,106138033883436.6,31380.0,2676.0,1742.0,680.0,36478.0
183,108759732070516.58,30605.0,2747.0,1694.0,747.0,35793.0
184,111423428889670.53,29130.0,2687.0,1656.0,643.0,34116.0
185,114156507741974.05,28511.0,2648.0,1612.0,683.0,33454.0
186,116964504484657.75,27142.0,2498.0,1464.0,671.0,31775.0
187,119848779874213.84,26320.0,2502.0,1491.0,692.0,31005.0
188,122790573528924.8,25678.0,2475.0,1427.0,619.0,30199.0
189,125823694048873.33,24915.0,2465.0,1431.0,612.0,29423.0
190,128895640613273.3,23475.0,2441.0,1453.0,612.0,27981.0
191,132090139260249.55,22495.0,2466.0,1381.0,586.0,26928.0
192,135321837722474.17,21799.0,2462.0,1381.0,597.0,26239.0
193,138660377804945.38,21018.0,2495.0,1302.0,542.0,25357.0
194,142059703955350.66,20244.0,2553.0,1367.0,562.0,24726.0
195,145550722784057.1,19134.0,2486.0,1331.0,583.0,23534.0
196,149141680014003.75,18449.0,2586.0,1261.0,555.0,22851.0
197,152820768256266.4,17874.0,2570.0,1162.0,496.0,22102.0
198,156568836461633.03,16970.0,2561.0,1159.0,461.0,21151.0
