,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
148,46463770926544.414,87845.0,4095.0,2392.0,882.0,95214.0
149,47603674533878.54,84769.0,4187.0,2368.0,873.0,92197.0
150,48774229857660.805,82182.0,4036.0,2277.0,869.0,89364.0
151,49976757388087.14,80021.0,3914.0,2221.0,876.0,87032.0
152,51198903867951.26,77586.0,3931.0,2305.0,874.0,84696.0
153,52457214544273.805,76019.0,3951.0,2248.0,935.0,83153.0
154,53750915123969.99,74034.0,4003.0,2266.0,886.0,81189.0
155,55072446204288.164,70489.0,3773.0,2276.0,931.0,77469.0
156,56424717916933.25,67952.0,3839.0,2330.0,903.0,75024.0
157,57813778777959.63,66400.0,3794.0,2210.0,916.0,73320.0
158,59233404993875.96,65022.0,3723.0,2243.0,860.0,71848.0
159,60695588252046.99,63317.0,3732.0,2266.0,910.0,70225.0
160,62187551522576.65,60881.0,3741.0,2233.0,892.0,67747.0
161,63720455590867.914,58432.0,3689.0,2132.0,880.0,65133.0
162,65284376029738.375,56980.0,3596.0,2055.0,856.0,63487.0
163,66893734120119.63,55180.0,3625.0,2147.0,903.0,61855.0
164,68533119847264.88,53611.0,3588.0,2179.0,857.0,60235.0
165,70217599324474.164,52015.0,3537.0,2168.0,901.0,58621.0
166,71943460840496.66,50170.0,3425.0,2160.0,783.0,56538.0
167,73724123307277.33,48266.0,3365.0,2042.0,825.0,54498.0
168,75535414895624.92,46578.0,3416.0,2165.0,823.0,52982.0
169,77390205816167.56,45865.0,3172.0,2078.0,878.0,51993.0
170,79295367103083.84,44565.0,3321.0,2010.0,820.0,50716.0
171,81239612391129.78,42473.0,3274.0,2039.0,781.0,48567.0
172,83242802492850.12,40797.0,3188.0,2013.0,856.0,46854.0
173,85288463557933.83,39854.0,3119.0,1993.0,819.0,45785.0
174,87386625522632.25,38186.0,3065.0,1957.0,800.0,44008.0
175,89535672343858.03,37565.0,3129.0,1918.0,778.0,43390.0
176,91737631033665.25,36450.0,3110.0,1840.0,780.0,42180.0
177,93991665037103.89,34289.0,2936.0,1843.0,820.0,39888.0
178,96301946383044.47,33381.0,2910.0,1814.0,726.0,38831.0
179,98672131821797.94,32400.0,2810.0,1752.0,748.0,37710.0
180,101110739850529.72,31242.0,2808.0,1770.0,709.0,36529.0
181,103574924924080.53,30374.0,2731.0,1705.0,754.0,35564.0
182,106137927285583.81,28884.0,2723.0,1619.0,715.0,33941.0
183,108746620968477.38,28024.0,2592.0,1609.0,672.0,32897.0
184,111430308793012.67,27350.0,2600.0,1634.0,703.0,32287.0
185,114156735247569.52,26369.0,2453.0,1511.0,628.0,30961.0
186,116964210804734.52,25678.0,2488.0,1454.0,626.0,30246.0
187,119827511201488.94,24514.0,2447.0,1451.0,602.0,29014.0
188,122797497118985.89,23285.0,2402.0,1465.0,616.0,27768.0
189,125821059781588.92,22279.0,2409.0,1402.0,557.0,26647.0
190,128916866738395.33,21688.0,2377.0,1365.0,594.0,26024.0
191,132088817183054.06,20955.0,2435.0,1320.0,594.0,25304.0
192,135331165392124.95,20301.0,2413.0,1290.0,580.0,24584.0
193,138644497280835.33,18898.0,2346.0,1250.0,491.0,22985.0
194,142058736355813.22,18007.0,2375.0,1198.0,499.0,22079.0
195,145553427038429.78,17800.0,2334.0,1149.0,523.0,21806.0
196,149143477788792.9,17089.0,2522.0,1133.0,439.0,21183.0
197,152803668781663.47,16171.0,2523.0,1155.0,482.0,20331.0
198,156556907316081.16,15755.0,2455.0,1010.0,449.0,19669.0
