,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
39,0.74296,0.75728,0.75656,0.7851,0.68584,0.65298,0.82045,0.78707,0.7355,0.74304,0.71037,0.72268,0.76782,0.73658,0.77535,0.79777,0.74578,0.74775,0.76229,0.75897,0.65776,0.69921,0.85034,0.68869,0.78171,0.68057,0.80381,0.72159,0.73952,0.66291,0.71042,0.71623,0.74218,0.77456,0.75453,0.73897,0.66936,0.7093,0.6117,1,0.71101,0.66022,0.71639,0.62447,0.68338,0.69123,0.76941,0.65556,0.65496,0.65957,0.56481,0.57464,0.53048,0.77232,0.5573,0.64922,0.56234,0.68222,0.48032,0.38622,0.44504,0.39846,0.45786,0.48339,0.55798,0.35742,0.55022,0.43465,0.34998,0.14266,0.35457,0.37071,0.39144,0.47576,0.53188,0.1193,0.39427,0.0079067,0.14751,0.11755,0.23716,0.31509,0.29132,-0.017843,0.23249,0.18967,0.14133,0.48856,0.28311,0.24344,0.30051,0.065723,0.03786,-0.31849,0.36604,0.28539,0.24144,0.26959,0.032959,0.062904,0.0039515,-0.1322,0.16342,0.1145,0.20794,0.1167,0.16697,0.06879,0.13327,0.17539,-0.017897,-0.010448,-0.14056,-0.032518,0.19453,0.12496,0.2559,-0.13587,0.056408,0.090309,-0.12553,0.13144,0.11947,-0.1181,0.15785,0.204,0.022641,0.11843,0.23659,0.017741,0.022362,0.082975,-0.19897,-0.015632,0.012711,-0.085879,-0.18038,-0.1332,-0.16794,0.065892,0.037466,0.0025248,-0.14648,-0.12804,-0.0028192,0.43754,-0.10207,-0.10106,-0.19921,-0.15542,-0.09614,0.13963,-0.080813,-0.1792,-0.030351,0.29874,-0.032129,0.14086,0.02104,0.11551,-0.23662,-0.16137,-0.060855,0.067406,-0.11302,0.33723,0.13545,0.075913,-0.045701,0.17153,-0.10814,-0.14575,-0.1508,-0.1058,-0.1287,-0.097295,-0.16171,0.12772,0.036283,0.051055,-0.33721,-0.15073,0.01651,
40,0.8669,0.81417,0.81127,0.87434,0.83366,0.75069,0.89457,0.80872,0.82774,0.84243,0.89487,0.84389,0.91334,0.81492,0.83978,0.79576,0.82794,0.85479,0.84399,0.80452,0.73503,0.83219,0.78475,0.84339,0.87159,0.80598,0.80154,0.79779,0.85202,0.81912,0.83198,0.85949,0.72102,0.78327,0.71631,0.74148,0.77672,0.83984,0.58222,0.71101,1,0.7693,0.73092,0.68766,0.65699,0.78151,0.70738,0.66336,0.67638,0.65761,0.63023,0.68343,0.62545,0.68511,0.5339,0.56263,0.46257,0.74583,0.3476,0.36408,0.62868,0.51415,0.66232,0.54816,0.50566,0.42066,0.52568,0.34488,0.35045,0.26339,0.40002,0.45654,0.31955,0.45846,0.33249,0.20629,0.41818,0.088482,0.09099,0.28213,0.077828,0.32417,0.19668,-0.035866,0.1033,0.35181,0.03368,0.34968,0.34907,0.07373,0.081087,-0.074558,-0.055419,-0.40818,0.18407,0.21492,0.12421,0.26697,-0.032826,0.018925,-0.12334,-0.11694,-0.025324,0.067272,0.2066,0.19381,0.080096,0.0017258,0.32814,0.18905,-0.017668,0.041622,-0.22433,-0.090623,0.244,-0.00027892,0.16955,0.019588,0.05933,0.10723,-0.13377,0.17938,0.12933,-0.13098,0.17967,0.24809,-0.034723,-0.095958,0.31469,-0.035439,-0.14805,0.030358,-0.060463,-0.17127,0.0014191,-0.078883,-0.24304,-0.27035,-0.19651,0.028722,-0.028646,0.080198,-0.02817,-0.23697,-0.095457,0.16199,-0.056048,-0.12977,-0.0017573,0.012152,-0.074345,0.038831,-0.11058,-0.079545,-0.11567,0.30397,-0.090464,0.15522,0.10493,-0.15632,-0.20575,-0.058398,-0.12239,0.19187,-0.20305,0.23952,0.028293,0.067434,-0.058351,0.052967,-0.060355,-0.072011,-0.15782,-0.11654,0.0019297,-0.0092408,-0.069764,0.036849,-0.034529,0.16246,-0.049006,-0.14812,0.23026,
41,0.71781,0.71333,0.71223,0.8027,0.70088,0.67467,0.78496,0.71729,0.74399,0.6969,0.75141,0.70821,0.81313,0.65859,0.74931,0.67584,0.78195,0.7794,0.77703,0.71539,0.62928,0.71383,0.73028,0.72845,0.79056,0.68257,0.67686,0.63667,0.8284,0.77639,0.73533,0.80058,0.6175,0.71646,0.689,0.64806,0.80032,0.73066,0.61396,0.66022,0.7693,1,0.59214,0.54292,0.63848,0.72667,0.72374,0.66359,0.67276,0.62409,0.5673,0.57688,0.61208,0.68297,0.51626,0.46535,0.52761,0.70412,0.35977,0.42393,0.47939,0.39876,0.31441,0.46319,0.4203,0.52325,0.43351,0.27989,0.25796,0.36945,0.30704,0.44811,0.30176,0.45073,0.40869,0.038421,0.44723,0.024895,0.15589,0.24775,-0.057166,0.16181,0.14354,-0.10604,0.20322,0.38454,0.16223,0.31248,0.24505,0.1398,0.1186,0.094038,0.19119,-0.2493,0.31099,0.13613,0.18136,-0.030246,-0.17378,-0.16823,-0.12278,-0.23507,-0.036607,0.28786,0.15868,0.32217,0.188,0.043049,0.36291,0.28789,-0.08395,-0.028865,-0.19179,-0.22447,0.35534,0.081315,0.22469,-0.067655,-0.011914,0.23046,-0.096082,0.026003,0.099852,-0.13609,0.15788,0.09196,0.027343,0.034144,0.25925,0.11778,-0.17534,-0.026275,-0.074781,-0.15771,0.052426,-0.08229,-0.061191,-0.21987,-0.13411,-0.088472,-0.18215,0.10138,0.058067,-0.27165,0.17386,0.27262,0.024585,-0.26288,-0.046727,-0.020251,-0.17929,0.27381,-0.13764,-0.074846,-0.2447,0.21909,-0.081821,0.13309,-0.042839,-0.11449,-0.23882,-0.035856,-0.12193,0.22961,-0.12654,0.29993,0.25379,0.22216,-0.076249,0.097961,-0.064341,-0.1095,-0.26699,-0.13184,0.00072188,-0.056045,-0.020522,0.073313,-0.086915,0.092272,-0.10262,-0.15494,0.20402,
42,0.76395,0.67548,0.77252,0.7539,0.69502,0.6824,0.77711,0.67867,0.7519,0.78855,0.77349,0.71554,0.75948,0.7304,0.75532,0.73414,0.69258,0.80652,0.72334,0.79765,0.63018,0.75322,0.76141,0.76558,0.71889,0.77859,0.69058,0.68762,0.77726,0.69812,0.6689,0.77775,0.64696,0.68211,0.6821,0.70494,0.67287,0.70899,0.61568,0.71639,0.73092,0.59214,1,0.68564,0.67005,0.72796,0.61488,0.63752,0.5942,0.55788,0.50947,0.54799,0.52609,0.75945,0.5462,0.57933,0.46626,0.56487,0.49058,0.27254,0.53263,0.31243,0.50832,0.47076,0.58987,0.28561,0.53149,0.31024,0.24846,0.22488,0.25913,0.46205,0.43066,0.33525,0.44657,0.21556,0.4314,-0.04654,0.16303,0.22402,0.17535,0.35415,0.28089,0.11308,0.21708,0.37893,0.15763,0.30771,0.25459,0.053911,0.12822,0.13226,0.019157,-0.24926,0.25541,0.37825,0.27184,0.27919,0.036496,0.057545,0.04256,-0.2298,0.22429,0.20156,0.2552,0.25641,-0.032032,-0.12015,0.126,0.23163,-0.029222,0.054568,-0.15047,-0.077095,0.28976,0.072478,0.26815,0.12462,0.10347,0.13699,-0.24448,0.22245,0.18218,-0.039869,0.23696,0.1241,-0.025524,-0.067159,0.3667,0.0010391,-0.02392,0.033636,-0.15493,-0.062478,-0.073859,-0.23902,-0.2743,-0.051665,-0.19039,-0.093865,0.084143,0.10756,0.088678,-0.20716,0.017506,0.20837,-0.22045,-0.049881,0.013847,-0.27497,-0.0984,0.12805,-0.1177,-0.14598,-0.13408,0.30307,-0.10952,0.12816,0.1173,0.039831,-0.34589,0.01445,0.0019131,-0.025756,-0.12695,0.16806,0.11803,0.081222,-0.18671,0.068454,-0.14169,-0.12736,0.090652,0.018431,-0.060155,-0.098552,-0.1737,0.090015,0.012529,0.23199,-0.2202,-0.153,-0.09912,
43,0.68584,0.68414,0.76352,0.73737,0.65109,0.79575,0.77505,0.72976,0.78928,0.71637,0.6736,0.78634,0.752,0.71527,0.68758,0.7215,0.65868,0.65793,0.74713,0.75298,0.65309,0.69757,0.74512,0.70863,0.68695,0.72599,0.70748,0.67852,0.65076,0.66645,0.6022,0.71965,0.67943,0.65644,0.68574,0.72855,0.55302,0.69729,0.67397,0.62447,0.68766,0.54292,0.68564,1,0.61564,0.67225,0.7229,0.63996,0.60906,0.54199,0.54741,0.37509,0.67422,0.65223,0.46979,0.54813,0.34152,0.54027,0.34498,0.37401,0.58808,0.24781,0.55305,0.45685,0.39142,0.34773,0.49289,0.33068,0.35795,0.31043,0.53724,0.44381,0.46611,0.42351,0.41235,0.15834,0.29711,-0.027276,0.00035257,0.048894,0.1155,0.28567,0.42763,0.10593,0.29872,0.30838,-0.013625,0.27535,0.29688,0.13029,0.16836,0.29471,0.089375,-0.3551,0.29654,0.20355,0.25023,0.24851,-0.049054,0.22212,-0.060212,-0.2364,0.15883,0.16135,-0.14154,0.11672,0.16676,-0.14317,0.1951,0.18922,-0.0139,0.082035,-0.14573,-0.031614,0.22936,0.045498,0.024183,0.10984,0.072586,0.01361,-0.086224,0.33747,-0.16707,-0.044232,0.12789,0.18175,0.096896,0.026306,0.43767,0.063927,-0.10487,-0.13253,0.081084,0.031223,0.1516,-0.10152,-0.16769,0.069195,-0.080328,0.12504,-0.02347,0.10097,-0.038937,-0.05279,-0.17492,0.19226,-0.067398,-0.070288,-0.093907,-0.21978,-0.15236,0.034621,-0.13372,-0.10192,-0.10311,-0.0016011,-0.13286,0.092922,0.15901,-0.10424,-0.26967,0.13195,-0.10251,0.19659,-0.01663,0.11477,0.06947,-0.10248,-0.24075,0.023122,-0.086847,-0.18272,-0.046542,-0.017357,-0.054208,-0.022327,-0.16292,-0.031233,0.063117,0.02497,-0.1642,-0.15678,0.11152,
44,0.54065,0.6929,0.7373,0.66671,0.72764,0.6352,0.69897,0.63259,0.65024,0.72423,0.70088,0.64189,0.66611,0.63589,0.61636,0.69642,0.63346,0.67186,0.70251,0.67514,0.6279,0.63828,0.69195,0.6825,0.6343,0.65289,0.62356,0.62744,0.69757,0.55054,0.69578,0.71541,0.67793,0.66575,0.63967,0.64279,0.70109,0.62305,0.59812,0.68338,0.65699,0.63848,0.67005,0.61564,1,0.61935,0.61848,0.63731,0.64287,0.50689,0.38039,0.4009,0.49343,0.72563,0.60885,0.46261,0.40956,0.54743,0.43454,0.46221,0.48781,0.43594,0.36514,0.30205,0.52186,0.30852,0.45187,0.2924,0.32924,0.29136,0.31618,0.24534,0.30078,0.40003,0.36158,0.1461,0.33565,0.0032849,0.15488,0.0049479,0.14978,0.19637,0.36883,0.074376,0.18198,0.20225,0.18634,0.27585,0.34105,0.26334,0.019243,0.10034,0.11248,-0.37822,0.26783,0.20224,0.23577,0.16259,-0.10348,0.046297,0.011291,-0.26695,-0.0079658,0.1987,0.024167,0.1732,-0.015253,-0.19519,0.18187,0.25523,-0.054345,0.031768,-0.13781,-0.14571,0.17132,0.22993,0.19072,-0.058798,-0.015918,0.14202,-0.10196,0.1781,0.038411,-0.10049,0.26007,0.18453,0.037489,-0.036807,0.3925,-0.085941,-0.26432,0.031916,-0.19345,-0.062042,0.13611,-0.23039,-0.22861,-0.072051,-0.085073,-0.012906,-0.0081391,-0.020328,0.04297,-0.17074,0.021907,0.3305,-0.049818,-0.14979,-0.054915,-0.20701,-0.1637,0.25416,-0.054121,-0.23975,-0.11248,0.27213,-0.15672,0.072727,0.1211,-0.046292,-0.060073,-0.057703,0.10137,0.11817,-0.021322,0.30271,0.25511,0.20898,-0.14091,0.012868,-0.091002,-0.05648,0.022936,-0.099221,-0.063181,-0.26908,-0.22895,0.15856,0.038796,0.046033,-0.1028,-0.15492,-0.048668,
45,0.73716,0.69567,0.83701,0.81196,0.7636,0.67471,0.79833,0.66854,0.85224,0.82478,0.7638,0.73359,0.82414,0.77683,0.75043,0.80483,0.72664,0.78453,0.79308,0.67681,0.67655,0.74902,0.78223,0.82082,0.76016,0.76744,0.73519,0.73031,0.84346,0.68419,0.69629,0.78754,0.71375,0.74737,0.69003,0.75382,0.74956,0.72742,0.63787,0.69123,0.78151,0.72667,0.72796,0.67225,0.61935,1,0.67932,0.58562,0.6369,0.58578,0.55379,0.65119,0.58306,0.72659,0.5379,0.58471,0.39972,0.6024,0.54154,0.25062,0.51649,0.35608,0.59064,0.36285,0.50064,0.30324,0.55932,0.34743,0.22667,0.28305,0.3666,0.47286,0.4235,0.40418,0.35137,0.083393,0.39577,0.053446,0.11245,0.2189,0.064397,0.3004,0.38675,-0.05082,0.3444,0.24573,0.16607,0.22827,0.46481,0.17356,0.23361,0.10553,0.065395,-0.20054,0.27396,0.21399,0.19432,0.16626,-0.06581,-0.14389,0.07232,-0.26346,0.10656,0.14933,0.15607,0.27381,0.23438,0.049665,0.27017,0.28861,-0.0093047,-0.069756,-0.20988,-0.059552,0.17774,0.11202,0.14115,-0.00036179,0.0093567,0.25542,-0.05788,0.37335,0.1909,-0.063719,0.14444,0.13724,0.060133,-0.057842,0.33749,-0.037095,-0.2532,-0.088386,-0.076416,-0.10088,-0.012767,-0.20197,-0.26178,-0.18664,-0.12463,-0.082357,0.026831,0.22819,0.00041772,-0.23188,0.05701,0.25365,-0.099147,-0.035596,0.017822,-0.065937,-0.0046278,0.062606,-0.11444,-0.12577,-0.26412,0.25824,0.079388,0.20746,-0.017042,-0.017537,-0.27843,-0.18363,-0.095956,0.21541,-0.23112,0.14688,0.022496,0.16371,-0.18134,0.13302,-0.11628,-0.10686,-0.050459,-0.12304,-0.14284,0.067672,-0.19349,0.16099,-0.08718,0.26064,-0.11892,-0.24506,0.20275,
46,0.74103,0.73437,0.72401,0.7204,0.61489,0.71654,0.76962,0.75306,0.76965,0.72939,0.6354,0.73524,0.80393,0.68053,0.7603,0.69006,0.69592,0.70092,0.75166,0.65436,0.61038,0.70978,0.78203,0.69112,0.77583,0.67717,0.74036,0.68323,0.69695,0.70745,0.66842,0.72912,0.67766,0.69859,0.6364,0.7157,0.63868,0.7004,0.63938,0.76941,0.70738,0.72374,0.61488,0.7229,0.61848,0.67932,1,0.69556,0.5743,0.62698,0.42892,0.52563,0.68038,0.71481,0.41956,0.54668,0.56694,0.60168,0.3309,0.53021,0.52362,0.14678,0.42349,0.39094,0.51177,0.49684,0.52844,0.49287,0.28513,0.29583,0.44437,0.46948,0.4414,0.4574,0.42242,0.21047,0.34867,0.061172,0.013695,0.41301,0.097185,0.18599,0.17914,0.11107,0.17183,0.46195,0.17235,0.2071,0.34067,0.1371,0.27509,0.0513,0.13659,-0.35001,0.41377,0.25317,0.29491,0.021751,0.037613,0.13854,0.086776,-0.21265,0.10341,0.098164,0.013674,0.1245,0.29093,-0.040512,0.19435,0.12493,-0.092572,-0.17775,-0.19472,-0.074426,0.24004,0.10868,0.085101,-0.089495,-0.057357,-0.038383,-0.089927,0.10974,0.040004,-0.053958,-0.064263,0.34175,0.047006,0.07244,0.2724,-0.020251,-0.13726,-0.035776,0.0040581,-0.088637,0.11094,-0.21765,-0.31246,-0.22675,-0.13851,0.032454,-0.089945,-0.058093,-0.05451,-0.0061182,-0.13859,0.44544,0.01888,-0.16576,-0.2898,-0.18555,-0.12562,0.17563,0.043717,-0.11519,-0.10588,0.042358,0.019293,0.15855,0.065187,0.038824,-0.23608,0.020092,0.0066304,0.11087,-0.05333,0.19162,0.26131,0.0033465,0.036789,0.016386,-0.051828,-0.16098,-0.25994,-0.092385,0.0026551,0.12929,-0.28904,0.05505,0.069537,0.036816,-0.23558,-0.11957,0.02696,
47,0.67127,0.79489,0.62976,0.6975,0.73581,0.70274,0.75089,0.75975,0.66243,0.67327,0.68182,0.64534,0.72845,0.72344,0.77309,0.70472,0.77955,0.66779,0.66391,0.67019,0.63995,0.75245,0.71438,0.64288,0.74455,0.73636,0.62583,0.69778,0.66678,0.68235,0.66759,0.70801,0.67245,0.68258,0.69524,0.71374,0.64791,0.75557,0.59219,0.65556,0.66336,0.66359,0.63752,0.63996,0.63731,0.58562,0.69556,1,0.67656,0.59799,0.48733,0.47187,0.65273,0.65723,0.70993,0.48554,0.45774,0.62955,0.35595,0.46352,0.42367,0.31691,0.46289,0.33688,0.46036,0.30241,0.40052,0.4918,0.18434,0.19729,0.28097,0.18127,0.42664,0.37386,0.50953,0.26086,0.52275,0.046456,0.18664,0.1645,0.05322,0.31858,0.29133,-0.037983,0.31621,0.17802,0.10842,0.097707,0.27608,0.20794,0.16047,0.07834,0.080871,-0.28207,0.26726,0.32772,0.2961,0.049951,0.08462,0.10381,-0.0016681,-0.17278,0.083108,0.21095,0.12879,0.23322,0.073871,-0.0392,0.21179,0.22675,0.0085995,-0.13986,-0.23187,-0.084652,0.22122,0.017616,0.13772,-0.0412,-0.014832,0.036294,-0.12976,0.067755,0.07888,0.034484,0.064298,0.14325,0.045036,0.037978,0.28784,0.048589,-0.077328,-0.1185,-0.12395,0.026448,0.12444,-0.14386,-0.17863,-0.1299,-0.276,-0.0067018,0.22036,-0.1171,-0.06265,-0.12566,0.10226,0.14791,0.018943,0.029582,-0.08356,-0.1124,0.01854,0.2276,0.059896,-0.02298,-0.014252,0.1796,-0.11021,0.30699,0.20809,-0.2328,-0.13841,0.11286,0.052293,0.25564,-0.040111,0.19138,0.20969,0.08664,-0.15559,0.058825,0.0024922,-0.094357,-0.10268,-0.10356,-0.093558,0.12186,-0.29964,0.061473,-0.0032331,-0.027622,-0.184,-0.20396,-0.00078461,
48,0.68378,0.75275,0.70453,0.79212,0.76049,0.78101,0.77215,0.70094,0.67342,0.73261,0.66481,0.69321,0.7206,0.742,0.72076,0.79815,0.73006,0.72047,0.69987,0.72165,0.64811,0.77963,0.72868,0.71891,0.67067,0.71202,0.66955,0.69355,0.77205,0.65142,0.68509,0.68743,0.66275,0.74308,0.75941,0.69719,0.69811,0.63206,0.71443,0.65496,0.67638,0.67276,0.5942,0.60906,0.64287,0.6369,0.5743,0.67656,1,0.60713,0.57518,0.58005,0.50512,0.68494,0.55669,0.57338,0.57678,0.68118,0.55322,0.40747,0.48225,0.4561,0.45693,0.43937,0.53005,0.3275,0.4307,0.28242,0.32537,0.34047,0.34773,0.32845,0.51552,0.4315,0.41509,0.086818,0.36668,0.12741,0.21213,0.073113,0.19572,0.28475,0.18186,-0.089495,0.15418,0.1122,0.22225,0.23295,0.23794,0.22565,0.078006,0.17144,0.18537,-0.3739,0.063246,0.40527,0.19877,0.065898,-0.078854,-0.005983,-0.083428,-0.24162,-0.085102,0.25169,0.18845,0.25181,0.20579,0.042348,0.1426,0.26379,0.022567,-0.07602,-0.11308,0.047009,0.25521,0.04787,0.18464,-0.26579,-0.016929,0.15485,-0.086334,0.16571,-0.00852,-0.12231,0.14636,0.14934,-0.051846,-0.036957,0.26292,0.059863,-0.03025,0.18088,-0.052401,0.09272,0.075032,0.081886,-0.044854,0.049004,-0.22283,0.19433,-0.089996,-0.035495,-0.099637,-0.31183,0.17493,-0.006809,-0.064659,-0.10356,0.14443,-0.12383,-0.033311,0.23601,-0.19085,-0.18616,-0.029236,0.24179,-0.047547,0.16133,-0.13904,-0.14114,-0.28217,-0.056164,0.096491,0.11138,-0.010361,0.30734,0.087173,0.11051,-0.099557,0.20852,-0.15228,0.10102,-0.091584,-0.29174,-0.12574,-0.033331,-0.13217,0.14718,0.035722,0.077389,-0.057297,-0.2548,0.037637,
49,0.75713,0.75205,0.59685,0.6811,0.71271,0.66695,0.7508,0.69239,0.76211,0.68671,0.67481,0.72408,0.71363,0.61962,0.69486,0.62166,0.79528,0.65237,0.61462,0.59589,0.77221,0.69522,0.65434,0.70783,0.72524,0.58346,0.65859,0.5602,0.67978,0.67218,0.59677,0.67647,0.75927,0.73141,0.66843,0.57713,0.69037,0.66755,0.48605,0.65957,0.65761,0.62409,0.55788,0.54199,0.50689,0.58578,0.62698,0.59799,0.60713,1,0.62715,0.42147,0.42889,0.56425,0.51423,0.44501,0.56468,0.6678,0.468,0.29879,0.34384,0.17145,0.45062,0.45702,0.31002,0.40994,0.42052,0.16789,0.26304,0.20366,0.29184,0.36274,0.38492,0.4234,0.25895,0.11348,0.36331,0.13119,0.053898,0.29077,0.1814,0.29487,0.083986,-0.057224,0.29873,0.22752,0.11198,0.17539,0.17643,0.14847,0.34335,-0.12527,0.15804,-0.33186,0.24443,0.082346,0.27855,0.098417,-0.23671,-0.019799,-0.26305,-0.16566,-0.0076369,0.082479,0.086143,0.155,-0.078088,-0.036063,0.29359,0.11882,0.13313,0.076808,0.055821,-0.046108,0.19031,0.14333,0.22412,-0.12006,0.13058,0.049971,-0.086382,0.14299,0.082167,0.021372,0.18767,0.070122,-0.06764,0.30877,0.19168,-0.050945,-0.099244,0.028179,-0.1997,-0.044456,-0.049947,-0.1064,-0.039234,-0.20688,-0.058246,0.082916,0.053708,-0.03186,0.11331,-0.089158,0.13335,0.34538,0.039437,-0.064174,-0.06433,-0.19751,0.017949,0.2575,-0.053305,0.07082,-0.04205,0.2131,-0.16572,0.0089854,-0.010684,-0.1096,-0.2976,-0.17259,-0.159,0.13709,-0.092415,0.43379,0.12957,0.17482,-0.10333,0.10773,-0.11028,-0.019966,-0.18777,-0.012542,0.10528,0.0076284,-0.090021,0.17281,-0.099747,0.052217,-0.12365,-0.23116,0.16257,
50,0.57328,0.50776,0.50534,0.63073,0.62975,0.65084,0.69323,0.63189,0.60419,0.55306,0.6222,0.618,0.66381,0.52533,0.62803,0.62635,0.66192,0.61162,0.57614,0.62851,0.60809,0.56414,0.5787,0.56103,0.61223,0.50235,0.67932,0.52473,0.67451,0.58687,0.47373,0.5962,0.5745,0.54047,0.58773,0.50302,0.51415,0.62457,0.51731,0.56481,0.63023,0.5673,0.50947,0.54741,0.38039,0.55379,0.42892,0.48733,0.57518,0.62715,1,0.48569,0.44044,0.52394,0.47575,0.44873,0.45604,0.51225,0.45438,0.19705,0.37206,0.37825,0.39229,0.40821,0.26396,0.32218,0.31777,0.11712,0.19422,0.28564,0.35446,0.43955,0.32605,0.25988,0.31575,-0.070678,0.36567,-0.070198,0.14765,0.01627,0.08123,0.25962,0.26173,-0.12887,0.15035,0.086013,-0.028251,0.41111,0.25556,0.24295,0.40077,0.038305,0.11227,-0.37772,0.095589,0.15705,0.2578,0.1872,-0.069684,-0.036026,-0.2988,0.11516,0.1406,0.024264,0.2466,0.36684,0.13233,0.028176,0.12052,0.22113,0.28717,0.31031,0.040906,0.026664,0.15497,-0.081361,0.21232,-0.19179,0.024872,0.16415,-0.089446,0.29211,-0.097531,-0.060418,-0.0318,0.015898,0.031346,0.21485,0.10229,0.098205,-0.18423,-0.057089,-0.25695,-0.060684,-0.051451,0.06554,-0.014914,-0.087133,-0.2262,0.041603,0.12321,0.15607,-0.17044,-0.18759,0.26351,0.10717,-0.082537,0.0060278,0.063186,0.052766,0.054678,0.23977,-0.36912,-0.062748,-0.014193,0.19224,-0.29103,0.063317,-0.020084,0.031311,-0.38304,-0.13622,-0.29044,0.092039,-0.047342,0.3229,-0.064017,0.058146,-0.18833,0.2178,-0.22584,-0.040432,-0.14999,-0.18204,0.0087113,-0.027337,-0.12595,-0.055051,-0.18457,0.12383,0.07764,-0.1417,0.26364,
51,0.63036,0.54684,0.6631,0.62246,0.53458,0.54379,0.64163,0.49261,0.6054,0.67651,0.64003,0.52156,0.63208,0.6062,0.69712,0.60495,0.58963,0.67253,0.60545,0.54633,0.59831,0.66307,0.63673,0.65362,0.61936,0.65718,0.59572,0.49513,0.72297,0.56696,0.62983,0.584,0.59459,0.57355,0.57895,0.59134,0.60595,0.59209,0.42972,0.57464,0.68343,0.57688,0.54799,0.37509,0.4009,0.65119,0.52563,0.47187,0.58005,0.42147,0.48569,1,0.28203,0.5873,0.41129,0.57941,0.48305,0.57976,0.30746,0.32624,0.43185,0.28659,0.59471,0.34677,0.61899,0.23616,0.52326,0.35892,0.08495,0.24446,0.11538,0.43237,0.37496,0.39382,0.24503,0.18446,0.18649,0.1764,0.23799,0.42057,0.10759,0.24682,0.14137,-0.154,0.11687,0.092207,0.23327,0.3498,0.28666,0.13698,0.10926,0.053432,-0.11074,-0.21316,0.10281,0.4885,0.25171,0.096625,-0.057769,-0.034024,-0.050634,-0.025481,0.11175,0.098285,0.2763,0.24038,0.20431,0.013195,0.018564,0.16518,0.068064,-0.23309,-0.14299,0.069174,0.2183,0.029788,0.16414,-0.13871,0.064264,0.084115,-0.12368,0.15619,0.18248,-0.11049,0.11227,0.23677,-0.15264,-0.031683,0.037116,0.064794,-0.078805,0.24546,-0.051643,-0.11228,0.082597,-0.017751,-0.25553,-0.14428,-0.17647,-0.046547,-0.023829,0.12807,0.033223,-0.063726,0.072327,0.0057015,0.034086,-0.11328,0.016423,-0.05915,0.06216,-0.058547,-0.16513,-0.28556,-0.13251,0.17881,0.03895,0.095295,-0.10285,-0.0062952,-0.10625,-0.17117,-0.10415,-0.037493,-0.13125,0.19879,-0.070618,0.046378,0.018517,0.12204,-0.070489,0.076968,0.016672,-0.17849,-0.28905,-0.0097976,-0.09541,-0.13937,0.14938,0.2656,0.0013883,-0.15379,0.15377,
52,0.59025,0.57895,0.54101,0.61492,0.56726,0.60043,0.60857,0.64253,0.67075,0.5768,0.58082,0.56735,0.7164,0.64004,0.59579,0.5657,0.57233,0.56994,0.67712,0.57247,0.45033,0.58699,0.68603,0.61664,0.61591,0.54811,0.50501,0.63205,0.56859,0.56839,0.58889,0.65402,0.52054,0.53119,0.52225,0.60963,0.53544,0.62891,0.53067,0.53048,0.62545,0.61208,0.52609,0.67422,0.49343,0.58306,0.68038,0.65273,0.50512,0.42889,0.44044,0.28203,1,0.53248,0.35096,0.34088,0.28537,0.43407,0.17771,0.43432,0.5109,0.36647,0.38236,0.18912,0.31493,0.43921,0.28933,0.16084,0.15906,0.22817,0.50858,0.10232,0.37561,0.21051,0.46291,0.11924,0.49616,-0.078499,0.078393,0.044375,-0.071511,0.085134,0.23167,0.07441,0.26666,0.40132,-0.066284,0.19838,0.24576,0.061145,0.1212,0.21836,0.2304,-0.23613,0.27123,0.10413,0.10524,0.097663,0.064898,0.032584,-0.082695,-0.25379,0.14533,0.10654,-0.021847,-0.028987,0.24564,0.007871,0.24473,0.15245,-0.21881,0.05087,-0.29313,-0.15651,0.27283,0.049923,0.16335,-0.12474,0.0070123,0.038477,-0.044944,0.076974,-0.073283,-0.10263,-0.098568,0.30728,-0.051584,-0.014164,0.37805,0.012362,-0.062556,-0.10613,-0.088483,0.013475,0.011059,-0.047134,-0.0036198,-0.15047,-0.21252,-0.058968,-0.026666,-0.01994,-0.17922,-0.14886,-0.06997,0.21349,-0.16707,-0.11506,-0.23246,-0.14017,-0.10842,0.33581,-0.017677,-0.14307,-0.10079,0.043699,-0.032232,0.31802,0.080807,0.039125,-0.14209,0.095976,-0.11524,0.064341,-0.094032,0.08847,-0.096476,-0.11048,0.032367,-0.12386,0.096233,-0.029987,-0.2509,-0.31251,0.041785,0.09557,-0.21287,0.094564,-0.064651,-0.02095,-0.11033,-0.084213,0.16515,
