,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
42,-0.50149,-0.41405,-0.36029,-0.35917,-0.35828,-0.38123,-0.35703,-0.29903,-0.29949,-0.33229,-0.29201,-0.44739,-0.23391,-0.46418,-0.35489,-0.15776,-0.34098,-0.47455,-0.16967,-0.14416,-0.31689,0.16396,-0.2107,0.11725,-0.11015,0.39621,0.12754,-0.089426,0.1082,0.037744,-0.027908,-0.24036,-0.072946,0.082462,0.12503,0.19413,0.17969,-0.059641,0.32157,0.27439,-0.10465,0.15154,1,0.2094,-0.32628,0.028452,-0.00094891,0.10741,0.14286,-0.077812,-0.18823,0.17752,0.22752,0.23277,0.13075,0.051501,-0.10483,0.071071,-0.12798,0.20369,0.084246,0.08861,0.080811,0.10259,-0.093223,-0.12358,-0.24581,-0.15011,-0.11897,0.10598,0.13095,-0.12862,-0.0042024,-0.02747,-0.1057,-0.023168,0.0974,-0.23768,0.048458,-0.19845,-0.23299,-0.19708,-0.26162,-0.082662,-0.11509,-0.19185,0.029566,0.18355,0.15392,-0.038704,0.12947,0.24859,0.26781,0.33521,-0.16491,0.085946,0.25979,-0.11312,-0.068806,0.099754,0.004272,-0.095272,0.11324,-0.26936,-0.33927,0.10435,0.11782,-0.28792,0.11631
43,-0.43152,-0.26912,-0.412,-0.422,-0.50143,-0.49615,-0.34072,-0.4138,-0.236,-0.2344,-0.24343,-0.26928,-0.41437,-0.39179,-0.17902,-0.25093,-0.14581,-0.37091,-0.10014,-0.22708,-0.1635,-0.18365,-0.24442,-0.060698,-0.031977,0.14186,0.032218,-0.022688,0.083176,0.050101,0.14596,0.089206,0.26805,0.074653,-0.063298,-0.011601,0.15935,0.025556,0.11719,0.22177,-0.17201,0.14737,0.2094,1,-0.037027,-0.046453,0.19654,-0.098175,-0.04398,-0.05074,0.19979,0.14992,0.19517,-0.094484,0.2751,-0.0028678,-0.15022,0.14982,-0.057705,0.020755,0.22962,0.27497,0.039482,-0.020564,-0.046183,0.23417,-0.15476,-0.25578,-0.036023,0.22477,0.13746,0.099056,-0.30565,0.043341,-0.14131,0.021405,0.11599,0.020056,-0.08494,-0.078136,0.32045,0.26751,0.14684,0.012124,-0.15879,-0.090407,0.025577,-0.34221,-0.031578,-0.1292,0.14346,0.013377,0.1165,-0.10416,-0.047707,-0.19068,0.021745,0.099941,0.1355,0.03519,-0.29133,0.00013822,0.058847,-0.084671,0.18664,-0.021801,0.090918,-0.018925,0.26001
44,-0.084132,-0.0022554,-0.081816,-0.02408,-0.064247,0.0094043,-0.04806,-0.08474,0.00064057,-0.12234,-0.056451,-0.045097,0.034365,0.15867,-0.003587,-0.20357,0.043681,-0.024634,-0.27838,-0.060977,-0.0014514,-0.087178,-0.020852,-0.076791,0.14941,-0.090145,0.14947,0.025086,0.32799,-0.081904,0.1325,-0.18443,0.070872,-0.057237,0.15366,-0.17466,0.042138,0.15659,0.059021,0.040002,0.35224,0.09102,-0.32628,-0.037027,1,0.069871,0.12313,-0.12502,0.039809,0.14599,0.28281,0.024182,-0.18988,0.060158,-0.048177,-0.18351,0.29685,0.1128,0.2692,-0.12203,-0.30876,0.011192,0.047774,-0.17992,-0.060856,-0.10317,0.17121,-0.07047,0.13978,-0.071328,0.036965,0.22099,-0.027482,-0.061714,-0.074485,0.08189,-0.044494,0.38824,-0.039159,0.1731,0.21604,-0.12859,0.17385,0.11012,-0.17287,0.15181,-0.048473,-0.19479,0.066157,0.085474,-0.082373,0.028921,-0.081833,-0.44883,0.17485,-0.2386,-0.36771,-0.00056071,0.048723,0.048037,0.13605,-0.092765,0.39246,0.12274,0.056075,-0.038763,0.029373,0.20574,-0.24181
45,-0.20248,-0.082244,-0.16402,-0.13523,-0.24317,-0.14234,-0.19051,-0.26959,-0.004213,-0.32596,-0.10982,-0.20063,-0.21547,-0.14212,-0.024801,-0.16782,0.16577,-0.22004,0.11159,-0.17634,0.20171,-0.0056538,-0.15032,-0.052484,0.10392,0.071261,-0.19082,0.20655,0.1541,-0.1045,-0.078264,-0.092801,-0.21604,0.17222,0.33656,0.010223,0.26864,0.095393,-0.080515,0.10433,0.26253,0.085469,0.028452,-0.046453,0.069871,1,-0.05632,-0.20909,0.22059,0.092125,0.027858,0.30303,-0.014422,-0.050383,0.19995,0.12356,0.27985,-0.16062,-0.087311,0.15883,-0.064077,0.13491,-0.085687,-0.040926,-0.24496,-0.29774,-0.042237,0.26918,0.15491,0.1237,-0.13804,-0.27732,0.089095,-0.27477,0.23988,0.13024,0.10261,-0.1333,0.081085,0.13968,-0.036184,-0.23366,0.12351,0.19758,0.11647,0.11588,0.083788,-0.070872,-0.18519,-0.087406,-0.13699,0.16817,-0.17689,0.090525,0.14561,0.0068633,-0.043229,0.017982,0.10038,0.21013,-0.020594,0.01435,0.12037,0.01054,0.08181,0.18599,0.11695,-0.044083,0.11669
46,-0.20451,-0.12264,-0.083014,-0.12138,-0.13973,-0.01095,-0.056973,-0.033836,-0.18554,-0.073823,-0.17667,-0.19519,-0.15195,0.018977,-0.01371,-0.13263,-0.042076,-0.17434,-0.0878,-0.10065,0.051399,-0.095598,0.053408,-0.31167,0.16658,-0.20341,0.082391,0.15482,0.074852,0.056501,0.023506,-0.027512,0.095784,-0.11273,0.10681,-0.1438,0.23511,0.19834,0.1301,0.043493,0.16993,0.15202,-0.00094891,0.19654,0.12313,-0.05632,1,0.18912,0.0033514,-0.091528,0.13089,0.10254,0.030617,0.020644,0.060593,0.079144,0.1052,0.21114,-0.083575,0.052052,-0.13242,-0.11613,0.054199,-0.2254,-0.46309,0.14147,-0.045376,-0.13829,0.10073,-0.055149,0.060653,-0.080337,0.051888,0.14904,-0.17042,0.020984,-0.044465,0.10185,-0.044755,-0.1532,0.2041,0.21524,0.21683,-0.17463,-0.11869,0.029127,0.17788,-0.14807,-0.0096188,0.3634,0.26644,-0.0023948,0.14168,-0.16609,-0.0024327,-0.17397,-0.39253,-0.034207,0.039792,-0.35944,-0.16246,0.062405,0.043173,0.005118,-0.082885,-0.29164,0.026349,0.047688,0.0053689
47,-0.039801,-0.048622,-0.028629,-0.040476,0.0070862,-0.13303,0.037352,-0.0036677,-0.030972,0.01032,-0.038223,0.033171,0.060215,-0.072044,-0.1811,-0.27534,-0.36309,-0.037895,0.0035144,-0.12123,0.12049,-0.003742,-0.11312,0.012725,0.017067,0.064416,-0.34147,-0.17645,-0.085737,-0.12352,-0.096192,0.14253,-0.011433,0.065372,-0.21766,0.18852,0.079313,0.026595,0.161,0.019553,0.18849,0.045004,0.10741,-0.098175,-0.12502,-0.20909,0.18912,1,0.016563,0.098382,8.2023e-07,0.048912,-0.15592,0.055751,0.055496,0.0046045,-0.0699,0.05775,-0.0017336,0.0061134,0.29581,-0.093781,-0.3626,0.25452,-0.16154,0.0056991,0.23641,-0.27187,0.15423,-0.01349,0.014899,-0.049188,0.026129,-0.061113,-0.13689,-0.26684,-0.27408,-0.094493,-0.016051,-0.22585,-0.054237,0.0092588,0.018167,0.077549,-0.21445,-0.11846,0.11252,0.06265,-0.075487,0.12728,0.033413,-0.12419,0.31003,0.058343,-0.054546,0.30275,0.15956,0.2435,0.14468,-0.27358,-0.13484,-0.020296,-0.092818,-0.12131,0.12124,-0.060427,-0.01828,-0.20175,-0.22355
48,-0.45517,-0.43109,-0.35839,-0.57062,-0.43969,-0.28278,-0.40523,-0.41404,-0.42911,-0.47239,-0.41571,-0.45271,-0.20635,-0.3034,-0.26909,-0.37516,0.020705,-0.078352,-0.35135,-0.089861,0.07153,-0.066274,-0.060516,-0.26297,-0.3057,0.071153,-0.029088,0.12973,0.34479,-0.044253,-0.20422,-0.099532,-0.058748,0.14698,0.27719,0.46128,0.19087,0.24992,0.42451,0.046862,0.417,0.1326,0.14286,-0.04398,0.039809,0.22059,0.0033514,0.016563,1,0.35163,0.40773,0.3345,-0.0025983,0.31216,0.23191,0.07669,0.37791,0.073601,0.44585,0.40826,0.12627,-0.017238,-0.037414,0.12012,-0.022047,-0.070247,0.095467,0.10228,0.097112,-0.047622,0.11262,-0.12246,-0.036825,0.037341,0.16567,0.14545,0.062398,0.10991,-0.13477,-0.12059,-0.10286,0.15694,-0.17723,0.033357,-0.48715,0.04437,-0.24038,-0.084111,0.12898,-0.031118,-0.28196,0.054482,-0.048506,0.22751,0.12991,-0.034594,-0.0058421,-0.077213,-0.024291,-0.047017,-0.28033,-0.10315,0.080567,0.10073,0.0065807,-0.21694,-0.031633,-0.14438,-0.17088
49,-0.31847,-0.21869,-0.20088,-0.23108,-0.1559,-0.23463,-0.26671,-0.30999,-0.12929,-0.25458,-0.22906,-0.28547,-0.10769,-0.13709,-0.089839,-0.24167,-0.049599,-0.18087,0.14122,0.10851,-0.062648,0.11974,0.012402,0.0078419,-0.1305,0.030903,0.02396,0.098181,-0.071769,0.40478,0.054699,-0.0014558,0.12157,0.016061,0.11987,0.43426,0.12778,0.20555,0.24857,0.31877,0.3204,0.20396,-0.077812,-0.05074,0.14599,0.092125,-0.091528,0.098382,0.35163,1,0.33722,0.48724,0.18651,0.18247,0.18311,0.19554,0.27305,0.26368,0.23227,0.19113,0.27318,0.18512,-0.14696,0.20508,0.17691,0.10153,0.28793,0.10028,0.13975,0.055575,-0.16493,-0.15711,-0.073053,-0.28096,0.26612,0.078817,0.10609,0.27939,0.028196,-0.11684,0.022972,-0.032435,-0.30221,0.30964,-0.27005,0.12474,0.038332,0.10502,0.16188,0.082223,-0.26467,0.15003,0.0070447,0.10326,-0.16802,-0.16468,0.10974,-0.11733,0.14063,0.026199,-0.043507,-0.068258,-0.029543,0.021478,0.13566,-0.032963,-0.17446,-0.15975,-0.073208
50,-0.31618,-0.28441,-0.33638,-0.3769,-0.32955,-0.31806,-0.28683,-0.19436,-0.14367,-0.26274,-0.2143,-0.26635,-0.2132,-0.075582,-0.10673,-0.33021,0.071139,0.067761,-0.10705,-0.3144,0.25655,-0.11435,-0.14317,0.023575,-0.026173,0.13889,-0.097287,0.16165,0.30963,0.056781,0.03792,0.024721,0.018,0.24655,0.38305,0.23934,0.073056,0.061992,0.30646,-0.031788,0.25377,0.2312,-0.18823,0.19979,0.28281,0.027858,0.13089,8.2023e-07,0.40773,0.33722,1,0.4062,0.25354,0.1441,0.27121,-0.019251,0.14954,0.21602,0.34398,0.11041,0.047002,-0.013455,0.0025349,0.0192,-0.10318,0.20445,-0.00066788,0.038336,0.063341,0.011417,-0.026656,-0.017806,-0.10057,-0.092527,0.0083558,0.19278,0.068196,0.20995,-0.22146,0.036755,0.40191,0.1108,0.0049308,0.04933,-0.34925,0.15935,0.036841,-0.089509,0.10299,-0.04114,-0.094922,0.29532,-0.24713,-0.16417,0.10963,0.0079092,-0.02786,-0.11339,-0.14888,-0.022436,-0.22906,0.022061,0.11261,0.12074,0.10632,-0.071205,-0.34983,0.031922,-0.087998
51,-0.54783,-0.56786,-0.51621,-0.55455,-0.53758,-0.53849,-0.62735,-0.60793,-0.40891,-0.33676,-0.44629,-0.46814,-0.41737,-0.29464,-0.25488,-0.36798,-0.18025,-0.42763,-0.034337,-0.087152,0.012704,-0.11486,-0.16989,0.005708,-0.14535,-0.012748,0.007087,0.18485,0.14872,0.26424,-0.045505,0.1899,0.16256,0.1453,0.20812,0.34626,0.18837,0.2323,0.31379,0.40993,0.29428,0.37194,0.17752,0.14992,0.024182,0.30303,0.10254,0.048912,0.3345,0.48724,0.4062,1,0.21197,0.20082,0.27502,0.11152,0.0049027,0.22252,0.012835,0.27852,0.33415,0.07978,-0.17885,0.2439,-0.20187,0.044719,-0.077599,0.053273,-0.029134,0.15138,-0.01466,-0.19216,0.073689,-0.0076865,0.12745,0.046623,0.25856,0.084951,-0.0070267,-0.026082,-0.033781,-0.036772,-0.065858,0.15683,-0.30146,0.20024,0.013046,0.015817,0.30813,-0.0046357,-0.25887,0.236,0.00088368,-0.04047,0.074035,-0.19018,-0.010286,0.040048,-0.137,-0.0041974,-0.23754,-0.034907,0.037157,-0.18356,-0.10967,-0.032451,0.081391,-0.0015245,-0.026653
52,-0.13928,-0.19239,-0.16452,-0.11478,-0.16808,-0.21033,-0.14361,-0.10427,0.11656,-0.039547,0.065337,-0.26773,-0.13157,-0.2611,-0.015242,-0.15318,0.16813,-0.19615,-0.010594,0.054241,0.081313,0.32029,-0.025875,0.24264,0.14232,0.07284,0.06635,0.15767,0.12189,0.27362,0.25054,-0.21429,0.13993,-0.22911,0.28484,0.042732,0.10396,0.023142,-0.12978,0.2124,-0.079146,0.18705,0.22752,0.19517,-0.18988,-0.014422,0.030617,-0.15592,-0.0025983,0.18651,0.25354,0.21197,1,-0.029504,0.19439,0.3328,-0.14502,0.17211,-0.11861,-0.078168,0.12796,0.0038888,0.09435,-0.076841,-0.13552,0.47836,-0.32259,0.065263,0.063736,0.1984,0.10149,-0.16757,-0.04113,0.073562,0.00085823,0.37149,0.078066,0.19387,0.25207,0.1823,0.21299,0.05615,-0.0038898,-0.031094,0.12943,-0.13237,0.19105,0.046388,0.0086707,0.022959,-0.059818,0.055767,-0.037535,0.088207,-0.084339,-0.10887,0.30056,-0.03823,0.041713,0.037985,0.093514,0.018387,-0.049077,-0.060265,-0.11804,-0.011666,-0.18083,0.069617,0.26666
53,-0.23468,-0.35048,-0.2444,-0.20125,-0.17206,-0.18458,-0.32383,-0.14124,-0.33444,-0.28659,-0.26165,-0.34899,-0.016015,-0.095484,-0.37071,-0.1388,-0.25228,0.0052631,-0.17209,0.018813,-0.028921,-0.087452,-0.061417,-0.38848,0.011163,-0.06897,0.0578,0.14207,0.31262,-0.20715,-0.038315,-0.1238,-0.009891,-0.097826,-0.076833,0.33218,0.2395,0.36284,0.31951,0.084592,-0.099026,0.47453,0.23277,-0.094484,0.060158,-0.050383,0.020644,0.055751,0.31216,0.18247,0.1441,0.20082,-0.029504,1,0.16888,0.034096,-0.074079,0.24225,0.11009,0.097766,0.05523,-0.041544,0.18452,0.12576,0.15443,-0.089368,0.30486,-0.08488,0.05236,-0.098808,0.13894,0.036878,0.24339,-0.14025,0.035657,0.016028,0.078596,0.24642,-0.22984,0.0031511,0.019545,0.0017033,-0.24998,-0.093219,-0.27697,-0.096237,-0.084726,0.029999,0.135,-0.01632,-0.13807,0.26711,-0.031737,0.21982,-0.16766,-0.12871,-0.051287,-0.066617,-0.15854,-0.051066,0.065357,0.058717,0.080707,-0.24483,-0.27252,-0.014314,-0.0096983,0.0056682,-0.11251
54,-0.40884,-0.3645,-0.46893,-0.40108,-0.25304,-0.36892,-0.38696,-0.39495,-0.1682,-0.27297,-0.33167,-0.46509,-0.3166,-0.52304,-0.31877,-0.31209,0.010249,-0.16208,-0.050976,-0.16409,0.13995,-0.040763,-0.09699,-0.18476,0.03847,0.10311,0.042726,0.08113,0.27453,-0.056477,0.060272,-0.019827,0.037993,0.064599,0.13375,0.17233,0.1082,0.30712,0.23628,0.26074,-0.1878,0.18548,0.13075,0.2751,-0.048177,0.19995,0.060593,0.055496,0.23191,0.18311,0.27121,0.27502,0.19439,0.16888,1,0.0079565,0.037425,0.12606,0.1287,0.054941,0.2567,-0.12544,-0.13497,0.099936,-0.090785,0.037859,0.1317,0.0024774,0.020554,0.11461,0.072646,0.14424,-0.06191,-0.18681,0.15238,-0.0075597,0.13094,-0.042109,-0.36326,-0.0032335,0.2811,0.071752,0.13979,-0.039636,-0.14946,-0.12995,-0.15948,-0.14836,0.11879,0.11423,0.040316,0.1709,0.26553,0.026814,-0.033585,0.085228,0.050442,-0.1846,-0.12747,0.062798,0.097008,-0.22616,0.066072,-0.074699,-0.13999,0.1684,-0.06854,-0.20288,0.001886
55,0.11797,-0.053111,0.10171,-0.034759,-0.064551,-0.037518,0.063168,0.10334,0.149,0.20391,0.076827,-0.069207,0.10615,-0.017283,0.13584,0.10895,0.2194,-0.071029,-0.040324,0.1677,0.10943,0.066018,0.36958,0.047482,0.31036,0.14921,-0.0082608,0.20832,0.10852,0.29938,-0.084655,0.061282,-0.043996,-0.1776,0.23497,0.079019,0.15728,0.081164,0.051094,0.016034,-0.15159,0.047005,0.051501,-0.0028678,-0.18351,0.12356,0.079144,0.0046045,0.07669,0.19554,-0.019251,0.11152,0.3328,0.034096,0.0079565,1,0.12655,0.29204,0.087084,-0.042411,-0.22282,0.094331,-0.064361,0.15539,-0.14595,0.12061,0.11876,0.093116,0.11071,0.02633,-0.2647,-0.15695,0.0052752,0.15712,-0.2702,0.0054286,0.010306,0.066056,0.24286,0.14515,-0.16638,0.054695,-0.18339,0.10801,0.11952,0.21225,0.37535,0.0034578,0.025885,-0.1436,-0.086026,-0.107,-0.069716,-0.058496,-0.085453,0.021231,0.20484,0.063007,0.10083,-0.047275,0.0047753,-0.12615,-0.12186,-0.12665,-0.012881,-0.1498,0.1414,-0.19097,0.17733
56,-0.070811,0.052012,-0.058113,-0.16199,-0.012043,-0.0019991,-0.026317,-0.016284,-0.029226,-0.095254,-0.096515,-0.14094,-0.041683,-0.041415,0.035946,-0.15896,0.17289,-0.084492,-0.18109,-0.06353,0.20948,-0.18641,0.1345,-0.047363,0.1928,-0.051229,0.11979,-0.022929,0.19133,0.033547,-0.36857,-0.072649,-0.054653,0.1259,0.45405,0.11289,0.020371,0.29215,0.18627,0.17569,0.29547,0.033553,-0.10483,-0.15022,0.29685,0.27985,0.1052,-0.0699,0.37791,0.27305,0.14954,0.0049027,-0.14502,-0.074079,0.037425,0.12655,1,-0.11098,0.3244,0.25759,-0.16188,0.030111,0.04161,-0.043798,0.083233,-0.19381,0.18463,-0.0032525,0.2599,0.12586,-0.16844,0.11591,-0.19358,-0.013976,0.29853,0.078676,-0.02896,-0.050686,-0.063837,-0.21752,0.050159,0.067788,0.08439,0.23262,-0.010458,0.4482,-0.098094,-0.00014962,0.12353,0.037039,0.012416,0.20778,0.073068,-0.035461,0.022379,0.1323,-0.23272,-0.14676,-0.095948,0.042718,0.11818,-0.051568,-0.064956,0.25281,0.090376,0.030401,0.10217,-0.22238,-0.047233
57,-0.36775,-0.32564,-0.2849,-0.33408,-0.31541,-0.33975,-0.33582,-0.33495,-0.25682,-0.25458,-0.38411,-0.25056,-0.27225,-0.041835,-0.38439,-0.19703,-0.074112,-0.25417,-0.15048,-0.082505,0.093759,0.052983,0.076059,0.14591,-0.029004,0.054204,0.044902,0.28455,-0.023659,0.18587,0.093556,-0.013762,-0.050207,0.1354,0.10292,0.1618,0.35044,-0.020161,0.38558,0.090107,-0.044231,0.16231,0.071071,0.14982,0.1128,-0.16062,0.21114,0.05775,0.073601,0.26368,0.21602,0.22252,0.17211,0.24225,0.12606,0.29204,-0.11098,1,0.16265,-0.10206,-0.028594,0.066107,0.074669,-0.17572,-0.10369,0.16108,0.10448,0.0096047,0.16621,0.014709,-0.27883,-0.11094,-0.073596,-0.071917,-0.1132,0.051159,-0.03907,0.14913,0.062715,0.037167,0.051901,0.030767,-0.14294,0.041045,-0.040875,-0.29053,-0.0053099,-0.00092795,0.0044171,-0.0053632,-0.16972,0.048574,0.042681,0.097837,0.099356,-0.36299,-0.10997,-0.035554,0.048572,-0.079222,0.037677,-0.14074,0.0023787,-0.36743,-0.0043475,-0.045577,-0.16097,0.040049,0.20484
58,-0.16985,-0.25549,-0.20787,-0.27021,-0.23098,-0.074483,-0.043113,-0.28254,-0.22501,-0.24815,-0.27566,-0.13378,-0.18879,-0.030476,-0.18166,0.048936,-0.089686,-0.074037,-0.29952,0.013707,0.029283,-0.15533,-0.0011788,-0.095634,-0.034922,0.21065,-0.0038612,-0.11007,0.32646,-0.043201,-0.22254,-0.019302,-0.13034,0.25971,0.15256,0.17242,-0.16381,0.19107,0.25544,-0.084324,0.095076,0.029221,-0.12798,-0.057705,0.2692,-0.087311,-0.083575,-0.0017336,0.44585,0.23227,0.34398,0.012835,-0.11861,0.11009,0.1287,0.087084,0.3244,0.16265,1,-0.056642,-0.035352,-0.16499,0.10328,0.085017,0.17309,0.20273,0.28277,0.12123,0.081856,-0.17623,-0.013329,-0.034376,-0.015748,0.28473,-0.092757,0.17114,0.075489,0.12547,-0.16281,0.10116,-0.00021164,-0.19521,-0.17782,0.32891,-0.27147,0.078431,0.066145,-0.16255,0.019213,-0.12334,-0.36112,0.050042,-0.070873,-0.13617,0.30233,0.069029,-0.089078,-0.19077,0.049841,-0.09643,-0.061957,-0.24846,-0.095684,0.040738,-0.15249,-0.22011,-0.15076,-0.064485,-0.26272
59,-0.3408,-0.35168,-0.20333,-0.37593,-0.3074,-0.24361,-0.21606,-0.26842,-0.25342,-0.26427,-0.28217,-0.44572,-0.17667,-0.22842,0.010538,-0.39379,-0.29672,-0.14054,-0.2186,-0.12178,-0.0043301,-0.00041692,-0.23605,-0.11661,0.07523,0.030636,0.045025,-0.0048389,-0.099661,0.26547,-0.3312,0.057329,0.21848,0.13845,0.1296,0.35304,0.18563,0.28436,0.13618,0.065996,0.17433,0.097789,0.20369,0.020755,-0.12203,0.15883,0.052052,0.0061134,0.40826,0.19113,0.11041,0.27852,-0.078168,0.097766,0.054941,-0.042411,0.25759,-0.10206,-0.056642,1,0.05381,0.22908,-0.083786,0.11774,0.096278,-0.062588,-0.11094,0.40194,-0.02068,0.17883,0.065636,0.0090947,-0.13146,-0.032892,0.25066,-0.24493,0.090029,-0.25283,-0.0042759,-0.23602,0.10517,0.081712,-0.058258,-0.010588,-0.12344,0.077445,-0.15962,0.011676,0.19558,0.00018268,-0.099148,0.3915,0.15132,0.055721,-0.1019,0.050693,-0.17777,-0.0010071,-0.1014,-0.097179,-0.098331,-0.04029,0.038949,0.1186,-0.044199,0.046066,-0.047222,-0.40871,0.109
60,-0.28904,-0.33736,-0.36564,-0.35434,-0.26411,-0.36239,-0.37698,-0.36793,-0.29321,-0.22229,-0.25861,-0.21453,-0.28595,-0.31484,-0.31058,-0.26105,-0.32288,-0.16559,-0.0063674,0.15235,0.1367,0.057519,-0.26097,0.098799,-0.46727,0.00025468,-0.26769,-0.30056,0.058284,0.13931,0.089956,0.18033,0.25596,0.22117,-0.19634,0.092679,0.14979,0.102,0.12155,0.091961,-0.0071835,0.17319,0.084246,0.22962,-0.30876,-0.064077,-0.13242,0.29581,0.12627,0.27318,0.047002,0.33415,0.12796,0.05523,0.2567,-0.22282,-0.16188,-0.028594,-0.035352,0.05381,1,0.17226,-0.37983,0.12864,0.090761,0.089145,-0.11464,-0.1838,0.19291,0.039033,0.26186,-0.11411,-0.10669,-0.095502,0.0751,0.14348,0.079392,0.05143,-0.15079,-0.11824,0.039472,0.12726,-0.25503,0.23156,-0.080715,-0.14617,-0.13662,0.017174,-0.048791,0.21256,0.020866,0.12196,0.25636,0.20673,-0.17021,-0.10457,0.15307,0.015408,0.06914,-0.21875,-0.26501,0.035133,-0.17703,-0.21058,-0.048433,0.1436,-0.064023,-0.19954,-0.037788
61,-0.069521,-0.015837,0.12872,-0.083525,-0.077532,-0.12324,0.026673,-0.031257,-0.025991,-0.10892,-0.04857,-0.034311,0.00070333,-0.11015,-0.00019604,0.066905,-0.23785,-0.067575,0.12491,0.038647,-0.20676,0.064821,-0.071599,0.18479,-0.042261,0.0047296,0.14379,0.091363,-0.20409,0.24358,0.060533,-0.14477,0.14216,0.12134,0.12517,-0.070944,0.31027,-0.012986,0.14149,-0.044495,0.13608,-0.067898,0.08861,0.27497,0.011192,0.13491,-0.11613,-0.093781,-0.017238,0.18512,-0.013455,0.07978,0.0038888,-0.041544,-0.12544,0.094331,0.030111,0.066107,-0.16499,0.22908,0.17226,1,-0.054087,0.10826,0.12097,-0.22667,-0.077739,-0.0097287,0.090169,-0.1356,0.060322,-0.054661,-0.097967,-0.12597,-0.037817,0.095541,0.13768,-0.15064,-0.089289,-0.053459,0.18869,0.060309,-0.28026,0.21524,0.14199,0.036033,-0.069885,-0.26993,0.016901,0.13244,-0.061786,0.18941,0.10892,0.013741,0.03866,-0.17477,-0.069089,0.19458,0.14624,-0.11714,-0.26099,0.0060748,0.36542,-0.070663,0.26325,0.0059013,0.17716,-0.22598,0.23257
62,-0.021343,-0.039368,-0.057517,0.096433,0.0021489,-0.013117,-0.015381,-0.016782,-0.21802,-0.23099,-0.0045442,0.0076696,-0.029851,0.099139,0.028525,0.11782,0.21628,0.08711,-0.073653,-0.24472,-0.13196,-0.26715,-0.17014,-0.084859,0.31375,-0.029638,0.34351,0.35179,-0.0016887,0.0046213,-0.036759,-0.0098813,-0.24059,-0.087917,0.038462,0.066583,-0.059355,-0.096734,0.014846,-0.18764,-0.10554,-0.018074,0.080811,0.039482,0.047774,-0.085687,0.054199,-0.3626,-0.037414,-0.14696,0.0025349,-0.17885,0.09435,0.18452,-0.13497,-0.064361,0.04161,0.074669,0.10328,-0.083786,-0.37983,-0.054087,1,-0.20035,0.12175,-0.060509,-0.080822,-0.026123,0.018405,0.0085936,-0.20353,-0.14202,0.25853,0.19632,-0.016477,0.17098,0.37564,0.1452,-0.088356,-0.030613,0.12864,-0.060538,-0.046993,-0.1162,0.088498,-0.31524,-0.15168,-0.053862,-0.018117,-0.2203,-0.094733,-0.084311,-0.25575,0.1302,-0.054257,0.0068511,-0.092678,-0.076264,-0.041771,-0.059057,0.077577,-0.010144,0.059794,-0.099303,-0.32549,-0.26203,-0.19311,0.37682,0.14584
63,-0.01162,-0.086956,0.0022515,-0.073823,0.0858,-0.095145,0.029134,-0.0075501,-0.027911,0.11876,-0.12623,-0.16246,0.11285,-0.091671,0.0025347,0.11354,-0.36888,-0.031253,0.10988,0.059889,-0.037267,-0.26902,-0.0033183,-0.00071229,0.077472,0.037635,-0.19623,0.028866,-0.041407,0.0024382,-0.29391,0.22463,0.084924,-0.010945,-0.08717,0.24689,-0.11633,0.23071,0.020328,0.082446,-0.034027,0.090144,0.10259,-0.020564,-0.17992,-0.040926,-0.2254,0.25452,0.12012,0.20508,0.0192,0.2439,-0.076841,0.12576,0.099936,0.15539,-0.043798,-0.17572,0.085017,0.11774,0.12864,0.10826,-0.20035,1,0.1835,-0.13758,0.43575,-0.025729,-0.03724,0.10874,0.027258,0.13745,0.27244,0.26739,-0.13047,-0.22442,0.18612,-0.043238,-0.16173,-0.12878,-0.18582,-0.091063,0.044435,0.14386,-0.15625,0.29434,-0.014243,0.016021,0.074147,-0.16459,-0.14483,0.0059038,0.0063111,0.1227,0.10671,0.29766,0.081343,0.082797,-0.14877,0.042252,-0.092074,-0.085441,0.033022,-0.16192,-0.096761,-0.10279,0.15821,-0.34316,-0.065605
