,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
24,0.75516,0.67087,0.75527,0.72366,0.70035,0.72309,0.6323,0.61024,0.61857,0.64243,0.76946,0.59526,0.64957,0.74792,0.5789,0.71666,0.64129,0.66809,0.69517,0.61057,0.6693,0.47741,0.4307,0.53283,1,0.53084,0.4814,0.58138,0.45027,0.49417,0.38638,0.43403,0.38591,0.26945,0.37164,0.14399,0.44436,0.27497,0.35241,0.11049,0.3066,0.23577,-0.076405,-0.21569,0.10869,-0.060496,-0.13193,-0.19658,0.015494,-0.0947,-0.24276,-0.2414,-0.002889,-0.13629,0.10763,-0.054409,-0.26401,-0.23762,-0.21785,-0.17469,-0.029343,-0.20155,-0.14702,0.24065,-0.013734,0.035963,-0.016979,0.068882,0.068633,0.12473,-0.10444,-0.1563,0.027832,0.043015,-0.34155,-0.10841,-0.17351,-0.31766,0.2297,-0.0049547,-0.1405,-0.010792,-0.16728,0.035543,-0.31196,0.31136,0.13832,-0.3261,-0.09031,-0.1819,0.33505,0.32164,0.046116,-0.20241,0.18212,0.067449,0.0027104,0.1904,0.064985,0.10794,-0.2319,0.18044
25,0.60121,0.60537,0.64676,0.62743,0.55656,0.58653,0.64266,0.57313,0.57541,0.54785,0.65907,0.54437,0.54476,0.58318,0.62893,0.67957,0.58809,0.54285,0.57618,0.62793,0.5303,0.48477,0.54283,0.42119,0.53084,1,0.3978,0.51905,0.40016,0.53063,0.42631,0.24298,0.30767,0.47848,0.30501,0.32762,0.49291,0.33037,0.30611,0.090871,0.094522,0.11928,-0.025891,-0.044326,0.22997,-0.12077,-0.2686,-0.011195,0.056251,0.043478,-0.39175,-0.3559,-0.24109,-0.15391,0.072588,-0.16233,-0.039792,-0.11755,-0.16456,-0.28566,0.052893,-0.12744,-0.21484,0.10876,0.096735,-0.026898,0.051701,-0.21819,0.18598,0.074356,0.044036,0.098107,0.0040332,-0.059089,-0.26854,-0.26994,-0.046975,-0.0029754,0.22453,-0.056063,-0.3084,-0.013857,0.017877,-0.14697,-0.21152,0.02045,0.11701,-0.15539,-0.05886,-0.32869,-0.11017,0.16385,0.15148,-0.19405,0.088558,-0.18747,0.11035,-0.13772,-0.084169,0.064603,-0.071737,0.2432
26,0.64953,0.61763,0.67618,0.65131,0.6389,0.5757,0.72602,0.55389,0.56179,0.63004,0.60126,0.56858,0.60813,0.5159,0.62732,0.54981,0.73647,0.63812,0.60356,0.52322,0.60202,0.51687,0.64898,0.54852,0.4814,0.3978,1,0.50863,0.60067,0.36002,0.37529,0.35819,0.41476,0.23315,0.28774,0.28419,0.38754,0.22762,0.34448,0.29738,-0.12488,-3.5938e-05,0.12695,-0.20469,0.30047,-0.13886,-0.11125,-0.05386,-0.050948,0.039074,-0.16294,-0.21431,-0.2557,-0.23128,0.3138,0.24327,-0.073521,0.030913,-0.28434,-0.15746,0.038813,-0.20717,-0.19756,-0.083311,0.20635,-0.014202,-0.013461,0.00818,-0.010941,0.013683,-0.091406,-0.030227,-0.089545,0.015273,-0.11492,-0.12588,-0.0999,-0.21503,0.40579,-0.02041,-0.031525,0.48121,-0.13362,0.29372,-0.27861,0.20039,-0.052724,0.12813,-0.003624,-0.31559,0.039607,0.22608,0.074885,-0.17773,0.034139,-0.22608,-0.023477,0.1327,-0.14608,0.13336,-0.21155,0.06662
27,0.65835,0.61589,0.58578,0.62135,0.58294,0.56916,0.63477,0.5023,0.60322,0.54905,0.6061,0.62907,0.68092,0.52195,0.74266,0.62486,0.62433,0.66767,0.52286,0.45951,0.52152,0.35986,0.65271,0.43203,0.58138,0.51905,0.50863,1,0.33152,0.6195,0.28101,0.32724,0.3576,0.26102,0.3615,0.28852,0.37822,0.2676,0.10752,-0.0031495,0.090334,0.13776,-0.058285,-0.30902,0.21209,0.049249,-0.21869,-0.10825,0.0075773,-0.2011,-0.28365,-0.4414,-0.0038242,-0.26957,0.10145,-0.05475,-0.057635,-0.1766,-0.084207,-0.30653,0.11539,-0.076087,-0.15465,-0.013523,0.37385,-0.12558,-0.098531,-0.11513,0.070376,0.059819,0.16712,-0.16528,-0.13667,-0.20093,-0.1157,-0.10628,-0.20294,-0.10959,0.25735,-0.072292,-0.16064,0.22591,-0.024224,-0.13454,-0.05319,0.24547,-0.069023,-0.19773,-0.13685,-0.17959,0.17815,0.11331,-0.046755,-0.061318,0.267,-0.16969,-0.0011481,0.10929,-0.053522,0.30201,0.067105,0.2507
28,0.60796,0.62223,0.62361,0.62149,0.65967,0.67019,0.66322,0.56202,0.59083,0.54661,0.55571,0.57662,0.47449,0.57726,0.49294,0.58144,0.59827,0.60191,0.60004,0.55936,0.55392,0.48927,0.42755,0.53672,0.45027,0.40016,0.60067,0.33152,1,0.32849,0.46084,0.20827,0.25481,0.36516,0.38843,0.27181,0.50124,0.18848,0.31219,0.1204,-0.03459,0.12138,0.10491,-0.046914,0.1807,-0.31334,-0.10159,-0.085603,0.10442,-0.11004,-0.18402,-0.25702,-0.20448,-0.19403,0.12622,0.11602,-0.023452,0.075357,-0.13042,-0.28727,-0.12521,-0.139,-0.21506,-0.14322,0.12193,-0.016651,0.028399,-0.15174,0.10195,0.17049,-0.25202,-0.021292,-0.062118,0.21595,-0.42267,0.01104,-0.054989,-0.16494,0.36029,-0.13789,-0.10057,0.39667,0.072957,0.13103,-0.14103,0.18092,0.11897,0.1814,-0.21938,-0.023751,0.074512,0.19834,0.11583,-0.30299,-0.20148,0.072668,-0.026865,0.20818,0.12836,0.013783,-0.23327,-0.080234
29,0.71998,0.70446,0.67534,0.70603,0.67984,0.72961,0.64733,0.6589,0.5775,0.65337,0.71397,0.6378,0.79532,0.62191,0.74555,0.66385,0.59787,0.67429,0.48877,0.57511,0.49372,0.62311,0.56291,0.56624,0.49417,0.53063,0.36002,0.6195,0.32849,1,0.4509,0.31468,0.21537,0.31101,0.47723,0.38709,0.37082,0.34747,0.26901,-0.091499,0.25029,0.10928,-0.0001745,-0.17599,0.17919,0.064692,-0.16237,0.011702,-0.13877,-0.15861,-0.29355,-0.20414,-0.01628,-0.46752,-0.015332,-0.1188,-0.12617,-0.28348,-0.076803,-0.30136,0.047554,-0.15127,-0.16218,0.090405,0.091635,-0.18069,-0.098463,-0.0085473,-0.15543,0.067145,0.14335,-0.065982,0.072467,-0.047978,-0.11611,-0.13561,0.040704,0.042562,0.19383,-0.049218,-0.010723,0.20334,0.041606,-0.21407,-0.043224,0.0088667,-0.039205,-0.19733,0.0084891,-0.36422,0.37308,0.1655,0.21999,-0.011718,0.23064,0.051459,0.040534,0.019078,-0.24617,0.25246,0.0040244,0.3053
30,0.50733,0.55632,0.59861,0.44911,0.48716,0.65531,0.56776,0.41853,0.59515,0.4755,0.49391,0.43667,0.44996,0.47455,0.44267,0.36705,0.50233,0.44045,0.44058,0.51435,0.42826,0.46769,0.36312,0.43478,0.38638,0.42631,0.37529,0.28101,0.46084,0.4509,1,0.081445,0.21138,0.49923,0.38313,0.20107,0.3833,0.14678,0.35812,0.088475,0.0047171,0.052188,-0.036505,-0.2061,0.13441,-0.081542,0.040208,-0.16479,0.040432,-0.081145,-0.22884,-0.11462,-0.24995,0.051322,0.13219,-0.15321,-0.25311,0.055275,-0.20877,-0.31879,-0.074853,-0.26343,-0.20789,0.13186,0.25463,0.12213,-0.1359,-0.17109,-0.17661,0.21909,-0.066433,0.13679,0.25092,0.0060415,-0.28453,-0.10646,-0.064085,-0.17997,0.5196,-0.095445,0.097147,0.089341,0.039878,-0.10578,-0.008564,0.06608,-0.042767,-0.17497,0.063973,-0.28857,-0.011749,0.23048,0.16232,-0.28052,-0.10859,0.10903,-0.091036,-0.060969,-0.092386,-0.017283,0.056607,0.20479
31,0.45001,0.34752,0.40636,0.3723,0.45778,0.37356,0.3234,0.31835,0.31951,0.27637,0.48264,0.28494,0.25918,0.35474,0.44477,0.3569,0.33662,0.46846,0.2889,0.483,0.29399,0.23107,0.20353,0.27935,0.43403,0.24298,0.35819,0.32724,0.20827,0.31468,0.081445,1,0.00012535,-0.059825,0.20747,0.048655,0.14791,0.17508,0.071538,-0.015738,-0.042487,0.11108,0.024748,0.10582,0.16977,-0.086639,-0.20135,-0.11994,-0.14741,-0.022711,-0.24543,-0.081708,0.057783,-0.28369,-0.046178,0.12799,-0.00020022,-0.021722,-0.10591,-0.12567,0.18947,-0.42328,0.22215,-0.10915,-0.17063,-0.11212,-0.12411,-0.053382,0.15198,-0.073116,-0.16411,0.15185,-0.30362,-0.061739,-0.14064,-0.1448,0.026443,0.042703,0.15241,-0.12692,-0.066939,0.020997,0.016365,0.099446,-0.070816,0.13223,-0.1759,-0.12937,-0.073896,-0.00097871,0.25513,0.0098385,-0.059911,0.21831,-0.027165,0.014192,0.12948,0.057653,-0.078657,0.27328,0.094546,-0.075304
32,0.48219,0.4811,0.52989,0.46535,0.39222,0.37991,0.46839,0.51311,0.51113,0.42008,0.43656,0.43092,0.53305,0.4547,0.32184,0.41785,0.45015,0.41929,0.51567,0.37298,0.38495,0.52557,0.44407,0.30005,0.38591,0.30767,0.41476,0.3576,0.25481,0.21537,0.21138,0.00012535,1,0.40109,0.10834,0.24494,0.37666,0.17342,0.12971,0.089811,0.13154,0.31516,-0.1312,-0.29011,0.20667,0.13943,0.094588,-0.063076,0.29771,0.088364,-0.16717,-0.077144,-0.035295,-0.10535,-0.07854,-0.098038,-0.042082,-0.12907,-0.26815,-0.064348,0.25563,0.04743,-0.20928,-0.092339,0.12965,-0.12447,0.15727,-0.11721,0.094099,0.13163,0.2145,-0.027609,0.17616,-0.020404,-0.17912,-0.23439,-0.0076301,0.028095,0.27318,-0.12579,-0.012684,0.1032,-0.30647,0.14172,-0.25832,0.074751,0.074651,-0.23263,0.23185,-0.16011,0.091476,0.28276,0.1544,-0.069919,0.023763,0.19554,-0.11329,0.35587,0.096615,0.031615,-0.19997,0.038943
33,0.39111,0.48329,0.47758,0.39517,0.3599,0.52014,0.58198,0.4966,0.52058,0.45754,0.38685,0.32585,0.44229,0.55443,0.41704,0.49606,0.41472,0.35275,0.43869,0.47035,0.41796,0.54839,0.38441,0.32573,0.26945,0.47848,0.23315,0.26102,0.36516,0.31101,0.49923,-0.059825,0.40109,1,0.46901,0.48295,0.4397,0.12023,0.29082,0.074034,0.022822,0.30258,-0.14785,0.032746,0.21192,0.12837,0.029902,-0.24324,0.15392,-0.010024,-0.50102,-0.35075,-0.19075,-0.028701,0.066676,-0.065471,-0.29795,0.016965,-0.051915,-0.12646,0.25108,-0.23437,-0.2689,-0.01485,0.057964,0.028991,0.096037,-0.17019,-0.15151,0.062166,0.22814,0.092887,0.15819,0.051194,-0.15278,-0.099287,-0.056786,0.011249,0.28525,-0.013748,-0.22406,0.14531,0.17064,-0.3081,-0.11802,0.084731,0.17764,-0.22541,0.28301,-0.1624,-0.051311,0.097396,0.0047813,-0.38875,0.078663,0.14469,-0.0059068,0.041341,-0.27252,0.065943,0.012545,0.31278
34,0.59376,0.6247,0.5431,0.53399,0.59269,0.67565,0.54065,0.59591,0.56132,0.53701,0.67477,0.52844,0.49911,0.65302,0.54418,0.55642,0.59607,0.63171,0.34567,0.41497,0.52776,0.57158,0.44153,0.38434,0.37164,0.30501,0.28774,0.3615,0.38843,0.47723,0.38313,0.20747,0.10834,0.46901,1,0.52687,0.20344,0.057559,0.099189,0.054451,0.14107,0.12699,-0.14015,0.031467,0.22201,-0.017514,0.14314,-0.21375,0.15477,-0.035377,-0.26989,-0.29023,-0.055254,-0.23071,0.081555,-0.0076569,-0.29006,-0.042329,0.11262,-0.0099374,0.014198,-0.20987,-0.24069,-0.04779,0.043931,-0.032103,-0.13669,0.052883,-0.086948,0.061513,0.084578,-0.063573,-0.042422,0.013615,-0.16015,0.086379,-0.060463,-0.12437,0.37988,0.089547,0.015813,0.28626,0.12158,-0.21184,-0.018187,0.20627,0.24903,-0.27106,-0.12562,-0.023473,0.15176,0.023938,-0.089866,-0.039511,0.13985,-0.0091015,-0.21665,0.12779,-0.12816,0.38847,-0.21768,0.21917
35,0.39809,0.33486,0.34913,0.43008,0.32819,0.44127,0.38921,0.50087,0.36193,0.32086,0.40766,0.34446,0.41542,0.39985,0.34826,0.44092,0.33327,0.36928,0.20729,0.27394,0.3131,0.55659,0.31425,0.29198,0.14399,0.32762,0.28419,0.28852,0.27181,0.38709,0.20107,0.048655,0.24494,0.48295,0.52687,1,0.11162,-0.059907,0.029873,0.11488,0.081478,0.30632,-0.17357,-0.054783,-0.022848,-0.10847,0.079595,0.054898,0.10774,-0.18949,-0.33027,-0.18199,-0.074583,-0.054415,-0.10262,0.085864,0.12296,-0.11912,0.29194,-0.077615,-0.098964,-0.030014,-0.07988,-0.067068,-0.060633,-0.23883,-0.0019569,0.0022317,-0.1496,0.01267,0.10025,-0.2132,0.046343,-0.04919,-0.10367,0.014877,-0.24457,-0.10252,0.26143,0.013954,-0.24494,0.40294,-0.09159,-0.095674,-0.28393,-0.049875,0.28375,-0.28179,-0.006997,-0.35941,0.1562,-0.029931,-0.048625,-0.054878,-0.026764,-0.094722,-0.1292,0.19057,-0.096609,0.38315,-0.077702,0.076919
36,0.54434,0.55876,0.56898,0.59391,0.59971,0.50631,0.58793,0.53664,0.54333,0.46843,0.48694,0.57554,0.53915,0.55927,0.45369,0.56985,0.5034,0.4519,0.65632,0.65694,0.30174,0.43463,0.5148,0.50689,0.44436,0.49291,0.38754,0.37822,0.50124,0.37082,0.3833,0.14791,0.37666,0.4397,0.20344,0.11162,1,0.17656,0.27676,0.11482,-0.079907,0.38726,-0.23596,-0.028928,0.12631,-0.0022019,-0.14217,0.077726,0.03464,0.064739,-0.26367,-0.44042,-0.058522,-0.090983,0.012507,-0.16915,-0.12966,-0.10056,-0.14153,-0.33131,0.1714,-0.16638,-0.15561,-0.085489,0.1701,0.011414,0.18694,-0.30906,0.19891,0.027169,-0.11346,-0.058794,-0.05255,0.18681,-0.3107,-0.25018,-0.072985,-0.092564,0.48204,-0.1235,0.0036672,0.093647,0.11805,-0.055948,-0.086541,-0.046615,-0.11678,-0.11133,0.072298,-0.096399,-0.0079732,0.24333,0.20313,-0.1705,0.15633,0.10986,0.12156,-0.0022273,-0.076929,-0.18522,-0.16205,0.14264
37,0.32139,0.36579,0.27206,0.24044,0.29496,0.33189,0.32602,0.2551,0.19996,0.20162,0.36117,0.31936,0.3452,0.25145,0.41489,0.40356,0.24395,0.3748,0.33111,0.31352,0.35476,0.19326,0.25811,0.09122,0.27497,0.33037,0.22762,0.2676,0.18848,0.34747,0.14678,0.17508,0.17342,0.12023,0.057559,-0.059907,0.17656,1,0.34704,-0.051103,0.13688,-0.29991,-0.013844,9.2778e-05,0.19117,-0.21419,-0.34392,0.3742,0.0044006,0.17143,0.10523,-0.20274,0.073331,-0.19432,0.013226,-0.15897,-0.16255,0.039571,-0.1725,-0.17918,0.24486,-0.1373,0.061288,-0.026693,0.036212,0.27494,0.023504,0.11119,-0.13893,0.23971,0.40684,0.23092,0.075448,0.15344,0.020977,-0.045314,0.021855,-0.0067853,-0.09479,-0.22795,0.27215,0.040064,-0.013414,0.052319,-0.084049,-0.053018,-0.040027,0.11309,0.14732,-0.17658,0.042558,0.40784,0.28198,-0.24028,0.012101,0.046462,0.12264,0.0070809,-0.16201,0.11153,-0.15511,0.13637
38,0.25835,0.20541,0.34076,0.26821,0.19859,0.36402,0.28224,0.25389,0.12642,0.26801,0.31076,0.21572,0.27776,0.25009,0.21453,0.33597,0.1755,0.27173,0.32212,0.39451,0.3251,0.19549,0.32855,0.34883,0.35241,0.30611,0.34448,0.10752,0.31219,0.26901,0.35812,0.071538,0.12971,0.29082,0.099189,0.029873,0.27676,0.34704,1,0.074669,0.21285,0.047911,0.069533,0.10916,0.056346,0.11606,-0.17861,0.19101,-0.24121,0.19605,0.01903,0.017973,-0.2419,-0.11282,0.34205,-0.045924,-0.27144,-0.089464,-0.16451,-0.20659,0.10543,-0.16331,-0.079226,0.25543,-0.062457,0.39166,-0.029766,0.15383,-0.13667,0.065275,0.08798,0.20923,0.18961,0.032808,-0.096859,-0.058815,0.13413,-0.28922,0.25693,-0.066155,-0.11703,0.16012,0.27745,0.063564,-0.034638,-0.14647,0.026466,-0.075899,0.28197,-0.12561,-0.065455,0.52166,0.33123,-0.44059,-0.020492,0.33335,-0.10337,-0.19638,-0.19318,-0.099911,-0.21653,0.14907
39,0.19979,-0.016006,0.17338,0.15008,-0.0057893,0.060647,0.12314,0.093716,-0.004193,0.094451,0.026164,0.031477,-0.04333,0.082901,-0.0083292,0.13919,0.26459,0.16357,0.12027,0.24585,0.30301,0.0038513,0.27242,-0.007703,0.11049,0.090871,0.29738,-0.0031495,0.1204,-0.091499,0.088475,-0.015738,0.089811,0.074034,0.054451,0.11488,0.11482,-0.051103,0.074669,1,-0.39858,0.38716,0.13501,-0.094091,0.12812,-0.055662,-0.085606,0.11274,-0.013467,-0.29346,0.041144,-0.026145,-0.049367,0.09444,0.064301,-0.068117,-0.19322,0.3151,0.11673,-0.025834,0.014486,0.2422,-0.034424,0.26536,0.076809,-0.22713,0.06725,0.13005,-0.063074,-0.097364,-0.059657,-0.14644,-0.014711,0.19768,-0.33782,-0.33018,-0.11502,-0.41297,0.28128,0.10922,0.18428,0.079082,-0.22334,0.22458,-0.32128,0.24783,0.098267,0.081927,0.019432,-0.24425,-0.16056,0.0027506,-0.13967,-0.074569,-0.23218,-0.11077,-0.2192,0.16615,-0.20289,-0.35815,-0.22364,-0.19543
40,0.16282,0.21851,0.07199,0.16704,0.19944,0.19029,0.023187,0.12703,0.015485,0.25789,0.28978,0.22754,0.19782,0.15321,0.072639,0.19351,0.0053649,0.18649,0.22034,0.015895,0.087873,0.13975,-0.081062,0.15208,0.3066,0.094522,-0.12488,0.090334,-0.03459,0.25029,0.0047171,-0.042487,0.13154,0.022822,0.14107,0.081478,-0.079907,0.13688,0.21285,-0.39858,1,0.055598,-0.16041,-0.052547,-0.070735,0.032086,-0.039872,0.011628,0.00027361,0.23638,-0.13564,0.042289,0.21898,-0.074148,-0.105,-0.14927,0.00233,-0.4996,4.534e-05,0.23476,-0.051638,0.068604,0.026543,0.044155,-0.28177,0.021166,0.24592,0.15521,-0.024868,0.096511,0.087282,0.14741,0.14411,0.10412,0.079082,0.12407,0.1048,0.21123,-0.17781,0.1452,-0.10604,0.045472,0.063799,0.050963,0.066218,0.00049685,0.27673,-0.23771,0.16896,0.13557,0.36602,0.2958,0.25397,-0.26498,0.35824,0.085311,-0.14227,-0.0044594,0.25978,0.044596,-0.06948,0.29954
41,0.25357,0.13372,0.23452,0.24972,0.13271,0.15133,0.089593,0.31916,0.13352,0.16093,0.15364,0.055839,0.1457,0.20745,0.033083,0.24214,0.13642,0.18586,0.22744,0.36116,0.051078,0.12182,0.21253,0.14586,0.23577,0.11928,-3.5938e-05,0.13776,0.12138,0.10928,0.052188,0.11108,0.31516,0.30258,0.12699,0.30632,0.38726,-0.29991,0.047911,0.38716,0.055598,1,-0.22689,-0.061464,-0.046196,0.13559,0.080473,-0.12371,0.12316,-0.20766,-0.24196,-0.16882,0.12697,0.15387,-0.12992,-0.30134,-0.060706,-0.016095,0.11434,-0.23204,0.18315,0.1898,0.0064161,0.050018,-0.14173,-0.24699,0.085617,-0.084542,0.014117,-0.035029,-0.17238,-0.15413,0.051208,0.11796,-0.49933,-0.1109,-0.025119,-0.040921,0.20451,-0.07493,-0.1449,-0.094788,0.042992,-0.0033767,0.01598,-0.044547,0.16964,-0.28577,0.21598,-0.10427,0.21897,0.048389,-0.0735,-0.07899,0.056348,0.28842,-0.10899,0.35015,0.0497,-0.20397,-0.03635,-0.15106
42,-0.09753,-0.13304,0.032579,-0.0281,-0.045141,-0.097872,-0.050497,-0.14503,-0.19734,0.0094308,-0.070842,-0.19554,-0.05385,-0.02993,-0.049541,-0.15883,0.016042,-0.044355,-0.12294,-0.13196,-0.015025,-0.0070208,-0.073381,0.035902,-0.076405,-0.025891,0.12695,-0.058285,0.10491,-0.0001745,-0.036505,0.024748,-0.1312,-0.14785,-0.14015,-0.17357,-0.23596,-0.013844,0.069533,0.13501,-0.16041,-0.22689,1,0.10711,0.19909,-0.30122,0.05491,-0.13829,-0.078443,0.10548,0.21338,0.15082,-0.52035,-0.23775,0.30396,0.15657,0.12396,0.24943,-0.19408,-0.16973,-0.11491,0.088251,-0.13035,0.18339,0.025168,-0.10576,-0.070814,-0.029569,0.15298,-0.24291,-0.039353,0.031012,-0.17351,-0.087879,-0.089393,-0.069266,-0.053268,-0.073944,0.0082071,-0.02686,0.0627,0.16403,-0.17933,0.30721,-0.15507,0.18533,-0.039913,0.35269,-0.10206,-0.017086,-0.13056,-0.11159,0.082699,-0.2555,-0.10489,-0.1796,-0.29555,-0.26937,0.11688,-0.16528,0.01745,-0.37836
43,-0.23415,-0.20847,-0.26753,-0.32985,-0.20579,-0.23584,-0.30241,-0.1418,-0.34194,-0.22985,-0.14134,-0.23967,-0.19335,-0.076525,-0.1534,-0.090083,-0.28041,-0.22408,-0.24568,-0.14598,-0.20154,-0.19288,-0.23193,0.11024,-0.21569,-0.044326,-0.20469,-0.30902,-0.046914,-0.17599,-0.2061,0.10582,-0.29011,0.032746,0.031467,-0.054783,-0.028928,9.2778e-05,0.10916,-0.094091,-0.052547,-0.061464,0.10711,1,-0.11353,0.1638,-0.21359,-0.040258,0.14889,0.36694,-0.041679,-0.065862,-0.13625,0.18554,0.00077919,0.30162,0.045145,0.17099,-0.013981,-0.11115,0.0026459,-0.073402,0.029382,-0.028164,-0.3032,0.020782,0.26811,0.019028,-0.13989,0.051908,0.097367,0.18686,-0.038478,-0.028539,0.10427,-0.02832,0.10473,0.010107,0.11847,-0.13493,-0.092646,-0.070447,0.11877,0.036453,0.14448,-0.06973,0.21601,0.093495,-0.094367,0.077101,-0.044371,-0.10061,0.24621,-0.13317,-0.20147,0.0082244,0.058762,-0.12167,0.10164,-0.0066023,0.056884,-0.14407
44,0.18861,0.19166,0.25107,0.17948,0.17384,0.14858,0.20891,0.1431,0.14407,0.35354,0.20389,0.11513,0.2515,0.23544,0.28476,0.086442,0.39118,0.19525,0.20139,0.15621,0.28069,0.22285,0.13033,0.17254,0.10869,0.22997,0.30047,0.21209,0.1807,0.17919,0.13441,0.16977,0.20667,0.21192,0.22201,-0.022848,0.12631,0.19117,0.056346,0.12812,-0.070735,-0.046196,0.19909,-0.11353,1,-0.018096,0.084891,-0.059142,-0.023312,0.037842,0.043741,-0.19066,-0.02037,-0.18587,0.11124,0.027899,-0.41618,-0.025468,-0.12109,-0.014102,0.30788,-0.10202,-0.10023,0.16269,0.020738,-0.090182,0.018344,0.10501,0.056094,0.073024,0.015656,0.17972,-0.15666,-0.062028,-0.12491,-0.049467,0.19368,-0.049343,0.016693,0.21112,0.060971,0.089861,-0.088002,0.13116,-0.13753,0.14182,-0.18083,0.1136,0.054986,-0.038682,0.047177,0.073518,-0.27157,-0.16689,0.060849,-0.0039388,-0.14397,-0.1066,-0.14572,0.097895,-0.16285,-0.042246
45,-0.064999,-0.14037,-0.1213,-0.11588,-0.20579,-0.14231,-0.13069,-0.020872,-0.068437,0.01554,-0.16459,-0.04165,-0.064874,-0.0015629,-0.03601,-0.11987,-0.072859,-0.13972,-0.15201,-0.031339,-0.13781,-0.10604,0.18185,-0.066331,-0.060496,-0.12077,-0.13886,0.049249,-0.31334,0.064692,-0.081542,-0.086639,0.13943,0.12837,-0.017514,-0.10847,-0.0022019,-0.21419,0.11606,-0.055662,0.032086,0.13559,-0.30122,0.1638,-0.018096,1,0.016459,-0.16917,-0.15887,0.072671,0.0001045,0.12874,0.171,0.024243,0.16469,0.0057257,-0.19794,-0.059448,0.19616,0.2028,0.25687,0.034448,0.19061,0.12616,0.099452,0.15298,0.016682,-0.027917,-0.29536,0.054394,0.13851,0.06434,0.1783,-0.14926,0.062008,-0.16873,0.19184,-0.077795,0.025616,0.19609,-0.15584,-0.068447,0.20317,-0.37691,0.065433,0.047637,-0.11312,-0.2277,0.19976,0.050095,0.029412,0.07038,-0.056087,0.28628,0.13751,0.15995,0.13028,0.029196,-0.21728,0.096365,0.24398,0.36416
46,-0.11099,-0.072193,-0.071418,-0.18019,-0.062736,-0.11263,-0.1036,-0.058802,-0.017629,0.006294,-0.093189,-0.16754,-0.11971,-0.052555,-0.18418,-0.29115,-0.052279,-0.099166,-0.20882,-0.22421,-0.26021,0.085246,-0.23276,-0.056293,-0.13193,-0.2686,-0.11125,-0.21869,-0.10159,-0.16237,0.040208,-0.20135,0.094588,0.029902,0.14314,0.079595,-0.14217,-0.34392,-0.17861,-0.085606,-0.039872,0.080473,0.05491,-0.21359,0.084891,0.016459,1,-0.33092,-0.012481,-0.10534,0.16705,0.14241,0.19328,0.052106,-0.043095,-0.023056,-0.097055,-0.035387,0.16951,0.2337,0.010604,-0.14198,-0.046405,0.19467,-0.24521,0.024486,0.22424,0.19665,-0.032671,0.15053,-0.080852,-0.25367,-0.021991,0.012857,0.13717,0.32197,-0.13946,-0.0039961,0.0020408,-0.01626,-0.22469,0.03105,-0.13326,0.068429,-0.016438,0.081362,-0.069222,-0.045803,0.041299,0.07852,0.080349,-0.043407,-0.049078,0.1072,-0.077607,0.026866,-0.27648,0.18828,0.0091135,0.11821,0.10212,-0.0094267
47,-0.181,-0.22449,-0.16625,-0.033164,-0.11778,-0.063575,-0.12187,-0.11055,-0.27611,-0.18441,-0.10614,0.02117,-0.057506,-0.19013,-0.085101,-0.00051627,-0.23696,-0.040464,-0.00015901,-0.09739,-0.032965,-0.16812,-0.0073271,-0.042657,-0.19658,-0.011195,-0.05386,-0.10825,-0.085603,0.011702,-0.16479,-0.11994,-0.063076,-0.24324,-0.21375,0.054898,0.077726,0.3742,0.19101,0.11274,0.011628,-0.12371,-0.13829,-0.040258,-0.059142,-0.16917,-0.33092,1,0.042635,0.20708,0.069158,0.062897,0.11187,0.012383,-0.24291,-0.17794,0.23909,-0.066392,0.17072,0.0411,0.037975,0.21722,0.27591,-0.046873,0.080542,0.012222,0.038027,0.09234,0.13422,-0.19888,0.22568,-0.026055,0.22233,0.094456,0.018817,-0.19888,0.1036,-0.094299,-0.08739,-0.30601,0.26862,0.18256,0.039411,0.2627,-0.10613,-0.14253,0.0079917,0.21198,0.13173,0.020969,-0.018407,0.14594,0.028091,-0.038649,-0.26033,0.0042287,0.11287,-0.26527,-0.039084,-0.060221,-0.363,-0.24659
