,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
10,0.91615,0.89175,0.88866,0.82922,0.86832,0.86344,0.84361,0.77924,0.81999,0.76089,1,0.82791,0.83219,0.76363,0.79462,0.82098,0.79842,0.77544,0.76549,0.81019,0.64126,0.76983,0.79963,0.69794,0.78492,0.76668,0.79903,0.72567,0.67746,0.71848,0.49229,0.52243,0.60197,0.52839,0.54346,0.50915,0.64225,0.4282,0.50003,0.51426,0.20642,0.14085,0.32352,0.27862,0.092098,0.023271,0.15325,0.20844,-0.00049167,-0.14247,0.14146,0.076395,-0.13261,-0.068245,0.052102,-0.005111,0.27575,0.04936,-0.061351,-0.035337,0.029971,-0.053758,0.033108,-0.2129,-0.10523,-0.14304,-0.20538,0.077523,-0.21308,-0.0085047,-0.072481,0.16027,-0.044441,-0.055411,0.020419,0.091855,-0.0038512,0.21004,0.10685,-0.27126,-0.15197,-0.24633,-0.29487,-0.040732,-0.13419,-0.0024299,-0.09944,-0.012416,0.0036591,-0.038455,-0.09798,0.025712,-0.10073,0.047064,0.058417,0.13648,0.25391,-0.045765,-0.22356,-0.14897,0.036953,0.25164,0.065767,-0.052756,-0.082197,0.37539,-0.046424,0.03715,0.080829,0.12987,0.051727,0.15798,0.18168,0.21579,0.40366,0.23593,-0.083168,-0.11464,0.073647
11,0.82886,0.87318,0.85205,0.83298,0.87149,0.85408,0.81356,0.73828,0.83124,0.79621,0.82791,1,0.73832,0.75613,0.78654,0.85067,0.69858,0.80138,0.77177,0.78168,0.68292,0.76042,0.70629,0.708,0.76976,0.72588,0.6166,0.74173,0.73643,0.69747,0.5046,0.43251,0.5923,0.58862,0.58934,0.51051,0.51081,0.36251,0.408,0.59566,0.18165,0.14463,0.24184,0.37228,0.08782,0.062931,0.1178,0.15341,0.11309,-0.14523,-0.044557,0.16909,-0.083108,-0.11663,-0.083193,-0.083,0.21935,-0.15616,-0.12558,-0.25034,0.099424,-0.085987,0.049302,-0.2963,-0.14906,-0.17354,-0.35668,0.045303,-0.1519,-0.027612,0.15075,0.15745,-0.035491,-0.011009,-0.094507,0.077813,-0.077016,0.10578,0.1586,-0.27487,-0.14174,-0.14093,-0.070185,-0.12325,-0.22014,0.077428,0.0070287,0.00073739,-0.12082,0.0424,-0.16691,0.011805,-0.067749,0.063826,-0.009202,0.18826,0.16881,-0.099959,-0.13194,-0.1735,0.091604,0.24052,0.048598,0.098149,-0.17704,0.30527,-0.11704,0.024971,0.0051348,0.29946,-0.047129,0.052442,0.044162,0.19335,0.11403,0.34739,-0.032501,-0.12241,0.11844
12,0.88523,0.77169,0.79093,0.76024,0.82637,0.79122,0.7872,0.72647,0.75221,0.74012,0.83219,0.73832,1,0.74896,0.82424,0.72303,0.78867,0.76549,0.77066,0.81055,0.56794,0.7588,0.77669,0.56196,0.69695,0.67488,0.77992,0.69127,0.63469,0.63659,0.54119,0.45813,0.55072,0.48749,0.53413,0.41032,0.46036,0.34504,0.3666,0.39659,0.17692,0.18778,0.28534,0.31341,0.10713,0.097682,-0.0031532,0.37371,0.060299,-0.09134,0.15812,0.025976,-0.008465,-0.09001,-0.11217,0.03374,0.18817,-0.022652,-0.1088,-0.083115,0.097812,-0.086955,0.053392,-0.35307,-0.063718,-0.15187,-0.31401,0.10538,-0.33721,-0.13011,-0.028009,0.17212,-0.083063,0.0053479,0.039993,-0.030066,-0.0059792,0.0037817,0.16972,-0.1999,-0.1591,-0.31959,-0.24641,-0.17512,-0.30214,-0.030849,-0.049475,0.11277,-0.047126,-0.017678,-0.19198,-0.043168,-0.1042,-0.063624,0.10796,0.1531,0.25586,-0.028824,-0.16947,-0.13448,0.045829,0.41859,0.028632,0.016669,0.031271,0.32684,-0.041362,0.03315,0.03553,0.070325,0.046154,0.14268,0.038627,0.20297,0.26745,0.19753,-0.0095248,0.085224,0.036214
13,0.80969,0.80072,0.78714,0.82959,0.77963,0.81498,0.81448,0.74381,0.74825,0.75687,0.76363,0.75613,0.74896,1,0.73864,0.83621,0.71429,0.77467,0.76592,0.75158,0.63587,0.7037,0.71996,0.60339,0.68795,0.60174,0.69697,0.71451,0.65244,0.67228,0.5629,0.49614,0.61225,0.47925,0.56376,0.43889,0.46603,0.32657,0.3554,0.43997,0.43074,0.23213,0.16976,0.26679,0.10179,0.092182,0.0070888,0.15005,0.048678,-0.058978,0.021133,0.020793,-0.062122,0.0093998,-0.015636,-0.0074089,0.19955,-0.082901,-0.15378,-0.1272,0.073876,-0.0042267,0.010304,-0.28419,0.0008244,-0.032875,-0.42713,0.039464,-0.39434,0.075223,-0.011686,0.2577,-0.17001,0.037078,-0.12061,0.16647,-0.013394,0.073346,0.10136,-0.3196,-0.10403,-0.16274,-0.27685,-0.22679,-0.19983,0.094179,-0.013695,0.15718,-0.086175,0.034831,-0.16281,0.16698,-0.17384,-0.077445,0.039095,0.23484,0.25037,-0.0030951,-0.11478,-0.082592,0.13852,0.28091,-0.089499,-0.051592,0.08654,0.20512,-0.027794,0.18197,0.18526,0.25009,-0.10498,-0.060956,0.14671,0.24124,0.35107,0.15342,-0.0055215,0.12089,-0.026885
14,0.88178,0.86625,0.86444,0.84433,0.84993,0.86941,0.85574,0.83627,0.85373,0.85652,0.79462,0.78654,0.82424,0.73864,1,0.78602,0.7311,0.87354,0.83449,0.8405,0.78293,0.81351,0.8014,0.74033,0.79632,0.75986,0.69265,0.71227,0.67278,0.68787,0.49511,0.58913,0.44948,0.58207,0.57161,0.35725,0.50664,0.32658,0.40065,0.43779,0.32708,0.30938,0.27378,0.32426,0.19074,0.096111,-0.0072155,0.29393,-0.05863,-0.10986,0.082335,-0.03067,0.017012,-0.089237,-0.14282,-0.14778,0.24713,0.027175,0.012408,-0.088554,0.068203,-0.013689,-0.065763,-0.36329,-0.035427,-0.13674,-0.30523,0.10766,-0.24776,-0.13059,0.0091976,0.20162,-0.040479,0.05457,-0.047274,-0.018671,-0.11542,-0.084354,0.16791,-0.25953,-0.33017,-0.30263,-0.2106,-0.17203,-0.31045,-0.038832,0.11283,0.1081,-0.0087277,-0.051326,0.005361,0.13329,0.0028006,-0.064925,-0.088633,0.21401,0.17042,-0.11933,-0.23371,-0.046913,0.13813,0.25747,0.13094,0.050369,-0.17454,0.32766,-0.048618,-0.0040283,-0.0057072,0.14494,0.02858,0.16945,0.11326,0.17551,0.034578,0.26129,-0.042453,0.039443,0.23752
15,0.84472,0.87411,0.87652,0.81063,0.83478,0.83616,0.8232,0.76998,0.8229,0.7896,0.82098,0.85067,0.72303,0.83621,0.78602,1,0.74425,0.8042,0.78469,0.77826,0.73667,0.71248,0.73523,0.71212,0.74982,0.71438,0.63097,0.70777,0.64976,0.69828,0.43207,0.46108,0.60199,0.63448,0.60234,0.5202,0.51899,0.40049,0.51961,0.57083,0.19725,0.2322,0.16812,0.29535,0.12768,-0.0029305,0.079147,0.15606,0.076375,-0.015743,-0.065086,0.096969,0.0039444,-0.071164,0.0096075,-0.045146,0.18189,-0.10319,0.0030948,-0.041639,0.070179,0.031479,0.021269,-0.22386,-0.08449,-0.010232,-0.29529,0.0096518,-0.24245,-0.026765,-0.090082,0.16322,0.016757,0.0059913,-0.058359,0.28512,-0.15014,0.012623,0.22505,-0.35764,-0.096056,-0.044713,-0.17455,-0.078629,-0.22464,0.03426,0.094461,0.076452,-0.046083,0.051603,-0.087971,0.072418,-0.14912,-0.003031,-0.077214,0.22028,0.2161,-0.005145,-0.18153,-0.19858,0.15004,0.28358,0.021505,-0.10487,-0.058412,0.23501,-0.094215,0.17062,0.076643,0.20769,-0.050434,0.034204,0.091838,0.15697,0.12273,0.34874,-0.0019383,0.029775,0.077709
16,0.83048,0.75554,0.78458,0.74076,0.7666,0.7579,0.77065,0.68472,0.76369,0.70066,0.79842,0.69858,0.78867,0.71429,0.7311,0.74425,1,0.64948,0.69676,0.74706,0.54954,0.59392,0.69763,0.59801,0.66347,0.73938,0.63443,0.69004,0.61342,0.70962,0.50379,0.50124,0.52921,0.57459,0.47816,0.46431,0.29408,0.37842,0.42827,0.51044,0.10753,0.16968,0.14496,0.27389,0.18265,0.050999,-0.025496,0.32012,0.0059569,-0.047779,0.061272,-0.085851,-0.11568,-0.1102,-0.12742,0.076786,0.30238,0.11437,0.037711,-0.048745,0.051625,-0.20241,0.025803,-0.15371,-0.14838,-0.0026532,-0.27473,0.055943,-0.1763,-0.041333,-0.09465,0.020715,-0.13846,-0.089253,0.043964,0.050575,0.030505,-0.047791,0.086781,-0.34464,-0.076019,-0.21976,-0.23446,-0.17811,-0.15424,0.051331,0.06612,0.026909,0.081905,0.029985,-0.089248,0.13443,0.092274,-0.16049,0.031703,0.24193,0.20169,-0.11419,-0.30788,-0.026926,0.20831,0.22101,-0.013905,-0.036339,-0.025422,0.29071,-0.11133,0.13403,-0.12288,0.014385,-0.067189,0.032276,-0.012565,0.067985,0.35073,0.082354,0.0065539,0.014449,0.22404
17,0.84709,0.81927,0.80375,0.82828,0.84016,0.83466,0.81718,0.68484,0.81292,0.83167,0.77544,0.80138,0.76549,0.77467,0.87354,0.8042,0.64948,1,0.82184,0.77205,0.73845,0.78654,0.76601,0.72396,0.73902,0.74019,0.6117,0.66162,0.67573,0.65629,0.4654,0.45732,0.42819,0.63093,0.46097,0.44945,0.53438,0.23824,0.33244,0.36017,0.25411,0.27264,0.26211,0.22125,0.10837,-0.026943,0.079729,0.26898,-0.11606,-0.18099,-0.11434,0.068243,-0.060787,-0.052704,-0.1251,-0.025294,0.18513,0.010294,0.0060189,-0.039727,0.041244,0.048269,0.0087987,-0.25933,-0.013213,-0.052368,-0.38018,0.057122,-0.33995,-0.020086,0.030432,0.25037,-0.027701,-0.13993,-0.012451,0.086704,-0.057621,-0.00054935,0.1607,-0.29316,-0.20146,-0.23926,-0.386,-0.11577,-0.24493,-0.02018,-0.062698,0.087602,-0.004048,0.052586,-0.076909,-0.003914,-0.074683,0.017678,-0.049991,0.13257,0.12726,0.040818,-0.27565,-0.066037,0.068085,0.24186,-0.0064666,-0.06147,-0.10539,0.26234,0.034373,0.082836,0.01988,0.27266,0.060936,0.047291,-0.015189,0.13555,0.027334,0.37434,0.075903,-0.036096,0.28085
18,0.85605,0.81993,0.85667,0.81081,0.83717,0.84226,0.92338,0.75354,0.89347,0.75292,0.76549,0.77177,0.77066,0.76592,0.83449,0.78469,0.69676,0.82184,1,0.76923,0.65351,0.78287,0.76476,0.69133,0.79211,0.72936,0.67598,0.72745,0.69249,0.6872,0.57147,0.5279,0.55406,0.4716,0.52978,0.46851,0.51152,0.3312,0.41244,0.44909,0.33438,0.11097,0.17332,0.25573,0.18555,0.17202,0.11352,0.33723,-0.020576,-0.039851,0.029816,0.010208,-0.070597,-0.19197,0.048491,0.021498,0.10207,-0.056191,0.018106,-0.1636,0.065257,-0.0397,0.12829,-0.26661,-0.029158,-0.15032,-0.29518,0.13983,-0.39434,-0.087896,-0.06219,0.28426,0.020266,0.025193,-0.077186,0.12056,-0.1571,0.054202,0.07693,-0.35982,-0.32266,-0.18209,-0.19207,-0.17511,-0.40222,-0.048767,0.028791,-0.034712,0.086782,0.13465,-0.056293,0.076971,-0.18881,0.057455,-0.16357,0.055262,0.089976,0.075712,-0.20939,-0.13509,0.025428,0.33067,-0.072767,0.074518,-0.0027973,0.13253,-0.083042,0.086859,-0.021623,0.028979,0.035862,-0.01714,0.022774,0.27088,0.14305,0.32997,0.076829,0.12312,0.24678
19,0.91034,0.84505,0.82537,0.78106,0.80219,0.84636,0.8075,0.70909,0.79392,0.78559,0.81019,0.78168,0.81055,0.75158,0.8405,0.77826,0.74706,0.77205,0.76923,1,0.71453,0.73122,0.74427,0.66743,0.72284,0.82182,0.7573,0.67255,0.6995,0.74302,0.50544,0.4667,0.57955,0.55563,0.51254,0.37407,0.51352,0.27788,0.41616,0.39001,0.20804,0.2233,0.28277,0.25197,0.051394,0.15188,0.0049432,0.25031,0.023683,-0.075849,0.1299,-0.044149,-0.067207,-0.14293,-0.011739,0.062981,0.33321,0.069243,0.0067661,-0.13427,0.23985,-0.080552,-0.020912,-0.29915,0.070747,-0.092249,-0.36589,0.10304,-0.21785,0.035117,-0.02884,0.1439,-0.057343,0.033299,-0.042015,0.061053,-0.0057535,-0.012856,0.042337,-0.28526,-0.20001,-0.22603,-0.20159,-0.22973,-0.19338,0.020412,0.068425,0.18033,-0.0056396,-0.011762,-0.061492,0.012731,-0.070727,0.0033218,0.06903,0.16681,0.2604,-0.18166,-0.25291,-0.045546,0.016312,0.25356,0.12586,-0.034824,-0.034539,0.24546,-0.098499,0.071147,0.12449,0.22861,-0.036395,-0.011071,0.17274,0.15071,0.17542,0.2723,-0.0071933,-0.063808,0.075677
20,0.7394,0.74756,0.73681,0.64836,0.69521,0.70418,0.71094,0.7101,0.73698,0.71048,0.64126,0.68292,0.56794,0.63587,0.78293,0.73667,0.54954,0.73845,0.65351,0.71453,1,0.67107,0.65146,0.75676,0.64959,0.62723,0.51268,0.56598,0.57077,0.52388,0.38042,0.46357,0.3491,0.56533,0.40442,0.35882,0.47965,0.39804,0.51741,0.39817,0.22906,0.25238,0.31366,0.38435,-0.011999,0.10414,0.10504,0.04707,-0.20563,-0.16083,0.045853,0.13014,-0.067818,0.0076014,0.0093316,-0.19273,0.15928,-0.0042109,-0.010788,-0.17362,0.15388,-0.045072,-0.027972,-0.37807,0.12643,-0.058224,-0.19403,0.064506,-0.26015,0.13712,0.0064748,0.21883,-0.048948,-0.1572,0.12265,0.21733,-0.20981,0.017372,0.17281,-0.36593,-0.3362,-0.011998,-0.11197,-0.091721,-0.25093,-0.017063,0.017591,0.27868,-0.12177,-0.045407,0.11021,0.11335,0.0074382,0.025161,-0.14301,0.14553,0.22907,-0.12579,-0.29878,0.024526,0.051027,0.15848,0.089668,-0.14915,-0.12083,0.27118,0.076305,-0.023988,-0.042162,0.21703,-0.073651,0.096484,0.13503,-0.023637,-0.0057371,0.22817,0.056174,-0.14294,0.10778
