,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
83,0.14218,0.083829,0.22497,0.1915,0.33843,0.18134,0.27871,0.19974,0.14318,0.23209,0.24286,0.17709,0.17521,0.053261,0.25528,0.20809,0.16657,0.045664,0.11095,0.17404,0.062236,0.12707,0.25033,0.074821,0.26583,0.16134,0.17861,0.17525,0.12489,0.1705,0.21983,0.15231,0.27491,0.27458,0.22167,0.2084,0.39622,0.22442,0.26781,0.22034,0.17228,0.095534,0.19464,0.24903,0.14234,0.33614,0.25936,0.19613,0.30977,0.2991,0.41135,0.13703,0.097759,0.12265,0.19226,0.086368,0.16858,-0.0050359,0.1549,-0.052865,0.027951,0.24032,0.26745,0.22007,0.30059,0.10296,0.097513,-0.11538,0.12811,0.030558,0.17532,0.17052,0.51217,-0.017358,0.13381,0.17917,0.21872,0.28485,0.31774,-0.057176,-0.031319,0.26652,-0.044773,1,0.43992,0.2653,0.060326,0.18835,0.024241,0.1708,0.069846,-0.18448,-0.088486,0.28741,0.31766,0.032547,-0.14941,0.21896,-0.0379,-0.078074,-0.20653,-0.049518,0.06142,0.15904,0.2463,-0.011697,-0.21819,0.12894,0.020747,-0.173,0.028276,0.092429,0.22485,-0.040537,-0.18914,0.1105,0.37916,-0.28318,0.09583,0.14218,-0.14259,-0.26114,0.12509,-0.14846,-0.053563,-0.1067,-0.0010677,0.035221,-0.18437,-0.050804,-0.42011,0.056465,-0.074989,0.093947,0.070543,-0.11943,-0.32887,-0.040022,-0.079079,0.28416,0.017256,-0.16107,-0.25887,0.025778,0.084475,0.024164,0.30626,0.092279,-0.010408,-0.17007,0.18316,0.043264,0.081698,-0.071173,0.015159,-0.14597,0.015498,0.2893,-0.21567,-0.12502,-0.054463,0.12096,-0.010655,0.17267,0.065373,0.10263,0.24582,0.0080006,-0.01939,-0.18491,0.088375,-0.089903,-0.31788,0.055209,-0.080809,-0.22213,0.25993,0.20926,-0.029228,-0.11013
84,0.38903,0.39957,0.37133,0.2944,0.4303,0.29251,0.48901,0.44001,0.39854,0.35655,0.40041,0.37317,0.46941,0.32186,0.3802,0.38242,0.5524,0.3166,0.37323,0.29799,0.28798,0.34745,0.39629,0.23099,0.39947,0.33391,0.40075,0.39576,0.3918,0.41356,0.4737,0.37024,0.42989,0.39994,0.27136,0.43368,0.39,0.38044,0.40343,0.32979,0.38005,0.33299,0.25903,0.22171,0.31391,0.37229,0.22664,0.23722,0.24594,0.48096,0.32566,0.33459,0.22809,0.15925,0.45584,0.25618,0.1706,0.11231,0.042305,-0.030812,0.21487,0.33975,0.19936,0.27099,0.25751,0.23025,0.0051745,0.36961,0.28783,0.14563,0.27173,-0.067419,0.38589,0.143,0.085106,0.081146,-0.11836,0.13798,0.30634,-0.067655,-0.017829,0.072347,0.15355,0.43992,1,0.18062,0.044016,-0.0014953,0.013649,0.20565,-0.10443,-0.28353,0.015631,0.26878,-0.0058585,0.090032,-0.087161,0.14289,-0.12064,0.14127,-0.28327,-0.12258,0.17736,0.39941,0.13159,0.31766,-0.084917,-0.024586,0.028507,-0.14468,0.11495,0.30653,-0.053966,-0.13672,-0.18926,-0.0032258,0.035144,-0.20266,0.29362,-0.11083,0.088577,-0.21763,-0.098,-0.13805,0.15787,0.025868,-0.013431,0.14907,-0.27011,0.10204,-0.20244,-0.31064,-0.025066,0.043992,-0.033854,0.049754,0.12083,0.074199,-0.13773,0.37476,0.28337,0.013811,-0.29614,0.027804,-0.0036702,-0.020953,-0.083303,-0.016207,-0.043839,0.053677,0.045019,0.042327,0.27548,-0.10054,-0.1637,-0.19391,-0.010467,0.089221,0.080673,0.086618,-0.021712,-0.09513,0.016229,-0.18844,-0.089822,0.18385,0.31995,-0.00081748,-0.10125,0.10432,0.0028256,-0.036698,-0.020969,0.029944,-0.081462,0.0083788,0.16282,0.12375,0.37513,0.16242
85,0.15858,0.45194,0.18566,0.18573,0.17899,0.25606,0.33979,0.23691,0.16049,0.27677,0.19181,0.22579,0.24824,0.078588,0.23597,0.26486,0.21395,0.21853,0.27088,0.22442,0.18287,0.21536,0.20622,0.24693,0.19912,0.18094,0.17138,0.16182,0.20169,0.24503,0.34556,0.17002,0.2069,0.31526,0.28529,0.14714,0.22476,0.25451,0.090571,0.11475,0.2329,0.24388,0.35431,0.078804,0.043611,0.24058,0.461,0.18525,0.083551,0.19028,0.22411,0.095882,0.21181,0.22821,0.37181,-0.066566,0.053664,0.091388,0.1443,-0.04225,0.35929,0.21294,0.25881,-0.073398,0.43123,-0.034791,0.11141,0.047077,-0.17188,0.11746,0.38629,0.35783,0.21934,-0.22824,-0.075992,-0.0026734,0.22585,0.19464,0.11113,0.11136,0.040857,0.037601,0.16293,0.2653,0.18062,1,-0.26801,0.12827,0.21995,0.44939,0.16041,-0.079315,0.042639,0.11826,0.26913,0.035261,-0.11321,0.059733,-0.16857,0.048092,0.080084,0.036729,0.13605,0.27261,0.10944,0.42742,-0.29499,-0.034372,0.038479,-0.09028,-0.15306,0.27959,-0.06435,-0.16085,0.15306,-0.022223,-0.11265,-0.037045,0.19877,0.16341,-0.052223,-0.058888,0.26314,-0.049285,-0.21636,0.03365,-0.04598,0.1719,-0.012495,-0.11725,-0.12433,-0.066077,-0.20362,-0.092883,0.074394,-0.18226,0.027495,-0.11191,0.00245,-0.0049574,-0.16969,0.037257,-0.093919,0.097582,0.20025,-0.056783,0.18405,-0.089502,-0.187,-0.27411,-0.13743,-0.078915,-0.15667,0.20397,-0.13926,0.11135,-0.067219,-0.2072,-0.045795,-0.03905,-0.088618,0.027248,-0.049514,0.12171,-0.088594,-0.21841,-0.060096,-0.1419,-0.11209,-0.02388,0.46657,-0.14939,-0.10934,0.2053,-0.15133,0.032135,0.096797,-0.086625,-0.34057,-0.072068
86,0.15657,0.11716,0.080678,0.14018,0.32301,0.28926,0.13896,0.06528,0.20215,0.27873,0.16148,0.30438,0.23419,0.17161,0.11434,0.10928,0.15032,0.19452,0.17264,0.23528,0.13643,0.14595,0.37146,0.1313,0.13434,0.16037,0.25057,0.2165,0.1335,0.24139,0.16912,0.20702,0.29979,0.23704,0.26605,0.23384,0.32365,0.26209,0.2469,0.36139,0.17156,0.093776,0.23691,0.32756,0.18067,0.041375,0.072719,0.22209,0.18296,0.10316,0.43425,0.3495,0.29277,-0.033545,0.21589,0.39113,0.23208,0.070447,0.25168,0.31319,-0.10894,0.28425,-0.0099225,0.0011821,-0.062251,0.13568,0.28515,0.077588,0.1592,0.14199,-0.0050418,-0.063733,-0.1205,0.02256,0.033894,0.19693,-0.0080263,0.07372,-0.13305,0.095194,0.2968,0.22401,-0.1969,0.060326,0.044016,-0.26801,1,0.23544,-0.027304,0.00014464,0.11962,0.031436,-0.15147,-0.070002,-0.059149,0.018526,0.12369,0.085842,0.15793,0.12064,-0.038248,-0.00034996,0.17898,-0.11536,0.10137,-0.25997,-0.095327,0.1945,-0.12003,0.088064,0.16342,-0.042356,0.10188,0.045089,0.091196,0.21043,0.31174,0.018682,-0.022972,-0.16186,-0.16798,0.29492,0.046992,0.080881,-0.053439,0.20755,-0.08927,-0.067369,-0.0024008,-0.015863,-0.1748,-0.15983,0.1078,-0.24573,-0.20783,-0.10052,0.11537,-0.10604,0.24841,0.26055,0.34382,0.24243,-0.050567,0.097765,-0.10266,0.16797,0.11616,-0.33692,0.3537,0.094105,0.20153,0.024279,0.19824,-0.083926,0.076071,0.011883,-0.12694,0.052715,-0.066245,0.26955,0.054057,-0.094166,0.055811,-0.0025009,-0.11386,0.14453,-0.094013,-0.02979,0.16839,-0.20179,-0.1815,-0.10741,-0.056136,-0.35934,0.031624,0.092767,-0.043527,-0.24239,0.11752,0.1112
87,0.18128,0.24957,0.28976,0.33544,0.35406,0.30013,0.2561,0.30037,0.26511,0.29507,0.31523,0.35405,0.33217,0.24582,0.34573,0.3624,0.26706,0.26682,0.32174,0.22399,0.4412,0.27621,0.23895,0.3299,0.2385,0.20359,0.29005,0.16782,0.37052,0.35495,0.14087,0.23946,0.26737,0.37338,0.1974,0.31632,0.36645,0.27974,0.3656,0.32591,0.32585,0.19361,0.2667,0.2678,0.28485,0.17047,0.34125,0.25709,0.42458,0.096199,0.45323,0.15126,0.079718,-0.010298,0.22058,0.016928,0.41765,0.1728,0.32652,0.15012,-0.17515,0.39471,0.27355,0.18184,0.18715,0.099324,0.076145,-0.17822,-0.13605,0.14718,0.16367,0.26062,0.26998,-0.19405,0.021486,0.15402,0.21398,0.22714,0.11313,-0.20212,0.11811,0.17115,0.039431,0.18835,-0.0014953,0.12827,0.23544,1,0.1412,0.13253,-0.036679,-0.028192,-0.042104,-0.029423,-0.031495,0.035223,-0.080713,0.011476,0.27602,0.14315,0.078172,0.16472,0.064854,-0.029709,0.18916,0.021042,-0.044437,0.53121,0.35303,0.064039,-0.06189,-0.043046,-0.16873,-0.081088,0.20946,0.40994,0.25761,-0.16941,0.13685,-0.15277,-0.041999,-0.10467,0.411,0.092752,-0.20944,-0.050492,-0.092668,0.014397,-0.13283,0.21601,-0.0077306,0.12087,0.080457,-0.10386,-0.04169,-0.17589,0.074544,0.078679,-0.15593,0.26042,0.43478,0.19231,-0.034739,-0.061361,0.34436,0.47768,0.099018,-0.21205,0.12411,-0.23749,0.19727,-0.07401,-0.015949,-0.012948,0.094148,-0.066481,-0.13552,-0.063779,-0.089776,-0.0052144,-0.08598,0.02251,-0.19286,-0.073432,-0.030973,0.16723,-0.15597,-0.032435,0.1354,0.15055,-0.09287,-0.11804,-0.18438,-0.1754,-0.018247,-0.13134,0.026602,-0.17076,-0.2034,0.37179
88,0.1988,0.29015,0.36158,0.26474,0.11165,0.23986,0.35135,0.1847,0.21964,0.2289,0.25055,0.30867,0.15218,0.29607,0.12558,0.30519,0.21261,0.22544,0.21833,0.21988,0.3289,0.29163,0.24795,0.36016,0.30565,0.15433,0.43204,0.17008,0.27904,0.3773,0.15101,0.21456,0.25877,0.26127,0.23672,0.17105,0.12218,0.3141,0.093377,0.18903,0.20182,0.28045,0.40183,0.3248,0.24039,0.20653,0.13179,0.18778,0.33608,0.1345,0.13059,0.25182,0.2899,0.35374,0.043709,0.11569,0.29698,-0.041131,0.3647,0.16422,0.27317,0.2196,0.11826,0.18115,0.14401,0.1362,0.085056,0.060128,0.12116,0.29233,0.23266,0.36556,0.27355,-0.13417,0.12355,0.38044,0.32875,0.30155,0.30773,0.080811,0.092027,-0.0015264,-0.048905,0.024241,0.013649,0.21995,-0.027304,0.1412,1,0.18115,0.22539,0.08011,-0.0011012,0.09254,0.20714,0.06758,-0.046953,0.012156,0.15148,0.085819,-0.18471,0.1161,-0.15367,0.39014,0.097686,0.24944,0.11003,-0.013525,-0.039797,0.19019,-0.12178,-0.09318,-0.11109,0.17063,0.043449,0.061075,-0.21726,-0.1048,-0.019684,0.020461,0.17676,-0.0031677,0.099216,0.061363,0.1274,-0.07355,0.14623,-0.065286,-0.021624,0.030381,-0.20814,0.04233,-0.087358,-0.24882,-0.1425,-0.014135,0.029902,0.074653,0.083848,-0.013025,-0.018357,0.22597,-0.19263,0.069406,0.046848,0.013987,0.075093,0.052278,-0.0012234,-0.44146,-0.085942,-0.12938,0.051146,-0.063672,0.18891,0.12956,-0.099069,-0.047877,-0.038627,-0.22391,-0.065323,-0.069111,-0.084476,-0.092151,-0.055299,-0.33108,-0.30065,-0.030276,0.074021,-0.095514,0.136,0.19303,0.018542,0.05873,-0.085055,-0.075861,-0.032205,-0.032774,-0.05642,0.050149
89,0.46721,0.40722,0.29057,0.35443,0.38135,0.26404,0.42513,0.38093,0.30435,0.4256,0.32636,0.24669,0.42029,0.34064,0.38156,0.23212,0.31586,0.45775,0.43854,0.43161,0.3333,0.39311,0.39501,0.46748,0.40847,0.23059,0.41553,0.25573,0.24422,0.47772,0.35596,0.37104,0.28912,0.32546,0.25888,0.30968,0.30099,0.39916,0.2586,0.27906,0.21722,0.2908,0.39096,0.33825,0.40033,0.2933,0.29889,0.34665,0.29813,0.40693,0.36247,0.36177,0.26475,0.094876,0.37234,-0.13536,0.20779,0.2417,0.23243,-0.013665,0.22585,0.33867,0.29977,-0.025192,0.34556,-0.070383,0.21918,0.14976,0.12661,0.18681,0.18246,0.22049,0.29798,-0.053921,0.21419,0.022996,0.1305,0.42266,0.15305,-0.054969,-0.11858,-0.019362,0.095548,0.1708,0.20565,0.44939,0.00014464,0.13253,0.18115,1,-0.093418,-0.051248,-0.017516,-0.086433,0.32462,0.11312,-0.011524,0.19488,-0.091709,0.11475,-0.1003,-0.30389,0.13946,0.1562,0.16277,0.117,-0.19424,0.1133,-0.046663,-0.036027,-0.055854,-0.14058,-0.20313,-0.07071,-0.10119,0.20801,0.0065194,0.019833,0.30895,0.062326,-0.28229,0.046343,0.045777,0.023973,-0.24136,0.05135,0.034294,0.060793,-0.30034,-0.0776,-0.14241,-0.046228,-0.14116,-0.08425,-0.015426,-0.11402,0.062444,0.17622,0.013646,-0.2248,0.16662,0.074364,0.064736,0.076688,0.01875,-0.053247,-0.033712,-0.11755,-0.122,-0.074716,-0.08856,-0.044705,-0.087766,0.084017,-0.12305,-0.10464,0.19648,-0.27503,-0.052396,-0.083016,0.027692,-0.11116,0.0177,0.11845,-0.053556,-0.048533,0.10939,-0.1064,0.096293,0.16802,0.35816,-0.13068,-0.26552,0.1089,-0.23079,0.10267,0.08632,0.20546,0.045137,-0.14554
90,0.067869,0.069281,0.13995,0.094792,0.044136,0.14516,0.072198,0.053283,0.21026,0.081172,0.13577,0.1395,0.047978,0.10701,0.078581,0.16047,0.053781,0.065009,0.042587,0.049694,0.13346,-0.029793,0.091139,0.16932,0.066095,0.13962,0.14506,0.11834,0.050304,0.15715,0.26075,0.040909,0.023303,0.13474,0.2927,0.074782,0.094606,0.22739,0.12932,0.15179,0.12167,0.1963,0.27189,0.20586,-0.0759,0.094885,0.14824,0.12411,-0.03299,-0.00038052,0.16096,0.26203,0.29138,0.14811,0.16668,0.054156,-0.064602,0.10138,0.15495,0.3078,0.075558,0.24931,0.036594,0.30011,0.17794,0.26192,0.35294,-0.19949,0.11159,0.031587,0.078245,0.25177,0.033747,-0.14596,-0.081125,0.15787,0.26659,-0.063446,0.028047,0.28207,0.19793,0.26064,0.19551,0.069846,-0.10443,0.16041,0.11962,-0.036679,0.22539,-0.093418,1,-0.1832,-0.14531,0.25176,0.11686,0.0237,0.17193,-0.30817,-0.13738,-0.074668,-0.17003,0.023239,-0.061379,0.15542,0.12684,0.054251,0.16209,0.089507,-0.0028617,0.15732,-0.0048818,0.0083163,0.2146,0.10843,-0.030775,-0.028943,-0.096669,-0.014197,-0.10012,0.037668,0.34887,0.10934,-0.19001,-0.018221,0.17952,0.041028,0.025873,-0.058242,0.26664,-0.27825,-0.071395,-0.13059,-0.28224,-0.16154,-0.068498,0.16032,-0.23697,-0.2596,0.26285,-0.019447,-0.28157,0.052945,0.042382,0.26725,0.061959,-0.082646,0.18984,-0.052986,0.10678,-0.18663,-0.099738,0.066918,-0.028103,0.010446,-0.041139,0.10952,0.076514,0.0037115,-0.047488,-0.0063289,-0.062028,0.16944,0.090165,0.071083,0.0518,-0.019622,0.056203,-0.16093,-0.18136,0.034714,0.028756,0.097623,0.051001,0.0025064,-0.078825,-0.071703,0.034199,-0.23167,-0.28514,-0.089332
91,-0.07084,-0.18041,-0.082952,-0.050025,-0.14732,-0.026163,-0.10096,-0.1455,-0.15859,-0.020959,-0.0085102,-0.03686,-0.15275,0.015295,-0.20159,-0.10478,-0.11462,0.0061455,-0.079211,-0.035503,-0.032721,-0.12035,-0.21109,-0.078353,-0.042202,-0.11635,-0.18386,-0.12855,-0.13255,-0.06683,-0.24931,-0.070751,-0.064944,-0.15121,-0.044473,-0.13479,-0.15232,-0.14141,-0.08552,-0.15687,-0.090173,-0.16474,-0.028151,-0.11208,0.050071,-0.042016,-0.095205,-0.021026,0.096266,-0.23917,-0.079969,-0.10412,-0.13179,0.049176,-0.21587,-0.028811,-0.057935,-0.12553,0.045061,0.19135,0.12658,-0.11247,-0.0068925,-0.15807,-0.026201,-0.13789,0.12619,-0.084995,-0.10924,0.036918,-0.025259,0.15194,-0.092592,0.27527,0.038742,0.20782,0.022155,0.094879,-0.21242,0.074841,0.0005181,-0.11739,0.012219,-0.18448,-0.28353,-0.079315,0.031436,-0.028192,0.08011,-0.051248,-0.1832,1,-0.062731,-0.070973,0.27297,-0.080662,-0.0095892,0.17694,-0.010946,-0.032046,0.053653,-0.00015273,0.14425,-0.23396,0.30076,0.11847,0.036956,-0.20087,0.22041,0.12054,0.23675,-0.062035,-0.071383,0.036263,0.30688,0.029209,-0.098571,0.096871,0.17803,-0.025448,-0.080355,-0.0036925,0.16176,0.25124,-0.074579,-0.13508,0.059295,0.12958,0.06742,-0.027509,-0.083402,0.48447,0.11237,-0.0058128,-0.18538,-0.083221,0.13418,0.042244,0.14213,-0.035353,-0.14177,0.27132,-0.051099,0.13918,0.0085314,0.24497,-0.092131,-0.058615,0.036813,-0.1297,0.052942,-0.27417,-0.17865,-0.09241,-0.1559,0.089343,-0.0051761,-0.017012,0.0030541,-0.2387,0.24171,0.060747,0.18437,-0.24025,-0.037958,-0.13183,-0.089827,0.0019054,0.032038,-0.028817,-0.014264,-0.00067333,0.14938,-0.11915,-0.24957,-0.051402,-0.091854,-0.01514,-0.25029,-0.08395
92,0.17492,0.14351,0.23871,0.138,0.144,0.13142,0.11033,0.19344,0.055242,0.11314,0.19022,0.16997,0.18292,0.21275,0.10432,0.19348,0.075375,0.11985,0.14949,0.11353,0.19332,0.23152,0.20882,0.1546,0.17332,0.22129,0.11877,0.20454,0.16135,0.24664,0.19489,0.23215,0.1202,0.14766,0.044013,0.13879,-0.0047342,0.11096,0.16597,0.21613,0.13322,0.16616,0.0491,0.077801,0.12494,0.027874,0.092737,-0.046936,0.1492,0.14398,-0.02673,0.16271,0.1094,0.32206,0.084399,0.10536,0.079748,-0.13094,-0.029864,0.13138,0.069704,-0.076838,0.079926,-0.076835,0.10396,-0.24266,-0.17678,-0.0026171,0.066612,0.079952,0.13542,-0.044886,-0.095232,-0.1208,-0.030249,0.27402,-0.095738,0.22299,-0.15665,-0.12145,0.048056,-0.17909,0.16016,-0.088486,0.015631,0.042639,-0.15147,-0.042104,-0.0011012,-0.017516,-0.14531,-0.062731,1,-0.15348,-0.23843,-0.3234,-0.060937,-0.1129,-0.022155,0.12182,0.29108,0.12072,0.0090631,-0.020382,0.077004,-0.0057503,-0.027824,-0.2025,-0.16635,0.16746,0.17103,0.085449,-0.023158,0.01009,-0.085779,0.21785,-0.065256,0.07717,-0.11904,-0.048248,0.077165,0.25004,0.17941,0.049616,0.34497,0.03302,0.074052,0.011101,-0.18969,-0.053575,0.37016,-0.051856,-0.15349,0.29785,0.0051234,0.05979,-0.16117,0.074538,0.14631,0.011596,-0.14409,0.28221,0.063458,0.24064,-0.0038841,0.038421,0.070808,-0.13823,-0.043012,0.0016698,-0.16701,0.15548,0.014368,0.12104,-0.2658,0.053138,0.1812,-0.24855,0.066997,0.041769,0.18985,-0.28269,-0.099885,0.191,0.3431,-0.10053,-0.17655,0.069911,0.057758,0.1825,-0.34857,-0.34696,0.021996,-0.066812,-0.08456,-0.0095768,-0.22412,0.10439,0.020647,0.096174
93,0.032907,0.04163,-0.05616,0.055744,0.15589,-0.017396,0.12698,0.062202,0.092854,-0.031721,0.10264,0.077188,0.046888,0.0037188,-0.046318,0.081525,-5.2884e-06,-0.0537,0.033207,-0.019916,0.093518,0.0019685,0.0034413,0.012995,0.037753,-0.019471,0.036976,0.078098,0.07772,0.067412,0.17844,-0.02306,-0.035843,0.0006557,-0.049085,0.048827,-0.022202,-0.0010165,0.0060055,0.068885,0.073165,0.15045,-0.0457,0.065941,-0.13063,0.096731,0.039048,-0.14197,0.055278,0.053213,0.0016426,0.15709,-0.0038438,0.13667,0.050544,0.10943,0.095534,-0.0064413,0.26033,-0.058849,-0.14544,0.16259,-0.13752,0.34298,-0.092928,0.28569,0.0052341,0.14345,0.13027,-0.24087,0.27887,-0.037178,0.2093,-0.071388,0.062522,0.11821,0.16211,-0.1276,0.030709,-0.083761,-0.0033522,-0.023666,-0.24414,0.28741,0.26878,0.11826,-0.070002,-0.029423,0.09254,-0.086433,0.25176,-0.070973,-0.15348,1,-0.13285,0.16263,0.23903,-0.00052935,-0.011334,-0.13773,-0.154,0.077351,0.27085,0.1699,-0.090662,0.11715,0.060651,0.067854,0.28306,-0.19143,0.12424,0.27005,-0.10524,-0.037237,-0.25896,0.065224,-0.023377,-0.2482,0.27856,0.11602,0.34501,0.13703,-0.051245,-0.15335,-0.038517,-0.25332,0.046451,-0.15985,0.086463,-0.01407,-0.12631,-0.066347,-0.025761,0.045137,-0.17887,0.1493,-0.1211,-0.22539,-0.11456,0.28804,0.036151,-0.15943,-0.17434,0.13077,-0.058774,0.041957,-0.034298,-0.14522,-0.2464,-0.034149,0.066149,-0.0039142,0.15443,-0.23751,0.091058,0.31097,-0.13763,0.021125,0.20407,-0.23816,0.25966,0.13583,-0.12001,-0.10285,-0.15126,-0.29385,-0.054659,-0.004034,-0.16555,-0.037858,-0.029538,0.064869,0.172,0.20187,-0.13148,-0.14817,0.21652,-0.035556,0.06097,-0.14605
94,0.17648,0.090199,0.19568,0.053355,0.0054912,0.18208,0.18971,0.13769,0.1029,0.14162,0.1965,0.08531,0.056242,0.044479,0.18873,0.11197,0.13044,0.13385,0.12753,0.13327,0.049986,-0.0070266,0.094181,0.14649,0.091442,0.048682,0.17904,0.1253,0.017645,0.164,0.098466,0.031865,0.17767,0.15654,0.13996,0.062508,0.20679,0.19362,0.12078,-0.0077741,0.15181,0.079664,0.30753,0.21644,0.20112,0.32661,0.12405,0.15116,0.11665,0.0011111,0.33853,0.094732,0.21969,0.12564,0.10517,-0.075341,0.13147,0.06523,0.016559,0.068906,0.17528,0.085674,0.34029,0.020619,0.36422,0.00026407,-0.026971,-0.10834,0.12023,0.087783,0.21679,0.5226,0.18493,-0.0094627,0.20837,0.12259,0.1585,0.3271,0.097847,-0.037006,0.0083357,0.2841,0.045936,0.31766,-0.0058585,0.26913,-0.059149,-0.031495,0.20714,0.32462,0.11686,0.27297,-0.23843,-0.13285,1,-0.055944,-0.10204,0.10893,-0.094558,0.10306,-0.18282,-0.031029,0.23083,0.17102,0.37038,0.30322,-0.24906,-0.12151,-0.16786,0.047941,-0.16815,-0.18283,0.12244,0.18264,-0.26834,-0.074563,0.15266,0.13065,0.15943,0.24296,0.011194,-0.23034,0.14,-0.071136,-0.31934,0.065617,0.13737,-0.070875,0.079156,-0.022311,-0.37637,0.29532,-0.077732,0.00081703,0.096442,-0.022813,-0.16809,0.030883,0.17191,-0.052002,-0.18467,0.015658,-0.3433,0.073532,-0.023336,-0.055974,0.22295,-0.055763,0.1498,-0.23096,0.12923,-0.038716,-0.060386,-0.070369,-0.10316,-0.072291,0.28334,0.045192,-0.26482,-0.061234,-0.21625,0.08643,0.20649,0.031415,0.12669,-0.080878,0.12329,-0.20389,-0.10663,-0.083658,0.41371,0.07564,0.067353,-0.089008,-0.43381,-0.2152,0.18609,0.044569,-0.29227,-0.28445
95,0.16084,0.24742,0.1521,0.11249,0.14785,0.11481,0.11046,0.22787,0.1799,0.20756,0.12454,0.071737,0.10179,0.12256,0.11882,0.068773,0.17188,0.16486,0.1782,0.20693,0.13469,0.20782,0.064134,0.17498,0.15602,0.05915,0.067963,0.092875,0.23804,0.051989,0.11115,0.17272,0.18164,0.14025,0.090161,0.048895,0.19748,0.0054076,0.11234,0.16219,0.076685,0.21249,0.10241,0.1193,0.146,-0.037351,0.28488,0.15408,0.097734,0.2167,0.10616,0.2188,-0.013139,-0.14647,0.16539,0.063156,0.036744,0.27317,0.20652,0.075763,0.20563,0.28537,0.04993,0.042887,0.019258,0.10619,0.18942,0.20179,0.0045132,0.21327,0.11904,0.14109,-0.11619,0.10816,0.02923,0.040486,0.098695,0.14234,0.361,-0.0084933,-0.20135,0.061756,0.019315,0.032547,0.090032,0.035261,0.018526,0.035223,0.06758,0.11312,0.0237,-0.080662,-0.3234,0.16263,-0.055944,1,0.24077,0.033657,-0.0060871,-0.025381,0.03439,-0.10837,0.046246,0.022736,-0.25654,-0.0082815,0.083711,0.32123,0.25448,0.065614,0.059814,0.23465,-0.23006,-0.086472,-0.12157,-0.16864,0.013755,-0.045036,0.39446,0.14317,-0.044055,-0.043188,-0.3165,0.0811,-0.050586,-0.31629,0.047881,-0.23181,0.14023,0.025958,-0.10721,-0.24098,0.014145,-0.29667,-0.11143,-0.095764,0.11492,0.21074,-0.019177,0.14147,-0.0023883,-0.13612,0.10817,0.09805,0.17489,-0.20251,-0.025983,0.04494,0.047964,0.00039942,0.011387,0.096072,-0.04996,-0.18549,0.35209,-0.15256,-0.29256,0.11285,0.18113,0.32175,-0.13494,-0.012197,0.08193,0.11268,-0.072787,0.11497,0.01479,0.068238,0.12339,0.031161,0.074959,0.12577,-0.030147,0.0043414,0.010794,0.17573,-0.042168,-0.11936,0.17647,0.076639
96,0.30433,0.27846,0.14042,0.26157,0.19764,0.20412,0.21204,0.19205,0.27077,0.2863,0.26469,0.15006,0.21557,0.20335,0.16469,0.18303,0.16813,0.20228,0.15702,0.1176,0.27287,0.059026,0.22257,0.31631,0.08193,0.19072,0.24317,0.22781,0.23822,0.18476,0.28244,0.26631,0.19885,0.11279,0.17063,0.17471,0.13854,0.12737,0.2923,0.31514,0.21653,0.45261,0.081678,0.34527,0.2202,0.15793,0.063088,0.17352,0.32218,0.055059,0.023213,0.33219,0.29597,0.093504,0.12738,0.019567,0.10464,0.13464,0.17985,0.21113,-0.027206,0.27,-0.054806,0.22305,0.10781,0.20526,0.078613,-0.10994,0.13164,-0.0092378,0.18899,-0.12614,-0.23185,0.038315,-0.15735,0.20769,0.091825,-0.2535,0.23997,0.32233,0.14981,0.42068,0.050841,-0.14941,-0.087161,-0.11321,0.12369,-0.080713,-0.046953,-0.011524,0.17193,-0.0095892,-0.060937,0.23903,-0.10204,0.24077,1,-0.40897,-0.12744,0.064631,0.23351,-0.14064,0.22322,0.035521,-0.048723,0.093253,0.3617,-0.1728,0.19363,-0.015051,0.034001,-0.11958,0.2152,0.19926,-0.14474,-0.15629,-0.039011,0.19812,-0.051301,0.11132,-0.064824,0.40048,-0.23476,0.094288,-0.019473,-0.067646,0.1563,-0.43113,0.067163,-0.14567,0.22463,-0.044922,0.011782,-0.021274,-0.022381,0.10557,0.1803,-0.24037,0.10718,0.070228,-0.051428,0.15991,-0.12687,-0.028124,0.21361,-0.18538,-0.11948,-0.11071,-0.17469,-0.10823,0.059488,-0.0023626,-0.13829,-0.19646,0.17675,0.015123,-0.0072532,-0.010016,0.040328,0.18185,0.18127,-0.014313,-0.15635,-0.19473,-0.078495,-0.24863,-0.10219,-0.1817,-0.13755,0.3345,-0.098188,0.20365,0.017336,-0.006557,-0.043375,0.096076,0.12215,-0.10621,0.14301,0.0076071
