,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
31,0.015768,0.13515,0.14388,0.13293,0.27267,0.31408,0.14458,0.12648,0.14745,0.058559,0.0039471,0.19587,0.2062,0.29386,0.050793,0.26984,0.23892,0.35602,0.30196,0.27203,0.20821,0.35378,0.27246,0.30008,0.22084,0.22416,0.10803,0.40911,0.24198,0.27988,0.0010621,1,0.0032832,0.29629,0.14084,0.23054,-0.077363,0.19158,0.15784,0.086192,0.014059,0.1798,-0.098003,0.13983,-0.085906,0.24502,-0.11067,0.26865,-0.14458,-0.050053,-0.072612,-0.16968,0.093897,0.072663,-0.076221,-0.090872,-0.013299,0.14867,-0.36775,0.043598,-0.03418,-0.087304,0.087357,0.19267,-0.084199,-0.081242,0.10341,-0.059047,-0.1644,0.078251,-0.18705,-0.024165,0.067891,-0.020297,0.11585,-0.10483,0.088333,0.082742,-0.17891
32,0.19734,0.11847,0.086699,-0.021619,0.16243,-0.14358,0.31045,0.38774,0.037482,0.083907,-0.039718,0.10459,-0.21736,0.060354,-0.046575,-0.0092444,-0.21656,0.11008,0.015269,0.14538,0.15819,0.12417,0.31089,0.05118,0.0042049,0.30623,0.41119,0.095188,-0.15694,-0.031575,0.35385,0.0032832,1,-0.16268,0.29612,0.39872,0.11077,0.21269,0.11507,0.097895,-0.06499,0.11127,-0.057073,-0.035875,-0.21002,-0.2895,0.21654,-0.026713,0.012394,0.18029,0.15601,0.12398,0.13636,0.035362,0.18005,-0.21355,-0.16726,-0.14049,0.088305,0.09186,-0.00063368,-0.028097,-0.016695,-0.29746,-0.36012,-0.2569,0.15299,0.058956,0.11345,0.39443,-0.1871,0.048034,0.15604,-0.065048,0.12729,0.097903,-0.21342,-0.031589,0.02422
33,-0.048146,0.091154,-0.053379,-0.094614,0.080988,0.2696,-0.031707,0.32085,-0.052178,0.14181,0.021811,0.1239,0.14307,0.45433,0.43769,0.052251,0.39363,0.23696,0.26386,0.20624,0.30291,0.28279,0.46061,0.1491,0.24086,0.25953,0.11739,0.22886,0.27839,0.0015637,-0.078502,0.29629,-0.16268,1,0.18419,0.17895,0.026173,0.21942,-0.13489,-0.20639,-0.1915,0.059772,-0.12847,-0.012288,0.094302,0.35828,-0.089105,-0.087487,0.044348,-0.20888,0.10192,0.093853,0.11921,-0.028483,-0.077537,0.08846,-0.013932,0.13617,0.071465,-0.003502,-0.056103,0.18616,0.044629,0.37961,0.19036,-0.19791,-0.18379,0.10737,0.05159,-0.052691,0.39861,-0.21453,0.20268,-0.20969,0.072989,-0.23407,-0.26823,-0.023034,-0.22019
34,0.004357,0.15666,-0.013041,0.062516,0.06381,0.012118,0.015102,0.36886,-0.028326,0.097366,0.1066,0.31784,0.10367,0.058066,0.043721,0.051622,0.089127,0.17743,0.15863,0.15953,0.24555,0.34307,0.46171,0.12117,-0.14248,0.266,0.34363,-0.064561,0.22532,0.14247,0.2584,0.14084,0.29612,0.18419,1,0.3733,-0.039362,0.092733,0.13464,-0.10897,0.18953,-0.17584,0.15101,-0.084809,-0.17171,-0.079142,0.22787,-0.12037,0.20777,-0.1444,-0.14974,-0.10309,-0.078362,-0.0465,0.071493,0.21963,0.059711,-0.026891,-0.084279,0.24407,0.011872,0.0071056,-0.08434,-0.13282,-0.094797,-0.29497,0.045592,0.071219,-0.018882,0.33403,0.21964,-0.10853,0.0032097,-0.21226,-0.16592,-0.021543,-0.0080031,-0.14287,0.19044
35,-0.22831,-0.028307,0.0083616,-0.15109,0.13185,0.10806,0.023396,0.42514,0.076608,0.22706,-0.088019,0.21246,-0.12788,0.095635,0.0012659,0.035941,-0.07079,0.25807,0.11834,0.17655,0.063284,-0.01424,0.33709,0.05534,-0.21913,0.27641,0.41498,-0.00040141,0.2475,-0.095523,0.11853,0.23054,0.39872,0.17895,0.3733,1,-0.05046,0.015588,0.13765,0.11548,-0.085356,-0.034033,0.034664,0.050449,-0.064266,0.21092,-0.021295,0.040587,-0.1964,-0.050833,-0.19312,0.01053,-0.011605,-0.077911,0.1451,-0.019116,0.020335,0.046207,0.12977,0.19184,-0.058333,-0.17607,-0.063685,-0.34759,-0.12714,-0.043657,-0.10013,0.12407,0.048669,0.31474,-0.10031,-0.030704,0.13112,-0.088152,0.04858,-0.19335,0.084104,-0.35914,0.017512
36,0.082903,-0.27366,-0.10764,-0.18267,-0.16275,-0.048621,0.091442,-0.09982,0.25163,0.16122,0.27328,-0.10285,-0.081431,0.079942,-0.05126,0.016404,0.12248,0.34229,0.16852,-0.0096711,0.48101,-0.027702,0.10088,0.14012,0.28111,0.059849,0.19445,0.23675,0.28891,0.026608,0.19247,-0.077363,0.11077,0.026173,-0.039362,-0.05046,1,0.29451,-0.15885,-0.089518,-0.27838,0.22726,-0.16382,0.19956,0.015871,-0.10719,0.094593,-0.052032,-0.19833,-0.28076,0.074719,0.057481,0.030919,-0.15799,0.0084918,-0.083611,-0.36107,-0.11818,0.024258,-0.1648,0.08372,-0.01284,0.12839,-0.059918,-0.11348,-0.2426,-0.0022674,-0.1412,0.01501,0.10927,-0.11132,0.10875,-0.0011466,-0.11052,0.16631,0.0058204,-0.24169,-0.015542,-0.12939
37,0.22391,0.028326,0.017975,-0.083863,0.20455,0.051301,0.29423,0.07406,0.13918,0.041696,0.41635,0.068414,0.066498,0.42102,0.10301,0.17885,-0.027125,0.025916,0.047938,0.31463,0.2938,0.20489,0.32907,0.072257,0.096347,0.025493,0.26774,0.39738,0.24733,0.13781,0.15714,0.19158,0.21269,0.21942,0.092733,0.015588,0.29451,1,0.066305,0.18583,0.041789,0.32964,-0.15583,0.34186,0.090731,0.049119,0.038271,0.1544,-0.24525,-0.037848,0.074671,0.029383,0.14085,-0.057729,0.031617,-0.25297,-0.16016,-0.033211,0.081548,-0.0063304,0.19858,0.15094,0.20524,0.0097987,-0.19591,-0.32202,-0.10735,-0.13154,0.091388,0.025491,0.07238,0.051002,-0.018301,-0.39195,0.086817,-0.011994,-0.15025,-0.029107,-0.16167
38,-0.11107,0.21694,-0.02262,0.12044,0.028864,0.00057652,-0.033081,-0.055898,0.15823,0.010613,-0.10699,0.32497,0.15197,-0.040995,-0.026368,0.0070515,0.078639,-0.015391,0.12194,0.26824,0.043932,0.046061,0.10882,0.39326,-0.099164,0.010332,0.16544,0.075683,0.1613,0.32313,0.0051623,0.15784,0.11507,-0.13489,0.13464,0.13765,-0.15885,0.066305,1,0.14046,0.25842,0.051467,-0.26216,0.020991,-0.21166,0.074713,-0.32526,0.022412,-0.12422,0.00085123,0.064532,-0.097826,-0.37339,-0.11631,0.096335,0.056126,0.056719,-0.228,-0.053076,0.20855,0.039328,-0.17616,0.064879,-0.1457,-0.3216,0.0017729,-0.16121,-0.098539,-0.25481,0.2113,0.049806,0.1029,-0.072756,-0.29953,-0.10056,-0.33018,0.11354,0.15935,0.3346
39,0.15922,-0.070448,-0.11725,-0.0084419,0.15564,0.08392,-0.027621,-0.17401,0.29642,0.18702,-0.10233,-0.0024948,-0.12751,0.076449,-0.032514,0.12867,0.013984,0.040303,-0.10269,0.25939,-0.029895,0.11236,-0.1472,-0.074954,-0.037872,0.0678,0.018935,0.26492,0.058811,0.031657,0.12214,0.086192,0.097895,-0.20639,-0.10897,0.11548,-0.089518,0.18583,0.14046,1,0.062058,0.19687,0.032337,0.167,-0.29938,-0.20136,0.41793,0.24641,-0.24908,0.323,-0.0088636,0.029027,-0.11806,0.080543,0.26142,0.093217,0.23317,-0.18769,-0.11063,-0.16743,-0.12889,-0.17318,0.1649,-0.051614,-0.15551,0.10803,-0.39438,-0.22341,-0.0358,-0.010444,-0.10077,0.052525,0.098803,-0.20515,0.20856,-0.32842,0.2479,-0.032218,-0.21849
40,0.16498,0.23025,0.06436,0.20114,0.037885,-0.043971,0.0038035,-0.052867,0.06442,-0.38568,0.2234,0.17131,-0.12404,-0.16043,-0.11131,0.0086926,-0.20803,0.10257,-0.054632,0.3068,-0.093217,0.20731,-0.11884,0.054516,-0.17209,0.04533,-0.085298,-0.068292,0.067506,0.10991,0.24375,0.014059,-0.06499,-0.1915,0.18953,-0.085356,-0.27838,0.041789,0.25842,0.062058,1,0.021114,0.33445,-0.060284,0.050817,0.23178,0.052374,0.011612,0.07499,0.039316,-0.036055,-0.064314,-0.2882,0.21382,-0.19056,0.21727,0.12121,-0.090947,-0.16425,0.25869,0.025289,-0.027735,0.047308,0.015364,-0.12026,0.2492,0.10923,-0.17259,-0.087896,0.020353,0.13148,-0.13951,-0.13372,-0.049576,-0.17385,-0.054078,0.10077,0.13504,0.087863
41,0.20823,0.22027,0.11924,-0.16432,0.21843,-0.090898,0.15908,0.03059,0.3173,-0.014744,-0.088041,-0.25269,0.199,0.37516,0.21981,-0.12106,0.26194,0.15879,-0.13436,0.13683,0.10053,0.18881,0.17624,0.26349,0.18796,-0.10751,0.023097,0.1055,0.06564,0.033324,0.082036,0.1798,0.11127,0.059772,-0.17584,-0.034033,0.22726,0.32964,0.051467,0.19687,0.021114,1,-0.13276,0.13823,0.13673,-0.0051133,0.12468,0.14439,-0.029266,0.026676,-0.10569,0.23162,0.0647,0.19474,0.04101,-0.091442,-0.20934,0.16683,-0.031055,-0.017784,0.31815,-0.019902,0.10847,0.091375,-0.0047179,0.096258,-0.067902,-0.0077618,0.14567,0.28762,-0.12406,0.20315,-0.16082,0.080252,0.044189,-0.20382,-0.063674,0.31673,-0.12969
42,0.20598,-0.093665,-0.094163,0.29149,0.28707,0.087414,-0.10144,-0.016004,-0.039176,0.075046,0.12788,-0.02723,-0.15043,0.030648,0.045211,0.16179,-0.010975,-0.072084,-0.094091,0.12525,-0.24627,0.038695,-0.10237,-0.27086,-0.050422,0.0086305,0.21024,-0.085528,-0.015164,-0.049479,0.21558,-0.098003,-0.057073,-0.12847,0.15101,0.034664,-0.16382,-0.15583,-0.26216,0.032337,0.33445,-0.13276,1,0.14062,-0.21873,0.13849,0.41069,0.31904,0.31868,0.036563,-0.37339,-0.031506,0.14728,0.31196,0.15633,-0.029899,0.071282,-0.084628,-0.13222,-0.12257,-0.012852,0.053236,-0.12151,0.11059,0.03603,0.41177,0.021763,-0.23091,0.18725,0.069379,0.016114,-0.4607,-0.0041509,-0.055825,-0.18116,-0.14011,-0.0074875,-0.19364,-0.20597
43,0.22768,-0.047408,-0.16596,-0.17296,-0.073673,-0.031734,0.055174,-0.077073,-0.059596,0.037069,0.48641,-0.035418,-0.09484,0.14573,0.043569,0.16936,0.11832,-0.0074505,-0.0068006,-0.025599,-0.036221,0.057176,-0.10624,-0.097111,0.15537,-0.21383,0.093081,0.30178,0.2722,0.050489,0.18711,0.13983,-0.035875,-0.012288,-0.084809,0.050449,0.19956,0.34186,0.020991,0.167,-0.060284,0.13823,0.14062,1,0.18732,0.065027,0.082855,0.21808,-0.059941,0.20959,-0.34234,0.17684,-0.015956,0.26846,-0.05844,-0.049455,-0.016962,-0.15529,-0.079468,0.087895,-0.044126,0.023279,0.16891,0.29162,-0.013791,0.027384,-0.11941,0.0081943,0.064844,0.026087,-0.058092,0.051357,0.046215,-0.26176,-0.064557,-0.13211,-0.086686,0.036475,-0.12434
44,-0.21657,0.095204,-0.027803,-0.23516,-0.23322,-0.35668,0.058899,0.065225,0.096092,-0.20162,0.22971,-0.13221,0.020199,0.20351,0.13585,-0.14782,-0.18063,-0.031013,-0.068041,-0.15139,0.11343,0.030911,-0.033876,-0.092909,-0.046581,-0.27863,-0.17995,0.056066,0.12139,0.087817,-0.095959,-0.085906,-0.21002,0.094302,-0.17171,-0.064266,0.015871,0.090731,-0.21166,-0.29938,0.050817,0.13673,-0.21873,0.18732,1,-0.027658,0.026976,-0.044759,0.046053,0.03408,0.069792,0.097148,-0.16753,-0.2091,-0.46837,0.15712,-0.055779,0.16771,0.0090875,0.01203,-0.031515,0.067627,0.077038,-0.015163,0.29227,-0.14327,-0.03075,0.1441,0.048951,0.009161,0.031606,0.081755,-0.12282,0.14881,-0.1639,0.17814,-0.17562,0.17151,0.099786
45,0.073637,-0.037396,-0.070117,-0.03617,0.1412,0.22011,-0.11867,0.14071,-0.13957,-0.02845,0.075763,0.056779,-0.06189,0.10478,0.24282,0.33166,0.03942,0.064924,0.18608,0.21415,0.031429,-0.036493,-0.058277,-0.10556,-0.026159,-0.018281,0.023158,0.16298,0.31433,0.12318,-0.14528,0.24502,-0.2895,0.35828,-0.079142,0.21092,-0.10719,0.049119,0.074713,-0.20136,0.23178,-0.0051133,0.13849,0.065027,-0.027658,1,-0.37677,0.073959,-0.16865,-0.095628,-0.27124,0.0048038,-0.061342,0.15325,0.03428,-0.16585,0.017698,0.10132,0.16664,0.14788,0.15118,0.097279,0.084623,0.24035,-0.15093,0.10763,0.047306,0.030769,-0.12703,-0.073851,0.20452,-0.13485,-0.082081,-0.091946,0.068542,-0.1995,-0.098404,-0.066737,-0.31169
46,0.14608,-0.040296,-0.25363,-0.067154,0.073252,0.015332,0.19259,0.12465,0.14122,0.25766,0.054867,-0.061633,-0.2249,0.099213,0.029251,-0.034193,-0.0089,-0.01898,-0.1636,0.094167,-0.054994,0.10061,0.038463,-0.26808,0.11232,0.0095618,0.12864,0.14446,-0.0068319,0.08142,0.18728,-0.11067,0.21654,-0.089105,0.22787,-0.021295,0.094593,0.038271,-0.32526,0.41793,0.052374,0.12468,0.41069,0.082855,0.026976,-0.37677,1,0.29536,0.20387,0.065766,0.026476,0.12244,0.010699,0.03779,0.091068,0.16392,-0.018238,-0.10836,-0.10538,-0.030452,-0.067351,-0.014592,0.033311,0.071774,-0.029461,-0.022803,-0.23615,-0.35909,0.14465,0.10669,0.066869,-0.21847,0.14759,0.065401,0.0035391,-0.15829,-0.074496,-0.015196,-0.086267
47,0.21787,0.047017,0.01891,0.23401,0.16939,0.30982,0.079144,0.066206,-0.065528,0.16515,0.20998,0.013222,-0.029497,0.23571,0.014915,0.20072,0.12992,0.084817,-0.040009,0.12344,-0.0847,-0.0022459,0.027878,-0.12105,0.090757,-0.17513,0.32682,0.18696,-0.072753,0.15647,0.12176,0.26865,-0.026713,-0.087487,-0.12037,0.040587,-0.052032,0.1544,0.022412,0.24641,0.011612,0.14439,0.31904,0.21808,-0.044759,0.073959,0.29536,1,0.017827,0.16421,-0.28538,-0.31177,0.08787,0.013929,0.090469,-0.11547,0.069588,-0.10144,-0.15428,-0.063562,0.21373,-0.21574,0.062751,0.10141,-0.25651,0.31309,-0.082921,-0.41629,-0.0037459,0.12066,0.069493,0.011188,-0.10929,0.068273,0.099313,-0.19687,0.11009,-0.0016049,-0.17024
48,0.058311,0.1502,0.12444,-0.036461,0.11503,-0.20078,-0.11712,-0.13171,-0.14733,-0.22424,-0.1552,0.059065,0.16393,0.009711,0.082009,-0.065353,0.019207,-0.097267,-0.24112,-0.039547,-0.16133,0.0064637,0.048654,-0.025586,-0.024861,-0.073108,-0.031079,-0.19452,-0.098249,0.0013933,-0.10011,-0.14458,0.012394,0.044348,0.20777,-0.1964,-0.19833,-0.24525,-0.12422,-0.24908,0.07499,-0.029266,0.31868,-0.059941,0.046053,-0.16865,0.20387,0.017827,1,0.11682,-0.097368,0.059603,-0.069299,0.097402,-0.075006,0.15072,0.0067745,0.14348,-0.036475,-0.15262,0.17437,-0.06143,-0.31019,0.18751,0.29557,0.08099,0.072975,-0.039837,0.0073508,0.038069,0.17859,-0.02149,-0.0066923,0.17005,-0.011921,0.18096,0.089905,0.12961,0.050179
49,0.26217,0.073118,0.059643,0.12106,0.038319,-0.28385,-0.18982,-0.11136,-0.058089,0.075718,0.0053228,-0.10094,-0.13574,-0.13926,0.091782,0.13337,-0.1628,-0.22734,-0.21376,0.13405,-0.054482,0.18189,-0.16698,-0.29625,0.090351,-0.2394,0.028453,0.078048,-0.4122,-0.16398,-0.08188,-0.050053,0.18029,-0.20888,-0.1444,-0.050833,-0.28076,-0.037848,0.00085123,0.323,0.039316,0.026676,0.036563,0.20959,0.03408,-0.095628,0.065766,0.16421,0.11682,1,-0.16867,0.15672,-0.15628,0.018505,0.15071,-0.2361,0.3491,-0.0041507,-0.091566,0.13356,0.024838,-0.14649,0.09159,0.062927,0.17862,0.1291,0.17901,0.17084,-0.099059,-0.07911,-0.11111,-0.016456,0.046028,-0.2035,0.027318,0.1168,-0.086225,0.074789,-0.03267
50,-0.024938,0.099036,-0.00057253,0.13467,0.09721,0.10046,0.2234,0.063013,0.22371,0.023378,-0.017939,0.29614,0.091325,0.0608,-0.04279,0.01499,-0.12171,-0.048724,0.24107,0.16893,0.18672,0.019002,0.069984,0.038583,0.10993,0.19436,-0.12273,0.16112,-0.054693,0.16908,-0.017317,-0.072612,0.15601,0.10192,-0.14974,-0.19312,0.074719,0.074671,0.064532,-0.0088636,-0.036055,-0.10569,-0.37339,-0.34234,0.069792,-0.27124,0.026476,-0.28538,-0.097368,-0.16867,1,0.0014917,-0.15528,-0.27593,-0.20379,-0.024819,-0.10753,-0.042682,0.1717,-0.019063,-0.17015,0.20996,0.32914,0.0076489,-0.00079709,-0.18809,-0.17037,0.14007,-0.10115,-0.071797,-0.11109,-0.1004,0.23068,-0.025988,0.028638,-0.0050921,-0.05654,0.093127,0.14042
51,-0.077464,0.14602,-0.0046402,-0.28947,-0.043667,-0.19833,-0.095188,0.14828,-0.062205,0.090189,-0.037652,-0.1255,0.086311,-0.046576,0.4346,-0.1843,-0.14207,-0.17398,-0.059535,0.11004,-0.20386,0.023293,0.11345,-0.071166,0.17865,0.034076,-0.035436,0.13307,0.076145,0.01294,-0.073112,-0.16968,0.12398,0.093853,-0.10309,0.01053,0.057481,0.029383,-0.097826,0.029027,-0.064314,0.23162,-0.031506,0.17684,0.097148,0.0048038,0.12244,-0.31177,0.059603,0.15672,0.0014917,1,0.0041574,0.084068,0.10218,-0.21384,-0.12552,0.080581,0.068206,0.14957,-0.096071,0.043233,-0.00073759,-0.08695,0.080756,0.031417,0.052248,0.116,0.03995,-0.08564,0.073407,0.042251,-0.064536,-0.18874,-0.076651,-0.12854,-0.10587,0.323,-0.17579
52,0.1067,0.1047,0.19251,-0.098772,0.16736,0.063989,0.098421,0.031398,-0.18492,-0.13638,0.071956,-0.15103,-0.085779,0.018257,-0.0034887,-0.32021,0.13179,-0.17422,-0.040664,-0.28886,-0.11387,-0.082259,-0.049961,-0.12029,-0.08052,0.073009,0.20228,0.032248,-0.1741,-0.28796,-0.071491,0.093897,0.13636,0.11921,-0.078362,-0.011605,0.030919,0.14085,-0.37339,-0.11806,-0.2882,0.0647,0.14728,-0.015956,-0.16753,-0.061342,0.010699,0.08787,-0.069299,-0.15628,-0.15528,0.0041574,1,0.42859,0.0597,-0.20282,0.050475,0.22346,-0.027888,0.016382,-0.037803,0.25625,-0.3637,0.16157,-0.013248,-0.0046338,0.0082212,0.055757,0.3405,0.12337,-0.17611,0.11062,-0.1838,0.10147,0.046984,0.095213,-0.10828,-0.07424,-0.17613
53,0.31456,0.11973,0.12895,-0.070114,0.079048,0.055061,0.012169,0.02159,-0.18632,-0.21358,0.17368,-0.0397,-0.15219,-0.037508,0.032302,-0.14865,0.24447,-0.026535,-0.197,-0.06061,-0.2615,0.1027,-0.33086,-0.11087,0.16065,0.091222,0.037854,-0.12726,0.038802,0.019352,0.17277,0.072663,0.035362,-0.028483,-0.0465,-0.077911,-0.15799,-0.057729,-0.11631,0.080543,0.21382,0.19474,0.31196,0.26846,-0.2091,0.15325,0.03779,0.013929,0.097402,0.018505,-0.27593,0.084068,0.42859,1,-0.033873,0.075499,0.22589,-0.013366,0.018991,0.11641,-0.035111,0.11792,-0.12363,0.36338,-0.11785,0.26088,-0.062323,0.12268,0.28797,0.092402,-0.11945,-0.11019,-0.067417,0.13083,0.15329,0.076454,0.039103,0.28667,-0.15335
54,0.3208,0.16547,0.23826,0.26651,0.24963,0.31674,0.022187,0.038537,0.038058,0.28433,-0.075041,0.028138,-0.094078,0.12123,-0.051366,0.13849,0.23038,-0.19208,0.11293,0.048926,-0.054789,-0.19174,0.10052,-0.28185,0.076205,0.0058121,0.21202,0.0090476,-0.057453,-0.27211,-0.18083,-0.076221,0.18005,-0.077537,0.071493,0.1451,0.0084918,0.031617,0.096335,0.26142,-0.19056,0.04101,0.15633,-0.05844,-0.46837,0.03428,0.091068,0.090469,-0.075006,0.15071,-0.20379,0.10218,0.0597,-0.033873,1,-0.2452,-0.10669,0.090017,-0.046814,-0.20345,0.27644,-0.22849,0.048556,-0.0014414,-0.28766,-0.027121,-0.064207,-0.067148,-0.10062,-0.11641,-0.08162,-0.17313,-0.033234,-0.099665,0.041781,-0.37713,-0.0452,-0.266,-0.17635
55,0.010688,0.016097,-0.073233,-0.16225,-0.27066,-0.0046538,-0.07812,0.046819,-0.077936,-0.35551,-0.044854,0.083662,-0.13131,-0.14858,-0.32393,-0.2142,0.14837,0.064848,-0.14315,-0.35377,-0.064587,0.049373,-0.061388,0.18562,-0.15746,0.11586,-0.055371,-0.22035,0.17925,-0.142,0.098304,-0.090872,-0.21355,0.08846,0.21963,-0.019116,-0.083611,-0.25297,0.056126,0.093217,0.21727,-0.091442,-0.029899,-0.049455,0.15712,-0.16585,0.16392,-0.11547,0.15072,-0.2361,-0.024819,-0.21384,-0.20282,0.075499,-0.2452,1,0.16881,0.068893,-0.23936,-0.0010682,-0.020518,-0.21499,0.079812,0.011944,0.24836,-0.14286,-0.30073,-0.031562,-0.055319,-0.075126,0.017739,0.0041166,-0.00069809,0.23076,-0.055259,-0.046622,0.13244,0.112,0.013898
56,-0.068921,-0.078497,0.071618,-0.15477,0.2102,-0.020079,-0.17258,-0.26009,-0.016994,0.11208,0.093465,0.098653,0.0059037,-0.14979,0.10261,0.070047,-0.078003,-0.20603,-0.27554,-0.060808,-0.018575,0.099892,-0.21361,-0.27548,0.012468,0.043373,0.12077,-0.062069,-0.032157,0.078365,-0.23617,-0.013299,-0.16726,-0.013932,0.059711,0.020335,-0.36107,-0.16016,0.056719,0.23317,0.12121,-0.20934,0.071282,-0.016962,-0.055779,0.017698,-0.018238,0.069588,0.0067745,0.3491,-0.10753,-0.12552,0.050475,0.22589,-0.10669,0.16881,1,0.1375,-0.11003,0.14721,-0.28099,-0.16226,0.024526,0.022898,0.18375,0.11029,-0.14913,0.36703,0.14379,-0.010951,-0.036856,0.0074216,-0.0047082,-0.085477,0.0019915,0.10796,0.1832,0.22576,0.022457
57,0.13572,0.16036,0.38346,-0.16632,0.13562,0.16076,-0.15556,0.029979,-0.15806,-0.12552,-0.17472,-0.15624,0.060942,0.027399,-0.040776,-0.10279,0.034207,-0.26712,-0.12167,-0.14304,-0.015347,-0.16265,0.0097085,-0.20906,-0.16184,-0.17456,-0.080554,0.048247,0.17966,-0.25328,-0.53384,0.14867,-0.14049,0.13617,-0.026891,0.046207,-0.11818,-0.033211,-0.228,-0.18769,-0.090947,0.16683,-0.084628,-0.15529,0.16771,0.10132,-0.10836,-0.10144,0.14348,-0.0041507,-0.042682,0.080581,0.22346,-0.013366,0.090017,0.068893,0.1375,1,-0.10501,0.037941,0.11467,-0.14534,-0.023867,0.1114,0.39574,-0.13895,-0.039644,0.3043,0.069621,-0.0063858,-0.14605,-0.058695,0.13125,0.37296,-0.2144,0.17529,0.078605,0.10535,-0.182
58,-0.13914,-0.20277,-0.17608,-0.058952,-0.14448,-0.16234,0.00073671,0.16385,0.015002,0.064117,0.055783,0.17319,0.025487,0.1197,0.27398,0.02304,-0.10773,-0.023585,0.099409,0.12486,-0.03278,-0.072656,-0.10762,-0.058991,-0.0053933,0.13641,-0.018044,0.075917,-0.14035,-0.019412,0.013756,-0.36775,0.088305,0.071465,-0.084279,0.12977,0.024258,0.081548,-0.053076,-0.11063,-0.16425,-0.031055,-0.13222,-0.079468,0.0090875,0.16664,-0.10538,-0.15428,-0.036475,-0.091566,0.1717,0.068206,-0.027888,0.018991,-0.046814,-0.23936,-0.11003,-0.10501,1,-0.055114,-0.13881,0.10359,-0.26712,-0.17999,-0.22608,0.095433,-0.0012807,0.048964,0.091799,0.25075,0.17959,-0.033527,0.067141,-0.17667,0.2024,0.065544,0.018467,-0.24242,0.26339
59,0.069025,0.12496,-0.062215,-0.23913,-0.10021,0.044089,0.067813,0.22393,-0.14694,-0.099017,0.067883,0.04197,-0.074032,-0.39698,-0.20216,-0.23523,-0.23326,-0.17666,-0.22214,-0.026086,-0.20888,-0.054504,0.036352,-0.13895,-0.011982,-0.22215,-0.0787,-0.20544,-0.040892,-0.054576,-0.062658,0.043598,0.09186,-0.003502,0.24407,0.19184,-0.1648,-0.0063304,0.20855,-0.16743,0.25869,-0.017784,-0.12257,0.087895,0.01203,0.14788,-0.030452,-0.063562,-0.15262,0.13356,-0.019063,0.14957,0.016382,0.11641,-0.20345,-0.0010682,0.14721,0.037941,-0.055114,1,0.14128,0.11172,0.15281,0.027799,0.037789,-0.13361,0.057347,0.17678,0.10949,-0.11423,-0.06518,0.0091865,-0.081148,-0.063527,-0.21499,-0.062235,0.0052605,0.063051,0.35252
60,0.33577,0.17834,0.14773,0.045309,0.03191,0.14522,0.26257,0.14963,-0.046404,-0.23073,0.053709,-0.07526,0.10451,0.075565,-0.26715,-0.0014206,0.069325,0.0024893,-0.10227,-0.035142,-0.106,0.00058793,0.24568,0.036753,0.014408,-0.31091,0.057002,-0.20778,0.072597,-0.023831,0.00019605,-0.03418,-0.00063368,-0.056103,0.011872,-0.058333,0.08372,0.19858,0.039328,-0.12889,0.025289,0.31815,-0.012852,-0.044126,-0.031515,0.15118,-0.067351,0.21373,0.17437,0.024838,-0.17015,-0.096071,-0.037803,-0.035111,0.27644,-0.020518,-0.28099,0.11467,-0.13881,0.14128,1,-0.10097,0.055359,0.044613,-0.026146,-0.18505,0.047709,-0.07984,0.014882,-0.20972,-0.068626,0.044663,-0.24684,0.25355,-0.15929,-0.0092726,0.031866,-0.014556,-0.04471
61,0.036679,0.090766,-0.10669,0.03612,0.18824,0.030523,0.019701,0.25625,0.03043,0.15528,0.035823,0.081734,-0.011701,0.17922,0.19427,-0.12132,0.060539,-0.072576,0.087785,-0.01792,-0.13058,0.04356,0.039122,0.056245,-0.048517,-0.18623,-0.046627,0.1652,-0.089949,0.090636,0.070532,-0.087304,-0.028097,0.18616,0.0071056,-0.17607,-0.01284,0.15094,-0.17616,-0.17318,-0.027735,-0.019902,0.053236,0.023279,0.067627,0.097279,-0.014592,-0.21574,-0.06143,-0.14649,0.20996,0.043233,0.25625,0.11792,-0.22849,-0.21499,-0.16226,-0.14534,0.10359,0.11172,-0.10097,1,0.089354,0.17039,0.048278,-0.047977,-0.19113,-0.13322,0.3246,-0.095057,0.27279,0.0095621,-0.13705,0.012634,-0.0099482,-0.02203,-0.15005,0.047706,0.17671
62,0.32293,0.10544,0.02994,0.1669,0.32955,0.32973,0.050186,0.1387,0.17289,0.23664,0.11487,0.11294,0.053206,0.084645,-0.17095,0.36302,0.059409,-0.1582,0.12545,0.10542,0.23545,0.0016034,0.12575,-0.11421,0.21908,-0.14,-0.0040764,0.19502,0.18968,0.12987,0.038814,0.087357,-0.016695,0.044629,-0.08434,-0.063685,0.12839,0.20524,0.064879,0.1649,0.047308,0.10847,-0.12151,0.16891,0.077038,0.084623,0.033311,0.062751,-0.31019,0.09159,0.32914,-0.00073759,-0.3637,-0.12363,0.048556,0.079812,0.024526,-0.023867,-0.26712,0.15281,0.055359,0.089354,1,0.14333,0.093331,-0.16511,-0.20378,0.20371,-0.10195,-0.29056,-0.11121,-0.16528,0.09337,-0.051634,0.089066,-0.21566,-0.29918,0.11876,-0.19285
