,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
43,0.72395,0.62086,0.66777,0.73428,0.64618,0.69257,0.80651,0.69221,0.71914,0.75091,0.72862,0.73273,0.65639,0.61553,0.75129,0.73388,0.71294,0.73028,0.81628,0.68644,0.67587,0.74244,0.63759,0.70601,0.61564,0.59178,0.62875,0.71508,0.7266,0.68445,0.61731,0.69733,0.64475,0.6192,0.69949,0.73504,0.73436,0.67709,0.63925,0.59798,0.66036,0.67012,0.65365,1,0.6421,0.71289,0.68235,0.59388,0.50628,0.67951,0.597,0.61142,0.64026,0.57949,0.62923,0.57061,0.52443,0.42823,0.53915,0.46417,0.40154,0.58239,0.62539,0.47738,0.49838,0.59056,0.18203,0.32991,0.57149,0.34177,0.32066,0.19192,0.42139,0.20363,0.30914,0.35978,0.46999,0.017721,-0.17216,0.10397,0.1649,0.37452,0.20686,0.1128,0.2532,0.31323,0.28013,0.3632,0.17051,0.18492,0.045225,0.38543,0.28936,0.21794,0.1582,-0.15538,0.23619,0.12048,0.12127,-0.05745,0.13963,-0.12888,-0.06212,0.03305,0.18288,-0.056296,0.10183,0.1007,0.168,0.2185,0.033486,-0.011162,-0.041819,0.22399,0.15207,0.11648,0.21151,-0.2365,-0.23927,0.030916,0.13692,0.043347,-0.070941,-0.023878,0.14792,0.29134,-0.14945,0.079889,-0.21546,-0.074618,0.12671,0.24202,0.079143,0.082412,-0.1522,-0.17649,-0.21172,-0.082455,0.12456,0.38758,-0.10501,0.051587,0.18458,-0.19336,-0.085019,-0.32572,0.021326,0.20458,0.35014,-0.02132,0.22777,0.11513,-0.0051227,0.21996,-0.095141,-0.0009632,-0.090089,-0.14739,0.040022,-0.14269,-0.039407,-0.21844,-0.054608,-0.18994,-0.24563,-0.075007,0.083026,0.014396,-0.11736,0.26588,-0.20699,-0.24246,0.058271,-0.016569,0.12862,0.11017,0.015289,-0.056503,-0.17284,-0.094793,-0.039542,0.25297,0.029802,0.089897,-0.17661,-0.13679
44,0.70946,0.5263,0.65781,0.63904,0.67915,0.60604,0.58847,0.54015,0.53565,0.62753,0.74703,0.64182,0.59246,0.52753,0.6044,0.67266,0.70892,0.67584,0.61793,0.5899,0.70248,0.63761,0.54309,0.58637,0.65937,0.54049,0.56315,0.67231,0.61329,0.66121,0.54896,0.52565,0.57046,0.47724,0.61669,0.64156,0.63769,0.66365,0.67497,0.62351,0.55319,0.7227,0.66546,0.6421,1,0.5745,0.68777,0.60123,0.42232,0.51491,0.5706,0.6022,0.63383,0.43086,0.54677,0.54714,0.60979,0.42154,0.44152,0.44545,0.26427,0.46384,0.64427,0.415,0.49063,0.39383,0.41497,0.2106,0.57501,0.28869,0.33403,0.17024,0.33994,0.29297,0.28329,0.32162,0.34475,0.0011702,-0.062734,0.27651,0.11501,0.18573,0.24638,-0.059921,0.056003,0.5043,0.26165,0.030489,0.11224,0.19533,0.21039,0.31819,0.12287,0.20859,-0.047925,0.18312,0.3257,0.082488,-0.0022963,0.073317,0.2764,-0.017497,0.23757,0.036617,0.14312,-0.00062849,-0.0010106,0.10189,0.047472,0.19326,0.17995,0.053728,-0.088046,-0.069584,0.14913,0.13517,0.19058,-0.19157,-0.18577,0.030944,0.044478,0.049814,0.12648,-0.097856,0.21332,0.073413,-0.19128,0.080089,0.028867,-0.064206,0.17419,0.33412,-0.13858,0.08508,0.0068496,-0.20934,-0.025577,0.035482,-0.010133,0.19241,-0.024093,-0.037214,0.089429,-0.27729,-0.11501,-0.30471,0.11992,0.11551,0.11379,-0.075578,0.15885,0.28366,0.13779,0.17324,0.13433,0.0010372,0.028989,-0.069569,0.19759,-0.0051885,-0.15398,0.030615,0.016345,-0.17094,-0.36751,-0.2021,-0.13168,0.048484,-0.19992,0.048078,-0.114,-0.10081,0.10131,-0.15024,0.057056,0.099665,0.17826,-0.10806,-0.16314,-0.2448,0.0032895,0.0092866,0.052738,0.12061,-0.083664,-0.19751
45,0.76909,0.74449,0.78967,0.80164,0.68556,0.76551,0.78319,0.72548,0.73177,0.80985,0.80366,0.73942,0.76891,0.72428,0.77233,0.78127,0.79937,0.75292,0.70316,0.76029,0.66288,0.76834,0.74427,0.73042,0.67926,0.66657,0.72329,0.75133,0.72315,0.65599,0.69706,0.71208,0.71781,0.66585,0.80329,0.74079,0.71907,0.68005,0.75241,0.77197,0.71422,0.72302,0.66756,0.71289,0.5745,1,0.7055,0.66712,0.59067,0.72682,0.72411,0.6954,0.60824,0.58922,0.69363,0.4727,0.48122,0.52737,0.43229,0.5849,0.5102,0.62913,0.50958,0.44811,0.62332,0.49061,0.30383,0.47039,0.62395,0.35079,0.36419,0.41881,0.35188,0.1295,0.48798,0.30073,0.43246,-0.043823,0.15253,0.097218,0.11899,0.60036,0.15394,0.073942,0.13714,0.28854,0.16103,0.35274,0.22208,0.26024,0.12964,0.26448,0.14958,0.032642,0.13113,-0.15032,0.36651,-0.014764,0.24321,0.031247,0.23176,-0.15589,-0.01708,0.01196,0.15924,-0.1781,-0.074399,0.06903,0.025943,0.089783,0.11352,0.051674,-0.054884,0.21239,0.12365,0.11412,0.17887,-0.21651,-0.23826,0.19082,0.03156,-0.11572,-0.2274,0.06295,0.35556,0.23835,-0.23014,-0.13586,-0.23995,0.0049261,0.0029865,0.20756,0.069294,0.05004,-0.09019,-0.0025765,-0.32168,-0.074785,-0.072057,0.42302,-0.12674,0.0041046,0.24764,-0.0041233,-0.16771,-0.43179,0.0018338,0.067934,0.38388,-0.11519,-0.055016,0.13831,-0.081215,0.061202,0.13527,-0.062749,-0.046267,-0.17461,-0.022365,-0.22508,-0.080501,-0.029076,0.088279,-0.25265,-0.16704,0.058881,-0.095603,0.16488,-0.095385,0.034427,-0.20934,0.0061471,-0.051997,0.040177,0.10568,0.067437,-0.052712,-0.030658,-0.069904,-0.069113,0.11233,0.36704,0.16389,0.11127,-0.2263,-0.14819
46,0.75141,0.60174,0.66901,0.71225,0.67086,0.69639,0.71233,0.60492,0.67427,0.69656,0.7485,0.63468,0.65804,0.77544,0.67069,0.71742,0.68923,0.72197,0.6961,0.62509,0.63802,0.70014,0.63839,0.65693,0.64164,0.48976,0.63132,0.72115,0.64674,0.60692,0.6501,0.61008,0.60704,0.6566,0.68421,0.67975,0.66495,0.6851,0.69862,0.6971,0.65784,0.61172,0.67431,0.68235,0.68777,0.7055,1,0.67632,0.54431,0.56461,0.59096,0.62642,0.58613,0.58977,0.54486,0.59629,0.57748,0.41924,0.65663,0.55102,0.29606,0.60163,0.39498,0.52241,0.55856,0.48586,0.36188,0.39154,0.59665,0.10213,0.26699,0.077238,0.41231,0.18106,0.30262,0.30473,0.31188,0.079199,-0.1783,0.22957,0.061305,0.46716,0.25327,0.047565,0.10829,0.35283,0.19248,0.34282,0.35761,0.099353,0.15389,0.27066,0.20272,0.13634,0.080626,-0.057668,0.33283,-0.11421,0.11711,0.015356,0.09755,-0.079843,0.14427,-0.1261,0.17351,-0.084434,0.21101,0.0086988,0.08508,0.25825,0.054071,0.14384,-0.11817,0.24734,0.1479,-0.10325,0.20988,-0.11319,-0.10616,-0.094666,0.20755,0.19596,-0.077569,-0.068423,0.33329,0.19714,-0.13092,-0.14986,0.039452,-0.32841,0.21065,0.25698,0.020516,-0.033,-0.034899,-0.11883,-0.11857,0.01799,-0.07282,0.29367,-0.049085,0.0089671,0.11561,-0.10653,-0.2073,-0.22699,0.069349,0.19807,0.24319,-0.18237,0.027267,0.33643,0.25844,-0.037909,0.097989,-0.02061,-0.013728,0.00056797,-0.051331,-0.22193,0.055003,-0.13063,-0.045376,-0.12078,-0.13882,0.06789,-0.060892,-0.075999,-0.22132,0.0458,-0.099797,-0.076458,0.098347,-0.045168,-0.0085687,0.093376,0.030054,-0.073603,-0.039443,-0.076891,0.13324,0.034946,0.014859,0.074692,-0.026212,-0.17599
47,0.77971,0.69793,0.68938,0.74057,0.76068,0.80952,0.70239,0.75645,0.74747,0.77295,0.75272,0.77284,0.77534,0.66354,0.69178,0.75694,0.70702,0.79778,0.68085,0.74188,0.68204,0.75123,0.69421,0.76715,0.78539,0.61101,0.75924,0.75931,0.6841,0.76714,0.61049,0.66692,0.68686,0.7325,0.71425,0.75164,0.64183,0.67887,0.615,0.66009,0.63713,0.71429,0.66813,0.59388,0.60123,0.66712,0.67632,1,0.55354,0.58838,0.63835,0.6354,0.58685,0.60942,0.61828,0.52589,0.51933,0.64691,0.56214,0.50648,0.42994,0.53001,0.53047,0.39137,0.58238,0.32861,0.33164,0.41533,0.55019,0.21981,0.48706,0.18946,0.31227,0.16068,0.49123,0.22459,0.26947,-0.043635,-0.075884,0.3252,0.085875,0.39236,0.29517,0.12948,0.10973,0.39786,0.34927,0.39499,0.15558,0.033443,0.036597,0.18221,0.10935,0.11353,-0.04595,0.052611,0.20438,-0.085074,0.16916,0.015725,0.18668,-0.0029274,0.19466,-0.20562,0.024342,-0.10975,0.050397,-0.075247,0.019229,0.28374,0.15808,0.30068,-0.29166,0.17842,0.10418,-0.11723,0.26397,-0.13572,-0.058146,0.076577,0.082017,-0.048871,-0.21355,0.1328,0.17832,0.23899,-0.1742,0.15456,-0.17323,-0.17845,0.11906,0.17056,-0.072376,-0.034105,0.051802,-0.029136,-0.16033,-0.056616,-0.13852,0.32793,-0.1987,-0.20725,0.15325,-0.19503,-0.26037,-0.24735,0.015191,0.0041589,0.25915,-0.084537,0.092441,0.22494,0.093841,0.13122,-0.023144,-0.15652,-0.20903,-0.14044,0.018477,-0.18548,-0.099615,-0.15049,-0.031327,-0.24544,-0.32607,0.0028281,-0.088208,0.099985,-0.22314,-0.041659,0.077714,0.1014,0.21304,0.12097,0.036846,-0.11839,-0.041562,-0.21626,-0.087518,0.16414,-0.12895,0.1558,0.26443,0.046363,-0.17676,-0.16375
48,0.62151,0.65178,0.71592,0.59531,0.58714,0.63617,0.64204,0.67266,0.66046,0.63553,0.66537,0.61907,0.65634,0.69616,0.56868,0.71223,0.663,0.72067,0.58361,0.60446,0.50945,0.70398,0.67492,0.62817,0.73232,0.54503,0.51049,0.64663,0.59252,0.68921,0.68114,0.67476,0.51251,0.67458,0.54575,0.71812,0.53199,0.5228,0.62994,0.54788,0.537,0.55527,0.53421,0.50628,0.42232,0.59067,0.54431,0.55354,1,0.57034,0.59878,0.54218,0.55078,0.59514,0.45069,0.4495,0.63903,0.24207,0.423,0.5366,0.37768,0.62901,0.44503,0.53936,0.5509,0.4474,0.2906,0.41421,0.54421,0.33285,0.20204,0.22242,0.21207,0.25194,0.42593,0.43238,0.35191,0.1531,0.016881,0.2192,0.058781,0.39181,0.20828,0.061109,0.14259,0.11641,0.16022,0.21318,0.25523,0.0097136,0.24821,0.1108,0.17661,0.13881,0.017502,-0.065553,0.15724,0.030088,-0.10582,-0.039744,0.3137,-0.073239,0.32183,0.047213,0.038021,-0.081512,0.13967,-0.055234,0.093038,0.23519,0.28304,0.068273,-0.039282,0.10201,-0.028106,0.04071,0.093412,-0.19374,-0.095644,-0.14201,0.026594,0.0089324,-0.26038,-0.0044802,0.18478,0.035846,-0.066468,-0.001753,-0.13906,-0.045598,-0.19112,-0.041453,-0.023337,0.037993,-0.059265,-0.071899,-0.11512,0.081516,-0.10885,0.28767,0.081351,-0.21317,-0.032678,-0.14311,-0.17371,-0.23675,-0.055681,0.36518,0.25475,0.01847,-0.086517,0.059924,0.022193,-0.066926,0.036742,0.0082056,-0.19058,-0.12922,0.042443,-0.089655,-0.089242,-0.23483,0.0020535,-0.072901,-0.13405,0.15678,-0.066737,0.16271,-0.1083,-0.058029,-0.15932,0.12776,0.074671,-0.039458,0.20831,-0.19261,0.12675,-0.10475,0.35255,0.0089162,-0.08309,0.34556,0.18119,0.12318,-0.046222,-0.17075
49,0.75119,0.66255,0.71177,0.63411,0.63269,0.71907,0.72814,0.70296,0.77639,0.72473,0.63993,0.6947,0.63081,0.67546,0.74614,0.75532,0.66077,0.70361,0.64232,0.80426,0.58343,0.77625,0.62667,0.72116,0.67185,0.69265,0.57796,0.70038,0.69592,0.67418,0.7294,0.74344,0.5597,0.64326,0.70665,0.69373,0.65202,0.61416,0.70999,0.67285,0.62912,0.75508,0.66114,0.67951,0.51491,0.72682,0.56461,0.58838,0.57034,1,0.58816,0.52941,0.55092,0.64376,0.52436,0.55498,0.46117,0.43079,0.46146,0.50437,0.39157,0.58236,0.4812,0.46506,0.55399,0.41734,0.23006,0.40848,0.67032,0.35542,0.40332,0.41003,0.43446,0.21113,0.39404,0.23462,0.26164,-0.06327,0.0062901,0.075911,0.15687,0.36705,0.061416,-0.011857,0.2808,0.41371,0.26931,0.15438,0.29594,0.062389,0.0041174,0.34877,0.060309,0.27375,0.010719,-0.16804,0.13403,0.056364,0.035857,-0.14907,0.32917,-0.26146,-0.063672,-0.071564,0.048151,-0.022648,0.037406,0.16708,-0.019586,0.2987,0.037933,0.16628,0.01447,0.048675,0.17967,0.19528,0.27356,-0.047237,-0.16718,0.21398,-0.018712,-0.035078,-0.018963,0.052559,0.25026,0.21056,-0.22805,-0.0078555,-0.39511,-0.019169,-0.075494,0.16576,0.10161,-0.12136,0.0077015,0.010251,-0.047823,-0.16808,-0.061866,0.26906,-0.13505,-0.11809,0.054426,0.10337,-0.073947,-0.15084,0.10819,0.15526,0.2018,-0.025562,0.11463,0.30024,-0.086412,0.14403,0.13603,0.10237,-0.078066,-0.11741,0.036902,-0.064054,0.030264,-0.15518,0.1394,-0.24985,-0.20644,0.017791,-0.032583,0.2213,0.043236,0.18824,-0.23898,-0.06219,-0.02408,-0.13609,0.16418,-0.031844,-0.059746,-0.069772,0.029653,-0.10568,-0.16649,0.40583,0.25892,0.12694,-0.15,-0.22486
50,0.67213,0.76756,0.83799,0.74903,0.65505,0.72116,0.70514,0.69309,0.70733,0.69751,0.70493,0.78098,0.74339,0.65321,0.7839,0.75616,0.67503,0.68454,0.73229,0.7075,0.64353,0.73636,0.65651,0.7091,0.72076,0.69228,0.79524,0.76266,0.69461,0.71654,0.68893,0.69032,0.66834,0.66211,0.71982,0.79362,0.64685,0.63166,0.6796,0.62918,0.64556,0.70448,0.64039,0.597,0.5706,0.72411,0.59096,0.63835,0.59878,0.58816,1,0.62221,0.54187,0.68965,0.60432,0.52063,0.48338,0.41056,0.41697,0.58665,0.63696,0.63512,0.6419,0.29953,0.58745,0.44002,0.23394,0.34026,0.64255,0.37315,0.24095,0.18699,0.32794,0.10252,0.5399,0.50702,0.45738,-0.0017471,0.073984,0.21425,0.01344,0.44165,0.21834,0.0035399,0.11413,0.38408,0.17044,0.27748,0.17078,0.20605,0.18887,0.16232,0.29246,0.06049,-0.043141,0.11085,0.21513,0.19287,0.21273,0.078328,0.26329,-0.011005,0.18962,-0.20181,0.28183,-0.20039,0.15916,-0.082763,0.040001,0.31289,0.19642,0.13911,-0.14148,0.07044,0.10024,0.097897,0.084377,-0.1671,-0.26404,0.10908,0.030685,-0.054378,-0.073031,0.15665,0.37082,0.11516,-0.22116,0.027471,-0.10018,-0.017101,0.09894,0.30285,-0.11521,-0.031826,-0.010446,-0.03185,-0.266,0.075946,-0.0093244,0.10958,-0.0087449,0.0021175,0.1963,-0.15045,-0.14962,-0.44877,-0.034567,0.14269,0.20528,0.066342,-0.0095319,0.0010346,0.03814,0.27322,-0.051577,0.098801,0.021053,-0.24282,-0.01945,-0.2925,-0.13979,-0.027583,-0.011037,-0.042001,-0.39081,0.021936,-0.066595,0.12524,-0.23322,0.12564,-0.084515,0.2057,-0.17536,-0.044151,0.18399,0.10764,0.11354,0.024532,0.025676,-0.019173,0.062983,0.3283,0.14328,-0.027989,-0.076498,-0.17041
51,0.71277,0.72586,0.75703,0.78064,0.70263,0.71163,0.6126,0.6908,0.67714,0.67482,0.74646,0.64259,0.77438,0.67152,0.74101,0.66884,0.69484,0.69278,0.61857,0.6575,0.70959,0.72246,0.71285,0.71422,0.69038,0.58582,0.66837,0.71668,0.70753,0.66984,0.64291,0.66223,0.7399,0.65066,0.76216,0.72429,0.69523,0.68822,0.71712,0.72496,0.67624,0.61063,0.57322,0.61142,0.6022,0.6954,0.62642,0.6354,0.54218,0.52941,0.62221,1,0.60447,0.57909,0.61939,0.58769,0.3714,0.39442,0.35872,0.56642,0.40769,0.5377,0.65466,0.53916,0.58599,0.43608,0.18879,0.49078,0.46262,0.42784,0.29042,0.3589,0.43456,0.1514,0.29007,0.44395,0.31836,0.068814,0.11241,0.17056,0.16749,0.3121,0.086632,0.074619,0.25379,0.32862,0.15165,0.083724,0.037087,0.018489,0.083761,0.20896,0.077538,0.17008,-0.06228,0.054061,0.31305,0.021941,0.073863,0.031079,0.26058,-0.18049,0.22119,-0.038339,0.086604,-0.05121,0.12952,0.090863,0.09708,0.057263,0.046451,0.089556,-0.22203,0.21379,0.079697,-0.079191,-0.050458,-0.10771,-0.29124,0.11143,0.073668,-0.27916,-0.090012,0.0019299,0.31985,0.15429,-0.24645,0.014785,-0.1494,-0.11652,0.14828,0.38718,-0.086775,0.18402,0.040542,-0.088644,-0.10985,0.10662,-0.19152,0.30811,-0.13258,-0.018026,0.40569,-0.19011,-0.16712,-0.48558,0.01163,0.16161,0.25542,-0.053175,-0.14624,0.038686,-0.065206,-0.0034395,0.053344,0.088306,-0.050102,-0.11312,-0.048176,-0.29316,-0.021284,-0.11296,-0.003562,-0.20833,-0.29002,-0.15446,0.010052,0.16463,-0.05105,-0.018809,-0.19356,-0.0988,-0.0081289,-0.0085748,0.107,0.046366,-0.12017,-0.14113,-0.0029777,-0.13217,-0.055682,0.13992,0.11909,0.14113,-0.26258,0.043771
52,0.72397,0.62862,0.56519,0.62877,0.71438,0.67575,0.65356,0.67539,0.66094,0.62423,0.63023,0.67683,0.63704,0.58161,0.63495,0.67135,0.65005,0.60914,0.56788,0.58972,0.66687,0.6957,0.62708,0.618,0.66526,0.52236,0.58322,0.75639,0.56679,0.74595,0.54956,0.53355,0.65357,0.61258,0.7414,0.68277,0.74296,0.64408,0.6232,0.66746,0.54708,0.66287,0.54178,0.64026,0.63383,0.60824,0.58613,0.58685,0.55078,0.55092,0.54187,0.60447,1,0.45716,0.54053,0.42848,0.63159,0.47689,0.45645,0.52033,0.33534,0.55227,0.61073,0.5362,0.60148,0.41542,0.19477,0.46354,0.45298,0.30589,0.30633,0.19624,0.23241,0.34345,0.37537,0.44585,0.20647,0.039356,-0.13247,0.33614,0.27245,0.32076,0.27298,-0.048386,0.070868,-0.0017899,0.20974,0.10296,0.29526,0.15357,0.052101,0.32356,0.070087,0.22457,0.011713,-0.13793,0.12283,0.048025,0.050051,-0.10979,-0.020195,-0.067038,0.27278,0.055119,-0.050339,0.12119,0.018756,-0.08558,0.096135,0.16828,0.046558,0.0048978,-0.13217,0.17729,0.077362,-0.0021441,0.0076302,-0.19218,-0.19458,0.063488,0.10019,-0.068572,-0.016507,-0.091775,0.048416,0.29343,-0.14371,0.0064707,-0.054299,0.046,0.039401,0.37066,-0.099216,0.16059,-0.054525,-0.17455,0.091282,0.042074,-0.10666,0.39973,-0.071947,-0.09382,0.069657,-0.2524,-0.15012,-0.23905,-0.08827,0.32588,0.34354,-0.15318,-0.013241,0.21821,0.067292,0.048022,0.024288,0.16373,-0.10734,-0.33264,-0.12833,0.0043907,-0.17842,-0.17865,0.053139,-0.2771,-0.18676,0.067321,0.069385,-0.055917,0.069231,-0.092213,-0.27938,-0.12431,-0.089349,-0.15354,0.029553,-0.30601,-0.18128,0.046974,0.077717,-0.11316,0.031952,0.21969,0.00055149,0.1796,-0.092681,-0.084318
53,0.58724,0.6605,0.70397,0.70598,0.57414,0.71428,0.7339,0.65419,0.76599,0.71393,0.66667,0.73105,0.65452,0.66505,0.70079,0.6232,0.64449,0.65552,0.64581,0.73417,0.59432,0.77509,0.64721,0.73056,0.61843,0.74693,0.69758,0.72984,0.63608,0.69465,0.69051,0.70632,0.62284,0.64267,0.65354,0.67236,0.65284,0.59698,0.6624,0.58584,0.71676,0.69072,0.58308,0.57949,0.43086,0.58922,0.58977,0.60942,0.59514,0.64376,0.68965,0.57909,0.45716,1,0.48479,0.68271,0.42945,0.41415,0.5544,0.4733,0.45816,0.47965,0.54598,0.44218,0.43496,0.37941,0.15324,0.30807,0.57127,0.13659,0.32731,0.11996,0.34671,0.010672,0.45779,0.38925,0.36896,-0.048858,0.087755,0.1538,-0.0013229,0.27528,-0.03275,0.10059,0.26307,0.28843,0.23714,0.13878,0.17313,0.021491,0.21577,0.095999,0.23578,0.13492,-0.030704,0.1234,0.055512,0.059602,0.066307,-0.017273,0.30141,-0.22134,0.21058,-0.29444,0.054564,-0.16832,0.20437,-0.17589,0.18327,0.26455,0.033355,0.21652,-0.061801,0.23637,0.17627,0.038266,0.16606,-0.15948,-0.01265,0.056884,-0.001671,-0.032228,-0.12836,0.20238,0.43602,-0.034896,-0.23903,-0.028754,-0.27492,-0.28865,-0.052178,0.29907,-0.22594,-0.038051,-0.14665,0.11965,-0.1178,-0.041278,0.0052965,0.35712,-0.00075581,-0.22686,0.14792,-0.032515,-0.098777,-0.24818,0.1236,0.038411,0.16393,-0.002767,0.023597,-0.01549,0.026971,0.22368,0.14053,0.097054,-0.13732,-0.04399,0.057299,-0.23774,0.096941,-0.12612,-0.15919,-0.17702,-0.30744,0.11696,0.072782,0.065884,-0.11561,0.10255,-0.18864,0.17096,-0.022302,-0.01477,-0.0095395,-0.041698,0.01247,0.22685,0.12269,-0.018111,-0.26827,0.20933,0.33183,0.0067043,-0.083843,-0.16114
54,0.60558,0.59779,0.70733,0.65767,0.68949,0.75374,0.64366,0.63274,0.67123,0.60931,0.63276,0.63566,0.70557,0.46201,0.65452,0.60225,0.61748,0.60032,0.6728,0.6225,0.703,0.63839,0.60508,0.65763,0.61343,0.44488,0.62921,0.69632,0.62928,0.66392,0.6356,0.68973,0.6458,0.65082,0.69714,0.72276,0.58343,0.58886,0.66524,0.58162,0.59691,0.63554,0.61684,0.62923,0.54677,0.69363,0.54486,0.61828,0.45069,0.52436,0.60432,0.61939,0.54053,0.48479,1,0.47396,0.4739,0.53192,0.36549,0.4116,0.45688,0.62056,0.45537,0.34665,0.51558,0.34122,0.2344,0.34208,0.53563,0.19516,0.0857,0.29556,0.32707,0.0027532,0.47498,0.54384,0.28409,0.17652,0.14277,0.16865,0.088812,0.42689,0.19184,0.20499,0.024471,0.26368,0.3626,0.34237,0.13569,0.20974,-0.049968,0.29803,0.11408,0.23211,-0.14162,0.025171,0.26812,0.12884,0.19499,0.034306,0.16756,-0.11026,-0.0095298,-0.054116,0.26642,-0.24785,0.13859,0.099451,0.069964,0.21007,0.020901,0.21691,-0.24402,-0.08259,0.1023,-0.0073725,0.056181,-0.19455,-0.099696,0.13071,0.033046,-0.11819,-0.085167,0.11677,0.26187,0.16393,-0.24248,-0.023535,-0.12255,0.008202,0.092758,0.30781,-0.070819,0.063728,-0.23572,-0.0047883,-0.363,0.0098323,-0.053603,0.28236,-0.11378,-0.20624,0.12401,-0.13993,0.07709,-0.45898,0.1497,0.13019,0.26447,0.17516,0.081208,0.079988,-0.072569,0.1286,-0.061986,-0.042243,-0.17265,-0.079716,-0.07875,-0.024552,-0.059254,-0.014605,0.026145,-0.053885,-0.36039,0.0066664,-0.092005,0.16768,-0.24987,-0.093096,-0.23139,-0.048502,0.094775,0.078184,-0.014756,0.09489,0.088737,0.013753,-0.0061339,0.0041283,-0.016188,0.24029,0.12446,0.089098,-0.089866,-0.21139
55,0.59614,0.54842,0.62623,0.66498,0.46926,0.59342,0.53816,0.50136,0.61741,0.52627,0.57003,0.557,0.59359,0.59949,0.57504,0.46692,0.58375,0.57427,0.56088,0.57122,0.4821,0.65061,0.51822,0.60381,0.57463,0.57291,0.57292,0.60852,0.51891,0.51007,0.54162,0.6064,0.54322,0.44078,0.52346,0.66273,0.54683,0.49964,0.65241,0.60074,0.61434,0.65636,0.54643,0.57061,0.54714,0.4727,0.59629,0.52589,0.4495,0.55498,0.52063,0.58769,0.42848,0.68271,0.47396,1,0.47571,0.34829,0.46807,0.533,0.24043,0.50609,0.47674,0.54356,0.47954,0.38928,0.10214,0.17383,0.51865,0.1754,0.24874,0.10902,0.45539,-0.044288,0.40795,0.3359,0.25137,0.070093,0.031,0.13623,0.1529,0.082564,0.10725,0.15502,0.14652,0.42985,0.097218,-0.0014797,0.25613,0.093693,0.06715,0.1348,0.3488,0.15192,-0.051376,0.037666,0.013277,0.11332,-0.093428,0.029134,0.22329,-0.16623,0.016988,-0.25224,0.11805,-0.23041,0.18534,0.056645,-0.045851,0.33333,-0.088667,0.16361,-0.1484,0.26798,0.28079,-0.031396,0.076375,0.048304,-0.067171,-0.070511,0.099046,0.15133,0.16453,0.094696,0.23862,-0.057164,-0.24655,0.029985,-0.14942,-0.22426,0.22814,0.25016,-0.036095,0.16329,0.0067788,0.075847,-0.039831,0.14668,-0.1251,0.20596,0.068604,-0.055014,0.057975,-0.12368,-0.079178,-0.34811,0.23131,0.091158,0.055726,0.0027865,-0.045649,0.27432,0.08122,0.072602,0.20127,0.090832,-0.066082,0.0068964,0.048912,-0.11848,0.00054702,-0.17388,0.043109,-0.024172,-0.37009,-0.2101,0.060711,-0.046729,-0.01724,0.092292,-0.13838,0.17063,0.26548,-0.068846,0.030354,0.10075,0.051242,0.12058,0.088345,-0.13153,-0.15374,0.048113,0.17122,-0.064495,-0.047646,-0.0049836
