,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
88,0.030378,-0.093295,-0.065824,-0.092639,0.040779,-0.039691,-0.12502,-0.048102,-0.0056728,-0.038211,-0.070139,-0.0017386,-0.11068,-0.082993,-0.021407,-0.083242,-0.078882,0.033914,-0.10113,-0.086229,-0.0026407,0.049004,-0.045027,-0.0019772,0.014198,-0.0994,0.021464,0.021607,-0.0056062,0.044219,-0.049795,0.033294,-0.061406,-0.070626,-0.037111,-0.093313,-0.0011731,0.036059,0.015555,0.037229,0.080466,0.063233,0.032659,-0.016894,-0.12631,-0.024122,-0.14765,-0.080504,-0.080326,0.15223,-0.17021,-0.19965,-0.10505,-0.2411,0.1029,0.053223,-0.2675,0.037437,0.07675,-0.058311,-0.18101,-0.064533,-0.029343,-0.021434,0.076826,-0.22433,-0.022799,0.17245,0.17426,-0.1901,0.18809,0.15485,-0.1068,-0.23443,0.056177,-0.22517,-0.19305,0.057457,-0.07263,0.00010811,0.20342,0.069213,-0.054032,-0.02823,-0.12416,-0.022505,0.17702,-0.15687,1,0.085311,0.077201,-0.13237,-0.20469,-0.050563,-0.25739,0.292,0.1242,-0.037285,0.034976,0.14319,-0.024614,-0.023094,0.026826,0.078993,-0.22327,-0.26592,-0.072443,-0.2137,0.083808,-0.13653,0.13922,0.075666,0.26238,0.10628,-0.0017597,-0.10675,0.14829,0.01892,0.065436,-0.076637,-0.10924,-0.04118,-0.15235,-0.1256,-0.15402,0.07389,0.039937,0.35453,0.13806,0.17178,0.094409,0.073964,0.0018372,0.16739,-0.17469,0.014883,-0.16592,-0.085686,0.072231,-0.16558,0.095305,0.12686,-0.061006,-0.16744,-0.091122,-0.11071,0.12317,-0.13061,0.17775,-0.12843,0.010182,-0.16098,0.24314,0.27251,0.17563,-0.21567,-0.014795,-0.10129,0.095802,-0.21394,-0.19228,0.016103,-0.0055117,-0.019659,0.16209,-0.23509,0.030507,-0.085332,0.014304,0.079254,-0.25115,0.062153
89,0.11576,0.0947,0.033252,-0.013999,0.092848,0.014325,0.12795,0.15273,0.048809,0.089097,0.12781,0.11691,0.039077,0.065663,0.23224,0.11667,0.021402,0.060606,0.19363,0.047761,0.035338,0.070708,-0.038437,0.0093407,0.16758,0.11775,0.18766,0.094294,0.058362,0.091365,0.12844,0.004556,0.077627,0.07512,0.058339,0.13055,0.23626,0.097108,0.061111,0.23694,-0.065598,0.17991,-0.063503,0.019616,0.055023,0.00157,0.083793,0.15215,0.059951,0.20005,0.091746,0.18438,0.082184,-0.037797,-0.046652,0.017578,0.10487,0.14319,0.11492,0.045246,0.29992,0.30479,0.23886,0.29715,0.13787,0.037472,0.19508,-0.007637,-0.011461,-0.0078041,0.027877,0.040474,0.22063,0.039613,-0.024089,-0.03088,0.11124,-0.040977,0.062542,0.20956,-0.029587,-0.091588,0.1029,-0.023451,-0.061196,0.12307,0.0895,-0.036228,0.085311,1,0.0981,-0.13257,0.049783,-0.035277,-0.17225,-0.11406,-0.15693,-0.21474,-0.021463,-0.26076,-0.041753,0.14226,-0.27783,-0.041406,0.039583,-0.025292,-0.21704,-0.12329,-0.0302,0.058283,0.074147,-0.28777,0.050588,0.057135,0.099068,-0.14766,0.20431,-0.077838,-0.18713,0.025964,0.13188,0.11894,0.32301,-0.10055,0.14517,-0.20147,0.15292,0.028594,0.017701,0.20863,0.15462,-0.017978,-0.23556,0.028656,0.18649,0.11928,0.021282,-0.28832,0.11287,0.046315,-0.078532,0.090003,0.18455,-0.11926,-0.048419,0.01013,-0.2194,-0.11043,0.063015,0.12188,-0.0075322,-0.3899,0.13836,-0.2775,0.12774,0.099559,0.0093952,-0.064263,0.28023,0.036268,-0.13828,0.16348,-0.01716,0.063806,0.066782,-0.1119,0.2603,0.21503,-0.0077788,-0.018383,0.07704,-0.00029527
90,0.050034,0.078886,0.036493,0.017196,0.056078,0.063878,0.1377,0.15847,0.088085,0.042631,0.13443,0.13229,0.13287,-0.040879,-0.019772,0.005615,0.21905,0.17133,0.023163,0.10939,0.15079,-0.0019958,0.0026343,0.034508,0.23794,0.10422,0.28768,0.067394,0.057325,0.16269,0.18802,0.13273,0.16073,0.071085,0.18852,0.056888,0.13344,0.10281,0.20279,0.046761,0.015986,0.049928,-0.083156,0.12444,0.19861,-0.08382,0.21404,0.035084,0.12517,0.18276,0.15315,0.094015,0.31706,0.067337,-0.1222,0.010633,-0.17118,0.075334,-0.15005,0.34272,-0.16251,0.11476,-0.12829,-0.10584,0.25478,0.18906,0.10944,0.13207,-0.031584,0.072736,0.029578,0.19828,0.18959,-0.045521,-0.21232,0.019776,0.097999,-0.026398,0.23504,0.073644,0.024387,0.084653,-0.11772,0.21029,0.36854,-0.098579,-0.031927,0.17791,0.077201,0.0981,1,0.10919,0.15323,-0.0020415,-0.079201,-0.34139,0.12188,0.04287,0.27841,-0.08762,0.079649,0.04297,0.13301,-0.2089,0.21569,0.053373,-0.11166,-0.071121,-0.14808,0.12608,0.35931,-0.023787,-0.055437,-0.047479,0.012574,0.13593,0.039788,0.0097092,-0.11017,0.15627,-0.35413,-0.17666,-0.1726,-0.14372,0.028312,-0.23057,-0.080071,0.051889,-0.13625,-0.027419,-0.20268,0.05142,-0.035868,-0.04601,0.19802,0.20259,-0.11214,-0.1397,0.27602,-0.25047,0.28967,-0.14421,0.49414,-0.016856,0.029383,-0.11564,0.044288,0.057476,0.068985,0.015314,0.057201,-0.08135,-0.23296,0.0052771,0.10841,-0.21874,0.21165,0.21564,0.1702,0.0066873,-0.035947,-0.15985,0.16155,-0.13176,-0.055742,-0.21233,-0.1634,-0.046146,-0.40782,0.12485,0.20932,-0.084329
91,0.32188,0.21497,0.26628,0.26514,0.2777,0.27017,0.33555,0.30514,0.3054,0.21222,0.27097,0.11932,0.14783,0.28227,0.076758,0.23551,0.21708,0.31179,0.18431,0.26218,0.24111,0.13777,0.10162,0.26779,0.16879,0.18141,0.20212,0.20832,0.21034,0.33264,0.26485,0.22566,0.24356,0.18926,0.16603,0.1645,0.24415,0.37154,0.24293,0.1683,0.33617,0.26931,0.086294,0.23164,0.10225,0.31675,0.24714,0.068659,0.23357,0.16569,0.11407,0.077545,0.11564,0.11119,0.049603,0.30261,0.11295,0.1108,0.16588,0.30079,0.082871,0.25896,-0.018692,0.010122,-0.044426,-0.058442,-0.12021,0.069984,-0.058699,0.16909,-0.14799,0.30158,0.15688,0.003623,0.048305,0.057791,-0.083857,0.090386,0.18401,0.08566,0.2935,0.10147,0.19646,0.36118,0.24458,0.098066,0.33599,-0.10527,-0.13237,-0.13257,0.10919,1,0.20166,0.017232,0.04752,0.18884,-0.06065,0.089068,0.10157,0.12407,-0.0011041,0.078671,0.17744,0.087014,0.095453,-0.1819,-0.029194,0.29917,0.17329,0.11646,-0.030044,0.070214,-0.028465,-0.13788,-0.19014,0.0087804,-0.20625,-0.06616,-0.15073,-0.064931,-0.022481,-0.0014179,-0.064948,-0.15823,0.061419,-0.1448,-0.048232,0.16831,-0.15794,-0.029437,0.069251,0.16789,0.20292,-0.1707,0.35668,-0.089606,-0.038892,-0.055299,-0.033658,-0.031206,-0.15988,5.8659e-05,-0.0051188,-0.10975,-0.0023174,0.28244,0.12108,0.1439,0.044453,-0.26961,-0.15583,0.15254,-0.31076,-0.21835,0.022236,-0.091774,-0.059408,0.12715,0.0641,0.47703,0.072296,0.06495,0.060593,0.032845,-0.2285,-0.021245,-0.031496,-0.0048248,-0.30573,-0.00058625,0.12131,-0.21448
92,-0.010733,-0.0055605,-0.02116,-0.13096,0.035256,-0.011246,0.079181,0.067891,0.0085682,0.01707,0.0098799,-0.068146,-0.0031576,0.058401,-0.035683,0.025662,-0.00056726,0.084565,0.077566,0.033116,0.053109,-0.042545,-0.047919,-0.075138,0.0031271,-0.029978,0.04928,-0.055446,-0.050608,0.064079,0.061133,0.04798,0.10843,0.027565,0.033165,0.070101,0.0039495,-0.050312,0.064172,-0.063722,-0.050823,0.034424,0.0035629,0.067363,0.14501,0.12459,-0.025011,0.04419,0.087498,0.028455,0.061253,0.19719,0.025981,0.18361,-0.032717,-0.070977,-0.10658,-0.13848,-0.073663,0.079177,-0.098517,0.12231,-0.24024,0.095345,0.13941,0.1963,0.087555,-0.0048702,-0.23369,0.21981,-0.23537,0.10759,0.36698,-0.01551,-0.012904,-0.046142,0.25911,-0.17246,-0.017184,-0.085907,-0.073883,0.08874,-0.025244,-0.19563,0.22143,0.14078,0.048379,0.19243,-0.20469,0.049783,0.15323,0.20166,1,-0.0088087,-0.029726,-0.034832,0.02969,-0.29421,-0.11074,-0.054859,0.057084,0.079891,0.01682,-0.15869,0.13182,-0.12381,-0.021798,-0.1938,-0.044428,0.13781,-0.10878,-0.22617,-0.33314,-0.04575,0.083548,-0.010462,0.076495,0.28594,0.048837,-0.11206,0.17301,-0.23804,0.040343,-0.1766,-0.16262,-0.11627,-0.053236,-0.089774,-0.16314,-0.036978,-0.16139,-0.1375,0.18018,-0.14316,-0.011668,-0.10174,-0.044152,0.075966,-0.20555,-0.14554,0.20638,0.27605,0.15281,-0.21397,-0.0092415,0.088761,-0.15869,-0.16732,-0.060787,0.19716,-0.11021,0.26662,-0.25483,0.13513,-0.088437,0.13239,0.20611,0.17094,-0.10505,0.080928,-0.12363,0.018808,0.23301,-0.046061,-0.1761,-0.40198,-0.097333,-0.064032,-0.25187,0.18331,0.26764,1.6678e-06
93,0.37915,0.25778,0.41843,0.2575,0.27941,0.17981,0.29047,0.27012,0.33373,0.28367,0.28679,0.075615,0.33886,0.24956,0.19296,0.25588,0.22528,0.1677,0.30483,0.31775,0.28013,0.16192,0.24361,0.30208,0.16237,0.24984,0.29791,0.32693,0.28247,0.31263,0.33483,0.37638,0.29665,0.28462,0.11925,0.24039,0.12929,0.22131,0.2421,0.18522,0.24296,0.10978,0.24367,0.39679,0.34038,0.41997,0.1071,0.23837,0.27992,-0.056261,0.25046,0.11274,0.26903,0.16143,0.33398,0.17962,0.27683,-0.021706,0.18366,0.052852,0.10813,0.10705,0.022534,0.035984,0.19889,-0.1238,0.28476,-0.13818,-0.014,0.07024,-0.17551,0.19491,0.065197,0.11229,0.0712,0.0082703,0.17728,-0.14472,0.029478,0.0085757,-0.0098874,0.066865,0.12826,0.037234,-0.024691,0.0095353,0.25041,-0.13331,-0.050563,-0.035277,-0.0020415,0.017232,-0.0088087,1,-0.059398,-0.0034639,0.11087,-0.18805,0.053536,0.28033,0.25487,0.14362,0.12506,0.12199,0.29277,-0.033431,0.20937,0.40163,-0.084878,-0.074386,0.16805,0.19712,0.35557,-0.067713,0.2211,0.19111,0.20232,-0.021682,0.10581,0.058577,-0.0059274,-0.010603,-0.010826,-0.18134,0.18357,0.1014,-0.30308,0.011354,0.25464,-0.016525,0.0062097,0.14335,0.050574,-0.23928,-0.28185,0.14687,0.16349,0.027727,-0.066377,0.0034484,0.21675,-0.0035348,0.032137,-0.12714,-0.085506,-0.12448,0.059365,0.33694,0.039594,0.12006,-0.05192,-0.15866,-0.062484,0.029551,-0.29605,-0.17357,0.019423,-0.10738,-0.09522,-0.041697,0.13636,0.10325,-0.087057,0.14424,0.21999,0.16275,0.06484,-0.26496,-0.11928,-0.17393,0.14826,0.12351
94,0.085293,0.16211,0.026808,0.12336,0.013376,0.13023,0.14047,-0.0050267,0.12393,0.15143,0.11568,0.087132,0.10974,0.13989,0.0056025,-0.0065508,0.19793,0.043393,0.044013,0.079648,0.22089,-0.0014485,0.20765,0.085017,-0.022533,0.10019,0.10338,0.079507,0.029006,0.052833,0.14386,0.039241,0.024411,0.16648,0.12792,0.12331,0.084154,0.1356,0.12798,0.10384,0.068145,0.0037656,0.013877,0.030619,0.22611,-0.048565,0.28878,-0.035678,0.0141,-0.0080837,0.28228,0.26641,0.11514,0.28713,-0.050597,0.068006,0.36316,-0.073174,-0.06659,-0.069617,-0.035085,0.060112,-0.16008,0.017815,0.036952,0.20192,0.091854,-0.0021032,0.27063,0.12628,0.02026,0.018468,-0.2413,0.081246,-0.030542,0.10245,-0.14075,0.11364,-0.052049,0.06988,-0.001594,0.23963,0.13783,0.0075855,0.32587,0.13867,-0.20985,0.071289,-0.25739,-0.17225,-0.079201,0.04752,-0.029726,-0.059398,1,0.25858,-0.12099,0.0021082,0.014821,0.07677,-0.028361,0.10484,0.043697,0.42413,-0.04087,-0.10672,0.0056162,0.052209,-0.13315,0.1206,0.11718,0.24046,-0.2778,-0.20575,0.084764,-0.090914,-0.14371,0.069523,-0.10537,-0.010736,0.061851,0.15517,-0.053748,0.027163,-0.30174,-0.22405,0.30227,0.12544,-0.30743,0.11,0.068931,0.05172,-0.20703,-0.15606,-0.061127,-0.064083,0.16069,-0.01311,-0.30106,-0.19112,-0.28267,-0.13739,-0.23255,0.17437,0.4536,0.19723,0.11023,0.11664,0.031769,0.12956,-0.22487,-0.025967,-0.12828,-0.2189,-0.097554,-0.0089144,0.1681,0.034682,-0.20207,0.020734,0.0055095,-0.033398,0.070365,0.15105,0.27646,0.012038,-0.2437,-0.026273,-0.027628,-0.12418,0.077445,0.28509
95,0.044366,0.082658,0.027656,0.10462,-0.06593,0.080605,-0.057028,-0.073667,0.13716,0.024398,0.13089,0.05314,-0.034104,-0.025987,-0.0042717,0.064306,0.012086,0.015041,-0.091454,-0.029359,0.063448,0.081157,0.11646,0.11706,-0.093881,0.027253,-0.011403,0.0509,-0.02357,0.11253,0.08817,0.10445,-0.059923,0.078261,-0.081243,-0.031307,0.023555,0.20136,-0.024731,0.081424,0.23676,0.074581,-0.046565,0.084112,-0.082522,0.15901,0.050232,-0.15594,-0.024495,-0.10175,-0.048223,-0.091693,-0.037114,-0.0083322,0.072828,0.26207,-0.058478,0.070692,0.069292,-0.1618,0.1304,-0.074901,0.085518,-0.086001,-0.23316,-0.31935,-0.11178,-0.04236,0.21259,-0.13371,-0.19568,0.13218,-0.11084,-0.19822,0.21183,-0.029296,-0.21131,-0.024222,-0.151,-0.0084327,0.2152,0.019079,0.13082,0.063025,-0.21322,0.14354,0.095197,-0.24796,0.292,-0.11406,-0.34139,0.18884,-0.034832,-0.0034639,0.25858,1,-0.14786,-0.056505,0.39581,0.17339,-0.051296,0.1722,0.027868,0.19443,-0.046146,-0.21764,0.034599,0.1133,0.081728,-0.0318,-0.025944,0.048594,0.036615,-0.16595,0.086081,-0.23476,0.045886,0.058278,0.0854,-0.14547,0.21787,0.040157,-0.029686,-0.22337,-0.16144,0.21241,-0.109,0.31052,-0.013814,0.32351,0.12284,0.05017,0.099967,0.049668,-0.19468,-0.3132,0.11572,0.35917,-0.13208,0.036451,-0.34935,0.0042289,-0.25874,-0.13193,0.1427,0.12125,0.008727,-0.071595,-0.0060602,0.10624,-0.18295,0.32542,0.025743,0.051509,-0.053124,-0.11407,0.1598,-0.049588,-0.28335,-0.07852,0.061866,0.061439,0.23968,-0.06725,0.15608,-0.037359,-0.19467,0.030214,-0.092414,-0.11259,-0.1943,0.33878
96,0.045207,-0.057696,0.095049,0.172,0.13941,0.081948,-0.065364,0.084421,0.13087,0.1495,-0.01491,0.15599,0.099967,-0.0061267,0.13163,0.064978,0.1964,0.15241,0.0060294,0.075869,0.12215,0.086786,0.063409,0.21296,0.058553,0.1522,0.079882,0.051121,0.090114,0.061745,0.030536,0.054178,0.043501,0.023387,0.21776,0.14219,0.016884,-0.0046912,0.064902,0.068867,0.10154,-0.060775,0.080783,0.12294,0.13732,0.015603,0.094477,0.0092534,0.11779,-0.12109,0.070256,0.12097,0.043794,-0.038707,0.13245,-0.017715,0.093065,0.056261,-0.054986,0.29845,-0.21453,-0.1504,-0.032048,-0.081958,0.14611,-0.22898,-0.025542,0.010043,-0.12311,-0.20747,0.27845,-0.11106,0.037064,0.15813,-0.27111,-0.076678,0.23079,0.11781,-0.095409,-0.12686,0.017558,0.13691,-0.25862,-0.14826,0.1298,0.043925,-0.18361,0.03644,0.1242,-0.15693,0.12188,-0.06065,0.02969,0.11087,-0.12099,-0.14786,1,0.025624,-0.093529,-0.01827,0.31651,-0.077592,0.16433,-0.24307,0.032069,0.098283,0.41328,-0.10176,0.019751,0.017727,0.27697,-0.083939,0.026905,-0.084684,0.15485,0.11078,0.14086,0.029063,0.2074,-0.25499,0.22689,-0.10775,-0.13189,-0.094452,-0.041664,-0.16645,-0.025644,0.34183,0.14697,-0.011513,-0.15873,0.17255,0.097812,0.21425,0.21289,-0.078885,0.0023794,0.06788,0.26692,-0.052752,0.01159,0.04574,0.33416,-0.23244,0.002006,-0.087184,-0.16386,-0.034028,0.12113,-0.29909,-0.013425,0.036566,-0.062142,0.2938,-0.12412,0.16556,-0.23074,-0.1115,-0.20264,-0.12438,-0.069383,0.13492,0.29262,-0.32549,0.081453,-0.023357,-0.13185,-0.00020435,-0.026433,-0.2738,0.11072,-0.028008
97,0.083242,0.11358,0.10913,0.19306,0.039743,0.14149,0.063109,0.079738,0.19407,0.0043584,0.18081,0.24198,0.12751,0.14914,0.091301,0.05896,0.17982,0.20241,0.09329,0.10194,0.10695,0.2265,0.13022,0.071944,0.14248,0.19707,0.23959,0.069243,0.041212,0.1842,0.047015,0.095226,0.050263,0.12954,0.15614,0.19368,0.21607,0.14162,0.23349,0.17548,0.20756,0.15674,0.26623,0.21319,0.064173,0.05909,0.023454,0.055475,0.13837,0.30939,-0.068624,0.018792,0.13896,-0.12274,-0.040906,-0.12764,0.094663,0.048612,0.19811,-0.041798,0.010616,-0.049822,0.035529,0.16986,0.092041,0.13781,0.092554,0.052112,0.18271,-0.11785,0.11525,-0.32616,0.32279,-0.011612,0.19822,0.18745,-0.12379,0.24162,0.086267,0.21089,0.047633,-0.018957,0.20385,0.19358,0.053627,-0.025103,-0.0034865,0.098408,-0.037285,-0.21474,0.04287,0.089068,-0.29421,-0.18805,0.0021082,-0.056505,0.025624,1,0.081525,0.15412,0.0091402,0.0095959,0.25594,-0.085367,0.084091,0.37189,0.16146,0.24544,0.28191,-0.15119,0.057971,0.05079,0.25286,-0.0079469,-0.11925,0.16495,-0.15538,-0.074127,0.077685,0.15878,-0.18672,0.16955,-0.17015,0.10763,0.1031,0.10799,0.00042554,0.15151,0.057446,0.0013284,-0.027118,-0.13649,0.002665,0.16675,-0.082836,-0.074039,-0.030415,-0.11404,0.14782,0.023777,-0.15983,-0.18165,-0.09255,0.1943,0.12866,0.099068,0.062675,0.10998,-0.026069,-0.22947,0.26564,-0.012643,0.015729,0.038819,-0.29447,-0.1487,0.097045,-0.034028,-0.18438,-0.024368,0.18484,0.22434,-0.12694,-0.2291,0.016861,0.07932,-0.14024,0.051564,-0.05196,-0.083826,0.020447,-0.22883
98,-0.1884,-0.10399,-0.17385,-0.11568,-0.34768,-0.15542,-0.2062,-0.24717,-0.16023,-0.29318,-0.14473,-0.12314,-0.17016,-0.27476,-0.30136,-0.2673,-0.07354,-0.21069,-0.30184,-0.26201,-0.2406,-0.24584,-0.11827,-0.19087,-0.28271,-0.1279,-0.050458,-0.14522,-0.32368,-0.1031,0.022769,-0.10072,-0.11503,-0.22018,-0.19261,-0.21237,-0.18106,-0.13906,-0.22084,-0.13072,0.0024187,-0.15479,-0.42136,-0.030965,-0.27428,-0.12035,-0.070074,-0.30465,-0.21951,-0.1099,-0.066497,-0.24593,-0.17217,-0.15118,-0.15528,0.075529,-0.27519,0.066202,-0.22921,-0.113,-0.014119,-0.17845,-0.029978,-0.16704,-0.03758,-0.28163,-0.15798,0.015825,-0.020521,-0.19204,-0.10058,-0.0071108,0.011546,-0.049977,-0.27614,-0.10068,0.0053116,-0.20136,-0.10053,0.027412,0.047606,-0.027642,0.098159,0.28885,-0.047542,0.096567,0.014099,-0.14143,0.034976,-0.021463,0.27841,0.10157,-0.11074,0.053536,0.014821,0.39581,-0.093529,0.081525,1,0.043772,0.11782,0.10248,0.066836,-0.077193,0.18021,-0.14848,-0.13635,0.18904,0.06565,-0.11463,0.13611,0.035479,0.010551,-0.26289,0.21642,0.085593,-0.10999,-0.097901,0.044796,-0.010145,0.060244,-0.0099398,-0.13745,-0.22073,-0.092838,-0.0036979,-0.15979,-0.030381,0.083852,-0.10565,0.012908,0.28279,0.0097969,-0.016277,0.039639,-0.095888,0.075442,0.19519,-0.020761,0.15728,0.17611,-0.23448,0.24377,-0.14317,0.086705,-0.09944,0.13401,-0.19686,-0.16357,0.24495,0.015041,0.31779,-0.0097054,0.01749,0.046215,-0.17501,0.2858,0.089183,-0.15563,-0.022232,0.10328,0.071924,0.26312,-0.20602,0.21113,0.0324,-0.37348,-0.065375,-0.2386,-0.070969,-0.0595,0.20153
99,0.40422,0.24038,0.22884,0.24469,0.3043,0.18483,0.23444,0.22614,0.40487,0.3884,0.36,0.20098,0.15119,0.33202,0.12007,0.23575,0.21619,0.26016,0.24554,0.25793,0.29874,0.26638,0.39794,0.35095,0.15481,0.25145,0.26354,0.35081,0.21699,0.22095,0.32642,0.33143,0.30042,0.27445,0.33302,0.12224,0.23436,0.16276,0.30856,0.11707,0.3311,0.21301,0.2351,0.40824,0.16598,0.4672,0.32211,0.03241,0.31193,0.21443,0.22688,0.16545,0.17315,0.27658,0.15815,0.26977,0.13836,-0.015574,0.16954,0.11049,-0.11776,0.0065194,-0.084457,0.086054,0.15428,0.25432,0.28032,-0.17297,0.018577,-0.013303,0.0027801,0.11302,-0.034101,-0.024407,0.16243,-0.080838,-0.11356,0.12566,-0.21243,-0.0066939,0.15468,0.26862,0.073943,0.015062,0.070549,0.10996,0.096784,0.045557,0.14319,-0.26076,-0.08762,0.12407,-0.054859,0.28033,0.07677,0.17339,-0.01827,0.15412,0.043772,1,0.015434,0.12757,0.020641,0.15519,0.21698,0.054258,0.3148,0.25441,0.32004,-0.13968,0.19386,0.12284,0.19325,0.043086,-0.066684,0.026251,-0.065234,0.25519,0.06685,-0.012455,-0.055074,-0.1643,0.025588,-0.12527,-0.22266,0.13729,-0.23726,0.09791,0.27993,0.046199,-0.020531,0.24525,-0.0013525,-0.11883,-0.15027,-0.11884,0.052524,0.016604,0.18243,-0.097669,-0.10829,-0.054094,-0.17046,-0.31867,0.23178,-0.16623,0.38412,0.14558,0.030829,0.21895,-0.0062152,-0.032222,-0.086707,-0.072205,-0.16758,0.0011683,0.14959,0.24727,-0.12524,0.037991,0.18172,-0.11422,0.06411,0.15665,0.19073,0.063627,-0.18093,-0.15047,0.045579,-0.14513,-0.11531,0.18432
100,0.20945,0.18067,0.15614,0.22916,0.086714,0.1395,0.11155,0.22565,0.14066,0.23797,0.14588,0.14823,0.17193,0.148,0.17006,0.16641,0.14477,0.17243,0.093279,0.090667,0.24892,0.10523,0.17627,0.21198,0.20668,0.24682,0.23756,0.073433,0.25954,0.12806,0.17871,0.25198,0.20704,0.16337,0.16313,0.15831,0.073742,0.011142,0.11605,0.14983,0.27843,0.24702,0.14418,0.2469,0.2857,0.11105,-0.094963,0.24835,0.21152,-0.079078,0.096787,0.066199,0.041583,0.070146,0.20711,0.17064,0.17092,0.10082,-0.072741,0.064085,0.12729,-0.021958,0.030347,0.2265,-0.064557,-0.21305,0.22872,-0.037295,0.18726,-0.042466,0.033389,0.096271,-0.088282,0.32271,-0.01139,0.015368,0.070747,-0.11837,0.17672,0.083392,-0.1672,0.14313,0.063446,0.17221,-0.040202,-0.060336,0.02897,0.18544,-0.024614,-0.041753,0.079649,-0.0011041,0.057084,0.25487,-0.028361,-0.051296,0.31651,0.0091402,0.11782,0.015434,1,-0.075731,0.24559,0.014396,0.086434,-0.011791,0.15393,0.19452,0.01075,0.31428,0.1828,0.072597,0.13756,-0.082739,0.11264,-0.042839,0.14431,0.047049,0.29109,-0.18056,0.27402,-0.060494,-0.13241,-0.070431,0.14818,0.064888,0.24045,0.07774,0.1842,0.049592,-0.080747,0.10882,-0.013447,0.038095,0.11461,-0.16167,0.12454,0.071041,0.023216,0.069185,0.084557,-0.19173,0.10179,-0.19426,-0.080139,0.1881,0.04527,-0.10383,-0.1583,-0.031716,-0.011582,-0.050885,-0.013757,0.052516,-0.064273,0.17427,-0.070488,-0.10726,-0.25755,0.045537,0.059408,0.091467,-0.073509,-0.20814,0.018741,0.12243,-0.094282,-0.20651,0.10478,-0.15922,0.14173,0.11906
101,0.20937,0.19986,0.18882,0.3098,0.1799,0.25623,0.29556,0.18106,0.21315,0.11968,0.28408,0.2438,0.17946,0.24827,0.18921,0.20464,0.42897,0.26722,0.21148,0.13804,0.21714,0.2022,0.31634,0.22848,0.20111,0.30753,0.30119,0.25834,0.071936,0.23919,0.38475,0.11529,0.20006,0.22574,0.10481,0.22682,0.35185,0.40638,0.2946,0.31492,0.13839,0.31319,0.13063,0.18228,0.088938,0.16417,0.13375,0.12881,0.19018,0.2691,0.35281,0.02404,0.14292,0.15025,0.22916,0.12264,0.27804,-0.008214,0.13233,0.30356,0.16621,0.20451,0.016826,0.27949,0.1112,-0.096584,0.30447,-0.22732,-0.064182,-0.057761,-0.084535,0.1214,0.18275,-0.030362,-0.11601,0.15751,-0.057947,-0.1438,-0.40541,-0.059511,-0.10357,0.11446,0.18557,-0.047531,-0.10015,-0.10534,0.063206,-0.0020016,-0.023094,0.14226,0.04297,0.078671,0.079891,0.14362,0.10484,0.1722,-0.077592,0.0095959,0.10248,0.12757,-0.075731,1,0.33668,0.042546,-0.01263,0.053357,0.027414,0.11717,0.092078,0.24775,-0.040777,-0.28371,0.13758,-0.02407,-0.1842,-0.056268,-0.063033,0.27207,-0.014008,0.12433,-0.031949,0.19182,-0.2761,-0.20245,0.27966,0.071343,-0.10204,-0.13236,0.056963,-0.017944,-0.098531,-0.089612,-0.10188,0.045097,0.13447,-0.18038,-0.10847,0.098159,-0.034146,0.15228,-0.18768,0.01972,-0.066918,-0.076297,0.19927,0.11219,-0.12262,0.19545,-0.053351,-0.14836,0.0080639,0.18529,0.068555,0.058431,-0.26024,-0.012382,0.10548,0.074778,0.062504,-0.16044,0.094289,0.097544,0.014135,-0.19235,0.20336,-0.030263,-0.36704,0.063933,-0.12272,0.13056,-0.11134,-0.079526
