,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
49,0.082888,0.37625,-0.045898,0.30595,0.18178,-0.16552,0.17107,0.19833,0.0098921,0.096248,0.15772,0.14104,0.21165,0.28066,0.073569,-0.18639,-0.21027,0.14005,0.09842,-0.22881,0.17755,0.011154,0.16969,-0.029795,-0.043157,-0.013887,-0.1552,0.27722,0.043886,-0.070505,-0.20502,0.33344,-0.14908,-0.099053,0.20647,0.047834,0.14685,-0.055944,-0.051371,-0.22178,-0.11517,0.11022,-0.094078,-0.057751,-0.17826,0.34117,0.1079,0.066395,-0.14771,1,0.097256,0.11145,-0.1199,0.15307,-4.1729e-05,-0.091577,0.014378,-0.32489,0.19694,-0.041453,0.049391,-0.11122,0.022162,-0.064585,-0.076439,0.26153,-0.093365,-0.031439,-0.10258,-0.1698,-0.18396,0.24365,0.094085,-0.032737,0.032523,-0.16401,0.1522,0.00033436,0.31292,0.071276,0.093462,-0.20325,-0.10855,0.33567,-0.030983,-0.13608
50,-0.12424,-0.15618,-0.027433,-0.050485,0.048694,0.0082219,0.29897,-0.003256,-0.076151,-0.089086,0.17119,0.19066,0.15897,0.09653,0.069895,-0.0098077,-0.31067,0.12365,-0.077806,0.26952,0.067514,0.12994,0.2118,0.23213,0.043834,0.064651,0.0569,-0.050862,0.21735,-0.26882,0.053687,0.069021,0.19324,-0.21833,-0.089445,-0.049485,-0.040969,0.0032702,0.046819,-0.076137,-0.048177,0.23304,0.28439,-0.043072,-0.11538,0.14337,0.059165,0.14498,-0.14648,0.097256,1,0.019018,0.0056443,0.32148,0.2538,-0.00079593,0.35484,0.039932,0.13886,-0.2293,-0.10019,-0.11769,-0.1535,-0.26388,-0.10237,-0.087446,0.04093,-0.089704,-0.052588,-0.015859,-0.19288,-0.074862,0.34395,-0.019341,0.20975,0.30874,0.043715,0.22376,-0.042668,0.028915,-0.033457,0.12078,-0.25112,-0.081836,-0.0032064,-0.023878
51,0.35739,0.12455,0.034837,0.5937,-0.05134,0.10556,0.1423,0.12953,0.20323,0.046972,0.031313,0.23357,-0.046665,0.32187,0.1702,-0.10843,0.037447,-0.111,0.10571,-0.24723,0.19088,0.10656,-0.091034,0.10283,0.066681,0.031903,0.19156,0.11278,0.20728,0.093514,-0.047732,0.0092611,0.024683,-0.02673,0.1281,0.50693,0.061416,0.22072,0.38963,0.19485,0.083763,0.36309,-0.003244,0.012575,0.02963,-0.017113,0.066612,0.13944,-0.14337,0.11145,0.019018,1,-0.0097805,0.25361,0.028012,0.16816,0.093082,0.12173,0.086593,0.037756,-0.072805,-0.13771,0.22625,-0.1199,0.26238,-0.18275,0.032987,0.27543,0.20633,0.092457,-0.066018,0.20575,-0.070791,0.12417,-0.074723,0.32413,0.048079,0.20869,-0.21177,0.31783,0.19164,-0.0043005,0.10169,-0.012908,0.15869,-0.0302
52,0.086855,-0.19751,0.081387,-0.016746,0.16528,0.2258,0.18939,-0.19307,-0.044082,-0.11667,0.037792,0.074529,-0.064658,-0.028477,0.13269,0.083758,0.0020032,0.031759,-0.19405,0.11503,0.023839,-0.091505,0.038097,-0.027478,0.13442,-0.034215,-0.11708,-0.080341,0.022471,0.085172,0.16611,-0.0033031,-0.10927,0.033825,0.17878,-0.033513,0.0071682,0.070781,0.009129,0.1417,0.079159,0.31685,0.028264,0.0068959,0.14373,-0.17,-0.20443,-0.22704,-0.25336,-0.1199,0.0056443,-0.0097805,1,0.11482,-0.16483,0.2664,0.11795,0.074943,0.0263,-0.080631,0.021077,0.096609,0.22914,0.21904,-0.018147,0.076491,-0.14895,0.030553,-0.15835,0.004055,-0.065112,-0.0070695,0.14382,-0.039345,0.047294,0.14256,0.058902,-0.0029827,0.05848,-0.28641,-0.16402,0.13574,0.046048,0.32151,0.089929,-0.17067
53,-0.082435,0.060179,-0.014067,0.26427,-0.062624,-0.1352,0.054003,0.16797,0.14219,-0.13736,-0.031133,-0.11507,0.025951,0.02034,0.18355,0.097187,-0.034498,-0.083774,-0.024978,0.0073855,0.075552,-0.010295,0.079406,0.14399,-0.10379,-0.1411,0.012274,-0.093551,0.044104,-0.30989,0.055661,0.034902,0.061945,-0.16216,0.010033,0.11855,-0.07363,-0.062183,0.0033464,0.17325,0.043873,0.049842,-0.044702,-0.15685,-0.14521,0.018243,0.13442,-0.077473,0.0056532,0.15307,0.32148,0.25361,0.11482,1,-0.07966,0.053414,0.071572,-0.12887,0.032242,-0.045791,0.064128,-0.073237,-0.027973,-0.099872,-0.022865,-0.010764,-0.0054719,-0.13082,-0.01507,0.11053,-0.1159,-0.072911,-0.0034293,0.36044,0.12116,0.1018,-0.0032612,-0.02714,-0.11679,-0.17172,0.25879,0.0076392,-0.14847,0.11808,-0.057323,0.037728
54,0.003277,-0.016479,-0.198,-0.074349,-0.17992,0.23682,-0.0093376,-0.0094433,0.064575,-0.090731,-0.03286,0.19218,-0.03228,0.1086,0.065922,-0.12753,-0.0020558,-0.0063749,-0.079913,0.087359,0.12447,0.087581,-0.035617,0.25062,0.25705,0.067012,-0.23424,-0.069003,-0.0026638,-0.15838,-0.045729,0.2397,-0.026982,-0.11269,-0.012159,0.021394,-0.018165,0.003223,0.058486,-0.1742,-0.070102,-0.16787,0.24461,0.053108,-0.083317,-0.10261,0.10515,-0.045679,0.16479,-4.1729e-05,0.2538,0.028012,-0.16483,-0.07966,1,0.0072936,0.1492,-0.1895,0.073228,-0.072077,0.00062402,-0.22465,0.1074,-0.006257,0.12328,-0.040973,0.086242,-0.10384,-0.058418,0.33515,-0.1093,-0.12528,-0.045609,-0.050176,-0.16156,0.081762,0.15616,-0.052223,-0.36982,0.18936,0.020551,-0.029732,-0.29118,-0.22348,0.11716,0.054184
55,0.22034,-0.10492,0.27412,0.16983,0.04528,0.0097257,0.26798,-0.18848,0.17758,0.012438,0.068425,0.11482,0.065306,-0.085473,0.0016057,-0.12366,-0.12696,0.16397,-0.12455,-0.0038538,-0.12031,-0.07561,-0.15569,0.060283,0.38811,-0.13646,0.14555,-0.065,-0.25288,0.13009,0.064634,0.085203,0.14582,-0.30132,0.12257,0.25842,-0.036671,-0.060936,0.22324,0.07338,0.036721,0.10525,0.022921,0.11602,0.19514,-0.063664,0.19189,-0.0064991,-0.14402,-0.091577,-0.00079593,0.16816,0.2664,0.053414,0.0072936,1,-0.080018,0.16722,-0.10319,-0.011201,-0.10616,0.22021,0.30674,0.26972,0.16705,-0.034467,0.16757,-0.10599,-0.093787,0.026391,0.14614,0.19359,0.15542,-0.036256,0.18014,0.13248,-0.020244,-0.083367,-0.012103,-0.13649,-0.058096,0.094442,0.11803,0.11161,0.25367,0.18139
56,0.034045,-0.094562,-0.21662,-0.061346,0.1825,0.16746,0.16821,-0.082584,-0.13883,-0.28982,-0.067754,0.14131,0.13615,-0.0054112,0.1286,-0.028686,-0.1878,-0.070945,-0.063871,0.14142,-0.21222,-0.034264,0.071545,-0.016482,0.075859,0.076913,0.22234,0.13789,-0.096164,-0.18189,0.17313,0.038452,-0.084632,0.22279,-0.10849,0.0054686,-0.21039,0.045057,0.042415,-0.0065338,0.029047,0.14175,0.25521,0.11048,-0.013759,0.045799,-0.21772,0.23777,0.25349,0.014378,0.35484,0.093082,0.11795,0.071572,0.1492,-0.080018,1,0.075643,0.1135,-0.13039,0.06955,-0.23492,-0.076634,0.17819,0.14629,-0.064739,-0.019741,0.077591,-0.051248,0.077614,-0.21462,0.039526,0.1096,-0.29249,0.024645,0.17747,0.021111,0.087879,0.14295,0.029605,0.15921,-0.004215,0.024529,-0.017636,-0.20256,0.19267
57,0.2994,-0.010236,0.11547,-0.065708,0.36981,0.0255,0.010516,-0.057253,0.16696,0.083883,0.086017,0.038456,-0.078009,0.0079399,-0.40161,-0.048865,-0.085961,0.02118,-0.069882,-0.052279,-0.24122,0.086894,-0.19704,-0.1576,-0.11715,-0.14452,0.074794,-0.13456,-0.049335,0.013515,-0.29155,-0.0029358,0.044523,-0.15779,0.17326,0.10319,-0.083651,-0.18267,0.12126,0.095394,-0.11774,0.094921,-0.084725,0.05989,0.16598,-0.091304,0.09261,-0.00015279,0.039428,-0.32489,0.039932,0.12173,0.074943,-0.12887,-0.1895,0.16722,0.075643,1,0.0029735,-0.0082906,-0.095518,0.13661,-0.23061,0.0046372,0.22772,-0.23805,0.298,0.065627,0.13459,0.088592,-0.073893,0.23711,-0.041438,-0.015875,0.020715,0.15808,-0.29805,0.19611,0.31232,0.28013,-0.037355,0.38975,0.040698,0.0050139,0.099374,0.087937
58,0.0057833,0.11629,0.18086,-0.0063586,0.054619,-0.11711,0.41519,0.085707,0.019058,0.18277,0.18012,-0.17635,0.12086,-0.084366,-0.038777,0.049305,0.098234,0.11646,-0.011611,-0.19549,0.13624,-0.022295,0.078015,0.12078,0.020828,0.081604,-0.10319,0.13387,0.14424,-0.053386,-0.0258,-0.00062546,-0.072752,-0.11009,-0.042697,0.19075,-0.25328,0.043333,-0.1834,0.13595,-0.18603,0.14294,0.024306,-0.21822,-0.21435,0.16342,-0.13876,0.030916,-0.1499,0.19694,0.13886,0.086593,0.0263,0.032242,0.073228,-0.10319,0.1135,0.0029735,1,0.10967,0.14535,-0.2697,0.020171,-0.041205,-0.10649,0.032147,-0.057308,0.24208,0.074113,-0.021926,-0.031998,0.15858,0.17556,0.1821,0.095441,0.047425,-0.094109,0.31009,0.14499,-0.089422,0.042423,0.048779,-0.16927,-0.047573,0.017188,-0.0061184
59,0.049826,0.12896,-0.12211,0.036812,-0.078523,-0.037074,-0.10154,0.12823,-0.14917,-0.11656,0.22145,-0.17637,-0.14703,-0.15326,0.0040083,-0.088629,-0.14929,-0.27292,-0.39437,-0.26651,-0.032714,-0.078532,-0.25972,-0.14645,-0.24703,-0.32255,-0.055583,-0.0044587,-0.084592,0.041592,-0.055808,-0.23038,-0.053829,0.16443,-0.15797,0.12606,-0.20294,-0.024988,0.045073,0.00366,-0.3253,-0.18915,0.091573,-0.15987,0.14149,-0.060364,0.050231,-0.18605,0.053938,-0.041453,-0.2293,0.037756,-0.080631,-0.045791,-0.072077,-0.011201,-0.13039,-0.0082906,0.10967,1,0.10351,-0.041854,0.03452,-0.056328,0.16734,-0.020272,-0.11749,0.27049,0.19708,0.12216,-0.031111,0.12135,0.064165,0.1497,-0.072717,-0.13684,0.023899,-0.21806,0.21559,0.064388,-0.090735,-0.054239,0.10671,0.29231,0.01477,-0.029634
60,0.16449,0.028592,0.13197,-0.042539,0.12,0.17385,0.16901,0.3363,-0.060839,0.041238,-0.14185,-0.020445,-0.12098,0.029778,0.23513,0.12254,-0.37904,-0.32229,-0.3351,-0.020119,0.023627,-0.23533,0.07071,0.02184,-0.17116,-0.051699,-0.30858,0.11181,-0.23793,-0.30105,-0.22159,0.064532,0.15452,0.014722,-0.1514,-0.029589,-0.32767,-0.31041,-0.46058,-0.15457,0.080364,-0.34258,0.086002,0.025365,-0.16364,0.048475,0.15129,-0.10372,-0.20091,0.049391,-0.10019,-0.072805,0.021077,0.064128,0.00062402,-0.10616,0.06955,-0.095518,0.14535,0.10351,1,-0.087549,-0.015437,0.17326,-0.018621,0.072034,-0.017133,0.098026,0.076265,0.14264,0.087152,0.39565,-0.073972,0.045643,0.23342,-0.12309,0.24338,-0.13878,-0.036556,0.043337,-0.13997,0.031317,-0.21552,-0.29362,-0.095191,-0.01374
61,0.044652,-0.062519,-0.12137,-0.047873,0.034772,-0.13015,0.077934,-0.20986,0.076243,0.28106,0.12041,-0.14251,0.19339,0.10684,-0.12746,0.24132,0.11196,-0.013654,0.11808,0.36618,0.03088,0.17226,-0.027615,0.17351,0.11602,-0.14873,-0.007171,-0.12194,0.042589,0.066557,-0.045932,0.25971,0.10644,0.04924,0.11155,-0.031502,0.061853,-0.068029,0.16246,-0.12643,-0.035708,-0.084688,-0.036873,-0.1072,0.33391,0.1779,-0.10237,-0.11176,0.098229,-0.11122,-0.11769,-0.13771,0.096609,-0.073237,-0.22465,0.22021,-0.23492,0.13661,-0.2697,-0.041854,-0.087549,1,0.14844,-0.011827,-0.090975,0.015116,0.16847,-0.014675,0.073759,-0.19785,0.14378,-0.10305,-0.080058,-0.0077416,0.046326,0.06228,0.0073355,-0.14392,0.083941,-0.099631,-0.011097,0.020719,0.25134,0.049556,0.035852,0.17647
62,0.22806,-0.14461,0.17615,0.22975,-0.21912,0.050572,0.23221,-0.14936,0.27571,0.11008,-0.052977,-0.1056,0.0010386,0.26709,0.48212,0.026331,0.031908,0.22562,0.11772,0.030494,0.32506,0.033889,0.067298,0.023864,0.37199,0.022906,-0.036397,0.10588,0.11246,0.31412,0.0047228,0.097608,-0.13185,-0.049694,-0.046436,0.11942,0.066089,0.39585,0.098305,0.075633,0.26747,-0.014133,0.011971,-0.087169,0.021049,0.18178,-0.1115,-0.083422,-0.19769,0.022162,-0.1535,0.22625,0.22914,-0.027973,0.1074,0.30674,-0.076634,-0.23061,0.020171,0.03452,-0.015437,0.14844,1,0.18474,-0.15447,0.14832,-0.16682,-0.011924,-0.051374,0.1134,-0.028534,0.090484,0.046132,0.097596,0.042072,0.17148,-0.11323,-0.083917,-0.12413,-0.26043,-0.036757,-0.27508,0.056366,0.22911,-0.012205,-0.050824
63,0.26114,-0.16533,0.21974,-0.1884,0.069176,0.15827,-0.052166,-0.13528,0.16477,-0.1847,-0.082548,-0.24355,-0.21023,-0.30477,-0.033036,-0.024991,-0.037302,-0.22935,-0.12079,-0.22487,-0.31933,-0.40552,-0.25352,-0.4177,0.020721,-0.12125,-0.29735,-0.091681,-0.56328,-0.097574,-0.031499,0.10406,-0.044761,0.0039886,-0.12787,-0.023676,-0.12091,-0.29797,-0.26004,-0.049414,0.067787,0.059285,0.14361,0.11834,-0.10332,-0.057902,-0.079121,0.21799,0.048297,-0.064585,-0.26388,-0.1199,0.21904,-0.099872,-0.006257,0.26972,0.17819,0.0046372,-0.041205,-0.056328,0.17326,-0.011827,0.18474,1,0.24969,0.024411,0.004532,0.051037,-0.10261,-0.053642,0.019178,0.043697,0.16167,-0.14512,0.26534,-0.3092,0.15313,0.046709,0.040513,-0.064654,-0.07017,0.23623,-0.034902,-0.050442,-0.36939,0.16866
64,0.20005,0.044727,-0.12702,0.13787,0.048783,0.25092,0.010096,0.067224,0.10835,0.17911,0.17863,0.1456,-0.2372,-0.12605,-0.1793,-0.03576,0.1213,-0.16729,-0.16665,-0.23993,-0.13554,0.034626,-0.18838,-0.089581,-0.019215,-0.25053,0.03457,0.096306,-0.17115,-0.0015866,0.09358,0.28447,0.23393,0.10053,0.15515,0.49084,-0.085899,-0.5137,0.2339,0.15961,-0.24873,-0.028396,0.13945,-0.22962,0.14728,-0.23684,0.02535,0.0048625,0.12629,-0.076439,-0.10237,0.26238,-0.018147,-0.022865,0.12328,0.16705,0.14629,0.22772,-0.10649,0.16734,-0.018621,-0.090975,-0.15447,0.24969,1,-0.15143,0.13765,0.13119,0.11029,0.21044,0.11178,0.26247,-0.19871,-0.35269,-0.27759,-0.14414,-0.0097054,-0.18482,0.20524,0.41749,0.18967,0.10998,0.18358,0.039572,0.11092,0.17447
65,-0.12214,0.19467,-0.19848,0.26767,0.18501,0.041651,0.19502,-0.26329,0.031135,0.28763,0.15267,0.099593,0.065935,0.10274,0.095561,0.21638,0.030009,-0.027384,0.11856,0.070885,0.079764,0.048411,0.15006,-0.14628,0.17579,0.23841,-0.014261,0.16999,-0.22841,0.29304,0.12246,0.097142,-0.1291,0.092483,0.30077,-0.14768,-0.10501,0.034891,0.036416,0.30863,0.22215,0.028521,-0.021179,0.12354,-0.15016,0.12456,0.014009,-0.044057,-0.16577,0.26153,-0.087446,-0.18275,0.076491,-0.010764,-0.040973,-0.034467,-0.064739,-0.23805,0.032147,-0.020272,0.072034,0.015116,0.14832,0.024411,-0.15143,1,-0.07729,-0.19114,0.10585,-0.1088,-0.011665,-0.024635,0.33428,0.24195,-0.10429,-0.034596,-0.07286,0.080349,-0.023146,-0.23259,-0.070858,0.27017,0.064707,0.10165,0.13503,-0.21619
66,0.039274,0.10984,-0.17084,0.026199,0.30616,-0.027272,0.1338,0.058355,0.33598,0.31457,0.26431,0.060913,0.14723,-0.079721,-0.28862,0.2577,0.10866,-0.15353,0.14967,0.05041,-0.034186,0.033551,0.045136,-0.049088,0.16494,0.015645,0.11059,0.027603,0.021196,0.099301,0.024073,-0.043966,0.21362,-0.0047809,0.026368,-0.027346,-0.16194,-0.10675,-0.14,0.34184,-0.051863,0.0071331,-0.11712,-0.17405,0.22983,0.20997,-0.072054,-0.010956,0.40837,-0.093365,0.04093,0.032987,-0.14895,-0.0054719,0.086242,0.16757,-0.019741,0.298,-0.057308,-0.11749,-0.017133,0.16847,-0.16682,0.004532,0.13765,-0.07729,1,0.048573,0.10466,-0.057698,-0.18132,0.18488,0.032259,-0.14985,0.13018,0.10673,-0.17842,0.030454,0.16509,0.1391,0.30538,0.291,0.098073,-0.15969,0.18024,0.18273
67,0.055837,-0.091882,0.005061,0.10286,0.098566,-0.035192,0.075957,0.31776,-0.24964,0.051768,-0.0088188,-0.036877,-0.13703,0.1074,-0.026258,0.23347,-0.039843,-0.0019768,-0.050584,-0.26533,0.026662,-0.19932,-0.25063,-0.2176,-0.1642,-0.1229,0.10894,-0.029771,0.076524,-0.00076096,0.017824,-0.013503,-0.05275,-0.063152,-0.23287,0.19375,-0.13244,-0.17116,0.033739,0.25363,-0.10031,0.046104,-0.069302,-0.12981,-0.031907,0.23316,-0.092545,0.066189,0.10448,-0.031439,-0.089704,0.27543,0.030553,-0.13082,-0.10384,-0.10599,0.077591,0.065627,0.24208,0.27049,0.098026,-0.014675,-0.011924,0.051037,0.13119,-0.19114,0.048573,1,-0.034558,0.15929,-0.0011249,0.2528,-0.1216,0.02051,0.043815,0.14471,0.04503,0.14863,0.15939,0.12914,0.032886,-0.15993,-0.12919,-0.042088,0.015966,-0.028441
68,0.38557,0.12513,-0.31923,0.24406,0.032985,0.27277,0.069309,0.0012429,-0.15468,0.27367,-0.00019823,0.078661,-0.1972,-0.018763,-0.094986,-0.090394,-0.18676,-0.40675,-0.10134,-0.1362,-0.030242,-0.06573,-0.093001,-0.02912,-0.25673,-0.22888,0.029708,-0.22333,-0.10735,0.055883,-0.023688,0.023082,-0.1823,-0.012674,-0.12073,0.0040134,0.051956,0.25318,0.3101,0.30738,-0.0019203,0.027508,0.027413,-0.26906,-0.02059,0.074772,0.073962,0.087696,0.030498,-0.10258,-0.052588,0.20633,-0.15835,-0.01507,-0.058418,-0.093787,-0.051248,0.13459,0.074113,0.19708,0.076265,0.073759,-0.051374,-0.10261,0.11029,0.10585,0.10466,-0.034558,1,-0.063737,0.011175,0.14906,0.19292,0.061305,0.22335,0.12904,0.11505,0.10646,-0.099883,0.15579,0.053848,0.24505,0.06937,-0.18083,-0.1127,-0.27928
69,0.28211,-0.048218,-0.032078,0.088648,-0.19649,0.10844,-0.21249,0.081115,-0.19468,-0.15971,-0.12745,0.061466,-0.029524,0.10305,0.02759,0.051503,-0.10278,0.049892,0.029534,-0.12003,0.061566,-0.033377,-0.18562,0.11274,0.060728,-0.055217,0.091058,-0.13096,0.0009631,-0.10657,-0.20808,0.03545,-0.0050075,-0.17182,-0.0075493,0.23685,-0.16124,-0.19794,0.0028677,0.11493,-0.012174,-0.17523,0.28878,-0.019022,0.019421,-0.21525,-0.0065461,-0.02868,0.1238,-0.1698,-0.015859,0.092457,0.004055,0.11053,0.33515,0.026391,0.077614,0.088592,-0.021926,0.12216,0.14264,-0.19785,0.1134,-0.053642,0.21044,-0.1088,-0.057698,0.15929,-0.063737,1,-0.066641,0.024551,-0.46135,-0.021313,-0.17555,0.073823,-0.12869,-0.3063,-0.084485,0.017348,0.18414,-0.070688,-0.095958,0.1479,-0.16642,-0.059144
70,-0.11979,-0.094342,0.13422,-0.052503,-0.10745,-0.14176,-0.25549,-0.093922,0.021059,0.20453,-0.16597,-0.28942,-0.20377,-0.27394,-0.041965,-0.26346,0.10653,0.040922,-0.16281,-0.17861,-0.059491,-0.23658,-0.26495,-0.049465,-0.15986,-0.11118,-0.058701,0.0079334,-0.28227,-0.078943,-0.12225,0.0082897,-0.0345,0.061332,-0.20312,0.027053,0.015362,-0.13149,0.12199,-0.16366,0.074129,0.00089607,0.33443,-0.17958,-0.041147,0.10928,-0.013202,-0.22759,-0.33942,-0.18396,-0.19288,-0.066018,-0.065112,-0.1159,-0.1093,0.14614,-0.21462,-0.073893,-0.031998,-0.031111,0.087152,0.14378,-0.028534,0.019178,0.11178,-0.011665,-0.18132,-0.0011249,0.011175,-0.066641,1,0.12224,-0.04422,-0.064459,-0.087279,-0.32757,0.1538,0.15901,-0.22796,0.19414,0.05684,-0.11823,0.13192,-0.20182,0.074987,0.14144
71,0.26116,0.14793,0.11486,0.070693,0.12914,0.0095263,0.29472,0.16256,0.040673,0.32213,-0.028853,0.13098,-0.16313,0.034431,0.049796,-0.20989,-0.32036,-0.043505,-0.37612,-0.41287,-0.034284,-0.24293,-0.049148,-0.1124,-0.1465,-0.39786,-0.056116,0.083764,-0.20405,0.024473,-0.22467,0.050434,-0.047912,-0.086473,-0.029644,0.057916,0.039191,-0.15358,0.090706,0.030395,-0.25031,-0.18867,-0.012857,-0.20513,0.0020113,0.26358,0.33007,-0.058759,-0.0083588,0.24365,-0.074862,0.20575,-0.0070695,-0.072911,-0.12528,0.19359,0.039526,0.23711,0.15858,0.12135,0.39565,-0.10305,0.090484,0.043697,0.26247,-0.024635,0.18488,0.2528,0.14906,0.024551,0.12224,1,-0.032473,-0.01467,0.29109,-0.1976,0.017713,0.1448,0.35881,0.22663,0.026686,0.09662,-0.081375,0.045601,0.10198,-0.18635
72,-0.040539,-0.080245,0.037853,-0.027299,0.19496,0.15873,0.25362,-0.16061,0.010321,-0.01141,0.38423,-0.13438,-0.099301,-0.10768,0.072245,-0.073749,-0.26276,-0.13209,-0.17213,0.086768,-0.13104,-0.0738,0.068462,-0.18001,0.15051,-0.050596,-0.1222,-0.062062,-0.14076,-0.05088,0.059984,-0.22918,-0.042106,0.12018,-0.051116,-0.19219,-0.049301,0.18678,-0.063909,0.19864,-0.029032,0.33691,-0.056538,0.11312,-0.28115,0.02631,-0.065545,0.23603,-0.25155,0.094085,0.34395,-0.070791,0.14382,-0.0034293,-0.045609,0.15542,0.1096,-0.041438,0.17556,0.064165,-0.073972,-0.080058,0.046132,0.16167,-0.19871,0.33428,0.032259,-0.1216,0.19292,-0.46135,-0.04422,-0.032473,1,0.013752,0.26715,-0.0044177,0.16297,0.44113,-0.077334,-0.09175,-0.1401,0.25657,-0.17942,-0.086258,-0.086795,-0.10275
73,-0.017241,0.08059,0.15504,0.10419,-0.2414,-0.25745,0.11938,0.24147,0.14079,-0.018338,-0.0081349,-0.26359,0.11055,0.0031501,0.021793,0.15413,-0.030099,-0.13128,-0.17972,0.032546,0.061946,-0.069594,-0.1106,0.12293,-0.095229,-0.01931,-0.19356,-0.17707,0.09732,-0.040747,-0.14307,-0.15325,-0.10904,-0.1895,0.1021,-0.050548,-0.21998,0.16465,0.13675,0.07928,0.14537,0.0498,-0.059974,0.059761,-0.060631,0.091833,0.24081,-0.00031316,-0.011546,-0.032737,-0.019341,0.12417,-0.039345,0.36044,-0.050176,-0.036256,-0.29249,-0.015875,0.1821,0.1497,0.045643,-0.0077416,0.097596,-0.14512,-0.35269,0.24195,-0.14985,0.02051,0.061305,-0.021313,-0.064459,-0.01467,0.013752,1,0.21703,0.16191,-0.041751,0.0098317,-0.14538,-0.30433,-0.16546,0.18102,-0.0042469,-0.14575,-0.0029446,0.0051087
74,0.094202,-0.2372,0.021869,-0.25084,-0.065157,-0.1797,0.18676,0.082546,-0.061128,-0.082305,-0.13592,-0.15583,-0.040943,-0.14514,0.21076,-0.14243,-0.30431,-0.10496,-0.24181,-0.081295,-0.03687,-0.40399,0.10952,-0.17429,-0.14362,-0.20216,-0.02149,-0.36923,-0.29717,-0.13267,-0.06328,-0.052016,-0.093368,-0.2313,-0.22368,-0.35182,-0.033247,0.051838,-0.16307,-0.017598,0.052414,-0.04507,0.011016,0.059986,-0.087498,0.17744,0.22152,0.32663,0.034139,0.032523,0.20975,-0.074723,0.047294,0.12116,-0.16156,0.18014,0.024645,0.020715,0.095441,-0.072717,0.23342,0.046326,0.042072,0.26534,-0.27759,-0.10429,0.13018,0.043815,0.22335,-0.17555,-0.087279,0.29109,0.26715,0.21703,1,-0.058088,0.13332,0.029114,-0.017609,-0.25309,-0.18604,0.020183,-0.30369,-0.21947,-0.29778,0.061713
75,0.13008,0.0030131,0.087558,0.21057,0.21452,0.19721,0.26557,0.06024,-0.14485,0.1097,0.10008,0.23715,0.28039,0.36852,0.10311,0.14878,-0.068461,0.020688,0.22455,0.26768,0.21087,0.32117,0.046163,0.28047,0.16129,0.2077,0.40865,0.00075986,0.27575,0.25334,0.12434,0.086989,-0.0058421,-0.12252,0.057737,0.12557,-0.012083,0.31875,0.27899,0.20986,0.16053,0.22822,-0.18348,-0.083614,0.23449,0.10111,0.057569,-0.011259,0.054854,-0.16401,0.30874,0.32413,0.14256,0.1018,0.081762,0.13248,0.17747,0.15808,0.047425,-0.13684,-0.12309,0.06228,0.17148,-0.3092,-0.14414,-0.034596,0.10673,0.14471,0.12904,0.073823,-0.32757,-0.1976,-0.0044177,0.16191,-0.058088,1,-0.22404,-0.041385,-0.17783,-0.075184,0.088857,-0.089193,0.14057,-0.077866,0.14597,0.049761
76,0.16013,0.20289,-0.17651,-0.15239,-0.13443,-0.051608,-0.10176,0.27879,-0.26769,-0.27343,-0.34083,-0.16882,-0.34005,-0.39358,-0.02334,-0.35318,-0.3516,-0.38223,-0.36518,-0.18584,-0.20836,-0.38873,-0.26354,-0.135,-0.20666,-0.19976,-0.29497,-0.10706,-0.27534,-0.5808,-0.15251,-0.062028,-0.17687,-0.19914,-0.26,-0.21959,-0.20966,0.061253,-0.025527,-0.35171,-0.25227,-0.059667,0.12138,0.081192,0.052813,-0.10658,-0.22189,-0.040804,-0.26564,0.1522,0.043715,0.048079,0.058902,-0.0032612,0.15616,-0.020244,0.021111,-0.29805,-0.094109,0.023899,0.24338,0.0073355,-0.11323,0.15313,-0.0097054,-0.07286,-0.17842,0.04503,0.11505,-0.12869,0.1538,0.017713,0.16297,-0.041751,0.13332,-0.22404,1,0.022844,-0.30006,0.10833,-0.12924,-0.047548,-0.11836,-0.22186,-0.11186,-0.13425
77,0.0073202,0.0645,0.083098,0.1433,0.090501,0.00045765,0.0027726,-0.14325,0.019902,0.11952,-0.023272,0.0067749,-0.15026,-0.066719,-0.079285,-0.10692,-0.039431,0.018896,0.060696,-0.15571,-0.095366,-0.069744,-0.077696,-0.11483,-0.023491,-0.05135,-0.01034,-0.0080319,0.019509,0.0018243,-0.16018,-0.081942,-0.036559,-0.13775,-0.042812,-0.12623,0.11906,0.095262,0.030641,0.13918,-0.05878,0.38639,-0.11105,0.03374,-0.1669,0.17087,-0.035845,0.072441,-0.28989,0.00033436,0.22376,0.20869,-0.0029827,-0.02714,-0.052223,-0.083367,0.087879,0.19611,0.31009,-0.21806,-0.13878,-0.14392,-0.083917,0.046709,-0.18482,0.080349,0.030454,0.14863,0.10646,-0.3063,0.15901,0.1448,0.44113,0.0098317,0.029114,-0.041385,0.022844,1,-0.038332,0.050665,-0.025487,0.29833,-0.1138,-0.1465,-0.0056728,-0.16031
