,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
30,0.48488,0.5133,0.49599,0.46076,0.51991,0.51799,0.56797,0.50527,0.50683,0.46996,0.58106,0.51012,0.56635,0.49683,0.53829,0.37811,0.54835,0.57399,0.42032,0.52069,0.5492,0.47726,0.4708,0.57208,0.45552,0.42388,0.49348,0.43881,0.61959,0.34363,1,0.37266,0.30004,0.47129,0.27289,0.40652,0.40267,0.22476,0.048708,0.25074,0.10441,0.29236,0.090413,0.32981,0.31209,0.18073,0.30206,0.13836,0.20259,0.11855,-0.052105,0.13045,0.04534,0.1649,-0.16716,-0.018419,-0.04522,-0.12284,0.1282,-0.11071,0.062574,-0.11897,-0.27901,-0.38197,-0.28365,-0.071604,0.10111,-0.12264,-0.062504,-0.1673,0.17727,0.23409,-0.1435,-0.13797,-0.062203,-0.10909,0.016493,-0.287,0.23443,-0.19218,-0.14593,0.052076,-0.11851,0.42348,-0.067899,0.027276,-0.12256,-0.37896,-0.013432,-0.029724,0.16692,-0.22622,0.17423,-0.062324,-0.024388,0.091245,-0.13583,-0.12053,0.11601,0.19895,-0.26543,0.00082056,-0.052055,0.15269,0.22567,-0.20889,0.11525,-0.26508,0.20439,0.0055112,-0.1725,-0.22672,0.15476,0.24413,-0.23535,-0.024321,0.17535,-0.16144,0.047348,0.16437,0.010409,0.43023,0.048361,-0.0026621,0.1268,-0.044461
31,0.77939,0.74213,0.73976,0.75137,0.69318,0.7379,0.69946,0.70082,0.73898,0.7162,0.70459,0.77133,0.7886,0.74072,0.72375,0.73262,0.65056,0.63258,0.83362,0.66643,0.66964,0.7403,0.69371,0.60984,0.66173,0.54591,0.66273,0.74312,0.47002,0.67377,0.37266,1,0.51706,0.40819,0.37998,0.51253,0.62249,0.42666,0.33197,0.20955,0.2677,0.31837,0.31728,0.45391,0.44762,0.19944,0.24538,0.3058,0.33425,0.093186,0.063622,0.077221,0.011717,0.19037,0.0019616,0.17226,-0.1461,0.050413,-0.0545,-0.16859,-0.17324,-0.11684,-0.007258,-0.040829,-0.08,-0.042809,-0.019243,0.053647,-0.15336,0.043698,-0.062414,0.016759,-0.29616,-0.43162,-0.23549,0.30555,-0.35594,-0.054707,0.14103,-0.04624,-0.1943,-0.1281,-0.1653,0.26269,-0.015209,-0.16571,0.12436,-0.1305,0.097709,0.012083,-0.18616,-0.046869,0.075387,-0.15033,0.18241,-0.15053,0.026881,0.18925,-0.10408,-0.04633,0.10604,-0.058519,0.055409,0.31327,0.35176,-0.014118,0.26069,0.10243,0.01144,0.21674,0.066445,-0.2413,0.015967,0.24936,-0.01369,-0.17386,0.076407,0.096065,0.24408,0.21578,0.026567,0.22848,-0.2199,0.19517,-0.19099,-0.06891
32,0.55063,0.52118,0.60432,0.46813,0.41645,0.57078,0.51667,0.55439,0.4812,0.43961,0.53519,0.51386,0.49677,0.46432,0.48625,0.47543,0.46323,0.44667,0.46869,0.3767,0.4694,0.51719,0.51354,0.4348,0.4954,0.45438,0.5244,0.52212,0.48156,0.23894,0.30004,0.51706,1,0.44706,0.31827,0.48517,0.34742,0.31731,0.26118,0.1899,0.27676,0.13277,0.292,0.29001,0.22465,0.074658,0.22851,0.11456,0.17225,0.036668,-0.091767,0.025642,0.061713,0.095415,0.25069,0.088064,-0.15764,0.068115,0.1531,0.11509,-0.20493,-0.11884,0.18902,-0.10707,-0.2582,-0.011852,-0.088881,-0.066449,0.11968,0.012858,0.052988,-0.11734,-0.12666,-0.24082,-0.101,0.21156,-0.059078,-0.070813,-0.027895,0.074864,-0.046557,-0.19904,-0.025742,-0.039965,0.1814,-0.013667,-0.010245,0.19679,0.10347,0.096857,-0.0067293,0.044253,0.05662,-0.31626,-0.061858,-0.033734,-0.02694,-0.12,0.022151,0.10071,0.33831,0.057381,-0.079233,0.15897,0.092402,0.13834,0.15338,-0.08049,0.039976,0.26241,0.28671,-0.29366,-0.031172,0.14989,0.16045,-0.014661,-0.14174,-0.12532,0.16705,0.18258,0.026843,0.26883,0.21033,0.13895,0.0303,-0.1252
33,0.59295,0.58915,0.61542,0.56126,0.54945,0.53882,0.63017,0.58742,0.57382,0.60901,0.64018,0.57807,0.61673,0.46093,0.54355,0.52334,0.50471,0.59015,0.67495,0.62571,0.53029,0.47344,0.58619,0.49027,0.4536,0.42919,0.60784,0.52886,0.52607,0.33097,0.47129,0.40819,0.44706,1,0.28189,0.34234,0.27675,0.34056,0.2276,0.44942,0.31909,0.13775,0.12602,0.47984,0.32042,0.14767,0.11158,0.20127,0.30147,0.12425,-0.17447,0.037921,0.21177,0.24377,0.19542,0.060763,-0.030192,-0.11553,0.16015,-0.23408,-0.047147,-0.23132,0.074557,-0.078234,-0.34068,0.046828,-0.038416,0.00095969,-0.21272,0.13547,-0.032587,-0.031036,0.00043331,-0.19984,-0.19684,0.21601,-0.042194,-0.068129,0.15334,-0.27794,-0.13228,0.017014,-0.10569,0.35147,-0.24385,-0.25833,0.13575,-0.091923,-0.1329,-0.016185,0.064579,-0.1917,-0.016019,-0.15364,-0.086139,-0.22815,-0.21127,-0.038275,0.10208,0.027359,0.01707,-0.03052,-0.1968,0.031236,0.22669,0.0388,0.40426,0.065649,0.079953,0.14214,0.19437,-0.21477,0.12323,0.32495,-0.066138,0.085563,-0.31806,-0.16855,0.054943,0.1703,0.15839,0.015771,-0.023304,0.20836,0.18448,-0.042914
34,0.43983,0.47186,0.41719,0.45573,0.4051,0.44582,0.4537,0.46239,0.48389,0.42952,0.4524,0.33374,0.52286,0.39863,0.49627,0.4059,0.51483,0.53894,0.38796,0.5097,0.50594,0.36433,0.49059,0.40991,0.31981,0.40563,0.33418,0.2805,0.30139,0.52665,0.27289,0.37998,0.31827,0.28189,1,0.21638,0.12708,0.43762,0.3272,0.13193,0.26617,0.023441,0.21502,0.37727,0.47333,0.062353,0.016893,0.11507,0.11295,0.24731,0.10893,0.24385,0.099379,0.12792,-0.020174,0.16112,-0.067905,-0.0063362,0.051953,-0.1061,-0.23514,0.08159,-0.053281,-0.15578,-0.14514,-0.17147,0.11003,-0.069999,-0.11555,-0.029323,-0.098501,-0.1216,-0.28451,-0.2595,0.032235,0.30889,0.12883,0.12663,0.00047826,-0.10116,-0.1829,-0.2168,-0.13038,0.03883,-0.1616,0.12999,-0.031696,-0.0056537,-0.038851,-0.13224,0.087325,0.13392,0.28646,0.21276,-0.0025949,0.045163,0.17721,-0.075657,-0.039162,-0.19757,0.099195,0.056213,-0.23752,0.1437,0.067532,0.20358,0.10626,-0.072355,-0.15015,-0.14353,0.082282,-0.2547,0.18083,0.10443,-0.11777,0.080223,-0.094761,0.111,0.16351,-0.028295,0.081483,0.148,-0.035269,0.16657,-0.074271,-0.051886
35,0.6211,0.65132,0.69842,0.58116,0.62678,0.65737,0.59896,0.66629,0.6437,0.53933,0.64376,0.66494,0.61584,0.61015,0.60342,0.48536,0.58813,0.5763,0.5679,0.61362,0.58703,0.63198,0.48603,0.60256,0.62863,0.51013,0.56041,0.50211,0.44348,0.27909,0.40652,0.51253,0.48517,0.34234,0.21638,1,0.48452,0.48643,0.22196,0.39814,0.1829,0.18969,0.42746,0.46692,0.37718,0.084106,0.0010037,0.12141,0.15929,-0.082751,-0.095239,0.072557,-0.088931,0.063045,0.17151,0.01609,-0.0040864,0.1285,0.13595,0.035257,-0.09388,-0.14377,-0.079523,-0.1843,-0.16065,-0.087741,0.057032,0.0059629,-0.15081,-0.025072,0.006017,0.056593,-0.10092,-0.19879,0.15082,0.23732,-0.18393,-0.13819,-0.2146,0.18425,-0.077539,-0.16359,-0.18041,0.09554,-0.043946,0.0035538,-0.084715,-0.061251,-0.13945,0.12007,0.094294,0.27219,0.090553,-0.042238,0.032427,-0.02992,-0.1202,0.032862,-0.14661,0.14737,-0.030138,-0.089137,0.083642,0.24816,0.06491,-0.18352,0.22379,0.071314,0.032853,0.11049,-0.041364,-0.20681,0.077973,0.22728,0.19537,0.077864,0.16723,-0.19129,0.24929,0.11186,0.1634,0.11391,-0.017369,0.020657,0.011395,-0.33998
36,0.5844,0.5585,0.59972,0.55831,0.5154,0.53944,0.52622,0.47494,0.54523,0.53259,0.49377,0.59971,0.54497,0.52129,0.56403,0.41983,0.48673,0.46556,0.52891,0.44299,0.66759,0.57492,0.4805,0.3962,0.49436,0.40914,0.37212,0.40103,0.38447,0.43582,0.40267,0.62249,0.34742,0.27675,0.12708,0.48452,1,0.18321,0.16138,0.16607,-0.009069,0.3254,0.34614,0.42206,0.34818,0.070641,0.097322,0.1836,0.39596,-0.067416,0.20651,0.041317,0.13743,0.28539,-0.023491,0.16302,0.10189,0.10097,-0.013947,-0.206,-0.19674,-0.022344,-0.22078,-0.11259,-0.058479,-0.053606,-0.046429,-0.12728,-0.15127,-0.017364,0.15517,0.22596,-0.11511,-0.064955,-0.076323,0.15118,-0.24687,-0.29842,-0.023317,0.10919,-0.16094,-0.13408,-0.036007,0.29544,0.059597,-0.067489,-0.12659,-0.11427,0.2262,0.28953,0.03659,-0.034412,0.18298,-0.043907,0.16188,0.14128,-0.083267,0.17589,-0.16438,-0.057981,-0.16226,0.043585,0.11091,0.22784,0.32376,-0.27216,0.15694,-0.026925,0.041429,0.011537,0.015227,-0.041958,-0.079705,0.37449,0.0054236,-0.018397,0.0283,0.14546,0.14152,0.25504,-0.084598,0.081693,-0.093334,0.10648,-0.074873,0.0082258
37,0.45264,0.46547,0.45489,0.41469,0.381,0.44214,0.41887,0.57583,0.43332,0.31944,0.45148,0.52104,0.44607,0.53004,0.42112,0.3851,0.40496,0.44439,0.48932,0.54495,0.55324,0.41426,0.4043,0.37363,0.4261,0.30182,0.33418,0.33349,0.25224,0.12322,0.22476,0.42666,0.31731,0.34056,0.43762,0.48643,0.18321,1,0.34141,0.19513,0.16351,0.15793,0.30161,0.26966,0.15498,0.11241,0.014848,0.14946,0.15762,0.096326,0.041068,0.085665,0.012689,0.20584,0.2784,-0.0003996,-0.051418,0.059191,0.16103,0.044715,-0.21468,-0.013457,-0.063478,0.028938,-0.21227,0.0032122,-0.014436,0.16691,-0.18556,0.16756,-0.17868,-0.027949,-0.36822,-0.057239,-0.15369,0.13438,-0.25784,-0.024895,-0.27474,-0.091709,-0.15739,0.036525,-0.20349,-0.068673,-0.37089,0.0011589,-0.17587,-0.021204,-0.099367,0.0035386,-0.018823,0.20303,0.21843,-0.18363,0.057029,-0.081399,-0.15957,0.18684,-0.088439,-0.046941,0.083822,-0.18944,-0.02033,0.14683,-0.13789,0.14888,0.11838,0.03176,-0.061111,-0.014011,0.26789,-0.17213,0.045514,0.075886,-0.010802,0.036428,-0.030803,-0.04701,0.026486,-0.0046259,0.24229,-0.03265,-0.085928,0.10743,0.071741,-0.27802
38,0.28778,0.31519,0.28349,0.33086,0.29674,0.20654,0.39974,0.43919,0.29795,0.37584,0.36824,0.34135,0.33095,0.3241,0.24008,0.403,0.36338,0.2754,0.40243,0.36638,0.29016,0.39208,0.33356,0.30329,0.32096,0.22446,0.42841,0.17753,0.10264,0.29675,0.048708,0.33197,0.26118,0.2276,0.3272,0.22196,0.16138,0.34141,1,-0.044393,0.29159,-0.061497,0.32096,0.23817,0.13178,0.17767,0.20062,-0.025301,0.25501,0.093973,0.01037,-0.21386,-0.046822,0.23394,-0.076515,0.099899,-0.048064,0.27348,-0.064737,0.12739,-0.31937,-0.28877,0.073349,0.21231,-0.20839,-0.23128,-0.05837,0.10233,-0.10902,0.033324,0.011953,-0.14628,-0.105,0.059892,0.053492,0.14891,0.0051087,-0.14685,-0.2032,0.011555,-0.20177,-0.11668,-0.35639,-0.051749,-0.11384,-0.069638,-0.13618,-0.11151,-0.10562,-0.15295,-0.23058,0.040102,-0.047102,-0.20702,0.10238,-0.14126,0.18212,0.13943,-0.05748,-0.09567,0.12078,0.10226,0.055168,-0.079619,0.18615,-0.0065457,0.18949,0.0091663,-0.055402,0.0059051,0.10123,-0.34377,0.068679,0.20296,-0.067827,0.0070834,-0.051922,-0.036852,0.28638,0.072357,-0.099384,0.055016,-0.053112,-0.27314,-0.25131,-0.21135
39,0.38482,0.44251,0.48462,0.41603,0.42699,0.34741,0.43406,0.40999,0.34293,0.29137,0.44022,0.36492,0.34937,0.40951,0.40944,0.35696,0.24205,0.36338,0.36908,0.42061,0.32525,0.297,0.35255,0.30643,0.30745,0.15132,0.25339,0.37148,0.33761,0.28286,0.25074,0.20955,0.1899,0.44942,0.13193,0.39814,0.16607,0.19513,-0.044393,1,0.14223,0.28266,0.15829,0.26447,0.0061302,0.11612,-0.15156,0.15477,0.12524,-0.2048,0.05335,0.053999,-0.0087432,0.070181,0.19594,-0.12769,-0.014432,0.088742,0.2557,-0.19635,0.075443,-0.13334,-0.10478,-0.21063,-0.14492,0.10954,0.084656,0.075285,-0.09305,-0.0054508,-0.014403,-0.098898,0.048195,-0.21414,0.19489,0.27903,-0.083368,-0.064819,-0.073273,0.068801,0.082844,-0.034601,-0.072757,0.17791,-0.030095,-0.038735,0.17304,-0.12763,-0.26209,-0.089839,-0.16523,0.014592,-0.10461,-0.14676,-0.13215,0.063053,-0.3318,-0.061105,0.11505,0.04041,-0.11706,-0.39031,0.02724,0.11897,0.053745,0.2409,0.35104,0.22233,0.27278,-0.12743,0.11998,-0.049434,0.12963,0.10131,-0.019259,-0.05553,-0.049084,-0.0033704,0.068901,-0.055194,0.2024,-0.062248,-0.19048,0.12545,0.40072,-0.057712
40,0.19634,0.33896,0.16131,0.33136,0.29333,0.34409,0.30894,0.35028,0.2758,0.23186,0.23151,0.21487,0.21848,0.1641,0.2888,0.32551,0.13201,0.28301,0.3204,0.26648,0.33459,0.14371,0.28047,0.1825,0.29385,0.3068,0.44146,0.36529,0.32849,0.13649,0.10441,0.2677,0.27676,0.31909,0.26617,0.1829,-0.009069,0.16351,0.29159,0.14223,1,0.087198,0.11717,0.37148,0.15872,0.26778,-0.19788,0.066465,0.25818,-0.069005,-0.17473,-0.089188,-0.063679,-0.025391,0.19637,-0.32708,-0.039336,-0.13504,-0.022626,-0.2652,0.030381,-0.021287,0.10692,-0.084151,-0.42743,-0.070395,-0.12005,-0.067235,-0.34673,0.04019,0.054031,-0.30536,-0.078275,-0.12714,0.057968,0.26504,0.23967,0.10063,0.042024,0.018642,-0.17097,0.082483,-0.1926,0.21014,0.017009,-0.022853,0.044872,0.089772,-0.0032678,-0.023525,-0.31144,0.09517,-0.044682,0.005086,-0.11261,-0.22493,0.12877,-0.10582,0.18713,0.10518,0.00095835,0.17269,0.07646,-0.081384,0.1156,0.18438,-0.014904,-0.047377,-0.22917,0.032685,0.018745,-0.18462,0.11984,0.27765,-0.12188,-0.015713,-0.093976,0.001247,0.047158,0.096891,0.18704,0.027697,-0.097444,0.17726,-0.03266,-0.056663
41,0.46256,0.52316,0.48717,0.38175,0.49351,0.46309,0.42403,0.34056,0.38242,0.3116,0.37828,0.40559,0.42656,0.47262,0.4103,0.48874,0.42833,0.3063,0.27632,0.41942,0.38707,0.5106,0.42532,0.32074,0.28155,0.38705,0.27998,0.43617,0.36335,0.29018,0.29236,0.31837,0.13277,0.13775,0.023441,0.18969,0.3254,0.15793,-0.061497,0.28266,0.087198,1,0.14877,0.01865,0.21163,0.10663,0.072248,0.25476,0.32491,-0.03201,0.17319,0.013298,-0.035057,-0.012576,-0.10618,0.053556,-0.085925,-0.011602,0.040807,-0.13539,0.16462,-0.0136,-0.251,-0.2929,-0.14114,0.074762,0.10622,0.091401,-0.21636,0.080993,0.053465,-0.0081177,-0.24845,0.16192,-0.12449,-0.00976,-0.10435,-0.16942,-0.14879,0.088018,-0.027168,-0.061414,-0.21086,0.26593,0.044778,0.0053997,0.082383,-0.071545,0.082697,0.21794,0.09262,0.12567,-0.20931,-0.25642,0.096336,0.1667,-0.17162,0.085454,-0.17404,-0.048151,0.0078123,-0.27746,0.056352,0.087412,-0.035909,-0.013743,-0.081879,-0.20966,0.018151,0.032781,-0.22661,0.21293,-0.13145,0.094396,-0.024892,-0.2102,0.27853,0.10141,0.10822,0.16843,0.291,0.076223,-0.17956,0.25386,-0.075419,0.13558
42,0.41276,0.19485,0.48105,0.38326,0.38534,0.36869,0.36069,0.44842,0.35132,0.43909,0.32216,0.4247,0.2878,0.41,0.3029,0.29009,0.35415,0.4654,0.25536,0.31102,0.27685,0.42956,0.39547,0.30434,0.31147,0.18347,0.25771,0.3329,0.10208,0.21077,0.090413,0.31728,0.292,0.12602,0.21502,0.42746,0.34614,0.30161,0.32096,0.15829,0.11717,0.14877,1,0.24033,0.040944,0.32475,0.11676,0.20907,0.017036,-0.057427,0.025412,0.027305,0.23145,0.19964,0.16289,0.2844,-0.1493,0.23555,0.0027662,0.33027,-0.36398,0.17508,0.15498,0.16053,0.072171,0.11378,0.48099,0.05879,0.097279,0.10501,0.023289,-0.066428,-0.051938,-0.10436,0.27307,0.26655,-0.04413,-0.078978,-0.0058367,0.12262,-0.29316,0.1018,-0.18642,0.12367,-0.22701,0.16468,-0.29509,0.10875,-0.096569,0.2484,-0.039059,0.44135,0.016185,-0.076907,-0.082615,0.12531,-0.12305,0.11667,-0.093175,0.016441,-0.096478,-0.17111,-0.070679,0.0018159,0.13078,-0.056313,-0.017312,-0.014072,-0.026412,0.12957,0.071077,0.055549,0.0033074,0.22343,0.22712,-0.0010372,0.15753,0.068042,-0.087072,0.22143,0.0729,0.074282,-0.011457,-0.28337,0.026458,0.050956
43,0.47233,0.526,0.54582,0.54795,0.4444,0.40103,0.48227,0.43093,0.58462,0.46058,0.49264,0.49856,0.51903,0.53724,0.59214,0.39146,0.4892,0.57977,0.57206,0.53582,0.4916,0.41551,0.50415,0.45509,0.33739,0.32819,0.46458,0.33281,0.30544,0.31369,0.32981,0.45391,0.29001,0.47984,0.37727,0.46692,0.42206,0.26966,0.23817,0.26447,0.37148,0.01865,0.24033,1,0.24128,0.21849,-0.0034446,0.02217,0.13143,-0.10981,-0.079521,0.13597,0.10633,0.20762,0.096994,0.083972,0.061304,0.055158,-0.0078034,-0.083641,-0.096053,0.0068853,-0.21266,-0.20924,-0.094817,0.0017688,0.15406,0.04963,-0.37588,-0.019384,0.23731,-0.032073,-0.036799,-0.35286,-0.15796,0.43625,0.074568,0.12427,0.011551,-0.054383,-0.28907,-0.19799,-0.2465,0.29283,-0.2539,0.037054,-0.14939,-0.21891,-0.023375,0.13611,-0.044273,0.14073,0.012084,0.23544,-0.048808,-0.10214,-0.053354,0.03446,-0.19149,-0.02315,-0.092522,0.21911,0.14214,0.31085,0.29399,0.082966,0.1807,0.037247,0.038805,-0.037317,0.12106,-0.22853,0.19191,0.10271,0.087724,0.04323,-0.11686,0.16729,0.21831,0.17546,0.19334,0.057156,0.062461,0.1866,0.11281,-0.20652
44,0.55347,0.57754,0.48474,0.50033,0.57459,0.57959,0.49232,0.42546,0.64584,0.58194,0.59975,0.46848,0.56149,0.39104,0.55142,0.47526,0.54853,0.59211,0.52435,0.51527,0.44575,0.5066,0.53843,0.51079,0.43165,0.58886,0.5822,0.4244,0.39201,0.43708,0.31209,0.44762,0.22465,0.32042,0.47333,0.37718,0.34818,0.15498,0.13178,0.0061302,0.15872,0.21163,0.040944,0.24128,1,-0.0070328,0.14116,0.30396,0.25879,0.074195,0.11271,0.18133,0.167,-0.10297,0.0018433,0.13589,-0.12213,-0.01597,-0.20717,-0.44705,-0.093308,-0.063859,-0.1011,-0.13159,-0.026328,-0.097718,-0.19568,-0.031523,-0.30442,-0.17633,-0.16412,0.10377,-0.27615,-0.097223,0.088022,0.15599,0.073581,0.096584,0.01475,-0.15148,0.044166,-0.13521,-0.17985,0.27188,-0.093759,-0.18455,-0.042059,-0.16824,0.056124,-0.040621,0.17646,-0.14683,0.022926,0.083062,0.037484,-0.044207,0.23351,-0.096675,-0.14169,-0.087478,-0.092851,0.1042,-0.20664,0.32421,0.16241,-0.16486,0.23294,-0.042474,-0.03759,0.16408,-0.12342,-0.14462,0.10317,0.30258,-0.051585,0.21494,0.063389,0.046555,0.36633,0.17503,0.066728,0.015368,-0.12474,0.19379,-0.24259,-0.21255
45,0.15634,0.15325,0.17073,0.22852,0.16983,0.2384,0.18015,0.22785,0.27104,0.20271,0.20095,0.19403,0.19202,0.29353,0.35194,0.16947,0.15039,0.26852,0.20987,0.10218,0.030651,0.15862,0.27327,0.23186,0.022211,0.080035,0.22751,0.3057,0.18879,-0.040393,0.18073,0.19944,0.074658,0.14767,0.062353,0.084106,0.070641,0.11241,0.17767,0.11612,0.26778,0.10663,0.32475,0.21849,-0.0070328,1,-0.011658,0.0039839,0.060093,-0.054784,-0.24257,-0.077115,0.048049,0.2852,-0.030335,-0.13102,0.12879,-0.010315,0.024011,0.20645,-0.057601,0.059942,0.31947,-0.12922,0.021803,0.070381,0.098643,0.11009,-0.2462,-0.15613,0.13549,-0.27039,0.084309,-0.15558,0.23071,0.10271,0.18229,-0.25133,-0.081346,-0.32651,-0.13942,0.2168,-0.31361,0.12417,-0.29271,0.0089865,-0.14989,-0.04458,-0.095095,5.9201e-05,-0.15008,0.0031339,0.14642,-0.10164,0.033577,0.059828,-0.065326,-0.16154,-0.028782,0.14188,-0.060879,-0.047614,0.12811,0.061727,-0.034315,-0.097866,-0.1506,0.082605,-0.066611,0.028624,0.027191,-0.057144,-0.25496,0.051827,-0.2001,-0.081344,0.034595,-0.053817,-0.050928,-0.099428,0.063088,-0.0085906,-0.069534,-0.00046721,-0.025456,0.2548
46,0.2422,0.123,0.22902,0.14636,0.15592,0.1296,0.27775,0.23587,0.25377,0.29418,0.31597,0.20339,0.20754,0.24942,0.17941,0.29439,0.19459,0.30762,0.2087,0.15433,0.11515,0.30289,0.17207,0.27854,0.26934,0.24188,0.33615,0.40126,0.086803,0.26826,0.30206,0.24538,0.22851,0.11158,0.016893,0.0010037,0.097322,0.014848,0.20062,-0.15156,-0.19788,0.072248,0.11676,-0.0034446,0.14116,-0.011658,1,0.063045,-0.12888,0.13903,-0.053878,-0.062069,-0.036684,0.05877,-0.1482,0.18505,-0.19887,0.10762,-0.088303,0.11992,-0.16009,0.14797,-0.19698,0.016893,0.14806,0.050956,0.071069,-0.1078,0.29439,0.10706,0.12382,-0.061523,-0.20645,0.0077492,-0.061077,-0.15535,0.010971,-0.058291,0.096025,-0.093043,-0.09303,-0.049235,0.091916,0.054047,0.091345,-0.2251,-0.21145,-0.097921,0.0081014,-0.19885,-0.099147,-0.035905,0.044255,-0.19528,0.0705,0.1714,0.067008,0.056966,-0.029789,-0.11585,0.090153,-0.098739,0.15493,-0.050396,0.027314,-0.16486,0.15845,-0.17847,0.32362,0.2894,-0.19204,-0.018043,-0.13431,0.24189,-0.10112,-0.20535,0.013145,0.1797,0.022691,0.22841,-0.18172,0.17181,-0.091279,-0.10413,-0.015607,-0.25404
47,0.3363,0.22922,0.19379,0.3504,0.31256,0.22385,0.25576,0.30585,0.18225,0.25051,0.31656,0.29427,0.31256,0.16448,0.23309,0.22893,0.15349,0.29416,0.25069,0.35945,0.19926,0.3547,0.44749,0.21833,0.34655,0.1922,0.23008,0.24703,0.15453,0.25606,0.13836,0.3058,0.11456,0.20127,0.11507,0.12141,0.1836,0.14946,-0.025301,0.15477,0.066465,0.25476,0.20907,0.02217,0.30396,0.0039839,0.063045,1,-0.02781,0.058874,0.34156,0.24313,0.26869,-0.064841,0.13195,0.15111,-0.0095423,-0.19977,-0.28744,-0.077688,-0.23827,-0.00076622,0.057016,0.14026,0.13553,0.17895,-0.032254,0.25908,0.07578,0.19838,-0.024257,0.11909,-0.07579,-0.19201,0.061408,0.36226,-0.073162,0.025347,0.056854,-0.029078,-0.036841,0.025455,-0.075516,0.3537,-0.24249,0.18296,0.16388,-0.064871,-0.19269,-0.1671,0.14312,-0.17233,0.073288,-0.0742,0.24594,0.089381,0.016319,0.13999,-0.0092444,-0.14965,-0.093752,-0.2358,-0.16123,0.06497,0.35377,-0.064652,0.013254,-0.052953,0.057936,0.2627,-0.094217,0.14422,0.069341,0.27817,-0.20016,-0.1902,-0.033976,-0.058039,-0.062793,0.25581,0.2945,-0.0019742,-0.13228,-0.082421,-0.13542,0.050878
48,0.2865,0.41118,0.3117,0.32513,0.3628,0.365,0.29359,0.23745,0.29583,0.23974,0.23841,0.28111,0.3647,0.32687,0.37162,0.18277,0.26906,0.23837,0.29795,0.22521,0.40245,0.34062,0.29204,0.19267,0.1588,0.34785,0.24092,0.13041,0.27576,0.21832,0.20259,0.33425,0.17225,0.30147,0.11295,0.15929,0.39596,0.15762,0.25501,0.12524,0.25818,0.32491,0.017036,0.13143,0.25879,0.060093,-0.12888,-0.02781,1,0.0005099,0.12391,0.1517,0.14219,-0.026039,0.048781,-0.01305,0.21002,-0.078732,0.057943,-0.33759,0.10184,-0.42002,-0.093608,-0.23434,-0.25018,-0.15398,0.060538,-0.032755,-0.14078,-0.17939,-0.3294,0.091271,-0.054043,0.056895,-0.089773,0.11876,-0.27207,-0.21487,0.12189,-0.033766,-0.30055,-0.17993,-0.1549,0.0081154,0.15441,-0.35377,0.089779,-0.29298,0.11204,0.35398,-0.18036,0.09377,-0.082381,-0.1175,-0.034687,-0.1261,0.072011,0.35796,0.23941,0.10164,-0.14197,-0.090797,0.025229,0.10475,-0.033564,0.059472,0.37752,0.16959,-0.10074,0.0093615,0.080617,-0.24211,0.16958,0.32827,0.252,0.12787,0.24111,0.2338,0.30279,0.27589,-0.14166,0.2455,-0.14218,0.28668,-0.096376,-0.14449
49,0.078108,0.012247,0.034712,0.080309,-0.096462,0.085808,0.07306,0.080162,0.057173,0.037871,0.0089763,0.0061123,0.20511,-0.029968,0.012098,0.11271,0.1616,0.028823,0.047919,0.036915,0.035123,0.012122,-0.038386,-0.011397,0.094001,0.13002,-0.039175,0.044586,0.093463,0.28404,0.11855,0.093186,0.036668,0.12425,0.24731,-0.082751,-0.067416,0.096326,0.093973,-0.2048,-0.069005,-0.03201,-0.057427,-0.10981,0.074195,-0.054784,0.13903,0.058874,0.0005099,1,-0.053277,0.13342,-0.16492,0.39308,-0.20149,0.20346,-0.031914,0.080255,0.034357,0.02023,-0.184,0.074901,0.25033,0.017932,-0.1913,-0.274,-0.047759,0.11788,0.22684,0.065836,0.004849,0.12697,-0.0040132,0.054008,-0.1201,-0.2122,-0.071128,0.14215,0.046817,-0.046791,-0.062904,-0.013699,-0.062226,-0.058303,0.050603,-0.092562,0.12179,0.079004,0.31126,-0.19683,0.10966,0.011775,0.12823,0.1702,-0.17704,-0.12907,0.29769,0.11086,0.051984,-0.13353,0.11718,0.024594,-0.076271,0.079538,-0.093943,-0.031722,-0.040717,-0.087806,0.01292,0.11012,-0.31818,-0.045791,0.037343,0.064856,-0.064401,-0.017065,-0.020909,-0.06224,-0.042683,0.032978,-0.071453,0.13391,-0.23925,-0.078983,0.069616,0.022541
