,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
29,0.68498,0.65622,0.77483,0.67713,0.65193,0.74883,0.72923,0.6774,0.74647,0.61873,0.66121,0.63997,0.63854,0.59805,0.61341,0.67227,0.67908,0.72101,0.69968,0.6973,0.64183,0.6089,0.51061,0.68556,0.58798,0.62925,0.54052,0.51635,0.52888,1,0.6365,0.51078,0.3944,0.49284,0.6827,0.48137,0.44423,0.59938,0.36311,0.39057,0.31501,0.26884,0.42776,0.26032,0.28074,0.33825,0.47217,0.36071,0.35351,-0.086058,0.086443,0.27862,-0.056148,0.0099619,-0.31995,0.021066,-0.19703,-0.24158,0.039627,0.014837,0.010065,0.047234,0.020008,0.10673,-0.075976,-0.020328,-0.17811,-0.077803,-0.18528,-0.32892,-0.25533,0.21478,-0.037843,-0.23913,0.26519,-0.014674,-0.17489,0.015086,0.12901,-0.24866,-0.14888,-0.14255,-0.33244,0.0049874,-0.017805,0.0070173,0.11615,0.17787,0.16009,-0.09497,-0.0010639,-0.22298,0.028325,-0.11026,0.065739,-0.016597,-0.188,0.11345,-0.10697,0.13252,-0.15002,-0.19961,-0.091657,0.048361,-0.031995,0.11067,0.039892,-0.037225,0.21609,0.080195,-0.11643,-0.10952,0.20058,-0.23368,-0.051768,-0.0096678,-0.4055,-0.21532,-0.13765,0.10452,-0.03204,-0.0076337,-0.10865,-0.22613,0.064955,-0.088288,-0.13144,-0.12822,-0.0037842
30,0.60109,0.74219,0.73501,0.75452,0.71705,0.64908,0.70943,0.63068,0.71123,0.61468,0.65571,0.67604,0.68026,0.59262,0.61639,0.74464,0.67166,0.63602,0.65673,0.7423,0.61893,0.64628,0.58645,0.642,0.63374,0.54251,0.78608,0.56406,0.64325,0.6365,1,0.52998,0.3441,0.41637,0.58192,0.52397,0.54947,0.53736,0.51059,0.35331,0.38614,0.36499,0.48884,0.015077,0.32185,0.47625,0.4435,0.33276,0.19324,0.18824,0.10233,0.16029,0.11473,0.1803,-0.19369,-0.046651,-0.29254,-0.011425,0.20451,0.090875,-0.087644,-0.16874,0.096368,-0.14749,0.083973,-0.012368,-0.048676,-0.14784,-0.26604,-0.13868,-0.3687,0.04896,-0.081887,-0.40335,0.1786,-0.018242,-0.15141,0.01497,0.093235,-0.047591,-0.12793,-0.033818,-0.35152,-0.32627,0.0091644,0.026242,0.10406,0.083063,0.082679,-0.18026,-0.032102,-0.35802,0.024099,0.0007086,0.13002,-0.24244,-0.30575,0.16812,-0.15369,0.12817,0.017054,-0.34629,-0.078879,0.022426,-0.082367,0.21246,0.0043023,-0.025594,0.05882,0.084845,-0.11356,0.059646,0.24807,-0.060311,0.073896,0.0048517,-0.34056,-0.16927,-0.077616,-0.056307,0.18526,0.061699,-0.0090399,-0.083306,-0.14128,0.029046,-0.227,-0.0024292,-0.13602
31,0.65825,0.67772,0.69561,0.66203,0.65276,0.66559,0.62876,0.65077,0.61092,0.6536,0.65433,0.65258,0.59306,0.68062,0.62282,0.61269,0.62005,0.65962,0.5645,0.60538,0.59371,0.66775,0.5827,0.66038,0.52519,0.63223,0.59554,0.51895,0.51412,0.51078,0.52998,1,0.45116,0.54663,0.61452,0.47767,0.42648,0.5365,0.47528,0.33987,0.35151,0.20824,0.30651,-0.025584,0.25134,0.047723,0.24076,0.42807,0.30655,0.13144,0.13513,0.084904,0.12062,0.023506,-0.17105,-0.014648,-0.03462,-0.15756,-0.10979,-0.27396,0.02376,-0.091454,-0.056304,0.2846,-0.29572,-0.10031,-0.13454,-0.092261,-0.14956,-0.28752,-0.25884,0.020592,0.12939,-0.19298,0.029612,-0.31729,-0.30684,-0.10512,-0.12896,-0.19298,-0.11398,-0.18951,-0.33751,-0.24901,0.14903,-0.0082849,0.14786,-0.17848,0.07213,-0.27929,0.1634,-0.21867,-0.059729,-0.090999,-0.0021505,-0.24799,-0.099248,-0.0075163,0.091872,0.2349,-0.023908,-0.057971,-0.1324,-0.002968,-0.03695,0.19557,-0.0068841,-0.063035,0.10692,-0.10506,-0.24872,0.10395,0.26781,-0.024668,-0.064077,0.016031,-0.20775,-0.15354,0.011803,-0.046163,0.055962,0.15235,-0.091087,0.030785,-0.025604,0.0028519,0.056649,0.0030814,0.10893
32,0.53181,0.56005,0.50503,0.5917,0.46465,0.51066,0.51046,0.50484,0.58449,0.60298,0.52042,0.60274,0.58563,0.55268,0.5717,0.5228,0.45694,0.51496,0.50638,0.49337,0.52949,0.48112,0.37032,0.49439,0.51984,0.52194,0.4503,0.38022,0.37808,0.3944,0.3441,0.45116,1,0.42991,0.42365,0.44508,0.33524,0.39511,0.47994,0.20308,0.45065,0.24557,0.27891,0.0046535,0.31003,0.20196,0.27123,0.33495,0.12146,0.32219,0.35265,0.30374,0.20609,0.25482,0.029584,-0.12711,-0.084562,-0.3237,0.088245,-0.074757,-0.33962,-0.037969,-0.0077467,0.12737,-0.35908,0.057889,-0.25439,-0.01128,-0.17794,-0.18352,-0.10559,0.1476,-0.12844,-0.079999,0.19703,-0.27438,-0.051238,0.055351,-0.022309,-0.090247,-0.057466,-0.038404,-0.17179,-0.022437,0.13125,-0.22593,0.18346,-0.034693,-0.068865,0.0083955,0.082249,0.17368,0.13749,0.009898,0.2305,-0.14506,0.11628,0.0033906,0.11618,0.21075,-0.11753,-0.0082977,-0.044739,0.10688,-0.18196,0.15438,0.048359,-0.036315,0.090548,0.17085,0.0082427,0.21092,0.20891,-0.012309,0.10767,0.054465,-0.23117,-0.099482,-0.061199,-0.13741,0.2047,0.27909,0.074679,-0.030808,-0.107,-0.0056458,0.021847,0.055564,0.058229
33,0.56333,0.65369,0.65003,0.58196,0.60867,0.67125,0.61824,0.64101,0.55899,0.62094,0.53281,0.56206,0.69684,0.56879,0.53181,0.6175,0.54819,0.59765,0.52074,0.52549,0.49174,0.60042,0.47743,0.52673,0.526,0.48756,0.46145,0.43017,0.56955,0.49284,0.41637,0.54663,0.42991,1,0.4766,0.40702,0.24918,0.645,0.37941,0.22609,0.46857,0.12035,0.15254,0.018704,0.37048,0.23377,0.38254,0.37619,0.15694,0.10959,0.090303,0.33392,0.077564,0.17286,0.15218,0.031433,-0.048232,-0.10051,-0.045783,0.021047,-0.024275,-0.093223,-0.14913,0.18314,-0.11082,0.13132,-0.3265,0.1027,-0.17239,-0.085407,-0.24877,0.18122,0.047994,-0.044562,0.11168,-0.066199,-0.14909,0.033307,-0.025403,0.20227,0.078786,-0.11617,-0.1534,-0.16838,-0.0025423,-0.11542,0.11573,-0.19009,0.19897,-0.13609,0.11587,-0.065804,-0.034718,-0.058614,0.21795,-0.2195,-0.046114,0.15237,0.20587,-0.034976,-0.068006,0.015645,0.058391,-0.065294,0.00083821,0.14902,-0.23328,-0.012565,0.12731,-0.10238,-0.16824,0.13811,-0.036468,-0.072652,-0.12399,0.055226,-0.037588,0.031265,-0.18458,-0.1205,0.0045775,0.021304,-0.1286,0.040309,-0.029172,0.092745,-0.047163,0.12802,-0.15279
34,0.57466,0.6373,0.66852,0.63944,0.71741,0.6746,0.68936,0.61227,0.66259,0.5597,0.62484,0.67217,0.64945,0.63956,0.68355,0.64011,0.69665,0.70208,0.69218,0.60383,0.60084,0.65622,0.5589,0.55543,0.59298,0.56789,0.57257,0.56025,0.44495,0.6827,0.58192,0.61452,0.42365,0.4766,1,0.3717,0.44358,0.39,0.3757,0.43797,0.30609,0.27565,0.36824,0.11729,0.32063,0.22416,0.30727,0.56769,0.31607,0.11602,0.096099,0.23842,0.095504,0.17541,-0.20281,0.01722,0.10106,-0.20126,0.17858,-0.10523,0.12125,0.013286,-0.029212,-0.020072,-0.1817,0.23261,-0.21665,0.08758,-0.15536,-0.25587,-0.027758,0.23411,-0.016828,-0.15553,0.17231,-0.093068,-0.21977,0.094568,0.015852,-0.10805,-0.061866,-0.25215,-0.079802,-0.28631,0.062594,-0.074744,0.096054,0.002617,-0.030221,-0.24762,-0.081428,-0.17889,0.023081,-0.13321,0.10194,-0.061727,0.036943,0.09783,-0.025021,0.21142,-0.12187,-0.26277,-0.11512,-0.097855,-0.094928,0.11143,0.081595,0.036204,0.16125,0.074108,-0.26045,0.055248,0.28883,-0.048826,-0.02157,-0.12476,-0.33468,-0.070788,-0.17426,-0.10657,0.063941,-0.012124,-0.074254,-0.13982,0.074636,0.051161,-0.14212,-0.14002,0.054599
35,0.57954,0.58351,0.66431,0.59418,0.60774,0.60755,0.68038,0.6189,0.59821,0.56659,0.6103,0.61466,0.55896,0.60595,0.65838,0.69139,0.57769,0.4457,0.65424,0.69515,0.60523,0.57219,0.43124,0.59053,0.50934,0.58698,0.53008,0.32889,0.47131,0.48137,0.52397,0.47767,0.44508,0.40702,0.3717,1,0.52173,0.4048,0.22989,0.2639,0.24591,0.15036,0.26926,-0.1084,0.38973,0.28966,0.28655,0.20985,0.076514,0.21337,0.26145,0.26043,0.31558,0.16669,-0.058614,0.021636,-0.091326,-0.047029,0.10211,-0.077582,-0.15819,-0.045232,0.028396,0.023023,0.055036,-0.057155,-0.12509,-0.28722,-0.21846,-0.23437,-0.10584,-0.062347,0.1879,-0.15363,0.26561,-0.012335,-0.19496,-0.087178,0.061355,-0.15856,-0.19201,-0.12545,-0.29917,-0.18177,0.097824,-0.09625,0.2906,0.010047,-0.15361,-0.059338,0.12252,0.018766,0.10416,-0.10759,0.092284,-0.1674,-0.17619,0.129,-0.097117,0.044353,-0.023693,-0.0010715,-0.024245,0.27351,-0.051969,0.22518,0.12668,-0.049904,-0.067497,0.22994,0.13287,0.10427,0.10592,0.018605,0.2844,-0.064177,-0.10749,-0.040492,0.052226,-0.12083,0.20005,0.24434,-0.070918,0.027445,-0.11988,-0.071719,-0.26947,-0.14911,0.034708
36,0.53244,0.58786,0.63918,0.5273,0.6127,0.51829,0.58583,0.46522,0.63177,0.4804,0.65774,0.59652,0.53423,0.5325,0.56231,0.59586,0.56557,0.45317,0.50623,0.55529,0.74455,0.48116,0.48561,0.55988,0.42777,0.44344,0.48563,0.36016,0.47467,0.44423,0.54947,0.42648,0.33524,0.24918,0.44358,0.52173,1,0.38638,0.47759,0.42406,0.17635,0.082565,0.37845,0.21058,0.16017,0.27768,0.15874,0.12113,0.22725,0.17073,0.2553,0.36333,0.1927,0.18314,-0.0854,0.1372,0.068252,0.077847,0.18076,0.1871,-0.13598,0.15884,-0.023154,0.075594,0.16025,0.00021518,-0.17829,-0.14887,-0.13878,-0.11009,0.019659,-0.057167,-0.20661,0.10562,0.11265,-0.093296,0.057716,-0.04132,0.19863,0.079513,-0.18975,-0.3098,-0.26145,-0.22873,0.052261,-0.04615,-0.13925,0.058421,-0.093985,-0.25089,-0.038242,0.058277,0.2428,0.19601,-0.097974,0.045117,-0.25649,0.080864,-0.033445,0.20172,0.057963,-0.27105,-0.018245,0.10459,-0.0019511,0.24355,0.16602,-0.00078967,0.049722,0.27449,-0.04629,0.17395,0.12858,-0.13421,0.24878,-0.26847,-0.38382,-0.27728,0.072279,-0.074115,0.22725,0.25716,0.061353,-0.1332,0.011048,-0.17937,-0.029531,-0.16277,0.059802
37,0.65427,0.71012,0.66116,0.66311,0.59853,0.64998,0.59735,0.6747,0.66139,0.56751,0.55286,0.59625,0.61166,0.57366,0.58572,0.58715,0.58652,0.57023,0.59003,0.62089,0.56474,0.60429,0.58425,0.6357,0.57878,0.49465,0.46399,0.41895,0.57713,0.59938,0.53736,0.5365,0.39511,0.645,0.39,0.4048,0.38638,1,0.60331,0.41012,0.28159,0.20588,0.37165,0.17885,0.18837,0.40705,0.30821,0.35549,0.16188,0.065984,0.25507,0.20752,0.07058,0.16347,0.014646,-0.089895,-0.19276,0.029319,0.049824,0.18282,0.020037,-0.091779,-0.072256,0.091188,-0.11646,-0.0058985,-0.3804,0.079761,-0.12033,-0.16958,-0.3871,0.068496,-0.077984,-0.057039,0.17637,-0.046745,-0.17012,0.0025746,0.10791,-0.01543,0.0076766,-0.061046,-0.35518,-0.21656,-0.048064,-0.021703,0.13847,0.068126,0.10954,0.043075,0.20899,-0.095253,0.084112,-0.17564,0.022029,-0.22151,-0.10798,0.13644,-0.052924,0.11629,0.14181,0.018999,0.089147,0.12645,0.07524,0.19353,0.036315,-0.083428,0.22424,-0.16043,-0.038262,0.069096,-0.033374,-0.074409,0.11047,0.22357,-0.30803,-0.066274,0.018558,0.085276,0.078617,-0.14054,-0.05714,0.090636,-0.037446,-0.16383,-0.04507,0.062289,-0.24264
38,0.58629,0.63611,0.58215,0.61503,0.5595,0.57029,0.52715,0.59661,0.60812,0.61963,0.66028,0.59921,0.5734,0.56482,0.49656,0.55078,0.60259,0.61804,0.46349,0.46089,0.521,0.44945,0.58181,0.52642,0.5352,0.41732,0.6174,0.51712,0.46737,0.36311,0.51059,0.47528,0.47994,0.37941,0.3757,0.22989,0.47759,0.60331,1,0.32832,0.22285,0.33008,0.27656,0.14023,0.26208,0.33939,0.33478,0.24089,0.005967,0.17383,0.15975,0.164,-0.049313,0.16795,-0.022208,-0.085697,-0.053817,0.070182,0.059874,0.020332,-0.11462,0.066912,-0.22606,-0.070279,-0.11176,0.13873,-0.16599,0.06777,-0.054376,-0.053761,-0.30813,0.014968,-0.11056,-0.051884,0.070066,-0.2496,-0.089802,0.021337,0.17097,0.12575,0.061466,-0.080637,-0.39035,-0.054048,0.0085412,0.01885,0.064705,-0.037907,0.20402,-0.14193,0.071743,0.11076,0.030708,-0.022369,-0.10006,-0.02819,-0.23259,-0.15005,-0.023849,0.30575,0.22572,-0.075025,0.17509,0.15162,0.052656,0.32899,0.094855,-0.16846,0.1559,-0.053671,-0.20664,-0.12344,0.19226,-0.088864,0.045044,0.16664,-0.29434,-0.0060768,-0.0041479,-0.017828,0.26535,0.00037463,-0.078072,-0.021335,-0.025673,-0.058564,-0.014473,-0.043736,-0.022429
39,0.50784,0.47452,0.46786,0.44287,0.48788,0.43212,0.48066,0.38491,0.39566,0.25772,0.40519,0.38983,0.3832,0.31337,0.45091,0.42112,0.54992,0.37613,0.38381,0.41601,0.52885,0.42737,0.44254,0.49542,0.26767,0.45355,0.35576,0.33327,0.34782,0.39057,0.35331,0.33987,0.20308,0.22609,0.43797,0.2639,0.42406,0.41012,0.32832,1,0.23408,-0.088532,0.13351,0.12503,0.15589,0.24869,0.20029,0.28969,0.24774,0.081138,0.064327,-0.010925,0.24674,0.14742,-0.059897,0.059125,0.031292,0.064575,-0.081798,0.10841,0.19292,0.063347,-0.14904,0.16211,-0.1149,-0.067422,-0.16404,0.081321,-0.1794,0.054024,-0.19631,-0.099845,-0.00066399,-0.014086,0.14015,0.095789,-0.11904,0.036813,0.12908,-0.10096,0.071777,-0.15198,-0.21246,-0.082157,0.052757,0.042293,0.02672,0.020968,0.19291,-0.31163,-0.09161,-0.0093379,0.28867,-0.12254,-0.022737,-0.12217,-0.093712,-0.079137,-0.20953,0.28583,-0.16493,-0.19332,-0.18112,0.22189,0.034509,0.18137,-0.034439,-0.015531,0.14358,-0.06286,0.064797,-0.0067224,0.26796,-0.35381,0.13961,0.040209,-0.20936,0.0079685,0.071047,-0.0014869,-0.016779,-0.17681,-0.13996,-0.054652,-0.038563,-0.039391,-0.017245,-0.0092411,0.15924
40,0.35439,0.36422,0.36738,0.39382,0.38241,0.36999,0.38607,0.31454,0.42199,0.41011,0.31666,0.38554,0.3064,0.3648,0.30964,0.36355,0.27949,0.37917,0.30288,0.37586,0.24386,0.26859,0.13392,0.28132,0.21204,0.29842,0.30683,0.20826,0.44197,0.31501,0.38614,0.35151,0.45065,0.46857,0.30609,0.24591,0.17635,0.28159,0.22285,0.23408,1,0.20813,0.14271,-0.13641,0.33134,0.2057,0.21803,0.11597,-0.040361,0.063599,0.14682,0.2377,0.027607,0.20967,-0.016196,-0.16913,-0.10079,-0.18506,0.19466,-0.07063,0.089774,-0.12248,0.066091,0.048062,-0.20992,0.15881,-0.053596,-0.080762,-0.32782,-0.16305,-0.17572,0.10209,-0.10859,-0.094569,-0.0036964,-0.19362,-0.19986,-0.016721,0.044252,0.1276,0.053437,0.048737,0.16779,-0.14311,0.11784,-0.17262,0.047448,-0.23949,0.067349,-0.16799,-0.0063562,-0.086492,0.071414,0.048685,0.0094509,-0.25529,0.17636,0.016144,-0.030498,0.062509,-0.12283,-0.10254,-0.14806,-0.055154,-0.080343,0.19515,-0.31772,-0.13106,-0.029683,0.18619,-0.11407,0.18273,0.22207,-0.22463,-0.11457,0.18321,-0.1602,-0.025079,-0.15792,-0.12753,-0.099519,-0.029561,-0.056257,-0.034177,-0.051404,-0.080693,-0.035306,0.27234,0.055755
41,0.17002,0.26204,0.25411,0.31023,0.29006,0.39736,0.31763,0.26846,0.36125,0.39456,0.27315,0.41077,0.20332,0.42024,0.34426,0.2191,0.21594,0.37748,0.27962,0.1883,0.17925,0.38838,0.16429,0.18021,0.35523,0.16951,0.38106,0.085921,0.33052,0.26884,0.36499,0.20824,0.24557,0.12035,0.27565,0.15036,0.082565,0.20588,0.33008,-0.088532,0.20813,1,0.18126,0.15732,0.35365,0.082378,0.2631,0.23616,-0.049015,0.014035,0.20328,0.029084,-0.11273,0.037763,-0.12387,-0.12744,-0.068384,-0.057417,-0.060651,-0.17084,-0.12367,-0.11722,0.028103,-0.047914,0.1407,0.15049,0.051837,-0.23389,0.10258,-0.14395,-0.081038,0.0191,-0.21911,-0.21326,-0.043839,-0.24606,-0.041881,0.25546,0.22837,0.15468,0.084727,0.068244,-0.149,0.052019,0.19612,-0.11612,0.019557,-0.07458,-0.12527,0.062324,-0.050479,-0.18879,0.07963,-0.25167,0.091515,-0.025463,0.033144,-0.2564,-0.054554,0.12989,-0.0023663,0.10289,0.2129,0.078159,-0.17889,0.2804,0.1933,-0.062738,0.014145,0.092963,-0.24743,-0.014815,0.093757,-0.014034,-0.11363,0.0062327,-0.18115,-0.072577,0.075464,-0.052973,0.24678,0.017987,0.0035334,0.037994,0.20289,-0.033836,-0.18662,0.10346,-0.0096644
42,0.4508,0.49123,0.3665,0.41511,0.27271,0.30744,0.43261,0.35066,0.38278,0.33746,0.4035,0.33007,0.42508,0.25343,0.3199,0.4368,0.38201,0.42413,0.43074,0.34627,0.38357,0.47318,0.39038,0.36436,0.53771,0.44689,0.31271,0.27155,0.43228,0.42776,0.48884,0.30651,0.27891,0.15254,0.36824,0.26926,0.37845,0.37165,0.27656,0.13351,0.14271,0.18126,1,0.064388,-0.085296,0.26289,0.32541,0.28807,0.12649,0.057343,0.2617,0.1198,0.059813,0.014204,-0.3507,-0.014955,-0.097101,-0.16376,0.33572,0.097044,0.070198,-0.0068225,-0.10684,0.12671,-0.022688,-0.022332,0.064274,-0.066488,-0.15179,0.016032,-0.082685,0.19619,-0.091711,-0.1511,0.25552,-0.23428,-0.088204,0.064425,0.052358,0.022184,-0.11899,0.062057,0.021636,-0.14696,-0.21968,-0.12122,-0.0051327,0.23333,0.023347,-0.0018308,0.25119,-0.055371,0.025385,-0.12738,0.12848,0.054383,-0.0022893,0.3509,0.1775,0.17313,0.3206,-0.11944,0.057088,0.064961,-0.19057,0.067878,-0.017164,0.11954,0.28533,0.18116,0.102,-0.024296,0.27126,-0.32354,0.21608,0.17826,-0.29046,-0.099334,-0.090343,-0.11481,0.10927,-0.013142,0.21601,-0.10155,-0.051862,-0.16969,-0.080931,-0.11674,-0.17159
43,0.12389,0.22765,0.16291,0.16744,0.10865,0.22508,0.18384,0.025251,0.25022,0.17524,0.24189,0.21743,0.15238,0.15818,0.22895,0.066591,0.17187,0.19805,0.10753,0.018432,0.24599,0.13657,0.060572,0.12255,0.27365,0.048465,0.028562,0.3017,0.13984,0.26032,0.015077,-0.025584,0.0046535,0.018704,0.11729,-0.1084,0.21058,0.17885,0.14023,0.12503,-0.13641,0.15732,0.064388,1,0.058892,0.29265,0.13848,-0.10153,0.30298,-0.029331,0.049786,0.34396,-0.033261,0.30626,0.32614,-0.2226,0.081551,-0.051639,-0.23972,0.17824,0.11496,0.20586,0.043941,0.20183,0.029574,-0.089712,-0.25411,0.010179,0.31383,0.027918,0.072416,-0.037404,-0.035637,0.23691,-0.083375,0.068859,0.34913,0.024589,0.24217,0.044199,-0.18132,-0.24484,-0.20874,0.1745,0.068838,-0.14841,-0.18729,0.18247,0.11703,-0.17982,-0.045232,0.0256,-0.027143,-0.066136,0.098431,-0.035024,-0.28155,0.11894,0.021342,-0.0034922,-0.070489,-0.14687,0.24698,0.031592,0.16249,0.10459,0.32486,0.26798,0.35732,0.078951,-0.26096,0.13596,-0.1448,-0.16844,-0.020922,-0.15567,-0.036449,-0.12301,0.2064,0.35092,0.040737,-0.098549,-0.039849,-0.027487,0.20169,0.077313,-0.093151,-0.24566,-0.075098
44,0.33804,0.27691,0.35771,0.43553,0.43566,0.51871,0.41012,0.45076,0.40835,0.55003,0.44002,0.5147,0.45168,0.39829,0.41347,0.49877,0.39756,0.36229,0.46619,0.41057,0.28452,0.39134,0.33504,0.29585,0.3823,0.36155,0.46979,0.33239,0.28217,0.28074,0.32185,0.25134,0.31003,0.37048,0.32063,0.38973,0.16017,0.18837,0.26208,0.15589,0.33134,0.35365,-0.085296,0.058892,1,0.3835,0.26997,0.0037497,-0.012704,0.21897,-0.0065236,0.14968,0.12723,0.17662,0.28641,-0.026592,-0.17525,0.16978,-0.0077035,-0.16558,-0.037756,0.12187,-0.035405,0.13255,0.14176,0.31608,-0.16419,-0.05963,-0.12161,-0.032453,-0.058368,-0.012894,0.14892,-0.24136,-0.12253,-0.20423,-0.080315,-0.046266,0.15925,0.12494,0.018464,0.13068,-0.19991,-0.054649,0.059035,-0.10948,-0.11614,-0.20058,-0.23,-0.021292,-0.093801,0.10539,0.2728,-0.012214,0.048628,-0.094595,-0.15166,-0.17036,-0.025576,0.13074,-0.38312,-0.054996,-0.0046288,-0.043354,0.24118,0.19526,0.19641,0.066264,0.0096294,0.2157,-0.22267,0.30128,-0.11426,0.051856,-0.12867,-0.074118,0.024903,0.14159,0.05534,0.01848,0.099633,0.0049036,-0.088093,0.1013,-0.0061378,-0.084314,0.072182,-0.090978,0.13517
45,0.42262,0.45128,0.34101,0.51123,0.43312,0.39527,0.4269,0.3669,0.45909,0.3353,0.48894,0.44142,0.46193,0.27971,0.3701,0.39459,0.36022,0.26886,0.37838,0.39979,0.24215,0.28475,0.41322,0.39347,0.48297,0.3756,0.34846,0.34687,0.3053,0.33825,0.47625,0.047723,0.20196,0.23377,0.22416,0.28966,0.27768,0.40705,0.33939,0.24869,0.2057,0.082378,0.26289,0.29265,0.3835,1,0.51784,0.1319,0.14646,0.32536,0.13951,0.079488,0.15623,0.3439,0.25941,-0.098923,-0.046506,0.16141,0.3103,0.01559,0.12191,-0.0042544,-0.056095,-0.035544,0.13767,0.065298,-0.20069,0.094605,-0.13287,0.076608,-0.23277,-0.081548,0.035473,-0.088662,0.026398,0.15052,0.26447,0.15161,0.18754,0.10286,-0.31971,-0.12342,-0.26443,-0.20709,-0.13604,-0.16214,-0.13658,0.21142,-0.031265,-0.044374,0.009056,0.1666,0.12814,0.021319,0.14805,-0.10921,-0.11324,0.2342,-0.12522,0.22758,0.25715,-0.19598,-0.010639,0.073031,0.1484,0.12181,0.14926,0.10649,0.18346,0.30263,0.13806,0.18761,-0.090202,-0.3397,0.21865,0.18557,-0.020152,-0.010431,-0.010127,0.17157,-0.0020358,-0.14153,0.10605,0.0073884,-0.24216,0.030007,0.035493,-0.056115,-0.1098
46,0.41593,0.42431,0.41791,0.38118,0.30875,0.42983,0.44372,0.39444,0.37387,0.47167,0.39652,0.40107,0.49222,0.32712,0.22137,0.37166,0.38066,0.41639,0.36247,0.32658,0.24881,0.37075,0.36121,0.39281,0.3872,0.50602,0.45131,0.4051,0.36579,0.47217,0.4435,0.24076,0.27123,0.38254,0.30727,0.28655,0.15874,0.30821,0.33478,0.20029,0.21803,0.2631,0.32541,0.13848,0.26997,0.51784,1,0.3192,0.11373,0.18896,0.10209,0.14372,0.084246,-0.036971,0.033701,0.11041,0.073781,-0.026276,-0.089249,-0.047712,0.13658,-0.17126,0.12552,0.11083,-0.031766,-0.20164,-0.2283,0.037238,0.076799,-0.21158,-0.07147,0.15639,-0.051807,-0.010966,0.098024,0.078346,0.031975,-0.022738,0.12654,0.0561,-0.053145,-0.22152,-0.34723,-0.027932,0.042445,-0.12733,0.001632,0.23909,0.082684,-0.1784,0.03403,-0.084573,0.18097,-0.15778,-0.0005288,-0.054158,0.02916,-0.00014199,-0.011792,0.091547,0.13842,-0.19845,-0.07495,0.20944,-0.20736,0.20027,-0.092283,0.13107,0.052882,0.16967,0.064972,-0.12504,0.098128,-0.3684,-0.026368,0.17869,-0.0064432,-0.013786,0.0090485,-0.19693,-0.010572,-0.030351,-0.23855,-0.090991,-0.1053,0.2259,-0.031368,-0.072139,0.0024405
47,0.51845,0.57377,0.46661,0.46077,0.49975,0.46101,0.47666,0.45637,0.45616,0.36454,0.40158,0.46929,0.53014,0.52433,0.4752,0.35437,0.49084,0.51978,0.44902,0.52112,0.41599,0.54527,0.58447,0.45671,0.47129,0.38277,0.30715,0.40264,0.38675,0.36071,0.33276,0.42807,0.33495,0.37619,0.56769,0.20985,0.12113,0.35549,0.24089,0.28969,0.11597,0.23616,0.28807,-0.10153,0.0037497,0.1319,0.3192,1,0.34563,0.20408,0.033877,0.04611,0.078766,0.167,-0.21821,0.06965,0.052899,-0.050306,-0.0027469,-0.12297,0.12123,-0.12886,0.019836,0.10917,-0.38284,0.022552,-0.14907,0.05941,-0.0121,-0.084738,-0.018631,0.15826,-0.072488,-0.25213,0.10265,-0.15932,-0.18748,0.16583,-0.2822,0.03823,-0.075136,-0.28471,-0.018879,-0.22648,0.045657,-0.12454,0.28764,0.11601,-0.046146,0.041122,-0.1358,-0.070111,-0.020989,-0.1021,0.16234,-0.074957,0.22755,0.16441,0.10459,0.023415,0.069021,0.036136,0.054302,0.064122,-0.089212,0.20165,-0.20173,-0.026693,0.14998,-0.02657,-0.06077,-0.075421,0.16359,-0.046709,0.15316,0.087728,-0.38291,0.055313,-0.14141,-0.0274,0.086824,-0.15282,0.13438,0.058305,0.023448,0.15688,0.014719,0.058636,-0.00056397
