,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
84,0.052656,0.028162,0.080179,0.019535,-0.050337,-0.00010252,0.037046,-0.092401,-0.043955,0.035497,-0.09508,-0.0034513,-0.12429,0.12874,0.047631,-0.0091654,0.065174,0.046919,0.19582,0.089396,-0.29812,-0.081632,-0.075216,-0.04065,0.099854,-0.07314,-0.025476,0.026415,0.038481,-0.010232,0.0058258,0.17102,0.058624,0.028569,0.040451,0.036919,-0.027852,-0.040021,-8.3543e-05,-0.07013,0.24968,0.014705,0.0040735,-0.01719,0.1214,-0.014077,0.096895,0.1873,-0.012536,0.086684,0.029988,-0.13177,0.10818,0.10587,0.23903,-0.034923,-0.017923,-0.18523,-0.36211,-0.067882,-0.12175,-0.11329,0.088269,0.085628,0.11682,0.066524,0.16927,0.080581,-0.061177,-0.13125,-0.12246,-0.16691,0.19825,0.12862,0.082759,-0.14914,-0.087487,0.12546,-0.084459,-0.032399,-0.10204,0.11531,-0.039503,0.11066,1,0.14343,0.026317,0.22714,0.085709,0.013358,0.023534,0.17063,0.091292,0.1951,-0.0029914,0.034456,-0.064207,0.035266,0.15348,0.00607,-0.12623,0.029427,-0.09928,-0.1594,0.00011254,0.060025,-0.09621,-0.31586,-0.11413,-0.22328,-0.0017665,0.046243,-0.41482,-0.18433,-0.02163,-0.1339,0.072381,-0.13027,0.11057,-0.095041,-0.25686,0.054596,-0.30978,-0.32588,0.055302,-0.071335,0.13689,0.16494,-0.085905,-0.044881,-0.13259,0.028819,-0.097575,0.077719,0.066462,0.13518,-0.095982,-0.14121,-0.00016326,0.11136,-0.14292,-0.038342,-0.035695,0.10897,0.10034,-0.10809,0.30239,0.1597,-0.014904,-0.05759,-0.018312,0.030612,-0.044402,0.0020366,0.083195,0.044424,-0.14672,0.12207,0.19706,-0.18809,-0.12012,0.044123,-0.12052
85,0.096656,0.1487,0.041878,0.046716,0.099852,0.025974,0.061241,0.19904,0.05793,0.094903,0.10874,0.061327,0.10628,0.11365,0.071263,0.043095,0.17826,0.12411,0.17708,0.049824,0.1059,0.08001,-0.036149,0.19173,0.2174,0.10094,0.072346,0.13147,0.0040982,0.031371,0.0041481,0.12714,0.084092,-0.092643,0.15449,0.038978,-0.039943,-0.045088,0.11971,0.04463,0.14651,0.085947,-0.0091012,0.016067,0.081324,0.0013126,0.12738,0.044779,0.072596,-0.024632,0.055541,0.13191,0.10581,0.059726,-0.036461,0.00014937,0.11097,0.011471,0.067997,-0.056011,0.26907,-0.20286,-0.006429,0.027521,0.16798,-0.060561,-0.10565,0.20735,-0.18795,0.11648,-0.15046,-0.1787,-0.14356,-0.025759,-0.17669,-0.08675,-0.17213,-0.075482,-0.10272,0.0036058,0.0067552,0.17583,0.050735,-0.087742,0.14343,1,-0.092889,-0.18422,-0.058482,-0.064896,-0.23014,0.15984,0.13342,-0.17538,-0.095688,0.097211,-0.03308,-0.26963,0.026693,-0.11342,-0.29749,0.1579,-0.25621,-0.025094,0.013251,0.089981,-0.0053877,-0.10896,0.22407,-0.19179,0.11785,0.15761,-0.14746,0.089614,0.040088,0.15637,0.20271,-0.24163,0.10203,0.24739,0.019655,0.048732,-0.074422,-0.11457,0.0068534,-0.18607,0.052795,0.071097,-0.11088,-0.14918,-0.26945,0.11758,-0.1778,-0.062449,-0.015037,-0.068244,0.18713,-0.15211,0.053196,0.28745,0.15294,0.18688,-0.15908,0.14881,-0.04929,-0.021282,-0.1178,0.14735,-0.061014,0.063688,-0.078615,0.082877,-0.032123,-0.17893,0.0035932,-0.061404,-0.045151,-0.11524,-0.21984,-0.12784,0.15961,0.20118,0.013325
86,0.032538,-0.015321,0.057748,0.041181,0.094632,-0.043657,-0.046971,-0.1175,0.088156,-0.030728,-0.10705,0.1443,-0.027349,-0.035296,-0.039457,-0.0086101,-0.0908,0.0026918,0.037457,0.035719,0.082049,-0.089808,0.10627,-0.060796,0.011733,-0.060787,-0.059989,-0.07048,-0.08119,0.055464,-0.1243,0.06197,-0.039927,0.12221,0.0049771,-0.012498,0.14218,0.11041,-0.037891,-0.087598,-0.011606,0.18182,-0.050737,0.10825,0.016623,0.09659,-0.10642,0.0071708,0.17963,0.19194,0.20653,-0.13073,-0.015438,0.020556,-0.052488,0.23207,0.14272,0.04464,0.11082,0.24307,-0.094423,-0.054927,-0.11918,-0.40642,0.099128,-0.042991,0.056512,-0.0016176,-0.15826,-0.11939,-0.022695,-0.066281,0.073233,0.10647,-0.0061353,-0.024693,0.0023082,0.14925,-0.012849,0.081752,0.068439,-0.020241,-0.15935,0.18952,0.026317,-0.092889,1,-0.20642,-0.013433,-0.017586,-0.25997,-0.040159,0.052316,-0.14255,0.35509,0.13392,0.37309,-0.14061,0.061328,-0.05217,-0.13997,0.038535,0.09724,0.011807,0.31795,0.1746,-0.16477,-0.079735,-0.052665,0.078724,0.21289,-0.11417,0.10386,0.15399,0.0053748,-0.18398,-0.0019318,0.048904,0.21947,-0.14536,-0.26024,0.052012,-0.072365,-0.042307,0.076844,0.030126,0.1917,0.10997,0.091135,-0.32669,-0.079047,-0.18143,0.038293,-0.12404,0.29112,-0.0039576,0.1398,0.40033,-0.07903,-0.19997,0.040511,-0.092128,0.06868,-0.239,0.10788,-0.13411,-0.086106,-0.1684,0.043248,-0.13647,0.013204,0.0025053,0.0893,-0.18661,0.20834,-0.19091,-0.0051515,-0.18229,0.11195,0.12623,-0.075996,-0.03141,-0.052025
87,0.3348,0.35279,0.31513,0.37969,0.23933,0.43684,0.2784,0.27241,0.20052,0.2899,0.28011,0.23932,0.24426,0.42279,0.33386,0.332,0.3921,0.19507,0.2467,0.2469,0.19574,0.13725,0.33862,0.32295,0.3472,0.36291,0.2377,0.45288,0.23138,0.37682,0.3496,0.38187,0.38512,0.31244,0.27213,0.3285,0.16896,0.30277,0.34585,0.31504,0.16608,0.30536,0.37307,0.34191,0.27084,0.12758,0.18507,0.41127,0.2005,0.19214,0.17338,0.19631,0.20474,0.10642,0.42345,0.019564,0.15015,0.19927,0.05181,0.03754,0.16907,0.080547,0.030287,0.23139,0.27117,-0.0038289,0.096096,-0.0080211,0.11223,0.070064,0.2127,0.41356,0.25092,0.0046009,0.27216,-0.020238,0.23102,0.28663,0.073248,-0.12813,-0.096371,0.14231,0.2917,-0.10342,0.22714,-0.18422,-0.20642,1,0.26545,0.11942,-0.13991,0.17176,0.0033278,0.36675,0.10577,-0.2186,-0.094939,0.14848,-0.16832,0.20952,0.11755,-0.0092875,-0.0066028,-0.23196,0.029235,-0.15963,-0.19515,0.086469,-0.018865,0.015834,-0.018325,-0.020018,0.0032375,0.02073,0.097172,0.0046298,0.25052,-0.059626,-0.25331,-0.18393,-0.10784,-0.22491,0.037287,-0.047694,0.026284,0.036969,0.27003,-0.034584,0.0012702,0.036288,0.0020019,-0.23106,-0.019523,-0.040966,0.072123,0.19488,-0.40949,0.046664,0.019599,-0.071587,-0.17488,0.36666,-0.1027,-0.027083,0.050987,0.075728,0.31939,0.071979,-0.27399,0.12718,-0.2653,0.11534,-0.049538,0.19291,-0.18514,0.23623,0.2357,0.21627,0.25684,0.028705,-0.21218,-0.075541,-0.1536
88,-0.0027954,0.025838,0.027135,-0.04912,0.096302,-0.040769,-0.019514,0.068229,0.074879,-0.10226,0.081557,0.03327,0.091177,0.12605,0.17155,-0.052954,0.021028,0.058795,0.028448,0.019702,-0.019844,-0.15896,-0.045327,0.11579,0.14047,0.037958,0.059393,0.12075,0.071384,0.13446,0.025546,0.11527,0.059968,0.092054,-0.092091,0.11113,0.029566,-0.021575,0.10325,0.086388,-0.16229,-0.19398,0.045543,0.00036839,0.12288,-0.079078,0.14343,0.055922,0.042519,0.1915,0.0015591,-0.021786,0.17325,0.046548,0.067993,-0.082257,-0.15768,-0.054477,0.072422,-0.2482,-0.18012,0.17319,0.1917,-0.025868,0.010381,0.079983,0.26264,0.14799,-0.1874,-0.013032,0.24026,0.045575,0.06821,0.049174,0.25513,-0.2821,0.1214,0.10027,-0.15135,-0.24375,-0.1433,0.086205,0.25137,-0.0056391,0.085709,-0.058482,-0.013433,0.26545,1,0.14792,-0.14366,0.24377,-0.038838,-0.24655,0.057859,0.099893,-0.056674,-0.051417,-0.056012,0.02816,-0.11473,-0.003748,-0.033239,-0.10417,0.043036,0.046241,-0.081218,0.071974,-0.15764,0.058395,-0.20818,0.1116,0.090015,0.066509,0.077151,-0.34678,0.019552,-0.04102,-0.030654,0.0046909,0.13539,-0.046566,0.12821,-0.19796,0.0046714,0.028913,0.31776,-0.14,0.26553,-0.17923,0.14703,0.10605,0.031074,-0.097555,-0.083225,-0.16582,-0.034505,-0.084352,-0.12071,-0.0080617,0.12308,0.28846,-0.058508,0.010399,0.052901,0.0080695,0.080761,-0.055939,-0.12648,0.34606,-0.1861,-0.073773,-0.054238,0.09791,0.085583,0.095336,0.16157,0.035688,0.17971,0.1078,-0.067068,-0.18116,0.089455
89,0.16143,0.1189,0.18026,-0.013084,0.11638,0.11838,0.23063,0.072962,-0.01502,0.14914,0.08139,0.080406,-0.025148,0.094305,0.10707,0.099022,0.23781,0.047207,0.12377,0.14355,0.097372,0.15743,0.24393,0.088048,0.1786,0.19947,0.1223,0.14707,0.10025,0.047739,0.22698,0.10348,-0.0011609,0.20192,0.073734,0.042379,0.0070721,0.29762,0.12761,0.18856,0.031572,0.13811,0.30264,0.10165,0.10601,0.41936,0.21641,0.19389,0.091262,0.025995,0.21091,0.12491,0.088395,-0.016067,0.13056,0.21884,0.22612,-0.069469,-0.018475,0.013905,-0.15786,0.11549,0.078469,-0.17354,-0.25859,0.053312,-0.044296,0.095009,-0.1342,0.16477,0.043892,0.044772,-0.059715,0.19582,0.094218,0.22918,0.010447,0.036208,0.20353,-0.05719,0.085401,0.070302,-0.22504,0.012969,0.013358,-0.064896,-0.017586,0.11942,0.14792,1,0.19215,0.02124,0.02407,-0.072966,-0.0086615,-0.10052,0.018954,-0.16313,-0.1734,0.29192,-0.0074199,0.18597,0.036015,-0.14981,-0.11916,-0.042328,0.13904,-0.013028,-0.055376,0.072018,-0.10111,0.057773,0.2978,0.1447,0.2299,-0.25532,0.11863,-0.0045611,-0.21747,-0.053735,-0.0068251,0.098457,-0.012064,-0.22678,0.045238,-0.12288,-0.17763,0.024653,-0.038639,-0.10555,0.017643,-0.097754,0.056402,-0.021211,0.31233,-0.076947,0.053859,-0.42439,-0.056657,0.36433,0.23433,0.0084468,-0.054466,-0.23352,-0.26109,0.19945,-0.30276,-0.082204,-0.067334,-0.086038,-0.013176,0.10845,0.17129,0.41456,0.14782,-0.14489,0.065127,-0.0068412,-0.053603,0.13656,-0.034184,0.04426,0.15822
90,-0.0052215,-0.052307,-0.016944,-0.015479,0.018051,-0.032684,0.16815,0.065172,0.03461,-0.027417,0.0035669,0.036312,-0.050363,-0.076034,-0.024069,0.035003,-0.031261,0.027242,0.11805,-0.064582,-0.058637,0.16636,-0.012718,-0.012095,-0.017353,0.051618,0.065287,-0.018625,0.12993,0.016644,0.032016,-0.050423,-0.13386,0.13831,-0.00015271,0.04995,-0.12306,0.13734,0.057772,-0.062872,-0.058433,0.094989,0.10691,0.005877,0.12105,0.041907,0.013727,-0.13224,0.051933,0.033676,0.021517,0.044109,-0.058404,0.049096,0.2521,0.066371,0.15286,0.07279,-0.1221,-0.15413,-0.041761,0.26577,0.0071171,0.001002,-0.30149,0.12674,0.14388,-0.068705,0.29306,0.11417,-0.16164,0.20296,0.14246,0.022812,0.11252,0.14946,-0.18601,0.055022,-0.075595,0.062554,0.073743,-0.11145,-0.17015,0.24357,0.023534,-0.23014,-0.25997,-0.13991,-0.14366,0.19215,1,-0.21006,0.0017463,0.036086,-0.15308,-0.33104,-0.065647,0.16863,0.081558,0.16337,-0.0071273,0.17489,0.12679,0.23019,-0.22386,-0.028741,0.2122,0.030071,-0.1023,0.12208,0.00060112,-0.059106,0.050573,0.029847,-0.04194,-0.26606,-0.12006,0.10565,-0.15841,0.012567,0.20438,0.33651,0.24471,-0.055228,0.13398,0.018626,-0.21429,0.22002,-0.011411,0.052564,0.076703,0.12331,0.057515,0.15,-0.18892,0.07987,-0.14493,-0.06023,-0.071308,0.027064,-0.07865,0.10793,0.079045,-0.023151,-0.18676,0.18449,-0.039084,0.094165,-0.030324,-0.10486,-0.055173,-0.069574,-0.031446,0.32402,0.092066,0.056726,-0.15409,0.20421,-0.2646,-0.065011,-0.15324,0.06568,-0.022427
91,0.38396,0.27793,0.36985,0.16766,0.29011,0.34829,0.35918,0.23613,0.34577,0.27861,0.33236,0.23438,0.40683,0.4695,0.3925,0.37395,0.33075,0.40921,0.31458,0.26333,0.25252,0.33841,0.17313,0.31408,0.2644,0.39049,0.14628,0.33854,0.40319,0.30372,0.35256,0.19974,0.35747,0.33224,0.21668,0.41279,0.26297,0.17296,0.29888,0.088276,0.15821,0.22463,0.25725,0.011473,0.15324,0.19235,0.2281,0.3555,0.38623,0.39399,0.31852,0.014577,0.2583,0.29166,0.20087,0.047571,0.21787,0.13816,0.15335,0.080318,0.10693,0.08575,0.17369,0.11929,0.055775,0.26768,0.21794,0.25013,-0.37076,0.020255,0.13532,0.16714,-0.00029354,0.023137,0.19738,-0.13291,0.029934,0.16709,0.23384,-0.085628,0.0013979,0.0057514,0.27111,-0.064754,0.17063,0.15984,-0.040159,0.17176,0.24377,0.02124,-0.21006,1,0.15312,0.014828,0.034161,0.047777,-0.0017451,-0.07348,-0.34761,0.25171,0.060002,-0.23538,0.10214,-0.15757,0.081526,-0.21932,0.047585,0.2538,0.22474,0.03589,-0.20385,0.16375,0.2086,0.12558,0.0070914,0.016109,0.11059,-0.033696,0.23593,-0.090579,0.06262,-0.031341,0.12917,-0.28011,0.087668,-0.049236,0.11993,0.077294,0.10318,-0.075635,-0.11412,0.043616,-0.051877,0.22683,-0.0071163,-0.29768,0.061971,0.15081,0.14654,0.001657,-0.0021069,0.077883,-0.15742,0.029244,0.033857,-0.16378,-0.019542,-0.093155,-0.29614,0.17977,0.020099,0.054235,-0.12985,-0.095263,0.16723,-0.051025,0.056221,0.0014723,-0.1305,-0.073069,-0.0036975,-0.047877,0.11658
92,0.21285,0.13575,0.19231,0.12642,0.13093,0.20262,0.22538,0.19058,0.18964,0.18525,0.27874,0.077466,0.19477,0.15933,0.043555,0.22998,0.25136,0.23307,0.3477,0.18267,0.12345,0.23221,0.12623,0.084575,0.28295,0.13166,0.11221,0.20508,0.39891,0.13672,0.12544,0.26641,0.24305,0.1496,0.31135,0.24823,0.085697,0.024143,0.092348,0.015864,0.1269,0.23896,0.099356,0.068771,-0.0093123,0.095038,0.039963,0.36379,0.030685,0.20382,0.0041132,0.32995,0.1782,0.32761,0.22456,0.17462,0.069681,0.022459,0.056455,-0.093683,-0.049505,0.018018,-0.006648,0.14687,0.003736,-0.13022,0.29074,0.14982,-0.18117,0.20374,0.071292,-0.070221,0.10702,0.18073,0.093217,0.012292,0.050479,0.044316,-0.06226,0.16053,0.058174,0.31964,0.012938,0.12171,0.091292,0.13342,0.052316,0.0033278,-0.038838,0.02407,0.0017463,0.15312,1,-0.094855,-0.13841,-0.043911,0.079922,-0.26023,0.11983,0.29644,-0.18715,0.041803,-0.047105,0.042214,0.2852,-0.2893,0.12209,0.025065,0.50821,0.1268,0.14955,-0.028377,0.1855,-0.064541,0.19543,-0.10051,0.016113,0.39066,0.0052254,0.01374,0.10349,-0.12539,0.12848,-0.23614,-0.037969,-0.41344,0.0109,0.033628,-0.2214,-0.22762,-0.36415,0.10456,0.29664,0.056197,-0.10505,0.4381,0.15941,0.19158,0.078443,-0.067692,0.18992,-0.095708,-0.13789,0.0057099,0.31848,-0.26242,0.029966,-0.045148,-0.085438,0.099851,-0.072339,0.20134,0.018839,0.017006,0.025915,0.083819,0.017663,0.21768,0.18813,0.11675,-0.028139,-0.009788,-0.29541
93,0.17893,0.20964,0.2527,0.27238,0.29017,0.26268,0.27743,0.16627,0.19084,0.31776,0.11724,0.11737,0.26444,0.2544,0.24643,0.29244,0.21853,0.12643,0.14881,0.14549,0.13587,0.26238,0.1363,0.20715,0.099639,0.30244,0.3684,0.16161,0.12817,0.24521,0.20959,0.23923,0.23038,0.22868,0.21229,0.27907,0.15827,0.26861,0.2606,0.27185,0.25107,0.25531,0.33957,0.28279,0.12238,0.26268,0.061885,0.083162,0.14245,-0.019045,0.082473,0.25777,0.22683,0.12894,0.076044,0.22628,0.064821,0.23645,-0.18655,0.21045,0.1575,-0.013596,0.10509,0.2845,0.24663,0.060364,0.22265,0.084191,0.14031,0.00078092,-0.016284,0.086849,0.20676,-0.0054965,0.19995,0.10714,0.27845,-0.10968,0.048758,0.18685,0.13605,0.050084,0.18457,-0.056539,0.1951,-0.17538,-0.14255,0.36675,-0.24655,-0.072966,0.036086,0.014828,-0.094855,1,0.20447,0.036817,0.12502,0.15599,0.16087,-0.20876,0.24972,0.082414,0.010232,0.079694,-0.012989,0.054045,-0.050329,-0.12532,0.10029,-0.047599,0.026889,0.17546,-0.16424,-0.1949,-0.047013,0.13392,0.10338,0.005807,0.027377,-0.30106,-0.26218,-0.15684,-0.096613,-0.032816,-0.12512,0.30078,0.060508,0.025969,0.1126,0.19078,-0.066528,-0.15724,-0.11384,0.28876,-0.020567,0.081417,-0.10711,0.050298,0.027826,-0.040996,-0.45974,0.041438,-0.077964,-0.10816,-0.14264,0.015754,0.20914,0.14621,0.070041,0.01718,0.061161,0.059731,-0.078081,-0.088749,-0.075547,0.12024,-0.029035,0.22865,-0.022622,-0.044355,-0.26157,0.094679,-0.044756
94,0.29321,0.28323,0.30804,0.2929,0.35028,0.17106,0.32077,0.24988,0.2962,0.27507,0.19252,0.424,0.23019,0.24269,0.20396,0.31817,0.22177,0.26426,0.24748,0.36406,0.24209,0.27879,0.33584,0.39924,0.21313,0.21218,0.26492,0.20804,0.097279,0.30448,0.20146,0.27758,0.31201,0.18443,0.28767,0.26672,0.25171,0.2562,0.28898,0.17379,0.072791,0.21204,0.25422,0.32317,0.17847,0.19858,0.2268,0.34397,0.25261,0.18239,-0.08516,0.13176,0.31384,0.16713,0.093007,0.26675,0.00052402,0.34896,0.18346,0.22823,-0.033864,-0.081757,0.13645,0.13432,0.30386,0.15704,0.18109,0.060766,-0.049243,-0.2427,0.066326,0.12466,-0.0097157,0.17547,-0.033812,0.24941,0.17267,0.093499,-0.024001,0.025856,0.036753,-0.14404,0.046125,0.20319,-0.0029914,-0.095688,0.35509,0.10577,0.057859,-0.0086615,-0.15308,0.034161,-0.13841,0.20447,1,0.30908,0.33851,0.16526,-0.069175,-0.10346,0.13561,-0.077495,0.2487,0.045955,0.092012,0.039789,-0.12332,-0.17716,-0.10749,0.10665,0.36073,-0.065234,-0.037138,0.10876,0.023584,-0.039603,-0.24744,-0.016269,0.097984,-0.24234,-0.12735,-0.058964,-0.051267,0.0059739,-0.076955,0.25306,-0.17349,0.060566,0.025287,-0.0124,-0.027331,-0.080431,0.072301,-0.2144,-0.11199,-0.06984,0.14328,0.30356,0.014557,-0.058988,-0.19095,0.10677,0.01015,-0.11967,0.21174,-0.20724,-0.087238,-0.057101,0.17794,0.18651,0.15446,-0.26807,-0.081832,0.15618,-0.050795,0.30829,0.07873,-0.2174,0.18997,-0.18381,-0.034425,-0.11191,-0.10042
95,0.045281,-0.0098903,0.019068,-0.025157,0.035529,-0.094363,-0.040987,0.075813,-0.0013397,0.031861,0.0034274,0.0023314,0.029255,0.0027413,0.04029,-0.10984,0.0032823,0.15279,-0.041336,0.0652,0.033898,0.063648,-0.1155,0.049933,0.031032,-0.066927,0.14115,0.01108,0.059665,0.045308,-0.079869,0.087477,0.091575,0.075193,0.11116,0.0010396,0.066341,-0.0093357,0.07524,0.20193,-0.012785,-0.016127,0.022859,-0.055649,-0.010908,-0.025954,-0.11138,0.00801,-0.052822,-0.020068,-0.03017,-0.15571,0.019259,-0.0049459,-0.23193,-0.0385,-0.24662,-0.062718,-0.040029,0.1728,-0.1079,-0.23598,0.11717,-0.044852,0.32488,0.10673,0.14672,0.1661,0.05773,-0.015746,0.094813,-0.12528,-0.027249,0.1077,-0.039791,0.023162,0.42504,-0.22969,0.13683,0.082274,-0.21354,0.069937,0.068194,0.10375,0.034456,0.097211,0.13392,-0.2186,0.099893,-0.10052,-0.33104,0.047777,-0.043911,0.036817,0.30908,1,0.19546,-0.12346,-0.00051871,-0.30541,0.016142,-0.0064993,0.00387,-0.031071,0.11341,0.16069,-0.19709,-0.11039,0.013646,-0.20939,0.28114,0.31302,0.10064,0.17862,-0.046287,-0.018401,-0.16173,-0.036807,0.12602,-0.028398,-0.00010431,0.04694,-0.16358,-0.15808,-0.29228,0.13655,-0.077138,0.074889,0.014278,0.10273,0.020645,-0.025868,-0.17729,0.21824,0.043935,-0.011473,0.13704,0.11306,0.15743,0.01433,0.042859,-0.050156,-0.15724,0.17558,0.086265,-0.30626,0.038743,-0.092648,0.23589,0.10738,0.013464,-0.34567,-0.2552,-0.2464,0.0265,-0.15886,0.23096,-0.30048,0.23646,-0.12457,-0.24359,-0.21337,0.10648
96,0.24091,0.27067,0.23257,0.21092,0.27952,0.19466,0.25527,0.22846,0.25516,0.15569,0.17589,0.29116,0.27221,0.19828,0.1314,0.16161,0.26262,0.19907,0.17865,0.23171,0.33765,0.26547,0.1605,0.3093,0.1667,0.21368,0.22745,0.18687,0.09211,0.14205,0.059388,0.10477,0.30559,0.20139,0.13036,0.17115,0.26708,0.30719,0.20481,0.101,0.081003,0.33529,0.093267,0.25917,0.063796,0.45548,0.01926,0.25704,0.22139,0.089851,0.11518,-0.12095,0.077282,0.27961,-0.14601,0.085161,0.08286,0.17546,0.021371,0.28893,-0.023815,0.19992,0.024327,-0.046311,0.34429,0.026501,0.13083,0.25455,0.023018,0.010495,0.13855,0.15132,0.22475,0.32522,0.13869,0.18349,0.20111,-0.11078,0.23629,0.16292,0.11605,-0.212,-0.19668,0.089565,-0.064207,-0.03308,0.37309,-0.094939,-0.056674,0.018954,-0.065647,-0.0017451,0.079922,0.12502,0.33851,0.19546,1,0.33541,0.099378,0.035656,-0.3082,0.12392,-0.15682,0.11837,0.4184,0.047988,-0.13414,-0.057784,-0.19886,0.20437,0.34238,0.144,-0.014939,0.10714,-0.22065,-0.10053,0.054243,-0.041857,-0.051719,0.12289,0.12269,0.15122,-0.2047,-0.16653,0.076548,0.0038152,0.029392,0.18841,-0.21785,-0.10401,-0.085499,0.093633,-0.052374,-0.10061,0.049834,-0.056329,0.020874,0.24806,-0.21291,-0.19739,0.12299,-0.20708,-0.09694,0.067468,-0.01568,-0.028055,0.022001,0.032465,-0.0079543,0.12285,-0.051682,-0.19492,0.082468,-0.21823,0.058399,0.18145,0.16494,-0.29806,0.0031231,-0.063943,-0.057319,-0.10506,0.063566
97,0.20531,0.32496,0.24573,0.32908,0.25402,0.21263,0.24665,0.26269,0.28254,0.22433,0.27455,0.26119,0.23779,0.16715,0.26118,0.17235,0.21211,0.22569,0.14596,0.35381,0.25817,0.26124,0.14296,0.29334,0.12534,0.1674,0.20143,0.26646,0.21793,0.19565,0.18657,0.13869,0.24516,0.11528,0.17381,0.21672,0.29682,0.25611,0.12227,0.21624,0.20206,0.20479,0.22847,0.19397,0.20233,0.25028,0.16181,0.21239,0.28256,0.073594,0.19225,0.083204,0.15658,0.18224,0.07501,-0.17053,0.021604,0.18998,0.19957,0.23388,0.044866,0.3309,0.18197,0.097774,0.20557,0.080077,-0.17806,0.18987,0.16522,-0.11872,-0.048818,0.090621,0.1587,-0.0023926,-0.086553,0.23488,0.085139,0.0079767,0.069435,-0.11665,0.020199,-0.21955,-0.045596,0.10146,0.035266,-0.26963,-0.14061,0.14848,-0.051417,-0.16313,0.16863,-0.07348,-0.26023,0.15599,0.16526,-0.12346,0.33541,1,-0.12362,-0.0031329,-0.0076177,-0.041154,0.15196,0.06848,0.27473,-0.087949,-0.11488,-0.0055458,-0.30512,0.11329,0.13425,-0.15949,-0.22159,-0.02882,-0.23469,0.22348,-0.0071303,-0.12318,-0.040098,0.027963,0.2852,0.017909,-0.16726,0.013093,0.18463,0.19205,0.071456,0.26586,-0.04019,0.24147,-0.058725,0.10462,-0.089679,-0.050614,-0.19021,-0.091422,-0.18109,0.28141,-0.097197,-0.10239,-0.1585,0.060154,0.059278,0.14481,0.22305,-0.060178,0.052032,0.034956,-0.014897,0.13375,0.070699,-0.18347,-0.10241,0.12555,-0.11972,0.41935,0.14162,0.061834,0.16341,-0.073911,-0.037418,-0.06858,0.057098
98,-0.19015,-0.19276,-0.21159,-0.31647,-0.22189,-0.24134,-0.18928,-0.17834,-0.1399,-0.20254,-0.18994,-0.28177,-0.14707,-0.27674,-0.21927,-0.20179,-0.21675,-0.29006,-0.11276,-0.29607,-0.30557,-0.21463,-0.18213,-0.18147,-0.18116,-0.22733,-0.14109,-0.31361,-0.27781,-0.29902,-0.17369,-0.12896,-0.32584,-0.28488,-0.17872,-0.14498,-0.20561,-0.27891,-0.17709,-0.099027,-0.20357,-0.12191,-0.14376,-0.11119,-0.19214,-0.12926,-0.177,-0.24248,-0.19252,-0.2825,-0.37833,-0.14782,-0.31509,-0.1764,-0.238,-0.0015737,-0.14733,0.042143,-0.36863,0.015925,-0.269,-0.16001,-0.13332,0.21575,-0.14896,-0.2366,0.031175,-0.02894,-0.12493,-0.27263,-0.25083,-0.059992,-0.10478,0.093632,-0.17571,0.13068,0.020938,-0.11318,-0.11387,0.10711,0.025635,0.055084,-0.1379,0.075932,0.15348,0.026693,0.061328,-0.16832,-0.056012,-0.1734,0.081558,-0.34761,0.11983,0.16087,-0.069175,-0.00051871,0.099378,-0.12362,1,-0.053441,-0.36257,0.24873,-0.14516,0.089698,0.1898,0.27064,-0.073307,-0.27147,0.14596,0.15764,0.077743,-0.010027,-0.50657,-0.31114,-0.25513,0.038625,-0.14739,0.13398,-0.11293,0.15359,-0.038283,-0.022799,-0.12357,0.14597,0.015222,-0.058409,-0.24618,0.073461,0.022613,0.0082635,0.038991,0.057776,0.046677,-0.053123,-0.0259,0.038653,-0.010965,-0.017416,0.20268,-0.0076706,-0.097734,-0.20963,0.018587,0.037484,0.10028,0.0061194,0.16871,0.32051,0.18563,-0.10268,0.026573,-0.027463,-0.0027082,-0.19878,0.21536,-0.11258,-0.046946,-0.087829,-0.13715,-0.17968,-0.013092,0.01826,-0.0021105
