,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
30,-0.027287,-0.029631,-0.12899,-0.072393,-0.080869,-0.074027,-0.0064002,-0.021137,-0.11311,0.098512,-0.10155,0.090556,0.0063852,-0.12966,-0.025488,-0.029758,-0.0050245,0.091682,-0.021152,0.29446,-0.045376,-0.022299,0.1816,-0.022888,0.029369,0.14133,0.20652,0.13749,-0.075712,-0.13541,1,0.021967,0.15578,-0.048116,-0.13382,0.03486,-0.37416,0.24168,0.21098,0.26144,-0.036861,0.15088,-0.044644,-0.04097,0.013203,0.19446,-0.14856,0.15546,0.060248,0.17401,0.00050981,-0.04993,-0.012235,0.076916,0.3245,-0.016116,-0.19523,-0.17027,-0.0034691,0.21694,0.16013,-0.053869,-0.24986,0.10807,0.28402,0.11381,0.28924,0.19456,0.067142,0.10575,0.20676,-0.15458,0.11396,-0.18416,-0.33779,0.16452,0.15356,-0.095617,-0.25253,-0.00063326,-0.1652,0.31412,-0.020391
31,-0.38132,-0.24849,-0.31396,-0.37339,-0.25056,-0.31072,-0.27722,-0.33306,-0.41842,-0.14917,-0.0046342,-0.21486,-0.038632,-0.090247,-0.29501,-0.25149,-0.10036,-0.046443,0.031925,0.084204,0.20542,-0.0084712,0.12418,0.39234,-0.095085,-0.0090683,0.0093266,0.37201,0.3266,0.056468,0.021967,1,0.1786,0.07504,-0.12857,0.23319,-0.0079833,0.038716,0.019134,0.053186,0.071258,0.063746,0.059669,0.32722,0.48252,0.31257,0.12606,-0.036925,-0.026829,0.19855,0.0037969,0.25238,0.068185,-0.021846,0.26982,-0.054603,-0.12021,-0.19023,-0.053191,-0.11512,-0.075478,0.070914,-0.069278,0.0018117,-0.074877,0.18436,0.12304,0.0058542,0.21306,-0.01757,0.18569,-0.22668,-0.30446,0.15301,-0.036074,-0.12708,-0.053458,0.13895,0.16767,0.052955,0.068193,-0.041338,-0.20159
32,-0.23364,-0.30406,-0.18194,-0.25386,-0.44688,-0.22519,-0.34504,0.05734,-0.36963,-0.32148,-0.30709,-0.2178,0.061087,0.088192,-0.19042,0.10592,0.14775,0.031946,0.33291,-0.10855,-0.050296,-0.023635,0.05615,-0.022333,-0.027176,-0.17563,0.14867,0.072498,0.19788,-0.093187,0.15578,0.1786,1,0.018421,-0.099213,0.051883,-0.13344,-0.019201,0.2146,0.042181,-0.12499,-0.055548,0.18383,0.0026794,0.013571,0.17957,0.30668,0.19289,-0.24741,-0.10956,-0.011747,-0.1447,-0.068456,0.25718,0.12312,-0.1444,-0.13147,-0.061621,0.1226,0.13013,0.32601,-0.049732,-0.18834,0.057993,0.20932,0.17779,0.032762,-0.051442,0.15604,-0.11841,0.15192,-0.26234,0.013502,-0.20961,0.048858,0.082459,-0.097348,0.10443,0.14101,-0.10977,-0.0076771,-0.071953,-0.24082
33,0.12555,0.052539,-0.033238,0.059362,0.06792,0.1481,0.23715,0.12452,0.076791,-0.030353,0.078287,0.26155,0.39702,-0.063824,-0.089286,0.14033,0.056183,0.086493,0.1271,-0.023361,0.27699,0.21329,-0.068809,0.14558,-0.020544,-0.11054,-0.098848,0.1121,0.055325,0.1093,-0.048116,0.07504,0.018421,1,0.14531,0.23769,0.14001,0.095999,0.14106,0.11281,0.046221,0.055786,0.025216,0.15026,0.23713,0.15845,0.011612,0.054886,0.054741,0.21404,0.0041435,0.17096,0.050948,0.057977,-0.096575,-0.18392,0.063689,0.041472,0.093851,0.15013,0.17467,-0.10525,0.2495,0.40983,0.032,-0.018058,-0.058277,-0.0022411,0.16109,-0.00074749,0.040867,0.053526,0.068395,0.086382,-0.27282,0.15655,0.025076,-0.0053666,0.22136,-0.26107,-0.05071,-0.017253,-0.12697
34,-0.022633,-0.11552,0.068682,0.0039755,0.0077084,0.10921,-0.0055439,0.00332,-0.055639,-0.017096,-0.14042,0.14968,0.012033,0.00064513,-0.064886,0.00075862,0.069792,0.3105,0.08682,-0.029351,0.052034,0.042108,0.14197,-0.024213,-0.103,0.11166,0.15625,0.18472,0.17537,0.27286,-0.13382,-0.12857,-0.099213,0.14531,1,-0.011022,-0.0019309,0.035507,0.10195,0.090757,-0.15539,-0.02717,0.14377,0.38134,0.03495,0.15235,0.11876,0.21262,0.20012,-0.0233,0.20628,-0.0023423,0.20549,0.11593,0.14889,-0.21624,0.2278,0.060204,-0.15515,0.13389,-0.077148,0.14482,0.12389,0.009126,-0.089243,0.084867,-0.07056,-0.086243,-0.14901,0.032849,-0.14253,0.1137,0.15144,-0.073881,0.030122,0.1195,0.22482,-0.072831,-0.0013565,-0.12032,-0.22082,0.063502,-0.15338
35,-0.018726,-0.23201,-0.065431,0.028245,-0.18466,0.0038875,-0.045839,-0.13716,-0.094956,-0.071508,-0.071103,0.013868,0.033553,0.0078424,-0.27852,0.12278,-0.16877,-0.13043,0.096156,-0.02825,-0.11882,-0.1131,-0.27623,0.047991,-0.013946,-0.20492,0.21231,0.24089,0.22815,-0.0097462,0.03486,0.23319,0.051883,0.23769,-0.011022,1,-0.005917,-0.052088,0.0059159,-0.01186,-0.2861,0.12193,0.10372,-0.027098,0.19433,0.24898,0.035094,0.16564,0.007408,0.18742,0.0061123,0.23537,0.20988,-0.19077,0.076652,0.029816,0.0056668,0.16329,-0.083536,-0.11324,0.04564,0.19006,0.0084886,0.10366,0.10253,0.1467,-0.032582,-0.1745,-0.013848,-0.15075,0.1438,0.083266,0.070666,0.11985,0.16484,-0.070275,-0.13822,-0.013965,0.23597,-0.026535,-0.17826,0.064983,0.016029
36,0.12824,0.15979,0.098802,0.10776,0.10134,0.15715,0.25343,0.2115,0.23735,0.065645,0.1591,0.064276,0.10904,-0.08773,0.090308,-0.064285,0.16426,0.11087,-0.082523,-0.10981,0.010335,-0.054856,-0.22789,0.0077094,0.098646,-0.057457,0.055602,-0.10544,-0.1434,0.027503,-0.37416,-0.0079833,-0.13344,0.14001,-0.0019309,-0.005917,1,-0.19621,-0.0477,-0.10408,0.018108,0.14282,-0.12248,0.099312,0.13038,0.069503,-0.11036,-0.092909,0.1834,0.023087,0.10364,0.14686,-0.1178,-0.093265,-0.089411,0.15015,0.059646,0.13624,0.21427,-0.094052,-0.098188,0.093602,0.22168,0.17401,-0.0213,-0.033734,-0.14406,-0.11434,0.24989,-0.091255,0.092478,0.17989,-0.035391,0.36596,-0.029808,0.041753,-0.1896,0.031837,-0.09812,-0.17159,0.20108,-0.097825,0.018853
37,0.025824,-0.0026483,-0.12396,-0.051552,0.038526,-0.16519,0.012247,-0.22887,-0.10559,-0.05543,-0.19281,-0.022274,0.12232,-0.031385,-0.15618,-0.0054815,-0.14979,-0.10498,-0.0096746,-0.0086088,0.09699,0.054841,0.06418,0.31946,0.059224,0.31989,-0.26974,0.22827,0.17074,0.18003,0.24168,0.038716,-0.019201,0.095999,0.035507,-0.052088,-0.19621,1,0.20702,0.30453,0.13991,-0.047681,0.089597,-0.087981,0.018109,0.14812,0.08807,0.089611,0.13664,0.24836,-0.096914,0.061815,-0.026987,0.12055,0.1665,-0.23843,-0.1923,-0.0701,0.05397,-0.1327,0.076217,-0.1009,-0.23063,0.11972,-0.047708,-0.20876,0.079848,0.20617,0.063845,0.072552,0.18901,0.30112,0.23871,0.014939,-0.21848,0.011679,0.23896,-0.039747,-0.32643,0.039846,-0.087049,0.0059102,-0.10559
38,-0.056571,-0.14383,-0.091718,-0.095078,-0.16896,-0.16953,-0.03036,-0.085387,0.11923,-0.17468,-0.12659,0.073742,0.0043459,0.023974,-0.18155,-0.053528,0.053,0.19373,0.22757,-0.14544,0.040718,-0.097739,0.032378,0.039859,0.05543,0.0035611,0.12187,0.14514,0.016972,0.019757,0.21098,0.019134,0.2146,0.14106,0.10195,0.0059159,-0.0477,0.20702,1,0.22431,0.082541,-0.047201,-0.049981,0.080337,0.13809,0.24649,-0.084446,-0.24166,0.08117,0.16193,0.20675,0.26482,0.097642,0.34298,0.4479,-0.076482,0.17738,0.28248,0.031869,0.0060423,0.23444,0.085311,-0.073057,-0.0078994,0.2533,-0.10042,0.098584,-0.0056121,0.037788,-0.0055409,0.043808,0.081046,0.091554,-0.23773,-0.19916,0.13107,0.060381,0.0072555,-0.085563,-0.26371,-0.21652,-0.046459,-0.224
39,-0.12533,-0.26993,-0.3602,-0.30168,-0.17087,-0.43531,-0.30725,-0.28245,-0.10317,-0.19791,-0.24244,-0.014578,-0.0015229,-0.42587,-0.32149,-0.028519,0.063482,-0.020975,-0.046642,-0.28716,-0.026184,-0.074129,-0.011041,-0.037027,0.35012,0.30107,-0.058613,0.47461,-0.14327,0.1022,0.26144,0.053186,0.042181,0.11281,0.090757,-0.01186,-0.10408,0.30453,0.22431,1,0.23854,0.11027,-0.10435,-0.019015,0.24512,0.32752,-0.15666,0.30055,-0.094387,0.027025,0.1295,-0.0013274,0.27269,-0.020164,0.27623,-0.12403,-0.23367,0.019159,-0.1137,0.18122,-0.039505,-0.30739,0.16179,0.17198,-0.11362,0.1568,0.13626,0.27282,0.13458,0.15413,-0.0079676,0.26792,-0.16637,-0.1301,0.06573,-0.18495,0.24889,0.03203,-0.087534,0.16288,-0.10436,0.020242,0.14887
40,-0.16614,-0.056474,-0.31725,-0.12185,0.023201,-0.26881,0.06241,0.051199,-0.01104,0.026754,0.10255,-0.0071286,0.048674,-0.19086,0.037973,-0.11946,-0.050787,0.15384,-0.25776,0.12923,0.18623,-0.069304,0.10214,-0.13622,0.1242,0.17758,-0.26682,-0.03825,-0.093299,-0.12291,-0.036861,0.071258,-0.12499,0.046221,-0.15539,-0.2861,0.018108,0.13991,0.082541,0.23854,1,0.032452,0.19487,0.1151,0.083482,0.059405,-0.017639,-0.014426,0.069881,0.12296,0.1835,-0.13507,0.14935,-0.035617,0.23484,-0.013123,0.10666,-0.1393,-0.066686,0.10748,-0.051765,0.073514,0.047591,0.18595,0.025131,-0.42219,0.050312,-0.072676,0.097898,0.067357,-0.08685,-0.063934,-0.24292,-0.14977,-0.077309,-0.24633,-0.12413,0.028025,-0.049315,-0.031081,0.08748,-0.29815,-0.045008
41,-0.13651,0.042637,-0.069589,0.14057,0.017341,0.015473,-0.19302,-0.0323,-0.049556,0.19546,0.090933,0.051033,-0.048681,-0.13615,-0.2275,-0.0087647,-0.029188,0.16378,-0.30146,-0.23967,0.33325,0.13809,0.084273,0.11066,-0.21969,0.026615,0.026876,-0.12079,0.013729,0.31552,0.15088,0.063746,-0.055548,0.055786,-0.02717,0.12193,0.14282,-0.047681,-0.047201,0.11027,0.032452,1,0.0094034,0.038597,-0.063226,0.15905,-0.089002,0.11001,0.035369,-0.09795,0.07165,0.039143,-0.048981,-0.14755,-0.014854,0.12736,-0.18142,-0.059498,0.084212,0.19307,-0.044381,-0.10044,0.045122,0.10928,0.096197,-0.11587,-0.038773,-0.13909,0.0016715,-0.0077327,-0.040302,-0.050493,0.058761,-0.030728,-0.14031,-0.22396,-0.056563,-0.099723,-0.15422,-0.1736,0.010872,0.054142,0.028264
42,-0.14877,0.0062454,-0.13661,-0.085944,-0.10483,-0.10474,-0.057498,0.011531,-0.19918,-0.031935,-0.24692,-0.25399,-0.0026087,0.199,0.018036,0.34235,-0.029393,-0.078323,-0.26865,0.17377,0.3793,-0.0077412,0.25919,0.064535,-0.11898,0.038089,0.054614,0.062892,0.25071,0.0979,-0.044644,0.059669,0.18383,0.025216,0.14377,0.10372,-0.12248,0.089597,-0.049981,-0.10435,0.19487,0.0094034,1,0.076523,-0.059492,-0.024097,0.36016,0.033932,-0.086464,-0.13739,0.012296,-0.16877,0.17383,0.17063,0.012952,-0.2616,0.29644,-0.23274,0.10923,0.064989,-0.034111,0.27748,-0.036499,0.12108,0.13372,-0.1708,-0.20995,-0.11911,0.032528,-0.10831,0.081578,-0.0021174,0.12283,-0.16499,-0.048867,-0.033503,-0.23425,-0.17206,0.027736,0.075488,-0.0064435,-0.1983,-0.25338
43,-0.17429,-0.14871,-0.1459,-0.21557,-0.14033,0.095317,-0.095724,0.10213,-0.18425,-0.11159,-0.02998,-0.30036,0.019378,-0.024592,0.061633,0.022255,0.041164,0.099291,-0.10014,0.051545,-0.080913,-0.13515,0.070795,-0.0018094,-0.13335,-0.067915,0.2255,0.1871,0.11044,0.1132,-0.04097,0.32722,0.0026794,0.15026,0.38134,-0.027098,0.099312,-0.087981,0.080337,-0.019015,0.1151,0.038597,0.076523,1,0.46973,0.33276,-0.086022,-0.049721,0.19869,-0.03503,0.2672,0.14684,0.022558,0.1396,0.15338,0.071749,0.088817,-0.0098081,-0.18969,0.015966,-0.034753,0.058878,0.010741,0.13336,-0.2749,0.079933,0.074402,0.071043,-0.044625,0.10105,-0.020041,-0.21847,-0.15845,0.090322,-0.14819,-0.036033,-0.14739,-0.055963,0.118,-0.29332,-0.032562,-0.020998,-0.27654
44,-0.12516,-0.23545,-0.23498,-0.28852,-0.17135,-0.12847,-0.058079,-0.010883,-0.2272,-0.056569,-0.05121,-0.12971,0.087573,-0.29277,-0.06899,-0.01367,-0.002642,-0.056669,0.10888,0.18937,0.11135,-0.3109,0.052321,0.15803,0.09714,-0.0099902,0.15385,0.35627,0.36237,0.097982,0.013203,0.48252,0.013571,0.23713,0.03495,0.19433,0.13038,0.018109,0.13809,0.24512,0.083482,-0.063226,-0.059492,0.46973,1,0.27809,-0.28296,-0.078205,0.21458,0.27865,-0.0058429,0.48715,0.20651,0.097937,0.18456,-0.13819,-0.12529,-0.0046033,-0.14654,-0.31854,-0.035869,0.058824,0.007392,0.078849,-0.18013,0.072898,0.3737,0.060995,0.097865,0.038799,-0.045991,0.01377,-0.23676,0.19539,-0.093686,-0.089407,0.10671,0.034798,0.12877,0.033734,0.13636,-0.11261,-0.25161
45,-0.18913,-0.30967,-0.2133,-0.14543,-0.38517,-0.13893,-0.19385,-0.083982,-0.082797,0.065844,0.0037739,0.039972,-0.088661,0.13245,-0.11483,-0.13566,-0.094821,0.086496,0.19633,-0.016017,-0.071008,-0.086514,0.13678,0.15602,-0.074939,0.22708,0.25392,0.33095,0.13915,-0.0022576,0.19446,0.31257,0.17957,0.15845,0.15235,0.24898,0.069503,0.14812,0.24649,0.32752,0.059405,0.15905,-0.024097,0.33276,0.27809,1,0.14291,0.39181,0.19261,-0.13459,0.13358,0.22543,0.11275,0.30221,0.3027,0.18059,0.12889,0.0082271,-0.040685,0.26065,0.15716,0.10812,-0.16808,0.059592,0.03221,0.054585,0.27185,0.21513,0.13124,0.1514,0.22087,0.10864,0.13396,0.14168,0.11376,-0.067083,0.081719,0.083381,-0.10393,-0.1168,0.078481,-0.021017,-0.30139
46,-0.19001,-0.14128,-0.0020565,-0.15345,-0.21153,-0.053965,-0.13918,-0.15517,-0.22435,-0.0036362,-0.049232,-0.0017854,-0.24998,0.21099,-0.073265,-0.16323,0.088788,-0.054727,0.31034,0.048484,0.050609,0.01587,0.016622,0.11263,-0.039218,-0.03897,-0.14808,0.1867,0.22907,0.10772,-0.14856,0.12606,0.30668,0.011612,0.11876,0.035094,-0.11036,0.08807,-0.084446,-0.15666,-0.017639,-0.089002,0.36016,-0.086022,-0.28296,0.14291,1,0.018752,0.11506,-0.042664,-0.14341,-0.098883,-0.13587,0.19336,-0.038768,-0.19349,-0.02421,-0.25867,0.060394,0.1364,0.093883,0.21652,-0.075661,0.11581,0.12546,0.031816,-0.25225,-0.15561,0.25044,0.094139,0.082744,-0.17415,0.10934,-0.13681,0.13054,0.30775,-0.10103,0.18549,0.072156,-0.034604,0.092439,-0.26366,-0.073624
47,-0.043041,-0.071743,-0.13766,-0.1062,-0.11854,-0.094648,-0.11356,0.079074,-0.20468,-0.075366,0.0087933,0.078095,0.128,0.037722,-0.11578,0.10153,-0.15301,0.13068,0.10926,0.039174,-0.073807,0.20822,0.17238,0.018049,-0.10839,-0.0095706,0.012877,0.19209,0.12572,0.096164,0.15546,-0.036925,0.19289,0.054886,0.21262,0.16564,-0.092909,0.089611,-0.24166,0.30055,-0.014426,0.11001,0.033932,-0.049721,-0.078205,0.39181,0.018752,1,-0.098461,-0.13539,-0.16118,-0.21899,0.15298,-0.12267,0.025843,-0.0662,0.025117,-0.21981,0.015751,0.10307,-0.0048479,0.035568,0.19923,0.082938,0.15168,0.15684,0.14899,0.34678,-0.089578,-0.12236,0.31473,0.15826,0.070549,0.1638,0.082638,-0.11281,0.12685,-0.016899,-0.090014,-0.014218,0.2099,0.14968,0.095386
48,0.18111,0.12318,0.12064,0.1335,0.090622,0.19158,0.25082,0.2302,0.084368,0.33249,0.15034,0.19986,0.049262,0.1167,0.26076,0.05276,0.0065494,0.39835,-0.0099917,0.36404,-0.068351,-0.20789,0.10863,0.084564,0.17709,0.025322,-0.005935,0.055742,0.15117,-0.00083981,0.060248,-0.026829,-0.24741,0.054741,0.20012,0.007408,0.1834,0.13664,0.08117,-0.094387,0.069881,0.035369,-0.086464,0.19869,0.21458,0.19261,0.11506,-0.098461,1,0.17216,-0.033007,-0.0074269,-0.055576,0.081897,0.060135,0.16057,-0.04658,-0.10312,-0.062536,-0.062834,-0.060724,0.37994,-0.059203,-0.14006,0.20647,-0.1822,0.16926,0.011776,0.17436,0.2151,0.10445,-0.075398,0.14915,0.23092,-0.051338,0.094479,0.14747,0.094573,-0.115,0.0094198,0.14441,-0.079685,0.048557
49,0.10637,-0.075755,-0.057997,-0.080853,0.11566,0.13756,0.19226,0.04538,-0.027998,-0.065961,0.066341,0.095321,0.30149,-0.05064,0.02704,-0.093583,-0.022337,0.083144,0.22617,0.35419,0.15313,0.068871,-0.070667,0.32577,0.0073339,0.022201,-0.18526,0.025947,0.27889,0.021222,0.17401,0.19855,-0.10956,0.21404,-0.0233,0.18742,0.023087,0.24836,0.16193,0.027025,0.12296,-0.09795,-0.13739,-0.03503,0.27865,-0.13459,-0.042664,-0.13539,0.17216,1,-0.070615,0.25712,0.06593,-0.27125,0.0051963,-0.18389,-0.20898,0.15634,0.039052,-0.22468,0.19656,0.28694,-0.036407,0.18361,0.076387,-0.27014,0.11573,-0.20007,0.24249,-0.1187,0.19599,-0.11857,-0.12997,-0.050871,-0.43912,0.089221,0.18104,-0.014255,-0.20133,0.025063,0.059711,-0.018015,-0.13999
50,-0.15804,-0.2603,-0.15881,-0.15014,-0.19437,-0.042271,-0.23397,0.087869,-0.057715,-0.094024,-0.12196,0.046461,-0.16772,-0.23644,0.0067237,0.021669,-0.11241,0.079277,-0.19095,-0.19047,-0.15417,0.046298,-0.084914,-0.19598,0.12822,0.076861,0.0098971,-0.20492,-0.13947,-0.15276,0.00050981,0.0037969,-0.011747,0.0041435,0.20628,0.0061123,0.10364,-0.096914,0.20675,0.1295,0.1835,0.07165,0.012296,0.2672,-0.0058429,0.13358,-0.14341,-0.16118,-0.033007,-0.070615,1,-0.030184,-0.083996,-0.072278,0.16669,0.24943,0.1251,-0.041583,-0.1171,0.33068,-0.063244,-0.11941,-0.11715,0.053365,-0.22453,-0.00015179,0.10066,-0.13487,0.089449,-0.027601,-0.2001,0.017901,0.10742,-0.25161,0.048221,-0.32085,0.011473,0.2832,-0.060327,0.037629,-0.19011,0.19594,-0.10215
51,-0.15752,-0.19897,-0.13761,-0.17367,-0.17495,0.02701,-0.11176,-0.16181,-0.046136,-0.16901,0.06981,0.075442,0.039701,-0.29649,-0.25123,-0.086599,-0.20356,-0.18409,0.3279,-0.15552,0.078793,-0.040596,-0.23404,0.30219,-0.017045,0.006245,0.018125,0.22366,0.19399,0.37312,-0.04993,0.25238,-0.1447,0.17096,-0.0023423,0.23537,0.14686,0.061815,0.26482,-0.0013274,-0.13507,0.039143,-0.16877,0.14684,0.48715,0.22543,-0.098883,-0.21899,-0.0074269,0.25712,-0.030184,1,0.2414,-0.060484,0.10182,-0.12173,0.017857,0.24755,-0.044242,-0.21107,-0.095296,0.11032,-0.20499,0.22434,0.053081,-0.059769,0.22991,0.10895,0.034092,-0.15235,-0.33524,0.34576,-0.15851,0.090782,0.055899,-0.11865,0.057558,0.10653,0.195,0.0232,0.0049083,-0.052128,-0.23361
52,0.20244,0.13204,0.15301,0.16544,0.088415,0.016239,0.22907,0.091239,0.26538,0.12556,0.097234,0.13459,0.21334,-0.1538,-0.048838,0.30481,0.041108,0.11986,-0.016786,0.1959,0.2509,-0.098691,0.1519,0.080723,0.10229,0.019019,0.23714,0.18202,0.18756,0.33569,-0.012235,0.068185,-0.068456,0.050948,0.20549,0.20988,-0.1178,-0.026987,0.097642,0.27269,0.14935,-0.048981,0.17383,0.022558,0.20651,0.11275,-0.13587,0.15298,-0.055576,0.06593,-0.083996,0.2414,1,-0.12169,-0.070286,-0.077459,0.22695,0.20129,-0.20817,-0.090663,0.032239,0.15514,-0.15312,0.020071,0.14558,-0.032463,0.0054853,-0.0031536,0.072411,-0.31582,-0.16866,0.10834,-0.22497,0.045242,0.11737,-0.073496,0.17659,-0.025691,0.3657,0.27954,-0.037584,-0.088361,0.0358
53,0.15912,0.062004,0.2219,0.18817,-0.048054,0.040765,0.052008,0.066788,0.12168,0.22544,-0.12964,0.073892,-0.24301,0.21674,-0.039093,0.07629,0.031196,0.026274,0.12098,-0.029733,0.11247,-0.01325,0.31255,0.0084965,-0.21112,0.255,0.31806,0.017522,0.084867,-0.1433,0.076916,-0.021846,0.25718,0.057977,0.11593,-0.19077,-0.093265,0.12055,0.34298,-0.020164,-0.035617,-0.14755,0.17063,0.1396,0.097937,0.30221,0.19336,-0.12267,0.081897,-0.27125,-0.072278,-0.060484,-0.12169,1,0.18977,0.017223,0.27452,0.16027,0.24973,0.1433,0.11017,-0.072768,-0.1042,0.10767,0.030697,0.020772,0.12664,0.083516,-0.12249,0.31249,0.1972,-0.041786,0.25795,-0.028836,0.018319,0.386,0.18131,0.030007,-0.069458,-0.24589,0.07479,-0.32399,-0.19539
54,-0.37196,-0.29114,-0.28362,-0.2639,-0.23724,-0.38685,-0.12904,-0.38844,-0.29806,-0.25928,-0.19952,0.065539,-0.058129,-0.21169,-0.32675,-0.39515,-0.17306,0.18848,0.10702,-0.090077,-0.19281,-0.22864,0.09352,-0.15397,0.18824,0.21002,0.14708,0.44178,-0.1686,-0.22005,0.3245,0.26982,0.12312,-0.096575,0.14889,0.076652,-0.089411,0.1665,0.4479,0.27623,0.23484,-0.014854,0.012952,0.15338,0.18456,0.3027,-0.038768,0.025843,0.060135,0.0051963,0.16669,0.10182,-0.070286,0.18977,1,-0.016287,-0.091267,-0.12256,-0.095047,0.16004,-0.1518,-0.097779,0.025649,-0.040908,0.2202,0.25989,0.13606,-0.02153,-0.15723,0.15999,-0.069598,0.025727,-0.10364,-0.32499,0.051381,-0.10429,0.039569,0.057913,-0.071423,-0.1209,-0.23564,-0.24457,-0.077389
55,0.22114,0.18589,0.37415,0.19611,0.217,0.18136,0.16163,0.21407,0.32035,0.24836,0.14488,0.022062,-0.011811,0.18622,0.15929,0.13645,-0.075513,0.14498,-0.0031981,-0.11173,-0.24877,-0.16965,-0.055042,-0.16343,-0.19201,0.14786,0.095701,-0.2748,-0.44581,-0.44784,-0.016116,-0.054603,-0.1444,-0.18392,-0.21624,0.029816,0.15015,-0.23843,-0.076482,-0.12403,-0.013123,0.12736,-0.2616,0.071749,-0.13819,0.18059,-0.19349,-0.0662,0.16057,-0.18389,0.24943,-0.12173,-0.077459,0.017223,-0.016287,1,0.049145,0.22469,-0.003724,0.14529,-0.037559,0.061612,-0.093151,-0.14761,-0.094441,0.2304,-0.021402,-0.018442,-0.12404,-0.10545,0.070989,0.0024786,-0.15634,0.14209,0.097065,-0.079933,-0.05832,0.33287,0.077137,-0.023892,-0.13974,0.13988,0.22849
56,0.015297,0.020658,0.13594,0.22855,0.015824,0.014064,0.1686,0.11206,0.1796,0.12586,0.15702,0.1013,-0.1193,0.25093,0.084852,0.088863,-0.30925,0.067254,-0.095963,0.061046,0.099342,0.041643,0.082576,0.12571,-0.35255,-0.20856,0.33658,-0.19151,0.069444,-0.041776,-0.19523,-0.12021,-0.13147,0.063689,0.2278,0.0056668,0.059646,-0.1923,0.17738,-0.23367,0.10666,-0.18142,0.29644,0.088817,-0.12529,0.12889,-0.02421,0.025117,-0.04658,-0.20898,0.1251,0.017857,0.22695,0.27452,-0.091267,0.049145,1,0.21184,-0.055765,0.092506,0.022861,0.21638,0.02931,-0.0021848,0.097649,-0.28976,-0.073961,-0.0055031,-0.29877,-0.036344,0.052024,0.099933,0.089786,0.059624,-0.016853,0.21348,-0.076882,-0.11933,-0.0037083,-0.094145,-0.18909,-0.13797,-0.20104
57,0.16159,0.049615,0.16481,0.11148,0.0078623,0.014018,0.013217,-0.055998,0.28531,-0.1056,-0.16156,-0.11493,0.1149,0.010164,-0.21784,0.15826,0.056953,-0.16264,0.11514,-0.33509,-0.065373,-0.11523,-0.17387,0.042466,-0.060546,0.054095,0.23848,-0.18993,-0.040734,-0.10012,-0.17027,-0.19023,-0.061621,0.041472,0.060204,0.16329,0.13624,-0.0701,0.28248,0.019159,-0.1393,-0.059498,-0.23274,-0.0098081,-0.0046033,0.0082271,-0.25867,-0.21981,-0.10312,0.15634,-0.041583,0.24755,0.20129,0.16027,-0.12256,0.22469,0.21184,1,-0.060719,-0.021431,0.28392,0.10314,-0.087216,0.21721,-0.10161,-0.11285,0.067593,-0.030674,-0.09674,0.041573,-0.054797,0.21586,-0.051947,0.14267,0.032503,0.065964,-0.013736,-0.15087,0.14351,-0.24552,-0.13008,-0.037839,0.13608
58,0.32515,0.24104,0.1404,0.12511,0.17559,0.31808,0.1631,0.23283,0.15712,0.30624,-0.070352,0.1771,0.022586,0.22058,0.19061,0.15139,0.12725,0.075287,0.050899,0.1045,0.075593,0.32491,0.19511,-0.11345,-0.14809,0.10557,0.14566,-0.3276,-0.10278,0.17506,-0.0034691,-0.053191,0.1226,0.093851,-0.15515,-0.083536,0.21427,0.05397,0.031869,-0.1137,-0.066686,0.084212,0.10923,-0.18969,-0.14654,-0.040685,0.060394,0.015751,-0.062536,0.039052,-0.1171,-0.044242,-0.20817,0.24973,-0.095047,-0.003724,-0.055765,-0.060719,1,0.066288,-0.11507,0.058532,0.16444,0.072232,0.13626,-0.07916,0.085063,0.01145,0.11725,-0.21676,0.2913,0.0095361,0.087646,0.20284,-0.15165,0.027776,-0.036439,0.46187,-0.079007,-0.080585,-0.010813,-0.27169,-0.34174
59,-0.00031943,-0.012722,0.016922,0.1215,0.027557,0.029854,-0.077901,-0.056629,0.098225,0.0055518,0.013894,0.15128,-0.087535,0.030396,-0.007339,-0.11685,0.11454,0.22796,-0.20871,-0.11074,-0.0013226,0.30518,0.23726,-0.16495,0.067641,0.10871,0.15766,-0.11998,-0.38373,-0.19008,0.21694,-0.11512,0.13013,0.15013,0.13389,-0.11324,-0.094052,-0.1327,0.0060423,0.18122,0.10748,0.19307,0.064989,0.015966,-0.31854,0.26065,0.1364,0.10307,-0.062834,-0.22468,0.33068,-0.21107,-0.090663,0.1433,0.16004,0.14529,0.092506,-0.021431,0.066288,1,0.07623,-0.2319,0.11712,0.10118,-0.095221,-0.0026357,-0.141,0.085636,0.27112,0.20385,-0.066352,-0.049384,-0.019389,-0.18392,0.09732,-0.094448,0.10889,0.068278,-0.076986,-0.10316,-0.0033835,-0.019095,0.063381
