,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
49,0.081969,0.12752,0.13461,0.17341,-0.021655,-0.11661,0.19493,0.041528,0.055528,0.10019,0.10573,0.15382,0.087453,0.2292,-0.18613,0.3181,0.32246,0.25258,0.28076,0.098824,0.16693,0.31023,0.12309,0.081257,-0.16309,0.045435,0.18153,-0.025699,0.16342,-0.077079,0.036314,0.30897,0.37241,0.27754,0.099939,0.092673,-0.0063448,0.19485,-0.064516,-0.09324,0.17837,-0.0046449,-0.044914,0.20132,-0.25085,0.033072,0.038075,0.1835,0.077884,1,0.23691,0.29108,0.018971,-0.11719,0.14706,-0.025594,0.016835,-0.032458,0.029286,0.24545,0.135,0.046733,0.0059173,0.068977,-0.16074,0.22222,-0.028979,-0.065892,0.090855,-0.13817,-0.0094518,-0.0027294,0.023743,0.12427,-0.082954,-0.079426,-0.10328,0.10275,-0.16015,-0.21233,0.085654,-0.010593,0.085835,-0.22958,-0.24093
50,-0.032477,-0.12827,-0.013882,-0.11297,-0.070042,-0.09148,0.067863,0.12085,-0.015133,-0.031836,-0.0059636,0.12106,-0.069213,0.2516,-0.032142,0.2587,0.081773,0.10258,0.0077764,-0.014588,0.19501,0.25391,-0.041577,-0.058041,0.19096,0.035607,0.11874,-0.23941,-0.11158,-0.029897,0.21214,0.21951,0.40409,-0.041783,0.31582,0.18287,0.14087,-0.097434,-0.22013,-0.019065,-0.14638,0.20376,0.23018,0.26273,0.023174,0.053344,-0.12421,0.067096,0.010604,0.23691,1,0.28469,-0.13638,-0.16982,-0.077455,0.15921,-0.052025,0.17471,-0.071165,-0.31343,-0.025023,0.042317,0.17603,0.27093,-0.31938,-0.062015,-0.17884,0.083285,0.17618,-0.051557,-0.05765,0.048905,0.11986,0.007958,0.073694,-0.24462,0.085667,-0.12435,-0.0032228,-0.080823,-0.0074199,-0.022808,0.18721,-0.16032,-0.024046
51,-0.0088321,0.018788,-0.079487,-0.093664,-0.11973,-0.048817,0.068249,-0.0072845,-0.026549,0.011504,-0.088506,0.23742,-0.10458,0.13215,-0.079247,-0.15552,0.038157,0.21403,0.031309,0.071433,0.068993,0.42424,0.16034,-0.08273,-0.10624,0.041035,-0.049878,0.078936,0.027092,0.18816,0.13676,0.097645,0.026291,0.26383,0.16455,0.048438,-0.063446,0.06176,-0.013707,-0.033564,0.14183,-0.0010099,0.31789,0.33474,-0.081807,0.28907,0.0088017,0.11351,0.13337,0.29108,0.28469,1,0.059355,0.085365,0.11334,0.1018,0.080253,0.025684,0.34581,0.020689,-0.031618,-0.014078,-0.005854,0.15898,-0.14633,0.20498,-0.19716,0.28011,0.0089383,0.11101,-0.028084,0.23598,0.111,0.050505,0.20867,-0.064009,0.42678,0.15622,-0.18819,0.068283,0.048115,0.01302,0.20616,-0.19823,-0.44149
52,-0.21781,-0.29856,-0.32637,-0.22422,-0.43755,-0.14366,-0.17881,-0.12464,-0.15694,-0.15226,-0.27831,-0.23773,-0.034694,-0.16223,0.053834,-0.031655,0.10136,0.10098,0.024508,0.21395,-0.17726,0.17784,0.39665,-0.012942,0.22633,0.021209,-0.054134,0.070822,-0.00088587,0.28199,-0.13403,0.20181,-0.033641,0.22263,0.0059507,0.02748,-0.26428,0.16835,0.056729,0.17239,0.32665,0.15068,0.028143,0.10457,-0.064885,0.37806,0.29127,0.2971,0.042315,0.018971,-0.13638,0.059355,1,0.21411,-0.056935,0.14829,0.08747,0.07942,0.23057,0.14293,-0.03213,0.3203,0.10673,-0.24349,0.10416,-0.17692,-0.1194,0.25776,-0.11546,0.022616,0.13897,0.10445,0.14962,-0.17455,-0.23755,0.011914,-0.14468,-0.19148,-0.07568,0.15925,-0.050311,0.045368,-0.12907,-0.052631,-0.22094
53,-0.21891,-0.15852,-0.14006,-0.097768,-0.31861,-0.14823,-0.18549,-0.24742,-0.19356,0.01492,0.056709,-0.1392,0.10047,-0.077357,-0.016761,-0.07185,0.10798,-0.28436,0.1694,0.055108,-0.18975,-0.21661,0.012221,-0.0053528,0.16665,0.21582,-0.24752,0.1561,0.072558,0.26463,-0.097637,0.0093287,-0.032342,-0.012924,-0.16392,-0.2294,-0.21142,0.18336,0.11999,0.19032,0.069825,0.33031,-0.11751,-0.039017,-0.027349,0.2168,0.25789,0.10981,0.12362,-0.11719,-0.16982,0.085365,0.21411,1,-0.14438,-0.14776,0.010915,0.046737,0.08463,0.11835,0.42429,0.26928,0.13548,0.16929,0.010377,-0.18925,0.011796,0.076712,-0.13686,0.069801,0.35047,-0.095049,0.0011751,0.05919,0.0049773,0.015763,0.19292,0.25481,0.10531,0.21397,0.11439,-0.026509,-0.26675,0.18954,-0.11424
54,0.18157,0.10013,0.1226,0.17442,0.16302,0.14608,0.24466,0.11484,0.35025,0.3898,-0.058097,0.22861,0.20952,0.0030494,-0.095172,0.11358,0.048082,0.26085,0.26949,-0.12838,0.25351,0.38034,-0.069292,-0.015641,0.29671,0.01251,0.077104,-0.039956,0.1323,-0.15445,0.037335,0.054649,-0.054855,0.059014,0.083118,-0.29235,-0.14898,0.45149,0.17598,-0.057634,0.033311,0.02261,0.087846,0.22556,0.30496,-0.091002,-0.099336,-0.13583,0.17836,0.14706,-0.077455,0.11334,-0.056935,-0.14438,1,-0.13347,0.026479,-0.15629,0.10899,0.33612,-0.15935,-0.062363,-0.20838,-0.12859,-0.042022,0.10125,0.16337,0.12249,0.033433,0.086405,0.23193,0.22074,-0.086477,0.23492,0.043075,-0.11113,0.026086,0.245,0.10942,-0.14068,0.059445,0.30823,0.12999,0.27642,-0.13519
55,-0.079842,-0.05491,-0.1113,0.025068,0.0083547,-0.12338,-0.1382,-0.063136,-0.0063999,-0.15649,-0.17696,0.039016,-0.0053998,-0.19967,0.17864,0.051072,0.038722,0.10623,-0.21246,0.10714,0.12335,0.28575,-0.018251,0.065719,0.024296,0.17748,0.27509,-0.075335,0.30854,0.0045936,0.22266,0.21931,-0.031262,0.081764,0.022286,-0.14171,-0.14304,-0.10288,0.04985,-0.028867,-0.081796,0.11064,-0.042544,-0.015206,0.025624,0.016851,0.17073,0.045503,0.086947,-0.025594,0.15921,0.1018,0.14829,-0.14776,-0.13347,1,0.054617,0.19428,0.32851,-0.1601,0.009955,0.082711,-0.096552,-0.030954,0.26578,-0.039631,0.15784,-0.023735,0.049096,0.25659,-0.16165,0.16385,0.16398,0.15852,-0.2634,0.30796,0.03544,-0.20652,-0.12617,-0.20341,0.086103,-0.060619,0.12289,-0.16067,-0.091585
56,-0.263,-0.23843,-0.12891,-0.052362,-0.18875,-0.18858,-0.30944,-0.18207,-0.15952,-0.21255,-0.17081,-0.15262,-0.030133,-0.21833,0.1513,-0.2208,-0.049666,-0.19134,0.098841,-0.042906,-0.34503,0.055254,0.12193,0.22199,0.080595,-0.25397,-0.10039,0.2088,0.23738,-0.034291,-0.29954,0.24665,-0.01732,-0.0032871,-0.11438,-0.030171,0.2269,0.084474,0.16236,0.07686,0.022365,0.046036,0.33515,0.021421,0.076926,-0.11269,-0.10107,0.017332,-0.0074386,0.016835,-0.052025,0.080253,0.08747,0.010915,0.026479,0.054617,1,-0.13663,-0.04436,0.1587,-0.087661,0.13909,0.059147,0.024764,0.088673,-0.34541,-0.052259,-0.059118,-0.0017913,0.17903,-0.067279,0.2275,0.20423,0.073755,-0.082906,0.0045508,0.14355,-0.20923,-0.17576,-0.05315,-0.37559,0.13978,-0.23039,0.01775,-0.18923
57,0.22195,0.15451,0.15133,0.23657,0.019688,0.21162,0.058114,0.35013,0.066742,0.10507,0.27749,0.061033,0.22217,0.139,0.089312,0.24494,-0.014216,0.05109,0.0044544,0.21413,-0.037092,-0.016565,-0.10881,-0.29059,0.067018,0.29475,0.090443,-0.037206,-0.051885,0.040746,-0.032114,0.14868,0.025329,-0.058828,-0.22447,-0.002573,-0.23214,-0.0377,-0.12574,0.36392,-0.089025,0.031485,-0.1601,-0.22809,0.16257,0.11988,-0.1306,-0.033313,-0.19788,-0.032458,0.17471,0.025684,0.07942,0.046737,-0.15629,0.19428,-0.13663,1,-0.016213,-0.31934,-0.039937,-0.023012,-0.019497,0.19272,0.16843,0.061283,-0.06192,0.0085151,-0.051023,0.032722,-0.14761,-0.05973,0.24842,-0.024668,-0.057575,-0.0098511,0.098523,-0.036881,0.17257,0.043568,0.046191,-0.026346,0.10367,-0.17852,-0.11659
58,0.0083439,0.017202,-0.032807,0.045415,-0.099004,-0.0085192,0.055673,0.10336,0.047362,0.04979,-0.12361,0.21748,0.050261,0.17507,0.051214,0.024962,0.20029,0.30647,0.11683,0.14145,-0.047333,0.25642,0.050171,-0.041705,0.11115,0.06744,-0.12493,-0.234,0.039714,0.13194,0.09706,0.03588,-0.01295,0.19797,0.11722,-0.043303,-0.034207,-0.022514,0.28746,-0.0011167,0.058962,0.33925,0.24102,0.1398,-0.11731,0.33414,0.10385,-0.16418,0.34596,0.029286,-0.071165,0.34581,0.23057,0.08463,0.10899,0.32851,-0.04436,-0.016213,1,0.13426,0.15952,-0.033313,0.19524,-0.13757,0.14806,0.056512,-0.068439,0.18981,-0.14367,0.23127,0.071703,0.1288,0.095493,-0.085231,-0.037541,0.02064,0.018267,0.11402,-0.013949,0.088456,0.26494,0.18393,-0.02168,-0.034445,-0.14541
59,0.11834,0.1251,0.14498,0.26577,0.010397,0.083015,0.040968,-0.033437,0.26633,0.26249,-0.0088959,0.071564,0.16496,0.015232,0.09435,0.066276,0.18282,-0.021808,0.29133,-0.29806,-0.046131,0.028064,0.068502,0.18573,0.086597,-0.063864,0.089447,0.10735,0.50506,0.017107,0.0075553,-0.20298,-0.06178,0.29289,-0.039552,-0.15466,-0.22612,0.1704,-0.14319,-0.10382,0.34099,0.0057776,0.030796,0.10956,-0.0097949,0.19425,-0.18686,0.12125,0.17846,0.24545,-0.31343,0.020689,0.14293,0.11835,0.33612,-0.1601,0.1587,-0.31934,0.13426,1,0.16391,0.0061826,-0.096513,-0.044151,-0.14204,0.0081598,0.010064,0.08324,-0.21795,-0.073884,-0.14832,0.093273,-0.2517,0.20016,0.13892,0.18504,-0.12259,0.22235,-0.16933,0.27592,-0.052489,0.17252,0.041098,0.36215,0.087569
60,0.044973,0.075896,-0.033511,-0.015062,-0.11142,-0.054191,0.0052981,-0.19374,-0.026578,0.11797,0.2258,-0.14015,-0.0048427,-0.088811,-0.010115,0.13869,0.021788,-0.18851,0.04429,-0.04319,0.21959,-0.0047446,0.22513,0.018829,-0.22,0.026181,-0.0031927,-0.091171,0.3279,0.052059,-0.052924,-0.019643,-0.18275,-0.00047189,0.1368,-0.21603,0.013476,-0.1166,-0.19727,0.15071,0.0090291,0.3452,-0.15713,-0.01138,-0.23933,0.097479,0.10441,-0.10389,0.26425,0.135,-0.025023,-0.031618,-0.03213,0.42429,-0.15935,0.009955,-0.087661,-0.039937,0.15952,0.16391,1,-0.095192,0.044981,0.089547,-0.15272,0.090875,-0.24218,-0.026093,-0.034218,-0.15806,0.18609,-0.33576,-0.14267,0.20207,0.038889,-0.10844,-0.072396,0.037135,0.049208,0.039602,0.23149,-0.14965,-0.083895,0.1067,0.039302
61,-0.28874,-0.35631,-0.27701,-0.21328,-0.39818,-0.2783,-0.32855,-0.32758,-0.26402,-0.24665,-0.22227,-0.35438,0.070675,-0.23757,-0.11088,-0.12598,0.10316,-0.13243,-0.015234,0.057591,-0.17248,0.23091,-0.061143,0.36983,0.23624,-0.030613,0.20467,0.07859,0.047605,0.14856,0.041559,0.26075,0.15836,0.12231,-0.04797,0.06549,0.063113,0.38349,0.051129,0.10664,-0.18699,0.1799,-0.13584,0.24883,0.1913,-0.010436,0.30465,0.33944,0.12586,0.046733,0.042317,-0.014078,0.3203,0.26928,-0.062363,0.082711,0.13909,-0.023012,-0.033313,0.0061826,-0.095192,1,0.14393,0.1464,0.18443,-0.021822,-0.10134,-0.060549,-0.062233,0.23984,0.45244,0.021598,0.0081654,-0.050632,-0.13597,-0.021214,0.068992,0.14148,-0.039095,0.13346,-0.20888,-0.21724,-0.27932,-0.077872,0.013712
62,-0.26583,-0.30283,-0.20672,-0.1023,-0.25198,-0.10795,-0.10745,-0.014781,-0.30904,-0.35616,-0.29249,-0.058911,-0.075316,0.10615,-0.25329,-0.073306,-0.031773,-0.22305,0.09654,0.14879,0.10834,-0.028452,-0.15551,0.28265,0.26733,-0.027028,-0.24327,-0.075615,-0.26641,0.12909,0.16324,-0.047035,0.14225,-0.03317,0.25101,0.10911,-0.10652,-0.17112,0.010237,-0.043028,-0.2305,0.22194,0.32114,0.12105,-0.028635,0.075987,0.13142,-0.064848,0.0031442,0.0059173,0.17603,-0.005854,0.10673,0.13548,-0.20838,-0.096552,0.059147,-0.019497,0.19524,-0.096513,0.044981,0.14393,1,0.058827,0.040178,-0.15137,-0.19352,0.14044,-0.10959,-0.32026,0.073012,-0.047935,0.044608,-0.21649,-0.16202,0.05599,-0.10798,-0.059707,0.088585,0.2048,-0.10479,-0.082753,-0.21911,-0.12446,0.12581
63,-0.062744,-0.053739,-0.057227,-0.026305,-0.12355,-0.048427,-0.18588,-0.089035,-0.27769,-0.022883,0.10201,0.11497,-0.0056666,0.012465,0.17334,-0.19865,-0.036089,-0.15178,-0.019484,-0.096811,0.24308,-0.088305,-0.16688,-0.15123,0.23788,-0.16142,-0.015917,0.10782,0.13149,0.14977,0.02882,0.19359,0.011339,0.025364,-0.07326,0.024194,-0.058734,-0.015265,-0.21869,-0.043686,-0.19586,0.11325,-0.078804,0.11954,0.011589,0.12849,-0.20737,0.034227,0.01926,0.068977,0.27093,0.15898,-0.24349,0.16929,-0.12859,-0.030954,0.024764,0.19272,-0.13757,-0.044151,0.089547,0.1464,0.058827,1,-0.15149,-0.017896,0.073901,0.25634,-0.10064,-0.1267,-0.059743,-0.17765,-0.043141,0.068801,0.0060148,-0.13459,0.021971,0.055029,-0.46445,0.064563,-0.18867,0.16795,-0.064491,-0.16107,0.040883
64,-0.082147,-0.095346,-0.1059,0.046897,-0.017212,-0.1691,-0.063852,-0.079543,-0.10326,-0.35499,-0.10062,-0.13698,0.1622,-0.24708,0.16586,-0.14424,-0.16891,-0.052919,-0.036121,0.30333,-0.40219,-0.065254,-0.23045,0.11305,0.15029,0.13217,0.13678,0.13882,-0.015367,-0.058314,-0.21955,0.011079,-0.15847,-0.13279,-0.13676,0.006128,-0.070883,0.082567,0.10003,0.0057286,-0.021085,-0.12738,-0.13156,-0.26175,0.011792,-0.0055028,0.049079,-0.00022267,-0.27235,-0.16074,-0.31938,-0.14633,0.10416,0.010377,-0.042022,0.26578,0.088673,0.16843,0.14806,-0.14204,-0.15272,0.18443,0.040178,-0.15149,1,-0.20284,-0.097833,-0.062887,0.073791,0.15117,0.018484,0.15366,-0.1563,-0.050896,-0.23147,0.25948,0.16594,-0.20208,-0.074632,-0.025283,0.28715,-0.1304,-0.0033928,-0.093203,0.0021741
65,0.29609,0.47644,0.21869,0.30814,0.37517,0.27778,0.40795,0.28156,0.20902,0.20386,0.3033,0.39536,0.15392,0.26236,-0.17988,0.18284,0.19167,0.31898,0.018631,-0.018626,0.34505,0.054017,0.064176,0.052626,-0.31341,0.13372,0.040475,0.073594,0.075239,-0.010942,0.3077,-0.18463,-0.12225,0.027457,0.11571,0.11071,-0.072362,-0.19384,-0.050375,0.14061,0.056859,-0.11499,-0.23289,0.097448,-0.0099631,-0.12311,0.037607,-0.20578,0.0648,0.22222,-0.062015,0.20498,-0.17692,-0.18925,0.10125,-0.039631,-0.34541,0.061283,0.056512,0.0081598,0.090875,-0.021822,-0.15137,-0.017896,-0.20284,1,0.086097,-0.17124,0.19243,-0.12239,0.054158,0.13594,-0.036889,0.019388,0.11104,0.023199,-0.0061225,0.098707,0.1094,0.025233,-0.2077,-0.16701,0.034567,-0.08211,-0.14743
66,-0.047702,0.036112,0.074527,0.015859,0.13017,-0.11762,-0.037743,0.066433,0.07532,0.013807,0.0045856,0.27472,-0.090653,-0.071352,0.0016636,-0.034658,-0.0064144,0.14897,0.19092,-0.20647,0.073344,-0.13591,-0.056453,-0.019294,0.17208,0.20286,-0.074969,0.019572,0.20084,0.10496,0.020759,0.052674,0.047969,0.019889,-0.078727,0.045726,-0.10601,-0.072717,0.24231,0.086075,0.07433,-0.059568,-0.081323,0.1238,0.1307,-0.030846,-0.027371,-0.0036497,0.21887,-0.028979,-0.17884,-0.19716,-0.1194,0.011796,0.16337,0.15784,-0.052259,-0.06192,-0.068439,0.010064,-0.24218,-0.10134,-0.19352,0.073901,-0.097833,0.086097,1,-0.10668,-0.21584,0.056059,-0.1241,0.18813,0.015899,0.088182,-0.25165,0.081727,-0.07717,0.038838,0.12095,0.056043,-0.29498,0.19649,-0.20566,-0.1008,-0.080728
67,0.01635,-0.17923,-0.062408,-0.14314,-0.25848,-0.0059195,-0.084718,-0.080131,-0.20611,0.12094,-0.079491,0.026915,-0.09587,0.099304,0.016423,-0.09423,-0.14963,0.27472,0.23905,0.1484,0.25853,0.0228,0.041102,0.054933,0.34057,-0.089218,-0.098744,0.017183,-0.01297,0.062149,0.21163,0.24015,-0.0563,0.054442,0.039371,0.21967,-0.13141,0.24843,0.099952,-0.20271,0.27294,0.020722,0.23449,0.14727,0.144,0.36098,-0.02522,0.25101,0.026733,-0.065892,0.083285,0.28011,0.25776,0.076712,0.12249,-0.023735,-0.059118,0.0085151,0.18981,0.08324,-0.026093,-0.060549,0.14044,0.25634,-0.062887,-0.17124,-0.10668,1,-0.047992,-0.058908,0.0099956,-0.20696,-0.05871,-0.050924,-0.086433,-0.1574,-0.0030274,0.15436,-0.16533,0.018656,0.040084,0.31814,-0.03619,-0.038417,-0.22644
68,0.11112,0.020801,0.037826,0.079635,0.10338,0.0058881,0.2187,0.10565,0.011362,-0.13398,0.11498,0.10498,0.065932,-0.16813,-0.14934,0.029232,0.020576,-0.050579,-0.10513,0.19217,0.12391,0.039455,-0.066973,-0.19105,-0.1317,0.20369,0.16286,0.047641,-0.19081,-0.2434,-0.0536,-0.053138,-0.10203,-0.24543,-0.12331,0.14177,0.16356,0.078571,0.078543,-0.10229,0.048996,-0.083532,-0.063276,-0.061976,0.16064,-0.42286,0.10741,-0.0506,-0.44326,0.090855,0.17618,0.0089383,-0.11546,-0.13686,0.033433,0.049096,-0.0017913,-0.051023,-0.14367,-0.21795,-0.034218,-0.062233,-0.10959,-0.10064,0.073791,0.19243,-0.21584,-0.047992,1,0.14639,0.12219,0.044502,0.0083585,0.31937,-0.14673,-0.02586,0.3773,-0.17756,-0.083405,-0.27464,0.01247,-0.17703,0.083259,-0.06874,0.0072838
69,0.13743,0.14634,0.19507,0.10768,0.16234,0.051266,-0.073794,0.2611,0.1174,0.089006,0.096406,0.10355,0.034784,0.016066,0.13267,0.0015453,0.15138,0.094566,0.0067305,0.15727,-0.30057,0.21836,-0.010864,-0.056739,0.091282,0.29557,0.19713,0.025659,0.058193,-0.099788,-0.17428,0.11839,-0.13225,0.012826,-0.18881,-0.19252,0.12455,0.15961,0.21713,-0.10687,0.0080898,-0.14751,-0.11975,-0.36667,-0.037292,-0.041771,0.045138,0.0024446,0.085381,-0.13817,-0.051557,0.11101,0.022616,0.069801,0.086405,0.25659,0.17903,0.032722,0.23127,-0.073884,-0.15806,0.23984,-0.32026,-0.1267,0.15117,-0.12239,0.056059,-0.058908,0.14639,1,0.094272,0.035324,0.088347,0.12274,0.022002,0.069716,0.19713,-0.013113,0.08086,0.02277,0.24428,0.042651,0.086143,0.17683,-0.19997
70,-0.046984,-0.0091153,-0.13307,-0.12129,-0.12479,-0.048097,0.10708,-0.21591,-0.037706,0.030922,0.1108,-0.19646,0.1614,-0.073228,-0.13063,-0.030689,0.11743,0.15387,0.039491,0.33268,0.077374,0.24562,0.20014,0.1221,0.12463,-0.13297,0.082249,-0.06668,-0.031853,0.10093,-0.04014,0.1707,0.16372,-0.072307,0.077207,-0.136,0.084355,0.3492,0.38711,0.025482,-0.2107,0.13374,-0.019842,0.10077,0.25936,-0.078951,0.43985,-0.036539,0.10914,-0.0094518,-0.05765,-0.028084,0.13897,0.35047,0.23193,-0.16165,-0.067279,-0.14761,0.071703,-0.14832,0.18609,0.45244,0.073012,-0.059743,0.018484,0.054158,-0.1241,0.0099956,0.12219,0.094272,1,-0.05405,-0.093166,0.076399,-0.045004,-0.19389,0.14685,0.246,0.16015,-0.10837,-0.032065,0.069484,-0.11032,0.16618,-0.011825
71,-0.32972,-0.17343,-0.25467,-0.062769,-0.076476,-0.31179,-0.010022,0.0014949,-0.10357,-0.32763,-0.089062,0.0025145,-0.036081,-0.1301,0.067741,-0.086218,-0.050712,0.12156,0.089408,-0.052747,-0.30064,0.19451,0.07299,0.0067662,0.13745,0.20072,0.054728,0.19627,0.017428,0.037004,-0.039898,-0.17319,0.21593,0.33909,0.032874,-0.1258,0.013766,0.074997,0.14923,0.095191,0.038034,-0.050785,0.24711,0.29442,-0.12414,-0.12667,-0.13681,0.11773,-0.090225,-0.0027294,0.048905,0.23598,0.10445,-0.095049,0.22074,0.16385,0.2275,-0.05973,0.1288,0.093273,-0.33576,0.021598,-0.047935,-0.17765,0.15366,0.13594,0.18813,-0.20696,0.044502,0.035324,-0.05405,1,-0.11558,0.01963,0.15941,0.23155,0.2711,-0.22229,-0.049989,0.11837,-0.35311,-0.044266,-0.076658,0.024876,-0.28432
72,-0.13757,-0.081513,-0.042423,-0.05974,-0.06138,0.099872,-0.063289,0.084654,0.026525,0.032034,-0.14894,0.13674,0.029675,0.091741,-0.18033,0.11353,0.019265,0.067461,0.099125,0.13669,0.010794,0.13471,0.0831,-0.10009,-0.018673,0.06606,-0.060234,-0.19877,-0.14198,0.35998,-0.13033,0.37787,-0.02454,-0.017402,0.062116,0.081668,0.0054024,-0.025004,0.21853,-0.02104,-0.008944,0.14626,0.19223,0.073791,-0.052449,-0.049193,0.23181,-0.076118,0.1584,0.023743,0.11986,0.111,0.14962,0.0011751,-0.086477,0.16398,0.20423,0.24842,0.095493,-0.2517,-0.14267,0.0081654,0.044608,-0.043141,-0.1563,-0.036889,0.015899,-0.05871,0.0083585,0.088347,-0.093166,-0.11558,1,-0.22567,0.0062377,0.053153,-0.07747,-0.05957,0.22356,-0.070449,-0.085882,-0.036105,-0.014227,-0.13321,0.11258
73,0.23399,0.22524,0.18127,0.22872,0.15179,0.079767,0.12745,0.037788,0.31487,0.19349,0.25526,0.058211,0.12599,-0.28216,0.047213,0.16037,-0.049029,-0.12583,0.0073856,-0.016033,0.057779,0.27073,-0.042318,-0.041641,-0.15028,0.27201,0.25506,-0.085011,0.12028,-0.20606,0.083064,-0.089153,-0.22717,-0.015164,-0.36637,-0.088024,-0.11643,0.092166,-0.095573,0.047506,-0.10233,-0.053529,-0.090835,-0.067424,0.30883,-0.13659,0.072144,0.11343,-0.02291,0.12427,0.007958,0.050505,-0.17455,0.05919,0.23492,0.15852,0.073755,-0.024668,-0.085231,0.20016,0.20207,-0.050632,-0.21649,0.068801,-0.050896,0.019388,0.088182,-0.050924,0.31937,0.12274,0.076399,0.01963,-0.22567,1,-0.14275,0.24756,0.10946,0.14715,-0.088526,-0.085913,0.042491,-0.0046078,0.017216,0.045568,-0.12014
74,0.18815,0.2449,0.26381,0.14266,0.25175,0.15564,0.007983,0.11219,0.32823,0.13774,0.27447,0.00041193,0.1056,0.23649,0.052683,-0.072337,0.0089619,0.0053379,-0.11953,-0.058978,-0.12889,0.027479,0.24205,-0.11146,-0.088637,-0.11713,-0.062851,-0.05158,-0.013742,0.11207,-0.1004,-0.23415,-0.15402,-0.0041835,0.21588,-0.16919,0.049502,-0.047416,-0.20002,-0.10862,-0.05394,-0.18723,0.09669,0.020284,-0.24032,-0.12163,-0.20153,-0.073284,-0.10162,-0.082954,0.073694,0.20867,-0.23755,0.0049773,0.043075,-0.2634,-0.082906,-0.057575,-0.037541,0.13892,0.038889,-0.13597,-0.16202,0.0060148,-0.23147,0.11104,-0.25165,-0.086433,-0.14673,0.022002,-0.045004,0.15941,0.0062377,-0.14275,1,0.02014,0.10114,-0.054289,-0.038079,0.040142,0.028093,-0.30786,0.16491,0.21235,0.19283
75,-0.056022,0.18126,0.10779,0.22819,0.25435,0.076946,-0.04619,0.074916,0.080435,0.06156,0.16309,0.055746,0.0014751,-0.042846,0.12684,0.010083,0.0006111,0.009385,-0.13805,0.098235,-0.22154,0.10035,-0.17744,0.1114,-0.078489,0.3628,0.28237,0.26429,-0.042256,0.31076,0.19553,-0.10374,-0.051594,0.0158,-0.062443,-0.074014,-0.19818,-0.076479,-0.10532,-0.26706,-0.090688,-0.16971,0.052648,-0.18742,-0.1539,-0.17795,0.093185,-0.053543,-0.25989,-0.079426,-0.24462,-0.064009,0.011914,0.015763,-0.11113,0.30796,0.0045508,-0.0098511,0.02064,0.18504,-0.10844,-0.021214,0.05599,-0.13459,0.25948,0.023199,0.081727,-0.1574,-0.02586,0.069716,-0.19389,0.23155,0.053153,0.24756,0.02014,1,0.040438,-0.088188,0.12208,0.036429,-0.058143,-0.22308,-0.00076826,0.2096,0.021486
76,0.0079117,-0.077215,-0.034658,-0.0031121,-0.11902,-0.12878,0.0023435,-0.17462,-0.13081,-0.086908,0.036371,0.05386,0.1403,-0.093784,0.07937,-0.21793,0.016236,-0.031314,-0.080532,0.20921,-0.21094,0.086114,-0.082353,-0.17642,-0.16211,0.10052,0.19818,0.11243,0.016061,0.13405,-0.10115,0.0071255,0.12989,-0.11035,-0.0975,0.012793,0.13187,0.12445,0.24001,-0.0062715,-0.011915,-0.099597,0.25313,0.19088,0.12646,-0.1845,0.026048,0.17346,-0.34476,-0.10328,0.085667,0.42678,-0.14468,0.19292,0.026086,0.03544,0.14355,0.098523,0.018267,-0.12259,-0.072396,0.068992,-0.10798,0.021971,0.16594,-0.0061225,-0.07717,-0.0030274,0.3773,0.19713,0.14685,0.2711,-0.07747,0.10946,0.10114,0.040438,1,0.050273,-0.13769,-0.040252,-0.086294,-0.23855,-0.067745,0.13039,-0.14807
77,0.21745,0.20529,0.19052,0.21111,-0.02201,0.23409,0.27846,0.026704,0.1491,0.45383,0.13631,0.13211,0.20914,0.28213,-0.094522,0.21336,0.272,0.1112,0.23248,0.053287,0.12164,0.082529,-0.28924,0.10072,-0.1046,0.080405,0.20671,-0.085112,0.036098,0.060132,0.30971,-0.018193,0.16118,0.048228,-0.16464,-0.043086,-0.19031,0.32411,0.024913,0.21577,0.07626,0.18418,0.083985,0.16953,0.25261,0.11659,0.2358,0.14117,0.16762,0.10275,-0.12435,0.15622,-0.19148,0.25481,0.245,-0.20652,-0.20923,-0.036881,0.11402,0.22235,0.037135,0.14148,-0.059707,0.055029,-0.20208,0.098707,0.038838,0.15436,-0.17756,-0.013113,0.246,-0.22229,-0.05957,0.14715,-0.054289,-0.088188,0.050273,1,0.021239,0.17238,0.12994,0.11377,0.068283,0.15254,-0.034923
