,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
61,-0.12856,0.013232,-0.18104,-0.087408,-0.0049059,-0.05014,0.20233,-0.18948,0.020672,-0.29021,0.018517,0.09347,0.042076,0.13579,0.13723,0.039006,0.017315,0.076964,-0.11712,-0.11641,0.021913,-0.031341,0.063702,0.075545,0.2436,0.077461,-0.048003,-0.04386,-0.018047,0.16786,-0.1337,0.18715,-0.21424,0.14685,0.14238,0.014773,-0.07639,-0.0041771,-0.10053,-0.11011,-0.064384,-0.193,-0.020763,0.014955,-0.19958,-0.40265,-0.078516,-0.0034489,-0.25178,-0.10293,0.17611,-0.37156,-0.056873,-0.053162,0.015111,-0.31894,0.046638,0.22701,0.046509,-0.23824,0.090975,1,0.00084629,-0.21911,0.037834,0.15142,-0.0091158,-0.04163,-0.090367,0.15783,0.0066967,0.13149,-0.071805,-0.21425,0.17046,-0.0023148,-0.061401,-0.0013418,-0.0099276,-0.22873,0.027365
62,0.1213,0.2586,-0.14143,-0.016876,-0.19164,0.13449,-0.084393,0.098282,-0.059281,0.090748,-0.2345,-0.1781,-0.16734,-0.16753,-0.063412,-0.079231,-0.010984,-0.074809,-0.064828,-0.0010917,-0.18121,-0.1054,-0.10654,-0.080991,0.11367,-0.31549,-0.20422,-0.20505,0.20332,-0.14867,-0.21459,-0.00091387,0.3649,0.038885,-0.18514,-0.038234,-0.16955,-0.007428,-0.20411,-0.024266,0.017074,-0.13523,0.11774,0.21573,-0.13304,0.091561,0.18341,-0.026736,-0.20088,0.048686,0.05523,0.045995,0.23825,0.099754,-0.0043765,0.087845,0.053939,0.31104,0.055003,0.22747,0.019625,0.00084629,1,0.19317,-0.0022429,0.25395,-0.014984,-0.16605,0.10888,-0.056505,-0.11274,0.018956,0.13155,0.31296,-0.20687,0.034413,0.047753,0.10758,0.010319,0.21825,-0.020905
63,0.20334,-0.05965,0.19482,-0.15741,0.13071,0.1741,-0.13741,-0.093606,-0.121,-0.00022371,-0.10265,-0.35703,-0.22568,-0.083964,-0.28076,-0.23956,-0.23394,-0.16596,0.033718,-0.11617,-0.13902,4.4049e-05,0.04827,-0.15003,-0.012455,-0.15723,0.013999,-0.25844,-0.06182,-0.23902,0.010888,-0.3456,0.11999,-0.11229,0.08118,0.21789,0.11431,-0.2079,-0.38505,-0.12364,0.19489,0.060903,0.033946,0.062218,-0.077917,0.17293,-0.036469,-0.092337,0.036038,0.094124,-0.30573,0.10693,-0.057634,-0.066502,0.043961,0.14754,-0.14717,0.04738,-0.064103,0.14921,-0.033883,-0.21911,0.19317,1,-0.15796,0.1782,-0.15788,0.0053069,0.15793,-0.13663,-0.087765,-0.10306,-0.087606,0.13268,0.055188,0.13942,0.074002,-0.084382,0.29848,0.39469,0.10435
64,0.34853,0.30184,0.20628,-0.017749,0.078227,0.0067425,0.053024,-0.054895,-0.15212,-0.068243,-0.014327,-0.10083,-0.15295,-0.12544,0.11975,0.25215,-0.18648,-0.046839,-0.31535,0.02668,0.096767,0.028388,0.017732,0.13729,-0.083186,-0.33201,-0.4057,-0.21418,-0.1169,-0.083279,-0.18474,0.079745,-0.11406,-0.027471,-0.24143,0.021726,0.082562,-0.25425,-0.14946,0.33657,-0.25972,-0.0062358,0.30316,0.02423,0.12897,-0.069935,0.33257,0.014015,0.038106,-0.17904,-0.13493,-0.0041819,-0.0036699,-0.24672,-0.035416,-0.16324,0.10066,-0.22763,-0.056972,-0.13138,0.25655,0.037834,-0.0022429,-0.15796,1,-0.15894,0.45197,-0.035334,-0.082372,-0.11302,-0.017844,-0.34015,0.16479,0.016608,0.17369,0.44281,0.32033,-0.11121,0.17418,-0.044469,-0.16954
65,0.07464,-0.043373,0.15838,0.029303,-0.088353,-0.15369,-0.22227,0.05611,-0.12163,-0.13522,-0.23305,-0.18542,-0.29926,-0.23682,-0.41948,-0.36166,-0.141,-0.34083,0.15494,-0.18605,-0.072633,-0.28969,-0.092561,-0.21312,-0.18162,-0.15576,-0.29593,-0.3674,-0.047976,-0.30081,-0.14634,-0.065959,0.0066992,-0.015334,0.039637,-0.17787,-0.037907,-0.35318,-0.44845,-0.18851,-0.035525,-0.11596,-0.12085,0.089673,-0.067405,0.020327,-0.14633,-0.30794,-0.089329,0.034226,0.061707,-0.21944,-0.23839,0.067617,0.10376,-0.16311,0.15366,0.45174,-0.066352,-0.20061,0.0028524,0.15142,0.25395,0.1782,-0.15894,1,0.004053,0.095879,0.11485,0.082165,0.23334,0.058548,-0.25508,0.35231,-0.055148,0.058468,0.083938,0.28811,-0.20325,0.18541,0.042884
66,0.38624,0.20691,0.18191,-0.16418,0.1139,0.06246,0.027627,0.17999,-0.10605,0.03177,0.20371,-0.023364,-0.043749,0.027063,0.025004,0.087247,0.075743,-0.18443,-0.18217,0.07323,-0.16822,0.0027571,-0.17531,0.067745,0.019657,0.061769,-0.29089,-0.036226,-0.028904,-0.1782,-0.19891,0.039224,0.018816,0.052036,-0.17267,0.17465,0.13358,-0.29807,-0.091076,-0.024513,-0.076912,0.23929,0.12483,0.12283,0.00058795,-0.05341,0.041563,0.051892,0.43631,0.0047786,0.091357,-0.15102,-0.08294,-0.36277,0.11359,0.096052,-0.095825,-0.19037,0.31346,-0.16576,-0.023265,-0.0091158,-0.014984,-0.15788,0.45197,0.004053,1,-0.019789,0.15603,0.0012228,-0.041208,-0.027358,-0.094369,-0.12222,-0.14193,0.15327,0.094112,0.054326,-0.094206,-0.15468,-0.2316
67,-0.0082111,0.12939,-0.0033644,-0.052417,0.19127,-0.25793,-0.2264,-0.058871,0.042201,-0.043004,-0.12233,-0.337,-0.26577,-0.048476,-0.20396,-0.099683,-0.074511,-0.068243,0.15829,-0.30796,0.0073327,-0.14557,-0.22954,0.11086,-0.25001,-0.078198,-0.16878,-0.17689,-0.3217,0.042187,0.16231,0.01449,-0.1474,0.05469,0.084064,-0.11829,-0.058504,-0.22694,-0.17149,-0.086003,-0.16958,0.098893,-0.31267,-0.044498,-0.082272,0.15832,0.11892,0.075033,0.031392,-0.13697,0.02653,0.12494,0.022836,0.12739,0.12017,-0.03287,0.04474,0.30452,-0.066372,-0.010652,0.0037782,-0.04163,-0.16605,0.0053069,-0.035334,0.095879,-0.019789,1,0.10338,0.26583,0.0093227,0.29595,0.11161,-0.019018,-0.0021466,-0.076333,-0.033247,-0.041424,-0.04968,0.035354,0.04161
68,0.40102,0.16761,0.097888,-0.13147,0.095258,-0.066892,-0.039667,-0.017635,0.095076,0.13329,0.019783,-0.12748,-0.013348,0.016494,-0.14802,-0.050351,-0.069614,-0.37864,-0.21246,-0.15344,-0.18548,-0.048169,-0.049949,0.010206,-0.030954,-0.17985,-0.11515,-0.11613,0.18488,-0.22237,-0.01332,-0.29369,0.024591,0.010744,-0.14395,0.073913,-0.027364,0.088879,-0.18401,0.095424,0.23326,0.14218,-0.31892,0.27204,-0.13178,-0.092892,-0.3096,-0.34094,0.10035,0.11366,-0.015044,0.076068,0.036009,-0.17371,0.17014,0.26753,-0.17543,0.14214,0.16953,0.020117,-0.14077,-0.090367,0.10888,0.15793,-0.082372,0.11485,0.15603,0.10338,1,0.29173,0.13017,0.053082,0.18582,0.094486,-0.033782,0.27278,0.12553,0.16231,-0.18552,0.17758,-0.004353
69,0.050146,0.091208,-0.010206,-0.042729,0.19903,0.062671,-0.14467,-0.048433,0.22897,-0.37347,-0.10006,-0.19299,0.19484,0.055061,-0.011147,-0.27149,-0.19537,-0.14703,0.0060485,-0.30943,0.11418,-0.066649,0.0045112,-0.09355,-0.036852,0.091566,0.096118,-0.074998,0.087719,-0.0044711,0.13155,-0.13195,-0.3602,-0.056726,0.12463,-0.061116,-0.26546,0.21864,-0.094713,0.035076,-0.039909,-0.033082,-0.10376,0.17267,0.1652,-0.15666,0.042668,-0.36942,0.099731,-0.43285,0.40235,-0.065802,-0.2143,-0.26663,-0.12516,0.094864,-0.19979,0.094899,-0.10443,0.093274,-0.15608,0.15783,-0.056505,-0.13663,-0.11302,0.082165,0.0012228,0.26583,0.29173,1,0.12704,0.34331,-0.1552,0.13981,0.07808,-0.0082451,0.070249,0.20268,-0.10893,0.030857,0.080079
70,-0.10896,-0.2966,0.061827,0.067598,0.11079,-0.096043,-0.1937,0.1412,-0.14578,0.10136,-0.016977,0.092064,0.20917,-0.078952,0.0036526,-0.0051065,0.095635,-0.20694,0.20063,-0.304,0.041774,-0.073952,-0.042129,0.003512,-0.079877,0.053749,-0.031501,0.15422,0.22408,0.12693,0.081845,0.19418,0.044603,0.15658,-0.047693,0.061512,0.13989,0.17285,-0.29277,0.14911,-0.048636,0.051216,-0.13884,0.01411,-0.11357,0.010995,-0.45341,-0.17444,-0.11629,0.17376,0.25579,0.15899,-0.076888,-0.11321,-0.30768,-0.31818,0.0925,0.26919,0.09679,-0.12745,-0.086396,0.0066967,-0.11274,-0.087765,-0.017844,0.23334,-0.041208,0.0093227,0.13017,0.12704,1,-0.2478,0.1822,0.10788,0.16195,0.26694,-0.0040525,0.22348,0.016932,0.056739,0.10913
71,-0.04599,0.20427,-0.038339,-0.10216,-0.059702,0.15605,-0.14038,-0.21705,0.17926,-0.19558,-0.046234,0.02322,-0.011879,0.31524,-0.12927,-0.21918,0.06895,0.087566,0.095308,-0.10065,0.079525,0.022449,-0.12212,-0.006186,-0.014196,0.31623,-0.10833,0.22948,0.015013,0.18988,0.20928,0.11768,-0.23702,-0.18402,0.12884,0.014232,-0.12076,0.21531,0.094662,-0.082159,0.030921,0.050439,0.035583,0.22931,-0.033659,0.026487,-0.048937,0.21495,0.061863,-0.23951,0.2875,-0.060072,0.019624,0.18955,0.22577,-0.081853,-0.1116,0.24759,0.38714,0.094394,-0.17395,0.13149,0.018956,-0.10306,-0.34015,0.058548,-0.027358,0.29595,0.053082,0.34331,-0.2478,1,-0.2256,-0.17009,-0.12187,-0.22426,-0.0022824,0.063552,-0.3365,0.18234,0.0332
72,0.091654,0.015511,0.040664,0.22266,-0.082679,-0.08205,0.17588,0.12851,-0.24445,0.26478,-0.037479,-0.11494,0.073064,-0.24679,0.17874,0.086957,-0.012145,-0.12615,-0.27121,-0.24616,-0.40245,0.0042213,-0.083075,-0.052801,0.15892,-0.21258,-0.26044,-0.079909,-0.1818,0.0084008,-0.048315,0.11938,0.10213,0.091788,-0.2697,0.033659,0.036296,0.11537,0.034635,0.20858,-0.21604,-0.01602,-0.034864,-0.27575,-0.1041,0.013276,0.11069,0.067138,-0.38186,0.1589,0.0072455,0.36509,0.3669,0.076639,-0.10431,0.072439,0.25762,0.18927,-0.063726,-0.17893,-0.05461,-0.071805,0.13155,-0.087606,0.16479,-0.25508,-0.094369,0.11161,0.18582,-0.1552,0.1822,-0.2256,1,-0.028263,0.10177,0.25906,0.013235,-0.19482,0.23294,0.026931,0.14394
73,0.096668,-0.085771,0.10483,0.24478,-0.025201,0.0094772,-0.28759,0.33759,0.34182,0.0053767,-0.18288,-0.15076,-0.14203,-0.05397,-0.31547,-0.21817,-0.21056,-0.32394,0.014393,0.17893,0.0026353,-0.35296,-0.16113,-0.041313,-0.22409,-0.22949,-0.1837,-0.27763,0.093165,-0.2419,-0.098837,-0.057265,0.078618,-0.14829,-0.095322,0.056438,-0.19654,-0.0081087,-0.075269,0.077268,0.01696,-0.14153,0.10299,-0.050581,-0.22604,0.33473,-0.029108,-0.26536,-0.18341,-0.26901,-0.129,0.20764,0.17757,-0.2171,0.085621,-0.0041963,0.1108,0.041148,-0.18228,0.15989,-0.034753,-0.21425,0.31296,0.13268,0.016608,0.35231,-0.12222,-0.019018,0.094486,0.13981,0.10788,-0.17009,-0.028263,1,-0.085454,0.25695,-0.07001,0.10672,-0.090828,0.31866,-0.049492
74,0.11695,0.025403,-0.21712,-0.085235,-0.035865,-0.067876,0.15186,-0.22856,0.11726,-0.058517,-0.37888,-0.25101,0.078446,-0.025272,0.0045491,-0.14927,-0.15464,-0.050598,-0.18576,-0.25403,0.34308,0.093477,-0.14419,-0.16454,-0.27318,-0.18037,-0.17243,-0.11968,-0.047877,0.22525,0.22735,0.19459,-0.1708,-0.0054254,0.13999,-0.022744,0.031549,0.25868,-0.39204,0.0061668,-0.15143,0.051638,0.22879,-0.12843,0.29665,-0.24716,0.13114,-0.25314,-0.15659,-0.15482,-0.21674,0.05923,-0.012308,-0.081316,0.031005,-0.24627,-0.18243,0.070823,-0.28404,-0.12176,0.014222,0.17046,-0.20687,0.055188,0.17369,-0.055148,-0.14193,-0.0021466,-0.033782,0.07808,0.16195,-0.12187,0.10177,-0.085454,1,0.3061,-0.020269,-0.21973,0.31824,0.014947,-0.054569
75,0.16498,-0.02527,0.2893,-0.10755,0.0055223,-0.017701,-0.22427,-0.04323,-0.058687,-0.078362,-0.26841,0.052598,0.11307,0.036771,0.033346,-0.072598,-0.15231,-0.32054,-0.26976,-0.10983,0.077736,-0.16687,0.054301,0.11332,-0.13849,-0.24157,-0.33077,-0.21338,0.033969,-0.049304,0.16791,-0.10842,-0.064413,0.003398,0.14037,0.13178,0.21188,0.081661,-0.13633,0.38055,-0.28508,0.0021267,0.15404,0.024031,0.060634,0.14374,0.041811,-0.18606,-0.20701,-0.069639,-0.07477,0.29579,0.22586,-0.23798,0.1627,-0.18458,0.093372,-0.012035,0.10741,-0.10642,0.15558,-0.0023148,0.034413,0.13942,0.44281,0.058468,0.15327,-0.076333,0.27278,-0.0082451,0.26694,-0.22426,0.25906,0.25695,0.3061,1,0.23258,-0.14955,0.20864,0.4035,0.05008
76,0.17248,0.21072,0.26409,-0.1098,0.11333,0.047238,-0.07428,0.0079508,-0.33327,-0.054257,-0.10665,-0.07096,-0.083682,-0.18373,0.05728,-0.23368,-0.020869,-0.20828,-0.2349,-0.13314,0.064986,-0.31363,-0.098155,0.15532,-0.030436,-0.059222,-0.38948,0.0062658,0.024317,-0.16714,0.027765,-0.091242,-0.2476,0.0050604,-0.013277,-0.01584,0.057699,-0.057655,-0.038709,0.046408,-0.17735,-0.058493,-0.10145,0.34702,-0.0088402,-0.041326,-0.05915,0.10989,-0.056859,-0.079665,-0.13673,-0.11628,-0.10092,-0.069958,-0.089916,-0.088698,0.10117,0.14701,0.14773,-0.088247,0.094106,-0.061401,0.047753,0.074002,0.32033,0.083938,0.094112,-0.033247,0.12553,0.070249,-0.0040525,-0.0022824,0.013235,-0.07001,-0.020269,0.23258,1,0.13442,0.31467,-0.0066746,-0.2115
77,-0.055672,0.13391,0.14196,-0.030432,0.44739,0.2739,0.23471,0.10902,-0.08169,-0.058886,0.25191,0.11153,0.23025,-0.10665,0.15875,0.023633,0.035992,0.04268,0.2994,-0.13654,0.10401,0.056939,0.027477,0.21358,0.246,-0.010322,0.020363,-0.047459,0.36636,-0.13863,-0.32769,-0.17403,0.074644,0.40714,0.012023,-0.10609,0.094573,0.079385,0.0015355,-0.20618,0.016555,0.099002,0.0080001,0.18473,-0.13208,-0.21123,-0.20507,-0.014923,0.28957,0.22565,0.25375,-0.099355,-0.10267,-0.093741,-0.05773,-0.016918,-0.10737,0.17623,0.031014,-0.10497,0.10899,-0.0013418,0.10758,-0.084382,-0.11121,0.28811,0.054326,-0.041424,0.16231,0.20268,0.22348,0.063552,-0.19482,0.10672,-0.21973,-0.14955,0.13442,1,-0.039063,-0.022607,0.02126
78,0.0051495,0.14813,0.12087,0.019834,0.14962,0.10002,0.077754,-0.087434,-0.40963,-0.21778,-0.23893,-0.19002,0.031702,-0.18772,0.27135,-0.10593,0.033057,0.01166,-0.098202,-0.19446,-0.026766,-0.12676,-0.037692,0.030862,0.14308,-0.16555,-0.096755,-0.19634,-0.2329,0.0069625,-0.045308,-0.1736,0.20701,0.16192,0.1905,0.17036,0.22133,0.078474,-0.022828,-0.15234,-0.17091,-0.060701,0.2603,-0.099149,-0.084159,-0.082077,0.18291,-0.0087307,-0.047462,0.057397,-0.23364,0.10006,-0.19401,-0.24711,-0.020385,0.048797,-0.1046,-0.15461,-0.29531,0.059397,-0.069414,-0.0099276,0.010319,0.29848,0.17418,-0.20325,-0.094206,-0.04968,-0.18552,-0.10893,0.016932,-0.3365,0.23294,-0.090828,0.31824,0.20864,0.31467,-0.039063,1,-0.091407,-0.076795
79,0.11614,0.11536,0.18994,0.1188,-0.22347,0.22784,-0.40086,-0.062741,0.20703,0.021627,-0.10839,-0.026515,-0.08339,-0.075396,-0.23899,-0.12779,-0.10738,-0.087857,-0.088944,-0.071796,-0.037325,-0.081771,0.15105,-0.07586,-0.047227,-0.088798,-0.15778,-0.14648,0.048147,0.011391,0.21183,-0.076629,-0.005881,-0.018394,0.11401,0.029774,0.090262,0.26163,-0.23242,0.20463,-0.085206,0.0015225,0.10391,0.033346,0.088152,0.18127,-0.084165,-0.19899,-0.15976,-0.10286,0.095013,0.28759,0.22288,-0.10719,0.34077,0.00094131,-0.084555,0.1358,0.16496,0.098532,0.23852,-0.22873,0.21825,0.39469,-0.044469,0.18541,-0.15468,0.035354,0.17758,0.030857,0.056739,0.18234,0.026931,0.31866,0.014947,0.4035,-0.0066746,-0.022607,-0.091407,1,0.01986
80,-0.18481,-0.047084,0.2174,-0.090496,0.19557,0.12561,-0.1526,0.011389,-0.074369,0.031305,-0.15259,-0.028631,0.18364,-0.12999,-0.053704,0.001081,-0.20815,-0.01476,-0.1245,-0.24325,-0.23943,-0.088426,0.10333,-0.037201,0.093511,0.054436,0.12997,-0.15445,0.025874,0.026685,-0.17038,-0.18586,0.02369,0.024263,0.19247,-0.20601,0.046038,0.13468,0.093742,0.037074,-0.16194,-0.067113,0.13926,-0.33201,0.0501,0.28659,0.049042,-0.073395,0.093324,-0.024452,0.14267,0.019767,-0.022012,0.12508,-0.12151,0.05946,0.099496,0.078335,-0.062972,-0.1668,-0.21675,0.027365,-0.020905,0.10435,-0.16954,0.042884,-0.2316,0.04161,-0.004353,0.080079,0.10913,0.0332,0.14394,-0.049492,-0.054569,0.05008,-0.2115,0.02126,-0.076795,0.01986,1
