,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
32,0.17567,0.12007,0.20596,0.24127,0.049665,0.15283,0.062256,0.042445,0.10827,0.16361,0.33729,0.29954,0.16447,0.13516,0.04429,0.16904,0.27996,0.24848,0.11195,0.14542,0.083464,0.24615,0.18372,-0.086128,0.052472,0.15233,0.10257,-0.04516,0.021161,0.23723,-0.16544,0.18088,1,0.1749,0.042876,0.1861,0.11765,0.18146,-0.22818,0.3257,-0.10984,0.012395,-0.016633,-0.20223,-0.2,-0.17901,-0.38089,0.14713,0.22893,0.14902,0.18363,-0.038653,-0.22368,0.050742,-0.017447,0.17552,-0.16205,0.072937,-0.15707,0.065963,-0.19042,0.14818,0.1637,-0.04384,0.10989,-0.14473,0.037249,-0.21114,0.077383,0.13673,-0.013697,-0.043694,-0.11695,-0.22413,0.13854,-0.026909,0.073204,-0.26209,0.051812
33,0.41584,0.41823,0.44149,0.44237,0.51582,0.39645,0.38717,0.3426,0.42406,0.49878,0.40341,0.53809,0.37754,0.39338,0.41219,0.24939,0.42365,0.43043,0.39504,0.40437,0.2657,0.40296,0.19346,0.22178,0.36395,0.27807,0.26856,0.38206,0.38871,0.22841,-0.068251,-0.020231,0.1749,1,0.14179,0.29718,0.047846,0.029205,-0.22332,0.14752,0.00084718,-0.12505,-0.19315,0.084252,0.044087,0.17486,-0.03313,-0.024858,0.049812,0.063693,0.013061,-0.054649,-0.0050348,-0.30051,-0.16944,-0.018813,-0.19705,0.096311,-0.15643,0.075343,-0.22256,0.054019,-0.021623,0.0090795,0.029561,-0.051122,0.13066,-0.11208,-0.18529,-0.11662,-0.09531,-0.062132,0.079522,0.25506,0.036647,-0.10922,0.078946,-0.074839,-0.14652
34,0.25059,0.2991,0.22535,0.25915,0.29001,0.35612,0.23314,0.28801,0.38555,0.34223,0.2967,0.2751,0.29424,0.28853,0.18226,0.26556,0.13917,0.21257,0.29487,0.32904,0.06277,0.23194,0.072977,0.24979,0.11742,0.39683,0.20743,0.29149,0.15077,0.19308,0.33574,0.037968,0.042876,0.14179,1,0.0093975,0.018791,0.11936,0.21948,-0.14406,0.14057,0.22005,-0.081665,0.0076059,-0.16897,0.0021174,-0.35657,0.068499,0.074954,-0.065955,-0.040891,-0.22667,0.031635,-0.15309,-0.018688,-0.1248,0.15804,-0.22456,-0.22777,0.0028067,-0.004771,0.19005,-0.45122,0.035356,0.059402,-0.25457,0.042351,0.12982,0.054843,0.013033,0.16427,-0.28081,-0.044568,0.18882,-0.039206,0.46086,0.29055,-0.11969,0.31499
35,0.28981,0.23708,0.33103,0.2645,0.25157,0.21727,0.14942,0.16283,0.25136,0.13637,0.14504,0.31113,0.25424,0.26406,0.16394,0.212,0.40539,0.1942,0.10427,0.11394,0.29964,0.503,-0.023641,0.17486,0.29587,0.31838,0.29582,0.090684,0.31508,-0.029757,-0.11868,0.25997,0.1861,0.29718,0.0093975,1,-0.15956,0.022315,0.061391,0.13235,0.24732,-0.18231,0.051497,0.26038,0.28093,0.090066,-0.19394,0.08057,0.27571,-0.065772,-0.11233,0.062329,0.3708,0.12947,-0.30792,0.017299,-0.14994,-0.027058,-0.18511,0.21726,-0.030082,0.17372,-0.13751,-0.010759,0.12434,0.15475,-0.094547,0.10518,0.081134,-0.013147,0.10479,-0.088617,0.22535,0.12712,0.09614,-0.018506,0.025063,-0.12947,-0.13328
36,0.24714,0.19635,0.31294,0.2638,0.27221,0.25499,0.30036,0.18089,0.2137,0.12229,0.3248,0.29364,0.19651,0.10771,0.33544,0.34177,0.24588,0.059882,-0.055422,0.23367,0.07632,0.20341,0.49664,0.19683,-0.057145,0.30241,-0.025365,0.33305,0.11128,0.13637,0.027061,0.13142,0.11765,0.047846,0.018791,-0.15956,1,0.17658,-0.017924,0.29159,0.21293,0.12014,0.091547,0.22736,0.074278,0.077434,-0.04773,0.18133,-0.061927,0.058002,-0.026987,-0.098565,-0.044711,-0.13658,0.25699,-0.30119,-0.1356,0.026936,-0.022668,0.14738,-0.23501,-0.03024,-0.13992,-0.075704,0.041055,-0.19406,0.066798,-0.22564,0.19477,-0.027757,-0.010029,0.027819,-0.19071,-0.084067,-0.16264,0.25141,0.010574,-0.034867,0.13258
37,0.10854,0.11392,0.17022,0.17109,0.14412,0.1788,0.18145,0.21116,0.039796,0.088834,0.17277,0.2083,0.18686,0.085954,-0.024752,0.24559,0.25719,0.36109,0.10185,0.15006,-0.056673,0.081868,0.23,0.18722,-0.0079239,0.16155,0.27619,0.085935,-0.11419,0.082381,-0.048384,0.19182,0.18146,0.029205,0.11936,0.022315,0.17658,1,0.18136,-0.047171,-0.040457,-0.10818,0.091132,-0.04606,0.22005,0.040116,0.040799,-0.02487,0.0090875,0.0014552,0.18601,-0.13321,-0.072584,-0.097533,-0.1336,0.015443,-0.069978,-0.26663,-0.21259,0.039639,-0.09617,0.1549,-0.011584,-0.18717,-0.074296,0.098185,0.014528,-0.33029,0.22708,-0.045464,0.053575,-0.077234,-0.21167,-0.31327,-0.032794,-0.12479,-0.21486,0.0072824,0.059663
38,0.15068,0.17424,0.15635,0.15328,0.17099,0.090188,0.24114,0.23546,0.20984,0.12069,0.16014,0.045015,0.31253,0.17257,0.21855,0.29384,0.12079,0.25018,0.19538,0.20528,0.14385,0.23251,0.15049,0.35486,-0.214,0.19196,0.26575,-0.016142,0.082085,-0.027158,0.21475,0.2306,-0.22818,-0.22332,0.21948,0.061391,-0.017924,0.18136,1,-0.10209,0.17201,-0.084442,-0.004807,0.016019,0.23626,-0.071206,-0.14468,0.1498,-0.02338,-0.23672,-0.0023556,0.12027,0.22897,-0.074703,-0.15685,-0.068975,0.14338,-0.12517,-0.1377,0.19944,0.21507,-0.10893,-0.28695,0.16067,-0.15504,-0.073409,0.070109,-0.054871,-0.033658,0.040544,0.33587,0.0047615,-0.018279,-0.070727,-0.037927,0.099372,-0.066246,0.22828,0.21679
39,0.26774,0.11363,0.25548,0.26985,0.21162,0.1248,0.15687,-0.0088403,0.24051,0.19422,0.30121,0.21055,0.32005,0.13779,0.073117,0.13718,0.29043,0.045555,0.10385,0.093225,0.085167,0.31485,0.30272,0.046599,0.077982,0.21811,-0.078517,0.10696,0.17782,0.3027,-0.1166,0.01433,0.3257,0.14752,-0.14406,0.13235,0.29159,-0.047171,-0.10209,1,0.03562,-0.032234,0.23312,0.14948,-0.1685,-0.091054,-0.31124,0.19546,0.11772,0.15189,-0.085661,0.08597,-0.15241,-0.21005,0.2039,-0.15846,0.019978,-0.15813,0.06367,0.20883,-0.11028,-0.24056,-0.065117,0.040549,0.3015,-0.10675,0.14932,-0.29971,0.018564,0.14045,-0.1217,0.1561,0.25921,0.04458,0.00036968,0.094217,0.080926,-0.011193,-0.18777
40,0.2272,0.3268,0.22154,0.27251,0.11621,0.15518,0.10457,0.10239,0.31034,0.078079,0.13457,0.19301,0.21204,0.11048,0.16596,0.19594,0.285,0.056969,0.046001,0.18967,0.16712,0.31391,0.090801,0.22363,-0.016909,0.19251,0.12814,-0.028206,0.0037268,0.06303,0.12055,0.060266,-0.10984,0.00084718,0.14057,0.24732,0.21293,-0.040457,0.17201,0.03562,1,0.36366,-0.18281,0.22002,0.21858,0.02012,-0.26346,0.15978,-0.10759,0.33002,-0.081914,0.1975,0.34532,-0.00041443,0.10869,-0.092342,-0.087463,-0.18146,0.0031605,0.032649,-0.37153,-0.25779,-0.038024,-0.077997,0.06095,0.18421,-0.079756,0.13466,0.038907,0.26944,0.10241,-0.037357,-0.09605,0.068465,0.076698,0.093402,0.34748,-0.09849,-0.090569
41,0.12753,0.094785,0.010474,0.0053516,-0.01517,0.10473,0.083838,-0.016505,0.073739,0.08569,0.11368,0.056051,-0.02003,0.13381,0.047374,0.093183,-0.029381,0.043752,0.048531,0.18305,0.088505,0.013301,0.074576,-0.084469,0.08151,-0.024631,-0.12281,-0.1597,-0.20931,0.12985,0.25654,-0.1666,0.012395,-0.12505,0.22005,-0.18231,0.12014,-0.10818,-0.084442,-0.032234,0.36366,1,-0.24603,0.014997,-0.17705,0.1598,-0.010507,0.088995,-0.020027,0.35332,0.094448,-0.0086324,-0.20821,0.046463,0.15182,-0.10563,0.17401,-0.051977,0.19291,-0.080932,-0.25671,-0.14528,-0.0032293,-0.014584,-0.069633,0.19104,-0.023323,0.044546,-0.10289,-0.043429,-0.21091,-0.25945,-0.31457,-0.15645,-0.081543,0.1369,0.4213,-0.18788,0.0060251
42,0.093192,0.081846,0.096217,0.16503,0.090187,0.13442,0.070509,0.099099,0.067621,0.11814,0.1053,0.032741,0.015022,0.10111,0.016677,0.25184,0.10352,0.034515,0.10691,0.0005638,0.24684,0.16751,0.21002,0.16574,0.17367,0.24794,0.29612,0.15388,0.33216,0.050993,0.16355,0.17743,-0.016633,-0.19315,-0.081665,0.051497,0.091547,0.091132,-0.004807,0.23312,-0.18281,-0.24603,1,0.0017382,0.092352,0.18149,-0.15451,-0.15217,0.26406,0.11192,-0.00067696,0.18255,0.084803,-0.034,-0.0448,-0.11684,-0.025968,0.1421,-0.039076,0.10418,-0.064765,0.20303,-0.048955,0.254,0.054643,-0.17692,0.16592,-0.22055,0.068614,-0.071944,-0.1387,0.085605,0.23942,-0.084428,-0.12863,-0.026862,-0.18873,0.30898,-0.18437
43,0.12043,-0.017877,0.04413,0.075177,-0.039905,0.12495,0.038523,0.037306,0.021756,-0.017921,0.073275,0.086737,0.094835,0.0066476,0.019623,0.073671,0.026873,-0.16378,-0.20789,-0.21348,-0.041255,0.20716,-0.17547,0.098195,-0.075767,0.051043,0.13508,0.069415,0.065762,0.18536,0.012571,0.14235,-0.20223,0.084252,0.0076059,0.26038,0.22736,-0.04606,0.016019,0.14948,0.22002,0.014997,0.0017382,1,0.28421,0.005001,0.16268,0.32308,-0.16763,-0.15126,-0.4524,0.04557,0.47241,-0.34611,0.074791,-0.056212,-0.24184,0.060606,0.095765,0.21995,0.22624,0.14061,-0.37701,-0.059678,0.23245,0.12158,0.01657,-0.096767,0.080455,0.01625,-0.28448,-0.11593,0.3124,0.062956,-0.0009001,0.20645,-0.070749,-0.051004,-0.085371
44,0.23211,0.2142,0.28051,0.29421,0.15571,0.17184,0.23099,0.35316,0.20204,0.15495,0.20388,0.14072,0.18269,0.15606,0.11203,0.28953,0.25694,0.32725,0.25949,0.059573,0.17311,0.23366,0.079176,0.40485,-0.01434,0.026317,0.26391,0.10835,0.23063,0.16329,-0.14002,0.29406,-0.2,0.044087,-0.16897,0.28093,0.074278,0.22005,0.23626,-0.1685,0.21858,-0.17705,0.092352,0.28421,1,0.20783,0.25093,-0.058373,0.21353,0.065016,0.14935,0.16335,0.49784,0.18686,-0.055742,-0.037601,-0.0032742,-0.092777,0.14031,-0.099665,0.034659,0.37866,-0.054859,0.11083,0.10488,0.29311,0.11677,-0.010661,0.34224,-0.012626,0.045858,-0.16839,0.1584,0.028983,-0.23879,-0.1295,-0.10469,0.20745,-0.1548
45,0.19117,0.16819,0.10632,0.083549,0.11094,0.14944,0.22203,0.16642,0.18813,0.13698,0.15721,0.082603,0.10592,0.27833,0.098568,0.027278,0.28499,0.13837,0.12971,0.094894,0.33917,0.13776,0.16874,0.14628,0.15977,0.1261,0.24302,0.070474,0.34929,-0.05213,0.072784,0.084612,-0.17901,0.17486,0.0021174,0.090066,0.077434,0.040116,-0.071206,-0.091054,0.02012,0.1598,0.18149,0.005001,0.20783,1,0.049213,-0.03748,-0.011901,0.17509,0.12537,0.16829,-0.043484,0.057605,0.066344,-0.010854,-0.013532,-0.047164,-0.18182,0.077293,-0.091114,0.19344,-0.1382,0.31692,-0.069495,0.012768,-0.025331,0.051833,0.042176,-0.11621,-0.11643,-0.057431,-0.27506,0.23097,0.10585,-0.18792,0.022331,-0.0077543,-0.046948
46,-0.25531,-0.31977,-0.32493,-0.34956,-0.20415,-0.28123,-0.17997,-0.20748,-0.31089,-0.32254,-0.30444,-0.32484,-0.35762,-0.21265,-0.18716,-0.26363,-0.32008,-0.1397,-0.11627,-0.25083,-0.47651,-0.46237,-0.11707,-0.10167,-0.33187,-0.42164,-0.2403,-0.0039227,-0.26409,-0.092037,-0.22842,-0.24141,-0.38089,-0.03313,-0.35657,-0.19394,-0.04773,0.040799,-0.14468,-0.31124,-0.26346,-0.010507,-0.15451,0.16268,0.25093,0.049213,1,-0.2239,-0.076413,0.0072938,0.11847,-0.15385,0.13523,0.094853,-0.0078118,0.031531,0.042172,0.079805,0.11912,-0.096123,0.21518,0.037564,0.11315,0.052239,-0.18508,0.17132,0.082224,0.099592,-0.090879,-0.15563,-0.14258,0.0065969,-0.0086479,-0.10574,-0.14822,-0.36866,-0.13782,-0.062925,-0.07701
47,-0.014963,-0.050692,-0.0007774,-0.091978,-0.12579,-0.13453,-0.04798,-0.043138,0.068304,-0.047364,0.082041,-0.05676,0.057907,-0.067663,-0.15108,0.034877,0.081026,-0.076928,-0.16225,-0.080274,-0.12495,0.15887,-0.049845,-0.16488,-0.15128,0.043355,0.17204,-0.20645,0.13721,0.18521,0.15218,0.13641,0.14713,-0.024858,0.068499,0.08057,0.18133,-0.02487,0.1498,0.19546,0.15978,0.088995,-0.15217,0.32308,-0.058373,-0.03748,-0.2239,1,-0.16577,-0.013263,-0.2002,-0.11108,0.12469,-0.23951,0.21834,0.13221,-0.0029105,0.002562,-0.023476,0.14538,-0.080151,-0.01225,-0.22526,-0.023496,0.17088,-0.0090445,-0.074661,-0.096144,0.087895,0.05903,0.088872,-0.13145,0.24172,0.012148,0.17233,0.055014,0.15474,-0.021535,-0.17175
48,0.16193,0.15312,0.1682,0.21366,0.16885,0.11728,0.083284,0.12144,0.22357,0.10906,0.11798,0.12231,0.099143,0.15177,0.20919,0.2234,0.10876,0.26825,0.19876,0.17263,0.12009,0.086451,0.18801,0.17389,0.17848,0.048764,0.24419,0.10289,0.27626,0.22596,0.045759,0.20665,0.22893,0.049812,0.074954,0.27571,-0.061927,0.0090875,-0.02338,0.11772,-0.10759,-0.020027,0.26406,-0.16763,0.21353,-0.011901,-0.076413,-0.16577,1,0.1526,0.15255,0.18488,0.10269,0.23838,-0.080919,0.03119,0.072855,-0.14346,0.13031,0.061051,-0.083219,0.24117,0.12574,0.0064057,0.13557,-0.15016,0.099254,-0.015807,0.0035238,-0.20049,-0.083875,-0.16981,0.059127,-0.081606,-0.30879,-0.15177,0.14363,-0.052287,-0.11337
49,-0.0086726,-0.0082366,0.037715,0.059796,0.0021415,-0.02229,0.010642,-0.056625,0.15542,0.12315,0.082117,0.0012162,0.018297,0.002675,-0.089776,-0.009444,0.24418,0.11503,0.069267,0.14241,0.0421,0.064592,0.062689,-0.087156,0.027124,-0.11678,0.11266,0.015201,0.03124,0.15131,0.10035,-0.011509,0.14902,0.063693,-0.065955,-0.065772,0.058002,0.0014552,-0.23672,0.15189,0.33002,0.35332,0.11192,-0.15126,0.065016,0.17509,0.0072938,-0.013263,0.1526,1,0.13596,0.1433,-0.014969,-0.0029932,0.030815,-0.08961,-0.0085854,-0.16588,0.091568,-0.077861,-0.30368,-0.12187,0.24386,-0.051931,0.16845,0.14594,0.12985,-0.066572,-0.084666,0.1119,-0.31519,-0.026859,-0.037908,-0.041144,-0.16556,-0.2306,0.4704,-0.12362,-0.24927
50,-0.129,-0.047693,-0.079546,-0.10286,0.029272,-0.14648,-0.053429,-0.13748,0.0059645,-0.060855,0.062802,-0.18954,-0.14595,-0.043273,-0.21099,-0.012471,-0.035284,0.18074,0.25255,0.0032116,-0.19819,-0.074675,-0.028319,-0.094678,-0.23838,-0.022459,-0.11243,-0.020383,-0.14695,-0.044634,-0.39262,-0.12471,0.18363,0.013061,-0.040891,-0.11233,-0.026987,0.18601,-0.0023556,-0.085661,-0.081914,0.094448,-0.00067696,-0.4524,0.14935,0.12537,0.11847,-0.2002,0.15255,0.13596,1,-0.0081465,-0.1212,0.25462,-0.0035597,0.13429,0.087306,0.04108,-0.089206,-0.25788,-0.057773,-0.13835,0.10532,0.20661,-0.26877,-0.027623,0.17275,0.20252,0.35251,0.083911,0.15609,0.0055012,-0.4202,-0.27348,0.083596,-0.31189,0.37625,0.017568,-0.13862
51,0.008506,0.086755,-0.019661,0.1142,0.020912,-0.04736,-0.054595,-0.088601,0.081374,-0.051576,0.068903,0.039186,0.012706,-0.07023,0.096435,-0.057015,-0.0029316,0.0031053,-0.16065,-0.10695,0.29711,0.062504,-0.091902,0.18674,0.051454,-0.085109,0.14405,-0.1576,0.056964,0.12047,0.14857,-0.017584,-0.038653,-0.054649,-0.22667,0.062329,-0.098565,-0.13321,0.12027,0.08597,0.1975,-0.0086324,0.18255,0.04557,0.16335,0.16829,-0.15385,-0.11108,0.18488,0.1433,-0.0081465,1,0.039402,0.11371,0.070259,0.18001,0.024319,0.069654,0.09096,0.07706,0.022074,0.054775,0.043369,-0.016104,-0.048027,0.12299,0.091336,-0.086801,-0.094001,0.3412,-0.062806,-0.11795,0.074698,0.0094756,0.020898,-0.047037,0.080783,0.099577,-0.097905
52,-0.087432,-0.045974,-0.073562,-0.0086589,-0.0876,-0.021468,-0.11454,-0.070276,-0.046772,-0.12459,-0.17917,-0.099963,-0.056099,-0.10443,-0.14639,0.097051,-0.036976,-0.1016,0.016336,-0.1715,-0.085734,0.081415,-0.33565,0.12785,-0.15888,-0.16602,0.18317,0.025617,0.0012345,0.012093,-0.1946,-0.0061639,-0.22368,-0.0050348,0.031635,0.3708,-0.044711,-0.072584,0.22897,-0.15241,0.34532,-0.20821,0.084803,0.47241,0.49784,-0.043484,0.13523,0.12469,0.10269,-0.014969,-0.1212,0.039402,1,-0.0017545,-0.12409,0.093399,-0.089908,0.043158,0.061848,0.06535,0.049639,0.16334,-0.26551,0.11965,0.16759,-0.028773,0.23544,0.080754,0.083764,0.043368,0.013109,-0.019633,0.20871,-0.047433,0.021429,-0.080806,0.07566,-0.003108,-0.22284
53,-0.24591,-0.19209,-0.10908,-0.10467,-0.1912,-0.26044,-0.15777,-0.19886,-0.18732,-0.12772,-0.20884,-0.21011,-0.26557,-0.094093,-0.10255,-0.17971,-0.16542,0.024545,-0.10241,-0.10514,0.13014,-0.32215,-0.12493,-0.036029,0.067174,-0.1199,-0.25528,-0.079573,-0.11071,-0.075255,-0.19309,0.1202,0.050742,-0.30051,-0.15309,0.12947,-0.13658,-0.097533,-0.074703,-0.21005,-0.00041443,0.046463,-0.034,-0.34611,0.18686,0.057605,0.094853,-0.23951,0.23838,-0.0029932,0.25462,0.11371,-0.0017545,1,0.0079153,0.031869,0.35323,-0.11161,0.051052,-0.033694,-0.097959,0.22555,-0.0041108,0.11866,-0.033135,-0.049173,-0.070924,0.11848,0.066086,0.063468,0.26562,-0.12824,-0.15803,0.0045474,0.11897,-0.1527,-0.084586,0.31524,0.0857
54,-0.18165,-0.15823,-0.22951,-0.14014,-0.26915,-0.14712,-0.13613,-0.2381,-0.091221,-0.24056,-0.09593,-0.26118,-0.21454,-0.34736,-0.14695,-0.29831,-0.075146,-0.38193,-0.17094,-0.16946,-0.1358,-0.22339,-0.033771,-0.18636,-0.36736,-0.20985,-0.25466,-0.075387,-0.051097,0.049675,-0.064212,0.0025843,-0.017447,-0.16944,-0.018688,-0.30792,0.25699,-0.1336,-0.15685,0.2039,0.10869,0.15182,-0.0448,0.074791,-0.055742,0.066344,-0.0078118,0.21834,-0.080919,0.030815,-0.0035597,0.070259,-0.12409,0.0079153,1,0.18293,0.091888,0.22088,0.15161,0.05425,0.11015,-0.26962,0.10468,0.17025,0.31041,-0.23073,-0.18045,-0.032777,0.063712,0.15335,-0.020549,-0.054601,-0.082441,0.011737,0.17531,0.029026,0.20516,-0.31988,0.13259
55,-0.3239,-0.18389,-0.32047,-0.23682,-0.29767,-0.34355,-0.26374,-0.23392,-0.21953,-0.30422,-0.24951,-0.14365,-0.2319,-0.24828,-0.26908,-0.23032,-0.15905,-0.26842,-0.15227,-0.1436,-0.19825,-0.18923,-0.36965,-0.21327,-0.29426,-0.33577,-0.15231,-0.3642,-0.18691,0.14938,0.054143,-0.17311,0.17552,-0.018813,-0.1248,0.017299,-0.30119,0.015443,-0.068975,-0.15846,-0.092342,-0.10563,-0.11684,-0.056212,-0.037601,-0.010854,0.031531,0.13221,0.03119,-0.08961,0.13429,0.18001,0.093399,0.031869,0.18293,1,-0.24697,0.33604,0.10831,-0.0914,0.16945,-0.12968,0.17588,-0.084034,0.028913,-0.055158,0.0011385,-0.14549,0.089608,-0.021447,0.20472,-0.030258,0.059658,-0.081367,0.46829,-0.32264,0.094192,-0.30124,-0.16787
56,0.065321,0.074565,0.11587,0.0075851,0.15029,0.052026,0.14657,0.14941,0.088871,0.21168,0.042339,-0.060974,0.082273,0.24517,0.011765,0.092387,0.045196,0.18344,0.1632,0.022067,0.0089466,-0.1616,0.044309,0.18047,0.18877,0.047763,-0.11423,-0.0045516,0.077722,0.048233,0.15126,-0.058493,-0.16205,-0.19705,0.15804,-0.14994,-0.1356,-0.069978,0.14338,0.019978,-0.087463,0.17401,-0.025968,-0.24184,-0.0032742,-0.013532,0.042172,-0.0029105,0.072855,-0.0085854,0.087306,0.024319,-0.089908,0.35323,0.091888,-0.24697,1,-0.30211,0.031682,-0.057296,-0.019288,0.059516,-0.078965,0.18531,-0.12931,-0.14826,0.15957,0.15446,-0.040654,0.15073,-0.0062185,-0.20614,0.020262,-0.03318,-0.20355,0.13448,0.081396,0.35806,0.26216
57,-0.10493,0.0057367,-0.18193,-0.049675,-0.11488,0.0082165,-0.16788,-0.1232,-0.12439,-0.13199,-0.11408,-0.028482,-0.28582,-0.17925,0.014635,0.010671,-0.091697,-0.20835,-0.093475,0.0014489,-0.020283,-0.038177,-0.13852,-0.21162,-0.00082139,-0.14471,-0.032639,0.053621,0.06461,-0.14461,0.045079,0.076457,0.072937,0.096311,-0.22456,-0.027058,0.026936,-0.26663,-0.12517,-0.15813,-0.18146,-0.051977,0.1421,0.060606,-0.092777,-0.047164,0.079805,0.002562,-0.14346,-0.16588,0.04108,0.069654,0.043158,-0.11161,0.22088,0.33604,-0.30211,1,0.084797,-0.051862,0.13219,-0.0080707,0.068027,0.064789,-0.0068665,-0.19974,-0.04833,-0.090825,-0.067259,-0.066588,-0.016261,-0.16052,-0.019048,-0.23564,0.24267,0.039374,-0.12908,-0.28411,0.092728
58,-0.16363,-0.14932,-0.14697,-0.11764,-0.18662,-0.16875,-0.17531,-0.21548,-0.15144,-0.11359,-0.21348,-0.058948,-0.23708,-0.15732,-0.10377,-0.14091,-0.3332,-0.25762,-0.10031,-0.16455,-0.17527,-0.17679,-0.12949,-0.13544,-0.16917,-0.1673,-0.31273,-0.26821,-0.24196,0.065531,0.10237,-0.19808,-0.15707,-0.15643,-0.22777,-0.18511,-0.022668,-0.21259,-0.1377,0.06367,0.0031605,0.19291,-0.039076,0.095765,0.14031,-0.18182,0.11912,-0.023476,0.13031,0.091568,-0.089206,0.09096,0.061848,0.051052,0.15161,0.10831,0.031682,0.084797,1,0.29782,0.26666,-0.014424,0.084363,-0.16026,0.26523,0.38896,0.16493,-0.27142,0.075199,-0.08893,-0.15232,-0.19057,0.21742,-0.050786,-0.28171,0.17695,0.11924,0.07295,-0.25485
59,0.058902,-0.037723,0.020561,-0.00075826,0.01666,0.064019,0.03701,-0.13898,-0.011586,0.019205,-0.039709,0.063576,0.020675,0.066709,0.203,-0.043751,0.032352,-0.046861,-0.075945,-0.080866,0.050561,0.094017,0.15173,0.094463,-0.19573,0.32005,0.14073,0.027332,-0.0025932,-0.029981,0.087386,0.18346,0.065963,0.075343,0.0028067,0.21726,0.14738,0.039639,0.19944,0.20883,0.032649,-0.080932,0.10418,0.21995,-0.099665,0.077293,-0.096123,0.14538,0.061051,-0.077861,-0.25788,0.07706,0.06535,-0.033694,0.05425,-0.0914,-0.057296,-0.051862,0.29782,1,0.20667,-0.061405,-0.14343,0.11107,0.16338,0.071652,0.02885,-0.23429,-0.2636,-0.24163,0.0090908,-0.030866,0.01418,0.11409,0.0498,0.019338,-0.13795,0.1419,0.068464
60,-0.23566,-0.32376,-0.2761,-0.30673,-0.29289,-0.24372,-0.20073,-0.20749,-0.22708,-0.3223,-0.17406,-0.25789,-0.16617,-0.20829,-0.2402,-0.3586,-0.26747,-0.34171,-0.17718,-0.32304,-0.27261,-0.23626,-0.36076,-0.18353,-0.4359,-0.11799,-0.28609,-0.1309,-0.15989,-0.19625,-0.046192,-0.050385,-0.19042,-0.22256,-0.004771,-0.030082,-0.23501,-0.09617,0.21507,-0.11028,-0.37153,-0.25671,-0.064765,0.22624,0.034659,-0.091114,0.21518,-0.080151,-0.083219,-0.30368,-0.057773,0.022074,0.049639,-0.097959,0.11015,0.16945,-0.019288,0.13219,0.26666,0.20667,1,-0.012831,-0.27901,-0.1933,0.023606,0.20207,-0.056795,0.16565,0.18584,0.053922,-0.068537,0.076386,0.16053,-0.014244,0.13415,0.26655,-0.016808,-0.031753,0.17952
61,0.16314,0.17186,0.22378,0.3024,0.074648,0.23634,0.11411,0.30633,0.10397,0.24632,0.16905,0.22298,0.066473,0.17346,0.096686,0.24101,0.045124,0.31036,0.211,0.052661,0.2026,0.026404,0.066522,0.14884,0.30698,0.097549,0.43423,0.10461,0.17474,0.1862,0.16026,0.28941,0.14818,0.054019,0.19005,0.17372,-0.03024,0.1549,-0.10893,-0.24056,-0.25779,-0.14528,0.20303,0.14061,0.37866,0.19344,0.037564,-0.01225,0.24117,-0.12187,-0.13835,0.054775,0.16334,0.22555,-0.26962,-0.12968,0.059516,-0.0080707,-0.014424,-0.061405,-0.012831,1,-0.29301,-0.016303,-0.01911,-0.0014074,-0.094164,-0.074347,0.13025,-0.016952,-0.16248,-0.19998,0.13683,0.076624,-0.34585,0.17068,-0.33529,0.12662,-0.043166
62,-0.19989,-0.18726,-0.20647,-0.21977,-0.1384,-0.2847,-0.25784,-0.14077,-0.37316,-0.20282,-0.26706,-0.17088,-0.31321,-0.24486,-0.14568,-0.22145,-0.082556,-0.13901,-0.11793,-0.079409,-0.15183,-0.20803,0.1232,-0.1959,-0.097433,-0.3346,-0.069187,-0.20304,-0.085067,-0.18462,-0.21028,-0.069086,0.1637,-0.021623,-0.45122,-0.13751,-0.13992,-0.011584,-0.28695,-0.065117,-0.038024,-0.0032293,-0.048955,-0.37701,-0.054859,-0.1382,0.11315,-0.22526,0.12574,0.24386,0.10532,0.043369,-0.26551,-0.0041108,0.10468,0.17588,-0.078965,0.068027,0.084363,-0.14343,-0.27901,-0.29301,1,0.055832,-0.0048777,0.1446,-0.023372,0.0081831,-0.079657,-0.143,-0.080678,0.11669,-0.085016,-0.14834,-0.093281,-0.37256,-0.02862,-0.18351,-0.10223
63,-0.065855,-0.1233,-0.13592,-0.14144,-0.080751,-0.13375,-0.047028,-0.085986,-0.072071,-0.0069164,-0.054958,-0.22586,-0.13567,-0.019593,-0.10897,-0.074272,-0.049748,0.0066128,0.10272,-0.16423,0.098224,0.10433,0.043049,0.025542,-0.15654,-0.1018,0.14766,-0.14221,0.19692,0.044797,-0.12286,-0.063337,-0.04384,0.0090795,0.035356,-0.010759,-0.075704,-0.18717,0.16067,0.040549,-0.077997,-0.014584,0.254,-0.059678,0.11083,0.31692,0.052239,-0.023496,0.0064057,-0.051931,0.20661,-0.016104,0.11965,0.11866,0.17025,-0.084034,0.18531,0.064789,-0.16026,0.11107,-0.1933,-0.016303,0.055832,1,0.14268,-0.26116,0.1113,-0.038705,-0.029051,-0.15272,0.20384,-0.20304,-0.1989,0.15023,-0.078266,-0.15035,-0.034271,0.031983,0.0025193
