,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
40,0.28975,0.31665,0.25604,0.23864,0.26013,0.21118,0.1917,0.34105,0.21442,0.18782,0.30274,0.25148,0.27082,0.20876,0.26107,0.21588,0.20086,0.25134,0.23093,0.32982,0.16958,0.26833,0.35257,0.16396,0.15734,0.41435,0.33498,0.16519,0.16284,0.37252,0.13906,0.11542,0.20548,0.22654,0.01165,0.24685,-0.0011975,0.10104,0.16512,-0.037816,1,0.43439,0.41944,0.21538,0.23562,0.029394,0.2914,0.21668,-0.1136,-0.072218,0.08614,0.31041,-0.018527,0.15309,-0.067865,0.0022736,-0.024339,0.033327,0.058813,-0.060452,-0.033347,-0.083004,-0.1628,-0.085962,-0.078433,-0.15081,0.25927,-0.062399,0.1945,0.060228,0.054502,0.21535,-0.20068,0.31565,-0.24207,0.0057413,0.036912,-0.14288,-0.14263,-0.21509,-0.24435,-0.32089,0.030994,0.20416,0.23525,0.16179,-0.20839,-0.063453,0.048446,0.15263,0.014169,0.018543,-0.12171,0.0072127,0.030192,0.11378,-0.29173,-0.069173,-0.17131,0.0084203,0.16897,0.22302,0.010437,0.077449,0.077683,-0.17094,0.14802,-0.0175,0.10808,0.079489,0.31044,0.13485,0.15774,-0.22009,0.037444,0.12231,0.036738,-0.12441,0.095793,0.0016549,0.029134,-0.06032,0.18033,-0.082919,0.20694
41,0.47599,0.56818,0.37144,0.50757,0.47296,0.41254,0.39403,0.44117,0.38329,0.40615,0.3906,0.43046,0.50464,0.40558,0.43015,0.37873,0.30614,0.38444,0.39818,0.4743,0.40467,0.42906,0.35251,0.33769,0.23981,0.35009,0.17726,0.30356,0.36019,0.45588,0.23262,0.25602,0.33689,0.29368,0.17055,0.34784,0.25761,0.29919,0.10697,0.34298,0.43439,1,0.22955,0.53042,0.27223,0.17556,0.068743,0.0538,-0.087967,-0.073144,0.14743,0.20313,0.32438,-0.026306,0.030725,0.13924,-0.18477,0.22504,-0.15586,-0.20823,0.1351,-0.23234,-0.18152,-0.13109,0.17017,-0.16538,0.017724,-0.14894,-0.17395,0.2676,0.14144,0.11729,8.4706e-05,0.21471,-0.031858,-0.037601,-0.014546,-0.40653,0.093381,-0.05123,-0.3332,-0.36683,-0.10437,0.037532,0.15292,-0.036708,-0.073279,-0.027664,0.030929,0.22483,0.17627,0.12539,-0.0029833,0.17478,0.35475,-0.07588,-0.32397,-0.29492,-0.32623,-0.0081332,0.043312,0.3622,0.19744,-0.11769,-0.1128,-0.21509,0.26459,-0.052716,0.12408,-0.064627,0.23856,-0.17626,-0.14387,-0.13123,-0.094718,0.047765,0.1084,0.11119,0.038204,-0.0079694,0.11225,0.048995,0.030605,0.16011,0.0081356
42,0.41585,0.29782,0.35981,0.33471,0.27279,0.45877,0.37924,0.46034,0.37335,0.4079,0.39936,0.41131,0.38476,0.4052,0.36937,0.40252,0.44747,0.43959,0.2643,0.40296,0.27314,0.33455,0.3486,0.33289,0.31098,0.29251,0.41604,0.28968,0.33822,0.407,0.38901,0.23081,0.13404,0.27514,0.069461,0.15186,0.15059,0.14839,0.20473,0.20242,0.41944,0.22955,1,0.18023,0.080702,0.17764,0.1175,-0.010201,-0.12067,-0.030804,0.051768,0.10961,0.090019,0.076512,-0.26984,0.038999,0.15957,0.20085,0.016623,0.065091,0.19691,0.039167,0.054101,-0.27162,-0.10994,-0.23923,-0.014696,-0.15544,0.011063,0.27042,0.063706,0.13807,-0.12514,0.09807,-0.13549,0.16483,0.0025987,0.11032,0.05335,-0.16651,-0.24565,0.0466,0.0042448,-0.078865,0.097645,-0.035115,-0.068769,-0.11849,0.062568,0.30772,0.0079369,0.0065102,-0.037969,-0.11967,0.074696,-0.064583,-0.20506,-0.33955,0.030956,0.166,0.081334,0.28517,0.031546,0.035396,0.13056,-0.20651,-0.18247,-0.15295,0.15441,0.017714,0.20856,-0.065777,0.12916,-0.034988,-0.16581,-0.081939,-0.042128,-0.21236,-0.079118,-0.16167,0.0054427,-0.033179,0.2702,-0.17113,0.014216
43,0.59736,0.58135,0.47256,0.59252,0.58293,0.48262,0.55857,0.53012,0.55366,0.57862,0.53529,0.49342,0.62744,0.45855,0.46883,0.54287,0.49533,0.54397,0.55852,0.60378,0.46223,0.47293,0.56929,0.62977,0.3919,0.51109,0.18846,0.51283,0.28233,0.5433,0.51573,0.40087,0.42283,0.56178,0.34651,0.36109,0.17133,0.2348,0.31518,0.54858,0.21538,0.53042,0.18023,1,0.29731,0.20613,0.15959,0.31602,-0.18878,0.073325,0.39546,0.25515,0.32995,0.13246,-0.15142,0.083654,-0.15288,-0.15416,-0.10905,-0.1307,0.11641,-0.072396,-0.20045,0.024531,0.019246,-0.050967,0.20531,-0.11035,0.017191,0.082103,-0.01535,0.15523,-0.0027723,0.20755,0.028458,0.12784,-0.14382,0.14415,-0.13838,-0.030664,-0.15723,-0.17102,0.01835,-0.22922,-0.12007,-0.14263,-0.045847,-0.059867,0.17793,0.14593,-0.012674,-0.066899,0.17657,0.29599,0.15678,-0.084467,-0.045852,-0.22898,0.020839,-0.20726,-0.24635,0.11371,0.12942,0.19813,-0.23393,0.020208,0.14881,0.30116,0.26032,0.2119,0.072881,-0.01087,-0.070469,0.087977,0.16699,0.030209,0.16838,-0.23271,0.13543,0.054727,-0.038754,0.055984,-0.18233,-0.1722,0.043927
44,0.42772,0.41014,0.34826,0.44099,0.42627,0.318,0.365,0.43496,0.42816,0.40836,0.39959,0.39836,0.4256,0.44219,0.53348,0.40016,0.39412,0.35057,0.4176,0.29771,0.46669,0.31599,0.36711,0.4542,0.3529,0.47842,0.3306,0.41527,0.37068,0.29489,0.17807,0.28489,0.42105,0.42871,0.12853,0.060877,0.33679,0.11768,0.47179,0.14968,0.23562,0.27223,0.080702,0.29731,1,-0.1527,0.21161,0.32647,-0.011257,0.06906,0.18978,0.2648,-0.062918,-0.080308,-0.13937,0.01332,0.051413,0.18546,-0.11399,-0.37061,-0.13492,-0.21279,-0.2574,-0.056508,-0.20153,-0.13309,-0.032919,-0.21079,-0.045902,-0.0059363,-0.10201,0.075681,-0.018192,0.33396,0.18293,-0.020901,-0.10095,-0.035926,-0.14688,-0.28803,-0.23966,-0.18542,-0.18644,0.053043,-0.039313,0.10157,-0.031184,-0.088967,0.076374,-0.081474,0.088569,0.1751,-0.017198,0.071648,-0.079202,-0.047248,-0.098771,-0.082267,-0.15262,-0.063548,-0.15569,0.12132,0.11633,-0.023947,-0.04987,0.029498,0.28079,0.070324,0.39861,0.0045997,0.062222,0.12112,0.0065912,-0.13852,0.16186,0.0081426,-0.045,0.37082,0.088167,0.016574,0.17333,-0.1849,0.070172,-0.036827,-0.1322
45,0.28602,0.32971,0.43553,0.27695,0.3055,0.43586,0.34622,0.30546,0.30453,0.32587,0.26556,0.18202,0.33794,0.23,0.47861,0.32533,0.24991,0.25864,0.34088,0.37462,0.2326,0.24833,0.32014,0.33252,0.20749,0.35202,0.22414,0.2313,0.085741,0.24915,0.35012,0.19064,0.087785,0.047043,0.35084,0.23887,-0.081824,0.12768,0.12843,0.33244,0.029394,0.17556,0.17764,0.20613,-0.1527,1,-0.078823,-0.024375,-0.16987,0.059566,-0.10552,-0.10671,0.38757,0.081417,-0.16824,-0.069531,0.093496,-0.009002,-0.014557,-0.099689,-0.13007,0.18483,0.15691,0.20568,-0.013195,-0.015289,0.11555,-0.12923,-0.1401,-0.16571,0.11414,-0.14778,-0.057292,-0.16116,-0.11534,-0.15532,-0.096347,0.083919,-0.10272,0.040611,-0.14844,-0.19409,0.30116,0.045138,0.025948,-0.36338,0.03199,0.01448,0.052197,-0.051784,-0.18047,0.12692,0.022624,-0.12538,0.048231,-0.13221,0.10424,-0.04699,-0.055793,0.11363,0.3955,0.45721,0.22263,0.16988,-0.044796,-0.1869,0.15982,0.073749,-0.13707,-0.071888,-0.065665,-0.25364,0.05603,-0.18182,-0.38344,0.078295,-0.02267,-0.062131,-0.062681,-0.34513,-0.024388,0.27808,-0.43462,0.056307,-0.31903
46,0.3684,0.36122,0.33587,0.37034,0.24804,0.27887,0.4347,0.35859,0.43589,0.39205,0.36032,0.33065,0.30837,0.38991,0.24069,0.43119,0.3986,0.35762,0.34035,0.42096,0.28514,0.36696,0.44504,0.24305,0.26655,0.45572,0.28463,0.37935,0.17702,0.25811,0.12156,0.34593,0.39373,0.27339,0.26566,0.095318,0.22209,0.29305,0.34888,0.30648,0.2914,0.068743,0.1175,0.15959,0.21161,-0.078823,1,0.24236,-0.069718,0.17935,0.0019421,0.37908,-0.1887,0.080708,-0.21287,-0.050834,0.070281,0.31643,-0.010182,-0.057213,0.08623,0.17322,-0.076907,-0.19303,0.0027428,0.025397,0.11165,0.15893,0.30881,-0.29199,-0.092172,0.079629,-0.21846,0.24441,-0.086136,0.064505,0.007727,0.18182,-0.20843,-0.2089,0.012849,-0.28707,-0.18729,0.36063,0.098555,0.033372,-0.15087,-0.43896,0.02705,-0.10666,0.17566,0.02948,-0.040759,-0.24223,-0.08924,-0.23277,0.12138,0.045031,0.054865,-0.042367,0.028916,-0.075704,0.060305,-0.086027,-0.11551,0.19401,-0.01008,0.041464,-0.015692,0.2328,0.18052,0.032273,0.14274,-0.1874,0.15981,-0.097906,-0.0096032,-0.020475,0.22929,0.16308,0.16064,0.16756,0.20527,0.072009,-0.1362
47,0.21593,0.21197,0.25568,0.2322,0.33409,0.082549,0.24373,0.295,0.25133,0.16021,0.25585,0.26361,0.26974,0.27081,0.33285,0.20958,0.13823,0.18327,0.23391,0.11533,0.22173,0.21456,0.42173,0.20038,0.35824,0.49893,-0.019296,0.28151,0.099576,0.092075,0.016236,0.23688,0.27097,0.25236,0.23965,0.20725,0.05487,0.206,0.16696,-0.0061116,0.21668,0.0538,-0.010201,0.31602,0.32647,-0.024375,0.24236,1,0.094417,0.20697,0.066608,0.1235,0.041332,0.10874,0.0076995,0.074355,0.18767,0.1437,0.18287,0.1975,-0.24826,-0.068393,-0.15288,-0.18579,-0.049884,0.023961,0.12167,0.010508,-0.13773,-0.10089,-0.25262,0.36265,-0.23098,0.18901,-0.062006,0.053546,-0.349,0.047018,-0.082663,-0.14019,0.027449,-0.2205,-0.043849,0.15287,0.14404,0.18952,-0.11843,-0.10031,0.2859,-0.12977,0.13417,-0.058011,-0.048258,0.093245,0.13268,-0.020542,0.29819,-0.039639,-0.18036,0.06325,-0.023343,-0.0094797,-0.18306,-0.023858,0.092038,0.073197,0.093769,0.32591,-0.072367,-0.046387,0.059758,0.093861,0.27244,-0.031031,0.35619,-0.11808,0.048125,-0.090234,0.17238,0.11281,0.063004,-0.20414,0.13029,-0.05643,0.18873
48,-0.20528,-0.153,-0.16153,-0.074437,-0.14568,-0.15056,-0.10313,-0.078082,-0.26024,-0.18212,-0.01323,-0.10593,-0.12772,-0.16534,-0.10816,-0.17877,-0.044407,-0.084446,-0.076581,-0.16393,-0.17352,-0.015933,-0.090113,-0.09362,0.1135,-0.13528,-0.16461,-0.24083,-0.0154,-0.14139,-0.26431,-0.12331,-0.20126,-0.12039,0.026872,0.074252,0.082298,0.027381,-0.13089,-0.085625,-0.1136,-0.087967,-0.12067,-0.18878,-0.011257,-0.16987,-0.069718,0.094417,1,-0.025562,-0.0527,-0.025372,-0.21114,0.15342,-0.073284,0.2445,0.2858,0.26513,-0.12708,0.10062,0.0256,-0.10174,-0.028669,-0.10243,0.11575,0.093627,-0.04247,0.27472,0.2284,-0.22901,0.0066476,0.097718,-0.030916,0.047306,-0.045908,-0.028459,-0.03665,-0.28049,-0.17459,0.020534,-0.13559,-0.090365,-0.3088,0.12069,0.076224,0.0090855,-0.25543,0.11146,0.012057,-0.18027,0.22799,-0.21814,0.060487,-0.086073,0.34074,0.05873,0.066544,-0.075664,0.35427,-0.21095,-0.12449,-0.14433,-0.026087,-0.087374,-0.062041,0.14256,0.013553,0.043512,0.045074,-0.10595,0.091731,0.047534,-0.11825,0.23708,0.11587,0.33107,0.24481,0.20969,0.07004,-0.1235,-0.09353,-0.17402,0.11692,-0.12777,-0.050401
49,-0.091591,-0.07103,0.11821,0.0081727,-0.023728,-0.012523,0.036063,0.12422,-0.012243,0.10615,-0.033915,0.017256,0.027485,0.10293,0.0909,0.11796,0.064611,-0.033937,-0.011137,0.05446,-0.015283,-0.093947,0.18392,0.068451,0.12408,-0.0098742,-0.19366,0.057137,-0.20601,-0.22613,0.06783,0.044766,0.059863,0.080965,-0.075271,-0.042215,0.069931,-0.087098,0.22391,-0.057097,-0.072218,-0.073144,-0.030804,0.073325,0.06906,0.059566,0.17935,0.20697,-0.025562,1,0.034607,-0.12571,-0.0012022,-0.15923,0.15918,0.12679,0.077026,-0.040472,0.045324,-0.037968,0.22219,0.063726,0.051057,0.14685,0.072619,0.0021243,-0.069469,-0.13311,0.07714,0.020362,0.14315,0.041569,-0.0075642,0.19075,0.2898,-0.032876,0.37306,-0.020775,-0.069287,0.14626,0.12813,0.29336,0.048157,0.054975,-0.039614,-0.13302,0.050675,-0.19076,0.0037097,0.1065,-0.19551,0.059557,-0.017999,0.0072675,0.071336,-0.18027,0.17053,0.01792,-0.18174,0.18852,-0.10795,-0.14565,0.0033674,-0.071561,-0.074877,-0.025503,-0.037975,0.12947,-0.066845,-0.1367,0.40896,0.0012177,0.34237,-0.15334,-0.050293,0.0033022,0.30813,-0.063224,-0.1914,-0.15027,-0.14107,-0.3163,-0.0032475,0.24747,0.04296
50,0.25557,0.18704,0.11556,0.27213,0.23904,0.2306,0.25327,0.2445,0.20118,0.28305,0.29881,0.19959,0.26647,0.12743,0.11828,0.22658,0.21643,0.16814,0.21885,0.22463,0.19128,0.080373,0.34708,0.23412,0.24428,0.13309,0.14465,0.18151,0.20942,0.36807,0.16612,0.18733,0.27613,0.22103,0.20256,0.14975,0.10085,0.075312,0.10867,0.11022,0.08614,0.14743,0.051768,0.39546,0.18978,-0.10552,0.0019421,0.066608,-0.0527,0.034607,1,0.17702,0.059586,0.086699,-0.26251,-0.035786,-0.35076,-0.31446,-0.291,-0.41707,0.076735,0.10301,-0.14265,0.044562,0.17636,0.01633,0.2101,-0.014757,0.058834,0.049338,0.24214,0.02828,0.1908,0.091741,-0.10035,0.090419,-0.016978,-0.029327,-0.078574,0.23713,-0.093498,0.15457,-0.035126,0.14354,-0.086847,-0.006075,0.10862,0.011365,-0.020009,0.0039707,0.041595,-0.14949,0.041345,0.22327,0.066685,0.22926,0.10306,-0.25289,0.0099572,-0.35754,-0.11278,-0.021222,-0.037549,-0.035412,-0.066344,0.030984,-0.18075,0.11427,0.24653,0.054741,0.017808,-0.085881,0.057717,-0.1319,0.1453,-0.035952,0.039363,-0.22081,-0.29022,0.093039,0.087791,-0.12186,-0.095169,0.11044,0.09716
51,0.21365,0.24776,0.12981,0.29215,0.10479,0.1525,0.30242,0.20113,0.27756,0.13876,0.28344,0.17448,0.11151,0.21893,0.20131,0.13834,0.18536,0.28037,0.1723,0.27936,0.26246,0.23934,0.21281,0.26095,0.24452,0.2511,0.045449,0.1644,0.36044,0.3185,0.19761,0.3032,0.22124,0.23197,0.22456,0.19896,0.088628,0.18481,0.13135,0.21712,0.31041,0.20313,0.10961,0.25515,0.2648,-0.10671,0.37908,0.1235,-0.025372,-0.12571,0.17702,1,-0.22904,0.078538,-0.30425,-0.12396,-0.29028,0.079938,-0.14966,-0.15637,-0.17179,-0.055087,-0.16917,-0.0094572,0.070524,-0.047994,0.012112,0.11277,0.1231,0.001823,0.10978,0.11159,0.06588,0.10644,0.10017,-0.0032214,-0.15694,0.16293,-0.16775,-0.17382,-0.21615,-0.23045,-0.21004,0.34796,-0.01498,0.034724,-0.11834,-0.36688,0.11933,0.12215,-0.11516,0.095402,0.071848,0.050427,-0.076755,0.28328,-0.050708,-0.095325,-0.0058622,-0.10821,-0.074974,-0.07584,0.30175,-0.062076,-0.21329,0.064494,0.21022,-0.13832,0.2636,0.27461,-0.15314,-0.045793,-0.049075,-0.28707,0.21547,0.20829,0.010952,-0.12748,0.072197,0.20508,0.10651,0.11571,0.18983,-0.070142,-0.031182
52,0.39381,0.3314,0.34702,0.31006,0.44722,0.35521,0.27737,0.36782,0.32502,0.34614,0.22552,0.22608,0.35888,0.32704,0.34442,0.34691,0.22344,0.25723,0.2601,0.26164,0.30301,0.27866,0.16297,0.24957,0.27477,0.25644,0.29247,0.33703,-0.010838,0.24574,0.26089,0.34458,0.14351,0.11605,0.25523,0.024183,0.2727,0.12669,0.08332,0.06929,-0.018527,0.32438,0.090019,0.32995,-0.062918,0.38757,-0.1887,0.041332,-0.21114,-0.0012022,0.059586,-0.22904,1,0.17758,0.061512,0.17248,0.084185,-0.053529,-0.085795,-0.18857,0.14444,0.017497,0.13804,0.17403,0.16254,-0.032792,0.037684,-0.16528,-0.14728,-0.0031507,-0.064787,0.064178,-0.1339,-0.30511,-0.034446,0.052866,-0.16975,0.10034,0.19328,-0.018361,0.07043,-0.01757,0.027931,-0.28957,-0.11538,-0.17828,0.15486,-0.086002,0.17146,0.063469,-0.26868,-0.017239,-0.17159,0.31008,0.080982,-0.38027,-0.10912,-0.2472,-0.034401,-0.042326,0.085508,0.48154,0.23481,-0.011084,-0.08044,0.022546,0.095282,0.19605,0.011891,-0.0053162,-0.084691,0.081039,0.20965,0.11063,0.13028,-0.070399,0.030758,0.012482,0.14833,0.078604,-0.15766,0.035315,-0.33484,0.20458,-0.13605
53,0.15933,0.29907,0.27854,0.22522,0.24577,0.16051,0.24883,0.22991,0.065304,0.23461,0.32598,0.25516,0.21786,0.2135,0.21943,0.18211,0.32117,0.30518,0.15513,0.20989,0.16521,0.26063,0.25479,0.19616,0.16139,0.24817,0.18818,0.24757,0.20653,0.2456,0.25993,0.25625,0.26551,0.035559,0.26116,0.37734,0.16206,0.2096,-0.114,0.026875,0.15309,-0.026306,0.076512,0.13246,-0.080308,0.081417,0.080708,0.10874,0.15342,-0.15923,0.086699,0.078538,0.17758,1,-0.24656,0.18965,0.19533,-0.0015853,-0.032148,0.010458,-0.02069,0.18685,0.19276,0.049914,-0.2097,-0.13346,0.31462,0.14216,0.29877,-0.16579,-0.21864,0.20137,-0.22493,-0.11711,-0.12552,0.22399,-0.16522,0.0048209,-0.02097,0.055431,0.15921,-0.23484,0.095314,-0.095042,0.11921,0.15638,0.15302,-0.22646,0.15755,-0.34465,0.010455,-0.23506,-0.18074,0.14488,0.093402,0.022009,-0.10397,0.1297,0.23563,-0.14803,-0.053531,0.22582,-0.034851,0.42627,-0.16349,0.021786,-0.023426,0.46216,0.062206,0.037394,0.027414,0.059177,-0.038209,0.021069,0.23599,-0.0087215,-0.034689,0.020073,0.041255,0.07531,-0.049585,0.2152,0.04693,-0.064804,-0.29172
54,-0.15219,-0.14287,-0.057577,-0.18492,-0.071301,-0.22492,-0.17918,-0.13796,-0.18126,-0.17142,-0.12227,-0.033357,-0.23673,-0.078198,-0.2118,-0.095811,-0.10025,-0.23221,-0.28982,-0.070717,-0.066795,-0.082087,-0.20221,-0.15768,-0.1518,-0.22329,-0.20158,-0.046508,-0.207,-0.26008,-0.14171,-0.026326,-0.27832,0.062422,-0.23678,0.16714,-0.12363,-0.039592,0.09977,-0.31702,-0.067865,0.030725,-0.26984,-0.15142,-0.13937,-0.16824,-0.21287,0.0076995,-0.073284,0.15918,-0.26251,-0.30425,0.061512,-0.24656,1,-0.078734,-0.10884,-0.15546,0.053158,0.32815,0.10882,0.0272,0.024133,0.12071,-0.041644,0.32811,-0.01132,-0.015015,-0.050056,0.13108,-0.26504,0.069687,0.14286,0.066205,0.067087,-0.089319,0.079964,-0.1829,0.23422,0.17309,0.12052,0.10601,0.023202,-0.053886,0.33485,0.087084,0.17375,0.36905,0.17999,0.22247,0.20217,0.18188,-0.16971,0.070726,-0.048286,-0.035203,0.03254,0.22666,-0.25809,0.28644,0.080564,-0.25956,-0.16176,0.14063,0.2575,-0.083564,0.052777,0.12591,-0.10205,-0.43405,0.20229,0.16999,-0.097339,0.18772,-0.063345,0.18635,0.17882,0.029967,0.30041,0.020328,-0.096126,-0.20895,-0.020349,0.017719,0.36132
55,0.075512,0.15304,0.15083,-0.015379,0.046433,0.12247,0.038638,0.22783,0.070505,0.16793,0.0077221,0.11205,0.10423,0.16827,0.063868,0.10328,0.11238,0.12961,-0.01347,0.1191,0.0058037,0.16705,0.20297,0.16236,0.18622,0.14188,0.024363,0.064232,0.15711,0.13723,-0.034066,0.11949,0.004617,0.15104,0.10158,0.066453,0.51984,-0.0041889,-0.0042469,-0.13739,0.0022736,0.13924,0.038999,0.083654,0.01332,-0.069531,-0.050834,0.074355,0.2445,0.12679,-0.035786,-0.12396,0.17248,0.18965,-0.078734,1,-0.0091351,-0.12098,0.0069264,-0.0067672,0.013259,-0.23136,0.083253,-0.25861,-0.0085275,0.018478,0.014297,0.046063,-0.10369,0.12217,0.11685,0.0095843,-0.21369,0.13258,0.0070435,0.24205,-0.087701,-0.13479,0.19338,0.075201,0.211,0.098076,0.11117,-0.096206,-0.18882,0.2738,-0.13846,-0.18117,-0.10779,-0.31762,-0.043437,-0.16498,0.063022,-0.040161,0.24886,-0.14115,-0.32441,0.030667,0.039262,-0.0042214,-0.091567,-0.0097179,-0.028681,-0.061414,0.24183,-0.21085,-0.14063,0.35642,-0.12176,-0.0010431,0.0072682,-0.06159,0.20167,0.22078,0.092428,-0.053147,-0.092195,0.12553,0.082262,0.066854,-0.051349,0.16946,0.16383,-0.20333,-0.19328
56,-0.043574,0.013611,0.070117,0.065183,0.087109,0.0094641,0.065507,0.08889,0.027725,0.057103,0.039741,0.035906,0.050552,0.078114,0.21107,0.10964,0.19982,0.081138,0.030873,-0.1727,0.0060103,0.074425,-0.019423,0.065003,0.054712,0.12423,0.1923,0.080921,-0.022559,-0.22918,-0.077744,0.17643,-0.028382,-0.089643,0.048536,-0.093429,0.18575,-0.051146,0.13544,0.0592,-0.024339,-0.18477,0.15957,-0.15288,0.051413,0.093496,0.070281,0.18767,0.2858,0.077026,-0.35076,-0.29028,0.084185,0.19533,-0.10884,-0.0091351,1,0.32155,0.098598,0.20876,0.25342,0.18099,0.13289,-0.088283,-0.30934,-0.020666,-0.042135,0.27675,-0.0026904,-0.072247,-0.13724,0.14003,-0.1333,-0.23052,-0.00054097,-0.049852,0.028779,0.15289,0.053012,-0.1899,-0.0069809,0.0058159,0.082372,-0.12487,-0.014062,-0.016813,-0.070022,-0.07312,0.14116,-0.13343,-0.17065,-0.04013,-0.14585,-0.21848,0.11776,-0.13058,0.25083,-0.11397,0.4168,0.13389,-0.30474,0.23566,0.023973,0.013535,-0.048366,0.074723,-0.12039,-0.015383,0.017096,-0.04901,0.037184,-0.012162,0.054649,0.0069338,-0.098641,0.080619,-0.088197,0.17307,-0.048147,-0.2379,-0.12633,0.084114,-0.12475,-0.029124,-0.17945
57,0.045604,0.082863,0.042254,0.15185,0.073894,0.13318,0.11811,0.089109,0.0057551,0.12752,0.11298,0.071734,0.1101,0.18118,0.20568,0.11727,0.11371,0.013491,0.023479,0.032678,0.01577,0.13511,0.047749,-0.040701,0.11655,0.059415,0.0084426,0.11448,0.097004,0.022272,-0.084721,-0.038045,0.079586,-0.038644,-0.032904,-0.11379,0.094032,0.10167,-0.065459,0.07275,0.033327,0.22504,0.20085,-0.15416,0.18546,-0.009002,0.31643,0.1437,0.26513,-0.040472,-0.31446,0.079938,-0.053529,-0.0015853,-0.15546,-0.12098,0.32155,1,-0.017323,0.081599,-0.14382,0.01691,-0.012237,-0.023709,0.098817,-0.088894,-0.32403,0.10746,-0.055994,-0.039609,-0.098656,0.094034,-0.28128,-0.078673,0.05006,0.050465,0.11763,-0.13056,0.066167,-0.29013,-0.088979,-0.33808,-0.376,0.23306,0.2198,-0.084834,-0.089022,-0.097224,-0.034355,0.14878,0.15381,-0.034503,-0.15938,-0.39023,0.092389,-0.11873,0.056491,-0.18572,-0.083143,0.299,0.152,0.22511,0.17263,-0.25715,-0.018117,0.088795,0.1212,-0.22993,0.055001,0.067907,0.19452,-0.13706,-0.097296,-0.13073,0.035472,0.023887,0.21921,0.2788,0.14776,-0.051993,0.12616,-0.058835,0.35689,0.2036,-0.19337
58,-0.096156,-0.065823,0.043675,-0.1131,0.0402,-0.080173,-0.13575,-0.0025996,-0.083271,-0.13949,-0.061921,-0.031722,-0.030672,-0.084857,-0.063119,-0.045425,-0.10509,-0.065199,0.026374,-0.053276,-0.06249,0.08834,0.0063938,0.0020561,-0.13858,0.028018,-0.024808,-0.12512,0.014177,-0.1671,-0.080899,-0.22143,-0.012884,-0.071604,-0.1702,0.046632,-0.20172,0.13732,-0.030491,-0.065746,0.058813,-0.15586,0.016623,-0.10905,-0.11399,-0.014557,-0.010182,0.18287,-0.12708,0.045324,-0.291,-0.14966,-0.085795,-0.032148,0.053158,0.0069264,0.098598,-0.017323,1,0.19035,-0.10885,-0.16501,-0.047388,-0.27634,-0.29195,0.10852,0.31012,-0.23141,-0.037225,0.13049,-0.26663,-0.16719,-0.46976,-0.032689,-0.37742,0.001183,-0.10885,0.25719,0.076255,-0.069406,-0.0065458,-0.021516,0.063719,-0.11181,0.13988,0.17449,-0.17852,-0.024422,0.097172,-0.15886,0.058837,-0.19317,0.074333,-0.072217,-0.31782,0.03106,-0.01598,0.060442,0.022601,0.20309,-0.029217,0.014919,-0.27145,-0.05102,0.12719,-0.051515,-0.07351,-0.03052,-0.24497,0.082237,0.10039,0.09482,0.27482,0.23849,0.079251,-0.28344,-0.14961,-0.026604,0.070524,0.039018,-0.053064,0.10169,0.28175,-0.1258,0.11169
59,-0.31109,-0.28857,-0.1917,-0.27793,-0.33263,-0.3522,-0.23597,-0.303,-0.20636,-0.21758,-0.33472,-0.1692,-0.31081,-0.22476,-0.2364,-0.20582,-0.17661,-0.21159,-0.29242,-0.26831,-0.31309,-0.18872,-0.2102,-0.2241,-0.22202,-0.15759,-0.30055,-0.22589,-0.15426,-0.37391,-0.15139,-0.21937,-0.37972,-0.1567,-0.073854,0.13731,-0.31752,-0.14294,-0.22034,-0.1368,-0.060452,-0.20823,0.065091,-0.1307,-0.37061,-0.099689,-0.057213,0.1975,0.10062,-0.037968,-0.41707,-0.15637,-0.18857,0.010458,0.32815,-0.0067672,0.20876,0.081599,0.19035,1,-0.061145,0.040261,0.087542,-0.039969,-0.0054331,0.27977,-0.11322,0.079633,-0.011639,0.18102,-0.23388,0.15542,-0.14948,-0.1493,-0.04925,0.15734,0.010711,0.12914,0.15567,0.15837,0.089923,-0.12456,-0.063234,0.11548,0.13514,0.17626,-0.017896,0.069649,0.10854,0.043635,0.10028,0.12729,0.15306,0.026097,0.18353,0.121,0.1099,0.11059,0.069696,0.18107,0.14182,-0.18305,-0.23401,0.055452,0.20536,0.089079,-0.22546,0.13856,-0.28877,0.037942,0.091378,-0.089021,-0.2406,0.31947,-0.10909,0.045437,0.077096,-0.30908,0.19605,0.039558,-0.016599,0.0077318,0.13135,-0.32757,0.32957
