,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
45,-0.55869,-0.48428,-0.31197,-0.50627,-0.42737,-0.43846,-0.44962,-0.41883,-0.24702,-0.34863,-0.31701,-0.24264,-0.38537,-0.37238,-0.56443,-0.21085,-0.12608,-0.0023313,-0.37072,-0.46074,-0.27455,-0.04693,0.043267,-0.15894,-0.082573,-0.31687,-0.11032,-0.042669,0.33978,0.074062,0.18091,0.22882,-0.017934,0.24481,0.44909,0.34592,0.29685,0.39629,0.16411,0.24125,0.10412,0.1664,0.016657,0.35395,0.19567,1,0.30012,0.38059,0.096687,0.17091,0.058922,0.10192,0.48995,0.15285,0.13102,0.077181,0.31499,0.026494,-0.11325,0.041059,-0.080382,0.0030173,0.01551,0.0082581,0.099802,-0.078772,0.21228,-0.060586,-0.2841,0.34549,0.059471,-0.12918,-0.035944,0.14903,-0.33334,-0.030365,0.16189,-0.049693,0.14697,0.34244,-0.27791,0.014798,-0.33526,0.0016996,0.32063,0.088506,0.20591,-0.10436,-0.14564,-0.076916,0.020076,-0.031315,-0.024291,-0.12824,-0.055477,0.19114,-0.20152,-0.034064,0.19144
46,-0.24912,-0.15035,-0.14425,-0.14682,-0.17084,-0.16283,-0.09041,-0.11251,-0.22762,0.029406,-0.061813,-0.25869,-0.35427,-0.15119,-0.05448,-0.3473,0.19445,-0.035505,-0.29821,-0.0045094,0.11806,-0.14708,-0.056153,-0.051769,0.12532,0.19769,0.11191,-0.1663,0.028494,0.035297,0.15049,0.29428,0.11323,0.084697,-0.070097,0.041056,0.19598,0.18215,0.073106,0.16071,-0.11689,0.2079,0.03677,0.29871,0.2722,0.30012,1,-0.1101,0.043627,0.32503,0.22749,-0.061143,0.27437,-0.077969,0.12679,0.16328,0.2113,0.21444,0.23783,0.22739,0.035572,0.20672,0.043102,-0.14335,-0.10324,-0.21537,0.34548,-0.032928,-0.23018,-0.048256,0.1799,-0.065586,0.15988,0.2654,-0.41444,0.09285,0.1031,-0.16655,0.14147,0.093456,0.13337,0.0196,0.048223,-0.0088604,-0.0010748,0.056627,-0.057435,-0.040838,-0.05905,-0.0057011,-0.17317,0.11171,0.10754,-0.10709,-0.33194,-0.050552,-0.2266,0.18237,0.066677
47,-0.40064,-0.29171,-0.38826,-0.37776,-0.23626,-0.36204,-0.4295,-0.20691,-0.23773,-0.29939,-0.18851,-0.24951,-0.18873,-0.4761,-0.48816,-0.18089,-0.20063,-0.02965,-0.15491,-0.19979,-0.055623,-0.15973,-0.11091,0.069871,0.029636,0.084647,-0.022157,0.19479,0.31475,0.14405,0.17588,0.14388,0.057564,0.22222,0.45216,0.054993,0.064651,0.14691,0.16181,0.28979,0.11522,0.15284,-0.12164,0.20026,0.04366,0.38059,-0.1101,1,0.16721,0.081338,0.056196,0.42656,0.1306,0.18982,-0.0057709,0.022574,-0.021683,0.23153,-0.23677,0.092829,-0.20865,-0.040768,0.086018,0.21674,-0.010614,-0.015094,0.1702,0.10529,-0.14521,0.44887,-0.40056,-0.044677,0.085861,-0.072156,-0.05993,-0.13809,0.0757,-0.016438,0.22325,0.34371,0.0192,0.10911,-0.31728,-0.11585,-0.088166,0.22644,0.18544,-0.23856,0.16229,-0.11465,0.14316,-0.099366,0.098323,0.08187,0.076469,0.13181,-0.19691,0.22789,-0.15889
48,-0.1783,-0.26084,-0.28882,-0.20478,-0.32924,-0.20268,-0.17806,-0.15852,-0.11407,-0.34708,0.017703,0.18095,-0.10953,-0.22924,-0.18509,-0.24333,-0.20776,-0.15884,-0.037756,0.1552,-0.10977,0.0080152,-0.03602,-0.030414,-0.016825,0.1851,-0.044994,0.13512,0.26372,0.10081,0.27488,0.20047,0.19704,-0.09849,0.23392,0.039489,-0.016479,0.14354,-0.14095,0.17163,-0.1209,-0.038341,0.021884,-0.11467,-0.073923,0.096687,0.043627,0.16721,1,0.09895,0.040249,-0.042743,-0.072373,-0.055032,-0.13688,-0.14325,0.16275,-0.072588,0.097976,0.22111,-0.092646,-0.025348,-0.29132,0.01081,0.10098,-0.02374,0.24686,0.25308,-0.20083,0.16442,-0.06398,-0.083416,0.041567,0.035271,-0.0013188,-0.064779,0.076049,-0.022633,0.02723,0.040429,-0.20644,0.064508,-0.092893,-0.24908,0.053054,0.14028,-0.039098,-0.1112,-0.10723,0.28318,-0.050283,-0.21364,0.088253,0.025309,0.010435,0.12225,0.097207,0.22759,0.11073
49,-0.3948,-0.36646,-0.35694,-0.30123,-0.38356,-0.3393,-0.25533,-0.40939,-0.30169,-0.35305,-0.33828,-0.0083579,-0.21622,-0.35289,-0.22383,-0.079522,0.050092,-0.38093,-0.11106,-0.13285,-0.12669,-0.10371,-0.16213,-0.24385,0.10012,-0.0089315,0.19561,0.0054393,0.13191,-0.054285,0.24087,0.063209,0.29273,0.21728,0.028703,0.29567,0.24631,0.075161,0.11441,0.20878,0.048657,0.043042,0.030955,0.2791,0.28195,0.17091,0.32503,0.081338,0.09895,1,-0.028878,-0.16022,-0.085223,-0.060122,0.024324,0.16354,-0.0067435,-0.069476,-0.091796,0.15487,0.16411,-0.20334,-0.16286,-0.080835,-0.043123,-0.095782,0.12055,-0.28107,-0.2588,-0.10609,-0.205,0.059388,-0.22682,0.10867,-0.21404,-0.1115,0.11716,-0.19471,-0.046276,0.077152,-0.11455,0.31055,0.037461,-0.17197,-0.054418,-0.031996,0.092342,0.04585,0.087686,-0.089862,-0.22285,0.24694,-0.081749,-0.061852,-0.30323,0.033938,-0.036547,0.40216,0.021198
50,-0.25923,-0.13665,-0.066608,-0.25428,-0.15009,-0.36551,-0.25837,0.099681,-0.33584,-0.1816,-0.21247,-0.17292,-0.28687,-0.25206,0.083571,-0.0043725,-0.11705,0.038614,-0.33267,-0.14137,0.11208,0.099231,-0.09603,0.18733,0.25713,0.12011,0.031655,-0.038367,0.2035,0.090248,0.019055,0.18534,0.010635,0.029554,0.26318,0.050415,-0.012749,-0.037563,0.23124,-0.038868,0.028262,-0.3663,0.27627,0.1397,0.046266,0.058922,0.22749,0.056196,0.040249,-0.028878,1,0.058289,-0.097162,0.049979,0.21511,-0.18132,0.19414,0.06131,-0.024815,0.29661,-0.038252,0.20869,0.037566,0.26743,-0.12855,0.023715,0.17961,0.10517,-0.07062,0.015194,-0.093654,0.043918,0.1889,0.21765,-0.0083889,-0.0041978,-0.16111,0.031615,0.21883,-0.10025,-0.06786,0.087992,0.10865,0.10429,-0.056429,0.059749,0.091385,-0.17897,0.094517,-0.0017776,-0.091948,0.1948,-0.19339,-0.00050553,-0.10049,-0.15769,-0.041882,0.075591,-0.01138
51,-0.07204,-0.037645,0.0419,-0.1002,0.012849,-0.027756,-0.10559,0.079799,0.035121,0.085642,0.15385,-0.20023,0.13473,-0.18675,-0.11478,-0.30328,0.066804,0.16001,0.011229,-0.079441,0.36125,0.078136,-0.031067,0.18614,-0.095555,0.14431,-0.094011,-0.13388,0.077191,-0.007556,0.15157,0.076081,0.064497,0.1717,0.33761,-0.09324,-0.022499,0.086308,-0.067682,-0.054135,-0.080455,0.14413,0.020215,0.18926,-0.22519,0.10192,-0.061143,0.42656,-0.042743,-0.16022,0.058289,1,0.03806,0.22288,0.13951,0.34356,0.05906,0.11266,-0.027474,0.10624,0.023687,0.11013,0.20807,0.12402,0.089192,-0.062096,-0.0058499,0.11502,-0.0058531,-0.17744,0.068055,-0.03542,-0.0059909,0.25385,0.023482,0.22365,-0.0861,-0.04239,-0.071932,0.20762,0.025708,0.083077,0.07087,0.1038,-0.046871,0.10517,-0.06282,0.091185,0.21567,-0.1591,-0.047406,-0.013343,0.14134,-0.017353,0.16897,-0.0033376,-0.049081,0.088193,-0.20604
52,-0.41231,-0.35634,-0.42845,-0.44895,-0.30833,-0.36503,-0.25387,-0.27476,-0.22398,-0.11859,-0.19152,-0.45146,-0.38795,-0.076505,-0.21401,-0.27258,-0.022939,-0.071403,-0.24675,-0.037255,0.076314,0.21088,-0.010423,-0.037683,-0.10723,-0.22482,-0.32132,0.064625,-0.00081954,-0.10485,-0.050871,0.2894,-0.11731,0.059843,0.051547,-0.019533,0.054168,0.38107,0.24168,0.16896,0.010606,0.26411,0.22846,0.16211,0.055133,0.48995,0.27437,0.1306,-0.072373,-0.085223,-0.097162,0.03806,1,0.13626,0.11785,-0.0080591,0.15587,0.26072,0.072311,0.2856,-0.19387,0.1386,0.097732,0.16988,-0.033058,-0.18623,0.13012,0.088032,-0.092757,0.15269,0.057529,-0.22656,0.09094,0.4619,-0.24499,0.055308,0.095229,-0.26887,-0.016797,0.13464,-0.016839,-0.042065,-0.33069,-0.12813,0.23893,0.15253,0.016895,0.062324,-0.17229,-0.026179,-0.031562,-0.0048158,0.015996,-0.026158,-0.03539,0.017063,-0.29501,0.025737,0.32342
53,-0.16611,-0.16802,-0.18525,-0.18298,-0.1334,-0.31087,-0.18929,-0.098704,-0.090624,-0.010162,0.015653,-0.14891,-0.22212,-0.15814,-0.15599,-0.088329,-0.20923,-0.058021,-0.058453,-0.061545,-0.059318,0.072402,0.136,0.1656,-0.089417,-0.071475,0.0081262,-0.079216,0.15281,0.33675,0.10472,-0.032656,0.1899,0.011795,0.18421,0.27278,0.13804,0.061558,0.15777,0.26328,-0.22371,0.11208,-0.21473,-0.040698,0.15189,0.15285,-0.077969,0.18982,-0.055032,-0.060122,0.049979,0.22288,0.13626,1,0.15174,0.24767,0.093769,-0.087359,0.0030216,-0.12562,-0.11427,0.090279,0.13219,0.10187,0.073008,-0.078339,-0.0037792,-0.10961,-0.071556,0.13681,-0.31268,-0.21069,-0.1177,0.057069,-0.023287,-0.13697,-0.051426,-0.088776,-0.14694,0.17118,0.11137,0.1261,-0.18858,-0.07605,-0.061375,0.11463,-0.099926,0.29643,0.046349,-0.19038,-0.15659,-0.053312,-0.072827,-0.029763,-0.14049,-0.094769,-0.1323,0.14431,0.20169
54,-0.26646,-0.13716,0.0025963,-0.1404,-0.080262,-0.21173,-0.1504,-0.034149,-0.16602,-0.16822,-0.0092112,-0.027636,-0.039128,-0.16512,-0.12299,-0.072357,-0.29887,0.20324,-0.16911,-0.21245,0.047696,0.1396,0.20001,0.036147,0.13782,0.10999,0.068909,-0.15361,0.21449,-0.28747,0.20441,0.0062273,0.14185,0.23092,0.12364,0.22389,-0.10703,-0.12782,0.38076,0.14065,0.031043,-0.18289,0.072493,0.19362,-0.12882,0.13102,0.12679,-0.0057709,-0.13688,0.024324,0.21511,0.13951,0.11785,0.15174,1,-0.11345,0.038074,0.26579,0.12962,0.21848,0.17924,0.40456,0.091383,0.17358,0.19962,-0.22333,-0.017762,-0.012769,-0.087772,0.008977,0.10849,0.1341,-0.1236,0.24901,0.090868,0.24267,0.22557,0.28983,-0.20652,-0.00053756,-0.016161,-0.27419,0.09311,0.032535,0.032876,0.07295,0.10703,-0.084263,-0.10826,0.039891,-0.28689,0.14565,0.0069328,0.0040462,-0.084732,-0.23962,-0.08135,-0.17687,-0.084116
55,-0.11689,-0.10207,-0.10402,-0.045333,-0.027993,-0.033714,-0.12248,-0.0063591,0.018506,0.079897,0.020369,-0.14864,0.11623,0.038263,-0.02165,-0.029444,0.39486,0.082508,0.09099,-0.065095,0.19703,-0.075217,0.022535,0.11294,-0.23529,0.018342,0.25792,-0.31915,-0.062628,0.12824,-0.032845,0.20015,0.046961,-0.0065186,-0.04749,0.21345,0.10405,0.13083,-0.038402,0.16935,-0.23479,0.38239,0.11082,-0.13114,0.091542,0.077181,0.16328,0.022574,-0.14325,0.16354,-0.18132,0.34356,-0.0080591,0.24767,-0.11345,1,0.070802,0.10462,0.10731,-0.060224,-0.0021042,0.15259,0.37896,-0.11813,0.14058,-0.13932,0.079938,0.01674,-0.0087976,-0.04214,0.045431,0.020022,-0.13667,-0.050613,-0.083342,-0.14593,-0.11636,-0.3011,-0.079572,0.27979,0.016424,0.25104,0.093527,0.058623,0.23246,-0.11426,0.199,0.15637,0.12158,-0.087822,-0.061348,0.10956,0.18605,-0.029986,-0.24688,0.046187,-0.0033293,0.23403,0.14506
56,-0.18078,-0.23342,-0.022152,-0.078459,-0.26743,-0.14212,-0.14058,-0.24353,-0.11123,-0.03978,-0.13447,0.16165,-0.17872,-0.043542,-0.31648,0.041665,0.11889,-0.0065137,-0.20912,-0.13963,-0.089728,-0.059534,0.17787,-0.01608,0.10537,-0.20966,-0.12933,-0.0056233,0.26847,0.25101,0.078417,0.37233,-0.074272,0.159,0.17779,0.33795,0.23807,0.23813,0.058505,-0.14704,-0.018483,-0.023713,0.24906,-0.031383,-0.080414,0.31499,0.2113,-0.021683,0.16275,-0.0067435,0.19414,0.05906,0.15587,0.093769,0.038074,0.070802,1,0.070737,-0.18994,0.085306,0.091023,-0.1144,-0.092971,0.094663,0.035938,0.076404,0.061932,-0.1734,0.096078,-0.02483,-0.1059,-0.092169,-0.23461,0.3303,-0.04902,0.039117,0.081961,-0.22017,0.015047,0.092281,-0.23672,0.065244,-0.11086,0.15027,0.042283,0.017931,0.0047458,0.24748,0.204,0.10897,-0.13811,0.10992,-0.075876,-0.019253,-0.18512,-0.12518,0.2483,-0.038451,-0.079496
57,-0.30835,-0.25609,-0.22088,-0.29543,-0.1991,-0.20703,-0.31621,-0.1331,-0.29789,-0.024111,-0.11511,-0.20561,-0.20483,-0.080354,0.045418,-0.059354,-0.0046642,-0.15237,-0.156,-0.2922,0.084918,-0.098099,-0.064641,0.1177,0.081509,0.091056,0.0080281,-0.065774,-0.048056,0.064776,0.066598,0.30579,0.082494,0.067788,0.020696,0.041435,0.067601,0.033603,0.34147,-0.087733,0.080682,0.21391,0.28752,0.12441,0.21159,0.026494,0.21444,0.23153,-0.072588,-0.069476,0.06131,0.11266,0.26072,-0.087359,0.26579,0.10462,0.070737,1,0.079275,0.30253,-0.044413,0.14931,0.42483,0.15117,-0.027787,-0.34945,0.3389,0.064877,0.037058,0.15992,0.11121,-0.072064,0.043431,0.11858,0.031879,-0.026704,-0.16119,0.03559,-0.14527,0.012305,0.24215,0.10937,-0.073545,-0.051043,-0.045728,0.0047045,-0.17895,-0.11379,0.081148,0.20411,0.1249,0.19696,0.08797,-0.065981,-0.2884,-0.34536,-0.24002,0.028597,-0.15361
58,0.0016521,0.062436,-0.1529,-0.086955,0.065549,0.059815,0.079957,0.2004,0.087465,0.10154,0.15579,-0.049365,-0.068228,0.086201,0.36619,-0.069786,0.0029612,-0.041549,-0.14303,0.19306,0.10705,-0.11103,-0.062121,-0.009521,-0.19825,0.27247,0.15878,-0.13861,-0.20107,0.026949,-0.12498,0.13118,0.020832,-0.25276,-0.056017,-0.39477,-0.15464,-0.03072,-0.15754,-0.20953,-0.068008,-0.089197,0.10101,0.14725,-0.086096,-0.11325,0.23783,-0.23677,0.097976,-0.091796,-0.024815,-0.027474,0.072311,0.0030216,0.12962,0.10731,-0.18994,0.079275,1,0.21209,0.16872,0.29009,0.26841,-0.25013,0.15483,-0.13278,0.29077,0.39083,-0.029028,-0.064795,0.080278,-0.034011,0.2823,-0.055247,0.24054,0.30365,0.25259,0.13326,0.083549,-0.040994,0.19683,-0.10494,0.075025,-0.26366,0.10562,0.063839,0.044403,0.064828,-0.16867,-0.067606,0.072778,-0.1962,0.39721,-0.033225,-0.21414,0.066258,-0.031611,-0.10997,0.14187
59,-0.23417,-0.16412,-0.17856,-0.30485,-0.10656,-0.22287,-0.055197,0.048766,-0.12615,-0.10997,0.018487,-0.088329,-0.1559,-0.21068,0.061765,-0.045556,-0.1121,0.046318,-0.037672,-0.067848,0.10444,0.10075,0.02932,-0.049458,0.049363,0.084755,-0.039931,0.024767,0.027518,-0.20972,0.03039,0.081979,0.14938,-0.08433,0.18221,0.097484,-0.20915,0.1294,0.14372,-0.03766,-0.072048,-0.24668,0.41484,0.16073,-0.080807,0.041059,0.22739,0.092829,0.22111,0.15487,0.29661,0.10624,0.2856,-0.12562,0.21848,-0.060224,0.085306,0.30253,0.21209,1,0.028705,0.29191,0.031081,-0.0055899,0.045481,-0.042633,0.050207,0.083016,-0.15139,-0.157,0.024267,-0.11935,0.25508,0.10638,0.1682,0.3042,0.051471,-0.29182,-0.10206,-0.16932,-0.15732,0.16347,0.10824,-0.32945,0.081286,0.17865,-0.094571,0.069192,-0.14042,-0.072995,-0.14203,-0.10713,0.21451,0.09787,-0.25269,-0.21542,-0.22946,0.17756,0.018479
60,0.1482,-0.019765,0.15352,0.021484,0.037345,0.07388,0.16862,0.077035,0.12794,0.050557,0.0097822,0.093507,0.1568,0.08729,0.2687,0.057858,-0.10742,0.081192,-0.24596,0.12712,-0.015796,-0.094731,0.046082,0.13693,-0.14008,-0.21598,0.18878,-0.27849,-0.066314,-0.26376,0.020414,-0.1112,0.27593,0.12959,0.062784,0.13866,0.24599,0.11103,-0.22785,-0.20125,0.34318,-0.16256,0.0064801,0.15428,0.0043252,-0.080382,0.035572,-0.20865,-0.092646,0.16411,-0.038252,0.023687,-0.19387,-0.11427,0.17924,-0.0021042,0.091023,-0.044413,0.16872,0.028705,1,0.085146,-0.034737,-0.066741,-0.011973,-0.16734,0.00495,-0.11888,0.23811,-0.15233,0.13245,0.238,-0.11064,-0.13442,0.27749,0.11762,0.11863,0.11589,-0.22674,0.031485,0.093973,0.044178,0.33896,0.076757,0.13996,-0.2665,0.26418,0.19065,0.02987,-0.18304,-0.19803,0.20769,0.089649,0.17506,-0.26358,-0.038503,0.19856,-0.083709,-0.0074996
61,-0.13436,-0.045788,-0.15462,-0.18778,0.03417,-0.14085,-0.14605,0.083936,-0.18069,-0.043206,0.034587,-0.16953,0.065674,-0.0086943,0.078665,-0.17426,-0.111,0.22934,-0.13858,-0.052425,0.0078048,0.10023,0.062977,0.30393,-0.15279,0.16201,0.15633,-0.095144,-0.0059899,-0.06943,-0.080723,-0.019514,0.25758,0.045265,-0.029429,0.052164,-0.064309,0.23847,0.1376,0.11587,0.15158,-0.10637,0.17987,-0.039709,-0.29602,0.0030173,0.20672,-0.040768,-0.025348,-0.20334,0.20869,0.11013,0.1386,0.090279,0.40456,0.15259,-0.1144,0.14931,0.29009,0.29191,0.085146,1,0.31371,-0.10345,0.00095992,-0.013859,-0.13048,0.062438,0.044267,0.10733,0.084744,0.078863,0.38422,0.00054834,0.11812,0.11196,0.19236,0.053989,0.0038301,0.16965,0.035936,0.073297,0.20499,0.099478,0.28194,-0.18392,0.11602,-0.056336,-0.32818,-0.11313,-0.16966,-0.074257,0.29351,-0.017691,-0.1273,0.21308,-0.12902,-0.24634,0.17655
62,-0.094708,0.063929,-0.10453,-0.19983,0.068743,-0.10345,-0.14783,0.02688,-0.094794,0.066022,-0.10573,-0.1995,-0.14288,0.023792,0.1433,-0.023053,0.038887,0.10699,0.15041,-0.044615,0.058793,-0.063099,-0.069177,0.19873,0.061385,0.15467,0.24782,-0.11368,-0.12957,0.13584,0.10807,0.055231,-0.014982,-0.069102,0.0092007,0.010705,-0.022985,0.14353,0.10459,-0.044563,0.036117,0.29993,0.097961,-0.049543,0.2301,0.01551,0.043102,0.086018,-0.29132,-0.16286,0.037566,0.20807,0.097732,0.13219,0.091383,0.37896,-0.092971,0.42483,0.26841,0.031081,-0.034737,0.31371,1,0.011173,-0.010709,-0.0055855,0.34197,0.10667,-0.078502,-0.022387,0.12178,0.12331,0.16205,-0.064477,0.12191,-0.018885,-0.10415,0.054614,0.057505,0.088531,0.16596,0.11086,0.18903,0.21455,0.21304,0.01849,0.080123,0.054771,0.079966,-0.024934,0.021287,0.18546,0.15978,0.030436,-0.25029,0.022903,-0.13429,-0.068706,-0.063826
63,-0.19373,-0.093286,-0.08706,-0.0083646,-0.055953,-0.2902,-0.16944,-0.093061,-0.1495,-0.068693,-0.050028,-0.11419,-0.056333,-0.14348,-0.1533,0.17822,-0.15491,-0.14979,-0.1498,-0.03208,0.2414,0.19169,0.30608,0.22548,0.24369,0.22732,0.092423,-0.072327,0.35356,-0.13795,0.18889,0.17552,-0.18778,0.1376,0.15182,0.0011486,0.059058,0.11918,0.41752,-0.053715,0.12492,0.029765,0.33997,-0.19116,0.23546,0.0082581,-0.14335,0.21674,0.01081,-0.080835,0.26743,0.12402,0.16988,0.10187,0.17358,-0.11813,0.094663,0.15117,-0.25013,-0.0055899,-0.066741,-0.10345,0.011173,1,-0.0085204,-0.11561,0.065269,-0.00090823,-0.22707,-0.075214,-0.047549,0.0038237,-0.15369,0.41919,0.095924,-0.14008,-0.12313,0.029504,-0.21938,0.091619,-0.069661,-0.056212,0.0032358,0.094687,-0.20122,0.10281,0.24813,0.062331,0.12279,-0.0082537,-0.10882,-0.014326,-0.38163,0.12019,0.19519,-0.26171,-0.029831,-0.0014739,0.043638
64,0.0017443,0.017182,0.14114,0.14513,0.030697,0.080596,0.081134,0.1805,0.19399,0.10301,0.055389,0.23679,0.080018,0.13868,0.035322,0.031673,-0.044006,0.04166,0.13725,0.0083874,-0.010724,0.1731,0.099168,-0.12908,-0.014761,0.059953,-0.074417,-0.17616,0.15989,0.066587,-0.12389,0.095961,-0.0048656,0.073764,0.040847,0.075234,0.10902,-0.10654,-0.045458,-0.06581,0.010141,0.26858,0.16523,-0.024767,-0.12379,0.099802,-0.10324,-0.010614,0.10098,-0.043123,-0.12855,0.089192,-0.033058,0.073008,0.19962,0.14058,0.035938,-0.027787,0.15483,0.045481,-0.011973,0.00095992,-0.010709,-0.0085204,1,-0.10377,-0.1385,0.24433,0.03858,-0.034181,0.1311,0.11466,-0.23728,-0.0421,0.082784,0.085099,-0.092063,0.083611,-0.20315,0.10978,-0.36318,-0.16842,0.068328,-0.084634,0.066037,-0.23862,0.056623,0.012385,0.24034,-0.12304,-0.15583,-0.035154,0.12923,-0.0078908,-0.1109,-0.021799,-0.026272,-0.018831,0.083201
65,0.32281,0.40723,0.25262,0.21197,0.21858,0.13732,0.087969,0.087871,0.22203,0.132,0.02592,0.30401,0.331,-0.033926,-0.11123,0.16484,-0.20168,0.18222,0.19313,0.16134,-0.064765,-0.19322,-0.10529,-0.1194,-0.06419,-0.024962,-0.11558,0.43241,0.064282,0.19875,-0.10592,-0.25157,0.013639,0.10414,0.15917,-0.020134,-0.28434,0.040669,-0.24645,-0.12438,-0.099346,-0.085033,-0.12332,-0.20742,-0.28312,-0.078772,-0.21537,-0.015094,-0.02374,-0.095782,0.023715,-0.062096,-0.18623,-0.078339,-0.22333,-0.13932,0.076404,-0.34945,-0.13278,-0.042633,-0.16734,-0.013859,-0.0055855,-0.11561,-0.10377,1,-0.35649,-0.12968,-0.10719,0.067749,-0.14057,-0.11812,-0.04757,-0.067676,0.16708,0.057127,-0.0081783,0.12279,0.12093,-0.24626,-0.005989,0.093081,-0.052686,-0.096242,-0.10513,-0.10314,-0.036675,0.078116,-0.042011,-0.065874,-0.083451,-0.24874,-0.19847,-0.1713,0.1559,0.27857,0.39921,-0.030017,0.025847
66,-0.35972,-0.36435,-0.32638,-0.43617,-0.30119,-0.28636,-0.18501,-0.12064,-0.37929,-0.31856,-0.21743,-0.26607,-0.48437,-0.24112,0.083772,-0.40108,0.10349,-0.14648,-0.12757,-0.16604,-0.068823,-0.12611,-0.095088,-0.024676,0.091717,0.18209,0.37672,-0.041794,0.12739,-0.01557,0.25049,0.31168,0.097076,-0.19082,0.17012,-0.15607,0.23418,0.20608,-0.00029875,0.087456,-0.018827,0.16509,-0.044357,0.28576,0.40672,0.21228,0.34548,0.1702,0.24686,0.12055,0.17961,-0.0058499,0.13012,-0.0037792,-0.017762,0.079938,0.061932,0.3389,0.29077,0.050207,0.00495,-0.13048,0.34197,0.065269,-0.1385,-0.35649,1,0.15874,-0.20015,0.11204,0.14697,0.10527,0.16528,-0.0034356,0.01545,-0.25551,0.15364,-0.11743,0.13286,0.16184,0.1565,0.20238,-0.031933,0.020723,-0.053449,0.15772,0.048823,-0.17161,0.23761,0.13869,0.10922,0.15492,0.23968,-0.023669,-0.16672,-0.041478,-0.14001,0.069891,-0.1094
67,0.018397,0.18112,-0.0858,-0.048743,0.017331,0.028015,-0.00056355,0.23543,0.19892,0.0079097,0.12991,-0.21572,-0.060254,0.15766,0.25822,-0.10806,-0.068572,0.0015307,-0.15628,0.274,0.02484,0.060692,-0.065861,0.052512,-0.11867,0.2567,-0.15386,-0.13738,-0.12136,0.11741,-0.1243,-0.011739,-0.19205,-0.25101,0.12689,-0.29545,-0.088307,-0.070324,-0.074985,0.10702,0.038416,0.024493,0.15347,0.089813,-0.24515,-0.060586,-0.032928,0.10529,0.25308,-0.28107,0.10517,0.11502,0.088032,-0.10961,-0.012769,0.01674,-0.1734,0.064877,0.39083,0.083016,-0.11888,0.062438,0.10667,-0.00090823,0.24433,-0.12968,0.15874,1,0.12455,0.07978,0.15564,0.0071319,0.053017,0.074951,-0.034703,-0.041848,-0.047921,0.00058601,0.019466,0.020101,0.017908,-0.019711,0.096062,-0.15301,0.037844,0.14812,-0.081523,-0.13332,0.095596,0.12491,0.47672,-9.2901e-05,0.036507,-0.079595,0.15963,0.19996,0.092405,0.022399,-0.14164
68,0.26806,0.22779,0.20891,0.25876,0.29593,0.37176,0.25754,0.24509,0.19801,0.133,0.32845,0.075024,0.25962,0.3883,0.23645,-0.0197,0.051092,0.19239,-0.17284,0.18316,-0.10463,0.28009,-0.15261,0.13083,0.032893,-0.17939,-0.14406,0.077165,-0.19446,0.2598,-0.44379,-0.056041,-0.078991,-0.22242,-0.16697,-0.081275,0.15089,-0.39056,-0.37575,-0.29976,0.13929,0.034768,-0.0074369,0.17403,-0.29604,-0.2841,-0.23018,-0.14521,-0.20083,-0.2588,-0.07062,-0.0058531,-0.092757,-0.071556,-0.087772,-0.0087976,0.096078,0.037058,-0.029028,-0.15139,0.23811,0.044267,-0.078502,-0.22707,0.03858,-0.10719,-0.20015,0.12455,1,-0.070778,0.10254,-0.068899,0.075993,-0.21818,0.23145,0.089209,-0.15787,0.084741,-0.16244,0.086592,-0.13188,-0.13929,-0.048854,0.014095,-0.018488,-0.25179,-0.20692,0.068895,0.26911,0.10468,0.040291,0.1621,0.20668,-0.049108,-0.021722,0.039775,0.16163,-0.1593,-0.2238
69,-0.31046,-0.33296,-0.3146,-0.31035,-0.24164,-0.30541,-0.40788,-0.24689,-0.21281,-0.22038,-0.28205,-0.093418,-0.18006,-0.40619,-0.28453,0.044461,-0.27428,-0.043204,-0.29469,-0.25515,-0.30655,-0.18935,-0.088753,0.061029,-0.038504,-0.16445,-0.0072221,0.15194,0.15317,0.22281,0.047343,-0.03151,0.021746,0.10791,0.25675,0.051892,0.0070882,0.058149,0.22112,0.37041,9.229e-05,0.053239,-0.18219,-0.098627,0.025743,0.34549,-0.048256,0.44887,0.16442,-0.10609,0.015194,-0.17744,0.15269,0.13681,0.008977,-0.04214,-0.02483,0.15992,-0.064795,-0.157,-0.15233,0.10733,-0.022387,-0.075214,-0.034181,0.067749,0.11204,0.07978,-0.070778,1,-0.27376,0.0052717,0.0076393,-0.17184,-0.034328,-0.30301,0.081936,0.3059,0.3418,0.28265,0.090077,0.038063,-0.47901,-0.10054,0.091048,-0.0059899,0.15085,-0.289,-0.038413,0.14194,0.19197,-0.050358,0.10405,-0.19314,0.19015,0.23556,-0.055333,0.04125,0.069873
