,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
30,0.68898,0.68714,0.71324,0.6779,0.73735,0.67806,0.68826,0.65211,0.69334,0.64579,0.76856,0.70544,0.68224,0.64532,0.7198,0.77353,0.65304,0.52651,0.65581,0.59453,0.51636,0.59805,0.64169,0.49446,0.64835,0.50064,0.531,0.6141,0.49989,0.46049,1,0.44739,0.50873,0.58381,0.51991,0.29888,0.38867,0.49449,0.33585,0.42102,0.37497,0.29582,0.37318,0.4514,0.45225,0.33061,0.49545,0.15873,0.19404,0.057476,-0.042132,0.18806,0.11849,0.056583,0.083177,-0.09059,-0.16713,-0.01189,-0.050138,0.36007,-0.3239,-0.15353,-0.20658,-0.021426,-0.10006,-0.10333,-0.13279,-0.14868,-0.21174,-0.21561,-0.19809,0.05413,-0.3107,-0.065467,-0.18927,0.04114,-0.15003,-0.079086,-0.0034456,-0.16599,-0.16941,-0.020507,-0.05482,0.003235,0.45749,-0.066478,0.16258,-0.024186,0.10332,-0.15073,-0.058696,-0.0016646,0.019096,-0.10538,-0.24632,-0.047432,-0.097596,-0.095323,0.36535,-0.29112,-0.27997,-0.40401,0.15648,-0.014262,-0.13587,0.21574,0.22608,0.030646,-0.42798,-0.05375,-0.035303,-0.11925,0.074848,-0.17417,0.2304,-0.1237,0.2872,0.031121,0.12412,-0.052441,0.069981,0.037465,0.071033,-0.14724,0.17221,0.16156,0.22759
31,0.47173,0.46959,0.50702,0.43134,0.46769,0.41273,0.42376,0.48529,0.47284,0.46776,0.34965,0.52009,0.37779,0.50086,0.53504,0.47908,0.46133,0.36415,0.43754,0.49197,0.39083,0.36422,0.47094,0.31699,0.48023,0.28038,0.41795,0.2803,0.31847,0.47454,0.44739,1,0.25498,0.55113,0.056878,0.22099,0.30404,0.33981,0.17838,0.46146,0.023205,0.29331,0.11458,0.27104,0.11051,0.043395,0.34178,-0.12308,0.04899,0.4058,-0.0056124,0.14025,0.33289,-0.16833,0.10334,-0.13774,0.00096229,-0.091459,-0.013821,0.24384,-0.40912,-0.017844,-0.24483,-0.093418,-0.40193,0.10134,-0.071891,0.19327,0.09189,-0.099389,-0.17118,-0.007705,0.013704,-0.070396,-0.32399,-0.073906,-0.097494,-0.44772,0.032421,-0.07486,0.048853,-0.22464,-0.31607,0.0024715,0.23008,-0.15929,-0.026341,-0.0028476,-0.026093,-0.20178,-0.2421,0.047066,-0.15193,-0.068224,-0.070889,0.0047323,-0.023278,0.053156,0.16071,-0.11508,-0.25635,-0.18172,0.090722,-0.0083707,0.086964,0.13244,-0.078864,0.41762,-0.23245,0.083486,0.2212,-0.049266,0.058755,-0.098465,-0.046319,-0.064327,0.1442,0.27401,-0.04059,0.038275,0.00059526,-0.08946,0.050458,0.1025,-0.066174,0.26815,0.19303
32,0.70092,0.68773,0.62525,0.71361,0.62338,0.719,0.73343,0.66212,0.65866,0.6477,0.6865,0.70275,0.66742,0.69504,0.59305,0.59798,0.61768,0.57428,0.6446,0.62978,0.67099,0.6111,0.56619,0.56309,0.64487,0.5343,0.52279,0.67055,0.43698,0.35157,0.50873,0.25498,1,0.43538,0.39023,0.22435,0.4985,0.41062,0.40068,0.15242,0.16006,0.26124,0.38394,0.53545,0.24379,0.10663,0.32206,0.38563,0.20452,0.2115,0.055887,0.10145,0.10462,-0.15834,0.27435,-0.083191,-0.040734,-0.090475,-0.097389,0.22275,-0.14416,0.072258,-0.14151,0.14766,-0.047158,-0.20623,0.018109,-0.11047,-0.16477,-0.27778,0.18102,0.10274,-0.30073,0.18362,-0.22621,0.10503,-0.18343,-0.19659,-0.039208,-0.095972,-0.31258,-0.14626,-0.25197,-0.0072378,0.1714,-0.19763,0.081271,0.042508,0.00024613,0.21557,-0.24901,-0.20409,0.092588,-0.21707,-0.3071,-0.11504,-0.018844,0.012093,-0.12437,-0.21104,-0.1264,-0.24882,0.38307,0.10188,0.097171,-0.0009309,-0.05298,0.12747,-0.014565,-0.22489,0.25847,-0.030886,0.16495,-0.15872,0.18888,-0.11112,0.4518,-0.10624,0.043945,0.14171,0.2783,0.048989,0.13145,0.070228,0.26743,0.32716,0.070001
33,0.67373,0.63927,0.69201,0.62046,0.63876,0.66308,0.6375,0.64448,0.7357,0.6825,0.61304,0.67673,0.6381,0.6351,0.68544,0.65841,0.63639,0.58974,0.61607,0.53401,0.53549,0.4671,0.61746,0.58371,0.65867,0.5441,0.48099,0.4637,0.52695,0.53347,0.58381,0.55113,0.43538,1,0.41868,0.41951,0.41686,0.31525,0.085066,0.38879,0.19424,0.37229,0.42707,0.37436,0.33293,0.11239,0.47755,0.022162,0.29062,0.21723,0.030948,-0.13863,0.30569,-0.025048,0.13945,-0.1353,-0.044495,-0.024466,-0.17161,0.031634,-0.1905,-0.18308,-0.18617,0.1222,-0.22224,0.06903,-0.19597,0.13334,-0.13984,-0.14259,-0.024177,0.020187,-0.08332,0.041585,-0.14341,0.099568,0.044984,-0.32793,-0.010075,-0.11197,-0.03873,-0.18993,-0.16614,0.053305,0.27511,-0.090556,0.011918,0.13649,0.20978,-0.16579,-0.028905,-0.038791,0.067951,0.046247,-0.13501,0.028392,-0.12731,-0.0023888,-0.043249,-0.3282,0.026416,-0.24573,0.15904,-0.051813,0.10561,-0.013032,0.029574,0.11033,-0.30314,0.10826,0.3145,-0.062896,0.097702,-0.07369,-0.033013,-0.11214,-0.012902,0.042311,0.19724,0.085992,0.28319,-0.10822,0.16013,0.040816,0.10143,0.19376,0.42313
34,0.69717,0.64757,0.68462,0.6281,0.60079,0.65741,0.56392,0.68854,0.65903,0.61291,0.65094,0.62614,0.57572,0.65192,0.62218,0.55444,0.67075,0.60821,0.73065,0.55546,0.51557,0.60945,0.53277,0.55119,0.50599,0.61346,0.54384,0.62608,0.60188,0.47333,0.51991,0.056878,0.39023,0.41868,1,0.39774,0.42646,0.40503,0.22535,0.51908,0.39901,0.32744,0.47539,0.3237,0.44371,0.3186,0.13813,0.30121,0.31888,-0.076534,-0.049166,-0.012389,-0.064061,0.30502,-0.056454,0.045237,-0.038518,-0.072346,0.1565,0.16985,0.0098675,-0.19025,0.067703,0.10526,0.12373,-0.059934,-0.25698,0.024561,-0.10968,-0.068956,-0.08392,0.0995,-0.16232,-0.2023,-0.014251,0.1366,0.10084,-0.066886,0.11585,-0.10959,-0.14218,0.20018,0.025308,0.11201,0.12274,0.13235,-0.15827,0.12564,0.01588,0.2815,-0.010313,-0.076262,-0.12483,-0.033967,-0.13523,-0.044738,-0.046725,-0.00050665,-0.049467,-0.1853,-0.14373,-0.30049,0.13914,-0.0092533,-0.14316,0.087691,0.031537,-0.093458,-0.098575,0.13868,0.001106,0.093563,0.048533,0.0037575,0.19743,0.001698,0.041354,-0.090865,0.19778,-0.021502,0.26788,0.1618,0.29067,-0.049294,0.34345,0.0044763,0.11426
35,0.49573,0.43721,0.47389,0.49062,0.44788,0.49879,0.35761,0.42374,0.56996,0.50033,0.34137,0.4541,0.47615,0.53215,0.41375,0.4357,0.49893,0.3968,0.42608,0.45912,0.35951,0.3647,0.4056,0.34105,0.5247,0.46541,0.40833,0.41499,0.47404,0.30473,0.29888,0.22099,0.22435,0.41951,0.39774,1,0.33719,0.48296,0.14905,0.50836,0.13129,0.25057,0.057833,0.18102,0.60505,0.34025,0.052397,0.19031,0.25816,0.021523,0.20118,-0.12213,0.31321,-0.062187,-0.21316,-0.0088402,0.054343,-0.24209,0.23118,0.18966,-0.18378,-0.20056,-0.1276,0.04603,0.042916,-0.020801,-0.19732,0.26323,-0.047911,-0.055979,-0.044966,0.063277,-0.065116,-0.20507,-0.13147,-0.12589,0.17211,-0.16562,0.045693,-0.24503,0.18328,-0.21729,-0.28235,-0.087379,0.25719,0.038526,-0.20422,-0.056982,0.075444,0.16654,0.091089,0.014979,0.10996,0.043613,0.20001,0.22294,-0.24579,-0.019282,-0.056188,-0.026247,-0.064866,-0.21785,0.14377,-0.061512,-0.0092047,0.062289,0.033627,0.056291,-0.043682,0.15737,0.18165,0.1275,-0.17584,-0.21464,0.0038205,-0.10613,0.18694,-0.11394,0.11015,0.041118,0.22907,-0.16985,0.16294,0.13952,0.15345,-0.19559,0.11317
36,0.64976,0.56562,0.55532,0.5936,0.61824,0.56659,0.52699,0.54076,0.49735,0.6334,0.58637,0.49353,0.60083,0.53988,0.41491,0.51785,0.63457,0.60969,0.62134,0.63118,0.63204,0.5095,0.6029,0.37909,0.47714,0.50779,0.46479,0.36971,0.47952,0.5841,0.38867,0.30404,0.4985,0.41686,0.42646,0.33719,1,0.31355,0.18041,0.34776,0.10249,0.32751,0.26447,0.34594,0.37125,-0.11289,0.23122,0.10782,0.35378,0.38916,0.062527,-0.035148,0.11564,-0.11022,0.25483,-0.090453,0.22254,-0.10519,0.11212,0.30257,-0.15079,-0.12834,0.042387,0.058764,0.061438,0.13693,-0.013461,0.0321,-0.073627,-0.11505,0.18607,0.077713,0.038942,0.081419,-0.15957,-0.12382,-0.27704,-0.209,0.14118,-0.18611,-0.14231,-0.081938,-0.34523,0.11212,0.24825,0.18329,-0.065031,0.18872,-0.14702,0.24034,-0.058259,-0.043721,0.11943,-0.25909,-0.1822,-0.14304,0.006171,0.20055,-0.0059507,-0.28918,-0.0096579,-0.3357,0.16036,0.18591,0.026565,0.076582,-0.0058142,0.043828,-0.1321,-0.18576,0.16681,0.064312,0.097768,0.070265,0.076274,-0.10267,0.31576,-0.13112,-0.15442,-0.00087152,0.12897,-0.10137,0.049826,0.26262,0.29524,0.21762,0.15144
37,0.57623,0.60565,0.60515,0.61438,0.58567,0.61305,0.60076,0.56433,0.57594,0.60469,0.50191,0.5726,0.60949,0.55646,0.55177,0.50868,0.59416,0.41745,0.56602,0.49319,0.48254,0.48813,0.4998,0.58283,0.56162,0.48933,0.60194,0.67327,0.37799,0.35209,0.49449,0.33981,0.41062,0.31525,0.40503,0.48296,0.31355,1,0.20029,0.46911,0.21433,0.033367,0.31579,0.35922,0.39594,0.35987,0.12438,0.20902,0.040404,0.044649,-0.02942,0.25287,0.017299,0.079624,0.13261,-0.085038,-0.22308,-0.10639,0.066808,0.14107,-0.3374,-0.039175,-0.18764,0.10898,-0.17862,0.11574,-0.22192,0.061875,-0.029665,0.093475,-0.17279,0.050129,-0.33094,-0.30931,-0.17303,-0.047048,-0.1345,0.052981,0.080004,-0.089036,-0.098651,-0.13919,-0.29794,-0.14039,0.37923,0.087088,-0.080714,0.04648,-0.11546,0.016235,-0.1422,-0.21057,0.0021757,0.1045,-0.15725,0.041316,-0.031063,0.18912,0.0029092,-0.25802,-0.2472,-0.20658,0.2813,-0.025874,0.25056,-0.038212,0.18632,0.26856,-0.10738,0.10976,0.061694,-0.18919,0.21956,-0.048765,0.1759,-0.068495,0.34156,-0.19512,0.10722,0.089199,0.22598,0.19881,0.12403,-0.073855,0.49453,-0.081444,0.059325
38,0.42048,0.47953,0.41578,0.38163,0.39087,0.39604,0.38265,0.42104,0.36062,0.41139,0.28585,0.39672,0.29905,0.43002,0.47045,0.4587,0.37002,0.29848,0.36926,0.30018,0.34012,0.3212,0.24246,0.25028,0.2428,0.44641,0.3301,0.36011,0.3435,0.17766,0.33585,0.17838,0.40068,0.085066,0.22535,0.14905,0.18041,0.20029,1,0.030457,0.13036,0.26629,0.0062953,0.29583,0.36277,-0.040263,0.13813,0.1981,0.13219,0.18416,0.074822,0.1371,-0.20319,-0.1529,0.18691,-0.34418,-0.088194,0.16617,0.12519,0.25861,-0.10423,0.017152,-0.089178,-0.10275,0.10836,-0.27728,-0.21153,-0.25684,0.064909,-0.15426,0.030491,-0.15139,-0.4109,-0.12185,-0.29544,-0.014516,0.030265,0.13099,0.047021,-0.44273,0.039104,0.029606,-0.0047755,-0.14829,0.096533,-0.20875,0.25674,-0.044206,-0.091365,0.049012,-0.12455,-0.058817,-0.0068097,-0.29618,-0.28332,0.28847,0.12294,0.089409,-0.013775,-0.0444,-0.1266,-0.31017,0.392,0.11221,-0.099503,0.10197,-0.014869,-0.079213,-0.096589,0.22263,0.25457,0.19494,0.078532,-0.23555,-0.059791,0.027233,0.19097,-0.036429,-0.1121,-0.012823,-0.13958,0.14399,0.0080913,0.16953,0.23302,0.30732,-0.025878
39,0.52773,0.47589,0.49695,0.46973,0.53456,0.52053,0.43623,0.58892,0.50226,0.48324,0.50732,0.43175,0.39378,0.54953,0.50556,0.55369,0.53469,0.44842,0.48101,0.56328,0.61434,0.38506,0.40669,0.43003,0.47854,0.34018,0.567,0.35163,0.5436,0.47064,0.42102,0.46146,0.15242,0.38879,0.51908,0.50836,0.34776,0.46911,0.030457,1,0.2674,0.12145,0.072943,0.31011,0.41687,0.25832,0.23689,0.17158,0.23342,-0.10852,-0.024339,0.20941,0.26295,0.018928,-0.15537,0.13552,-0.032896,-0.087255,0.22331,0.25036,-0.33303,-0.14266,-0.14534,0.0031389,-0.047064,0.16261,-0.1122,0.095343,0.063641,-0.072681,-0.20545,-0.011808,0.11842,-0.26045,-0.16682,-0.044793,-0.1846,-0.10219,0.14572,-0.11984,-0.050779,0.018197,-0.26993,0.097341,0.21644,0.13608,-0.2783,-0.099047,-0.13211,-0.13486,-0.12404,0.0064599,-0.1972,-0.056418,-0.072394,-0.028484,-0.1389,0.082613,0.0076656,-0.22612,-0.22814,-0.16933,0.13611,0.071196,0.044605,0.066173,0.16766,0.17701,-0.016311,0.062579,0.11881,0.21861,-0.14856,-0.17003,0.097264,0.080385,0.028521,0.02578,0.15044,-0.023207,0.08002,-0.0060565,0.1627,0.037655,0.1303,-0.008689,0.11292
40,0.3448,0.27527,0.34515,0.39286,0.31487,0.46838,0.27006,0.42006,0.32814,0.31745,0.35635,0.35788,0.30858,0.30963,0.3651,0.39097,0.2487,0.35049,0.40209,0.29508,0.22074,0.29098,0.30107,0.30492,0.28914,0.25114,0.32165,0.33432,0.35741,0.41657,0.37497,0.023205,0.16006,0.19424,0.39901,0.13129,0.10249,0.21433,0.13036,0.2674,1,0.2996,0.31402,0.15041,0.2516,0.38061,0.38071,0.12097,0.020139,-0.21761,0.0024187,-0.12603,-0.015857,0.040306,-0.023053,-0.11081,0.072585,0.023457,-0.052925,0.2849,-0.24248,-0.3515,0.094644,-0.044554,0.047586,-0.23173,-0.043834,-0.094448,0.0086714,-0.19075,-0.21156,0.10807,-0.29203,-0.043468,0.019607,0.3337,0.13754,-0.00064711,0.016074,-0.23024,-0.01668,0.096721,-0.082576,-0.11255,0.26487,0.030052,-0.081351,-0.1973,0.14124,-0.11655,0.043817,-0.15507,-0.10202,0.096914,-0.12636,-0.1335,-0.32392,0.064113,0.20088,-0.11073,-0.0125,-0.15599,0.19858,0.024209,-0.13065,-0.14446,0.24169,-0.12565,0.17153,0.078303,-0.26196,-0.0050072,0.19348,-0.0078123,0.17676,-0.11029,0.07029,0.067267,0.23659,-0.086791,0.030613,0.20176,0.165,-0.077727,0.29911,0.18942,-0.01044
41,0.38116,0.38466,0.51394,0.38911,0.39227,0.36077,0.31847,0.4245,0.39537,0.40208,0.34576,0.44295,0.36728,0.38724,0.43495,0.35832,0.35885,0.4683,0.45764,0.36746,0.23917,0.4196,0.40366,0.23806,0.43002,0.37553,0.33994,0.17326,0.40168,0.40816,0.29582,0.29331,0.26124,0.37229,0.32744,0.25057,0.32751,0.033367,0.26629,0.12145,0.2996,1,0.20173,0.25134,0.22212,0.063105,0.23213,0.17288,-0.0010576,0.2405,0.0082759,0.16222,0.17608,-0.075319,0.02261,-0.2617,0.15037,-0.28389,0.056204,0.20965,-0.06554,-0.018303,0.068448,-0.12142,-0.12659,-0.24441,-0.15241,0.031375,-0.11584,-0.39069,-0.014464,-0.011336,-0.24477,0.12946,-0.069346,0.16784,0.074612,-0.36955,0.21126,0.027468,0.17946,-0.0901,-0.36694,-0.030369,-0.038642,-0.2082,0.13033,-0.017055,0.1589,0.26414,-0.031838,0.16799,0.045813,-0.016423,0.045127,-0.14588,-0.33146,0.15859,0.04984,-0.30381,0.011082,-0.33996,0.012991,-0.094684,-0.1216,0.15055,0.18725,-0.18723,-0.20658,0.15504,0.1402,0.023976,0.11558,0.032248,-0.070876,-0.16647,0.10722,-0.082631,0.26413,-0.092101,0.082762,0.068621,0.23374,0.091561,-0.13603,0.13066,0.21598
42,0.37974,0.43402,0.47231,0.442,0.37608,0.47774,0.31275,0.36621,0.40618,0.3544,0.40869,0.42523,0.44669,0.32768,0.41472,0.3588,0.38277,0.28334,0.38001,0.2559,0.2411,0.31923,0.38621,0.41014,0.41057,0.39074,0.1848,0.45004,0.30458,0.28391,0.37318,0.11458,0.38394,0.42707,0.47539,0.057833,0.26447,0.31579,0.0062953,0.072943,0.31402,0.20173,1,0.1791,0.2165,0.14277,0.20455,0.12113,0.031581,0.10368,-0.084442,-0.053449,0.027947,0.38887,-0.0043287,-0.19505,-0.023799,-0.29576,-0.15006,0.025731,0.0051942,0.046494,-0.12715,0.1315,-0.21848,0.24669,0.031976,-0.052081,-0.16807,-0.079452,-0.0052114,-0.1369,-0.19784,-0.088045,0.26462,0.12485,0.013079,-0.26217,-0.17022,0.0074338,-0.15522,0.28291,-0.084855,0.021133,-0.044926,0.083595,0.09749,0.16103,-0.026774,0.095417,0.1468,-0.15174,-0.085288,0.055262,-0.0034161,-0.20235,-0.10618,-0.084902,-0.010067,-0.1269,-0.20511,0.016766,0.13609,0.074746,-0.051148,-0.10167,0.02867,-0.13389,-0.16196,-0.075291,-0.14846,-0.31925,0.14302,0.26951,0.24879,-0.079001,0.051237,0.081455,0.13333,-0.24256,0.32318,0.24555,0.17009,-0.15856,0.2473,0.16233,0.13318
43,0.53464,0.62289,0.5453,0.40483,0.50337,0.54932,0.58677,0.52865,0.53253,0.57225,0.61638,0.65641,0.63197,0.54356,0.58329,0.48594,0.52999,0.51857,0.48078,0.53051,0.42477,0.53892,0.35653,0.47569,0.5592,0.424,0.3902,0.41976,0.45759,0.40168,0.4514,0.27104,0.53545,0.37436,0.3237,0.18102,0.34594,0.35922,0.29583,0.31011,0.15041,0.25134,0.1791,1,0.36272,0.19803,0.37947,0.13468,0.33569,0.31434,0.092465,0.25447,0.23437,0.17822,0.17521,-0.03199,-0.094779,-0.12974,-0.020071,0.061071,-0.35018,-0.083266,0.042531,0.17299,-0.013998,0.089542,-0.14301,-0.091628,-0.098999,-0.17606,-0.036603,0.12207,-0.35297,0.046083,-0.058529,-0.057112,-0.12225,0.1099,0.36199,-0.039856,-0.21914,-0.087326,-0.21825,-0.2945,0.10824,-0.16214,0.24617,-0.11919,0.12182,0.037439,-0.24077,-0.06104,0.19139,-0.27651,-0.039956,0.06125,0.02951,0.23863,-0.19556,-0.30102,-0.031504,-0.21153,0.078087,0.012987,0.11787,-0.11154,0.39803,0.1536,-0.17046,0.028497,0.15751,0.067559,0.20633,-0.0095222,0.19063,0.0022899,0.25565,0.025993,-0.072123,0.17925,0.2342,-0.013623,0.16696,-0.30688,0.2291,0.17789,0.037272
44,0.4875,0.52367,0.54394,0.43904,0.42008,0.5065,0.46905,0.50218,0.53621,0.54644,0.47684,0.52926,0.5074,0.48158,0.52631,0.53965,0.56907,0.42479,0.50426,0.42499,0.35518,0.43397,0.44734,0.39527,0.51524,0.51424,0.44585,0.45107,0.5197,0.33703,0.45225,0.11051,0.24379,0.33293,0.44371,0.60505,0.37125,0.39594,0.36277,0.41687,0.2516,0.22212,0.2165,0.36272,1,0.1395,0.12415,0.14739,0.20522,0.043054,0.0017757,0.040754,0.20433,-0.010111,-0.036826,-0.20644,0.15357,-0.11869,0.36199,0.33845,-0.31512,-0.15724,-0.15601,-0.084564,0.27514,0.15671,-0.21299,-0.028885,-0.21604,-0.055388,-0.06208,-0.087603,-0.23742,-0.28327,-0.17915,-0.080708,-0.094228,0.18725,0.0078462,-0.2303,0.16992,-0.066348,-0.042916,-0.38097,0.29237,0.16955,0.038208,-0.033329,0.25717,0.179,0.019779,-0.1408,0.14574,-0.15895,0.13778,0.16985,-0.1571,-0.002324,-0.0084104,-0.080931,-0.10106,-0.21529,0.27152,-0.021361,-0.18936,-0.0028016,0.19535,-0.040324,-0.14184,0.2643,0.14176,0.10681,0.022832,-0.027974,0.26467,-0.089278,0.1101,0.022079,-0.0075025,-0.043866,0.11088,0.056561,0.23431,-0.033761,0.2103,0.045673,0.11623
45,0.21905,0.14159,0.22879,0.1819,0.20357,0.27006,0.057691,0.2194,0.25526,0.1698,0.21414,0.25877,0.31576,0.18193,0.20191,0.19448,0.2024,0.079754,0.1471,0.15897,-0.069852,0.19017,0.079476,0.22083,0.31051,0.043216,0.19704,0.27357,0.24384,0.097458,0.33061,0.043395,0.10663,0.11239,0.3186,0.34025,-0.11289,0.35987,-0.040263,0.25832,0.38061,0.063105,0.14277,0.19803,0.1395,1,0.12151,0.129,0.22262,-0.29744,0.06701,0.16802,0.045382,0.24386,-0.28164,0.22986,-0.01362,-0.12989,0.055077,0.1598,-0.12808,-0.14486,-0.2911,0.21898,-0.093805,-0.083002,-0.088711,-0.1194,0.22285,0.071721,-0.39837,0.22035,0.012416,-0.037328,-0.1667,-0.0035762,0.17363,-0.036416,0.1443,0.038481,-0.3107,0.018727,-0.015152,-0.13621,0.15399,0.0043208,-0.037647,-0.07792,0.11566,0.12282,0.17603,-0.25457,-0.17716,0.17115,-0.05039,0.069127,-0.16032,-0.069379,0.13939,0.021891,-0.1247,-0.036164,-0.12352,-0.26172,0.19956,0.01159,0.30033,0.28518,0.038151,0.021131,-0.10665,-0.17259,-0.14359,-0.048543,0.095084,-0.35778,0.098093,0.16755,0.20037,0.14695,0.024977,-0.077295,0.17293,-0.32921,0.042652,-0.31916,-0.037614
46,0.36425,0.36252,0.43595,0.42089,0.42113,0.41445,0.45324,0.46828,0.48256,0.38997,0.51127,0.48352,0.47976,0.32847,0.45902,0.49111,0.41661,0.41614,0.34018,0.48233,0.3968,0.40028,0.49691,0.16466,0.44658,0.16517,0.38256,0.18618,0.36744,0.3666,0.49545,0.34178,0.32206,0.47755,0.13813,0.052397,0.23122,0.12438,0.13813,0.23689,0.38071,0.23213,0.20455,0.37947,0.12415,0.12151,1,0.17498,0.4434,0.0094133,-0.13048,0.023577,0.27165,0.064136,0.14923,-0.16846,-0.17471,0.051758,-0.32211,0.28642,-0.35268,-0.092227,-0.19075,0.14026,-0.3247,0.11121,-0.21752,-0.050971,0.028368,-0.026008,-0.13783,0.15609,-0.054025,0.065291,-0.12355,-0.055423,0.086655,-0.18692,0.056918,-0.18215,-0.036798,0.012273,-0.2381,-0.074861,0.37785,-0.30024,0.10292,-0.12218,0.055661,-0.37639,-0.20755,0.011172,0.14763,-0.1776,-0.14902,-0.069312,-0.095871,0.1948,0.27678,-0.30826,0.017058,-0.14346,0.17567,-0.14464,-0.085846,-0.10566,0.19191,-0.040849,-0.22202,-0.0541,0.26964,-0.094105,0.1046,0.26209,0.10317,-0.012561,-0.0070664,0.097783,0.39119,-0.10757,0.083991,-0.21885,0.035779,-0.21266,0.0065013,0.32759,0.27629
47,0.27449,0.29093,0.26541,0.34333,0.28286,0.23662,0.20232,0.40029,0.30623,0.26968,0.38147,0.26354,0.39013,0.29937,0.14431,0.24808,0.27335,0.17764,0.24916,0.31744,0.34427,0.24554,0.23536,0.080398,0.30062,0.26234,0.2225,0.28824,0.33317,0.037206,0.15873,-0.12308,0.38563,0.022162,0.30121,0.19031,0.10782,0.20902,0.1981,0.17158,0.12097,0.17288,0.12113,0.13468,0.14739,0.129,0.17498,1,0.17538,-0.06333,0.098905,0.26912,-0.01723,0.016103,-0.092726,0.23677,-0.004611,-0.32477,0.063053,0.21335,0.090672,-0.12073,-0.27992,0.3687,0.11016,-0.22443,-0.03454,0.0081607,0.043514,-0.16291,0.025029,0.0020003,-0.2025,0.049985,0.24643,0.13009,0.077064,0.1,-0.04834,-0.023038,-0.085527,0.048747,-0.047874,-0.090255,0.12937,-0.28104,-0.16485,-0.088341,-0.053579,0.14192,-0.045509,0.02845,0.13777,-0.25517,0.032499,-0.016509,-0.20444,-0.27989,0.04561,0.097567,-0.19645,-0.12048,0.2386,0.10788,-0.095872,-0.00094959,-0.021944,-0.35692,0.27635,-0.040633,0.27084,0.019877,0.031532,-0.051328,0.066902,-0.016312,0.014418,-0.14235,0.36801,0.030499,0.38356,0.33815,0.31811,0.032018,0.15438,0.06877,0.032372
48,0.36403,0.29838,0.32233,0.29456,0.31441,0.34921,0.27682,0.32701,0.38571,0.32875,0.33248,0.34352,0.41886,0.28636,0.26787,0.28797,0.35954,0.36514,0.31698,0.34471,0.36782,0.37946,0.2681,0.1561,0.27376,0.24132,0.29302,0.060286,0.24267,0.22141,0.19404,0.04899,0.20452,0.29062,0.31888,0.25816,0.35378,0.040404,0.13219,0.23342,0.020139,-0.0010576,0.031581,0.33569,0.20522,0.22262,0.4434,0.17538,1,-0.00031062,0.14901,-0.081508,0.19032,0.199,-0.014954,0.15828,0.14706,-0.0050847,-0.18519,0.12957,-0.11879,-0.18871,-0.20879,0.38569,0.082473,0.20131,-0.37986,0.10795,0.16336,0.055518,-0.050982,0.11359,0.1804,-0.0053023,0.038088,0.0043625,0.23747,-0.0081304,0.04051,-0.15835,-0.19948,0.11482,-0.078055,0.048616,0.043144,-0.20606,0.025727,0.0032326,-0.03574,-0.13167,-0.15756,-0.1927,0.041806,-0.31184,-0.092396,0.31927,-0.090961,0.084418,-0.10591,-0.036141,0.17667,-0.075045,-0.1246,-0.20755,0.067503,-0.20725,0.077966,0.091905,-0.080414,0.07276,0.26543,0.20555,-0.15291,0.19587,0.26309,-0.033048,-0.12153,0.21544,0.14877,0.076047,0.33567,-0.11561,-0.13666,-0.041208,0.044361,0.097672,0.12819
49,0.23269,0.26682,0.20153,0.085474,0.1285,0.11836,0.21212,0.14669,0.17791,0.29504,0.11396,0.25639,0.14525,0.18595,0.23084,0.041827,0.20186,0.15087,0.20779,0.32253,0.17893,0.16518,0.17242,0.0056816,0.17514,0.2218,0.085052,0.059657,0.14266,0.36453,0.057476,0.4058,0.2115,0.21723,-0.076534,0.021523,0.38916,0.044649,0.18416,-0.10852,-0.21761,0.2405,0.10368,0.31434,0.043054,-0.29744,0.0094133,-0.06333,-0.00031062,1,0.2634,0.18283,-0.0084674,0.005885,0.35431,-0.3209,0.026997,-0.18338,-0.12005,-0.028212,-0.16665,0.1516,-0.033069,0.035494,-0.20794,0.002966,-0.07677,0.11503,-0.056111,0.052753,0.24587,0.023398,-0.14675,0.14971,-0.078726,-0.17088,-0.13004,-0.29678,0.15872,-0.0050121,-0.086779,-0.11898,-0.032264,-0.19791,0.10738,0.075519,0.087141,0.20377,-0.016147,0.29256,-0.080179,0.25615,0.33513,-0.070929,0.069583,0.0077837,0.11915,0.14146,0.023576,0.046541,-0.081859,-0.33758,0.24085,0.051408,0.051702,-0.013246,-0.08236,0.030368,-0.21842,0.018728,0.14314,-0.047689,0.22118,0.018661,-0.24704,-0.068787,0.24709,0.079045,-0.29694,0.17147,0.049507,-0.046736,0.17151,0.19166,-0.10196,0.32494,0.039915
