,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
43,-0.40462,-0.25037,-0.35942,-0.28152,-0.30541,-0.18572,-0.22495,-0.41333,-0.23064,-0.30235,-0.27132,-0.29553,-0.18164,-0.28858,-0.32939,-0.19403,-0.12782,-0.56069,-0.24021,0.091689,-0.34043,-0.24106,-0.066433,-0.16203,0.017797,0.11581,-0.11913,0.2081,-0.082237,0.2997,0.014517,0.15305,0.22597,0.32596,0.15548,0.061811,-0.084985,0.22241,0.081841,0.062327,0.22743,0.11056,-0.37019,1,0.23802,0.17523,0.18303,-0.088197,0.071706,0.20554,0.086001,0.010908,-0.33269,0.37732,0.31421,0.013358,0.27251,-0.027192,0.23112,-0.045924,-0.083417,-0.10173,0.065387,-0.046434,-0.28069,0.025596,0.20239,-0.14341,-0.099069,-0.10119,-0.11608,0.2356,-0.21304,0.15899,0.040215,0.080539,-0.083898,0.19744,-0.014436,0.25167,0.045128,-0.028464,0.078332,0.021846,0.36587,0.09047,-0.36603,-0.058069,0.0057047,-0.087223,-0.034428,0.15199,0.12319,-0.2112,0.1521,0.051214,0.032671,0.091721,-0.18907,-0.37818,-0.021789,-0.095536,-0.081651,-0.22777,0.17794,0.18664
44,-0.15718,-0.17068,-0.12985,-0.15973,-0.08332,-0.0953,-0.12665,-0.20957,-0.089635,0.053891,-0.3067,-0.024265,-0.27281,-0.18418,-0.098621,-0.014923,-0.2222,-0.15223,-0.05626,0.12822,0.081272,-0.12865,0.24608,0.1947,0.32763,-0.17226,0.14038,0.14195,0.064846,0.19004,-0.15562,0.2358,0.15635,0.18019,0.39396,0.04852,0.00047435,0.22045,0.15356,0.055846,0.37426,0.17099,-0.21033,0.23802,1,-0.078087,0.15394,0.13231,0.22528,0.048072,0.1633,0.046979,0.087831,0.073309,0.25653,0.01682,0.38968,0.13281,0.19778,0.068617,-0.0069575,0.11277,0.2546,0.35806,-0.020016,-0.048853,-0.036111,0.14765,0.097539,0.10614,-0.068814,0.24814,-0.092376,0.013733,-0.034367,0.0075704,-0.019796,-0.016761,0.11336,0.25725,0.19286,-0.37882,0.15489,0.027426,0.10673,-0.0047932,-0.014839,0.019213,0.010164,0.003244,0.043478,0.10044,0.092196,0.17225,-0.11922,-0.16937,0.30771,0.032592,-0.083679,-0.26317,0.14043,0.1042,0.16325,-0.26502,-0.13402,0.086505
45,-0.40872,-0.41252,-0.40598,-0.44674,-0.33359,-0.41574,-0.34277,-0.18256,-0.26192,-0.24471,-0.10552,-0.28916,-0.2202,-0.33888,-0.058801,-0.0092262,-0.27226,-0.16343,-0.24036,0.057669,-0.22674,-0.030261,-0.031341,0.018875,0.14425,-0.10561,-0.22086,0.11173,0.11124,0.0046627,0.13091,-0.045888,0.050878,-0.013846,-0.26612,0.053911,0.17219,0.21757,0.18804,0.16097,0.0033186,0.013041,0.27229,0.17523,-0.078087,1,0.20699,0.042607,-0.043003,-0.054677,0.24335,0.081457,0.06952,0.049482,0.13908,-0.035375,0.19271,0.026406,0.35695,-0.075456,0.12368,-0.0035745,0.011644,-0.15781,-0.063039,0.16163,-0.12334,-0.30447,0.48135,-0.088712,0.069258,0.063255,0.13919,0.04467,0.14662,-0.074184,0.069201,-0.042767,0.1238,0.040695,-0.072846,0.2336,0.095023,0.077997,0.013027,-0.14199,-0.055326,0.29202,-0.25681,-0.074576,-0.16105,0.28384,-0.0064588,-0.53813,0.16796,0.10201,-0.10092,0.0022954,-0.15183,-0.096549,0.22535,-0.12723,-0.13001,-0.30432,-0.12431,0.086872
46,-0.33312,-0.3301,-0.25064,-0.36424,-0.27672,-0.1387,-0.24716,-0.26254,-0.2997,-0.23219,-0.19169,-0.17498,-0.37703,-0.053317,-0.10642,-0.2501,-0.19367,-0.18398,0.1941,0.095782,-0.076888,0.060541,0.032572,-0.059997,0.045269,0.053116,0.15071,0.1511,0.06188,-0.015422,0.31453,0.26633,-0.17611,0.074304,0.35247,0.26182,-0.054644,-0.021507,0.27907,0.11481,0.063626,0.40508,0.020178,0.18303,0.15394,0.20699,1,0.075187,0.1876,0.12536,0.075196,-0.050452,-0.26478,0.14495,0.18558,-0.19134,0.32821,0.15287,0.099334,0.10213,-0.020584,0.028974,-0.018421,0.2385,-0.20112,0.26413,0.20899,0.05203,0.17982,-0.14384,0.0089534,0.0087693,-0.0040449,0.069473,-0.073,0.12097,0.026001,-0.18249,0.24312,0.17827,0.1059,0.15791,-0.29732,-0.021348,0.32783,-0.19818,-0.13215,0.21413,0.029989,-0.026811,0.045339,0.084768,0.031453,-0.059326,0.26674,0.06572,-0.080052,0.21082,0.01908,-0.29567,0.27242,-0.020996,-0.08123,-0.02171,-0.18014,-0.014222
47,-0.16434,-0.1016,-0.056179,-0.087835,-0.23587,-0.19811,-0.15136,-0.078385,-0.10899,-0.14487,-0.14833,-0.098451,-0.013186,-0.22266,0.14065,0.12203,-0.18943,0.14718,0.12001,-0.36214,0.15221,0.047823,0.25772,0.12325,0.15917,0.18454,0.099795,0.067641,-0.094564,-0.11542,-0.081319,0.036253,0.10217,-0.16782,0.19718,-0.018886,0.22008,0.094343,0.10419,0.27239,0.12928,0.24296,0.21201,-0.088197,0.13231,0.042607,0.075187,1,0.023238,-0.021359,0.24765,-0.08673,0.19209,0.0028447,0.26059,-0.11666,0.19258,-0.0096027,-0.14181,-0.0022144,0.1554,0.15692,-0.11893,0.025474,-0.10797,0.13461,-0.20479,0.081882,0.2201,0.16843,0.23272,0.25458,0.1245,0.24974,-0.16975,0.049934,0.056765,0.071143,-0.13102,0.086208,0.068176,-0.12668,-0.1612,0.080878,-0.13234,-0.1603,0.25328,-0.096441,-0.068455,0.0058165,-0.32797,-0.042882,-0.16701,0.12786,0.081886,-0.11609,0.0041396,0.33891,0.16519,0.062693,-0.056268,0.21464,-0.19686,-0.11533,-0.073416,-0.022591
48,-0.31553,-0.30131,-0.19489,-0.2863,-0.34596,-0.11605,-0.12207,-0.29758,-0.21768,-0.017971,-0.2378,-0.31156,-0.34589,-0.15697,-0.12054,-0.30746,-0.11211,0.011923,0.20316,-0.010661,-0.141,-0.14662,-0.02741,0.16623,0.32788,-0.26749,-0.18554,-0.024044,0.27507,0.13861,-0.043182,0.16692,0.12854,-0.10943,0.18798,0.14242,0.32059,0.36723,0.13537,0.026327,0.15135,0.3439,-0.039078,0.071706,0.22528,-0.043003,0.1876,0.023238,1,0.069733,0.35783,0.39087,-0.041129,0.19375,0.26325,0.2064,0.24521,-0.22095,0.1933,0.0057105,0.26618,0.14221,0.11392,0.017024,0.072308,0.063567,0.28292,0.2235,0.0019799,0.13701,0.045765,0.11641,0.18007,0.03173,0.047825,0.23393,0.034079,-0.3798,0.3764,0.1256,0.0071656,-0.091836,-0.15331,0.0095269,0.20637,0.2657,-0.23173,-0.17233,-0.019454,-0.10218,0.083836,-0.059228,-0.14554,0.25906,-0.15417,-0.27725,-0.007098,-0.092981,-0.24761,-0.13212,0.18324,0.14961,0.11969,0.020501,-0.10041,-0.078722
49,-0.32683,-0.33904,-0.3834,-0.32456,-0.27106,-0.14678,-0.33136,-0.27516,-0.25349,-0.10047,-0.41114,-0.20121,-0.17813,-0.11676,-0.27811,-0.60339,-0.036065,-0.062013,0.087973,-0.30501,-0.022007,0.22693,-0.038538,-0.21639,0.017046,0.058328,-0.075421,0.15003,-0.18528,0.14226,-0.11938,-0.04957,0.14063,0.0089696,0.25752,0.093402,-0.061386,-0.031815,0.35817,0.073342,0.13698,0.049768,0.16279,0.20554,0.048072,-0.054677,0.12536,-0.021359,0.069733,1,0.012932,0.16107,0.055102,0.11761,0.077454,0.14868,0.31148,-0.10162,0.061578,-0.083231,0.011773,-0.16443,-0.23445,0.099996,-0.012521,0.13736,0.026246,0.069821,0.092979,-0.14758,-0.014164,-0.189,0.050048,0.36238,-0.16078,0.058761,-0.029668,-0.21885,-0.0065148,0.14961,-0.01703,-0.11437,0.055004,-0.29775,0.025681,-0.10423,-0.32339,0.11891,0.043192,0.31654,-0.18583,0.05639,0.011587,-0.082454,-0.05847,0.022807,0.11895,0.025561,-0.15686,-0.031946,0.19065,0.11334,-0.00889,0.02964,-0.045739,-0.11968
50,-0.52712,-0.44281,-0.42583,-0.33596,-0.46081,-0.47351,-0.43076,-0.2928,-0.43368,-0.3212,-0.39076,-0.50226,-0.39594,-0.23284,-0.15644,-0.12945,-0.12971,0.0015521,-0.26544,-0.2287,-0.10089,-0.188,0.26536,0.027868,0.19574,-0.0017559,-0.00895,0.12161,0.17747,0.033272,0.081604,-0.020627,0.20749,-0.17658,0.12895,-0.11541,0.21245,0.54637,0.13287,0.21199,0.38167,0.22187,0.35711,0.086001,0.1633,0.24335,0.075196,0.24765,0.35783,0.012932,1,0.40199,0.012786,0.076496,0.48657,0.17022,0.068438,-0.13404,0.3462,-0.0033706,0.27187,0.14669,0.075318,-0.14923,-0.1311,0.02703,0.041241,0.09086,0.23874,0.091119,0.11421,0.067669,0.11423,0.034706,0.038308,-0.10175,0.17304,-0.26529,-0.05538,0.11483,0.22834,0.095782,-0.03796,-0.060679,-0.1879,0.19571,0.12256,0.21492,-0.087756,0.036903,-0.17076,0.047881,-0.058625,0.073431,-0.018216,-0.12524,-0.016793,-0.28859,-0.12544,-0.27226,0.11243,0.054218,-0.19541,-0.11535,-0.080511,-0.08323
51,-0.13359,-0.15136,-0.21506,-0.064368,-0.15088,-0.10826,-0.038882,-0.022033,-0.14323,0.030728,-0.17089,-0.14406,-0.11671,0.051085,0.0013441,-0.12229,0.17969,-0.061387,0.0082124,0.10067,-0.057665,-0.086481,0.050821,0.18466,0.072212,0.11912,-0.2337,-0.053893,0.15654,-0.14349,-0.16446,0.12452,0.33407,-0.13846,-0.17042,0.019698,0.12775,0.54312,0.01178,0.10453,0.17454,-0.030366,0.33001,0.010908,0.046979,0.081457,-0.050452,-0.08673,0.39087,0.16107,0.40199,1,0.07522,-0.11298,0.22846,0.31162,0.27308,-0.16197,0.050276,-0.1057,0.21906,0.027016,0.040551,-0.10387,0.16236,-0.0041924,0.20387,0.2857,0.050718,0.17057,-0.11025,-0.11954,0.1817,-0.0091213,0.13147,0.085287,0.075165,-0.32793,0.43401,0.14412,-0.013192,0.010362,-0.0057466,-0.2273,0.0065676,0.28185,-0.070262,0.20652,-0.10001,0.099732,-0.11042,0.12325,0.10211,0.026686,-0.21028,-0.2018,-0.12015,-0.21195,-0.34019,-0.12693,-0.0068701,0.061626,0.057206,0.08078,0.011943,-0.068634
52,0.091982,0.091808,0.15167,0.18754,0.05899,0.13321,-0.07057,0.060787,0.089109,0.077435,0.074811,0.13391,0.020986,0.017817,0.13671,0.028093,-0.089673,0.28749,0.19338,0.023708,0.11189,0.17117,0.28679,-0.020621,0.14264,-0.15366,-0.27738,0.24951,0.16765,-0.18699,0.16249,-0.16611,-0.0027034,-0.13138,-0.1389,-0.27807,0.066366,0.10049,0.21661,0.0043146,0.099334,-0.0032984,0.24616,-0.33269,0.087831,0.06952,-0.26478,0.19209,-0.041129,0.055102,0.012786,0.07522,1,-0.22167,-0.27598,0.10859,-0.068155,-0.098568,0.020907,-0.17643,-0.047471,-0.051825,-0.23921,-0.14198,0.18784,-0.021449,-0.14667,0.00057234,0.21637,0.13847,0.091415,-0.046033,0.073939,0.097888,-0.031714,-0.087483,-0.014984,-0.010202,0.01154,-0.031764,-0.10793,-0.14585,0.17406,-0.17457,-0.00174,-0.092561,0.10239,0.052949,-0.093935,0.10256,0.09806,-0.073043,0.049354,-0.19994,-0.12123,-0.066361,0.084522,-0.054703,0.20705,0.29678,-0.14707,0.32013,-0.071422,0.10116,-0.30623,-0.20014
53,-0.29583,-0.19542,-0.19313,-0.21423,-0.2939,-0.10726,-0.15959,-0.30361,-0.044716,-0.067492,-0.089211,-0.16334,-0.053863,-0.38748,-0.093332,-0.085882,-0.10648,-0.2379,-0.081769,-0.082011,-0.057899,0.081882,-0.24045,-0.11379,-0.12346,0.075197,-0.019576,-0.066991,0.17797,0.35905,-0.017786,0.16243,0.10257,0.27091,0.075715,0.33689,0.21389,0.019571,0.11936,0.40482,0.16716,0.1491,0.070437,0.37732,0.073309,0.049482,0.14495,0.0028447,0.19375,0.11761,0.076496,-0.11298,-0.22167,1,0.056857,0.054604,0.13599,0.06552,0.23756,0.085354,0.26235,-0.14674,-0.017344,-0.0202,-0.10318,0.014203,0.19943,-0.048719,0.06897,-0.08626,0.05677,0.065695,-0.11861,0.21155,0.085206,-0.11315,0.068136,-0.047847,0.021414,0.2868,-0.10965,0.030558,-0.01624,-0.0057983,0.33704,0.086757,0.028532,-0.15787,0.079473,-0.14817,-0.088538,0.044063,0.19787,-0.043382,0.37626,-0.12363,0.14864,-0.13405,0.098803,0.057651,0.047988,-0.23034,-0.043698,0.035477,-0.031245,-0.15328
54,-0.37718,-0.30073,-0.40417,-0.3555,-0.37667,-0.40429,-0.19664,-0.26756,-0.22813,-0.35179,-0.53866,-0.40413,-0.26987,-0.18188,-0.16665,-0.10331,0.098799,-0.30512,-0.1929,-0.058314,-0.26468,-0.24222,0.19589,0.040083,0.42075,0.18849,0.086511,0.04822,0.0043175,0.12819,-0.09058,0.29367,0.090764,0.093526,0.17964,-0.11013,0.17312,0.33106,0.19783,0.1105,0.17434,0.2325,-0.050628,0.31421,0.25653,0.13908,0.18558,0.26059,0.26325,0.077454,0.48657,0.22846,-0.27598,0.056857,1,0.18706,0.1924,0.072986,0.041846,0.39499,0.30667,0.16249,0.027263,0.094849,-0.23186,0.072841,0.047567,0.031897,0.2163,0.11651,-0.12315,0.10148,0.091502,0.35524,-0.076028,-0.079838,0.20913,0.048736,0.015346,0.21425,0.17982,-0.014586,0.12815,0.079064,-0.16026,0.21096,-0.010514,0.063107,-0.12572,0.0091472,-0.23608,0.14352,-0.01557,0.033094,-0.00023999,-0.050049,-0.15834,-0.029502,-0.22321,-0.14061,0.052636,-0.14126,-0.050848,0.093001,-0.0089177,0.10811
55,-0.029942,-0.029142,0.044258,-0.087998,0.098606,-0.013305,-0.13701,0.085898,0.05677,-0.11036,-0.15476,-0.023589,0.10334,0.050858,0.013551,-0.12375,-0.0047623,0.12744,0.14039,0.033214,-0.095252,0.060534,-0.00084259,-0.063387,0.19238,0.22214,-0.18673,0.30784,0.11114,-0.15286,-0.28189,-0.077226,-0.040815,0.0022033,0.099393,0.047357,-0.00028478,0.27077,0.032493,0.14364,-0.11401,-0.097406,0.034137,0.013358,0.01682,-0.035375,-0.19134,-0.11666,0.2064,0.14868,0.17022,0.31162,0.10859,0.054604,0.18706,1,-0.19313,-0.21317,0.11525,-0.061015,0.021033,0.14111,-0.07867,-0.072224,0.28851,0.036654,-0.11327,0.11917,0.13053,0.3458,0.1065,0.04791,-0.10363,0.2707,0.12403,-0.0033686,0.080147,-0.049255,0.030922,0.1815,-0.27716,0.019616,0.20361,-0.30731,-0.018981,0.12375,0.28791,-0.052173,0.11056,0.13543,-0.166,-0.03832,-0.05952,-0.0064374,0.08785,0.17984,0.15965,-0.097645,-0.2356,0.13915,-0.28052,0.21284,0.054563,0.070022,-0.21215,-0.20842
56,-0.36417,-0.2814,-0.38682,-0.28378,-0.32412,-0.20128,-0.11602,-0.16776,-0.35626,0.081835,-0.29412,-0.21752,-0.31799,-0.22872,-0.27106,-0.19553,0.0049893,-0.24452,0.13257,0.022949,-0.088071,-0.077942,0.098646,0.065344,0.27158,-0.089592,0.010934,-0.0090813,0.094446,0.0010497,-0.18876,0.056027,0.33865,-0.037216,0.16061,0.050524,0.0022834,0.25233,0.15544,0.14003,0.26945,0.34789,-0.044044,0.27251,0.38968,0.19271,0.32821,0.19258,0.24521,0.31148,0.068438,0.27308,-0.068155,0.13599,0.1924,-0.19313,1,-0.095334,0.10334,0.078178,0.082105,0.034388,0.048474,0.25957,-0.10076,0.0083942,0.1022,0.11952,0.028333,0.0028007,-0.034881,0.27907,0.083623,0.06484,-0.057902,0.25696,-0.049875,-0.14766,0.053337,0.063856,-0.10577,-0.14871,-0.16657,-0.078176,0.043782,-0.00035035,-0.158,0.11416,-0.069662,0.080341,-0.27013,0.28546,0.042284,0.060994,-0.090768,-0.069915,0.050486,-0.019795,-0.17854,-0.39067,0.3021,-0.17331,0.073126,-0.16723,0.00027461,0.13089
57,-0.054104,-0.11483,-0.17465,-0.26826,-0.13187,-0.29065,-0.12824,-0.10057,0.0034673,-0.23137,-0.15402,-0.038125,0.035321,-0.12134,-0.07332,0.048544,-0.16533,-0.33318,-0.0050065,0.31616,-0.046921,0.03395,0.0085922,0.0037258,-0.40374,0.19455,0.18876,-0.1014,0.080464,0.0070738,-0.033909,0.35723,-0.20394,0.22279,0.07238,0.16081,0.15457,-0.15366,0.035175,-0.063322,-0.097211,-0.21246,-0.062952,-0.027192,0.13281,0.026406,0.15287,-0.0096027,-0.22095,-0.10162,-0.13404,-0.16197,-0.098568,0.06552,0.072986,-0.21317,-0.095334,1,0.12964,0.014422,-0.052274,-0.18146,0.041851,0.21003,-0.2018,-0.37359,0.10144,0.14714,0.1993,-0.24045,0.051607,-0.33624,-0.1372,-0.092657,0.1559,-0.19217,0.27839,0.0548,0.018624,0.20596,-0.23222,0.011027,0.1797,-0.11647,-0.018585,-0.13372,-0.04935,-0.22408,-0.17591,-0.26761,-0.028377,-0.14751,0.23239,-0.066036,0.2389,0.0083157,-0.019351,-0.041116,-0.023486,-0.00079322,0.19219,0.055312,-0.068994,-0.063984,-0.039235,-0.037128
58,-0.43852,-0.42276,-0.37406,-0.31246,-0.3296,-0.28148,-0.49317,-0.30512,-0.41679,-0.29686,-0.18344,-0.36883,-0.46144,-0.19141,-0.32205,-0.13852,-0.34986,-0.19253,-0.33667,0.19533,-0.03816,0.059253,-0.0051288,-0.29345,0.065342,0.025275,0.13853,0.23374,0.21051,0.071298,0.016254,0.042756,0.072246,0.065639,0.022058,0.064349,0.057458,0.1553,0.18473,0.22966,0.17209,0.04715,-0.020026,0.23112,0.19778,0.35695,0.099334,-0.14181,0.1933,0.061578,0.3462,0.050276,0.020907,0.23756,0.041846,0.11525,0.10334,0.12964,1,0.01537,0.034216,-0.092623,0.0040482,0.064419,-0.20918,-0.23189,0.19312,-0.14243,0.32066,-0.075647,0.067288,-0.097984,-0.079403,-0.11803,0.18632,-0.064615,0.17072,0.020888,-0.1251,0.16019,-0.062051,0.14429,0.21128,-0.15114,0.1919,-0.049533,-0.051714,-0.10005,-0.095573,0.092104,-0.11308,0.099147,-0.13099,-0.25937,-0.04239,0.06643,0.48227,-0.34836,-0.194,-0.35245,0.16141,0.10877,0.019333,-0.25272,0.035735,-0.10546
59,-0.12522,-0.037237,-0.14296,-0.18671,0.010836,-0.098316,0.0032338,0.026715,-0.010634,0.20997,-0.072307,-0.035136,-0.23643,-0.036767,0.025255,-0.12345,0.081571,-0.016122,0.04558,-0.086751,0.022185,-0.35106,-0.14948,-0.12754,0.28007,0.035737,0.4252,-0.092482,0.053169,0.15033,0.18475,0.1974,-0.13945,0.1229,-0.06706,0.011651,0.10797,-0.092793,0.036728,0.15021,0.0452,0.060989,-0.10252,-0.045924,0.068617,-0.075456,0.10213,-0.0022144,0.0057105,-0.083231,-0.0033706,-0.1057,-0.17643,0.085354,0.39499,-0.061015,0.078178,0.014422,0.01537,1,-0.066245,0.053513,-0.0076433,0.21917,-0.023516,-0.10799,0.0089059,0.060942,0.020357,-0.01127,-0.062016,0.12844,0.13072,0.15643,-0.21809,-0.042525,0.4452,0.13058,-0.14203,0.025762,0.21549,0.087608,-0.0057511,0.045942,-0.12039,0.21967,-0.031456,-0.1046,-0.2124,0.15896,-0.28932,0.010601,-0.049566,0.09479,0.1608,-0.03669,0.25279,-0.32491,-0.13898,0.077815,-0.055262,-0.25639,-0.10639,0.42903,0.065228,-0.15704
60,-0.0019784,-0.11535,-0.019029,-0.036465,-0.16773,-0.060145,0.068039,-0.11128,0.084739,-0.032354,-0.13969,0.00053723,0.033651,-0.15516,-0.031681,0.027718,0.28435,-0.16653,-0.14447,-0.028196,0.12274,0.1825,0.044596,0.075454,0.25112,-0.060598,-0.093235,-0.33134,0.20861,0.018948,-0.26994,0.13851,0.19588,-0.08886,-0.16104,-0.050523,0.058615,0.21134,0.13068,0.11478,0.048456,-0.19091,0.23548,-0.083417,-0.0069575,0.12368,-0.020584,0.1554,0.26618,0.011773,0.27187,0.21906,-0.047471,0.26235,0.30667,0.021033,0.082105,-0.052274,0.034216,-0.066245,1,-0.096456,0.29403,-0.011311,0.11103,0.01142,0.31364,-0.11485,0.2801,0.071237,-0.054482,-0.07408,0.18314,0.18572,0.20562,-0.053587,0.0031909,0.022777,0.25676,-0.12644,-0.09131,0.025008,-0.09845,0.042931,-0.15061,0.0077291,0.15167,0.027456,0.26922,0.018672,-0.11947,0.27006,-0.075063,0.13833,-0.13074,-0.24477,-0.057492,0.036905,-0.00071364,0.28737,0.31852,-0.14445,-0.02368,0.20812,-0.3156,0.021756
61,-0.12699,-0.1684,0.04005,-0.057824,-0.13528,-0.2068,-0.063517,-0.057086,-0.1094,-0.097519,-0.12843,-0.23519,-0.014885,-0.045379,-0.035588,0.078785,-0.062268,0.046753,0.029688,0.054247,-0.22792,-0.1469,0.2615,0.055803,0.28952,0.061239,0.023902,0.30678,0.015437,0.12332,0.05702,-0.072943,0.17464,-0.0044075,0.023723,0.065154,0.034414,0.3003,-0.094731,-0.023783,0.1866,0.15314,-0.072155,-0.10173,0.11277,-0.0035745,0.028974,0.15692,0.14221,-0.16443,0.14669,0.027016,-0.051825,-0.14674,0.16249,0.14111,0.034388,-0.18146,-0.092623,0.053513,-0.096456,1,-0.13588,0.17417,0.024721,0.16933,-0.1647,-0.057151,0.11956,0.2307,0.0041402,0.17154,0.24046,-0.19965,-0.011953,0.1106,0.065101,0.025519,0.0083283,0.28984,-0.047186,0.092423,-0.14419,0.25396,0.019598,-0.065173,0.013723,0.21572,-0.028148,0.029755,0.085079,-0.089984,-0.26741,-0.20365,-0.02811,0.19717,-0.033522,0.064116,-0.10233,-0.10933,-0.075158,-0.2062,0.3989,-0.10382,-0.13062,0.049664
62,0.0024873,-0.00096084,-0.037036,-0.099296,-0.089198,-0.068858,0.032709,-0.19238,0.080614,0.017298,-0.15348,0.066489,-0.16692,-0.052117,-0.25052,0.023779,-0.067024,-0.29136,-0.097361,-0.078111,0.16595,-0.33824,0.052522,0.090903,0.095107,-0.21119,0.18529,-0.23199,0.057419,-0.12295,-0.13148,0.075983,-0.0049318,-0.063889,0.15469,0.017121,-0.25803,0.12489,-0.18454,-0.027994,-0.020067,-0.25837,-0.11435,0.065387,0.2546,0.011644,-0.018421,-0.11893,0.11392,-0.23445,0.075318,0.040551,-0.23921,-0.017344,0.027263,-0.07867,0.048474,0.041851,0.0040482,-0.0076433,0.29403,-0.13588,1,0.032446,0.21597,-0.023353,0.31224,0.13578,0.098707,-0.16044,0.10336,-0.087247,-0.024225,-0.19371,0.07972,-0.095488,0.074987,0.054447,0.11822,-0.21509,0.036895,0.20935,-0.041417,0.047043,-0.17774,0.19767,-0.023808,-0.00077962,0.24049,-0.31255,-0.041486,0.1343,-0.01344,0.20188,-0.13043,-0.10248,0.090473,0.090324,-0.038799,0.070268,0.47142,-0.12532,-0.07067,0.076112,-0.18546,0.02544
63,0.073946,-0.0013267,0.063371,0.031514,0.088861,0.046696,0.115,0.052038,0.042391,0.064521,0.085428,0.13945,-0.14475,-0.060495,-0.0099817,0.077156,-0.097372,-0.074165,0.25301,0.25223,0.24801,0.1114,0.063632,-0.063136,0.27396,0.08411,0.38789,0.18997,-0.16269,0.18399,-0.0078614,0.33049,-0.072195,0.13684,0.13308,0.095808,0.0082496,-0.03945,-0.059741,-0.081143,-0.0035264,0.025576,-0.21634,-0.046434,0.35806,-0.15781,0.2385,0.025474,0.017024,0.099996,-0.14923,-0.10387,-0.14198,-0.0202,0.094849,-0.072224,0.25957,0.21003,0.064419,0.21917,-0.011311,0.17417,0.032446,1,-0.099072,0.022631,0.014372,0.1341,-0.044306,0.016108,-0.064855,0.19177,0.26723,-0.093477,0.21156,0.17514,0.12448,-0.0014775,0.19337,0.19193,-0.14497,0.079725,-0.092933,0.077161,0.21584,-0.27651,-0.070452,-0.021595,0.19527,-0.19446,-0.023034,0.11587,-0.040563,0.26401,0.011649,-0.02801,0.031317,-0.022973,0.0026485,-0.035176,0.28283,-0.077614,0.1375,0.016406,0.033467,-0.13511
64,0.25517,0.22165,0.27356,0.072755,0.1609,0.30859,0.16579,0.17616,0.21485,0.38681,0.12573,0.19719,0.06598,0.11466,0.042379,-0.09916,0.16305,0.02837,0.29217,-0.034487,-0.019782,0.11057,0.2729,0.1703,0.10314,-0.13489,-0.12101,-0.13,0.30209,-0.21523,-0.17404,-0.050443,0.041318,-0.19196,0.077589,0.2281,-0.055224,-0.048384,-0.26352,0.11335,-0.22498,-0.099264,0.022122,-0.28069,-0.020016,-0.063039,-0.20112,-0.10797,0.072308,-0.012521,-0.1311,0.16236,0.18784,-0.10318,-0.23186,0.28851,-0.10076,-0.2018,-0.20918,-0.023516,0.11103,0.024721,0.21597,-0.099072,1,-0.023834,0.046414,0.23321,0.10221,0.29693,0.0191,-0.15929,0.2058,0.1641,0.18042,0.39538,-0.12263,-0.13516,0.17503,-0.064727,-0.19645,-0.156,0.086025,-0.2081,-0.04388,-0.049374,0.24118,0.070276,0.24233,0.21723,-0.25033,-0.16751,-0.12025,-0.11463,0.15975,-0.02414,0.068752,-0.093485,-0.0574,0.49024,-0.0085341,0.066542,-0.035601,0.17881,-0.22402,-0.23027
65,-0.15997,-0.2194,-0.063699,-0.072591,-0.19105,-0.12739,-0.053331,-0.22453,-0.25774,-0.22455,-0.13157,-0.14422,-0.090126,-0.045554,0.073332,-0.12997,-0.21303,0.041476,-0.074572,-0.25101,-0.079709,0.061967,0.090213,-0.019749,0.25619,-0.02352,-0.3287,0.23997,-0.35199,0.17969,0.14332,-0.17314,-0.16754,0.12607,0.11753,-0.01154,0.16798,0.053289,0.22469,0.33789,0.17123,0.11798,0.33577,0.025596,-0.048853,0.16163,0.26413,0.13461,0.063567,0.13736,0.02703,-0.0041924,-0.021449,0.014203,0.072841,0.036654,0.0083942,-0.37359,-0.23189,-0.10799,0.01142,0.16933,-0.023353,0.022631,-0.023834,1,0.018716,-0.056639,0.20103,-0.119,-0.086149,0.10068,0.15234,0.050271,-0.17342,0.046634,-0.0077914,0.061399,-0.019407,0.062878,0.2391,0.088451,-0.37076,0.23406,0.074746,-0.16093,0.14465,0.20271,0.13643,-0.13846,0.069105,0.27858,0.077463,-0.055628,0.086786,0.014864,-0.14148,0.22216,0.096573,0.10808,0.073333,-0.045097,-0.089472,0.13156,-0.052609,0.09418
