,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
84,0.23636,0.045523,0.073553,-0.049604,0.179,0.032077,-0.049523,-0.011073,-0.057196,0.076672,0.15269,0.099893,0.036808,0.16847,-0.0041352,0.049923,0.092495,0.0080877,0.013266,0.048706,-0.021464,0.04744,0.18954,0.085606,0.051389,0.1394,0.094499,0.047506,-0.036254,0.16322,0.048014,0.19223,0.16801,0.10715,0.0092752,0.15017,-0.0032803,0.084376,0.001354,0.11833,-0.020418,0.087957,0.041163,-0.078622,0.076066,0.038391,0.074445,0.046916,0.15031,0.096392,-0.097001,0.031412,0.13897,-0.044662,-0.056154,-0.031019,-0.046046,-0.10146,-0.041147,0.19903,0.20486,-0.047514,0.099989,0.27867,0.21931,-0.31135,0.087736,-0.15257,0.22377,-0.047108,-0.094335,0.14421,-0.13711,0.021885,0.022163,0.35763,-0.079701,-0.0088463,0.20339,0.29484,0.12091,0.059446,0.14101,0.061725,1,0.054094,0.088143,-0.022907,-0.15176,-0.15173,0.31654,-0.090677,-0.0052384,-0.14132,-0.19768,-0.015664,-0.18786,-0.2146,-0.058103,0.0074068,0.080668,-0.18757,-0.21583,-0.049977,-0.074358,-0.086315,-0.087276,0.18868,0.22567,0.01427,0.0186,-0.18172,0.057835,0.17257,0.102,0.43833,0.2106,-0.072845,-0.13645,0.10005,-0.32953,-0.11454,0.13933,-0.23479,-0.16694,0.14945,0.075803,-0.25159,-0.23082,-0.16836,0.13473,-0.050729,0.14509,-0.44309,0.10046,-0.014741,-0.030365,-0.010354,-0.052107,0.37821,-0.094692,0.062987,-0.0064947,-0.082198,-0.30798,0.0025377,0.11825,-0.040612,-0.1344,0.18428,-0.16462,0.2284,-0.15218,0.0022386,0.16307,0.14511,0.070083,0.058462,-0.15503,-0.15404,-0.15175,0.14194,0.037285,-0.048851,0.048295,-0.14156,0.12764,0.082,0.012084,-0.055396,0.2005,0.072731,0.14394,-0.15104,-0.049674,0.14088,-0.058922,0.10095,0.098515,-0.0060761,0.10215,
85,0.37937,0.36008,0.45132,0.50927,0.35778,0.41272,0.29075,0.3708,0.37103,0.31094,0.36236,0.48876,0.37462,0.33806,0.33175,0.48208,0.4105,0.46258,0.29235,0.29292,0.38503,0.37776,0.39712,0.40418,0.31988,0.43141,0.25521,0.3456,0.37155,0.46628,0.36514,0.47219,0.29316,0.38456,0.358,0.46896,0.43381,0.40073,0.41931,0.47459,0.31612,0.52127,0.34677,0.38275,0.51623,0.31267,0.41235,0.27495,0.23201,0.43996,0.39934,0.23928,0.43615,0.4388,0.54216,0.4272,0.42698,0.30445,0.21105,0.35041,0.30971,0.3566,0.24038,0.21946,0.41628,0.067996,0.3187,0.3754,0.15359,-0.22692,0.19873,0.08111,0.22642,0.087032,0.23512,0.23121,0.16742,-0.13813,0.10842,0.28352,0.2835,-0.041556,0.16378,0.32587,0.054094,1,0.081913,0.19468,0.26259,0.14188,0.070055,-0.031801,-0.052829,0.20243,-0.095764,-0.031948,0.020546,-0.11193,0.28162,0.085353,-0.0035669,-0.071279,0.014794,0.11821,0.1133,0.26397,0.31333,0.13857,-0.13855,-0.022814,-0.16401,-0.14578,0.025684,-0.21813,-0.11784,0.1303,-0.18974,-0.18083,-0.12229,-0.25257,-0.12461,0.023095,0.17117,0.04844,-0.096925,-0.040755,-0.40175,0.061844,0.18841,0.059937,-0.026333,-0.055191,0.026364,-0.21291,0.09868,-0.057362,0.0059846,-0.042797,0.077144,-0.063227,-0.090733,-0.13412,0.03334,-0.3196,-0.082248,0.21003,0.21885,-0.11131,-0.10914,-0.037395,0.04463,0.021796,-0.014549,-0.19384,-0.11433,0.013449,0.20316,-0.03828,-0.14516,0.16809,0.03685,0.062419,0.22651,0.22794,-0.0047212,0.057793,-0.20483,-0.01608,0.040484,0.027046,0.016614,-0.056589,0.14927,0.013076,-0.17968,-0.16384,-0.26779,-0.26127,0.45341,-0.022232,0.36415,
86,0.18062,0.085272,0.08286,0.095434,0.11146,0.11994,0.073207,0.12123,0.12322,0.0042424,0.11696,0.15798,0.046529,-0.073306,0.030003,0.064382,0.17273,0.19501,0.028086,0.10351,-0.081007,0.05697,0.050492,0.06612,0.035449,0.068382,0.13013,0.11134,0.16768,0.1109,0.15309,0.029365,0.085518,0.3055,-0.026262,0.085361,0.21193,0.19063,0.055315,0.14361,0.050145,0.2962,0.1168,0.10324,0.082852,-0.012764,-0.093567,0.095656,0.2908,-0.044528,0.17512,0.15652,0.090547,0.062466,0.088509,0.10483,0.017268,-0.062086,-0.23338,0.16648,-0.12955,0.079196,0.081008,0.10866,0.047976,-0.14809,0.085282,0.14645,0.024951,-0.034776,-0.027442,-0.0073903,0.23216,-0.26143,-0.12469,0.16466,-0.076617,-0.25856,0.036122,0.092229,0.070252,0.19694,-0.1866,0.19747,0.088143,0.081913,1,-0.0061328,0.12498,0.1408,0.020349,0.099133,0.2104,-0.21728,-0.13568,-0.036855,-0.21107,0.072632,0.072841,0.00013063,-0.002692,-0.0096882,-0.28028,0.015554,0.074247,0.31282,-0.12331,0.10198,0.11743,-0.094341,0.26433,-0.3592,0.19276,0.017059,0.085761,-0.0075992,0.16255,-0.065715,-0.033455,-0.10045,-0.095528,-0.065208,0.18469,-0.30428,-0.025651,-0.24602,-0.15319,-0.097652,0.086214,-0.14741,-0.1348,-0.11782,-0.13112,-0.32941,0.10267,0.28747,-0.10912,-0.32917,0.085828,-0.14102,0.16399,-0.019696,-0.021541,0.24766,0.080792,0.21777,0.060964,0.10612,0.019034,0.030535,-0.066065,0.25836,-0.25942,0.20171,0.023155,-0.19136,0.28496,0.082087,-0.21718,0.13694,0.21271,0.080393,-0.039679,-0.20981,-0.20284,0.1488,0.20053,-0.099151,0.099111,-0.051342,0.034144,0.070321,-0.079003,-0.18793,-0.0093264,-0.081255,0.0088754,-0.10584,-0.12482,-0.038637,0.10606,
87,0.3542,0.349,0.32056,0.35698,0.37328,0.44235,0.36351,0.40812,0.22164,0.32806,0.45246,0.39977,0.45897,0.46832,0.40441,0.42234,0.39905,0.39427,0.34978,0.35831,0.34319,0.41602,0.27327,0.25221,0.34847,0.39988,0.31641,0.37848,0.39468,0.43974,0.33398,0.28285,0.42865,0.44327,0.34096,0.26519,0.5148,0.30589,0.50774,0.30426,0.42167,0.35326,0.27628,0.43431,0.36023,0.37267,0.47542,0.34403,0.31052,0.35562,0.48748,0.52551,0.30814,0.31885,0.15727,0.20492,0.40574,0.095109,0.14589,0.22083,0.07287,0.3251,0.11016,0.38931,0.30511,0.27442,0.19302,0.27845,0.32675,-0.087693,0.078439,0.23508,0.44117,-0.16598,0.10214,0.14619,0.11169,0.27076,0.020897,0.11565,0.25053,0.029932,0.16471,0.18159,-0.022907,0.19468,-0.0061328,1,0.33379,0.20433,-0.13313,0.071675,0.015936,0.0020662,0.2516,-0.027469,0.040038,0.11578,-0.016247,0.117,0.36969,0.089677,0.056723,0.28203,0.21957,-0.26812,-0.029358,0.05504,-0.14431,0.047886,0.12751,-0.080699,0.38633,0.0019775,0.0066753,0.070489,-0.069341,-0.031427,0.018696,0.10109,-0.086954,0.18414,0.21894,0.20383,0.19299,0.015755,-0.10875,0.058665,0.06171,0.3916,-0.17561,-0.025028,-0.06507,0.0020375,0.034245,-0.014585,-0.21,-0.17985,-0.071432,0.033526,-0.22067,0.13244,0.12396,0.15928,-0.0049557,0.17272,0.1537,-0.19694,0.087683,0.25372,0.256,-0.095924,-0.090192,-0.070022,0.013864,0.030815,0.0049008,-0.10293,0.0071055,0.10841,-0.073291,0.0048678,0.17759,-0.030265,0.15194,0.16887,-0.20149,-0.035784,-0.052955,-0.1749,0.12148,0.027106,0.0074141,-0.16456,-0.25963,0.086029,-0.16904,-0.21932,-0.025993,0.036922,0.047851,
88,0.45152,0.4186,0.44758,0.4077,0.3979,0.52874,0.36609,0.48191,0.46357,0.43498,0.41334,0.44827,0.36848,0.40935,0.43142,0.43703,0.40569,0.39362,0.36893,0.48146,0.42849,0.37665,0.43181,0.34144,0.47486,0.43896,0.30866,0.46544,0.39922,0.44283,0.45428,0.26874,0.3024,0.43678,0.40111,0.40949,0.43272,0.48095,0.42017,0.39049,0.38138,0.46812,0.37135,0.40391,0.46633,0.34855,0.33037,0.36025,0.46661,0.4711,0.47782,0.45945,0.28144,0.34622,0.38271,0.421,0.38809,0.10982,0.13434,0.3219,0.26153,0.15098,0.21124,0.29039,0.40379,0.13321,0.18783,0.43567,0.25487,-0.070866,0.22633,0.0043468,0.36246,0.0061,0.25026,-0.008301,0.0078987,0.18898,0.053908,0.11846,-0.046832,-0.038557,0.058714,0.41693,-0.15176,0.26259,0.12498,0.33379,1,0.25587,-0.20321,0.45426,-0.39146,0.067495,0.20899,-0.1761,-0.023406,0.1023,-0.0048623,-0.065228,0.27096,0.26293,0.30188,0.21213,0.32765,-0.068518,0.11629,0.045981,0.11598,-0.060396,-0.2473,0.19733,0.16923,-0.25273,-0.16068,0.098028,0.0038583,0.021392,0.23173,0.21143,-0.065868,0.27657,0.17543,0.089043,0.17631,0.16246,-0.25693,0.11987,0.30998,0.089327,-0.095956,0.15426,0.096374,0.12793,0.053416,-0.0048516,-0.068155,-0.23833,-0.015925,-0.15565,-0.058156,-0.11405,0.043019,0.13136,0.1544,0.16304,0.039651,0.048294,-0.0072501,-0.13972,-0.028258,-0.015444,-0.034272,-0.11097,-0.19562,-0.025828,0.049399,-0.049143,0.17236,0.05946,0.1359,0.0089353,-0.04562,-0.18105,-0.079179,-0.067806,-0.5292,-0.073191,-0.0049112,-0.13174,0.16732,-0.15931,-0.029622,-0.052729,-0.12921,-0.050816,-0.35456,-0.29808,0.050529,0.10395,-0.25654,
89,0.073047,0.15885,0.049614,0.18243,0.059557,0.13409,0.00099833,0.13618,0.15206,0.10722,0.10407,0.11204,0.15957,-0.02594,0.19519,0.065109,0.21821,0.14633,0.00072066,0.093657,0.17045,0.20782,-0.055466,0.038826,0.0047847,0.13137,0.030236,0.16601,0.15964,0.1202,0.048003,-0.0074541,0.036151,0.12001,0.1477,0.014775,0.059291,-0.0057141,0.019473,0.04929,0.11022,0.070311,0.25464,0.24069,0.14842,-0.035028,-0.017104,0.036507,0.18836,0.18241,0.25058,0.15085,0.15489,0.14633,0.10235,0.063588,0.069269,0.25479,0.21942,0.34354,-0.12497,0.15184,0.018173,-0.10289,0.11864,0.095704,0.067351,0.25334,0.24282,-0.10234,0.0022421,0.067061,0.18328,-0.08792,0.0025001,0.13217,-0.13777,0.11714,-0.051891,-0.41372,-0.19623,0.024275,-0.119,-0.048153,-0.15173,0.14188,0.1408,0.20433,0.25587,1,-0.0078658,0.12171,-0.052795,0.20261,-0.032736,0.18396,0.039632,-0.13037,0.024266,0.22228,0.058516,0.17095,0.14586,-0.00062604,0.044066,0.06528,-0.19485,0.14444,-0.046455,-0.0044275,0.26509,0.019215,0.024225,-0.17127,0.036887,-0.05292,-0.23148,-0.01027,0.27235,-0.058384,0.067409,0.34434,-0.009851,0.1596,-0.18037,0.065882,-0.1446,0.16789,-0.014608,0.090742,-0.13817,-0.15122,0.01254,-0.21883,0.095042,-0.010624,-0.04357,0.028138,0.21961,0.10481,-0.10253,0.059843,0.092684,-0.002747,-0.15749,-0.20584,-0.0078161,0.077615,-0.35592,0.042413,-0.099877,-0.19522,0.018164,-0.10258,-0.10482,0.017088,0.068988,0.060693,0.17377,0.19954,-0.088865,-0.025273,-0.035216,0.064042,-0.24852,0.015409,-0.18081,0.14104,-0.072601,-0.17275,0.14013,0.10166,-0.1271,-0.13897,-0.083611,0.049084,-0.016588,0.063135,0.026297,0.15558,-0.084747,
90,0.067694,0.085906,-0.040169,-0.040265,-0.036216,0.023233,-0.028026,0.11138,-0.045225,0.045642,-0.0038306,0.015126,-0.074884,-0.00118,-0.032088,-0.11177,-0.042056,-0.052148,-0.10177,-0.017846,-0.0039394,0.0060254,0.062911,-0.012427,-0.016765,-0.025118,0.014132,-0.11215,0.0059687,0.010232,-0.06446,-0.032339,-0.040915,0.006186,0.1337,-0.025552,-0.036474,-0.025649,-0.075937,0.02683,-0.099668,0.011034,-0.10197,0.012437,0.061815,0.029277,0.045093,0.10584,0.06273,0.036184,-0.0036713,0.061957,0.050862,-0.050953,-0.1189,0.098344,-0.026115,0.25715,-0.19048,-0.010435,0.067539,0.18942,-0.16572,-0.067816,-0.012515,-0.028213,0.14389,0.048016,0.12849,0.085791,0.038272,0.10366,-0.22437,0.183,-0.21893,0.12393,-0.047267,-0.12564,0.12241,0.18236,-0.1742,0.20127,0.29816,-0.069343,0.31654,0.070055,0.020349,-0.13313,-0.20321,-0.0078658,1,0.047235,-0.15179,-0.1206,-0.25295,-0.012184,-0.025889,-0.10107,0.16601,-0.13612,-0.09173,-0.22829,0.095655,0.19796,-0.0013919,0.19979,-0.12447,0.23939,0.044631,-0.0042361,-0.042278,0.046565,-0.077725,0.18557,0.074199,0.34348,-0.15204,-0.15494,0.036852,-0.019135,-0.25085,0.065952,-0.13966,-0.11377,-0.12389,-0.16969,0.12642,-0.24851,-0.2599,0.077107,-0.18682,0.0013143,-0.075283,-0.052001,-0.13112,0.21614,0.092009,-0.06832,-0.097499,0.13011,-0.10479,0.083596,0.019311,-0.054405,-0.16201,0.11279,-0.094204,0.010915,-0.01466,0.18382,0.039187,-0.21107,0.10793,0.031135,0.17407,-0.0141,-0.20029,0.045958,-0.20073,-0.16327,-0.11227,0.064626,-0.051244,0.16737,0.33405,-0.1866,0.17812,-0.0076475,0.0083737,-0.019029,-0.31013,0.18531,0.2609,0.033055,0.31844,-0.10154,0.00011968,0.1133,0.054966,-0.27966,0.11961,
91,0.14428,0.18587,0.14481,0.050944,0.085835,0.23052,0.085329,0.23128,0.096376,0.1455,0.084721,0.013606,0.11895,0.078323,0.20975,0.04978,0.038375,0.09605,0.064444,0.24657,0.14739,0.098887,0.14542,0.018618,0.19659,0.15854,0.19897,0.20541,0.0078191,0.03284,0.17226,0.027754,0.056773,0.18724,0.25728,0.10592,0.07208,0.11863,0.036812,0.090477,0.16074,0.097044,0.13952,0.026529,0.17844,0.066561,0.075733,0.22485,0.20709,0.17408,0.19562,0.14962,0.014564,0.21669,-0.032524,0.011237,0.14277,-0.044204,0.037181,0.091969,0.31331,0.01608,0.033245,0.075426,0.091023,-0.14774,0.023084,0.16297,0.093014,-0.1034,0.22869,0.018842,0.1732,0.10643,-0.020815,-0.025905,0.14698,0.065824,0.21314,0.2325,-0.10247,0.009852,-0.14231,0.015609,-0.090677,-0.031801,0.099133,0.071675,0.45426,0.12171,0.047235,1,-0.39235,0.16523,0.0096654,-0.071061,-0.1876,0.17044,0.067434,0.10853,-0.085198,-0.00069173,0.053449,0.18966,0.18799,-0.2796,0.2122,-0.033608,0.24566,-0.12726,0.07469,-0.13934,-0.010638,-0.18829,-0.17961,0.11277,0.20248,-0.072671,0.34483,0.24428,-0.017717,0.080871,-0.030658,0.0082387,0.14065,0.021977,-0.058471,0.097364,0.07564,-0.17291,-0.13328,0.013944,-0.18943,0.0099929,-0.11698,-0.083486,-0.22324,0.043633,-0.11509,-0.13624,-0.040463,-0.26847,-0.1482,0.29155,0.20121,0.16765,-0.28649,0.08757,0.079996,-0.046683,-0.078031,0.0043871,-0.2787,0.060632,-0.28728,-0.15424,-0.12189,-0.024733,0.0060624,0.087108,0.12674,0.15193,0.022254,-0.031215,0.081877,-0.21663,-0.014181,-0.13538,-0.16456,0.22819,0.329,-0.28387,-0.14304,0.14815,0.099835,0.067474,-0.021717,-0.065623,-0.17003,-0.16987,-0.2054,
92,-0.0021204,-0.14042,-0.03669,-0.14125,-0.01686,-0.099033,0.11187,-0.162,0.03793,-0.039495,0.018177,0.017996,-0.037538,-0.13046,0.014752,-0.074099,0.058926,0.079938,0.074083,-0.0080525,-0.076516,-0.057812,-0.090111,0.01743,-0.030611,0.022464,0.0082101,-0.02483,0.072527,-0.052807,0.043978,0.047133,-0.047717,0.041635,-0.15144,0.10596,-0.010578,-0.10832,0.00039376,0.095153,-0.036418,-0.073639,-0.15902,0.043858,-0.069334,0.039666,-0.17361,0.016211,-0.043432,-0.19827,0.05437,-0.19185,-0.07194,-0.040011,-0.027228,0.072187,-0.074685,0.033495,-0.045256,-0.085117,-0.22621,0.093946,-0.0013972,-0.030248,-0.20979,0.026617,-0.25767,-0.067269,0.055597,0.012861,-0.17214,0.098213,0.079542,-0.086825,-0.09102,0.13405,0.41451,-0.13571,-0.10096,-0.044682,-0.028768,0.052076,-0.11973,-0.18127,-0.0052384,-0.052829,0.2104,0.015936,-0.39146,-0.052795,-0.15179,-0.39235,1,0.099845,-0.21754,0.086656,-0.014254,-0.094107,-0.092824,0.008689,-0.097733,0.36104,-0.1208,-0.079404,-0.19793,0.058458,-0.11349,-0.057433,-0.06776,0.21494,0.15354,-0.42282,-0.18691,0.028847,0.014148,0.048178,0.09281,0.053652,-0.42284,-0.20274,0.050695,-0.075067,0.056265,0.040786,-0.081284,0.04394,0.10492,-0.21064,-0.18228,-0.029214,0.24554,-0.13831,-0.2992,0.11469,0.031853,-0.16741,0.10406,0.015181,0.26647,-0.048655,0.049321,0.093933,0.014629,0.075174,0.11855,-0.0035295,0.31343,-0.044758,0.11191,0.070166,0.095979,-0.016341,0.085392,0.11618,-0.10066,0.020839,0.13305,0.10284,-0.093898,-0.064134,-0.026256,-0.13257,0.072332,-0.34812,0.07817,0.48006,0.28632,0.02231,-0.00082793,0.084302,-0.11517,0.16134,-0.064407,-0.20394,-0.015365,0.049203,0.11787,0.21978,0.060366,-0.069045,0.14424,
93,-0.05825,-0.025505,0.080605,0.038404,0.072637,-0.018092,-0.040452,0.0036174,0.1151,0.14452,-0.0053001,0.043055,0.097158,-0.028667,0.08256,0.080557,0.10076,0.10924,-0.086893,0.13073,0.13166,0.07504,0.0096371,-0.04281,0.17656,0.10263,0.015496,0.075306,-0.031437,-0.045526,-0.0092572,0.062927,-0.016938,1.4833e-05,0.010632,0.001208,-0.037262,0.04173,-0.051681,0.056437,0.1914,-0.1314,0.088227,0.022488,-0.023605,-0.011574,0.082921,0.063251,-0.15688,0.067496,0.13751,0.0076674,0.19419,0.15498,0.076817,-0.024356,0.18624,0.16107,-0.060365,-0.014187,0.24555,0.18849,0.085504,-0.048816,-0.074237,-0.15458,-0.22279,0.18293,0.038677,-0.012205,0.25026,-0.024456,0.12146,0.29085,0.28951,0.012246,0.34287,-0.18651,-0.18147,0.050519,0.13261,-0.092755,0.095222,0.19751,-0.14132,0.20243,-0.21728,0.0020662,0.067495,0.20261,-0.1206,0.16523,0.099845,1,0.28556,-0.11205,0.25445,-0.29399,0.035505,0.19364,-0.045229,0.1098,0.25583,-0.13639,0.2757,0.043159,0.36816,-0.17468,0.15093,-0.01243,-0.18979,-0.053805,-0.0033486,0.18305,-0.14849,0.1678,-0.33725,-0.069448,0.092943,-0.0048001,0.35141,-0.11494,0.13133,0.050245,-0.035931,0.14603,0.054209,0.34028,0.04725,0.078867,-0.15673,-0.24367,-0.17834,0.11501,0.0076802,-0.17221,-0.063902,0.12209,0.065839,-0.007702,-0.16498,-0.16111,0.073319,-0.07724,0.27561,-0.031541,-0.02173,0.029526,-0.00021515,-0.31369,-0.13935,-0.29651,-0.12223,-0.15483,-0.042515,-0.16862,0.10478,0.067422,0.15531,0.23369,-0.0074229,0.082653,0.044411,0.1364,-0.07703,0.15948,-0.0027293,-0.11644,-0.12354,-0.02642,0.31614,-0.072562,0.036266,0.036297,0.0062903,0.063597,-0.11021,0.15108,0.089854,-0.051218,0.10241,
94,0.073714,0.067569,0.14087,0.15441,0.11533,0.18497,0.13783,0.13409,0.053328,0.020685,0.093672,0.073675,0.27117,0.16787,0.18325,0.19459,0.17059,0.074459,0.14456,0.2604,0.14282,0.15507,0.11318,0.09427,0.2141,0.13451,0.1193,0.12988,0.20334,0.11062,0.17796,0.09477,0.10953,0.11938,0.086252,0.04924,0.18111,0.21414,0.19932,0.075392,0.16069,0.076151,0.24212,0.1533,-0.072049,0.15009,0.28591,0.16541,0.0052459,0.14354,0.065291,0.13596,0.24722,0.048694,0.19036,0.036344,0.14585,0.1192,0.12709,-0.10364,0.10695,0.099519,0.031523,0.20374,0.25914,0.40415,0.072485,0.15199,-0.03603,0.077783,0.059855,0.34288,0.37322,0.32974,0.27493,-0.048993,-0.14111,0.20067,-0.052381,0.090953,0.10656,0.23444,0.23222,0.40153,-0.19768,-0.095764,-0.13568,0.2516,0.20899,-0.032736,-0.25295,0.0096654,-0.21754,0.28556,1,-0.095412,0.35356,-0.034588,-0.028001,-0.2621,0.26467,-0.06388,-0.059701,-0.2587,0.30899,0.011106,0.15781,-0.18196,0.12121,-0.17505,-0.20215,0.24533,0.21135,0.17292,0.11455,-0.02465,-0.0101,-0.099344,0.057349,0.24248,-0.030736,-0.080121,0.10708,-0.040276,0.20049,0.019387,0.015799,0.32929,0.040198,0.42801,-0.1383,0.044452,0.013202,0.16903,0.0079563,-0.094165,-0.11854,-0.14866,-0.13185,-0.1519,0.08921,-0.043663,0.039474,0.33089,0.2212,-0.019554,0.11148,-0.15808,0.028785,-0.12197,-0.25981,-0.057794,-0.23995,0.17743,0.042742,-0.1513,-0.16914,-0.059224,-0.0093121,0.06138,-0.13105,0.19671,-0.12324,0.13632,-0.22852,-0.075192,-0.16103,-0.03878,0.1426,0.013739,0.1133,-0.0024309,-0.061128,0.051335,-0.21796,0.12998,-0.11383,-0.14985,-0.11396,0.24843,-0.30932,
95,-0.016257,-0.18863,-0.164,-0.030244,-0.28698,-0.17692,-0.092831,-0.13035,-0.11081,-0.21168,-0.20197,-0.20694,-0.14637,0.0037288,-0.13925,-0.064174,-0.015906,-0.080919,-0.10236,-0.25377,-0.17828,-0.064164,-0.26034,-0.16389,-0.20687,-0.062666,-0.18206,-0.19166,-0.03056,-0.12001,-0.082261,-0.20075,-0.30106,-0.17118,-0.10249,-0.061581,-0.23313,-0.20888,-0.20456,-0.09915,-0.21538,-0.1547,-0.030583,0.03468,-0.069719,0.0089617,-0.14914,-0.28081,-0.2262,-0.15016,-0.25565,-0.22472,0.017682,-0.12661,0.17195,-0.1745,-0.14405,-0.0088643,0.24165,0.34872,-0.38326,-0.066604,0.078553,-0.083807,-0.25856,-0.16478,-0.003266,-0.067623,0.029755,0.075468,0.0087866,0.14161,-0.17188,0.024272,-0.23905,0.0071267,-0.047828,0.28154,-0.21748,-0.13672,0.022119,-0.10241,-0.044113,-0.29618,-0.015664,-0.031948,-0.036855,-0.027469,-0.1761,0.18396,-0.012184,-0.071061,0.086656,-0.11205,-0.095412,1,-0.04387,0.06318,0.16521,0.10007,0.31377,-0.069136,0.022217,-0.11006,-0.2533,-0.10795,-0.17823,0.00031728,0.034028,0.20003,-0.095067,-0.078367,-0.051281,0.24999,-0.24884,-0.0095176,0.058021,-0.007454,-0.1256,0.17605,0.10501,0.31189,-0.098973,-0.050058,0.026828,0.018237,0.076294,0.23573,-0.22879,-0.011579,0.22388,0.23857,-0.048457,-0.15399,-0.014329,-0.017883,-0.19361,-0.11258,0.18525,0.060431,-0.3166,0.027035,0.22011,0.040456,-0.069515,-0.25171,-0.033181,-0.14693,-0.18168,0.11497,0.0042059,-0.10884,0.20218,-0.20001,0.13415,-0.10038,0.028483,0.37579,0.39858,0.021066,-0.05003,-0.23893,0.073086,-0.046593,0.022265,0.16336,0.074735,-0.14617,0.016943,-0.21013,-0.12632,-0.13898,0.1187,-0.17411,-0.10217,-0.29392,0.021941,-0.18543,0.054374,0.1067,0.042048,
96,-0.084579,-0.078464,-0.090721,-0.08247,-0.028646,-0.14114,-0.10868,-0.097829,-0.036857,-0.048164,-0.10525,-0.16712,-0.11696,-0.014722,-0.11575,0.0098649,-0.0011814,-0.067283,-0.03365,-0.074724,-0.046183,-0.094225,-0.11414,-0.12796,-0.046964,-0.11323,-0.035547,-0.043716,-0.016218,-0.11049,-0.082747,-0.028807,-0.062121,-0.047721,-0.056074,-0.013571,-0.13128,-0.045714,0.086629,-0.084005,-0.04689,-0.167,-0.085627,0.1544,-0.18037,-0.10327,0.088354,-0.11658,-0.28951,0.045277,0.074192,-0.010461,0.043636,0.0082744,0.1804,0.011877,0.081406,-0.054153,-0.056927,-0.073245,0.0008803,0.064023,0.072513,0.02383,0.09958,0.20224,-0.14523,-0.010328,-0.19411,-0.010976,-0.037305,0.067523,0.24555,0.30157,0.29266,0.2007,-0.089383,0.017879,-0.1727,-0.13262,-0.015105,0.13426,0.19262,0.18877,-0.18786,0.020546,-0.21107,0.040038,-0.023406,0.039632,-0.025889,-0.1876,-0.014254,0.25445,0.35356,-0.04387,1,-0.24493,-0.052516,0.11168,0.069735,0.077924,-0.073401,-0.15159,0.049212,0.22604,0.0062321,-0.018152,-0.13944,0.052824,-0.089461,-0.023179,0.22213,0.27255,-0.055312,-0.074821,-0.085566,-0.16668,-0.082539,-0.046607,0.38416,0.2051,0.0019194,-0.071032,-0.15397,0.055425,0.058119,0.074701,-0.20746,0.24535,-0.0061293,0.13338,-0.15551,0.11789,0.1211,0.048383,-0.086688,-0.00096826,0.084377,-0.088571,0.15711,0.045391,0.16022,0.057849,0.048508,0.15743,0.15966,-0.19272,-0.0047645,-0.17553,0.14172,-0.11171,0.15266,-0.17055,0.059006,0.1878,-0.059482,-0.018167,0.079317,-0.0076058,-0.19165,0.19113,0.16418,0.19281,-0.086928,0.0029247,-0.26757,-0.070499,0.0025314,-0.28683,-0.029708,0.12528,0.22464,-0.11421,-0.10511,0.11996,-0.17309,-0.038728,-0.0953,0.16934,-0.27902,
