,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
35,0.093719,0.19413,0.20449,-0.13668,0.29113,0.091804,-0.050214,0.27727,0.075051,-0.043975,-0.083125,0.032254,0.050167,0.15883,-0.08634,-0.020574,0.0038836,0.18505,-0.13755,0.29466,0.16,0.0061949,0.010353,-0.087776,-0.17754,0.10709,0.032749,0.03662,0.12588,0.20516,-0.028239,-0.2366,0.036332,-0.054535,0.041094,1,0.061721,0.35713,-0.16713,0.19674,-0.26309,-0.18254,-0.10425,-0.09542,0.24173,-0.13969,-0.12445,-0.069282,-0.19958,0.10218,-0.16795,0.043397,-0.0035016,-0.15983,0.029351,0.1597,0.020278,-0.15986,0.027306,0.05596,-0.061961,-0.062142,0.24781,0.12775,-0.29716,0.025335,-0.0046684,-0.050793,0.091798,-0.10628,0.25114,-0.070238
36,-0.22996,0.044606,-0.050662,0.12395,-0.038274,0.2993,0.0057993,0.38257,0.24464,0.24708,-0.00072941,0.1463,0.10889,0.22374,0.19169,0.19546,0.21619,0.056113,0.060299,0.18803,0.21901,0.24562,0.053282,0.098908,0.25112,0.2269,-0.050235,0.0069925,-0.005432,0.1468,0.0090848,-0.12385,0.26117,0.28236,0.22098,0.061721,1,0.016451,-0.080197,-0.12678,0.19347,0.2042,0.052031,-0.13742,0.20103,-0.12435,-0.25553,0.0605,0.070509,-0.16833,0.12644,0.12932,-0.060946,0.052325,0.041033,0.13808,-0.1304,-0.030282,-0.19633,-0.049757,-0.32812,-0.0093501,-0.17514,0.30182,-0.24193,-0.034537,-0.12525,-0.20718,-0.0030368,-0.19771,-0.019758,0.11352
37,-0.0033857,0.17291,0.06862,-0.088228,0.047915,0.080605,0.011386,0.20543,-0.19633,-0.45658,0.02855,0.028364,0.014421,0.22849,0.13563,-0.22419,-0.16605,-0.011583,-0.33287,0.11387,0.082623,-0.17428,0.073176,-0.070487,0.22556,0.068018,-0.1373,0.026745,0.1891,0.038558,0.062486,0.029716,-0.091029,-0.018754,0.024195,0.35713,0.016451,1,-0.08773,0.1027,-0.091826,0.14122,-0.17904,0.12547,-0.052349,-0.10985,-0.13537,-0.055916,-0.17161,0.13358,-0.09035,-0.22659,0.27908,0.031432,-0.1775,-0.092798,-0.093302,-0.1315,-0.037451,0.39208,-0.061262,0.19105,0.083383,-0.00086357,-0.022257,-0.10628,0.070584,0.10992,-0.077322,0.17952,0.050039,-0.063465
38,0.25557,-0.04956,0.2815,0.14801,0.079915,-0.13747,0.25372,0.077925,0.0058435,0.10157,-0.13371,-0.10565,-0.020185,0.006405,0.14437,0.26123,-0.11227,0.048208,-0.01852,0.099649,-0.2566,-0.2457,0.14744,-0.11092,-0.1319,0.051106,-0.16007,0.1659,-0.046743,-0.18605,-0.048261,0.18529,-0.16768,-0.067736,0.30032,-0.16713,-0.080197,-0.08773,1,0.193,-0.038352,-0.10754,0.2012,0.02131,-0.0013212,0.29209,0.072135,-0.17274,-0.027344,0.17214,-0.259,0.071562,0.25261,-0.0054013,-0.1484,0.055164,0.28361,-0.019615,0.095888,-0.050257,0.29882,0.11502,-0.22928,0.057282,0.1002,0.118,0.15278,0.10495,-0.23889,-0.010915,0.18268,-0.08836
39,0.033365,0.16475,0.051333,-0.10426,0.20682,-0.16291,0.23334,-0.089522,-0.0060275,-0.03869,-0.095248,-0.20716,-0.081443,0.078974,0.17311,-0.0030693,0.20528,-0.078326,-0.041662,0.031476,-0.091262,0.050127,0.18702,0.21563,-0.20304,-0.0017238,0.12238,-0.17977,0.1494,0.12592,0.028678,-0.10261,-0.15615,0.19426,0.097324,0.19674,-0.12678,0.1027,0.193,1,-0.0012349,-0.089634,0.053812,0.073447,0.018387,0.06485,-0.041109,-0.13311,-0.11583,0.3679,0.054509,0.080835,-0.28317,-0.15378,0.09548,0.19643,-0.15921,-0.31573,-0.20461,0.02927,-0.20147,-0.30611,-0.055346,-0.17222,-0.22641,-0.16201,0.074138,0.15879,0.10289,-0.073115,-0.11594,0.30955
40,0.16204,-0.14099,-0.23448,0.16361,0.17644,0.1141,0.096727,-0.10134,0.3926,-0.04864,0.069109,-0.043195,0.16784,0.029708,-0.077073,0.18072,0.086862,-0.22504,0.20676,0.20956,-0.0085244,0.30618,0.1553,0.08899,0.17433,0.044672,-0.2145,-0.024788,-0.010519,-0.049576,0.27782,0.16071,0.058134,-0.065905,-0.043565,-0.26309,0.19347,-0.091826,-0.038352,-0.0012349,1,0.10413,-0.12115,-0.066408,-0.047259,0.1513,0.058298,0.025506,0.046744,0.11612,0.10424,-0.10716,-0.018168,-0.25652,-0.041715,-0.18778,-0.047109,-0.1188,-0.10294,-0.027252,0.025508,-0.10221,0.078231,-0.085935,0.14106,-0.16509,-0.23796,-0.080587,-0.13937,0.18509,-0.25074,0.21989
41,-0.14338,0.081775,-0.07252,-0.1369,-0.20132,0.077429,-0.19737,-0.05333,-0.038199,-0.23129,0.10053,0.14984,0.24642,0.15044,0.24364,-0.17565,0.075937,-0.11657,-0.076478,-0.085539,-0.0031643,0.068027,0.12961,0.041629,0.15235,-0.091092,-0.23642,0.080525,-0.22308,0.030706,0.21697,0.30322,0.23172,-0.069253,0.16588,-0.18254,0.2042,0.14122,-0.10754,-0.089634,0.10413,1,0.079829,0.17598,-0.096718,0.055768,-0.10226,0.22658,0.016837,-0.069621,-0.036046,0.035673,0.050109,0.14196,-0.087158,-0.10706,-0.088046,0.11703,-0.028816,-0.086075,0.06435,0.1019,0.035622,-0.14731,-0.04593,0.12715,-0.0083634,0.013962,0.021509,0.021785,-0.30307,0.16227
42,0.10588,-0.16843,-0.28564,-0.10054,-0.40905,-0.27711,-0.22547,-0.21504,0.14196,0.3282,0.13804,-0.25044,0.17249,0.15091,-0.080262,0.026399,0.19967,0.0093058,-0.018781,-0.11161,-0.11769,-0.1736,-0.18562,-0.0035468,-0.33586,-0.13394,0.11816,0.44348,-0.4118,0.10766,-0.29428,0.038846,0.18374,0.23666,0.25126,-0.10425,0.052031,-0.17904,0.2012,0.053812,-0.12115,0.079829,1,-0.30767,0.072746,-0.019462,-0.10886,-0.043356,-0.10292,-0.22297,-0.17678,0.20057,-0.025899,0.029516,0.0062289,-0.064555,0.14531,-0.22671,-0.17862,-0.14757,-0.11561,0.16734,-0.34458,0.038995,0.072685,0.14223,0.059905,-0.0058593,-0.095693,-0.50883,-0.064726,0.023183
43,0.23986,0.3151,0.27955,0.052669,0.088641,0.27772,0.2164,0.037534,-0.024042,-0.18265,-0.11112,0.052038,-0.21019,-0.020966,0.078531,-0.16155,-0.16755,-0.00072685,0.20077,0.10336,-0.18628,-0.11875,-0.095213,-0.09466,0.14073,-0.24705,-0.11022,-0.12907,0.13416,-0.10962,0.15642,0.18958,0.006344,-0.17885,-0.21083,-0.09542,-0.13742,0.12547,0.02131,0.073447,-0.066408,0.17598,-0.30767,1,-0.28266,0.143,0.23681,0.18967,0.039377,0.23522,-0.068632,0.0028116,-0.032274,-0.017896,0.026681,0.12097,-0.080267,0.032006,0.049892,0.38548,0.13486,-0.17329,0.33635,-0.064328,0.14697,0.1145,0.45627,0.14446,0.043826,0.19513,0.17595,0.055015
44,0.20056,0.18082,-0.00057253,-0.061125,0.090824,-0.051925,0.061217,0.21841,0.014113,0.072135,0.21031,0.024843,-0.052257,0.26282,0.057284,0.12488,0.15021,0.03875,0.028815,0.23473,0.27148,0.090632,0.1585,0.21784,0.085125,0.28826,-0.019709,0.022284,-0.0050949,0.085074,-0.10565,-0.006797,0.059425,0.05975,0.23115,0.24173,0.20103,-0.052349,-0.0013212,0.018387,-0.047259,-0.096718,0.072746,-0.28266,1,0.0057052,-0.054264,-0.041096,-0.16564,0.0077074,0.15787,0.14552,0.23811,0.17827,-0.14795,-0.10551,0.1827,0.017244,0.11893,-0.028542,-0.33512,0.18732,0.086321,0.034406,0.0024043,0.3216,-0.22371,-0.1942,-0.078217,-0.075115,-0.12758,-0.040466
45,0.398,-0.098972,0.0075381,-0.026182,0.10842,-0.041741,0.093818,-0.053448,0.17467,0.063737,0.17227,-0.024484,-0.034926,-0.15844,0.007906,0.16003,0.14721,-0.046597,0.30585,0.011917,-0.054591,0.055902,0.32035,-0.13665,-0.11183,-0.033728,-0.083414,0.029534,-0.31687,-0.20162,0.27225,0.26839,0.020935,-0.06294,-0.1072,-0.13969,-0.12435,-0.10985,0.29209,0.06485,0.1513,0.055768,-0.019462,0.143,0.0057052,1,0.39009,0.081486,0.080857,0.29971,-0.097657,-0.047035,0.1372,0.33192,0.095082,0.028711,0.17255,-0.090233,0.20464,0.0018667,0.033705,-0.0722,-0.14929,-0.27429,0.35933,0.18622,-0.013419,-0.14251,-0.14677,-0.012575,0.084908,-0.061743
46,0.27286,0.26001,0.044135,0.034145,0.12053,0.064601,0.098792,0.059955,0.086562,-0.0013926,-0.14772,-0.028944,-0.34696,-0.034585,-0.14762,0.17,-0.0020372,0.080827,0.0071914,-0.023698,-0.10813,-0.013035,0.018996,-0.16681,-0.079752,0.026485,-0.10733,0.028132,0.046306,-0.47655,-0.010722,0.099195,0.082644,-0.18711,-0.12992,-0.12445,-0.25553,-0.13537,0.072135,-0.041109,0.058298,-0.10226,-0.10886,0.23681,-0.054264,0.39009,1,0.2839,-0.080668,0.29139,-0.10444,0.19474,0.21571,0.022217,0.0078472,-0.20948,0.12733,-0.085291,0.34129,0.093876,0.33311,-0.090295,0.21595,-0.035292,0.52461,0.090043,0.16276,-0.31814,0.034581,-0.0030598,-0.019839,0.021913
47,-0.11509,0.13122,0.00186,-0.012056,-0.083523,0.22593,-0.044112,0.086519,0.32126,0.081813,-0.08152,0.05019,-0.14466,0.19156,0.10135,0.12019,-0.058896,-0.0044759,0.092094,-0.13017,0.081539,0.034363,0.0077369,0.21861,0.059378,-0.04204,-0.17333,0.0039189,0.074475,0.09854,-0.020057,0.061268,-0.099266,-0.071698,0.19491,-0.069282,0.0605,-0.055916,-0.17274,-0.13311,0.025506,0.22658,-0.043356,0.18967,-0.041096,0.081486,0.2839,1,0.058353,-0.022545,0.049219,0.1595,-0.069752,0.1651,-0.12277,0.030646,-0.2149,0.080231,0.25218,0.024646,0.059977,0.090426,0.17387,-0.10848,0.12849,0.18813,0.23665,0.05395,0.15638,0.0081507,-0.24611,-0.058241
48,-0.28181,0.012182,0.33582,0.21452,0.0029395,0.084596,-0.10808,0.028316,-0.081691,0.20902,0.17594,0.051576,-0.039173,-0.12391,0.17288,-0.061978,0.22504,0.24511,0.32356,-0.05711,0.18437,0.12811,0.019806,-0.055295,0.08874,-0.031514,0.06908,-0.013323,-0.011603,0.056089,-0.064239,-0.12681,0.1001,-0.17507,-0.18168,-0.19958,0.070509,-0.17161,-0.027344,-0.11583,0.046744,0.016837,-0.10292,0.039377,-0.16564,0.080857,-0.080668,0.058353,1,-0.17053,0.18096,0.26929,0.029338,0.052583,-0.076364,0.18989,0.076786,0.27173,0.01244,0.061492,0.0039145,-0.14522,0.13542,0.10894,-0.16464,-0.052139,-0.074812,-0.053085,0.040998,-0.1258,0.058097,-0.038243
49,0.23015,0.39456,-0.018054,0.016362,0.38449,0.066503,0.24357,-0.048141,0.064778,-0.029256,0.090248,0.12857,-0.12437,-0.06736,-0.037952,-0.11073,0.18291,-0.043536,-0.078375,0.13137,-0.049733,0.056602,0.14047,0.045588,-0.1028,0.057233,-0.3279,-0.079165,0.11187,-0.061359,0.15664,0.046419,-0.0472,-0.025618,-0.056425,0.10218,-0.16833,0.13358,0.17214,0.3679,0.11612,-0.069621,-0.22297,0.23522,0.0077074,0.29971,0.29139,-0.022545,-0.17053,1,0.029939,0.10008,-0.04562,0.011575,0.013227,-0.1248,-0.069826,-0.067104,0.015485,0.199,-0.0085417,-0.12378,-0.14904,-0.082886,0.24674,-0.10135,0.20972,0.014128,0.11543,0.2287,0.083087,0.47203
50,-0.062674,0.21093,0.017601,0.23006,0.060447,0.095385,0.060219,-0.10783,-0.0025754,0.14263,0.021195,0.095535,-0.13043,-0.074608,0.12686,-0.26461,0.011912,-0.22624,0.083385,-0.153,0.029474,0.19861,0.14947,0.43599,0.13033,0.049208,0.37979,-0.12655,0.066446,0.27238,-0.019557,-0.15533,0.036276,0.10753,-0.31791,-0.16795,0.12644,-0.09035,-0.259,0.054509,0.10424,-0.036046,-0.17678,-0.068632,0.15787,-0.097657,-0.10444,0.049219,0.18096,0.029939,1,0.13477,-0.12632,-0.23557,0.062519,-0.11473,0.11054,0.087779,-0.23641,-0.016653,-0.081772,-0.088605,-0.015194,-0.083525,-0.021063,-0.0014365,-0.12607,0.093848,0.22377,0.22769,-0.17315,0.13753
51,-0.14285,0.23696,0.16598,-0.11827,0.019059,0.099335,0.0049761,0.18008,-0.044087,0.27889,0.16363,0.16556,-0.077956,-0.0065971,0.19855,0.0018363,0.27636,0.21734,0.075515,0.092875,0.1585,0.092614,0.074399,0.13792,0.0067441,0.16081,-0.034271,0.12569,0.046452,0.20534,-0.21544,-0.0080743,0.37438,0.13783,0.13146,0.043397,0.12932,-0.22659,0.071562,0.080835,-0.10716,0.035673,0.20057,0.0028116,0.14552,-0.047035,0.19474,0.1595,0.26929,0.10008,0.13477,1,-0.12081,0.025397,0.12751,0.17394,-0.10193,-0.062699,0.062325,-0.010515,-0.15855,-0.23441,0.036897,0.24981,0.070504,0.10581,0.12844,-0.15399,0.11472,-0.19736,-0.027041,0.096122
52,0.27755,0.31924,0.20853,0.35551,-0.06049,0.089702,-0.083584,0.16615,-0.10374,-0.28593,0.14789,-0.082507,0.074928,0.039319,0.0061469,-0.035858,-0.18034,0.0828,-0.17929,0.21156,-0.19221,-0.29592,-0.090741,-0.31588,-0.12376,-0.040647,-0.32818,0.11521,-0.12655,-0.39649,0.090198,0.061091,-0.17849,-0.21683,-0.067649,-0.0035016,-0.060946,0.27908,0.25261,-0.28317,-0.018168,0.050109,-0.025899,-0.032274,0.23811,0.1372,0.21571,-0.069752,0.029338,-0.04562,-0.12632,-0.12081,1,0.078365,-0.33493,-0.12009,0.19624,0.30971,0.21946,0.031567,0.21231,0.17294,0.062474,0.16548,0.10617,0.20966,0.023391,-0.18966,-0.17124,0.13155,0.044134,-0.20456
53,-0.14861,-0.22642,-0.22844,-0.037471,-0.21028,-0.024264,-0.17815,0.18417,-0.21708,-0.006657,0.18677,0.15716,0.13012,-0.070525,0.11131,-0.020317,0.0009249,0.028085,-0.010182,-0.08148,0.15356,-0.16018,0.11608,-0.12932,0.13214,0.15877,-0.24902,0.0079942,-0.21126,-0.10293,0.10573,0.13123,-0.0051065,0.10339,0.17375,-0.15983,0.052325,0.031432,-0.0054013,-0.15378,-0.25652,0.14196,0.029516,-0.017896,0.17827,0.33192,0.022217,0.1651,0.052583,0.011575,-0.23557,0.025397,0.078365,1,-0.076304,-0.039698,-0.24988,0.1375,0.038832,0.13912,-0.11323,0.11163,-0.092428,-0.071752,0.26156,0.25892,0.0053174,-0.21922,-0.22214,-0.070256,0.059097,0.018618
54,-0.021054,0.0068908,-0.21869,-0.11905,0.014637,0.13775,0.026553,-0.34902,0.045146,0.18311,0.062373,-0.15356,-0.070772,-0.31654,-0.1633,0.037568,0.18916,0.0055882,0.10311,-0.19915,-0.084914,0.020591,-0.085738,-0.10782,-0.22328,-0.06068,0.21499,-0.050384,-0.012219,0.18036,-0.014875,-0.062345,-0.091276,-0.042751,-0.28263,0.029351,0.041033,-0.1775,-0.1484,0.09548,-0.041715,-0.087158,0.0062289,0.026681,-0.14795,0.095082,0.0078472,-0.12277,-0.076364,0.013227,0.062519,0.12751,-0.33493,-0.076304,1,0.30616,-0.21174,-0.00048482,-0.11957,0.13456,-0.28286,-0.18663,-0.091335,0.087226,0.086198,-0.1398,0.070965,-0.097191,0.032625,0.21277,-0.18946,-0.012269
55,-0.15866,0.032385,0.19458,-0.028637,-0.24271,0.012213,0.0028944,-0.059131,-0.022271,0.18126,0.042521,-0.097439,-0.1598,-0.1425,0.1436,0.10694,0.15194,0.022044,0.27998,-0.090292,0.019188,0.10806,-0.093463,-0.0755,-0.19689,-0.27345,0.23582,0.052809,0.25821,0.20672,-0.12396,-0.15083,-0.080027,0.013194,0.11968,0.1597,0.13808,-0.092798,0.055164,0.19643,-0.18778,-0.10706,-0.064555,0.12097,-0.10551,0.028711,-0.20948,0.030646,0.18989,-0.1248,-0.11473,0.17394,-0.12009,-0.039698,0.30616,1,-0.29896,0.24424,-0.06032,-0.23414,-0.18393,-0.30336,-0.021129,-0.049227,-0.2503,-0.40135,0.18948,-0.02097,0.1387,0.030191,0.16845,-0.14773
56,0.33177,0.12718,0.16854,0.2012,0.13396,-0.3813,0.078352,-0.084809,0.046424,-0.022208,-0.075501,-0.019523,-0.24501,0.01549,-0.067571,-0.11613,-0.11631,0.12237,-0.14084,-0.058778,0.044766,-0.18888,0.030702,-0.080162,-0.11921,-0.013566,0.15273,-0.055852,-0.33911,0.06265,-0.24302,0.24723,0.071015,-0.22329,-0.18435,0.020278,-0.1304,-0.093302,0.28361,-0.15921,-0.047109,-0.088046,0.14531,-0.080267,0.1827,0.17255,0.12733,-0.2149,0.076786,-0.069826,0.11054,-0.10193,0.19624,-0.24988,-0.21174,-0.29896,1,-0.014124,0.18394,-0.035705,0.16291,0.38934,-0.055158,0.040276,0.066743,0.12772,-0.08017,0.11366,0.0017302,-0.1694,0.033857,-0.11826
57,-0.21496,0.20083,0.059258,0.16585,0.11534,0.15059,-0.022387,-0.0011956,-0.051743,-0.016709,0.24395,0.054579,-0.060925,0.13558,-0.0050138,0.094969,0.1622,0.17934,0.096611,0.08962,0.18166,0.054132,0.10993,0.14263,0.06129,-0.081364,-0.0090045,0.24758,0.0058035,0.054894,0.15447,0.051553,-0.26097,-0.11189,-0.035972,-0.15986,-0.030282,-0.1315,-0.019615,-0.31573,-0.1188,0.11703,-0.22671,0.032006,0.017244,-0.090233,-0.085291,0.080231,0.27173,-0.067104,0.087779,-0.062699,0.30971,0.1375,-0.00048482,0.24424,-0.014124,1,-0.10837,-0.094142,0.052246,-0.020301,-0.069495,0.026958,0.0060065,-0.18781,0.28514,-0.085651,0.13257,0.20991,-0.024699,-0.16795
58,0.010101,0.090819,0.27045,0.087434,0.08854,-0.11103,0.17316,0.28489,0.21832,-0.097764,0.0075975,0.11546,-0.044248,-0.0067884,0.24915,0.14758,-0.14687,0.31231,0.1699,-0.029586,0.10868,-0.040567,0.087369,-0.14315,0.071409,0.11639,-0.24013,-0.19058,0.0038994,-0.07703,0.15642,0.10413,0.090186,-0.18652,0.021649,0.027306,-0.19633,-0.037451,0.095888,-0.20461,-0.10294,-0.028816,-0.17862,0.049892,0.11893,0.20464,0.34129,0.25218,0.01244,0.015485,-0.23641,0.062325,0.21946,0.038832,-0.11957,-0.06032,0.18394,-0.10837,1,-0.11992,0.13198,0.31727,0.20969,0.17158,0.12028,0.08658,-0.074226,0.22903,-0.18206,-0.24642,0.11431,-0.24549
59,0.15315,0.082214,-0.12291,-0.1128,0.13853,0.091712,0.013205,0.023236,-0.2939,-0.31404,-0.074668,-0.29218,-0.22256,-0.037651,-0.025648,-0.20413,-0.18013,0.052096,-0.11874,0.09463,-0.022867,-0.24595,-0.098084,-0.16383,0.12573,0.056578,-0.15128,-0.19525,0.12217,-0.089639,-0.09988,0.11312,-0.12795,-0.089821,-0.16551,0.05596,-0.049757,0.39208,-0.050257,0.02927,-0.027252,-0.086075,-0.14757,0.38548,-0.028542,0.0018667,0.093876,0.024646,0.061492,0.199,-0.016653,-0.010515,0.031567,0.13912,0.13456,-0.23414,-0.035705,-0.094142,-0.11992,1,0.015909,-0.11506,0.050532,0.020053,0.16168,0.17619,-0.074572,0.037174,-0.0043223,0.26544,-0.056121,0.24081
60,0.074241,-0.070553,0.21721,0.19557,-0.064571,0.010829,-0.17579,0.069741,0.045623,-0.17605,-0.37331,-0.014623,-0.1094,-0.18466,-0.089404,-0.023442,-0.44504,0.065346,-0.24238,0.053781,-0.37409,-0.32119,-0.089545,-0.27433,-0.21711,-0.045595,-0.24419,0.12899,0.01738,-0.24373,-0.0011098,-0.057186,0.061236,-0.35551,0.017011,-0.061961,-0.32812,-0.061262,0.29882,-0.20147,0.025508,0.06435,-0.11561,0.13486,-0.33512,0.033705,0.33311,0.059977,0.0039145,-0.0085417,-0.081772,-0.15855,0.21231,-0.11323,-0.28286,-0.18393,0.16291,0.052246,0.13198,0.015909,1,0.061713,0.23063,-0.12751,0.18921,-0.01642,-0.0034803,0.075596,-0.033713,0.26204,0.22791,-0.0016907
61,0.12249,-0.0086602,-0.13898,0.070725,-0.19075,-0.061689,0.14,0.20534,0.27734,0.039801,0.06302,0.26548,0.11766,0.15004,0.26518,0.17826,0.025066,0.31385,-0.25871,0.011766,0.054517,-0.22373,0.00071727,-0.1001,0.05214,0.1792,-0.14486,0.0294,-0.26042,0.028005,-0.01769,0.20808,-0.018432,-0.13072,0.17011,-0.062142,-0.0093501,0.19105,0.11502,-0.30611,-0.10221,0.1019,0.16734,-0.17329,0.18732,-0.0722,-0.090295,0.090426,-0.14522,-0.12378,-0.088605,-0.23441,0.17294,0.11163,-0.18663,-0.30336,0.38934,-0.020301,0.31727,-0.11506,0.061713,1,-0.083871,-0.034307,0.24631,0.096644,-0.059061,0.19902,-0.14236,-0.11765,-0.063659,-0.20608
62,0.15545,0.2633,0.42661,-0.074925,0.072088,0.13928,0.0090377,0.045843,0.012286,-0.22749,-0.089441,0.15255,-0.045378,-0.050208,-0.013192,-0.031048,-0.31925,0.080764,0.1379,0.089327,-0.075115,0.071716,-0.087239,-0.095957,0.15166,-0.061594,-0.026848,-0.12427,0.26025,-0.035318,-0.017116,-0.0085873,0.17356,-0.34901,-0.066943,0.24781,-0.17514,0.083383,-0.22928,-0.055346,0.078231,0.035622,-0.34458,0.33635,0.086321,-0.14929,0.21595,0.17387,0.13542,-0.14904,-0.015194,0.036897,0.062474,-0.092428,-0.091335,-0.021129,-0.055158,-0.069495,0.20969,0.050532,0.23063,-0.083871,1,-0.042901,-0.13041,0.08626,-0.002961,0.026264,0.012975,0.031445,-0.00014891,-0.05571
63,-0.21737,0.12712,0.22778,0.32845,0.079329,0.17313,0.072379,0.19346,-0.002306,0.26506,0.024958,0.095064,0.1063,0.14783,0.22375,0.032923,-0.023138,0.12471,0.069159,0.043134,0.22022,-0.034667,0.037436,-0.15314,0.14259,-0.074491,-0.12965,0.025263,-0.070494,0.11178,0.010299,-0.075269,0.23168,0.087785,-0.019028,0.12775,0.30182,-0.00086357,0.057282,-0.17222,-0.085935,-0.14731,0.038995,-0.064328,0.034406,-0.27429,-0.035292,-0.10848,0.10894,-0.082886,-0.083525,0.24981,0.16548,-0.071752,0.087226,-0.049227,0.040276,0.026958,0.17158,0.020053,-0.12751,-0.034307,-0.042901,1,-0.22014,-0.046795,0.061423,0.1052,-0.11023,-0.091249,0.28034,-0.10621
64,0.32266,-0.052492,-0.27973,-0.070749,-0.061318,0.10068,-0.0036098,0.013529,0.073548,0.027436,0.10967,0.10145,-0.16152,-0.054674,-0.13642,0.019245,0.045272,0.1434,0.036422,0.023977,-0.065167,-0.17872,0.017539,-0.01211,0.16046,0.062505,-0.033202,0.14903,-0.15697,-0.34191,0.12926,0.29024,-0.023487,0.081761,-0.11178,-0.29716,-0.24193,-0.022257,0.1002,-0.22641,0.14106,-0.04593,0.072685,0.14697,0.0024043,0.35933,0.52461,0.12849,-0.16464,0.24674,-0.021063,0.070504,0.10617,0.26156,0.086198,-0.2503,0.066743,0.0060065,0.12028,0.16168,0.18921,0.24631,-0.13041,-0.22014,1,0.10227,0.25209,-0.37661,-0.20123,0.17444,-0.15593,-0.068266
65,0.30445,-0.075136,-0.069734,-0.061955,0.014429,0.26167,-0.19448,0.0425,-0.1416,-0.091521,-0.050855,-0.16685,0.20798,-0.053576,-0.23897,-0.17419,-0.2478,-0.093331,-0.060662,0.075136,-0.30158,-0.29237,-0.12666,-0.16765,-0.1411,0.06036,-0.15026,-0.13151,-0.16549,-0.19188,-0.022121,0.083012,-0.10088,-0.20984,-0.063289,0.025335,-0.034537,-0.10628,0.118,-0.16201,-0.16509,0.12715,0.14223,0.1145,0.3216,0.18622,0.090043,0.18813,-0.052139,-0.10135,-0.0014365,0.10581,0.20966,0.25892,-0.1398,-0.40135,0.12772,-0.18781,0.08658,0.17619,-0.01642,0.096644,0.08626,-0.046795,0.10227,1,0.0089816,-0.10235,-0.0091621,-0.12821,-0.013503,0.004609
66,0.019191,0.25539,0.17341,0.099138,-0.045064,0.17595,-0.021715,0.059129,0.12016,0.11649,-0.091687,-0.0034043,-0.23011,0.10399,-0.21074,-0.088522,-0.024512,0.16871,-0.073429,0.12497,-0.21085,-0.29291,-0.22635,0.12634,-0.061136,-0.090337,0.01794,0.11472,0.038975,0.087604,0.10048,-0.074272,-0.27804,0.077804,-0.013917,-0.0046684,-0.12525,0.070584,0.15278,0.074138,-0.23796,-0.0083634,0.059905,0.45627,-0.22371,-0.013419,0.16276,0.23665,-0.074812,0.20972,-0.12607,0.12844,0.023391,0.0053174,0.070965,0.18948,-0.08017,0.28514,-0.074226,-0.074572,-0.0034803,-0.059061,-0.002961,0.061423,0.25209,0.0089816,1,-0.013967,0.14911,0.046178,0.072851,-0.0973
67,-0.075903,0.015139,0.10044,-0.0071528,-0.067512,-0.33836,0.047133,-0.036527,0.13249,-0.064508,-0.27212,-0.15102,0.016362,-0.14748,0.23578,-0.11833,-0.31988,-0.031361,-0.027245,0.013506,-0.16795,-0.23281,0.062428,-0.04091,-0.086855,-0.27428,-0.077546,-0.31562,0.01155,0.35026,0.10504,0.012208,-0.10309,0.060748,0.16019,-0.050793,-0.20718,0.10992,0.10495,0.15879,-0.080587,0.013962,-0.0058593,0.14446,-0.1942,-0.14251,-0.31814,0.05395,-0.053085,0.014128,0.093848,-0.15399,-0.18966,-0.21922,-0.097191,-0.02097,0.11366,-0.085651,0.22903,0.037174,0.075596,0.19902,0.026264,0.1052,-0.37661,-0.10235,-0.013967,1,-0.093542,-0.0017691,0.24198,0.16576
68,-0.17759,0.27959,0.028901,0.046636,0.02507,0.2895,-0.10698,-0.12132,0.014602,-0.21415,0.17111,-0.12516,-0.15899,0.064437,-0.14541,-0.069222,0.060055,0.072851,-0.09262,-0.12153,0.043288,0.26607,-0.23928,0.16786,-0.19324,-0.11158,0.18315,-0.002023,0.0060616,0.050128,-0.15262,-0.25482,0.021477,-0.20414,-0.16907,0.091798,-0.0030368,-0.077322,-0.23889,0.10289,-0.13937,0.021509,-0.095693,0.043826,-0.078217,-0.14677,0.034581,0.15638,0.040998,0.11543,0.22377,0.11472,-0.17124,-0.22214,0.032625,0.1387,0.0017302,0.13257,-0.18206,-0.0043223,-0.033713,-0.14236,0.012975,-0.11023,-0.20123,-0.0091621,0.14911,-0.093542,1,-0.060347,-0.24158,0.023419
