,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
98,0.46906,0.42413,0.34389,0.41219,0.47403,0.47169,0.40695,0.44548,0.41856,0.36434,0.40568,0.38553,0.43036,0.44924,0.40275,0.40962,0.3232,0.39249,0.34357,0.48934,0.15588,0.47064,0.32713,0.31834,0.37462,0.40268,0.43023,0.55116,0.35215,0.33538,0.39405,0.34528,0.33689,0.4883,0.30718,0.49544,0.29777,0.38037,0.40536,0.33288,0.24664,0.50103,0.30243,0.29319,0.28622,0.28748,0.35944,0.37679,0.38298,0.42797,0.40435,0.31993,0.29534,0.43921,0.11522,0.38987,0.24766,0.28687,0.39189,0.21971,0.41301,0.33837,0.41257,-0.00019776,0.37498,0.33457,0.06315,0.29432,0.14312,0.042683,0.20943,0.32223,0.33221,0.18091,-0.070312,0.24257,0.049107,0.17478,-0.07658,0.19679,0.02271,0.35387,0.14118,0.18337,0.29811,0.14273,-0.087865,0.040777,0.01515,0.044394,0.17793,0.14871,-0.002096,-0.21027,0.095527,-0.11803,0.030968,3.0887e-05,1,0.13409,0.23427,0.20025,-0.069777,-0.13108,-0.35372,0.0068095,-0.060992,0.09863,-0.088593,0.060695,-0.091286,0.20315,0.14654,0.19722,-0.048939,-0.23858,-0.0012003,-0.039105,-0.029449,-0.18079,-0.16223,0.17475,0.14769,-0.1254,-0.01113,0.051112,-0.20099,0.12947,-0.04224,0.066702,0.18457,-0.030091,0.092235,-0.22874,-0.017786,0.23195,-0.34424,0.063841,-0.10803,0.014918,0.048903,-0.042958,-0.37546,0.11112,0.058866,0.088713,0.24831,-0.13311,0.12379,0.016442,0.22774,0.18378,-0.21067,0.072726,-0.083237,-0.12073,0.027601,0.054748,0.044578,0.011724,-0.081183,0.083227,-0.077842,-0.30359,0.22444,-0.089753,0.055052,0.25089,0.0016334,0.063912,0.16072,0.22195,-0.17513,-0.27663,-0.054927,-0.084185,-0.0031821,-0.061369,0.023129,0.0016903,0.077135,-0.05532,-0.15607,-0.027241,-0.073131,
99,0.19359,0.15899,0.016324,0.060253,0.15625,0.048722,0.16374,0.046077,0.098521,0.071706,0.12221,0.16083,0.031617,-0.015406,0.18436,0.10007,0.22,-0.0072215,0.068208,0.14167,0.21346,0.063044,0.24995,0.065966,0.12478,0.035108,0.051552,0.19789,0.15921,0.14973,0.055816,0.17208,0.064822,0.040836,-0.15001,0.083659,0.057679,0.15196,-0.010729,0.071426,-0.0016186,0.26125,-0.011612,-0.011548,0.20695,0.068061,0.092994,-0.0041732,0.092295,0.18947,0.17842,0.078091,0.084746,0.045876,0.079352,0.17378,0.15061,0.048754,0.22301,0.066883,0.18,0.067187,0.071385,-0.14796,-0.19901,0.035005,0.11586,0.046558,0.023515,-0.059752,-0.046062,0.19022,0.21674,-0.0042729,0.18605,0.030571,0.088917,0.030048,-0.081322,-0.26354,-0.09213,-0.038657,0.10572,0.046026,0.20203,0.13172,0.067144,-0.33046,0.034945,-0.27818,0.2289,0.13168,0.32217,-0.32724,-0.073814,-0.20822,0.098653,-0.077384,0.13409,1,0.2868,0.12061,0.27108,-0.27259,0.20981,-0.246,0.086169,-0.12965,0.17657,0.20615,0.022866,-0.24073,0.12822,0.14272,0.14365,0.0056272,0.27976,-0.1141,-0.14975,-0.35127,0.0094736,-0.046746,-0.19384,-0.0093817,0.071252,-0.078214,-0.03028,0.16983,0.040309,-0.057284,-0.11893,-0.075695,0.05957,0.00014034,0.091603,0.10332,-0.048552,-0.20997,0.12821,-0.055417,-0.16327,0.14473,-0.01885,0.053387,0.19436,0.15325,0.11212,-0.050577,0.22017,0.15157,0.17335,0.074251,0.071246,-0.27546,-0.40128,0.086487,-0.030155,-0.051275,0.015042,-0.0038404,0.15188,0.12788,-0.11042,-0.073744,-0.017234,-0.27898,-0.1079,0.062451,0.17339,0.094683,0.10292,0.049426,0.20013,-0.05363,-0.19454,0.2127,0.12167,0.13247,-0.019821,0.10886,-0.036847,0.057827,-0.07701,0.048298,-0.061276,
100,0.062398,0.10863,-0.020456,0.032498,0.13517,0.041874,0.079863,0.060629,-0.040023,-0.044586,-0.013807,-0.041598,-0.10753,-0.12129,0.022914,0.06382,-0.076192,0.041385,-0.038167,0.01071,0.1352,0.029753,0.044447,0.049731,-0.09914,0.16076,-0.024228,0.074115,-0.0055141,0.066356,0.053042,-0.014674,-0.083817,0.10711,-0.11291,0.1271,0.030787,0.1289,0.014088,-0.011072,-0.062163,-0.082921,0.016393,-0.038567,-0.050509,0.071074,0.019725,0.020088,0.13318,0.1381,0.06505,-0.069212,0.059404,0.10703,-0.018423,0.077155,-0.084718,0.15819,0.19948,0.069784,0.11442,0.13183,0.057878,-0.09253,-0.0011769,-0.004823,-0.19048,0.17093,-0.024,-0.063059,0.056611,0.031854,0.21977,0.17018,0.042375,0.0555,-0.2074,0.13709,-0.062695,-0.21739,-0.25607,0.068343,-0.054728,-0.067101,0.16992,0.13765,0.1245,-0.00054356,-0.18752,-0.27955,-0.010982,0.24993,-0.13432,-0.0035914,-0.0246,-0.25259,0.085987,0.15611,0.23427,0.2868,1,0.057108,0.12058,-0.23783,0.081953,-0.089928,0.23813,-0.2603,-0.053175,0.030093,-0.0075124,-0.12737,-0.0022202,0.17624,0.0087234,-0.050618,0.0020382,-0.32214,-0.34062,-0.17803,0.14999,-0.17491,0.046956,0.18529,-0.029008,-0.12871,-0.1586,-0.42444,-0.20788,-0.14836,0.07236,-0.057114,0.40992,-0.32095,0.13824,0.0090611,-0.094321,0.082102,-0.0657,-0.329,0.030077,-0.070339,0.10795,0.030265,-0.10751,-0.19066,-0.1896,-0.12665,0.094639,0.053911,0.16576,0.029667,-0.07847,-0.015321,-0.078885,0.091542,-0.074336,-0.089366,0.24585,0.049167,-0.056713,-0.053099,-0.0085358,-0.19964,0.092268,0.055706,-0.041449,0.048796,0.12066,0.13867,0.12734,0.0071409,0.21035,-0.089192,-0.29902,0.12816,0.073375,-0.11319,-0.25103,0.12319,-0.15719,-0.14465,0.1833,-0.053734,0.029131,
101,0.18001,0.066961,0.21065,0.15442,0.25299,0.28119,0.097247,0.084472,0.13326,0.1177,0.08055,0.21138,0.12339,0.24348,0.098686,0.20504,0.28028,0.20203,0.1592,0.2279,0.068482,0.23662,0.096084,0.15853,-0.007889,0.189,0.2394,0.34505,0.13428,0.048196,0.097441,0.17845,0.13071,0.32797,0.21173,0.27615,0.098759,0.1368,0.076675,0.28575,0.091614,0.16672,0.06101,0.27356,0.12199,0.0018257,0.016209,0.18822,0.25491,0.25558,0.28944,0.20527,0.044624,0.20392,0.11437,0.25923,-0.026079,-0.05939,0.18851,0.15759,0.25289,0.1778,0.3138,0.138,0.1299,-0.0038322,0.11607,0.18659,0.10356,0.37076,0.060019,0.037495,0.19633,0.22737,-0.056755,0.156,-0.0056019,0.089064,-0.11863,0.15939,-0.18737,0.37476,-0.12056,-0.077841,0.14393,0.10303,0.19576,-0.00079081,0.24616,-0.22454,-0.0048995,-0.06922,0.030874,-0.2203,-0.15729,-0.050435,-0.087463,0.10185,0.20025,0.12061,0.057108,1,0.10529,-0.23899,-0.056498,0.17215,0.17218,0.12995,-0.014424,-0.0096653,-0.099713,-0.042732,0.0061498,0.023996,0.080351,-0.2934,0.071383,0.076708,0.077241,-0.04951,-0.1416,-0.10495,-0.078304,0.15337,-0.013669,-0.22093,0.15564,-0.0036686,-0.046691,0.35262,-0.073677,-0.041794,0.16943,0.062258,0.24181,-0.13035,-0.090628,-0.087073,-0.15587,0.11361,0.092931,-0.17566,0.014715,0.071969,0.10604,-0.025341,0.009716,-0.026005,0.31013,0.065752,0.043938,-0.059278,-0.32598,-0.092353,0.087438,0.11953,-0.27832,0.08859,0.11245,-0.27029,-0.15165,-0.086397,0.11613,-0.20968,0.21028,-0.1917,0.17889,-0.0099061,0.01828,0.09914,-0.24428,-0.015711,-0.19773,0.11401,-0.12182,-0.028563,0.29738,-0.025571,0.18034,0.054368,-0.19401,0.13971,0.026268,0.29181,0.27492,
102,0.1129,0.10977,0.050006,0.14614,0.020192,0.065072,0.10714,-0.070628,0.046349,0.11521,0.19067,0.128,0.034089,0.0014426,0.034494,0.046953,-0.030895,0.05791,0.11416,0.065983,0.18791,0.095354,0.1403,0.1211,-0.011817,0.12577,0.00025962,0.16523,0.015464,-0.00077233,0.13535,0.16868,0.044617,0.027571,-0.035549,0.14246,0.020911,-0.050099,-0.038077,0.12829,-0.03474,-0.060165,0.029352,0.028115,0.18038,0.098432,-0.011989,0.090978,0.20156,0.047969,0.067129,-0.052481,0.0083439,0.063039,0.20203,0.038293,0.12772,0.17636,0.13708,0.23844,0.15145,0.12384,-0.018829,0.094378,-0.28609,0.079527,0.021424,0.0887,-0.087006,0.069412,0.163,0.22798,0.16373,0.085573,0.065915,0.15299,0.093252,0.2787,-0.072076,0.038213,0.10364,0.088981,0.25826,-0.028825,0.12267,0.25755,0.030679,0.17699,-0.078402,-0.050966,0.017453,-0.08409,0.13921,-0.26819,0.21669,0.083694,0.13462,0.14998,-0.069777,0.27108,0.12058,0.10529,1,-0.10217,0.11207,-0.03171,-0.0014787,0.081216,0.050852,0.22102,-0.15242,-0.16157,0.27197,0.022975,0.31521,-0.23937,0.0076973,0.19729,-0.23656,-0.23714,-0.0063675,-0.11934,-0.094278,-0.1396,0.15186,-0.044685,0.38401,0.088024,0.045677,-0.039706,-0.070716,-0.033465,0.043116,-0.019925,0.23779,-0.27897,-0.050024,0.014001,0.20722,0.016773,0.11483,-0.0043387,0.21049,0.082548,-0.053097,-0.06708,0.15933,0.2935,0.12708,0.006318,0.050821,0.13826,0.073744,-0.16567,0.061294,0.31338,-0.13735,0.047997,-0.050481,-0.28777,0.00078997,0.20126,0.18501,0.2692,-0.22932,0.0025251,-0.061228,-0.03604,-0.08575,-0.2127,-0.085976,-0.25659,-0.091105,0.13981,-0.14741,0.10967,-0.18577,0.087336,-0.29125,0.41196,-0.076872,0.28984,0.055356,0.066647,-0.29045,
103,-0.26553,-0.37825,-0.23107,-0.22135,-0.22101,-0.19351,-0.15694,-0.20537,-0.13454,-0.11025,-0.24221,-0.27789,-0.21429,-0.16466,-0.16246,-0.23507,-0.30972,-0.28005,-0.22829,-0.20169,-0.27511,-0.21362,-0.30676,-0.24502,-0.20468,-0.30466,-0.17462,-0.324,-0.27951,-0.37306,-0.22683,-0.18496,-0.15497,-0.2802,-0.15198,-0.30271,-0.11518,-0.25714,-0.13967,-0.42081,0.027986,-0.27502,-0.072385,-0.27533,-0.24345,-0.1379,-0.15478,-0.28767,-0.21334,-0.30765,-0.15634,-0.19342,-0.43035,-0.10132,-0.29377,-0.20042,-0.25564,-0.055914,-0.3666,0.05476,-0.21761,-0.2715,-0.33096,-0.092212,0.031479,-0.0069988,-0.34502,-0.12173,0.22438,-0.22433,0.10529,-0.090418,-0.12685,-0.13791,0.017245,-0.023931,0.088263,-0.14198,-0.057738,6.8736e-05,0.030842,-0.28729,0.13118,-0.10946,-0.1798,0.12764,-0.18231,0.10233,0.20444,0.16152,-0.25302,0.10584,-0.18257,0.048965,0.079734,0.26679,0.065613,0.078814,-0.13108,-0.27259,-0.23783,-0.23899,-0.10217,1,0.021797,0.036483,-0.26791,0.11253,-0.0078128,-0.15481,0.10518,0.060378,0.031689,0.09363,-0.019159,-0.013818,-0.073831,0.17223,-0.29608,0.13113,0.27112,0.20458,0.17415,-0.026843,0.19468,0.15697,0.25394,-0.17023,0.073262,0.14405,0.16623,0.26687,-0.18196,-0.086884,-0.045393,0.1606,-0.0072501,-0.0019206,0.01941,0.078788,-0.094644,-0.054964,0.11702,-0.002555,-0.00017829,0.062858,-0.23409,0.06632,-0.32312,-0.024328,-0.074223,-0.11104,0.13545,-0.1806,0.073344,-0.12843,0.11975,-0.034559,0.11006,0.12107,0.35525,0.26932,0.027708,0.21868,-0.056801,0.15811,-0.2588,-0.31299,0.069356,-0.41169,-0.055377,-0.035047,-0.021162,0.063806,0.32121,-0.044887,0.14734,-0.05505,0.21,-0.0033104,-0.24109,-0.25511,-0.043604,0.17856,0.01885,
104,-0.18094,-0.21507,-0.17342,-0.1487,-0.16553,-0.27129,-0.16198,-0.22402,-0.16323,-0.16695,-0.19215,-0.14568,-0.35872,-0.24882,-0.24482,-0.13416,-0.21546,-0.25409,-0.25004,-0.21043,-0.020048,-0.31632,-0.13405,-0.2318,-0.14723,-0.25087,-0.22821,-0.16606,-0.042713,-0.20861,-0.15727,-0.13009,-0.21718,-0.13532,-0.24634,-0.27832,-0.18367,-0.13327,-0.29413,-0.1486,-0.23553,-0.14153,-0.18186,-0.14132,-0.23458,-0.11576,-0.27033,-0.26002,-0.13623,-0.23673,0.020224,-0.19374,-0.037103,-0.090032,-0.1357,-0.22751,-0.099823,-0.11212,-0.12259,-0.21274,-0.065109,-0.16711,-0.15244,-0.29714,-0.25485,-0.32614,-0.11482,0.00081231,0.0076048,-0.18641,-0.067369,-0.2312,0.073482,-0.12356,-0.0087963,-0.12705,0.087085,-0.097013,-0.12173,-0.3523,-0.082412,-0.012128,-0.09494,-0.364,-0.36752,-0.19137,-0.0019169,0.060584,0.025681,-0.22437,0.13571,0.060503,-0.016047,-0.068348,-0.16637,-0.00066781,-0.078873,0.053787,-0.35372,0.20981,0.081953,-0.056498,0.11207,0.021797,1,-0.16446,0.11328,-0.28138,0.025771,0.018887,-0.02793,-0.12377,0.14299,0.061282,0.11983,0.089741,0.052635,-0.15243,-0.34939,-0.27391,0.055417,-0.16961,-0.28704,0.089932,0.087521,-0.045535,-0.027496,-0.0070244,-0.11612,-0.0059106,-0.39136,0.16632,-0.11817,0.10845,-0.11368,-0.03916,0.32767,0.14611,0.032715,0.13473,-0.3081,0.027377,0.17477,0.070602,-0.017182,0.10192,-0.018371,0.096218,-0.059386,0.005818,0.017317,-0.26667,-0.01746,-0.29239,0.10526,0.059725,-0.068163,0.068049,0.027791,-0.11838,-0.11139,-0.085438,-0.0595,-0.08157,-0.17873,-0.22119,-0.024275,-0.044351,0.15419,0.10782,0.27799,-0.082677,-0.19954,-0.14279,-0.12549,0.21357,-0.021601,0.10997,-0.029421,0.10156,-0.015996,0.082348,0.11262,0.17433,-0.12645,
105,-0.013374,0.022461,0.10313,0.12307,0.073567,0.038756,-0.02404,-0.033691,0.040526,0.21603,-0.056083,0.03754,0.10579,0.019999,0.057754,-0.024613,-0.018382,0.057066,0.08842,-0.042047,-0.081515,0.16939,-0.029606,0.14508,0.0047339,0.020323,0.1343,0.015887,0.011989,0.11584,-0.024381,-0.018474,-0.010848,0.062088,0.14771,0.016871,0.022795,0.032713,-0.029331,-0.025126,0.089592,-0.051801,-0.0096827,0.095577,0.053798,0.18127,-0.047384,-0.025395,0.11264,-0.10108,-0.086388,0.029812,-0.083889,-0.056239,0.02568,0.14238,0.011005,-0.19163,0.03922,0.19782,0.21042,-0.14576,-0.12024,0.27531,0.22109,0.041924,0.085643,0.11206,-0.051187,0.010839,-0.017505,0.074043,-0.21066,0.026401,0.018875,-0.046506,0.075384,0.13682,-0.1783,0.10675,0.093095,0.11118,-0.10481,-0.029957,-0.0020757,-0.015178,0.013639,0.099061,-0.02751,-0.093716,0.14406,0.047323,-0.35216,-0.19887,0.012839,-0.079045,-0.13369,0.10515,0.0068095,-0.246,-0.089928,0.17215,-0.03171,0.036483,-0.16446,1,0.12641,0.039482,0.11494,-0.31806,-0.0023311,0.024299,-0.15195,-0.19067,-0.16252,-0.046036,-0.043481,0.11182,0.33817,-0.093273,-0.26659,0.011649,0.15521,0.073963,-0.027586,-0.21442,0.055168,0.11433,-0.055628,0.37996,0.14504,-0.02953,0.075642,0.089643,-0.10753,-0.09019,0.039351,-0.020863,-0.24563,0.089845,-0.059337,0.29348,0.19039,0.1211,0.14243,-0.11037,0.17149,0.32949,0.071804,0.075063,-0.15287,-0.0038837,-0.12519,0.015124,-0.049143,0.038658,-0.11434,0.083253,-0.18889,0.1029,0.040073,-0.13009,0.022416,0.24833,0.018189,-0.12197,-0.031776,-0.0047312,0.015677,0.14725,-0.15118,0.20077,-0.09021,-0.037117,-0.023442,-0.099344,-0.14682,-0.12641,0.070663,0.053938,0.092918,-0.24632,0.061874,0.12476,0.097477,
106,0.29254,0.15177,0.18312,0.26634,0.30289,0.22577,0.13705,0.14116,0.22534,0.27235,0.18231,0.17943,0.25146,0.18417,0.09012,0.22288,0.25748,0.19644,0.17127,0.22515,0.31348,0.26491,0.29277,0.29455,0.17006,0.27438,0.10987,0.11968,0.15551,0.32706,0.11975,0.096698,0.060946,0.12336,0.20202,0.14801,0.24671,0.24556,0.22506,0.19069,0.24807,0.09228,0.25317,0.12346,0.029071,0.4368,0.0615,0.18297,0.22579,0.26186,0.23864,0.17561,0.41017,0.24259,0.038952,0.32485,0.051964,0.087987,0.21156,0.019929,0.11336,0.23795,0.0032788,0.23959,-0.0034937,0.17218,0.12833,0.14072,-0.054761,0.019124,-0.10919,0.11476,0.21418,0.36138,0.22479,-0.015939,-0.14563,0.036758,-0.13043,0.076739,-0.08659,-0.00011783,-0.039685,-0.16501,-0.0068647,0.19786,0.10326,-0.10419,-0.058953,0.018015,0.0010158,0.066367,0.075236,-0.019024,0.0071135,0.071805,-0.063023,0.0019966,-0.060992,0.086169,0.23813,0.17218,-0.0014787,-0.26791,0.11328,0.12641,1,0.039951,0.083894,0.070606,0.050069,-0.0653,-0.021459,0.084773,0.060165,0.019163,-0.072683,-0.01878,0.015072,-0.10852,0.041192,0.050999,0.13436,0.076028,-0.10954,-0.22672,0.1275,0.053196,-0.18954,-0.14451,0.16942,0.0042884,0.33923,0.1407,0.014879,0.21059,-0.15935,0.027014,-0.35858,-0.24745,-0.00069922,-0.19882,0.090098,-0.26601,-0.29997,0.071401,0.04021,0.080656,0.16157,-0.11382,0.11555,-0.30263,-0.33123,0.30743,0.024505,0.28982,-0.18175,-0.076788,-0.046697,-0.20423,-0.15866,-0.021255,0.082908,0.13333,0.084201,-0.1643,-0.13538,-0.17737,0.01697,0.32109,0.18461,0.22321,0.10632,-0.060213,0.19962,-0.10937,-0.040672,0.082441,0.07494,-0.030419,-0.022444,0.025154,-0.12374,0.10106,-0.023688,
107,0.11494,0.14141,0.22791,0.1559,0.11651,0.28743,0.13299,0.10295,0.20789,0.1916,0.13113,0.21911,0.23425,0.29658,0.14603,0.19894,0.29091,0.25033,0.28031,0.28361,0.14352,0.2759,0.087787,0.14016,0.17852,0.17891,0.22068,0.077962,0.10594,0.058084,0.06836,0.14151,0.23337,0.11347,0.38193,0.18347,0.27567,0.17168,0.26329,0.20352,0.22566,0.22467,0.33058,0.1012,0.049161,0.15459,0.30227,0.07558,0.14361,0.22703,0.034211,0.059644,0.036453,0.23167,0.072658,0.2753,0.20829,-0.19963,0.15196,0.12138,-0.15812,0.15197,0.044873,0.1371,0.1545,0.3565,0.17347,0.11632,0.16676,0.10507,0.27756,0.26199,0.23617,0.23822,-0.03706,-0.16456,0.20394,0.0082645,0.1465,0.28355,-0.080204,0.13362,0.35581,0.29581,0.16272,0.33128,0.044445,-0.062357,0.043482,0.21919,0.11445,0.14225,0.019131,-0.1294,0.21064,0.16795,0.076609,0.1778,0.09863,-0.12965,-0.2603,0.12995,0.081216,0.11253,-0.28138,0.039482,0.039951,1,0.20135,0.056133,0.06081,0.24215,-0.051279,0.040568,0.30566,-0.074322,0.10686,0.24333,0.056014,-0.0036912,-0.089915,0.1449,0.20407,-0.12282,0.13172,0.10712,0.18729,0.1015,-0.065808,0.13295,0.019207,0.072273,0.24211,-0.17079,-0.22355,-0.064817,0.20588,-0.13499,0.11773,-0.22713,0.022591,0.022815,-0.032162,-0.19504,-0.072166,-0.10156,0.058065,-0.001986,0.24825,-0.16074,-0.034624,0.1492,0.05908,-0.10722,-0.14738,0.17933,0.018622,-0.006041,-0.059516,-0.12805,-0.15558,0.17943,-0.16183,0.057886,-0.17768,-0.070149,0.19642,-0.23087,-0.12248,-0.11564,-0.22671,-0.067413,-0.13246,0.11207,0.30798,-0.1303,-0.21505,0.086848,0.096092,-0.17027,0.14345,0.23813,-0.26427,0.25966,-0.11366,
108,0.026522,0.089164,0.14847,0.1439,0.028876,0.18321,0.033304,0.021717,0.2514,0.20528,0.11599,0.082887,0.13225,-0.089941,0.14683,0.018534,0.13086,0.11131,0.14093,0.10263,0.08562,0.1245,0.094187,0.10784,0.055219,0.037166,0.077187,0.024814,0.11567,0.043549,-0.0061955,0.024666,0.0032168,0.097781,0.22671,-0.049371,0.29661,0.079083,0.15578,0.06319,0.19842,0.19296,0.12679,0.13529,0.22286,0.16913,0.040234,0.036502,0.14241,0.061972,-0.035291,0.11898,0.0011211,0.043725,-0.0010322,0.17531,0.0237,0.05337,0.074188,0.12873,0.037653,-0.011603,-0.04368,0.11072,0.12832,0.21025,0.045503,0.12797,0.40296,-0.011549,0.090536,0.12936,-0.0010981,0.045819,0.077735,-0.21611,0.1171,0.19844,0.030801,0.039922,0.065874,0.019538,0.065952,-0.10519,0.055285,0.29256,-0.0064119,0.03837,0.033608,-0.015966,0.33638,0.34526,0.056136,-0.34861,0.074276,0.20052,0.25787,0.035547,-0.088593,0.17657,-0.053175,-0.014424,0.050852,-0.0078128,0.025771,0.11494,0.083894,0.20135,1,0.087218,0.15049,-0.014425,-0.20974,-0.066877,0.1477,0.078396,-0.051069,-0.10398,0.027008,0.033609,0.1978,0.13149,0.1391,-0.26129,0.24711,-0.014482,-0.0020234,0.14139,0.016586,0.096671,-0.0697,-0.14034,0.096536,-0.010765,0.1128,-0.10469,0.050403,0.055211,0.096045,-0.018447,-0.11151,0.051059,0.17639,0.23614,-0.24169,-0.042988,0.18462,0.057163,0.16453,0.18047,-0.3168,0.29516,0.11419,-0.22112,-0.3807,0.16245,-0.061103,-0.20287,0.16859,0.08387,-0.065906,-0.10226,-0.10917,0.10972,-0.25527,-0.037949,0.04687,-0.25177,0.034794,0.022987,-0.12848,-0.33873,0.14287,0.1283,0.14933,-0.037344,-0.12832,-0.11867,-0.049375,-0.072543,-0.0011076,0.075473,0.27289,0.14407,0.090031,
109,0.31169,0.15992,0.079738,0.11234,0.13122,0.21606,0.17318,0.11719,0.1009,-0.01644,0.22521,0.15551,0.3321,-0.038588,0.10168,0.18803,0.11696,0.12274,0.13777,0.23099,0.24768,0.21062,0.34989,0.1471,0.15197,0.1674,0.20103,0.1576,0.030144,0.065838,0.057427,0.052348,0.19429,0.067193,0.20704,0.16789,0.1873,0.10475,0.17686,0.20795,0.13027,0.23697,0.19541,0.15428,0.12474,0.02937,0.30269,0.048998,0.19784,0.23335,0.095662,-0.071734,0.16946,0.16998,0.031115,0.18415,0.31644,0.18395,0.068539,0.0038141,-0.032362,0.17365,-0.10302,0.16955,-0.19496,0.094927,0.27839,0.13975,0.066121,-0.095363,0.11294,0.18034,0.1173,0.037114,0.001074,0.11172,0.024614,-0.15384,0.074207,-0.0355,0.05479,0.13625,-0.012124,0.15721,0.33718,0.028724,0.087991,0.23786,0.08816,0.15119,0.42271,0.078274,-0.093693,0.011284,0.2417,0.038527,0.087864,0.098215,0.060695,0.20615,0.030093,-0.0096653,0.22102,-0.15481,0.018887,-0.31806,0.070606,0.056133,0.087218,1,0.051976,0.055809,0.15165,-0.063473,0.33893,-0.00083129,0.21125,0.16173,-0.025509,-0.020596,0.054234,-0.051426,-0.16183,0.047057,0.024477,0.010966,0.094642,0.19035,0.054578,0.10157,-0.12531,0.12552,-0.087941,-0.071681,0.10165,-0.073654,-0.18507,-0.19082,0.073545,0.063936,-0.080191,-0.0072577,-0.30504,-0.028242,-0.22863,-0.086826,0.12838,-0.08137,0.17164,0.0062955,-0.05179,0.16152,-0.05173,0.10224,-0.10111,0.14908,-0.079656,-0.045666,0.30597,-0.018465,-0.0080804,-0.096464,0.13352,-0.25318,-0.079631,0.18241,-0.24178,-0.3492,-0.054463,0.031177,0.20956,-0.32969,-0.036584,-0.26217,0.037043,-0.015455,0.094205,0.18873,-0.16181,-0.074362,0.11083,0.14637,-0.20447,-0.23386,-0.0031486,
110,0.23412,0.21484,0.31645,0.28435,0.2716,0.22562,0.34447,0.20763,0.19347,0.11752,0.22632,0.22204,0.25717,0.18606,0.26211,0.22703,0.13108,0.19636,0.22486,0.14747,0.12551,0.20825,0.30754,0.10157,0.35813,0.27111,0.2299,0.1423,0.19784,0.087343,0.19802,0.18215,0.31246,0.28991,0.3486,0.087203,0.25407,0.20879,0.2419,0.15643,0.33009,0.14581,0.17441,0.20949,0.23832,0.21075,0.34645,0.35263,0.1546,0.0079651,0.13056,0.099441,0.2867,0.10287,0.26841,0.26395,0.2887,0.094561,0.26217,0.096524,0.12362,0.10153,0.070335,0.047422,0.23604,0.13322,0.17341,0.34298,0.20187,0.21166,-0.11954,0.13791,0.10487,0.22553,-0.12597,0.082166,-0.10457,0.14829,0.17818,-0.13776,0.21292,0.15459,-0.037265,0.071344,0.26573,0.10184,0.31241,0.22527,0.17423,0.41149,-0.13585,0.19163,0.20916,0.2778,-0.17677,0.10522,-0.22384,-0.080177,-0.091286,0.022866,-0.0075124,-0.099713,-0.15242,0.10518,-0.02793,-0.0023311,0.050069,0.06081,0.15049,0.051976,1,0.070453,0.11583,-0.11384,-0.037213,0.20592,0.067917,0.038592,0.021021,0.32207,0.035223,-0.082027,0.013401,0.054055,0.12936,0.0345,-0.0075977,-0.12671,0.091372,0.25236,-0.017843,0.14016,0.096323,-0.11261,-0.26148,-0.040193,-0.061026,-0.054667,-0.16577,0.0091833,-0.19909,-0.37213,0.18788,0.15763,-0.13004,0.17474,-0.073821,0.12543,0.14015,0.21116,-0.098638,0.14891,0.12287,-0.020419,-0.042586,-0.24318,0.020077,-0.13424,-0.12493,0.23268,0.068753,0.1386,-0.035615,0.060675,0.062807,0.11403,-0.038062,-0.31242,0.15641,-0.026018,0.016743,0.13866,-0.12472,0.056724,0.26291,-0.2352,0.063603,-0.040648,0.093878,-0.10213,0.10028,0.062723,0.04966,0.23777,0.15254,
