,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
89,0.46289,0.331,0.32141,0.4187,0.36197,0.35551,0.38751,0.40324,0.40036,0.36014,0.35443,0.52371,0.38801,0.39104,0.44172,0.26188,0.27554,0.29679,0.26107,0.38713,0.31616,0.38991,0.44591,0.41139,0.35217,0.24931,0.46729,0.38348,0.45891,0.39138,0.29328,0.33787,0.40537,0.50865,0.37093,0.48886,0.32431,0.25646,0.34763,0.34132,0.48389,0.36642,0.29986,0.25033,0.32605,0.48156,0.2033,0.35518,0.55438,0.10657,-0.040265,0.11854,0.09273,0.15586,0.14398,0.16128,0.32107,0.29913,-0.10259,0.21271,0.07348,0.34709,0.20711,0.29988,0.15158,0.067238,0.13055,0.12827,-0.091598,0.068462,0.22146,0.39418,0.31713,0.35873,0.034875,0.23554,-0.011978,0.14691,0.070455,0.069114,0.23058,-0.033531,0.13182,0.27119,0.17839,0.072955,0.12023,0.17232,-0.10718,1,0.10599,0.055538,0.040799,0.16791,-0.12776,-0.20768,-0.036767,0.14389,0.13469,0.044973,-0.29764,0.07745,-0.074074,0.074317,0.21792,0.10486,-0.32159,0.15186,0.29216,0.24047,-0.17654,-0.10911,0.20466,-0.25864,-0.013185,-0.026751,0.23605,0.03258,-0.024881,-0.061887,-0.0038318,0.02509,0.13199,0.11204,0.0056184,0.32917,-0.083178,0.087862,-0.027491,-0.41908,-0.035513,0.4535,-0.044982,0.2906,0.17232,-0.054851,0.024246,-0.10942,-0.12251,0.01878,-0.085029,-0.049016,0.091146,0.037842,-0.063318,0.04742,-0.20038,0.072512,0.18355,-0.13402,0.2099,-0.081283,0.051706,0.20395,0.04884,0.097939,-0.22215,-0.194,0.021725,0.12769,0.029426,-0.036464,-0.037157,-0.14872,0.15061,-0.17149,0.16356,0.098753,-0.17272
90,0.14005,0.12916,0.18143,0.088636,0.16274,0.16918,0.12523,0.20074,0.34585,0.19431,0.19063,0.15506,0.24404,0.18005,0.14904,0.22917,0.34077,0.14572,0.22164,0.076102,0.099989,0.085792,0.087345,0.26819,0.15859,0.14971,0.20413,0.095495,0.10479,0.26104,0.18763,0.16315,0.0068478,0.15535,0.30334,0.23621,0.19426,0.25066,0.14392,0.29739,0.24092,0.23694,0.016773,0.083275,0.025891,-0.015115,0.011038,0.22916,-0.050071,-0.033995,0.12744,0.23026,0.3402,0.21863,0.088629,-0.1338,-0.043414,0.28005,-0.29395,0.22976,0.027658,0.11739,-0.23991,-0.22471,0.013442,0.24663,-0.00087281,0.1203,0.12382,0.24971,-0.094578,0.13199,0.060334,0.26609,0.36439,-0.20626,-0.26414,-0.078902,-0.0084022,-0.12591,0.066701,-0.0050285,0.29743,-0.024591,-0.13214,-0.016024,0.32266,-0.043732,0.15083,0.10599,1,0.21272,0.055691,0.02526,-0.062981,-0.051791,-0.03848,-0.18632,0.20913,0.14771,0.087764,-0.095724,-0.0040482,-0.12901,-0.026061,0.24028,0.11439,0.10084,0.040896,0.044326,-0.13963,0.26998,-0.12544,-0.25744,-0.12398,0.12807,0.041088,0.074583,-0.24582,0.12875,-0.067344,0.041701,0.26419,0.19881,-0.11371,-0.018821,0.40474,-0.24799,-0.22062,-0.02925,0.09878,0.019709,0.27884,0.12886,0.20524,0.12338,-0.018418,-0.14549,-0.059352,-0.29954,0.29191,-0.017693,-0.03145,-0.02708,0.25844,-0.042948,-0.15132,-0.11679,-0.37839,-0.26856,0.10812,0.14083,-0.20494,-0.24311,-0.024198,-0.029237,0.12023,-0.016372,0.1707,0.054608,0.10743,0.061607,-0.14221,0.25508,0.080296,-0.16604,-0.0045721,0.23296,-0.011891
91,0.23867,0.31027,0.23514,0.29059,0.21386,0.36003,0.25146,0.30128,0.24229,0.22804,0.22121,0.16007,0.099562,0.2998,0.22876,0.24142,0.24311,0.20484,0.36386,0.20216,0.27955,0.20409,0.33926,0.27945,0.2277,0.24301,0.35847,0.30282,0.24519,0.32591,0.21051,0.20206,0.20755,0.22805,0.25556,0.24179,0.19648,0.27645,0.26668,0.29507,0.18807,0.046303,0.17712,0.29706,0.083168,0.11329,0.21665,0.2666,0.20847,0.33783,0.17856,0.1251,0.36323,0.22064,0.28442,-0.030663,0.13827,0.18499,0.1974,0.050595,0.16317,0.050746,0.081458,-0.071178,-0.0098412,0.061749,0.30442,0.19974,-0.043644,0.13179,0.28237,0.075453,0.24,0.15841,-0.038834,0.076023,0.046196,0.034808,0.014172,-0.038061,0.25264,0.015482,0.41096,0.21216,0.27416,0.0038059,-0.026608,-0.066763,-0.081321,0.055538,0.21272,1,0.14073,0.065345,0.23911,-0.027317,0.24153,-0.036831,0.16754,0.17409,0.077457,-0.053446,-0.054246,-0.099215,-0.069751,0.10336,0.15331,-0.040236,0.24737,-0.38573,0.0081178,0.0481,0.077239,-0.1346,0.10779,-0.027834,0.084482,-0.3243,-0.1622,-0.080902,0.17262,0.035489,0.23582,0.13337,-0.17372,0.22422,0.26076,0.32207,0.16599,0.06435,0.19108,0.11342,-0.13712,0.089933,0.26953,-0.16206,0.10724,-0.10392,-0.14525,-0.2458,0.046462,0.11625,0.068004,-0.050147,-0.043669,0.23402,0.18935,0.082659,-0.018861,0.10929,0.039222,-0.12834,-0.10969,-0.056281,-0.060143,-0.098648,-0.07219,-0.012067,0.32317,0.041048,0.015838,0.046321,-0.23202,0.15772,-0.186,-0.12326,0.12068,0.14716,-0.058584
92,0.085593,0.077963,0.16134,-0.010792,0.079387,0.10984,0.15207,0.33623,0.19291,0.17761,0.18374,0.054397,-0.027908,0.1312,-0.012883,0.077445,-0.014065,0.016246,0.033427,0.11591,0.15674,-0.0060755,0.091591,0.035444,0.08103,0.066543,0.12169,0.086214,0.092073,0.083013,0.12325,0.20373,0.087273,0.14192,0.061065,0.065239,0.048797,0.037363,0.00073808,0.091328,0.04902,-0.1187,0.015764,0.10783,0.016823,-0.0044233,-0.095912,0.19257,-0.065367,-0.0085672,0.039031,0.096301,0.24352,0.053997,0.19954,-0.012209,-0.15556,0.28067,0.026554,0.06197,0.0732,-0.32158,0.028556,-0.19512,0.047644,-0.041569,0.025874,0.28016,-0.080078,-0.21501,-0.030767,0.0068869,-0.042609,-0.11372,-0.214,-0.040748,0.16988,-0.13595,0.12877,0.054895,0.15536,0.071324,-0.22482,-0.097111,0.060224,-0.036978,0.074359,0.018834,-0.0288,0.040799,0.055691,0.14073,1,0.11707,0.23869,0.10099,0.12412,0.042331,-0.018292,0.28993,-0.060248,-0.14383,-0.0061233,-0.2151,0.20658,-0.1127,0.027581,0.12974,-0.27382,-0.057793,0.24535,0.16235,-0.099292,0.054689,0.080747,0.19689,-0.059337,-0.15026,0.05487,0.10967,-0.36943,-0.20667,0.12164,-0.1195,-0.20148,-0.17384,0.032766,0.11827,-0.1289,0.053032,-0.039291,0.24705,0.039159,-0.037946,-0.14077,0.12093,0.076293,0.14483,-0.021258,-0.045364,-0.014223,-0.033568,0.098719,0.0033186,0.1844,-0.024451,-0.048977,-0.15952,0.13271,-0.037977,0.24535,-0.17071,0.10235,0.045555,0.18472,-0.24621,0.03629,0.039944,0.16986,-0.016558,0.086434,-0.1979,-0.01541,-0.011298,-0.23338,-0.08105,0.13353,-0.09869,0.2749
93,0.39473,0.43334,0.4346,0.36537,0.38334,0.42954,0.33766,0.49412,0.28942,0.31335,0.44246,0.38453,0.35532,0.38026,0.34368,0.39602,0.43757,0.28452,0.41159,0.35055,0.22679,0.27384,0.30274,0.39489,0.3521,0.38271,0.33801,0.29326,0.45932,0.31403,0.31009,0.39541,0.44082,0.34472,0.32819,0.41177,0.34661,0.31123,0.43807,0.46055,0.28461,0.36483,0.32004,0.21203,0.40553,0.46588,0.14939,0.33978,0.42527,0.20863,0.27798,0.35188,0.28523,0.4557,0.32483,0.3144,0.34082,0.15943,0.26777,-0.039574,0.36464,0.30372,0.29833,0.055561,0.25025,0.187,0.14975,0.24799,0.069594,-0.0087713,-0.1119,0.096638,0.13188,0.11974,-0.073624,-0.026762,0.3364,0.1562,-0.077068,0.12235,0.27754,-0.049747,-0.028384,0.07565,0.053312,-0.13342,0.25129,0.06506,0.10585,0.16791,0.02526,0.065345,0.11707,1,0.078908,-0.0077708,-0.12231,0.25423,0.31485,0.1879,-0.0091227,0.19666,0.11517,-0.0046219,0.29045,0.17927,0.23476,-0.067213,-0.0025661,-0.0095103,0.2319,0.048173,-0.079066,0.18783,-0.078117,-0.24486,0.085704,-0.12055,-0.17427,0.036262,-0.13682,-0.084343,0.034338,0.14431,-0.027684,-0.040999,-0.28392,-0.074747,-0.0027333,-0.2599,-0.11759,0.26407,-0.24116,-0.10148,-0.15281,-0.17234,0.025212,0.094117,0.044332,0.0018009,0.03907,0.22091,-0.18001,0.060632,0.072901,0.14178,-0.079691,-0.013353,0.037365,-0.18278,0.15062,-0.1631,-0.11714,0.17437,0.22339,-0.1856,-0.14805,-0.23831,-0.023095,0.2255,0.24179,-0.15978,0.048766,-0.035152,0.03953,-0.059629,-0.10108,0.085415,0.053939
94,-0.031687,-0.091879,-0.011752,-0.15602,-0.18962,-0.087935,-0.13463,0.0091204,-0.17563,-0.16003,-0.1259,-0.094429,-0.22663,-0.1451,-0.16526,-0.16011,-0.13162,-0.024882,-0.12711,-0.14728,-0.086238,-0.015182,-0.021161,-0.1076,0.013898,-0.12784,-0.21211,-0.19712,-0.13853,-0.075937,-0.12466,0.0075871,0.056418,-0.18576,-0.1672,-0.23429,-0.14425,-0.19614,-0.11774,-0.093095,0.0040706,-0.11923,-0.29832,0.032586,-0.19891,-0.068685,-0.056478,0.072223,-0.034833,0.23116,-0.20949,0.020206,0.22516,0.035114,0.0020175,-0.055347,-0.042271,-0.11009,0.097757,-0.1639,0.07851,0.089872,-0.016217,-0.2398,-0.17548,-0.12281,-0.037668,-0.012515,-0.26139,-0.18685,0.18796,-0.16006,-0.092714,-0.089963,-0.11531,-0.032845,-0.084911,0.18863,-0.014358,-0.24651,0.14994,0.054778,-0.16794,-0.24984,-0.044061,0.15487,0.032692,0.047456,-0.023418,-0.12776,-0.062981,0.23911,0.23869,0.078908,1,-0.098563,-0.025536,-0.10576,-0.17869,0.092786,0.039367,-0.19417,-0.21071,-0.041321,0.18567,0.16157,0.26708,0.22875,-0.095822,-0.0096219,0.023613,-0.020855,0.15831,0.15722,0.13464,-0.15922,-0.04529,-0.37692,-0.08419,-0.25868,-0.098673,0.36829,0.044132,-0.16762,-0.055904,-0.054309,-0.21244,0.069715,-0.0060618,0.022306,0.18453,0.00494,0.016603,-0.064433,-0.035645,0.088632,-0.14517,0.37985,0.025659,0.047364,0.0011481,-0.018508,-0.10857,-0.070719,-0.14302,-0.15397,0.25308,0.070539,0.13043,-0.02907,-0.039648,-0.10492,0.27129,-0.0020335,0.023595,-0.21447,-0.042103,0.039497,-0.0073046,0.083997,0.17274,-0.18483,0.0086521,-0.26346,-0.019268,-0.041071,-0.02355,-0.0012267,-0.10624
95,-0.22686,-0.1997,0.061969,-0.043485,-0.15984,-0.062574,-0.064135,-0.079566,-0.14556,-0.04526,-0.0020732,-0.1957,-0.18404,-0.021565,-0.25558,-0.11687,-0.070664,-0.13562,-0.041364,-0.054094,-0.049534,-0.14144,-0.13207,-0.12856,-0.14282,-0.015634,-0.20744,-0.038551,-0.21984,-0.074668,-0.094689,0.051901,-0.1166,-0.019895,0.011448,-0.18679,-0.06628,-0.062865,-0.14961,0.067212,-0.20135,-0.070652,0.090382,-0.0089185,-0.10178,-0.10408,0.12569,-0.047474,-0.22118,-0.066479,0.14738,0.0048885,-0.014301,-0.12001,-0.15373,-0.19232,0.16474,-0.052368,-0.12109,-0.20099,0.096563,-0.23074,0.071017,-0.0059201,0.043731,-0.18749,-0.036409,0.09055,0.075664,-0.22864,-0.030801,-0.1327,0.0077955,-0.033835,-0.19276,-0.020272,0.062619,0.022269,-0.084394,-0.045871,-0.23402,-0.13675,-0.10288,-0.010257,0.21607,-0.076858,0.10994,0.050256,-0.081162,-0.20768,-0.051791,-0.027317,0.10099,-0.0077708,-0.098563,1,0.00060036,0.011367,0.14969,0.064068,0.044563,-0.26505,0.30135,-0.035733,-0.015244,-0.18977,0.07398,0.02997,0.091506,0.0090258,-0.060129,-0.10549,-0.38947,0.22644,-0.042716,0.15077,0.022157,0.091182,0.10926,0.17725,0.035654,-0.14703,-0.059924,-0.059436,0.013803,0.164,0.19505,-0.027825,-0.01109,0.34913,-0.22307,0.0088848,-0.27739,-0.13193,-0.061399,0.013392,-0.0075889,0.15433,0.093472,-0.059486,-0.10221,0.3434,-0.0030575,-0.0011094,-0.06291,0.26174,0.052871,0.030191,-0.091784,-0.066265,0.060623,-0.06456,0.0084012,0.24507,0.08567,-0.086102,0.079846,0.095882,0.13561,-0.13438,0.0036901,0.28306,0.1958,0.071199,-0.077709,-0.014848,-0.31777,0.088055,0.30532
96,0.021853,-0.067491,-0.084569,-0.067624,0.097979,0.09481,-0.082571,0.019796,0.012755,-0.089737,0.057551,-0.10086,-0.11047,0.025075,-0.066479,-0.02179,-0.056163,-0.075489,0.0078391,0.0045336,0.17928,-0.024508,0.02285,-0.0405,-0.073852,-0.11909,0.017763,0.13469,-0.013593,-0.015301,-0.096095,-0.10841,-0.051726,0.033008,0.064814,-0.012805,-0.048984,-0.0042367,-0.18199,0.016942,-0.10045,-0.1617,-0.036353,-0.0048372,-0.048163,-0.06373,0.057292,0.093117,0.048147,-0.0053633,-0.082133,-0.020227,0.051733,0.045997,0.09968,-0.12019,-0.085951,-0.16725,-0.19819,0.040112,0.063131,-0.31374,-0.03919,-0.37483,-0.19395,0.0055564,-0.07545,-0.022246,0.039051,0.073124,0.31498,-0.051172,0.067618,-0.0034884,-0.018998,0.063295,-0.010158,-0.11454,0.010101,0.010454,0.01791,0.087939,-0.019165,0.11623,0.14633,0.12253,-0.018515,-0.076232,-0.14557,-0.036767,-0.03848,0.24153,0.12412,-0.12231,-0.025536,0.00060036,1,0.12303,-0.16284,0.2257,0.10567,0.081395,-0.1185,-0.020452,0.11243,0.024149,0.016219,-0.14126,-0.0027838,-0.04095,0.19057,0.034653,-0.11613,-0.22281,0.44271,-0.13921,-0.018677,-0.071127,0.045968,-0.19305,0.20821,-0.092524,0.29277,0.31494,0.032622,-0.24332,0.16969,-0.12251,0.20368,-0.10482,0.041495,-0.16427,-0.26494,-0.087434,0.078578,0.21804,0.0074214,-0.0054824,-0.13591,0.095871,-0.024859,-0.0031093,-0.028983,0.068695,-0.072088,0.04528,0.1193,0.26104,-0.024083,0.32695,-0.25161,-0.1592,0.039039,-0.18272,0.097628,0.073067,0.0038095,-0.029881,0.11103,-0.052039,-0.16551,0.054842,-0.15099,0.20028,-0.096472,-0.18619,-0.094698,-0.26186,0.066052
97,0.42803,0.175,0.22265,0.29525,0.3363,0.22683,0.229,0.17155,0.26818,0.3631,0.22348,0.23102,0.25479,0.30827,0.19922,0.18337,0.13715,0.19113,0.24079,0.18817,0.25958,0.14513,0.25722,0.24101,0.16877,0.30774,0.20884,0.2323,0.23203,0.20531,0.22524,0.17128,0.30052,0.26154,0.20599,0.13266,0.20628,0.32884,0.16589,0.19058,0.040524,0.40384,0.28054,0.094009,0.31764,0.25932,0.29752,0.38509,0.18065,0.11498,0.11509,0.27074,0.046907,0.11903,0.21444,0.020151,0.067,-0.056177,0.012697,0.021896,0.10187,-0.15574,0.1945,0.1312,0.33139,-0.22488,0.12868,0.25291,0.28099,0.049297,0.074485,0.067626,-0.073789,0.15771,-0.12327,0.13715,0.078551,0.29378,0.016742,0.1841,0.29592,-0.25747,-0.27816,-0.041275,0.092862,-0.11971,-0.039836,-0.062756,-0.12236,0.14389,-0.18632,-0.036831,0.042331,0.25423,-0.10576,0.011367,0.12303,1,0.067125,0.13476,-0.16794,-0.055251,0.064104,0.14747,0.46469,0.048742,-0.41679,-0.13881,-0.050087,0.19501,0.1327,-0.0086841,-0.095363,0.22659,-0.074441,-0.13153,0.037114,-0.12351,0.052778,0.10437,0.043912,-0.22758,-0.053582,-0.059262,0.036916,-0.0029656,-0.0854,0.02367,0.064192,-0.039464,-0.10785,0.15829,-0.014637,-0.11481,-0.058753,-0.2409,0.025208,-0.092907,0.092398,-0.11627,-0.14295,-0.18413,-0.025075,-0.02236,0.015976,0.30096,0.021393,-0.025554,-0.035049,0.049181,0.24423,-0.071701,-0.015621,0.12299,0.38356,0.16171,-0.21925,-0.03995,0.1259,0.0014159,0.18451,0.060498,0.21928,-0.083031,0.0020986,0.049014,-0.070123,-0.034831,0.1041
98,0.15742,0.21619,0.27038,0.27212,0.17812,0.2744,0.27116,0.29815,0.21059,0.25536,0.31066,0.18748,0.1882,0.19364,0.19355,0.2047,0.31134,0.17559,0.34791,0.17884,0.084071,0.16622,0.27904,0.33612,0.32059,0.32702,0.28392,0.18436,0.35393,0.20224,0.28966,0.3289,0.16519,0.15926,0.39579,0.25821,0.27391,0.16167,0.36589,0.14298,0.22011,0.31745,0.1768,0.3185,0.0093903,0.0039305,-0.046894,0.17518,0.3522,0.063578,0.32196,-0.058772,0.18861,0.030174,0.091035,0.18008,0.035313,0.11099,0.060897,0.11828,0.05372,0.028505,0.13913,0.22037,0.32301,0.032112,0.18559,0.058602,0.2323,0.30175,-0.05344,0.22992,0.13041,-0.027658,-0.21507,0.070521,0.052946,0.060025,-0.083436,0.069021,0.041893,0.08233,0.13427,-0.10394,0.29665,-0.29291,0.14441,0.045342,0.16463,0.13469,0.20913,0.16754,-0.018292,0.31485,-0.17869,0.14969,-0.16284,0.067125,1,0.23467,0.031452,-0.063751,0.018664,-0.14026,0.011705,-0.040012,0.055141,0.035561,-0.00020808,0.026555,0.0067724,-0.072254,-0.10652,0.077915,-0.016837,0.1761,0.1572,-0.017697,-0.11432,0.092296,0.068372,-0.094372,0.043526,0.032317,-0.021878,0.28377,0.18553,-0.15783,-0.16303,-0.076169,-0.2905,-0.047949,-0.17293,-0.029037,0.24828,-0.34237,-0.084024,0.0043351,-0.027436,0.0071161,-0.054195,0.19286,-0.018393,-0.31586,0.060634,0.12126,-0.030342,0.080021,-0.19532,-0.07109,0.1659,0.045146,-0.04658,0.099251,0.032392,0.013791,-0.15662,-0.056779,-0.091655,-0.11805,0.044581,0.33267,-0.1803,-0.16729,0.05052,-0.11248,-0.086253,0.2435,0.051758
99,0.17358,0.14346,0.21869,0.13919,0.25876,0.24774,0.29042,0.17784,0.30292,0.17464,0.34867,0.026239,0.17769,0.21709,0.034106,0.082364,0.22782,0.20048,0.26176,0.1218,0.17478,0.06669,0.22276,0.20956,0.13358,0.13045,0.2842,0.33302,0.21077,0.19271,0.28123,0.25814,0.15267,0.13223,0.31836,0.11933,0.10338,0.20126,0.10581,0.10392,0.14512,0.18917,0.033168,0.2717,0.061836,0.042897,0.12296,0.28694,0.20991,-0.035721,-0.075173,0.18521,0.35906,0.034104,0.21925,0.085883,0.042658,0.030067,0.079725,0.080056,0.13604,-0.091789,-0.046027,-0.023653,0.064253,0.15824,-0.012553,0.12695,0.0088322,-0.037037,0.13786,0.0637,0.18444,-0.11626,-0.21821,-0.07746,-0.073051,-0.16505,-0.15525,-0.11462,-0.14241,-0.0094024,-0.22304,0.037871,0.17173,-0.022616,0.22326,0.13273,-0.12736,0.044973,0.14771,0.17409,0.28993,0.1879,0.092786,0.064068,0.2257,0.13476,0.23467,1,0.092461,-0.12886,-0.0032551,-0.13732,0.21682,-0.042979,0.24446,-0.070161,-0.010872,0.11339,0.081608,0.11927,-0.16633,-0.063985,-0.0079724,0.20883,-0.10754,0.10651,-0.24793,0.34066,-0.14041,-0.017675,0.2265,-0.023996,-0.33092,-0.024463,-0.13033,-0.040817,-0.086383,0.0014995,-0.3022,0.051864,0.040373,-0.11312,0.17713,0.076213,0.051008,0.2642,-0.11483,-0.13673,0.13484,0.29367,-0.092918,-0.066901,0.087003,0.090532,0.14904,0.11411,-0.050014,0.053898,0.048036,-0.096817,0.04057,0.010903,-0.0091532,-0.14349,-0.28881,-0.021604,0.27798,0.086825,-0.24792,-0.062399,-0.12715,0.07679,-0.17935,-0.13072,-0.14199,0.034511,0.35293
100,0.15697,0.17555,0.1437,0.10047,0.12327,0.21186,0.22044,0.11807,0.1838,0.091284,0.063796,0.0143,0.049265,0.058991,0.16163,0.24969,0.31353,0.19087,0.27323,0.16968,0.25698,0.089794,0.16822,0.089741,0.23406,0.17993,0.19257,0.14141,0.098777,0.13934,0.22205,0.19379,0.11877,0.086012,0.22639,0.098273,0.1946,0.18119,0.17577,0.15951,0.17039,0.020211,0.18913,0.066292,0.031115,-0.046804,0.21009,-0.074202,0.12086,0.26966,0.12872,0.01574,0.13694,-0.037423,-0.033641,0.044506,0.26098,0.036932,0.21061,0.29713,-0.25128,-0.053475,0.15562,-0.11714,0.1962,0.17643,0.15399,0.076798,0.39513,0.28645,0.1649,-0.072098,0.26738,-0.23326,0.13895,-0.099459,0.072468,-0.003307,0.051404,0.090279,-0.095809,-0.12247,-0.1134,0.088942,-0.14815,0.035742,0.12256,8.4368e-06,-0.044407,-0.29764,0.087764,0.077457,-0.060248,-0.0091227,0.039367,0.044563,0.10567,-0.16794,0.031452,0.092461,1,0.07547,0.13451,-0.20914,-0.30612,-0.19442,0.50945,-0.05943,0.074821,-0.081858,0.21389,-0.079413,0.17624,0.071509,0.24075,0.0097572,0.11784,-0.13904,0.20394,0.12683,-0.099268,-0.20677,0.13769,0.13902,0.12773,-0.03172,-0.16074,0.041454,-0.040628,0.12126,0.28105,-0.12677,0.10429,-0.043553,-0.14937,-0.061173,-0.16566,-0.03526,0.028432,-0.10639,-0.04737,0.063457,-0.21984,0.15429,0.14387,0.11042,0.126,-0.045097,-0.20435,0.23916,0.1246,-0.0079225,-0.061147,-0.36519,-0.074489,-0.094282,-0.39764,0.078498,-0.0061003,0.13225,-0.10801,-0.17739,0.066611,0.070763,0.075577,0.0033668,0.14498,-0.14595,0.10192
101,0.154,-1.0921e-05,-0.034175,0.036845,0.11262,0.11947,0.1767,0.072978,0.24013,-0.044238,0.077718,0.1363,0.045435,0.20912,0.080798,0.24662,0.14669,0.1505,0.021748,0.19892,0.012577,0.13192,0.11572,0.19266,0.090362,0.12806,0.15178,0.0079613,0.18732,0.049828,0.14766,0.037746,0.094766,0.086685,-0.049381,0.25755,0.19832,0.059594,0.12437,0.13837,0.042133,0.048136,0.050089,0.19259,-0.012539,0.13077,-0.07376,-0.13669,0.19135,-0.15186,0.12305,-0.03496,-0.11461,0.077729,-0.0045167,0.16895,0.12362,-0.0063501,0.14084,0.1122,0.067063,0.088577,0.09876,-0.13269,-0.064541,0.12186,0.099456,0.13828,0.20784,0.18528,-0.019884,0.058973,0.014509,-0.13185,0.18023,-0.0482,0.31183,0.035222,-0.19836,-0.083607,0.31567,0.0015596,0.10596,0.054198,-0.066925,-0.11483,0.068271,-0.0035993,0.09549,0.07745,-0.095724,-0.053446,-0.14383,0.19666,-0.19417,-0.26505,0.081395,-0.055251,-0.063751,-0.12886,0.07547,1,0.041298,0.1073,-0.21747,-0.090892,0.039174,-0.14144,-0.028996,-0.2066,0.2202,0.20497,-0.074301,-0.29038,-0.03211,0.14427,0.14541,-0.081093,-0.072806,-0.12564,0.15491,-0.012901,-0.065702,0.24128,-0.14425,-0.098015,-0.00061232,0.022529,0.25248,-0.083406,0.2638,0.057512,-0.037769,-0.01459,0.26061,-0.20784,0.031653,-0.016966,-0.14131,0.004987,-0.1957,0.036504,0.1748,-0.16465,0.0065473,0.058387,0.034668,-0.016835,0.20831,0.054983,-0.11529,-0.10648,-0.27862,-0.1913,0.071036,0.15948,0.079658,-0.12117,-0.0054522,0.21258,-0.032898,-0.21258,0.19662,-0.0024654,0.14435,-0.22716,-0.0014833,0.11089,-0.028236
102,-0.056736,0.034334,0.06162,0.034565,0.06479,0.082401,0.17991,-0.1247,0.022649,-0.043701,-0.024747,-0.028961,-0.0075743,0.061646,0.015002,-0.0094541,0.078584,-0.0050707,0.201,0.15276,0.082777,0.054578,-0.056113,-0.026598,0.046844,0.17717,0.082857,0.057248,-0.044912,0.081425,0.0099546,0.063084,0.0065386,0.085622,-0.089734,0.027054,0.11943,0.086568,-0.054693,0.020956,0.033134,-0.029885,0.19039,-0.11516,0.0026794,0.11157,0.018896,-0.16174,-0.19867,-0.077784,0.12834,0.0071547,-0.17195,0.20966,0.046424,-0.059934,0.15112,0.10188,-0.094948,0.21622,0.042184,-0.19214,-0.14995,0.034656,-0.071064,-0.18299,-0.20635,0.083172,0.12217,0.019482,-0.29208,0.042717,-0.079602,0.12854,0.055902,-0.21688,-0.12031,0.061552,-0.0074086,0.20618,-0.14119,-0.17496,-0.04607,0.14072,0.038808,-0.08467,0.26756,0.26971,-0.067393,-0.074074,-0.0040482,-0.054246,-0.0061233,0.11517,-0.21071,0.30135,-0.1185,0.064104,0.018664,-0.0032551,0.13451,0.041298,1,-0.25432,0.12857,-0.04664,0.042635,-0.18164,0.047161,-0.24152,0.1946,0.041173,-0.26089,0.15726,-0.10994,-0.075217,0.0029633,0.11954,0.057588,0.12485,0.15824,-0.4509,-0.16186,0.19922,0.12915,0.19563,0.21966,0.016906,0.17182,0.0022582,0.091375,0.36229,-0.14902,-0.063467,-0.020333,-0.070605,0.17491,0.24579,-0.10279,0.018176,-0.16036,0.03333,-0.025851,0.20537,0.1587,0.25254,-0.10222,-0.18174,-0.12064,-0.085548,0.11616,0.14547,-0.13247,-0.053954,-0.076613,-0.21962,-0.14638,-0.046589,-0.022843,-0.098993,0.008225,-0.11291,0.086312,0.15045,0.15346,0.35614,-0.078966,-0.064449,0.29524
