,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
29,0.91058,0.86197,0.84337,0.86772,0.86353,0.83094,0.85545,0.90502,0.86013,0.864,0.85206,0.87211,0.87707,0.79716,0.81905,0.86584,0.86977,0.87666,0.81503,0.7785,0.8619,0.81806,0.84762,0.85119,0.81634,0.77082,0.78219,0.82746,0.8576,1,0.75618,0.77036,0.68714,0.74268,0.84075,0.65081,0.83005,0.65744,0.62277,0.81557,0.68174,0.72138,0.54643,0.66137,0.69621,0.70388,0.66381,0.62358,0.67439,0.53775,0.61931,0.66908,0.57362,0.58392,0.28882,0.59817,0.44338,0.56959,0.40444,0.50418,0.27969,0.3851,0.32708,0.46351,0.4511,0.23886,0.29582,0.4284,0.35221,0.29301,0.42579,0.35777,0.084327,0.14286,0.052012,-0.027205,0.27009,0.27083,0.24131,0.26702,0.30604,0.20865,0.28631,0.14601,-0.0063309,0.20255,0.13286,0.32335,0.10051,0.095771,-0.10792,0.2151,0.060536,0.013415,-0.032776,-0.0053016,-0.082158,0.10412,-0.087854,0.047053,0.35338,0.09346,0.016047,0.21941,-0.16298,0.12362,0.15547,-0.013007,-0.093669,0.16781,-0.16467,-0.069612,-0.0020773,-0.1538,-0.18746,0.1939,-0.085273,0.079095,-0.18895,-0.10457,0.30998,0.15681,0.23035,0.037944,0.045574,-0.12608,0.37256,-0.12328,0.068315,0.20624,0.13413,0.024191,-0.020133,0.034387,0.12533,0.17034,-0.079636
30,0.7895,0.7801,0.79392,0.78851,0.75756,0.76265,0.81166,0.81064,0.75553,0.66521,0.72664,0.75893,0.72222,0.72361,0.80427,0.74348,0.73739,0.7911,0.76646,0.77076,0.75541,0.7969,0.77264,0.79807,0.74366,0.75325,0.6771,0.70077,0.78554,0.75618,1,0.74613,0.59629,0.72933,0.65902,0.65678,0.69613,0.66832,0.53199,0.52226,0.58686,0.7045,0.47338,0.59744,0.6446,0.6721,0.52915,0.58904,0.6561,0.28125,0.62262,0.43241,0.48513,0.39601,0.28843,0.57704,0.45797,0.57765,0.30117,0.54719,0.30646,0.34684,0.17588,0.34717,0.35462,0.17724,0.40087,0.26331,0.25739,0.31111,0.30121,0.29266,0.19584,0.18353,-0.0098096,0.016623,0.17296,0.23269,0.19647,0.2306,0.38896,0.28308,0.09242,0.20965,-0.093063,0.33062,0.093131,0.26361,0.18256,0.29406,-0.061103,-0.065969,0.078105,-0.10921,0.056744,-0.070952,-0.091891,0.18814,0.059519,0.14307,0.29917,-0.038022,-0.14152,0.11772,-0.10598,0.15405,0.28671,-0.011327,0.043508,0.1053,-0.28398,-0.1644,-0.092177,-0.14091,-0.2447,0.27627,-0.069628,0.037797,-0.10042,-0.15363,0.22675,0.27843,0.32515,0.037202,0.17776,-0.20627,0.32414,-0.0066014,0.08764,-0.068067,-0.047741,-0.043521,-0.18323,0.14584,-0.016205,0.0081482,0.070728
31,0.75135,0.76762,0.67955,0.7525,0.71995,0.7343,0.73949,0.70632,0.69586,0.71499,0.79408,0.75113,0.67953,0.6522,0.7782,0.72017,0.75962,0.73406,0.78602,0.7265,0.66582,0.70917,0.72701,0.70333,0.73961,0.71559,0.67605,0.61369,0.73373,0.77036,0.74613,1,0.58069,0.65347,0.66011,0.54919,0.79004,0.63106,0.36979,0.52459,0.61545,0.67242,0.55974,0.55329,0.71668,0.66312,0.44504,0.6534,0.61514,0.33014,0.53199,0.44238,0.39269,0.41271,0.30331,0.59343,0.37736,0.49265,0.37157,0.45832,0.12066,0.28549,0.22052,0.28196,0.29609,0.21835,0.2884,0.21213,0.14123,0.26765,0.35773,0.3547,0.12517,0.011296,0.16407,0.13446,0.32465,0.2445,0.10386,0.29723,0.52342,0.30883,0.19653,0.33108,-0.030627,0.18433,0.075816,0.31949,0.22137,0.10632,-0.023183,0.07601,0.021939,-0.037659,-0.032863,0.089701,-0.090782,0.057768,-0.010437,0.038456,0.34064,0.20434,0.012798,0.13946,-0.14588,0.27199,0.10755,-0.032177,0.041404,0.078769,-0.329,-0.089999,-0.073476,-0.041793,-0.20848,0.12491,-0.087726,0.010323,-0.30193,-0.18776,0.24146,0.12422,0.2015,-0.11326,0.038008,-0.021288,0.36018,-0.05465,0.055746,-0.015766,-0.081319,-0.14133,-0.12183,0.11918,0.21842,0.13443,-0.013808
32,0.76882,0.65753,0.68244,0.71339,0.69648,0.72159,0.7253,0.71722,0.70176,0.6979,0.77221,0.66842,0.72884,0.76643,0.69095,0.75918,0.75731,0.74591,0.70354,0.77294,0.64614,0.61764,0.73679,0.69029,0.64748,0.61977,0.57366,0.73468,0.69398,0.68714,0.59629,0.58069,1,0.63008,0.53338,0.65744,0.68172,0.64442,0.4167,0.60827,0.56649,0.65678,0.55699,0.56056,0.50529,0.5043,0.40327,0.56049,0.57187,0.39615,0.59706,0.45846,0.42831,0.36956,0.20049,0.3248,0.42633,0.52949,0.3436,0.61879,0.26803,0.38504,0.29904,0.33115,0.37514,0.31706,0.2176,0.21733,0.18859,0.27929,0.24472,0.3208,0.11667,0.073905,0.041549,0.014353,0.26757,0.18981,0.34957,0.17537,0.27224,0.06201,0.22677,0.063175,0.0021404,0.22833,0.32254,0.38099,0.13706,0.16328,-0.030529,-0.05725,0.18168,0.075442,0.16008,-0.084337,-0.10097,0.13949,0.024075,0.11257,0.40214,0.088656,0.024938,0.21811,0.012094,0.068914,0.30508,0.060028,-0.035348,-0.0018998,-0.1457,-0.064339,-0.12639,0.0085779,-0.22119,0.18072,-0.10447,0.15866,-0.1219,0.0094068,0.19565,0.2113,0.19732,0.032098,-0.15356,-0.036654,0.23414,0.067492,0.10044,0.14079,0.13373,0.037735,-0.066698,0.18906,0.23089,0.078915,-0.0047402
33,0.82885,0.79618,0.83706,0.8234,0.73746,0.85895,0.77711,0.77754,0.7454,0.7245,0.78205,0.77604,0.67975,0.74634,0.79718,0.7506,0.78262,0.79365,0.86244,0.72188,0.71866,0.79224,0.8215,0.80096,0.73671,0.75194,0.80475,0.7418,0.74616,0.74268,0.72933,0.65347,0.63008,1,0.56689,0.59635,0.68808,0.63105,0.54462,0.60772,0.55595,0.64578,0.52825,0.54117,0.60536,0.59642,0.50772,0.63195,0.54279,0.43923,0.66544,0.54436,0.49394,0.46452,0.21757,0.51273,0.28188,0.46679,0.45408,0.70553,0.17137,0.23739,0.14346,0.44588,0.231,0.13041,0.18571,0.25827,0.24174,0.43215,0.35907,0.1699,0.064134,0.21644,0.070134,-0.061451,0.34655,0.15079,0.19591,0.32121,0.16897,0.23419,0.27967,0.10463,0.076017,0.19099,0.21741,0.42386,0.028931,0.12849,-0.033009,0.0027366,0.099664,-0.037879,0.078735,0.074913,0.077081,0.16459,0.16573,0.086511,0.34072,0.018584,0.014971,0.12843,-0.13741,0.27775,0.2236,-0.033122,0.074806,0.19317,-0.099522,-0.16917,0.014682,-0.026848,-0.15425,0.22041,-0.15625,-0.062106,-0.22568,-0.0053082,0.31278,0.24013,0.092697,0.18471,0.081597,-0.045751,0.37406,-0.029313,0.024582,0.095013,-0.0066257,0.08088,-0.06407,0.01359,0.14917,0.080133,-0.13615
34,0.74584,0.77291,0.66546,0.73259,0.65332,0.70198,0.68315,0.80198,0.75652,0.70634,0.67209,0.75627,0.76563,0.65397,0.67283,0.76838,0.72591,0.72472,0.70803,0.65568,0.74797,0.70085,0.6733,0.71355,0.65158,0.7242,0.6252,0.7272,0.70658,0.84075,0.65902,0.66011,0.53338,0.56689,1,0.57849,0.71485,0.58006,0.51972,0.65299,0.59293,0.65738,0.54818,0.54096,0.6392,0.66464,0.5399,0.49843,0.6615,0.57996,0.53541,0.61461,0.49263,0.4716,0.31314,0.5025,0.35443,0.46415,0.45929,0.33406,0.22743,0.2875,0.32046,0.3747,0.33772,0.071728,0.16341,0.33274,0.51779,0.10517,0.37884,0.44022,0.032538,0.20591,0.11629,-0.032512,0.24536,0.20174,0.21649,0.26952,0.16809,0.26107,0.27545,0.093408,-0.030413,0.1687,-0.030375,0.2819,0.18656,-0.070632,-0.094836,0.21419,-0.098523,-0.090701,-0.012932,0.010602,-0.03926,0.2114,-0.1415,0.18317,0.2268,0.016731,-0.00037177,0.17081,-0.2444,0.15262,0.27741,-0.05838,-0.094826,0.028088,-0.041454,-0.0024363,0.15462,-0.14784,-0.21484,0.17055,-0.037216,-0.020166,-0.26424,-0.12802,0.23804,0.072026,0.15082,0.01674,0.11971,-0.096663,0.40341,-0.020926,-0.049284,0.23992,-0.0081462,0.19912,-0.052817,0.082457,-0.11405,0.18512,0.021479
35,0.63257,0.7239,0.70664,0.64147,0.62948,0.62607,0.65498,0.73273,0.65204,0.60401,0.73489,0.65818,0.65565,0.55615,0.66523,0.69934,0.6918,0.6832,0.65577,0.68487,0.72293,0.66937,0.72399,0.66745,0.55383,0.67291,0.64263,0.70212,0.7106,0.65081,0.65678,0.54919,0.65744,0.59635,0.57849,1,0.64736,0.64423,0.49802,0.49132,0.55239,0.60846,0.46656,0.51836,0.5914,0.54025,0.30998,0.52193,0.65347,0.40032,0.63069,0.50114,0.68684,0.34335,0.13792,0.43839,0.4431,0.4254,0.30248,0.37173,0.16954,0.28152,0.1778,0.23782,0.32576,0.24374,0.23271,0.4641,0.23423,0.35635,0.3593,0.19993,-0.04515,0.026345,0.080032,-0.037875,0.20305,0.12545,0.21318,0.3425,0.14529,0.25491,0.21359,0.026272,0.043737,-0.058055,0.040514,0.3438,0.10694,0.15867,-0.2746,0.027934,0.095375,0.054055,0.069996,-0.1659,-0.071673,0.036199,0.18277,0.4295,0.47553,0.073477,-0.045685,0.20426,-0.18567,0.063421,0.14256,-0.097908,0.0039483,-0.084528,-0.16013,0.052098,-0.15085,0.079352,-0.2914,0.23468,-0.21506,0.13134,-0.28466,-0.044362,0.091829,0.31072,0.29143,-0.073954,0.26411,-0.067504,0.47111,0.045697,-0.074552,0.056266,0.12293,0.022549,-0.19662,-0.19489,0.043258,0.073832,-0.018798
36,0.83962,0.85632,0.82812,0.79365,0.8052,0.77072,0.84164,0.80786,0.79626,0.80637,0.85448,0.87039,0.80847,0.74243,0.7646,0.82857,0.81487,0.8133,0.87292,0.81457,0.7131,0.74518,0.7569,0.77419,0.78647,0.78566,0.71862,0.79145,0.76076,0.83005,0.69613,0.79004,0.68172,0.68808,0.71485,0.64736,1,0.71452,0.52075,0.62501,0.59051,0.57597,0.62669,0.66642,0.65982,0.72248,0.54903,0.5532,0.62203,0.51023,0.54251,0.70303,0.48909,0.50173,0.21044,0.62802,0.41625,0.60072,0.4157,0.50613,0.23485,0.45443,0.31816,0.38169,0.30265,0.36139,0.28453,0.35833,0.33608,0.36674,0.51385,0.32508,0.001603,0.053235,0.1444,0.007522,0.41418,0.082725,0.3411,0.24511,0.29615,0.25822,0.15216,0.35259,0.076911,0.19779,0.17085,0.42055,0.10366,0.12609,-0.0093142,0.18491,0.0453,-0.11361,-0.090327,0.10094,-0.010467,0.10674,-0.10059,0.098055,0.48346,0.079592,0.021401,0.15907,-0.094068,0.19788,0.077923,0.026355,0.092753,0.010877,-0.24766,-0.023982,-0.064521,0.014142,-0.21524,0.23502,-0.0009454,0.10182,-0.23719,-0.11505,0.27785,0.14956,0.17159,0.13968,0.076069,-0.096371,0.33603,-0.015944,0.089059,0.16852,0.10034,0.012576,-0.11838,0.098573,0.23449,0.16458,-0.0020438
37,0.67425,0.74768,0.72946,0.71365,0.67044,0.7393,0.73926,0.75444,0.70809,0.73191,0.77893,0.77166,0.74974,0.70798,0.7234,0.75674,0.77202,0.79373,0.77765,0.73575,0.68549,0.73044,0.69389,0.68162,0.70964,0.72332,0.65046,0.67643,0.76229,0.65744,0.66832,0.63106,0.64442,0.63105,0.58006,0.64423,0.71452,1,0.47683,0.52616,0.6515,0.62006,0.54985,0.65162,0.7032,0.67619,0.41163,0.69761,0.65056,0.43117,0.62767,0.42928,0.41464,0.30559,0.3326,0.45658,0.31145,0.59772,0.39425,0.53934,0.25991,0.32545,0.2109,0.27808,0.20834,0.34595,0.43847,0.14206,0.22282,0.33094,0.47211,0.18707,0.10181,0.13443,-0.023453,0.054097,0.33315,0.27154,0.28008,0.37637,0.15322,0.10065,0.23779,0.27935,-0.13231,0.16341,0.29811,0.30752,0.064482,0.21606,0.059166,0.056231,0.17011,0.10272,-0.19366,0.028914,-0.1157,-0.039629,0.086058,0.17976,0.32856,0.035176,-0.019282,0.32678,-0.12836,0.45458,0.34598,-0.071555,-0.015348,0.029858,-0.34828,-0.032993,-0.19638,-0.0022544,-0.21382,0.052234,-0.066388,-0.031622,-0.099353,-0.022346,0.25408,0.25785,0.30162,0.065103,0.15107,-0.15277,0.33035,0.0038233,0.04805,0.14866,0.21331,-0.082073,-0.13954,0.13494,0.19596,0.10269,0.020101
38,0.67265,0.64561,0.66838,0.55861,0.58981,0.55654,0.65151,0.6261,0.57728,0.47544,0.56275,0.55629,0.62352,0.61596,0.58161,0.59206,0.60283,0.6815,0.50696,0.60427,0.59593,0.57732,0.55093,0.62901,0.58316,0.53396,0.64016,0.6781,0.53648,0.62277,0.53199,0.36979,0.4167,0.54462,0.51972,0.49802,0.52075,0.47683,1,0.43714,0.61494,0.39251,0.35184,0.37898,0.44553,0.54852,0.3551,0.57971,0.53615,0.38613,0.46364,0.3905,0.45128,0.55639,0.096895,0.42051,0.29133,0.40063,0.11123,0.42197,0.21175,0.30501,0.19005,0.38177,0.31762,0.16417,0.38185,0.23922,0.31922,0.26142,0.21071,0.30959,0.11325,0.12415,-0.05145,-0.060306,0.26056,0.24182,0.036809,0.17846,0.0083611,0.055409,0.19395,-0.12046,-0.027297,0.16479,0.3373,0.14744,0.1124,0.093687,0.022894,0.24321,-0.0050142,0.12953,-0.091405,0.13769,-0.029762,0.090427,-0.012867,0.094825,0.38857,-0.058654,-0.031552,0.13532,0.18334,0.087838,0.14493,-0.017055,-0.083239,-0.030592,-0.16013,-0.12279,0.05756,-0.13244,-0.22616,-0.024481,-0.321,0.20501,0.077206,-0.022,-0.012762,0.14652,0.16975,0.071516,0.061147,-0.13498,0.2561,0.12491,0.01185,0.032917,0.26664,0.21126,-0.11547,-0.010444,0.064156,0.227,0.17109
39,0.75493,0.68598,0.67774,0.75862,0.70475,0.68457,0.66235,0.76642,0.73798,0.7249,0.75118,0.66142,0.70436,0.6903,0.67366,0.73186,0.6712,0.68562,0.63531,0.53054,0.65135,0.69363,0.6452,0.6646,0.6282,0.63221,0.68777,0.63062,0.72381,0.81557,0.52226,0.52459,0.60827,0.60772,0.65299,0.49132,0.62501,0.52616,0.43714,1,0.50527,0.5948,0.45863,0.54896,0.4689,0.52458,0.51202,0.54948,0.45294,0.44016,0.44308,0.53008,0.457,0.45489,0.19877,0.35122,0.37844,0.41417,0.38794,0.38694,0.26816,0.34775,0.31845,0.37287,0.47289,0.20702,0.19925,0.32999,0.24015,0.25081,0.30349,0.14035,0.066185,0.23333,0.021345,-0.15985,0.24615,0.19087,0.24425,0.18938,0.2268,0.21441,0.41561,0.11573,0.096249,0.11088,0.092379,0.26772,-0.016927,0.052649,-0.24785,0.30871,0.19318,-0.021467,0.035441,-0.052496,-0.05348,0.181,-0.012174,-0.0027251,0.32069,0.17438,-0.012053,0.27081,-0.12481,0.16533,0.21038,-0.052426,-0.098848,0.18428,-0.13483,-0.028818,0.11457,-0.23863,-0.022598,0.16908,-0.046584,-0.049042,-0.20747,-0.141,0.38637,0.089966,0.1027,0.057821,-0.04778,-0.014587,0.23364,-0.15354,0.023791,0.3125,0.25789,-0.005671,0.069799,-0.05848,0.060299,0.14844,-0.15702
40,0.70009,0.7181,0.59061,0.64497,0.67939,0.62863,0.62597,0.66383,0.69494,0.60642,0.67211,0.67434,0.68748,0.55726,0.63868,0.61572,0.69643,0.68185,0.64883,0.62845,0.72799,0.62473,0.65429,0.67222,0.64733,0.62874,0.7154,0.62183,0.62695,0.68174,0.58686,0.61545,0.56649,0.55595,0.59293,0.55239,0.59051,0.6515,0.61494,0.50527,1,0.60203,0.40735,0.50494,0.74472,0.60302,0.23786,0.62238,0.68101,0.26248,0.5345,0.43812,0.50357,0.47547,0.25993,0.45596,0.16112,0.44252,0.30213,0.46385,0.19725,0.11337,0.27507,0.39635,0.21792,0.20034,0.24719,0.34096,0.18107,0.071705,0.31161,0.30078,0.10882,-0.068231,0.092662,0.090176,0.29023,0.17609,-0.02462,0.40031,0.31334,0.23079,0.37503,0.15174,-0.28598,0.17997,0.25423,0.13545,0.054805,0.15873,-0.029094,0.021356,0.04521,0.22927,0.074899,-0.0073387,-0.22864,-0.0095567,0.024282,-0.059885,0.22509,0.18578,0.07999,0.26476,0.017072,0.40521,0.15492,-0.095058,0.014726,0.091131,-0.2576,0.064291,-0.20184,-0.08316,-0.19775,-0.13756,-0.077199,0.14328,-0.062606,-0.1279,0.13322,0.026816,0.42928,0.011514,0.0049996,-0.021395,0.36365,-0.058457,0.11671,0.062171,0.15614,0.036042,-0.01814,0.13012,0.094223,0.087429,-0.059942
41,0.71205,0.65181,0.68519,0.71481,0.68569,0.68594,0.65085,0.71237,0.65065,0.60709,0.68226,0.64946,0.72579,0.68062,0.69945,0.68586,0.7582,0.73368,0.67322,0.60509,0.75767,0.76825,0.74248,0.77898,0.61327,0.65198,0.63476,0.6354,0.7359,0.72138,0.7045,0.67242,0.65678,0.64578,0.65738,0.60846,0.57597,0.62006,0.39251,0.5948,0.60203,1,0.41257,0.39821,0.63436,0.67451,0.52692,0.58045,0.76588,0.23347,0.55155,0.54302,0.63806,0.22311,0.2119,0.33363,0.38252,0.34613,0.41348,0.46693,0.25498,0.23152,0.40425,0.38087,0.17099,0.23511,0.35859,0.25628,0.23608,0.18737,0.29068,0.38159,0.19044,0.22862,0.063915,0.10986,0.14549,0.1559,0.26121,0.25712,0.34249,0.18592,0.13449,0.045036,-0.17877,0.23351,0.19489,0.35177,0.32915,0.21491,-0.18211,-0.16898,0.093492,0.10287,0.11276,0.011672,-0.099729,0.045346,0.094612,-0.010291,0.13963,0.079734,-0.0045657,0.20992,-0.27449,0.15884,0.33733,-0.13955,-0.013009,0.30488,-0.14876,0.0003747,0.033208,-0.16731,-0.29256,0.0015836,-0.073146,-0.081387,-0.099275,-0.12459,0.24074,0.17484,0.068159,-0.034878,0.025649,-0.30118,0.28333,-0.22407,0.062455,0.102,0.094005,-0.038017,-0.058672,-0.088289,0.083965,-0.013722,0.012439
42,0.56021,0.61206,0.60277,0.62489,0.54905,0.5881,0.58568,0.5756,0.66308,0.57021,0.63655,0.54484,0.57848,0.58293,0.65271,0.67518,0.5819,0.60469,0.57677,0.61584,0.49724,0.59315,0.50281,0.49409,0.52581,0.63777,0.53034,0.63123,0.5283,0.54643,0.47338,0.55974,0.55699,0.52825,0.54818,0.46656,0.62669,0.54985,0.35184,0.45863,0.40735,0.41257,1,0.5595,0.57041,0.36047,0.24102,0.58619,0.46926,0.30594,0.45215,0.48212,0.3438,0.48621,0.20837,0.34731,0.26269,0.4653,0.57066,0.44614,0.13568,0.25435,0.26714,0.30717,0.321,0.16455,0.11498,0.21427,0.16363,0.14314,0.25307,0.17183,-0.31863,0.10073,0.19639,-0.089927,0.5344,0.20535,0.10396,0.19372,-0.029084,0.31229,0.18926,0.24607,0.08858,0.29148,0.1504,0.30056,0.035788,-0.10403,-0.12113,0.15483,-0.074102,-0.22676,-0.030527,0.11423,-0.093082,0.07397,-0.13714,0.20106,0.23751,0.17021,-0.094975,0.072419,-0.13303,0.43927,0.16508,-0.1459,-0.017401,-0.24621,-0.16974,-0.12157,-0.020198,-0.030678,-0.33322,0.13099,-0.055425,-0.0094768,-0.22276,-0.11929,0.079454,0.11018,0.080406,0.22509,-0.078498,0.048798,0.067988,0.3394,0.020745,0.022542,0.095026,0.035398,-0.017904,0.16393,0.10217,0.060388,0.02315
43,0.67157,0.69432,0.71973,0.6819,0.69828,0.65082,0.6795,0.71695,0.62135,0.71917,0.71537,0.67906,0.64663,0.58718,0.67687,0.6431,0.57482,0.70887,0.68259,0.60476,0.60684,0.58778,0.58208,0.56601,0.66295,0.66054,0.52465,0.59383,0.64924,0.66137,0.59744,0.55329,0.56056,0.54117,0.54096,0.51836,0.66642,0.65162,0.37898,0.54896,0.50494,0.39821,0.5595,1,0.6188,0.44911,0.34005,0.45666,0.51624,0.49076,0.51445,0.45349,0.28716,0.31433,0.28505,0.39507,0.2847,0.54624,0.33763,0.45601,0.18773,0.33135,0.15745,0.14516,0.27192,0.22125,0.22736,0.41389,0.079803,0.18405,0.4171,0.076404,0.0097711,0.19605,-0.036982,-0.051816,0.40985,0.10312,0.15149,0.20608,0.17127,0.19055,0.12181,0.2697,0.068572,0.33607,0.25518,0.20089,-0.18853,0.14139,-0.06062,0.15978,-0.051765,-0.048186,0.014542,0.076886,-0.065426,0.056431,-0.10572,0.19407,0.37053,-0.16198,-0.11716,0.25865,-0.030716,0.21091,0.15638,-0.095759,0.2025,-0.070333,-0.23035,-0.15683,-0.21413,0.059799,-0.11652,0.28107,-0.14227,0.23898,-0.25749,0.074257,0.35343,0.30982,0.27785,0.32298,-0.01506,0.086493,0.26898,0.25954,0.14467,0.1021,0.22097,-0.18648,-0.14718,0.24833,0.056924,0.27133,0.033617
44,0.70392,0.71693,0.64561,0.66965,0.72004,0.68031,0.67368,0.69901,0.70732,0.70698,0.68151,0.70764,0.60657,0.54336,0.66553,0.68344,0.71611,0.69448,0.69108,0.63909,0.78625,0.65699,0.58182,0.62908,0.63606,0.67761,0.71778,0.60495,0.66508,0.69621,0.6446,0.71668,0.50529,0.60536,0.6392,0.5914,0.65982,0.7032,0.44553,0.4689,0.74472,0.63436,0.57041,0.6188,1,0.55419,0.35494,0.64719,0.67542,0.27453,0.52307,0.48316,0.52003,0.37493,0.48556,0.58857,0.33451,0.41833,0.40315,0.54444,0.24401,0.19603,0.24387,0.38809,0.27943,0.049073,0.30286,0.30507,0.20165,0.23441,0.3505,0.15248,-0.055875,0.0088953,0.22038,0.17161,0.3498,0.11342,-0.0035835,0.47733,0.23573,0.22033,0.25161,0.16775,-0.14309,0.22698,0.15202,0.19089,-0.11564,0.12965,-0.041662,0.11151,-0.082066,0.07712,0.011678,0.078354,-0.1561,-0.032274,0.087021,0.09882,0.19326,0.09064,0.12104,0.21145,-0.19179,0.44039,0.29389,-0.16437,0.025124,0.032091,-0.29445,0.13125,-0.1476,0.088183,-0.24575,0.001542,-0.0044837,0.11114,-0.021593,0.063301,0.12661,0.097337,0.30135,0.015757,0.073171,-0.13927,0.42858,0.026921,0.076257,-0.10617,0.19176,-0.22221,-0.097363,0.15014,0.131,0.064371,-0.052214
45,0.70548,0.69929,0.70998,0.69081,0.63284,0.64517,0.65622,0.72641,0.64944,0.63985,0.66074,0.74875,0.68666,0.6161,0.62134,0.73768,0.74539,0.74674,0.72886,0.64137,0.62719,0.72995,0.74132,0.6959,0.61264,0.66159,0.66379,0.67731,0.65517,0.70388,0.6721,0.66312,0.5043,0.59642,0.66464,0.54025,0.72248,0.67619,0.54852,0.52458,0.60302,0.67451,0.36047,0.44911,0.55419,1,0.44333,0.50572,0.69511,0.41987,0.41443,0.59062,0.38861,0.25229,0.031125,0.57423,0.32079,0.4628,0.15182,0.39435,0.34012,0.27321,0.2038,0.46912,0.13231,0.30207,0.40064,0.26713,0.21289,0.313,0.40324,0.41708,0.24835,0.25533,-0.026002,0.028619,0.29644,0.27281,0.2818,0.29667,0.29093,0.13588,0.13305,0.18158,-0.1486,0.16275,0.30011,0.33114,0.35741,0.14753,0.10464,0.071055,-0.064384,0.064064,-0.14643,0.092877,-0.034874,-0.058621,0.047931,-0.13424,0.31874,0.090759,-0.039133,0.22381,-0.16473,0.25772,0.15284,0.056181,0.011877,0.22714,-0.26589,0.072449,0.099025,-0.094998,-0.13545,0.19104,-0.17692,0.046981,-0.20095,-0.20838,0.26294,0.076954,0.12429,-0.056691,0.20068,-0.28646,0.33068,-0.19152,-0.02847,0.11681,0.17784,-0.0038794,-0.22222,-0.1437,-0.045971,0.18322,0.027924
46,0.59478,0.49751,0.621,0.58297,0.6558,0.5843,0.64052,0.62554,0.5869,0.53972,0.50087,0.65345,0.6035,0.47427,0.57585,0.52773,0.57382,0.56446,0.53514,0.54204,0.56804,0.62437,0.48915,0.60412,0.52848,0.52603,0.48007,0.57617,0.63169,0.66381,0.52915,0.44504,0.40327,0.50772,0.5399,0.30998,0.54903,0.41163,0.3551,0.51202,0.23786,0.52692,0.24102,0.34005,0.35494,0.44333,1,0.35673,0.34894,0.30853,0.28717,0.34328,0.37106,0.36781,0.28336,0.27922,0.32582,0.31647,0.28864,0.23128,0.40446,0.20597,0.40102,0.33522,0.27612,0.16715,0.22737,0.2865,0.39329,0.26822,0.30154,0.2212,0.15538,0.26928,0.023855,-0.15182,0.022078,0.037285,0.43803,-0.0078763,0.15592,-0.045915,-0.12029,0.10862,0.1045,0.15322,0.10264,0.26513,0.15414,0.078488,-0.022482,0.064349,0.14993,-0.1598,-0.069815,-0.031162,-0.12117,0.14225,-0.23219,0.11725,0.16811,-0.040475,-0.12941,0.13632,-0.24508,-0.01954,0.1256,-0.08662,0.11995,0.15293,0.056122,-0.19225,0.21522,-0.27028,-0.041826,0.1128,0.16123,0.048809,0.052567,0.029394,0.34251,0.064404,0.037414,-0.099753,0.1008,-0.39395,0.15137,-0.32041,0.21912,0.23673,0.057745,0.16688,0.041514,-0.037423,0.20522,0.072834,0.0096778
47,0.66072,0.66305,0.63802,0.63649,0.60805,0.68955,0.63917,0.60122,0.65457,0.61107,0.70462,0.5792,0.61951,0.66822,0.7211,0.60126,0.64171,0.67548,0.61842,0.62072,0.62568,0.60845,0.56689,0.62055,0.68606,0.59617,0.70408,0.57835,0.64234,0.62358,0.58904,0.6534,0.56049,0.63195,0.49843,0.52193,0.5532,0.69761,0.57971,0.54948,0.62238,0.58045,0.58619,0.45666,0.64719,0.50572,0.35673,1,0.50109,0.42766,0.56357,0.30031,0.3462,0.49912,0.29867,0.33306,0.34527,0.43293,0.3827,0.48989,0.23884,0.25785,0.081615,0.30304,0.28149,0.11444,0.33369,0.16956,0.16014,0.15892,0.27807,0.1917,0.165,0.1321,0.1263,0.03388,0.41697,0.30463,-0.046117,0.32397,0.22184,0.20736,0.27882,0.19188,-0.10658,0.1192,0.21045,0.22559,-0.055311,0.048553,0.025601,0.14785,0.12334,0.1599,-0.23116,0.068465,-0.076785,0.11787,0.097946,0.056394,0.29187,0.09811,-0.00011654,0.15867,-0.059512,0.36218,0.30899,-0.14498,-0.057513,0.0084024,-0.1827,-0.15489,-0.1678,-0.17956,-0.32124,-0.084657,-0.13952,-0.065018,-0.014737,-0.020875,-0.012018,0.17768,0.125,-0.11977,-0.07106,-0.068826,0.23324,0.072326,0.004699,-0.081153,0.2224,0.15982,-0.093975,-0.016159,0.22145,0.098777,0.10115
