,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
86,0.45912,0.39878,0.44459,0.40629,0.42573,0.46034,0.5385,0.39643,0.46036,0.37574,0.42204,0.47543,0.45446,0.44222,0.38358,0.45894,0.47342,0.45562,0.48041,0.39582,0.39405,0.48154,0.35311,0.44667,0.38858,0.51231,0.54102,0.40484,0.3581,0.4383,0.24563,0.45168,0.30027,0.46753,0.4279,0.51611,0.36197,0.46625,0.39463,0.54403,0.38432,0.39182,0.37998,0.46198,0.26768,0.22586,0.31196,0.30203,0.55305,0.42032,0.36524,0.52528,0.19553,0.37965,0.36279,0.31754,0.47901,0.19122,0.16667,0.25473,0.046572,0.3469,0.32956,0.46288,0.31533,0.26028,0.19114,0.12393,0.15536,0.22347,0.32657,-0.0861,0.29592,0.22419,0.40152,0.16435,0.41995,0.17662,0.23751,0.14386,0.26323,-0.05577,0.0098338,0.10189,0.32726,-0.067627,1,0.24129,0.15828,0.030768,-0.14369,0.15281,0.0012683,0.078388,0.10475,0.17576,0.028178,-0.01557,0.013285,0.17029,0.13934,0.19482,-0.14307,0.020923,-0.047718,0.23477,0.032318,0.25028,0.11132,-0.051943,0.28577,-0.032199,0.36436,0.032399,0.2051,0.1802,-0.090352,-0.24902,0.080887,-0.13892,0.45567,-0.073315,-0.033407,0.31091,-0.24388,0.26058,0.13513,-0.11645,0.015606,0.15418,-0.38352,-0.38202,-0.12024,0.066969,0.022541,-0.24887,0.0030935,0.23379,0.19642,0.19521,0.00040798,-0.053524,0.068086,0.22057,-0.023939,-0.022076,0.076972,-0.11164,-0.42412,0.35335,0.063889,0.079075,-0.30314,-0.37133,-0.31061,-0.20225,0.088432,0.20908,0.014707,0.047779,0.084908,-0.14777,0.069325,-0.32482,-0.072415,0.15658,-0.1176,0.14229,-0.035658,0.032856,-0.46923,0.1925,0.021979,0.19284,0.053681,-0.031375,-0.013537
87,0.14163,0.083248,0.12956,0.058941,0.10906,0.0026181,0.1692,0.040735,0.15217,0.016385,0.066468,0.068726,0.083663,0.10487,-0.027125,0.058454,0.010877,0.044584,0.16594,0.179,-0.088819,0.081114,-0.0064941,0.023521,0.19586,0.059362,0.18104,0.086928,0.035479,0.10194,0.068438,0.093865,0.2029,0.11387,0.20388,0.19537,0.084266,0.014768,0.13924,0.063427,-0.12415,0.18559,-0.068224,0.022096,0.17272,-0.019319,0.052737,0.021556,0.079656,0.1383,0.10028,0.40427,-0.072848,0.17704,0.023489,0.28728,-0.12317,-0.12515,0.078134,0.16423,-0.020594,0.25479,-0.18533,0.015459,-0.069739,0.24679,0.13082,-0.19534,0.19641,-0.14224,-0.043641,-0.017914,0.33634,0.29858,0.34462,-0.22334,0.096068,-0.04248,0.05993,0.11383,-0.050933,0.22522,0.073361,-0.1619,0.045576,-0.21325,0.24129,1,0.066985,-0.095726,-0.28517,-0.026769,-0.044818,-0.054888,-0.09021,0.073843,0.064175,0.13818,0.15041,-0.25615,-0.043413,0.11999,-0.18897,0.12234,0.18913,0.1407,-0.079928,-0.10429,0.079024,0.026286,-0.060454,0.054804,0.26799,0.0086822,0.205,0.1555,-0.024374,-0.0091586,-0.10898,0.095197,-0.018747,-0.041124,-0.045847,-0.061584,-0.32045,0.15105,-0.0078313,0.21378,-0.04586,0.011468,-0.15292,-0.088944,0.11433,0.015693,0.028186,-0.041933,0.10599,0.075183,-0.20636,-0.2293,0.25559,-0.39959,0.20046,0.094453,-0.044457,0.049253,-0.049936,0.1433,-0.17617,0.069313,-0.062106,0.10776,-0.21268,-0.25737,-0.33356,-0.12089,-0.21524,0.25427,-0.10766,0.31214,0.10601,-0.30459,0.16966,-0.45742,0.35702,-0.059331,0.10382,0.050443,0.04897,-0.12457,-0.30599,0.038385,0.077591,-0.10718,-0.11271,0.11599,-0.14839
88,0.12235,0.15761,0.13644,0.17039,0.222,0.15243,0.23989,0.32664,0.27,0.21247,0.26622,0.19131,0.2827,0.17212,0.083136,0.041378,0.15812,0.23033,0.12571,0.24308,0.2005,0.15044,0.2354,0.057419,0.18783,0.13067,0.1911,0.15926,0.20639,0.35359,0.19786,0.3013,0.29797,0.16404,0.19091,0.27076,0.3071,0.13001,0.14839,0.29384,0.21287,0.29988,0.13855,0.15928,0.11764,0.10764,0.079469,0.054566,0.23045,0.32537,0.16976,0.228,0.38513,-0.089607,0.29982,0.20572,0.24457,0.11946,0.12506,0.19777,0.094258,0.20871,0.08691,0.11626,-0.023719,0.40657,0.27489,-0.21119,0.065955,0.051887,0.13649,0.15474,-0.083178,0.10668,0.18253,-0.11465,0.34639,0.18786,0.17568,0.25829,0.095105,-0.062262,0.18515,0.27329,0.0053769,0.034967,0.15828,0.066985,1,-0.074479,0.086426,0.15922,0.071404,-0.039186,0.046785,-0.11153,-0.083609,-0.036861,0.063774,0.022768,0.028948,0.12547,0.026008,0.23097,0.019604,-0.074328,-0.04516,0.035852,0.22017,0.23084,-0.0090461,-0.031873,-0.0060302,0.15077,-0.14756,-0.080202,-0.0083536,0.0060842,-0.17384,-0.025578,-0.0935,0.0012694,0.22096,0.21719,0.11081,0.039946,-0.14285,0.098529,-0.080624,0.18549,-0.13263,0.063582,0.036095,0.28738,0.062449,0.023548,-0.14763,0.030522,-0.051514,0.21086,-0.004927,0.16773,0.1545,0.053509,-0.29131,-0.27156,-0.12891,0.10849,-0.074164,-0.21651,0.26294,0.0071871,-0.13756,0.10858,-0.0001417,-0.29539,-0.14861,0.17788,0.18862,0.16347,0.097977,-0.21606,0.12091,-0.15437,0.29196,0.043048,0.10293,0.066428,-0.093864,0.0032749,-0.055245,-0.2476,-0.13146,0.018666,0.033152,0.26604,-0.011619
89,0.031706,0.021398,0.10141,-0.0011679,0.12489,0.16402,0.065313,0.089527,-0.024602,0.052018,0.055904,0.094365,0.10457,0.095919,0.11219,0.049568,0.18084,0.1571,0.15761,0.10252,0.040653,0.033802,0.027688,0.095297,-0.011466,0.071974,-0.18706,0.037719,-0.10446,-0.074677,0.18063,0.2124,0.074646,0.023767,0.15473,-0.056675,0.22483,0.051813,0.19315,0.13502,0.22654,0.021925,0.19525,0.040185,-0.039556,-0.073058,0.2902,-0.13718,0.15675,-0.037566,0.18565,0.0054737,0.16852,0.2955,0.3052,0.18738,0.20848,0.052949,0.13718,-0.032805,-0.0085944,0.1973,-0.036392,0.19879,0.28446,-0.0041951,0.05406,0.02767,-0.29427,0.32675,0.12566,-0.14512,-0.14644,-0.18251,-0.097442,0.21185,-0.033814,-0.21839,0.071727,-0.044162,0.093747,-0.0042875,0.32289,-0.040353,-0.25069,0.022137,0.030768,-0.095726,-0.074479,1,0.23879,-0.057634,-0.066948,-0.040456,0.034605,0.28576,-0.15374,0.07207,-0.060572,0.018134,0.066553,-0.046067,0.051109,0.0010127,-0.080473,0.096971,0.12248,-0.16101,0.17616,0.01919,-0.0059664,0.22751,-0.10764,0.031148,-0.047196,0.073685,-0.22769,0.1556,0.23537,0.27068,0.069435,0.07511,0.019091,-0.21448,-0.044488,-0.12282,-0.07882,0.23819,-0.05974,-0.40865,-0.070136,-0.22533,-0.24114,0.16542,0.16345,-0.1348,-0.088805,-0.10949,-0.07768,0.064017,-0.13032,0.1425,0.16152,-0.068273,-0.16754,-0.1348,0.065266,-0.086011,0.12322,-0.057956,0.055351,0.23281,-0.06745,0.16092,0.083801,0.016859,-0.11773,-0.03394,0.0052579,-0.30403,-0.11001,0.058102,-0.017566,0.0097208,0.0099036,0.30956,-0.041906,-0.18791,0.076708,0.0036956,0.11539,-0.085111,-0.20159,0.16294,-0.02202,0.19767,0.29078
90,0.10216,0.099651,0.087706,0.0074228,0.1051,0.041868,0.079925,0.012927,0.030588,0.0051157,0.13416,0.087165,0.10593,0.11155,0.1465,0.081168,0.16364,0.12603,0.10845,0.046382,0.057492,-0.018312,0.12486,0.14292,0.11291,0.077579,-0.05261,0.083928,0.15028,0.17845,0.14545,0.090453,0.12056,0.0042656,0.080738,0.023102,0.21189,0.16116,0.162,0.034916,0.18582,0.0037034,0.21261,0.2553,0.10466,0.074111,0.0099713,-0.011997,0.017064,0.014281,0.081576,0.057057,0.081728,0.073705,0.30173,-0.074093,-0.030014,-0.031158,0.036884,-0.16219,0.022287,0.079656,-0.080088,-0.023633,0.17391,-0.11626,-0.019877,-0.14305,-0.050762,0.040139,-0.077677,0.35082,-0.15132,-0.28952,-0.098132,0.16374,-0.28467,-0.022854,-0.00043484,0.14821,0.15314,-0.25716,0.2481,0.24243,-0.19164,-0.10763,-0.14369,-0.28517,0.086426,0.23879,1,-0.026901,-0.20632,-0.18566,-0.19611,-0.21505,-0.40309,0.11866,-0.35238,-0.16563,0.26277,-0.062744,-0.18613,-0.019592,-0.15463,0.16092,-0.11444,-0.35564,0.047699,0.19908,0.07712,0.2323,-0.26514,0.065287,0.021953,0.32652,-0.3132,-0.054032,-0.10756,0.26273,-0.11724,0.1252,-0.067589,0.020893,0.087813,-0.0051622,-0.25835,0.020061,-0.029201,-0.023552,-0.037381,-0.16178,-0.26077,-0.066303,-0.0082522,0.011394,0.21172,0.02913,0.030958,0.16571,-0.10436,0.20106,-0.18406,0.16323,-0.044722,0.0995,0.0209,-0.085012,0.23039,-0.23942,-0.076876,0.17753,-0.021285,0.20632,0.043903,-0.053108,-0.071433,-0.099019,-0.037587,-0.09685,-0.040917,-0.031365,-0.11496,0.42705,0.024411,0.18312,0.11826,-0.3953,0.20235,-0.036775,0.052464,0.12216,-0.27128,0.22158,0.24782,0.24397,-0.048183
91,0.24911,0.27531,0.37437,0.38743,0.31755,0.37572,0.29169,0.32136,0.29886,0.3502,0.39476,0.36228,0.22554,0.35504,0.3445,0.3021,0.27917,0.21559,0.19517,0.32431,0.30805,0.19137,0.35108,0.30458,0.24239,0.37215,0.4103,0.3946,0.46525,0.33757,0.2341,0.20747,0.24197,0.16493,0.30637,0.31307,0.38838,0.327,0.1544,0.27182,0.25702,0.11276,0.3864,0.26479,0.21005,0.2842,0.45091,0.23832,0.46474,0.4498,0.15579,0.2473,0.43511,0.31221,0.27267,0.14634,0.087299,0.14865,0.075408,0.11563,0.088529,0.19048,0.20659,0.10833,-0.023899,0.023553,0.16641,0.12778,0.11122,0.31988,0.17616,0.086973,-0.10334,0.21034,0.282,0.2081,0.18555,0.31577,0.10245,0.12716,-0.12061,-0.049197,0.15809,-0.040627,0.10806,-0.0031924,0.15281,-0.026769,0.15922,-0.057634,-0.026901,1,0.29422,-0.12375,0.15457,0.12017,0.0029774,0.15527,0.2575,0.12353,0.13846,0.139,0.33013,0.15885,0.057722,0.038597,-0.28766,-0.11654,-0.094679,0.23627,0.12954,-0.088594,-0.012597,0.22571,0.19175,0.17464,0.14556,0.061352,-0.049384,0.056368,-0.062645,0.29104,-0.053234,0.01258,0.11062,0.097047,0.031531,-0.17225,-0.13397,0.048639,-0.18743,-0.14157,0.036865,0.028756,-0.25492,0.040934,0.032199,-0.12003,-0.15944,0.019237,-0.070231,0.09251,0.30775,-0.1235,-0.14197,0.080971,-0.28703,-0.24948,-0.26286,-0.023336,-0.13185,0.22386,-0.097091,0.00058184,-0.11294,-0.18093,-0.17168,0.056732,0.43659,-0.028313,-0.063308,-0.24698,0.028816,-0.22661,0.15945,0.18659,0.10007,0.15965,0.22352,-0.17961,-0.22034,0.236,-0.22574,-0.34962,-0.078278,-0.059056,-0.038081
92,0.35609,0.25599,0.31816,0.26223,0.17853,0.31187,0.11004,0.36719,0.2541,0.22649,0.23588,0.24593,0.21619,0.12772,0.10395,0.24037,0.20989,0.1212,0.04406,0.20505,0.25791,0.18859,0.20449,0.14035,0.075788,0.24618,0.074281,0.25043,0.16371,0.18242,0.23253,0.28863,0.17543,0.23282,0.069978,0.15756,0.22703,0.15518,-0.010172,0.20021,0.29583,0.075787,0.1487,0.15514,0.078253,0.17179,0.21624,0.28329,0.17544,0.20491,-0.12112,0.12281,0.10876,0.16581,0.076335,0.059749,0.081958,0.070341,0.017919,0.027618,0.2615,-0.05457,0.21241,0.1886,-0.071972,-0.080472,0.22349,0.12218,0.18914,0.060227,0.17309,0.098342,0.3078,0.29464,0.14213,-0.015931,0.11336,-0.02411,-0.030019,-0.034173,0.011619,0.042795,-0.17351,-0.019109,-0.026377,0.055066,0.0012683,-0.044818,0.071404,-0.066948,-0.20632,0.29422,1,-0.095342,-0.027947,0.15497,0.19729,0.15273,0.20669,0.059657,-0.046013,0.18842,0.36483,0.085784,-0.099245,-0.061923,-0.087323,0.019117,0.062055,0.10077,0.29215,-0.028192,0.16476,0.17878,0.17085,-0.24374,0.21382,0.21336,0.077524,0.072149,-0.11439,-0.062641,0.17274,-0.26354,-0.033475,-0.19816,0.28618,-0.17562,0.024689,0.17809,0.067695,-0.11349,0.10552,-0.12527,-0.22026,-0.01885,0.17413,0.13056,-0.22418,0.071539,0.21997,0.21199,0.20048,-0.056292,-0.18603,0.24964,0.04592,0.043273,-0.040161,0.14077,-0.033122,0.070664,-0.11293,0.0033334,0.11858,-0.095925,0.004529,-0.1311,0.16806,-0.14937,-0.014419,0.098157,0.14097,0.0025776,0.18769,-0.032329,0.027748,0.29918,0.092273,0.14705,-0.092166,-0.11596,-0.10935,-0.077733,-0.13108,-0.24576,-0.085737
93,-0.034027,-0.17768,-0.079419,0.022494,-0.19484,-0.036068,-0.14043,-0.086129,-0.047105,0.030997,-0.13725,-0.010442,0.011359,-0.097219,-0.0888,-0.19504,0.0093868,0.031089,-0.011997,-0.077514,-0.090049,0.13374,-0.12081,0.019904,-0.10455,-0.043244,-0.041508,-0.020443,0.067218,0.011559,-0.03122,-0.055882,-0.080408,0.095608,-0.013638,-0.099773,-0.24655,-0.061764,-0.038657,-0.077611,0.079613,-0.19168,-0.16326,-0.13169,-0.10422,-0.052982,-0.19749,-0.1714,-0.17905,-0.034213,-0.13855,-0.0035576,0.045714,-0.30761,-0.18211,0.00034787,0.00037459,-0.089129,-0.10661,-0.18875,-0.092384,-0.20519,-0.045742,-0.14334,0.075098,-0.051177,0.092939,0.12643,-0.1925,0.14116,-0.040608,-0.38946,0.20103,0.11872,-0.28591,0.12659,0.0016011,0.04355,-0.049434,-0.27558,-0.18491,-0.045921,-0.032462,-0.066317,-0.30522,0.12312,0.078388,-0.054888,-0.039186,-0.040456,-0.18566,-0.12375,-0.095342,1,0.15878,0.16921,-0.028185,-0.25777,-0.093489,0.23659,-0.065199,-0.031683,0.26312,0.13543,-0.10867,-0.28543,0.11024,0.22886,-0.047793,-0.34598,0.19539,-0.17143,0.082367,-0.12387,-0.28435,-0.059643,0.03674,0.06809,0.17672,-0.0041027,-0.12172,0.081769,-0.14212,0.054598,-0.073837,0.24271,0.11582,-0.1549,0.022736,-0.19543,0.035391,0.076808,-0.08806,-0.045039,0.036545,0.17927,-0.13692,0.19479,0.47019,-0.068262,0.10079,-0.46402,0.18357,0.0063695,0.13194,0.0026935,0.29522,0.082292,0.099254,-0.18661,0.18998,-0.24789,0.039719,-0.19534,-0.23942,-0.029418,0.048319,-0.16414,-0.10383,-0.093187,-0.19806,0.13386,0.063042,0.1888,-0.16776,-0.073142,-0.0053412,0.016523,-0.12701,-0.053504,-0.10592,-0.21071,0.055942,0.012538,0.064508,-0.068785,0.12446
94,0.14906,0.18956,0.23734,0.26694,0.10081,0.14793,0.19115,0.28588,0.28437,0.16118,0.2221,0.092159,0.26827,0.26295,0.27748,0.16121,0.13945,0.27518,0.1826,0.27221,0.29416,0.23118,0.26216,0.23462,0.17138,0.25277,0.16826,0.32247,0.079739,0.22463,0.13035,0.21528,0.21323,0.33311,0.17506,0.11791,0.070104,0.22553,0.21226,0.16612,0.20468,0.3103,0.14248,0.045345,0.07081,0.24194,0.25696,0.21209,0.1397,0.084072,0.24063,-0.13345,0.24546,0.2723,-0.16323,0.069194,0.092752,0.077023,0.060497,0.046799,-0.27729,-0.14214,0.026363,0.17841,-0.049202,0.17149,0.12408,-0.0076124,0.19525,0.25285,-0.15081,-0.038269,0.11814,0.15297,0.091512,0.19642,0.16667,-0.13727,0.041107,0.035879,-0.057689,-0.18547,0.015517,0.14315,0.10407,0.2262,0.10475,-0.09021,0.046785,0.034605,-0.19611,0.15457,-0.027947,0.15878,1,0.043727,0.096646,-0.055505,-0.091181,0.30513,0.10737,0.01344,0.25439,0.071932,0.096688,-0.1657,0.22542,0.032752,-0.11083,-0.12518,-0.075331,-0.17862,-0.15659,0.078671,0.0032405,-0.18364,-0.1205,-0.038184,0.08825,-0.11698,-0.055389,0.16172,-0.28032,0.24479,0.1506,-0.12858,0.12744,-0.055164,-0.10961,0.032106,-0.046072,0.18967,0.10964,0.15349,0.094458,0.067958,-0.20169,-0.01341,0.21797,-0.20371,-0.12769,-0.056439,0.04,-0.21898,-0.16031,0.038856,-0.16462,-0.052596,-0.20819,0.012992,-0.023548,0.050333,-0.092199,-0.0034463,-0.012758,-0.17493,-0.014745,0.244,-0.048025,-0.11573,-0.21868,0.027539,-0.053859,-0.035375,0.075182,0.075436,0.13269,0.038727,-0.035961,-0.093957,-0.05047,0.030172,-0.17758,0.11806,0.26306,0.010869,0.040712
95,0.17414,0.0079387,0.10916,0.076371,0.13819,0.13613,0.050902,0.046375,0.058921,0.062594,0.061019,0.13177,0.043435,0.20544,0.054328,0.09059,0.14522,0.039692,0.038154,0.08195,-0.0019371,0.059617,0.059679,0.23278,-0.031174,0.13388,-0.0049762,-5.6217e-05,0.03627,0.0653,0.22037,0.16301,0.019998,0.21865,0.12273,0.08759,0.048723,0.0134,0.11038,0.075026,0.27345,-0.031687,0.07959,0.087332,0.023534,-0.0059501,0.11369,0.11546,0.18825,0.076465,0.088283,0.15479,0.15055,0.00019591,0.11485,0.13682,0.18669,-0.0108,0.028531,0.089824,0.092706,0.051218,0.020201,0.018236,0.11155,0.13604,-0.063321,0.24539,-0.0086171,0.25257,0.083243,-0.30784,-0.011954,0.09154,0.095935,0.078477,0.14665,0.040532,0.010836,0.024217,0.06177,0.37395,0.12387,0.068209,-0.20055,0.086634,0.17576,0.073843,-0.11153,0.28576,-0.21505,0.12017,0.15497,0.16921,0.043727,1,0.015123,-0.0063737,0.21927,0.11603,0.075074,0.13925,0.17208,-0.081929,0.053797,0.064127,-0.021773,0.13215,0.0090553,-0.1895,0.25658,-0.08727,0.073608,-0.010461,-0.079564,-0.10812,-0.23287,-0.061102,0.17873,0.074162,-0.042949,-0.055193,-0.087164,0.065769,-0.092919,0.0050503,0.063322,-0.019446,0.023498,-0.32948,0.0078305,-0.27764,-0.03686,0.064481,0.34334,-0.10898,-0.12178,0.17056,0.17537,0.077238,0.062822,0.041265,0.39979,0.091217,0.24008,-0.26732,0.25924,0.081173,-0.072632,0.12247,0.018104,0.088332,0.040791,-0.15774,0.08989,0.1878,0.041624,0.097923,0.028219,-0.035547,-0.26585,0.0032675,0.12054,-0.19357,0.088856,0.062125,-0.19737,0.096369,-0.061481,-0.20319,-0.11525,-0.048744,0.14112,-0.031293,-0.084154,-0.37249,0.021843
96,0.017924,-0.013738,-0.062896,-0.037437,-0.046254,0.10851,-0.063878,0.04284,0.097997,-0.07306,-0.04529,0.087686,-0.046174,0.15495,-0.10297,0.22608,-0.080516,0.071831,-0.0035674,0.093999,-0.15377,0.031321,-0.0074686,-0.09925,-0.032892,0.13285,0.057075,0.051326,-0.038742,-0.094704,-0.066984,-0.0057857,0.032826,-0.013809,0.075008,-0.032247,-0.072455,0.012206,-0.089061,-0.063955,0.025792,0.051428,-0.20417,0.051321,-0.23415,0.24397,0.065864,0.19758,-0.053268,-0.037506,0.13285,-0.041593,-0.059793,0.19359,-0.23399,-0.021429,-0.024046,0.086972,0.13303,0.3238,-0.12835,-0.27006,-0.081284,0.16735,-0.027931,-0.05368,-0.15601,-0.056379,0.074391,-0.12347,-0.26447,-0.3447,0.19436,0.36971,-0.11088,-0.30694,0.18803,-0.020432,0.15121,0.034958,0.080858,0.18404,-0.15173,-0.069963,0.11073,-0.22579,0.028178,0.064175,-0.083609,-0.15374,-0.40309,0.0029774,0.19729,-0.028185,0.096646,0.015123,1,-0.28472,0.071628,-0.04182,-0.11247,-0.013891,-0.24362,-0.14349,0.18891,-0.045715,0.17339,0.17191,0.058884,0.14084,-0.045902,0.17861,0.22742,-0.050673,-0.19692,0.11755,0.2737,0.26257,0.059583,-0.047216,0.0017016,0.084801,0.1037,-0.11867,-0.055522,-0.0073771,-0.22148,-0.096428,0.17946,0.22948,0.17593,-0.086842,0.064901,0.1574,-0.18515,-0.049954,0.030024,0.0032382,0.09498,-0.1754,-0.18601,-0.1805,0.02821,-0.087722,-0.10534,-0.032531,0.098218,0.31957,-0.2909,-0.020776,-0.13332,-0.11516,0.091947,-0.10177,-0.11238,0.030039,-0.23646,-0.058762,0.29768,-0.075973,0.015814,0.38432,-0.11496,-0.25908,0.10559,-0.17031,-0.1769,0.27951,-0.11978,0.063154,0.12307,0.023357,0.53168,-0.0494,-0.25517,-0.1737,-0.14651
97,0.22166,0.31659,0.30174,0.31253,0.21409,0.2605,0.26943,0.21899,0.28796,0.35792,0.33401,0.14457,0.15257,0.29133,0.26785,0.27191,0.29066,0.19385,0.2106,0.21348,0.2853,0.15543,0.14452,0.30132,0.30819,0.28199,0.19071,0.24827,0.2345,0.24913,0.32248,0.21305,0.18094,0.13576,0.19243,0.24862,0.33726,0.22638,0.32657,0.23372,0.30336,0.32149,0.31297,0.24963,0.3711,0.071007,0.073983,0.26855,0.10389,0.07374,0.24243,0.36057,0.19737,0.22116,0.24584,0.22614,0.050433,0.1737,-0.0073651,0.047648,0.10684,0.34779,0.18395,0.17867,0.1034,0.34498,0.11319,0.14784,0.38809,0.022957,0.21966,0.22133,0.051382,0.082129,0.22395,0.21535,-0.0019132,0.19787,0.080778,-0.03575,-0.08936,0.052974,-0.12213,0.10749,0.0069859,-0.34989,-0.01557,0.13818,-0.036861,0.07207,0.11866,0.15527,0.15273,-0.25777,-0.055505,-0.0063737,-0.28472,1,-0.056352,-0.13578,-0.051225,0.084194,0.18277,-0.19302,-0.13426,0.27981,0.052237,-0.13532,-0.1855,0.20483,0.14131,-0.17387,-0.024998,-0.064171,0.19999,0.19066,0.06175,-0.018816,0.3418,0.24733,-0.035542,0.01201,-0.1268,-0.27844,-0.016425,-0.14689,0.26355,0.24283,-0.26651,0.053442,0.16352,-0.12577,0.21604,-0.093215,0.13733,0.16086,0.19219,0.11066,-0.5107,0.20922,0.031839,0.19944,0.16175,-0.032425,-0.21586,0.26952,-0.28201,-0.13055,0.078369,0.036096,0.023362,0.171,-0.23224,0.12649,-0.12722,0.1041,0.047554,-0.19858,-0.12127,-0.18193,-0.13315,-0.2541,-0.14266,-0.019836,0.13751,0.066714,0.36891,0.087728,0.060701,-0.42457,-0.0047982,0.021267,-0.083729,-0.093759,-0.015651,0.026524,-0.24596
98,0.18608,0.18192,0.20951,0.1773,0.24728,0.18761,0.25093,0.15106,0.075521,0.12979,0.13966,0.24143,0.085949,0.095174,0.079105,0.097331,-0.027193,0.036745,0.044473,0.15013,0.18039,0.17869,0.21244,0.13477,0.10283,0.097747,0.14572,0.15434,0.15835,0.058898,0.17985,0.12104,0.077092,0.018223,0.23367,0.082476,0.14053,-0.057926,-0.02384,0.22105,0.048962,0.13799,0.12728,0.10104,0.25339,0.11069,0.16489,0.017395,-0.0036195,0.33578,-0.032368,0.064304,0.091623,0.063808,0.18443,0.094404,0.15521,0.25161,0.25409,0.17183,0.28783,0.11365,0.087434,0.09509,0.036044,0.13641,0.056295,0.28567,-0.047151,0.16354,0.3294,-0.062307,-0.20564,0.02139,0.11677,0.0036547,0.18336,0.089957,0.017221,0.084944,-0.041226,0.33854,0.13025,0.022765,0.10916,0.23847,0.013285,0.15041,0.063774,-0.060572,-0.35238,0.2575,0.20669,-0.093489,-0.091181,0.21927,0.071628,-0.056352,1,-0.17668,0.02328,0.098526,0.20411,0.021228,0.15561,0.17685,-0.033209,0.010812,0.090323,0.088862,0.009921,-0.15433,0.28049,0.014102,0.093948,-0.22342,0.27628,-0.15685,0.0071249,0.13936,-0.20809,-0.11399,0.054571,-0.055098,-0.093814,0.18037,0.32333,-0.17931,0.26294,0.25802,-0.10406,-0.15835,0.17999,-0.059721,-0.065406,0.081654,-0.08768,0.03145,-0.20332,-0.24158,0.081336,-0.033243,0.19522,0.070426,-0.022541,-0.059188,0.047435,-0.077533,-0.079826,0.088426,0.043075,-0.045726,-0.13235,-0.12278,0.045576,0.14145,-0.0022344,-0.05709,-0.036534,0.17258,0.030726,-0.15126,0.22547,-0.19332,-0.095196,-0.13738,-0.15065,-0.063198,0.27654,0.0011279,-0.18999,0.011877,0.020441,-0.25567,-0.41149,0.01811,0.09298
99,0.065532,0.0025733,0.095337,0.10973,0.0022277,0.007762,0.018515,0.036915,0.005849,0.11165,0.10286,0.10075,0.15899,0.11499,0.057823,0.00015079,0.10913,0.10613,-0.011033,0.0039256,0.1816,0.11185,-0.016088,0.0098462,-0.00032772,0.036908,0.12165,0.10729,0.14596,0.05838,-0.0031188,0.181,0.034132,0.13071,-0.17028,0.059097,-0.10443,0.090548,0.18904,0.097013,0.029272,-0.083918,-0.061581,-0.088014,-0.12105,-0.11172,0.051569,-0.013,0.15671,-0.14452,0.013595,-0.08909,0.22579,-0.016899,-0.039954,-0.19077,0.071726,-0.035487,-0.18289,-0.20881,-0.013381,0.057792,-0.040558,0.16886,-0.15161,-0.18486,0.094598,0.13204,-0.1098,0.21271,0.15257,-0.064991,0.042151,0.12027,0.0069937,0.07911,0.083159,0.00148,-0.11813,-0.38341,-0.041709,-0.13138,-0.059741,-0.1237,-0.0537,0.065774,0.17029,-0.25615,0.022768,0.018134,-0.16563,0.12353,0.059657,0.23659,0.30513,0.11603,-0.04182,-0.13578,-0.17668,1,-0.0095024,-0.15626,0.11555,-0.0052656,-0.14948,0.043817,0.21177,0.042884,-0.013076,-0.40704,-0.064603,-0.16638,-0.29208,0.021345,-0.11223,-0.17273,0.077016,-0.054912,0.18398,-0.10478,0.22947,0.0021254,-0.11341,0.35785,-0.080515,0.017935,0.15662,0.13395,-0.095602,-0.20492,0.033764,0.20052,0.18733,-0.029821,-0.0008108,-0.24667,-0.21908,-0.14994,0.36456,0.28664,-0.014214,-0.19617,0.18771,-0.15268,-0.083402,-0.049815,0.1404,-0.29485,-0.0095813,0.018838,0.094769,0.14151,0.26811,-0.19,0.26268,0.068003,-0.0079598,0.02229,0.042722,-0.015881,0.0058363,0.00051242,0.00035557,-0.13543,0.10369,0.41935,0.095878,0.30737,-0.26949,0.11997,0.012126,-0.13755,-0.24542,0.16317,0.17002,-0.018831,0.26619
