,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
59,0.33564,-0.1137,0.2479,0.17571,0.1922,0.045532,0.17882,-0.017882,0.10357,-0.052323,0.24688,-0.034559,-0.1049,0.24435,0.078408,-0.07239,-0.15072,-0.073571,-0.056144,0.11835,0.1208,0.16289,0.0023944,0.086468,0.36979,-0.052223,-0.10063,0.19389,-0.11959,0.17873,0.17444,0.12024,0.10577,0.25507,0.14229,-0.056365,-0.060868,0.03353,-0.11283,-0.10551,0.14431,-0.076456,-0.044291,0.24947,-0.10852,-0.13214,0.0099906,0.0191,0.18024,0.09568,-0.061153,0.070793,0.040571,0.040983,0.069092,0.35449,0.1794,0.22379,-0.28623,1,0.044346,0.080376,0.33616,0.10633,0.41899,-0.11227,0.24312,0.2634,0.026091,-0.052972,0.045957,-0.15459,-0.080775,0.003944,-0.051814,-0.0044433,-0.01486,0.29791,0.014269,-0.090464,0.12835,0.14871,-0.1035,0.0083421
60,0.053455,0.061653,0.21828,0.20414,0.16441,0.15312,0.12488,-0.0078528,-0.19352,0.2295,0.09033,0.10823,-0.065945,0.1223,0.15562,0.041251,0.053481,-0.16986,-0.099598,-0.17002,0.30422,0.10784,0.21337,0.034209,0.20621,-0.10238,0.16192,0.041108,0.068021,-0.046562,0.1216,0.066536,0.2123,-0.097314,0.094909,-0.12989,-0.094706,0.11444,0.21322,0.14776,-0.1735,-0.047567,0.015644,-0.013814,-0.10946,-0.020114,-0.09512,0.049393,0.093725,0.079026,0.053815,0.13096,-0.2267,0.17583,-0.12267,0.17397,-0.02319,0.032508,-0.01597,0.044346,1,-0.13966,-0.048222,0.081539,-0.047051,0.1507,-0.2831,-0.043302,-0.0058607,0.063532,-0.052677,-0.023538,0.12777,0.092662,0.05949,0.055157,-0.0046841,0.11925,0.16851,-0.2157,0.14561,-0.062025,-0.031003,-0.25381
61,0.39139,0.31289,0.080192,-0.17969,-0.25114,-0.082721,-0.34775,-0.11764,-0.014228,-0.28726,-0.077634,-0.24735,-0.042182,-0.44239,-0.25028,-0.24831,-0.2839,-0.24141,-0.2607,0.023049,-0.39605,-0.15571,-0.17231,-0.37899,-0.32839,-0.11298,-0.4445,-0.2328,0.063078,-0.08977,-0.040929,0.00032479,-0.20625,0.10789,0.16529,0.039799,-0.038347,-0.040752,-0.18741,-0.023219,-0.18353,0.098678,-0.18644,0.08745,0.32577,0.0028001,-0.25914,0.0062385,-0.0033058,-0.098842,-0.20111,-0.077058,0.25695,0.043664,0.2126,-0.2342,0.029444,0.14786,-0.23637,0.080376,-0.13966,1,0.18931,-0.18126,0.11844,0.023225,0.094275,0.42134,0.19749,0.15235,0.011707,0.10386,-0.0030233,-0.14448,0.19801,-0.11483,-0.21059,0.092449,0.24834,0.25101,0.1581,0.095579,0.094139,-0.14281
62,0.059609,0.28785,-0.022753,-0.093647,0.11957,0.060941,-0.058983,0.055353,0.055916,-0.029854,0.14495,-0.056151,0.078604,0.0010047,0.12569,-0.11534,-0.16235,-0.059888,0.069589,0.15712,0.16156,0.062577,0.13528,0.018696,0.18509,-0.049445,0.030057,0.17661,0.028784,0.05058,0.10213,0.28624,-0.14048,0.26233,0.14566,0.050313,-0.12108,-0.12265,0.10018,-0.36407,-0.013668,-0.088659,0.057534,0.15849,0.023207,-0.12757,0.24562,0.031254,0.09698,0.16813,0.23405,0.14888,0.29898,-0.084542,0.075889,0.021019,0.19598,-0.0066484,0.1119,0.33616,-0.048222,0.18931,1,0.027988,0.31434,0.20579,0.33742,-0.035838,0.0066579,-0.020589,0.21066,0.18279,-0.17912,-0.057876,-0.095429,0.17874,-0.16541,0.094618,0.11843,-0.031502,0.30629,0.11612,-0.23151,0.20032
63,-0.0069225,0.021575,0.23697,-0.098386,0.20153,-0.11705,0.024628,-0.11891,0.21152,-0.067126,-0.072464,0.13132,-0.073447,0.2558,0.42742,0.0058033,0.0551,-0.19875,0.091793,-0.078024,0.11059,0.048534,0.019339,0.12095,0.0080791,0.17726,0.38622,0.20714,-0.1808,-0.20727,-0.022181,0.19064,-0.037593,-0.11066,0.057652,-0.15228,-0.079772,-0.055261,-0.096653,-0.2299,-0.15328,0.095953,-0.092482,0.23693,0.28179,0.072716,0.11854,-0.17055,0.085499,-0.088634,-0.065732,-0.094383,0.12624,-0.0879,0.17354,0.1837,-0.080072,-0.11412,-0.21682,0.10633,0.081539,-0.18126,0.027988,1,0.051421,0.12871,-0.026733,0.13156,0.26266,0.092261,0.045209,-0.049714,-0.060931,-0.049884,0.14746,-0.11143,-0.11842,0.040025,0.16976,-0.14786,0.28258,0.24767,-0.035326,0.10026
64,0.12378,0.12263,-0.013302,-0.010213,-0.074019,0.072883,0.091126,0.12273,-0.0033373,0.04351,0.209,-0.32243,-0.1584,0.29409,-0.10021,-0.15182,-0.31906,-0.25186,0.027698,0.053225,-0.090167,-0.16952,0.21815,0.073717,0.085773,-0.12194,-0.13942,-0.0033967,0.012615,0.10733,-0.031464,0.249,0.055412,0.15301,0.045694,-0.20735,-0.19812,0.10991,-0.15257,0.024058,0.00064569,-0.13864,-0.15748,0.13135,0.12069,-0.081087,0.072693,0.11306,-0.060571,0.16143,-0.16989,-0.068004,0.18347,-0.069008,0.063746,-0.077448,0.036059,0.038665,-0.074191,0.41899,-0.047051,0.11844,0.31434,0.051421,1,-0.18551,0.23269,-0.070234,0.089478,-0.26356,0.074669,0.033595,0.029641,-0.011026,-0.12358,0.14951,0.096316,-0.016884,-0.054411,-0.13686,0.32333,0.030291,0.036661,0.028142
65,-0.13746,0.10564,-0.021527,0.18739,0.19132,-0.33709,-0.099764,-0.070977,-0.15601,-0.14198,0.2053,0.15862,-0.23118,-0.30633,0.041205,0.045151,0.040077,-0.030951,-0.017393,-0.132,0.12523,-0.12561,0.15293,0.0096872,-0.024765,0.057872,0.020269,0.1705,0.010509,0.0066112,0.24779,0.0085699,-0.15465,-0.14874,0.23142,-0.1309,0.28772,-0.1007,0.14442,-0.12544,-0.1749,-0.026844,0.15766,0.14003,-0.066553,0.16478,-0.02151,-0.023899,0.24618,-0.082347,0.0060855,-0.12366,0.048042,-0.019939,-0.15378,-0.062156,-0.16032,0.098712,0.15774,-0.11227,0.1507,0.023225,0.20579,0.12871,-0.18551,1,0.016704,0.022692,0.15177,0.021329,0.062192,0.15375,0.26912,0.13211,0.16862,0.26546,-0.06328,0.26904,-0.09568,0.086783,0.012632,-0.017294,0.15983,-0.1199
66,0.06878,0.14417,-0.15957,0.022146,0.14755,-0.077569,0.147,0.13983,0.14286,-0.12164,0.068915,-0.19051,0.008474,0.078528,0.056169,-0.22071,-0.065066,-0.12331,-0.074719,0.25706,-0.22812,0.059105,-0.0018963,-0.080692,-0.062004,-0.31356,-0.13251,0.038691,-0.2231,0.28211,0.052869,0.11626,0.026936,0.19388,-0.045037,0.15685,-0.042124,-0.073915,0.18134,-0.099736,0.015044,-0.18211,0.36196,0.13004,-0.033662,-0.043008,0.15279,0.15297,-0.09122,-0.17456,0.18674,0.22975,0.10589,-0.032493,0.017281,-0.031439,-0.095509,0.0015058,0.26615,0.24312,-0.2831,0.094275,0.33742,-0.026733,0.23269,0.016704,1,0.085492,-0.014628,0.071348,0.016133,0.17242,0.036811,0.15725,-0.20736,0.26359,0.39386,-0.096287,-0.10813,0.11071,-0.13952,0.16004,-0.11356,0.24588
67,0.3865,0.078614,-0.099892,0.10077,-0.015389,-0.030117,0.0016397,-0.15074,-0.18167,-0.39369,-0.066389,-0.21002,-0.062734,-0.20762,0.046163,-0.20258,-0.027506,-0.085665,-0.39164,0.013836,-0.2585,-0.16935,-0.13278,-0.12377,-0.19466,0.06243,-0.28309,-0.17519,0.033997,-0.015529,-0.13561,-0.10216,-0.12199,-0.078147,-0.090198,0.037878,-0.052943,-0.04422,-0.23469,-0.079895,-0.2921,0.041152,-0.032275,0.094516,0.12568,-0.029302,-0.014046,-0.062897,-0.077545,0.037419,-0.030383,-0.18218,-0.00050005,0.24714,0.41409,-0.005381,0.053712,0.17869,-0.17838,0.2634,-0.043302,0.42134,-0.035838,0.13156,-0.070234,0.022692,0.085492,1,0.10468,0.0015346,0.12214,-0.18662,0.18722,-0.1006,0.2862,0.18057,-0.21818,0.23726,0.30595,0.071182,0.019745,0.058084,0.11877,-0.10458
68,-0.055408,0.097118,0.020691,-0.14226,-0.16031,-0.18227,0.14459,-0.0051451,0.14922,0.059369,0.034539,-0.022662,-0.13485,0.041371,-0.25009,-0.26341,-0.1828,-0.17084,-0.003357,0.036734,-0.14124,-0.057946,-0.013581,-0.083673,0.017405,0.028662,-0.10575,0.064822,-0.039598,-0.1064,-0.076249,-0.25133,-0.10004,-0.12584,0.24644,-0.27706,-0.027983,0.03655,0.051877,-0.061395,-0.23047,-0.065287,-0.27882,-0.0723,-0.034973,-0.24711,0.087092,-0.16481,-0.078423,-0.4058,-0.28053,-0.3022,0.061734,0.0012555,0.04309,-0.11471,-0.051554,0.28801,-0.028443,0.026091,-0.0058607,0.19749,0.0066579,0.26266,0.089478,0.15177,-0.014628,0.10468,1,-0.021781,-0.22163,0.31915,0.054692,0.0346,0.00018128,0.19175,0.15301,-0.075105,0.33507,0.14697,0.36313,-0.27427,0.34341,-0.048724
69,0.085849,-0.00091632,0.17623,-0.038284,0.072606,0.11428,-0.14843,-0.16244,0.16973,0.084005,-0.08607,-0.15299,0.17454,-0.11046,0.094782,-0.18573,-0.0030769,-0.23976,0.041501,-0.2933,-0.01546,0.12943,-0.14753,-0.26831,-0.010643,0.17123,-0.11404,0.054666,0.15592,-0.051686,-0.0072764,-0.073974,-0.12935,-0.20929,0.036712,0.047895,0.17138,0.064095,0.14665,-0.20381,-0.072243,-0.13127,0.071921,0.043089,0.14337,0.10303,-0.16101,-0.079662,0.20984,-0.29301,-0.012639,0.12318,-0.13818,0.0040288,0.039071,0.029537,-0.16902,0.23767,0.040856,-0.052972,0.063532,0.15235,-0.020589,0.092261,-0.26356,0.021329,0.071348,0.0015346,-0.021781,1,-0.12634,0.036328,0.067975,-0.0017,0.13586,-0.13121,0.24007,-0.13738,0.073547,0.064995,0.12814,0.20547,0.011758,0.062869
70,0.014372,0.27525,-0.20977,-0.016576,0.028388,0.11147,-0.080287,0.39933,0.00029997,-0.0011642,0.10504,0.067414,-0.055537,-0.032745,0.060688,-0.06799,-0.16452,-0.096401,-0.17767,0.076907,-0.091643,-0.11265,-0.066948,-0.0045402,-0.22358,-0.19231,0.1551,0.010274,0.0019998,-0.062347,-0.16354,-0.11501,0.092096,-0.1461,-0.15934,0.045805,0.13762,-0.10735,0.10677,0.086871,0.064156,0.00015817,-0.084273,0.26333,-0.14975,0.11017,-0.011689,0.14959,-0.1833,0.1899,0.079729,0.14897,0.19462,0.0018208,0.030182,-0.0055028,0.12358,-0.051198,-0.13616,0.045957,-0.052677,0.011707,0.21066,0.045209,0.074669,0.062192,0.016133,0.12214,-0.22163,-0.12634,1,-0.2474,0.020373,-0.12862,0.14978,0.063355,0.067607,0.19466,0.0052701,-0.03177,0.090563,0.12612,-0.12781,-0.11225
71,-0.072878,0.24952,0.19258,-0.11742,-0.15134,-0.18242,0.23773,-0.05045,0.047345,0.11038,0.0091864,-0.059095,-0.17817,-0.27723,0.0013652,-0.33867,-0.28091,0.12846,-0.01273,-0.020793,-0.098129,-0.1329,-0.10758,0.1308,-0.21519,-0.084313,-0.12149,-0.19659,-0.25355,-0.044861,-0.01536,-0.18633,-0.19888,0.1471,0.10507,-0.139,0.023581,-0.0059909,0.034112,-0.1517,-0.27117,-0.16442,0.0040282,0.01823,-0.04695,-0.10653,0.26062,-0.11181,0.14321,-0.31091,0.090904,-0.20945,-0.21131,-0.14251,-0.12954,-0.16083,-0.067604,-0.10954,0.12234,-0.15459,-0.023538,0.10386,0.18279,-0.049714,0.033595,0.15375,0.17242,-0.18662,0.31915,0.036328,-0.2474,1,-0.176,0.22751,-0.11527,-0.032455,0.041467,-0.011276,-0.089437,0.43089,0.0085455,0.1055,-0.10068,0.2395
72,0.060175,0.093638,-0.36773,0.13375,0.069635,-0.037729,-0.21995,-0.1296,-0.19585,-0.34138,-0.06429,0.038988,-0.22255,-0.13036,-0.24879,-0.1424,-0.15868,-0.061068,0.11261,-0.24745,-0.18975,-0.30409,-0.21851,-0.18943,-0.16198,-0.18749,-0.12954,-0.11905,-0.090558,-0.081335,-0.24145,-0.23269,-0.034777,-0.39062,-0.11529,-0.0059079,0.012423,0.020075,-0.06546,-0.019471,-0.055299,-0.07619,0.046368,0.018248,-0.016046,-0.079443,-0.16213,0.14393,-0.17213,-0.12802,-0.02263,-0.16452,-0.27651,0.17438,0.011962,-0.14759,0.037119,0.12106,0.098213,-0.080775,0.12777,-0.0030233,-0.17912,-0.060931,0.029641,0.26912,0.036811,0.18722,0.054692,0.067975,0.020373,-0.176,1,0.026238,0.22563,0.1825,0.063703,0.27311,0.081624,-0.093012,-0.0067964,-0.13379,0.0078159,-0.36357
73,0.18448,-0.065082,0.11893,0.096057,0.10609,0.27999,0.091817,0.019856,-0.064462,0.005116,0.076881,-0.039746,0.088549,0.15257,-0.030323,-0.0034472,-0.094512,0.14277,0.20232,-0.079254,0.13808,0.053515,-0.015372,0.12137,0.0066027,-0.12185,0.18568,0.05212,-0.086276,-0.030654,-0.0091421,-0.21614,0.077676,0.18588,-0.30786,-0.04981,0.14894,-0.027503,0.25321,0.18366,-0.32653,-0.15145,0.081302,-0.10012,0.036621,0.0042721,0.021575,0.16171,0.20267,-0.12522,0.18748,0.24499,0.036886,-0.0049009,-0.25444,-0.10602,0.034581,-0.018739,0.47627,0.003944,0.092662,-0.14448,-0.057876,-0.049884,-0.011026,0.13211,0.15725,-0.1006,0.0346,-0.0017,-0.12862,0.22751,0.026238,1,0.29566,0.011229,0.36298,0.044865,-0.27629,-0.026567,-0.05219,0.10721,-0.28052,0.086077
74,0.29003,-0.07524,-0.07832,0.28257,0.15619,0.16012,-0.27124,-0.11718,-0.092264,-0.13217,-0.030233,0.090613,0.20383,-0.07501,-0.084312,-0.02212,0.078782,0.21164,0.16584,0.0071216,0.034907,-0.0042659,0.070533,0.11098,-0.19928,0.077732,0.15949,-0.056456,0.13373,-0.076254,0.090121,-0.10201,-0.11322,-0.26533,-0.15604,-0.0072984,0.14287,0.17212,-0.008616,0.10503,-0.27271,0.076619,-0.042207,0.093139,0.3209,0.14769,-0.052839,0.12649,-0.080772,0.0073852,-0.0948,0.014427,0.13776,0.027834,0.14786,-0.26457,0.12937,-0.031231,0.041946,-0.051814,0.05949,0.19801,-0.095429,0.14746,-0.12358,0.16862,-0.20736,0.2862,0.00018128,0.13586,0.14978,-0.11527,0.22563,0.29566,1,0.065524,-0.21089,0.18718,0.088046,-0.24785,0.15547,0.036484,-0.2048,-0.31052
75,-0.0343,-0.0031665,-0.25292,0.11024,0.13969,-0.17221,0.11178,0.20601,-0.32578,0.095605,0.17205,-0.23974,-0.097972,-0.037364,-0.31124,-0.27713,0.00072274,-0.10381,-0.12674,0.033352,0.072033,-0.23503,0.26898,0.288,0.098693,-0.03708,-0.026141,-0.14242,0.092467,0.16881,0.13963,0.086136,0.033278,-0.3629,-0.15765,-0.089531,-0.00093922,-0.044293,-0.043223,-0.060357,-0.23789,-0.32499,0.24366,0.094008,-0.1091,-0.15433,0.3138,-0.11327,-0.36414,-0.11197,0.021424,-0.095984,-0.017372,0.080161,0.15069,-0.05389,-0.020665,0.10784,0.31581,-0.0044433,0.055157,-0.11483,0.17874,-0.11143,0.14951,0.26546,0.26359,0.18057,0.19175,-0.13121,0.063355,-0.032455,0.1825,0.011229,0.065524,1,0.21758,0.050531,0.067316,-0.0096594,-0.006538,-0.21117,0.22212,0.097044
76,-0.096591,-0.077819,0.068755,0.09763,0.18114,0.17682,0.26713,0.25867,0.1185,0.16396,0.21521,-0.19504,-0.029541,0.22398,-0.2994,-0.13472,-0.22603,-0.18983,0.031436,-0.12656,-0.10431,0.16389,0.022208,-0.040213,-0.0050628,-0.41485,-0.0049909,0.0081603,0.072317,-0.024939,-0.22563,-0.23736,0.2571,-0.035527,-0.18346,-0.14401,0.088203,0.18675,0.22331,0.026176,-0.075581,-0.16238,0.19873,-0.15533,-0.2175,-0.23788,-0.0057987,0.032054,-0.1348,-0.39932,-0.045295,0.15456,0.014418,0.12021,-0.080154,0.0066326,-0.033976,0.099137,0.11161,-0.01486,-0.0046841,-0.21059,-0.16541,-0.11842,0.096316,-0.06328,0.39386,-0.21818,0.15301,0.24007,0.067607,0.041467,0.063703,0.36298,-0.21089,0.21758,1,-0.25799,-0.16895,0.14704,-0.1255,-0.022891,0.05712,0.077303
77,0.26109,0.11059,0.1268,0.13479,0.30381,0.17291,-0.078255,-0.083807,-0.24573,0.02484,0.0036375,0.24861,-0.078826,-0.19622,-0.047698,-0.10735,-0.090168,-0.015272,-0.1494,-0.015674,0.093918,-0.24866,-0.19726,-0.022316,-0.20203,-0.097631,-0.019308,0.15149,-0.17375,0.051186,-0.071978,-0.023617,0.16857,-0.0039328,0.037113,-0.024524,0.117,0.1706,0.10244,-0.21381,0.15932,0.004314,0.061402,0.24783,-0.063687,-0.059525,0.15231,0.047475,0.19845,0.19174,0.083958,-0.11171,-0.22032,-0.023516,0.15756,0.071661,-0.0141,0.16584,0.017385,0.29791,0.11925,0.092449,0.094618,0.040025,-0.016884,0.26904,-0.096287,0.23726,-0.075105,-0.13738,0.19466,-0.011276,0.27311,0.044865,0.18718,0.050531,-0.25799,1,-0.037424,-0.059088,0.1319,0.11473,-0.19099,-0.067108
78,0.21513,0.29459,-0.012755,-0.03382,-0.087672,0.17411,-0.18566,0.18901,-0.29888,0.019223,-0.28398,-0.0071889,-0.13095,-0.085243,-0.1625,-0.10535,-0.038624,-0.20211,-0.23243,-0.10879,-0.20371,-0.076418,-0.24633,-0.27824,-0.0062775,0.035509,-0.39369,-0.089854,-0.03692,-0.16887,-0.20407,-0.050389,-0.36015,-0.060233,0.16628,-0.087971,-0.34341,0.15211,0.017085,-0.3835,-0.060653,-0.0022834,-0.30429,-0.01592,-0.016903,-0.071942,0.092241,-0.005236,-0.052386,-0.14631,-0.19366,-0.13583,0.13606,-0.10535,0.2415,-0.040159,0.10954,-0.037813,-0.3256,0.014269,0.16851,0.24834,0.11843,0.16976,-0.054411,-0.09568,-0.10813,0.30595,0.33507,0.073547,0.0052701,-0.089437,0.081624,-0.27629,0.088046,0.067316,-0.16895,-0.037424,1,-0.086319,0.34951,0.11567,0.093866,-0.15188
79,-0.055127,0.068094,0.25102,-0.24469,-0.090785,-0.37188,0.11147,0.19741,0.17221,-0.1197,0.088996,0.091579,-0.085215,-0.33169,-0.10062,-0.17723,-0.17336,0.16782,-0.095612,-0.033504,-0.11439,-0.015055,-0.07952,0.061924,-0.0087983,0.031118,-0.057223,-0.092277,-0.13898,0.13,0.084947,-0.074993,-0.13348,0.22994,-0.062775,0.12755,0.020122,-0.18432,-0.022592,0.028007,-0.11656,-0.19648,0.10377,-0.020353,-0.11413,-0.084714,-0.023515,-0.13418,0.073442,-0.25101,0.011345,-0.39103,-0.10846,-0.10596,-0.045735,0.0677,-0.25468,-0.07795,-0.05619,-0.090464,-0.2157,0.25101,-0.031502,-0.14786,-0.13686,0.086783,0.11071,0.071182,0.14697,0.064995,-0.03177,0.43089,-0.093012,-0.026567,-0.24785,-0.0096594,0.14704,-0.059088,-0.086319,1,-0.061075,-0.061559,0.059138,0.20611
80,-0.00048903,0.17994,0.08956,-0.23416,0.19274,0.15529,-0.2057,0.079425,0.13495,0.11164,0.076182,0.052693,0.058442,-0.027209,-0.10737,-0.079978,0.049117,-0.22983,0.058086,0.13107,0.24115,-0.11482,0.24361,-0.092664,0.24372,0.071083,0.006033,0.35953,0.1379,-0.06006,0.032751,0.030665,0.05338,-0.045891,0.15381,-0.038586,-0.2089,0.070714,0.24895,-0.085795,-0.07841,-0.12064,-0.30412,0.069188,0.26399,-0.085201,0.033576,0.19995,-0.030808,0.05822,-0.096686,-0.10008,0.1448,-0.12986,0.20721,-0.35879,-0.020511,0.002967,0.032889,0.12835,0.14561,0.1581,0.30629,0.28258,0.32333,0.012632,-0.13952,0.019745,0.36313,0.12814,0.090563,0.0085455,-0.0067964,-0.05219,0.15547,-0.006538,-0.1255,0.1319,0.34951,-0.061075,1,-0.13142,0.013996,0.067617
81,0.28119,0.20339,0.33372,-0.067075,-0.027854,0.079735,-0.030754,-0.21669,-0.1563,0.063437,-0.072154,-0.24068,-0.14142,-0.12025,0.24301,-0.15581,-0.33189,-0.10019,-0.13935,-0.17679,-0.27943,-0.046282,-0.38793,-0.10841,-0.25153,-0.041774,-0.20502,-0.39042,-0.32283,-0.14656,-0.21822,-0.044059,-0.29107,0.20043,-0.02137,-0.034074,0.074473,0.086448,-0.15315,-0.35909,-0.11718,-0.2026,-0.11361,0.17143,0.14183,0.24722,-0.10041,0.022534,0.11236,-0.050853,-0.078948,0.16787,-0.052417,-0.17766,-0.11062,0.27812,0.13849,-0.2088,-0.18464,0.14871,-0.062025,0.095579,0.11612,0.24767,0.030291,-0.017294,0.16004,0.058084,-0.27427,0.20547,0.12612,0.1055,-0.13379,0.10721,0.036484,-0.21117,-0.022891,0.11473,0.11567,-0.061559,-0.13142,1,-0.23864,0.01421
82,-0.070173,-0.11121,-0.069983,0.11525,-0.14242,-0.24145,0.086803,0.0079146,-0.0041491,0.12319,-0.12145,-0.2133,-0.10166,-0.10781,-0.15027,-0.090006,0.0012337,-0.25965,-0.31163,-0.12077,-0.13387,-0.25089,0.11467,-0.24166,0.17566,0.23031,-0.34715,-0.082051,0.18654,0.18403,0.012905,0.056079,-0.07059,-0.23804,-0.0186,-0.1759,0.087064,-0.10875,-0.19625,0.068739,-0.033302,0.015633,-0.10476,-0.0034473,0.080889,0.14542,0.01552,-0.018263,-0.11649,-0.1924,-0.2662,-0.32174,-0.17664,0.025821,0.096634,0.1536,-0.28096,0.48039,-0.046912,-0.1035,-0.031003,0.094139,-0.23151,-0.035326,0.036661,0.15983,-0.11356,0.11877,0.34341,0.011758,-0.12781,-0.10068,0.0078159,-0.28052,-0.2048,0.22212,0.05712,-0.19099,0.093866,0.059138,0.013996,-0.23864,1,-0.088041
83,0.062468,-0.17702,0.077135,-0.17856,-0.067114,0.093944,-0.13058,-0.072054,-0.16501,-0.09407,-0.17943,-0.18451,-0.11909,-0.013691,0.026802,-0.23623,-0.098963,-0.069078,-0.11746,-0.079161,0.09002,-0.10972,-0.001284,-0.025434,0.076592,-0.13454,0.019828,0.071589,-0.25702,-0.052191,0.13423,0.18829,-0.13389,-0.049321,-0.32155,-0.14566,-0.28642,-0.17744,-0.0037069,-0.099773,0.01432,-0.33137,0.065688,-0.030026,-0.035433,-0.20658,0.17776,-0.2727,0.060838,0.060601,0.36443,-0.1902,0.1387,-0.041422,0.19888,0.11767,-0.11677,-0.063312,0.26504,0.0083421,-0.25381,-0.14281,0.20032,0.10026,0.028142,-0.1199,0.24588,-0.10458,-0.048724,0.062869,-0.11225,0.2395,-0.36357,0.086077,-0.31052,0.097044,0.077303,-0.067108,-0.15188,0.20611,0.067617,0.01421,-0.088041,1
