,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
23,0.74233,0.78311,0.75587,0.82827,0.68587,0.67586,0.7547,0.68613,0.68948,0.70779,0.79726,0.7359,0.65323,0.66719,0.77968,0.71505,0.7387,0.69835,0.74557,0.74447,0.6173,0.66858,0.6638,1,0.71563,0.61235,0.65486,0.70694,0.54778,0.57773,0.32286,0.60524,0.49807,0.47663,0.25419,0.42355,0.37172,0.49964,0.10435,0.030976,0.40307,0.14139,0.074571,0.17256,0.11859,0.19968,0.0040024,0.14925,0.20631,0.060838,0.20251,-0.10404,-0.24429,-0.238,0.0022469,-0.010833,-0.438,0.068477,-0.27051,-0.17884,-0.089833,-0.26633,-0.28194,-0.10661,-0.14136,-0.10092,-0.081967,-0.33941,0.059862,-0.036564,-0.27243,0.2018,-0.20102,-0.25164,-0.18024,0.10645,-0.03222,0.056761,0.042167,-0.043764,-0.06852,-0.21731,-0.12723,-0.3793,0.023612,0.0076898,-0.045093,0.16373,-0.071462,0.26445,0.1091,-0.16746,0.11535,-0.32632,0.049737,0.18687,-0.25395,-0.30076,0.09805,0.091428,0.30673,0.19851,-0.10565,-0.05208,0.10118,-0.069981,0.23478
24,0.74203,0.77884,0.70479,0.77502,0.67903,0.61245,0.68245,0.66586,0.64423,0.75259,0.74184,0.79919,0.63006,0.67315,0.70656,0.68326,0.71044,0.78887,0.63495,0.66162,0.52878,0.62876,0.57256,0.71563,1,0.57312,0.53399,0.6638,0.5682,0.50282,0.29913,0.47244,0.52986,0.59309,0.37261,0.37828,0.20859,0.57161,0.23287,0.37093,0.25354,0.050202,0.25915,0.21259,0.18648,0.13988,-0.10412,0.01451,0.22994,0.095869,0.10336,-0.091176,-0.13015,-0.14096,-0.11852,0.039411,-0.48784,-0.062855,-0.2228,-0.10934,0.0066167,-0.22106,-0.20373,-0.054498,-0.022579,-0.095576,-0.018912,-0.39546,-0.18845,-0.086343,-0.17113,0.076781,-0.063459,-0.31031,-0.33939,0.001027,-0.26131,0.039743,0.03389,-0.21856,-0.12079,-0.036069,-0.027224,-0.2544,0.06742,-0.012735,0.054032,0.052359,-0.13656,0.12837,-0.066017,-0.016616,0.029253,-0.20585,0.15373,0.1679,-0.11734,0.012599,0.14801,0.068284,0.43472,0.23128,-0.046392,-0.064975,0.1336,-0.10161,-0.073519
25,0.76601,0.66843,0.68895,0.67111,0.64279,0.68069,0.69469,0.5854,0.6575,0.64043,0.68583,0.62305,0.66265,0.69292,0.57031,0.68064,0.67416,0.67862,0.6852,0.68097,0.53467,0.59393,0.63557,0.61235,0.57312,1,0.47214,0.50563,0.40343,0.46948,0.32586,0.425,0.41375,0.46651,0.11307,0.32309,0.37683,0.35879,0.07719,0.094267,0.25737,0.23392,0.13663,0.20119,0.12986,0.16379,-0.046914,0.048589,0.17477,0.1218,0.050953,-0.030397,-0.28979,-0.20892,0.015353,-0.13555,-0.43238,-0.020842,-0.40006,0.083704,0.10409,-0.058278,-0.032359,0.0047839,-0.34573,-0.25882,0.15253,-0.24017,0.2195,-0.059641,-0.27103,0.093171,-0.093676,-0.19203,-0.42959,0.19928,-0.046534,-0.094824,-0.052213,-0.095063,-0.16781,-0.14618,-0.080544,-0.17952,-0.028732,-0.11429,0.095483,0.088066,0.16915,0.077956,0.028203,-0.064131,0.056733,-0.081911,0.021259,0.10563,-0.035355,-0.14626,0.12471,-0.10681,0.19387,0.51463,-0.0059804,-0.022972,-0.0088199,-0.19915,0.16238
26,0.64935,0.69207,0.64736,0.69228,0.62928,0.57906,0.66511,0.57682,0.5849,0.60424,0.75127,0.63066,0.6397,0.61815,0.63116,0.6708,0.60882,0.65723,0.63129,0.57103,0.67853,0.55574,0.58974,0.65486,0.53399,0.47214,1,0.61557,0.47786,0.48466,0.35866,0.42686,0.21134,0.26661,0.35305,0.50694,0.20867,0.60756,0.20827,0.18217,0.20449,0.085294,0.030032,0.21151,0.1495,0.12554,-0.0012898,0.21829,0.096574,-0.0056733,-0.21383,-0.096461,-0.19138,-0.17267,-0.117,-0.072675,-0.27515,-0.050002,-0.17985,-0.071754,-0.056373,-0.16838,-0.24885,-0.23571,0.0050895,-0.21802,-0.010461,-0.15446,0.085312,0.085682,-0.27705,0.24424,-0.31507,-0.078199,-0.095568,0.042834,0.1435,-0.1007,-0.012179,-0.026738,0.10142,-0.01097,-0.18431,-0.28315,-0.0019267,-0.032551,0.030716,0.11004,-0.10908,0.26792,0.21938,-0.055563,0.12641,-0.043546,-0.0080847,0.32435,-0.05479,-0.16827,0.12277,-0.056451,0.21775,0.20331,-0.12364,-0.0832,0.094936,0.25398,0.25318
27,0.77773,0.75664,0.71003,0.81292,0.82114,0.74039,0.74059,0.71139,0.7239,0.66124,0.77364,0.75178,0.65601,0.74045,0.72114,0.70721,0.78935,0.66095,0.50899,0.74492,0.66648,0.63199,0.5547,0.70694,0.6638,0.50563,0.61557,1,0.44651,0.54363,0.29141,0.53961,0.46771,0.638,0.36575,0.56058,0.38749,0.432,0.17134,0.059047,0.19658,0.019395,0.19333,0.24702,0.34753,0.13369,0.004013,0.0021913,0.35721,0.17911,0.17074,-0.12654,-0.054902,-0.17863,-0.23164,0.14659,-0.26822,0.1408,-0.26178,-0.28383,-0.034187,-0.1473,-0.31584,0.031934,-0.015022,-0.17765,-0.0021504,-0.42397,-0.077364,-0.017833,-0.34113,0.11215,-0.010622,-0.2747,-0.13032,-0.053534,0.093355,-0.046318,0.090776,-0.040224,0.03386,-0.026825,-0.11686,-0.30719,-0.051049,0.042935,0.10797,0.011241,0.11842,0.1396,0.087387,-0.10055,0.094002,-0.16008,0.18429,0.24288,-0.22551,-0.047637,0.10608,0.11167,0.35694,0.23138,-0.13632,-0.067674,0.029752,0.058546,0.10752
28,0.54843,0.60436,0.57943,0.64128,0.58921,0.4699,0.71953,0.53976,0.46962,0.56353,0.6075,0.59227,0.64856,0.55467,0.58229,0.50508,0.59516,0.46217,0.58299,0.57482,0.54304,0.57091,0.46408,0.54778,0.5682,0.40343,0.47786,0.44651,1,0.36782,0.19561,0.16432,0.3448,0.26493,0.37642,0.25741,0.19749,0.5477,0.10784,0.037619,0.22347,0.16476,0.22516,0.1759,-0.064844,-0.042736,-0.046958,-0.10289,0.2026,0.0028499,0.01721,0.074911,0.033794,-0.01781,0.011497,-0.084392,-0.44978,-0.22818,-0.21864,-0.16032,0.090296,-0.013644,-0.097091,-0.16429,-0.042057,-0.061836,-0.13813,-0.32322,0.15069,0.15261,0.065178,0.036183,-0.2363,-0.20016,-0.19403,0.079057,-0.15368,0.020348,-0.11511,-0.20477,-0.09557,-0.14631,-0.10625,-0.02726,0.11218,-0.06231,-0.052193,-0.083886,-0.20202,0.1236,0.035527,-0.29835,0.015468,-0.19718,0.12503,0.017996,-0.36313,-0.15635,0.25413,0.0019125,0.14484,0.25507,-0.03719,-0.011996,0.19363,0.21509,0.011231
29,0.64632,0.61534,0.56378,0.57746,0.5471,0.56797,0.54608,0.48806,0.6088,0.64137,0.61472,0.52516,0.42371,0.64207,0.5396,0.61702,0.55139,0.57278,0.39065,0.59211,0.55975,0.35245,0.51997,0.57773,0.50282,0.46948,0.48466,0.54363,0.36782,1,0.19897,0.29701,0.16683,0.37381,0.21303,0.57964,0.30402,0.3958,0.11382,0.32565,0.15697,0.11986,0.18899,0.034187,-0.079253,0.13642,-0.14033,-0.12688,0.13163,0.28854,0.045414,-0.19675,-0.33247,-0.19759,0.20409,-0.14634,-0.49115,-0.14451,-0.44539,-0.11919,0.076817,-0.40362,-0.1646,-0.058618,-0.15632,-0.11213,-0.049752,-0.21039,0.18045,-0.13491,-0.19504,-0.01352,-0.046822,-0.35632,-0.2571,0.027609,-0.019579,-0.052085,0.076763,-0.14859,-0.17962,-0.17843,-0.0036116,-0.26506,-0.10185,-0.052332,0.078458,0.2245,-0.038375,0.4311,0.11036,-0.097885,0.10482,-0.30643,0.025357,0.18201,0.11023,-0.056401,0.29422,0.024451,0.16826,0.30085,-0.07323,-0.015626,0.021047,-0.089213,0.12877
30,0.39555,0.49555,0.43304,0.36222,0.43012,0.54875,0.42706,0.45489,0.48903,0.35673,0.38808,0.50876,0.29437,0.44616,0.48015,0.56354,0.26813,0.4949,0.33119,0.50886,0.50156,0.39987,0.54898,0.32286,0.29913,0.32586,0.35866,0.29141,0.19561,0.19897,1,0.22395,0.4014,0.34871,0.32384,0.064205,0.27689,0.18615,0.16139,0.23266,-0.081144,-0.061614,0.18042,0.07788,-0.21032,0.068567,-0.065769,-0.069857,0.080044,0.036535,0.10394,-0.10551,0.027115,-0.25227,-0.15477,0.04698,-0.20969,0.012263,-0.39377,-0.12347,0.043043,-0.24937,-0.17477,-0.13754,0.036191,0.02804,-0.19291,0.10251,0.10276,-0.32131,-0.39577,-0.37277,-0.10423,0.047796,-0.14891,-0.03045,-0.18716,-0.21656,0.02667,-0.0096731,0.11708,-0.0001651,0.0049217,-0.28109,0.077541,-0.20533,0.090982,-0.14615,0.16716,0.017445,0.030896,0.020531,-0.061193,-0.10068,-0.085783,0.12424,0.074099,-0.12543,0.13522,0.020926,-0.053977,-0.087358,-0.10768,-0.24191,-0.18643,0.0043779,0.074769
31,0.50753,0.56847,0.47805,0.53378,0.49781,0.57698,0.48919,0.44825,0.3984,0.40087,0.50406,0.50185,0.5329,0.43544,0.52656,0.44316,0.51935,0.4572,0.50113,0.44597,0.35276,0.54299,0.40936,0.60524,0.47244,0.425,0.42686,0.53961,0.16432,0.29701,0.22395,1,0.33832,0.51018,0.2099,0.31471,0.22975,0.22815,0.056133,0.092633,0.031242,-0.028964,0.058015,0.019748,-0.018585,-0.058889,0.04519,0.059649,0.16795,-0.13533,0.16531,-0.0030209,-0.19878,-0.23952,-0.14197,0.13998,-0.33865,0.10956,-0.20686,0.099462,0.033309,-0.21767,-0.31919,-0.12525,0.14344,0.1045,-0.039546,-0.062467,0.029718,0.079591,-0.22203,0.15045,0.09935,-0.19975,-0.20241,0.090623,-0.087766,-0.09806,0.18305,-0.14086,-0.22788,-0.15457,-0.068314,-0.18302,0.015926,0.068897,0.1491,0.14939,0.2303,0.077745,-0.20108,0.021331,-0.010062,-0.24948,-0.067298,0.16999,0.0031717,-0.15015,-0.070084,-0.092605,0.25612,0.095744,-0.23457,0.065603,0.21305,-0.038326,0.013087
32,0.4896,0.50999,0.56392,0.50618,0.59342,0.64357,0.49292,0.54943,0.40657,0.47017,0.53756,0.48686,0.44575,0.44977,0.62552,0.41998,0.499,0.42858,0.43573,0.49898,0.50546,0.39972,0.333,0.49807,0.52986,0.41375,0.21134,0.46771,0.3448,0.16683,0.4014,0.33832,1,0.35707,0.26635,0.21084,0.13786,0.29073,-0.012063,-0.099526,0.36237,-0.03784,0.1138,0.30139,0.15901,0.1695,-0.11374,0.045946,-0.0084896,-0.11587,0.24022,-0.13739,-0.119,0.029702,-0.225,0.15185,-0.10682,0.0016834,-0.23604,0.10126,0.15486,0.018503,-0.15307,0.14888,-0.019114,-0.063897,0.097789,-0.2138,0.13851,-0.22316,-0.30139,0.10994,-0.054506,-0.29485,-0.085767,-0.028187,-0.16247,-0.0039789,-0.13334,0.0063409,-0.20638,-0.079597,-0.063572,-0.24596,0.02694,-0.04566,0.1752,-0.022561,0.095998,-0.071918,-0.13612,-0.070503,-0.29513,-0.15897,0.085657,-0.025973,-0.22354,-0.13899,0.069286,-0.062962,0.22332,0.32152,0.094783,-0.043966,-0.067016,-0.13047,0.0050767
33,0.67892,0.6435,0.52989,0.57915,0.70432,0.6129,0.44853,0.5544,0.59379,0.52881,0.51545,0.6199,0.58769,0.57055,0.45464,0.58447,0.56057,0.53723,0.36463,0.6631,0.39534,0.59848,0.49788,0.47663,0.59309,0.46651,0.26661,0.638,0.26493,0.37381,0.34871,0.51018,0.35707,1,0.19845,0.22648,0.14625,0.19052,0.1874,0.20241,-0.045268,0.0073964,0.47018,0.037622,-0.0013992,-0.10165,0.014064,0.041972,0.37072,0.08185,0.23014,-0.32226,0.1729,-0.1171,-0.2145,0.018839,-0.47215,0.10153,-0.23484,-0.12022,0.16082,-0.30305,-0.1709,0.061685,0.036137,0.031831,-0.18835,-0.1815,-0.082097,-0.0010113,-0.19704,-0.1555,-0.00069267,-0.19821,-0.29683,0.051228,-0.16406,0.026423,0.26037,-0.13741,-0.10524,0.034035,0.020019,-0.29774,0.12742,0.1793,0.040855,-0.0066541,0.0015753,-0.058756,0.071972,-0.098835,0.20545,-0.23512,0.10473,0.16431,-0.067235,0.034521,0.12847,0.17028,0.34272,0.16497,-0.0086425,-0.20725,0.066416,-0.039668,-0.1508
34,0.42421,0.50186,0.46475,0.40987,0.40579,0.40119,0.45756,0.41049,0.30515,0.49388,0.39187,0.51309,0.41965,0.4187,0.60476,0.31093,0.35281,0.4275,0.33821,0.36257,0.4747,0.33783,0.24033,0.25419,0.37261,0.11307,0.35305,0.36575,0.37642,0.21303,0.32384,0.2099,0.26635,0.19845,1,0.14267,0.24052,0.29127,0.27039,0.25565,-0.11592,-0.31213,0.33055,0.18785,0.095964,-0.10867,-0.15379,0.16572,0.27042,-0.087791,0.28649,0.1548,-0.026111,0.080822,0.054085,0.06622,-0.098275,-0.049662,-0.25206,-0.16673,-0.25344,-0.012542,-0.27401,0.064492,0.10133,0.04256,-0.016146,-0.076915,0.037341,0.012915,-0.071336,-0.075496,0.075128,-0.098679,0.16021,-0.01337,0.11307,-0.18017,-0.17634,0.062376,-0.20502,0.16832,-0.054915,-0.21425,0.0085231,0.21635,-0.059582,-0.10547,0.042271,0.19901,-0.046386,-0.061587,0.010631,-0.16716,0.016212,0.11989,-0.10497,0.036327,-0.037692,-0.17798,0.089708,0.096655,-0.061923,-0.0063661,-0.0089736,0.35029,-0.14016
35,0.51963,0.47299,0.39571,0.47093,0.47932,0.43262,0.42237,0.43527,0.41739,0.45271,0.58306,0.38805,0.45605,0.43517,0.47308,0.46032,0.43641,0.44099,0.29228,0.41017,0.53101,0.21448,0.42607,0.42355,0.37828,0.32309,0.50694,0.56058,0.25741,0.57964,0.064205,0.31471,0.21084,0.22648,0.14267,1,0.28724,0.25739,-0.060029,0.032509,0.31799,0.21608,0.12172,0.048329,0.050262,0.070526,-0.071388,0.017133,0.10304,0.24667,-0.094872,-0.07868,-0.086908,-0.07052,0.04574,-0.026853,-0.23657,0.099499,-0.30346,0.15439,-0.015839,-0.11548,-0.20173,-0.1743,-0.064458,-0.068712,0.061525,-0.085653,0.18977,-0.064374,-0.19464,0.29206,0.14665,-0.41646,-0.25875,-0.17254,0.2468,-0.090502,0.080708,0.055097,-0.039523,0.068034,-0.015983,-0.041364,0.0057731,-0.041046,0.048337,0.14029,-0.043214,0.31511,0.041702,0.031767,-0.076615,-0.07627,-0.09279,0.13332,-0.088728,0.042293,0.20445,-0.044981,0.19844,0.099747,-0.016911,0.10158,0.12575,-0.0022892,-0.1051
36,0.33842,0.42553,0.35305,0.39392,0.2777,0.30602,0.43973,0.27012,0.36917,0.3174,0.28746,0.28245,0.19409,0.35788,0.36583,0.45016,0.23682,0.40444,0.37116,0.38814,0.21226,0.32562,0.31699,0.37172,0.20859,0.37683,0.20867,0.38749,0.19749,0.30402,0.27689,0.22975,0.13786,0.14625,0.24052,0.28724,1,0.15295,0.16397,0.078302,-0.035016,0.22055,-0.099047,0.25624,0.063648,0.27662,-0.012133,0.094715,0.019825,0.37706,0.37222,0.19569,-0.043728,-0.43,-0.081294,-0.21578,-0.046709,0.29525,-0.31854,-0.23192,-0.34283,0.048292,0.015869,-0.17685,-0.10899,0.098012,0.11865,-0.235,0.10346,-0.070303,-0.11163,0.053938,0.17828,0.028802,-0.11144,0.088067,0.075051,-0.20688,0.046668,0.16918,0.089787,0.07552,-0.29813,0.030909,-0.11984,-0.033646,0.21335,0.015724,0.31223,0.23766,0.12672,-0.062402,0.14549,-0.0089987,-0.081675,-0.074448,-0.13201,-0.11695,-0.19725,0.14544,0.023317,0.04218,-0.31633,-0.010203,-0.21796,-0.097238,0.080441
37,0.47885,0.52474,0.53344,0.55018,0.47572,0.43135,0.5257,0.53788,0.44955,0.49057,0.57343,0.51997,0.50494,0.56395,0.54994,0.5101,0.53116,0.55835,0.52656,0.43149,0.42791,0.44278,0.33028,0.49964,0.57161,0.35879,0.60756,0.432,0.5477,0.3958,0.18615,0.22815,0.29073,0.19052,0.29127,0.25739,0.15295,1,0.19281,0.22459,0.30689,0.013673,0.064757,0.22576,0.12746,0.19588,-0.16122,0.013789,0.15042,-0.020017,-0.15599,-0.060954,-0.13481,-0.10556,0.28021,-0.14571,-0.3886,-0.00018928,-0.16254,0.10332,-0.079321,-0.235,-0.27808,0.075576,0.0017509,0.0049846,0.16256,-0.31233,0.02619,-0.044787,-0.13348,0.23338,-0.2323,-0.24635,-0.18155,0.017877,-0.29564,0.046861,-0.15044,0.062372,0.059603,-0.12082,-0.23772,-0.19086,-0.050454,-0.1689,0.068765,-0.0096671,-0.36946,0.29076,0.15583,-0.17849,-0.15306,-0.027761,0.10444,0.0072501,0.016953,-0.058791,0.125,-0.057583,0.2094,0.12584,-0.1207,-0.11655,-0.039928,0.17095,-0.035453
38,0.17895,0.20671,0.30077,0.19144,0.2152,0.10887,0.11289,0.17273,0.19175,0.34556,0.15026,0.21951,0.10988,0.24538,0.15782,0.14515,0.12916,0.22435,0.2072,0.25553,0.15281,0.2352,0.082634,0.10435,0.23287,0.07719,0.20827,0.17134,0.10784,0.11382,0.16139,0.056133,-0.012063,0.1874,0.27039,-0.060029,0.16397,0.19281,1,0.2254,-0.063208,0.21821,0.082537,0.17637,0.22345,-0.052378,0.061642,0.06267,0.3528,0.22545,-0.045337,0.1566,-0.070766,-0.23563,-0.14736,-0.012043,-0.023029,0.11339,0.0095856,-0.12089,-0.074975,-0.050505,-0.1513,-0.02456,0.23789,0.11907,0.013512,0.017576,-0.14253,-0.03325,0.15703,-0.068736,-0.054644,0.1561,0.063444,0.099746,-0.0061679,-0.11124,-0.11286,-0.15329,0.089566,0.27605,-0.24186,-0.21276,-0.037025,-0.056781,0.076455,0.14714,0.033524,0.024193,-0.029732,-0.067676,-0.15833,-0.028899,-0.16881,0.11403,0.057402,0.16817,0.078118,0.23897,0.22177,0.092705,-0.16212,0.1013,-0.2674,0.30056,-0.030365
39,0.25951,0.35654,0.16203,0.20867,0.14257,0.19318,0.2203,0.12923,0.33533,0.34085,0.067076,0.26718,0.1389,0.30692,0.17814,0.22009,0.18421,0.32156,0.11867,0.20287,0.11487,0.1409,0.19482,0.030976,0.37093,0.094267,0.18217,0.059047,0.037619,0.32565,0.23266,0.092633,-0.099526,0.20241,0.25565,0.032509,0.078302,0.22459,0.2254,1,-0.10316,-0.17431,0.19171,-0.0043781,-0.060459,-0.072491,0.086364,-0.15339,-0.095484,0.14846,-0.044792,-0.002643,-0.094576,-0.20941,0.11154,-0.25014,-0.38106,0.029399,-0.22286,-0.13477,-0.26328,-0.090823,-0.18585,-0.13005,0.097625,0.073406,0.14175,0.094234,-0.2572,-0.28137,-0.071873,-0.17921,0.078647,0.022316,-0.043961,-0.15182,-0.23675,-0.040554,0.029102,-0.12832,0.072386,0.12787,0.014046,-0.00086435,0.17918,-0.20999,0.024878,0.026213,0.01842,0.16082,0.035336,0.087013,-0.0090237,-0.063083,0.046067,0.20642,0.40791,0.19856,-0.12898,-0.066559,0.2629,0.0078582,0.025779,0.067825,0.0037214,-0.076472,-0.17171
40,0.21609,0.26182,0.31114,0.26227,0.32001,0.2798,0.25738,0.29445,0.33892,0.3145,0.38706,0.24219,0.25881,0.31163,0.3636,0.26449,0.30498,0.20839,0.39,0.18248,0.25737,0.26265,0.20681,0.40307,0.25354,0.25737,0.20449,0.19658,0.22347,0.15697,-0.081144,0.031242,0.36237,-0.045268,-0.11592,0.31799,-0.035016,0.30689,-0.063208,-0.10316,1,0.39783,-0.20797,0.12158,0.32752,0.20716,-0.067665,0.10371,-0.11414,0.18434,-0.026199,-0.007494,-0.046896,-0.064604,0.09047,-0.10027,0.026672,0.055531,-0.14982,0.12452,0.046978,-0.088004,0.051869,0.24529,-0.035354,-0.10444,0.28767,0.007864,0.040225,-0.14446,0.038531,0.14352,-0.025931,-0.26727,-0.02712,-0.045214,0.088388,0.4449,-0.11943,0.036016,0.05898,-0.10539,-0.032424,-0.09691,-0.012703,-0.1388,-0.076991,0.20242,-0.22477,0.0822,0.089963,-0.0213,-0.17339,-0.013923,0.36017,0.054529,-0.12131,-0.19847,0.062463,-0.27417,0.15145,0.13295,0.077677,0.10777,0.097969,-0.19895,0.11048
41,0.072986,0.037605,0.05998,0.049511,0.063399,0.08027,0.062221,0.01416,0.11793,0.12527,0.10196,0.02222,0.14821,0.10793,-0.035825,0.1363,-0.011615,0.00092945,0.12356,0.090981,-0.045237,0.20469,0.13015,0.14139,0.050202,0.23392,0.085294,0.019395,0.16476,0.11986,-0.061614,-0.028964,-0.03784,0.0073964,-0.31213,0.21608,0.22055,0.013673,0.21821,-0.17431,0.39783,1,-0.17616,0.11545,0.065048,-0.010664,-0.074589,0.11771,0.020351,0.15588,-0.23933,0.024388,0.098193,-0.25135,-0.10836,-0.058163,0.08678,0.041414,-0.14319,0.054361,0.34804,-0.089384,0.17294,-0.031415,0.046111,-0.097769,-0.048287,0.03417,0.15401,-0.033341,0.35662,0.030241,-0.06856,-0.078276,-0.13119,0.23954,0.082457,0.25149,-0.18362,-0.17756,-0.0082687,0.16359,-0.23192,0.020694,-0.009259,-0.15066,-0.0738,0.23931,-0.006924,-0.11645,-0.11398,0.17575,0.0073389,0.03119,0.068223,0.12092,-0.0046662,-0.119,0.12596,0.15605,0.0052358,0.17315,-0.086843,-0.13316,-0.06646,0.068921,-0.03496
42,0.31117,0.31208,0.3199,0.25192,0.27407,0.28088,0.19398,0.37282,0.23015,0.30642,0.16252,0.40761,0.30072,0.23626,0.286,0.14127,0.23957,0.28934,0.097806,0.35155,0.25108,0.24004,0.18408,0.074571,0.25915,0.13663,0.030032,0.19333,0.22516,0.18899,0.18042,0.058015,0.1138,0.47018,0.33055,0.12172,-0.099047,0.064757,0.082537,0.19171,-0.20797,-0.17616,1,-0.25044,-0.099631,-0.27937,0.049357,0.069004,0.46772,-0.046434,0.056476,-0.17622,-0.033381,0.11852,0.070191,0.01726,-0.20584,-0.23043,-0.30183,0.042073,0.060875,0.0073211,-0.26224,0.021465,-0.03021,0.10033,-0.32336,-0.13348,0.0060988,0.071913,-0.22701,-0.38861,0.019362,-0.18525,-0.14606,0.051955,0.090232,0.14122,0.17425,0.16467,-0.19797,0.075617,0.07379,-0.30312,-0.027734,-0.008224,-0.24573,0.090305,-0.16835,-0.024802,0.0094245,-0.30243,0.081522,-0.41304,-0.023855,0.30577,-0.087374,0.22467,0.12726,0.20822,0.12463,0.082534,0.21323,-0.011283,-0.1068,0.11885,-0.4356
43,0.2962,0.20695,0.2476,0.12358,0.28984,0.18003,0.2207,0.13446,0.098682,0.25074,0.32376,0.17029,0.21973,0.23454,0.2257,0.20746,0.18616,0.27511,0.2054,0.25345,0.15281,0.32196,0.083037,0.17256,0.21259,0.20119,0.21151,0.24702,0.1759,0.034187,0.07788,0.019748,0.30139,0.037622,0.18785,0.048329,0.25624,0.22576,0.17637,-0.0043781,0.12158,0.11545,-0.25044,1,0.25086,0.19726,0.25141,-0.033239,-0.02872,0.13774,-0.095771,0.026109,-0.17284,-0.061279,-0.043951,0.10002,0.16712,-0.12119,0.05386,-0.098671,-0.011752,0.12243,0.062785,0.045094,0.17891,-0.095898,0.027447,0.014981,-0.32176,-0.0011101,0.0068076,0.16713,-0.21089,-0.069522,0.23066,-0.094041,0.0057553,-0.2114,-0.31141,-0.10297,-0.049683,-0.088559,-0.11195,0.087512,0.26984,0.088174,0.32895,-0.074652,0.21087,-0.1887,-0.026656,-0.16393,-0.039504,0.14996,0.10942,0.039398,-0.066441,-0.0027692,-0.24898,-0.097369,0.26674,0.077237,-0.16334,0.040212,0.096747,0.10699,-0.00013227
44,0.1093,0.051667,0.1337,0.17756,0.16941,0.055511,0.13306,0.1014,0.14123,0.16833,0.13905,0.24932,0.084503,0.0413,0.11748,0.08719,0.17407,0.23266,0.11276,0.027027,0.11279,0.14873,0.010324,0.11859,0.18648,0.12986,0.1495,0.34753,-0.064844,-0.079253,-0.21032,-0.018585,0.15901,-0.0013992,0.095964,0.050262,0.063648,0.12746,0.22345,-0.060459,0.32752,0.065048,-0.099631,0.25086,1,0.11049,0.04321,0.27153,0.12015,-0.019205,0.081343,0.037926,0.066228,-0.046174,-0.24729,0.12528,0.30282,0.23363,0.13407,-0.19687,-0.17158,0.2987,0.095507,0.28174,-0.020468,-0.25958,0.27538,-0.14473,-0.29107,0.0043126,-0.014673,0.14199,0.083983,-0.050566,0.26523,0.054438,0.32444,0.11539,-0.089142,0.11507,0.053398,0.17258,-0.21485,0.003178,-0.066559,0.055192,0.094339,0.077734,-0.028437,-0.047536,0.17188,-0.076148,-0.022261,0.10532,0.23243,0.036852,-0.077517,0.043969,-0.12611,0.099606,0.3659,0.1753,0.080895,0.15554,-0.069937,0.038556,0.099601
45,0.035547,0.040376,0.056725,0.14457,0.0073698,-0.026349,0.10788,0.083298,0.068649,-0.028496,0.069992,0.031147,-0.14818,0.1337,0.15738,0.18777,0.10104,0.19111,0.17159,0.02968,0.10118,-0.033002,-0.092251,0.19968,0.13988,0.16379,0.12554,0.13369,-0.042736,0.13642,0.068567,-0.058889,0.1695,-0.10165,-0.10867,0.070526,0.27662,0.19588,-0.052378,-0.072491,0.20716,-0.010664,-0.27937,0.19726,0.11049,1,0.14254,0.16088,-0.23787,0.41119,0.048203,-0.066588,-0.035445,-0.061246,0.15714,0.11062,0.079024,0.13644,-0.010792,-0.034756,-0.10148,0.017242,0.27127,0.024629,-0.11765,-0.0037142,0.20437,-0.2803,0.088444,0.0021184,-0.065449,0.042577,-0.1745,0.0059214,-0.053048,-0.3816,-0.14469,0.022096,0.0051714,0.16206,0.27335,0.030574,0.2768,-0.2947,-0.18156,-0.10208,0.27228,-0.0075801,0.053993,0.14572,0.22299,0.0464,0.071967,0.052953,0.1331,0.050744,0.10656,0.031865,-0.083879,-0.078452,0.12076,0.058361,-0.2839,-0.074222,-0.3037,-0.23033,0.43637
46,-0.072945,-0.099306,-0.03582,-0.096832,-0.057566,-0.13029,-0.036832,-0.098311,-0.085667,-0.18315,-0.14916,-0.052918,-0.079423,-0.10445,-0.05349,-0.06365,-0.093596,-0.038537,-0.083827,0.064084,-0.094219,-0.00037054,-0.031002,0.0040024,-0.10412,-0.046914,-0.0012898,0.004013,-0.046958,-0.14033,-0.065769,0.04519,-0.11374,0.014064,-0.15379,-0.071388,-0.012133,-0.16122,0.061642,0.086364,-0.067665,-0.074589,0.049357,0.25141,0.04321,0.14254,1,0.11623,-0.006382,0.12136,-0.13617,-0.2461,-0.10284,-0.18836,0.028936,0.16135,0.21212,0.11681,0.09821,-0.15195,-0.16728,0.37566,0.058812,-0.10797,-0.029369,-0.20136,-0.056037,0.20164,-0.23839,0.022848,-0.011283,-0.0053788,-0.16794,0.26248,0.19717,-0.18449,0.13212,-0.30977,0.2283,0.056011,0.06367,0.052372,0.17988,-0.055661,0.25057,-0.11958,0.17133,0.34782,0.13984,0.046852,0.24594,-0.27744,0.058805,-0.10821,0.24963,0.20389,-0.090899,0.19053,-0.13859,0.15431,0.15315,-0.14639,-0.072254,0.28026,-0.0069765,-0.13888,0.19838
