,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
31,-0.17772,-0.31076,-0.22246,-0.15362,-0.20055,0.015007,-0.24775,-0.18705,-0.28186,-0.30488,-0.4353,-0.1465,-0.16548,-0.014106,-0.28786,0.0033456,-0.0058139,-0.17835,0.053375,0.12861,0.19565,-0.041946,0.099655,0.20472,0.38497,0.11187,0.11299,0.37381,0.24641,0.036981,0.31562,1,0.26571,-0.097897,0.17502,0.35727,0.18193,0.52758,0.28056,0.072564,0.15187,0.015901,0.36613,-0.17031,0.33892,0.052804,-0.14226,0.33838,0.28756,0.13595,0.25526,0.028801,-0.076753,0.030342,-0.041878,0.19996,0.20034,0.0049712,0.22991,-0.30636,-0.17523,0.17061,-0.099616,0.16871,-0.13104,0.087422,-0.22055,0.03331,0.13978,0.087028,0.091138,0.14551,0.042572,-0.010945,-0.093801,0.24854,-0.18218,-0.0044539,0.08021,-0.077362
32,0.009941,0.012958,0.072599,0.073796,0.14765,0.029102,-0.086781,0.14416,-0.0075235,0.083544,-0.18141,-0.037277,0.11599,-0.041299,0.11343,0.37703,0.13752,0.18578,-0.11427,-0.10134,0.090474,0.096847,-0.027161,0.14738,-0.085755,-0.00062815,0.37563,0.0025108,0.00018647,0.030859,-0.10099,0.26571,1,0.0055868,-0.08474,0.12879,0.36579,0.085313,-0.20868,0.062214,0.25401,0.11459,0.11274,-0.054037,0.037951,0.075734,0.13107,-0.07604,0.22458,0.19441,0.17286,-0.013846,0.19128,0.24482,-0.16262,-0.011257,0.22788,0.022064,-0.17018,-0.048552,0.15038,-0.20196,0.0096753,-0.079406,-0.12695,0.10931,-0.071678,-0.12317,0.22491,-0.073033,0.056898,0.1792,-0.022497,0.1064,-0.12153,0.22439,0.014602,-0.28341,-0.065827,-0.080723
33,0.078095,0.02172,-0.023665,0.022274,-0.063993,0.021399,-0.034439,0.046485,0.061241,-0.079437,0.07239,0.11599,0.065072,0.15461,0.15691,0.096545,0.068376,-0.1017,-0.13723,0.13246,0.037317,-0.071052,-0.10679,-0.0072755,0.17918,0.17251,0.11351,-0.0033242,-0.082343,0.22465,-0.15771,-0.097897,0.0055868,1,-0.063049,0.14356,0.18652,0.090342,-0.1029,0.12746,0.23284,-0.028569,-0.006759,0.24826,0.25941,-0.15641,0.10288,-0.19111,-0.047827,-0.09274,0.14162,0.0311,0.16456,0.1336,-0.10156,-0.061555,0.10234,0.17586,0.17889,-0.12905,0.046191,-0.00048868,0.039398,0.095542,-0.013897,-0.051244,0.33351,-0.2243,-0.25866,0.15598,0.13955,0.17717,0.04319,0.26012,-0.16633,-0.21009,0.24858,0.057623,0.044125,0.16618
34,-0.14425,-0.27081,-0.12005,-0.24605,-0.20144,-0.013504,0.070091,-0.18426,0.040823,-0.035277,-0.26292,0.011212,-0.19918,0.051965,-0.36943,-0.10352,-0.16318,-0.21095,-0.16373,0.12379,-0.10415,-0.21552,0.13227,0.17785,0.22949,0.095787,0.071379,0.21513,0.23359,-0.063656,-0.053765,0.17502,-0.08474,-0.063049,1,0.14295,-0.034161,0.088466,-0.037646,0.0095598,0.032798,0.10275,0.14962,-0.049592,-0.077472,-0.090652,0.0025794,0.12345,0.10079,0.1995,-0.0020859,-0.054969,-0.13989,0.1138,0.20512,0.18713,-0.009884,0.41132,-0.17456,0.2082,-0.043366,0.11953,-0.082709,0.09013,-0.2392,-0.39011,0.14151,0.037742,0.15929,0.032126,-0.13307,-0.20541,0.097987,-0.079603,-0.16914,0.081477,0.13646,0.012082,-0.0023833,-0.22729
35,-0.13918,-0.18506,-0.055467,-0.11456,0.0013834,-0.20456,-0.15617,-0.039889,0.013834,-0.03708,-0.27318,0.086034,-0.10117,0.04164,-0.29531,0.14307,0.15716,-0.15579,-0.01181,0.034632,0.17341,0.10925,0.13511,0.12576,0.058142,0.12782,0.020796,0.22901,0.40579,0.36179,-0.0040794,0.35727,0.12879,0.14356,0.14295,1,0.19629,0.09238,0.1757,0.34789,0.21229,0.16991,0.16863,-0.010212,0.22435,0.097299,0.18637,0.20378,0.29865,0.0064963,0.10562,0.06463,-0.083816,0.18352,0.053038,0.15237,0.10872,0.25702,0.2323,0.071816,-0.14315,-0.12311,0.078971,0.12079,-0.047458,-0.087241,0.15411,0.10506,0.069323,-0.17471,0.022896,0.12207,0.14132,-0.06593,-0.23813,0.089599,0.082385,0.037517,-0.032323,-0.13025
36,-0.26358,-0.35423,-0.26953,-0.27453,-0.18716,-0.20797,-0.43407,-0.14958,-0.14501,0.03758,-0.19462,-0.23274,-0.064161,-0.28473,-0.19559,0.06384,-0.082263,-0.19633,-0.18285,0.083439,0.22826,-0.13985,0.10497,0.19233,0.070194,0.10663,0.29148,-0.028447,0.10721,0.043619,0.015215,0.18193,0.36579,0.18652,-0.034161,0.19629,1,-0.0085551,-0.13782,0.15023,0.3066,0.093481,0.12873,0.16663,0.20608,-0.1189,0.19236,0.13605,-0.10343,-0.041534,0.15091,0.060179,0.1184,0.17515,0.10155,-0.13806,0.44726,-0.139,-0.082842,-0.023338,-0.033964,-0.19044,0.042306,-0.18634,-0.088983,-0.09635,-0.054958,0.10057,0.033459,-0.0062236,-0.088717,0.085786,-0.22084,-0.17865,-0.18256,0.056354,0.1194,-0.044864,-0.24448,-0.07404
37,-0.25629,-0.28748,-0.39476,-0.26881,-0.37922,-0.19232,-0.31343,-0.23015,-0.14934,-0.42114,-0.33038,-0.2284,-0.14004,-0.13747,-0.15629,-0.09343,0.20726,-0.16109,0.18643,0.11685,0.010802,0.073836,-0.053903,0.12486,0.51479,0.17317,0.26747,0.43927,0.18141,0.08675,0.32337,0.52758,0.085313,0.090342,0.088466,0.09238,-0.0085551,1,0.25523,0.011804,0.28046,0.16302,0.34043,-0.13914,0.14454,-0.046886,-0.18233,0.22235,0.15143,-0.15275,0.22548,-0.11384,-0.11272,-0.18377,-0.17765,-0.072574,0.032969,0.17298,0.14312,-0.15551,-0.12111,0.083284,0.1285,0.12588,-0.064576,0.043148,0.046088,0.12213,-0.032045,0.018593,0.29078,0.37998,0.059762,0.18331,-0.0059654,-0.046115,-0.077908,-0.04787,-0.14201,0.047942
38,-0.27886,-0.37606,-0.46824,-0.30756,-0.25924,-0.3189,-0.33213,-0.25867,-0.41364,-0.25249,-0.3319,-0.088188,-0.33968,-0.098764,-0.24831,-0.27621,-0.0788,-0.29576,0.21859,-0.22224,-0.045677,-0.072497,0.12103,0.029896,0.14952,0.051726,-0.19113,0.04417,0.1662,-0.11955,0.10449,0.28056,-0.20868,-0.1029,-0.037646,0.1757,-0.13782,0.25523,1,0.0045121,0.082767,-0.033295,0.023095,-0.035514,0.12841,0.22798,0.031109,-0.022491,0.13812,0.016288,0.18652,0.11203,-0.20179,0.076834,0.24274,0.28945,0.1953,-0.27546,0.073571,-0.088643,-0.1062,0.31457,-0.13998,0.041519,0.16238,-0.0016743,-0.22186,0.001839,-0.045662,-0.037232,0.032872,0.050773,-0.21944,-0.1168,-0.13036,0.082377,-0.32452,0.10472,0.0035335,-0.11189
39,-0.071257,0.040654,-0.044153,-0.091187,-0.13397,-0.27601,-0.10019,-0.059799,0.00081923,0.23061,-0.018466,-0.050265,0.097966,0.12446,-0.28642,0.45876,0.033809,-0.056327,-0.1954,-0.31057,0.28139,-0.039613,-0.20131,0.090593,0.16213,0.28019,0.03628,-0.23354,0.11084,0.32943,-0.022338,0.072564,0.062214,0.12746,0.0095598,0.34789,0.15023,0.011804,0.0045121,1,0.38978,0.27016,0.089361,0.091494,0.16015,-0.131,0.11382,0.15703,0.20388,-0.12595,0.12747,-0.085333,0.18932,-0.18441,-0.15989,0.0068981,0.03081,0.054482,0.17916,0.072817,-0.043899,-0.028569,0.10379,0.25051,-0.19805,0.032956,0.12049,-0.0072958,-0.058899,-0.2079,0.024052,0.065871,0.0077549,-0.14862,-0.26418,-0.0056216,-0.020635,0.079992,-0.11782,-0.07509
40,-0.3492,-0.23322,-0.28251,-0.32137,-0.25612,-0.54133,-0.32771,-0.19691,-0.17304,-0.11257,-0.30384,-0.19272,-0.22392,-0.20334,-0.091962,0.12157,0.18154,-0.24031,-0.10826,-0.084188,0.068763,-0.093001,-0.20661,0.085104,0.30917,0.14545,0.15811,-0.061962,0.033477,0.27812,0.25693,0.15187,0.25401,0.23284,0.032798,0.21229,0.3066,0.28046,0.082767,0.38978,1,0.33842,0.3384,0.2857,0.1905,-0.13462,0.47472,0.27674,0.20988,0.12446,0.49807,0.16947,0.34201,0.047775,-0.071835,0.11919,-0.042272,0.098087,0.1823,0.10197,0.0090957,0.092304,0.10311,0.11027,-0.070156,0.050181,0.092324,-0.1189,-0.029093,-0.23036,0.11499,0.073846,-0.11475,0.033228,-0.039605,-0.12212,-0.0053163,-0.071101,-0.077013,-0.053664
41,-0.13846,-0.060148,-0.034747,-0.050373,-0.10239,-0.07438,-0.030762,-0.1201,0.055398,0.0027477,-0.16193,-0.039071,-0.21098,-0.046691,0.030399,-0.15186,0.16949,-0.075127,-0.23856,-0.022717,0.17951,-0.094641,-0.27183,0.030027,0.20756,0.30281,0.30458,-0.13641,0.17596,0.34082,-0.10108,0.015901,0.11459,-0.028569,0.10275,0.16991,0.093481,0.16302,-0.033295,0.27016,0.33842,1,0.088226,0.29021,0.1699,0.0022707,0.20743,0.27159,0.001179,-0.28595,0.3826,0.14828,0.37581,0.14372,0.12717,0.057059,0.13746,-0.045656,0.21427,0.16808,0.12008,-0.057792,0.085973,0.16446,-0.027645,-0.074065,0.16211,0.018388,0.071853,-0.14471,0.12695,0.15907,-0.085843,0.17598,-0.20914,-0.34221,-0.24589,-0.2179,0.049654,0.29251
42,-0.23558,-0.21252,-0.21438,-0.19574,-0.28578,-0.24026,-0.23153,-0.22847,-0.21646,-0.23198,-0.32896,-0.12309,0.013823,0.04605,-0.252,-0.03091,0.20254,-0.16722,0.08329,-0.08396,0.1677,-0.063287,-0.13367,0.20019,0.29018,-0.060765,0.044664,0.2631,0.14598,0.08555,0.15885,0.36613,0.11274,-0.006759,0.14962,0.16863,0.12873,0.34043,0.023095,0.089361,0.3384,0.088226,1,-0.026644,-0.069487,-0.11004,0.10701,-0.09372,0.077994,-0.07912,0.18726,0.12561,0.040603,-0.1146,-0.086685,0.18222,0.092207,0.19171,0.10817,-0.11211,-0.34842,0.18101,-0.040485,-0.10712,-0.0073975,0.16014,-0.052435,0.085056,-0.16783,-0.012786,0.22269,-0.015699,0.096169,0.20586,0.095713,0.045385,0.07431,-0.087206,0.0026058,-0.15808
43,-0.20759,-0.054383,-0.25972,-0.18925,-0.28676,-0.082851,-0.043908,-0.015361,-0.0557,-0.15744,0.020138,-0.043692,-0.040824,0.16111,0.094018,0.19514,0.16086,-0.10658,0.016321,-0.023423,-0.11464,-0.12598,-0.2259,-0.14961,0.14134,0.25933,0.0030723,-0.077358,0.1392,-0.036093,-0.0068299,-0.17031,-0.054037,0.24826,-0.049592,-0.010212,0.16663,-0.13914,-0.035514,0.091494,0.2857,0.29021,-0.026644,1,0.093184,0.22816,0.24441,0.23186,-0.19246,-0.012129,0.33492,0.19397,0.32229,0.048568,0.025624,0.11008,-0.031001,-0.23074,-0.031976,0.046447,0.11327,0.080876,-0.31236,-0.10451,0.035495,0.0049371,0.17022,-0.34244,-0.2966,-0.15949,-0.062725,-0.25901,-0.14347,0.067181,0.052327,-0.11527,-0.02048,-0.072858,0.049026,0.035266
44,-0.2042,0.051213,0.022725,-0.040569,-0.04678,0.041108,-0.050903,-0.045678,0.021956,-0.063262,-0.029493,0.091104,0.017186,0.18225,0.0051118,-0.19853,-0.096835,-0.15743,-0.19691,0.099059,0.2721,0.19079,-0.071945,-0.13339,0.16434,0.29031,-0.059896,-0.046597,0.016218,0.31388,-0.022232,0.33892,0.037951,0.25941,-0.077472,0.22435,0.20608,0.14454,0.12841,0.16015,0.1905,0.1699,-0.069487,0.093184,1,-0.216,0.14885,0.27242,0.040964,0.049735,0.11613,0.22663,0.009235,0.11283,0.17829,0.12693,0.20077,-0.27026,0.16889,-0.18171,-0.024429,0.025295,0.14933,0.075701,-0.081027,0.11037,0.29043,0.22789,0.01882,0.22545,0.18811,0.23474,0.015346,0.0061568,-0.11368,-0.034314,-0.13018,0.031543,0.089494,0.3803
45,-0.19569,-0.22773,-0.29055,-0.31481,-0.31167,-0.15223,-0.26871,-0.092818,-0.11898,-0.1627,-0.24581,-0.13948,-0.17054,-0.097801,-0.10874,0.012549,0.057408,-0.036617,0.1879,-0.35894,-0.040437,-0.19435,-0.11029,0.10135,-0.070915,0.025661,-0.16522,0.19985,0.2203,-0.28565,-0.21682,0.052804,0.075734,-0.15641,-0.090652,0.097299,-0.1189,-0.046886,0.22798,-0.131,-0.13462,0.0022707,-0.11004,0.22816,-0.216,1,-0.11335,0.031,-0.015435,0.16057,0.19926,-0.090067,-0.25546,0.050643,0.07477,0.16176,-0.060404,0.044781,-0.06553,-0.1547,0.048367,0.080684,-0.34081,-0.0081023,0.10027,0.19048,-0.0061988,0.049699,-0.084019,-0.21789,-0.081862,-0.21358,-0.20768,-0.17064,-0.20799,0.20131,-0.21207,0.045162,0.12452,-0.082071
46,-0.19253,-0.014547,-0.0042454,-0.10917,-0.098744,-0.095256,-0.059414,-0.16464,0.056061,0.007218,-0.025361,-0.022596,-0.19456,0.035631,0.087061,-0.069458,-0.086642,0.0071219,-0.14065,-0.086313,0.3047,0.076774,0.020912,-0.032039,-0.050715,0.011711,0.12689,-0.072316,0.16223,0.18792,0.042117,-0.14226,0.13107,0.10288,0.0025794,0.18637,0.19236,-0.18233,0.031109,0.11382,0.47472,0.20743,0.10701,0.24441,0.14885,-0.11335,1,-0.097903,0.25502,0.18205,0.26711,0.40149,0.12243,0.3812,0.047783,0.091151,0.11056,-0.032088,-0.031368,0.0079052,-0.043988,0.22086,-0.097947,-0.033311,-0.11569,-0.27768,-0.18377,-0.21901,-0.063302,-0.0020643,-0.08008,-0.0023817,-0.018493,-0.19957,-0.078302,-0.21259,-0.0079713,-0.20274,0.11732,0.19313
47,-0.32227,-0.20107,-0.37492,-0.16381,-0.19014,-0.28111,-0.13893,-0.16301,-0.18312,-0.31863,-0.40659,-0.15283,-0.17156,-0.038898,-0.25337,0.075747,0.17216,-0.10073,-0.15584,0.025648,-0.1458,-0.081359,-0.12212,0.21466,0.45588,-0.00098339,0.1747,0.071352,0.20464,0.035854,0.34179,0.33838,-0.07604,-0.19111,0.12345,0.20378,0.13605,0.22235,-0.022491,0.15703,0.27674,0.27159,-0.09372,0.23186,0.27242,0.031,-0.097903,1,0.011765,-0.13905,0.26088,0.033977,0.14323,-0.039953,-0.12417,-0.086422,-0.054933,-0.1618,0.27808,-0.071652,0.12711,-0.18958,-0.080141,0.04779,-0.11966,0.20215,0.23136,0.15209,0.1137,-0.33289,-0.13354,0.055336,-0.072921,-0.1034,-0.070582,0.0098687,-0.10481,-0.055695,-0.16066,-0.0068805
48,-0.059437,0.14739,0.050177,0.065458,0.069925,0.028305,0.15121,-0.12666,0.011822,0.033934,-0.069048,-0.15359,-0.14107,0.32395,-0.097902,0.095449,-0.12107,0.057514,-0.35967,-0.14035,0.28662,-0.16199,0.050382,-0.12624,0.1076,0.17026,0.097853,0.031261,0.0047951,0.16237,0.059347,0.28756,0.22458,-0.047827,0.10079,0.29865,-0.10343,0.15143,0.13812,0.20388,0.20988,0.001179,0.077994,-0.19246,0.040964,-0.015435,0.25502,0.011765,1,0.13968,-0.072712,0.032485,-0.070296,0.21156,-0.27629,0.13379,0.1456,0.16652,-0.033286,-0.19209,-0.0022985,0.10494,0.032883,0.28268,0.19118,-0.045119,-0.16906,-0.078414,-0.0072813,0.0048316,-0.05153,0.14816,0.092858,-0.29809,0.014549,0.11143,0.12281,-0.10403,0.099073,-0.11561
49,0.10157,0.0072157,0.19657,0.015611,0.11513,0.1493,0.06916,0.15252,0.11453,0.16939,0.20964,0.21496,-0.13157,-0.09779,0.0076676,-0.10008,-0.31326,0.18108,0.14897,0.0090763,-0.12964,0.19624,0.17135,-0.012133,-0.12615,0.077331,-0.054507,0.21824,-0.035025,-0.069899,0.10964,0.13595,0.19441,-0.09274,0.1995,0.0064963,-0.041534,-0.15275,0.016288,-0.12595,0.12446,-0.28595,-0.07912,-0.012129,0.049735,0.16057,0.18205,-0.13905,0.13968,1,0.1081,-0.024731,-0.17884,0.23905,0.18008,0.36697,-0.13526,0.28737,-0.19446,0.077577,0.010987,0.18331,-0.081849,0.015786,-0.07583,-0.059049,-0.082443,-0.1857,0.18265,0.12741,-0.064126,-0.069107,-0.088272,-0.14701,0.26941,0.38197,-0.13865,-0.016783,0.30393,-0.24122
50,-0.014773,-0.075282,-0.188,-0.056084,-0.13765,-0.076197,-0.16128,0.069166,-0.0020617,-0.036213,-0.30071,0.15332,-0.070389,-0.10963,0.0079938,0.060068,0.21045,0.056948,0.18222,-0.12555,-0.00263,-0.106,-0.091297,0.23916,0.13116,0.21476,0.0086409,0.085033,0.16654,0.15705,0.1942,0.25526,0.17286,0.14162,-0.0020859,0.10562,0.15091,0.22548,0.18652,0.12747,0.49807,0.3826,0.18726,0.33492,0.11613,0.19926,0.26711,0.26088,-0.072712,0.1081,1,0.072595,0.029019,0.30967,-0.049108,0.11704,0.093414,-0.10313,0.26299,0.073919,0.19079,0.23134,-0.31521,-0.016394,-0.16901,0.038536,0.01784,-0.15081,-0.041544,-0.14646,0.076378,-0.026733,0.029463,0.16888,-0.26624,-0.18401,-0.35625,-0.0097609,0.15743,0.14073
51,-0.14922,-0.04384,-0.011315,0.1083,0.017442,-0.048791,0.025153,-0.24537,-0.073242,-0.10603,-0.023312,-0.055832,-0.01563,0.074622,0.088172,-0.10618,0.26761,0.11196,-0.20748,-0.090212,0.003828,0.088181,-0.028672,-0.26075,-0.13335,-0.09625,0.14093,-0.1185,0.25934,0.2112,-0.078965,0.028801,-0.013846,0.0311,-0.054969,0.06463,0.060179,-0.11384,0.11203,-0.085333,0.16947,0.14828,0.12561,0.19397,0.22663,-0.090067,0.40149,0.033977,0.032485,-0.024731,0.072595,1,0.22196,0.11183,0.21307,0.36853,0.17243,-0.1936,0.18594,-0.30577,-0.19135,-0.019795,-0.031078,0.063043,-0.038657,0.1282,-0.076341,0.054534,0.073688,0.21336,0.18681,0.0088523,0.0082223,0.16864,0.032796,-0.073645,-0.059195,-0.10531,0.26742,0.22091
52,0.036454,0.11059,0.047927,0.21579,0.13041,-0.088322,0.12097,0.19552,-0.056902,-0.01317,0.080066,-0.068586,0.06386,0.097587,0.34805,0.37972,0.2645,0.22963,-0.31661,0.064795,0.13095,-0.18482,-0.28655,-0.13097,0.21123,0.28098,0.17613,-0.39993,-0.01253,0.14791,-0.023381,-0.076753,0.19128,0.16456,-0.13989,-0.083816,0.1184,-0.11272,-0.20179,0.18932,0.34201,0.37581,0.040603,0.32229,0.009235,-0.25546,0.12243,0.14323,-0.070296,-0.17884,0.029019,0.22196,1,0.078257,-0.13163,-0.00921,0.066158,-0.079921,0.35487,0.060924,0.093038,-0.10786,-0.069097,0.063782,0.077813,0.059352,0.11219,-0.13638,-0.039799,0.093756,-0.13004,0.056548,0.0073622,0.26288,0.055256,-0.19862,0.0869,0.024432,-0.064251,0.15572
53,0.17528,0.1882,0.11671,0.19409,0.34313,0.20928,0.060699,0.14954,0.17597,-0.029826,-0.03005,0.34797,-0.0535,0.14531,0.16907,-0.13287,0.039854,0.20244,-0.14134,-0.05756,0.18908,-0.007913,0.1464,0.14335,-0.045182,0.22014,0.23763,0.027877,0.24006,0.054706,-0.1224,0.030342,0.24482,0.1336,0.1138,0.18352,0.17515,-0.18377,0.076834,-0.18441,0.047775,0.14372,-0.1146,0.048568,0.11283,0.050643,0.3812,-0.039953,0.21156,0.23905,0.30967,0.11183,0.078257,1,0.0244,0.087952,0.35172,0.020004,-0.1285,0.027887,0.085338,-0.10477,-0.23156,0.16435,0.064928,-0.16452,0.017418,-0.12272,-0.035113,0.090523,-0.24447,0.094143,-0.1155,-0.19788,-0.17478,-0.017808,-0.12331,-0.082035,0.15377,0.18873
54,-0.264,-0.40067,-0.038717,-0.2399,-0.14496,-0.063197,-0.073653,-0.09027,-0.19549,0.033009,-0.12038,0.061688,-0.25159,-0.49991,-0.05403,-0.36774,-0.22648,-0.22795,-0.058601,0.21257,0.032821,0.041806,0.17629,-0.0028166,-0.11802,0.069967,-0.22263,0.041548,0.11034,0.10021,-0.30015,-0.041878,-0.16262,-0.10156,0.20512,0.053038,0.10155,-0.17765,0.24274,-0.15989,-0.071835,0.12717,-0.086685,0.025624,0.17829,0.07477,0.047783,-0.12417,-0.27629,0.18008,-0.049108,0.21307,-0.13163,0.0244,1,0.16513,0.1854,-0.1145,-0.031853,0.18758,0.043838,0.10783,0.024216,0.066121,-0.026164,-0.13208,-0.095704,0.32014,0.11673,0.1659,-0.10036,-0.22582,-0.12972,-0.031615,-0.17604,-0.019628,-0.35099,-0.17171,-0.15401,0.065087
55,-0.012403,-0.13277,0.033579,-0.062508,-0.030501,-0.091096,-0.056477,0.012627,0.0027821,0.0071004,0.036223,0.20828,-0.10837,0.17766,-0.026139,-0.21103,-0.066601,0.012503,0.18904,-0.13013,0.030157,0.14033,0.23677,0.10759,0.062501,-0.05837,-0.11488,-0.098724,0.13528,0.10378,0.028714,0.19996,-0.011257,-0.061555,0.18713,0.15237,-0.13806,-0.072574,0.28945,0.0068981,0.11919,0.057059,0.18222,0.11008,0.12693,0.16176,0.091151,-0.086422,0.13379,0.36697,0.11704,0.36853,-0.00921,0.087952,0.16513,1,-0.060856,0.17903,-0.044449,0.026984,-0.17372,0.13432,0.051971,0.04324,-0.082619,0.1812,-0.10612,-0.11855,0.1704,0.06954,0.11888,-0.037076,-0.25054,0.1214,0.23568,-0.0080235,-0.057757,0.3138,0.2843,-0.14275
56,-0.15348,-0.14203,-0.113,-0.034541,-0.075967,0.031887,-0.16902,-0.16838,-0.18132,-0.042741,-0.23739,-0.18371,0.064199,0.028325,-0.0063877,-0.099763,0.0058948,-0.0043042,-0.27905,-0.014354,0.27814,-0.14155,0.22283,-0.020387,0.084824,0.18479,0.3688,0.099606,0.18666,0.039285,-0.20549,0.20034,0.22788,0.10234,-0.009884,0.10872,0.44726,0.032969,0.1953,0.03081,-0.042272,0.13746,0.092207,-0.031001,0.20077,-0.060404,0.11056,-0.054933,0.1456,-0.13526,0.093414,0.17243,0.066158,0.35172,0.1854,-0.060856,1,-0.16094,0.069219,-0.17279,0.089193,-0.13575,-0.33866,0.048805,0.28419,0.017623,-0.087973,0.14126,-0.074561,0.22031,-0.028373,0.26234,-0.13414,0.046185,-0.32276,-0.20222,-0.18861,-0.017028,-0.0737,0.15551
57,0.06299,-0.015025,0.18877,-0.1094,-0.059288,-0.12931,-0.13287,0.0035225,0.33061,-0.063045,0.15347,0.11442,0.1007,-0.021186,-0.011346,0.024159,0.0071314,0.040895,0.11268,0.022642,-0.0046332,0.0088608,0.074771,0.062694,0.055196,0.034974,0.18674,0.24864,0.14267,-0.0093472,-0.07008,0.0049712,0.022064,0.17586,0.41132,0.25702,-0.139,0.17298,-0.27546,0.054482,0.098087,-0.045656,0.19171,-0.23074,-0.27026,0.044781,-0.032088,-0.1618,0.16652,0.28737,-0.10313,-0.1936,-0.079921,0.020004,-0.1145,0.17903,-0.16094,1,0.0046224,0.050605,-0.014677,-0.12119,0.17383,0.23941,-0.054244,-0.095619,0.080551,-0.052949,-0.060836,0.067931,0.041494,0.019925,0.079314,0.08888,-0.075143,0.062518,0.21781,0.1967,-0.10444,-0.22159
58,0.00018973,-0.0084377,0.044403,0.18205,0.024239,-0.074787,0.0034177,0.13791,0.0050573,-0.08693,-0.12752,-0.093246,0.11091,-0.037469,0.17173,0.14141,0.168,0.10719,-0.13654,0.12804,-0.0091738,-0.14178,-0.2351,-0.15095,0.17095,0.035134,-0.082087,0.05359,-0.053703,0.33174,0.053694,0.22991,-0.17018,0.17889,-0.17456,0.2323,-0.082842,0.14312,0.073571,0.17916,0.1823,0.21427,0.10817,-0.031976,0.16889,-0.06553,-0.031368,0.27808,-0.033286,-0.19446,0.26299,0.18594,0.35487,-0.1285,-0.031853,-0.044449,0.069219,0.0046224,1,-0.11857,0.081586,0.038801,-0.093611,0.068329,0.099652,0.055481,0.15523,0.21362,0.070015,0.074196,0.02805,0.1509,0.25055,0.43243,-0.14463,-0.20131,-0.0867,0.075588,0.039976,0.40473
59,0.14643,0.0052399,0.20401,0.10092,0.24031,-0.03516,0.08118,0.37934,0.13644,0.38997,-0.065459,0.31123,-0.18928,-0.13703,0.11263,0.0096748,0.019236,0.0015884,0.21306,0.31694,-0.18672,0.30731,0.1244,0.14644,-0.066916,0.24208,-0.076595,-0.036502,-0.12473,0.044406,-0.044416,-0.30636,-0.048552,-0.12905,0.2082,0.071816,-0.023338,-0.15551,-0.088643,0.072817,0.10197,0.16808,-0.11211,0.046447,-0.18171,-0.1547,0.0079052,-0.071652,-0.19209,0.077577,0.073919,-0.30577,0.060924,0.027887,0.18758,0.026984,-0.17279,0.050605,-0.11857,1,-0.13634,0.047681,0.098937,-0.25844,-0.076618,-0.17656,0.25426,0.066388,0.002163,-0.052569,0.017279,-0.18946,-0.19925,0.033533,0.00025203,-0.16998,0.04513,-0.080194,0.0072063,-0.096573
60,0.097318,0.099666,0.011147,0.095007,0.017779,0.068338,0.22268,0.11058,0.11236,0.17644,0.091534,-0.099737,0.19027,-0.13753,0.15903,0.26466,-0.040839,0.094766,-0.15696,-0.052657,-0.16454,-0.21772,0.0048766,-0.0064753,-0.11915,-0.039805,0.036555,-0.21832,-0.15904,0.10282,0.080571,-0.17523,0.15038,0.046191,-0.043366,-0.14315,-0.033964,-0.12111,-0.1062,-0.043899,0.0090957,0.12008,-0.34842,0.11327,-0.024429,0.048367,-0.043988,0.12711,-0.0022985,0.010987,0.19079,-0.19135,0.093038,0.085338,0.043838,-0.17372,0.089193,-0.014677,0.081586,-0.13634,1,-0.051284,-0.025662,0.11878,0.21732,-0.23346,-0.046288,-0.015478,0.058633,-0.1654,-0.036025,0.19651,0.073729,0.16415,-0.21821,-0.24237,-0.033111,0.12079,-0.26231,0.13123
61,-0.1438,-0.15558,-0.15715,-0.14866,-0.34362,0.0086093,-0.0062234,-0.21452,-0.19805,-0.072145,-0.070565,-0.048993,-0.37013,0.1168,-0.014826,-0.089364,-0.26687,-0.17689,0.1509,-0.058493,0.073909,-0.13646,-0.050276,0.11102,0.22617,0.19728,-0.36013,0.10227,0.091743,-0.18,0.12595,0.17061,-0.20196,-0.00048868,0.11953,-0.12311,-0.19044,0.083284,0.31457,-0.028569,0.092304,-0.057792,0.18101,0.080876,0.025295,0.080684,0.22086,-0.18958,0.10494,0.18331,0.23134,-0.019795,-0.10786,-0.10477,0.10783,0.13432,-0.13575,-0.12119,0.038801,0.047681,-0.051284,1,-0.076237,-0.06518,-0.16584,-0.23628,-0.3269,-0.05111,-0.0098161,0.26487,-0.12664,-0.12567,0.025597,-0.068795,-0.079486,-0.05892,-0.0049377,0.041457,0.25613,-0.1185
