,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
26,0.64142,0.60474,0.67362,0.64177,0.58785,0.56828,0.64064,0.62426,0.53664,0.60031,0.57212,0.58563,0.62165,0.70666,0.63351,0.71457,0.47115,0.58454,0.47199,0.56876,0.70528,0.56586,0.50475,0.40142,0.54602,0.41408,1,0.36225,0.60764,0.4642,0.39239,0.46232,0.46974,0.36131,0.16015,0.18225,-0.17887,0.24041,0.098961,0.042656,-0.030233,-0.11028,-0.046339,0.02888,-0.045102,-0.052812,-0.17159,0.096035,-0.090436,-0.19098,-0.070549,-0.062029,-0.11885,-0.06875,0.063284,-0.24455,0.0043481,0.097576,-0.060787,-0.17192,0.17143,-0.052874,0.066718,-0.058497,-0.045184,0.087992,-0.3875,0.088132,-0.37024,-0.29824,0.060877,-0.051473,-0.42137,-0.18013,0.10725,-0.032052,0.064914,0.15994,-0.13423,-0.20447,0.24498,-0.10636,0.10181,0.010334,-0.040117,0.1199,0.10437,0.064061,0.16375,0.19879,0.13514,0.016706,0.033845,0.17062,-0.20148
27,0.59215,0.59524,0.58303,0.62182,0.51055,0.5514,0.61012,0.44119,0.61513,0.61883,0.59628,0.57454,0.60394,0.51282,0.49523,0.46085,0.58662,0.50669,0.58804,0.53187,0.4275,0.53211,0.49552,0.44441,0.41524,0.46709,0.36225,1,0.50437,0.36104,0.46451,0.48301,0.27968,0.47652,-0.13564,0.26304,0.16581,0.10305,0.16541,0.0863,0.28704,0.11236,0.06474,0.036591,-0.29777,-0.028029,-0.32375,-0.12919,-0.34693,-0.06534,-0.23246,0.13281,0.031809,0.040943,-0.0082628,-0.042078,-0.13458,0.072611,0.082811,0.20206,0.016576,0.026763,-0.044108,-0.13496,0.052508,0.17631,-0.031022,0.16082,-0.10595,0.094355,-0.11156,0.0082879,-0.04963,-0.12402,-0.19222,-0.145,0.06942,0.28621,-0.28773,-0.15163,0.2364,0.081599,0.15558,-0.13932,0.15811,-0.016446,0.16199,-0.091116,0.068693,0.25523,0.16155,0.12503,0.02005,0.025675,-0.049052
28,0.68922,0.68528,0.76078,0.74422,0.69185,0.58749,0.63923,0.65076,0.61114,0.65362,0.64247,0.66219,0.69578,0.67755,0.65133,0.71768,0.53341,0.64521,0.58319,0.62472,0.63041,0.46912,0.66666,0.41271,0.59834,0.50046,0.60764,0.50437,1,0.48274,0.5054,0.54075,0.58159,0.46509,0.052218,0.25743,0.056059,0.089053,0.037635,0.049179,0.28435,0.096989,0.037172,0.033813,-0.10342,0.10671,-0.37364,-0.083462,-0.20577,-0.25972,-0.048244,-0.075917,-0.15534,0.12857,0.042103,0.089916,0.042319,0.056324,-0.015491,-0.03757,0.041546,-0.14886,-0.023392,0.24588,0.088363,0.05243,-0.16025,0.049166,-0.28071,-0.14135,0.009065,0.13702,-0.1446,-0.07946,0.041196,-0.12231,-0.232,0.14287,-0.15299,-0.21405,0.023291,0.0021212,0.070396,-0.063765,0.10279,0.053636,0.2872,-0.018632,0.060453,0.1006,0.2687,0.10006,0.021824,0.22064,-0.10993
29,0.51637,0.63115,0.62091,0.57519,0.56837,0.51101,0.58758,0.44019,0.57293,0.47859,0.57823,0.57097,0.55996,0.50055,0.55388,0.56465,0.46837,0.50282,0.45206,0.48434,0.50497,0.58502,0.5794,0.51226,0.4464,0.41144,0.4642,0.36104,0.48274,1,0.39693,0.46496,0.6108,0.34967,0.26162,0.30835,0.038147,0.030485,0.15507,0.031748,0.030899,0.24886,0.20259,-0.11182,-0.06228,-0.083897,-0.23685,0.094294,0.031977,-0.01402,-0.18696,-0.15277,0.088103,-0.086889,0.2536,-0.24111,-0.20502,0.076898,-0.0289,0.12726,-0.05424,0.051028,-0.20911,-0.029393,-0.05096,-0.14728,-0.072094,0.04812,-0.19459,0.093264,-0.11476,0.26131,-0.23088,-0.23962,0.090388,-0.20404,-0.061472,0.142,0.12815,-0.23544,0.083348,-0.18254,0.13649,0.0041888,0.133,0.095717,0.3567,0.13078,0.14709,0.080505,0.34939,0.15115,0.099319,0.25577,0.23331
30,0.6134,0.67951,0.61586,0.71049,0.70447,0.54381,0.68644,0.62,0.6117,0.62599,0.69683,0.6139,0.63614,0.4385,0.70385,0.58591,0.49136,0.52767,0.60632,0.52772,0.47556,0.46156,0.48698,0.37442,0.58393,0.58427,0.39239,0.46451,0.5054,0.39693,1,0.51316,0.59522,0.35531,-0.023733,0.30315,0.33441,0.011701,0.20488,-0.017071,0.23039,-0.09322,0.027703,-0.04385,0.12981,0.11567,-0.24541,0.045828,0.048858,-0.21787,-0.069435,-0.12206,0.091323,0.16472,0.19167,-0.34577,-0.017187,0.18455,-0.13298,0.14372,0.23971,-0.1237,0.21277,-0.0013766,0.086705,0.054265,-0.1342,0.25475,-0.17954,-0.21417,0.036445,0.25419,-0.080655,-0.20495,-0.047971,-0.32775,-0.0687,0.1379,-0.1817,-0.23483,0.32577,0.13913,0.12131,-0.12613,0.25955,0.14207,0.22616,-0.073393,0.13427,0.19864,0.17687,0.051481,-0.022941,-0.094912,0.089693
31,0.50373,0.57979,0.63494,0.64248,0.63639,0.52326,0.64321,0.47505,0.62499,0.39969,0.67749,0.56908,0.52276,0.50032,0.50267,0.50127,0.60516,0.4323,0.46159,0.42371,0.48959,0.52223,0.56206,0.53931,0.37811,0.4201,0.46232,0.48301,0.54075,0.46496,0.51316,1,0.39811,0.53552,0.3114,0.15275,0.081113,0.21761,-0.074819,0.22115,0.4565,0.070075,0.38611,-0.029451,-0.091954,-0.11801,0.038471,0.14914,-0.084465,-0.087566,0.05546,-0.21799,-0.0036236,0.039002,0.19609,-0.32563,0.099461,-0.024329,0.19703,0.089234,0.14947,-0.043112,0.058273,-0.063876,0.061342,-0.010361,0.065695,0.278,-0.19135,-0.24651,-0.10089,0.040851,-0.1155,-0.2379,-0.1139,-0.40786,-0.21014,0.18224,0.044959,-0.20947,0.43379,0.038725,0.35517,-0.29327,0.0032033,0.16433,0.31187,0.078865,0.061768,0.23941,0.14665,-0.040785,-0.0097431,0.005584,0.046704
32,0.68936,0.70694,0.64902,0.74218,0.72368,0.56947,0.61166,0.59633,0.66151,0.64646,0.61779,0.59801,0.62754,0.54676,0.62783,0.57805,0.43065,0.49107,0.60905,0.56547,0.53,0.51509,0.59563,0.49056,0.48329,0.54516,0.46974,0.27968,0.58159,0.6108,0.59522,0.39811,1,0.5352,0.079674,0.24037,0.10032,-0.01505,0.12237,0.092135,0.29892,-0.0053864,-0.069314,0.040706,0.090076,-0.002603,-0.24723,-0.0071869,-0.02454,-0.34851,-0.04377,-0.14764,-0.13708,0.096849,0.20122,-0.15427,-0.020409,0.060993,0.047117,-0.025729,0.018322,-0.23881,-0.079582,0.1642,0.0058481,-0.16601,-0.1266,-0.060038,-0.2267,-0.0057214,0.0080649,0.3535,-0.17246,-0.16571,-0.067237,-0.18611,-0.074688,0.1465,0.086946,-0.072916,0.069741,-0.095347,0.0019357,-0.017699,0.21353,0.26784,0.25223,0.080349,0.050074,-0.12792,0.15349,-0.016392,0.090268,0.23839,0.084116
33,0.57043,0.66516,0.66861,0.66154,0.60242,0.59861,0.59835,0.50325,0.61502,0.52783,0.65437,0.49736,0.60093,0.58253,0.51593,0.56236,0.56411,0.43483,0.562,0.58572,0.46048,0.57766,0.44712,0.50943,0.31512,0.52104,0.36131,0.47652,0.46509,0.34967,0.35531,0.53552,0.5352,1,0.25085,0.27961,0.23602,0.18456,-0.039433,0.29307,0.33885,0.1178,0.013557,-0.043067,-0.0044948,-0.027567,-0.0066498,-0.14793,-0.024446,0.033186,-0.082312,0.024828,0.058949,0.13859,0.1519,-0.18626,-0.016073,0.2013,0.24481,0.036387,-0.086116,-0.13396,-0.2278,0.06744,-0.071545,0.38082,-0.099189,0.27297,-0.13616,-0.10504,-0.097887,0.10965,-0.011573,-0.070278,0.0081261,-0.32807,-0.047406,0.28186,0.035805,-0.18138,0.10329,-0.040048,0.20878,-0.089829,0.058018,0.24027,0.20514,0.012301,-0.10829,-0.019114,0.29897,-0.19178,0.22921,0.48148,-0.16168
34,0.13397,0.15033,0.1073,0.071404,0.19344,0.18855,0.20163,0.14238,0.052431,0.11924,0.15446,0.24261,0.010322,0.16365,0.23592,0.21553,0.28114,0.053546,-0.10729,0.22075,0.18158,0.26713,0.18024,0.22873,-0.0082533,0.1893,0.16015,-0.13564,0.052218,0.26162,-0.023733,0.3114,0.079674,0.25085,1,-0.026941,-0.094063,0.10335,0.051516,0.039139,-0.13921,0.10454,-0.13758,0.10403,-0.023204,-0.21303,-0.011598,0.2051,-0.13538,0.18524,-0.095251,-0.059296,0.22137,-0.040028,0.17367,-0.037746,0.089028,0.02865,0.12667,-0.11282,-0.2591,-0.090187,-0.1582,-0.042593,-0.033375,0.021866,-0.11216,-0.015822,-0.12479,-0.080726,-0.2627,-0.036375,-0.077465,-0.069446,-0.023608,-0.20077,-0.17079,0.17554,0.20871,-0.13391,0.094855,-0.088474,0.27214,0.057179,-0.047215,0.19724,0.15624,0.01064,0.012297,0.02615,-0.034107,-0.26266,0.094318,0.30047,0.0037646
35,0.30211,0.45445,0.23964,0.30463,0.2392,0.39208,0.42494,0.34538,0.38231,0.27129,0.33327,0.2827,0.39205,0.13833,0.24406,0.33073,0.37395,0.49345,0.36611,0.24574,0.32541,0.35359,0.3318,0.43358,0.35938,0.19648,0.18225,0.26304,0.25743,0.30835,0.30315,0.15275,0.24037,0.27961,-0.026941,1,0.13807,-0.12777,0.2912,0.036602,0.19681,0.032372,-0.14422,0.089422,0.05859,-0.20959,-0.099501,-0.14604,-0.0047648,-0.033495,-0.19195,0.13812,0.13899,-0.019022,0.10364,0.045914,0.10105,0.25204,0.25647,-0.037084,0.017286,-0.35347,-0.12009,-0.17146,0.10486,-0.048644,0.036858,0.10007,0.071845,0.043799,0.053057,0.12069,0.062825,0.029553,-0.061572,-0.13462,0.035653,0.19136,-0.25536,-0.18763,-0.086691,-0.36395,0.12236,-0.063604,0.2594,0.17403,0.23465,-0.086338,-0.11297,-0.086414,0.03259,-0.077124,0.11936,0.12306,-0.12434
36,0.017564,0.047962,0.07079,0.29989,0.13249,0.11212,0.080169,0.072087,0.088746,0.074949,0.089941,-0.011753,0.22264,0.1244,0.03327,0.026673,0.1179,0.16647,0.20213,0.20355,0.034623,0.12708,0.08803,-0.046802,0.1997,0.088377,-0.17887,0.16581,0.056059,0.038147,0.33441,0.081113,0.10032,0.23602,-0.094063,0.13807,1,0.044118,0.0060716,0.12767,0.085285,-0.11247,-0.043303,-0.16177,0.25381,-0.013836,-0.0041233,-0.10134,0.023844,-0.098697,0.032277,-0.037953,0.24376,0.0156,0.0069221,-0.022882,0.034579,0.0666,0.02564,0.037281,0.18606,-0.28648,0.12572,-0.18252,0.18242,0.24433,0.035911,0.21027,0.086856,0.1106,0.1224,0.058364,-0.013041,0.21976,-0.041676,-0.19071,-0.011814,-0.055933,-0.17335,-0.1208,0.0089537,-0.024278,-0.058309,0.021365,0.10111,-0.12039,0.13353,-0.19897,-0.049337,0.10354,0.12371,0.034769,0.26585,0.11016,0.20498
37,0.20062,0.095611,0.18431,0.16786,0.28437,0.26768,0.12576,0.11764,0.15426,0.17885,0.18259,0.16896,0.15103,0.30117,0.26655,0.22873,0.12756,0.22929,0.25153,0.13169,0.29014,0.16754,0.18351,0.22374,0.085149,0.089176,0.24041,0.10305,0.089053,0.030485,0.011701,0.21761,-0.01505,0.18456,0.10335,-0.12777,0.044118,1,-0.048797,0.22392,0.078927,0.093141,0.036482,-0.16338,-0.12912,0.028146,0.059039,-0.043769,-0.20062,0.29625,-0.20107,-0.076928,0.14163,0.054503,0.24697,-0.22155,-0.051104,-0.023323,0.072415,0.098938,0.26062,-0.010331,0.20963,-0.2263,-0.10415,0.11469,-0.29166,0.089792,-0.12598,-0.14083,-0.032381,-0.12549,-0.019409,-0.011878,0.10339,0.041802,0.053173,0.044892,0.25389,-0.094106,0.19946,-0.040614,-0.062553,0.20854,-0.12623,-0.15201,0.19284,-0.058667,0.19562,0.24154,-0.0066828,-0.13552,-0.16154,0.11268,-0.11995
38,0.18315,0.1375,0.047265,0.089454,0.045193,0.21581,0.236,0.034457,0.059549,0.23858,0.087483,0.179,0.044832,0.016448,0.079867,0.12784,0.16318,0.13691,0.093392,0.17614,0.10031,0.050675,0.11185,0.17092,0.29973,0.3317,0.098961,0.16541,0.037635,0.15507,0.20488,-0.074819,0.12237,-0.039433,0.051516,0.2912,0.0060716,-0.048797,1,-0.12371,0.055585,0.088794,-0.29978,0.13008,0.18176,0.0066436,-0.082611,0.17443,-0.14403,0.039081,-0.086339,0.26501,0.26683,-0.1382,-0.048613,-0.090059,0.011303,0.20309,-0.20387,-0.02151,0.018147,0.076477,-0.0062595,-0.088583,0.11665,-0.0075376,0.00036536,0.15448,-0.089907,0.26085,-0.26084,-0.081515,-0.139,0.33255,-0.2538,0.12982,0.14824,0.24722,-0.14778,0.20893,-0.063734,-0.29333,-0.10871,0.16789,0.18586,0.15154,0.16103,-0.11218,0.33945,0.15652,0.049863,0.14969,-0.14602,0.074761,-0.039315
39,0.073539,0.096413,0.13899,0.1535,0.089414,0.13242,0.15373,0.12615,0.17872,0.11664,0.13694,-0.026587,0.17238,0.064428,-0.030289,0.20931,0.12405,0.004979,0.11046,0.19651,0.10134,0.24252,0.03851,0.36054,0.10978,0.10667,0.042656,0.0863,0.049179,0.031748,-0.017071,0.22115,0.092135,0.29307,0.039139,0.036602,0.12767,0.22392,-0.12371,1,0.16386,-0.050173,0.19458,-0.036868,0.3698,0.19351,0.10407,-0.27516,0.15214,-0.045461,-0.17354,-0.10577,0.13683,-0.22393,0.052046,0.11461,0.16213,-0.1926,0.0098645,0.094504,0.074654,-0.015047,-0.063884,-0.06974,0.20349,0.20716,0.15896,-0.031227,-0.27908,-0.058971,0.031609,0.17542,0.24042,0.14362,-0.036735,0.037961,-0.12072,0.32441,-0.0031496,-0.11732,0.047385,0.084715,0.25569,0.0062893,0.15225,0.1905,0.012277,0.17942,-0.010048,-0.27755,-0.035831,-0.052305,-0.011726,0.1728,-0.02887
40,0.26997,0.26535,0.25089,0.21962,0.27765,0.30975,0.28594,0.22821,0.32488,0.19972,0.31804,0.21276,0.23173,0.22524,0.17866,0.011129,0.15417,0.14442,0.3671,0.12483,0.18038,0.11965,0.21979,0.30431,0.19512,0.13121,-0.030233,0.28704,0.28435,0.030899,0.23039,0.4565,0.29892,0.33885,-0.13921,0.19681,0.085285,0.078927,0.055585,0.16386,1,0.15199,0.072205,0.080249,-0.010095,0.10994,0.17014,-0.21328,-0.17295,0.0091883,0.13854,0.029451,-0.14912,0.18939,0.078737,0.020197,0.1081,-0.11478,0.18309,-0.069062,0.11546,-0.1236,0.0081938,0.21615,0.22578,-0.17917,0.05423,0.08637,0.11685,-0.094245,-0.14065,-0.031444,0.13292,0.12612,-0.15866,-0.083695,0.0034847,0.11398,-0.069672,-0.080121,0.25526,0.013039,-0.032355,-0.13315,0.18391,-0.0044384,0.10931,0.021657,-0.088823,0.027436,0.057323,0.046403,0.038517,-0.19401,-0.16144
41,-0.042715,0.061218,0.12635,-0.025228,0.015141,0.08923,0.061054,-0.013277,-0.10145,-0.020058,0.083512,0.12737,0.071759,0.030767,0.097443,0.044349,0.0061851,-0.039357,-0.12183,-0.063038,-0.080328,-0.087937,0.027077,-0.02297,-0.07575,0.068688,-0.11028,0.11236,0.096989,0.24886,-0.09322,0.070075,-0.0053864,0.1178,0.10454,0.032372,-0.11247,0.093141,0.088794,-0.050173,0.15199,1,0.12742,0.027546,-0.15445,0.0073655,0.101,0.056504,-0.25258,0.14355,-0.064683,0.081522,0.18934,0.1245,-0.17375,0.064639,-0.23578,-0.099449,-0.074347,0.09003,-0.21508,0.16022,0.050437,0.23626,0.10496,-0.036083,0.17978,0.089379,0.087427,-0.045091,-0.20291,0.1607,0.19252,0.14463,-0.10615,-0.073247,0.10583,0.043141,0.045427,0.17355,-0.13755,0.11967,-0.068755,-0.28102,-0.12004,0.066223,0.044922,0.05874,-0.0041259,-0.10445,0.29936,0.040376,-0.068049,0.15761,0.13451
42,-0.14781,-0.010299,0.16882,0.10702,0.15329,-0.026363,0.073089,-0.036429,0.15499,-0.047432,0.060754,0.010113,0.0063601,-0.0074752,-0.019269,0.033013,-0.013293,-0.0044155,-0.083659,0.00062763,0.042711,0.044527,0.079133,0.13459,0.024629,0.10225,-0.046339,0.06474,0.037172,0.20259,0.027703,0.38611,-0.069314,0.013557,-0.13758,-0.14422,-0.043303,0.036482,-0.29978,0.19458,0.072205,0.12742,1,-0.032974,-0.21079,0.11041,0.19259,0.029673,0.033938,0.0010273,0.24424,-0.22452,0.049726,-0.075515,0.26924,-0.32943,-0.22726,-0.14314,0.1632,0.32902,0.16345,0.062639,-0.024973,-0.018451,-0.23207,-0.010388,0.27515,0.041449,0.19139,-0.083824,0.0149,0.13829,0.17445,-0.20006,0.0185,-0.31704,-0.15263,0.044834,0.10441,0.018962,0.19475,0.12916,0.079205,-0.41057,-0.073432,-0.082293,0.019328,0.058247,0.11996,0.07911,0.11187,0.2026,0.055928,-0.20014,0.2127
43,-0.025615,0.054354,-0.07975,0.040399,-0.043573,0.093485,0.1704,0.10502,-0.01772,0.11707,-0.12057,0.064554,-0.013935,-0.03633,0.018456,-0.0097752,-0.0032374,-0.093029,-0.12325,0.065926,0.047503,-0.042528,-0.028402,0.16688,0.0015672,0.051008,0.02888,0.036591,0.033813,-0.11182,-0.04385,-0.029451,0.040706,-0.043067,0.10403,0.089422,-0.16177,-0.16338,0.13008,-0.036868,0.080249,0.027546,-0.032974,1,0.0061659,-0.035686,-0.18825,0.13064,-0.40457,-0.14396,0.046004,0.27046,-0.24771,0.1359,-0.13478,0.13685,0.016202,-0.098829,0.18927,-0.17116,0.098211,-0.23535,-0.01328,0.0033199,0.11757,0.050151,0.12072,-0.23736,-0.021105,0.036842,-0.08302,0.26745,0.26846,-0.18611,-0.29926,-0.010456,-0.030999,0.049884,-0.33485,0.32786,-0.026524,0.19079,0.16855,-0.30338,0.18454,0.11502,0.018493,0.03387,0.21488,-0.25527,-0.097139,0.3548,0.22078,-0.025868,-0.019084
44,-0.12104,-0.099717,-0.15066,-0.016055,-0.10988,-0.072952,-0.051063,-0.066925,-0.16478,-0.12667,-0.13677,-0.24341,-0.15697,-0.19295,-0.11584,0.027106,-0.15425,-0.12396,-0.057908,-0.064495,-0.061878,-0.15772,-0.010826,0.043814,0.058793,0.10733,-0.045102,-0.29777,-0.10342,-0.06228,0.12981,-0.091954,0.090076,-0.0044948,-0.023204,0.05859,0.25381,-0.12912,0.18176,0.3698,-0.010095,-0.15445,-0.21079,0.0061659,1,0.15609,0.14574,0.12243,0.31009,-0.2322,0.055703,0.085321,0.13503,0.086175,0.018582,-0.031079,0.22951,0.097543,-0.32495,-0.081758,0.042147,-0.059169,0.07946,0.14751,0.21641,0.1254,0.14719,0.057455,-0.12562,-0.023502,-0.042541,0.1553,-0.046084,0.40382,-0.024941,-0.12086,0.22539,0.14734,-0.022805,-0.019999,-0.005794,0.11774,0.057656,0.18445,0.26747,0.21889,0.12767,0.050991,0.076689,-0.2915,0.10771,-0.13865,0.21056,0.22148,-0.042644
45,0.033438,0.055559,0.093386,0.031861,0.09981,0.11319,0.089601,0.18525,0.013997,0.12356,0.067903,0.095125,0.12674,0.090329,0.13349,0.21621,-0.17579,0.053418,0.13403,-0.0038522,-0.032934,-0.033724,-0.13718,0.018259,0.25715,0.20073,-0.052812,-0.028029,0.10671,-0.083897,0.11567,-0.11801,-0.002603,-0.027567,-0.21303,-0.20959,-0.013836,0.028146,0.0066436,0.19351,0.10994,0.0073655,0.11041,-0.035686,0.15609,1,0.045741,-0.10392,0.039163,0.060278,-0.062374,-0.089032,-0.062953,-0.0020724,-0.10039,0.16803,-0.10829,-0.1529,-0.089874,0.21586,0.0072392,0.20207,0.12872,0.25539,-0.0064001,0.16305,-0.079204,-0.20304,0.018072,-0.38348,-0.054036,0.19438,0.16368,-0.060023,0.046974,0.17374,-0.14572,0.17123,-0.042736,-0.038476,0.0012246,0.14067,-0.068142,-0.028356,0.24021,0.10798,0.16723,-0.20293,0.12252,-0.076949,0.21937,0.17693,-0.16181,0.099907,0.11795
46,-0.35375,-0.31535,-0.31432,-0.30626,-0.27229,-0.14879,-0.3401,-0.24268,-0.3368,-0.4505,-0.21859,-0.31896,-0.25484,-0.25305,-0.35321,-0.2992,-0.28482,-0.31457,-0.3445,-0.39994,-0.36833,-0.27533,-0.31539,-0.19562,-0.22171,-0.21249,-0.17159,-0.32375,-0.37364,-0.23685,-0.24541,0.038471,-0.24723,-0.0066498,-0.011598,-0.099501,-0.0041233,0.059039,-0.082611,0.10407,0.17014,0.101,0.19259,-0.18825,0.14574,0.045741,1,0.1049,0.15486,0.06077,0.32873,0.12987,0.14289,0.058001,-0.16195,-0.091475,-0.10559,-0.23182,0.058452,-0.19661,-0.17497,-0.0062554,-0.087052,-0.11044,-0.15552,0.13286,-0.0023266,0.24493,0.17591,-0.40682,-0.0033883,0.083334,0.07391,0.11455,0.13882,-0.14493,0.058281,0.27901,0.10866,-0.098482,0.038871,0.076771,0.11124,-0.11162,-0.072652,-0.05571,-0.14478,0.028329,-0.064519,0.049478,0.0063493,-0.33639,-0.1075,-0.097227,0.0086732
47,-0.072828,-0.046508,-0.11406,0.00014341,0.0061857,-0.06506,5.2524e-05,-0.10952,-0.11046,-0.19687,-0.19017,0.03102,-0.16945,-0.21895,-0.063067,-0.070363,-0.042848,-0.15612,-0.21095,-0.26225,-0.10268,-0.10878,0.0068722,-0.030457,-0.17829,0.039041,0.096035,-0.12919,-0.083462,0.094294,0.045828,0.14914,-0.0071869,-0.14793,0.2051,-0.14604,-0.10134,-0.043769,0.17443,-0.27516,-0.21328,0.056504,0.029673,0.13064,0.12243,-0.10392,0.1049,1,0.085574,0.071501,0.16384,0.27217,0.18073,0.19169,0.10914,-0.19141,-0.12524,0.24641,0.086333,0.13175,0.20571,0.035422,-0.017732,-0.22033,0.044469,0.0027318,0.1221,0.23999,0.070132,-0.088977,0.075885,0.17451,-0.098856,-0.02848,-0.0082077,-0.20066,0.068459,-0.13285,0.026253,-0.025899,0.0060386,-0.18908,0.23557,-0.30702,-0.18933,-0.087076,0.1711,-0.096466,0.40321,0.099677,-0.091057,0.13933,-0.14328,-0.046006,0.12685
48,-0.19124,-0.096568,-0.032171,-0.13959,-0.072198,-0.26023,-0.18593,-0.23317,-0.068406,-0.3086,-0.088391,-0.17029,-0.058865,-0.28175,-0.23132,-0.11594,-0.074756,-0.24419,-0.025933,-0.21382,-0.19274,-0.06277,-0.19061,-0.16781,-0.088608,-0.17636,-0.090436,-0.34693,-0.20577,0.031977,0.048858,-0.084465,-0.02454,-0.024446,-0.13538,-0.0047648,0.023844,-0.20062,-0.14403,0.15214,-0.17295,-0.25258,0.033938,-0.40457,0.31009,0.039163,0.15486,0.085574,1,0.18009,0.13053,-0.18313,-0.020355,-0.25905,0.12505,-0.1883,0.15405,0.16006,-0.21288,0.169,0.21021,0.15939,0.033763,-0.028121,-0.074722,0.22283,-0.028072,0.10257,-0.21535,-0.098989,0.24944,0.070027,0.096828,0.040618,0.36915,0.00058643,-0.095916,-0.11623,0.1452,-0.19541,0.060384,-0.090309,0.079222,0.19552,-0.1112,-0.079623,0.052945,0.28919,-0.10351,-0.086971,0.037825,-0.064355,-0.10815,-0.089611,0.016405
49,-0.061332,-0.14115,-0.029488,-0.22047,-0.092401,0.027617,-0.074907,-0.17761,-0.11152,-0.13416,-0.088364,0.046319,-0.094545,-0.083334,-0.018386,-0.11459,0.058098,-0.10645,-0.096637,-0.18261,-0.17078,0.069763,-0.23215,-0.055365,-0.26127,-0.12118,-0.19098,-0.06534,-0.25972,-0.01402,-0.21787,-0.087566,-0.34851,0.033186,0.18524,-0.033495,-0.098697,0.29625,0.039081,-0.045461,0.0091883,0.14355,0.0010273,-0.14396,-0.2322,0.060278,0.06077,0.071501,0.18009,1,-0.29664,0.16606,0.012659,-0.06035,0.25608,-0.014921,-0.23254,0.048402,0.056918,0.21286,0.016986,0.076974,-0.16266,-0.28214,-0.031306,0.15626,-0.14153,0.06519,0.25368,0.093857,0.2345,-0.15046,0.16009,-0.046058,0.10814,0.22294,-0.15442,-0.0032038,0.089328,-0.20616,0.021854,-0.18447,0.13575,0.072497,-0.16366,-0.40608,0.041197,-0.14668,0.062107,0.04952,-0.13793,-0.055504,-0.11506,-0.10889,-0.0046356
50,-0.3161,-0.24299,-0.1663,-0.13751,-0.11957,-0.34847,-0.28432,-0.28449,-0.26665,-0.19634,-0.23658,-0.19458,-0.28447,-0.21805,-0.29389,-0.25058,-0.3448,-0.25542,-0.21635,-0.15789,-0.20061,-0.35724,-0.20623,-0.32758,-0.13287,-0.05542,-0.070549,-0.23246,-0.048244,-0.18696,-0.069435,0.05546,-0.04377,-0.082312,-0.095251,-0.19195,0.032277,-0.20107,-0.086339,-0.17354,0.13854,-0.064683,0.24424,0.046004,0.055703,-0.062374,0.32873,0.16384,0.13053,-0.29664,1,-0.22301,-0.078816,0.20301,-0.19266,-0.038709,0.17186,-0.0070672,0.18582,0.088108,0.11106,-0.16176,0.13122,0.07331,-0.12283,0.14718,0.16483,-0.070259,-0.07114,0.06915,-0.096494,0.074772,0.077182,0.10612,0.20057,-0.23925,0.16032,-0.09359,0.20105,0.15102,0.24539,-0.013812,-0.074592,-0.025075,-0.27062,-0.013697,-0.26667,0.012442,0.053885,-0.04806,-0.030432,0.074747,0.030164,-0.17388,-0.17692
51,-0.10222,-0.1203,-0.13776,-0.1937,-0.23035,0.028755,-0.10291,-0.19603,-0.2163,-0.1192,-0.24118,-0.16951,-0.18064,-0.15019,-0.12831,-0.18101,-0.17013,-0.14742,-0.19105,-0.08808,-0.12486,-0.15804,-0.18636,-0.025905,-0.14517,-0.087971,-0.062029,0.13281,-0.075917,-0.15277,-0.12206,-0.21799,-0.14764,0.024828,-0.059296,0.13812,-0.037953,-0.076928,0.26501,-0.10577,0.029451,0.081522,-0.22452,0.27046,0.085321,-0.089032,0.12987,0.27217,-0.18313,0.16606,-0.22301,1,0.21572,0.34233,-0.027889,0.069928,-0.23465,0.11628,0.076128,-0.13906,0.044799,-0.18665,-0.32535,-0.04649,0.11102,0.17806,-0.02646,0.25967,0.23826,0.10954,0.071684,0.11332,0.21567,0.17135,-0.03713,-0.05163,0.24193,0.25742,-0.51921,-0.17778,-0.22436,0.078378,0.1304,-0.14571,0.042405,-0.3004,-0.094964,-0.12931,0.16203,0.20322,0.033692,-0.046847,0.24349,-0.0088951,-0.23959
