,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
24,-0.12126,-0.13985,-0.16605,0.026808,-0.12387,0.053212,-0.018717,-0.07852,-0.1721,-0.064425,0.093064,-0.0023104,-0.076378,0.057971,-0.26453,-0.064091,-0.019604,-0.053889,-0.11093,0.083957,-0.22509,-0.22033,-0.15352,0.10755,1,0.25147,0.30575,0.19476,-0.093139,-0.15175,0.10792,0.13371,-0.1292,0.060879,0.099407,-0.13928,-0.020413,-0.0028481,0.064579,-0.058677,0.049791,0.36846,0.036264,-0.129,-0.013981,0.13374,0.064096,0.049437,0.035203,-0.026084,0.018774,-0.012093,-0.12581,-0.23715,-0.11837,-0.002492,0.14337,-0.029546,0.25254,-0.059871,-0.11597,0.11247,-0.035613,0.08243,-0.17703,0.12183,0.12057,-0.1802,-0.16896,-0.0042522,0.087483,0.17081,0.038334,0.070414,0.25298,-0.18306,-0.11663,0.09883,-0.2677,0.17677,0.070118,-0.059126,-0.12913,0.0080985,0.15683,-0.19314,0.2722,-0.011643,-0.30507,-0.0072447,0.15505,0.2366,0.13447,-0.22873,0.0088701,0.25913,-0.052764,-0.14703,-0.2044,0.015247
25,0.05363,0.2832,0.061593,0.3015,0.090282,0.21472,0.065298,0.16703,0.050534,0.15833,0.13077,-0.206,-0.036057,0.055405,0.057851,0.22294,0.066085,0.15447,-0.032846,-0.055954,0.083379,-0.24813,-0.12514,0.11671,0.25147,1,-0.10227,0.098893,-0.27848,-0.080291,-0.1352,0.082349,-0.03791,-0.024663,-0.0086402,-0.15329,0.20364,-0.07027,-0.10543,-0.33177,0.024619,-0.073525,-0.048562,-0.12174,0.18943,-0.097504,-0.15459,-0.035918,0.046331,0.16584,0.33889,0.098754,0.016372,-0.053154,-0.17038,-0.11589,0.17272,-0.2332,-0.057181,0.12076,-0.14853,-0.033951,-0.10903,0.082225,-0.35214,0.0067433,0.11623,-0.10554,0.026215,0.0078434,0.20171,-0.16185,-0.097435,-0.028586,-0.21866,0.15987,-0.38785,-0.094652,-0.35121,-0.19439,0.097369,-0.095178,-0.016315,-0.21356,-0.11618,0.00075781,0.071834,0.13755,-0.23599,0.0034251,0.2358,0.092885,-0.18517,-0.12347,-0.038992,0.15939,0.14184,-0.35129,0.013112,-0.15982
26,-0.074898,-0.12328,0.026818,-0.051205,-0.0038626,-0.094936,-0.030949,-0.23389,-0.0558,-0.22901,0.092119,0.012352,-0.26573,-0.026084,-0.16201,-0.029159,-0.022609,0.05784,-0.24322,-0.0017646,-0.3014,-0.18044,0.2088,0.063923,0.30575,-0.10227,1,0.12615,0.031616,0.027678,0.075456,0.057011,0.071964,0.24445,-0.058227,0.16741,-0.16781,-0.10169,0.080581,0.13575,-0.060993,0.40045,0.043845,-0.16666,0.012898,0.19793,0.37262,0.24121,-0.38249,0.1322,-0.023081,0.11649,-0.056355,-0.14404,0.25043,0.03938,-0.13863,-0.046226,0.28451,-0.32055,-0.24425,0.076267,0.1069,-0.037326,0.1665,0.052841,-0.034875,-0.32914,0.13427,0.07397,0.0075295,0.16505,0.055039,-0.00040348,0.15882,0.13186,0.22242,-0.024729,0.010666,0.23518,-0.098225,-0.05541,0.18185,0.12916,-0.026262,-0.38572,0.11023,-0.19064,0.044032,0.037609,0.0011814,-0.0090311,0.20549,-0.11066,0.078014,0.010744,-0.23857,0.26583,-0.10751,0.29012
27,-0.37628,-0.16593,-0.38614,-0.38188,-0.32478,-0.26596,-0.30462,-0.32367,-0.38374,-0.36113,-0.26518,-0.2328,-0.08745,-0.25604,-0.24871,-0.22453,-0.15744,0.087436,-0.3477,-0.0051619,0.06599,0.25324,0.34147,-0.16413,0.19476,0.098893,0.12615,1,-0.14764,0.05621,-0.06461,0.22277,0.20784,0.22398,0.19916,0.11404,0.13486,-0.038925,-0.078757,-0.0018626,-0.024826,0.29629,0.22085,0.10747,0.19034,0.23483,-0.15006,0.13547,0.13247,0.14372,0.11564,0.33911,0.17688,-0.21068,0.14046,0.086663,0.24861,-0.14588,0.067504,-0.038631,0.14074,0.15425,0.18984,0.065691,-0.23096,0.078504,0.0092242,-0.13067,-0.1325,0.078399,0.035593,-0.0085828,0.052433,0.17773,-0.1247,0.29204,-0.081475,0.076146,-0.16118,-0.097803,0.03062,0.004656,0.073869,-0.089709,-0.02508,0.25268,0.25758,0.066636,-0.16811,-0.27312,-0.19279,-0.11314,-0.33999,-0.061558,-0.089729,-0.12177,-0.065643,-0.022006,0.084023,-0.065463
28,-0.21711,-0.2021,-0.11284,-0.14816,-0.18071,-0.13888,-0.16224,-0.1812,-0.1517,-0.067612,-0.31125,-0.055061,-0.0084098,-0.21903,-0.30517,-0.22502,0.13453,-0.18314,-0.061958,0.18783,-0.32031,-0.026699,-0.14363,0.24826,-0.093139,-0.27848,0.031616,-0.14764,1,0.056521,0.080839,0.025075,-0.072669,-0.044025,-0.010131,0.00084749,0.13118,0.14491,0.12171,0.020005,-0.01206,0.17387,0.2529,0.026298,0.041137,-0.21976,0.1832,-0.033236,0.15282,0.16222,-0.016137,-0.053425,0.074539,0.13636,0.23893,-0.014611,-0.17675,0.25442,0.17314,0.090213,0.16658,-0.0013753,0.31894,-0.12615,0.20429,-0.028057,0.051756,0.039111,0.075234,-0.019763,0.054186,0.35335,-0.036375,0.077112,0.068467,0.19255,-0.093618,-0.13979,0.18507,0.15287,-0.0038797,0.057801,-0.037194,0.16111,0.19908,-0.17086,0.15329,0.0069168,-0.037786,0.12342,-0.21692,-0.10091,0.1157,-0.24692,-0.24545,0.0064867,-0.28182,0.060572,-0.099317,0.15338
29,0.018849,0.051751,-0.07039,-0.13704,0.022508,-0.062578,0.08766,-0.19201,-0.021142,-0.17924,0.017267,0.04324,-0.053156,-0.083813,-0.030504,0.081459,-0.09203,-0.02258,-0.062799,-0.13618,0.21232,0.28758,-0.11527,-0.30973,-0.15175,-0.080291,0.027678,0.05621,0.056521,1,0.25666,0.23561,0.15532,0.05287,0.082164,0.05448,-0.11559,-0.015519,-0.11246,-0.070002,-0.02658,0.053132,0.13857,0.0097875,0.2064,-0.036616,0.046612,0.24471,0.21995,0.32054,-0.012874,-0.11441,-0.021614,0.10419,0.054196,-0.22714,-0.058866,-0.37978,0.048812,0.11001,0.058943,-0.1671,-0.14235,-0.09299,0.16435,0.065034,0.15799,0.26454,0.015786,-0.060056,-0.12155,-0.12748,-0.031339,0.0081342,-0.11808,0.036373,0.18051,-0.069141,-0.28086,0.29604,0.085083,0.28342,-0.064122,-0.083287,-0.33988,-0.089387,-0.045644,-0.08439,-0.060951,0.23161,-0.11111,0.11631,-0.28441,0.13614,-0.042089,-0.13477,0.066808,0.19238,-0.24491,-0.24127
30,-0.252,-0.32443,-0.18392,-0.22892,-0.25881,-0.11959,-0.22468,-0.21765,-0.084444,-0.12274,-0.072163,-0.060271,-0.25065,-0.21772,-0.20046,-0.37819,0.08571,-0.24321,0.13248,-0.17997,0.10386,0.31913,0.13434,-0.17083,0.10792,-0.1352,0.075456,-0.06461,0.080839,0.25666,1,0.12004,-0.10899,-0.085237,0.20166,0.055573,0.05024,-0.0075917,0.34227,0.36132,0.22382,0.054097,-0.0036722,-0.10442,0.20478,0.44844,0.23995,-0.19974,0.2918,0.27432,-0.054449,-0.05908,0.040609,0.13021,0.29367,0.13557,0.1639,-0.34702,0.2316,0.13576,-0.029955,0.31769,-0.023336,0.18522,0.28794,0.095501,0.018713,0.097186,-0.21845,-0.038241,0.033653,-0.15415,-0.22596,-0.17928,0.35345,-0.16994,0.17716,0.049956,-0.033827,0.10415,-0.13596,-0.058121,-0.036911,-0.13025,-0.054117,-0.11742,-0.0061126,-0.10646,0.036552,0.33788,0.036568,-0.12696,-0.26165,-0.11507,-0.10362,0.17754,-0.22815,0.1525,0.047134,0.061063
31,-0.31587,-0.15274,-0.19339,-0.26654,-0.27541,-0.30017,-0.23785,-0.28117,-0.21826,-0.19469,-0.17834,-0.066316,-0.049483,-0.18607,-0.14456,-0.23721,0.047075,0.11556,0.024265,-0.25422,0.10081,-0.01611,-0.29622,-0.22749,0.13371,0.082349,0.057011,0.22277,0.025075,0.23561,0.12004,1,-0.058189,0.23322,0.3876,0.26173,0.016397,0.40843,0.15061,-0.080845,0.25249,0.18916,0.0134,0.15642,0.12137,0.28485,0.13273,0.12789,0.13083,0.29704,0.47723,0.0075228,-0.15551,0.026098,0.14485,-0.069477,0.17154,0.1801,0.0068662,-0.12387,0.011584,0.16329,0.11294,-0.085152,0.085433,-0.035748,-0.037629,-0.01878,-0.18502,-0.050242,0.20308,-0.13641,-0.038094,-0.076579,0.23954,0.097468,0.21048,0.057428,-0.030691,0.064611,-0.039361,-0.049871,0.017444,0.020664,-0.10282,0.15556,0.06507,-0.34022,-0.10069,-0.20509,-0.082539,-0.27252,-0.052448,-0.21514,-0.38443,0.027098,-0.10292,-0.084291,-0.47431,-0.10858
32,-0.35411,-0.23052,-0.24709,-0.29657,-0.29257,-0.29458,-0.22232,-0.21922,-0.054125,-0.36537,-0.32074,-0.16238,-0.25285,-0.14789,-0.30904,0.052313,-0.19377,-0.042214,0.049817,-0.11942,0.10657,0.040815,0.29458,-0.043089,-0.1292,-0.03791,0.071964,0.20784,-0.072669,0.15532,-0.10899,-0.058189,1,0.095852,0.016586,0.059699,0.14024,0.19431,0.025338,0.23728,-0.0081226,0.16663,0.12954,0.088798,-0.0026299,0.030559,0.25912,0.26207,0.13795,-0.10821,0.087892,0.14657,-0.07255,0.12445,-0.036657,0.10169,0.1759,-0.011914,-0.0024048,-0.013938,0.028275,0.069772,-0.18286,0.17505,0.02304,0.11104,-0.067802,0.027303,0.14192,0.20599,-0.12945,0.14137,-0.16682,0.19299,-0.21826,0.26124,-0.17027,-0.20225,0.066858,0.14275,-0.011888,-0.12681,0.038399,-0.11491,-0.076932,0.12982,0.15055,-0.061531,-0.14169,-0.32032,-0.27512,-0.20272,-0.27453,0.10321,-0.054004,-0.02207,0.020604,0.32028,-0.078337,-0.24313
33,-0.41872,-0.31296,-0.392,-0.37533,-0.36886,-0.35108,-0.37815,-0.43818,-0.39348,-0.36644,-0.24402,-0.20496,-0.15559,-0.3496,-0.12622,-0.24006,-0.34053,-0.17888,0.027049,-0.15823,-0.098376,0.040056,-0.014066,-0.24292,0.060879,-0.024663,0.24445,0.22398,-0.044025,0.05287,-0.085237,0.23322,0.095852,1,0.23197,0.16695,-0.048604,0.099923,-0.20913,0.0059581,-0.019091,0.26888,0.35199,0.10016,0.29233,0.22028,0.31672,0.075533,0.010454,0.034067,0.12777,0.21311,0.26467,-0.11887,0.097727,0.10253,-0.16648,0.14178,0.081672,-0.24357,-0.038526,-0.090386,0.32158,-0.080546,-0.071379,-0.28908,0.10846,0.021465,-0.19968,0.11912,0.16595,-0.14565,0.23111,-0.11005,0.11305,0.094093,-0.096646,-0.1045,0.11663,-0.14171,-0.003689,0.22759,0.16369,0.075445,-0.021536,0.096992,0.10764,-0.2349,-0.056492,-0.012968,0.074899,-0.021608,0.12699,0.088361,-0.35327,0.093387,-0.28808,-0.076354,0.036821,-0.2452
34,-0.36714,-0.29744,-0.30403,-0.2118,-0.37438,-0.3961,-0.15021,-0.28775,-0.20215,-0.25849,-0.17316,-0.18049,-0.096511,-0.19382,-0.022445,-0.22997,0.009975,-0.12422,-0.0079359,-0.04842,-0.1401,0.095701,-0.10909,-0.1041,0.099407,-0.0086402,-0.058227,0.19916,-0.010131,0.082164,0.20166,0.3876,0.016586,0.23197,1,0.033457,0.35519,0.15233,0.07744,0.17921,0.21637,0.1768,0.2556,0.17173,0.15907,0.44655,0.22464,0.016535,0.0925,0.077551,0.4897,0.012827,0.020324,0.17703,0.15481,0.24645,0.32391,0.16584,-0.090813,-0.0095489,0.30183,0.082836,-0.058988,0.044328,0.11297,0.035761,0.057257,-0.032644,-0.37902,0.12605,0.0981,0.050287,-0.050023,-0.086056,0.10019,-0.21719,0.045872,-0.068578,0.1506,0.13577,-0.07482,-0.11361,0.18355,-0.088555,0.13671,0.46345,0.052367,-0.17552,0.054292,-0.12471,0.0626,-0.21479,-0.046069,-0.053938,-0.29463,-0.22238,-0.24509,-0.087816,-0.17696,-0.041045
35,-0.38246,-0.40839,-0.286,-0.35615,-0.349,-0.44536,-0.48922,-0.44824,-0.37591,-0.48658,-0.29642,-0.24477,-0.218,-0.37829,-0.15452,-0.43806,0.089852,-0.12259,-0.16481,-0.49221,0.032766,0.00013686,0.17972,0.06577,-0.13928,-0.15329,0.16741,0.11404,0.00084749,0.05448,0.055573,0.26173,0.059699,0.16695,0.033457,1,0.052164,0.12752,0.25696,0.30126,0.094535,0.19672,0.20782,0.1759,0.31502,0.10446,0.14435,-0.0069955,0.19419,0.2973,-0.20612,0.26256,-0.078653,0.27238,0.39055,0.14723,-0.043727,0.13912,0.14818,-0.043839,-0.079911,-0.008592,-0.045281,0.15376,-0.04398,0.098463,-0.15402,-0.12989,0.1309,-0.10387,0.0042236,-0.19043,-0.10152,-0.19174,-0.15512,0.0023081,0.1436,-0.18067,-0.15629,-0.18336,-0.23578,0.048535,0.30935,0.073552,0.14369,0.16799,-0.12142,-0.23071,-0.050064,-0.16261,-0.22771,-0.32666,0.017037,-0.13111,-0.17039,-0.2268,-0.17893,0.16627,0.13464,-0.084002
36,-0.30653,-0.25229,-0.21409,-0.14224,-0.31724,-0.12575,-0.23451,-0.16324,-0.23254,-0.24066,-0.037488,-0.20962,-0.0045626,-0.13711,-0.31471,-0.076185,0.06086,-0.22291,-0.054438,-0.013397,0.1051,-0.10173,-0.015918,0.54519,-0.020413,0.20364,-0.16781,0.13486,0.13118,-0.11559,0.05024,0.016397,0.14024,-0.048604,0.35519,0.052164,1,-0.16276,0.2225,0.1508,0.13453,0.014515,0.048018,0.1015,0.15409,0.14827,0.25907,-0.10711,0.045458,0.070752,0.13819,0.25225,-0.11494,0.46198,0.3599,0.054768,0.48222,-0.026834,-0.050886,0.066038,0.11017,0.19562,-0.17213,0.34713,-0.1192,-0.14116,0.050088,-0.027641,-0.31388,-0.012714,0.27128,0.068885,-0.057645,-0.0098341,-0.19664,0.088305,-0.065497,-0.13957,-0.011789,-0.092081,-0.016767,0.049294,-0.055395,-0.16123,0.13343,0.14521,0.26153,-0.037376,0.011477,0.012003,0.1427,-0.099269,-0.02851,-0.12227,-0.30805,0.0036547,-0.049224,-0.059309,0.2461,0.11112
37,-0.25922,-0.2467,-0.10672,-0.20626,-0.23561,-0.18366,-0.21077,-0.19813,-0.067553,-0.18732,-0.32134,-0.25222,-0.033945,-0.20311,-0.039963,-0.28191,0.10522,-0.0095379,0.36031,-0.077403,-0.089755,0.051939,-0.14487,-0.10733,-0.0028481,-0.07027,-0.10169,-0.038925,0.14491,-0.015519,-0.0075917,0.40843,0.19431,0.099923,0.15233,0.12752,-0.16276,1,0.12284,-0.050394,0.36705,0.11863,0.24154,0.18316,0.089923,0.19889,0.37583,-0.036621,0.29456,-0.010855,0.32032,0.16734,0.035566,-0.025376,0.10239,0.057684,-0.041953,0.14724,0.097671,-0.028319,0.11334,0.048964,0.11502,-0.19688,0.14458,0.096241,-0.098209,-0.019945,-0.14677,0.053643,-0.13622,-0.17663,-0.055332,0.15553,0.014264,0.001767,-0.16975,-0.14945,0.16902,0.077633,-0.061299,-0.017975,-0.038812,-0.068637,0.031383,0.23447,-0.19643,-0.017401,-0.064623,-0.34405,-0.35871,-0.43338,-0.0080734,-0.11946,0.059292,0.038927,-0.27338,0.10676,-0.23807,-0.071877
38,-0.16316,-0.20869,-0.063096,-0.14921,-0.17668,-0.029512,-0.28529,-0.032555,-0.032799,-0.13635,-0.077596,-0.19446,-0.1206,-0.087592,-0.18557,-0.35982,0.34181,-0.0049595,0.075912,-0.25657,-0.061561,0.03113,0.08261,0.43536,0.064579,-0.10543,0.080581,-0.078757,0.12171,-0.11246,0.34227,0.15061,0.025338,-0.20913,0.07744,0.25696,0.2225,0.12284,1,0.33813,0.35663,0.12623,0.092153,0.069544,0.14395,0.16402,0.31412,-0.39156,0.17318,0.054969,0.00010946,0.14782,-0.11041,0.36019,0.31247,0.007399,0.20458,0.053599,0.34021,-0.15416,0.11331,0.24001,0.13813,0.3918,0.24311,0.16927,-0.039949,-0.12893,-0.13266,0.11171,0.028207,-0.14999,0.069295,-0.32373,0.10321,-0.058528,0.13177,-0.15075,-0.035673,0.056805,-0.26414,-0.073247,0.15872,-0.11049,-0.076903,-0.028351,-0.022872,0.12307,0.048228,-0.067448,0.17206,-0.16242,-0.15279,-0.1557,-0.10493,-0.063843,-0.32856,0.090568,-0.081668,0.17132
39,-0.35198,-0.43986,-0.29833,-0.39917,-0.33394,-0.29884,-0.47229,-0.37977,-0.18876,-0.34421,-0.21608,-0.20314,-0.35346,-0.28534,-0.25799,-0.28649,-0.0039445,-0.29531,0.053124,-0.27107,-0.02475,0.038973,0.21849,0.073251,-0.058677,-0.33177,0.13575,-0.0018626,0.020005,-0.070002,0.36132,-0.080845,0.23728,0.0059581,0.17921,0.30126,0.1508,-0.050394,0.33813,1,0.24624,-0.0068,0.055536,-0.11894,0.10298,0.32491,0.26861,-0.21311,0.027444,-0.017565,-0.16208,0.1737,-0.052175,0.25082,0.26828,0.17532,0.11472,0.00079158,0.22334,0.008783,-0.019968,0.078522,-0.027248,0.18462,0.15135,0.079557,-0.28914,0.002673,0.13255,0.025871,-0.077503,0.20395,0.0066932,-0.14314,0.13326,-0.11991,0.10699,-0.13133,-0.043857,-0.01427,-0.22926,-0.20285,0.033937,-0.065369,0.15443,0.20166,0.067563,0.030121,0.0093656,-0.04453,0.0065117,-0.23109,-0.10275,0.0084837,0.036943,-0.020155,-0.35312,0.081954,0.088111,0.16908
40,-0.33866,-0.30035,-0.22392,-0.32581,-0.37777,-0.16295,-0.30086,-0.19175,-0.20455,-0.27905,-0.16992,-0.42456,-0.016696,-0.33396,-0.26872,-0.38502,-0.057692,-0.19811,0.040035,-0.27821,0.085514,0.10679,-0.16835,0.017128,0.049791,0.024619,-0.060993,-0.024826,-0.01206,-0.02658,0.22382,0.25249,-0.0081226,-0.019091,0.21637,0.094535,0.13453,0.36705,0.35663,0.24624,1,0.056605,0.086321,0.059261,0.14624,0.20601,0.19336,-0.1029,0.26396,-0.081627,0.17575,0.21105,-0.0055489,0.058834,0.20369,0.0040043,0.21905,0.033744,-0.010819,0.016666,0.13515,0.17847,0.22737,0.094564,0.080752,0.1684,0.026519,-0.041954,-0.30208,-0.04294,0.18752,-0.23905,0.15419,-0.15199,0.052847,-0.17991,0.053396,-0.097079,-0.041912,0.016424,-0.10278,0.14657,-0.028076,-0.044839,-0.057159,0.22264,-0.022473,-0.09975,0.0051132,-0.16533,0.016005,-0.31773,0.0063851,-0.072629,0.09273,0.12733,-0.068837,-0.12802,-0.23255,0.23711
41,-0.22398,-0.2143,-0.22716,-0.18977,-0.1884,-0.16658,-0.11829,-0.19002,-0.14804,-0.25049,-0.24218,0.0071372,-0.02371,-0.12129,-0.15923,-0.26861,0.12822,0.13406,-0.17847,0.18944,-0.26058,0.11317,0.10043,-0.027104,0.36846,-0.073525,0.40045,0.29629,0.17387,0.053132,0.054097,0.18916,0.16663,0.26888,0.1768,0.19672,0.014515,0.11863,0.12623,-0.0068,0.056605,1,0.24882,-0.12454,0.07255,0.25697,0.18704,0.1678,0.11582,0.20213,0.11673,-0.040467,0.075569,-0.1584,0.10323,0.25838,-0.078397,0.025755,0.10837,-0.21427,0.19194,0.0044566,0.16973,0.014665,0.02563,0.21281,0.17088,-0.064873,-0.092104,0.075691,0.19603,0.0035083,-0.028819,-0.27598,0.18121,-0.010637,-0.15364,-0.067108,-0.097192,0.29082,-0.069784,0.21004,0.10944,-0.024323,0.11763,-0.12872,0.46289,-0.31406,-0.41759,-0.24031,-0.17835,-0.092813,0.023688,-0.085549,-0.15901,0.051734,-0.18211,0.24954,-0.1527,0.008008
42,-0.36222,-0.33804,-0.40386,-0.37103,-0.40276,-0.3392,-0.34214,-0.43049,-0.38023,-0.28768,-0.36543,-0.33811,-0.11242,-0.42233,-0.063114,-0.30813,-0.19992,-0.34003,-0.094664,-0.23387,-0.26621,0.12047,0.17148,0.11051,0.036264,-0.048562,0.043845,0.22085,0.2529,0.13857,-0.0036722,0.0134,0.12954,0.35199,0.2556,0.20782,0.048018,0.24154,0.092153,0.055536,0.086321,0.24882,1,-0.022346,0.3413,-0.12397,0.08367,-0.053321,0.18296,0.10386,0.047854,0.17393,0.26574,0.086536,0.11395,0.12463,-0.16859,0.1495,-0.051581,0.030046,0.18774,-0.20435,0.20751,-0.17258,-0.1661,0.1843,0.10823,-0.083433,-0.1136,0.1385,0.0090965,-0.13975,0.016739,-0.1376,-0.19018,-0.21174,-0.19742,-0.1646,0.016585,0.054839,-0.1936,0.14154,0.1444,0.15962,0.076207,0.14262,0.047613,0.11927,-0.11631,-0.071597,-0.036544,-0.080468,-0.051405,-0.21907,-0.055507,-0.33988,-0.33074,-0.013355,0.03684,-0.064334
43,-0.13481,-0.14539,-0.23535,-0.11898,-0.30402,-0.30117,-0.27814,-0.2419,-0.19021,-0.22596,-0.12166,-0.28248,0.002677,-0.1656,-0.23721,-0.019949,-0.15589,0.035785,-0.12492,-0.28961,0.069187,0.016219,0.0072145,-0.090593,-0.129,-0.12174,-0.16666,0.10747,0.026298,0.0097875,-0.10442,0.15642,0.088798,0.10016,0.17173,0.1759,0.1015,0.18316,0.069544,-0.11894,0.059261,-0.12454,-0.022346,1,0.079183,0.14066,0.13739,0.074804,0.21867,-0.010544,0.1656,0.29319,-0.10576,0.06869,0.074195,0.028829,0.04017,0.1579,-0.10196,0.13871,-0.33348,0.013728,0.019095,0.03658,0.14299,-0.0017951,-0.15549,0.15668,-0.21933,-0.12549,-0.10047,0.057661,0.23911,0.19123,-0.25933,0.30704,0.10397,-0.029364,0.39273,-0.091341,0.11698,0.021043,0.017052,0.050402,-0.11174,0.29845,-0.096991,-0.10825,-0.06208,-0.071267,-0.21939,0.0025116,-0.21361,0.019844,-0.05257,0.071854,0.043899,0.16239,-0.042132,-0.24919
44,-0.37106,-0.28995,-0.2708,-0.29218,-0.32779,-0.27618,-0.49678,-0.28001,-0.33933,-0.38299,-0.22084,-0.26132,-0.25506,-0.35951,-0.13364,-0.53639,-0.15955,-0.096738,0.074285,-0.33612,0.13991,-0.062919,0.0064207,-0.029276,-0.013981,0.18943,0.012898,0.19034,0.041137,0.2064,0.20478,0.12137,-0.0026299,0.29233,0.15907,0.31502,0.15409,0.089923,0.14395,0.10298,0.14624,0.07255,0.3413,0.079183,1,0.018551,0.33654,-0.24116,0.32644,0.16271,0.0975,0.20516,0.21128,0.14961,0.33589,-0.048783,0.067542,-0.08045,0.20693,-0.0041731,0.11599,-0.15146,0.12443,0.12058,-0.0066271,0.15241,0.21383,0.1691,-0.093708,0.12081,0.0647,-0.30856,-0.18056,0.21392,-0.15536,0.10907,-0.20244,-0.37439,-0.038369,-0.062314,-0.31723,0.056129,0.15733,-0.19583,0.031488,0.13708,-0.16943,-0.15974,-0.12092,0.19305,0.09402,-0.16539,-0.22729,-0.16492,-0.027446,-0.10175,-0.084765,0.064685,0.058692,-0.19753
45,-0.32603,-0.35526,-0.20622,-0.20078,-0.33127,-0.15168,-0.27705,-0.28442,-0.18159,-0.33606,-0.055696,-0.23976,-0.28362,-0.2099,-0.18636,-0.29255,0.037052,0.0064088,0.037643,-0.0053478,-0.087551,0.10917,0.14052,-0.26514,0.13374,-0.097504,0.19793,0.23483,-0.21976,-0.036616,0.44844,0.28485,0.030559,0.22028,0.44655,0.10446,0.14827,0.19889,0.16402,0.32491,0.20601,0.25697,-0.12397,0.14066,0.018551,1,0.31329,0.1574,0.15637,0.20006,0.19851,0.034315,-0.015632,0.022032,0.17913,0.40905,0.32264,-0.11377,0.15423,-0.13574,-0.02674,0.28596,-0.034965,0.040349,0.13868,-0.24192,-0.15025,-0.026661,-0.38107,-0.026606,-0.012241,-0.1929,-0.010566,-0.097635,0.12623,-0.079646,0.18599,0.015244,-0.074205,-0.071965,0.024854,-0.085396,0.12624,-0.2424,-0.15368,0.16792,0.092787,-0.29644,-0.044215,-0.17536,-0.074917,-0.21222,-0.18305,0.029162,-0.17818,0.21814,-0.29577,0.17656,-0.0030985,0.1145
46,-0.34726,-0.44584,-0.14312,-0.18528,-0.2966,-0.27828,-0.32895,-0.28936,-0.098959,-0.39217,-0.19893,-0.16351,-0.38232,-0.27293,-0.19097,-0.25156,0.0057929,-0.11038,0.25338,-0.12181,-0.14263,-0.16439,-0.067268,0.30229,0.064096,-0.15459,0.37262,-0.15006,0.1832,0.046612,0.23995,0.13273,0.25912,0.31672,0.22464,0.14435,0.25907,0.37583,0.31412,0.26861,0.19336,0.18704,0.08367,0.13739,0.33654,0.31329,1,-0.10323,0.042174,-0.063537,0.12986,0.17247,0.1421,0.30885,0.38883,0.025548,0.086164,0.10974,0.33723,-0.069013,-0.058659,0.12872,-0.024556,0.0088745,0.29343,-0.08235,0.10292,-0.0094305,-0.19872,0.26241,0.065828,-0.023795,0.1144,0.17037,-0.0048951,0.15996,-0.058824,-0.36938,0.24275,0.27675,-0.097558,0.0024651,0.082936,-0.11732,-0.043807,-0.1615,0.027414,-0.30096,0.065501,-0.015904,-0.051321,-0.32557,0.070516,-0.20212,-0.11579,0.057182,-0.42292,0.15767,-0.0063064,-0.02053
47,-0.054298,-0.10295,-0.12581,-0.11268,-0.023458,-0.10213,0.12587,-0.12972,-0.1276,-0.18873,0.056234,-0.020112,-0.12984,0.061732,-0.086339,0.28622,-0.021025,0.12461,-0.38086,0.086843,-0.27996,-0.096007,-0.042822,-0.24515,0.049437,-0.035918,0.24121,0.13547,-0.033236,0.24471,-0.19974,0.12789,0.26207,0.075533,0.016535,-0.0069955,-0.10711,-0.036621,-0.39156,-0.21311,-0.1029,0.1678,-0.053321,0.074804,-0.24116,0.1574,-0.10323,1,0.05713,-0.040111,0.087898,-0.15929,-0.12976,-0.26322,-0.19899,0.28188,0.0013572,0.20837,-0.16148,0.012816,-0.10959,-0.093081,-0.10118,-0.14767,-0.14511,0.083345,-0.078419,0.028767,-0.030731,-0.26523,0.041634,0.21012,-0.15041,0.23298,-0.22004,0.031192,0.27119,0.22801,-0.0011413,0.076986,0.099577,0.054668,-0.02875,-0.047315,-0.26022,-0.053722,0.09432,-0.23262,-0.11634,-0.27144,-0.14113,0.066821,-0.041961,0.11502,-0.062767,0.027578,0.025475,0.1579,-0.25201,0.036622
