,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
86,0.28852,0.19802,0.20716,0.34723,0.29881,0.30161,0.29995,0.26917,0.29337,0.24794,0.29459,0.19112,0.3147,0.32384,0.13566,0.28997,0.33453,0.26359,0.20237,0.25473,0.27376,0.37439,0.31958,0.10185,0.30386,0.31799,0.25798,0.23243,0.28524,0.33618,0.40758,0.1734,0.28226,0.23501,0.32585,0.17673,0.3172,0.30031,0.19999,0.20025,0.18758,0.42524,0.31646,0.36575,0.2489,0.18502,0.20704,0.22827,0.3112,0.28519,0.15381,0.22738,0.059772,0.32895,0.084735,0.23417,0.39469,0.16144,0.18183,0.26287,0.013354,0.28715,0.30649,0.30361,0.11637,0.29113,0.058344,-0.025357,0.074417,0.38108,0.19176,0.16897,0.24956,-0.15281,-0.029074,0.21811,0.25275,0.30448,0.083228,0.07846,0.07707,0.26701,-0.10419,0.21074,0.13042,0.26951,1,-0.084579,-0.1142,-0.089094,-0.010955,0.21502,0.076674,-0.043195,0.18821,-0.040633,0.048897,0.2054,0.12332,0.04725,0.011584,-0.092545,-0.23642,0.11719,-0.085161,-0.053938,0.13691,0.19171,0.087245,-0.22725,-0.042259,0.2059,-0.12177,0.003482,0.21826,0.15878,-0.015445,-0.24048,-0.024216,-0.2231,0.054341,-0.042955,-0.0093106,-0.20782,0.060389,0.052164,-0.11294,-0.078055,-0.21928,-0.052426,0.0067089,-0.071256,-0.10875,-0.16851,-0.24014,-0.059057,-0.11267,-0.22894,-0.10424,-0.10748,-0.088876,0.11011,0.2921,-0.051038,-0.063028,-0.011239,-0.040113,-0.15909,0.10054,0.11307,0.014571,-0.057243,-0.20652,0.013059,0.1693,0.30442,0.0067982,-0.33162,0.18299,-0.044282,-0.15976,0.018516,0.092422,-0.098776,0.2264,-0.30407,0.26342,-0.16414,0.21822,0.018599,0.18058,0.026883,-0.068602,0.024427,-0.086132
87,0.0087615,-0.17554,-0.066288,0.054228,-0.005676,0.045325,0.026374,-0.019309,0.047325,0.027476,-0.11634,0.067101,-0.04771,0.080613,-0.12034,-0.064318,0.022868,-0.060766,0.022798,-0.020327,-0.046825,-0.0083919,-0.089036,-0.014016,0.05041,-0.12044,-0.0037942,-0.11288,-0.065573,-0.061007,0.047906,-0.13054,0.12253,-0.0011216,-0.028896,0.14169,-0.065373,0.060373,0.045007,0.14268,0.03104,-0.083449,-0.032223,-0.15392,0.0011071,0.10292,0.035309,0.26076,0.026637,-0.020242,0.05565,0.025864,0.27892,-0.10664,0.13074,0.016834,0.23253,-0.10821,-0.22832,0.13332,-0.044347,-0.14788,-0.058623,-0.071566,0.06957,-0.18572,-0.016455,-0.019093,0.18188,0.086978,0.027807,-0.018019,0.10169,0.041289,-0.11281,-0.032978,0.26352,-0.065915,0.13997,0.0030124,-0.13289,-0.042209,-0.20529,0.0068708,0.046137,0.038553,-0.084579,1,-0.0046402,0.12298,-0.057856,0.029834,-0.0093436,-0.056999,0.088808,0.080398,-0.0029793,-0.080157,-0.020125,0.36827,0.28738,0.15137,0.24994,-0.039042,-0.16776,-0.14769,0.20834,0.17508,-0.0023858,0.2056,-0.037652,0.063662,-0.10729,-0.0073842,-0.16546,0.021396,0.060416,0.20822,-0.0039206,0.095702,0.3116,0.040277,0.11701,-0.21156,-0.32263,-0.17428,-0.051088,-0.044258,-0.20606,-0.092791,0.33034,0.020678,0.11416,0.034218,0.085331,-0.062305,-0.011545,0.11224,-0.097855,0.37962,0.20177,0.093631,-0.096073,-0.15827,-0.19169,-0.050139,0.2252,0.15412,0.10087,0.20933,0.18704,0.19623,-0.081105,0.046786,-0.011308,-0.09581,0.019839,0.1161,-0.2163,0.33568,0.046258,0.013508,-0.099387,-0.11736,-0.14199,0.15232,0.12655,-0.23397,-0.060236,-0.15562,-0.22944,-0.194,-0.13368,0.029175,-0.1173
88,0.0011828,0.062778,0.032179,0.025353,0.03181,0.10232,0.0083377,0.080329,0.090895,0.088892,0.054437,0.033183,0.079362,0.053958,0.076227,-0.11229,0.11054,-0.011438,0.031268,0.067447,0.076602,0.037888,0.16785,-0.035729,0.070021,0.078528,0.077661,0.17207,0.06849,-0.055541,0.080941,0.024682,0.13389,-0.074969,-0.016543,0.11004,0.11411,-0.025123,0.0469,-0.033172,0.059797,0.12725,-0.0020807,0.14139,0.095392,0.054345,-0.012088,0.048866,0.0054987,0.020696,-0.092841,0.049512,0.054493,-0.032102,0.10018,0.076357,0.011417,0.070132,-0.037994,-0.14291,0.18084,0.026915,-0.1493,-0.015083,-0.0054535,-0.13679,0.15355,0.03773,0.12974,0.16817,0.078877,-0.016971,-0.062598,0.32514,-0.038332,0.19824,0.044834,-0.34588,-0.23742,-0.22316,-0.24407,0.028537,-0.0092074,0.091518,0.0069213,-0.08366,-0.1142,-0.0046402,1,-0.089076,-0.1627,0.0144,-0.28149,-0.14768,-0.058654,0.25595,-0.13402,0.08002,0.00061554,0.055215,0.25152,0.01128,-0.33864,0.2023,-0.11564,-0.065277,-0.087926,0.090023,-0.19805,0.14017,0.16401,-0.15767,-0.24702,0.23165,0.0036532,0.077236,-0.16943,-0.065307,0.018857,-0.14696,0.18288,-0.23016,0.013944,0.17553,0.45722,-0.14251,-0.12467,0.024057,-0.038609,0.018208,0.18826,0.21073,0.076367,-0.0067655,0.11564,0.18739,-0.33335,-0.046182,0.098423,0.10987,-0.048348,0.24289,0.14428,-0.29296,-0.10662,0.065372,0.027664,0.13394,-0.21248,0.30038,0.10294,-0.28601,-0.18003,-0.14457,-0.25773,-0.12111,-0.073854,0.065854,0.31081,0.025151,0.077757,0.13399,-0.06568,0.14988,0.19281,-0.063585,-0.044449,-0.0359,0.051002,-0.22133,-0.011297,0.059482,0.12614,0.038173,0.2143
89,0.13267,0.038374,0.16,0.083064,0.18825,0.13287,-0.02653,0.22892,0.14029,0.11332,0.037636,0.098106,0.089128,-0.0051442,0.11397,0.1335,0.077335,0.17155,0.13156,0.038894,0.016241,0.1408,0.096509,0.15907,0.07253,0.055301,0.15324,0.11549,0.16227,0.21241,0.13224,0.079763,0.053374,0.04343,0.14302,0.34856,0.098058,0.10384,0.18439,0.17714,0.029569,0.037584,0.071294,0.015903,-0.11543,0.096009,0.11586,0.059961,0.028664,0.14722,-0.0050791,0.13775,0.1518,-0.087363,0.080515,0.050179,-0.00098368,0.057961,0.14406,-0.12199,-0.035331,-0.037144,0.02939,0.062993,0.13621,-0.11545,-0.15544,0.078099,0.037513,-0.27479,0.13095,0.17225,0.19834,0.071277,0.15056,0.16404,0.062577,0.065626,-0.074836,-0.29658,0.21369,-0.16434,0.092005,0.3073,-0.0013937,-0.073709,-0.089094,0.12298,-0.089076,1,0.065837,0.0024619,0.065497,-0.08572,0.029268,0.084291,0.2404,-0.093308,0.29814,0.17122,0.060546,0.21449,-0.005057,-0.077202,-0.038055,0.13353,-0.12134,-0.2456,-0.12895,0.14565,0.17369,-0.015798,0.1626,-0.093066,0.052667,0.067221,0.2227,-0.10278,0.16801,-0.076671,0.080069,0.30731,-0.10574,0.034581,-0.17725,-0.088845,0.3097,0.040607,0.42718,0.17956,-0.057953,0.2197,0.036901,-0.20983,0.0010759,-0.0096016,-0.15834,0.071209,0.16061,0.091127,-0.02772,-0.049631,-0.19567,-0.28679,-0.061342,-0.28043,0.20662,-0.15622,0.2952,-0.04822,0.17451,0.17647,-0.31422,0.24869,-0.01174,-0.016479,-0.28534,-0.12855,-0.16331,0.23625,-0.3972,0.02067,0.18958,-0.031428,-0.020613,0.20414,-0.090039,0.16869,-0.012456,0.060016,0.18874,0.028684,-0.00093393,0.059117,-0.17678
90,0.0075122,0.12921,0.058314,0.031317,0.15975,0.014198,0.021931,0.05451,-0.11805,0.10448,0.10611,0.036897,0.081184,0.13467,0.016718,-0.0024265,0.027664,0.052077,0.065922,0.0011424,-0.028103,0.096055,0.13348,0.095681,0.11044,0.051898,0.13784,-0.0001205,0.036394,0.054492,0.063906,0.056626,-0.081814,0.083539,0.097153,-0.00017364,-0.056437,-0.052055,0.15622,0.073669,-0.11261,0.076635,-0.16566,-0.00064974,0.045341,-0.019197,-0.034558,-0.25727,-0.085696,0.055939,0.068954,0.088217,0.17678,0.10376,0.12823,0.062314,-0.22513,-0.16406,0.086095,0.10794,-0.0043014,-0.033283,-0.089422,-0.13755,0.064499,0.18814,-0.11069,-0.091701,-0.14997,0.046628,0.083524,0.19246,0.063346,0.01306,0.20853,-0.16649,0.15102,0.23745,0.11766,0.047445,-0.01893,-0.074175,0.23339,0.07651,-0.016333,-0.11191,-0.010955,-0.057856,-0.1627,0.065837,1,-0.041601,0.14515,-0.049291,-0.052659,-0.12286,-0.07505,-0.1116,0.036017,-0.13165,0.029344,-0.26066,-0.32413,-0.058225,-0.10608,0.074134,-0.063388,-0.13374,-0.006524,-0.018076,0.00041203,0.036073,0.2119,0.037411,-0.038942,0.10987,-0.18048,-0.15557,-0.15256,0.23149,-0.093403,0.13035,-0.089433,-0.16963,-0.30398,0.043426,0.06799,0.26938,-0.087589,0.078912,-0.078331,-0.12477,0.43103,0.12693,0.038785,-0.10308,-0.038563,0.026807,0.22799,-0.050466,-0.2158,0.0071696,0.11091,0.15002,0.16086,-0.021113,0.043159,0.061798,0.076349,-0.31841,0.028949,0.14405,0.031139,-0.18475,-0.070858,0.14047,-0.10725,0.26576,-0.15191,-0.088892,0.238,-0.12371,0.20073,-0.051552,-0.060669,-0.088999,0.11261,-0.015169,-0.1391,-0.15474,0.17378,0.037515,0.018475,0.17304,-0.091091
91,0.22981,0.17547,0.1355,0.21942,0.25414,0.1822,0.13314,0.27679,0.13829,0.14735,0.20066,0.18786,0.1769,0.32167,0.20824,0.22816,0.29819,0.15908,0.065637,0.24679,0.19193,0.2355,0.27556,0.12064,0.27725,0.14752,0.11501,0.27108,0.18179,0.41299,0.31734,0.17755,0.12416,0.15027,0.27905,0.18382,0.098132,0.23379,0.17775,0.075682,0.20144,0.26393,0.12297,0.026762,0.17531,0.21565,0.070239,0.34319,0.21719,0.14347,0.096793,-0.061955,0.15442,0.19919,0.40583,0.077852,0.15945,-0.19464,0.2621,0.10258,0.15806,0.15976,-0.080455,0.043877,0.10933,0.14782,-0.15475,0.034839,0.1202,0.074907,0.28289,0.15699,0.033747,-0.00067185,-0.0026998,0.31978,0.088659,0.22243,-0.011054,-0.0058512,-0.37402,0.27832,-0.10321,0.1459,0.3668,0.079499,0.21502,0.029834,0.0144,0.0024619,-0.041601,1,0.046189,0.256,0.24224,0.13534,0.063114,-0.12534,0.32596,0.15254,0.39306,0.019534,-0.065609,-0.18376,-0.038792,-0.022651,-0.12325,0.08383,0.2587,0.26337,-0.11414,-0.10848,-0.063326,0.15515,-0.031153,0.23435,0.06056,0.11537,0.17801,0.25574,-0.053064,-0.15137,-0.22037,0.097373,-0.11567,-0.14892,0.051087,-0.27146,-0.099955,0.057716,0.022085,0.03993,0.070375,0.028283,0.012737,0.17381,-0.073781,-0.25953,-0.039347,0.15671,-0.18383,0.031213,0.059492,0.1493,0.065351,-0.20335,-0.19657,-0.0080211,-0.098801,-0.22944,0.12189,0.11325,-0.090109,0.41017,-0.13822,-0.049107,0.31992,-0.072591,-0.055502,-0.15148,-0.035424,0.14108,-0.040863,0.2722,0.14488,0.13236,0.078768,-0.14775,0.0072741,-0.046741,-0.039002,-0.037703,-0.20865,0.20064,-0.048971
92,0.18177,0.069362,0.24626,0.19059,0.26941,0.11344,0.21202,0.19615,0.0679,0.22508,0.19327,0.18175,0.12028,0.12912,0.17531,0.19171,0.20433,0.22358,0.18664,0.11457,0.064038,0.21247,0.22691,0.25078,0.14689,0.12659,0.088105,0.066164,0.18788,0.1955,0.16117,0.1138,0.20477,0.32967,0.19302,0.13327,0.039936,0.17168,0.050383,0.21604,0.09383,0.065648,0.18472,0.080188,0.086233,0.05678,0.052864,0.14767,0.096314,0.11435,0.4059,0.016142,0.17733,0.12788,0.0636,0.052141,0.099668,0.12207,0.18464,-0.059379,0.074187,0.13065,0.045208,-0.067339,0.055349,0.32736,-0.17587,0.10999,-0.19669,-0.10061,-0.18278,-0.095089,0.25193,0.17108,0.19745,-0.052309,0.085004,0.28633,0.40216,0.030337,0.13747,0.13759,0.27603,-0.003927,0.10612,-0.038029,0.076674,-0.0093436,-0.28149,0.065497,0.14515,0.046189,1,0.16258,-0.067219,0.017723,0.23149,-0.21373,-0.13929,-0.13457,0.014607,0.073862,0.10858,0.1884,0.070755,-0.038674,0.23259,0.057241,0.17586,-0.10188,0.22868,0.34056,-0.063675,0.12108,-0.14296,0.077014,0.15246,0.24426,0.045167,-0.011698,-0.015785,0.15137,-0.11075,0.025073,-0.10381,0.13513,0.16805,-0.036907,0.31025,0.032517,0.037114,0.0051984,0.0059185,-0.022531,-0.065208,-0.17328,0.12482,-0.12629,-0.092146,-0.064307,-0.059022,0.031184,-0.11012,0.32638,0.39654,0.11399,0.11357,-0.12557,0.13527,-0.178,0.030679,0.057056,-0.20434,-0.022558,0.040765,0.20351,-0.11464,-0.20519,0.03808,-0.26846,0.10152,-0.082294,-0.020351,0.22541,-0.17239,0.28484,-0.16447,0.10559,0.29422,-0.12492,0.2119,0.22374,-0.049689,-0.21503,0.087475
93,0.23592,0.24725,0.16172,0.2619,0.28939,0.25711,0.25163,0.16552,0.061551,0.19606,0.17917,0.30439,0.2434,0.18262,0.19142,0.13412,0.20625,0.22771,0.26016,0.31983,0.27996,0.067937,0.31781,0.26993,0.18131,0.25155,0.23682,0.20949,0.20368,0.24047,0.28116,0.048901,0.099044,0.28011,0.35497,0.17003,0.23139,0.26454,0.17345,0.23706,0.246,0.067768,0.14211,0.19659,0.19195,0.3079,0.1169,0.33332,0.23894,0.23007,0.17562,0.1585,0.077795,0.2406,0.21635,0.016211,0.25864,-0.03667,0.10166,-0.018638,-0.071014,0.26964,-0.061151,-0.19508,0.0046897,-0.01145,0.17716,-0.013779,0.041944,-0.14139,0.2625,0.21547,0.0713,0.0030022,0.19935,-0.1094,0.069081,0.039121,0.045848,0.20259,-0.2205,0.17013,0.29118,-0.10882,-0.028936,0.14758,-0.043195,-0.056999,-0.14768,-0.08572,-0.049291,0.256,0.16258,1,0.0089753,-0.086686,0.20887,0.012647,-0.076068,0.10329,0.078365,0.27632,0.092293,-0.0049444,0.011498,0.26515,0.18598,0.074445,0.24891,0.039598,0.098423,0.18849,-0.028135,0.14909,-0.13691,0.13837,0.11153,0.33714,-0.2046,0.26308,-0.14984,0.14891,-0.04056,-0.034925,0.030949,0.16459,-0.085055,-0.13353,0.015284,-0.02364,0.044563,0.035519,0.063457,-0.16167,0.22813,-0.11359,0.073101,-0.088332,-0.17897,0.28417,-0.0054482,-0.11179,-0.065916,0.10217,0.1853,-0.023945,-0.029564,-0.069752,-0.21117,-0.19535,-0.044056,-0.10295,-0.2113,0.0084162,-0.084347,-0.025741,0.18081,0.18677,0.028957,0.041838,-0.045099,0.033007,-0.23201,0.19163,-0.21558,0.23949,-0.33809,0.094938,-0.10973,-0.016008,-0.057744,-0.23465,-0.017183,-0.067848,0.021304
94,0.14697,0.019046,0.14739,0.12186,0.15901,-0.049421,0.12953,0.092454,0.10561,0.075909,0.098162,-0.0067289,-0.020925,0.11879,-0.083414,0.053733,0.17354,-0.044332,-0.082052,0.059992,0.1142,0.1118,0.091188,-0.01602,0.087962,0.10533,0.17902,0.12608,0.11145,0.21004,0.22145,0.0087769,0.049445,0.0029154,-0.030487,-0.031514,-0.025077,0.097831,0.017791,0.038718,-0.029868,-0.11742,0.11935,0.060992,0.1397,-0.089911,0.041024,0.011537,0.10953,0.018801,0.12781,0.1112,0.097727,0.15925,0.078641,-0.0027692,0.14462,-0.066942,0.051248,0.036325,-0.13813,0.19398,0.0061273,0.14569,0.060497,0.13914,-0.05354,0.0025149,-0.098767,0.072352,-0.014196,0.040488,-0.34039,-0.16105,0.084415,0.22856,0.066531,0.016112,-0.12048,-0.060132,-0.10272,-0.085294,-0.031906,0.18777,0.18452,0.17088,0.18821,0.088808,-0.058654,0.029268,-0.052659,0.24224,-0.067219,0.0089753,1,0.1483,0.1248,-0.16141,0.28966,0.25574,0.0090901,-0.13391,0.2099,0.1302,-0.068983,-0.099829,-0.29501,0.10429,0.17242,-0.016018,-0.023712,-0.14378,-0.17582,-0.0089507,0.11566,-0.034617,-0.089919,-0.15826,-0.14712,-0.060188,0.052731,0.15773,-0.078172,-0.13042,-0.054637,0.08529,-0.26355,-0.18293,-0.12396,-0.11657,0.0066879,-0.062337,-0.091163,0.13911,0.022733,0.0081602,0.3071,0.10575,0.12626,0.20209,-0.03656,0.15011,-0.095654,-0.35655,0.1966,-0.13162,0.016007,-0.17174,0.097675,-0.17563,-0.13655,-0.070189,-0.29109,0.15852,-0.081828,-0.14834,0.12353,-0.12718,0.10557,-0.044602,0.19588,0.28845,-0.018058,-0.018375,0.017986,-0.18489,0.13089,0.065062,0.20072,-0.040669,-0.13005,-0.26395,-0.053943,0.075817,-0.23198
95,0.13004,0.17979,0.14892,0.19149,0.13796,0.1998,0.23405,0.24922,0.28338,0.25919,0.13206,0.083318,0.14619,0.10525,0.14023,0.21135,0.27705,0.076012,0.08239,0.11126,0.12629,0.14248,0.20883,0.2535,0.15927,0.14938,0.12969,0.15861,0.17743,0.19517,0.11482,0.15148,0.1976,0.14098,0.21896,0.29106,0.2154,0.090138,0.24976,0.2185,0.060318,0.12401,0.020549,0.12932,0.12894,0.34115,0.090627,0.21786,0.0019784,0.080674,0.33209,0.10383,0.076275,0.13616,0.41769,0.24593,-0.035086,-0.08267,0.24799,-0.068684,0.1403,0.12544,-0.044591,-0.075826,0.066424,0.076823,0.17525,0.0074765,-0.089184,0.14118,0.1848,0.058465,-0.21563,0.34611,0.08682,-0.025121,0.10833,-0.024132,0.14912,0.024419,-0.0068664,0.056692,-0.11888,0.07432,0.31276,-0.20285,-0.040633,0.080398,0.25595,0.084291,-0.12286,0.13534,0.017723,-0.086686,0.1483,1,-0.01397,0.059175,0.14743,0.22785,0.059785,0.15535,0.060674,0.27774,0.14258,-0.15554,-0.12056,0.14019,-0.16323,0.046094,0.033386,0.020626,0.038533,0.1043,-0.092148,-0.025967,-0.071361,-0.020263,-0.070361,-0.19714,0.29635,-0.42005,0.15012,0.01427,0.014117,-0.20781,0.078652,-0.12477,0.10348,-0.041487,-0.19141,0.2079,0.12116,0.18194,0.19026,0.12756,0.055823,-0.040415,-0.032487,0.1344,-0.11791,0.062588,-0.10513,-0.16891,-0.087347,0.13552,-0.15646,0.028113,0.038225,0.24748,0.29743,0.046448,0.088139,0.14014,-0.069839,0.13923,0.038708,-0.025859,0.050698,-0.13092,-0.021802,-0.17701,0.077033,0.048163,0.1257,-0.051443,0.051411,0.1231,-0.066311,-0.0099086,-0.081635,0.092376,0.15419,0.056438,0.0085631
96,0.067664,-0.12611,-0.058381,0.072847,0.021579,0.028506,-0.0046524,-0.025954,-0.0062222,-0.10598,-0.10793,-0.013044,-0.042535,-0.011171,-0.04469,-0.061932,0.0052923,-0.039039,-0.16391,-0.048577,-0.024857,0.034244,-0.066144,-0.098598,-0.063913,-0.078965,0.019699,-0.10202,-0.052086,-0.0043928,0.035433,-0.15214,-0.072525,-0.037157,0.11133,0.034407,-0.070244,0.037691,-0.17119,0.0092537,-0.19201,-0.27922,0.14681,-0.032519,-0.086718,0.10139,0.059188,-0.094143,-0.00061205,0.0076892,0.0059857,0.12641,-0.16717,0.040717,-0.037877,-0.058199,0.18736,-0.072836,0.0021292,-0.09663,0.077813,0.19886,0.10818,-0.15818,0.056224,-0.18258,-0.061681,0.040835,-0.1083,-0.3053,0.14288,-0.053449,0.040701,0.10846,-0.020483,0.13954,-0.18276,0.0053749,0.015516,-0.2003,-0.065599,-0.12417,0.071228,-0.12106,-0.2385,-0.045248,0.048897,-0.0029793,-0.13402,0.2404,-0.07505,0.063114,0.23149,0.20887,0.1248,-0.01397,1,-0.43244,-0.12974,0.015317,0.11564,0.382,0.10644,0.01704,-0.11357,0.18457,-0.015391,-0.2077,-0.11656,0.044462,0.099905,0.16169,-0.18785,0.20303,-0.11597,-0.019259,0.16729,0.061503,0.070624,0.090522,-0.00027639,0.14292,0.11011,0.038398,-0.0048495,0.054503,0.0077671,-0.26401,0.38467,-0.32227,0.099722,-0.07545,-0.0022543,-0.1988,-0.26327,-0.034517,0.0050315,-0.067472,0.24599,0.16175,-0.013162,-0.032087,0.021801,-0.14468,0.077242,0.067238,-0.15398,0.26153,0.0045223,-0.08961,-0.085003,-0.12475,-0.13867,0.22479,-0.19346,-0.042166,-0.20743,-0.18801,0.10319,0.13565,-0.079575,0.037084,-0.14496,-0.033286,-0.12379,0.0029942,-0.020973,-0.010515,0.13032,-0.0068959,0.099215,-0.13839,-0.22208,-0.13953,-0.14586
97,0.054134,0.26488,0.22473,0.25119,0.14396,0.11257,0.25565,0.22623,0.24691,0.25958,0.28144,0.11574,0.15001,0.26295,0.27873,0.29903,0.095394,0.29971,0.24641,0.22883,0.20814,0.09665,0.27995,0.21535,0.27072,0.29621,0.25672,0.29331,0.371,0.23509,0.22317,0.20561,0.26997,0.16443,0.13206,0.28781,0.36395,0.28244,0.33259,0.27181,0.31096,0.35745,0.17599,0.30345,0.27918,0.32402,0.094821,0.33106,0.089584,0.085122,0.063556,0.11911,0.040485,0.16797,-0.020041,0.17477,0.082033,0.25941,0.21135,0.20246,0.094072,0.098154,0.15416,0.13821,-0.021055,0.074334,0.33538,0.061794,0.11279,0.39586,0.34114,0.17921,0.15213,0.086197,-0.14385,0.029354,0.249,0.061805,0.15084,0.25454,0.016768,0.078542,0.1399,0.13022,0.13921,-0.020232,0.2054,-0.080157,0.08002,-0.093308,-0.1116,-0.12534,-0.21373,0.012647,-0.16141,0.059175,-0.43244,1,0.011911,0.1357,-0.2119,0.06662,0.087585,0.27883,0.018187,0.039917,0.06013,0.22623,-0.085248,-0.13045,-0.017756,0.11811,0.055796,-0.023334,0.13729,0.0056218,0.23983,-0.077983,-0.069577,-0.085285,-0.075121,-0.067951,-0.080939,-0.16192,0.11196,-0.021711,0.10168,0.043804,-0.27887,-0.012461,0.058979,-0.039852,-0.082551,-0.18178,0.27311,-0.089838,-0.10062,0.14676,-0.22327,-0.27849,0.12309,-0.016565,-0.069469,0.11014,-0.24853,0.0013884,0.17949,0.0095933,-0.031438,0.29125,0.1335,0.19807,0.078052,-0.13728,0.17556,0.14635,-0.042117,-0.11817,0.061877,-0.25295,-0.23225,-0.058526,0.11042,-0.19044,0.27938,-0.12115,0.16272,-0.0091089,-0.13597,-0.063689,-0.21266,-0.011065,0.19718,0.029348,0.168
98,0.35678,0.25962,0.22021,0.21507,0.4043,0.297,0.24619,0.38406,0.26053,0.26063,0.27498,0.25705,0.33486,0.16551,0.20653,0.28436,0.26872,0.25998,0.16285,0.35931,0.24183,0.32203,0.25065,0.2841,0.24935,0.28425,0.25695,0.25212,0.30087,0.36137,0.3897,0.19942,0.22736,0.1478,0.13015,0.34494,0.16583,0.22306,0.28258,0.12184,0.068434,0.21941,0.21719,0.025556,0.20362,0.25579,0.14724,0.057984,0.31929,0.18134,0.16881,0.16679,0.20575,-0.036989,0.36331,0.080726,0.051551,0.067997,0.23538,0.025121,-0.041574,-0.15233,-0.018978,0.26552,0.098582,0.11069,0.27329,0.20386,0.24151,-0.075339,0.26492,0.10754,0.18164,-0.18368,0.29799,0.38074,0.19251,0.067307,-0.23559,0.099756,0.15391,0.017703,-0.001706,0.13403,0.15081,-0.053582,0.12332,-0.020125,0.00061554,0.29814,0.036017,0.32596,-0.13929,-0.076068,0.28966,0.14743,-0.12974,0.011911,1,-0.144,0.046018,-0.1758,0.05083,-0.21204,-0.31531,0.012428,-0.29182,-0.074332,-0.099799,0.026188,-0.012636,-0.19164,0.14983,-0.35606,0.29136,0.18899,-0.11727,-0.14349,0.25849,-0.15127,0.32862,0.015495,-0.16694,0.026458,-0.051354,-0.065583,-0.023652,-0.16636,0.18253,0.086513,-0.23349,0.11615,0.13719,-0.14089,0.1389,0.13688,0.13175,0.14352,0.046645,0.006211,-0.23098,-0.059307,-0.28658,-0.25668,0.13239,-0.12354,0.065254,-0.16139,-0.066311,-0.014597,0.04622,0.022579,-0.0064858,0.061733,-0.22317,0.0051891,-0.039899,0.0025273,-0.15048,-0.31208,0.082706,-0.081388,0.13165,0.23342,0.051896,0.0094892,0.19706,-0.16893,0.038637,0.011449,-0.13521,-0.1466,-0.051439,0.10283,0.087269
99,0.15618,0.057779,0.11403,0.18433,0.040306,0.166,0.14488,0.24616,0.16534,0.16035,0.10708,0.053414,0.096863,0.17464,0.00068613,0.041779,0.096642,0.10028,0.24316,0.091011,-0.0051609,0.098726,0.13842,0.076864,0.24643,0.00055984,0.1358,0.18158,0.20346,0.16057,0.18225,0.012205,0.14722,0.096282,0.17947,0.21585,0.22385,0.12176,0.16396,0.3281,0.20174,0.08499,0.28923,0.12049,0.10235,0.18179,0.2085,0.37091,0.11199,0.12291,0.24241,0.11266,0.10908,0.12081,0.21545,0.21675,0.26425,0.038123,0.23281,0.039139,0.15328,0.20275,0.073688,0.0027092,0.15544,-0.047705,-0.0087994,-0.0050045,-0.047708,0.22909,0.11153,0.24553,-0.099277,0.18057,-0.0084705,0.14495,0.060173,-0.10163,0.12909,0.02952,-0.21495,0.1936,-0.051286,0.38952,0.2748,0.065211,0.04725,0.36827,0.055215,0.17122,-0.13165,0.15254,-0.13457,0.10329,0.25574,0.22785,0.015317,0.1357,-0.144,1,0.010523,0.22528,0.050505,0.095041,0.24263,0.043265,-0.015892,0.091093,0.15954,0.2676,0.018009,0.059036,-0.34646,0.10682,-0.22979,-0.044157,0.053325,-0.04399,-0.18057,0.10376,-0.089584,0.067342,0.17567,-0.27676,-0.18728,-0.23486,0.077257,0.08638,-0.14405,0.047993,0.20637,0.1931,0.031513,-0.076554,0.12928,-0.068228,-0.026956,0.037106,-0.062385,0.3865,0.28503,0.094657,0.13558,0.067852,-0.17002,-0.22846,0.025983,0.0408,0.19879,0.18147,0.32006,0.29008,-0.25083,0.061454,0.007308,-0.19641,0.034865,-0.054072,0.049286,0.27643,-0.25418,0.14103,0.15147,0.011785,0.27409,-0.17222,0.18317,0.19204,0.017076,-0.48527,-0.019108,-0.027109,-0.10559,0.03355,-0.20208
