,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
44,-0.19814,-0.2319,-0.21333,-0.12856,-0.1512,-0.20597,-0.08639,-0.18624,-0.25132,-0.08316,-0.2043,-0.33764,-0.17533,-0.19638,-0.3469,-0.33823,0.16307,0.16236,-0.048344,0.014942,-0.12065,-0.068975,-0.26133,0.018677,-0.014154,-0.22462,0.14865,0.2431,-0.01108,0.11324,0.015924,-0.033847,0.021338,-0.075395,0.15631,-0.038738,-0.11774,0.24115,0.046251,0.12187,0.1469,-0.10173,0.05289,0.12695,1,0.022094,-0.10632,-0.032004,-0.033967,-0.053656,0.17824,-0.084725,0.18751,-0.049487,0.16484,-0.22704,-0.092835,-0.23211,0.24574,0.26549,-0.14992,-0.18998,0.15054,0.033052,0.084223,-0.083307,0.13213,-0.067611,-0.090998,-0.14951,-0.11677,-0.0129,0.18884,0.060508,-0.21132,0.034342,0.095861,-0.017409,0.13484,0.14119,0.12742,-0.19545,0.13116,-0.18236,-0.18849,0.181,0.058191,-0.050475,-0.031515,-0.080232,-0.062771,0.060511,-0.070575,0.016665,0.034275,0.059374,0.25992,0.062414,-0.24914,-0.13986,-0.16497,0.070925,0.14
45,-0.32605,-0.3048,-0.36122,-0.41165,-0.26281,-0.21798,-0.23417,-0.25102,-0.30852,-0.26872,-0.23809,-0.16048,-0.24728,-0.17446,-0.076454,-0.3775,-0.10604,0.052214,0.01793,-0.27665,-0.043058,-0.20227,-0.039095,0.17793,-0.0038108,0.011116,0.04315,0.094206,-0.13716,0.12418,-0.038717,0.04891,0.072775,0.096447,0.26671,0.1997,0.166,0.39982,0.3316,0.28002,0.035883,0.080882,0.027695,-0.028358,0.022094,1,0.15806,-0.083095,0.27347,0.19813,0.21826,0.12605,0.10157,0.26335,-0.13291,0.17005,-0.10915,0.066288,-0.057579,-0.0036122,0.1322,0.067924,-0.026876,0.029374,-0.13077,0.28772,-0.070089,0.13526,-0.081394,0.12601,-0.16897,0.14404,0.11508,-0.1856,0.30758,0.18397,-0.074842,-0.22695,-0.11228,-0.24423,0.022775,0.38915,0.004061,0.14836,-0.063961,0.15933,-0.082293,-0.0062684,0.13702,-0.41871,0.0021605,0.090153,0.015376,0.13706,0.13238,0.24814,-0.14217,-0.164,-0.024658,-0.18498,-0.10915,-0.22207,0.056903
46,-0.3418,-0.31073,-0.2165,-0.25597,-0.32787,-0.36786,-0.34968,-0.44403,-0.27325,-0.35512,-0.19174,0.023085,-0.14874,-0.26708,-0.17026,-0.075936,-0.17832,-0.20297,-0.044798,-0.11809,-0.3354,-0.15894,0.082714,-0.091186,0.16139,0.088362,0.15335,0.026183,-0.0064795,-0.11617,0.22015,-0.11087,0.13007,0.23745,-0.094105,0.37735,0.2595,0.18141,0.014104,0.092606,0.35198,0.1833,-0.16903,0.060286,-0.10632,0.15806,1,0.25851,0.083112,0.14924,0.27344,0.073836,0.24248,0.10157,0.00010345,0.10393,-0.020298,0.10189,0.093619,0.024423,0.032858,0.030728,0.1894,0.043905,-0.16078,0.37023,-0.060821,0.09496,-0.15011,0.19099,-0.090914,-0.024039,-0.18409,-0.21567,0.28676,-0.22148,0.083448,-0.072609,0.21024,-0.0035314,-0.020394,0.21303,-0.23032,0.073216,-0.065616,-0.16668,0.12149,0.06345,-0.21303,0.15077,-0.37124,0.15765,0.1113,0.055533,-0.083951,0.15084,-0.096257,-0.23879,-0.029105,-0.12306,-0.055512,-0.12485,-0.17265
47,-0.23388,-0.20851,-0.22184,-0.11216,-0.080222,-0.20398,-0.09373,-0.2025,-0.21002,-0.34349,-0.16197,-0.1179,-0.19457,-0.15123,-0.12183,-0.090527,-0.13627,-0.066912,-0.094109,-0.29671,-0.14594,-0.075833,-0.13633,0.045945,-0.037671,0.16158,0.22068,-0.010242,0.029911,-0.063607,0.40695,0.061705,0.28157,-0.027706,0.013336,0.10858,0.078825,0.21286,-0.030142,0.2329,0.017997,0.0063001,0.10124,0.072988,-0.032004,-0.083095,0.25851,1,0.29088,0.040849,0.23155,0.090402,0.3069,0.0075631,0.041458,-0.12256,0.043654,-0.069723,0.050893,0.10155,0.090229,-0.020138,0.16291,-0.051102,-0.16038,-0.0030546,-0.18543,-0.21367,0.18783,-0.083463,0.21021,-0.11057,-0.072392,-0.21606,-0.1789,0.078663,0.14444,-0.039471,-0.0094734,-0.060609,0.067642,0.15408,0.15417,-0.13713,-0.22034,0.17559,-0.19555,0.1437,0.049121,0.08479,0.0017816,0.26072,0.08601,0.35474,0.23907,0.065285,-0.10596,0.052366,0.054644,-0.1793,0.072218,0.16863,-0.13352
48,-0.26571,-0.24255,-0.34651,-0.32692,-0.28278,-0.2066,-0.19943,-0.29618,-0.2652,-0.21211,-0.31821,-0.21676,-0.31351,-0.28988,-0.061751,-0.16895,0.079971,-0.026375,0.034202,-0.20571,0.089267,-0.095531,0.072224,0.25904,-0.039814,0.094579,0.037944,-0.073784,-0.12141,0.23664,0.12111,-0.055236,-0.033817,-0.030948,-0.067137,0.21402,0.25098,0.34811,0.254,0.16767,-0.14804,-0.0052403,0.093244,0.21897,-0.033967,0.27347,0.083112,0.29088,1,0.11489,0.011944,-0.020613,0.41237,0.0039653,-0.086538,0.27152,0.11255,-0.011609,-0.18582,-0.074257,0.12526,0.0017282,-0.13713,-0.040246,-0.16765,-0.11447,0.075348,-0.14987,0.19658,0.095757,-0.057991,0.028435,-0.046426,-0.078865,0.00026284,0.0039765,-0.10618,-0.15389,-0.073345,-0.25721,-0.14928,0.20455,-0.071652,0.2784,-0.15177,-0.077199,0.071759,-0.16242,0.22863,-0.286,0.25738,-0.092394,0.094899,0.23568,0.20721,0.13748,-0.16265,-0.1888,-0.01824,-0.17324,0.033548,-0.02621,0.042289
49,-0.06072,-0.19395,-0.082954,-0.1422,0.01143,-0.078506,0.052687,-0.34044,-0.091117,-0.26765,-0.17638,-0.10319,-0.031976,-0.18344,-0.00023422,-0.10363,-0.21531,-0.14644,0.196,-0.096606,-0.19198,-0.11643,0.10116,-0.21575,0.17938,-0.051354,-0.072025,-0.13481,0.059289,0.1817,-0.16112,0.155,0.2152,-0.14782,0.10756,0.15986,0.2709,0.096948,0.086659,0.20349,0.11263,0.069378,0.23398,0.041475,-0.053656,0.19813,0.14924,0.040849,0.11489,1,-0.045968,-0.078348,0.081285,-0.060518,-0.21242,-0.020386,0.010511,-0.16624,-0.011349,-0.14243,0.05066,0.04007,-0.11734,0.16181,0.025804,0.13635,0.0050777,-0.18424,-0.27804,0.31127,-0.13154,-0.065337,0.081844,-0.19452,0.44077,0.025743,-0.071104,-0.25732,-0.081354,-0.26151,-0.064835,0.19068,0.1793,0.1746,-0.12073,-0.26975,-0.036903,0.0014007,0.14115,0.25735,-0.099783,-0.11481,0.053948,-0.1545,-0.14357,0.18214,0.049751,-0.042589,-0.16563,-0.21719,-0.19502,-0.18686,-0.013115
50,-0.16692,-0.34068,-0.087575,-0.14958,-0.23128,-0.21229,-0.20008,-0.10502,-0.28194,-0.24736,0.0076423,-0.05207,-0.039242,-0.16018,-0.2697,-0.21686,-0.23679,-0.16948,-0.15436,-0.22554,0.18556,0.085097,-0.48594,0.34427,0.00048791,0.029932,0.12478,0.11549,0.089447,-0.33799,0.053592,0.056395,-0.099261,0.14245,0.026271,0.15569,-0.014178,0.078868,-0.016757,0.1977,0.068206,-0.024662,-0.042808,-0.030043,0.17824,0.21826,0.27344,0.23155,0.011944,-0.045968,1,-0.042938,0.22924,0.12713,0.065486,-0.025129,0.012017,0.094503,-0.039826,-0.013674,0.28526,-0.10586,-0.11798,0.1065,-0.037314,0.0082751,-0.31619,-0.18639,0.10136,0.045014,0.0078444,-0.071365,-0.076892,-0.028551,0.067527,0.032326,-0.043082,-0.062006,-0.026617,0.12937,0.13247,0.2429,-0.0047959,-0.086505,-0.10527,0.12453,-0.059097,0.14635,-0.018272,0.003122,-0.13633,-0.077106,-0.15774,0.16103,0.018861,0.054396,-0.028391,0.080897,0.28053,-0.19741,-0.22325,-0.3374,-0.082086
51,-0.043506,0.012183,0.00027411,-0.0067465,0.15528,0.10485,0.052279,0.04656,0.12788,0.21582,-0.078749,0.034746,-0.091514,-0.018509,0.14958,0.27861,0.23563,0.01266,-0.044536,0.026225,0.036191,0.065349,0.13689,-0.080432,-0.43521,-0.093665,-0.049807,0.32043,0.021996,-0.052737,0.087164,-0.17922,-0.016664,-0.0095004,-0.1313,-0.088215,0.060462,0.24454,-0.070211,0.034309,0.12584,-0.00073216,0.084549,0.0049884,-0.084725,0.12605,0.073836,0.090402,-0.020613,-0.078348,-0.042938,1,-0.15357,-0.080209,0.13331,-0.14045,-0.19064,0.30271,-0.092846,0.16897,-0.10158,0.15178,-0.24036,0.0049094,-0.060933,-0.065849,-0.028926,0.041536,0.095248,-0.086567,-0.074527,0.17522,-0.23748,-0.033986,-0.11011,0.0060792,-0.1526,-0.13447,-0.091319,0.088974,-0.080506,0.31996,-0.20248,-0.092394,0.07317,0.12859,-0.10857,-0.050124,0.11237,-0.16059,0.05235,-0.12015,-0.077384,0.37058,0.16909,0.082976,-0.19961,-0.12239,0.015986,0.017469,0.082847,0.21799,0.14017
52,-0.41889,-0.31838,-0.30812,-0.24189,-0.29608,-0.35908,-0.32528,-0.3364,-0.34491,-0.28103,-0.39779,-0.1887,-0.22192,-0.37844,-0.163,-0.21437,-0.17162,-0.044514,-0.033915,-0.31885,-0.13687,-0.15579,-0.18692,0.15351,0.20599,0.10046,0.21014,0.17263,-0.12733,0.029622,0.31534,0.074894,-0.11007,-0.041716,0.18539,0.33098,0.17566,0.23375,0.24896,0.014153,0.27704,0.072469,0.021172,0.12508,0.18751,0.10157,0.24248,0.3069,0.41237,0.081285,0.22924,-0.15357,1,-0.14197,0.085718,0.27968,0.078659,0.013037,0.070403,0.25843,0.14083,0.026357,0.00084335,0.14261,-0.23889,0.1786,0.067572,-0.13202,0.27327,0.094536,0.18946,-0.19684,-0.11791,0.063643,0.0056188,0.12574,-0.17087,-0.082065,-0.079556,-0.064896,0.12767,0.12911,0.14611,0.10593,-0.11591,-0.096348,-0.02904,0.11751,-0.11403,0.04696,-0.178,0.081008,0.3269,0.10231,0.04219,0.085631,-0.051306,-0.10994,0.04613,-0.26731,-0.11877,-0.051347,-0.042465
53,-0.070081,-0.10609,-0.12077,-0.050746,-0.20025,-0.0065256,-0.083583,-0.175,-0.039404,-0.15778,-0.081243,-0.016124,-0.16448,0.04487,-0.17849,0.037145,0.0026278,0.15692,-0.15115,-0.023445,-0.15593,-0.1899,-0.09577,-0.0064025,0.059345,0.09336,0.27681,-0.024891,0.047055,-0.25955,0.15218,0.074477,0.059932,0.20046,-0.013644,0.045578,0.096671,0.13249,0.098465,0.15906,0.19793,0.15096,0.021303,0.11281,-0.049487,0.26335,0.10157,0.0075631,0.0039653,-0.060518,0.12713,-0.080209,-0.14197,1,-0.068975,-0.10267,0.10319,0.12424,-0.083446,-0.15155,-0.083521,0.15966,0.0981,0.078104,-0.1636,-0.013987,-0.22194,0.00053724,0.025318,0.14281,-0.052996,-0.089774,0.048171,-0.087139,0.0040787,-0.10884,0.070867,0.093028,-0.086424,-0.095322,0.041548,-0.030256,-0.11358,-0.15612,-0.0004012,0.069434,-0.092736,0.010034,0.11379,0.11858,0.048458,0.24287,-0.045512,-0.062998,0.083463,-0.090369,-0.14335,0.1443,0.061315,-0.1512,0.027907,0.010391,-0.31715
54,0.12879,0.19764,0.24966,0.20322,0.30805,0.15724,0.20341,0.31439,0.30547,0.22185,0.24223,0.072737,0.22868,0.10098,0.19313,0.21661,0.14747,0.10428,-0.12449,0.11795,0.26277,0.0014008,-0.30155,0.14087,0.40852,0.11952,-0.071697,0.36454,0.057748,-0.0048314,0.060231,-0.008942,-0.13424,-0.01161,-0.21323,-0.15207,0.028249,0.14473,0.070753,-0.28736,-0.13443,0.0089019,-0.059251,-0.11622,0.16484,-0.13291,0.00010345,0.041458,-0.086538,-0.21242,0.065486,0.13331,0.085718,-0.068975,1,0.10654,-0.0097371,-0.060803,-0.13823,0.2446,-0.097187,-0.28851,0.28102,-0.15187,-0.026018,0.023216,-0.25634,-0.10093,0.19182,-0.30817,0.3394,0.30594,-0.065366,-0.12084,-0.15978,0.16095,0.2374,-0.04674,0.22805,0.22568,0.29868,0.095751,0.065883,0.11021,0.28962,0.010284,0.10716,-0.063323,0.13352,0.031345,-0.13924,0.020665,0.27861,0.072008,0.29149,-0.030053,0.050505,0.022556,0.060754,0.25244,0.11686,0.025833,-0.016847
55,-0.18799,-0.02689,-0.14982,-0.082941,-0.048892,-0.12628,-0.21824,0.052377,-0.10359,-0.25377,0.086914,-0.094414,0.033857,0.059089,0.18946,-0.25214,-0.072997,-0.070949,0.22361,0.050833,0.045022,-0.091435,-0.17611,0.25068,0.26344,0.28477,-0.067424,0.11499,-0.11042,-0.055378,0.24571,0.16831,-0.19089,-0.11334,0.096592,0.23595,-0.096156,0.020641,0.13615,-0.057395,-0.11895,0.25778,0.044358,-0.10141,-0.22704,0.17005,0.10393,-0.12256,0.27152,-0.020386,-0.025129,-0.14045,0.27968,-0.10267,0.10654,1,0.0037441,0.038592,-0.022208,0.14795,0.14966,0.053999,-0.0048858,0.35164,-0.19906,0.14895,-0.046733,0.069563,0.0011409,0.080327,0.1857,-0.15216,-0.1254,-0.13994,0.12955,0.14306,0.048423,0.12454,-0.13644,-0.10209,0.060324,0.062488,-0.01367,0.14027,0.058245,-0.1377,0.19595,-0.11273,-0.070874,-0.0073823,-0.16328,0.011194,0.16411,0.021519,-0.20979,-0.24785,-0.13851,-0.10973,0.15227,-0.069657,0.10001,-0.34436,-0.14388
56,-0.059792,-0.10689,-0.0010746,-0.19521,-0.19942,-0.012616,-0.082902,-0.074211,-0.087054,-0.1568,-0.14667,-0.14469,-0.18953,-0.0033399,0.073788,0.0727,-0.24432,-0.069349,-0.21851,0.04388,0.13441,0.17138,-0.14174,-0.31567,-0.066735,0.050987,-0.10597,-0.43489,0.086911,-0.19502,-0.23642,0.30826,0.0084428,0.2253,0.045296,0.14284,0.18086,-0.1931,0.34526,0.08626,0.0049632,0.15584,-0.0096306,0.23289,-0.092835,-0.10915,-0.020298,0.043654,0.11255,0.010511,0.012017,-0.19064,0.078659,0.10319,-0.0097371,0.0037441,1,-0.1884,0.14559,0.039268,-0.13842,0.23594,0.1186,-0.10838,0.027695,-0.1421,0.11523,-0.058526,0.1055,0.15568,-0.099899,-0.045511,0.067251,-0.082948,-0.087541,-0.093725,0.26038,0.098203,0.23743,-0.023168,0.29151,-0.10493,-0.039358,0.039915,-0.031878,0.076184,-0.10196,-0.040706,0.011419,0.11016,0.015945,-0.079591,0.18448,0.020813,0.095028,0.21459,0.25901,0.48082,0.020747,-0.15661,0.072386,-0.077323,-0.15803
57,-0.015775,0.021072,0.095699,0.073307,0.01133,0.037371,-0.029877,0.10648,0.087218,0.076216,0.022319,0.13227,0.11458,0.0052504,-0.27808,0.10546,0.33088,0.13193,0.15866,-0.10452,0.032452,0.10968,0.22997,0.21584,-0.12594,0.14961,-0.0071949,0.030413,0.17702,-0.15665,0.18587,-0.31552,-0.10758,0.15514,-0.10789,0.03217,0.12043,0.054,-0.084128,0.021692,0.096712,0.25297,-0.12393,-0.046323,-0.23211,0.066288,0.10189,-0.069723,-0.011609,-0.16624,0.094503,0.30271,0.013037,0.12424,-0.060803,0.038592,-0.1884,1,-0.045851,0.055992,0.0065754,-0.10339,-0.26471,0.084268,-0.11444,-0.044222,0.090314,0.2391,0.032583,0.20715,0.11695,0.16734,-0.27529,0.26033,-0.19799,0.10263,-0.24361,0.3044,-0.052561,0.30362,0.036176,0.095077,-0.1061,0.1575,0.25236,0.14791,0.033694,0.14038,-0.21062,-0.20993,0.10348,0.023381,-0.28958,0.18473,0.15999,-0.10762,-0.49913,-0.34741,0.2317,0.12972,-0.070451,0.10674,0.38188
58,-0.063812,-0.16397,-0.057204,-0.10716,-0.053852,-0.086037,-0.076252,-0.078052,-0.19336,-0.21673,-0.087041,-0.11329,-0.056342,-0.10711,-0.18759,-0.19962,-0.11251,-0.31611,0.099604,0.18857,-0.37533,0.029749,0.23104,-0.19507,0.043989,0.0044615,0.012905,-0.16693,0.18587,-0.12903,-0.049482,0.21594,-0.19509,0.17432,0.13047,0.15752,0.02159,0.027688,-0.033574,0.31454,0.0067214,-0.096239,-0.32055,0.34135,0.24574,-0.057579,0.093619,0.050893,-0.18582,-0.011349,-0.039826,-0.092846,0.070403,-0.083446,-0.13823,-0.022208,0.14559,-0.045851,1,0.36911,-0.2212,-0.081655,0.2842,0.051015,-0.17821,0.31846,0.13733,0.13453,-0.095917,0.28849,-0.30424,-0.054794,0.22631,-0.16947,-0.11401,0.19883,0.17408,0.12433,0.1465,-0.074805,-0.18467,-0.14906,-0.010936,-0.23208,-0.26836,0.1543,0.22979,0.11308,-0.25365,0.1461,-0.27089,0.18046,-0.069407,-0.174,-0.28803,-0.029326,0.1532,0.21067,-0.10045,-0.014053,-0.032897,0.1251,0.1902
59,-0.15628,-0.15637,-0.11446,-0.081781,0.016194,-0.079172,0.0097711,-0.01253,-0.13004,-0.21875,-0.001173,0.023177,-0.12824,-0.051208,-0.054578,-0.03983,-0.049762,-0.24347,0.25629,0.098249,-0.087256,-0.091739,0.018879,-0.01747,0.13475,0.14631,-0.029399,0.2375,0.067281,-0.073088,0.24806,-0.048716,0.02398,-0.23261,0.047128,0.061518,-0.054164,0.11056,-0.063698,0.048366,-0.12392,0.19893,-0.12631,0.092861,0.26549,-0.0036122,0.024423,0.10155,-0.074257,-0.14243,-0.013674,0.16897,0.25843,-0.15155,0.2446,0.14795,0.039268,0.055992,0.36911,1,-0.38184,-0.0274,0.047107,0.07222,-0.0050252,0.18873,0.028581,0.058251,0.09244,0.13742,0.047237,0.020252,0.085,-0.051938,-0.075902,0.20797,0.099197,-0.1097,0.085048,0.087251,0.12828,0.056705,-0.13125,-0.24622,-0.0036399,0.21715,0.052329,0.21415,-0.025772,-0.038548,-0.069276,0.021157,0.15288,0.11816,0.03845,0.031776,0.11188,-0.057735,0.070946,-0.020875,-0.12278,-0.10916,0.066947
60,0.055002,0.069637,-0.099613,0.046121,-0.10235,-0.078741,-0.077357,-0.02637,-0.090213,0.070617,0.041576,-0.10613,-0.031104,0.013926,-0.075138,-0.11909,-0.15556,0.10781,0.034856,-0.23155,0.20262,-0.052417,-0.16625,0.24172,0.032177,-0.17555,0.19899,-0.070804,-0.20762,0.093172,0.060341,0.13132,0.15714,-0.16765,0.1979,0.22157,-0.35833,-0.019925,-0.072558,0.1009,-0.17576,-0.1086,-0.015909,-0.13006,-0.14992,0.1322,0.032858,0.090229,0.12526,0.05066,0.28526,-0.10158,0.14083,-0.083521,-0.097187,0.14966,-0.13842,0.0065754,-0.2212,-0.38184,1,-0.093086,-0.1408,0.002709,0.054738,0.049568,-0.16586,-0.10535,-0.0059969,-0.1721,0.29344,-0.091666,-0.036676,0.21566,0.10559,0.040931,-0.19491,-0.066436,-0.070852,-0.1826,-0.15402,0.065845,0.16036,0.047845,0.17939,-0.043777,0.16589,-0.090827,-0.034523,-0.22393,0.032353,0.00047158,0.16765,-0.27861,-0.21496,-0.19216,0.13005,-0.21708,0.28544,-0.053691,0.012272,-0.060021,0.25922
61,-0.27504,-0.18456,-0.30564,-0.25801,-0.3325,-0.22808,-0.31061,-0.3508,-0.18731,-0.23095,-0.12114,-0.119,-0.2519,-0.15748,-0.1393,0.0075647,-0.38012,-0.035298,-0.13403,-0.020596,-0.15903,-0.10914,-0.012542,-0.156,-0.255,0.171,0.11723,-0.078175,-0.011554,-0.19798,-0.060492,-0.040774,0.063064,-0.14071,0.078925,0.014046,0.18004,0.12539,0.29596,0.12216,0.17991,-0.016252,0.22773,-0.062106,-0.18998,0.067924,0.030728,-0.020138,0.0017282,0.04007,-0.10586,0.15178,0.026357,0.15966,-0.28851,0.053999,0.23594,-0.10339,-0.081655,-0.0274,-0.093086,1,-0.065601,0.18129,-0.21775,-0.062777,-0.13091,0.041432,0.088416,0.21573,-0.17516,-0.3241,0.26742,-0.12241,0.040579,-0.20717,0.20416,0.1523,-0.14626,-0.077154,0.15563,0.11646,-0.10196,0.12242,-0.15167,0.10277,-0.1553,-0.28968,0.054838,-0.024931,0.043559,-0.09065,-0.10501,0.075527,-0.089813,0.11197,0.016973,0.18755,0.089923,-0.24257,-0.013401,-0.089479,-0.36434
62,-0.3305,-0.25521,-0.14349,-0.34018,-0.20166,-0.34427,-0.31531,-0.24063,-0.21833,-0.2548,-0.27743,-0.23293,-0.18278,-0.062283,-0.091345,-0.0799,-0.20176,-0.16147,-0.34101,-0.016157,-0.28729,-0.08771,-0.014382,0.003156,0.27069,0.057102,-0.068664,-0.0025004,0.065768,-0.048414,0.29981,0.056996,0.030263,0.23812,-0.0071035,-0.045336,0.041808,0.1647,0.22911,0.159,0.06012,0.11442,0.062009,0.069812,0.15054,-0.026876,0.1894,0.16291,-0.13713,-0.11734,-0.11798,-0.24036,0.00084335,0.0981,0.28102,-0.0048858,0.1186,-0.26471,0.2842,0.047107,-0.1408,-0.065601,1,-0.27442,-0.16882,0.22978,-0.1113,-0.17689,-0.14392,-0.068219,0.051935,0.11411,-0.0087522,-0.36978,-0.086542,0.21303,0.38736,0.14979,0.35051,-0.11479,0.079794,-0.30395,0.12547,-0.077775,-0.096346,-0.076945,0.10942,0.072808,0.045159,0.071405,-0.26776,0.35963,0.020973,-0.10532,-0.097904,0.030126,0.018269,0.11507,-0.18646,0.10118,-0.050351,0.091569,-0.076369
63,-0.059583,-0.13572,-0.065175,0.049042,-0.026796,-0.020992,-0.10071,-0.037123,-0.039216,-0.21889,-0.013373,-0.070173,-0.090731,-0.031849,-0.11089,-0.30463,-0.050177,0.031004,0.22702,0.073729,-0.013628,-0.16399,-0.042336,-0.034,0.041009,0.27361,0.36492,-0.061926,0.20674,-0.32208,0.068158,-0.0007771,-0.062039,-0.024207,0.17893,0.015773,-0.23645,0.0074708,-0.049425,0.14349,0.22775,0.19657,0.16416,0.012845,0.033052,0.029374,0.043905,-0.051102,-0.040246,0.16181,0.1065,0.0049094,0.14261,0.078104,-0.15187,0.35164,-0.10838,0.084268,0.051015,0.07222,0.002709,0.18129,-0.27442,1,-0.055973,-0.004392,0.053599,-0.12466,-0.065462,0.1157,-0.18791,-0.28116,-0.20209,0.055347,0.26899,-0.072455,0.04581,-0.010699,-0.28469,0.034025,0.15257,0.29985,-0.025608,-0.061961,0.0020438,-0.0007442,-0.16616,-0.026266,-0.33382,0.39011,-0.2961,-0.24439,-0.091754,0.086499,-0.11335,-0.01551,-0.00056667,0.063041,0.17577,-0.38964,-0.149,-0.25705,-0.15157
64,0.17738,0.19043,-6.3244e-05,0.11035,0.17954,0.074441,0.076093,0.12701,0.072548,0.19308,0.038908,0.18773,-0.12594,0.070401,0.054967,-0.093996,0.035672,0.11067,-0.053553,-0.037715,0.40757,-0.10239,0.080751,0.078739,0.092218,-0.17575,-0.17776,0.0333,0.036447,0.28305,-0.18003,-0.0025544,0.13754,0.10716,-0.11399,0.031452,-0.24397,-0.15469,0.048915,-0.11599,-0.20287,0.1675,-0.082599,-0.23615,0.084223,-0.13077,-0.16078,-0.16038,-0.16765,0.025804,-0.037314,-0.060933,-0.23889,-0.1636,-0.026018,-0.19906,0.027695,-0.11444,-0.17821,-0.0050252,0.054738,-0.21775,-0.16882,-0.055973,1,0.10454,-0.13121,-0.26339,0.042101,-0.22069,-0.039577,0.091566,-0.13783,0.23426,0.013935,-0.37984,-0.11269,-0.043281,0.034207,0.31213,-0.03733,-0.013537,-0.21958,0.037662,-0.10069,0.12491,-0.19916,0.095439,-0.10085,0.054978,0.11542,-0.23895,0.049615,-0.051133,0.033051,0.037497,0.33124,0.042756,-0.090958,0.14583,-0.034036,-0.036508,0.21231
65,-0.089307,0.022853,-0.11555,-0.087629,0.0028302,-0.092337,-0.084524,-0.17061,-0.062471,-0.077019,-0.011174,0.016991,0.028325,-0.070839,0.13685,-0.082125,-0.09767,-0.20709,0.14209,-0.16323,-0.30078,-0.12901,0.090168,0.087496,0.38355,0.19633,0.20872,0.15695,0.087438,-0.052044,0.032213,0.26736,-0.06715,0.12417,0.13453,0.20414,0.0074742,-0.022748,0.29565,0.15129,0.049126,0.12866,-0.21352,0.099147,-0.083307,0.28772,0.37023,-0.0030546,-0.11447,0.13635,0.0082751,-0.065849,0.1786,-0.013987,0.023216,0.14895,-0.1421,-0.044222,0.31846,0.18873,0.049568,-0.062777,0.22978,-0.004392,0.10454,1,-0.017386,0.02434,0.010737,0.21689,-0.033642,0.14691,-0.11386,-0.043353,0.30059,-0.08911,-0.046252,0.051501,0.051091,-0.21091,0.031489,0.30396,-0.030085,0.1175,0.01738,-0.029243,0.19632,0.21174,-0.096122,0.068703,-0.30301,0.16225,0.33508,-0.019027,-0.28514,0.11035,0.074869,-0.133,0.045754,0.03235,-0.11235,-0.10582,-0.030987
66,0.0064019,0.10627,0.067171,0.0078668,0.0069304,0.16927,0.14374,0.052822,0.017433,0.03647,-0.16414,-0.069885,-0.048825,-0.082675,0.21369,-0.0043204,0.38456,-0.024055,0.11902,-0.087865,-0.26321,0.17254,0.12648,-0.27716,-0.23883,-0.13711,0.017063,-0.3911,0.0084156,0.028963,-0.11519,0.10464,-0.030808,0.013112,0.20551,-0.021001,-0.018522,-0.084052,-0.082192,-0.088851,0.004254,-0.16284,0.079562,0.48779,0.13213,-0.070089,-0.060821,-0.18543,0.075348,0.0050777,-0.31619,-0.028926,0.067572,-0.22194,-0.25634,-0.046733,0.11523,0.090314,0.13733,0.028581,-0.16586,-0.13091,-0.1113,0.053599,-0.13121,-0.017386,1,0.12716,-0.23216,0.08737,-0.13871,-0.089182,-0.22961,0.20163,0.089332,0.032928,0.041042,-0.049979,-0.00081868,-0.020297,0.018281,-0.1463,0.062972,-0.05892,0.093621,-0.33292,0.23747,-0.18724,-0.33919,-0.050995,-0.0036318,-0.041308,0.13775,-0.016856,-0.091484,0.28911,0.15,0.019618,-0.12706,0.0098586,0.014323,0.02293,0.21506
67,-0.0055225,0.14911,0.025052,0.087841,0.020815,0.11199,0.11685,0.053405,0.024318,0.036397,0.14142,0.075332,0.29877,0.073106,-0.035496,0.072847,-0.015221,0.060547,0.19128,-0.1179,-0.11725,0.11679,0.18251,0.088334,0.083879,-0.068164,-0.054226,0.16342,-0.24501,0.050295,-0.23063,-0.025455,-0.062317,0.00075541,-0.014179,-0.067409,0.12419,-0.12983,0.0094178,-0.054267,0.023694,0.061977,-0.52986,-0.17545,-0.067611,0.13526,0.09496,-0.21367,-0.14987,-0.18424,-0.18639,0.041536,-0.13202,0.00053724,-0.10093,0.069563,-0.058526,0.2391,0.13453,0.058251,-0.10535,0.041432,-0.17689,-0.12466,-0.26339,0.02434,0.12716,1,-0.05821,0.025451,0.033761,0.091422,0.14802,-0.021531,0.036297,-0.0040263,0.0096775,0.067051,-0.27977,0.13198,-0.2545,-0.20146,0.1254,0.015418,0.1401,0.14339,0.15492,0.0047695,-0.24207,-0.30469,0.13322,0.2382,-0.056902,0.01422,0.048093,-0.17294,-0.13884,-0.034281,-0.095448,0.14352,0.2445,0.11841,0.11822
