,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
84,0.18281,0.18007,0.31305,0.08454,0.37415,0.36027,0.22166,0.27304,0.20084,0.26121,0.26704,0.32669,0.23338,0.17753,0.12893,0.26098,0.16402,0.26161,0.25649,0.25005,0.33197,0.060369,0.32705,0.26875,0.21006,0.14998,0.2015,0.36626,0.27998,0.2075,0.18543,0.27916,0.24669,0.2544,0.30396,0.20646,0.18403,0.29323,0.31767,0.21895,0.26393,0.17302,0.17322,0.18681,0.14565,0.20886,0.47065,0.21609,0.36214,0.11882,0.30089,0.3288,0.22075,0.17252,0.39811,0.084728,0.1539,0.18989,0.28505,0.071138,0.078796,0.23705,0.22147,0.038663,0.17926,0.2309,0.1604,0.31609,-0.1496,0.10635,-0.07013,0.20633,-0.16227,0.3233,0.030301,0.064415,0.041999,0.063329,0.39025,0.13148,0.006383,0.0174,-0.21396,0.17151,1,0.0016287,0.15377,0.055641,0.11154,-0.026645,-0.16803,-0.026197,0.29203,-0.03185,0.036645,0.15367,-0.0093322,-0.17365,0.045044,0.24572,0.13213,-0.19939,0.21984,0.096446,-0.0038336,-0.096859,0.36732,-0.074487,0.2355,0.022876,-0.084998,-0.14001,0.21802,-0.26827,0.22404,0.059169,0.0026646,-0.15321,0.17307,0.22159,0.09052,-0.17289,-0.32905,0.23567,-0.21122,-0.10395,0.0084724,-0.041503,0.25467,0.11265,-0.21854,-0.14626,0.16092,0.10339,-0.23617,-0.14615,-0.19877,0.19538,0.28212,0.24832,0.0055392,0.32311,0.079802,0.27102,0.27245,-0.038946,0.0031502,-0.16932,-0.19692,0.28198,0.23836,-0.14071,0.11406,-0.051214,-0.17553,-0.054982,-0.23579,0.029941,-0.060519,-0.051994,-0.085087,0.0036362,-0.095353,0.060638,0.052869,-0.15664,0.0027675,-0.065583,0.02915,0.16841,0.14737,0.045187,-0.15352,0.06533,-0.12189,0.15887,0.033776,0.085734,0.18207
85,0.15172,-0.031788,0.05882,0.2313,-0.043944,0.084653,0.15029,0.13213,0.084067,0.058635,0.088128,0.066957,-0.0067559,0.042631,0.16063,0.11794,-0.036661,0.099251,0.14485,0.1501,0.17528,0.093032,0.10107,0.017932,-0.0063657,0.050736,-0.016146,0.013721,-0.035414,0.1336,0.013242,-0.0032737,0.10217,0.22735,0.14201,0.13962,0.17842,0.076799,-0.14332,0.12248,0.051175,-0.0041913,0.12159,0.12732,0.092896,0.089364,0.31034,0.0020274,0.23612,0.096924,0.096962,0.090283,0.31695,-0.052183,0.1354,0.069021,-0.12006,0.088266,0.13798,0.21192,0.16982,0.25988,0.12988,-0.15585,0.18448,0.31597,0.31292,-0.0050638,0.19454,-0.22974,0.12202,-0.20777,0.23223,-0.052902,0.11325,-0.12822,-0.1082,-0.15504,0.10621,0.13339,-0.030753,0.19412,-0.009697,0.012536,0.0016287,1,0.012613,0.25748,0.22599,0.07268,-0.042184,0.00039503,-0.18532,-0.048624,0.17863,0.014096,-0.032279,-0.10494,0.016851,0.01567,-0.074023,0.16956,0.19492,-0.07828,-0.023566,0.036799,-0.016778,0.076876,0.12614,-0.24825,-0.1193,0.14546,-0.028428,-0.23336,0.033769,-0.10996,0.27214,-0.024602,0.16313,-0.25784,0.065196,-0.28682,-0.010481,-0.3115,0.12922,-0.18809,-0.18236,-0.081108,0.26677,-0.048873,-0.0034613,-0.16384,0.21544,-0.22975,0.082643,-0.17174,0.17066,0.11181,-0.18088,-0.056554,-0.15388,-0.031971,-0.26397,-0.0078857,-0.15579,-0.020229,0.071047,0.088224,0.161,-0.19802,-0.20855,0.10282,-0.050874,0.042814,-0.38015,0.0057306,-0.078175,0.1193,-0.13265,0.1079,0.028524,0.054563,-0.23425,-0.14182,-0.21135,0.25493,-0.082979,-0.21456,0.2647,-0.010769,-0.0038094,-0.37194,0.0092757,0.22312,-0.087743,0.19782,-0.056391,0.050697,0.28288
86,0.34314,0.35954,0.4395,0.38169,0.45639,0.38333,0.43688,0.34245,0.39502,0.4602,0.48219,0.32181,0.25286,0.35548,0.39963,0.39772,0.34682,0.44845,0.44093,0.34857,0.45997,0.4475,0.37047,0.4927,0.37338,0.35056,0.36825,0.38216,0.3391,0.43569,0.36742,0.49692,0.4782,0.41153,0.4327,0.40507,0.39282,0.33394,0.35393,0.45567,0.22307,0.43186,0.46747,0.39879,0.3457,0.29921,0.45355,0.37637,0.31332,0.36366,0.19232,0.37021,0.28161,0.26996,0.44994,0.17237,0.37781,0.35404,0.33336,-0.062581,0.50731,0.21129,0.14778,0.10596,0.13482,0.11066,0.52835,-0.10622,0.15238,0.38027,0.13356,0.14027,0.14304,0.089819,0.13606,0.14037,0.12776,0.27889,0.23153,0.13634,0.13583,0.26334,0.25648,0.3828,0.15377,0.012613,1,-0.027434,0.20625,-0.074351,-0.23059,0.032472,0.1328,0.14477,-0.090054,0.27237,0.12278,0.26791,-0.045898,0.12455,0.11323,-0.15206,0.21289,0.42117,0.017176,-0.11173,0.14957,0.29522,-0.016195,-0.049237,0.021758,0.25976,0.25941,0.045663,-0.059262,0.033688,0.16322,-0.22088,-0.16185,-0.03936,0.29708,0.059062,0.11876,0.33237,0.19577,-0.14143,-0.32483,-0.080912,0.19543,-0.1902,-0.27202,-0.46526,0.074848,0.11959,-0.46316,-0.30243,0.28339,-0.055509,0.24186,-0.094808,0.27479,0.070278,0.19882,-0.046623,0.16061,-0.23649,-0.0584,0.043338,-0.13006,-0.35079,0.12807,-0.20376,0.054551,0.018314,-0.040509,-0.019082,0.091883,-0.10687,-0.19071,0.058687,-0.4305,0.18343,0.08315,-0.11878,0.05886,-0.15325,-0.22396,0.18679,-0.0058628,-0.022074,-0.12637,0.024244,-0.31668,0.01694,0.028674,0.12238,0.17265,-0.0079342,-0.084633
87,0.29509,0.21815,0.13458,0.20823,0.17488,0.137,0.24793,0.30523,0.30811,0.14295,0.23526,0.28129,0.34557,0.033893,0.23021,0.18772,0.15455,0.18532,0.23962,0.28829,0.18754,0.11986,0.23197,0.22851,0.11056,0.31338,0.12759,0.25082,0.20415,0.32886,0.095259,0.17318,0.30583,0.30311,0.29086,0.33291,0.41681,0.40397,0.14895,0.21274,0.22022,0.22981,0.20593,0.24996,0.042566,0.25597,0.2633,0.13483,0.19497,0.15707,0.35872,0.17706,0.015773,0.043724,0.029469,0.29887,0.039768,0.10304,-0.13089,0.056246,0.27537,0.26785,0.31431,0.2063,0.47883,0.24327,0.044584,0.13381,0.26467,0.20748,0.077879,0.26281,0.20455,-0.10821,-0.051845,0.16213,0.14422,-0.0696,-0.054607,0.17695,0.17064,0.0072633,0.052825,-0.14774,0.055641,0.25748,-0.027434,1,0.25774,0.060303,0.16227,-0.040563,0.032072,0.076982,0.13327,-0.12123,-0.17027,0.18588,0.24434,0.0053485,-0.013071,-0.03191,-0.0034254,0.35431,-0.18019,-0.046155,0.020391,0.038729,0.11122,-0.16151,-0.040329,-0.35428,0.29641,0.070588,-0.0079339,-0.03868,0.018332,0.06659,0.024859,-0.10051,0.082695,-0.11616,0.0042208,0.095943,-0.15681,-0.026376,0.061336,0.10793,0.2241,-0.09552,-0.055546,-0.12602,-0.28169,0.068685,-0.052327,-0.11358,-0.10522,0.24508,-0.30501,0.076232,0.064144,0.15619,0.11976,0.32467,0.21843,0.005785,0.091341,-0.11996,0.15331,-0.11957,0.071488,-0.10874,-6.4486e-05,0.188,-0.20534,-0.047045,-0.09666,0.094082,-0.06328,0.03039,-0.14817,0.21692,-0.085365,-0.11719,-0.11084,-0.086268,-0.19044,0.040162,-0.016952,0.050982,0.2444,-0.08812,-0.10215,-0.085606,-0.1539,-0.22878,-0.029836,-0.37676,0.30317
88,0.22211,0.305,0.25831,0.26713,0.15853,0.1332,0.34421,0.27802,0.26547,0.15194,0.34137,0.24448,0.31277,0.16167,0.35428,0.28872,0.3194,0.32321,0.29811,0.26147,0.18082,0.2685,0.32145,0.42711,0.21799,0.2941,0.20206,0.22589,0.44876,0.31816,0.24543,0.35023,0.2917,0.2812,0.25914,0.25266,0.52138,0.29953,0.2654,0.26243,0.22807,0.34971,0.33001,0.33994,0.19717,0.36201,0.33188,0.27005,0.44387,-0.014635,0.33486,0.2209,0.24098,0.16115,0.16887,0.22811,0.20111,0.29203,0.097111,0.074649,0.29164,0.16249,0.073398,0.26027,0.2794,0.24811,0.12844,0.19674,0.42878,0.089035,0.39638,0.12434,0.22168,0.011799,0.11052,0.13744,0.079636,0.091994,-0.13857,0.18774,-0.10937,0.47805,0.23006,0.11358,0.11154,0.22599,0.20625,0.25774,1,0.0056473,-0.26435,0.031139,0.047362,0.11101,0.20483,0.25938,-0.20496,-0.043991,-0.19723,0.29129,-0.041645,-0.080973,0.0072532,0.20061,0.27462,-0.057551,0.078074,0.1243,0.14318,-0.32497,-0.27471,-0.04719,0.099092,-0.26433,-0.18631,0.13193,0.10478,-0.0066953,0.055193,-0.10992,-0.28994,-0.079123,0.19152,0.053483,0.13207,0.082272,-0.19749,-0.25951,0.071073,0.19107,0.18403,-0.070495,0.0085904,0.10404,-0.069262,0.11415,-0.0028113,-0.13126,0.061796,-0.25591,-0.040976,-0.035003,-0.047294,-0.10432,-0.066508,0.11931,-0.044928,-0.1713,-0.0048807,-0.20286,0.033123,-0.24838,0.27783,-0.12056,-0.485,0.06456,0.014239,-0.01546,-0.31159,0.024215,0.00060677,-0.10328,-0.15892,-0.033094,0.074637,0.11373,-0.11206,-0.16645,0.15347,0.095287,0.13897,-0.013818,-0.047597,0.041934,-0.16702,0.29018,-0.0066887,-0.0039324,0.11256
89,0.3343,0.08526,0.29569,0.26579,0.25185,0.19071,0.24615,0.24517,0.33235,0.25236,0.24803,0.24144,0.26385,0.28908,0.26335,0.29902,0.28403,0.2318,0.3188,0.22332,0.36909,0.29309,0.31185,0.25475,0.24346,0.31814,0.35691,0.25979,0.20665,0.20405,0.22022,0.17528,0.21753,0.31089,0.13826,0.25379,0.20684,0.20344,0.27352,0.25772,0.27503,0.2053,0.20851,0.19763,0.3884,0.2526,0.065717,0.10445,0.15594,0.063175,0.29017,0.29401,0.0080004,0.31094,0.18701,0.32852,0.039124,0.2305,0.14336,-0.064876,0.13586,0.11884,0.2629,0.22691,0.021055,0.33153,0.19164,0.07585,0.20852,0.24322,0.18477,0.089056,-0.036371,0.049402,-0.060029,0.33635,0.22798,0.052478,0.25962,0.26519,-0.041633,0.060157,-0.065455,0.0066053,-0.026645,0.07268,-0.074351,0.060303,0.0056473,1,0.0081793,-0.027529,-0.12717,0.23366,0.052377,0.058084,-0.0007927,0.10054,0.19584,0.42551,-0.11187,0.13905,0.024859,-0.12746,-0.20013,-0.28342,0.26057,-0.17479,0.016817,0.089133,-0.12453,0.098278,0.0077222,-0.13665,0.098996,0.25432,0.053356,0.065176,0.45602,-0.074083,0.14624,0.13229,-0.06426,-0.017345,-0.14082,-0.13807,-0.080092,0.076848,-0.072902,-0.03448,-0.025711,-0.0071497,0.10207,-0.28724,-0.050781,0.15174,0.041563,0.085751,-0.1705,-0.034067,0.16696,-0.16154,-0.05159,-0.083979,-0.011155,-0.022048,-0.00040542,0.082888,-0.15819,-0.023946,-0.045692,-0.19577,-0.080283,-0.10855,-0.00098814,0.19357,0.047991,-0.095605,-0.19848,-0.03537,-0.19092,0.027775,0.15726,0.1823,-0.19106,-0.30937,0.3504,0.049658,0.00032529,-0.063402,0.091535,0.020337,-0.074943,-0.15126,0.0057169,0.037263,-0.04217,-0.13632,-0.094447
90,0.11205,0.17417,0.083078,0.096089,0.024259,0.15316,0.088927,0.11485,0.03281,0.13862,0.052236,0.13291,0.15534,0.13837,0.10998,0.050624,0.058945,0.001922,0.069835,0.12492,0.1503,0.077813,0.03156,0.041892,0.20998,0.17952,-0.040713,0.20046,0.0099274,0.10764,0.053769,0.041639,0.061669,0.17296,-0.034868,0.097954,-0.02446,0.28551,0.13836,0.1714,0.12452,0.059992,0.035032,0.2369,-0.1214,0.19992,-0.082275,0.21859,-0.0046119,0.26071,0.17433,0.1738,0.059195,0.36109,-0.088318,0.14744,0.030349,0.08257,0.16713,0.19078,0.047782,0.32082,0.23246,0.10447,0.14502,-0.006513,-0.074514,0.087925,-0.1411,0.20167,-0.039924,0.10877,-0.020089,0.15578,0.29798,0.21997,-0.069691,0.072442,0.23492,0.16406,0.41302,-0.095624,0.039802,-0.0051758,-0.16803,-0.042184,-0.23059,0.16227,-0.26435,0.0081793,1,0.02211,0.10314,-0.059701,0.022752,-0.028778,-0.13062,0.043388,0.20016,-0.097039,-0.010837,0.024855,-0.02074,-0.14963,0.00033365,0.01751,-0.13719,0.078309,0.093508,0.1637,0.28242,-0.18787,0.16413,0.23869,-0.10111,-0.020471,-0.15959,0.12313,-0.13556,0.21899,0.21891,0.043942,-0.070146,0.29978,0.010469,0.04532,0.11559,-0.14415,-0.12722,-0.21492,0.095164,-0.13812,-0.05851,-0.10073,0.077895,-0.12606,-0.092848,0.090846,-0.03256,0.0989,0.094527,-0.11539,0.22996,-0.14506,0.16249,0.011962,0.32124,-0.025713,0.032741,0.085975,0.079155,-0.14126,-0.18918,0.0077246,-0.071313,0.022943,0.34916,0.16101,0.28799,0.13536,0.14884,0.31006,0.20671,-0.12048,-0.033469,0.17331,0.17999,0.0195,0.10342,0.037593,0.05247,-0.16217,0.14804,-0.32012,0.047802,-0.029523,-0.10962,-0.21118,-0.01866
91,0.022959,0.13151,0.15757,0.095052,0.086111,-0.081461,0.16012,0.13129,0.075293,0.071606,0.018239,0.11833,0.10653,0.11071,0.034416,0.020332,0.088492,0.18053,0.15884,0.074348,0.07893,0.15595,0.10024,0.093768,0.12566,0.21228,0.11049,-0.046754,0.058878,0.071811,0.12311,-0.027441,0.18891,-0.035956,0.0028683,-0.071454,0.0078921,0.052729,0.054753,0.24544,0.11388,0.14483,0.099552,0.041,-0.03221,0.17768,0.041872,-0.029627,0.11516,-0.024479,0.30243,0.046012,-0.039262,0.24511,0.12431,0.054211,0.11582,0.088677,0.20556,0.24512,0.22777,0.16462,-0.10437,0.029572,-0.15125,-0.067527,0.065485,0.10543,0.18464,0.11653,0.097339,0.14593,0.094617,-0.05152,-0.077774,-0.2228,0.025248,-0.19236,0.087587,0.052846,-0.077042,-0.15839,0.11405,-0.065048,-0.026197,0.00039503,0.032472,-0.040563,0.031139,-0.027529,0.02211,1,-0.15579,0.22837,0.28061,0.10592,-0.13574,0.064797,-0.17639,0.23408,0.18395,0.038335,0.083849,0.17832,0.40961,0.04391,0.011114,-0.16218,0.37924,-0.053765,-0.12137,0.13101,-0.10086,-0.02606,-0.099021,0.010541,-0.28483,0.36307,-0.045827,0.033438,0.026425,0.035917,0.051859,-0.07264,0.25279,0.43623,0.29105,-0.22992,0.12866,0.28561,0.37123,0.068726,0.049753,0.063676,-0.048301,-0.0087489,-0.056675,-0.21769,0.095044,-0.0015701,-0.18257,0.34897,0.020481,0.078346,-0.077788,0.003779,-0.18107,-0.15844,-0.42427,-0.069038,0.28029,0.12853,-0.094566,-0.14339,0.017934,-0.11493,-0.15707,0.26391,-0.10715,0.024176,-0.048768,0.18479,-0.019189,-0.10457,0.15076,0.061338,0.044715,-0.069341,0.19355,-0.082125,0.10078,-0.026848,-0.006471,-0.34782,-0.054661,0.08606,-0.22804,-0.2141,-0.14985
92,-0.018379,0.19463,0.16203,-0.029443,0.13151,0.12071,0.20398,0.14112,0.038242,0.12866,0.068753,0.096252,0.07983,0.11221,0.082466,0.080946,0.020463,0.071245,0.065773,0.2198,0.10012,-0.031041,0.068176,0.18554,0.16,0.018355,0.16151,0.16768,0.26002,0.092315,0.13266,0.22766,0.0078097,0.09232,0.18818,0.12722,0.24475,0.15209,0.20177,0.059495,0.1305,0.12395,-0.0081857,0.26163,0.0040152,0.028486,0.12267,0.20061,0.10059,0.13594,0.035249,0.22899,0.086857,0.14499,0.19979,0.053281,0.041386,0.20367,0.22379,0.065114,0.11198,0.087863,0.048683,0.107,0.16097,0.052189,0.044199,-0.030266,0.048133,-0.024439,-0.041028,-0.016608,-0.15675,0.24261,0.051916,0.22786,-0.038438,0.0077262,0.11889,-0.016699,0.067224,0.23259,-0.054284,0.27769,0.29203,-0.18532,0.1328,0.032072,0.047362,-0.12717,0.10314,-0.15579,1,-0.22265,-0.17868,0.31017,0.13492,0.10343,-0.10065,-0.0035178,0.058884,-0.10488,0.4222,0.22542,0.0012942,-0.1755,0.16084,0.40481,-0.025059,0.18111,-0.026781,-0.18235,0.12976,0.1609,-0.057257,-0.25405,0.013987,-0.10997,0.030115,0.22762,0.059017,0.029472,-0.079098,0.25608,-0.24095,0.33876,-0.11364,-0.16599,-0.08038,0.062286,-0.21609,-0.16238,0.046635,-0.21658,-0.12014,0.055779,-0.1196,-0.026046,0.0062803,0.20016,0.12445,0.041318,0.16341,0.10216,0.24461,-0.10403,-0.086175,-0.21785,0.12297,0.13692,0.13368,-0.087472,0.21962,0.16798,-0.2255,-0.28292,0.21687,0.095446,0.24233,0.36688,-0.11844,-0.083138,0.12798,-0.10385,0.07005,-0.18921,-0.20926,0.067276,0.047234,0.031466,-0.021051,0.15466,-0.2353,-0.15006,-0.012271,0.058371,0.24115,0.032093,-0.13337
93,0.02494,0.085422,0.21629,0.12538,0.13541,0.011052,0.095524,0.19044,0.16848,0.14806,0.10273,0.016866,0.064972,0.034907,0.22271,0.086418,0.0091667,0.093239,0.10245,0.041282,0.0013379,0.11944,0.095753,0.077256,0.13417,0.15935,-0.041889,0.033009,0.046059,0.12613,0.057628,-0.1376,0.37075,0.14684,0.063469,0.17104,0.018441,0.21234,0.17957,-0.0002463,0.064548,0.16185,0.12864,0.17004,0.19278,0.23729,0.0099191,0.19007,-0.021775,0.094004,0.32437,-0.11355,0.034903,-0.015199,0.041782,0.066236,0.1773,-0.066981,0.27842,-0.15359,0.07217,-0.1322,0.0037606,0.16005,0.20768,-0.036717,-0.051743,0.02818,0.13394,0.42025,-0.0094641,0.00064699,0.15963,-0.31252,0.050774,0.22272,-0.12112,0.111,-0.0086438,0.18873,0.11663,0.088145,0.2461,-0.047592,-0.03185,-0.048624,0.14477,0.076982,0.11101,0.23366,-0.059701,0.22837,-0.22265,1,0.06249,0.094434,-0.19155,0.15376,0.078098,0.31232,0.0066301,0.1083,0.043428,0.28275,-0.04017,-0.082243,-0.12549,-0.14758,0.1007,-0.31272,0.081688,0.24886,-0.17707,-0.17956,-0.099385,0.13512,-0.29097,0.092235,0.17256,-0.021214,-0.1543,0.047315,-0.2126,-0.012119,-0.044718,0.063303,-0.021739,-0.016215,-0.08514,-0.050795,-0.0035704,-0.11132,-0.11244,0.32081,-0.01197,-0.13004,-0.26922,-0.076103,0.29255,-0.24707,-0.065717,-0.05533,0.005709,0.13628,-0.069382,-0.15718,-0.046552,0.079993,-0.061979,-0.10891,0.20279,0.02557,-0.0013425,0.15153,0.21612,-0.097402,-0.11867,0.03669,-0.047511,-0.06812,-0.38373,0.23665,0.15876,-0.021024,-0.29712,-0.18751,0.066643,0.046822,-0.37321,0.20392,-0.053012,0.011682,0.020747,-0.10438,0.014607,0.1442,-0.28275,-0.12942,-0.16579
94,0.22988,0.15266,0.13295,0.19827,0.10877,0.073583,0.19546,0.15409,0.10989,0.037339,0.059796,0.1837,0.11739,-0.012825,0.13909,0.1649,0.19235,0.049595,0.27649,0.14441,0.14178,0.17654,0.19386,0.097127,0.13261,0.19608,0.056088,0.080436,0.036556,0.10007,0.06403,0.076523,0.023376,0.086319,0.04784,0.043944,0.10282,0.12152,-0.053096,0.22931,0.097409,0.14988,0.18946,0.13022,0.089357,0.23246,0.14439,0.10059,0.31563,-0.043325,0.30627,0.072647,0.034078,0.21677,-0.10866,0.062465,0.37929,-0.081151,-0.082184,0.25104,0.07366,0.16844,0.26686,0.11936,0.28241,-0.0070644,-0.11404,-0.021206,0.1339,0.18677,0.16801,-0.059919,0.049374,-0.014091,0.12916,0.048233,0.38353,0.035799,0.1198,0.15779,-0.24034,-0.048948,0.14909,-0.060869,0.036645,0.17863,-0.090054,0.13327,0.20483,0.052377,0.022752,0.28061,-0.17868,0.06249,1,-0.11197,0.15602,-0.0039344,0.011868,0.011762,-0.11954,-0.051408,-0.2833,0.0095929,0.27214,0.29131,0.10469,-0.18465,0.29545,-0.0028283,-0.14117,-0.16095,-0.21472,-0.14206,-0.19196,0.033529,-0.18182,0.23059,0.19131,0.063886,-0.0020938,-0.21895,0.03028,0.033374,-0.13697,0.1251,0.19127,0.13601,0.071053,0.0033767,0.071153,-0.053825,0.14177,-0.057213,-0.17848,-0.18058,0.12407,0.23956,-0.039654,-0.12477,-0.35783,-0.0017856,-0.12808,0.16064,-0.084134,0.17404,-0.19229,0.085948,0.0074322,0.0388,0.38752,0.12142,-0.21249,-0.24218,-0.29057,0.078016,0.022953,0.34198,-0.21607,0.021138,0.10686,-0.0015505,-0.15247,-0.20498,0.17033,-0.098238,0.16306,0.074836,0.025259,0.15249,0.29221,0.085706,0.085706,-0.11461,-0.1494,0.14226,-0.29535,-0.33991,-0.024049
95,0.19656,0.36435,0.37412,0.17573,0.095584,0.24271,0.27598,0.2652,0.26002,0.36436,0.35116,0.15562,0.29267,0.17724,0.27858,0.34212,0.25339,0.31753,0.17826,0.30459,0.17519,0.23763,0.26598,0.35236,0.30293,0.12129,0.33974,0.34803,0.45317,0.19618,0.27791,0.38845,0.28313,0.28126,0.28535,0.26298,0.19084,0.28694,0.29937,0.36715,0.29981,0.45373,0.20567,0.33315,0.43974,0.30434,0.16647,0.2112,0.28307,0.18337,0.20123,0.22739,0.21515,0.12084,0.35803,4.3171e-05,0.19795,0.21776,0.05837,0.24075,0.23748,0.15648,-0.065563,0.11453,0.024394,0.20143,0.22563,0.13819,0.30145,0.19347,0.034009,0.057915,-0.09378,0.21391,0.16308,0.020867,0.041996,0.29106,0.041621,0.32843,0.2017,0.37469,0.14897,0.1549,0.15367,0.014096,0.27237,-0.12123,0.25938,0.058084,-0.028778,0.10592,0.31017,0.094434,-0.11197,1,0.065448,-0.088494,-0.011881,0.48332,0.1924,-0.031546,0.20907,-0.047403,0.21247,0.061052,0.14244,-0.0022382,0.13104,-0.20203,-0.17837,0.30707,0.3005,-0.20197,0.052389,-0.15896,0.12698,-0.16213,0.25548,-0.11787,0.11847,-0.099718,0.00073697,0.12198,0.19092,0.1183,-0.23758,-0.22941,-0.18657,0.090486,0.1358,-0.013088,0.11827,-0.13982,-0.054737,0.20392,-0.085785,-0.021334,0.27642,0.12517,0.10507,0.009811,0.1207,-0.19827,0.031005,-0.24516,-0.11112,-0.04677,-0.03641,-0.22614,0.030065,0.025305,0.29658,-0.026689,-0.27092,-0.21114,0.017786,0.021381,0.2495,-0.20722,-0.12498,-0.24524,-0.078432,0.11777,-0.0060755,0.11275,0.004272,-0.34876,0.1733,0.21524,-0.14235,0.029452,-0.2448,-0.10974,-0.076023,0.16615,-0.04192,0.14341,0.059448
96,0.20914,0.035711,0.06938,0.07765,0.027489,0.037561,0.093991,-0.0092449,0.01486,0.08425,0.024975,0.0078573,-0.0062766,-0.042853,0.0004308,0.051892,0.16521,-0.0065421,0.10572,0.10606,0.076428,0.059893,0.0022997,-0.063094,0.0010592,0.00063042,0.020986,0.045251,0.099452,-0.078351,-0.0082442,0.12265,-0.17093,0.022316,0.089408,0.045298,-0.076905,-0.063789,-0.09948,-0.0023686,-0.1002,-0.028076,-0.035737,0.17465,0.095125,-0.076017,0.05434,0.06796,0.16519,0.092047,-0.073459,-0.06603,-0.066848,0.052783,0.020493,-0.0096824,0.16011,-0.11133,-0.11255,0.19076,-0.15087,-0.037325,-0.17161,-0.072383,-0.17778,-0.13005,0.12493,-0.19161,0.088232,-0.063882,-0.059287,-0.40691,0.032565,0.14425,0.17095,-0.010951,0.39788,-0.059649,0.0048846,-0.21329,-0.099909,-0.14375,-0.037678,-0.15167,-0.0093322,-0.032279,0.12278,-0.17027,-0.20496,-0.0007927,-0.13062,-0.13574,0.13492,-0.19155,0.15602,0.065448,1,0.036537,-0.13154,-0.072027,0.074444,0.059635,0.11805,-0.24216,-0.058416,0.22696,0.0029312,0.0015033,-0.037051,0.24814,-0.055814,-0.089194,0.00087529,-0.15266,-0.052343,0.13241,-0.14598,-0.16657,0.0043518,-0.2972,0.12152,-0.18626,0.12944,0.026957,0.025783,-0.025038,-0.11603,0.096402,-0.035372,0.089097,-0.41261,-0.096308,0.2131,-0.26787,0.11863,-0.024581,0.0023956,0.33203,-0.037465,0.10984,0.1433,-0.02747,-0.10345,0.086479,-0.063925,-0.11337,-0.030516,-0.11843,-0.006951,0.19073,-0.018804,-0.1691,-0.1308,0.18821,-0.11691,-0.19697,-0.19249,-0.015975,0.26598,-0.069308,0.056048,-0.27913,-0.026189,-0.074322,0.058393,-0.40792,0.19033,0.25255,0.14897,0.0031922,-0.1215,0.30307,0.010435,0.021649,-0.059245,-0.10318,0.46222,0.096715,0.034597
97,0.096169,-0.038376,0.054073,0.038127,0.13059,-0.13878,0.057103,0.068673,-0.082084,0.047654,0.021171,-0.066919,0.058352,0.13652,0.12962,-0.029345,-0.11144,-0.019232,0.097008,-0.032801,0.1106,0.089885,0.0095246,0.12433,0.012124,0.071844,0.021547,-0.011446,-0.088833,0.037716,-0.20711,0.043166,-0.03523,0.022606,0.11302,0.07558,0.16512,0.064447,-0.069903,0.067439,0.043572,0.088588,2.9025e-05,-0.0069515,-0.016243,-0.041229,-0.077447,0.091907,-0.081187,0.081576,0.0027306,-0.14108,-0.051145,0.074541,-0.023052,0.071069,0.10795,0.25259,0.15531,-0.19432,0.2108,-0.18988,0.04456,-0.027661,0.10695,-0.11614,-0.043386,-0.27304,0.039468,0.30965,-0.00070924,-0.26595,0.27247,-0.26983,-0.010113,0.069495,-0.13131,0.039996,-0.14692,-0.069666,0.10554,-0.095502,0.22223,-0.058091,-0.17365,-0.10494,0.26791,0.18588,-0.043991,0.10054,0.043388,0.064797,0.10343,0.15376,-0.0039344,-0.088494,0.036537,1,-0.0018967,0.019476,0.11097,0.046158,-0.18469,0.19464,-0.077258,-0.33851,0.0082024,0.15156,-0.21565,0.11331,-0.030453,0.017037,0.061006,0.35217,-0.19243,-0.22472,0.050307,0.14665,-0.033352,-0.16541,0.28726,0.10434,0.062518,0.11024,0.040403,-0.068475,0.0054402,-0.0034338,-0.012782,-0.27978,-0.11924,-0.25538,-0.30543,0.10727,-0.14972,-0.24143,0.1664,0.13038,-0.25163,-0.1667,0.062431,-0.083162,0.080545,0.065331,-0.070976,0.01149,0.066019,0.017841,0.040904,-0.11702,0.19733,-0.088624,-0.098147,0.11826,0.15529,-0.096737,0.28357,0.086489,0.053549,0.11992,-0.26056,0.2304,0.25099,-0.16146,-0.17886,-0.13778,-0.11429,0.56004,0.12349,-0.28373,0.19384,-0.0093447,-0.13097,-0.23871,0.17897,-0.24747,0.13295,-0.12767,-0.12461
