,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
42,0.35976,0.29796,0.1947,0.29607,0.21186,0.24997,0.33359,0.28191,0.31663,0.22652,0.31187,0.29547,0.19029,0.25281,0.15983,0.23188,0.27861,0.28727,0.19366,0.1948,0.29101,0.18493,0.069767,0.33892,0.23259,0.20166,0.1739,0.18198,0.51145,0.090027,0.10196,0.28505,0.34258,0.059821,0.24114,0.26454,0.22839,0.21743,-0.010793,-0.13712,0.21944,0.27297,1,0.10856,0.089464,-0.3577,-0.083301,-0.050439,0.028981,0.042419,-0.11843,0.058844,-0.23403,0.013598,0.092958,0.016369,-0.13406,-0.11184,-0.15307,-0.24034,-0.20859,-0.13243,0.091565,-0.21054,0.091103,-0.027272,-0.065868,-0.14116,-0.14777,0.010283,-0.32795,-0.010077,-0.0106,-0.28109,-0.19905,-0.077045,0.1674,-0.051687,-0.049952,0.036625,-0.050701,-0.19501,0.11879,-0.10292,-0.053186,0.18706,-0.14018,-0.23485,-0.19647,0.1665,0.059054,-0.11843,-0.23706,-0.034046,-0.088128,-0.33507,-0.13192,-0.051503,0.10052,-0.19843,0.095237,0.076111,0.125,-0.17107,0.095082,0.0063571,-0.25069,0.13726,0.054625,0.085555,0.0055262,0.055256,-0.030301,0.13404,
43,0.19326,0.29277,0.22303,0.20533,0.33552,0.13827,0.21815,0.17766,0.29446,0.12338,0.32959,0.27947,0.038467,0.23594,0.2019,0.24187,0.14881,0.21877,0.034248,0.062421,0.14999,0.20843,0.17025,0.33672,0.054356,0.20317,0.24654,0.047215,0.35851,0.093669,0.17408,0.11084,0.20521,0.14177,-0.0076907,0.17225,0.043351,0.10548,0.28983,0.1171,0.33772,0.039513,0.10856,1,-0.21404,0.045431,-0.020852,-0.064356,-0.2218,0.012691,0.016635,0.027639,0.13603,0.076384,0.12591,-0.20279,-0.10034,-0.04679,-0.10736,-0.059757,-0.12159,-0.15729,0.33609,-0.18043,0.42756,0.07916,0.04295,-0.1208,-0.12131,-0.0056138,0.037301,-0.071754,-0.11737,-0.083292,0.12292,-0.065438,0.23346,0.41037,-0.041043,0.14378,-0.0097372,-0.18312,0.16459,0.093773,0.089377,-0.21355,-0.022847,-0.0078536,-0.11166,-0.031047,0.17555,-0.12449,0.0086466,-0.23778,0.12255,-0.13068,0.11034,-0.040177,0.062995,0.060343,-0.28571,-0.13158,0.075469,-0.15439,0.11121,0.19557,0.052252,0.027566,-0.03268,0.11878,0.040904,0.25384,0.063608,0.065177,
44,0.25841,0.10837,0.1027,0.11798,0.15806,0.24119,0.10478,0.16272,0.18205,0.29858,0.19829,0.15616,0.22931,0.17102,0.11024,0.17255,0.076451,0.20599,0.33,0.32087,0.17617,0.061029,0.18309,0.068544,0.17898,0.17961,0.14394,0.26979,0.14536,0.13017,-0.09094,0.29299,-0.055241,-0.064154,0.47428,0.15199,-0.084812,0.20611,-0.029654,-0.31003,0.14375,0.04286,0.089464,-0.21404,1,-0.052804,0.26368,0.010938,-0.1028,-0.12384,0.11013,0.019278,-0.048384,-0.072592,0.16779,0.12518,0.077139,-0.20902,0.036162,-0.13265,-0.060959,-0.11221,-0.11975,0.037385,-0.20548,-0.24826,0.27434,0.16619,-0.18912,0.12464,0.35581,-0.33312,-0.10561,-0.077602,-0.079662,-0.094172,0.017056,-0.17242,0.0047748,-0.16408,-0.04,-0.29823,-0.095599,-0.084406,-0.029481,0.28287,0.094308,-0.093554,-0.10464,0.18999,-0.23517,-0.16417,-0.14815,0.082419,-0.00059837,-0.0044897,-0.071483,0.0040903,0.18164,-0.15052,0.24581,-0.16119,0.19072,-0.090782,-0.03571,0.23545,-0.016311,0.034018,0.017595,0.22768,-0.16785,-0.35828,-0.023621,0.18083,
45,0.086929,0.043469,0.27734,0.13208,0.13516,0.10296,0.1098,0.076965,0.064187,0.15381,0.10869,0.15622,0.084744,-0.011634,0.16576,0.14211,0.2074,0.13553,0.04312,0.099467,0.15781,0.066281,0.04288,0.12065,0.12357,0.23722,0.12233,0.1292,-0.021548,0.1885,0.21523,-0.11238,-0.027445,0.029843,-0.11438,0.035113,0.069718,0.033589,0.1373,0.10479,0.052086,-0.0028118,-0.3577,0.045431,-0.052804,1,0.45205,0.29721,0.21723,-0.14838,0.0083149,0.013306,0.036677,-0.13194,0.12237,-0.17593,0.0065886,-0.018487,-0.02812,0.15875,0.3577,0.12327,-0.066715,0.1557,0.1619,-0.078521,0.15763,0.10535,0.010034,0.057704,0.27976,-0.23039,-0.24272,0.27643,0.14355,-0.11279,-0.17636,0.15416,0.14428,0.072719,0.041747,-0.16682,-0.086058,0.011278,0.18682,-0.11808,-0.13569,0.178,-0.0050875,0.015554,0.0013068,-0.019769,0.46375,0.060951,-0.037121,-0.041702,0.208,0.21593,-0.16141,0.15515,-0.066557,-0.1004,-0.22906,0.22042,-0.080246,0.19167,-0.078712,-0.29485,0.084437,-0.01574,-0.32328,0.078066,-0.32163,0.012379,
46,0.23487,0.2011,0.23885,0.27989,0.22277,0.24155,0.18181,0.25116,0.25928,0.19815,0.24741,0.25654,0.14674,0.26241,0.21443,0.12778,0.16628,0.19112,0.34041,0.18035,0.31853,0.12014,0.067559,0.31728,0.28854,0.25042,0.22389,0.14626,0.20923,0.26102,0.0046668,-0.14135,0.019279,0.13407,0.14332,0.32216,0.10756,0.10518,0.11979,0.16988,-0.015392,-0.13784,-0.083301,-0.020852,0.26368,0.45205,1,0.12014,0.10222,-0.1473,0.059102,0.012379,0.029208,-0.24345,0.4038,-0.2401,0.01984,0.020378,0.1352,0.012675,0.13898,0.18921,-0.094305,0.14964,0.12706,-0.25454,0.14722,0.25967,-0.17022,-0.13752,0.025748,-0.31603,-0.21119,0.14389,0.11821,-0.05455,-0.30132,-0.10555,0.119,0.034775,-0.21831,-0.18908,-0.070987,0.12115,0.24243,0.1065,-0.044525,0.049419,0.068678,0.10864,-0.066304,0.1114,0.038653,-0.11972,-0.11192,-0.11712,0.193,0.30871,-0.20346,-0.18107,-0.023857,-0.21351,-0.11725,0.25351,-0.076094,0.35895,0.021609,-0.059486,-0.082461,0.020154,-0.092833,-0.011487,0.032816,0.070097,
47,-0.23089,-0.14388,-0.059214,-0.22091,-0.23321,-0.18295,-0.2567,-0.15456,-0.15489,-0.13016,-0.17122,-0.23812,-0.24939,-0.22067,-0.18504,-0.18919,-0.13971,-0.19374,-0.23829,-0.23965,0.013314,-0.18083,-0.33068,-0.06531,-0.041016,-0.13009,-0.13676,-0.30919,-0.14426,-0.14606,-0.30002,-0.24681,-0.059986,-0.24661,-0.1458,-0.099314,-0.091065,-0.071706,0.076248,-0.18136,-0.066553,0.11071,-0.050439,-0.064356,0.010938,0.29721,0.12014,1,0.20303,0.1121,-0.21387,0.040787,-0.24992,-0.19138,0.069343,0.18784,0.17401,0.22104,0.013679,0.22079,0.29479,0.16481,0.076427,0.12196,0.172,-0.1893,0.13944,0.016659,-0.011604,-0.011052,0.17146,0.16526,-0.14612,0.12261,0.15222,0.16958,0.25128,0.044583,-0.058636,0.46328,-0.11237,-0.041807,-0.062929,-0.022326,-0.052541,0.10458,0.22479,-0.20056,-0.2274,-0.15344,-0.080585,-0.18878,0.16413,-0.10532,0.041751,-0.013904,0.061756,0.061528,0.13523,0.13271,0.14454,0.1508,-0.094672,0.14762,-0.23799,-0.0464,-0.28454,-0.12098,0.073694,0.069388,-0.26512,-0.0095671,-0.0065057,-0.014584,
48,0.087407,0.046905,0.24406,0.12017,0.012063,0.19043,0.0045645,0.26356,0.019079,0.13706,0.094526,0.070189,0.13835,0.078989,0.12294,0.11037,0.11757,0.042412,0.18618,0.1766,0.017652,0.089873,0.052022,0.033294,0.15611,-0.017025,0.17522,0.099694,-0.050099,0.15191,0.19962,-0.03857,-0.055253,0.089829,0.20163,-0.017241,0.0908,0.22816,-0.067388,0.12607,0.048528,0.081928,0.028981,-0.2218,-0.1028,0.21723,0.10222,0.20303,1,0.42685,0.15571,-0.085113,-0.052446,0.075592,0.08064,-0.086984,-0.054513,0.22436,-0.12354,0.22014,0.081609,0.18441,-0.083343,0.010808,-0.13035,0.050025,-0.0042138,-0.098146,0.077365,0.2108,-0.11655,-0.16876,0.052043,-0.0815,0.24322,0.038009,-0.047641,-0.33214,0.30683,-0.012062,0.4064,-0.1293,0.073707,-0.15265,0.32872,-0.067971,-0.04765,-0.11849,0.12107,-0.17145,-0.0073691,-0.087175,0.30568,-0.076307,0.26807,-0.17996,-0.1248,0.13289,-0.078057,0.099042,0.20381,0.025316,-0.064693,0.17417,-0.23668,-0.076273,-0.23299,0.055209,-0.11984,-0.051992,-0.038115,-0.18918,-0.028277,-0.15868,
49,-0.073083,0.011197,-0.029533,-0.088068,-0.13269,0.017629,-0.12126,0.081065,-0.070142,-0.16198,-0.046506,-0.023159,-0.10098,0.11383,-0.11162,-0.044316,-0.06638,-0.043609,0.057386,0.020497,-0.13188,0.039557,0.16291,-0.042339,-0.094482,0.073437,-0.057744,-0.099876,-0.093067,0.042037,0.042894,-0.14721,-0.0032058,-0.17082,0.085906,-0.025665,-0.199,-0.028108,-0.059969,0.02068,0.11085,0.060032,0.042419,0.012691,-0.12384,-0.14838,-0.1473,0.1121,0.42685,1,0.29421,-0.18019,-0.024964,0.092581,0.27244,0.081642,-0.21628,0.068273,-0.17363,0.1035,-0.24678,0.1307,-0.0049646,0.15968,-0.040974,0.043544,-0.172,-0.049184,0.14043,0.27086,0.058735,0.30134,0.10602,-0.15767,0.21399,-0.032099,0.072772,-0.21599,0.21753,0.065347,0.30706,0.26609,0.031759,-0.20686,-0.050229,-0.21899,0.12508,0.058134,-0.074967,-0.10061,0.079887,0.071418,0.14216,-0.029574,0.25281,0.026259,-0.078142,0.15395,0.0091538,0.072914,0.20522,-0.0028006,0.0012572,0.099852,-0.16766,0.040593,-0.28968,0.032868,-0.35436,-0.042258,-0.014058,0.12528,-0.0039478,-0.062385,
50,-0.00038736,0.02286,0.084686,0.0085903,0.013239,0.018418,-0.01159,0.075684,-0.016439,-0.062265,0.053141,0.045244,0.10452,0.068887,-0.088151,-0.095086,-0.03327,0.026836,0.19271,0.15147,0.032186,0.1651,0.16002,0.082781,-0.11515,0.096471,-0.0084114,0.13589,0.0047045,0.13921,0.1253,-0.077771,-0.19302,-0.17469,-0.081553,0.033844,-0.15473,0.011441,-0.23382,-0.26915,0.074024,-0.17977,-0.11843,0.016635,0.11013,0.0083149,0.059102,-0.21387,0.15571,0.29421,1,-0.10008,0.10517,-0.12999,-0.022431,-0.072973,-0.057259,-0.012631,-0.073596,-0.20647,-0.2366,-0.092479,-0.17452,-0.05092,0.024652,0.17956,-0.0629,0.0052206,-0.082138,0.16599,0.13598,-0.054223,-0.094589,-0.35462,-0.023832,-0.059135,-0.13667,0.12542,0.0075515,-0.16246,0.17244,0.034237,-0.01924,-0.11697,-0.12082,-0.076787,-0.16002,0.011666,-0.027914,0.4632,0.23567,-0.042681,-0.010873,0.031044,0.29351,0.094091,-0.042456,-0.082992,-0.14998,-0.060522,0.31752,0.15654,0.10448,-0.1337,-0.112,-0.02443,0.025099,0.13249,-0.016264,-0.30549,0.090508,-0.12052,0.054117,0.27132,
51,-0.16748,-0.1726,-0.18137,-0.1872,-0.16452,-0.15819,-0.17328,-0.097824,-0.10347,-0.039814,-0.073157,-0.24465,-0.19765,-0.059807,-0.18631,-0.14015,-0.12788,-0.20244,-0.26654,0.023365,-0.25499,-0.10822,-0.10077,-0.059922,-0.19063,-0.058065,-0.046266,-0.10371,-0.055596,-0.075619,-0.029677,-0.13958,0.055997,-0.02059,-0.12241,-0.00013555,0.20189,-0.11004,0.23404,-0.038435,-0.22697,-0.083983,0.058844,0.027639,0.019278,0.013306,0.012379,0.040787,-0.085113,-0.18019,-0.10008,1,0.10777,0.26827,-0.15106,-0.059763,0.43909,0.10776,0.096291,-0.091639,-0.25558,0.086332,0.021358,-0.012613,0.023865,-0.31985,0.15342,0.095871,-0.1735,0.18387,0.18619,0.11868,-0.17548,0.001871,-0.27781,0.1457,0.0096006,0.12355,0.031308,0.05946,0.008186,-0.17444,-0.14418,0.028148,0.043818,-0.011241,-0.12105,-0.10811,-0.024898,-0.013383,-0.11866,-0.13497,0.042443,-3.283e-05,-0.061595,0.042172,0.035909,-0.18465,-0.10264,-0.074862,0.093962,0.013253,0.085956,0.083113,0.14051,0.19299,0.27058,0.065193,0.19672,0.003146,0.0031273,-0.13002,-0.17163,0.15209,
52,-0.023063,-0.12269,-0.14574,-0.085517,-0.092467,-0.10573,-0.18037,-0.045208,0.012447,-0.19834,-0.081667,-0.041768,-0.1027,-0.0033615,-0.097666,0.014661,-0.060355,-0.11713,-0.16025,0.053216,-0.15014,-0.14388,-0.0071534,-0.11569,-0.10061,-0.070973,-0.12751,-0.063051,-0.040593,-0.18109,0.041407,-0.15523,-0.14809,0.050681,-0.013901,-0.12818,-0.21095,-0.15588,-0.029787,0.17672,-0.11604,-0.005368,-0.23403,0.13603,-0.048384,0.036677,0.029208,-0.24992,-0.052446,-0.024964,0.10517,0.10777,1,0.0078808,0.053295,-0.14214,0.31767,0.0010621,0.094463,0.02185,-0.063531,0.14903,0.26124,0.2141,0.041645,-0.37473,0.063736,0.24253,-0.010726,0.088037,0.13569,0.026087,-0.16765,0.14498,0.03245,-0.048614,-0.053142,0.082481,0.42004,-0.18018,0.0013327,-0.038384,-0.083219,0.032288,0.18252,-0.31236,0.095209,0.072462,-0.12423,0.0028563,-0.16681,-0.0067552,0.007149,0.072183,-0.091673,0.14607,0.39418,-0.12265,-0.21006,0.25354,0.10591,0.059922,0.21082,-0.13493,-0.057736,0.069694,0.024571,0.025567,-0.46206,-0.242,0.12083,0.041224,0.26263,-0.21836,
53,-0.21656,-0.21047,-0.22293,-0.031584,-0.15395,-0.27331,-0.12552,-0.030707,-0.099981,-0.099943,-0.07467,-0.20491,-0.045996,-0.016147,-0.12425,-0.06883,-0.10756,-0.15902,-0.23471,-0.13745,-0.32841,-0.24115,0.16875,-0.12715,-0.30258,-0.11773,-0.18413,-0.056222,-0.1461,-0.052736,0.062652,-0.16246,-0.13056,-0.03912,-0.085402,-0.26936,0.10085,-0.054497,-0.0028822,0.037085,0.077248,-0.07966,0.013598,0.076384,-0.072592,-0.13194,-0.24345,-0.19138,0.075592,0.092581,-0.12999,0.26827,0.0078808,1,0.0013374,-0.086317,-0.043458,0.26262,-0.089575,0.16849,-0.19015,0.027423,0.090894,0.17244,-0.21789,-0.0037028,0.12091,0.0537,0.1616,0.0809,0.097711,-0.062702,0.11227,-0.0086783,0.32327,0.019041,0.14547,-0.19396,-0.22589,-0.26425,0.15203,-0.088259,-0.041106,0.045192,0.20527,0.058086,0.14366,-0.064359,0.088663,-0.082292,0.12298,0.076043,0.024124,0.11299,0.3759,0.057783,-0.32412,-0.11229,0.35679,-0.13677,-0.27932,-0.36018,0.26664,-0.13015,0.052258,0.017929,0.16855,-0.34825,0.030418,-0.057112,0.16802,-0.061211,-0.18255,0.03539,
54,0.060319,0.024399,0.056164,0.14148,0.016448,0.11043,0.090701,-0.02438,0.097181,-0.034931,0.10874,0.19172,-0.070479,0.18923,-0.03916,0.033386,-0.023808,0.18697,0.14589,0.050199,0.03163,-0.0031979,0.009459,0.1185,0.009116,0.14581,-0.0048713,-0.015892,0.31348,0.045352,-0.017133,-0.034804,0.0095245,-0.076097,0.12641,-0.050366,-0.0652,0.21255,-0.019013,0.12777,0.16537,0.021602,0.092958,0.12591,0.16779,0.12237,0.4038,0.069343,0.08064,0.27244,-0.022431,-0.15106,0.053295,0.0013374,1,-0.21695,-0.22391,0.17107,-0.083977,0.11956,-0.22565,0.22669,0.20224,0.12751,0.21278,-0.19753,-0.088258,0.064536,-0.0028839,0.0032375,-0.016726,-0.14189,-0.015915,0.11188,0.19021,-0.34667,0.03563,-0.01953,0.13669,0.051864,-0.20048,-0.099776,-0.24263,0.0053212,0.14784,-0.075528,0.03531,-0.13933,-0.013597,-0.078216,-0.095011,0.0033402,-0.04093,-0.0024969,0.12781,-0.102,0.048982,0.084313,0.083872,0.11339,-0.064101,-0.20759,-0.21921,0.19422,-0.020048,0.10332,-0.0055139,-0.17866,-0.38646,-0.018353,-0.044857,-0.052654,0.14902,-0.15827,
55,-0.11401,-0.091561,-0.077632,-0.15964,-0.16997,0.038567,-0.20757,-0.11493,-0.1347,-0.037878,-0.16244,-0.079074,-0.17357,-0.22234,-0.093122,-0.15748,-0.055127,-0.15511,-0.15611,-0.13208,-0.037697,-0.0054223,-0.16305,-0.15,-0.087283,0.011383,-0.13775,-0.12569,-0.13055,-0.020773,-0.31112,0.041832,-0.2902,-0.22342,-0.11898,-0.075138,-0.006447,0.045757,-0.031484,-0.28368,-0.064129,-0.082919,0.016369,-0.20279,0.12518,-0.17593,-0.2401,0.18784,-0.086984,0.081642,-0.072973,-0.059763,-0.14214,-0.086317,-0.21695,1,0.00089606,0.065801,0.02302,0.050424,0.020433,-0.073256,-0.31751,-0.128,0.085011,0.09235,0.20686,0.22144,-0.15001,-0.18779,-0.066621,0.10681,-0.19058,-0.052532,-0.088631,0.14691,0.036371,0.14447,0.030269,0.034554,-0.052193,0.21128,0.021708,0.17142,-0.34816,0.19797,-0.095808,-0.096677,-0.086965,0.072534,-0.10787,-0.090774,-0.12615,-0.080848,-0.22115,-0.061241,-0.13694,0.14333,0.24541,0.080627,0.35818,0.1905,-0.064928,0.11362,-0.15395,-0.25389,-0.31124,0.17067,0.0020659,0.023571,-0.16985,-0.06948,-0.12216,0.12863,
56,-0.17428,-0.18317,-0.16305,-0.16032,-0.23059,-0.2086,-0.31225,-0.14592,-0.17173,-0.15448,-0.19638,-0.2026,-0.052039,-0.078679,-0.05845,-0.16221,-0.19304,-0.27267,-0.19533,-0.18926,-0.22778,-0.0736,-0.26712,-0.13964,-0.20322,-0.20784,-0.17104,-0.18292,-0.15667,-0.13037,-0.25812,-0.14429,-0.020274,0.014069,-0.079573,-0.098303,0.02891,-0.12774,0.063569,-0.046368,-0.17047,0.072545,-0.13406,-0.10034,0.077139,0.0065886,0.01984,0.17401,-0.054513,-0.21628,-0.057259,0.43909,0.31767,-0.043458,-0.22391,0.00089606,1,0.073041,-0.11684,-0.15258,-0.12397,-0.0032534,-0.056288,0.23537,-0.14104,-0.2174,0.22806,0.023457,-0.14311,0.17728,0.11395,0.043329,-0.12705,-0.028734,-0.083998,0.19746,-0.095211,0.11833,-0.1695,0.18109,-0.085957,-0.044558,-0.14625,-0.14655,0.078754,0.16932,0.012868,0.11831,0.088522,-0.13774,-0.2589,-0.19089,0.12263,0.096926,0.096951,-0.0054903,0.24748,-0.16249,-0.043339,0.26538,-0.074279,-0.087307,0.18068,0.061898,0.11144,-0.013815,0.036713,0.21575,0.092182,-0.16017,-0.075013,-0.08179,0.070626,0.16914,
57,-0.40425,-0.34156,-0.34599,-0.24022,-0.408,-0.28389,-0.39101,-0.17263,-0.36262,-0.3017,-0.32204,-0.2675,-0.35917,-0.25771,-0.43414,-0.45193,-0.40217,-0.30409,-0.32102,-0.42226,-0.2838,-0.29651,-0.12968,-0.25371,-0.41524,-0.21721,-0.19631,-0.25634,-0.1512,-0.02777,-0.32275,-0.40558,-0.29403,-0.2577,-0.39627,-0.14262,-0.049333,-0.21049,-0.22701,0.14094,-0.21318,-0.24791,-0.11184,-0.04679,-0.20902,-0.018487,0.020378,0.22104,0.22436,0.068273,-0.012631,0.10776,0.0010621,0.26262,0.17107,0.065801,0.073041,1,0.26035,0.07089,-0.12416,0.2293,0.2001,0.15615,-0.10561,-0.30024,0.051273,0.22252,0.29016,0.015476,0.065823,0.10086,-0.043769,0.26981,0.27876,0.25622,0.096467,0.025844,-0.097491,0.090223,0.051174,-0.14824,-0.13128,0.13343,0.10611,0.035441,0.047953,0.0092523,-0.033855,-0.015706,0.23604,-0.16347,0.079775,-0.17322,0.1881,0.13512,-0.050139,-0.046393,0.057698,0.07926,0.10009,-0.10551,0.020459,0.34463,-0.13233,0.0078557,-0.13037,-0.073176,-0.18282,-0.28341,0.19524,-0.26076,0.20944,-0.071723,
58,-0.17017,-0.2157,-0.26014,-0.23542,-0.29493,-0.14082,-0.2179,-0.15813,-0.14938,-0.11529,-0.18593,-0.27005,-0.27603,-0.24503,-0.24095,-0.21163,-0.25214,-0.21159,-0.19561,-0.12736,-0.1283,-0.17082,-0.12241,-0.2292,-0.24075,-0.28287,-0.083591,-0.04256,-0.17651,-0.2009,-0.14419,-0.17172,-0.29839,-0.14167,-0.30633,0.14036,-0.13369,-0.26211,-0.27454,-0.1896,-0.29444,-0.24361,-0.15307,-0.10736,0.036162,-0.02812,0.1352,0.013679,-0.12354,-0.17363,-0.073596,0.096291,0.094463,-0.089575,-0.083977,0.02302,-0.11684,0.26035,1,-0.034639,0.22754,-0.11603,-0.0010219,0.10418,-0.051034,-0.46985,-0.21181,0.013365,0.33095,-0.23529,0.21871,0.0092886,-0.3017,0.11722,0.19792,0.08206,0.010835,-0.16976,0.14602,-0.079961,0.021597,0.0312,0.011363,0.41393,-0.14416,0.092794,-0.14026,-0.089894,-0.10565,0.071695,-0.049184,-0.13153,-0.067138,-0.1751,-0.066101,0.1916,0.11863,0.038084,-0.07874,-0.077678,0.18651,0.038767,0.015089,-0.010864,-0.013745,0.094137,0.013556,0.15946,-0.058345,0.12891,-0.0067791,-0.042067,0.15985,-0.31835,
59,-0.16123,-0.16804,-0.086102,-0.16372,-0.12119,-0.0064488,-0.091294,-0.23846,-0.10956,-0.11807,-0.19535,-0.24839,-0.11516,-0.067657,-0.00082114,-0.052514,-0.19503,-0.12699,-0.207,-0.15273,-0.1978,-0.095251,-0.1483,-0.085459,-0.033608,-0.20082,-0.21964,-0.2434,-0.30831,-0.20043,0.063693,-0.23484,-0.16598,-0.23768,-0.067177,-0.16023,0.22032,-0.17454,0.03641,0.004136,-0.0042354,0.048382,-0.24034,-0.059757,-0.13265,0.15875,0.012675,0.22079,0.22014,0.1035,-0.20647,-0.091639,0.02185,0.16849,0.11956,0.050424,-0.15258,0.07089,-0.034639,1,0.40992,-0.010178,-0.0052087,0.0074828,-0.082744,0.031506,-0.014363,0.027491,0.15472,0.12778,-0.14753,0.01686,0.076966,0.13301,0.19528,0.17952,-0.061134,-0.0031666,0.15797,0.097743,0.08073,-0.097745,0.025971,0.13155,-0.12145,-0.15127,0.22549,-0.056565,0.017697,-0.26203,-0.064523,0.24043,0.13025,0.03306,0.29257,0.19766,0.19,0.11103,0.22352,0.04234,-0.022144,0.12003,-0.35166,0.12737,-0.14138,0.082396,-0.13146,-0.24332,0.0072387,-0.22201,-0.014194,-0.099,0.1621,-0.22889,
60,-0.030769,-0.0085474,0.066694,-0.038406,0.071202,0.0098713,-0.021534,-0.11485,0.0070024,-0.01955,-0.087191,-0.033726,-0.020512,-0.13056,0.0024799,0.068121,0.032846,-0.11159,-0.0024244,-0.0074377,-0.0034118,0.005088,-0.10488,-0.018814,0.081245,-0.12565,-0.049703,0.013175,-0.046148,-0.25993,0.073856,-0.082203,-0.25658,-0.18636,0.024405,0.18707,-0.18038,0.038244,-0.092562,-0.05352,-0.14849,-0.046142,-0.20859,-0.12159,-0.060959,0.3577,0.13898,0.29479,0.081609,-0.24678,-0.2366,-0.25558,-0.063531,-0.19015,-0.22565,0.020433,-0.12397,-0.12416,0.22754,0.40992,1,-0.1741,-0.10173,-0.12102,0.024774,0.082412,-0.030142,0.095791,0.28962,-0.17263,-0.0027275,-0.0093911,-0.14835,0.19485,0.029912,0.05202,-0.045948,0.002603,0.046376,0.077483,-0.018525,-0.092592,0.14177,0.054181,-0.021295,-0.085282,0.18766,0.03829,0.086871,-0.089381,-0.080027,-0.13351,0.15739,0.12965,0.033373,-0.098533,0.34208,0.25778,-0.033607,-0.03979,0.052401,0.039249,-0.21877,0.038657,-0.18367,-0.16008,-0.025391,-0.087916,0.2553,-0.088727,-0.19353,0.19723,0.0064176,-0.39315,
61,0.066401,-0.0030607,0.051444,0.049863,-0.060683,-0.013639,-0.038364,0.11682,0.04995,0.1046,0.026556,0.011786,-0.010002,-0.045157,0.010313,-0.01162,0.024487,-0.075406,-0.0013964,0.090303,-0.075315,-0.18857,-0.0039401,-0.054981,0.066947,0.17284,-0.01549,-0.10035,0.085902,0.1655,0.0026905,-0.2386,0.11277,0.13769,0.042239,-0.20278,0.0038488,-0.093149,0.005372,0.19529,-0.3169,-0.0444,-0.13243,-0.15729,-0.11221,0.12327,0.18921,0.16481,0.18441,0.1307,-0.092479,0.086332,0.14903,0.027423,0.22669,-0.073256,-0.0032534,0.2293,-0.11603,-0.010178,-0.1741,1,0.11389,0.28407,-0.086922,-0.28209,0.10652,-0.080228,-0.12139,0.14258,-0.043092,0.22696,0.1599,0.10961,-0.16637,-0.0099189,-0.13895,-0.22613,0.058599,-0.048944,-0.11198,0.086521,-0.047547,-0.10598,0.32328,-0.30235,0.012314,-0.01842,-0.2431,-0.11025,0.037353,0.083809,0.38529,0.010409,-0.14887,0.18563,0.076711,0.072332,-0.30166,0.40627,-0.14562,0.018834,-0.16914,-0.08219,-0.17503,0.065366,-0.037102,-0.0446,-0.22223,0.094822,-0.076056,-0.10893,0.019739,0.042681,
62,-0.10901,-0.14165,-0.13486,-0.20527,-0.035902,-0.18734,-0.044612,-0.095141,-0.057901,-0.16221,-0.0073534,-0.060348,-0.13337,-0.063802,-0.23398,-0.12207,-0.0078944,-0.018522,-0.21427,-0.096636,-0.052373,-0.17496,-0.091072,-0.033134,-0.0088574,-0.20705,0.060393,-0.14777,0.1036,-0.096908,-0.11743,-0.053606,0.12535,0.0071988,-0.049237,-0.16709,-0.2442,-0.12672,-0.0066194,0.25803,-0.015749,-0.02675,0.091565,0.33609,-0.11975,-0.066715,-0.094305,0.076427,-0.083343,-0.0049646,-0.17452,0.021358,0.26124,0.090894,0.20224,-0.31751,-0.056288,0.2001,-0.0010219,-0.0052087,-0.10173,0.11389,1,0.070499,0.0051348,-0.27278,-0.1014,-0.022985,0.27374,-0.0063643,-0.023778,0.21175,0.024622,0.21105,0.2281,0.095055,0.37154,0.12824,-0.089983,0.19355,0.19464,-0.15148,-0.023392,0.071727,-0.039285,-0.22536,0.20134,-0.18451,-0.20992,0.097882,0.17843,0.16698,-0.13726,0.13211,-0.07458,0.35874,0.035184,-0.28078,0.074709,0.058694,-0.12459,-0.076944,0.032532,-0.025418,0.017951,0.28699,0.20126,-0.28332,-0.3518,0.01717,0.019418,0.15751,-0.0096988,-0.22751,
