,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
66,-0.050573,0.073068,0.31272,0.075072,0.30002,0.12333,-0.12026,0.25786,0.0074168,0.10907,-0.00041644,0.25291,0.052952,0.23818,0.18461,0.25742,0.16529,0.047295,0.33897,0.23918,0.069428,-0.020403,0.28135,0.0061095,0.050109,0.11187,0.12533,0.098309,0.17921,0.11858,0.18881,0.14085,-0.018682,0.16053,-0.043204,0.044602,0.077523,-0.052905,0.078581,-0.20436,-0.25009,-0.43521,0.31838,-0.18125,-0.18563,0.16334,-0.022378,-0.12912,-0.079524,-0.20058,0.09532,0.011555,-0.08113,-0.22516,0.036667,-0.15271,-0.064114,0.27956,0.040442,0.12304,0.21958,0.14008,0.22684,-0.24976,-0.076659,0.068498,1,0.13898,0.18546,0.29168,0.14408,0.045495,-0.036374,0.1423,0.10287,-0.028215,0.14808
67,0.10533,-0.15109,-0.099063,0.11549,-0.21833,0.13751,-0.13145,0.24594,-0.2295,0.17148,-0.098082,0.033627,0.059945,0.0095723,-0.10997,0.010364,-0.027102,0.14788,-0.0060797,-0.065445,0.026919,-0.043357,-0.22075,0.12907,-0.14478,-0.048151,0.00010687,-0.22296,0.11435,0.045817,0.11688,-0.3188,0.00088122,0.098684,-0.23262,0.05397,-0.024141,0.084082,-0.23425,-0.078358,-0.12759,-0.050109,0.01189,-0.013308,0.02253,0.21173,-0.11785,0.029276,-0.12375,-0.087966,0.29217,-0.11845,-0.020922,-0.021521,-0.17387,-0.21947,0.076601,0.094001,-0.02048,-0.20502,0.1464,0.016249,-0.18129,0.021893,-0.055455,-0.23907,0.13898,1,0.24105,0.096909,0.024084,-0.24446,-0.11487,-0.077394,0.11487,0.044621,0.22409
68,0.059146,0.14715,0.050814,0.16748,0.23842,-0.079222,-0.019142,0.41723,-0.081342,0.31663,0.063522,0.11378,0.13221,0.047826,0.016746,0.1867,-0.048287,-0.13972,0.10901,0.021294,0.015052,0.06471,0.18812,0.13056,0.21578,0.058028,0.30367,-0.051055,0.14423,0.19875,0.21577,0.0074851,0.13708,0.036971,-0.13849,0.01141,0.08429,-0.049902,-0.12681,0.19705,-0.00017169,-0.032697,0.21682,0.10403,-0.15121,0.11816,0.26424,-0.23895,-0.13019,0.039319,0.37214,0.19225,0.078332,0.32681,0.24149,-0.011212,0.31077,-0.17731,-0.13892,0.21626,0.1005,0.011738,-0.17484,-0.27054,0.0096418,0.065124,0.18546,0.24105,1,0.10605,0.26868,-0.043182,0.10455,0.087851,0.3131,0.11444,0.13712
69,0.27135,-0.085099,0.13974,-0.13406,0.32746,-0.27592,0.0049782,0.1737,-0.1403,0.1218,0.0095009,0.019725,0.010811,0.16429,-0.01509,0.1647,-0.04029,0.14243,0.017931,0.041542,0.15774,-0.18454,0.13199,0.022306,-0.062529,0.091377,-0.03968,0.011267,0.20487,-0.1898,0.12287,-0.060137,-0.13029,0.20427,-0.030374,-0.24905,0.23324,0.052101,-0.2408,0.18354,-0.14195,-0.069424,0.30788,0.083398,-0.10066,0.3014,0.14172,-0.090485,-0.12263,0.019555,0.08848,0.29122,0.077089,-0.11946,0.063057,0.37184,0.1371,0.052738,-0.122,-0.092081,0.20415,0.19769,0.13749,-0.1094,-0.14311,0.077565,0.29168,0.096909,0.10605,1,0.011245,0.24069,0.043842,-0.053066,0.18748,0.2892,0.17639
70,0.12398,-0.038661,0.0052755,0.052386,0.095694,-0.13084,0.016385,0.14833,0.070624,-0.067813,0.20989,-0.094595,0.3786,-0.092024,-0.21723,0.21364,-0.11907,-0.1834,0.00722,-0.039161,-0.21971,0.15267,-0.13387,0.21023,-0.030045,-0.25873,-0.13319,0.016529,-0.0092713,0.039424,-0.014679,-0.22524,0.011832,-0.091194,-0.027357,0.19537,0.0047387,-0.089944,-0.055011,0.26584,0.071771,-0.051025,-0.13749,0.0072302,-0.28809,0.11386,0.069236,-0.031694,0.012451,0.013587,0.32422,-0.29169,-0.12654,-0.018747,0.12333,-0.081039,0.2456,0.10155,0.090716,0.11963,0.16214,0.10683,0.11195,-0.22687,0.13289,0.14249,0.14408,0.024084,0.26868,0.011245,1,-0.027132,-0.02432,-0.10781,0.10499,-0.050101,0.017455
71,0.17135,0.044717,0.06652,0.070456,0.17312,0.051518,-0.044421,-0.018463,-0.045531,-0.16433,0.073308,0.076823,-0.081958,0.3463,-0.032516,0.093292,0.014695,0.16427,0.010446,0.15037,-0.13048,0.013616,0.17467,-0.013347,0.0042494,0.113,-0.022622,0.1314,-0.0065948,-0.18548,-0.097705,0.1632,0.2645,0.03687,0.18458,-0.19752,0.058774,0.18206,0.18133,0.23543,-0.020802,-0.0081082,-0.075106,-0.19588,0.13566,0.060262,0.18997,0.084462,-0.0068527,0.00044254,-0.20476,0.16808,0.17001,-0.13192,0.095187,0.042986,-0.050324,0.11116,0.064659,0.26666,-0.11527,-0.11143,0.43402,-0.30435,-0.14981,0.040765,0.045495,-0.24446,-0.043182,0.24069,-0.027132,1,-0.063398,0.060674,0.014119,0.27793,-0.11319
72,-0.13815,0.18798,0.27685,0.082151,0.0028566,-0.13709,-0.24175,0.11163,0.074094,0.12002,0.039476,0.12864,0.20002,0.055368,0.045631,0.20379,0.030648,0.091486,-0.063697,0.11835,0.047207,0.082589,0.092158,0.085115,0.3221,0.19565,0.26992,0.066042,0.091795,0.16672,0.09866,0.13557,0.060677,0.16967,0.11103,0.085739,0.37632,-0.015039,0.022982,-0.20691,0.29052,-0.077306,0.055401,-0.26279,-0.20438,0.17089,0.05398,0.0040771,0.3362,0.023985,0.072092,-0.026626,0.20158,-0.011876,0.27032,-0.13075,-0.18045,0.097084,0.040517,0.11038,-0.25287,0.044302,-0.0070121,0.11823,0.040308,0.030734,-0.036374,-0.11487,0.10455,0.043842,-0.02432,-0.063398,1,-0.14772,-0.0066337,-0.13825,-0.10556
73,0.045021,0.18989,0.09978,0.27865,0.054791,0.186,-0.12785,0.11659,0.3124,-0.24917,0.04089,0.066299,-0.030575,0.12608,0.17398,-0.12203,0.12296,-0.0010352,0.24495,0.18086,0.04219,0.06733,0.038615,-0.026917,-0.038619,0.0011073,0.074588,0.1383,-0.1124,0.30359,0.4162,-0.0030052,0.0023281,0.15373,-0.11093,-0.18454,0.070818,-0.041578,-0.0059704,0.2064,0.12868,0.34234,-0.10131,-0.024923,0.20444,-0.11185,-0.11296,0.12837,-0.023489,-0.2499,0.051878,0.015188,0.0066517,0.13274,-0.015286,-0.0037319,-0.083259,0.12267,-0.11006,0.044281,-0.034975,-0.048661,0.15479,0.014503,0.21726,0.0057645,0.1423,-0.077394,0.087851,-0.053066,-0.10781,0.060674,-0.14772,1,-0.1476,-0.2522,0.084797
74,0.045444,0.084871,-0.050795,0.064831,0.14192,0.021751,0.060497,0.12294,-0.14143,0.045705,-0.12334,-0.051598,-0.10704,-0.33088,-0.34325,0.010216,-0.23935,-0.074375,-0.24187,-0.070779,-0.11117,-0.42403,-0.20418,-0.12858,-0.068308,-0.13707,0.057417,-0.18689,-0.28028,0.00050986,-0.090371,0.051639,-0.0034188,-0.31546,-0.11348,0.027326,-0.068212,0.1562,-0.062417,0.088605,-0.14813,-0.17113,0.094147,0.19684,-0.10416,0.11567,0.039611,0.008544,0.15274,0.072482,0.090732,-0.0019874,-0.16635,0.068119,0.0086219,-0.028573,0.38229,-0.22618,0.016557,-0.099558,0.21636,0.053177,-0.10657,-0.12425,0.15604,0.094274,0.10287,0.11487,0.3131,0.18748,0.10499,0.014119,-0.0066337,-0.1476,1,0.49828,0.091172
75,0.40322,0.062454,-0.17689,0.18724,0.13613,-0.25575,0.14971,0.039521,-0.31065,0.080395,-0.022022,0.052078,0.027681,0.00024892,-0.3507,-0.12324,-0.15613,-0.18484,-0.24168,-0.043677,-0.21221,-0.086617,-0.02513,-0.27451,-0.075078,-0.03291,-0.12341,-0.17388,-0.27614,-0.12127,-0.2244,-0.019114,-0.082477,-0.12832,0.012978,0.0091162,-0.11525,0.34978,-0.19878,-0.084474,-0.1344,0.0072845,-0.023869,0.13091,-0.14365,-0.11914,0.056852,-0.020584,-0.020268,0.0018429,-0.01337,0.25706,-0.043423,-0.020416,-0.23571,0.15636,0.27407,-0.027445,-0.018579,-0.035499,0.17496,0.054725,-0.012983,0.12109,-0.0069918,-0.045473,-0.028215,0.044621,0.11444,0.2892,-0.050101,0.27793,-0.13825,-0.2522,0.49828,1,0.23274
76,0.13122,-0.088726,0.023719,0.054291,0.11937,0.10007,-0.11383,-0.029448,-0.12976,-0.036381,-0.23437,-0.067568,-0.12866,0.0028671,-0.067993,-0.20492,-0.28446,-0.24033,-0.23216,0.057519,-0.4195,-0.12033,-0.15157,-0.24541,-0.13052,-0.39879,-0.20825,-0.05493,0.087996,-0.32133,-0.18437,-0.25235,-0.19601,0.079987,-0.37247,-0.23732,-0.0090281,0.20233,-0.048402,0.30089,-0.14007,-0.14238,-0.097237,0.17754,-0.049405,0.021269,0.083682,-0.095619,-0.38886,-0.089525,0.30717,0.11681,0.055757,0.011895,-0.044627,-0.048706,0.2226,0.092449,0.10546,-0.31677,0.11092,0.27136,-0.078407,0.045065,0.24285,-0.23174,0.14808,0.22409,0.13712,0.17639,0.017455,-0.11319,-0.10556,0.084797,0.091172,0.23274,1
