,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
43,0.24906,0.17007,0.21643,0.077866,0.16713,0.21155,0.22072,0.15269,0.15702,0.15714,0.15965,0.22653,0.17371,0.096286,0.128,0.24641,0.095179,0.24771,0.19898,0.10545,0.1805,0.2637,0.13197,0.030337,0.22261,0.1246,0.17206,0.22443,0.28474,0.28881,0.036116,0.15708,0.054543,0.068877,0.066637,0.23178,-0.080136,-0.058115,0.16537,0.25541,0.030518,-0.32901,-0.041748,1,-0.12219,-0.055576,0.15293,0.10633,-0.18881,0.15726,-0.039277,-0.23693,-0.12051,-0.23204,0.033418,0.055828,0.24623,-0.056163,0.2687,-0.11075,0.17815,-0.13597,-0.2391,-0.035129,0.030185,-0.011185,-0.013769,0.047101,-0.19263,-0.17822,-0.037612,-0.14987,0.074443,-0.138,0.12074,-0.15608,0.27776,0.075473,0.0037106,0.062795,0.24039,-0.071102,-0.17202,0.018916,-0.087518,0.050594,-0.2111,0.34402,-0.05902,0.25535,0.066119,0.23293,0.24317,-0.14522,0.15415,-0.34052,-0.15456,-0.1794,0.096622,-0.14279,-0.058072,-0.024851,0.24034,-0.021831,0.39496,-0.15927,0.096065,-0.17749,-0.10663,-0.027148
44,0.23383,0.1909,0.19335,0.27617,0.20727,0.21913,0.22309,0.13051,0.1631,0.15937,0.27789,0.074068,0.16591,0.31773,0.10936,0.16785,0.33178,0.060578,0.22488,0.14856,0.17381,0.096996,0.35067,0.11445,0.16375,0.16984,0.078887,0.23434,0.1594,0.10776,0.097004,-0.09635,0.01101,0.30844,-0.022068,0.13955,-0.10592,0.28412,0.24693,-0.05366,0.085974,-0.070227,-0.19835,-0.12219,1,0.055762,-0.1074,-0.072267,-0.080179,0.12295,0.52439,-0.0045655,0.036155,0.26566,-0.089998,-0.063038,-0.067172,-0.23967,-0.093182,0.1353,-0.27513,0.18721,0.052192,-0.1485,-0.064005,0.11357,-0.023526,-0.13397,0.10005,0.10336,-0.1196,0.063441,0.047106,-0.074024,-0.13868,0.38703,0.19638,0.1094,0.13341,-0.13538,-0.12515,0.1067,-0.12386,-0.042694,0.19118,-0.34807,0.078829,-0.2746,-0.13727,0.034878,-0.082241,-0.27292,0.070041,-0.3031,0.032213,-0.14595,0.34269,0.071925,-0.10908,-0.0012758,0.011974,0.17412,0.18323,-0.22603,0.12334,-0.10205,0.2473,0.27204,-0.011213,-0.094258
45,0.31722,0.46561,0.42112,0.39499,0.4011,0.23867,0.36624,0.39868,0.33049,0.34859,0.43791,0.40269,0.34122,0.32391,0.3499,0.34005,0.27097,0.39147,0.31811,0.28869,0.39583,0.22034,0.41099,0.24818,0.38196,0.31111,0.44713,0.42051,0.37144,0.10079,0.14228,0.1689,0.083534,0.24931,0.12252,0.19621,0.21356,0.26406,-0.11373,0.19462,0.29491,0.029949,0.026937,-0.055576,0.055762,1,-0.051237,-0.024293,-0.072731,-0.05781,-0.10062,-0.15881,0.19767,0.13302,-0.060764,-0.024519,-0.19403,-0.1443,0.053819,-0.13446,-0.17011,-0.27165,-0.032935,0.054966,-0.10129,-0.17887,-0.29212,-0.039081,0.031667,0.10608,0.10193,0.011796,0.14974,0.080842,-0.10014,0.15205,-0.030622,0.044983,-0.03062,-0.089042,0.19204,0.31483,0.15962,0.010896,-0.18707,-0.2708,-0.18137,0.14337,-0.16814,-0.082524,-0.01744,0.25045,-0.19393,-0.12565,0.29612,0.11887,0.16314,-0.1286,0.043243,0.080931,-0.23616,-0.16899,0.049032,0.1047,-0.029345,0.22396,-0.034836,-0.001483,0.22078,0.13207
46,-0.071843,-0.13509,-0.18628,-0.12782,-0.041525,-0.12063,-0.13462,-0.14573,-0.17521,-0.10847,-0.057109,-0.067706,-0.11938,-0.087577,-0.12056,-0.093515,-0.12155,-0.18763,-0.137,-0.019129,0.062787,-0.16139,-0.15606,-0.12438,-0.10764,-0.0012237,-0.20599,0.069494,-0.054467,-0.11941,-0.15634,0.0056431,0.071603,-0.2371,-0.24499,-0.021384,-0.0045656,0.10164,-0.1184,-0.020244,0.022836,-0.19877,0.11696,0.15293,-0.1074,-0.051237,1,-0.064082,-0.073679,-0.10486,-0.11537,-0.087132,0.17212,-0.27976,0.12887,0.072857,-0.016454,-0.02784,-0.0059818,-0.12168,0.084462,-0.11282,-0.33335,0.03214,-0.045904,-0.33815,-0.054773,0.085737,0.089189,0.082384,-0.13668,0.074211,-0.062016,-0.33102,-0.24873,0.022562,-0.039125,-0.045703,-0.072045,0.30883,0.31424,-0.072755,0.12552,-0.27211,-0.13446,0.24709,-0.15724,0.092502,0.28919,0.20832,-0.19884,0.27059,0.081216,0.040894,0.098513,0.1847,0.010804,0.10785,-0.022074,-0.022013,0.096112,0.23896,0.081773,-0.020989,0.11411,-0.008262,-0.30983,-0.046463,-0.28338,0.033994
47,-0.034423,-0.042081,-0.083053,-0.046388,-0.036304,0.012339,0.065778,0.085686,0.018897,0.048287,0.084197,0.080892,0.03943,-0.064443,-0.024526,0.076373,0.02689,0.031365,0.041412,0.030345,-0.07457,0.10433,-0.029535,-0.098275,-0.13495,0.14097,0.072507,-0.037837,-0.00306,-0.075137,0.12514,0.23654,-0.22508,-0.19142,0.12647,0.010363,0.17072,-0.069158,0.17187,0.075871,-0.1655,0.2018,-0.2158,0.10633,-0.072267,-0.024293,-0.064082,1,0.035766,0.057914,-0.10168,0.017454,-0.10832,-0.2015,0.029341,0.15922,-0.030885,-0.086954,0.023657,0.00017862,-0.21566,-0.15992,0.04726,0.23954,0.20587,-0.18569,0.026828,-0.078328,0.011743,0.27249,0.079786,-0.012554,-0.29725,-0.057976,-0.03393,-0.2423,0.012932,-0.12505,-0.076791,0.18064,0.22657,0.15121,-0.0043816,0.011301,0.054429,-0.084933,0.16169,0.06509,-0.18538,0.15751,-0.3079,-0.014412,-0.22549,-0.18282,0.085329,-0.27039,-0.21498,-0.030974,-0.11573,0.019371,-0.086623,-0.17715,0.15492,-0.1559,0.27921,0.20639,0.084216,-0.068865,0.25327,-0.021648
48,-0.086601,-0.098243,-0.037681,-0.11069,0.037044,-0.020902,0.003529,-0.11679,0.01271,-0.064479,-0.11533,-0.034856,0.028741,-0.078106,-0.054313,-0.098178,-0.050362,-0.18221,0.05455,-0.0021391,-0.067406,-0.021409,-0.091251,0.085866,0.17128,-0.028631,-0.033192,-0.046675,-0.068253,0.0082694,0.23095,0.064533,0.025439,0.06106,0.020044,-0.23233,-0.1423,0.049539,-0.095547,0.32054,-0.11583,0.29144,0.075414,-0.18881,-0.080179,-0.072731,-0.073679,0.035766,1,-0.1685,-0.015877,0.25403,0.012889,0.01317,-0.22121,-0.07396,-0.047938,-0.051199,0.019535,0.017367,-0.16793,0.096913,0.12912,0.33567,0.027828,0.017269,-0.10157,-0.21985,0.12626,-0.14616,0.1078,0.062746,-0.076495,0.18735,0.35124,-0.14877,0.078802,-0.069496,-0.10685,-0.11322,0.011242,-0.17155,-0.17123,0.067609,-0.1573,0.031584,0.16304,-0.054027,0.0062462,0.031232,-0.096719,0.1011,-0.09667,-0.15473,-0.1432,0.029803,-0.22473,0.019562,-0.18484,0.19261,-0.060114,0.3645,-0.036455,-0.094694,0.0062635,0.22396,-0.22493,-0.088618,0.11683,0.061757
49,0.024183,0.1169,0.11634,0.052096,0.023153,0.061843,0.071961,0.091202,0.062193,0.073588,0.052607,0.075914,-0.0067366,0.13814,0.11786,0.15093,0.15643,0.19618,0.1154,-0.03395,0.021575,-0.023681,-0.020158,0.069161,0.11911,-0.11664,0.0030838,0.14278,-0.0084128,0.25067,0.021766,-0.08449,-0.18509,-0.13053,0.14352,0.15311,0.020139,0.18243,0.43159,-0.14694,0.24587,-0.010889,-0.062872,0.15726,0.12295,-0.05781,-0.10486,0.057914,-0.1685,1,0.0052298,-0.057812,0.045618,0.060442,-0.075789,0.0088644,-0.07902,-0.099074,0.36076,-0.083394,0.15126,0.39965,-0.12502,-0.45246,0.30048,0.027536,-0.093236,0.086314,-0.3637,-0.18381,0.14871,0.14319,-0.023601,0.00049444,0.13313,0.23952,-0.029946,-0.086892,0.13203,0.12711,0.0066995,-0.075115,0.061042,-0.094133,-0.15496,0.086246,0.12516,-0.32571,-0.26702,-0.11446,-0.07695,-0.029699,-0.073614,-0.081134,-0.11088,0.0035737,0.19848,-0.15529,-0.001515,-0.13552,0.11621,0.074709,0.36338,-0.081117,0.25402,-0.091904,0.026531,-0.11618,-0.23271,-0.036036
50,0.022594,-0.021724,-0.053757,-0.021701,0.067014,-0.046901,-0.068381,-0.033247,-0.045486,-0.10379,-0.085631,-0.11458,-0.1242,0.023091,-0.047055,-0.061445,-0.059365,-0.13205,0.070925,0.02271,-0.0088557,0.00014596,0.054599,-0.11263,-0.10518,-0.038944,0.039669,-0.12029,0.058658,-0.25682,-0.065691,-0.050571,-0.076305,0.076936,-0.23486,0.062767,-0.13768,-0.070398,0.078636,-0.097082,0.045521,0.0044588,-0.25867,-0.039277,0.52439,-0.10062,-0.11537,-0.10168,-0.015877,0.0052298,1,0.057871,0.14769,0.036252,-0.080622,-0.11139,0.24493,-0.151,-0.084431,-0.068927,0.021158,0.33534,0.059363,-0.20412,-0.19065,0.246,0.1659,-0.21576,0.13121,0.31955,-0.025884,0.27729,-0.023312,-0.10214,-0.2563,0.17217,0.25369,0.24234,0.093265,-0.19687,-0.089355,0.050485,-0.016906,-0.28677,0.051074,-0.12497,0.19814,0.089506,-0.18574,-0.060874,0.11129,-0.11536,0.34364,0.079676,0.12748,-0.10869,0.23621,-0.077518,0.23123,0.18145,0.016032,0.036206,0.02642,-0.24982,0.10538,0.10025,0.15472,0.20608,0.15599,-0.21204
51,-0.19361,-0.22646,-0.070363,-0.26405,-0.098506,-0.25865,-0.16591,-0.18122,-0.10322,-0.11363,-0.13734,-0.14854,-0.10536,-0.21782,-0.24419,-0.17782,-0.082977,-0.24739,-0.11313,-0.07464,-0.28395,-0.080538,-0.21865,-0.12078,-0.11809,-0.18828,-0.1494,-0.32938,-0.26036,-0.10042,0.15872,-0.018602,-0.014645,0.099483,-0.10264,0.097713,-0.0053882,-0.12046,-0.16968,-0.18302,-0.061548,0.24226,-0.039314,-0.23693,-0.0045655,-0.15881,-0.087132,0.017454,0.25403,-0.057812,0.057871,1,0.069434,-0.11831,0.13499,0.014881,0.09602,0.054972,-0.060686,0.17648,-0.050076,0.1308,0.15706,0.24497,0.074842,0.16623,-0.15799,-0.028218,0.21033,-0.0007559,-0.014736,0.16736,-0.0083897,0.10708,-0.010996,-0.089099,-0.00029497,-0.051417,-0.20315,0.13645,0.20178,-0.078935,0.0084192,-0.047117,-0.033929,-0.082867,-0.12482,-0.019652,0.27832,-0.16152,-0.070635,-0.32603,-0.14683,-0.098641,-0.16009,-0.011704,-0.096047,0.06128,-0.27928,-0.38593,-0.14306,0.13412,-0.14993,0.14912,-0.27006,0.050074,0.12581,0.054639,0.066714,-0.078371
52,0.085021,0.13847,0.21202,0.17026,0.2005,0.03749,0.085631,0.12573,0.15546,0.013354,0.12538,0.080084,0.13858,0.22971,0.16515,0.16798,0.126,0.1969,0.13363,0.10485,0.23067,0.078167,0.20396,0.15373,0.1154,0.063815,-0.02428,0.015535,0.14775,-0.10738,0.054058,0.019359,0.029451,0.085909,0.054782,0.063258,0.11491,0.082415,-0.19349,0.25707,0.25126,-0.15364,0.019999,-0.12051,0.036155,0.19767,0.17212,-0.10832,0.012889,0.045618,0.14769,0.069434,1,0.045058,0.076588,-0.15889,0.016938,-0.14196,0.18084,0.030548,0.062011,-0.024029,0.13544,0.052063,0.15364,-0.070652,-0.094115,-0.4084,0.11563,-0.017396,-0.15353,0.16093,0.036076,0.14771,0.053436,0.10264,0.17802,0.079843,0.23637,0.078101,0.29381,0.08022,0.033981,-0.33273,0.061746,0.1531,-0.31422,0.13851,0.15064,-0.1252,-0.025892,0.017123,0.20219,0.1501,-0.023469,0.2772,-0.021612,-0.039726,-0.065768,0.013086,-0.093074,0.021357,-0.056927,0.17982,-0.028783,-0.019095,-0.16941,-0.25825,0.14148,-0.16677
53,0.015734,-0.0041486,0.012105,0.11475,-0.00072948,0.013854,-0.043827,0.095649,0.010904,0.0073279,0.11186,0.064392,0.10102,0.20255,0.10876,0.025229,0.141,-0.045218,-0.11006,-0.086106,0.069022,-0.061777,0.15702,-0.053412,0.030568,-0.13926,-0.078346,0.21116,0.050343,0.28131,0.055184,-0.15595,-0.10915,0.17341,-0.052292,0.037685,-0.03308,-0.092691,0.20935,0.12216,-0.093465,-0.056828,0.12773,-0.23204,0.26566,0.13302,-0.27976,-0.2015,0.01317,0.060442,0.036252,-0.11831,0.045058,1,-0.1165,0.080587,-0.0049257,0.12642,0.074229,0.099021,-0.085303,0.21262,0.1552,-0.034101,-0.11825,0.16669,-0.1734,-0.17633,-0.017585,-0.19943,-0.17436,0.21777,-0.045815,0.05468,0.11037,0.40958,0.076062,-0.099874,0.067939,-0.2114,-0.49201,0.29056,-0.042537,0.063682,0.12913,0.048703,0.14664,-0.10536,0.025255,-0.090246,0.048198,-0.17214,-0.10557,-0.14012,-0.1667,-0.022674,0.23189,-0.059911,-0.22084,0.24771,-0.14505,0.13216,0.054817,0.21645,-0.043216,-0.053032,-0.07524,-0.087135,0.097577,-0.1527
54,0.012864,0.11401,0.022022,-0.069928,0.16803,0.028367,0.052801,0.13249,0.12581,0.098376,0.13578,0.1777,0.062393,-0.099674,0.0051566,0.20003,0.084835,0.064398,0.029017,0.095092,0.0060724,0.12346,0.19621,0.032101,-0.029211,-0.077013,-0.043201,0.073858,0.24811,0.026892,0.036309,-0.10505,0.099756,0.020283,-0.019965,0.24084,0.045672,0.068684,-0.17796,-0.32595,0.18403,-0.082752,-0.21413,0.033418,-0.089998,-0.060764,0.12887,0.029341,-0.22121,-0.075789,-0.080622,0.13499,0.076588,-0.1165,1,0.0041406,0.16723,-0.15028,0.10845,-0.055575,0.073038,-0.196,-0.080698,-0.086605,0.085865,-0.00046962,-0.33633,0.07342,-0.015554,-0.020715,-0.061515,-0.059301,0.09152,0.021454,-0.25206,-0.017745,0.035759,-0.11068,0.27195,0.24998,0.051131,0.036292,0.3094,0.073069,0.0005541,0.21983,-0.12166,0.15544,-0.076087,-0.25649,-0.19522,-0.14289,0.0065734,0.13413,-0.20539,0.20481,-0.073808,0.31412,-0.0030732,-0.25267,0.21728,-0.29373,-0.087947,-0.13178,-0.044064,-0.047488,-0.0090714,0.19452,0.022331,0.055829
55,-0.24603,-0.16552,-0.10893,-0.19371,-0.28993,-0.16902,-0.10573,-0.18148,-0.18336,-0.12981,-0.11184,-0.07807,-0.021207,-0.16961,-0.25146,-0.12287,-0.023665,-0.12758,-0.025589,-0.15367,-0.19468,-0.13717,-0.18853,-0.26503,-0.15052,-0.093042,-0.11795,-0.058457,-0.13432,0.053799,0.03622,0.12161,0.035224,-0.057834,-0.13269,0.01204,0.06414,-0.1423,0.12554,0.029562,-0.12383,-0.088057,0.071025,0.055828,-0.063038,-0.024519,0.072857,0.15922,-0.07396,0.0088644,-0.11139,0.014881,-0.15889,0.080587,0.0041406,1,0.0518,0.14554,0.08171,-0.19645,-0.020998,0.062057,-0.006615,0.10153,-0.002544,-0.30136,-0.21483,0.098803,-0.049281,-0.17035,-0.036531,0.0039548,0.034378,-0.11103,-0.0034775,0.077677,0.23518,-0.34688,-0.13036,-0.25857,-0.0038514,-0.077763,0.045794,-0.23575,-0.14529,0.089157,0.12588,0.15694,0.26124,0.0031373,-0.28543,-0.11917,-0.13689,0.12562,-0.085962,0.083689,0.060191,-0.0040732,-0.075592,0.20599,-0.23996,0.14549,0.16084,0.32434,0.043222,0.026137,0.048659,-0.011248,0.19023,-0.11914
56,0.03948,0.054356,0.038467,0.012417,0.076113,0.057344,0.10065,0.029967,0.063202,0.048145,0.083479,0.10384,0.063764,-0.023422,0.0636,0.12347,-0.10195,0.057638,0.073787,0.023431,0.016823,0.18964,-0.053914,-0.092978,-0.020338,0.090059,0.069393,0.08759,0.23356,0.16435,0.14479,-0.15953,0.0075937,0.098975,0.097469,0.42626,-0.10983,-0.12259,0.086283,0.010452,-0.064155,-0.042793,-0.34198,0.24623,-0.067172,-0.19403,-0.016454,-0.030885,-0.047938,-0.07902,0.24493,0.09602,0.016938,-0.0049257,0.16723,0.0518,1,0.18742,0.12282,0.011377,0.018164,0.076444,-0.23242,0.14499,-0.12732,0.2081,0.069635,0.2418,0.25866,0.058546,-0.026195,0.13073,0.2206,-0.091819,-0.22182,-0.25179,0.33769,0.027243,0.1709,0.086666,0.026143,-0.23007,0.069489,-0.22336,0.22426,-0.055928,-0.13253,0.32105,0.16323,-0.028233,0.13803,-0.23864,0.12645,-0.011069,0.073428,-0.17994,0.062338,0.23006,0.12736,-0.12487,0.073378,0.10863,0.1249,0.10721,-0.14533,-0.020294,0.37437,-0.081754,0.19762,-0.20209
57,-0.29656,-0.25536,-0.26504,-0.1694,-0.3166,-0.3206,-0.27788,-0.29508,-0.21644,-0.23389,-0.29085,-0.22489,-0.30295,-0.28388,-0.17079,-0.31384,-0.31031,-0.3227,-0.41938,-0.36344,-0.1627,-0.14455,-0.30059,-0.29967,-0.26459,-0.096559,-0.24362,-0.19965,-0.28575,0.0095993,0.12018,-0.08131,-0.081119,-0.28626,-0.12066,0.060952,-0.12483,-0.30749,0.15242,-0.18572,-0.1692,0.018432,0.24216,-0.056163,-0.23967,-0.1443,-0.02784,-0.086954,-0.051199,-0.099074,-0.151,0.054972,-0.14196,0.12642,-0.15028,0.14554,0.18742,1,-0.26121,-0.14792,-0.11909,-0.038545,-0.40419,-0.038438,-0.11001,0.02818,0.099987,0.10541,0.27713,-0.077571,-0.049208,-0.11174,0.13873,-0.046659,-0.20247,0.029934,0.16452,-0.36711,0.065365,-0.16847,-0.18129,0.044404,-0.066323,-0.086788,0.12662,-0.082231,0.036846,0.026914,0.25166,0.076252,0.35319,-0.12296,0.0011019,-0.024203,0.14352,0.09449,-0.040074,0.075716,0.095293,-0.10954,-0.12979,-0.18469,-0.017299,0.18428,-0.24477,-0.082473,0.26987,-0.3455,-0.079447,-0.31064
58,0.022167,-0.013194,0.13662,-0.049339,0.099718,0.04004,-0.020496,0.16026,-0.023337,0.049003,0.091206,0.099432,0.086104,0.022143,0.05036,0.14969,0.12756,0.061313,0.066925,0.079183,0.10911,-0.15615,0.015386,-0.0081572,0.080776,-0.082617,0.018788,0.090419,0.19754,0.21729,-0.06905,0.017504,-0.040526,0.10843,0.003305,0.28064,0.01554,0.074651,-0.024211,0.039598,0.1769,-0.08453,-0.20427,0.2687,-0.093182,0.053819,-0.0059818,0.023657,0.019535,0.36076,-0.084431,-0.060686,0.18084,0.074229,0.10845,0.08171,0.12282,-0.26121,1,-0.24652,0.23187,0.13763,0.065683,0.16425,0.30402,-0.049915,-0.095969,-0.22925,-0.30735,-0.4389,0.0071985,0.028132,-0.066785,-0.091771,0.23881,-0.058929,0.22312,-0.10005,0.13222,-0.0024055,0.23237,-0.036123,0.014129,-0.046796,-0.18133,0.17716,0.036871,-0.15326,-0.075212,0.17278,-0.00064417,0.081979,-0.1123,-0.13127,-0.053664,-0.091353,-0.035496,-0.15201,-0.013035,0.10066,0.0056688,0.13221,0.22147,0.29872,0.42331,-0.021697,0.023444,-0.087226,-0.056631,-0.044893
59,0.056184,0.03665,0.075183,0.11083,0.017463,0.086246,0.060302,-0.0032419,0.18356,-0.063655,0.12806,0.033978,0.10279,0.015379,-0.029204,0.12645,0.14641,0.090328,0.023425,-0.064579,-0.10862,0.087391,-0.0070467,0.082249,0.054708,0.15481,-0.067034,-0.09547,-0.014104,-0.036725,0.029909,-0.0057223,-0.041713,0.065402,0.24055,-0.13461,0.081819,0.0068597,-0.16905,0.0094707,0.059306,0.29304,-0.074169,-0.11075,0.1353,-0.13446,-0.12168,0.00017862,0.017367,-0.083394,-0.068927,0.17648,0.030548,0.099021,-0.055575,-0.19645,0.011377,-0.14792,-0.24652,1,-0.098948,0.0073812,0.21724,0.04811,-0.22116,0.070494,0.34221,0.034225,0.065863,0.019567,-0.04341,0.044287,-0.12327,0.19709,0.011982,0.067262,-0.04729,0.024264,-0.073541,0.048419,0.036619,-0.10064,-0.11896,0.20191,0.25185,-0.19832,-0.054892,-0.067028,-0.12229,-0.015128,-0.19827,-0.12532,-0.073868,0.2881,-0.10689,-0.29548,-0.15713,0.19161,-0.1127,0.070832,0.1806,-0.067283,-0.078784,-0.34144,-0.23095,-0.18819,0.18608,0.080918,0.10184,-0.056848
60,-0.56402,-0.50846,-0.51911,-0.66427,-0.5582,-0.52719,-0.58243,-0.55666,-0.61584,-0.61678,-0.58487,-0.5278,-0.58348,-0.5781,-0.57517,-0.52371,-0.56063,-0.41383,-0.35784,-0.51274,-0.49038,-0.49594,-0.54733,-0.47854,-0.46086,-0.46528,-0.55066,-0.49379,-0.41058,-0.38639,-0.66207,-0.25348,-0.6524,-0.27037,-0.42216,-0.19851,-0.30664,-0.38492,-0.04736,-0.12913,-0.014527,-0.19744,0.065352,0.17815,-0.27513,-0.17011,0.084462,-0.21566,-0.16793,0.15126,0.021158,-0.050076,0.062011,-0.085303,0.073038,-0.020998,0.018164,-0.11909,0.23187,-0.098948,1,0.26322,0.10288,0.067103,0.39792,0.27774,0.15358,0.10145,-0.27105,0.035394,0.0032375,0.047691,-0.10521,-0.16715,0.25832,-0.0093645,-0.21735,0.15276,-0.26842,0.037831,0.16781,-0.11682,0.019499,0.04534,0.04746,0.33513,0.069375,0.14167,0.01317,-0.26111,-0.084043,0.15743,0.18248,0.20952,-0.23869,-0.071252,-0.13794,-0.21225,0.079719,0.02214,0.078599,0.015338,-0.11358,0.15667,-0.12663,-0.27869,-0.24435,-0.012263,-0.20451,-9.6456e-05
61,-0.28272,-0.30133,-0.26226,-0.31949,-0.21157,-0.17137,-0.25564,-0.31976,-0.24394,-0.27519,-0.22753,-0.32255,-0.24841,-0.10044,-0.14214,-0.26544,-0.19372,-0.20508,-0.13693,-0.24752,-0.26887,-0.31243,-0.22063,-0.046354,-0.18982,-0.14225,-0.30568,-0.27124,-0.2981,-0.23369,-0.18069,-0.27409,-0.34332,-0.12774,-0.15351,0.087794,0.008637,-0.059486,0.38315,-0.19098,-0.1477,-0.0055724,0.095428,-0.13597,0.18721,-0.27165,-0.11282,-0.15992,0.096913,0.39965,0.33534,0.1308,-0.024029,0.21262,-0.196,0.062057,0.076444,-0.038545,0.13763,0.0073812,0.26322,1,0.0096299,-0.072823,0.12459,0.37305,0.12647,-0.029365,-0.17927,-0.035365,-0.015027,0.027018,0.13426,0.089956,0.20293,0.13501,-0.093329,0.025715,0.072864,0.10459,-0.10547,-0.13341,-0.011921,-0.072573,-0.062427,-0.042853,0.35473,-0.14464,-0.045896,-0.27069,-0.071676,-0.079773,0.1451,-0.20163,-0.17263,-0.26007,0.07697,0.087892,0.047629,0.29639,0.0028463,0.1265,0.14185,0.040315,0.07505,0.17756,-0.10707,0.053173,-0.21351,-0.28611
62,-0.027796,-0.081568,0.019708,-0.041725,-0.034687,0.10593,-0.062948,-0.018005,-0.067903,-0.090497,0.043026,0.0058174,-0.022152,-0.019935,-0.10116,0.0038993,0.098019,-0.10313,0.15122,-0.0051362,-0.12472,-0.071032,0.043656,0.17966,0.10204,-0.070985,-0.1318,-0.28463,-0.051121,-0.051418,-0.08027,0.016821,-0.015247,0.24237,0.045495,-0.33563,0.12303,-0.03919,-0.06056,0.21099,0.065396,-0.013034,-0.079587,-0.2391,0.052192,-0.032935,-0.33335,0.04726,0.12912,-0.12502,0.059363,0.15706,0.13544,0.1552,-0.080698,-0.006615,-0.23242,-0.40419,0.065683,0.21724,0.10288,0.0096299,1,0.16714,0.16319,0.13479,-0.031262,-0.22582,-0.10665,0.01857,0.12801,0.067774,-0.23606,0.11328,0.31016,0.069231,-0.13668,0.28002,-0.15831,-0.13014,-0.13591,0.18713,0.024986,0.1985,-0.12828,0.010227,0.077188,-0.019306,-0.15381,0.093426,0.054655,-0.020453,-0.01516,0.21901,-0.20123,0.061139,0.094566,-0.044711,-0.24459,0.1379,0.0071854,-0.0028995,-0.19631,-0.0033136,0.047502,0.017071,-0.30146,0.045478,0.13186,0.24353
63,-0.22833,-0.23254,-0.14052,-0.25685,-0.15126,-0.18152,-0.17249,-0.16088,-0.22561,-0.16337,-0.12594,-0.16795,-0.071093,-0.14803,-0.26358,-0.1836,-0.15907,-0.20459,-0.098928,-0.20537,-0.13679,-0.053284,-0.27094,-0.11637,-0.16631,-0.017502,-0.023665,-0.12097,-0.10797,-0.17254,-0.16401,-0.10299,-0.14897,0.090622,-0.17019,-0.036966,-0.079451,-0.28803,-0.20672,0.3048,-0.058375,0.12472,-0.12518,-0.035129,-0.1485,0.054966,0.03214,0.23954,0.33567,-0.45246,-0.20412,0.24497,0.052063,-0.034101,-0.086605,0.10153,0.14499,-0.038438,0.16425,0.04811,0.067103,-0.072823,0.16714,1,0.037289,0.11144,-0.01452,0.1319,0.26472,0.018242,-0.061612,0.11597,0.076643,-0.16854,0.21132,-0.22416,0.17334,0.066672,-0.1496,-0.02775,0.10467,0.017402,0.048325,0.059345,0.1159,-0.12982,0.018537,-0.048323,0.31523,0.11683,-0.13562,0.089736,-0.11975,-0.18708,-0.23726,-0.34342,-0.35369,-0.082958,-0.19247,0.017067,-0.026572,0.020535,-0.074487,0.17457,-0.17225,0.068701,-0.041343,0.015555,0.17019,-0.19242
64,-0.30624,-0.21618,-0.22799,-0.32589,-0.2711,-0.21395,-0.27163,-0.33275,-0.2656,-0.24829,-0.20783,-0.19188,-0.31435,-0.27359,-0.23321,-0.18526,-0.23443,-0.22665,-0.11272,-0.23898,-0.17027,-0.31584,-0.12877,-0.13329,0.0089931,-0.29957,-0.39011,-0.28915,-0.24572,-0.025069,-0.25266,-0.15807,-0.42868,-0.15881,-0.25503,-0.13452,-0.12485,-0.005769,0.20028,0.041997,-0.087195,-0.35389,-0.11562,0.030185,-0.064005,-0.10129,-0.045904,0.20587,0.027828,0.30048,-0.19065,0.074842,0.15364,-0.11825,0.085865,-0.002544,-0.12732,-0.11001,0.30402,-0.22116,0.39792,0.12459,0.16319,0.037289,1,0.08898,-0.054133,-0.17516,-0.31887,-0.086853,0.035567,-0.28198,0.023663,0.12307,0.30644,-0.11169,-0.099123,0.098485,-0.023308,0.20909,0.33631,-0.090815,-0.061909,0.019068,0.026271,0.1616,-0.094759,-0.16671,-0.068667,-0.13748,-0.12449,0.036866,0.051057,-0.1088,-0.32419,0.16406,-0.16164,-0.019652,-0.2641,-0.066264,0.048673,0.12801,0.18069,0.15769,0.0031289,-0.063184,-0.16781,0.072453,-0.13255,0.15454
