,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
48,0.040359,-0.094954,-0.14966,0.11505,-0.031969,0.0015159,-0.06136,-0.091058,-0.14073,0.12327,-0.12623,0.1064,0.16722,-0.15326,0.32176,0.062127,0.089858,0.094085,0.0015921,0.28785,0.071439,-0.0023095,0.010961,0.17883,0.12072,0.083635,0.042713,-0.14206,-0.21523,-0.090301,0.019385,0.073562,-0.022518,-0.047762,-0.20083,0.093554,-0.10429,0.12414,0.19234,-0.10712,-0.043134,0.18104,-0.34165,0.29981,0.078929,0.23053,0.050827,0.0049626,1,0.22354,-0.090968,0.052866,0.026206,0.1243,-0.24455,-0.063656,0.019179,-0.1611,-0.09378,0.15307,0.078941,0.10984,-0.014644,0.0020282,0.11735,-0.21427,-0.081503,-0.4136,-0.10078,0.38242,0.1004,-0.15855,-0.13789,-0.13121,0.034138,-0.018738,0.0014254,0.017781,-0.0094272,0.029356,0.034268,0.14277,-0.14436,-0.097014,-0.052782,0.0043414,0.0082434,0.0046546,0.17373,-0.34088,0.045777
49,-0.044935,-0.28248,-0.12731,0.090527,-0.041438,0.18645,0.45861,0.10426,0.23948,0.12947,0.077373,0.18499,0.14208,0.11357,0.21114,0.27609,-0.080315,0.25734,0.33984,0.30377,0.028426,0.15505,0.20109,0.40133,0.1176,0.014222,0.20313,0.0046987,0.18606,0.20461,0.14094,0.23573,-0.3347,0.050046,0.30476,-0.030923,0.36905,0.059506,0.30059,0.095475,0.15032,-0.20164,-0.061015,0.059567,-0.095267,0.04739,0.13279,0.2398,0.22354,1,0.085563,-0.011965,0.19449,-0.083761,0.19055,-0.02819,0.056242,-0.046171,0.062769,-0.16266,-0.20719,0.10219,0.059321,-0.058972,-0.20584,-0.28555,-0.021264,0.15755,0.11159,0.17041,0.069611,-0.11724,0.2403,-0.086109,0.11031,-0.18717,-0.15958,0.10129,-0.040215,0.11303,-0.21497,0.35578,-0.22054,0.15188,0.012294,-0.1967,0.2001,-0.36288,0.087307,0.024453,0.072183
50,0.0068929,0.078876,-0.10588,0.13148,0.28543,-0.18979,0.091125,-0.11983,0.31805,0.1456,-0.062717,0.16305,0.24995,-0.15613,0.13063,0.12167,0.070097,-0.037628,0.26099,-0.18129,-0.0044325,0.0070288,-0.076055,0.047627,0.040165,-0.0030584,-0.016648,0.054116,-0.22594,-0.022416,0.059724,0.13567,0.17014,0.16951,0.11413,0.041747,-0.094617,0.11569,0.0045916,0.18078,0.11789,-0.013761,0.043282,-0.19808,0.059232,-0.2379,0.057392,0.17687,-0.090968,0.085563,1,0.074231,-0.12301,0.26302,-0.061634,-0.18379,0.051176,0.16601,0.29595,0.1489,0.10752,0.061252,0.37293,-0.2155,-0.02415,0.2105,-0.11371,0.11315,0.073752,0.065788,0.17872,0.14447,0.24563,0.080841,0.2243,0.041119,0.14968,-0.010368,0.0167,-0.042561,-0.081934,-0.023231,0.046411,0.081524,0.0039505,-0.26358,0.0037806,0.14576,-0.092827,-0.072921,-0.066398
51,0.33392,0.15126,-0.13457,0.12353,-0.16063,-0.19111,-0.16125,-0.085469,0.039503,-0.1779,-0.27674,0.063433,-0.21558,0.11889,0.11167,0.006795,-0.015635,-0.085645,0.078777,0.14771,0.065211,-0.21549,0.22626,-0.020806,0.18531,0.057765,0.00050691,-0.15596,-0.1488,0.12272,-0.077822,0.028761,0.045815,-0.13284,0.38108,0.01949,0.29698,-0.085001,0.27541,0.032929,-0.041391,0.11371,0.048373,-0.10863,-0.00085776,-0.21724,0.16795,0.22333,0.052866,-0.011965,0.074231,1,-0.24506,-0.10383,-0.037073,-0.12373,-0.1535,0.078053,0.10423,-0.0010885,0.2882,-0.045583,-0.049807,-0.039487,-0.0684,-0.034853,-0.081651,0.040807,0.11963,0.052006,-0.045606,-0.14099,0.12103,0.11226,-0.01061,0.024797,0.077061,-0.14387,-0.001488,-0.098814,-0.18345,-0.15937,0.065084,0.023423,0.23504,0.0038353,0.15042,0.10256,-0.042532,0.0041712,0.12482
52,0.13875,0.1335,0.09764,-0.088097,0.050901,-0.080697,0.20557,0.2525,-0.066319,0.12878,0.12889,0.13143,0.011977,-0.069586,0.037031,-0.13376,-0.072807,0.21208,-0.078572,-0.077824,0.01981,0.12172,-0.041868,0.19069,-0.14862,-0.2199,0.16663,0.016259,0.086924,0.034902,-0.027925,-0.040541,-0.09738,-0.18561,0.077003,0.042198,0.29272,-0.1735,0.05474,-0.023947,0.021917,-0.17911,-0.26824,0.017418,-0.011316,-0.092944,0.10904,-0.0088851,0.026206,0.19449,-0.12301,-0.24506,1,-0.049524,0.11126,-0.01323,0.24704,-0.17392,-0.09418,0.090557,-0.20005,0.080532,-0.10078,0.075197,-0.0944,-0.12656,0.023644,-0.0094538,-0.082792,-0.12312,0.10342,0.019134,-0.13813,0.11796,0.16565,-0.41951,0.039461,0.075297,-0.20499,0.16897,0.18501,0.073332,-0.22208,0.163,-0.32822,0.028699,0.14758,-0.036473,0.12046,0.082609,0.338
53,0.046588,0.12568,-0.12901,-0.058203,0.35792,-0.044877,0.054235,-0.13173,0.17845,0.080427,0.088619,-0.21133,0.37906,0.0052076,0.0005997,-0.10388,0.15622,-0.041956,-0.14016,0.01551,0.25003,-0.053729,0.15895,0.16014,0.036203,0.25211,-0.12258,0.1675,-0.046073,-0.038211,0.061308,0.0078332,0.14208,-0.041243,0.072931,0.13878,-0.30421,0.13774,-0.09894,-0.14993,0.29477,-0.11677,-0.23768,-0.23254,0.23108,-0.00017703,0.071879,0.059747,0.1243,-0.083761,0.26302,-0.10383,-0.049524,1,-0.089538,-0.1368,0.22913,0.22298,0.10772,0.19088,-0.016833,-0.081805,0.17053,-0.21203,0.38822,0.11134,-0.033953,-0.19042,0.2024,0.167,-0.18397,0.11543,-0.034873,-0.1673,-0.13484,0.16131,-0.031002,0.20228,-0.11206,-0.10332,0.056546,0.037372,0.048971,-0.1073,-0.0089317,-0.28734,-0.088936,0.12373,0.18761,-0.084046,-0.16092
54,0.10238,0.028759,0.15479,0.0015914,-0.12658,0.051879,0.12393,-0.10025,0.17094,-0.066312,0.07192,0.11951,-0.084074,0.049413,-0.11693,0.06435,-0.24416,0.1035,-0.2244,-0.036049,-0.087585,0.037178,-0.044276,-0.053011,-0.24529,-0.10288,-0.12278,0.1269,0.13439,-0.00038348,-0.2199,0.062948,-0.080797,-0.18185,0.32379,-0.16277,0.013258,0.050334,-0.099817,0.18459,0.078564,-0.17102,0.019679,-0.05982,-0.045086,-0.092358,-0.065664,0.077124,-0.24455,0.19055,-0.061634,-0.037073,0.11126,-0.089538,1,-0.0017247,0.13491,0.10699,0.32301,-0.15038,-0.024575,0.22622,0.25768,0.18842,-0.14061,-0.02184,0.087046,-0.0042463,-0.02919,0.069315,-0.042186,0.26159,0.080494,-0.03724,0.43643,0.0091439,-0.18728,0.012611,0.4156,0.11724,0.129,0.10841,-0.25458,0.016543,-0.14736,-0.068782,-0.051784,-0.41238,0.07919,0.22272,0.27327
55,-0.14405,0.25032,0.15088,-0.25509,-0.030373,-0.26547,-0.17752,0.10702,-0.042974,-0.024625,-0.2432,0.11378,-0.037225,-0.13369,-0.18855,0.067098,-0.17874,0.16107,-0.10346,-0.018255,0.070496,0.0045241,-0.29318,-0.29348,-0.035917,-0.0094568,-0.13144,-0.035755,0.070588,-0.31562,-0.14626,-0.34164,-0.12489,-0.072318,-0.17376,0.16374,-0.062478,-0.23027,-0.26304,0.21697,-0.21281,-0.021323,-0.0027962,-0.13531,0.012314,0.36187,0.040491,-0.36912,-0.063656,-0.02819,-0.18379,-0.12373,-0.01323,-0.1368,-0.0017247,1,-0.17309,0.087382,-0.099214,-0.0078049,-0.18331,0.1466,-0.11287,0.16014,-0.24276,0.040254,-0.095639,0.0061582,-0.10997,0.15778,0.086138,0.33698,0.0077059,-0.20853,0.072616,0.077519,0.18814,0.10007,-0.15177,-0.0060324,0.29596,0.080958,-0.036736,0.1701,0.24948,-0.03618,0.034213,-0.216,-0.026992,-0.24905,-0.019332
56,0.29824,0.10956,0.1113,-0.1245,0.38576,0.25476,0.043019,-0.16094,0.026945,-0.26348,-0.0015017,-0.14748,-0.073605,-0.17264,-0.25362,-0.11741,-0.19961,-0.063088,0.098504,-0.050246,-0.36706,0.13134,-0.026297,0.15838,-0.30317,-0.01146,-0.27939,0.028425,-0.16227,-0.1269,-0.24567,0.16278,-0.10863,0.040943,0.11343,-0.24138,-0.048172,-0.041342,-0.13129,-0.15262,-0.01924,-0.30815,0.044491,-0.24096,-0.025335,0.086665,0.020405,0.18089,0.019179,0.056242,0.051176,-0.1535,0.24704,0.22913,0.13491,-0.17309,1,0.079829,0.041896,-0.15176,0.095442,0.02345,0.37746,0.36286,0.32198,0.14189,0.13963,0.2136,-0.021568,0.25745,0.12512,-0.060509,0.12947,-0.0064158,0.16185,-0.13661,-0.18795,0.17195,0.15957,0.16978,0.18959,0.083618,-0.017785,0.28167,-0.05629,-0.079014,-0.060698,0.0031291,0.020714,0.2768,-0.060819
57,-0.1676,0.13403,-0.16207,0.032215,0.11585,-0.01881,-0.025072,0.1484,0.19451,0.051539,-0.071302,-0.2012,-0.090549,-0.13568,0.039068,0.15106,0.2604,0.021505,0.030535,0.0059501,0.039929,0.31278,-0.084481,0.13278,0.046246,0.25858,-0.16006,0.018058,-0.15828,-0.0047239,0.030781,-0.091332,0.12614,0.041043,0.19906,0.063306,0.048572,-0.094966,-0.23728,-0.031736,0.17133,-0.1029,0.085694,0.14498,0.0084243,-0.077665,0.16472,-0.16269,-0.1611,-0.046171,0.16601,0.078053,-0.17392,0.22298,0.10699,0.087382,0.079829,1,-0.0063436,0.20995,0.0013515,-0.12083,0.23301,0.074569,0.13678,-0.072215,0.052782,0.079868,0.059817,-0.017854,0.12237,-0.0044032,0.22371,-0.20739,0.24663,0.012742,-0.003112,0.12911,-0.096106,-0.045228,-0.22296,-0.12786,0.056822,0.13018,0.12289,-0.17181,-0.087494,-0.17225,-0.097965,0.11991,0.084259
58,-0.011437,0.034408,0.21248,0.11905,0.048121,-0.083604,-0.074735,-0.04697,0.31791,0.14847,0.15597,0.056126,-0.0060473,-0.025749,-0.10923,0.06865,-0.08542,-0.10979,-0.17623,-0.13926,-0.036842,0.020928,-0.17704,0.024968,-0.12037,-0.1179,-0.21215,0.14701,0.002541,-0.040644,-0.012378,0.3634,0.15041,-0.15883,0.26373,-0.15338,-0.11996,0.31542,0.14101,0.11603,0.24053,-0.090966,-0.030144,-0.2238,0.18431,-0.054394,0.14913,0.25599,-0.09378,0.062769,0.29595,0.10423,-0.09418,0.10772,0.32301,-0.099214,0.041896,-0.0063436,1,-0.16056,0.015623,-0.1714,0.18892,0.31394,0.26769,0.26205,-0.13968,0.12108,-0.0016856,-0.12517,-0.36569,0.014213,0.13017,0.092853,0.20959,0.13844,0.19746,0.16307,0.23409,0.43105,0.099381,-0.074433,0.11375,-0.22589,-0.011555,-0.074776,0.20135,0.074474,0.12491,0.30177,-0.32737
59,-0.016773,0.10728,0.020506,-0.0074482,0.0062702,0.1165,-0.14496,-0.0062799,-0.014898,0.065607,-0.025793,-0.11018,0.19543,0.10266,0.15261,-0.060087,0.33933,-0.15521,-0.0014494,-0.11533,0.086988,-0.066724,0.079017,0.11184,0.10766,-0.000476,-0.0041808,0.045209,-0.20449,-0.30214,0.057146,-0.048974,0.35633,-0.014402,-0.12431,0.11583,0.11593,-0.045911,-0.11618,-0.13301,0.01212,-0.039221,-0.21823,-0.036568,0.059281,0.13449,0.046603,-0.14041,0.15307,-0.16266,0.1489,-0.0010885,0.090557,0.19088,-0.15038,-0.0078049,-0.15176,0.20995,-0.16056,1,0.061995,0.057573,0.063232,0.085693,0.27806,-0.24051,-0.014713,-0.19334,-0.19822,-0.11766,0.18905,0.10814,-0.14454,-0.16961,0.093695,0.12263,0.19483,0.045163,-0.10203,-0.15895,0.035,-0.14719,0.036522,-0.078851,-0.12441,0.024242,0.005544,0.23433,0.040874,-0.28811,-0.19599
60,0.2624,0.043894,0.054901,0.21437,0.039998,-0.20655,0.01016,-0.20778,0.1381,-0.069758,-0.069025,0.020151,0.073264,0.06952,0.14857,0.0077255,0.0061907,-0.023939,0.11954,0.0095775,-0.055936,0.05004,0.24937,0.052012,0.18302,0.075042,0.14978,0.18308,-0.080146,-0.066525,0.019933,-0.13976,0.25453,0.089726,0.11011,-0.083308,-0.18647,-0.014406,0.31609,0.2394,0.22449,-0.011626,0.20015,0.020147,-0.019265,0.08603,0.09365,0.21653,0.078941,-0.20719,0.10752,0.2882,-0.20005,-0.016833,-0.024575,-0.18331,0.095442,0.0013515,0.015623,0.061995,1,0.060864,0.031799,0.039135,-0.12075,0.067386,0.19023,-0.058622,0.084678,-0.046934,-0.07545,0.033417,-0.090557,0.015662,0.0011166,0.094484,0.041593,-0.2728,0.19965,-0.044167,0.040165,0.3436,0.14079,-0.12101,-0.22181,0.33598,-0.053477,0.17526,0.13335,-0.16411,0.15917
61,-0.099555,0.18227,0.017776,-0.15236,-0.0018605,-0.14677,0.0476,-0.25145,-0.15128,0.070022,-0.24069,-0.019722,-0.039327,-0.36986,-0.17215,-0.013957,-0.091712,-0.14754,0.091604,-0.29228,-0.11534,-0.17086,-0.2297,-0.050615,-0.18503,-0.18663,0.03837,-0.0073481,-0.15917,-0.22938,0.067758,-0.2277,-0.26325,0.015847,-0.17968,0.015228,-0.089299,0.076203,-0.058635,0.010996,-0.23347,-0.19812,-0.21561,-0.059613,-0.37147,0.044912,-0.18155,0.10676,0.10984,0.10219,0.061252,-0.045583,0.080532,-0.081805,0.22622,0.1466,0.02345,-0.12083,-0.1714,0.057573,0.060864,1,0.25563,0.051943,-0.22354,-0.33381,-0.12513,-0.21425,0.20972,0.25226,0.28366,0.16266,-0.08006,-0.21608,0.23248,0.21373,-0.13052,-0.31794,0.0083207,-0.10011,0.17602,0.14585,-0.15486,0.21119,-0.12568,0.25386,-0.091528,-0.059638,-0.059633,-0.2142,0.16862
62,0.071529,0.20633,0.20907,0.025484,0.19392,-0.007,0.093191,-0.12656,0.12735,-0.025044,-0.11041,-0.25524,-0.099725,-0.28887,-0.20139,0.11596,-0.24126,-0.2578,0.14047,-0.27016,-0.47399,-0.19836,-0.23985,0.027724,-0.16788,-0.1973,-0.10166,-0.041052,-0.13283,-0.22959,-0.40247,0.062522,-0.2101,0.086186,-0.053306,-0.071746,-0.25609,-0.021932,-0.2151,-0.035492,0.0811,-0.21163,-0.064004,0.0327,-0.19346,0.0060805,0.024198,0.30488,-0.014644,0.059321,0.37293,-0.049807,-0.10078,0.17053,0.25768,-0.11287,0.37746,0.23301,0.18892,0.063232,0.031799,0.25563,1,0.1083,-0.041666,0.029462,-0.16709,0.13509,0.1839,0.13629,0.17898,0.19449,0.21724,-0.30489,0.32082,0.40528,-0.042389,0.0040042,0.038511,0.15967,-0.065693,-0.092465,0.078313,0.083015,0.069102,0.1161,-0.084044,0.070865,-0.14264,-0.20735,-0.019098
63,0.07622,0.12607,0.41846,-0.062084,-0.084365,0.25812,-0.25619,-0.049769,-0.060176,-0.15015,-0.1904,0.033621,-0.15292,-0.22704,-0.28016,-0.21221,-0.15265,-0.12985,-0.13004,-0.11739,-0.26766,0.039869,-0.17183,-0.073683,-0.22185,-0.12367,-0.24995,-0.17791,-0.15899,-0.28859,-0.17921,0.067759,0.018944,-0.21196,-0.1518,-0.23709,-0.072907,0.17718,-0.092446,0.0010224,-0.00092066,-0.15497,0.050979,-0.15165,0.030209,0.235,0.13927,-0.078713,0.0020282,-0.058972,-0.2155,-0.039487,0.075197,-0.21203,0.18842,0.16014,0.36286,0.074569,0.31394,0.085693,0.039135,0.051943,0.1083,1,0.3862,-0.095493,-0.057628,0.24301,-0.23213,-0.14012,0.12937,-0.11074,0.049035,0.069302,0.27594,0.0038558,0.029032,0.27626,-0.040913,0.43914,0.19151,-0.014469,-0.04065,0.18348,-0.13086,0.19878,0.064527,0.04149,0.1739,0.12979,-0.28699
64,-0.038518,-0.0045151,0.21375,0.033156,0.20355,0.38304,-0.12596,0.051311,0.084773,0.065192,0.13484,-0.21072,0.023184,0.047179,-0.22232,-0.30934,0.068792,-0.36445,-0.18359,-0.10915,-0.0036798,0.045477,0.040405,0.04076,0.015356,0.22533,-0.30013,0.0026956,-0.2327,-0.16796,-0.11985,0.20355,0.29769,-0.15858,-0.12714,-0.13899,-0.022603,0.34412,-0.072297,-0.39689,0.026856,-0.11203,0.010294,-0.29094,0.23501,0.024951,0.2064,-0.073213,0.11735,-0.20584,-0.02415,-0.0684,-0.0944,0.38822,-0.14061,-0.24276,0.32198,0.13678,0.26769,0.27806,-0.12075,-0.22354,-0.041666,0.3862,1,-0.068237,-0.045367,-0.0087247,0.0066175,-0.016967,-0.17739,-0.11767,-0.1057,0.10032,-0.061809,0.13632,-0.011243,0.31027,0.075761,0.076372,-0.066295,-0.16911,0.28076,-0.0071535,0.019919,-0.01809,-0.066313,0.21742,0.084306,0.25813,-0.3418
65,0.21344,0.23742,0.048272,0.12643,0.23354,-0.07061,-0.0067344,-0.17403,0.078209,-0.18771,-0.093949,-0.046256,0.083331,0.03139,-0.15591,0.11521,-0.093825,-0.02229,-0.16651,-0.1606,-0.040361,-0.055709,-0.12078,-0.17856,-0.20252,0.068138,-0.19366,0.2766,-0.035101,-0.080021,-0.067206,0.1356,0.096657,0.12337,0.21782,0.06318,-0.19868,-0.23838,-0.10965,0.17686,0.027595,0.11885,-0.097904,-0.11733,0.036725,-0.12441,0.087204,-0.15186,-0.21427,-0.28555,0.2105,-0.034853,-0.12656,0.11134,-0.02184,0.040254,0.14189,-0.072215,0.26205,-0.24051,0.067386,-0.33381,0.029462,-0.095493,-0.068237,1,0.1219,0.21905,-0.11319,0.034864,-0.42025,0.16854,0.13094,0.20189,0.0031524,-0.0036,0.096447,-0.015279,0.10165,0.080368,0.39783,-0.088339,0.082854,-0.091896,0.03424,-0.19382,-0.18789,0.018431,-0.021075,0.16188,-0.24346
66,0.036469,0.10548,0.083467,0.091631,-0.032466,0.29991,0.30766,-0.28181,-0.1889,-0.10121,0.25182,0.087835,0.17178,0.34655,-0.04262,-0.018647,0.2872,0.15055,0.072601,0.059294,-0.033574,0.34361,0.083548,0.19506,-0.33273,-0.10498,0.20838,0.20922,0.04114,0.17603,0.0039643,-0.10682,0.1248,0.28607,0.16319,0.0029283,0.16507,-0.077849,-0.21069,-0.081549,-0.15569,-0.061707,0.24918,-0.011195,-0.076985,0.15715,-0.055521,0.0076858,-0.081503,-0.021264,-0.11371,-0.081651,0.023644,-0.033953,0.087046,-0.095639,0.13963,0.052782,-0.13968,-0.014713,0.19023,-0.12513,-0.16709,-0.057628,-0.045367,0.1219,1,0.042031,-0.24367,0.080728,-0.028512,-0.18221,-0.15767,-0.024576,-0.029323,-0.15257,-0.066543,-0.0001506,0.10032,-0.23528,0.025742,0.42038,-0.23105,-0.076237,-0.28087,-0.19202,0.26726,-0.21593,0.040671,0.20089,0.041742
67,0.15292,-0.10413,0.3639,0.037948,0.21825,0.093045,-0.16459,0.066177,0.086663,-0.096923,-0.12921,-0.079163,-0.20755,-0.040091,-0.078545,0.12618,-0.16651,-0.078999,0.31664,-0.095341,-0.33584,-0.024389,0.0552,0.11661,-0.085813,0.023672,-0.1167,-0.081404,-0.064407,0.032003,-0.17568,-0.061593,-0.017656,0.011362,0.14085,-0.074804,0.041035,-0.26542,0.036685,0.10428,-0.0069699,-0.25032,0.15318,-0.15178,-0.20572,-0.12786,0.202,-0.10956,-0.4136,0.15755,0.11315,0.040807,-0.0094538,-0.19042,-0.0042463,0.0061582,0.2136,0.079868,0.12108,-0.19334,-0.058622,-0.21425,0.13509,0.24301,-0.0087247,0.21905,0.042031,1,0.046771,-0.35547,0.0099768,-0.05752,0.43168,-0.033755,-0.018095,-0.014199,-0.15246,0.019207,-0.010796,0.067777,-0.10606,-0.022695,0.27999,0.17729,0.031355,-0.13377,0.018912,0.11438,-0.2462,0.26762,-0.30017
68,0.049595,-0.080077,0.035268,0.32525,0.13689,-0.145,0.049962,0.1779,0.24956,0.057877,0.06358,-0.027169,-0.0093573,-0.082269,0.032559,-0.0061955,-0.041155,-0.060053,0.27633,-0.12941,0.059039,-0.064322,0.061472,0.20778,0.31005,0.3948,0.22496,0.16206,-0.036435,0.20393,-0.061854,0.036369,0.051754,0.22144,-0.093849,0.085614,0.031426,0.022704,0.078632,-0.064843,0.038065,-0.15024,-0.037446,-0.13378,-0.07189,-0.1057,0.356,0.19423,-0.10078,0.11159,0.073752,0.11963,-0.082792,0.2024,-0.02919,-0.10997,-0.021568,0.059817,-0.0016856,-0.19822,0.084678,0.20972,0.1839,-0.23213,0.0066175,-0.11319,-0.24367,0.046771,1,0.24647,-0.075648,-0.10101,0.14948,-0.14236,-0.018112,0.10666,-0.19025,0.079865,-0.0087023,-0.038371,-0.28496,-0.1251,0.33113,0.37643,0.19658,0.1518,0.051429,0.030334,-0.087321,-0.30095,0.18949
69,0.10724,0.01211,-0.12997,0.058236,0.14954,0.095454,-0.00077541,-0.23538,-0.037983,-0.22155,-0.19744,0.01303,-0.099401,-0.21501,-0.16803,-0.09442,-0.1953,-0.10282,0.037872,-0.0013467,0.10765,-0.088668,-0.23523,-0.15492,-0.077125,-0.046452,-0.12899,-0.083739,-0.28389,-0.18337,-0.12643,-0.02931,-0.016231,0.17234,-0.082642,-0.070646,0.0022868,-0.043206,-0.2696,-0.016373,-0.33112,0.096845,0.0192,-0.066585,0.16888,0.21354,0.042747,-0.015441,0.38242,0.17041,0.065788,0.052006,-0.12312,0.167,0.069315,0.15778,0.25745,-0.017854,-0.12517,-0.11766,-0.046934,0.25226,0.13629,-0.14012,-0.016967,0.034864,0.080728,-0.35547,0.24647,1,0.030473,0.012493,-0.078563,0.045472,0.061678,-0.013716,-0.01348,0.21336,0.089048,0.038833,0.14159,0.018977,-0.21587,0.31199,0.20393,-0.23349,-0.042364,-0.29522,0.16656,-0.22918,0.15137
70,-0.1671,0.069447,-0.04166,0.040018,-0.039118,-0.066917,-0.15774,-0.15489,-0.19104,-0.036683,-0.082261,0.33777,0.080016,-0.22369,0.17144,-0.036576,0.011021,0.16956,0.33386,0.032729,-0.10822,0.06206,-0.09122,0.12163,-0.096047,0.022059,0.23314,-0.3362,-0.0053368,0.15527,-0.037531,-0.092013,-0.074393,0.13801,-0.43214,-0.00043638,0.18142,0.099924,-0.12995,0.017633,-0.1634,0.03,0.14582,0.025969,-0.23637,0.21338,-0.35066,-0.027555,0.1004,0.069611,0.17872,-0.045606,0.10342,-0.18397,-0.042186,0.086138,0.12512,0.12237,-0.36569,0.18905,-0.07545,0.28366,0.17898,0.12937,-0.17739,-0.42025,-0.028512,0.0099768,-0.075648,0.030473,1,-0.075678,0.10328,-0.12697,0.37292,-0.13223,-0.080485,0.03014,-0.081485,-0.24218,-0.16471,-0.089391,-0.15116,0.18978,0.15495,0.039287,0.0021701,0.039734,-0.076901,-0.18838,0.079848
71,-0.1737,0.18727,0.16279,-0.23352,0.020611,-0.35898,0.084637,-0.016638,0.20644,-0.084941,-0.17466,-0.043628,0.095079,0.053778,0.062414,0.12248,-0.30455,-0.090209,-0.055475,-0.060995,0.065203,-0.16585,-0.079805,-0.26127,0.21162,-0.056735,-0.22648,0.13172,0.0019471,-0.056962,-0.17375,0.049725,0.064917,-0.17382,0.10344,0.12287,-0.15215,-0.014647,-0.15423,0.17033,-0.089971,0.16213,-0.012505,-0.071323,-0.097675,0.23483,-0.050743,-0.073889,-0.15855,-0.11724,0.14447,-0.14099,0.019134,0.11543,0.26159,0.33698,-0.060509,-0.0044032,0.014213,0.10814,0.033417,0.16266,0.19449,-0.11074,-0.11767,0.16854,-0.18221,-0.05752,-0.10101,0.012493,-0.075678,1,-0.040374,-0.10875,0.25737,0.3432,-0.23631,0.088472,0.066945,-0.14769,0.14198,0.12591,-0.11623,-0.10665,0.041536,0.061186,-0.27596,0.018623,-0.0029535,-0.22022,0.13575
72,0.020808,-0.35703,0.073942,0.068347,0.23743,0.21938,-0.061221,0.2236,0.18851,-0.041944,0.040304,-0.051568,0.040882,0.05244,0.068078,0.20133,0.041402,0.11956,0.31884,-0.022932,-0.17597,0.068556,0.10506,0.034585,0.041223,0.22186,-0.075206,-0.10931,-0.13453,0.10742,-0.1888,0.25372,-0.0095553,-0.011088,0.14637,-0.10076,0.045278,0.10349,0.10909,0.13145,0.09554,-0.049397,-0.024558,-0.11985,-0.069221,-0.19166,0.33825,-0.011165,-0.13789,0.2403,0.24563,0.12103,-0.13813,-0.034873,0.080494,0.0077059,0.12947,0.22371,0.13017,-0.14454,-0.090557,-0.08006,0.21724,0.049035,-0.1057,0.13094,-0.15767,0.43168,0.14948,-0.078563,0.10328,-0.040374,1,-0.26118,0.18584,0.12036,-0.12473,-0.0086979,0.13047,0.14819,-0.11113,-0.018583,0.043083,0.15895,0.30155,-0.074731,-0.084473,0.17377,-0.078955,0.056356,-0.11137
73,0.16646,0.097927,0.14971,-0.048943,0.10202,-0.089928,0.083169,-0.096741,0.10917,-0.067046,-0.0017729,0.14881,-0.080452,0.022879,-0.071931,-0.1477,-0.17566,-0.035627,-0.24188,0.082684,0.1649,-0.083084,-0.011218,-0.18374,-0.012752,-0.042847,0.083279,-0.17523,0.09726,0.14262,-0.034428,-0.11685,0.031644,-0.13563,0.069964,0.10235,-0.11152,0.14073,-0.025522,0.18886,-0.068829,0.31802,0.20712,-0.11524,0.13144,-0.14902,0.13394,-0.09531,-0.13121,-0.086109,0.080841,0.11226,0.11796,-0.1673,-0.03724,-0.20853,-0.0064158,-0.20739,0.092853,-0.16961,0.015662,-0.21608,-0.30489,0.069302,0.10032,0.20189,-0.024576,-0.033755,-0.14236,0.045472,-0.12697,-0.10875,-0.26118,1,-0.080892,-0.3121,0.15137,0.13445,-0.090974,0.12796,0.0024588,-0.059055,-0.024658,0.0080479,-0.15508,-0.28624,-0.15218,-0.038727,0.15336,0.16136,0.1625
74,-0.075962,0.29288,-0.1513,0.19193,-0.12882,-0.042036,0.16361,0.01663,0.097169,-0.027345,-0.13108,0.44298,0.23093,-0.029965,0.2099,0.028327,-0.0057314,0.16769,0.13797,-0.069859,-0.052279,0.25882,-0.22696,0.1444,-0.064397,0.1177,0.013385,0.11367,-0.030621,0.053175,-0.08509,0.29361,0.075553,-0.16178,0.017626,0.09407,0.18289,0.18294,-0.081809,0.083304,0.13618,0.11094,-0.13301,-0.022779,-0.28062,0.16216,0.13024,0.037506,0.034138,0.11031,0.2243,-0.01061,0.16565,-0.13484,0.43643,0.072616,0.16185,0.24663,0.20959,0.093695,0.0011166,0.23248,0.32082,0.27594,-0.061809,0.0031524,-0.029323,-0.018095,-0.018112,0.061678,0.37292,0.25737,0.18584,-0.080892,1,-0.1546,-0.056909,0.21519,0.16499,0.14437,0.19004,0.028041,-0.075498,0.3503,-0.05379,0.0068247,-0.2746,-0.13024,0.076356,-0.20963,0.22181
