,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
45,-0.38005,-0.36875,-0.40211,-0.34027,-0.48643,-0.29415,-0.26417,-0.41251,-0.55006,-0.16293,-0.26046,-0.29361,-0.282,-0.12589,-0.040112,-0.48445,-0.1369,-0.067971,-0.099762,-0.50567,0.12808,0.18478,-0.015429,0.10671,0.14336,-0.07134,0.1933,0.14121,0.024617,0.021681,0.27319,0.18241,0.09237,0.22839,0.088127,0.20554,0.21778,-0.10442,-0.0030302,0.10429,0.26843,-0.034453,0.056376,0.053509,0.27077,1,0.1594,0.053945,-0.064987,0.18201,-0.063622,-0.11713,-0.11508,0.12804,-0.07807,-0.03879,0.12348,-0.072571,0.034616,-0.17913,0.072954,0.11408,-0.010531,-0.32015,-0.0094026,0.12521,0.24294,-0.062396,-0.093827,0.34005,0.086531,0.1741,-0.20017,-0.26942,-0.13726,0.18392,0.045828,-0.23843,-0.1423,-0.045886,0.024902,0.12581,0.11262,-0.040975,0.19758,-0.074174,0.12011,0.084684,0.032256,0.00019461,0.15907,-0.21263,-0.0090027,0.013467,0.12207,0.007962,0.0015594
46,-0.20754,-0.095822,-0.21987,-0.17906,-0.30816,-0.15869,-0.16304,-0.13101,-0.31762,-0.24244,0.11059,-0.04943,-0.028224,-0.093306,-0.12817,0.039244,-0.10938,0.1411,-0.57776,-0.10208,0.12941,-0.18659,-0.067958,0.17644,-0.034728,-0.18367,0.048675,0.011963,0.15052,0.082425,0.094523,-0.12589,-0.05541,0.059066,0.17114,0.20857,0.2995,0.30589,-0.19225,0.050117,0.18469,0.10013,0.041692,0.27598,0.18914,0.1594,1,0.3086,-0.030826,0.13129,-0.13029,0.081387,0.12527,0.1159,0.31553,0.029907,0.39646,0.35339,0.26271,0.15934,0.01119,0.17632,0.21583,-0.1443,-0.048587,-0.13898,0.051225,-0.097145,0.15096,0.10482,-0.027256,0.090974,0.3432,-0.10345,0.0014149,0.065804,-0.056601,-0.063577,-0.037013,0.023264,0.027696,0.16738,-0.19635,0.27509,-0.18269,-0.055391,-0.038012,0.18923,0.049555,0.022069,0.090524,-0.038023,-0.35256,0.23757,-0.16972,0.027526,-0.27364
47,-0.29581,-0.23321,-0.25973,-0.20399,-0.30372,-0.30742,-0.23191,-0.28169,-0.36003,-0.17123,-0.23393,-0.17806,-0.087712,-0.16696,-0.089458,-0.01364,-0.052261,0.17883,-0.26522,-0.12215,-0.12504,0.05367,-0.088778,-0.089494,0.055312,0.025648,0.085114,0.24767,0.081889,0.33046,-0.032576,0.012528,0.053843,0.056244,0.12744,0.11023,0.27534,0.072932,0.025418,-0.24192,0.082514,0.21884,-0.018754,0.55782,0.27453,0.053945,0.3086,1,0.016418,0.051273,0.014431,0.20739,0.1341,-0.037956,0.17216,0.0049477,0.13205,0.097277,0.23958,0.02974,-0.068543,0.0093849,0.030884,-0.072409,-0.059448,0.034819,-0.19072,-0.20829,-0.07237,-0.13903,0.085737,-0.31865,0.025623,0.051122,0.17786,0.29469,-0.12666,0.15381,-0.020426,-0.11554,-0.28573,-0.082609,-0.075093,-0.11794,-0.18168,-0.025979,0.086763,0.19651,-0.055576,-0.1599,0.034598,-0.054632,-0.20111,0.025198,0.030773,-0.34023,-0.34992
48,-0.22162,-0.079274,-0.078442,-0.15157,-0.078356,-0.26274,-0.15073,-0.11188,0.017358,0.0033844,-0.067237,-0.13487,-0.26539,-0.18607,-0.23306,-0.14142,0.19004,-0.1078,-0.14914,0.18239,-0.14867,0.12208,0.16233,-0.077724,0.0098797,-0.11008,0.26872,0.13335,-0.23713,0.017219,-0.12536,0.3659,-0.048481,0.059835,-0.1676,0.099664,0.11899,-0.049325,-0.051323,0.1319,0.19754,-0.085941,-0.35998,0.0022225,-0.29554,-0.064987,-0.030826,0.016418,1,-0.18386,0.013877,-0.13018,-0.25582,0.41209,-0.081782,-0.055892,-0.27293,0.17919,0.19291,0.18263,0.24563,0.34367,-0.057234,0.037116,0.066442,-0.067773,-0.10143,-0.20685,0.078856,0.12378,-0.076563,-0.24064,0.15157,0.26511,0.28551,0.0062004,0.053465,0.15816,0.11176,0.21764,0.21238,-0.11821,-0.03329,-0.036327,-0.047008,-0.00038318,-0.030177,0.27686,-0.26867,0.42836,-0.047409,-0.04371,-0.078322,0.042767,-0.15131,0.25896,-0.0093669
49,-0.20651,-0.15216,-0.27346,-0.3182,-0.38385,-0.12305,-0.30831,-0.22657,-0.28384,-0.12538,-0.11874,-0.19967,-0.15043,-0.13311,0.089023,-0.11779,-0.17796,-0.15081,-0.027752,-0.12641,0.18422,-0.20639,-0.34928,0.14346,0.25342,0.13506,-0.10693,0.0072246,0.19032,-0.07477,-0.028151,-0.095822,0.10081,0.082087,0.14171,0.085926,0.20122,-0.1039,0.0056849,0.064516,0.2815,0.11339,0.046935,0.4428,0.18832,0.18201,0.13129,0.051273,-0.18386,1,-0.19953,-0.18067,0.058239,0.089387,-0.25206,-0.17999,0.23227,-0.13831,0.16761,-0.057831,-0.27647,-0.012413,0.06341,-0.10736,0.18469,-0.16196,-0.0221,-0.12487,-0.18165,0.019958,0.023046,0.38068,0.14156,0.12831,-0.12487,-0.043097,-0.025866,-0.070474,-0.023676,-0.14924,0.043373,0.16037,0.28,0.082886,-0.065078,-0.14755,0.0014429,-0.062624,0.26865,-0.22852,0.18667,0.038065,-0.01431,-0.172,-0.059142,-0.17499,-0.25743
50,0.029985,-0.057839,-0.020672,-0.010596,0.16401,0.031923,0.033063,0.061685,-0.12048,-0.084516,-0.21578,0.069715,-0.18966,-0.22431,-0.15056,0.31703,0.083907,0.078801,0.097115,-0.037375,-0.036968,0.21625,0.081271,0.17979,-0.23836,-0.21881,0.39775,0.21938,0.095987,-0.1831,0.26723,0.11646,0.071689,0.04107,0.018887,0.14215,0.24093,0.12272,-0.012385,-0.15226,0.26849,0.022228,-0.020262,-0.013223,-0.13722,-0.063622,-0.13029,0.014431,0.013877,-0.19953,1,0.16856,0.0071144,-0.091306,0.13824,-0.13773,-0.057179,0.12501,0.096065,-0.091128,0.12743,-0.080296,-0.089023,0.15797,-0.070923,0.017599,0.15418,0.032247,-0.16413,0.14515,-0.21009,-0.21352,-0.030863,0.034463,-0.25221,-0.070066,0.09456,0.051204,0.26873,-0.08907,-0.036138,-0.35245,0.043921,-0.04614,0.039636,0.14093,-0.068297,-0.10801,-0.050116,-0.097817,0.017481,0.055182,0.2357,0.045673,0.094086,0.054763,0.20605
51,-0.034786,-0.23224,-0.078993,-0.12823,-0.0089242,0.034402,-0.3218,0.054046,-0.098303,-0.12566,-0.20465,-0.0039015,-0.031106,-0.13418,-0.11853,0.071213,-0.066856,0.10788,0.041541,-0.14411,-0.17644,0.13783,-0.12294,0.098086,0.033725,0.14537,0.0016659,0.16031,0.10957,0.045587,0.25059,0.11363,0.044111,0.074847,0.18675,-0.011401,0.17778,-0.049851,0.21254,0.098712,-0.30909,0.093622,0.22954,0.084206,0.23738,-0.11713,0.081387,0.20739,-0.13018,-0.18067,0.16856,1,-0.053344,0.13333,0.1166,0.012794,0.16003,-0.055339,0.13356,0.18382,-0.0082965,0.065688,-0.24317,-0.10501,-0.22966,-0.25209,-0.15687,-0.051439,0.15397,-0.13554,0.040413,-0.078533,0.02689,-0.1602,-0.047749,-0.19695,0.20328,0.005276,0.099,-0.13555,-0.16884,-0.35129,-0.10037,0.19915,0.22265,0.19899,-0.28001,-0.35885,0.061677,-0.16726,-0.07328,0.017191,-0.12537,-0.18357,-0.06904,-0.050925,-0.13835
52,-0.032196,-0.032638,-0.062659,-0.065289,-0.087471,-0.013155,-0.083918,0.025246,-0.042154,-0.011148,-0.020283,-0.18059,-0.11191,0.12477,-0.14604,-0.018818,-0.16356,0.025629,-0.14296,0.11692,0.045203,-0.096893,-0.19812,0.0010222,-0.096108,-0.1118,-0.32753,-0.14257,0.12899,-0.10276,0.1018,-0.079202,-0.032123,0.16533,-0.031232,-0.090275,0.10433,0.27792,-0.19412,-0.037462,-0.01777,0.45684,0.25197,0.12353,0.010843,-0.11508,0.12527,0.1341,-0.25582,0.058239,0.0071144,-0.053344,1,-0.2541,0.25272,0.066523,-0.1175,0.037755,-0.018899,-0.2134,0.00087909,0.25199,0.15048,0.0062034,0.10926,0.26491,-0.1044,0.19958,-0.070018,-0.070555,0.17272,-0.088621,0.11488,-0.074812,-0.074449,-0.040349,-0.14115,0.11326,0.087446,0.0022292,0.099503,0.3116,-0.017992,-0.084501,-0.17556,0.068566,0.044598,0.033492,0.35459,-0.036785,0.16951,-0.096669,0.16008,0.15946,0.14293,-0.17151,-0.048281
53,-0.25938,-0.25156,-0.14402,-0.16769,-0.18733,-0.17918,-0.19696,-0.19985,-0.18533,-0.16615,-0.11294,-0.13285,-0.039833,-0.14714,-0.10592,-0.12264,0.091458,-0.15853,0.16805,0.023242,-0.047308,-0.21948,0.20015,-0.018423,0.11449,-0.033533,0.090953,0.089481,-0.092314,0.25551,-0.012448,0.34149,-0.046382,0.078092,0.25359,0.1236,0.26944,-0.015289,0.14365,0.083026,0.28822,-0.12883,0.075914,0.086672,0.032968,0.12804,0.1159,-0.037956,0.41209,0.089387,-0.091306,0.13333,-0.2541,1,0.063677,0.10456,-0.059808,0.079201,0.2706,0.24312,0.12744,0.075491,0.025283,-0.01012,-0.010689,-0.20687,-0.17035,-0.002804,0.11299,0.031262,-0.10998,0.10728,0.13488,0.26547,0.08603,-0.10531,0.12957,-0.11722,0.048183,0.28856,-0.084238,0.038802,-0.0070623,-0.094138,0.0088193,0.071703,0.038087,-0.16359,-0.039992,0.34114,0.0066635,-0.048678,-0.216,0.021679,0.14452,0.052503,0.01103
54,-0.033563,-0.017195,-0.027893,0.082536,0.045238,-0.022138,0.08611,-0.062666,-0.097102,-0.11626,0.0048893,-0.069835,0.026166,-0.054322,-0.055516,0.11324,-0.1835,-0.063081,0.022164,0.14482,-0.10543,-0.19495,0.14928,-0.097236,-0.27335,-0.21653,-0.14421,0.077075,0.07938,0.29138,-0.14592,-0.11972,-0.15692,0.0010902,0.0083456,0.092076,0.22719,0.19436,-0.077367,0.080123,0.15634,0.15765,0.09999,0.069884,-0.017999,-0.07807,0.31553,0.17216,-0.081782,-0.25206,0.13824,0.1166,0.25272,0.063677,1,0.11099,0.07399,0.26815,0.14848,-0.045299,0.10758,0.099668,0.059079,0.086178,-0.052091,0.063218,-0.25037,0.047511,-0.12759,-0.069402,0.043008,-0.1463,0.033452,-0.11825,-0.098585,-0.014413,-0.057043,0.042382,-0.14634,-0.020612,-0.16042,0.19499,-0.15925,-0.10786,-0.25464,-0.034153,-0.057595,0.10962,-0.1402,0.057413,-0.044839,-0.076029,0.099708,0.104,-0.10331,0.064199,-0.051517
55,0.23579,0.2798,0.1306,0.23786,0.18636,0.27171,0.27417,0.17145,0.14535,0.12982,0.15862,0.2102,0.13858,0.16963,0.20799,0.087214,0.18396,0.13711,0.15292,0.24457,0.007124,-0.088801,-0.048107,0.15231,-0.2809,0.26299,0.028317,-0.23584,-0.24792,0.23365,0.030464,0.060099,0.1674,0.21728,0.074634,-0.17954,-0.12141,-0.070823,0.032582,0.027035,-0.052772,-0.068578,0.035732,-0.072596,-0.16926,-0.03879,0.029907,0.0049477,-0.055892,-0.17999,-0.13773,0.012794,0.066523,0.10456,0.11099,1,0.1716,0.047642,0.35117,0.16751,0.072696,-0.030221,-0.10084,0.3327,-0.0052599,0.12366,0.07128,0.0082461,0.013137,-0.1375,-0.066862,0.079339,-0.045517,0.078243,0.020376,0.2477,0.10928,-0.12085,-0.30242,-0.17679,0.093634,-0.06258,-0.28184,0.076506,0.11901,-0.082393,-0.12832,-0.16873,-0.0074924,0.30826,0.31116,-0.10098,0.28222,0.071994,0.1447,0.10745,0.17722
56,-0.084608,0.069664,-0.11011,-0.085144,-0.15346,-0.05035,-0.059794,0.067932,-0.20935,0.010873,0.050103,0.013714,0.125,0.12375,0.18294,0.15282,-0.13055,0.13921,-0.052538,-0.096343,0.36093,-0.13881,-0.14917,0.13118,-0.047942,0.097152,0.073184,0.24954,-0.084794,0.054945,0.1334,-0.26374,0.032724,0.027322,-0.0012007,-0.22043,0.15736,-0.074078,0.14175,0.040301,0.12252,-0.14337,0.24748,0.3034,0.25768,0.12348,0.39646,0.13205,-0.27293,0.23227,-0.057179,0.16003,-0.1175,-0.059808,0.07399,0.1716,1,0.18577,0.36707,0.075632,0.01532,-0.0028222,0.22614,-0.1263,0.16072,-0.30461,0.1562,-0.44099,0.15667,0.14552,-0.047038,0.099512,0.067543,-0.11746,-0.19276,0.25271,-0.0057133,0.01216,-0.22162,-0.0055947,-0.11622,-0.10853,-0.064372,0.25734,-0.047152,-0.17745,-0.010003,-0.045182,-0.091062,-0.20055,0.056205,0.042763,-0.09048,-0.13193,-0.17101,-0.045842,-0.2684
57,-0.054258,0.078056,-1.8933e-05,0.018499,0.027908,-0.022073,0.078982,0.13153,-0.0099532,0.11292,0.16149,-0.072586,0.21026,0.20104,-0.17198,0.20634,-0.053542,0.10793,-0.040631,-0.10742,0.2014,-0.015319,0.13165,0.042213,-0.40866,-0.52416,0.070736,0.14476,-0.39821,-0.13113,-0.28972,0.093194,0.016784,0.12802,-0.00086873,-0.066485,0.36711,0.18653,-0.29648,-0.053104,0.26328,0.021015,-0.11255,-0.054963,0.040338,-0.072571,0.35339,0.097277,0.17919,-0.13831,0.12501,-0.055339,0.037755,0.079201,0.26815,0.047642,0.18577,1,0.18563,0.17554,0.3102,-0.01833,-0.012063,-0.0016613,0.023206,-0.18951,-0.046875,-0.27867,-0.015825,-0.043549,-0.11115,-0.39092,0.38433,-0.071545,0.085905,0.10956,0.17256,0.28919,-0.07724,0.021129,-0.10505,0.23235,-0.10137,0.24213,-0.13691,-0.015621,-0.038931,0.22258,0.13517,0.066816,0.099942,0.25513,-0.05624,0.081972,-0.3262,0.14318,0.011118
58,-0.02481,0.025886,-0.066185,-0.10828,-0.074586,-0.013513,-0.045702,0.0038531,-0.12193,0.071662,0.066,0.070568,-0.15034,-0.096491,-0.076438,0.1565,0.37028,0.20699,0.11375,0.33438,0.079821,0.070813,-0.066997,0.39989,-0.18658,0.043653,0.14878,0.2646,-0.11844,0.10734,0.062662,0.14627,0.059828,0.093438,0.0076012,0.037926,0.27466,-0.04209,0.19387,0.053442,0.4058,0.15879,0.1657,0.21285,-0.15799,0.034616,0.26271,0.23958,0.19291,0.16761,0.096065,0.13356,-0.018899,0.2706,0.14848,0.35117,0.36707,0.18563,1,0.1201,-0.1068,0.22513,-0.12249,0.054433,0.17254,-0.22715,0.087142,-0.25826,0.19097,0.06623,0.21378,-0.059005,0.2262,0.16007,-0.142,0.050342,0.27288,-0.079594,0.12753,0.029507,-0.0049899,0.065294,0.00080763,0.14352,0.12812,0.16319,-0.14419,-0.054294,-0.086776,0.077565,0.25501,-0.093522,0.019881,0.074698,-0.098762,0.0064606,-0.28398
59,-0.06449,-0.10863,-0.29885,-0.21866,-0.19503,-0.11294,-0.18868,0.039733,-0.19473,-0.28485,-0.022236,-0.020121,-0.11455,-0.24076,0.077517,0.072145,0.020874,-0.27168,-0.038769,0.079634,0.054146,-0.17556,0.11641,0.058131,-0.011105,0.18487,0.14614,-0.21184,-0.091979,0.036954,-0.16455,-0.19853,0.031193,0.32379,0.021149,0.011786,-0.29223,0.11647,-0.050173,-0.27837,0.1623,0.011599,-0.022547,0.0024304,0.084461,-0.17913,0.15934,0.02974,0.18263,-0.057831,-0.091128,0.18382,-0.2134,0.24312,-0.045299,0.16751,0.075632,0.17554,0.1201,1,0.23846,-0.21142,0.056005,-0.031377,0.13643,-0.14671,-0.18456,0.02211,0.11638,-0.0007207,0.084876,-0.091633,0.13165,0.20648,0.11568,0.02734,0.40429,0.19642,0.070677,-0.10465,0.312,-0.16323,-0.23681,0.1468,-0.038145,-0.31947,0.12687,-0.1821,-0.069295,0.14715,0.085173,0.071751,-0.18545,0.27102,0.20968,0.16361,0.0436
60,-0.037222,-0.063453,-0.16274,-0.064682,-0.043348,-0.054268,0.029993,0.13458,0.015211,-0.098581,-0.0057387,-0.084891,-0.0032324,0.0035713,0.096238,0.017499,-0.15977,-0.044151,-0.024755,-0.22122,0.11907,0.0094249,0.20999,-0.16048,0.1628,0.020721,0.067288,-0.05655,-0.014861,0.072308,-0.030975,-0.016732,-0.010747,0.16271,-0.046342,-0.01898,-0.0043973,0.36885,-0.027539,0.055959,0.20428,-0.086058,-0.023971,0.094155,-0.0135,0.072954,0.01119,-0.068543,0.24563,-0.27647,0.12743,-0.0082965,0.00087909,0.12744,0.10758,0.072696,0.01532,0.3102,-0.1068,0.23846,1,0.026661,-0.065351,0.032992,-0.076916,0.056336,0.12776,-0.23655,-0.17723,-0.17024,-0.064099,-0.23794,-0.10855,0.085523,-0.00014061,0.20807,0.04481,-0.14882,-0.24626,0.09503,0.098447,-0.21414,0.013102,0.013473,0.11641,0.080244,-0.0060811,-0.08134,-0.01991,0.14786,-0.038793,0.024258,0.053163,0.29107,0.13223,0.12174,0.30713
61,-0.24646,-0.19525,-0.04553,-0.23718,-0.17385,-0.17499,-0.26107,-0.26407,-0.14899,-0.047064,-0.1801,-0.14387,-0.39733,-0.035322,-0.29381,-0.33665,-0.012901,-0.081897,-0.31627,0.056334,-0.35005,-0.019564,-0.014473,0.037498,0.037746,-0.039157,-0.054778,0.090262,-0.034954,-0.084684,0.17381,0.23933,-0.10374,0.092385,-0.25206,-0.087652,0.40021,0.047653,-0.023869,0.26179,0.090939,0.1365,0.26894,0.14283,-0.037534,0.11408,0.17632,0.0093849,0.34367,-0.012413,-0.080296,0.065688,0.25199,0.075491,0.099668,-0.030221,-0.0028222,-0.01833,0.22513,-0.21142,0.026661,1,-0.29009,-0.025854,-0.027961,0.094091,0.03931,0.024997,0.27054,0.083871,0.11746,-0.22638,0.10615,-0.12788,0.083808,-0.15798,-0.29188,0.013165,0.11688,0.12121,0.084137,0.052652,-0.16813,-0.037424,-0.018607,0.15023,-0.11354,0.064068,-0.043396,-0.0016483,0.269,0.13321,-0.18916,-0.17415,-0.1645,-0.048297,-0.11533
62,-0.094805,-0.023836,-0.148,-0.088078,-0.18357,-0.21984,-0.075354,-0.17036,-0.06881,-0.21746,0.032201,-0.048217,-0.21901,0.12109,-0.015556,-0.11607,-0.36369,-0.086957,-0.1005,0.029161,0.15994,-0.15119,-0.07497,0.086279,0.07187,-0.12092,-0.078919,-0.046384,-0.0952,0.18406,0.018529,-0.19145,-0.25525,0.082465,-0.043662,0.099568,-0.072444,0.23436,0.011547,-0.070626,-0.07053,-0.076086,-0.20399,0.10907,-0.17533,-0.010531,0.21583,0.030884,-0.057234,0.06341,-0.089023,-0.24317,0.15048,0.025283,0.059079,-0.10084,0.22614,-0.012063,-0.12249,0.056005,-0.065351,-0.29009,1,-0.06486,0.20332,-0.089133,-0.11078,0.0083807,0.0075349,-0.013793,-0.11961,0.081724,0.17013,0.11499,-0.14351,0.091228,-0.085913,0.12898,0.10521,0.281,0.12408,-0.070063,0.0044417,-0.059635,-0.31482,-0.18457,0.20071,0.093641,0.075722,-0.030433,-0.14872,-0.16443,-0.17437,0.070842,0.056148,-0.09846,-0.039846
63,0.14176,0.29196,0.25549,0.15525,0.3296,0.27012,0.38902,0.075486,0.30615,-0.017802,0.1695,0.1885,0.18694,0.13956,-0.049636,0.11141,0.17092,0.24595,-0.063758,0.21394,0.12634,-0.13511,-0.048531,-0.032485,-0.2776,0.25354,-0.13317,-0.054188,-0.077404,0.29466,-0.16305,-0.018451,0.05315,-0.16214,-0.17776,-0.070109,-0.1162,0.050769,0.055517,-0.14733,0.11227,-0.33407,-0.24087,-0.0017923,-0.24917,-0.32015,-0.1443,-0.072409,0.037116,-0.10736,0.15797,-0.10501,0.0062034,-0.01012,0.086178,0.3327,-0.1263,-0.0016613,0.054433,-0.031377,0.032992,-0.025854,-0.06486,1,-0.29106,0.1101,0.1011,0.23478,0.032289,-0.44683,-0.15184,0.053203,0.064572,0.089024,0.013236,0.015536,0.056404,0.032125,-0.24348,-0.069973,-0.107,-0.10241,-0.042404,0.032144,-0.222,0.025782,-0.036214,-0.11171,0.094464,0.023596,-0.036868,0.20558,0.19553,-0.21275,-0.13994,0.19338,0.30417
64,0.014607,0.037406,0.018311,-0.10841,-0.01769,-0.073638,-0.20853,0.068818,-0.095602,0.10398,0.022698,0.094967,-0.098746,-0.0070669,0.06999,0.14753,0.014916,-0.20813,0.13283,0.21643,0.13762,-0.21593,-0.062443,0.23612,0.2554,-0.33328,0.029131,0.012212,-0.017343,-0.21132,-0.039015,0.0012409,-0.038027,0.12708,0.0046575,0.05894,-0.14681,-0.31571,-0.13622,-0.14588,0.17988,0.034366,0.23054,-0.034434,-0.062722,-0.0094026,-0.048587,-0.059448,0.066442,0.18469,-0.070923,-0.22966,0.10926,-0.010689,-0.052091,-0.0052599,0.16072,0.023206,0.17254,0.13643,-0.076916,-0.027961,0.20332,-0.29106,1,-0.18069,0.14245,0.032405,0.049728,0.29937,0.14757,-0.10412,0.05325,0.26361,-0.12754,-0.022084,-0.028967,0.31848,0.1786,0.11282,0.089815,-0.0013562,0.13516,-0.24792,-0.086294,0.029999,0.216,-0.05207,-0.064486,-0.0038917,0.090149,-0.19547,-0.092074,0.1485,0.24387,-0.027029,-0.16905
65,0.082125,0.1602,0.04352,0.25192,0.020061,0.0705,0.22078,-0.13209,0.089632,0.057863,0.26887,-0.25017,-0.15522,0.16379,0.18855,-0.099684,0.082298,0.10027,-0.12181,-0.093337,-0.21689,0.14987,0.11055,-0.027476,-0.053026,0.17319,-0.014774,-0.094052,0.022366,-0.17267,0.17214,0.030254,0.13619,-0.027178,-0.26589,-0.05358,-0.26232,0.040303,-0.032096,-0.1094,0.15541,0.082529,-0.09618,-0.11511,-0.27371,0.12521,-0.13898,0.034819,-0.067773,-0.16196,0.017599,-0.25209,0.26491,-0.20687,0.063218,0.12366,-0.30461,-0.18951,-0.22715,-0.14671,0.056336,0.094091,-0.089133,0.1101,-0.18069,1,0.060744,0.26794,-0.11023,0.030585,-0.049253,-0.091661,-0.19624,-0.31252,0.073297,0.040253,-0.13886,-0.0033818,-0.048701,0.034998,-0.092713,0.051102,-0.070643,-0.25021,-0.043957,0.16157,0.084447,0.37015,-0.070003,-0.0081964,0.31527,0.10791,-0.037478,0.16676,0.37711,-0.0097986,0.29263
66,0.088004,0.22127,0.11359,0.089329,0.084489,0.16537,0.11582,0.068837,0.034033,0.1095,0.17221,0.14444,-0.036489,-0.019702,-0.050491,0.098229,0.18943,0.17494,-0.20561,-0.080125,0.34246,0.12304,-0.18294,0.34162,0.10742,-0.026133,0.23054,-0.13405,-0.039082,-0.25793,0.18774,-0.10306,0.32899,-0.15311,-0.27632,0.072645,-0.14044,-0.10339,0.15619,0.065398,0.20309,-0.16599,0.077249,-0.094605,-0.02013,0.24294,0.051225,-0.19072,-0.10143,-0.0221,0.15418,-0.15687,-0.1044,-0.17035,-0.25037,0.07128,0.1562,-0.046875,0.087142,-0.18456,0.12776,0.03931,-0.11078,0.1011,0.14245,0.060744,1,-0.083729,-0.0015145,0.068112,0.10023,0.038961,-0.27937,-0.15791,-0.21889,-0.16722,0.083016,-0.32316,-0.16374,-0.075531,-0.030466,-0.12855,0.067956,-0.073639,0.17988,0.23213,-0.09546,-0.14182,0.0081881,0.0066531,-0.023347,0.085613,-0.0084418,0.078276,0.22893,0.11023,0.38371
67,0.18207,0.0051089,0.21115,0.098358,0.17945,0.12653,0.028513,-0.030515,0.089942,-0.14115,0.035884,0.077371,-0.0044179,-0.018326,0.027566,-0.015158,-0.20265,-0.065627,-0.0024609,0.16743,-0.14023,-0.19839,-0.046407,0.039588,-0.096193,-0.098584,-0.15041,-0.37467,0.17915,0.0024301,0.028286,0.073167,-0.1488,-0.12608,0.066295,0.058076,-0.32204,-0.040184,-0.22506,-0.15878,-0.052974,0.068285,-0.034218,-0.31512,-0.051627,-0.062396,-0.097145,-0.20829,-0.20685,-0.12487,0.032247,-0.051439,0.19958,-0.002804,0.047511,0.0082461,-0.44099,-0.27867,-0.25826,0.02211,-0.23655,0.024997,0.0083807,0.23478,0.032405,0.26794,-0.083729,1,-0.013202,-0.06105,-0.059596,0.057492,0.058259,-0.05069,-0.094804,-0.20302,-0.10829,0.11579,0.13145,0.16301,0.16025,-0.05556,0.042818,-0.23826,-0.14569,0.12328,0.24508,-0.1551,0.070814,-0.13026,0.044112,-0.0067245,-0.02495,0.019674,0.36097,-0.17067,0.12552
68,0.041477,0.086388,0.076627,-0.04219,0.039131,0.039085,-0.029462,0.022245,0.070689,0.079252,0.091262,0.18819,0.081855,0.074511,-0.10611,-0.17474,0.24385,0.18404,-0.17498,0.20429,-0.076473,-0.25109,0.2387,0.057453,-0.10129,0.17202,-0.024032,0.2407,-0.027011,0.031409,0.015996,0.12248,-0.14605,-0.1357,-0.085265,-0.0533,0.085636,0.049474,0.17439,-0.11926,-0.18223,0.059403,0.098518,-0.20209,-0.18437,-0.093827,0.15096,-0.07237,0.078856,-0.18165,-0.16413,0.15397,-0.070018,0.11299,-0.12759,0.013137,0.15667,-0.015825,0.19097,0.11638,-0.17723,0.27054,0.0075349,0.032289,0.049728,-0.11023,-0.0015145,-0.013202,1,0.1743,0.058515,0.044281,0.26303,0.0037883,0.17636,-0.10904,0.10422,0.10464,0.34579,0.1452,0.044167,0.035278,-0.15394,0.24153,-0.2551,0.030734,0.12624,-0.057921,-0.091046,0.047672,-0.074619,0.12308,-0.2412,-0.16623,0.068321,0.1627,-0.23673
69,-0.23646,-0.20225,-0.13779,-0.21625,-0.22017,-0.27311,-0.33464,-0.15509,-0.3252,-0.046671,-0.22698,-0.19482,-0.18799,-0.2424,-0.19288,0.015108,0.13493,-0.049194,0.02156,-0.077751,-0.1327,0.10633,0.049025,0.064868,-0.18139,-0.18738,0.13086,0.036761,0.070753,-0.35868,0.30033,0.080371,0.055334,0.052647,0.18254,0.087865,0.10756,-0.26957,-0.019483,-0.019634,0.17797,0.20885,0.15551,-0.070952,-0.048538,0.34005,0.10482,-0.13903,0.12378,0.019958,0.14515,-0.13554,-0.070555,0.031262,-0.069402,-0.1375,0.14552,-0.043549,0.06623,-0.0007207,-0.17024,0.083871,-0.013793,-0.44683,0.29937,0.030585,0.068112,-0.06105,0.1743,1,-0.10514,0.088811,0.10192,-0.1081,-0.0069225,0.061889,0.056629,0.18084,0.16885,-0.069576,0.29836,0.11146,0.183,-0.023547,0.22512,-0.161,0.07681,0.1448,-0.2839,0.028749,0.2027,-0.20879,0.00032365,-0.050319,0.081332,0.0096417,-0.22545
