,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
80,0.20642,0.2165,0.23076,0.19469,0.23479,0.26681,0.23861,0.30913,0.28033,0.17268,0.25904,0.22971,0.29782,0.29452,0.19233,0.28881,0.18456,0.18732,0.25584,0.2945,0.36249,0.30922,0.14768,0.21859,0.20587,0.31368,0.17709,0.1817,0.26998,0.30226,0.28718,0.14279,0.26509,0.32392,0.30874,0.23569,0.18433,0.24433,0.31273,0.16644,0.36303,0.21225,0.068405,0.36899,0.25311,0.20636,0.086737,0.17537,0.16454,0.014113,0.095826,0.34406,0.27562,0.21586,0.084545,0.41451,0.096999,0.01686,0.1571,-0.0028723,0.43277,0.086433,0.19237,0.31307,-0.1711,0.090803,0.17648,0.18192,0.10859,0.1159,0.39423,-0.13536,0.13304,0.033289,0.23723,0.20386,-0.0048304,-0.00039505,0.21927,0.20617,1,-0.13181,0.24609,0.059234,0.052397,0.13044,0.13097,-0.0021341,0.19772,0.074583,-0.30709,-0.27924,0.05368,-0.11254,-0.099862,0.055232,-0.05701,-0.17194,0.27868,-0.09354,0.2063,-0.27088,0.050456,-0.42916,-0.23656,0.21573,-0.00017905,0.020677,0.15248,0.095892,0.12422,-0.2525,0.038371,0.065727,-0.21021,0.26711,0.18269,0.10245,-0.12608,0.20069,0.15064,-0.20104,-0.040881,0.33133,0.13133,0.0069782,-0.0386,0.084406,0.1607,-0.1865,0.029028,0.10022,0.011909,0.35965,0.05352,0.16923,0.00081085,-0.035079,-0.20092,0.040203,-0.065985,0.12908,0.13087,-0.030881,0.07512,-0.077425,0.35544,-0.063869,-0.057386,-0.079091,-0.17939,0.25198,-0.086084,-0.13961,-0.16833,-0.098227,-0.10837,-0.057613,-0.098006,0.1344,0.033129,0.018417,0.016826,0.19152,0.012747,-0.2787
81,0.38316,0.41328,0.2274,0.42575,0.32711,0.36204,0.35574,0.51095,0.34378,0.41505,0.38847,0.35234,0.30641,0.45183,0.30212,0.26659,0.34614,0.30963,0.32782,0.30942,0.20939,0.47576,0.3373,0.36001,0.49448,0.373,0.37895,0.35035,0.24212,0.41637,0.33323,0.37659,0.1969,0.31056,0.39924,0.30004,0.24631,0.48671,0.16995,0.32238,0.20082,0.31868,0.35332,0.21285,0.25679,0.31639,0.23652,0.22247,0.4119,0.27417,0.22625,0.25428,0.1672,0.33133,-0.0093869,0.1123,0.16976,0.26842,0.23321,0.21656,0.065128,0.1677,0.14888,0.017861,0.41013,0.22483,0.040473,-0.064702,0.23604,-0.081481,-0.052219,0.24187,0.40663,-0.23307,0.16398,0.15408,0.29874,0.30072,-0.067924,-0.037138,-0.13181,1,0.0054356,0.22923,0.041023,0.15,0.24896,-0.1001,0.27834,0.17266,0.21164,0.07665,0.065184,0.2164,0.070983,-0.093016,0.20074,0.12989,0.019842,-0.044682,0.27545,0.031094,-0.030437,0.010575,-0.12592,0.051757,-0.00098267,0.02405,-0.11909,0.16174,-0.11769,0.019211,0.0067937,0.17347,0.11618,-0.20973,-0.18896,-0.047644,0.029028,-0.14901,0.21341,0.12451,0.040143,0.17199,-0.13457,-0.0094589,-0.12581,-0.129,0.12164,0.067237,-0.23427,-0.1633,0.17566,0.15384,-0.1457,-0.047383,0.15536,-0.078519,0.22619,0.042044,-0.33352,0.033798,-0.062526,-0.16328,0.1316,-0.16985,-0.033702,0.30817,0.067187,-0.1006,0.11387,-0.023404,-0.083575,0.171,0.15783,0.027369,-0.012571,0.17932,0.090447,0.055908,-0.23322,0.096568,-0.10208,-0.17067,0.078468,0.35636
82,0.30883,0.33017,0.24158,0.24543,0.3351,0.32588,0.32498,0.33111,0.26967,0.38069,0.24402,0.3913,0.25834,0.38525,0.30603,0.28879,0.35571,0.33816,0.38333,0.35234,0.29016,0.25357,0.30807,0.44259,0.39122,0.31823,0.32697,0.25843,0.51604,0.29659,0.43463,0.25509,0.19244,0.23776,0.16495,0.24767,0.39094,0.29247,0.30072,0.32498,0.24311,0.32965,0.192,0.3144,0.30591,0.43779,0.25767,0.22347,0.46518,0.38351,0.086476,0.29989,0.3252,-0.0045153,0.10013,0.25506,0.12903,0.17364,0.30415,0.032428,0.23905,0.018163,0.10859,0.087705,0.29175,-0.18485,0.096033,0.14654,0.033606,0.0066798,0.050183,0.25167,-0.0062273,-0.052479,0.14648,0.037136,0.18551,0.18482,0.27943,0.064201,0.24609,0.0054356,1,0.031464,-0.14441,-0.14609,0.11466,0.26996,0.094509,-0.14822,-0.11288,-0.094911,0.25169,0.066103,-0.12861,-0.039389,-0.093525,0.068416,-0.022641,-0.0083721,0.0010394,0.12108,-0.042852,0.071456,0.015862,0.076825,0.09905,-0.17941,0.10541,0.25678,0.023798,0.065933,0.34048,-0.11378,0.070999,0.36149,-0.019616,0.039232,-0.033643,0.025542,0.34476,0.30265,0.34745,-0.044444,0.084724,-0.15525,0.23842,0.026064,0.39828,0.28288,-0.097682,0.092223,-0.17575,0.45007,-0.16402,-0.045,-0.28645,-0.047781,-0.19439,0.17653,-0.026069,0.13742,0.011194,0.00028954,-0.13648,0.25732,0.060108,-0.30749,0.12432,0.13003,-0.11476,-0.07725,-0.073416,-0.1905,0.21124,0.077285,0.0082189,-0.08256,-0.070827,0.088416,0.18849,0.035232,-0.11331,0.071259,-0.013295,-0.27291
83,0.23751,0.12753,-0.028422,0.17712,0.21955,0.10408,0.079827,0.17126,0.07839,0.35943,0.01547,0.085854,0.12534,0.15525,0.062137,0.0746,0.1225,0.17297,0.10354,0.21644,0.17483,0.29662,0.17653,-0.018557,0.21571,0.15964,0.083102,0.063336,0.032565,0.16365,0.18416,0.26111,-0.018524,0.16522,0.15125,-0.015853,0.15768,0.22977,0.17176,0.30534,0.13344,-0.017727,0.43736,0.23764,0.13698,0.13415,0.18708,0.018696,-0.088895,0.20313,-0.020003,0.26978,-0.086741,0.17824,0.096759,0.11368,-0.09765,0.31127,-0.088999,0.022056,0.031331,-0.054304,0.17439,0.00038937,0.031134,0.16746,-0.11799,-0.010595,0.093358,-0.092489,0.15406,0.086315,0.04896,-0.33852,0.15703,-0.15176,0.010769,0.11058,-0.10354,-0.075168,0.059234,0.22923,0.031464,1,-0.031834,-0.027083,0.32063,0.017562,0.13459,0.014652,0.22179,0.12156,0.057307,0.33306,0.35301,-0.17829,0.18017,-0.16666,0.1645,0.28669,0.32545,0.1226,-0.036472,0.21268,-0.15319,0.12111,-0.004134,-0.039055,-0.069829,0.019336,-0.02664,0.18711,0.28136,0.11522,-0.078544,-0.10604,0.23964,-0.40467,0.16475,-0.19665,-0.1337,0.10164,0.056305,-0.025853,-0.19311,0.38349,0.14118,0.14583,0.015596,0.18092,-0.015624,-0.003458,-0.18573,0.1931,0.15792,0.17165,0.0014007,0.00039312,0.15486,-0.050862,-0.19572,-0.093877,0.092433,-0.061343,0.44315,-0.27364,-0.15913,0.2381,0.13126,-0.42755,0.059974,0.036278,-0.06283,0.16268,-0.044192,-0.12682,-0.08225,-0.057066,-0.18786,-0.17681,0.15356,0.18483,0.013808,-0.23758,-0.11878,0.11066
84,0.21045,0.11055,0.18574,0.096559,0.18174,0.14811,0.21472,0.067296,0.083442,-0.013865,0.13565,0.18766,0.18292,0.1134,0.16286,0.14629,0.059089,0.051026,0.16682,0.080301,0.1289,0.13961,0.15008,0.016151,0.14581,0.075459,0.095218,0.24507,0.15526,0.1528,0.096247,0.26879,0.15574,0.19683,0.13901,0.21821,0.16945,0.22206,0.28632,-0.021837,0.18652,0.13293,0.060775,0.075601,-0.1009,0.041816,0.13026,0.036515,0.14351,0.018778,0.17163,-0.052492,0.13996,-0.063326,0.11702,0.093623,-0.14522,-0.24093,-0.065343,-0.042932,-0.27471,0.17289,0.14514,0.36459,-0.1417,0.059979,-0.1681,-0.23026,0.27995,0.28735,0.13202,0.024238,0.088752,0.01754,-0.05644,-0.12229,-0.18554,0.21506,-0.089271,-0.0051108,0.052397,0.041023,-0.14441,-0.031834,1,0.18477,-0.17144,-0.18159,-0.10732,0.15165,-0.027221,0.031067,-0.0099232,-0.037232,0.056992,-0.043095,0.15951,-0.0080494,0.091626,0.059147,-0.043229,-0.41028,0.0081471,-0.03275,-0.05301,0.27731,0.015901,0.013193,0.23348,-0.07587,-0.052704,0.28946,0.064352,0.087824,0.30998,-0.30969,-0.12284,0.065325,0.08876,0.3574,-0.42014,-0.21336,-0.046333,-0.085651,0.10398,-0.13818,-0.19446,0.056074,-0.12749,-0.12583,-0.048399,0.1491,0.011065,-0.20501,0.18295,0.17131,0.17313,-0.058073,-0.16983,-0.044305,-0.0022724,0.12486,-0.11732,-0.11222,-0.051695,-0.0038794,-0.052348,0.21039,-0.15936,-0.069446,0.12981,0.11368,0.19897,-0.012183,0.21878,-0.17093,0.22547,0.099624,-0.29437,0.1164,-0.16927,-0.16943,-0.041986,-0.084611,-0.094668,0.38446
85,0.18254,0.096802,0.20831,0.22205,0.20897,0.1147,0.22697,0.29187,0.21185,0.35403,0.21994,0.18037,0.22291,0.19526,0.29481,0.24265,0.27085,0.27801,0.26569,0.2865,0.10119,0.29557,0.35942,0.15637,0.22359,0.25432,0.14841,0.16924,0.21685,0.37025,0.15415,0.24903,0.25946,0.29998,0.31392,0.22924,0.17964,0.39445,0.084059,0.1433,0.23598,0.2535,0.17271,0.22738,0.10657,0.22557,0.32395,0.17559,0.19586,-0.045295,0.12006,0.12507,0.27202,0.14815,0.24513,0.14387,0.035724,0.042161,-0.0044754,0.12556,0.037512,0.19885,0.24036,0.30852,-0.11318,0.35746,0.24238,-0.077895,0.11231,0.18786,-0.1229,-0.16745,0.44985,-0.14882,-0.22337,0.0066153,-0.05555,-0.079742,-0.0077927,0.07456,0.13044,0.15,-0.14609,-0.027083,0.18477,1,-0.21215,-0.10919,0.13874,0.18899,-0.039282,-0.24629,0.062182,0.037639,-0.094888,0.18235,-0.27738,0.27168,0.26743,-0.007757,0.038637,-0.20204,-0.18797,-0.10981,-0.16159,-0.14011,0.0026261,0.1777,-0.073502,-0.25723,0.21236,-0.10304,-0.269,0.045729,0.13318,0.010955,-0.072787,0.033724,-0.15119,0.13886,0.072793,-0.17364,-0.24922,-0.066175,0.093313,-0.17926,0.23833,0.13981,0.19986,-0.21711,0.029078,0.0089344,0.25132,0.017906,0.01363,-0.1111,-0.082529,0.26973,-0.14281,-0.052158,-0.10433,-0.031715,0.10982,0.24946,-0.080657,0.060463,0.066383,-0.029615,0.033867,0.091341,0.18205,-0.13232,-0.14384,0.053301,-0.18319,-0.21243,-0.067391,0.29168,-0.057972,0.21643,-0.021848,0.0080624,-0.00072575,-0.032406,0.026075,0.3672
86,0.42647,0.44553,0.25527,0.37037,0.4101,0.37053,0.37293,0.37226,0.35165,0.35703,0.30539,0.25371,0.38985,0.37098,0.226,0.34902,0.38239,0.3256,0.17174,0.41053,0.28761,0.32038,0.28801,0.30224,0.26756,0.37905,0.30106,0.26322,0.21938,0.3175,0.40082,0.32459,0.30921,0.33101,0.31203,0.27908,0.28789,0.17029,0.14141,0.37376,0.27291,0.21686,0.36842,0.41863,0.4854,0.27335,0.14133,0.26492,0.07999,0.31942,0.37517,0.48839,0.2019,0.32599,0.054431,0.28403,-0.08372,0.32056,0.20294,0.23118,0.18958,0.10329,0.21451,0.087659,0.31311,0.040245,0.12318,0.3622,0.092673,0.25066,0.17582,0.06761,0.0023331,-0.015433,0.33816,0.006795,0.39602,-0.1586,-0.06006,-0.17722,0.13097,0.24896,0.11466,0.32063,-0.17144,-0.21215,1,-0.27728,0.19184,-0.15262,0.038745,-0.034839,-0.06415,0.012388,0.32214,0.17052,-0.011426,0.11076,0.17656,0.20001,0.26197,0.11774,0.058152,0.10804,0.12028,-0.050379,-0.082173,0.10613,-0.15172,0.12851,-0.25086,0.16402,0.14769,-0.069223,-0.035294,0.12047,0.070571,-0.16814,-0.15139,0.033629,0.031448,-0.024644,0.15518,0.34552,-0.040304,0.15816,0.045851,0.070203,0.086768,0.26291,0.10686,-0.26094,0.058683,0.21194,-0.1307,0.12618,-0.011717,0.14539,0.027186,0.10963,-0.2531,-0.20985,-0.036682,0.022455,0.032181,-0.42602,0.3847,0.26677,0.073022,-0.26083,-0.076996,0.011755,0.03956,-0.046954,-0.15474,0.067444,-0.0050111,0.25254,-0.049046,0.11779,0.15525,0.06708,0.24107,-0.22126,-0.10384,-0.19235
87,-0.10888,-0.11143,-0.20043,-0.042663,-0.1632,-0.13669,-0.062493,-0.048724,-0.20155,0.082084,-0.015311,-0.13146,-0.13147,-0.047749,-0.010045,-0.047608,-0.023731,-0.14683,-0.033502,-0.16846,0.0037139,0.05291,-0.074614,-0.0067101,-0.084282,-0.032152,-0.048616,-0.092188,0.14172,-0.072638,0.04509,-0.07396,-0.21179,-0.15136,-0.23254,-0.042104,-0.11487,0.022683,0.1206,-0.061859,-0.24313,-0.033127,-0.077152,-0.2328,-0.09509,-0.021634,0.25408,-0.062727,0.082879,0.019762,-0.15967,-0.1056,-0.055616,-0.25355,-0.077796,0.06483,0.24162,-0.10288,0.028663,-0.18213,0.13476,-0.24593,-0.05432,-0.2301,0.0019168,-0.020685,-0.094211,-0.11484,-0.12423,-0.22632,-0.2076,0.12014,0.032353,0.10274,0.072035,0.032246,-0.01233,0.21359,0.15147,-0.073441,-0.0021341,-0.1001,0.26996,0.017562,-0.18159,-0.10919,-0.27728,1,-0.040335,-0.13996,-0.014828,0.27903,-0.086627,-0.015299,-0.14656,-0.41636,-0.21352,-0.41481,-0.21418,-0.058464,0.0048613,-0.055251,0.011646,0.13921,-0.068508,0.012909,-0.0056454,-0.084072,0.053509,0.00017726,0.08948,-0.1704,0.020581,-0.14627,-0.12888,0.20166,-0.11334,-0.2794,0.018119,-0.080127,0.012535,0.047217,0.10726,-0.19331,-0.055213,-0.061511,0.0074469,0.092031,0.047624,0.20957,-0.054314,-0.27656,-0.056589,0.091889,0.12458,-0.10033,-0.075595,-0.13872,-0.1642,-0.14861,-0.01313,-0.26963,-0.072972,-0.24658,0.19051,0.55431,-0.036137,-0.17111,0.22473,-0.037257,0.065158,-0.083848,-0.051724,-0.0087891,-0.0084075,-0.019218,-0.077411,-0.14472,0.16837,-0.028899,0.024542,-0.1179,0.12545,0.23084,-0.12453,-0.10685
88,0.38183,0.29199,0.30445,0.39025,0.21862,0.3839,0.35195,0.36558,0.3746,0.36361,0.35202,0.3503,0.36384,0.30306,0.29983,0.34897,0.33848,0.27584,0.29048,0.38535,0.38612,0.44789,0.26576,0.34288,0.34644,0.42344,0.35738,0.21544,0.25571,0.46384,0.36861,0.37384,0.24071,0.34224,0.3847,0.28054,0.28861,0.33761,0.21625,0.28616,0.25867,0.19232,0.24805,0.34641,0.35296,0.27025,0.25763,0.29215,0.19365,0.207,0.29164,0.3832,0.54413,0.33785,0.14428,0.31203,0.20831,0.15056,0.18922,0.11277,0.29156,-0.051817,0.14964,0.079093,0.16597,0.18294,-0.06151,-0.011233,0.14815,-0.031089,0.24656,0.12021,0.39605,-0.12733,0.36275,0.21879,0.14111,0.27518,0.12905,-0.099616,0.19772,0.27834,0.094509,0.13459,-0.10732,0.13874,0.19184,-0.040335,1,0.32871,0.040873,-0.092652,0.049004,0.24048,-0.011913,0.14178,-0.12074,0.083997,0.11902,0.33907,0.1744,-0.29208,0.038245,0.10257,-0.11775,-0.040415,-0.062287,0.016673,-0.33882,0.01829,0.39402,-0.0024405,0.21323,0.027062,-0.093324,0.11483,-0.072175,-0.094036,-0.0014273,-0.034038,0.39358,-0.17245,-0.0095098,0.26107,-0.050536,-0.11015,0.049626,0.20742,0.075351,-0.16072,-0.068836,-0.17315,-0.10598,0.36227,0.069243,-0.0023703,-0.14057,-0.081341,0.082058,0.30808,0.016043,0.29854,0.026485,0.1622,0.17979,-0.027977,0.08026,0.077867,0.099301,-0.024699,0.11232,-0.00092808,-0.23629,-0.35921,0.020335,0.0043704,-0.011312,0.20843,-0.019115,-0.066926,-0.18223,-0.087784,0.31755,-0.18066,0.089412,0.049401
89,-0.017964,0.021716,0.09709,-0.036864,0.025602,0.057896,0.072406,0.10678,0.067185,-0.00096782,0.062002,-0.004049,-0.058376,-0.045513,-0.06217,-0.018498,-0.10886,-0.084962,0.049861,-0.073639,0.015941,0.031931,0.049192,0.065664,0.080819,-0.012791,-0.044139,-0.15871,-0.015898,-0.03317,-0.084268,-0.010379,0.051067,0.053228,0.20215,-0.082001,0.11444,0.13678,-0.17942,-0.17437,0.036138,-0.13133,-0.0167,0.045658,-0.15868,-0.11694,0.034861,-0.2057,0.045971,-0.13858,0.20286,0.10333,0.079017,0.050169,-0.10431,-0.18667,0.078269,-0.079939,-0.095255,-0.041857,0.0037212,-0.31792,0.012341,0.065059,-0.0065375,0.038841,-0.35062,-0.073235,0.37445,-0.12657,0.099484,-0.0068051,0.35508,-0.18104,0.17391,-0.011981,-0.182,0.33938,0.14833,-0.032702,0.074583,0.17266,-0.14822,0.014652,0.15165,0.18899,-0.15262,-0.13996,0.32871,1,-0.13518,-0.0085987,0.15177,0.24464,-0.08117,0.14254,-0.10368,-0.039733,0.13112,0.11157,0.046449,-0.16852,-0.13353,-0.098219,-0.19159,-0.02386,0.07194,0.078699,-0.1609,-0.00021072,0.12738,-0.2355,0.045347,0.2925,0.20551,-0.12514,-0.23339,0.14877,-0.056023,-0.020951,0.1893,-0.1112,-0.1019,0.16725,-0.22466,-0.092193,-0.17417,-0.098772,-0.095732,-0.12618,0.086196,0.12694,0.14542,0.13639,0.18904,-0.083394,-0.17753,0.10331,0.18822,0.17947,-0.078481,0.088789,-0.034023,-0.083322,-0.10814,-0.081143,0.14764,0.42793,-0.13776,0.025203,-0.033333,0.14012,-0.15762,-0.36001,-0.099833,-0.067758,0.051612,-0.14804,-0.11508,-0.18503,-0.08434,-0.13552,0.085653,0.12812,-0.055425,0.26043
90,0.13211,0.088302,0.05136,0.16281,0.16203,0.045916,-0.028254,0.085691,0.11707,-0.003524,0.10405,0.21895,0.074593,0.011157,0.012925,0.028421,0.11284,0.14332,-0.0084479,-0.0019698,-0.087999,0.10513,0.059471,-0.0043705,0.1056,-0.071984,-0.0068086,0.089119,0.056737,0.074139,0.18154,0.12473,0.065839,0.050659,0.16507,0.08958,0.033458,0.039654,0.063165,0.27554,0.11186,0.035002,0.27973,0.013192,0.12801,0.34826,0.16756,0.065026,0.017472,0.21879,0.15215,-0.026504,0.16416,0.13954,0.23643,-0.059697,-0.11035,0.39769,-0.057486,-0.10607,-0.026901,0.19324,0.073462,-0.15871,0.0010543,0.17331,-0.019964,-0.14912,0.037831,0.1,-0.05195,0.23078,0.038423,-0.056034,0.05504,0.11435,0.033864,0.091581,-0.14828,-0.014905,-0.30709,0.21164,-0.11288,0.22179,-0.027221,-0.039282,0.038745,-0.014828,0.040873,-0.13518,1,0.090055,-0.014161,0.32655,0.16921,0.012559,0.0047147,0.16289,-0.14778,0.11587,-0.14785,-0.064281,0.11413,0.39137,0.12367,-0.039831,0.065371,-0.016636,-0.20938,-0.17406,0.24149,0.012262,0.14298,-0.0097523,0.0050464,-0.31691,0.1168,-0.32345,0.080894,0.079336,-0.09196,0.18754,-0.043194,-0.24488,-0.085923,0.27412,0.27283,0.19623,0.036553,-0.043952,-0.20119,-0.24225,0.0037805,-0.20236,-0.064895,0.063439,0.025545,0.042426,0.24363,0.039508,-0.3993,-0.048994,0.12879,-0.0804,0.0046963,-0.28114,-0.19109,0.18036,0.25617,0.023846,0.34942,-0.028059,0.013917,0.22176,0.083356,0.056205,0.25019,0.12065,0.1476,-0.10993,0.19172,0.13285,0.016234,0.048121,-0.1524,0.0045377
91,-0.10927,-0.018475,-0.12207,-0.06182,-0.043044,-0.16565,-0.072978,-0.18538,-0.16025,-0.13631,-0.13334,-0.23041,-0.11975,-0.1533,-0.11559,-0.16853,-0.19508,0.012063,-0.14384,-0.22609,-0.073122,0.09206,-0.094718,-0.035563,-0.036889,-0.15035,-0.1852,-0.095021,-0.054687,-0.16535,-0.0378,-0.072893,-0.19655,-0.16052,-0.24467,-0.17115,-0.20567,-0.07121,0.018254,-0.085911,-0.31481,-0.14243,-0.13392,-0.13118,-0.26964,-0.064227,-0.014833,-0.14792,-0.0095374,0.077132,-0.12549,0.050577,-0.1877,-0.0060878,0.18464,-0.31403,0.077606,0.0049836,-0.23643,-0.10619,-0.1024,-0.050407,-0.26101,-0.25336,0.081396,-0.083249,-0.048074,-0.30837,0.010991,-0.35017,-0.21889,-0.14641,-0.095031,-0.21079,-0.034698,-0.39196,0.12264,0.12203,-0.22105,0.10672,-0.27924,0.07665,-0.094911,0.12156,0.031067,-0.24629,-0.034839,0.27903,-0.092652,-0.0085987,0.090055,1,-0.30432,0.13291,0.011416,-0.24779,0.23525,-0.040481,-0.22881,-0.024858,0.07771,0.10182,-0.028229,0.023093,-0.025519,0.22873,0.054727,-0.096561,0.28216,0.050621,-0.14292,0.0038759,-0.020698,-0.090996,-0.06671,-0.21055,0.26926,-0.1235,0.18894,-0.27286,-0.015191,0.057889,0.065136,-0.30597,-0.37089,0.21221,-0.21395,-0.0047034,-0.18097,-0.045054,0.053838,0.075518,-0.12697,0.20465,0.38792,-0.17468,0.012538,0.22878,0.07387,-0.038596,-0.12008,-0.15063,0.17838,-0.20507,-0.034972,0.21968,-0.050952,-0.0022535,-0.22059,-0.098343,0.022285,0.016398,0.10123,0.13914,0.13383,-0.11499,-0.019963,-0.087339,-0.2199,-0.069345,-0.041257,-0.092335,-0.22222,-0.14758,0.11447,0.3661
92,0.10128,0.047031,0.14551,0.067782,0.058763,0.058342,0.0018422,0.14522,0.12881,0.22327,-0.045525,0.30322,-0.06323,0.22245,0.098317,0.0038778,0.23132,0.084238,0.18818,0.10505,0.022223,0.097248,0.12241,0.11051,0.17751,0.19788,0.062892,0.071074,0.132,0.094994,0.052593,0.070204,0.097524,0.062996,0.20239,0.0026189,0.060247,0.1793,0.008341,0.093593,0.087314,0.098103,0.068349,0.067024,0.15101,0.015487,-0.0070824,0.22449,0.27074,-0.034979,0.065962,0.059678,0.031748,0.090266,0.023559,-0.034541,-0.10358,0.020023,0.01078,0.095221,0.04002,0.037582,0.14048,0.12099,0.077644,-0.031505,-0.12211,0.20855,0.13543,0.057337,0.22613,0.11486,0.18201,0.099532,-0.017683,-0.013383,0.15573,0.10182,0.17846,-0.2576,0.05368,0.065184,0.25169,0.057307,-0.0099232,0.062182,-0.06415,-0.086627,0.049004,0.15177,-0.014161,-0.30432,1,-0.11718,-0.027783,0.027284,0.11035,-0.052597,-0.23787,-0.021126,-0.087982,0.07959,-0.26204,-0.1153,-0.086792,0.083901,0.05308,-0.052175,-0.11609,0.16535,-0.045698,0.017465,0.052366,0.17189,0.27522,0.0234,-0.10481,0.07736,0.10226,0.22021,0.19652,0.083094,0.31859,-0.034461,0.019234,-0.1016,0.21084,0.0070603,0.041198,0.18902,-0.29937,-0.13949,0.030541,0.090813,-0.37813,0.043169,-0.11417,-0.17849,0.057863,0.367,-0.17153,0.27541,-0.16081,-0.090813,0.083889,-0.060474,-0.11834,0.095396,-0.0061867,0.22931,-0.088603,-0.17573,0.079571,-0.11533,-0.012276,0.1938,0.017731,-0.18915,0.033652,-0.28953,0.1279,-0.086465,-0.024588,0.32982,-0.33151,-0.1229
93,0.15353,0.20005,0.18148,0.15199,0.17563,0.21604,0.18736,0.20933,0.18429,0.20881,0.17058,0.11631,0.1583,0.18341,0.17212,0.13672,0.093975,0.2609,0.17514,0.17705,0.33081,0.2522,0.25239,0.12084,0.22085,0.13753,0.14943,0.22917,0.10893,0.1614,0.17993,0.3596,0.22377,0.30569,0.28978,0.15926,0.11148,0.27849,0.2144,0.18233,0.12621,0.00064435,0.30009,0.18155,-0.02326,0.26778,0.24021,-0.050089,-0.093631,0.13161,0.097773,0.14325,0.12773,0.13473,0.095296,0.0072891,0.1881,0.16331,0.090248,0.0094565,0.15648,-0.096158,0.062643,-0.027687,0.11254,0.22527,-0.021542,-0.27015,0.32826,-0.13511,-0.055547,0.21736,0.20129,-0.16812,0.27192,0.039982,-0.012781,0.27669,0.036792,0.14928,-0.11254,0.2164,0.066103,0.33306,-0.037232,0.037639,0.012388,-0.015299,0.24048,0.24464,0.32655,0.13291,-0.11718,1,0.42638,-0.081859,-0.064688,0.11819,0.057593,-0.09592,0.43668,0.013424,-0.073506,0.19363,-0.13781,0.10904,0.12735,0.13149,-0.10457,-0.14371,0.20528,-0.024823,0.44496,0.22058,0.081518,0.10231,-0.10911,-0.2476,0.14337,-0.21978,0.01784,0.1046,-0.13567,-0.24579,0.075202,0.23686,0.17152,0.12826,0.22262,-0.060269,-0.026809,0.1239,0.023564,0.083042,0.023618,-0.11949,-0.17236,0.16398,0.34168,0.0048004,0.02599,0.059669,-0.17628,-0.093017,0.081302,-0.14225,-0.14169,0.027628,0.069907,-0.078215,-0.042521,0.3061,-0.12495,-0.044696,0.09647,-0.030463,0.12668,0.014682,0.19152,-0.058221,0.10881,-0.1784,-0.17051,-0.042775,0.24798,0.12285
94,0.14307,0.12673,0.12816,0.10836,0.099663,0.13374,0.15371,0.044783,0.086587,0.1417,0.14677,0.019304,0.16197,0.14726,0.04577,0.057165,0.08032,0.054261,0.058385,0.06159,0.29553,0.13694,0.14292,-0.030584,0.097884,0.17172,0.11656,0.23481,0.0075354,0.13518,0.12693,0.301,0.11977,0.17498,0.21469,0.1152,0.082754,0.17628,0.16227,0.22802,-0.027414,-0.036569,0.21574,0.14094,0.15757,-0.087757,0.10538,0.0076925,-0.048903,0.23502,0.20763,0.27009,0.034877,0.044444,-0.0036974,-0.061764,0.18984,-0.0020436,0.20657,-0.064899,0.26673,-0.15033,0.0062635,0.078209,0.016973,0.08568,0.024147,-0.070531,0.14762,0.21227,0.15465,0.10171,-0.049234,0.069599,0.13971,-0.18598,0.032271,-0.16642,-0.052843,0.11064,-0.099862,0.070983,-0.12861,0.35301,0.056992,-0.094888,0.32214,-0.14656,-0.011913,-0.08117,0.16921,0.011416,-0.027783,0.42638,1,-0.25972,0.024862,-0.18854,0.015779,0.15887,0.20112,-0.16243,-0.043093,0.072035,-0.1388,0.12984,0.25059,0.16444,-0.14251,-0.0035625,-0.065536,0.263,0.28774,-0.015939,0.10868,0.13328,-0.065082,-0.41144,0.0077029,0.021581,-0.23516,0.1893,-0.029252,-0.053117,-0.027137,0.24764,0.18238,-0.022766,0.16651,0.033405,-0.073766,-0.087176,-0.079125,0.10341,0.11501,-0.049436,-0.012993,-0.047738,0.041799,-0.0041239,0.093309,0.0088035,-0.28123,-0.17658,0.11037,-0.19127,-0.059049,0.14276,0.22262,-0.23018,0.016416,-0.072953,-0.15172,0.029748,0.12651,0.12955,-0.040299,0.081548,0.070087,-0.059955,-0.14512,-0.24158,0.028439,-0.21566,0.24627,-0.019413
