,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
82,0.040459,-0.097122,0.077753,-0.10845,0.06572,0.086435,-0.074992,-0.081302,0.022902,-0.01502,0.012673,0.0082398,0.078284,-0.023959,-0.0018051,0.009714,-0.0089978,0.089586,0.055608,0.049222,0.07203,0.026538,0.090981,0.048389,0.10147,0.04623,-0.067654,-0.10085,-0.1425,-0.12217,0.10448,-0.038474,0.12234,-0.030189,-0.074523,-0.073806,-0.10758,-0.18975,-0.15798,-0.043965,-0.053986,-0.1057,-0.094363,-0.17398,0.12132,-0.10105,-0.018158,-0.030196,-0.1655,0.26323,0.041236,-0.11426,-0.042295,-0.09657,0.020606,-0.00083196,0.030158,-0.047378,0.10395,-0.16903,-0.13525,0.01646,-0.0701,-0.038678,-0.22927,-0.021668,-0.0050415,0.04981,0.096611,0.013241,0.061917,-0.021229,-0.22629,-0.20234,-0.067485,0.1996,-0.19944,0.10274,-0.078407,0.088785,0.12103,0.13894,1,-0.05315,-0.010569,0.16805,0.1569,-0.15628,0.0030635,-0.026124,-0.23335,-0.14107,0.043996,-0.14752,0.19198,-0.30521,-0.082789,0.20636,0.1529,-0.16474,-0.078715,-0.0087885,0.0098,0.028512,0.24148,-0.15234,-0.064326,0.066791,0.044882,0.21192,-0.20892,0.09542,-0.032837,-0.12954,0.065579,-0.021403,0.088855,0.024444,0.19067,0.013536,0.17595,-0.010707,0.21672,0.2699,0.27958,0.081312,0.23216,-0.217,0.092703,-0.1484,-0.079866,0.052749,0.012424,0.25448,-0.045595,-0.13038,-0.0056587,0.24309,0.049288,0.19982,-0.046638,-0.091751,-0.092521,0.046657,0.21224,-0.009321,-0.023548,0.13493,-0.14892,-0.076751,-0.11217,-0.039765,0.18651,0.35843,-0.082183,-0.029892,0.053348,0.060852
83,0.15129,0.29579,0.332,0.18337,0.21435,0.12231,0.28117,0.14465,0.23682,0.26484,0.26276,0.22216,0.14471,0.25531,0.20025,0.23506,0.28399,0.1598,0.17776,0.26446,0.24059,0.27293,0.22605,0.37206,0.254,0.16797,0.31488,0.17577,0.27869,0.21337,0.15106,0.12175,0.13552,0.18417,0.28611,0.070406,0.054422,0.22999,0.13858,0.45542,0.32674,0.33529,0.14092,0.16423,0.32029,0.11041,0.15344,0.061371,-0.020577,0.031063,-0.01746,0.37271,0.21955,-0.023434,0.16902,-0.012988,-0.017257,-0.06264,0.21289,0.06486,-0.36223,0.36794,0.23234,-0.097141,0.06728,0.032609,-0.24087,0.32486,0.10706,0.28664,0.2303,0.22769,0.011123,0.063594,-0.047158,0.080226,0.056241,-0.078589,0.12888,0.021777,0.049416,0.27518,-0.05315,1,-0.18911,0.15708,0.081652,0.047807,0.11831,0.13121,0.12843,0.23386,-0.14823,-0.00070438,-0.15895,-0.18489,-0.014069,0.23192,-0.081642,0.13159,-0.093204,-0.045447,-0.018352,0.079523,0.023734,0.15045,0.070437,0.34799,0.03418,0.073904,0.10157,-0.2128,-0.25723,-0.00076412,0.25584,0.07358,-0.27875,-0.23589,0.07016,0.12145,0.05478,-0.10055,0.017168,-0.030713,-0.0381,0.025742,-0.13404,0.10918,0.30796,0.14619,-0.19632,-0.17617,-0.14103,0.14807,-0.070087,0.1604,0.036526,0.3392,0.3776,-0.17199,0.11949,-0.034249,-0.14151,-0.16686,0.10631,0.049899,-0.039822,-0.0029028,0.38834,-0.079928,-0.076891,0.22059,-0.29171,0.062945,0.088199,0.0051916,-0.043946,-0.1413
84,0.04628,0.044852,0.11731,0.075436,0.051545,0.066168,0.0090351,-0.041703,0.16675,0.069238,0.053798,0.06209,0.083159,0.024527,0.031104,0.1159,0.11182,0.082246,0.022193,0.12213,0.022886,0.044862,0.14463,0.076513,0.12481,0.12042,0.015504,0.12402,0.19232,0.052516,0.11909,0.13873,0.069917,0.097819,0.016305,0.026829,0.033608,0.022734,0.11977,-0.0020316,-0.081769,0.027808,0.15479,0.13659,-0.068905,0.022946,0.323,0.068725,-0.088779,0.32652,0.14309,0.002371,0.17739,-0.032738,-0.23365,0.077062,0.097058,0.26713,0.076448,-0.017778,0.17445,-0.16145,-0.15237,0.30124,-0.17134,-0.04254,-0.018283,0.046181,0.2864,-0.12663,-0.14333,0.18131,-0.070178,-0.041064,0.14635,0.088153,0.20119,-0.048137,0.33525,0.22304,0.11143,0.11776,-0.010569,-0.18911,1,-0.099953,-0.10164,-0.11791,0.012993,-0.17204,0.11847,0.21193,0.099843,0.045828,0.024203,-0.050315,0.15241,0.035908,-0.25619,-0.050442,-0.075194,-0.21601,-0.2657,0.047925,0.29631,-0.32785,-0.14869,-0.042918,0.10464,0.072337,0.08397,0.1186,0.050462,0.090634,-0.16065,-0.092958,-0.10217,0.068084,-0.31146,-0.1886,-0.16255,0.032606,0.17541,-0.088475,0.13784,0.078112,-0.07921,-0.040572,-0.13409,-0.14842,-0.026214,0.047317,-0.079582,0.069582,0.27151,0.026973,0.018982,-0.13313,-0.15549,0.063311,0.10097,-0.021183,-0.20036,-0.23638,0.33122,-0.069681,-0.23809,-0.20924,-0.11813,0.026065,-0.0076193,0.017134,0.089219,0.014423,0.071306,-0.059004,0.072065,0.095879
85,0.19589,0.1624,0.20981,0.15508,0.2121,0.1464,0.19441,0.30184,0.29338,0.21129,0.20221,0.14085,0.14545,0.20822,0.13112,0.18145,0.1294,0.17247,0.18035,0.15268,0.1709,0.20355,0.2673,0.27227,0.33809,0.135,0.21693,0.12098,0.19789,0.16304,0.092237,0.20114,0.16769,0.19646,0.26023,0.088604,0.1345,0.19455,0.095183,0.42699,0.27799,0.071353,0.2882,0.16782,0.14168,0.24236,0.20203,0.34154,0.13038,0.17994,0.098095,0.18928,-0.023407,-0.099041,0.10881,0.15868,0.18912,-0.34042,0.32743,0.023691,-0.16158,0.23562,-0.07192,-0.22523,-0.067362,0.23011,-0.054642,0.087273,0.1693,-0.068382,0.048605,0.062602,0.065521,-0.18897,0.0035871,0.0092676,-0.18058,0.044085,-0.12665,-0.065494,0.17527,0.083907,0.16805,0.15708,-0.099953,1,-0.12702,-0.015756,-0.096096,0.096131,0.17117,-0.042957,-0.040097,0.056089,-0.0087533,-0.10959,-0.17404,0.20214,0.25921,-0.051524,0.12063,-0.080403,0.016457,0.0015729,0.24526,-0.094534,0.12648,0.25825,0.010123,0.015059,-0.074564,-0.050251,-0.049409,-0.0078288,0.021018,-0.0067136,-0.10931,0.01409,0.06343,-0.07445,0.047823,-0.027967,-0.24974,-0.095232,-0.099117,0.062544,-0.0021545,-0.19668,0.13745,-0.11475,-0.21076,0.00050618,0.044764,0.23982,0.10676,0.12311,-0.0071904,0.23598,-0.085865,-0.23549,0.32194,0.074372,-0.19518,0.21909,0.12707,0.0028979,0.19685,-0.043021,0.13325,0.12025,-0.10134,0.31706,0.27281,0.039805,0.10984,0.067819,0.13938,-0.12089
86,-0.024912,-0.040455,-0.024639,-0.052614,0.032014,-0.088833,-0.060209,-0.02689,-0.045718,-0.029975,-0.037579,-0.0084184,0.017518,0.024712,0.034965,-0.013032,0.079911,-0.012694,-0.082547,-0.026544,-0.069622,0.09366,0.11263,-0.061199,-0.07954,0.0093432,-0.069992,-0.16484,-0.040715,0.1723,-0.0057683,-0.050556,-0.17702,-0.081797,0.041043,0.008488,-0.073863,-0.19327,-0.16931,0.078676,-0.20544,0.1512,-0.077921,0.050141,0.017179,-0.031087,-0.097301,0.039645,-0.23168,0.00045933,0.056852,-0.10816,0.067901,0.059228,0.32343,-0.23411,-0.18231,-0.11066,-0.081017,-0.18157,-0.0069079,0.080342,0.26019,-0.022716,0.14636,0.056416,-0.19457,0.061984,-0.042624,0.01412,0.013688,0.094674,0.1757,-0.0257,0.058411,0.056347,0.00020323,0.15911,-0.06718,-0.014389,0.19294,0.22982,0.1569,0.081652,-0.10164,-0.12702,1,-0.070962,-0.052651,0.11954,-0.28208,0.038987,-0.024329,-0.23292,0.10683,0.17984,-0.10368,0.10092,0.0089208,-0.30526,-0.11181,0.10508,0.26361,-0.00993,-0.053543,0.21105,-0.17129,0.19189,0.082466,-0.23364,0.090237,-0.18611,-0.21675,-0.14012,-0.19757,0.046423,0.031595,0.12945,0.13152,0.071045,0.12117,0.045462,0.16002,-0.022825,0.10968,0.13777,0.017714,0.090033,-0.23754,-0.07223,-0.35764,-0.053123,0.046771,-0.14677,-0.12885,-0.03949,0.008215,-0.0049825,-0.0010199,0.17237,0.032086,0.18622,0.018588,-0.074391,0.34077,-0.064105,-0.24593,0.11022,-0.036222,0.071789,0.15916,-0.16726,0.27578,0.44197,0.026713,-0.14642,-0.2703,-0.085399
87,0.10333,-0.055939,0.074432,-0.040402,0.083465,0.018283,-0.026673,0.012386,0.0107,0.10293,0.030562,0.10747,0.051544,-0.0027883,0.093629,-0.04048,0.013481,0.07966,0.1068,-0.031951,0.086916,-0.076799,0.042366,0.0061115,-0.10765,0.076906,0.15066,-0.038303,-0.015414,-0.066907,-0.016315,0.0074435,0.14609,-0.049558,0.086465,0.17806,-0.012321,0.057079,0.028802,0.014637,0.14001,-0.05298,-0.045068,0.08112,0.15245,-0.16503,-0.057792,-0.10633,0.16279,0.0080682,0.099911,0.10664,-0.18358,-0.15258,-0.20471,0.15754,0.12468,0.14408,-0.10762,-0.14229,-0.17221,0.14789,0.11961,-0.10758,0.064767,0.12727,0.10985,0.24549,-0.10723,0.22241,-0.16704,0.068402,0.24421,0.28947,0.034545,-0.20429,-0.070203,0.28864,-0.04411,0.033335,-0.075422,-0.04066,-0.15628,0.047807,-0.11791,-0.015756,-0.070962,1,-0.15552,-0.081169,0.15192,-0.13886,-0.146,0.055629,0.024567,-0.032769,0.43056,-0.30719,-0.044431,0.24005,0.03106,0.18578,0.06185,-0.1502,0.046183,-0.091539,-0.042376,-0.10075,-0.16834,0.19036,0.16393,0.1673,-0.14412,0.17804,0.26549,-0.047523,-0.1408,0.024434,0.16196,-0.137,0.08402,-0.38359,-0.30245,-0.036254,0.090466,-0.053716,0.14791,0.07652,0.10249,-0.071237,-0.30286,0.0057379,-0.035126,0.0078555,-0.25431,0.41765,-0.20439,-0.12572,0.17699,-0.089327,-0.11508,-0.21128,-0.19348,0.097519,0.048608,0.063342,-0.22292,-0.16691,0.18555,-0.21854,0.2785,-0.04014,-0.064311,0.03888,-0.23426,0.15816,-0.06394,-0.2396
88,0.29992,0.40219,0.32892,0.32627,0.32403,0.37037,0.32914,0.28411,0.42299,0.38122,0.34325,0.25473,0.30915,0.36648,0.25485,0.39195,0.41119,0.39184,0.34212,0.49027,0.3071,0.37717,0.2723,0.36437,0.40761,0.22938,0.34605,0.38309,0.35123,0.23159,0.34252,0.30185,0.40028,0.34637,0.34682,0.30154,0.36358,0.23185,0.19425,0.18737,0.29139,0.37164,0.16937,0.10052,0.38455,0.26987,0.056737,0.19245,0.29799,0.14559,0.3808,0.23541,0.19323,0.14291,0.21909,0.1057,0.23322,0.24767,0.17575,0.20373,0.27946,0.029142,0.13306,-0.10401,0.37361,0.017244,0.25643,0.3027,0.13765,0.13345,0.031192,-0.061607,-0.036191,0.054065,0.29397,-0.0092969,-0.10844,-0.064858,0.28721,0.32087,0.074472,0.18313,0.0030635,0.11831,0.012993,-0.096096,-0.052651,-0.15552,1,0.15898,0.18018,-0.083343,-0.12322,0.088262,-0.27216,0.0091004,0.13015,0.047495,-0.089536,0.21932,0.050636,-0.18135,-0.15564,0.25536,-0.16274,0.020876,-0.00042667,-0.072933,0.073557,0.082571,0.0091547,0.14839,-0.097716,0.18849,0.15806,0.14084,0.090566,-0.15242,-0.057104,0.11008,0.061851,0.068635,0.24553,-0.22888,0.15053,-0.15073,-0.080224,0.17542,0.082329,0.023548,0.40513,0.12426,-0.051614,0.14612,0.1943,-0.030993,0.041864,0.19013,-0.063911,0.01979,-0.078746,0.16388,-0.059249,-0.20011,0.068134,-0.014724,-0.049344,-0.1577,-0.2561,-0.10349,0.054079,-0.14885,-0.13705,-0.057527,0.082912,-0.2526,0.013968,0.33656
89,0.26807,0.33554,0.36403,0.32022,0.34742,0.23556,0.35839,0.36093,0.37221,0.2448,0.30387,0.37433,0.29695,0.33425,0.30884,0.38033,0.37013,0.36202,0.32502,0.242,0.21429,0.3134,0.3763,0.36471,0.28176,0.37816,0.30666,0.15042,0.38378,0.48338,0.33002,0.31454,0.16456,0.34547,0.23782,0.23805,0.26386,0.40626,0.27872,0.26572,0.23855,0.37683,0.3741,0.26018,0.37128,0.16844,0.12065,0.23333,0.0025166,0.29175,0.24776,0.047776,0.30695,0.24208,0.01969,0.26277,0.15177,-0.14674,0.18806,0.17412,-0.095085,0.17464,0.23679,0.27482,0.16215,0.12052,0.17057,-0.093391,-0.12723,0.29281,0.21584,0.10425,0.23065,0.085881,0.25037,-0.10319,0.03614,0.10745,0.12278,0.25697,-0.03962,-0.12517,-0.026124,0.13121,-0.17204,0.096131,0.11954,-0.081169,0.15898,1,0.05837,0.018796,-0.19119,0.055838,0.056465,0.2225,0.15272,0.092998,0.015092,0.11677,0.11219,-0.16535,0.36276,0.17161,-0.014737,-0.091007,0.14279,0.47121,0.25067,0.20257,0.12669,0.27313,-0.094456,0.077615,0.12406,0.2288,-0.27838,-0.032583,0.041859,0.01356,-0.057679,-0.16605,0.29061,0.17779,0.10403,-0.16083,-0.11336,-0.05601,-0.0082761,-0.04676,0.094844,-0.027613,-0.08452,-0.18228,0.14918,-0.17039,-0.12097,-0.12191,-0.081456,0.034877,-0.036422,0.075925,0.089571,0.14949,-0.17884,-0.03311,0.097882,-0.23086,-0.046778,0.19233,-0.081361,0.19156,0.023003,0.16904,0.066506,-0.2809,-0.024773,0.043928
90,0.31279,0.28451,0.27034,0.32484,0.31022,0.23839,0.29713,0.34661,0.28069,0.28655,0.33257,0.31215,0.28041,0.27501,0.28928,0.36036,0.28945,0.29326,0.30996,0.27677,0.16089,0.3347,0.28806,0.36749,0.32117,0.35547,0.35942,0.37733,0.33467,0.26858,0.35612,0.33791,0.10623,0.35232,0.31005,0.35773,0.33586,0.33399,0.40958,0.18435,0.36087,0.19338,0.32127,0.036619,0.28141,0.31207,0.19555,0.048897,0.16364,-0.0086273,0.33421,0.15659,0.011462,0.04969,-0.10656,0.20131,0.23134,0.039281,0.23902,0.17486,0.060456,0.13025,0.10196,0.041923,0.33052,0.033447,0.14197,0.11512,0.12626,0.24414,0.23781,-0.11304,-0.043035,0.3088,-0.052666,0.011951,0.012361,-0.18999,0.13951,0.02685,0.069188,0.19852,-0.23335,0.12843,0.11847,0.17117,-0.28208,0.15192,0.18018,0.05837,1,-0.2036,0.018717,0.14199,-0.060862,0.0018051,0.17385,-0.03502,-0.0071731,0.16345,0.10069,-0.095196,0.14692,-0.0043323,0.14954,0.22098,0.22037,0.14137,-0.055981,0.11905,-0.055859,0.23372,-0.11062,0.087407,0.356,-0.032747,-0.093459,-0.049252,0.084196,-0.080809,0.26314,-0.25879,-0.24744,-0.15449,-0.16144,-0.38397,-0.032677,0.26943,0.070845,-0.055248,0.0337,0.28966,-0.1257,0.2671,-0.017103,0.25007,-0.089326,0.10255,0.093441,-0.14475,0.20502,-0.028563,-0.0087728,-0.20507,-0.17519,0.087536,-0.19226,-0.15738,-0.037619,-0.1252,0.25739,0.014719,-0.1328,-0.2233,-0.089894,-0.22822,-0.018637,0.14195
91,-0.094306,-0.037233,-0.14716,-0.12968,-0.050075,-0.10727,-0.17598,-0.2108,-0.081281,-0.10024,-0.18038,-0.15102,-0.20673,-0.084935,-0.11066,-0.092745,0.017399,-0.071942,-0.14543,-0.070674,-0.22027,0.015629,-0.11426,-0.04291,-0.16043,-0.18218,-0.1443,-0.20254,-0.037323,-0.079162,-0.22124,-0.12418,-0.12123,-0.14126,-0.081089,-0.33603,-0.19932,-0.062063,-0.091603,-0.1111,-0.25717,0.0071405,-0.11023,-0.073476,-0.12733,-0.16929,-0.010659,-0.019448,-0.044918,-0.1149,-0.1779,0.081897,-0.078138,-0.13407,-0.1954,0.14727,-0.31463,0.17774,-0.20621,0.18082,-0.1152,-0.017248,-0.11369,0.052579,-0.11303,-0.23863,-0.42231,0.090267,-0.055555,-0.05377,-0.021109,0.01437,-0.24926,-0.094047,-0.048571,-0.099616,-0.0195,-0.038146,0.10271,0.096022,0.049138,0.075198,-0.14107,0.23386,0.21193,-0.042957,0.038987,-0.13886,-0.083343,0.018796,-0.2036,1,-0.065209,-0.027072,-0.38831,-0.092183,-0.32202,0.095762,-0.30179,-0.071584,0.11916,-0.17784,-0.12279,-0.1205,0.057229,-0.32839,-0.19675,0.068012,-0.0061224,-0.018372,0.37036,-0.26142,0.02078,-0.063726,-0.17527,0.26978,-0.15765,-0.019289,-0.062835,0.10468,-0.28123,0.17432,0.092642,0.0010888,0.010753,0.14496,-0.39465,0.19126,0.059561,0.063437,-0.23361,-0.043452,-0.11518,-0.1732,0.37661,0.014294,-0.2353,-0.16302,-0.19054,-0.063378,0.19606,0.086805,0.032504,0.018468,0.21357,-0.063714,0.027461,0.092235,0.16686,0.24126,0.11928,0.17451,-0.29995,-0.070054,0.074747,-0.055884,0.0075199,-0.1768
92,0.12352,0.07224,-0.029802,0.16543,0.14205,0.021653,0.028143,0.13169,0.02817,0.039159,0.060991,0.093264,0.016826,-0.048007,0.088994,0.21713,0.1053,0.078751,0.022785,0.01607,0.25263,0.03479,-0.10013,0.0070025,0.064852,0.14268,0.12538,0.050621,0.015235,0.040789,0.12804,0.1446,0.033668,0.09595,-0.0012678,0.14113,0.10424,0.19645,0.10335,0.054582,-0.011486,0.073904,-0.015194,0.15056,0.035638,-0.0013217,0.33095,0.098027,0.0040621,0.1736,-0.1049,-0.072325,0.089072,0.23533,-0.13176,0.22797,-0.032948,0.099911,-0.13076,-0.12341,0.18659,0.018512,0.19592,-0.1422,0.041994,-0.088622,-0.11502,0.011309,-0.18288,-0.30779,-0.27632,0.13844,0.10354,-0.21867,0.03753,0.1193,-0.081789,-0.30399,-0.18394,0.0752,0.28567,-0.047322,0.043996,-0.14823,0.099843,-0.040097,-0.024329,-0.146,-0.12322,-0.19119,0.018717,-0.065209,1,-0.067984,0.14325,0.14275,-0.0057502,0.18991,0.0044557,0.038856,-0.11368,-0.099225,0.31763,-0.13596,-0.2081,-0.088946,-0.023068,-0.079588,0.10117,-0.085432,-0.07839,0.20404,-0.20861,-0.1649,-0.1528,-0.23817,0.33969,0.13428,-0.19098,-0.070111,-0.1776,0.29832,-0.088434,0.12228,-0.10387,0.20188,-0.091272,-0.09866,-0.043136,0.12894,0.096021,0.33151,-0.12605,0.10345,-0.1863,0.08277,-0.054788,-0.15495,0.26231,0.13477,0.082619,-0.070689,0.14294,-0.076278,0.12854,-0.0086929,0.15536,-0.070428,-0.25201,0.25043,0.19999,0.025416,0.025289,-0.26808,0.22995,0.14855,-0.0093704,-0.054355
93,0.27237,0.15508,0.15396,0.029423,-0.0052944,0.089223,0.18616,0.20333,0.17496,0.18069,0.16676,0.18985,0.21021,0.23916,0.025769,0.13383,0.0060873,0.27439,0.12537,0.12646,0.27937,0.14253,0.069186,0.21043,0.14377,0.14716,0.21291,0.29985,0.17549,0.14239,0.13742,0.2571,0.2667,0.27813,0.15386,0.076108,0.12148,0.077711,0.03441,0.19329,0.1021,0.21625,0.29326,0.026316,0.063188,0.14411,0.13954,0.063147,0.092988,0.15789,0.17717,0.15581,0.10949,-0.094921,-0.0075411,0.07673,0.11053,-0.082108,-0.065857,0.10213,-0.12051,0.1503,0.10078,-0.017241,-0.035304,0.20301,-0.1057,-0.037597,0.34137,0.34536,-0.025116,0.051378,-0.051797,-0.025112,0.01572,0.024039,-0.014826,0.13816,-0.12183,0.31551,-0.35613,-0.22686,-0.14752,-0.00070438,0.045828,0.056089,-0.23292,0.055629,0.088262,0.055838,0.14199,-0.027072,-0.067984,1,-0.10794,0.066206,-0.014574,-0.24302,0.07197,0.19676,-0.032015,-0.18338,-0.023179,-0.017812,0.23144,0.060082,0.014038,-0.1207,0.12731,0.32695,-0.20057,-0.051191,0.32289,0.010588,0.080774,-0.057904,-0.11025,-0.26735,0.18306,-0.17074,-0.011398,0.079563,-0.043041,0.11055,0.21366,-0.13764,0.016451,0.095009,0.34234,-0.12359,0.21983,0.34459,-0.054714,-0.085192,0.24063,0.051627,-0.1366,-0.2071,0.12854,-0.28551,-0.2548,-0.030003,-0.036439,-0.12525,0.019106,-0.18217,0.033444,-0.30148,0.094214,0.27624,0.076523,0.022085,0.063548,-0.073536,-0.060801,-0.1957,0.058015,0.091762
94,0.023638,-0.013427,0.088784,0.047315,-0.0019935,0.063151,0.066039,0.065738,-0.058265,0.12405,0.11671,0.0406,0.076846,-0.063018,0.087845,-0.11261,0.018592,0.079671,0.073266,-0.047619,0.2001,0.031453,0.13847,-0.0051173,0.0091266,0.037717,0.028552,-0.033876,-0.044345,0.033545,-0.010578,0.11173,-0.026986,0.021904,0.017165,0.19132,-0.070584,0.14356,0.070435,-0.019784,0.093405,-0.012459,0.015931,0.062083,0.1302,0.09324,0.13921,-0.010104,0.022279,0.15231,-0.098529,-0.2144,-0.18304,0.14631,0.0047208,-0.018006,-0.1255,0.08371,-0.099791,-0.043873,0.12545,0.2846,0.047774,0.064606,-0.21285,0.037094,0.016261,-0.084108,0.23016,0.023852,0.1022,0.062562,-0.0059647,-0.023635,-0.0081873,-0.050786,-0.00912,0.082264,-0.040829,0.059221,0.061615,0.039046,0.19198,-0.15895,0.024203,-0.0087533,0.10683,0.024567,-0.27216,0.056465,-0.060862,-0.38831,0.14325,-0.10794,1,-0.17478,0.075006,0.092313,0.12482,0.058526,0.14721,-0.0022061,0.24916,-0.29326,0.10056,0.064239,0.11854,-0.23194,-0.040916,0.046977,-0.11538,0.099555,-0.07511,0.20976,0.005525,0.0013214,0.13817,0.19041,0.038709,-0.1078,0.044343,0.067891,-0.043648,0.088835,-0.14018,-0.16735,0.12194,-0.47878,-0.069533,-0.10715,-0.13674,0.016288,0.075786,0.090782,-0.42808,0.17596,0.050578,-0.19638,0.23925,0.10608,0.10101,0.010426,-0.13846,-0.10568,-0.007886,-0.12066,0.02152,-0.070195,-0.09967,0.054994,-0.18621,-0.064387,0.028683,0.1666,0.19442,0.12823,0.05028,-0.010134
95,-0.0072206,-0.008896,-0.10378,-0.11544,-0.096987,-0.064096,-0.033615,-0.036882,-0.017578,-0.085352,-0.050207,0.10502,0.018864,-0.16324,-0.07999,0.060332,-0.065449,-0.030642,-0.082796,-0.1554,-0.088421,-0.069937,-0.04611,-0.10892,-0.11524,-0.15747,0.035244,-0.066428,0.033173,0.10504,0.069819,0.020899,-0.04431,-0.087703,-0.048792,-0.026038,0.051881,-0.03339,0.017793,-0.021984,-0.14062,0.008922,-0.0024745,0.062693,-0.078857,0.032784,0.067256,0.084964,-0.12339,0.041909,0.296,-0.22443,0.15146,-0.098188,0.14979,-0.095384,-0.22896,-0.31561,-0.11941,-0.16682,-0.11556,-0.12526,0.052194,-0.0026207,0.071546,0.20385,0.053849,-0.09224,-0.20919,-0.10315,-0.17013,0.0063142,0.076938,-0.26555,0.12583,0.0087397,0.23281,-0.26468,-0.017812,-0.17,-0.10253,-0.021958,-0.30521,-0.18489,-0.050315,-0.10959,0.17984,-0.032769,0.0091004,0.2225,0.0018051,-0.092183,0.14275,0.066206,-0.17478,1,-0.003917,-0.097522,0.089013,-0.060464,-0.089238,0.1248,0.1351,0.12272,-0.21752,0.26775,-0.059756,0.0090418,-0.22366,-0.18725,-0.018382,-0.11199,0.0098408,0.014255,-0.11371,0.14707,-0.035009,0.059264,0.0035999,-0.21754,-0.041112,-0.091624,0.097388,0.07067,-0.16911,0.1175,-0.11024,0.16372,-0.29634,-0.026626,0.11544,0.16786,-0.0056913,-0.26739,0.027112,-0.27448,-0.11791,-0.19573,-0.17428,0.1641,-0.020555,0.095527,0.13348,0.03934,-0.28873,-0.2467,-0.11835,-0.18265,0.024303,0.025108,0.12784,-0.222,0.012507,0.11594,-0.27593,-0.070045,-0.16566,0.14523
96,0.17069,0.10138,0.17393,0.15784,0.19115,0.027105,0.17198,0.086057,0.13197,0.15967,0.15123,0.09978,0.2079,0.1181,0.19209,0.12258,0.15947,0.23002,0.14392,0.19094,0.19619,0.010471,0.10364,0.11927,0.13996,0.31198,0.18206,0.20031,0.18963,0.10463,0.068921,0.070868,0.27458,0.22346,0.12546,0.31148,0.25249,0.13212,0.18065,0.029346,0.21724,0.14767,0.13794,0.15289,0.32697,-0.084746,0.10186,-0.048902,-0.06233,0.14814,0.10544,-0.036901,0.22019,0.017131,-0.11277,0.21248,0.15909,0.17454,-0.056342,-0.21733,0.23963,0.058842,0.05992,-0.052246,0.058352,-0.014005,0.22399,0.13903,-0.15414,0.20843,0.025427,-0.0025531,0.32831,0.22793,0.2133,0.055135,-0.054326,-0.023076,0.089972,0.13197,-0.23465,-0.12916,-0.082789,-0.014069,0.15241,-0.17404,-0.10368,0.43056,0.13015,0.15272,0.17385,-0.32202,-0.0057502,-0.014574,0.075006,-0.003917,1,-0.058088,-0.044132,0.26161,-0.2322,-0.070159,0.099796,0.030862,0.096065,-0.037243,0.15351,-0.0047069,-0.095958,0.12206,0.0041481,0.21837,-0.24237,0.34229,0.095972,-0.22349,-0.10993,0.11055,-0.14656,0.11235,-0.09974,-0.2327,0.027053,-0.14062,0.0076198,-0.056662,0.19389,-0.12909,0.049909,-0.11324,-0.045717,-0.086167,-0.24218,-0.031017,-0.038015,0.28131,0.098111,-0.058896,0.099313,-0.037059,-0.034118,-0.051698,-0.19216,0.11646,-0.021804,0.40388,0.051231,-0.29309,-0.12568,-0.25077,0.077286,-0.079544,0.038562,-0.069948,-0.055082,-0.014943,0.12413,-0.14605
