,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
97,0.12679,0.1007,0.16644,0.14324,0.10745,0.18918,0.18834,0.11131,0.047568,0.046372,0.0225,0.14222,0.14194,0.10394,0.22363,0.14482,0.17575,0.059086,0.09196,0.15517,0.15705,0.10037,0.2236,0.12143,0.11159,0.1553,0.031597,0.055474,-0.1094,0.13003,0.13577,0.11934,0.12991,0.16772,0.29135,0.16079,0.33251,0.18518,-0.039665,0.11453,0.19909,0.23138,0.11965,0.12479,-0.017951,0.014016,0.2405,0.029639,-0.087512,0.23686,0.20142,0.20571,-0.035403,0.1576,0.20185,0.20938,0.077259,0.18157,0.12472,0.06196,0.013536,-0.051322,0.0032585,0.048377,0.071174,0.20321,0.20919,-0.061224,0.023009,-0.042291,-0.11415,0.14911,0.076578,0.24445,0.17365,0.0091152,0.054859,-0.02448,0.087077,-0.08575,0.1518,-0.16344,0.062469,0.18063,-0.17614,-0.1471,-0.15926,0.030738,0.038565,0.13493,0.46269,0.0051498,-0.28353,0.00052346,-0.12739,-0.0896,-0.17585,1,0.037501,-0.12841,0.0087317,-0.14178,-0.038459,-0.10715,-0.072177,-0.0077651,-0.17194,0.31364,-0.064439,0.036303,0.22076,-0.046587,0.078084,-0.16906,-0.015618,-0.17235,0.04391,0.07974,-0.080408,0.023961,0.16283,0.11138,0.096631,-0.029203,0.068289,0.081433,0.02886,0.1282,0.10379,-0.17204,0.24308,-0.18015,-0.1439,-0.090978,0.14931,-0.38412,0.13316,-0.20102,-0.13687,0.099171,-0.12435,0.017268,0.17806,0.1243,0.097563,-0.1948,0.014441,-0.017212,-0.013597,0.31713,0.079493,-0.042952,-0.11582,0.094613,0.21351,0.11488,0.23245,0.26879,-0.15824,0.21488,-0.12861,0.080069,-0.020127,-0.0067701,0.086803,0.1007,-0.12879,-0.10175,0.084919,-0.0052842,0.1559,0.24989,-0.1734,-0.040263,0.00086443,-0.070483,-0.067953,0.28148,0.019303,-0.035598,0.059529,-0.057584,-0.16528,0.17981,0.047154
98,0.48823,0.42878,0.42625,0.43989,0.40739,0.4268,0.45817,0.38891,0.37559,0.39742,0.3803,0.39579,0.3875,0.41558,0.45867,0.4808,0.456,0.40161,0.48859,0.41076,0.48959,0.47194,0.49877,0.25005,0.50386,0.43706,0.42836,0.41447,0.52134,0.44283,0.36429,0.3975,0.32419,0.51818,0.30039,0.40425,0.40396,0.23667,0.31713,0.48695,0.42011,0.36852,0.34489,0.45352,0.2924,0.35362,0.36845,0.47625,0.43926,0.29415,0.43189,0.47974,0.30203,0.47779,0.32568,0.36784,0.29956,0.43406,0.46504,0.30329,0.26769,0.16199,0.4105,0.379,0.2432,0.23288,0.15013,0.13097,0.0037452,0.37248,0.21173,0.26701,0.24865,0.27421,0.35536,0.094824,-0.018601,0.30338,0.079451,0.46666,-0.33954,0.079037,0.23044,0.25406,0.28954,0.077637,0.17596,-0.1045,0.38356,-0.029288,0.30957,0.085872,-0.025994,0.081982,-0.006349,0.036895,-0.10409,0.037501,1,0.19399,0.02242,0.016364,-0.015471,-0.003267,-0.056281,0.066848,0.24805,0.17755,-0.0051255,-0.070845,-0.028426,0.068687,0.11773,0.21369,-0.055718,-0.06534,0.076431,-0.21041,-0.0067569,-0.13297,0.070465,-0.12562,0.36526,-0.38316,-0.17963,0.29653,0.078248,0.02482,-0.17909,-0.02576,-0.06426,0.18847,-0.047096,0.18991,-0.10836,-0.0053779,0.023036,-0.073379,0.045033,-0.078633,0.017904,-0.19857,0.14624,-0.010988,0.12849,-0.042104,0.1428,0.15602,0.093607,0.19266,0.24711,0.020685,-0.14221,-0.30491,-0.16564,0.19316,0.10183,0.015485,-0.17674,-0.020454,0.15024,-0.050056,0.030851,-0.30443,-0.041954,-0.39932,0.020641,0.35927,0.22608,-0.14925,0.063825,0.26859,0.21844,0.036055,-0.19778,0.017095,-0.22331,-0.064331,-0.19841,0.13711,-0.04331,-0.17551,0.0093898,0.17622,0.045622
99,0.0040796,0.041683,0.010348,0.037053,-0.015466,0.024801,0.072834,0.022635,0.15612,0.057932,0.15861,0.10034,-0.041557,0.12796,-0.047021,0.04287,0.08375,-0.015217,-0.072424,-0.00051351,-0.022501,0.011128,0.18139,-0.13019,0.12398,0.024252,0.15388,0.072072,0.17984,-0.05527,0.1191,0.065255,0.072848,0.0092237,0.10504,-0.12772,0.10019,-0.039757,0.064915,0.043938,-0.12786,-0.0019733,-0.019541,0.09019,0.10522,-0.15203,-0.045748,0.045717,0.24429,0.14628,0.031823,-0.059827,-0.099674,0.061432,0.085322,0.03325,0.26253,0.0082767,0.17024,-0.037074,0.040107,0.18666,0.19504,-0.093677,0.15032,0.019766,0.039578,-0.15818,-0.038103,0.15223,-0.20593,0.11461,0.18758,0.13903,0.215,0.081105,-0.13238,-0.08004,-0.096587,0.22518,-0.16061,0.22217,0.047872,0.07957,-0.0093778,0.19307,0.12054,-0.14943,-0.090396,-0.048168,0.10365,-0.15463,-0.042799,0.084845,-0.14193,0.17716,0.1786,-0.12841,0.19399,1,-0.020926,0.022262,0.18526,0.18139,-0.37092,0.12211,0.023015,-0.32644,-0.15327,-0.0011942,0.10189,0.026752,0.079701,0.05068,-0.1571,0.0067683,-0.066239,-0.29649,0.032863,-0.19077,0.21043,-0.19034,0.13007,-0.08465,-0.012415,-0.058086,-0.0074764,-0.015034,0.18697,-0.15514,0.014648,0.15906,0.060528,0.098848,-0.27829,-0.27997,-0.051006,0.28149,0.070008,0.11765,-0.098639,-0.22421,0.037929,0.021545,-0.066922,-0.013579,0.025,0.28174,0.16846,0.34353,-0.035167,0.13443,-0.20179,-0.1343,0.088511,-0.1419,-0.0046982,-0.11477,-0.025706,0.26566,0.081329,0.1758,0.10987,-0.31922,0.17965,0.12075,0.088934,0.025062,-0.065318,-0.21441,-0.26313,0.054362,-0.18212,-0.15759,-0.1466,0.10632,0.11214,-0.13334,-0.20086,0.042214,-0.17016,-0.33451,0.11044,-0.051882,-0.14388
100,0.081677,0.22228,0.28956,0.15537,0.22773,0.15093,0.20498,0.21187,0.24388,0.26512,0.30497,0.23773,0.27729,0.24447,0.26206,0.30506,0.27004,0.21485,0.27648,0.34485,0.21106,0.24817,0.16118,0.21304,0.16503,0.15764,0.33398,0.35478,0.18323,0.1381,0.22525,0.2027,0.073168,0.2555,0.2193,0.23996,0.19387,0.063732,0.30542,0.29878,0.17759,0.24065,0.26652,0.080383,0.12316,0.13366,0.3471,0.22201,0.17481,0.025566,0.32427,0.38238,0.050433,0.2505,0.29309,0.17465,0.053574,0.060675,0.26881,0.014536,0.21973,0.24149,0.23219,-0.069104,0.096041,0.27711,0.24242,0.22858,0.31646,-0.058225,0.016784,-0.050194,0.1618,0.33992,0.092302,0.25704,0.036254,0.24961,0.25446,0.15522,0.16016,0.19516,-0.038803,0.13046,-0.020392,0.087508,0.03184,-0.060934,-0.085669,0.20095,0.086315,-0.014348,-0.28912,-0.14338,0.16691,-0.31756,0.047373,0.0087317,0.02242,-0.020926,1,-0.09426,-0.3272,0.090244,-0.07176,0.094432,0.049595,0.095599,0.15983,0.026733,0.056235,0.16002,0.10242,-0.0013543,-0.047934,0.07731,-0.20244,0.065855,0.048123,-0.29006,-0.27512,0.22805,-0.042924,-0.00013558,0.22147,-0.10425,0.11395,-0.17332,0.095923,-0.23665,0.22393,0.21276,0.19113,0.21382,-0.32645,-0.034089,-0.26658,0.17689,-0.11214,0.0090091,-0.13302,0.2769,0.075201,-0.18732,-0.22376,0.013547,-0.036874,0.032894,0.11735,-0.22008,-0.13228,0.36968,0.032668,0.1133,-0.26211,-0.01075,0.13829,0.19326,-0.12226,-0.060699,0.16049,-0.23096,-0.021224,-0.10032,-0.17246,-0.071327,-0.049624,0.096854,-0.14887,-0.024527,-0.2489,0.1002,0.29229,-0.064389,-0.12713,-0.071255,0.10548,-0.017893,-0.041332,-0.036422,0.09767,-0.085037,0.1744,0.10139,-0.066585
101,0.17304,0.074879,0.09663,0.066165,0.05753,-0.042909,0.068986,0.25082,0.065157,0.056544,0.075631,0.14331,-0.0077495,0.11147,0.11634,0.015037,0.068205,0.045056,0.10049,0.0053198,0.17384,-0.031832,0.15738,-0.025128,0.085161,0.029237,-0.0016166,0.11528,0.039053,0.097623,0.11664,0.13281,0.032493,0.057825,-0.026747,0.010829,0.13604,0.14212,0.0019846,0.040857,-0.038937,-0.05251,0.07528,0.081229,0.21069,0.088048,0.090822,0.18151,0.24238,0.14099,0.021542,-0.093944,0.11526,0.073832,-0.064929,-0.034621,0.24044,-0.10314,-0.065192,0.025848,-0.081684,-0.043806,0.16568,-0.13079,-0.047521,-0.0084876,-0.0075946,0.23744,0.012287,0.23914,0.21596,0.16758,-0.0050742,0.097209,0.19933,0.097916,0.31619,-0.16545,0.20509,0.01783,-0.037453,-0.051924,0.064481,0.12191,-0.018697,-0.071696,0.2154,0.057727,-0.064323,-0.1436,0.11695,-0.041176,-0.20234,0.20989,0.12364,0.08998,0.1054,-0.14178,0.016364,0.022262,-0.09426,1,0.15639,0.10318,0.20631,0.34665,0.15455,0.28904,-0.039224,0.037332,-0.15419,0.026485,-0.063373,0.12307,0.16418,-0.17199,-0.11463,0.16446,-0.033604,-0.17395,-0.024645,-0.077335,-0.11211,-0.068383,-0.17349,0.041466,-0.22755,0.17729,-0.089661,0.11455,-0.12067,-0.035662,-0.16601,0.096809,-0.075432,0.12992,0.30758,0.030736,-0.12135,0.04052,0.20145,0.12901,0.033354,0.15636,-0.11398,-0.32046,0.20529,0.12166,-0.019348,-0.26661,0.14371,-0.33172,-0.32877,0.021792,0.046731,0.32115,-0.11621,-0.10724,0.019338,-0.076268,0.12671,0.116,0.10822,0.089484,-0.020344,-0.21955,-0.09593,-0.14098,0.055823,-0.0052156,0.13251,-0.037752,0.051536,-0.026514,0.087206,0.08907,-0.20933,-0.040604,0.11744,0.32854,-0.25728,0.12949,0.18449,-0.10755,-0.25144
102,-0.27653,-0.32985,-0.22726,-0.26816,-0.26199,-0.16449,-0.27098,-0.1565,-0.22468,-0.22231,-0.26693,-0.22752,-0.44158,-0.28249,-0.37456,-0.3458,-0.28992,-0.27419,-0.22056,-0.2437,-0.29924,-0.34085,-0.15095,-0.34668,-0.20598,-0.286,-0.17157,-0.31862,-0.25665,-0.17982,-0.25329,-0.21124,-0.3272,-0.26009,-0.17418,-0.42774,-0.26289,-0.13412,-0.19336,-0.12826,-0.19315,-0.15637,-0.19419,-0.19119,-0.19673,-0.23168,-0.20472,-0.17617,-0.19614,-0.13075,-0.25123,-0.37993,-0.14122,-0.080551,-0.19122,-0.43846,0.0011869,-0.21328,-0.21357,-0.024138,-0.27556,0.051413,-0.10139,-0.034311,-0.083824,-0.12466,-0.25468,-0.08979,-0.0042013,-0.10453,-0.14998,-0.20589,-0.06556,0.064136,-0.17391,-0.11716,-0.040337,-0.0027727,-0.32315,-0.28843,-0.16617,-0.32277,0.045623,0.023997,-0.25053,0.23938,0.10627,0.08001,-0.070076,-0.26352,0.075291,-0.071727,0.10239,0.17935,0.12478,0.18264,0.043541,-0.038459,-0.015471,0.18526,-0.3272,0.15639,1,0.075137,-0.054648,0.074129,-0.046365,0.0013794,-0.29225,0.098667,-0.0074472,0.14133,-0.22717,0.0075696,0.040544,-0.046862,0.26228,-0.039443,-0.022632,0.14146,0.071581,-0.19373,-0.074605,-0.094088,0.18667,0.016473,-0.10548,-0.2843,0.053547,0.070472,0.098419,-0.20652,-0.084678,0.016117,-0.10743,-0.026586,0.16342,-0.067073,0.055578,0.13067,0.095731,0.0029515,-0.2443,0.29282,-0.0098955,-0.21032,-0.14721,0.17924,-0.073139,0.079463,-0.12011,0.13803,0.14456,-0.079571,0.1574,0.063161,0.12879,0.053314,0.1367,0.07552,0.013665,0.075413,0.11781,-0.20155,0.028447,0.24078,0.14553,-0.17798,-0.052411,0.091406,0.0032096,-0.27044,0.029799,0.36748,-0.05831,0.21657,-0.19376,0.20531,-0.043916,0.22428,-0.044996,0.027043,0.056565,-0.078509,0.061918
103,0.052363,-0.017122,0.038311,0.0036876,0.035818,0.028688,0.10256,-0.041018,0.057506,0.14898,0.039827,0.028564,0.051971,0.041668,0.10677,0.065813,0.079812,0.041404,0.11636,0.13158,0.058886,0.006793,0.07451,0.072411,0.070172,0.070629,0.060532,0.11843,0.12101,-0.01197,0.035632,-0.00011818,-0.051692,-0.046936,0.16697,-0.030785,-0.082605,0.054074,-0.091562,0.12395,0.012376,0.17149,0.00030813,-0.11958,0.16347,0.069986,0.045225,0.053665,0.00040554,0.066431,0.068237,-0.087511,0.10129,0.077935,-0.083975,0.080611,0.1952,-0.25503,0.1061,0.17207,-0.16394,-0.1693,0.34103,0.30726,0.034219,0.043322,0.0626,-0.19,0.2786,0.10914,0.020393,-0.0043886,0.046549,0.020252,0.11744,0.20351,0.03028,-0.057836,-0.037531,0.13216,-0.062597,0.15753,-0.12832,0.10825,0.23877,0.19243,0.17224,-0.14706,-0.13334,0.17609,0.03261,0.034759,0.0057546,0.18474,0.11388,0.029874,0.23039,-0.10715,-0.003267,0.18139,0.090244,0.10318,0.075137,1,-0.2518,0.13396,0.056289,0.15992,-0.030587,-0.15671,0.2486,0.11644,-0.29561,-0.0054328,-0.045773,-0.0025756,-0.063702,-0.14955,-0.068609,-0.0009439,0.17437,0.020699,0.37967,0.12188,-0.0033565,0.12254,-0.086834,-0.22697,0.19537,0.12102,-0.31866,0.068913,0.13558,-0.14505,-0.20109,0.013154,-0.096808,0.39626,0.066551,0.079078,-0.067289,0.35233,-0.050311,0.074744,-0.16735,-0.12007,0.19991,-0.024412,-0.26546,0.13394,-0.21478,0.13655,-0.088606,0.12993,-0.065383,0.049795,0.12666,-0.15959,-0.025585,0.0070901,-0.048342,0.10953,-0.0032839,0.029269,0.12941,-0.31934,-0.086604,-0.081993,-0.16578,-0.027745,-0.092958,-0.0032753,0.041824,-0.019368,0.21526,0.064423,-0.19087,0.10701,0.018938,0.19084,0.02832,-0.32017,0.0091855,-0.21474,0.086865
104,-0.056721,0.0017155,0.099072,-0.011366,0.039042,0.077813,-0.086321,0.18608,0.0035742,0.031447,0.05656,-0.023695,0.057892,-0.088473,0.013563,-0.06032,-0.078336,0.087496,-0.0054385,-0.053906,0.12542,0.040405,-0.061479,-0.036976,0.0010139,0.065322,-0.099353,-0.10218,-0.064309,0.053646,-0.083594,-0.12127,-0.078586,-0.08179,0.059133,0.17097,-0.039891,0.021125,0.10433,-0.12152,-0.006869,-0.07909,0.028334,-0.10285,-0.013804,0.10085,0.16364,-0.14425,0.062002,-0.17221,-0.1287,0.028593,-0.16967,-0.015563,-0.0029857,0.11569,0.048255,0.059411,0.064118,0.018276,-0.10581,-0.027742,-0.14813,-0.095833,-0.065805,-0.074273,-0.011645,0.17233,-0.25503,-0.23352,0.2836,-0.12306,-0.060951,0.15905,0.045912,-0.10532,0.14465,-0.21731,0.052693,-0.14682,0.24918,-0.22188,0.032333,-0.0026052,-0.073097,-0.16274,0.097529,0.19943,0.26536,0.010472,-0.026282,0.013457,0.064438,-0.040619,-0.012214,-0.1453,0.14474,-0.072177,-0.056281,-0.37092,-0.07176,0.20631,-0.054648,-0.2518,1,0.19794,-0.085266,0.33343,0.13787,0.25858,-0.2185,-0.099536,0.1182,0.11123,0.14012,0.26389,0.092541,0.23406,-0.22538,0.13572,0.045363,0.10729,-0.23207,0.041975,0.11052,-0.1687,-0.22928,0.01219,0.1619,0.20198,-0.028922,0.077966,-0.37137,-0.1339,0.16773,-0.017096,0.16219,-0.49424,0.012828,-0.11751,-0.16465,0.17382,0.21446,0.24447,0.33751,0.0069274,0.077656,0.11081,0.10485,-0.22838,0.028633,-0.1779,0.032151,-0.20018,-0.01067,0.22191,-0.027448,0.038743,-0.026076,-0.051992,-0.054261,0.014623,-0.03979,0.13115,-0.21723,-0.17335,0.27945,-0.037583,0.24342,0.087888,0.030159,-0.16938,-0.11648,0.030765,0.17252,0.008321,-0.22416,0.11613,-0.20479,-0.051005,-0.020559,0.28897,-0.0097397,-0.104,0.24288
105,0.013067,-0.020315,0.073493,0.13435,0.10834,-0.0033088,-0.033951,0.14177,0.029465,0.044859,0.11282,0.11027,0.13554,-0.051563,0.0011569,0.060354,0.034022,0.062899,0.09153,0.049632,0.15396,0.026219,0.017433,-0.028921,0.056556,0.068055,0.049665,0.09272,0.10751,-0.034787,0.14474,0.11583,-0.072254,0.087526,-0.053556,0.036198,0.23153,0.18644,0.19671,0.090878,0.14159,0.1255,-0.022808,0.16444,0.045832,0.076953,0.23928,0.10015,0.11291,0.17839,0.12711,-0.090973,0.018483,0.052572,-0.23994,0.22385,0.2056,0.14164,0.20311,0.22336,0.012095,0.052374,-0.050904,-0.12276,0.1528,0.15463,-0.137,0.0050125,0.14541,0.037585,0.0040935,-0.025221,0.35994,0.25324,-0.16015,0.070536,0.12865,-0.076932,-0.21505,0.032279,0.079292,0.17105,-0.2036,0.038677,-0.17923,0.12527,0.047128,-0.12488,0.10958,-0.053147,0.23872,-0.032167,-0.28617,0.13126,0.043346,0.13327,0.1999,-0.0077651,0.066848,0.12211,0.094432,0.34665,0.074129,0.13396,0.19794,1,0.1144,0.31897,0.16445,0.053481,-0.18025,-0.26888,-0.14154,0.22801,0.11019,-0.21566,0.018322,0.13495,-0.17608,-0.12713,0.20128,-0.082714,0.11253,0.066811,0.053646,-0.26732,-0.26982,-0.046386,-0.044542,0.13869,-0.13323,-0.0078304,0.044215,0.1502,-0.07416,0.027818,-0.0060586,-0.053542,0.0383,0.066969,-0.13895,-0.13325,0.099809,0.34292,0.0031106,-0.16584,0.32662,0.021367,0.046522,0.079976,0.18708,0.028201,-0.32383,-0.17271,0.28627,0.045261,-0.065761,-0.052035,0.033757,-0.039326,-0.055888,-0.017083,-0.10003,-0.11523,-0.26768,-0.081787,0.068352,-0.30102,0.027603,0.10786,-0.16068,-0.11463,0.070052,0.095025,-0.012985,-0.089671,-0.088897,0.19471,-0.040722,0.17187,0.053304,-0.15209,0.23502,-0.17138,-0.017372
106,0.23301,0.24134,0.17992,0.26422,0.3348,0.14598,0.26135,0.31953,0.2223,0.26908,0.24072,0.20032,0.23103,0.27968,0.25827,0.20985,0.41929,0.42664,0.26218,0.2158,0.19517,0.23373,0.31587,0.17701,0.23591,0.28411,0.21107,0.3103,0.28643,0.12044,0.27038,0.36958,0.063954,0.28346,0.085347,0.14029,0.35226,0.31939,0.19356,0.3609,0.15856,0.20222,0.282,0.32805,0.20534,0.21937,0.13629,0.3128,0.12869,0.27569,0.16817,0.20685,0.40727,0.25936,0.19347,0.28953,0.1502,0.13554,0.21642,0.11527,0.074659,0.17124,0.18766,0.23783,0.2253,0.14648,-0.00023416,0.10003,0.22403,0.2254,-0.095444,0.042875,0.14272,0.095293,-0.041993,0.28668,0.041995,0.41383,-0.087596,0.28483,-0.08381,0.0095496,-0.1289,-0.17609,0.20155,0.37841,0.18078,0.0073288,0.21079,0.031525,0.07862,0.023454,0.17017,-0.059981,0.070409,0.015365,0.04327,-0.17194,0.24805,0.023015,0.049595,0.15455,-0.046365,0.056289,-0.085266,0.1144,1,0.078457,-0.016263,0.026906,-0.24059,-0.033335,-0.09743,0.34839,0.034194,-0.30027,-0.18536,-0.17499,0.21225,-0.12635,0.075009,0.011444,-0.018402,-0.027553,0.01278,0.083612,0.16602,-0.092559,-0.20629,-0.085091,-0.0093525,0.35029,0.0024547,0.06354,0.014713,-0.0509,-0.12635,-0.0097467,0.018653,-0.34357,0.023561,-0.0099846,0.069069,-0.24092,-0.1388,0.058362,0.27219,0.18656,-0.11361,0.041353,0.24762,0.13585,0.046684,-0.064064,-0.05964,0.20899,-0.2154,0.14077,0.0025716,-0.24384,0.16211,0.26079,0.017388,0.094495,-0.049803,0.14397,-0.0068931,-0.11348,-0.16963,0.16223,0.094832,0.092949,-0.042474,0.13357,0.031631,0.079978,-0.1691,-0.34218,0.068223,-0.012488,0.10139,-0.23101,0.070288,-0.02424,-0.32071
107,0.26549,0.16777,0.19911,0.12731,0.22798,0.20751,0.17146,0.23554,0.10173,0.1504,0.11232,0.072487,0.2075,0.13077,0.25468,0.089392,0.10031,0.14853,0.20992,0.18378,0.2347,0.070808,0.13971,0.086392,0.15369,0.20544,-0.023109,0.086794,0.077441,0.20342,0.052695,0.27576,-0.033408,0.17785,0.19501,0.26337,0.15594,0.21737,0.04873,0.19378,0.29179,0.25829,0.16037,0.2084,0.069521,0.20651,0.217,0.15975,0.17782,0.10606,0.12279,0.15025,-0.027873,0.13653,0.077459,0.21964,0.25506,0.032508,0.14535,0.027394,-0.078888,-0.039493,0.038647,0.10499,-0.026235,0.16013,0.17754,0.10167,0.11713,0.073128,0.24496,0.14973,0.010208,0.16039,-0.01672,0.27799,0.19335,0.13784,0.14451,-0.080846,-0.057806,-0.0057771,0.14844,0.1189,0.041243,-0.027686,0.002281,0.032297,0.074951,0.11947,0.3691,-0.074288,-0.2587,-0.12411,0.061356,-0.083521,-0.0011102,0.31364,0.17755,-0.32644,0.095599,0.28904,0.0013794,0.15992,0.33343,0.31897,0.078457,1,0.20467,-0.26775,0.18132,-0.040078,-0.084167,0.10991,0.32915,-0.045021,-0.04824,0.36741,-0.22278,0.13634,0.11472,0.029506,0.030977,0.14627,0.0074794,0.39753,-0.13954,0.17638,-0.13234,0.0032126,0.24138,0.0090923,0.048129,0.0404,-0.029094,-0.020975,0.10978,-0.081978,-0.10599,-0.16631,-0.20248,0.23378,0.25632,0.20005,0.11319,-0.20345,0.25494,0.18225,0.021167,0.030359,0.17675,-0.025268,-0.014577,-0.17042,-0.19565,0.33255,-0.084634,0.14684,0.10418,-0.10095,0.11123,-0.06427,-0.026332,0.14078,-0.21325,-0.20031,0.052233,-0.21871,0.18957,0.15958,0.016181,0.12701,0.043842,-0.15931,-0.07018,-0.010305,-0.32352,0.14969,0.030539,0.34975,-0.038922,-0.17965,0.036475,-0.029408,0.1096
108,0.21434,0.16348,0.12794,0.20886,0.078984,0.086037,0.03204,0.095424,0.16749,0.074978,0.23693,0.097933,0.24781,0.19925,0.22411,0.21662,0.0063962,0.044424,0.080971,0.26373,0.084768,0.092388,0.058191,0.15894,0.17493,0.081643,0.031329,0.057885,0.152,0.13848,0.039923,0.069214,0.02828,0.168,0.0057333,0.30521,0.043164,-0.018159,0.23034,0.11872,0.09785,0.24244,-0.009496,0.14714,0.093758,0.083257,0.19596,0.25777,0.29026,-0.18562,0.0081084,0.20851,0.090193,0.09753,0.045931,0.012409,0.16382,-0.050871,0.2352,-0.13907,-0.039256,-0.19195,-0.24508,-0.047905,0.02434,0.10027,0.12282,-0.041,-0.0049159,0.020991,0.10841,-0.012693,0.099729,0.11308,-0.094765,-0.024915,0.015772,-0.049333,0.33641,0.017407,-0.12296,0.22191,0.10115,0.16334,-0.010116,-0.15709,0.05532,0.28781,-0.050443,0.21983,0.1824,0.050427,0.08685,-0.18319,0.20729,0.10473,-0.11663,-0.064439,-0.0051255,-0.15327,0.15983,-0.039224,-0.29225,-0.030587,0.13787,0.16445,-0.016263,0.20467,1,-0.062495,0.31528,-0.066046,-0.10442,0.20016,0.21014,0.23529,0.043492,-0.032138,-0.060996,-0.047567,0.014016,0.057438,-0.12322,0.10726,-0.07998,-0.044593,-0.014077,0.040453,-0.078313,0.12853,0.0040059,0.12681,-0.13875,-0.062357,0.085811,0.3202,-0.063825,0.10673,-0.024629,-0.0015973,-0.34688,-0.22121,0.017922,-0.22255,0.19591,0.122,0.13325,-0.030152,-0.0069854,-0.016946,0.19968,0.14583,0.17549,-0.065112,-0.058686,0.0027065,0.13073,0.019563,0.22039,0.1321,0.025372,-0.22959,-0.2084,-0.015857,0.043685,-0.087929,-0.31553,-0.30137,0.19717,-0.29839,-0.10688,0.083976,-0.031273,-0.058888,-0.26014,-0.26701,-0.11033,0.057431,0.18067,0.045555,0.021481,-0.13591,-0.1991,-0.081911,0.18376
109,0.035931,0.16235,0.19503,0.17484,0.25257,0.22961,0.17676,0.2603,0.20717,0.29285,0.28874,0.2858,0.099258,0.081578,0.060906,0.15393,0.27766,0.21816,0.17123,0.24574,0.12092,0.1798,0.24476,0.1542,0.11156,0.12615,0.21936,0.15218,0.066386,0.13944,0.16818,0.071745,0.10374,0.21485,0.2028,0.19589,0.15352,0.19491,0.27397,0.060843,0.10321,0.17736,0.2863,0.064229,0.091938,0.10174,0.35223,0.088527,-0.01667,0.17545,0.22929,0.11751,0.08277,0.23844,0.069715,0.16745,0.24635,0.29104,0.25115,0.33364,0.26423,0.19638,-0.063499,-0.048698,0.25742,-0.13763,0.068931,0.22012,0.023861,-0.094195,0.068976,0.090823,0.2109,0.2627,0.047946,-0.11026,0.25304,-0.10722,0.024615,0.061479,0.33642,-0.20944,-0.009058,0.35748,0.0089402,0.073794,0.35642,0.094478,0.28188,0.24762,-0.072401,0.11102,0.28031,0.22509,0.04758,0.028787,0.14151,0.036303,-0.070845,-0.0011942,0.026733,0.037332,0.098667,-0.15671,0.25858,0.053481,0.026906,-0.26775,-0.062495,1,-0.23595,0.046172,0.088739,-0.038906,-0.27233,0.071886,-0.064646,-0.15727,0.088307,0.062622,-0.086523,0.2105,-0.1913,-0.045687,0.30684,-0.18393,-0.041627,-0.13601,0.36927,0.32501,-0.0063592,0.07753,0.078932,0.17171,-0.091612,-0.036317,0.094374,-0.25599,0.059348,0.14932,-0.19551,-0.038934,0.17718,0.24907,0.049672,0.0017512,-0.26467,0.16517,0.16805,-0.12249,0.052248,-0.078766,-0.1598,-0.017298,-0.12272,0.00062527,0.097532,-0.020642,-0.16274,-0.18217,-0.0028499,-0.011461,-0.034917,-0.19171,0.13294,0.058027,0.14748,0.081306,-0.093217,-0.15178,-0.053881,-0.097509,0.0002855,0.0054543,0.034033,0.26302,-0.19551,0.31256,-0.08471,-0.02672,0.10515,0.30766,0.17634,-0.30799,-0.070158
