,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
49,-0.1413,-0.079854,-0.044068,0.12587,-0.062819,-0.033297,-0.024651,0.089531,0.079551,-0.016203,-0.11566,0.11337,-0.21926,0.14378,0.036164,0.013904,-0.018634,0.058457,0.12125,0.19243,-0.061631,-0.12534,-0.018839,-0.030563,-0.11102,-0.055333,-0.0097703,-0.037591,-0.18234,-0.028306,-0.12363,-0.02574,0.25381,0.013941,-0.057199,-0.23585,-0.021981,-0.11409,0.36232,0.06639,0.1823,0.02437,-0.16893,-0.11677,-0.24419,-0.046337,0.14124,-0.19807,0.084398,1,-0.024732,-0.042998,0.061632,0.12523,-0.041625,0.17328,-0.36517,0.22788,0.19118,0.04346,-0.1587,0.015479,0.21493,0.13864,-0.23968,0.06621,-0.084829,0.0026421,-0.051207,0.36922,0.27687,0.070656,0.33982,0.21109,0.029315,0.092282,-0.31318,-0.29554,-0.02511,-0.10703,-0.27816,0.022959,0.4229,-0.034511,-0.2508,0.055589,0.052086
50,0.20212,0.15194,-0.053598,-0.019778,0.18535,0.027688,0.040328,-0.10805,0.1177,0.027139,-0.017061,-0.10333,-0.19977,0.15435,0.019398,-0.022443,0.074371,0.15225,-0.089495,0.12768,-0.0050217,0.23695,0.18723,0.21058,-0.18487,0.18549,0.21226,0.033302,0.015813,0.35835,-0.40021,-0.059083,0.33368,0.31908,-0.099113,-0.079156,0.077639,0.16728,0.29372,-0.11084,0.045264,-0.096029,0.027921,0.19918,0.32888,0.046473,0.31858,0.24617,-0.25872,-0.024732,1,-0.058288,-0.052402,0.23651,0.13732,-0.10014,-0.13466,0.097519,0.24863,-0.12459,0.019472,0.20038,0.011837,0.096957,0.099287,-0.1179,0.1279,0.12046,-0.059246,0.23588,0.056004,0.34853,-0.079535,0.01224,-0.034128,0.17833,-0.0052606,0.2997,-0.057554,0.04675,0.2028,0.14167,-0.08038,0.036299,0.098995,0.1455,0.082099
51,-0.15682,0.16245,-0.043276,-0.12398,-0.064709,0.27644,0.15723,-0.1164,-0.09658,-0.28663,0.17217,0.010405,0.13364,-0.047748,0.019482,-0.33292,0.069778,-0.20348,0.097708,0.054269,0.20676,0.11052,-0.23077,0.065939,0.20251,0.11116,-0.049059,-0.063037,0.1039,-0.032814,-0.014044,0.047453,-0.23267,-0.093258,-0.30899,-0.055431,0.1121,-0.21989,-0.05106,-0.14802,-0.18132,-0.025302,0.063212,0.052738,0.10236,-0.16009,-0.075176,0.081757,0.12776,-0.042998,-0.058288,1,-0.14239,0.053965,-0.16276,0.17722,0.045499,-0.13701,0.1265,-0.17761,0.19271,0.024801,-0.081669,-0.067322,0.019518,-0.23848,-0.22059,0.026426,0.029541,-0.067707,0.060428,0.28396,-0.048587,-0.067903,0.099186,-0.20131,0.13794,-0.19058,-0.094391,-0.23991,-0.35041,-0.010061,-0.13639,-0.19249,-0.12601,0.18547,-0.026964
52,0.41535,0.14516,-0.099809,-0.0052974,0.12857,-0.094551,0.2731,-0.25731,-0.10188,0.0064569,-0.08659,0.09153,-0.11182,0.0089018,-0.11368,-0.20223,-0.19926,-0.0081677,-0.1284,-0.31323,0.12039,-0.052974,0.057264,-0.067352,0.12657,-0.062183,-0.082989,-0.04125,-0.010561,-0.0020839,-0.1062,0.237,0.10118,-0.095559,-0.15478,0.086496,0.083963,-0.035993,-0.032605,-0.32712,-0.034241,0.062867,0.28067,0.23042,-0.075558,-0.014931,-0.014902,-0.0050825,0.088742,0.061632,-0.052402,-0.14239,1,-0.27397,0.22605,0.002724,-0.085227,0.11219,-0.36749,-0.020351,-0.09182,-0.041593,-0.055046,0.024109,0.023604,-0.082484,0.1676,-0.20285,-0.028851,-0.020845,-0.13401,-0.053724,0.083799,-0.13207,0.31538,-0.10681,0.28551,0.19363,0.21913,0.016094,-0.00405,0.00348,0.12708,0.10623,-0.30582,-0.095846,0.18174
53,-0.16134,0.26059,-0.037648,0.16426,-0.056739,0.073733,0.045452,-0.11881,-0.02838,0.040516,0.057521,-0.13179,-0.11073,0.010811,0.24739,0.11113,0.051534,-0.22345,-0.10241,0.018171,-0.069936,-0.06329,0.072712,-0.029093,-0.20035,0.22749,-0.025694,-0.10098,0.01663,0.088707,0.063224,0.046759,0.057667,0.21598,-0.0444,-0.010772,-0.011094,0.26331,0.28263,-0.027808,0.21106,0.19379,0.22724,0.20495,0.13446,-0.047561,-0.14409,0.17823,0.039785,0.12523,0.23651,0.053965,-0.27397,1,0.18521,0.10169,-0.23574,-0.03313,0.16109,0.15872,0.37138,0.12544,0.13585,0.1994,0.045594,-0.11499,-0.079771,0.057342,-0.1992,0.43541,0.19985,-0.00024357,-0.15549,0.085728,-0.12529,0.38493,-0.076608,-0.003625,0.077237,-0.41526,0.10736,0.13209,-0.0031836,0.061904,0.10363,0.20063,-0.3893
54,-0.16432,0.17545,-0.018973,0.0064139,0.040288,0.24187,-0.067701,0.087382,0.11516,0.21852,0.29945,-0.21905,-0.32655,0.13752,-0.077328,0.059409,-0.21109,-0.013684,-0.090638,0.064873,0.03746,-0.1056,0.1701,0.10984,0.23868,0.38661,0.28453,-0.090489,-0.03165,-0.035883,0.078274,0.086715,0.22808,0.25216,-0.25444,0.1106,-0.079039,0.17192,0.3688,-0.29049,0.29033,0.29879,0.031971,0.37107,0.084164,0.0014115,0.16703,-0.13892,0.19471,-0.041625,0.13732,-0.16276,0.22605,0.18521,1,0.11041,-0.050021,-0.068326,0.017284,0.090576,-0.0011323,0.072358,-0.016,-0.051211,-0.023072,-0.006627,0.2272,-0.020222,-0.076281,0.068995,-0.25982,-0.22652,0.0025544,-0.2009,0.19247,0.15398,-0.1031,0.093991,0.047504,0.075288,0.21498,0.2531,-0.16405,0.28881,0.017197,0.11364,-0.040385
55,-0.11692,0.044609,-0.19696,-0.381,-0.026764,0.11576,0.13879,0.036739,0.12809,-0.05737,-0.023167,-0.24437,-0.22886,-0.2696,-0.0306,-0.18485,-0.20737,-0.45602,-0.12729,-0.15644,-0.055402,-0.20747,-0.21646,-0.090662,-0.26506,-0.018684,-0.12613,-0.28828,-0.3939,0.0023936,-0.18534,0.24092,0.14828,-0.019881,-0.25556,-0.0036922,-0.064761,-0.097796,0.17152,0.020003,0.13119,-0.077001,-0.091577,-0.10493,0.034087,-0.069104,0.076823,-0.10998,0.1348,0.17328,-0.10014,0.17722,0.002724,0.10169,0.11041,1,-0.15477,0.10851,-0.036723,-0.099502,0.16863,0.11029,-0.19508,0.21682,0.2093,-0.053369,-0.16918,0.071345,0.046842,0.024502,0.13576,0.24681,-0.078166,0.19693,-0.10886,-0.018807,-0.10482,0.18748,-0.056575,-0.025066,-0.072447,0.24135,0.22738,0.1566,-0.06025,0.015967,0.23483
56,0.23344,0.037968,0.3601,-0.016728,0.053258,-0.0014833,-0.19797,0.19946,-0.02578,0.048699,0.0045733,-0.12505,-0.025145,-0.25282,-0.20044,-0.23422,-0.13724,-0.043937,-0.29105,-0.25085,0.0809,-0.090347,-0.036235,-0.2191,0.16292,0.050719,-0.023377,-0.040618,0.032255,-0.066694,0.069882,-0.16012,-0.16743,-0.045464,-0.1492,0.06726,0.14676,-0.27977,-0.25607,-0.19272,-0.29459,-0.0081324,0.34073,-0.21087,-0.13494,-0.10467,0.068523,0.10384,0.18152,-0.36517,-0.13466,0.045499,-0.085227,-0.23574,-0.050021,-0.15477,1,-0.0078357,-0.05898,-0.099662,0.10847,-0.051793,-0.044337,-0.12185,0.1505,0.13766,-0.0090535,0.24828,0.30635,-0.19687,-0.19098,-0.10764,-0.11902,-0.33259,-0.062549,-0.19628,0.16725,0.079241,0.059221,0.091193,0.4086,-0.10256,0.054188,0.034102,-0.082273,-0.11681,-0.11711
57,0.4743,-0.10213,0.026539,-0.061867,-0.047985,-0.063828,0.18811,0.21136,-0.30919,-0.015061,-0.22273,0.010621,0.063447,-0.18881,-0.092252,-0.0898,-0.19085,-0.040533,-0.048875,-0.42715,-0.28719,0.071759,-0.29086,-0.15812,-0.23817,0.026504,-0.044751,-0.021843,-0.25597,-0.13724,-0.22549,-0.096885,0.0055164,-0.021406,0.026098,-0.18652,-0.06404,-0.011777,0.22059,0.035634,-0.10374,-0.25071,0.22865,-0.29917,0.13054,0.12005,-0.10539,0.15459,-0.048718,0.22788,0.097519,-0.13701,0.11219,-0.03313,-0.068326,0.10851,-0.0078357,1,0.05647,-0.063116,-0.059975,0.12533,0.097271,-0.1599,-0.12969,0.074577,-0.077274,-0.12525,0.056697,0.14805,0.0038684,-0.080066,0.1471,0.0034319,-0.16656,-0.093977,-0.028736,-0.026198,0.0070768,-0.066696,-0.10565,0.080485,0.39876,-0.034921,-0.28078,-0.19279,0.1179
58,-0.036333,0.13604,0.018415,0.16575,-0.20012,-0.068711,-0.24484,-0.0094769,-0.01559,-0.019946,-0.13227,-0.090919,-0.038763,0.035044,0.035273,-0.066578,0.15004,-0.062814,-0.18421,0.29918,-0.081411,0.090354,-0.033286,-0.081356,-0.15509,0.0094484,0.45701,-0.067811,0.047717,-0.035263,-0.22291,-0.18612,-0.05036,0.10578,-0.14379,-0.036282,-0.029075,-0.017595,0.25593,0.068977,0.27932,-0.079464,-0.14506,-0.03489,0.022651,0.056194,0.06668,0.048083,-0.052674,0.19118,0.24863,0.1265,-0.36749,0.16109,0.017284,-0.036723,-0.05898,0.05647,1,0.10752,0.036253,0.048216,0.37982,-0.016613,-0.093036,0.012488,0.023116,0.09591,0.14559,0.14403,0.24466,0.13233,-0.10013,-0.11233,0.070497,0.16647,0.033736,0.050659,-0.072612,-0.13656,-0.055418,-0.035146,-0.25131,-0.14956,-0.030485,0.10182,-0.13337
59,-0.0062264,0.013783,-0.22442,0.020956,-0.20868,-0.23326,0.047442,-0.05851,0.089886,0.27037,0.026082,0.0068501,-0.046091,0.095177,0.089856,-0.059714,0.33146,-0.21635,-0.12027,0.14141,0.071248,-0.17464,-0.1601,-0.05855,-0.06952,0.017496,0.066925,0.075061,-0.12449,-0.22647,0.068584,0.061127,0.26772,-0.13933,0.19354,0.07604,-0.41491,0.17344,0.078146,0.11227,0.2725,0.1433,0.29244,-0.074473,0.090597,0.041405,-0.11859,-0.10738,0.13732,0.04346,-0.12459,-0.17761,-0.020351,0.15872,0.090576,-0.099502,-0.099662,-0.063116,0.10752,1,-0.3384,0.051484,0.18514,-0.0076331,0.032362,-0.11369,0.16131,-0.0076735,0.014582,0.16056,-0.14832,-0.48574,0.062268,0.14086,-0.068512,0.065523,0.035125,-0.092648,0.012633,-0.018696,-0.034808,-0.12804,0.086316,0.044945,0.246,0.034715,-0.0014698
60,0.070404,0.15933,0.17925,0.071212,0.11375,0.15463,0.0098087,0.030319,-0.032536,-0.17403,0.075086,-0.11643,0.016447,-0.32925,0.2884,-0.057834,-0.37266,-0.10806,-0.32497,-0.26079,0.002841,-0.012879,-0.039119,-0.19338,-0.18526,0.17095,-0.29267,0.051073,-0.050808,-0.020445,0.011878,-0.047977,-0.26614,0.11569,-0.26013,-0.18597,0.077693,0.077776,-0.011206,-0.1911,-0.16945,0.23664,0.093872,0.21388,0.064793,-0.15335,-0.23281,0.18701,-0.12834,-0.1587,0.019472,0.19271,-0.09182,0.37138,-0.0011323,0.16863,0.10847,-0.059975,0.036253,-0.3384,1,-0.054625,0.039306,0.096563,0.28168,0.017438,-0.18391,0.15899,-0.098907,0.11073,0.2791,0.063717,-0.076673,-0.19089,-0.060377,0.12141,0.089469,0.30004,0.1921,-0.12253,0.20999,0.38503,-0.03288,0.12268,0.092342,0.012267,-0.36046
61,0.00061727,0.30784,0.21608,0.097729,-0.085215,0.10628,-0.33915,-0.080515,-0.19984,-0.21734,-0.073382,-0.039519,-0.15032,0.16531,-0.033244,-0.36577,-0.25728,-0.27781,0.16195,0.014103,-0.062559,-0.065785,-0.15453,-0.078038,-0.24521,-0.10593,-0.0098435,-0.075562,-0.24757,-0.0053153,-0.11895,-0.070292,-0.034679,0.070852,-0.28193,-0.13068,-0.27068,0.12095,0.18297,0.1191,-0.078026,-0.3232,-0.20752,-0.15909,0.015175,0.15816,0.065865,-0.029456,-0.19819,0.015479,0.20038,0.024801,-0.041593,0.12544,0.072358,0.11029,-0.051793,0.12533,0.048216,0.051484,-0.054625,1,0.13228,-0.0048176,0.23094,-0.13183,-0.38233,0.11112,0.13188,0.27717,0.075914,0.16503,0.26487,0.033589,0.077207,0.19393,-0.02487,0.10151,-0.28062,0.043285,0.14225,0.036373,0.057147,0.1965,0.053052,0.23917,-0.058599
62,0.16103,0.12438,0.26968,0.12697,-0.077628,0.06242,0.024468,-0.05956,0.22277,0.020925,-0.078283,0.33015,0.24594,0.041081,0.095014,0.11359,0.037189,0.040457,-0.069874,0.20548,-0.050547,0.29263,-0.1936,-0.093199,0.046553,0.23261,0.20837,0.03839,0.15616,-0.21057,0.13219,0.15194,-0.043994,0.09747,0.0036582,0.024979,-0.23541,0.14516,0.33151,0.25881,0.23092,0.025849,0.095075,-0.022439,-0.1779,-0.18567,-0.01598,0.32438,-0.028269,0.21493,0.011837,-0.081669,-0.055046,0.13585,-0.016,-0.19508,-0.044337,0.097271,0.37982,0.18514,0.039306,0.13228,1,-0.10933,-0.13884,0.38221,-0.075394,0.12667,0.35729,0.25354,0.059647,-0.047913,0.18731,-0.065197,0.0045843,0.15024,-0.030028,-0.037473,-0.086693,-0.14701,-0.2146,0.10838,-0.0074208,0.032982,-0.082418,0.017182,-0.20471
63,-0.22927,0.096079,0.056936,0.047988,-0.060158,0.062225,0.11688,-0.071577,0.11254,0.13147,0.14752,-0.087541,-0.20014,-0.17309,0.024639,-0.05954,0.051374,-0.085551,0.0066829,0.20592,-0.10443,-0.27632,0.24009,0.027022,-0.20319,0.056264,-0.07404,-0.16575,-0.054206,0.017719,0.085784,-0.058742,0.21707,0.30517,-0.20061,-0.064319,-0.034576,0.060311,-0.10881,0.02662,0.052504,0.071327,-0.0030512,-0.095493,0.024172,0.032924,-0.16248,-0.042066,-0.064772,0.13864,0.096957,-0.067322,0.024109,0.1994,-0.051211,0.21682,-0.12185,-0.1599,-0.016613,-0.0076331,0.096563,-0.0048176,-0.10933,1,0.38863,-0.080326,0.14481,-0.0069966,-0.040505,0.2329,0.42967,0.26113,-0.15271,0.14569,-0.0018971,0.40224,0.13807,0.020079,-0.081201,-0.097347,-0.082104,0.10901,-0.022355,0.11324,0.043965,0.12385,0.29477
64,0.067181,0.093199,0.13906,-0.13269,-0.052924,0.14656,-0.064518,-0.096404,0.042379,-0.239,-0.067277,-0.017061,-0.24697,-0.31603,-0.095466,-0.13913,-0.04813,-0.36257,-0.25011,-0.052979,0.21746,-0.35306,0.081232,-0.028335,-0.21992,-0.016712,-0.30497,-0.031972,-0.20427,-0.20195,-0.0074598,0.0086209,0.033367,0.070129,-0.22091,0.031745,-0.032446,0.057364,-0.071916,-0.18826,0.032383,0.0053089,0.069209,-0.041056,0.16015,0.006664,-0.16717,0.025049,-0.04618,-0.23968,0.099287,0.019518,0.023604,0.045594,-0.023072,0.2093,0.1505,-0.12969,-0.093036,0.032362,0.28168,0.23094,-0.13884,0.38863,1,-0.12761,-0.11884,0.11596,0.046224,-0.033908,0.19061,-0.0032215,0.031579,0.29671,-0.0038357,0.035793,0.043058,0.29641,0.13253,-0.095738,0.29439,0.2418,-0.06141,0.056782,0.14657,0.0015971,0.22867
65,0.12519,0.018582,0.28327,-0.095824,0.14452,0.15287,0.12077,0.08299,0.14803,0.080485,0.040999,0.28988,0.026838,-0.19112,-0.24738,0.10837,-0.057369,0.3527,-0.011203,0.042918,-0.28847,0.097922,0.017479,0.10787,0.050523,-0.082308,-0.031689,-0.0539,0.13521,-0.071327,-0.024202,0.078502,0.22061,0.13973,-0.012645,-0.10096,0.08892,0.20636,0.028172,0.13516,0.039308,-0.016568,0.0028773,0.099864,-0.16412,-0.27604,-0.17743,0.16658,0.12784,0.06621,-0.1179,-0.23848,-0.082484,-0.11499,-0.006627,-0.053369,0.13766,0.074577,0.012488,-0.11369,0.017438,-0.13183,0.38221,-0.080326,-0.12761,1,-0.14529,-0.12114,0.3432,-0.0011538,-0.144,-0.10217,0.11811,0.10654,-0.087532,0.32557,-0.020232,-0.03917,0.0012827,0.078458,-0.21794,0.04986,-0.021973,0.19993,-0.087672,-0.040436,-0.18509
66,-0.023722,-0.10295,-0.16921,0.076612,0.12132,-0.038495,0.097927,0.055872,-0.012543,0.24768,0.16057,-0.089473,0.0038827,0.13545,0.038294,0.042218,0.27036,0.15001,-0.16772,0.0070947,0.098903,0.071716,0.091797,-0.011142,0.2574,-0.017143,0.28898,-0.083989,-0.1627,0.01644,0.16621,-0.032315,0.19525,-0.021271,-0.13536,-0.020817,0.22862,-0.11095,-0.15651,-0.077287,0.24703,0.19233,0.12957,0.23401,0.064303,0.057249,0.16452,0.067783,0.093934,-0.084829,0.1279,-0.22059,0.1676,-0.079771,0.2272,-0.16918,-0.0090535,-0.077274,0.023116,0.16131,-0.18391,-0.38233,-0.075394,0.14481,-0.11884,-0.14529,1,0.037154,-0.026563,-0.098301,-0.20146,-0.035434,-0.23255,-0.049232,-0.094263,-0.073016,0.03365,-0.11168,0.06336,-0.14705,0.056694,-0.13667,-0.19088,0.024599,0.074596,-0.18453,0.060368
67,0.023296,0.054629,0.16076,0.18965,0.040958,0.079379,-0.14704,0.27501,0.12179,-0.1565,0.1855,0.13901,0.24086,-0.046467,0.24301,0.13022,0.1585,0.1208,-0.23058,0.17977,0.16991,0.12146,-0.078567,0.084917,0.1026,0.2855,0.068579,0.073513,0.04487,0.14352,-0.1315,-0.01105,0.14557,0.25662,-0.065176,0.086514,0.18354,-0.13234,0.16767,0.14467,-0.12943,-0.11391,0.055087,-0.015982,-0.23915,-0.094148,0.18203,-0.0067229,0.11274,0.0026421,0.12046,0.026426,-0.20285,0.057342,-0.020222,0.071345,0.24828,-0.12525,0.09591,-0.0076735,0.15899,0.11112,0.12667,-0.0069966,0.11596,-0.12114,0.037154,1,0.2625,-0.040892,0.262,0.21664,-0.076395,0.012449,0.025506,-0.032569,-0.10433,0.020679,0.18335,0.010078,0.30805,0.18137,0.0065188,-0.049755,0.074456,0.099935,-0.070694
68,0.18773,0.17243,0.37941,-0.17171,-0.24809,0.079976,0.11761,-0.15965,0.11865,-0.085001,-0.032334,0.12075,0.13789,-0.23904,-0.1799,-0.053005,-0.13064,-0.024478,-0.075799,0.028195,0.073066,-0.11535,-0.22399,-0.041651,0.076695,0.18714,0.064575,-0.067181,-0.11151,0.10623,-0.087548,0.033716,-0.05381,-0.13618,-0.054762,0.096488,0.13514,-0.094808,-0.0044149,0.14943,-0.33104,-0.28275,0.13512,-0.14167,-0.32726,-0.18407,0.10946,0.20319,-0.019198,-0.051207,-0.059246,0.029541,-0.028851,-0.1992,-0.076281,0.046842,0.30635,0.056697,0.14559,0.014582,-0.098907,0.13188,0.35729,-0.040505,0.046224,0.3432,-0.026563,0.2625,1,-0.020891,-0.23491,0.15113,-0.012524,-0.12452,-0.064651,-0.099561,0.11412,0.10139,-0.039794,0.20691,-0.11207,0.073153,0.1211,0.19602,0.17658,0.19813,0.16725
69,-0.032901,0.23302,0.12597,0.14725,-0.05687,-0.06369,-0.11989,0.10427,-0.13038,-0.086299,-0.010917,-0.13384,-0.19529,0.059352,0.014948,-0.13624,-0.067076,-0.21621,-0.016102,0.040592,-0.39225,0.038716,0.11015,-0.12124,-0.33538,0.12135,-0.046073,0.089979,-0.16812,-0.090279,0.023889,-0.36121,0.27854,0.11263,-0.10699,-0.32838,-0.12429,0.10819,0.35654,-0.18986,0.062376,0.085531,0.20642,-0.085262,0.27072,0.12834,-0.018028,-0.053194,-0.0062535,0.36922,0.23588,-0.067707,-0.020845,0.43541,0.068995,0.024502,-0.19687,0.14805,0.14403,0.16056,0.11073,0.27717,0.25354,0.2329,-0.033908,-0.0011538,-0.098301,-0.040892,-0.020891,1,0.1563,-0.083952,0.21286,0.039458,-0.10324,0.14626,0.045455,-0.21164,0.1199,-0.12424,0.010816,0.027317,0.35905,0.11614,0.18959,0.35725,0.009066
70,-0.009908,0.085252,0.034773,0.17285,-0.076496,-0.1059,-0.0436,-0.014673,-0.024865,-0.36439,-0.13419,0.035267,0.098756,-0.15008,0.25544,-0.046429,-0.034485,-0.12809,-0.02088,0.017979,-0.082649,-0.038608,0.10647,-0.31205,-0.43546,-0.018633,0.021828,-0.2339,-0.11586,-0.15847,-0.021715,-0.069381,-0.0037093,0.26349,0.084786,-0.19719,0.026267,-0.16989,0.088642,0.16465,-0.013962,-0.11921,-0.23099,-0.074135,-0.13346,0.10813,-0.056124,-0.039138,-0.13558,0.27687,0.056004,0.060428,-0.13401,0.19985,-0.25982,0.13576,-0.19098,0.0038684,0.24466,-0.14832,0.2791,0.075914,0.059647,0.42967,0.19061,-0.144,-0.20146,0.262,-0.23491,0.1563,1,0.29117,0.087071,0.22773,-0.039793,0.18313,0.1143,0.023493,0.0014554,-0.17326,0.10876,0.071883,0.011812,-0.10621,-0.088615,-0.006561,-0.052586
71,0.087779,0.23087,0.11619,-0.053743,-0.035753,0.080239,0.19145,-0.22988,0.0065182,-0.23317,-0.12267,-0.082992,0.034671,-0.058728,0.0025013,-0.11345,-0.2096,-0.040323,0.057527,0.059018,0.024321,0.086756,-0.056483,-0.0046426,-0.19537,-0.059308,0.060555,-0.29191,-0.015334,0.32005,-0.20689,0.14293,-0.1607,0.095546,-0.20212,0.072713,0.25119,-0.1497,-0.10945,0.1229,-0.014463,-0.39022,-0.21008,0.032313,-0.17048,0.012332,0.22645,0.1764,-0.22285,0.070656,0.34853,0.28396,-0.053724,-0.00024357,-0.22652,0.24681,-0.10764,-0.080066,0.13233,-0.48574,0.063717,0.16503,-0.047913,0.26113,-0.0032215,-0.10217,-0.035434,0.21664,0.15113,-0.083952,0.29117,1,-0.23379,-0.019829,0.1363,-0.028866,0.020641,0.077085,-0.24686,-0.072635,-0.14215,0.10468,-0.091442,-0.086265,-0.14573,0.24376,0.17864
72,0.048013,-0.032346,0.067528,-0.024217,0.08817,0.030388,-0.024312,0.18669,-0.18932,-0.2699,-0.063819,0.089795,-0.016804,0.2239,0.0081387,-0.31803,-0.17889,0.017435,0.0070943,0.032606,-0.12016,0.023768,-0.077842,-0.099407,-0.031511,-0.13595,-0.050012,0.068192,-0.21225,-0.27086,0.1249,-0.17631,0.030903,-0.13441,0.04534,-0.29843,-0.25846,0.094711,-0.16515,-0.0065209,-0.05587,0.042143,-0.3192,-0.37174,-0.0054272,0.056524,0.07426,-0.2535,-0.25203,0.33982,-0.079535,-0.048587,0.083799,-0.15549,0.0025544,-0.078166,-0.11902,0.1471,-0.10013,0.062268,-0.076673,0.26487,0.18731,-0.15271,0.031579,0.11811,-0.23255,-0.076395,-0.012524,0.21286,0.087071,-0.23379,1,0.27032,-0.33868,0.079033,-0.21535,-0.032918,0.17572,-0.065255,-0.054644,0.21042,0.27056,0.21687,-0.0095812,0.090971,-0.041679
73,-0.057534,-0.10971,-0.036724,-0.014099,0.15463,-0.0023834,0.23022,-0.013113,-0.01352,-0.12737,-0.054689,0.096644,-0.10132,-0.1269,-0.038162,-0.014808,0.18743,-0.032286,0.017604,-0.035876,-0.15725,-0.32998,-0.10139,0.0039777,-0.1767,-0.3124,-0.12202,-0.042643,-0.16963,-0.18565,0.02048,-0.01558,0.18558,-0.021922,0.052929,0.013471,0.11965,0.10642,0.094175,0.028351,0.29403,0.056511,-0.20065,-0.21043,0.097867,0.15293,-0.12949,-0.38147,-0.14548,0.21109,0.01224,-0.067903,-0.13207,0.085728,-0.2009,0.19693,-0.33259,0.0034319,-0.11233,0.14086,-0.19089,0.033589,-0.065197,0.14569,0.29671,0.10654,-0.049232,0.012449,-0.12452,0.039458,0.22773,-0.019829,0.27032,1,-0.26817,0.17064,-0.12451,-0.10139,0.061655,-0.11271,-0.10335,0.056023,0.16888,-0.17784,0.17245,0.056875,0.17797
74,-0.0038834,0.0085324,0.028006,0.069071,-0.1113,0.021591,-0.21406,-0.16044,0.028292,0.044793,-0.037931,0.060235,-0.20595,0.11023,-0.2861,0.084957,-0.041349,0.11607,0.034537,0.23815,-0.0079973,0.063952,-0.18355,0.23607,0.070545,0.094217,0.032531,0.003289,0.26691,-0.0095343,-0.18668,0.054481,-0.16546,0.11314,-0.22603,0.042675,-0.0155,-0.085586,0.20473,-0.2534,0.23992,-0.047829,-0.082904,0.29965,-0.2076,-0.016227,0.096724,0.072838,0.063685,0.029315,-0.034128,0.099186,0.31538,-0.12529,0.19247,-0.10886,-0.062549,-0.16656,0.070497,-0.068512,-0.060377,0.077207,0.0045843,-0.0018971,-0.0038357,-0.087532,-0.094263,0.025506,-0.064651,-0.10324,-0.039793,0.1363,-0.33868,-0.26817,1,-0.083664,0.19352,-0.13252,-0.051957,0.050416,-0.12802,0.095552,-0.32997,-0.22775,-0.27539,0.099552,0.1756
75,-0.25639,0.21433,0.17048,0.20284,0.082219,0.05437,-0.038285,0.045287,-0.039549,0.20346,0.11987,0.012526,-0.30983,-0.039958,0.071536,-0.067062,0.027052,0.13308,-0.051245,0.13633,-0.31227,-0.04039,0.21131,0.065905,0.010809,-0.051804,0.073133,-0.22494,0.06563,0.041141,0.0041249,-0.017085,0.21022,0.35104,-0.1578,-0.070794,-0.0081619,0.46183,-0.033743,0.10553,0.078645,-0.021705,-0.10965,0.12922,0.052526,-0.21779,-0.24827,-0.012866,-0.11444,0.092282,0.17833,-0.20131,-0.10681,0.38493,0.15398,-0.018807,-0.19628,-0.093977,0.16647,0.065523,0.12141,0.19393,0.15024,0.40224,0.035793,0.32557,-0.073016,-0.032569,-0.099561,0.14626,0.18313,-0.028866,0.079033,0.17064,-0.083664,1,-0.067563,0.10017,0.017039,-0.13016,-0.019939,0.097084,-0.12416,0.1864,-0.062145,-0.050444,-0.20677
76,0.37843,-0.064366,-0.17238,-0.20426,0.12589,-0.070789,0.053832,-0.28405,-0.18996,-0.03942,-0.33256,-0.34282,-0.046687,-0.34693,0.031874,-0.28721,-0.1224,-0.233,-0.33368,-0.30456,-0.14225,0.0017623,-0.10491,-0.21037,-0.073976,-0.079526,-0.16822,-0.28749,-0.17698,-0.11359,-0.22095,-0.17605,-0.19351,0.085871,-0.063696,-0.20989,0.074277,-0.1805,-0.14019,-0.28852,-0.29398,-0.052665,0.26768,-0.089783,0.12871,-0.10953,-0.092723,0.091532,-0.066023,-0.31318,-0.0052606,0.13794,0.28551,-0.076608,-0.1031,-0.10482,0.16725,-0.028736,0.033736,0.035125,0.089469,-0.02487,-0.030028,0.13807,0.043058,-0.020232,0.03365,-0.10433,0.11412,0.045455,0.1143,0.020641,-0.21535,-0.12451,0.19352,-0.067563,1,0.0011257,-0.10228,0.2005,0.042196,-0.10066,-0.26556,0.11127,0.20733,0.038835,0.15847
