,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
41,0.515,0.54878,0.50339,0.51664,0.48609,0.58417,0.5829,0.55008,0.47217,0.56564,0.47307,0.53519,0.5611,0.46195,0.4867,0.52612,0.53581,0.33825,0.51068,0.45695,0.61149,0.40135,0.4739,0.40855,0.34467,0.53385,0.57638,0.54082,0.38296,0.38254,0.44631,0.32956,0.28429,0.31923,0.0090791,0.4427,0.30218,0.36812,0.16342,0.2494,0.17327,1,0.14045,0.2085,0.25402,0.030964,0.18969,-0.15024,0.17188,-0.05186,0.05602,0.072849,0.37644,0.050885,0.030615,-0.05539,0.10769,-0.14484,0.041319,-0.10191,0.21482,0.15282,-0.15619,-0.14083,-0.083386,0.058834,-0.25564,0.043588,0.073551,-0.020973,-0.042608,-0.063122,-0.1758,-0.046391,-0.13967,-0.04875,-0.16309,0.25207,-0.020956,0.053051,-0.079432,-0.052705,-0.050419,0.10878,0.044823,0.1143,-0.045605,0.22722,0.149,0.12857,0.084361,-0.16582,-0.17535,-0.0053043,0.023462,-0.14721,0.10127,0.0026826,-0.063616,0.096451,-0.24511,0.050094,-0.14002,0.1075,-0.076436,0.23162,0.07703,0.14591,0.32414,0.044619,0.023624,0.26969,0.079396,-0.021394,0.08621,0.20723,-0.16409,-0.00077974,0.23441,0.13327,-0.061866,0.10225,-0.12143
42,0.24945,0.23641,0.21858,0.20846,0.2344,0.18547,0.15194,0.2759,0.12662,0.2355,0.21195,0.26084,0.15577,0.21123,0.33547,0.28203,0.17832,0.17434,0.26964,0.26477,0.14896,0.073345,0.18644,0.14915,0.13696,0.22245,0.26193,0.29168,0.35367,0.21261,0.050419,0.4619,0.24689,0.21739,-0.054131,0.22292,0.26858,0.23013,0.16075,0.063127,0.049913,0.14045,1,0.1777,0.23778,-0.095324,-0.14717,-0.32232,0.25651,0.23695,-0.20377,0.18546,0.048128,0.032665,0.11932,-0.26812,-0.12331,-0.027579,-0.096772,-0.18893,-0.0079279,0.095992,0.089358,-0.007086,-0.27292,-0.087478,-0.1385,-0.022303,0.051364,-0.071366,0.0023834,-0.084659,-0.22755,-0.10383,0.13863,-0.20062,0.14413,0.31816,0.053788,0.16834,-0.1162,-0.32696,-0.065327,0.037304,-0.14326,-0.0235,-0.17793,0.069752,0.24902,0.045446,0.11905,-0.24175,0.23839,-0.093591,0.00077851,0.13978,0.12725,0.10452,-0.039275,-0.13823,0.0067358,0.044308,-0.016503,-0.022479,-0.062742,0.131,0.16031,0.17506,0.19866,-0.011566,-0.13833,0.014044,0.35258,0.10993,0.11205,0.08772,-0.055297,0.10553,0.18158,-0.14177,-0.03535,-0.10954,-0.17775
43,0.20432,0.28683,0.21809,0.24452,0.17394,0.30001,0.18167,0.25136,0.21311,0.21476,0.32063,0.074919,0.1813,0.26858,0.23468,0.15695,0.194,0.27713,0.29423,0.22804,0.19062,0.19343,0.10715,0.11423,0.019554,0.064458,0.28387,0.16772,0.15316,0.24359,0.063768,0.047015,0.20201,0.38889,0.15524,0.0496,0.30317,0.20449,0.17503,0.056285,0.15447,0.2085,0.1777,1,0.3228,0.10689,0.11655,0.0018139,-0.035843,0.18484,-0.099377,0.033164,0.15032,0.11442,0.11176,0.21788,-0.049423,-0.19596,0.17776,-0.070678,0.01652,0.27475,-0.17425,-0.14153,-0.020406,0.12042,-0.06446,0.20759,-0.060963,-0.050624,0.17742,0.24178,-0.15607,-0.10135,0.0090193,0.25992,0.14574,0.17643,-0.18766,-0.017319,-0.015666,-0.181,-0.083346,0.31957,0.062365,0.066408,-0.090468,0.10753,0.19265,0.42344,-0.1711,0.065658,0.030701,0.042408,0.20776,-0.25833,0.2965,0.0010846,-0.22603,0.32475,-0.33444,0.1071,0.068164,-0.18998,0.093757,-0.24328,0.070016,-0.030172,0.0021858,-0.32868,-0.13832,0.036475,0.013469,-0.16316,0.20613,-0.031955,-0.23186,0.17626,0.21621,-0.052066,-0.15641,0.2215,0.077696
44,0.51423,0.53734,0.5825,0.40162,0.44963,0.52887,0.4944,0.44008,0.3294,0.47726,0.47605,0.37314,0.4637,0.44626,0.47821,0.52038,0.45955,0.47385,0.58036,0.53914,0.42553,0.32022,0.48575,0.44022,0.45366,0.41845,0.58904,0.41236,0.41688,0.50041,0.22584,0.35614,0.45346,0.32148,0.31356,0.34959,0.18436,0.39499,0.19824,0.50818,0.278,0.25402,0.23778,0.3228,1,0.096666,0.15194,0.029546,0.081423,0.058905,-0.09205,-0.097593,0.29511,0.011736,-0.017566,0.11027,0.17207,-0.22477,-0.12606,0.099065,0.0077058,0.056055,-0.1776,-0.17641,0.04281,-0.0083292,-0.24382,0.039893,-0.11484,-0.2476,-0.10076,-0.1684,-0.13209,-0.1364,-0.022289,0.25841,-0.18965,0.2844,-0.043354,-0.38389,0.14388,-0.13622,-0.069038,0.066336,-0.11201,-0.039718,-0.089815,0.081677,-0.016216,0.15359,-0.027663,-0.045831,-0.12326,0.13367,-0.15528,0.089448,0.13506,-0.017439,-0.15436,0.013435,0.053106,0.21162,-0.0097818,-0.14489,0.012457,0.12482,-0.11576,0.25952,0.15419,0.011262,-0.15333,0.0971,0.021013,0.078959,0.25717,-0.043149,-0.26701,-0.011086,0.1501,-0.23801,0.039508,0.12766,-0.072169
45,0.2329,0.14628,0.17448,0.27729,0.16296,0.21386,0.20264,0.20112,0.30045,0.219,0.26799,0.13963,0.37215,0.17439,0.16582,0.10219,0.1837,0.23568,0.19839,0.097415,0.15026,0.42381,0.34254,0.20949,0.31163,0.12774,0.045742,0.10501,0.10422,0.14109,0.12071,0.10747,0.11691,0.18597,-0.11085,0.08935,0.28727,0.14582,0.1502,0.078694,0.12126,0.030964,-0.095324,0.10689,0.096666,1,0.072908,-0.26339,0.066387,0.40095,-0.032856,0.012707,0.36973,0.0077003,0.011651,0.16906,0.15902,-0.29195,-0.19867,0.0091424,0.058039,-0.10766,-0.18482,-0.073118,0.11077,0.19585,-0.028647,0.093917,0.015532,-0.055265,0.031768,0.069803,-0.074533,0.058749,0.17411,0.25683,0.20719,-0.089407,-0.24201,-0.16803,-0.20572,-0.11429,0.148,0.038827,-0.12673,-0.04247,-0.14774,0.076831,-0.18063,-0.039797,-0.11802,0.010389,0.13987,-0.17408,0.12158,-0.1659,0.30246,-0.27908,0.19195,0.098941,-0.12113,0.0846,0.24037,-0.0053495,0.27883,-0.24282,0.049944,-0.027468,-0.0061836,-0.19074,-0.088398,-0.057926,0.034466,0.13817,0.23267,-0.086764,0.03958,0.047232,0.13764,-0.047318,-0.1226,0.036531,0.067296
46,0.28388,0.34955,0.27157,0.20397,0.26539,0.22452,0.30108,0.25738,0.29692,0.28182,0.27362,0.2647,0.28355,0.28605,0.18232,0.056379,0.40063,0.307,0.23252,0.12151,0.1742,0.32352,0.14721,0.31879,0.25971,0.13992,0.22539,0.19359,0.21413,0.15543,0.22148,0.29078,0.14186,0.1282,0.24771,0.10329,0.27964,0.13713,-0.080342,-0.039311,0.15855,0.18969,-0.14717,0.11655,0.15194,0.072908,1,-0.01677,0.016132,-0.0086645,-0.26475,-0.11595,0.1928,0.25177,-0.0248,0.10824,0.14009,0.16716,0.10719,-0.12192,0.1593,-0.072815,-0.19875,0.073715,-0.038303,0.078762,0.043035,-0.049715,0.036909,-0.1571,0.097049,-0.042629,-0.013972,-0.087452,-0.40106,0.10135,-0.25358,-0.11059,-0.020602,-0.15668,0.18393,-0.071531,-0.024246,0.13894,0.042984,-0.24244,-0.26506,0.049284,-0.042941,-0.065462,-0.34922,-0.29861,-0.10379,-0.070236,0.051523,0.022363,0.16326,-0.014946,0.25277,-0.025211,0.028235,-0.0011916,-0.16914,-0.26021,-0.21284,0.065821,0.25071,-0.057602,-0.13093,-0.0067297,-0.32195,0.1389,-0.16255,0.22429,0.10047,-0.13108,0.029579,-0.019638,0.16003,0.14437,-0.22049,0.23286,-0.050377
47,-0.0901,-0.092772,-0.089786,-0.064606,-0.17564,-0.029559,-0.019863,-0.15218,-0.060518,-0.1093,-0.10334,-0.12673,-0.070409,0.038089,-0.11977,-0.06605,-0.030112,0.081087,-0.14354,0.019171,-0.051694,0.060986,-0.028376,0.064447,-0.02374,-0.074794,0.031181,-0.058296,-0.21184,-0.28003,-0.15891,-0.29973,0.091428,0.15787,0.013465,-0.15769,-0.038962,0.1075,0.14856,-0.11486,-0.047753,-0.15024,-0.32232,0.0018139,0.029546,-0.26339,-0.01677,1,-0.19369,0.012154,0.073163,-0.25862,-0.20302,0.0076832,0.14249,0.13204,0.21333,0.092441,0.037424,0.030027,-0.046021,-0.083323,-0.094153,-0.084774,-0.025836,0.15288,0.33612,0.036687,-0.33565,-0.09981,-0.026972,0.076196,0.090427,0.14198,0.049834,0.055123,-0.11852,-0.13258,0.10212,-0.078119,-0.017356,0.18025,0.017474,-0.27784,-0.13929,-0.059789,0.082559,0.018057,0.16022,-0.071538,-0.30696,0.12767,-0.11519,0.36678,-0.24372,0.051621,-0.093118,0.26197,-0.17282,-0.015133,0.099622,-0.17716,0.18137,-0.0006722,-0.29408,-0.13757,-0.082256,0.069824,0.0047951,0.14825,0.3126,0.21296,-0.11319,-0.19489,0.043258,-0.086044,-0.069047,-0.038869,-0.28132,0.074116,0.26067,0.020899,-0.058015
48,0.20517,0.27658,0.18161,0.19136,0.1475,0.094144,0.071599,0.21147,0.18758,0.21207,0.1861,0.22643,0.21146,0.013353,0.20385,0.20453,0.27634,0.067575,0.13937,0.13224,0.048779,0.14163,0.13338,0.26568,0.096489,0.097444,0.1528,0.010591,0.15335,0.11674,0.16111,0.26011,0.05963,-0.067161,-0.17046,0.11729,0.23646,0.24871,0.13794,-0.047123,-0.082666,0.17188,0.25651,-0.035843,0.081423,0.066387,0.016132,-0.19369,1,0.011352,-0.14548,0.067766,0.23101,-0.11528,-0.10099,-0.24076,-0.10064,0.084887,0.060937,0.086278,0.21287,-0.15169,0.072153,-0.029904,-0.31379,-0.082029,-0.11883,0.096688,0.082453,0.18717,0.041597,-0.023063,-0.055892,-0.23819,-0.3634,-0.097623,-0.28993,-0.054254,-0.06395,0.25136,-0.29228,-0.20147,-0.0025631,0.10561,-0.031798,-0.17703,0.063874,-0.28573,-0.080928,-0.015138,-0.11211,-0.10293,0.1477,0.1038,0.060417,0.026865,0.28743,0.022436,-0.016975,-0.038249,-0.26551,-0.016447,-0.091033,0.10433,-0.028098,-0.10062,0.19939,0.057838,-0.0047256,0.0020519,-0.036081,-0.00073816,0.35189,0.25713,0.22694,-0.11168,0.060944,-0.20655,0.065738,-0.02393,-0.070018,-0.014695,0.21121
49,0.16274,0.041129,0.1342,0.23622,0.092476,0.16325,0.14826,0.24032,0.080612,0.10158,0.14324,0.11538,0.17377,0.2299,0.14715,0.11873,0.13708,0.071345,0.17801,0.17529,0.15399,0.30129,0.23707,0.091206,0.19306,0.048054,-0.03899,0.2093,0.19122,0.14391,0.027965,0.24461,0.08367,0.28743,-0.070173,-0.071587,0.41664,0.041601,-0.062816,-0.039819,0.039179,-0.05186,0.23695,0.18484,0.058905,0.40095,-0.0086645,0.012154,0.011352,1,-0.10052,-0.14754,0.10283,-0.074205,0.13368,0.056522,0.16788,0.048943,-0.20696,0.068795,0.085601,0.12194,-0.3268,0.0258,0.080586,-0.03487,0.23593,0.16276,0.089622,0.069116,0.29438,0.28057,-0.27164,0.11744,0.25232,0.23099,0.16145,-0.058598,0.10531,0.038715,-0.29253,-0.16908,-0.0015208,-0.042533,-0.17793,0.15762,-0.21393,-0.0051481,0.02785,-0.16378,-0.13534,0.13242,0.23576,-0.24384,0.2989,-0.21605,-0.082336,0.13356,0.09959,0.0043922,-0.018776,0.017806,0.11138,-0.1502,0.25274,-0.39276,0.10382,0.0013859,0.16204,0.048103,0.033547,-0.018404,0.08448,-0.12535,0.15026,0.012867,-0.22188,-0.055008,0.19677,-0.14394,-0.064086,0.07669,-0.17666
50,0.041351,0.0022936,0.09021,0.1532,0.093526,-0.06942,0.12734,0.035965,0.086312,0.088153,0.030738,0.012517,-0.03715,-0.12146,0.18833,0.090626,-0.076,-0.03568,-0.019227,0.063629,0.10312,0.12249,0.039105,-0.12782,0.035493,0.079256,-0.036865,0.12753,0.063843,0.081661,0.082535,-0.16142,-0.095748,0.08563,0.052148,-0.13831,0.044267,0.034646,0.13575,0.047461,-0.145,0.05602,-0.20377,-0.099377,-0.09205,-0.032856,-0.26475,0.073163,-0.14548,-0.10052,1,0.21971,-0.10215,0.29079,0.10742,0.066821,-0.16966,-0.042301,0.011519,-0.0024831,0.010105,0.015464,-0.11765,0.00412,0.14825,0.072701,-0.1566,0.15325,0.022874,-0.0064006,0.14644,-0.19795,-0.21225,0.25104,0.080304,0.068603,-0.020205,-0.39294,0.077665,0.033583,-0.12321,0.34549,0.25018,-0.063116,0.1371,0.27949,0.2531,0.0092817,-0.010569,-0.093412,0.13938,0.22821,-0.16427,0.18176,-0.13508,0.17218,0.1674,-0.037659,-0.14542,-0.12845,-0.0019912,0.094875,-0.082914,0.10985,0.10996,-0.00098878,-0.15776,-0.047815,0.09947,-0.048612,-0.080589,0.16133,-0.0338,0.034726,-0.066598,0.12281,-0.23664,-0.050622,0.12598,-0.00091559,0.21949,-0.23974,-0.25516
51,0.16706,0.15309,0.077438,0.17416,0.24656,0.045837,0.12527,0.13923,0.13504,0.13317,0.15136,0.16435,0.099719,-0.025228,0.36935,0.19713,0.11005,0.30613,0.18663,0.070169,0.15776,0.13841,0.15601,0.022737,0.082092,0.026415,0.079338,-0.036727,0.26435,0.080018,0.23721,0.13022,-0.032249,0.10551,0.013714,0.14143,0.02261,-0.084756,0.050072,0.09892,0.13268,0.072849,0.18546,0.033164,-0.097593,0.012707,-0.11595,-0.25862,0.067766,-0.14754,0.21971,1,-0.24893,0.2292,0.17168,-0.12039,-0.33428,0.011377,0.24124,-0.042215,0.065993,0.0091658,0.066704,-0.17986,-0.0096855,-0.14178,-0.23864,0.26054,-0.2041,0.24122,-0.065397,-0.096733,-0.34125,0.040943,-0.22647,-0.018452,0.015591,-0.26831,0.31257,0.15391,0.1057,0.1693,0.1951,-0.03633,0.20399,-0.11105,-0.11977,0.030529,0.11544,0.16667,0.1882,0.032315,-0.14096,-0.018257,-0.17071,0.099474,0.20081,-0.10053,0.15286,-0.24338,-0.057746,0.069047,0.11559,-0.035911,0.057873,0.1646,-0.23229,0.097586,-0.11546,-0.33518,0.086613,-0.18509,-0.26433,-0.09038,-0.008815,0.21519,0.067495,0.09572,-0.13596,0.22313,-0.1302,-0.31042,0.076712
52,0.41723,0.45939,0.51453,0.39841,0.36484,0.5231,0.4641,0.3873,0.49917,0.38624,0.46611,0.41211,0.47778,0.50705,0.39599,0.4005,0.50524,0.23224,0.40256,0.36137,0.32916,0.38494,0.33795,0.37592,0.31093,0.4701,0.34505,0.1609,0.24609,0.38233,0.3054,0.40997,0.23981,0.14605,0.087139,0.28893,0.45886,0.29599,0.077029,0.2113,0.10634,0.37644,0.048128,0.15032,0.29511,0.36973,0.1928,-0.20302,0.23101,0.10283,-0.10215,-0.24893,1,0.076977,-0.24682,0.31614,0.24441,-0.18342,-0.27625,-0.087806,-0.15236,0.035704,-0.2501,0.055855,-0.0049881,0.051547,-0.2037,0.063313,0.064721,-0.3574,-0.034631,-0.0072091,-0.1209,0.0088189,-0.0026368,0.10352,-0.17198,0.28293,-0.392,-0.12512,-0.16917,-0.35799,-0.080527,0.295,-0.17415,0.083025,0.0991,0.023668,-0.10785,-0.012132,-0.0035385,-0.10935,0.07028,-0.27414,0.2667,-0.15117,0.29229,0.071015,-0.092981,0.25599,0.095602,0.13621,0.073176,0.061951,-0.025526,0.10808,0.054139,-0.098267,-0.011566,0.061649,-0.33037,0.06213,0.19837,0.15317,0.16768,0.074667,0.031086,0.090691,0.069545,-0.23573,0.056741,0.28766,-0.055486
53,0.094957,0.17417,0.10086,0.099927,0.11857,0.0038065,0.10055,0.078686,0.13838,0.10102,0.036793,0.009007,0.061897,-0.0051384,0.2178,0.0036176,0.18826,0.12931,0.15831,0.066945,0.011173,0.04857,-0.012508,-0.0051739,0.017701,0.018188,-0.06028,-0.034226,0.22555,0.012629,-0.11435,0.030995,-0.15561,0.33182,0.17776,-0.050054,0.35184,0.059116,0.21919,0.13304,-0.0162,0.050885,0.032665,0.11442,0.011736,0.0077003,0.25177,0.0076832,-0.11528,-0.074205,0.29079,0.2292,0.076977,1,0.054243,-0.01983,0.25182,-0.16701,0.12926,-0.12559,-0.18299,0.061277,-0.077424,0.089516,-0.084281,0.042035,-0.10294,-0.02958,0.14475,-0.10515,0.17069,-0.19937,-0.19103,0.19544,-0.1299,0.069779,-0.0069026,-0.097814,-0.16503,0.091684,-0.12685,0.11703,-0.094059,0.028565,0.19146,-0.21517,-0.0039916,0.12226,0.056018,0.1537,-0.024403,-0.0011964,-0.13473,0.0068766,0.11057,-0.1247,0.2578,0.076529,0.301,0.027658,0.1339,0.071378,0.014238,-0.11732,-0.13863,-0.076263,0.26026,-0.13084,-0.0091192,-0.037951,-0.039565,0.18143,-0.26092,-0.069524,0.34055,0.16669,0.20373,0.088962,0.19239,0.2001,-0.0090842,0.093856,-0.19024
54,0.058651,0.07753,0.11799,0.13662,0.18224,0.14722,0.02519,0.15829,0.089231,0.070495,0.14625,0.072103,0.11464,0.025633,0.054255,0.077957,-0.071087,0.070706,0.23688,0.18017,0.090729,0.2395,0.11061,0.13803,0.097899,0.021723,0.13031,0.27469,-0.10833,0.19508,0.2589,-0.033465,0.0014439,0.38126,0.12197,0.06372,0.29837,0.0032911,0.16049,0.0066774,0.18667,0.030615,0.11932,0.11176,-0.017566,0.011651,-0.0248,0.14249,-0.10099,0.13368,0.10742,0.17168,-0.24682,0.054243,1,-0.090408,-0.076151,-0.089259,-0.066813,-0.18953,0.0058911,-0.033902,-0.10854,-0.060407,0.10173,0.020582,0.026402,0.16935,-0.13544,0.038655,0.025418,0.0097367,-0.17944,0.01897,0.4155,0.20648,0.17478,-0.085804,0.11653,0.016951,0.031061,0.0024644,0.19463,-0.19442,-0.15516,0.2525,0.12457,0.23966,0.32504,-0.016572,0.19386,-0.077424,-0.13417,0.083542,-0.096776,0.22974,-0.095756,0.10186,-0.1916,0.074688,0.24921,-0.25444,0.22982,-0.27183,0.0046293,-0.080358,0.097767,0.0663,0.15474,-0.2448,0.081442,0.037768,-0.10785,0.081797,0.072179,0.27126,-0.092133,0.047849,0.010297,0.01235,-0.11927,0.033853,-0.12082
55,0.089892,0.099349,0.11471,0.13871,-0.020209,0.10166,0.036521,0.016058,0.13431,0.11141,0.14266,-0.023651,0.12432,0.12375,0.1088,0.055779,0.044773,0.13559,0.12623,-0.00090879,0.083792,0.082413,-0.071348,0.12468,0.037053,0.11201,0.010315,0.027642,-0.17708,0.018865,-0.041276,-0.039734,0.005291,0.19725,0.12874,-0.10382,-0.019786,0.030271,0.088139,0.10434,-0.11043,-0.05539,-0.26812,0.21788,0.11027,0.16906,0.10824,0.13204,-0.24076,0.056522,0.066821,-0.12039,0.31614,-0.01983,-0.090408,1,-0.01895,-0.030259,-0.091866,0.035489,0.046085,0.12573,-0.24158,0.18251,-0.032925,0.016057,0.29959,0.13355,0.020879,-0.25516,-0.12879,0.14241,-0.11382,0.17101,-0.036703,0.24957,-0.038599,-0.060368,-0.06951,-0.22997,0.11927,-0.029795,0.30015,0.066222,-0.30681,0.19722,-0.082682,0.054582,-0.015576,0.10007,-0.10459,0.29682,-0.071645,-0.13329,0.32021,-0.016489,0.054656,0.037547,-0.26361,-0.081749,-0.065918,0.17701,-0.24073,0.067742,-0.034097,-0.043122,-0.18322,-0.10313,0.042276,-0.10628,-0.062575,0.10654,-0.28277,-0.022222,-0.18179,-0.10061,-0.023034,-0.067357,-0.083898,-0.20486,0.20177,0.19198,-0.03827
56,-0.011871,-0.028615,-0.0047276,-0.030941,-0.14564,0.099298,0.035721,-0.060178,-0.024953,-0.080498,-0.040022,-0.09732,0.039122,0.1385,0.0034669,-0.039816,0.15643,-0.02217,-0.004422,0.094733,-0.018252,0.037302,0.22868,0.13685,-0.0677,0.037024,0.020204,-0.011936,0.0092119,-0.14142,-0.19348,-0.0086195,0.035384,0.17525,-0.039391,0.17607,0.26875,0.10855,0.14359,0.056973,0.091856,0.10769,-0.12331,-0.049423,0.17207,0.15902,0.14009,0.21333,-0.10064,0.16788,-0.16966,-0.33428,0.24441,0.25182,-0.076151,-0.01895,1,-0.09831,-0.0036228,-0.013864,0.0098425,0.21194,-0.1424,-0.1364,0.12219,-0.048714,0.040598,-0.051573,0.0011847,-0.2749,0.069814,-0.03776,0.2287,0.15148,0.11107,-0.1145,0.035452,0.33484,-0.12816,-0.054534,-0.19458,-0.034832,-0.31041,-0.0090742,0.097971,0.06985,-0.08918,-0.058658,0.03268,-0.022891,0.044318,0.087567,-0.18139,0.065189,-0.029662,-0.020438,0.0057295,0.11482,0.15854,0.25226,0.10108,-0.0057072,0.04645,0.15571,0.016811,-0.17437,0.10555,0.045293,0.099816,0.43192,0.0071499,-0.056951,-0.12231,-0.10006,-0.021761,-0.13634,0.15743,-0.12117,0.091376,-0.11428,0.26762,0.13379,-0.096764
57,-0.13196,-0.20386,-0.17541,-0.28796,-0.10559,-0.25008,-0.16465,-0.15924,-0.16561,-0.2302,-0.22798,-0.10171,-0.18218,-0.20537,-0.16679,-0.16342,-0.041594,-0.20877,-0.25545,-0.24722,-0.12128,-0.15283,-0.17911,-0.25973,-0.19716,-0.10717,-0.25819,-0.26901,-0.0891,-0.1972,-0.10283,0.040436,-0.18172,-0.15378,-0.16476,-0.35083,-0.075949,-0.22777,-0.25853,-0.32391,-0.19988,-0.14484,-0.027579,-0.19596,-0.22477,-0.29195,0.16716,0.092441,0.084887,0.048943,-0.042301,0.011377,-0.18342,-0.16701,-0.089259,-0.030259,-0.09831,1,0.11776,0.0034106,0.22371,-0.09666,-0.22083,0.011613,-0.094768,-0.33856,0.12843,0.33541,0.19294,-0.092333,0.19387,0.06171,-0.1581,0.065312,-0.25377,-0.22475,-0.0045822,-0.28137,0.16427,0.024787,0.2059,0.1963,0.082255,0.11959,-0.1584,-0.23773,0.031938,-0.014173,0.12077,-0.19503,0.095791,-0.074865,0.15645,0.069497,-0.20828,-0.087631,-0.21121,0.075628,0.014596,-0.1453,0.11681,-0.067262,-0.14392,0.055739,-0.15682,-0.15147,-0.063906,-0.14065,0.090357,0.045969,-0.17377,0.090827,0.16967,0.10935,-0.25619,-0.13692,-0.02036,0.184,-0.031631,0.25122,-0.1084,-0.38491,-0.014447
58,-0.13773,-0.058721,-0.23489,-0.14717,-0.21054,-0.13629,-0.15067,-0.10825,-0.057584,-0.18457,-0.061073,-0.20977,-0.073562,-0.26107,-0.051291,-0.22869,0.051121,-0.095281,-0.0060345,-0.21515,-0.12701,-0.1629,-0.069481,-0.28396,-0.34608,-0.19632,-0.12072,-0.22793,-0.055769,-0.27616,0.043159,-0.14677,-0.18418,-0.0013514,-0.038382,-0.13791,-0.19312,0.039896,-0.0044113,-0.041766,-0.026806,0.041319,-0.096772,0.17776,-0.12606,-0.19867,0.10719,0.037424,0.060937,-0.20696,0.011519,0.24124,-0.27625,0.12926,-0.066813,-0.091866,-0.0036228,0.11776,1,0.27582,0.12703,0.21935,-0.070612,0.037081,-0.18806,-0.021395,-0.0055871,0.081015,0.082031,0.25529,0.26183,0.34367,-0.018044,0.2303,-0.16345,-0.084633,-0.22433,0.15338,0.032475,0.22248,0.051534,0.078228,-0.09942,0.16285,0.27205,-0.16839,-0.04374,-0.030053,0.21963,0.1521,0.018961,0.18691,0.018184,0.22152,-0.056901,0.090843,0.14711,-0.19805,0.070706,-0.35375,-0.3168,0.15571,-0.33836,0.13619,-0.1063,0.018682,-0.08526,0.33405,-0.1699,0.17387,0.10753,-0.075055,-0.034088,-0.27402,0.097394,-0.21145,-0.1542,-0.17847,-0.010899,0.017795,-0.095816,-0.02059,-0.1359
59,-0.068303,-0.10251,-0.16765,-0.0014042,-0.052967,-0.08765,-0.056804,0.0024743,-0.065802,-0.12711,-0.00010401,-0.025412,0.0001022,-0.15735,-0.0022574,-0.0078592,-0.13227,-0.11657,-0.087225,-0.10596,-0.084836,-0.12567,-0.036689,-0.11802,-0.013984,-0.099057,-0.16228,-0.1285,-0.063222,-0.098951,-0.029691,0.056328,0.082505,-0.076194,0.012477,-0.21331,-0.11177,0.050931,-0.026945,-0.040941,0.034434,-0.10191,-0.18893,-0.070678,0.099065,0.0091424,-0.12192,0.030027,0.086278,0.068795,-0.0024831,-0.042215,-0.087806,-0.12559,-0.18953,0.035489,-0.013864,0.0034106,0.27582,1,0.068802,-0.19515,0.097169,0.21856,-0.0003125,-0.053555,0.23555,-0.088326,0.17308,0.14759,0.13531,0.057874,0.10965,-0.066831,-0.18316,0.2335,-0.073366,0.0080644,0.23621,0.17976,0.053363,0.11557,0.17898,0.365,-0.038852,-0.042373,-0.055881,-0.087897,-0.22173,-0.004187,-0.061774,0.24649,0.11102,0.040469,0.25919,-0.17177,-0.056743,0.082567,0.080874,-0.20173,-0.18011,0.25755,-0.19583,-0.15724,0.1392,-0.12666,-0.23581,0.33449,0.046723,0.20872,0.32127,-0.088293,-0.062051,-0.32388,0.10484,-0.02758,-0.27749,-0.17889,0.053355,0.033707,0.041345,-0.076906,-0.0091497
60,0.18584,0.12163,0.093035,0.16445,0.039351,0.026803,0.079289,0.22957,0.10353,0.072273,0.090611,0.095238,0.15196,0.015286,0.10555,0.15172,0.10662,0.09333,0.08664,0.079958,0.20304,0.16303,0.080427,-0.015456,0.1764,0.046238,0.13534,0.2148,0.041094,0.11372,0.085838,0.18558,0.05507,0.07648,0.12439,0.10078,-0.079643,0.076796,0.015854,0.11669,-0.10143,0.21482,-0.0079279,0.01652,0.0077058,0.058039,0.1593,-0.046021,0.21287,0.085601,0.010105,0.065993,-0.15236,-0.18299,0.0058911,0.046085,0.0098425,0.22371,0.12703,0.068802,1,-0.14606,-0.23663,-0.0663,0.10737,-0.018817,0.013223,0.1028,0.068577,0.072475,0.0077899,-0.0067745,-0.12625,0.059152,-0.32503,0.10902,-0.19179,-0.083918,0.07543,0.38843,0.00956,0.036976,0.049104,0.043748,-0.054455,0.086669,-0.25782,-0.21535,-0.040922,-0.069207,-0.1934,0.25701,0.0079498,0.11098,0.048726,-0.1359,0.31754,-0.0027803,-0.0842,0.042876,-0.22206,0.10359,-0.014285,0.19585,0.16225,-0.17175,-0.17045,0.2296,0.24399,0.15898,-0.1277,0.014988,0.09117,-0.00021871,-0.14394,0.016766,-0.14978,-0.32952,0.016091,-0.088753,-0.13315,-0.03476,0.16503
