,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
78,0.17291,0.18266,0.17322,0.14564,0.18774,0.15264,0.17713,0.044227,0.13106,0.16447,0.23479,0.29194,0.19415,0.20399,0.25557,0.21522,0.18093,0.11908,0.12299,0.17375,0.0084288,0.21237,0.16457,0.20102,0.17225,0.08629,-0.0049719,0.1646,0.31841,0.25896,0.11855,0.10729,0.11139,0.18761,0.096529,0.26645,0.13485,0.15268,0.020683,0.19506,0.16386,0.3725,0.13886,0.11671,-0.084841,0.2972,0.27315,0.1629,0.23623,0.040165,-0.035762,0.01049,0.006754,-0.2368,0.076803,0.008563,0.25273,0.21217,0.24239,0.1903,-0.12466,0.065625,0.049785,0.14602,0.23409,0.3805,0.14415,-0.14226,0.24815,0.22808,0.15677,-0.026861,-0.045893,-0.13774,-0.1428,-0.0030324,0.40585,0.26748,1,0.06191,0.06496,0.16961,0.03782,0.13983,-0.091975,0.30006,0.073537,0.017795,0.070832,-0.055451,0.057373,0.26672,-0.14157,-0.10668,0.1522,-0.20405,0.10756,0.31119,0.24603,0.12351,-0.12983,-0.066796,0.10821,-0.015295,0.16512,0.24642,-0.091497,0.16889,0.17072,-0.0039107,0.018423,0.18569,-0.014834,0.091377,-0.10606,0.083897,0.36542,-0.071718,0.016001,0.016223,0.11805,-0.11292,-0.194,-0.00030568,-0.079867,-0.13244,0.14789,-0.15746,0.025372,-0.047218,0.12881,-0.16154,-0.090407,0.091483,-0.092631,-0.15748,0.037483,-0.24452,-0.22849,0.037735,0.10306,-0.10156,-0.098614,-0.057965,-0.028864,-0.066137,-0.0077041,0.040625,0.087234,0.19324,0.048845,0.0050493,-0.29162
79,0.2306,0.19378,0.22166,0.1917,0.23653,0.19481,0.18637,0.19863,0.20282,0.17544,0.23454,0.20549,0.30381,0.34678,0.20962,0.21993,0.17099,0.2536,0.17847,0.23122,0.30827,0.20101,0.21936,0.1326,0.14585,0.23862,0.15152,0.20291,0.20407,0.1698,0.22482,0.22634,0.13083,0.31504,0.13518,0.3559,-0.014834,0.036095,0.23182,0.14496,0.10348,0.0036978,0.16046,0.10747,0.0084185,0.19873,0.26853,-0.021658,0.021896,0.32162,0.055177,0.061389,0.12734,0.11999,0.25344,0.13594,0.063535,-0.03609,-0.21136,-0.05465,-0.15161,0.11294,-0.1123,-0.23734,-0.088045,-0.050555,0.12834,0.051161,0.14481,0.14447,0.11973,-0.18142,0.17625,0.16816,0.012937,-0.083305,-0.038925,0.20216,0.06191,1,0.027157,-0.072632,0.17084,-0.00038624,-0.016801,0.16839,0.13577,-0.06582,0.12739,-0.17566,0.12681,-0.0869,0.038913,0.035585,-0.0043154,-0.0801,0.15441,-0.048289,0.018755,0.013516,0.081823,0.088075,-0.12191,0.13661,-0.30684,0.19833,0.12782,-0.12019,0.1917,0.067529,0.24199,-0.16751,0.052297,0.19354,0.13552,0.0097476,-0.22571,0.17791,0.08127,-0.04869,-0.089827,0.28636,0.038193,0.017352,-0.070626,0.16394,0.022407,-0.00075796,-0.17011,0.37356,0.19283,0.023673,0.2105,0.30898,0.0062713,-0.17092,0.14366,0.036712,-0.10915,-0.23587,-0.038805,0.22753,-0.054154,0.047197,0.097812,-0.12772,0.01981,0.012249,0.073203,-0.14458,0.090896,-0.13808,0.033236
80,0.11648,0.061588,0.13143,-0.029794,0.059151,0.17336,-0.030856,-0.047871,-0.017484,0.06852,0.11555,0.062686,0.12096,0.064418,0.026587,0.074825,0.0067062,0.04027,0.098239,0.12094,0.056465,-0.065788,0.038499,0.12662,0.052773,-0.024882,0.10079,-0.047674,0.031942,0.074992,0.029512,-0.091891,0.22056,0.05474,0.00091301,0.036516,-0.045338,0.062169,0.12024,0.035411,-0.029767,0.093658,-0.088901,-0.0043694,-0.070604,-0.046384,0.14121,0.1162,0.33596,0.19623,0.010673,-0.085344,-0.0026486,-0.11201,0.16042,0.1218,-0.021311,-0.12167,-0.01895,0.19937,0.22304,-0.01491,-0.14038,0.14813,-0.027114,-0.023188,0.13824,-0.15124,-0.29285,0.075872,-0.0078888,-0.118,0.11443,-0.0089169,-0.054723,0.034653,0.044417,0.034788,0.06496,0.027157,1,0.084855,-0.018725,0.069087,-0.036583,-0.074975,-0.081193,-0.28108,0.14155,-0.042083,-0.12054,-0.2099,-0.05543,-0.042603,-0.18536,0.023,0.14692,0.1735,-0.070442,-0.11564,0.16329,-0.022052,-0.33726,-0.047925,0.072861,0.058299,-0.024051,0.08106,0.11149,0.012952,0.28143,0.10754,-0.020032,0.027071,-0.19781,0.010478,0.090448,-0.06578,0.20744,-0.097229,0.16609,0.01734,-0.10487,0.29821,0.019588,0.14871,0.030768,0.1251,0.29692,-0.13144,0.24739,0.38952,0.097937,-0.028348,0.25639,0.1498,-0.11476,-0.036059,0.12081,0.074808,0.037449,-0.089875,0.10773,-0.029086,-0.40019,0.10259,-0.093578,0.033255,-0.29275,-0.1264,0.024004,-0.065885,0.31446
81,0.17358,0.17037,0.12985,0.031214,0.24409,0.13607,0.20701,0.12069,0.16398,0.29357,0.23499,0.2008,0.21663,0.19754,0.29256,0.23458,0.21376,0.19134,0.13414,-0.0087551,0.14369,0.13059,0.20614,0.22527,0.092816,0.15785,0.13606,0.2231,0.17459,0.27317,0.11247,0.086638,0.1633,0.20991,0.24578,0.076631,0.071301,0.17962,0.051867,0.11093,0.31816,0.29057,0.29801,0.14572,0.20608,0.088853,0.24955,0.29575,0.23435,-0.052164,0.21849,-0.017513,0.006051,-0.23952,0.20797,-0.094062,0.0049703,0.19361,0.073047,-0.048474,0.13888,-0.067813,-0.13736,0.17659,0.11768,-0.011613,-0.029703,-0.11382,0.13236,0.31105,-0.010229,0.1939,0.2067,0.054412,0.18471,-0.034618,0.29605,0.068601,0.16961,-0.072632,0.084855,1,-0.17724,-0.091631,-0.17009,0.05513,0.042182,0.18634,0.15727,0.19796,0.17446,-0.020392,-0.12328,-0.29584,-0.045138,-0.11716,-0.1626,-0.070396,0.165,0.048402,0.10183,-0.13231,0.069439,-0.21925,0.28044,-0.10098,-0.11924,0.0588,0.11209,-0.14878,0.20597,-0.18954,-0.05084,-0.070822,0.13582,-0.17099,0.073707,0.0076088,-0.13177,0.11779,-0.11203,-0.13655,0.12164,0.18938,0.20603,0.016204,0.34876,0.036514,0.043487,-0.062018,0.054831,0.05958,-0.16353,-0.1094,0.30437,-0.30041,0.094643,0.13036,-0.22431,0.13804,0.00073226,-0.14315,-0.31301,0.00088541,-0.06063,-0.02925,-0.011919,0.31817,-0.17378,0.25126,-0.11145,0.031561,-0.28999
82,0.173,0.15871,0.1433,0.19339,-0.030567,0.24297,0.046114,0.053713,0.1258,0.0426,0.02023,0.17187,0.060471,0.11555,0.20385,0.26358,0.13603,0.22742,0.068606,0.18723,-0.051974,0.12819,0.20842,0.087577,0.1301,0.13601,0.13709,-0.045179,0.17565,0.12184,0.11431,0.19049,0.099501,0.10049,0.28724,0.22021,-0.013043,0.020766,-0.02462,0.20549,0.10255,-0.17011,-0.015963,0.077086,0.18079,0.28317,0.35991,0.080143,0.15815,0.16217,0.12728,0.24593,0.0064861,0.2942,-0.043754,0.1194,0.28547,0.03112,0.11432,-0.076204,0.035235,-0.18031,0.35124,-0.072172,-0.029335,0.025081,0.10349,0.15977,0.0090652,0.17504,-0.18742,0.00025681,-0.012979,0.25424,0.095505,-0.094831,0.015585,-0.07932,0.03782,0.17084,-0.018725,-0.17724,1,0.044487,-0.026004,0.12894,-0.022479,0.11917,-0.051687,-0.037762,0.28192,0.015809,0.013838,0.15317,0.22199,-0.17606,-0.097813,-0.23783,-0.0801,-0.36437,-0.09136,-0.14132,0.014244,0.29537,-0.41252,0.073629,-0.023592,0.25207,-0.15528,0.023926,0.08323,0.030216,0.14487,-0.19434,0.11862,-0.032819,-0.35295,0.15917,0.17053,-0.10882,0.018873,0.22882,-0.11292,-0.15708,0.010828,-0.10319,0.065208,0.13198,-0.023624,0.1187,0.3127,-0.24902,0.039524,-0.017113,-0.24153,0.2101,0.13454,-0.18231,-0.21685,-0.18006,0.20244,0.10276,0.12249,0.033063,0.18406,-0.24012,-0.16645,0.1509,-0.0030202,0.18494,-0.076912,0.034048,-0.26628
83,0.005606,0.012662,0.13306,0.0011186,0.041412,-0.017536,-0.053093,-0.14746,0.018209,0.085742,0.035555,-0.0031699,-0.060488,0.025932,0.019188,0.0076623,-0.038772,0.0025118,0.070367,0.10173,-0.028256,0.025282,0.052699,-0.0019122,0.20295,0.041445,-0.15561,0.028825,0.035118,0.076912,0.063691,-0.023499,0.0054017,0.015333,-0.032234,-0.050644,0.17301,0.019808,0.034615,-0.11793,-0.088231,0.070334,-0.19054,-0.036567,0.097282,0.19749,0.017092,0.049115,0.0078967,0.08548,-0.050684,0.19731,-0.025254,0.069206,-0.1936,-0.16901,0.066905,0.044187,-0.1982,0.094313,-0.22137,-0.0014577,0.073104,-0.24009,-0.12142,0.31526,0.035313,-0.048572,0.0039763,0.30619,0.0091065,-0.10239,0.10559,0.23252,0.13728,0.13869,-0.11828,-0.15015,0.13983,-0.00038624,0.069087,-0.091631,0.044487,1,0.12245,0.21382,0.10402,-0.21326,0.22957,-0.14832,0.11087,0.096149,-0.01218,-0.10661,0.1169,-0.17877,0.12101,-0.038869,0.30084,-0.14819,0.028687,-0.1999,0.15742,-0.13668,0.066901,-0.18231,0.031272,0.15572,-0.01838,0.22982,-0.2543,0.30678,-0.24635,0.1274,0.060169,-0.22465,-0.00073787,0.022965,0.041682,-0.31275,-0.0045079,-0.15452,-0.049396,0.028587,-0.10671,-0.098708,-0.050336,0.20615,-0.11732,0.070422,0.19773,-0.0042946,-0.14338,0.17593,-0.13001,0.094718,0.0016778,-0.057685,-0.032716,-0.1983,0.0067122,-0.020862,-0.15872,0.12191,-0.02468,-0.16832,-0.074783,-0.026185,0.065098,0.10781,-0.10121,0.057216,0.067413
84,0.17933,0.10156,0.11298,0.17636,0.092341,0.050678,0.081964,0.12476,0.13692,-0.050903,0.099474,0.013045,0.072226,0.068632,0.058393,0.14473,0.042065,0.084462,0.073683,0.10884,0.093217,0.15441,-0.038778,0.17714,0.076993,0.11923,0.19376,0.12444,-0.03445,0.029091,0.089216,0.1093,-0.0053948,0.044129,0.05316,0.016434,0.28314,0.21704,0.072575,0.18053,-0.016618,0.22754,0.072325,0.045949,0.23489,0.06427,-0.027253,0.025096,0.022711,0.1618,-0.01258,0.14343,0.0013553,0.14661,0.055916,0.1105,0.049398,0.0071923,0.14798,-0.087736,0.030185,0.0094353,-0.16467,0.28792,-0.36601,0.27903,-0.090114,0.1434,-0.026994,-0.26261,-0.054762,0.010464,-0.050259,0.2486,0.018379,0.066116,-0.23154,-0.35738,-0.091975,-0.016801,-0.036583,-0.17009,-0.026004,0.12245,1,-0.060221,-0.17385,-0.036694,0.12244,-0.26676,-0.035614,0.13178,-0.0703,0.08542,0.10606,-0.011622,0.2066,-0.039108,-0.12294,-0.18873,0.034425,-0.26326,-0.033207,-0.23885,0.067654,-0.078303,0.082741,0.14156,0.070147,0.30085,0.070683,-0.0073743,0.057383,-0.085147,-0.14116,-0.17125,-0.034943,0.24148,0.049163,-0.064585,0.10979,-0.095036,-0.09251,0.041321,0.15935,-0.063393,-0.14684,0.13704,-0.14908,-0.23575,-0.095999,0.049761,-0.35362,0.13845,-0.23449,0.12263,-0.025411,0.1729,0.080984,0.1226,-0.083552,0.027213,0.2028,-0.062047,0.056925,0.23073,0.20968,-0.29631,0.26458,0.076473,0.11809,0.17545,0.20964
85,0.33825,0.094141,0.31441,0.29903,0.17514,0.25207,0.34343,0.22004,0.31127,0.36917,0.27873,0.33078,0.23633,0.31606,0.36371,0.19987,0.21946,0.19097,0.32226,0.32377,0.13943,0.25775,0.27124,0.30424,0.22494,0.2641,0.22584,0.20244,0.1924,0.28055,0.2086,0.25624,0.13159,0.2595,0.03283,0.29788,0.36114,0.34032,0.1304,0.14979,0.25397,0.21381,0.21196,0.16916,0.046717,0.29453,0.15066,0.21731,0.20953,0.15648,0.15449,-0.058758,0.36698,0.057663,0.044274,0.025368,0.36172,0.055118,-0.073354,0.14959,-0.079846,0.17695,0.17532,0.02453,0.32866,0.15244,0.11304,-0.091509,0.20937,0.27075,0.088119,0.014518,0.35085,0.35715,0.060909,-0.15125,0.14818,0.07599,0.30006,0.16839,-0.074975,0.05513,0.12894,0.21382,-0.060221,1,0.0052338,-0.11765,0.1838,-0.22965,0.20081,0.088678,-0.075362,0.11622,-0.065877,-0.19658,0.020807,0.0099333,0.29202,-0.02455,0.073666,0.033063,0.15929,0.35183,-0.028714,0.094073,-0.10398,0.1377,0.085191,0.00018008,0.0035432,0.21769,-0.3182,-0.00019159,0.029454,0.12391,0.048821,-0.030173,0.12665,-0.15647,0.0064192,0.14045,-0.23222,-0.16717,-0.14721,0.053847,0.020764,0.065183,-0.27193,0.017655,0.081023,-0.12453,-0.032129,0.1944,0.20181,-0.20439,-0.027074,-0.09455,-0.144,-0.034099,0.036661,0.075721,-0.064027,0.063461,-0.0091191,-0.19259,-0.03366,0.090176,0.17361,0.068255,-0.017937,0.012349,-0.048098
86,-0.027908,0.010923,-0.010299,-0.011597,-0.056464,0.0032112,0.036005,0.033571,-0.037848,0.13584,0.2325,-0.11624,0.09399,0.19413,0.01826,0.032083,-0.072737,-0.045001,-0.09296,-0.12666,-0.02204,-0.055049,-0.026018,-0.10558,-0.035742,-0.10169,-0.16169,-0.027905,-0.074137,-0.097949,-0.036412,-0.074047,0.10514,-0.014206,-0.14031,0.12505,-0.17461,0.0035567,-0.090831,-0.11425,0.0060471,-0.14626,-0.088571,-0.018653,0.043597,0.21966,0.033451,-0.062204,-0.039365,-0.14109,-0.27765,-0.065104,0.061896,0.049932,-0.1463,-0.15011,-0.092914,0.16272,-0.068671,-0.17035,-0.028813,-0.27666,0.011623,-0.16454,-0.070519,0.033884,-0.11219,-0.057576,0.0042483,0.1393,-0.030441,0.07218,-0.099378,-0.2637,0.0090191,-0.14141,0.1218,-0.082427,0.073537,0.13577,-0.081193,0.042182,-0.022479,0.10402,-0.17385,0.0052338,1,-0.21224,-0.097881,0.11757,-0.10884,-0.15725,-0.0096239,0.081326,-0.11996,0.0066103,-0.33916,0.063121,-0.17818,0.051359,-0.28145,0.031713,-0.25026,0.11654,-0.10124,-0.14067,0.074776,0.18463,-0.14983,-0.081894,-0.036197,-0.010222,0.14198,-0.080996,0.1159,-0.092479,-0.18507,0.084092,0.014095,-0.12623,-0.19724,-0.075377,0.29143,-0.073779,0.073536,-0.20863,0.21504,0.1161,0.023602,0.0555,0.02652,-0.00086567,0.29788,-0.1461,-0.023311,-0.16714,-0.13758,-0.10915,-0.12964,-0.10301,0.021977,0.13658,0.00884,-0.063099,-0.067377,-0.28966,-0.062536,-0.15354,-0.0042129,0.035676,-0.024895,0.14707,-0.24041
87,0.094359,0.18993,0.093314,0.10484,0.17549,0.25286,0.12125,0.10017,0.22351,0.098574,0.14099,0.029396,0.047603,0.19243,0.18572,0.09707,0.31021,0.071563,0.10449,0.079151,0.096716,0.12383,0.23126,0.060829,0.047902,0.14723,0.19267,0.13734,0.22317,0.16059,0.17564,0.13831,0.097961,0.118,0.29314,-0.015165,0.17412,0.15282,0.22056,0.17756,0.074962,0.29129,0.19194,0.24777,0.19925,-0.00046538,0.25517,0.18921,0.0044724,0.024696,0.0011902,0.18805,-0.06256,0.32492,0.21415,0.049089,0.14166,0.13956,0.35619,-0.049585,-0.0027755,-0.17628,0.065027,0.11636,0.045795,0.085287,-0.24574,0.084488,0.042545,0.14959,0.012026,0.1123,-0.082081,0.1227,0.19463,-0.058861,0.18034,0.14443,0.017795,-0.06582,-0.28108,0.18634,0.11917,-0.21326,-0.036694,-0.11765,-0.21224,1,0.11341,0.056288,0.091909,0.056416,0.096585,-0.12648,0.17185,-0.10069,-0.065022,-0.29446,-0.034065,-0.0011409,-0.07523,0.13785,0.29114,0.10317,-0.25439,0.19329,0.010363,0.32597,0.071109,0.05909,-0.05469,-0.047591,0.18057,-0.35857,-0.009464,-0.28383,0.12655,-0.26236,-0.03978,0.10362,0.1198,-0.11309,-0.21462,-0.18582,0.26687,0.21988,-0.30209,-0.20161,0.090094,-0.06956,-0.065492,-0.37602,-0.022065,-0.28814,-0.064435,-0.35568,0.12686,-0.022752,-0.0096805,0.29761,0.017498,-0.1817,0.012057,-0.27318,0.17667,-0.14147,0.022131,0.398,0.099517,0.056532,-0.20975,0.1254,-0.24402
88,0.2233,0.2126,0.23803,0.1994,0.25054,0.31558,0.15246,0.12667,0.21458,0.32008,0.21184,0.15551,0.33224,0.15579,0.18783,0.18977,0.30264,0.18845,0.22973,0.16597,0.21163,0.072845,0.15936,0.18425,0.18882,0.1703,0.28001,0.26289,0.15985,0.23458,0.40287,0.17666,0.18577,0.34437,0.24439,0.10927,0.28391,0.29001,0.25342,-0.044374,0.072896,0.3611,0.046402,0.14956,0.132,-0.041752,0.34976,0.27383,0.14548,0.22092,0.21692,0.11851,-0.11511,0.018293,0.072691,0.25036,-0.092465,0.027041,-0.024491,-0.24215,-0.13613,0.14993,-0.074701,-0.17656,0.023236,-0.034731,0.055739,0.17803,-0.028092,0.14379,0.080176,-0.23416,0.29136,0.29273,0.2351,-0.007009,-0.20931,-0.21503,0.070832,0.12739,0.14155,0.15727,-0.051687,0.22957,0.12244,0.1838,-0.097881,0.11341,1,-0.16391,0.25644,-0.068081,0.26431,-0.16762,0.19773,-0.080531,0.29177,-0.090142,0.074997,-0.0505,0.28348,0.022803,0.13378,-0.21721,0.019236,0.0086929,0.2434,0.22062,0.27737,0.27526,0.096237,0.11236,-0.13385,0.14289,0.091574,-0.17665,0.011162,-0.12201,0.33365,-0.0053521,-0.042241,-0.068756,0.12069,0.14948,-0.0082096,0.22779,0.21637,0.098498,-0.24729,-0.14779,0.0010031,0.1071,-0.31779,-0.12441,0.002928,-0.14255,0.1274,-0.099371,-0.13552,0.14812,0.055754,-0.15785,-0.1392,0.090691,0.13997,0.026076,-0.064793,0.22693,0.10544,0.1413,0.18245,0.30757,0.0014767
89,0.14357,0.14823,0.1524,0.092069,0.16249,0.14725,0.21809,0.15001,0.21556,0.24169,0.14931,0.16088,0.090823,0.16932,0.14452,0.21782,0.1953,0.25005,0.18405,-0.0073958,0.11771,0.13756,0.23157,0.1797,0.14392,0.1679,0.078647,0.17407,0.11846,0.10464,0.1156,0.16191,0.33272,0.16739,0.17376,0.079845,0.040009,0.1402,0.20383,0.10701,0.23916,-0.073138,0.1391,-0.021261,0.11564,0.05462,0.1254,0.14153,0.13043,-0.014661,0.18252,0.077379,-0.14149,-0.049268,-0.018283,0.11779,0.13598,0.27447,0.30106,0.11884,0.14367,0.0073412,-0.21659,0.0016264,0.19597,-0.087942,-0.016058,0.2665,0.010282,0.17017,0.1148,0.17001,0.036725,-0.26609,0.18916,0.044358,0.2397,0.012779,-0.055451,-0.17566,-0.042083,0.19796,-0.037762,-0.14832,-0.26676,-0.22965,0.11757,0.056288,-0.16391,1,-0.045303,-0.051772,0.041172,0.2027,0.21861,0.21309,-0.35462,0.17223,-0.13178,0.25789,0.15643,-0.00020358,0.050444,0.12154,-0.0030277,-0.13896,0.12463,-0.16057,0.1253,-0.47733,0.020688,0.034604,0.066389,0.020853,0.11317,-0.107,0.25496,-0.1427,0.34362,0.31851,-0.039794,-0.068516,0.15524,0.23574,0.0048735,0.044097,0.015613,-0.16878,0.10538,0.24463,0.011161,-0.11038,0.092027,-0.19703,0.20039,-0.023183,0.010611,0.0085531,0.13067,0.050698,-0.27702,-0.23593,-0.13084,-0.11267,0.22927,0.1334,-0.23684,-0.20624,-0.029203,0.09721,-0.07617,-0.13331,0.067636
90,0.18582,-0.021771,0.065492,0.14141,0.059624,0.035432,0.11965,-0.0034141,0.093295,0.29515,0.042309,0.19434,0.13746,0.083005,0.1967,0.070749,0.086969,0.29527,0.090791,-0.02304,0.00055664,0.13442,0.24606,0.14667,0.10577,0.094121,0.066242,-0.0090175,-0.033634,0.050016,0.18467,0.14654,0.041583,0.1165,0.21434,0.049166,-0.010649,0.080195,0.14589,0.046892,0.12987,-0.0083013,0.009914,-0.055728,-0.041761,0.1784,0.13683,0.12446,-0.052272,-0.018764,-0.026375,0.17857,0.12593,-0.066405,0.068151,-0.25713,0.089758,0.07383,0.010052,-0.14546,-0.072206,-0.2045,0.27607,-0.23397,0.092561,-0.31111,0.12453,0.20155,0.32331,0.24272,-0.32725,0.060265,0.17484,0.27594,-0.011752,0.11128,-0.049804,-0.16198,0.057373,0.12681,-0.12054,0.17446,0.28192,0.11087,-0.035614,0.20081,-0.10884,0.091909,0.25644,-0.045303,1,-0.095045,0.15085,0.009284,-0.13386,-0.19159,0.17481,-0.15406,0.023494,-0.019929,-0.039224,-0.10294,0.13655,-0.10852,-0.069431,0.13981,-0.13418,0.10627,0.05539,0.29347,-0.36095,0.11125,0.25979,-0.093674,0.1092,0.19249,0.019622,0.10217,0.16321,0.12843,-0.011998,0.050637,0.056722,-0.03729,-0.031282,-0.18384,0.23633,0.39386,-0.11838,0.17836,0.21917,0.19944,-0.1304,0.099236,-0.047896,-0.15788,0.015089,0.12575,-0.29197,-0.26588,-0.17923,-0.027078,-0.2467,0.12441,0.24986,-0.23497,-0.13906,0.099295,0.0033502,0.098813,0.063796,0.15319,-0.056044
91,0.14259,0.17596,0.21775,0.24107,0.23439,0.16442,0.22653,0.2062,0.13775,0.043592,0.18528,0.24446,0.034992,0.13687,0.24332,0.14088,0.25958,0.12777,0.23477,0.29582,0.066455,0.30574,0.26157,0.13377,0.19709,0.12675,0.10439,0.26024,0.15503,0.2379,0.14636,0.20941,0.098241,0.12693,0.26834,0.18773,0.2741,0.092145,0.069944,0.26028,0.17342,0.28554,0.3547,0.27506,0.32266,0.080183,0.23245,0.16946,-0.031839,0.027413,0.075788,0.2556,0.16166,-0.033096,0.06414,-0.055891,0.17817,0.19615,0.049706,0.13384,-0.046487,-0.010993,0.18325,0.17489,0.016764,0.2907,0.15253,0.042069,0.065582,0.096309,0.16021,0.17719,0.077855,-0.095983,-0.014675,0.067115,0.082035,0.13793,0.26672,-0.0869,-0.2099,-0.020392,0.015809,0.096149,0.13178,0.088678,-0.15725,0.056416,-0.068081,-0.051772,-0.095045,1,-0.18176,0.011663,0.24193,-0.080317,0.064366,0.013656,0.04523,0.19931,0.057573,0.19371,0.29445,0.14949,0.098595,-0.013534,-0.052989,0.099019,-0.22021,-0.047819,-0.028788,-0.14609,0.021521,0.017327,-0.054381,0.16124,0.14902,0.046812,-0.18946,-0.026885,-0.17479,-0.086726,-0.31075,-0.043483,0.17679,-0.17554,-0.17827,0.015248,0.038199,0.024512,0.053639,-0.29111,-0.24974,0.023417,-0.25305,0.019161,0.061039,0.074793,0.058317,-0.032437,0.075832,-0.15091,0.063795,0.11913,-0.11487,0.2847,0.24755,0.068261,0.022324,0.17605,-0.17399,0.10759,-0.0083141
92,0.19248,0.18364,0.28543,0.18674,0.085611,0.25657,0.17508,0.22384,0.1519,0.31081,0.19161,0.14355,0.27737,0.15761,0.22047,0.23499,0.19329,0.25942,0.087791,0.25444,0.19551,0.22702,0.1723,0.23085,0.24319,0.1036,0.24836,0.25518,0.13493,0.28659,0.36325,0.23697,0.27428,0.18639,0.21771,0.12258,0.098257,0.21203,0.37423,0.12066,-0.092461,0.041204,0.01495,0.26798,0.096311,0.28008,0.012919,0.089494,0.017194,0.14419,0.23909,0.10207,-0.046009,0.3024,0.17889,0.16965,0.047792,-0.0488,0.079047,0.1397,-0.039287,-0.028542,0.16476,0.031322,0.1137,0.018927,0.1372,0.18737,0.11215,0.3345,0.035708,-0.085514,-0.0022022,0.064953,-0.0048345,-0.035466,-0.046051,-0.13531,-0.14157,0.038913,-0.05543,-0.12328,0.013838,-0.01218,-0.0703,-0.075362,-0.0096239,0.096585,0.26431,0.041172,0.15085,-0.18176,1,0.0040327,-0.042934,0.19884,-0.078663,-0.037704,-0.16544,0.15093,-0.062746,0.0029904,0.05575,0.07382,-0.052569,-0.13093,-0.18662,-0.074113,0.22939,-0.0063859,-0.15464,-0.12373,-0.052681,0.22361,-0.046887,-0.15113,-0.086958,0.12506,0.2334,0.063522,0.17527,0.095496,0.03036,0.012356,0.08141,-0.070067,0.074998,0.086824,-0.15264,0.23689,-0.20476,-0.13141,0.016995,-0.2435,-0.13027,-0.021116,-0.21231,-0.13055,-0.15467,0.27895,-0.025835,0.38653,-0.028696,-0.14,0.13688,0.0019102,-0.097934,-0.21204,0.21131,0.029443,0.041065,-0.10618,0.023622
93,0.051915,-0.13077,0.01125,0.048829,0.025433,0.16452,0.11098,0.034823,0.089291,0.082357,0.048414,0.046769,-0.023933,0.086806,0.13529,0.12687,0.019259,-0.099533,0.098624,0.060234,0.065345,0.088055,0.12413,0.016043,0.067536,0.043343,0.15446,0.088825,-0.042396,-0.13116,-0.021764,0.080476,0.090558,-0.0063831,0.044839,0.079751,0.10484,0.12821,-0.044538,0.1358,-0.053011,-0.12908,-0.087862,0.10891,0.0030149,0.02219,0.0456,-0.0084256,0.066054,-0.062941,0.048246,0.06501,0.1725,0.24344,-0.11934,0.088055,0.22278,-0.070403,0.1905,0.12049,-0.069106,0.03989,-0.07732,0.013025,0.079199,0.16511,0.016167,0.24374,-0.085535,-0.23204,0.03532,-0.050701,0.19908,-0.12276,-0.17478,-0.34817,-0.061172,-0.11736,-0.10668,0.035585,-0.042603,-0.29584,0.15317,-0.10661,0.08542,0.11622,0.081326,-0.12648,-0.16762,0.2027,0.009284,0.011663,0.0040327,1,-0.13099,0.099125,-0.14311,-0.032403,-0.0081116,0.012942,0.027184,-0.098908,0.25455,0.18273,-0.25992,-0.22085,0.016133,-0.011532,-0.0010411,-0.11953,-0.073061,0.075045,-0.0038627,-0.016961,0.091029,0.24555,-0.17242,0.23362,0.38983,-0.02055,-0.22314,0.2494,-0.21329,0.061308,0.068928,-0.053158,-0.26739,0.16909,-0.34145,0.23816,-0.074464,-0.11041,0.078295,0.11197,-0.023363,0.1872,0.014806,0.10518,-0.048284,0.10131,0.034552,0.16223,0.32793,-0.076396,0.014701,-0.17225,-0.18705,-0.1893,0.26268,0.084306,0.15442,0.0092407,0.27683
