,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
34,-0.13193,0.042974,-0.1487,-0.15677,-0.0719,-0.047582,0.0026459,-0.12989,-0.20668,-0.0264,-0.005072,0.028524,-0.27863,-0.065823,-0.37438,0.021776,-0.18187,-0.0083271,-0.19522,0.20904,-0.040613,0.025799,-0.10954,-0.23445,-0.083455,0.14852,0.07492,0.14979,-0.08699,0.055957,0.1419,-0.13271,-0.019549,0.059448,1,0.091643,0.041522,-0.12201,0.045834,-0.15147,0.34733,0.20532,-0.031139,0.15229,0.35663,0.1239,0.12728,0.49162,0.26493,0.21275,-0.049128,0.070705,0.10121,0.1583,0.21962,-0.10086,0.25184,-0.060131,-0.10706,-0.059683,-0.028463,-0.15189,0.096326,-0.038944,0.026511,0.14238,0.038175,-0.036321,-0.063825,-0.42356,0.048656,-0.066077
35,-0.53379,-0.40956,-0.19843,-0.38078,-0.38125,-0.37756,-0.31761,0.01095,-0.18237,-0.14897,0.015842,0.026,-0.1106,-0.039452,0.053762,-0.2478,-0.057528,0.22024,-0.016492,0.3079,0.11563,0.11343,-0.087556,0.00037721,0.0053809,0.21038,0.36983,0.17822,0.25651,0.038831,0.25416,0.24701,0.32292,0.33288,0.091643,1,0.1837,0.082875,0.27292,0.038236,0.22298,0.25294,0.12099,0.27125,0.2942,0.18858,-0.11094,0.17852,0.14313,-0.0087056,0.29058,-0.06819,-0.13588,0.069908,0.1128,-0.086879,0.085596,0.099124,0.19586,-0.075564,0.29452,0.0019822,0.11853,-0.16539,0.00081484,-0.1274,0.1081,-0.308,-0.25782,0.085041,-0.0037911,0.28294
36,-0.057854,-0.16606,-0.020819,-0.021583,-0.09009,-0.086684,-0.042628,-0.0080805,-0.024709,-0.03454,-0.016799,-0.26433,-0.056524,-0.036061,-0.076298,-0.014571,0.0023482,-0.13309,-0.072033,-0.23219,-0.16988,-0.16141,-0.30253,0.070274,0.29554,0.29502,-0.053519,-0.1517,-0.019166,-0.018763,0.17768,-0.05672,-0.12926,0.036241,0.041522,0.1837,1,-0.15639,0.10764,-0.0884,-0.055619,0.11595,-0.13733,-0.12671,-0.043184,-0.1305,-0.098999,-0.057627,-0.28116,-0.087412,0.10178,-0.2729,-0.16171,-0.080879,-0.091475,-0.1363,-0.10422,0.19611,0.1534,-0.10443,0.10563,0.37656,0.045894,-0.066775,-0.09916,-0.22151,-0.3297,0.045147,-0.10295,0.067971,0.098088,-0.018691
37,-0.26323,-0.056125,-0.21141,-0.10611,-0.13386,-0.007315,-0.37983,0.10201,0.015768,-0.21925,-0.11211,0.02719,-0.24854,-0.1489,0.23863,-0.013084,0.13521,-0.10618,0.057337,0.12374,0.057111,0.21597,0.14648,0.24488,-0.1122,-0.16277,0.077136,-0.046335,0.34394,0.15275,-0.13028,0.030385,-0.11248,0.30182,-0.12201,0.082875,-0.15639,1,0.22985,-0.28404,0.29781,0.0068675,-0.011658,0.0089593,0.013216,0.097972,0.26392,0.162,0.15492,-0.18571,0.15514,0.20294,0.09149,0.097709,-0.071295,-0.12935,-0.14091,-0.14447,-0.13181,0.011882,0.29028,0.19152,0.026757,0.12039,0.15346,0.070188,0.025302,-0.23419,0.0010454,0.36307,-0.18696,0.23584
38,-0.28931,-0.17263,-0.27907,-0.26162,-0.28273,-0.060714,-0.13364,-0.059663,-0.012556,0.0041278,0.09217,-0.23901,0.11042,0.28373,0.035882,-0.061429,-0.27896,0.04905,-0.095739,0.030866,-0.11028,0.24439,0.15282,0.051123,0.18905,0.14014,-0.036132,0.095018,0.147,-0.12009,0.059955,0.022754,0.21026,0.19136,0.045834,0.27292,0.10764,0.22985,1,-0.16727,0.28797,-0.13836,0.050044,0.05111,-0.017403,0.10303,0.082628,0.41956,0.27091,-0.20905,0.13075,0.070713,0.029527,0.093456,0.1215,0.22108,-0.15165,-0.044497,0.047048,0.22263,0.030557,0.016311,0.061392,0.21191,0.15742,0.086815,-0.067746,-0.040132,0.10268,0.058966,0.12369,0.042838
39,-0.058253,-0.13265,0.010462,-0.17005,-0.13555,-0.23861,-0.080211,0.04936,-0.16962,-0.16626,-0.17444,-0.1117,0.20558,-0.018138,-0.022981,0.13773,0.14886,-0.15481,0.32834,0.19858,-0.026446,-0.16091,0.05561,0.00019577,-0.057213,0.099708,0.038237,-0.22483,-0.20709,0.10366,0.17738,0.056122,0.077863,-0.13147,-0.15147,0.038236,-0.0884,-0.28404,-0.16727,1,-0.39325,0.091853,-0.016839,0.016823,0.13862,-0.24246,0.02665,-0.15193,-0.16957,0.080195,0.17299,0.049862,-0.30728,0.088408,0.078766,-0.12821,-0.0011494,0.0039504,-0.06428,0.054474,-0.011601,-0.19196,0.097121,0.076311,0.076357,-0.34981,-0.16492,0.2077,-0.3109,-0.14926,0.13796,-0.059559
40,-0.27203,-0.11611,-0.20679,-0.24908,-0.24048,-0.20563,-0.16589,0.11679,-0.029505,-0.1819,0.0016821,-0.18713,-0.25025,-0.11656,0.083383,-0.19898,-0.014224,-0.12642,-0.1101,0.027499,0.014174,0.064334,-0.010898,-0.16128,-0.089215,-0.043372,0.14682,0.038586,0.18467,-0.08749,-0.11637,0.17459,-0.0997,0.29285,0.34733,0.22298,-0.055619,0.29781,0.28797,-0.39325,1,-0.069358,0.21622,-0.11826,0.19017,0.087714,0.10592,0.37737,0.069874,0.098427,0.1334,0.22191,0.23734,-0.098482,-0.031911,-0.099244,-0.037268,-0.0077095,-0.16389,-0.073959,0.13166,0.0054265,-0.32124,-0.15267,-0.0086964,0.17733,0.31063,-0.065807,0.080566,-0.11092,-0.34806,-0.061678
41,-0.20113,-0.042149,-0.22921,0.0037651,-0.11401,-0.27184,0.016055,-0.27927,0.011191,-0.039395,0.072966,-0.053711,0.0056768,0.021093,0.06698,-0.22047,-0.010729,0.17031,0.16618,0.39613,0.20556,0.16795,0.0577,0.29858,-0.078614,0.09787,0.052717,0.13144,0.0074854,0.29726,0.15712,0.2311,0.15316,-0.064561,0.20532,0.25294,0.11595,0.0068675,-0.13836,0.091853,-0.069358,1,-0.0094451,0.21491,0.24379,-0.0052002,0.09935,-0.14518,-0.16504,-0.10148,0.11515,0.055684,-0.011881,0.12843,0.14407,0.14824,0.16784,-0.10555,0.16888,-0.012323,0.26377,0.17731,0.076459,0.083827,0.099903,-0.042652,-0.17071,-0.0096894,-0.089021,-0.041306,0.094904,-0.058827
42,-0.22847,-0.24472,-0.40038,-0.26327,-0.19373,-0.21069,-0.067101,-0.1842,-0.11804,0.089159,-0.31048,0.072234,-0.19334,0.15641,0.080385,-0.03616,0.021812,0.065417,-0.20984,-0.10097,0.15515,0.17967,-0.10049,-0.10207,0.031544,-0.098733,0.22462,0.28617,0.0051784,-0.25155,-0.031874,0.010199,0.073455,0.18697,-0.031139,0.12099,-0.13733,-0.011658,0.050044,-0.016839,0.21622,-0.0094451,1,-0.12089,0.13153,0.2104,-0.031312,-0.14201,-0.0055531,0.2393,-0.078989,-0.16105,-0.059247,-0.11377,0.19365,-0.051312,-0.16161,0.13732,0.21487,-0.28876,0.043458,-0.05805,-0.22038,-0.45713,-0.094159,-0.011413,-0.03493,0.017735,0.0098588,-0.064788,0.058705,-0.052312
43,-0.062994,-0.15715,-0.24217,-0.07319,-0.13759,-0.11696,-0.058658,-0.18775,-0.18208,0.0075334,0.15149,0.20755,0.013042,-0.10061,0.16122,-0.086964,-0.12409,0.18896,-0.25177,0.0084827,-0.031368,0.16704,0.050823,0.21333,0.25884,-0.24388,0.039611,0.23662,0.17706,0.14602,0.13336,0.17019,0.19654,0.07348,0.15229,0.27125,-0.12671,0.0089593,0.05111,0.016823,-0.11826,0.21491,-0.12089,1,0.10573,-0.055253,-0.028865,0.10065,0.27526,-0.050113,-0.016823,-0.095785,-0.10502,0.12172,-0.016521,0.088246,0.36162,-0.10594,0.11043,0.1399,0.20171,-0.25139,0.14647,0.23131,0.13734,0.022594,-0.22538,-0.28806,-0.19611,0.10258,0.092085,0.031052
44,-0.19919,-0.17078,-0.15509,-0.23632,-0.096614,-0.28401,-0.18468,-0.068142,-0.18668,-0.15242,-0.045091,0.072711,-0.33783,0.10977,-0.20325,-0.080696,-0.048783,0.1898,0.018397,0.22898,0.062681,0.063744,0.097211,0.13296,-0.086889,0.21731,0.1249,-0.012719,0.0070459,0.030806,0.23232,0.031981,0.27472,0.30006,0.35663,0.2942,-0.043184,0.013216,-0.017403,0.13862,0.19017,0.24379,0.13153,0.10573,1,0.091009,-0.041712,0.22492,0.11887,-0.014718,0.065255,0.28745,0.25182,-0.13025,-0.012506,-0.15081,0.25368,-0.15126,0.1577,-0.04879,-0.054889,-0.0012492,-0.032717,-0.12996,0.077331,-0.22296,0.076878,0.026274,-0.23557,-0.39635,-0.016282,0.14296
45,0.11021,0.10386,0.16631,0.094244,0.088106,0.12329,0.083315,0.15967,0.18394,0.1657,0.17104,0.19696,-0.041642,0.27052,-0.1465,0.020654,0.15971,0.2808,0.14568,0.24724,0.2143,0.23311,0.10235,0.12141,0.072509,0.17058,0.20123,0.40241,0.38533,-0.11159,0.18642,-0.10083,0.19183,-0.035138,0.1239,0.18858,-0.1305,0.097972,0.10303,-0.24246,0.087714,-0.0052002,0.2104,-0.055253,0.091009,1,-0.0002064,0.18138,0.43794,-0.020096,-0.063148,-0.057791,0.18152,0.010271,0.19378,0.20543,-0.11332,0.15644,0.11426,0.16545,0.041749,0.19867,0.21713,-0.18529,0.098226,0.289,0.14257,-0.25012,-0.29063,0.23775,0.060259,0.069396
46,0.043121,0.17088,-0.014789,-0.034596,0.041548,-0.0099653,0.023143,-0.0060913,-0.070419,-0.076374,0.054128,-0.024537,0.0094608,-0.084466,0.20111,0.15187,0.13233,0.096826,0.070942,-0.10625,0.030059,0.1484,0.13762,0.19572,-0.38439,-0.077029,-0.053662,-0.015653,0.18481,0.052997,-0.13504,-0.0037011,-0.088475,-0.13322,0.12728,-0.11094,-0.098999,0.26392,0.082628,0.02665,0.10592,0.09935,-0.031312,-0.028865,-0.041712,-0.0002064,1,-0.0043906,0.10602,-0.026368,-0.078927,0.20389,0.16592,0.1453,0.17519,-0.11821,-0.065258,0.10653,0.07291,-0.20515,-0.068154,-0.047945,0.3442,0.099823,0.10526,0.00028808,-0.14277,-0.30927,0.12054,0.016869,-0.090439,0.18537
47,-0.21058,-0.062529,-0.21383,-0.25511,-0.17482,0.032684,-0.22328,-0.074441,-0.21186,-0.1906,0.024028,-0.12929,-0.21626,-0.10424,-0.29439,-0.064583,-0.15228,-0.084157,0.01786,0.10042,-0.056987,0.19313,0.20767,-0.12936,-0.27013,0.048662,-0.022433,-0.0017631,0.20362,0.024076,0.11331,0.085212,-0.012656,0.189,0.49162,0.17852,-0.057627,0.162,0.41956,-0.15193,0.37737,-0.14518,-0.14201,0.10065,0.22492,0.18138,-0.0043906,1,0.39612,-0.056192,0.089525,0.10102,0.18687,0.18464,0.083629,0.074091,0.10567,0.033417,-0.040592,0.22437,0.10419,-0.015774,-0.0020216,0.024633,0.26518,0.2389,0.095673,-0.21954,-0.11559,-0.13827,-0.1206,-0.082089
48,0.11662,0.29544,0.12057,0.1681,0.17636,0.19181,0.28158,0.045249,0.25453,0.15125,0.10737,0.18739,0.080536,0.10158,-0.097161,0.17317,-0.16441,0.24497,-0.12507,0.32982,-0.066139,0.2999,0.32045,0.060717,-0.12414,-0.063129,-0.093585,0.22014,0.3584,-0.12711,0.12443,-0.25662,0.21082,0.15118,0.26493,0.14313,-0.28116,0.15492,0.27091,-0.16957,0.069874,-0.16504,-0.0055531,0.27526,0.11887,0.43794,0.10602,0.39612,1,0.048931,0.14592,0.045738,0.37185,0.16546,0.13712,0.15252,0.27049,-0.17117,-0.047632,0.16781,-0.064559,-0.0070902,0.31184,0.15425,0.072775,0.41427,0.25224,-0.21264,-0.15253,0.12626,-0.035176,-0.089932
49,0.086654,0.044455,-0.02537,-0.058116,-0.025996,0.043143,0.064536,0.063705,-0.1416,0.16409,-0.058489,0.027724,0.13894,-0.076432,-0.0013489,0.43146,-0.058749,0.028758,-0.13095,0.21953,0.27238,-0.12286,-0.078408,-0.25959,-0.084659,0.03374,0.11772,0.11482,0.01801,-0.0065971,0.14696,-0.061456,0.1331,-0.056169,0.21275,-0.0087056,-0.087412,-0.18571,-0.20905,0.080195,0.098427,-0.10148,0.2393,-0.050113,-0.014718,-0.020096,-0.026368,-0.056192,0.048931,1,0.01839,0.0002313,-0.24399,-0.056532,0.0082897,-0.34137,-0.016976,-0.073902,-0.20773,-0.14152,-0.19396,-0.095001,-0.16668,-0.24584,-0.16636,-0.22638,0.14949,0.12177,0.027037,-0.12993,0.063466,-0.12848
50,-0.15207,-0.010642,0.011048,-0.14123,-0.22929,-0.10416,-0.080819,0.19577,0.29434,-0.050492,-0.031102,-0.156,0.14887,0.13726,0.21661,-0.022414,-0.086659,-0.12029,-0.11963,0.41923,0.093815,0.063137,0.3208,0.19516,-0.10563,-0.024232,-0.098541,-0.17092,0.15849,0.024524,0.13695,0.048983,0.10406,0.062998,-0.049128,0.29058,0.10178,0.15514,0.13075,0.17299,0.1334,0.11515,-0.078989,-0.016823,0.065255,-0.063148,-0.078927,0.089525,0.14592,0.01839,1,0.10333,0.044941,-0.063374,0.044114,-0.033736,-0.054415,0.099344,-0.24186,0.016505,0.14501,0.16607,0.0070479,-0.11884,0.11794,-0.03187,0.067045,0.085824,-0.14615,-0.016877,-0.10261,0.28744
51,-0.32394,-0.17864,-0.12384,-0.37654,-0.32145,-0.40406,-0.27774,-0.0040911,-0.0048659,0.068847,-0.1405,-0.19438,-0.10123,-0.1706,0.18513,-0.14458,-0.24053,-0.22043,0.029343,0.20059,-0.12693,0.0795,-0.19782,-0.013146,-0.21157,0.014811,-0.1383,-0.29014,-0.01939,0.061649,0.063591,-0.06015,0.068437,-0.031283,0.070705,-0.06819,-0.2729,0.20294,0.070713,0.049862,0.22191,0.055684,-0.16105,-0.095785,0.28745,-0.057791,0.20389,0.10102,0.045738,0.0002313,0.10333,1,0.24753,-0.23791,-0.13387,-0.1015,0.090824,-0.1592,-0.39777,-0.010827,-0.15565,-0.089106,-0.17298,-0.088377,0.20711,-0.023252,0.17912,-0.096913,-0.052727,-0.10563,-0.017596,-0.15912
52,0.10481,0.16722,0.080506,0.10261,0.15077,0.18058,0.32275,0.01939,0.21207,0.075623,0.091223,0.17047,-0.015988,0.080317,0.044332,-0.21203,0.082299,0.18626,0.18313,0.047533,-0.022949,0.22992,0.34948,0.36756,-0.19582,-0.058095,-0.043812,-0.026033,0.048475,0.058785,-0.016945,-0.066469,-0.026034,0.12649,0.10121,-0.13588,-0.16171,0.09149,0.029527,-0.30728,0.23734,-0.011881,-0.059247,-0.10502,0.25182,0.18152,0.16592,0.18687,0.37185,-0.24399,0.044941,0.24753,1,0.069826,0.042104,-0.039448,0.073914,-0.10724,0.12852,-0.0049641,-0.20019,0.047063,-0.055997,-0.052974,0.12883,0.32365,0.20873,-0.15169,0.10769,-0.055552,-0.22133,-0.10789
53,-0.1093,0.052516,-0.24189,-0.14175,-0.012415,0.15658,0.092229,-0.2529,-0.12282,-0.17033,0.0094059,-0.046409,0.075715,0.039592,-0.28926,0.15566,0.24015,-0.048647,0.14187,0.041783,-0.16202,0.12375,0.21151,0.074274,-0.088489,-0.10237,-0.32566,0.12382,0.10423,0.36042,0.24663,0.12548,0.112,-0.021509,0.1583,0.069908,-0.080879,0.097709,0.093456,0.088408,-0.098482,0.12843,-0.11377,0.12172,-0.13025,0.010271,0.1453,0.18464,0.16546,-0.056532,-0.063374,-0.23791,0.069826,1,0.34157,0.29747,0.08725,-0.059213,0.20669,0.11312,-0.012199,-0.067826,0.3814,0.38816,0.1499,0.1966,0.016989,-0.091028,0.076522,-0.16709,-0.17466,0.0020022
54,-0.17383,-0.090803,-0.16945,-0.26978,-0.2102,-0.1998,-0.024313,-0.24051,-0.24253,-0.16747,-0.19914,0.099058,0.11239,0.38413,-0.35027,0.0061868,-0.1393,0.011674,0.2365,0.12805,-0.18178,0.48204,0.13664,-0.11741,-0.19814,0.20101,-0.25066,0.26218,-0.094597,0.088873,0.16258,0.15883,0.179,-0.11196,0.21962,0.1128,-0.091475,-0.071295,0.1215,0.078766,-0.031911,0.14407,0.19365,-0.016521,-0.012506,0.19378,0.17519,0.083629,0.13712,0.0082897,0.044114,-0.13387,0.042104,0.34157,1,0.090008,-0.13988,0.045265,0.09583,0.12453,-0.024302,-0.14865,0.11783,0.030551,-0.14072,0.27709,-0.17639,-0.12977,-0.10664,-0.22542,-0.046942,-0.11342
55,0.13388,0.18024,0.0021937,0.1815,0.1675,0.14027,0.2324,-0.022767,0.41018,0.081231,0.088436,-0.075851,0.1095,0.14032,-0.06209,-0.026781,-0.085669,0.19061,-0.048034,-0.044802,-0.21566,0.10769,0.27029,-0.014267,0.069198,-0.020824,-0.33023,0.19361,0.17535,0.08439,0.097802,0.22371,0.23414,-0.23554,-0.10086,-0.086879,-0.1363,-0.12935,0.22108,-0.12821,-0.099244,0.14824,-0.051312,0.088246,-0.15081,0.20543,-0.11821,0.074091,0.15252,-0.34137,-0.033736,-0.1015,-0.039448,0.29747,0.090008,1,0.36309,-0.078594,0.19511,0.20084,-0.039978,-0.063793,0.19702,0.25917,0.28343,0.25659,0.076412,0.24174,0.0029142,-0.10065,0.030201,-0.065428
56,-0.018851,0.078851,0.024326,0.17217,0.18865,0.098126,0.11556,0.0019779,0.26406,0.22262,-0.030055,0.10108,-0.1377,-0.23582,-0.058374,0.012025,-0.18152,0.15753,-0.097429,0.12305,-0.019946,-0.091598,0.11828,-0.17902,0.010782,0.1006,-0.087318,0.050633,0.084292,0.1569,0.1461,0.10599,0.13455,-0.17314,0.25184,0.085596,-0.10422,-0.14091,-0.15165,-0.0011494,-0.037268,0.16784,-0.16161,0.36162,0.25368,-0.11332,-0.065258,0.10567,0.27049,-0.016976,-0.054415,0.090824,0.073914,0.08725,-0.13988,0.36309,1,-0.32236,0.24913,-0.13009,0.12437,-0.26713,0.14727,0.10921,0.061213,0.08364,0.19,0.1231,-0.0048587,-0.36589,0.080915,-0.06291
57,-0.095141,-0.0043682,-0.016294,-0.15956,-0.23877,-0.15343,0.052608,0.016511,-0.17525,0.037188,-0.039776,-0.22755,-0.26878,-0.18646,-0.17653,-0.0026975,0.24574,0.1488,0.113,-0.29378,0.11257,-0.023989,0.020778,0.11777,-0.086208,0.010846,0.063621,0.054278,0.15278,-0.11646,-0.0040297,0.062394,-0.029028,-0.17891,-0.060131,0.099124,0.19611,-0.14447,-0.044497,0.0039504,-0.0077095,-0.10555,0.13732,-0.10594,-0.15126,0.15644,0.10653,0.033417,-0.17117,-0.073902,0.099344,-0.1592,-0.10724,-0.059213,0.045265,-0.078594,-0.32236,1,-0.099085,-0.061564,-0.096762,0.020598,0.095558,-0.46082,0.14291,-0.041518,-0.39662,-0.12917,-0.12826,-0.047026,-0.16951,0.35755
58,0.058886,0.073807,-0.048296,0.043826,0.18484,0.26395,0.051693,-0.12758,-0.01225,0.15909,0.22169,0.23798,0.002727,0.23701,0.010999,-0.011761,0.15035,0.18327,0.10072,-0.18696,-0.011255,0.037365,0.093532,0.17777,0.12621,0.22071,0.056973,0.19233,0.18122,0.024579,0.12653,0.11658,-0.0062751,-0.14021,-0.10706,0.19586,0.1534,-0.13181,0.047048,-0.06428,-0.16389,0.16888,0.21487,0.11043,0.1577,0.11426,0.07291,-0.040592,-0.047632,-0.20773,-0.24186,-0.39777,0.12852,0.20669,0.09583,0.19511,0.24913,-0.099085,1,-0.11419,0.10124,0.013369,0.13221,-0.089844,-0.0021024,0.013493,0.025365,-0.14503,-0.073594,-0.08109,-0.0021659,0.12847
59,0.17297,0.031901,0.1442,0.058339,0.060144,0.039102,0.075575,0.14731,-0.064628,-0.24739,0.38882,0.14106,0.3112,0.38927,-0.41582,-0.0059436,-0.071176,-0.087434,0.12069,0.13897,-0.085337,0.020092,0.14169,0.082318,-0.040029,-0.1892,-0.049729,-0.014999,-0.082669,-0.10188,0.0065798,-0.089672,0.21715,-0.19281,-0.059683,-0.075564,-0.10443,0.011882,0.22263,0.054474,-0.073959,-0.012323,-0.28876,0.1399,-0.04879,0.16545,-0.20515,0.22437,0.16781,-0.14152,0.016505,-0.010827,-0.0049641,0.11312,0.12453,0.20084,-0.13009,-0.061564,-0.11419,1,-0.063265,-0.096172,0.035126,0.18279,0.011389,0.31239,-0.11346,-0.069693,-0.15648,0.24679,0.038136,-0.2675
60,-0.12887,-0.19953,-0.089541,0.026101,-0.17709,-0.1141,-0.18669,-0.12625,0.054187,-0.0099532,-0.015275,-0.023583,-0.12535,-0.092204,0.11644,-0.082694,-0.023021,-0.098419,-0.040024,0.045004,0.11408,-0.081606,-0.046994,0.011241,0.15068,-0.12628,0.12964,-0.092983,-0.041136,-0.071472,0.04801,-0.037151,-0.43613,-0.0031626,-0.028463,0.29452,0.10563,0.29028,0.030557,-0.011601,0.13166,0.26377,0.043458,0.20171,-0.054889,0.041749,-0.068154,0.10419,-0.064559,-0.19396,0.14501,-0.15565,-0.20019,-0.012199,-0.024302,-0.039978,0.12437,-0.096762,0.10124,-0.063265,1,0.15268,-0.2147,-0.14788,-0.063327,0.015971,-0.23981,-0.14067,-0.065423,0.37411,-0.048343,-0.10143
61,0.14027,0.10874,-0.030179,0.22988,0.13047,0.071668,-0.042346,-0.17921,0.22689,-0.047065,-0.00082779,-0.053952,0.13235,0.073886,0.11063,0.11479,0.20608,0.030485,0.19581,0.20932,0.16985,0.2383,0.026263,0.24709,0.22412,0.060439,-0.070836,-0.067072,0.17144,0.046877,-0.069728,-0.015285,0.018671,0.21735,-0.15189,0.0019822,0.37656,0.19152,0.016311,-0.19196,0.0054265,0.17731,-0.05805,-0.25139,-0.0012492,0.19867,-0.047945,-0.015774,-0.0070902,-0.095001,0.16607,-0.089106,0.047063,-0.067826,-0.14865,-0.063793,-0.26713,0.020598,0.013369,-0.096172,0.15268,1,0.045623,0.071003,-0.067016,0.18876,-0.06467,-0.14331,-0.036475,0.34718,0.060006,0.072887
62,0.045258,0.21626,0.11725,0.093542,0.22237,0.23971,0.074579,0.032783,-0.038248,-0.03587,0.074963,0.153,0.11739,0.21723,-0.19233,0.081927,0.25377,0.29451,0.050445,0.062074,0.070731,0.15048,0.14483,0.15288,0.0033151,0.12414,-0.0042302,0.069964,0.31759,0.16611,0.0048429,-0.064308,0.30834,-0.15091,0.096326,0.11853,0.045894,0.026757,0.061392,0.097121,-0.32124,0.076459,-0.22038,0.14647,-0.032717,0.21713,0.3442,-0.0020216,0.31184,-0.16668,0.0070479,-0.17298,-0.055997,0.3814,0.11783,0.19702,0.14727,0.095558,0.13221,0.035126,-0.2147,0.045623,1,0.23711,0.19605,0.013138,0.15438,-0.20159,-0.092908,-0.040605,-0.039573,0.3019
63,0.17928,0.24311,0.087009,0.29576,0.24279,0.19773,0.1083,-0.071519,0.16546,-0.16687,0.12835,-0.18754,0.3184,0.024244,0.086111,-0.021019,-0.077148,-0.083177,0.10731,0.19025,-0.12272,0.1111,0.18375,0.05223,0.045147,-0.089268,-0.36861,0.12109,0.029142,0.25207,-0.098601,0.102,0.21776,0.24964,-0.038944,-0.16539,-0.066775,0.12039,0.21191,0.076311,-0.15267,0.083827,-0.45713,0.23131,-0.12996,-0.18529,0.099823,0.024633,0.15425,-0.24584,-0.11884,-0.088377,-0.052974,0.38816,0.030551,0.25917,0.10921,-0.46082,-0.089844,0.18279,-0.14788,0.071003,0.23711,1,-0.020849,0.10893,0.064383,0.10413,0.16891,-0.020807,0.11921,-0.072587
64,-0.090819,0.022417,-0.25762,-0.11068,-0.17156,-0.040606,-0.03879,-0.060663,-0.0052849,-0.079485,-0.0318,-0.10742,-0.10674,0.01248,0.1872,0.019626,0.30844,0.10084,-0.046475,0.073189,-0.047658,-0.0058921,0.20085,0.4094,-0.24189,-0.050271,0.036529,0.062924,0.31296,0.11364,-0.10608,0.2825,0.028471,-0.080237,0.026511,0.00081484,-0.09916,0.15346,0.15742,0.076357,-0.0086964,0.099903,-0.094159,0.13734,0.077331,0.098226,0.10526,0.26518,0.072775,-0.16636,0.11794,0.20711,0.12883,0.1499,-0.14072,0.28343,0.061213,0.14291,-0.0021024,0.011389,-0.063327,-0.067016,0.19605,-0.020849,1,-0.042847,0.00059867,-0.085015,-0.26415,-0.10529,0.067555,0.17648
65,0.20489,0.20801,0.047675,0.13527,0.13409,0.1714,0.17229,-0.29686,0.29749,0.0011942,0.13209,0.22542,0.095497,0.078712,-0.20593,-0.076214,-0.020551,0.04537,0.12379,0.1489,0.01635,0.45454,0.032489,-0.058983,-0.017938,-0.19886,-0.20111,0.27296,0.053902,0.043913,0.026708,-0.11848,0.067447,-0.0026446,0.14238,-0.1274,-0.22151,0.070188,0.086815,-0.34981,0.17733,-0.042652,-0.011413,0.022594,-0.22296,0.289,0.00028808,0.2389,0.41427,-0.22638,-0.03187,-0.023252,0.32365,0.1966,0.27709,0.25659,0.08364,-0.041518,0.013493,0.31239,0.015971,0.18876,0.013138,0.10893,-0.042847,1,0.10532,-0.07616,-0.11717,0.15134,-0.066701,-0.29312
66,-0.013933,0.23768,0.23282,0.063386,0.24417,0.30998,0.05781,0.15546,0.24828,0.15657,0.030122,0.092927,0.088979,0.10499,0.11019,-0.11705,0.029211,-0.072302,0.0067518,0.24195,0.0092384,-0.055058,-0.023075,-0.28404,-0.19077,0.06057,0.13439,0.088911,0.19529,-0.032772,-0.11625,0.015462,0.056909,0.18693,0.038175,0.1081,-0.3297,0.025302,-0.067746,-0.16492,0.31063,-0.17071,-0.03493,-0.22538,0.076878,0.14257,-0.14277,0.095673,0.25224,0.14949,0.067045,0.17912,0.20873,0.016989,-0.17639,0.076412,0.19,-0.39662,0.025365,-0.11346,-0.23981,-0.06467,0.15438,0.064383,0.00059867,0.10532,1,0.022246,0.01008,-0.099359,-0.26412,0.034692
67,0.23674,0.19355,0.142,0.19708,0.081658,0.1647,0.29997,0.12481,0.36273,0.12268,0.046157,-0.23354,0.025497,-0.0023244,-0.011164,0.10411,-0.058316,0.058112,0.025546,-0.017997,0.065986,-0.17527,0.084392,-0.26761,0.22641,0.19001,-0.20717,-0.099822,-0.25256,0.22608,0.17762,-0.12556,-0.032781,-0.029997,-0.036321,-0.308,0.045147,-0.23419,-0.040132,0.2077,-0.065807,-0.0096894,0.017735,-0.28806,0.026274,-0.25012,-0.30927,-0.21954,-0.21264,0.12177,0.085824,-0.096913,-0.15169,-0.091028,-0.12977,0.24174,0.1231,-0.12917,-0.14503,-0.069693,-0.14067,-0.14331,-0.20159,0.10413,-0.085015,-0.07616,0.022246,1,0.035763,-0.28101,0.016441,-0.13289
68,-0.018828,-0.024387,-0.14351,0.17953,0.2367,0.15947,0.024156,0.04702,-0.10456,-0.064409,0.20339,-0.033887,0.087533,0.11989,0.1072,0.025719,-0.18961,0.11962,-0.28057,-0.24897,0.073732,0.042821,0.06046,-0.15146,-0.026596,-0.12144,-0.15403,-0.25796,-0.34044,-0.13604,-0.14127,0.086905,-0.019903,0.044314,-0.063825,-0.25782,-0.10295,0.0010454,0.10268,-0.3109,0.080566,-0.089021,0.0098588,-0.19611,-0.23557,-0.29063,0.12054,-0.11559,-0.15253,0.027037,-0.14615,-0.052727,0.10769,0.076522,-0.10664,0.0029142,-0.0048587,-0.12826,-0.073594,-0.15648,-0.065423,-0.036475,-0.092908,0.16891,-0.26415,-0.11717,0.01008,0.035763,1,-0.075076,0.068368,0.033248
