,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
75,0.25986,0.23135,0.17435,0.28621,0.26329,0.21451,0.30291,0.20147,0.16594,0.30311,0.2207,0.23747,0.18457,0.30891,0.31179,0.37182,0.2085,0.32337,0.2291,0.19292,0.24474,0.15276,0.24147,0.20833,0.25357,0.1867,0.29865,0.26887,0.21305,0.17406,0.19622,0.33518,0.24478,0.1955,0.28089,0.24335,0.18784,0.18562,0.27655,-0.0069287,0.12076,0.24256,0.31328,0.2458,0.22181,0.20858,0.26105,0.042216,0.24489,0.1076,0.18318,0.075129,-0.062293,0.16403,-0.015696,0.13069,0.074597,-0.179,0.15653,0.16439,0.19244,-0.15923,-0.094655,-0.16864,0.058345,-0.068992,0.10631,0.28134,-0.015477,-0.035312,0.29896,0.17445,0.069946,0.017868,0.10016,1,0.10745,-0.10433,0.10093,-0.0086718,0.08816,0.25941,0.029313,-0.10989,0.082057,0.088554,0.29393,-0.058311,-0.31395,-0.058558,-0.050918,0.15557,0.12928,0.033672,-0.12289,0.019556,-0.088591,0.0016878,-0.03648,-0.036898,0.054436,0.09748,-0.11159,0.065233,0.22213,-0.057573,0.10305,-0.24987,0.1125,-0.21006,0.063973,0.051066,0.14762,-0.03924,0.3761,0.22149,0.11732,0.02223,0.052144,-0.010109,0.00095404,0.12958,0.17519,0.12035,0.43001,-0.19621,0.21398,0.28148,0.22245,0.12108,-0.13973,-0.013516,-0.038946,0.30384,0.1856,0.3079,-0.056854,-0.11457,0.052641,-0.028144,0.10561,0.20999,-0.071306,-0.058966,0.1598,-0.29597,-0.1208
76,-0.028896,-0.19082,-0.1805,-0.068737,-0.035939,-0.16534,0.0070558,-0.046605,-0.21507,-0.03958,-0.030579,-0.032897,-0.10094,0.0054699,0.0011502,-0.073885,-0.16762,-0.084784,-0.0020924,-0.16979,-0.079689,-0.074917,-0.054578,-0.0006105,-0.060173,-0.072425,-0.15544,-0.015301,-0.11466,-0.0073659,-0.068762,-0.028908,0.011041,-0.10471,-0.115,0.064563,-0.20712,-0.17827,-0.020754,-0.043763,0.015185,-0.07014,-0.10173,0.075524,-0.008746,0.11537,-0.18527,-0.097477,0.020267,-0.25581,-0.12233,0.084938,-0.1116,-0.0090712,-0.2486,-0.11122,0.066273,-0.19355,-0.16693,-0.23528,-0.063966,0.10167,0.031244,-0.065526,0.071158,0.043508,-0.042797,-0.063664,-0.032083,-0.02522,0.17075,0.24662,-0.13962,-0.056087,0.061588,0.10745,1,-0.11104,0.33629,0.35854,-0.069173,-0.23943,0.042287,0.14448,0.10879,-0.1653,-0.03885,-0.031578,-0.03261,0.18184,0.016305,-0.15201,-0.25606,0.29025,0.15498,-0.14867,-0.094691,0.044621,0.06125,-0.18632,-0.20496,0.087083,-0.047435,-0.19429,-0.0095723,0.069995,-0.10735,-0.065929,-0.10661,-0.3394,-0.1305,-0.039142,-0.079824,-0.082884,0.29291,-0.016414,-0.074239,-0.075736,0.079478,-0.075288,-0.17945,-0.17967,0.099756,-0.11198,0.12232,0.29052,-0.0091832,-0.0085432,0.08439,0.0090366,0.085479,-0.017982,-0.16132,-0.061125,-0.030334,-0.2776,-0.20791,-0.29492,-0.18225,-0.1077,0.022762,-0.013586,-0.027472,0.038261,-0.097751,-0.18871,-0.28756
77,0.31433,0.22253,0.3308,0.32748,0.31164,0.29723,0.24487,0.31985,0.24526,0.31978,0.37949,0.38937,0.30816,0.35085,0.22418,0.2254,0.31568,0.19877,0.18891,0.20338,0.22062,0.38395,0.33799,0.23397,0.30926,0.30326,0.090292,0.17241,0.35029,0.15517,0.27025,0.21186,0.28674,0.31955,0.35746,0.37115,0.31676,0.39499,0.36718,0.086639,0.20034,0.32151,0.17319,0.070372,0.32347,0.042661,0.27179,0.25586,0.37011,0.3345,0.11671,0.1379,0.070983,0.24477,0.2616,-0.2097,0.26493,0.07441,0.36312,0.27194,0.14902,0.0041712,0.1744,0.028603,-0.027416,-0.023455,0.36879,0.14891,0.25386,-0.011529,0.15462,0.014124,-0.19302,0.03494,0.20367,-0.10433,-0.11104,1,0.025193,0.15673,0.35706,0.16951,0.12786,0.056026,-0.010223,0.16886,-0.11126,0.2366,0.19525,0.083609,-0.11178,-0.075327,-0.18283,0.07985,0.04715,0.30113,-0.11277,-0.0077848,0.10605,0.26982,-0.15511,0.28639,0.090986,0.17539,-0.11764,0.093173,0.14872,0.085714,-0.03505,-0.23526,-0.020351,0.03423,-0.15246,-0.1378,-0.21509,0.011357,-0.039235,-0.079348,0.16029,-0.17439,0.21469,0.14951,-0.17482,-0.014004,-0.13921,0.24907,0.30289,0.076241,-0.14675,-0.11895,0.030379,0.13663,-0.10169,0.21192,-0.25998,-0.1407,0.1768,-0.16804,-0.1539,-0.07778,0.077063,-0.11248,0.11829,0.1471,0.13538,0.14758,0.30937
78,0.22591,0.1651,0.1099,0.16766,0.16978,0.2776,0.24757,0.21714,0.18273,0.14246,0.15468,0.25641,0.098165,0.22244,0.16767,0.17263,0.26195,0.25301,0.30362,0.16058,0.2887,0.2647,0.20187,0.26551,0.20162,0.21249,0.20073,0.15555,0.28475,0.17438,0.32919,0.26708,0.21116,-0.050936,0.10834,0.1858,0.075024,0.10688,0.21307,0.12529,0.23871,0.28364,0.11162,0.20851,0.17687,0.17457,0.12427,0.28438,0.21782,0.11345,0.11564,0.13399,0.050075,0.37219,0.054154,-0.058716,0.033132,-0.027207,0.032522,0.064483,0.057639,0.079921,-0.054915,0.39586,0.092467,-0.034327,0.1155,0.020985,0.10523,0.15783,0.20706,0.10588,-0.19409,-0.43302,0.062289,0.10093,0.33629,0.025193,1,0.0073208,-0.059193,-0.0682,-0.039994,0.1353,0.087119,0.072568,0.032141,-0.040151,0.15216,0.1475,0.12789,-0.071416,-0.30152,0.37497,0.16196,0.11419,0.076903,-0.18046,-0.033743,-0.22506,-0.19697,0.17588,-0.023966,-0.05339,0.39307,0.064098,-0.072064,-0.15186,-0.27515,0.14873,-0.07075,-0.017019,-0.21978,-0.18945,0.1514,0.04256,0.1852,-0.056408,0.0085942,0.13431,0.34713,0.16186,-0.11797,0.0979,0.0032954,0.1491,0.13485,0.015015,-0.075627,0.42348,-0.21836,0.27277,0.052677,0.14412,0.01908,-0.014665,-0.15598,0.043808,0.065915,-0.09913,0.14826,-0.14355,0.0088701,-0.045749,0.18656,-0.13977,-0.10315
79,0.15192,0.069812,0.048325,0.039505,0.099097,-0.021926,0.075093,0.088584,-0.036588,0.060987,0.022794,0.17101,0.06295,0.21505,0.045276,0.013381,-0.012563,0.12115,0.021787,0.0080641,-0.061424,0.058611,0.0096725,0.11467,0.10015,0.044618,-0.0066461,0.010731,-0.11438,0.26262,0.087902,-0.026423,0.13843,0.090588,0.14004,0.051248,-0.13875,0.066402,0.12582,-0.065068,0.1301,0.092138,0.081649,0.27988,0.13429,-0.10572,-0.0042047,0.095717,0.15078,0.060569,0.1356,0.12215,0.073657,0.046995,-0.084096,0.12649,0.069136,0.13519,0.027795,-0.20467,-0.0096702,-0.12129,-0.0011415,-0.021103,-0.11007,0.040318,0.032979,-0.065882,0.088191,-0.037645,0.16652,0.12366,-0.23082,0.10363,-0.0036455,-0.0086718,0.35854,0.15673,0.0073208,1,0.033928,-0.043075,0.18179,0.2029,0.12584,-0.13389,-0.12976,-0.046079,0.034137,0.061223,-0.10373,-0.10879,-0.1542,-0.02383,-0.21661,-0.056505,0.013978,-0.24901,0.10284,0.029225,-0.21905,0.28667,0.13356,-0.15709,0.021909,-0.19413,-0.34209,0.107,-0.10329,-0.3424,0.0050249,-0.10889,0.1447,-0.11968,-0.047521,-0.088074,-0.34618,0.022082,0.089835,-0.14268,-0.0089099,-0.16717,-0.3228,0.0094729,0.16247,0.12378,-0.028789,-0.10724,0.027234,0.026621,0.061529,0.1467,-0.0023574,0.0025437,0.15986,-0.10176,-0.032919,-0.037823,0.19403,-0.043495,0.035281,0.041189,0.053648,0.048878,-0.054444,0.11375,0.010833
80,0.38542,0.29105,0.34112,0.32722,0.29008,0.21891,0.34014,0.3716,0.36336,0.35907,0.33395,0.37309,0.33698,0.33669,0.34781,0.235,0.24229,0.28907,0.30462,0.39324,0.24178,0.36206,0.45159,0.34631,0.48293,0.31593,0.18132,0.39038,0.36476,0.14701,0.42886,0.25947,0.28936,0.39075,0.32288,0.37807,0.4301,0.34165,0.32787,0.2096,0.3113,0.32873,0.34133,0.20141,0.16144,0.10789,0.37497,0.083401,0.23743,0.33656,0.42679,0.14998,0.19974,0.20276,0.37406,0.0559,0.15767,0.22296,0.40363,0.021768,0.24628,0.18435,0.00458,0.13107,0.095584,0.2013,0.27251,0.073437,0.079247,-0.053022,0.39412,0.23615,-0.089317,-0.023887,0.27901,0.08816,-0.069173,0.35706,-0.059193,0.033928,1,-0.047687,0.16682,0.078636,-0.30938,0.17526,0.0090517,0.31631,-0.036241,0.13377,-0.057707,0.26693,0.13361,-0.095428,0.04803,0.25596,-0.022167,0.10633,0.043879,0.0151,0.16002,0.089769,0.15072,0.017033,-0.2155,0.21906,0.085186,-0.063941,-0.010185,0.1186,0.17269,-0.010021,0.15724,-0.12628,-0.087699,0.068846,-0.21088,-0.04107,-0.11132,-0.00044292,0.093731,0.13111,0.0021922,-0.098581,-0.038092,0.018039,0.23682,-0.099178,-0.020567,0.16187,-0.31848,0.12373,-0.03955,0.24012,-0.094045,0.022317,0.028668,-0.025517,-0.062881,0.0004787,-0.0032425,0.024456,0.018248,0.37989,0.0076166,0.24157,-0.066607
81,0.21814,0.33508,0.37661,0.28837,0.22037,0.25678,0.22434,0.3298,0.24952,0.19923,0.24603,0.22273,0.22721,0.18593,0.26216,0.36396,0.33601,0.25319,0.16154,0.26326,0.27027,0.33426,0.22758,0.14874,0.24416,0.20879,0.14126,0.21573,0.18282,0.19285,0.14828,0.28631,0.14401,0.2888,0.21251,0.34384,0.12909,0.15226,0.25348,0.038404,0.12562,0.29654,0.19345,0.15351,0.49843,0.14071,0.39303,0.054903,0.21649,0.11195,0.068891,0.07906,0.21072,0.11468,0.10797,0.025092,0.091293,-0.15388,0.35633,0.028682,-0.085878,-0.028394,0.0051128,-0.32567,0.11409,-0.23554,-0.12757,0.055422,0.069787,0.2505,0.10966,0.12506,0.15642,-0.090519,0.31653,0.25941,-0.23943,0.16951,-0.0682,-0.043075,-0.047687,1,0.16619,-0.24532,-0.20726,0.083848,0.094961,0.17289,0.16569,-0.10322,0.025834,0.25448,0.10326,-0.087144,-0.24144,0.036225,0.12461,-0.025405,0.18459,-0.084823,0.042275,0.071217,0.11977,0.27954,0.16899,0.24879,-0.20209,-0.12585,0.089284,-0.12039,0.084823,0.25398,0.10497,0.22111,0.046193,0.23779,0.091889,-0.17963,-0.088511,-0.19659,0.16728,0.071827,-0.021542,-0.069221,0.0044608,-0.10973,0.081514,0.017267,-0.049529,0.12465,0.038417,0.028867,-0.15902,0.19807,0.055715,-0.0065085,0.14309,0.12313,-0.11022,-0.056629,0.14616,0.050975,-0.066141,0.2118,0.36899,-0.024081,0.10148
82,0.034006,0.099829,-0.074999,0.049322,0.096421,0.071617,-0.036787,0.054188,-0.019132,0.098727,0.023761,0.048371,0.0063599,0.05224,0.062486,-0.012521,-0.071482,0.19627,0.049023,-0.060069,0.010378,-0.019446,0.099453,-0.039365,0.10971,0.071659,-0.026609,0.025364,0.02511,-0.019996,0.13666,0.011758,-0.047144,-0.0026018,-0.077389,0.19977,0.1346,0.088229,0.11235,-0.14141,0.078229,0.15935,0.11148,0.25001,0.091694,-0.036678,0.1451,-0.003621,0.08426,0.014789,-0.049793,-0.049167,0.01528,0.025897,-0.20453,-0.13648,-0.016869,0.18499,0.0043482,-0.061241,-0.044532,-0.14051,0.007037,0.048767,0.076531,-0.25777,-0.24445,-0.31305,0.04441,-0.017234,-0.060799,0.023697,0.0094017,0.20321,0.16362,0.029313,0.042287,0.12786,-0.039994,0.18179,0.16682,0.16619,1,0.18617,-0.11534,-0.25182,0.096375,0.22334,-0.055471,-0.23378,0.015773,0.24599,-0.093437,-0.037544,-0.20579,0.32415,0.13364,-0.049953,0.096443,0.16356,-0.068472,0.093127,-0.10794,0.27553,-0.21248,-0.026362,-0.26048,0.092136,0.18992,-0.29629,0.10598,0.035341,-0.018238,-0.0126,-0.21657,0.13138,-0.43964,-0.024694,-0.091189,0.12041,0.19474,0.08708,-0.078793,-0.088602,-0.032417,0.10059,-0.10496,-0.34645,0.0097264,0.054705,-0.12751,0.026037,-0.088391,0.1767,-0.01923,0.31107,0.081239,-0.0009664,0.097035,-0.31949,0.037593,-0.021117,0.028806,0.25454,0.14963,0.25531,-0.20292
83,0.062821,0.10345,0.076992,0.07037,0.1322,0.14798,0.20312,0.0044403,0.10809,0.31223,0.02523,0.16982,0.13446,0.13796,0.14706,0.095021,0.099279,0.17127,0.16647,0.11039,0.050119,0.055613,0.14914,0.30364,0.10271,0.023968,0.0061256,0.022686,0.13918,0.16537,0.13955,-0.011824,0.069248,-0.032378,0.15889,0.13775,0.25512,-0.015459,0.21781,0.27627,0.045762,0.14066,0.033105,0.34354,-0.090571,0.087673,0.15245,0.17377,0.040292,0.17016,0.12696,0.18435,0.22949,0.084264,0.14366,0.18387,0.18797,0.15357,-0.027804,-0.083132,-0.14948,0.069603,0.060571,0.16299,0.041177,0.087848,-0.19738,-0.077869,0.28464,0.07488,-0.11267,0.024861,-0.01989,-0.022641,-0.079384,-0.10989,0.14448,0.056026,0.1353,0.2029,0.078636,-0.24532,0.18617,1,0.19433,-0.21438,0.085394,-0.13047,-0.11174,0.029076,0.0179,-0.15373,-0.15539,-0.078605,-0.02554,0.014904,0.14576,0.1456,0.16747,0.19905,0.067275,0.10397,-0.28549,-0.24398,-0.090329,-0.20239,0.021713,0.094021,0.010128,0.015229,-0.066379,0.20506,-0.063171,-0.097595,-0.081359,-0.0813,-0.087999,0.014404,0.14952,0.062617,0.058443,0.13458,-0.11831,0.03188,-0.068654,0.10779,0.041411,-0.27439,0.13031,-0.142,0.029665,0.12497,0.0030792,0.17974,0.058264,-0.030595,-0.021343,-0.15508,-0.02193,-0.01837,-0.10946,-0.18902,0.21809,0.059233,-0.29768,0.045236,-0.033783
84,0.086502,0.10015,0.09814,0.19376,0.21418,0.099882,0.11355,0.054793,0.10313,0.22573,0.043842,0.12377,0.1256,0.2012,0.16726,0.09292,0.17625,0.098233,0.13679,0.18562,0.21446,0.13248,0.063137,0.082163,0.04257,0.14865,0.19631,0.17109,0.093295,0.31491,0.076286,0.13432,0.18271,0.17061,0.23499,0.0027012,0.10447,0.1994,0.14097,0.19891,0.10885,0.15224,0.18799,0.26392,0.091003,0.13747,0.0013345,0.27374,-0.093822,0.010485,0.19675,0.045082,0.0067726,0.045622,0.049143,0.020387,0.18946,-0.020225,-0.12849,0.036871,0.013132,0.13421,0.20173,-0.065213,-0.019333,0.020017,-0.03387,0.37676,0.14914,0.061322,-0.02033,0.10904,-0.018416,0.027583,-0.053705,0.082057,0.10879,-0.010223,0.087119,0.12584,-0.30938,-0.20726,-0.11534,0.19433,1,-0.14117,0.30671,-0.23904,-0.01679,-0.088115,0.012677,-0.014177,-0.085808,0.3177,0.20721,-0.21226,-0.11567,-0.15083,0.1784,0.072951,-0.27481,0.099736,-0.095412,0.13237,-0.12939,-0.1618,0.17334,0.030874,-0.19066,-0.23587,-0.20058,0.085186,-0.26909,-0.024866,-0.11597,0.16938,0.076491,0.084365,-0.0031115,0.017008,-0.011917,-0.037993,-0.047364,0.21136,0.082605,0.040991,0.029991,-0.094125,-0.0089072,-0.15355,-0.07646,-0.16997,0.021749,0.085851,0.048347,0.077665,-0.41174,-0.26042,0.16267,-0.19115,0.075333,-0.09813,0.15476,-0.020975,-0.30516,-0.13884,0.18287
85,0.1525,0.18754,0.26791,0.15746,0.1786,0.21894,0.16316,0.30828,0.20084,0.18816,0.24451,0.2196,0.20945,0.23741,0.19998,0.1883,0.29673,0.22879,0.17194,0.23391,0.23497,0.29544,0.21356,0.21541,0.16372,0.24233,0.1857,0.20776,0.25162,0.071942,0.23428,0.17533,0.10458,0.161,0.25365,0.1114,0.24615,0.27945,0.25663,0.1475,0.049995,0.16202,-0.016009,-0.047859,-0.020673,0.22974,0.15942,0.11263,0.2019,0.34211,0.27431,0.29121,0.11723,0.15722,0.2442,-0.1613,0.052126,0.15326,0.063795,0.28715,0.098973,0.12505,-0.032316,-0.11499,0.019424,0.1464,0.45055,0.080732,0.12253,0.038237,0.19273,0.094716,0.23199,0.036736,-0.10238,0.088554,-0.1653,0.16886,0.072568,-0.13389,0.17526,0.083848,-0.25182,-0.21438,-0.14117,1,-0.0046283,-0.047464,0.031172,0.2281,-0.069401,-0.044604,0.32439,0.082468,0.14195,0.11298,0.19744,-0.12083,-0.28776,0.099398,0.011571,0.0013412,0.19495,-0.067946,0.19406,0.34657,-0.1332,-0.06677,-0.15577,0.28329,0.30083,0.042548,0.23492,0.15528,0.080605,-0.13175,0.26869,0.042981,0.0056502,0.044922,0.10759,0.2326,0.095186,0.0099932,-0.041732,-0.045672,0.068014,0.25911,-0.26818,0.0091638,-0.090491,-0.13965,0.14744,-0.21095,-0.14581,0.015776,0.0096947,0.056484,0.06297,0.15051,-0.079079,-0.012237,-0.0084781,0.0039284,0.3555,-0.035448,-0.22214
86,0.21121,0.41757,0.24724,0.33829,0.33129,0.31272,0.39392,0.27749,0.29338,0.29437,0.3203,0.30964,0.25574,0.36017,0.32917,0.39565,0.33717,0.38431,0.31464,0.34273,0.45695,0.3162,0.33363,0.15975,0.24348,0.44415,0.31885,0.38166,0.28215,0.22809,0.27151,0.32519,0.31039,0.32005,0.28388,0.28617,0.32054,0.28415,0.44458,0.30103,0.22284,0.33846,0.27753,0.45087,0.15783,0.30596,0.19607,0.25707,0.10436,0.13544,0.045052,0.24464,0.20395,0.22698,0.14384,0.21158,0.0043828,0.057498,0.039624,0.052616,0.019858,0.13054,0.20203,0.018656,0.31605,0.29374,0.061419,0.25002,0.1642,0.0010641,0.14693,0.29285,0.17854,0.022812,-0.0066329,0.29393,-0.03885,-0.11126,0.032141,-0.12976,0.0090517,0.094961,0.096375,0.085394,0.30671,-0.0046283,1,0.15946,0.0048336,0.0084565,0.11045,0.13948,0.05441,0.21064,0.090637,0.10459,0.05686,0.063389,0.023692,0.14381,0.14336,0.14745,0.03129,0.17079,-0.066308,0.14831,-0.020937,-0.0092157,0.29261,-0.16563,0.062318,0.39432,0.1096,-0.019125,-0.017735,0.21865,0.037172,-0.14975,-0.13468,0.017579,0.12822,0.012169,0.25345,-0.31954,-0.00083484,0.099187,0.19198,-0.12139,-0.078139,-0.0046259,-0.20461,-0.16412,0.129,0.30126,-0.12703,0.15299,-0.18964,-0.078484,-0.073277,-0.1084,0.075024,0.002993,-0.06735,0.17021,-0.0024615,-0.23652,-0.018723
87,0.33713,0.34603,0.34642,0.40027,0.301,0.35285,0.38498,0.30379,0.41141,0.37771,0.40647,0.32136,0.47454,0.32429,0.38109,0.18003,0.41721,0.31638,0.26873,0.26259,0.30208,0.3755,0.28908,0.22907,0.33453,0.39074,0.39514,0.38417,0.29233,0.22827,0.31653,0.3402,0.36632,0.38245,0.29643,0.31731,0.42152,0.42141,0.21682,0.32111,0.38436,0.25352,0.27729,0.13617,0.28745,0.10529,0.19488,0.16297,0.32535,0.069229,0.18929,0.17202,0.26027,0.11294,0.11709,0.20208,0.016124,-0.035991,0.25771,0.12958,0.15421,0.34105,0.19707,0.024635,-0.003155,0.031013,0.21358,-0.01895,-0.036182,-0.048267,0.26421,0.3546,-0.16497,0.21097,0.004911,-0.058311,-0.031578,0.2366,-0.040151,-0.046079,0.31631,0.17289,0.22334,-0.13047,-0.23904,-0.047464,0.15946,1,0.22996,0.17479,0.081259,0.25154,-0.00064137,0.082248,0.17815,0.17111,0.013156,0.14427,0.10665,-0.11843,-0.040337,0.25449,-0.040475,0.23348,-0.024032,0.24087,-0.08851,0.18712,-0.069442,-0.081645,0.11078,0.23224,0.00085638,-0.18434,-0.21827,0.071189,-0.16006,-0.18516,-0.19834,0.21425,0.1481,-0.1964,-0.12198,-0.19189,-0.2664,0.01232,0.071946,0.031108,-0.17468,0.053888,-0.18963,0.064217,0.10304,0.39678,0.11935,0.075925,0.066294,0.18794,-0.29876,-0.16834,-0.13613,0.058969,0.31906,0.1675,0.02655,0.081351,-0.04712
88,0.16291,0.17496,0.24933,0.088085,0.16802,0.25471,0.12034,0.10508,0.20433,0.13271,0.168,0.14701,0.15055,0.067869,0.10489,0.11509,0.17022,0.069828,0.13633,0.22681,0.22731,0.25736,0.1338,0.10111,0.22006,0.15151,0.056634,0.20024,0.19993,0.16983,0.2355,0.14219,0.16195,0.21405,0.087592,0.21129,0.13869,0.076106,0.10645,0.17473,0.39145,0.17115,0.11975,-0.02806,0.20038,-0.033602,0.14489,0.14568,0.013107,-0.011095,0.10436,-0.0016911,0.030205,0.2456,0.25476,0.042749,-0.058803,-0.18138,0.34613,-0.00095493,0.094871,0.17219,0.11777,0.14923,-0.34345,-0.14048,0.3425,0.10359,0.20703,0.16874,0.066566,-0.1162,-0.14132,-0.13879,-0.10824,-0.31395,-0.03261,0.19525,0.15216,0.034137,-0.036241,0.16569,-0.055471,-0.11174,-0.01679,0.031172,0.0048336,0.22996,1,0.16675,0.33039,0.054713,-0.40771,0.18258,0.20144,0.020596,0.15725,-0.081146,0.19103,-0.072798,-0.049049,0.042788,0.039334,0.14851,0.1624,0.078451,-0.013842,0.25159,-0.25577,-0.17401,-0.10295,0.18627,-0.14148,0.13059,-0.10123,-0.17552,0.036694,0.19325,-0.27452,-0.14493,0.1718,-0.20477,-0.23567,-0.318,-0.36307,0.042027,0.013976,0.13565,-0.53421,0.042624,-0.26506,0.025029,-0.14992,0.024421,-0.36378,-0.16403,0.13109,0.20353,-0.14182,-0.051767,0.0086186,-0.11187,-0.0061701,0.1175,0.20519,0.16555,0.20588
89,0.18776,0.11063,0.1879,0.20944,0.1882,0.14425,0.25019,0.26623,0.20675,0.13096,0.27602,0.23496,0.4116,0.28451,0.17686,0.27937,0.24049,0.21025,0.21895,0.27264,0.075394,0.23947,0.12809,0.19041,0.2333,0.13267,0.27186,0.22643,0.16511,0.10995,0.32446,0.093898,0.21453,0.11639,0.21535,0.13906,0.24043,0.2483,0.19989,0.29858,0.18725,0.075791,0.16286,0.023525,0.041104,0.10137,0.24658,0.075662,0.26707,0.069764,0.32108,0.23669,0.028614,0.16737,0.24185,0.21553,0.14157,-0.052356,0.39734,0.064398,0.19616,0.28056,0.071716,-0.065528,-0.13291,0.29236,0.2665,0.065922,0.028726,0.10548,0.3497,-0.0063721,0.19206,0.018447,0.013102,-0.058558,0.18184,0.083609,0.1475,0.061223,0.13377,-0.10322,-0.23378,0.029076,-0.088115,0.2281,0.0084565,0.17479,0.16675,1,0.032299,-0.0021515,0.040111,0.02549,0.073576,-0.099473,0.1824,-0.087932,-0.021067,-0.087678,-0.05745,0.24164,-0.06277,-0.26271,0.17853,0.11991,-0.069612,-0.14262,0.042647,0.10621,0.13792,-0.055063,0.054606,-0.17652,0.08087,-0.21073,0.32366,-0.1399,-0.20708,0.19023,0.014868,-0.011812,0.24933,-0.10997,-0.098344,0.3056,0.13522,0.093021,0.10883,0.1859,-0.193,0.066703,-0.30926,0.058686,0.024475,-0.3597,0.15589,0.19424,-0.20941,-0.13557,-0.17674,0.069064,0.18242,0.11975,0.012935,-0.079241,0.031905
90,0.053586,0.083397,0.047297,-0.0063702,0.14147,0.17431,0.0097309,-0.033957,0.10371,0.032229,0.034207,0.046324,-0.014463,-0.077747,0.020253,0.023806,-0.060528,0.055783,-0.024352,-0.020807,0.20288,0.099354,-0.044748,-0.018691,0.1797,0.12937,0.072234,0.22175,0.19722,0.11805,0.093096,-0.048527,0.094672,0.10826,0.072387,0.22674,0.10578,-0.018176,0.077495,0.15459,0.24514,0.11573,0.003417,-0.02095,0.057489,0.10199,0.0063551,0.19398,-0.15852,0.071579,0.087883,0.058061,0.21597,0.17682,-0.081678,-0.021494,-0.089748,-0.43389,0.075707,-0.29125,-0.1211,-0.065983,0.021668,0.23574,-0.0046328,-0.1968,0.039896,-0.036684,0.082375,-0.074908,-0.092473,-0.042336,-0.051463,-0.11986,0.001193,-0.050918,0.016305,-0.11178,0.12789,-0.10373,-0.057707,0.025834,0.015773,0.0179,0.012677,-0.069401,0.11045,0.081259,0.33039,0.032299,1,0.2029,-0.33766,-0.04605,0.016419,-0.12206,-0.013413,-0.063377,0.11223,-0.025395,-0.35095,-0.12773,-0.14392,0.049286,0.3646,0.020895,-0.0007464,-0.10805,0.18941,-0.086654,0.2518,0.23541,-0.10107,0.025261,-0.16469,0.096951,0.10605,0.0015664,0.027606,-0.00051761,-0.046096,0.07535,0.23188,-0.035174,-0.0022974,-0.13424,0.090824,-0.033944,-0.17886,-0.17927,-0.26177,-0.010789,-0.026716,0.33191,-0.17,-0.20714,0.055897,0.22306,-0.05677,-0.018924,0.031633,0.076379,-0.14425,0.034861,0.045512,0.25767,0.020437
91,0.11287,0.18122,0.09311,0.12951,0.11664,0.16281,0.11205,0.10974,0.19948,0.22461,0.15508,0.19196,0.13531,-0.027061,0.068749,0.11167,0.072315,0.18793,0.14701,0.19446,0.21179,-0.003869,0.23894,0.038015,0.29313,0.01406,0.12284,0.3473,0.15178,0.0033629,0.2862,0.15797,0.077286,0.19143,0.10638,0.30807,0.30722,0.22696,0.25439,0.04988,0.077811,0.26359,0.25569,0.13174,0.2932,-0.018949,0.24835,-0.10253,0.022807,0.1592,0.22914,-0.14568,0.15699,0.1199,0.16289,0.14434,0.23559,-0.050365,0.18949,-0.033789,0.26841,-0.12034,-0.16452,-0.093951,-0.16857,-0.045088,-0.13923,0.2577,0.0041964,0.039296,0.22464,0.078794,-0.023729,0.079693,0.20885,0.15557,-0.15201,-0.075327,-0.071416,-0.10879,0.26693,0.25448,0.24599,-0.15373,-0.014177,-0.044604,0.13948,0.25154,0.054713,-0.0021515,0.2029,1,-0.097413,-0.12983,0.099168,-0.095411,-0.0099596,-0.19373,0.17503,-0.10623,0.017239,0.10359,0.019815,0.07387,-0.057391,-0.010195,0.059383,0.013712,-0.027445,0.019881,0.41413,0.093621,0.098961,0.10157,-0.2902,0.049247,-0.07933,0.082057,-0.39368,0.074173,0.19131,-0.29164,0.22901,0.21539,0.067981,-0.078761,-0.076747,-0.018387,-0.090532,0.18077,-0.35518,0.12333,-0.030035,-0.074788,0.054491,0.14513,0.016873,0.19353,-0.17008,-0.23365,0.10529,-0.021389,0.070079,0.21941,0.16941,0.12784,0.038
