,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
30,-0.22708,-0.066545,0.21454,-0.1775,0.030976,0.21671,0.22977,0.15422,0.14397,-0.08771,0.23891,0.29111,0.39795,0.45804,0.29415,0.13819,0.43361,0.52878,0.3947,0.36207,0.2081,0.3135,0.32018,-0.042009,0.16079,0.20985,0.24697,0.32304,0.30894,0.44615,1,0.036836,0.028699,0.2158,0.48151,-0.084413,0.19321,0.20221,0.040738,0.20438,0.067118,-0.083811,0.21107,0.0038768,0.1918,0.21693,0.24947,-0.10085,0.12912,0.062906,-0.074659,0.157,0.047279,-0.17002,-0.11442,0.083417,0.049125,0.15882,-0.11665,0.12811,-0.049404,0.1037,-0.20003,0.13046,-0.31549,-0.27453,-0.0067672,0.058567,-0.39797,0.080309,0.18166,-0.13866,-0.17197,0.02627,-0.10006,-0.20004,-0.23642,-0.10721,-0.16657,-0.1152,-0.016343,-0.0036384,0.13565
31,-0.22355,0.058917,-0.044967,0.091524,0.15275,-0.034812,0.14371,0.0073823,0.10949,-0.16786,0.26329,-0.14095,0.034804,-0.034986,0.26111,0.0032505,-0.055138,-0.16483,0.32151,0.078452,0.1371,-0.089993,0.13833,-0.052117,0.34456,0.036823,-0.02329,0.018441,0.036401,0.014349,0.036836,1,-0.28069,-0.27288,-0.016562,0.06552,0.12669,0.17343,-0.058858,-0.057472,0.071469,-0.034604,-0.082941,0.085195,0.033919,0.22719,0.12482,0.49715,-0.18553,-0.18837,-0.073068,-0.098999,0.062229,0.12311,0.12457,0.018724,0.091813,-0.13605,-0.024022,0.10939,0.13127,-0.10084,-0.071226,-0.23758,-0.016216,-0.10808,0.25505,-0.016651,0.22405,-0.14047,-0.081625,-0.2346,-0.097966,-0.27037,-0.083488,0.21777,-0.026294,0.0066129,0.061183,0.12092,-0.2102,0.11962,0.094949
32,0.10973,-0.17578,-0.00097515,-0.090778,-0.10443,0.197,0.081162,0.043571,0.14642,0.06644,-0.03671,0.38501,0.078433,0.18152,0.038029,0.39072,0.19367,0.27508,-0.14426,0.23673,0.028704,0.4013,0.32943,0.087038,-0.12855,0.076402,0.31389,0.19064,0.036925,0.22317,0.028699,-0.28069,1,0.13213,0.21757,-0.01801,0.098493,0.25093,0.03769,0.12976,0.18241,0.21476,-0.096832,0.065956,0.21358,-0.16809,-0.24637,-0.23445,-0.01897,-0.0053497,0.10844,0.1427,-0.15579,-0.02156,-0.16051,-0.053101,-0.32601,0.093531,0.20841,-0.044516,-0.057616,-0.0014727,0.005859,0.26784,-0.16612,-0.01164,-0.14299,0.098161,-0.14034,-0.0055913,0.030069,0.18779,0.072642,-0.0045732,-0.14032,0.12898,-0.012462,0.052103,0.012443,0.10299,-0.037839,-0.089161,0.18862
33,0.095176,-0.0068517,-0.010285,0.1732,-0.088721,0.17403,0.050108,0.33129,0.18376,0.31196,0.0835,0.3869,0.30313,0.1017,0.18694,0.38574,0.15833,0.16989,0.033247,0.40361,0.28774,0.29073,-0.020656,0.3185,0.060533,-0.0025287,0.23506,0.24462,0.28141,0.10668,0.2158,-0.27288,0.13213,1,0.19859,-0.23729,0.30104,0.06415,0.15963,0.31938,0.20944,0.14844,0.14379,-0.11773,-0.0065559,-0.17438,-0.22195,-0.086443,0.15574,0.39095,0.38277,-0.080217,-0.37766,-0.072478,-0.31452,0.21487,0.16096,-0.045529,0.12354,-0.18017,-0.051932,-0.058239,-0.011184,0.10037,-0.28543,-0.016967,-0.039279,0.35025,-0.080575,0.065236,0.2673,-0.14524,0.023399,0.053521,-0.0042945,-0.33745,-0.13925,-0.22846,-0.40328,-0.29797,-0.11722,-0.15966,0.40198
34,-0.27474,-0.18391,0.052742,-0.10763,-0.095416,0.2288,0.079644,0.17432,0.17101,0.22719,0.14758,0.29396,0.3604,0.21406,0.22012,0.3458,0.3584,0.59029,0.32602,0.44266,0.32682,0.30217,0.42151,0.32025,0.36341,0.41942,0.21314,0.18872,0.2678,0.25302,0.48151,-0.016562,0.21757,0.19859,1,-0.044713,0.25269,0.25705,-0.035239,0.16375,0.021197,0.15845,0.01267,0.05696,-0.088186,0.044587,0.085507,-0.024102,0.095738,0.028985,0.14021,-0.058379,-0.014629,-0.16226,-0.10337,0.12487,-0.19146,-0.0064255,-0.12041,-0.043926,-0.089691,-0.062254,0.032276,0.070387,-0.51919,-0.20288,0.091469,0.2134,-0.24916,-0.26312,0.022226,-0.086163,-0.21323,-0.045535,-0.25837,-0.23734,-0.18577,0.039318,0.062131,-0.11231,-0.071172,-0.013896,0.26957
35,0.058062,0.036897,0.017194,-0.15404,-0.073704,-0.023629,0.41118,-0.32735,0.16222,0.1684,0.036754,-0.03051,-0.041475,-0.19421,0.13558,-0.036323,-0.086231,-0.11722,-0.094492,-0.080265,-0.087436,-0.060327,-0.13573,-0.0096465,-0.021476,0.072394,-0.02949,0.091655,-0.11086,0.021611,-0.084413,0.06552,-0.01801,-0.23729,-0.044713,1,0.19021,-0.15926,0.23702,0.088219,-0.19845,0.087188,-0.086519,-0.14572,0.040551,0.12353,-0.03796,-0.051971,0.13074,-0.26123,0.25094,-0.055686,-0.056517,0.050626,0.26493,0.1138,0.080504,0.087022,0.15333,-0.12538,-0.17505,-0.11674,0.069524,-0.1928,-0.04476,-0.09559,0.22782,0.17771,0.24724,-0.10146,0.039531,-0.13015,0.015266,-0.24631,0.051266,0.087058,0.20359,0.21212,-0.049238,0.077271,0.040693,0.33797,-0.05609
36,0.0014651,0.09234,-0.085489,-0.0012449,0.22118,0.30712,0.29046,0.23249,0.043668,0.34466,0.24325,0.2022,0.25654,0.074547,0.076581,0.31266,0.15204,0.17295,-0.079093,0.2905,0.28349,0.24116,0.090124,0.14423,0.24965,0.37638,0.020989,0.32878,0.11265,-0.011099,0.19321,0.12669,0.098493,0.30104,0.25269,0.19021,1,0.33443,0.22222,0.37832,0.1882,0.33695,0.044863,-0.16619,-0.079762,0.04769,0.045937,0.0097738,0.38508,-0.029477,0.20274,-0.045095,-0.092781,-0.039527,-0.11147,0.1026,0.20732,0.045988,0.19716,-0.10221,0.0088243,-0.027145,0.1238,-0.040114,-0.1845,-0.16744,0.16611,0.15672,0.16151,-0.018606,0.083977,0.049248,0.0001583,-0.18393,-0.2483,-0.29547,0.24086,-0.031257,-0.14758,-0.28606,-0.05198,-0.055146,0.18551
37,-0.07291,-0.039086,-0.11354,-0.031172,-0.065966,-0.033748,0.26769,0.21334,-0.14513,0.086257,0.059815,0.090028,0.16266,0.17266,-0.080644,0.19765,-0.080381,0.066375,0.21834,0.18137,0.11703,0.092164,0.21955,0.25555,-0.050872,0.017515,-0.010948,0.040369,0.14283,0.056301,0.20221,0.17343,0.25093,0.06415,0.25705,-0.15926,0.33443,1,-0.20435,0.074672,0.4101,0.090716,0.13992,-0.030058,0.0038965,0.024382,-0.066454,0.0048233,0.17322,0.0048834,-0.01212,0.089294,-0.25059,0.058891,0.030612,-0.044308,-0.043305,-0.0066498,0.096378,-0.097765,0.060806,-0.17213,0.17579,-0.075569,-0.049139,-0.34234,0.23161,-0.01686,-0.26835,-0.045769,0.41331,0.064614,-0.22466,0.058447,-0.26762,-0.11906,-0.078232,-0.18564,-0.00073125,-0.01994,0.035552,0.088909,0.08824
38,0.23749,0.1209,0.12742,-0.040799,-0.01088,0.17053,0.22356,-0.067679,0.20358,0.19696,0.36495,0.22791,0.27205,0.084206,0.23132,0.18903,0.16185,0.18903,-0.2009,0.19215,0.41263,0.19297,0.21926,0.23033,0.10039,0.060605,0.049157,0.26259,0.047833,0.38966,0.040738,-0.058858,0.03769,0.15963,-0.035239,0.23702,0.22222,-0.20435,1,0.0053819,-0.00013082,0.25548,0.21789,-0.16232,0.15694,0.039523,-0.092201,-0.247,0.10926,0.066211,-0.00058754,0.14924,0.05857,-0.20183,-0.12327,0.051414,0.10317,0.22078,0.066765,-0.043918,0.22052,0.063034,0.059524,0.13458,0.15524,0.054658,0.11274,0.066617,0.21221,0.1032,-0.11344,-0.057573,-0.12276,-0.24531,0.15583,0.14327,0.33343,0.088579,-0.19246,0.14233,-0.14449,-0.20346,0.18112
39,0.00042389,-0.10394,0.25023,0.16062,0.25128,0.095488,-0.077894,0.23128,0.19982,0.26111,0.1661,0.12174,0.24576,0.014857,0.070084,0.23495,0.2659,0.19454,-0.026154,0.38141,0.031477,0.41169,0.062924,-0.093819,0.19342,0.14039,0.027855,0.36966,0.35498,0.12453,0.20438,-0.057472,0.12976,0.31938,0.16375,0.088219,0.37832,0.074672,0.0053819,1,0.13821,0.083912,0.14008,0.036108,0.082007,-0.037808,0.1355,-0.042569,0.33891,0.23671,0.14204,0.16032,-0.10734,-0.18311,0.12222,0.074419,0.21755,0.17471,0.37213,-0.0031948,-0.12868,0.20056,0.025262,0.059446,-0.15266,-0.28965,-0.16033,0.033141,0.035898,-0.12755,0.38631,0.128,-0.022183,-0.076113,-0.19851,-0.22067,-0.17364,-0.024691,-0.22952,-0.17847,0.004144,-0.20562,0.23974
40,0.089809,0.06185,-0.04841,0.19525,0.21763,0.017354,0.16132,0.13179,0.11042,0.15844,-0.042891,0.32504,0.21469,-0.024498,0.13404,0.33818,0.10802,-0.075289,0.094974,0.24695,0.095233,0.32776,0.05627,-0.029316,0.044413,0.072608,0.062575,0.077045,0.17669,0.062229,0.067118,0.071469,0.18241,0.20944,0.021197,-0.19845,0.1882,0.4101,-0.00013082,0.13821,1,0.26542,0.33105,0.12814,0.17818,0.073459,0.014859,0.26791,0.13376,0.10579,0.27059,0.11952,-0.29019,0.1109,-0.048648,0.011252,0.15751,-0.0028007,0.31937,0.26862,-0.017681,-0.062618,-0.020985,0.079749,-0.0042787,-0.30623,-0.041839,-0.10327,0.24965,0.17716,0.22738,0.074569,-0.086142,0.031749,0.11762,-0.11601,0.085755,0.062218,-0.13869,-0.0071514,-0.027513,0.11774,0.10012
41,-0.03888,-0.11218,-0.11642,-0.097827,0.055093,-0.0018698,0.23543,0.12647,-0.16112,0.32362,0.17645,0.097145,0.084577,0.061909,0.11048,0.11114,-0.11221,0.093574,0.015617,0.16053,0.060514,0.10181,-0.02009,0.1625,0.11381,0.22414,-0.13946,-0.02752,-0.12222,0.079265,-0.083811,-0.034604,0.21476,0.14844,0.15845,0.087188,0.33695,0.090716,0.25548,0.083912,0.26542,1,0.00034754,0.025146,0.29305,-0.21774,-0.20183,-0.067226,-0.05862,-0.027695,0.20534,-0.13048,-0.056626,-0.14242,-0.15018,-0.042526,0.0042445,0.16254,0.21592,0.057193,0.053779,0.0086029,0.018082,0.054394,0.019194,-0.055239,-0.059622,0.16819,0.10636,0.077973,-0.13627,0.020765,0.3567,0.1047,-0.060117,-0.11573,0.35523,0.23083,-0.035277,-0.13696,-0.2211,-0.16176,0.2011
42,0.044219,0.20505,0.20206,-0.044516,-0.019707,0.075172,0.15217,-0.075562,0.087955,0.11676,0.096817,0.18316,0.19247,0.033892,0.027477,0.15194,0.1031,0.060572,0.066426,0.26173,0.028692,0.25211,0.031996,0.052195,-0.0051211,-0.036567,0.23686,0.17489,0.20556,0.33387,0.21107,-0.082941,-0.096832,0.14379,0.01267,-0.086519,0.044863,0.13992,0.21789,0.14008,0.33105,0.00034754,1,-0.040087,0.056643,0.26011,-0.0080893,-0.046807,0.48362,0.17805,0.030896,0.22413,-0.12344,0.0030225,0.033078,-0.056312,0.18555,-0.045219,0.26893,0.27904,0.0075335,0.2053,0.20744,0.037172,0.025884,-0.067126,-0.088066,-0.078494,-0.16922,0.24937,0.21212,0.15491,-0.0010479,0.076781,0.018702,-0.048238,0.0069015,-0.24684,-0.11793,0.026263,0.15314,0.17264,0.089295
43,0.083219,-0.32549,0.23101,0.20857,0.071483,0.13419,-0.12146,-0.13388,0.35551,0.21929,-0.048687,-0.16847,0.20627,0.19947,0.12881,0.02626,0.40478,0.17889,0.19067,0.03784,0.012156,0.032465,0.027914,-0.10099,0.058831,-0.11271,0.26137,-0.23097,0.085916,0.037675,0.0038768,0.085195,0.065956,-0.11773,0.05696,-0.14572,-0.16619,-0.030058,-0.16232,0.036108,0.12814,0.025146,-0.040087,1,0.017672,-0.19512,0.33529,-0.11023,-0.058851,0.19264,-0.13833,0.036025,-0.09986,0.45979,0.068565,-0.28542,-0.069406,0.13337,0.19745,0.51775,-0.31302,-0.076807,0.26638,0.025402,0.004385,-0.13839,-0.099264,0.18703,0.18288,0.14635,-0.1507,-0.041689,0.091561,-0.072441,-0.043862,-0.084368,-0.18532,-0.092466,0.1185,0.076163,-0.017213,-0.16182,0.083516
44,-0.11739,-0.06768,0.096703,-0.21848,0.11785,-0.15903,-0.049092,-0.1538,-0.05561,-0.32002,0.11221,0.18446,0.089137,0.32937,0.13729,-0.11657,0.11967,-0.13435,0.083966,0.028213,-0.084312,-0.047812,-0.10002,-0.17684,-0.13821,-0.08697,-0.044603,0.18754,0.013289,0.23691,0.1918,0.033919,0.21358,-0.0065559,-0.088186,0.040551,-0.079762,0.0038965,0.15694,0.082007,0.17818,0.29305,0.056643,0.017672,1,-0.082002,-0.080522,-0.11562,-0.19407,-0.29384,-0.11233,0.21331,0.01933,-0.45147,0.10826,0.13807,-0.10433,0.34785,-0.097113,0.15211,0.11725,0.19029,-0.12139,0.12925,0.093877,0.046725,-0.21849,0.025418,0.050054,0.21225,-0.011084,-0.022864,0.19096,-0.065036,0.034268,0.048348,0.1994,0.16814,-0.0006129,0.1838,-0.069044,0.16238,0.079741
45,0.048074,0.21983,0.11001,-0.00055674,0.23542,0.075171,0.254,-0.29258,-0.12097,-0.074817,0.059755,-0.074779,0.21018,0.0032856,0.040199,0.066895,-0.027323,-0.21688,0.16657,0.17256,-0.077008,-0.029315,0.0077269,-0.32714,0.21629,0.079703,0.25283,-0.094055,0.25216,0.30872,0.21693,0.22719,-0.16809,-0.17438,0.044587,0.12353,0.04769,0.024382,0.039523,-0.037808,0.073459,-0.21774,0.26011,-0.19512,-0.082002,1,0.1211,0.025078,0.27096,-0.098504,0.010344,0.007777,0.2317,-0.05846,0.058994,-0.008837,0.2806,-0.31932,0.1993,0.17332,-0.13337,0.17532,0.017474,-0.18398,-0.22361,0.01545,0.18532,0.036616,0.21025,-0.10277,0.17213,0.068508,0.020356,-0.11453,-0.079761,0.022091,-0.1354,0.090171,-0.0095743,-0.0031279,0.068681,0.17967,0.046141
46,-0.18481,-0.23068,0.12682,0.10892,0.21815,-0.12253,-0.16497,-0.062989,-0.030734,0.11246,0.027813,-0.15489,0.25944,0.18695,0.17464,0.15234,0.16806,0.10105,0.17724,0.056561,0.10361,-0.16013,-0.001734,-0.1527,0.14879,-0.02821,0.05853,0.0138,0.28969,0.10727,0.24947,0.12482,-0.24637,-0.22195,0.085507,-0.03796,0.045937,-0.066454,-0.092201,0.1355,0.014859,-0.20183,-0.0080893,0.33529,-0.080522,0.1211,1,-0.081096,0.10273,0.035511,-0.17653,0.32549,0.29173,0.026978,0.29285,0.085943,0.23312,0.15468,0.078238,0.1023,-0.032433,-0.045969,-0.04588,-0.097959,-0.056088,-0.34355,-0.15484,-0.020266,0.064602,-0.13316,0.1675,-0.083361,-0.074519,0.018299,-0.36088,-0.26352,-0.27138,-0.053331,-0.12842,-0.10303,0.1606,-0.19602,-0.30554
47,0.059576,0.2048,-0.22127,0.30802,0.016295,-0.090921,-0.025566,0.10931,0.061366,-0.22868,0.076602,-0.051334,-0.32581,-0.44742,0.14104,-0.0042747,-0.15115,-0.21903,-0.060407,-0.039548,-0.06754,0.12246,-0.17541,-0.070708,-0.001266,0.13273,-0.32381,-0.13324,0.038531,-0.25703,-0.10085,0.49715,-0.23445,-0.086443,-0.024102,-0.051971,0.0097738,0.0048233,-0.247,-0.042569,0.26791,-0.067226,-0.046807,-0.11023,-0.11562,0.025078,-0.081096,1,-0.21377,-0.0037206,0.31124,0.0093306,-0.11833,0.077482,0.029935,0.022161,0.068489,-0.16692,0.069096,0.10944,-0.022111,-0.29499,-0.049658,-0.26303,-0.14038,0.19603,0.12294,-0.044909,0.16169,-0.059622,-0.037105,0.060024,-0.13047,-0.10272,0.075841,0.13605,0.085492,0.013851,0.02695,0.17195,-0.033035,0.28167,-0.051382
48,0.3045,0.064054,0.1042,0.17348,0.021945,0.092059,0.11687,-0.00631,0.1417,0.32202,-0.085888,0.060096,0.28495,0.13224,0.1667,0.17711,0.10933,0.051198,0.041231,0.20558,-0.015402,0.18493,0.0053573,-0.050282,-0.0044958,-0.01235,0.16808,0.15766,0.33627,0.042024,0.12912,-0.18553,-0.01897,0.15574,0.095738,0.13074,0.38508,0.17322,0.10926,0.33891,0.13376,-0.05862,0.48362,-0.058851,-0.19407,0.27096,0.10273,-0.21377,1,0.21406,0.05141,0.055229,0.011302,-0.043481,-0.03118,0.14961,0.15305,-0.18709,0.19235,0.024083,-0.020047,0.11827,0.13834,0.092017,-0.10553,-0.20083,0.012594,0.1054,-0.026432,0.067903,0.38346,0.28452,-0.25316,-0.13715,-0.3246,-0.19521,0.08499,0.032323,-0.010008,-0.20476,0.25537,0.078693,0.14387
49,0.29701,0.043902,0.068518,0.052922,0.11258,0.15774,-0.017589,0.11331,0.049663,0.2772,0.10465,-0.010384,0.20254,0.030655,0.15383,0.30574,0.093149,0.13461,-0.012342,0.072662,0.16672,0.29101,0.13519,0.063139,0.094448,-0.19433,0.065582,-0.096923,0.061887,-0.015311,0.062906,-0.18837,-0.0053497,0.39095,0.028985,-0.26123,-0.029477,0.0048834,0.066211,0.23671,0.10579,-0.027695,0.17805,0.19264,-0.29384,-0.098504,0.035511,-0.0037206,0.21406,1,0.010779,0.038243,-0.018223,0.053526,-0.13506,-0.063376,0.16524,0.15399,0.19893,0.0035745,0.046716,-0.17541,0.27959,0.17856,-0.10382,0.063243,-0.015992,0.22174,-0.057062,-0.082266,0.15339,0.20465,-0.14821,-0.05777,-0.033247,-0.27198,-0.30737,-0.14933,-0.29437,-0.051232,-0.11963,-0.24079,0.10374
50,0.16598,0.029872,-0.18895,0.19156,-0.14397,0.032816,0.17714,0.19231,0.30007,0.24457,-0.23407,0.1053,0.055715,-0.12831,0.26795,0.34585,0.034855,-0.12208,-0.070777,0.17572,-0.19695,0.13555,-0.235,0.21358,-0.0069414,0.1343,0.10896,0.010413,0.14156,0.0635,-0.074659,-0.073068,0.10844,0.38277,0.14021,0.25094,0.20274,-0.01212,-0.00058754,0.14204,0.27059,0.20534,0.030896,-0.13833,-0.11233,0.010344,-0.17653,0.31124,0.05141,0.010779,1,-0.066719,-0.30603,0.086658,-0.11154,0.18494,0.070377,-0.009614,0.19329,-0.0076889,-0.26998,-0.14537,0.018251,-0.089235,-0.25252,0.022934,0.154,0.28253,0.088289,0.060367,0.26713,0.040231,0.032185,0.12995,-0.07462,-0.025588,0.041204,-0.12307,-0.21317,-0.10918,-0.25635,0.18584,0.16509
51,0.095321,0.04107,0.14467,0.1,0.076619,-0.048418,0.014733,-0.23923,-0.032477,-0.083064,0.22879,-0.048176,0.0129,-0.028994,-0.041172,0.098268,0.17066,0.045067,-0.26566,-0.0030873,-0.049048,0.17328,0.10523,0.070951,-0.21251,-0.19698,-0.18166,0.14743,0.29307,0.069834,0.157,-0.098999,0.1427,-0.080217,-0.058379,-0.055686,-0.045095,0.089294,0.14924,0.16032,0.11952,-0.13048,0.22413,0.036025,0.21331,0.007777,0.32549,0.0093306,0.055229,0.038243,-0.066719,1,0.22431,0.089103,0.17414,0.044311,0.15591,0.34453,0.22129,0.003742,0.18305,0.22656,0.25029,0.20799,-0.077416,0.044524,-0.068003,0.0096937,-0.13277,0.15731,0.20031,0.28816,-0.10267,0.026955,0.043008,0.11135,0.091661,-0.030266,-0.18256,0.10459,0.12504,0.093298,0.098118
52,-0.16148,0.065322,0.062422,-0.07382,0.39871,0.13447,-0.049024,-0.1498,-0.18032,-0.20618,0.11992,-0.22675,0.024954,0.17357,-0.00070936,-0.21322,0.14977,-0.075042,0.080709,-0.15041,-0.23634,-0.21036,0.14762,-0.12404,0.21866,-0.17151,-0.15488,-0.077748,-0.11544,0.013984,0.047279,0.062229,-0.15579,-0.37766,-0.014629,-0.056517,-0.092781,-0.25059,0.05857,-0.10734,-0.29019,-0.056626,-0.12344,-0.09986,0.01933,0.2317,0.29173,-0.11833,0.011302,-0.018223,-0.30603,0.22431,1,-0.35991,0.095667,0.059576,0.050282,0.019837,-0.010091,-0.052324,0.28452,0.36235,-0.11059,0.32484,-0.1245,0.29578,-0.095414,-0.050342,0.058664,0.095496,-0.23112,0.16038,0.083138,-0.11514,-0.086691,0.0060256,0.14731,0.038503,0.23918,0.027225,-0.12203,-0.039651,-0.09641
53,0.097049,-0.10146,-0.09319,0.12997,-0.14419,0.012921,0.18257,-0.10377,0.2868,0.22955,0.012523,-0.22667,-0.14465,-0.16901,-0.054945,0.10431,-0.037186,0.1023,-0.19223,-0.021443,0.10373,0.098612,-0.0050405,0.14781,-0.031965,0.032309,0.25563,-0.063952,-0.030242,-0.20758,-0.17002,0.12311,-0.02156,-0.072478,-0.16226,0.050626,-0.039527,0.058891,-0.20183,-0.18311,0.1109,-0.14242,0.0030225,0.45979,-0.45147,-0.05846,0.026978,0.077482,-0.043481,0.053526,0.086658,0.089103,-0.35991,1,-0.13328,-0.2818,-0.086874,-0.080608,0.15459,0.20681,-0.24261,-0.19409,0.26025,-0.058742,0.07529,-0.14738,0.14694,-0.010368,0.059123,-0.00039559,-0.099075,-0.060497,0.042387,0.022563,0.27134,0.086676,0.0043619,-0.08586,-0.15013,-0.052738,-0.020761,0.030642,0.10915
54,-0.29736,0.10524,0.13196,-0.14425,0.0085559,-0.29434,0.024962,-0.053404,-0.039921,-0.26568,-0.10846,-0.2833,0.07634,-0.027497,-0.26752,-0.18118,-0.1087,-0.19262,0.086958,-0.15714,-0.38596,-0.39893,-0.32928,-0.31459,-0.26874,-0.09823,-0.18356,0.06284,-0.0026758,0.054457,-0.11442,0.12457,-0.16051,-0.31452,-0.10337,0.26493,-0.11147,0.030612,-0.12327,0.12222,-0.048648,-0.15018,0.033078,0.068565,0.10826,0.058994,0.29285,0.029935,-0.03118,-0.13506,-0.11154,0.17414,0.095667,-0.13328,1,-0.1869,0.11153,-0.0062482,0.23629,0.24372,0.1648,-0.04743,0.29866,-0.099376,0.090288,-0.18706,-0.08237,0.0023956,0.14828,-0.078929,0.23269,-0.2498,-0.042524,-0.049564,0.028973,0.17647,-0.1176,-0.0018071,-0.046413,0.061181,0.41544,0.28157,-0.24785
55,-0.051939,0.078477,-0.10145,0.1496,-0.17271,-0.0035236,-0.063701,0.011406,-0.04097,0.30671,-0.045131,0.024002,0.0065393,0.16785,0.011696,0.032639,-0.02736,-0.16626,0.12744,0.085201,0.11808,0.14003,0.022842,0.060516,0.11414,-0.21557,0.00068971,0.15554,0.15387,-0.08348,0.083417,0.018724,-0.053101,0.21487,0.12487,0.1138,0.1026,-0.044308,0.051414,0.074419,0.011252,-0.042526,-0.056312,-0.28542,0.13807,-0.008837,0.085943,0.022161,0.14961,-0.063376,0.18494,0.044311,0.059576,-0.2818,-0.1869,1,-0.13502,0.28474,-0.086414,-0.30402,-0.042839,0.030467,-0.35793,0.088368,-0.28259,0.053105,-0.10939,0.2634,0.041986,-0.11108,0.060788,-0.23095,0.0048713,0.15223,-0.095184,-0.30159,-0.077737,0.29103,-0.15782,-0.069993,0.036082,0.15958,0.18388
56,0.11274,0.079346,0.11143,0.2637,0.27492,0.12316,0.15946,-0.038101,-0.1455,0.19502,0.13995,0.11052,0.29223,-0.19348,-0.0047489,0.052962,-0.097962,-0.28513,0.088878,-0.036486,-0.029491,0.049443,-0.1114,0.040716,0.12067,-0.017967,-0.10561,-0.17019,0.13179,0.053407,0.049125,0.091813,-0.32601,0.16096,-0.19146,0.080504,0.20732,-0.043305,0.10317,0.21755,0.15751,0.0042445,0.18555,-0.069406,-0.10433,0.2806,0.23312,0.068489,0.15305,0.16524,0.070377,0.15591,0.050282,-0.086874,0.11153,-0.13502,1,-0.045889,0.32098,-0.14263,0.03527,0.1988,0.13204,-0.22465,0.079135,-0.03563,0.1104,0.21304,0.27427,0.066178,0.23393,0.14736,0.16376,-0.10133,-0.097516,-0.2063,0.082907,-0.11404,-0.25464,-0.22543,-0.029895,-0.13446,-0.15452
57,-0.03217,-0.085676,-0.034067,-0.11212,0.05115,0.10852,-0.14383,-0.029272,-0.061328,0.22208,0.14595,-0.082821,0.00094865,0.24581,-0.05599,0.11298,0.090094,0.14968,-0.069108,-0.12625,0.16644,0.25808,0.096376,0.020618,-0.0040517,-0.10956,-0.048627,0.20173,-0.14699,0.17227,0.15882,-0.13605,0.093531,-0.045529,-0.0064255,0.087022,0.045988,-0.0066498,0.22078,0.17471,-0.0028007,0.16254,-0.045219,0.13337,0.34785,-0.31932,0.15468,-0.16692,-0.18709,0.15399,-0.009614,0.34453,0.019837,-0.080608,-0.0062482,0.28474,-0.045889,1,-0.14346,0.096563,0.072156,0.082327,0.00086203,0.14023,0.19952,-0.051485,-0.010418,0.12327,-0.023319,0.16758,-0.089419,-0.056882,0.21356,0.069366,-0.01784,-0.22209,0.046432,0.078949,-0.29449,0.064473,-0.25771,-0.010289,-0.021653
58,0.1546,0.12638,0.25983,0.3175,0.15526,0.24786,0.40765,-0.14491,0.062153,0.30105,0.10687,0.013791,0.092593,-0.24172,-0.032931,0.12299,-0.0011583,-0.09093,-0.10716,0.17857,-0.28929,0.19105,-0.038919,-0.031713,-0.039805,-0.077554,0.10619,0.014124,0.26758,0.044881,-0.11665,-0.024022,0.20841,0.12354,-0.12041,0.15333,0.19716,0.096378,0.066765,0.37213,0.31937,0.21592,0.26893,0.19745,-0.097113,0.1993,0.078238,0.069096,0.19235,0.19893,0.19329,0.22129,-0.010091,0.15459,0.23629,-0.086414,0.32098,-0.14346,1,0.16606,-0.19614,0.15398,0.29453,-0.12309,-0.28907,-0.014797,-0.16662,0.2455,0.38065,0.031174,0.26381,0.091245,0.25547,0.056869,0.053439,-0.00037222,-0.063001,-0.035867,-0.22163,-0.02279,0.10003,-0.010862,0.30002
59,0.10118,0.112,0.11776,-0.034628,0.15037,0.044998,0.090938,-0.062482,0.27518,-0.16336,-0.087205,-0.13128,0.11674,0.16616,-0.04775,-0.16167,0.18622,0.12176,0.23055,0.0040542,-0.12985,0.038144,-0.14212,-0.44913,-0.064971,-0.057376,0.17177,-0.11756,0.10352,0.21396,0.12811,0.10939,-0.044516,-0.18017,-0.043926,-0.12538,-0.10221,-0.097765,-0.043918,-0.0031948,0.26862,0.057193,0.27904,0.51775,0.15211,0.17332,0.1023,0.10944,0.024083,0.0035745,-0.0076889,0.003742,-0.052324,0.20681,0.24372,-0.30402,-0.14263,0.096563,0.16606,1,-0.020485,0.035455,0.18317,0.083412,0.17587,0.007788,0.023949,-0.087346,0.14145,0.37408,-0.14167,-0.14398,0.067871,-0.030397,0.097843,0.1252,-0.11432,0.0020323,0.20658,0.14664,0.016459,0.13719,0.060102
