,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
38,0.16983,-0.053391,0.17358,0.057807,0.073688,0.0017668,0.23776,0.18545,-0.063159,0.16448,0.24402,0.16291,-0.031538,-0.25386,-0.17763,0.034009,0.22284,-0.047076,0.25231,0.046207,0.1239,0.014771,0.2262,-0.1094,-0.058764,-0.18424,0.04729,0.061704,0.028529,0.03369,0.011625,0.0094314,0.24044,0.068825,0.10748,0.047515,0.23137,0.044686,1,0.2012,0.023774,0.10116,0.097788,0.17787,0.15568,0.071622,-0.28436,0.10577,0.10929,-0.12966,-0.013932,-0.0080506,0.10826,-0.13963,-0.043689,0.050951,0.038859,-0.077713,-0.24629,0.058218,-0.23106,-0.23295,-0.1173,0.14981,-0.1591,0.23813
39,-0.25221,-0.084393,0.061156,-0.33791,-0.11785,-0.16127,0.065745,-0.28118,0.29691,-0.17406,0.3227,-0.024332,-0.15983,-0.13329,-0.14747,-0.17753,-0.1388,-0.011065,0.0063308,0.0083147,-0.15172,-0.06116,0.14358,-0.20497,-0.035055,-0.10536,0.28401,-0.24511,0.12651,0.11123,-0.047476,-0.13363,-0.00078769,-0.13237,-0.1062,-0.14493,-0.12569,0.18847,0.2012,1,-0.16749,0.025606,-0.078536,-0.11828,-0.11157,-0.10835,-0.15334,0.013719,0.049766,-0.060679,0.042435,-0.36239,0.08731,-0.027521,-0.032263,-0.058417,-0.040331,0.17693,0.027697,0.061223,0.091615,-0.093811,-0.14458,0.24534,-0.078152,-0.18872
40,0.11333,0.10426,0.13924,0.0043141,-0.10731,0.038162,-0.24033,0.14571,-0.10155,-0.095635,-0.099272,0.11692,0.17713,-0.1523,-0.098163,-0.26884,-0.0098362,-0.070825,-0.25619,0.21494,0.010083,0.043768,-0.095003,0.074865,0.089447,0.034928,-0.091382,0.16235,-0.24769,0.00015012,0.14118,-0.27974,0.36372,0.025278,0.069302,0.024681,0.04277,-0.011083,0.023774,-0.16749,1,-0.10361,-0.25241,0.043153,0.041901,-0.0043501,-0.15675,-0.10405,0.045983,-0.093311,-0.30799,0.32919,-0.034005,-0.29754,0.070509,0.065051,0.0192,-0.088296,0.12793,0.13847,-0.13641,0.085329,0.17471,-0.097465,-0.092561,0.1641
41,-0.17053,0.066724,0.053968,0.21081,0.025134,0.040277,0.38711,-0.22796,0.056016,0.083843,-0.15699,0.098434,-0.014127,0.25971,-0.13019,0.060664,0.081193,0.15123,0.12531,-0.062534,-0.016887,0.15557,-0.0088848,-0.20982,0.1193,0.13176,0.14104,0.050657,-0.037626,0.0035322,-0.03181,0.40801,-0.056618,0.009074,0.26532,-0.075158,-0.076235,0.1079,0.10116,0.025606,-0.10361,1,0.192,-0.098424,0.35056,0.0066124,-0.034336,0.31459,-0.25018,-0.25824,-0.0035537,-0.045995,-0.19986,0.084324,0.010901,-0.1157,0.25903,0.035847,-0.17866,-0.01796,-0.062577,-0.13061,-0.1254,0.078001,-0.23172,0.35079
42,0.12071,0.055599,0.25429,-0.15571,0.1041,0.13621,0.13856,0.096436,-0.024186,0.024278,-0.0029036,0.14536,-0.16602,0.067193,0.07794,0.4038,0.1058,0.065465,0.2487,-0.013105,0.2388,0.10908,0.10493,0.23662,0.0066401,0.069069,0.14975,0.15159,0.12264,-0.1181,0.089729,0.33099,-0.19059,0.20287,-0.12816,0.022133,-0.06264,0.1454,0.097788,-0.078536,-0.25241,0.192,1,0.0053645,0.41075,0.11021,-0.15842,0.38966,0.187,-0.1998,0.08289,-0.048912,-0.054063,0.31393,0.10769,-0.096783,0.088004,-0.19031,-0.097551,-0.026393,0.138,-0.21677,0.11947,-0.18385,-0.04083,0.29034
43,0.18604,0.10934,-0.15192,-0.050462,0.0015881,0.07905,0.042813,0.33404,0.21471,-0.018633,0.15591,0.11918,-0.1529,-0.038071,0.090651,-0.012672,0.27244,-0.19397,0.10139,0.26687,0.16179,0.046208,0.14981,0.023854,0.034623,0.050359,-0.21089,0.073159,-0.13743,0.047582,0.19383,-0.037055,0.14623,0.22163,0.16329,0.052728,-0.055081,0.26999,0.17787,-0.11828,0.043153,-0.098424,0.0053645,1,0.091026,-0.04317,0.010291,-0.13876,-0.1512,-0.11033,0.018687,0.084108,0.1615,-0.006893,-0.078032,-0.031288,-0.016937,0.22966,0.026688,0.17619,-0.0097234,-0.021536,-0.23034,0.04864,0.0054258,0.19893
44,0.04305,0.022345,-0.067488,0.14907,0.14995,0.26854,0.21514,0.086142,-0.039267,0.078894,-0.1222,0.076797,0.23743,0.089776,0.038215,0.20092,0.30131,0.087298,0.17523,0.085435,0.091499,0.27344,0.033884,0.31779,0.086921,0.34868,0.19926,0.22972,0.050614,-0.12337,0.1448,0.16202,0.18348,0.19389,0.075495,0.17384,0.00067313,0.030445,0.15568,-0.11157,0.041901,0.35056,0.41075,0.091026,1,0.064222,-0.3123,0.16359,-0.0061627,-0.31257,-0.024168,0.19276,-0.12337,0.20356,0.044882,-0.13069,0.048504,-0.28503,-0.22682,0.18571,-0.045131,-0.026018,-0.12251,-0.14615,-0.14188,0.21846
45,-0.0034129,0.0082773,0.14578,0.093686,0.25963,-0.00098023,0.0038784,0.084407,0.052574,-0.014277,-0.0034239,-0.18184,0.11819,-0.075475,0.034969,-0.017485,0.22531,0.14263,-0.044642,-0.0061622,0.080078,0.16827,-0.18038,-0.081529,0.15151,-0.073975,0.19273,0.26108,0.19127,-0.20668,-0.010942,0.22549,-0.068453,-0.040159,0.12102,0.27287,0.081631,0.017738,0.071622,-0.10835,-0.0043501,0.0066124,0.11021,-0.04317,0.064222,1,0.28692,0.30148,0.17395,0.10116,0.21211,-0.11646,0.15257,-0.079432,0.080733,0.0090665,0.10561,-0.10667,0.078731,-0.029726,0.0082967,0.094927,-0.17824,0.051953,-0.012879,0.058791
46,-0.20266,-0.13155,0.02009,0.006799,-0.052123,-0.25736,-0.075839,-0.051501,0.19061,-0.1548,-0.20524,-0.1399,-0.087828,-0.066284,0.21463,-0.082355,-0.11605,0.0056441,-0.15455,0.1435,-0.26201,-0.13702,-0.31535,-0.11439,-0.061673,-0.2679,-0.22555,-0.14656,-0.10012,-0.065351,-0.096031,-0.035928,-0.073601,-0.091786,0.14308,0.13913,-0.00068101,0.073287,-0.28436,-0.15334,-0.15675,-0.034336,-0.15842,0.010291,-0.3123,0.28692,1,0.14491,-0.14989,0.12759,-0.056473,-0.27914,0.22066,-0.35562,0.081424,-0.15284,0.043777,0.012987,0.12768,-0.16768,0.19141,-0.031626,0.13517,0.25411,0.13396,-0.042795
47,-0.085209,0.010465,0.12018,0.014266,-0.15024,-0.1177,-0.038258,-0.15976,0.047584,0.10508,-0.22619,0.25117,-0.18705,0.032428,0.14637,0.089174,-0.0069561,0.17074,0.046645,0.039492,0.074861,-0.13085,0.039979,-0.0066082,0.078685,0.043102,0.18109,0.029517,-0.075314,-0.035152,0.01919,0.22478,-0.23282,-0.0072375,0.01816,-0.060839,0.18526,0.050994,0.10577,0.013719,-0.10405,0.31459,0.38966,-0.13876,0.16359,0.30148,0.14491,1,0.04331,-0.024013,-0.042291,-0.20523,0.3193,-0.15898,0.22041,-0.14207,0.16314,0.10613,-0.14753,0.099121,0.066469,0.086771,-0.009076,-0.11054,-0.16565,0.15366
48,0.10568,0.015582,0.16499,-0.079156,-0.030838,-0.085246,-0.020971,0.077155,-0.27351,-0.0059852,0.090054,0.03815,-0.09736,-0.48615,0.1163,-0.056101,-0.076144,-0.14784,-0.050917,-0.040744,0.042386,0.087299,0.077457,0.21004,-0.36703,-0.084401,-0.012174,0.16842,0.1123,-0.26677,-0.065538,0.12552,0.22856,-0.0606,-0.1206,-0.15695,-0.068807,-0.26573,0.10929,0.049766,0.045983,-0.25018,0.187,-0.1512,-0.0061627,0.17395,-0.14989,0.04331,1,0.22418,0.14917,-0.19998,0.036453,0.27078,-0.2412,0.19131,-0.050617,-0.33913,0.17164,-0.10881,0.18048,-0.11556,-0.016124,0.059645,0.19852,-0.13875
49,0.097894,0.1565,0.17717,0.05271,0.052466,0.0096188,-0.13395,-0.053143,-0.094673,-0.10968,0.0070731,0.20537,0.088717,-0.012811,-0.046272,-0.017988,-0.056102,0.011135,0.034094,-0.13134,-0.016114,-0.046323,-0.0097214,-0.084753,0.077563,-0.46894,0.1745,0.030892,0.13881,0.012582,-0.26266,-0.086045,-0.0088927,-0.20225,-0.344,-0.015797,0.18154,-0.10569,-0.12966,-0.060679,-0.093311,-0.25824,-0.1998,-0.11033,-0.31257,0.10116,0.12759,-0.024013,0.22418,1,-0.15736,0.057633,0.15706,-0.064864,-0.068566,0.15894,-0.27415,0.111,0.13873,-0.1056,-0.098746,0.15436,0.19334,-0.12735,0.10793,-0.1798
50,-0.23799,-0.23866,-0.1831,-0.13047,0.078896,-0.042002,0.13534,-0.054749,0.054709,-0.0090943,0.25204,-0.17047,-0.20032,-0.10795,0.22387,0.048361,0.21504,0.042876,0.088612,-0.14492,0.032852,-0.02137,0.30868,0.026711,0.051482,0.13938,-0.17986,0.016599,0.31988,-0.029328,0.04871,0.054531,-0.080908,-0.13553,0.10292,-0.16409,-0.12436,-0.30633,-0.013932,0.042435,-0.30799,-0.0035537,0.08289,0.018687,-0.024168,0.21211,-0.056473,-0.042291,0.14917,-0.15736,1,-0.1238,-0.13328,0.22799,-0.24813,-0.089259,0.075935,-0.070048,-0.068014,-0.083572,0.085475,0.054343,-0.17999,0.32065,0.096235,-0.14024
51,0.115,0.040535,0.05961,0.43506,-0.092821,0.16775,-0.084656,0.20758,-0.13529,0.14855,0.10718,0.057626,0.35297,0.2562,-0.20049,0.18216,0.15719,-0.044529,0.01857,0.10556,0.13462,0.017955,-0.17643,0.10718,0.14826,0.15129,-0.0030902,0.36685,-0.26431,0.38041,0.14709,-0.018163,0.070864,0.077659,0.13142,0.22338,-0.010097,0.030283,-0.0080506,-0.36239,0.32919,-0.045995,-0.048912,0.084108,0.19276,-0.11646,-0.27914,-0.20523,-0.19998,0.057633,-0.1238,1,-0.25793,-0.059754,-0.15203,0.11467,0.14185,0.09298,-0.078295,-0.051649,-0.34596,0.15538,0.22723,-0.093128,-0.16854,0.35123
52,-0.034483,-0.17192,-0.18585,-0.19471,-0.072137,-0.37773,-0.12899,-0.19261,-0.11149,-0.1783,-0.10287,-0.21177,-0.23672,-0.12366,-0.081818,-0.18645,-0.20563,-0.17722,-0.18113,0.0032896,-0.14944,-0.15563,-0.21935,-0.17468,-0.19803,-0.18166,0.079387,-0.17312,-0.29834,-0.19089,0.13385,-0.068386,-0.13015,-0.15085,-0.13756,0.090373,0.0078233,0.22443,0.10826,0.08731,-0.034005,-0.19986,-0.054063,0.1615,-0.12337,0.15257,0.22066,0.3193,0.036453,0.15706,-0.13328,-0.25793,1,-0.093222,0.1487,-0.053183,0.17242,0.12378,-0.065735,0.14445,0.13508,0.092167,-0.1482,-0.017115,-0.049464,-0.11173
53,0.072528,-0.052768,-0.17389,-0.12476,0.19756,0.14808,0.034374,0.019138,-0.12217,0.13121,0.061221,0.062416,-0.12948,0.073777,-0.093113,0.074416,-0.046314,-0.095195,0.14638,-0.072737,-0.026936,0.11047,-0.016453,0.08862,0.07971,0.37777,0.16176,0.13658,0.049221,-0.23546,0.1397,0.15767,-0.18052,0.044881,-0.079417,-0.093008,-0.40123,-0.14841,-0.13963,-0.027521,-0.29754,0.084324,0.31393,-0.006893,0.20356,-0.079432,-0.35562,-0.15898,0.27078,-0.064864,0.22799,-0.059754,-0.093222,1,-0.23969,0.24026,0.050618,-0.11813,0.00014249,-0.11462,0.10489,0.13725,-0.14955,-0.015984,0.20679,-0.12323
54,0.13055,0.37692,-0.051265,0.030373,0.13748,0.0042506,-0.089635,-0.01851,0.086299,0.049422,-0.25758,0.075065,0.075404,0.018116,0.098148,-0.10433,0.15969,-0.13813,-0.20804,0.11173,0.22677,0.086052,0.24112,0.14519,0.27963,-0.23021,-0.021259,-0.39613,-0.12687,0.045366,0.016199,0.13687,0.014885,0.22981,-0.38162,0.096684,0.027527,0.059927,-0.043689,-0.032263,0.070509,0.010901,0.10769,-0.078032,0.044882,0.080733,0.081424,0.22041,-0.2412,-0.068566,-0.24813,-0.15203,0.1487,-0.23969,1,0.11338,-0.29463,0.21529,0.040453,0.099638,0.26028,0.094238,0.084504,-0.0090972,-0.024495,0.065168
55,0.056621,0.17485,-0.0066154,0.046804,0.37388,-0.040831,-0.12165,0.05855,-0.083593,-0.030178,0.028067,0.19688,0.015147,-0.022848,-0.01111,-0.12553,-0.19005,-0.048881,-0.11776,-0.027129,-0.071944,0.0056497,0.043718,0.026646,0.24659,0.091867,0.039767,0.049579,-0.1222,-0.15907,0.14802,0.10445,-0.071817,-0.014697,-0.063897,-0.17738,-0.15609,0.066677,0.050951,-0.058417,0.065051,-0.1157,-0.096783,-0.031288,-0.13069,0.0090665,-0.15284,-0.14207,0.19131,0.15894,-0.089259,0.11467,-0.053183,0.24026,0.11338,1,0.045614,0.14723,-0.087011,-0.44977,0.21142,0.10919,0.0031136,0.0764,0.25098,-0.047269
56,-0.24288,-0.30207,-0.14042,0.11253,0.052633,-0.12284,0.056437,0.024523,-0.32501,0.17833,-0.00020038,0.05892,-0.25812,0.077366,-0.099404,0.22986,-0.061251,0.029067,-0.017397,-0.11315,-0.25899,-0.12642,-0.22615,0.16485,-0.19645,0.18104,-0.12522,0.20272,-0.19575,0.1665,-0.021126,0.21855,-0.091455,-0.026785,0.1257,0.01489,-0.10739,0.10534,0.038859,-0.040331,0.0192,0.25903,0.088004,-0.016937,0.048504,0.10561,0.043777,0.16314,-0.050617,-0.27415,0.075935,0.14185,0.17242,0.050618,-0.29463,0.045614,1,0.080113,-0.1194,-0.095163,-0.0019861,-0.17877,-0.20564,0.24106,-0.15173,0.20068
57,-0.090108,-0.02648,-0.13932,0.06368,-0.13645,0.044008,-0.29458,0.044831,0.17537,0.019993,-0.091747,0.03613,-0.098549,0.25518,-0.12227,-0.033402,0.083919,-0.019338,-0.060883,0.020657,-0.075679,-0.35618,0.0073227,-0.16838,0.16635,-0.22476,-0.069103,-0.29148,-0.17076,0.31339,0.092904,0.061923,-0.1298,-0.026143,-0.028488,-0.095436,0.045075,0.081544,-0.077713,0.17693,-0.088296,0.035847,-0.19031,0.22966,-0.28503,-0.10667,0.012987,0.10613,-0.33913,0.111,-0.070048,0.09298,0.12378,-0.11813,0.21529,0.14723,0.080113,1,0.18343,0.12091,-0.0383,0.0069951,-0.25518,-0.020502,-0.08781,0.11697
58,0.079778,0.13528,-0.12233,0.013235,-0.013603,-0.012028,-0.16144,0.0061961,-0.23166,0.097666,-0.18922,-0.1151,0.035671,-0.04515,-0.014625,0.025262,0.11674,0.040427,-0.02212,-0.18458,0.1147,-0.2336,-0.053738,-0.025898,-0.042328,-0.15777,-0.15716,-0.11492,0.086633,0.18894,-0.18758,-0.16549,-0.12111,0.17837,0.10356,0.10895,-0.11673,-0.057231,-0.24629,0.027697,0.12793,-0.17866,-0.097551,0.026688,-0.22682,0.078731,0.12768,-0.14753,0.17164,0.13873,-0.068014,-0.078295,-0.065735,0.00014249,0.040453,-0.087011,-0.1194,0.18343,1,0.066553,0.1576,-0.29117,-0.12593,-0.041346,0.055291,0.0092549
59,0.13549,0.040113,-0.21751,0.054275,-0.064194,0.24218,0.0060132,-0.089721,0.043836,0.030316,0.027497,0.048784,-0.10859,0.17018,-0.097084,0.033027,0.19932,-0.017533,0.10859,0.12293,0.08978,-0.17986,0.029232,-0.11261,-0.37876,-0.095296,0.082704,-0.10497,-0.023723,0.031446,-0.086034,-0.14491,0.055963,-0.024791,0.096207,0.23038,-0.016804,0.075399,0.058218,0.061223,0.13847,-0.01796,-0.026393,0.17619,0.18571,-0.029726,-0.16768,0.099121,-0.10881,-0.1056,-0.083572,-0.051649,0.14445,-0.11462,0.099638,-0.44977,-0.095163,0.12091,0.066553,1,-0.098709,0.045281,0.050827,-0.20046,-0.33666,-0.060645
60,-0.00094742,0.032942,0.055866,-0.10341,0.081293,-0.29016,-0.16839,0.036579,0.11818,-0.053886,0.025846,0.049516,-0.1804,-0.022589,0.12222,-0.042179,-0.11346,-0.32039,-0.42252,0.092532,0.015152,0.010801,0.0049286,0.18953,0.066044,0.037748,-0.12511,-0.078236,-0.14692,-0.17612,0.12554,0.063226,-0.085292,-0.12304,-0.27851,0.056107,-0.18463,-0.19782,-0.23106,0.091615,-0.13641,-0.062577,0.138,-0.0097234,-0.045131,0.0082967,0.19141,0.066469,0.18048,-0.098746,0.085475,-0.34596,0.13508,0.10489,0.26028,0.21142,-0.0019861,-0.0383,0.1576,-0.098709,1,-0.20826,-0.038393,0.038021,0.50583,-0.28614
61,0.11134,0.16112,-0.18451,0.086211,0.023557,0.12741,-0.0016839,-0.14305,0.099129,0.087513,-0.054151,-0.00052585,0.20142,0.14298,0.24989,-0.22563,-0.1061,0.12901,-0.17864,0.25539,0.064515,0.12971,0.0020966,-0.0365,0.24898,0.20038,0.17941,0.025844,-0.11269,-0.14198,-0.020928,-0.043014,0.13392,0.10967,-0.064853,0.13466,-0.083746,0.016069,-0.23295,-0.093811,0.085329,-0.13061,-0.21677,-0.021536,-0.026018,0.094927,-0.031626,0.086771,-0.11556,0.15436,0.054343,0.15538,0.092167,0.13725,0.094238,0.10919,-0.17877,0.0069951,-0.29117,0.045281,-0.20826,1,0.095575,0.089194,-0.099469,-0.14442
62,-0.084951,0.0040815,0.12249,-0.08194,-0.19901,-0.16205,-0.13475,0.0071043,0.053117,-0.2684,-0.095773,0.17539,0.030627,0.054909,-0.10195,0.089078,-0.17074,-0.083444,-0.17042,-0.035637,-0.0060483,0.18712,0.058857,0.035278,-0.097791,-0.16287,0.037781,-0.050852,-0.07676,-0.006036,-0.26009,-0.20864,0.010138,-0.10982,-0.08209,0.0039314,-0.32354,0.20972,-0.1173,-0.14458,0.17471,-0.1254,0.11947,-0.23034,-0.12251,-0.17824,0.13517,-0.009076,-0.016124,0.19334,-0.17999,0.22723,-0.1482,-0.14955,0.084504,0.0031136,-0.20564,-0.25518,-0.12593,0.050827,-0.038393,0.095575,1,-0.13231,-0.023917,0.0067046
63,-0.12494,-0.11519,-0.22175,-0.021398,0.013998,-0.05749,0.11591,-0.19397,-0.10974,-0.036576,0.059192,0.020745,-0.099827,-0.39831,0.21332,-0.15075,0.033721,-0.05786,-0.02474,0.023816,0.087757,-0.048648,0.018394,0.030135,-0.079238,-0.11201,-0.23651,-0.1985,0.077854,0.043677,-0.084108,-0.16831,0.13419,0.29784,0.01774,0.03224,-0.098297,-0.13129,0.14981,0.24534,-0.097465,0.078001,-0.18385,0.04864,-0.14615,0.051953,0.25411,-0.11054,0.059645,-0.12735,0.32065,-0.093128,-0.017115,-0.015984,-0.0090972,0.0764,0.24106,-0.020502,-0.041346,-0.20046,0.038021,0.089194,-0.13231,1,-0.029483,0.10256
64,-0.056299,-0.077286,0.16292,-0.10557,-0.13608,-0.087271,-0.23562,0.0065542,0.080689,-0.044057,0.076891,-0.1049,-0.081749,-0.26057,0.19998,-0.014663,-0.3555,-0.30484,-0.39216,0.19772,-0.1726,0.17622,-0.23456,0.10821,0.061932,-0.094383,-0.1287,0.0085758,0.10248,-0.17798,0.22449,-0.022062,0.029641,-0.21425,-0.23737,-0.27849,-0.026953,-0.3253,-0.1591,-0.078152,-0.092561,-0.23172,-0.04083,0.0054258,-0.14188,-0.012879,0.13396,-0.16565,0.19852,0.10793,0.096235,-0.16854,-0.049464,0.20679,-0.024495,0.25098,-0.15173,-0.08781,0.055291,-0.33666,0.50583,-0.099469,-0.023917,-0.029483,1,-0.1857
65,-0.10128,0.079598,0.040162,0.293,-0.044792,0.13572,0.012834,-0.032473,-0.20265,-0.021484,-0.15387,-0.013993,-0.029912,-0.15371,-0.19029,0.017621,0.097647,-0.096897,0.12312,-0.072238,0.17247,0.013128,-0.10334,-0.065952,0.13554,-0.036057,-0.2458,0.031118,-0.18475,0.13806,0.055533,0.24068,0.12677,0.1359,0.14711,0.10368,0.091632,0.16556,0.23813,-0.18872,0.1641,0.35079,0.29034,0.19893,0.21846,0.058791,-0.042795,0.15366,-0.13875,-0.1798,-0.14024,0.35123,-0.11173,-0.12323,0.065168,-0.047269,0.20068,0.11697,0.0092549,-0.060645,-0.28614,-0.14442,0.0067046,0.10256,-0.1857,1
