,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
33,0.66501,0.5897,0.6538,0.64918,0.60397,0.62889,0.63802,0.56948,0.543,0.57041,0.62777,0.63312,0.5462,0.6353,0.46922,0.50503,0.51641,0.50696,0.53057,0.53723,0.44156,0.44059,0.46787,0.66374,0.54004,0.41907,0.45794,0.38624,0.58053,0.61869,0.42256,0.46899,0.46716,1,0.39744,0.37292,0.36833,0.41196,0.19563,0.31984,0.27496,0.17405,-0.0028966,0.20109,0.27434,0.020246,0.11113,0.045926,0.095391,0.10947,0.052154,-0.117,0.059217,-0.035709,0.032837,0.022077,-0.10632,-0.020001,-0.24843,-0.023689,0.084254,-0.035314,-0.091692,0.077316,-0.2159,-0.35364,0.038333,0.07333,-0.075604,-0.047173,-0.17505,-0.19917,-0.11153,-0.22679,0.00939,-0.26932,0.082131,-0.085291,-0.14538,-0.40657,-0.10279,-0.25018,0.15352,-0.00064126,0.0030163,0.064264,0.1409,-0.29887,0.10573,0.033919,0.19171,0.090454,0.22254,-0.037358,0.17408,-0.0046359,-0.095149,-0.0064712,0.26295,0.17629,-0.19804,0.013065,0.034073,-0.0098528,0.3259,0.26212,-0.028317,0.11069,-0.16682,-0.039134,0.12614,0.076672,-0.036142,-0.027326,0.1126,-0.15768,-0.0018561
34,0.54348,0.49072,0.49888,0.54138,0.51729,0.49869,0.51152,0.43249,0.56711,0.57429,0.55201,0.51942,0.41629,0.40999,0.47711,0.52582,0.49546,0.49514,0.38082,0.50599,0.53142,0.49435,0.50918,0.59651,0.49282,0.38758,0.39741,0.30907,0.45035,0.41608,0.4475,0.38936,0.2463,0.39744,1,0.36466,0.48833,0.27525,0.084443,0.20979,0.33169,-0.0046325,0.32537,-0.033512,0.46328,0.27818,-0.036283,0.20571,0.16786,0.050516,0.024605,-0.20728,0.19104,-0.048136,-0.076945,-0.068147,-0.30261,-0.32145,-0.42228,-0.18503,0.26572,-0.14479,-0.21194,-0.19572,-0.14226,-0.011349,-0.12646,-0.018856,-0.02794,-0.15048,0.058496,-0.17408,-0.14331,-0.024292,-0.15286,-0.34073,0.034201,-0.25297,-0.20176,-0.074035,0.076565,0.070449,-0.10225,0.14111,0.096263,0.15886,0.27043,0.023517,0.11153,-0.1058,0.038473,-0.040688,-0.002288,-0.0081363,0.067843,0.17824,-0.12887,-0.15924,0.082755,0.059183,0.050014,0.044346,-0.00032734,0.42543,0.066094,-0.015734,-0.0007091,0.056896,0.058776,0.10514,0.15903,-0.172,0.098289,-0.16715,0.023902,0.046654,-0.11721
35,0.69464,0.67221,0.69926,0.66336,0.61663,0.681,0.57857,0.65738,0.68603,0.58851,0.66332,0.68823,0.68121,0.58441,0.64403,0.59785,0.65357,0.49182,0.56296,0.63209,0.57018,0.63753,0.60159,0.62204,0.46454,0.55637,0.63666,0.55318,0.32201,0.45683,0.45995,0.36254,0.55241,0.37292,0.36466,1,0.5679,0.23614,0.16636,0.19311,0.20873,0.23406,0.12049,0.17795,0.22617,0.01443,-0.03561,-0.00088473,0.18045,0.20576,0.084189,0.059915,-0.074984,-0.0059677,-0.16622,-0.097518,0.16343,-0.0016811,-0.24832,-0.19957,-0.054493,-0.018835,-0.30423,0.06216,0.019412,-0.36017,-0.18886,-0.2476,0.0057532,-0.10895,-0.16189,-0.08908,-0.24589,-0.046713,-0.1171,-0.35877,-0.068561,-0.26502,-0.10975,-0.20582,-0.10618,0.16064,-0.10255,0.28808,0.15144,0.053744,-0.25045,-0.16797,0.0015309,0.11032,-0.044064,-0.1119,-0.045932,0.098858,0.079976,0.11163,-0.078653,0.10578,0.18522,-0.10238,0.075764,0.28536,0.048535,0.05329,-0.056043,0.36422,-0.22466,-0.11785,0.12728,0.12917,0.34345,0.081583,-0.19735,-0.044263,0.067957,-0.072335,-0.074362
36,0.62953,0.53747,0.50117,0.57694,0.60923,0.59813,0.62191,0.58125,0.52134,0.67025,0.60604,0.63241,0.64422,0.65549,0.6191,0.57647,0.69327,0.53471,0.54018,0.5449,0.55531,0.5551,0.64208,0.53263,0.57922,0.4914,0.40419,0.56645,0.3388,0.4695,0.5191,0.48385,0.32899,0.36833,0.48833,0.5679,1,0.13402,-0.1304,0.25072,0.35902,0.11801,0.20242,0.13072,0.36216,0.11898,0.033206,0.31913,0.022837,0.060533,0.014066,-0.13316,0.11082,0.013161,-0.1885,0.026652,0.11293,-0.15105,-0.44616,-0.18546,-0.10686,-0.087627,-0.28704,0.0039553,-0.21757,-0.44219,-0.14629,-0.22756,0.003019,0.016647,0.11635,-0.30253,-0.23359,-0.035862,-0.31075,-0.29612,0.0058205,-0.032699,-0.05218,-0.1029,-0.087404,-0.031201,-0.29049,0.20669,-0.016696,-0.017293,0.11768,-0.0065521,0.083497,0.056538,0.091849,-0.10308,0.10526,-0.021761,0.12245,0.37629,-0.21911,-0.10813,0.15129,-0.25449,0.15545,0.020591,-0.074873,0.29729,0.00087893,0.3546,-0.16071,0.13588,-0.13171,0.020323,0.099995,-0.10062,-0.21252,0.061505,-0.07804,-0.10874,-0.02412
37,0.4578,0.50139,0.47583,0.44984,0.45938,0.46792,0.39627,0.31643,0.42093,0.34975,0.3725,0.39762,0.37518,0.3996,0.38728,0.45637,0.35336,0.28533,0.36039,0.48373,0.35024,0.26023,0.3779,0.39287,0.38843,0.37059,0.42052,0.51536,0.25195,0.20321,0.26595,0.1506,0.31856,0.41196,0.27525,0.23614,0.13402,1,0.27202,0.049021,0.15908,0.34542,-0.16802,0.16366,0.26472,0.11897,-0.06451,0.051756,-0.10245,0.061149,0.13723,0.02257,-0.11944,-0.19406,0.22146,-0.16475,-0.11977,-0.18175,-0.17366,0.046248,-0.20306,0.047502,0.040993,-0.029957,-0.00963,-0.15271,0.15246,0.065391,0.011386,0.093096,0.21542,-0.324,-0.16627,-0.070281,0.076354,-0.12536,0.089761,-0.015297,-0.21134,-0.052533,-0.068466,0.15786,0.15862,-0.028182,-0.012603,0.1317,0.23134,-0.31646,-0.060097,-0.21711,-0.027347,0.13738,-0.099341,-0.016188,0.1924,-0.19977,-0.1339,-0.24443,-0.06507,0.0024712,-0.21926,-0.042326,-0.3239,-0.0022317,0.31653,0.076829,0.12584,-0.16781,-0.058955,-0.14677,0.019615,-0.24776,0.040077,-0.15148,0.10172,0.069578,0.1537
38,0.26429,0.30126,0.2373,0.25263,0.23501,0.26534,0.20387,0.26869,0.19595,0.17947,0.25429,0.23704,0.24849,0.16226,0.23233,0.19911,0.17149,0.26759,0.22283,0.30159,0.11987,0.058398,0.14038,0.2917,0.15503,0.22398,0.21672,0.31216,0.26381,0.24668,-0.11529,0.1538,0.30339,0.19563,0.084443,0.16636,-0.1304,0.27202,1,0.1592,0.25949,0.25502,0.18656,-0.042076,0.17184,-0.16368,0.27794,-0.1045,-0.084355,0.41008,0.078188,0.13676,-0.2287,-0.27214,0.18935,-0.12065,0.03345,-0.069992,0.23103,0.015559,-0.068888,-0.30061,0.24118,-0.05364,0.29166,0.042294,0.10643,0.087807,-0.20416,-0.16168,-0.16367,-0.039049,0.16011,0.17763,-0.10073,-0.077103,0.19675,-0.10703,-0.14139,0.035827,-0.065557,0.098593,0.11781,-0.011563,-0.19215,0.13038,-0.10056,0.018397,0.018889,0.037735,-0.03106,-0.15743,-0.34069,0.21234,0.16806,-0.23062,-0.05118,0.33677,-0.098244,0.02563,-0.21068,0.030618,-0.21301,0.18645,0.13855,-0.31282,0.088872,-0.081808,0.17532,-0.0052582,0.19581,-0.15059,0.0059815,-0.23922,0.26294,-0.093289,-0.1776
39,0.40795,0.4088,0.36999,0.35169,0.33028,0.39378,0.42005,0.34439,0.35305,0.19517,0.25764,0.2982,0.38238,0.33769,0.32363,0.3174,0.2678,0.23049,0.44029,0.20606,0.28241,0.23463,0.31383,0.28042,0.34024,0.32345,0.2342,0.086917,0.25372,0.29226,0.32536,0.35116,0.20191,0.31984,0.20979,0.19311,0.25072,0.049021,0.1592,1,0.3152,-0.061331,0.26287,0.079398,0.13985,-0.12272,0.25889,-0.12588,0.29085,0.10755,-0.10034,0.078535,0.10171,-0.079803,-0.14173,-0.033004,-0.043261,0.048075,0.055458,-0.12478,0.27444,-0.1248,-0.026582,-0.10854,-0.021819,-0.17063,0.046574,0.1424,-0.044306,-0.075785,-0.040327,-0.07622,0.082162,-0.068858,-0.20363,-0.36001,0.1107,-0.070744,0.13479,-0.074371,-0.23871,-0.21407,0.10153,0.2348,-0.097798,0.25116,0.15542,-0.25952,-0.035762,0.031364,0.0026591,-0.22377,0.071855,-0.17914,0.029733,-0.049711,-0.21488,0.26027,-0.0014537,-0.029127,-0.29591,0.29059,0.054429,0.15367,0.25429,0.10639,-0.16866,0.22728,0.08917,-0.091257,0.017038,0.32816,-0.12226,-0.047355,0.089526,-0.12575,0.066309
40,0.21213,0.20368,0.23129,0.39064,0.2928,0.25815,0.31039,0.22233,0.29556,0.38531,0.23455,0.26915,0.32286,0.2032,0.28941,0.18027,0.25749,0.068997,0.22925,0.26816,0.31799,0.26867,0.27856,0.35191,0.41003,0.26623,0.099744,0.14478,0.13705,0.15409,-0.062282,0.21086,0.20671,0.27496,0.33169,0.20873,0.35902,0.15908,0.25949,0.3152,1,0.14922,0.2084,0.038647,0.37884,0.093064,0.16603,0.28576,0.13904,0.14474,-0.13002,0.085876,-0.041221,-0.097387,0.019163,0.067615,0.026674,-0.020527,-0.18632,-0.087791,-0.19919,-0.34773,0.09039,0.038479,-0.091365,-0.29589,0.03764,-0.064725,-0.1944,0.00055673,0.08987,-0.35647,0.074144,0.085698,-0.11916,-0.38159,0.067382,0.031983,-0.14066,0.0050006,-0.14105,-0.14818,0.070994,-0.08836,0.11593,0.1347,0.1602,-0.13501,0.086741,-0.03429,0.29001,-0.10997,-0.25196,-0.022612,0.43488,0.016508,-0.30019,0.013879,-0.049607,-0.003706,-0.066408,-0.16317,0.071093,0.25354,0.067058,-0.22619,-0.23828,-0.0055167,-0.013866,0.051049,0.14529,-0.30324,0.028309,-0.028653,0.10526,-0.22312,0.12779
41,0.3193,0.36925,0.34543,0.30316,0.34695,0.28935,0.22578,0.30922,0.30842,0.35824,0.35951,0.31176,0.30439,0.28079,0.32779,0.23308,0.31819,0.31078,0.2955,0.31977,0.19293,0.23902,0.1523,0.23965,0.28365,0.29153,0.35181,0.4667,-0.007587,0.077445,-0.019491,0.1581,0.35515,0.17405,-0.0046325,0.23406,0.11801,0.34542,0.25502,-0.061331,0.14922,1,0.1713,-0.028196,0.055286,-0.05499,0.043795,0.093485,-0.21289,-0.030567,0.43487,0.20124,-0.33034,-0.30196,0.079465,0.1912,0.022734,0.12684,0.091661,-0.1834,-0.21605,0.091361,-0.019922,0.093839,0.052802,-0.22628,-0.24298,-0.13827,0.11373,-0.020943,0.094224,-0.12903,-0.17058,-0.090931,-0.096638,-0.058097,0.050162,-0.014524,-0.18633,0.11682,-0.10818,-0.11683,-0.21826,-0.13468,-0.22738,0.011187,-0.087019,-0.072919,-0.13356,0.04966,0.10058,-0.02984,-0.010944,0.16595,0.20244,-0.1957,-0.13216,-0.18633,-0.080301,-0.26585,0.069325,0.19108,0.10607,-0.090461,0.098585,0.19423,-0.18997,-0.29279,-0.059332,0.12552,0.13751,-0.25617,-0.081104,0.08244,-0.0048354,-0.21357,0.1119
42,0.28963,0.18096,0.25458,0.32367,0.17615,0.1997,0.2614,0.19562,0.3441,0.27271,0.2535,0.19249,0.25641,0.18312,0.22557,0.20537,0.27627,0.27899,0.37171,0.28167,0.17237,0.12902,0.25652,0.13651,0.3188,0.25883,0.25027,0.21837,0.13933,0.21754,0.10689,0.12438,0.26764,-0.0028966,0.32537,0.12049,0.20242,-0.16802,0.18656,0.26287,0.2084,0.1713,1,-0.16167,0.026699,-0.056815,-0.1089,0.050602,0.1049,0.10206,0.13185,0.099514,0.17324,-0.16935,-0.38122,-0.028602,-0.11352,0.038777,0.14921,-0.19986,0.071065,-0.2255,-0.15051,-0.085283,0.045633,0.035792,0.079081,-0.013757,-0.25812,-0.14909,-0.16678,-0.0060209,0.22097,0.22323,-0.1579,-0.11057,0.050154,-0.16708,-0.11794,0.1547,-0.12472,-0.2046,-0.17284,0.21096,-0.0097553,0.11575,-0.063172,0.04075,0.068904,-0.01574,0.088664,-0.2617,0.037265,-0.055088,0.020386,-0.11939,-0.17167,0.076066,-0.040533,-0.11119,0.1113,0.10675,0.075292,0.22307,-0.034083,0.0076995,0.095075,0.19718,0.15841,0.036668,0.057026,0.14365,-0.1768,-0.096032,-0.014551,-0.041097,-0.21574
43,0.22199,0.23304,0.27336,0.27593,0.36103,0.27092,0.33211,0.17505,0.23755,0.25223,0.15542,0.20018,0.21613,0.25283,0.27907,0.26024,0.32353,0.16061,0.28194,0.4102,0.21686,0.1938,0.14995,0.33212,0.20551,0.28411,0.41888,0.17976,0.17369,0.18,0.23001,0.18895,0.29028,0.20109,-0.033512,0.17795,0.13072,0.16366,-0.042076,0.079398,0.038647,-0.028196,-0.16167,1,0.067508,0.13889,0.1627,-0.063966,0.15649,-0.18956,0.15072,0.26122,-0.025932,-0.072362,-0.010485,-0.099518,0.1507,-0.057801,-0.22861,0.040406,-0.24359,0.22656,0.0042322,0.16031,-0.02898,-0.26688,0.18064,0.087169,-0.094697,0.23478,-0.10394,-0.010171,-0.27426,-0.12779,0.038814,-0.19418,-0.141,-0.40814,-0.26805,0.024085,-0.39191,-0.041071,0.054518,-0.23228,-0.099618,-0.15074,0.068954,-0.13952,-0.095047,-0.1912,-0.057329,-0.15976,0.26471,0.091933,0.16471,0.021016,-0.072291,-0.17959,0.058095,0.1581,-0.071304,-0.137,-0.26645,-0.38612,0.067288,0.035342,-0.097856,-0.179,-0.010637,-0.016441,0.10883,-0.061844,0.14957,0.15945,0.2296,-0.13861,0.18221
44,0.35344,0.32191,0.31478,0.40554,0.44725,0.34019,0.40455,0.26574,0.40887,0.44844,0.33673,0.43087,0.24878,0.2065,0.3711,0.38835,0.24589,0.3396,0.15692,0.40945,0.39115,0.3515,0.3455,0.42899,0.34427,0.24699,0.28679,0.27327,0.29798,0.32183,0.30555,0.1498,0.20696,0.27434,0.46328,0.22617,0.36216,0.26472,0.17184,0.13985,0.37884,0.055286,0.026699,0.067508,1,0.16634,0.14042,0.36694,0.18042,0.22341,0.024295,-0.12763,0.084378,-0.15819,0.0053086,-0.24084,-0.014975,-0.38686,-0.33461,-0.1837,0.015445,-0.10753,-0.0060234,-0.02101,-0.050787,-0.25364,-0.033898,0.14596,-0.08736,0.076675,0.14427,0.039796,-0.14092,0.13205,-0.22631,-0.33675,-0.38086,-0.048612,-0.16248,-0.0020025,0.3158,0.085152,0.085336,0.06642,0.11304,0.084483,0.37707,0.051523,0.21005,-0.08558,-0.047654,0.0014411,-0.23732,0.10757,0.21407,0.33906,-0.12808,0.0093765,-0.060656,0.028439,0.086581,0.011042,-0.18974,0.2579,0.13318,-0.21073,-0.13445,-0.092809,0.20307,-0.082631,0.1846,-0.28357,0.23861,-0.11641,-0.0072953,0.1298,-0.0030525
45,0.052956,0.10225,0.064119,0.082585,0.034079,0.033214,0.023238,-0.031673,-0.0047885,0.18508,0.12816,0.061738,0.0053188,-0.038034,0.16569,0.17708,0.13784,-0.009427,-0.028558,0.15962,0.031377,0.26169,-0.014692,0.0013641,-0.0040075,0.2123,0.18189,0.035994,0.1207,-0.067572,0.22073,0.00022556,0.012462,0.020246,0.27818,0.01443,0.11898,0.11897,-0.16368,-0.12272,0.093064,-0.05499,-0.056815,0.13889,0.16634,1,-0.1553,0.2374,0.047887,0.010517,0.023043,-0.015619,0.27339,-0.0094393,-0.13529,-0.11283,-0.20746,-0.074762,-0.22454,0.10682,-0.11301,-0.078311,0.076379,0.32172,-0.046672,-0.06645,0.008219,0.40726,-0.027267,-0.15343,0.020566,-0.21953,-0.23984,0.062131,-0.11806,-0.083492,0.00019401,-0.35838,-0.091535,0.19224,0.14351,0.063399,0.19242,-0.008886,0.13607,-0.04159,0.30708,0.14163,0.18752,0.11698,-0.11646,0.0068848,0.048873,0.092075,-0.08979,0.24494,0.028025,-0.22993,-0.34579,-0.054046,0.10132,0.046762,0.046826,0.0048452,-0.0099302,0.048015,-0.079346,0.13122,0.0084652,-0.13568,0.17575,-0.30298,0.19128,0.049236,0.21838,-0.1201,-0.087257
46,-0.020543,0.00028219,-0.012644,-0.0047862,-0.0035433,0.087687,-0.057193,0.013095,-0.11056,0.025506,0.13261,0.083631,-0.011057,0.10484,0.04539,-0.028514,-0.10051,0.04302,0.046861,-0.038907,0.0046643,-0.12131,0.046969,0.065684,0.02918,-0.043134,-0.12809,-0.0058076,0.062245,0.22362,-0.024642,0.30223,-0.012111,0.11113,-0.036283,-0.03561,0.033206,-0.06451,0.27794,0.25889,0.16603,0.043795,-0.1089,0.1627,0.14042,-0.1553,1,0.02362,0.011799,0.0041947,0.039124,0.18198,0.04901,-0.1116,0.091605,-0.041752,0.16766,-0.074622,0.24506,-0.092003,-0.040182,0.16997,0.075986,0.067428,-0.02342,0.047396,-0.071108,0.11421,-0.044914,-0.090522,0.041128,0.20902,0.24766,0.18201,-0.12338,0.0093016,0.058132,-0.08279,-0.092566,-0.13045,-0.22442,0.12071,0.16359,-0.19191,-0.17828,-0.1009,-0.012266,-0.042838,0.14192,0.22195,0.052989,-0.10552,0.085779,-0.049731,0.30733,0.1413,0.059546,0.19398,-0.065991,0.079594,0.0081696,-0.18247,-0.14076,0.14839,-0.045164,-0.082391,0.16474,-0.26708,-0.072247,-0.044885,-0.051735,0.11906,0.067998,-0.12943,0.42265,-0.097438,0.19452
47,0.023803,0.075901,0.077744,0.073533,0.098689,0.15895,0.12833,0.041233,0.16672,0.33081,0.11675,0.25772,0.040232,0.20732,0.16868,0.11855,0.070774,0.040296,0.12812,0.10075,0.18253,0.13099,0.10326,0.18105,0.18786,0.0076037,-0.036972,0.098114,-0.066864,0.032014,0.30517,0.064039,0.13582,0.045926,0.20571,-0.00088473,0.31913,0.051756,-0.1045,-0.12588,0.28576,0.093485,0.050602,-0.063966,0.36694,0.2374,0.02362,1,0.18227,-0.020878,-0.084596,-0.046239,0.15725,0.037718,-0.11976,0.071145,-0.033187,-0.035843,-0.17398,-0.20251,-0.14236,-0.30922,-0.14831,-0.0044432,0.041484,0.023938,-0.10684,-0.028817,0.023356,0.16709,-0.075055,-0.033102,-0.16808,0.10269,-0.042275,-0.2424,-0.19441,-0.15041,-0.022334,0.24091,0.19955,-0.16666,0.058239,-0.11341,-0.2153,-0.0032227,0.37443,0.33885,0.11621,-0.06185,-0.25953,0.030195,-0.074383,0.15118,0.19454,0.17605,-0.38901,-0.27605,0.050516,-0.12336,0.082904,-0.11683,0.025237,0.060788,0.029174,-0.13558,-0.036848,-0.12533,-0.081973,0.00066712,0.076224,-0.22666,0.16918,-0.010659,-0.17554,-0.11081,-0.11454
48,0.058337,0.0015246,0.087558,0.050459,0.078603,0.14113,0.099266,0.085002,0.28054,0.11085,-0.0040226,0.11903,0.083751,0.016208,0.02738,0.11831,0.13615,-0.048518,0.14845,0.13027,0.3003,0.10083,-0.014496,0.18283,0.10574,-0.070961,0.084632,-0.23838,-0.07144,0.053654,0.20965,-0.069453,0.055993,0.095391,0.16786,0.18045,0.022837,-0.10245,-0.084355,0.29085,0.13904,-0.21289,0.1049,0.15649,0.18042,0.047887,0.011799,0.18227,1,0.031538,-0.060376,0.035291,0.12107,0.28645,-0.15256,0.013961,0.089877,0.024606,-0.14218,0.025832,0.30851,-0.1341,0.012915,-0.080145,0.067618,-0.025368,0.13317,0.08965,-0.35137,0.078513,-0.19277,0.018442,-0.11433,0.087077,0.049023,-0.35414,-0.24801,-0.091464,0.068661,0.17484,-0.05225,0.087864,0.10905,-0.12967,0.072175,0.20211,0.27848,0.090671,0.16762,0.07629,0.049902,-0.14897,0.001559,0.085425,0.14541,0.091391,-0.12396,-0.13386,0.031171,-0.059962,-0.027916,0.15607,0.16135,-0.10685,0.071356,0.065598,-0.093847,-0.042556,-0.078857,-0.15283,-0.16491,0.23453,0.10393,0.17467,0.053918,-0.081994,-0.1517
49,0.17337,0.099911,0.15701,0.18817,0.15292,0.30803,0.14083,0.11266,0.027359,0.12942,0.16227,0.20726,0.1276,-0.037259,0.17227,0.098798,0.16738,0.18877,0.07798,0.1276,0.12886,0.065952,0.19447,0.23424,0.12434,0.082943,0.2424,0.25664,0.12294,0.30182,-0.028492,0.11449,0.10009,0.10947,0.050516,0.20576,0.060533,0.061149,0.41008,0.10755,0.14474,-0.030567,0.10206,-0.18956,0.22341,0.010517,0.0041947,-0.020878,0.031538,1,0.11298,0.10389,-0.27872,-0.054726,-0.22855,-0.18905,-0.063097,-0.083304,0.15073,-0.008173,-0.095037,-0.23405,0.10904,0.15809,0.10111,-0.098166,0.024972,0.13749,-0.058275,-0.038336,-0.063946,-0.14349,0.2061,0.013421,-0.20122,-0.19022,0.021033,-0.016215,-0.032509,0.17001,0.075417,0.11856,0.12163,0.26143,0.0073427,0.14864,0.06837,0.14394,-0.04132,0.27516,0.14817,-0.044607,-0.43584,0.13113,0.011987,0.1296,-0.13603,0.20119,0.13151,-0.16497,-0.12845,-0.028959,0.046013,0.33784,0.089373,-0.22555,-0.1024,0.049903,0.20142,-0.24,0.37472,0.10926,-0.013836,-0.36248,0.019022,-0.036161,-0.44081
50,0.19446,0.081802,0.17845,0.22327,0.21354,0.2122,0.076874,0.13027,0.12064,0.13931,0.1177,0.24757,0.19142,0.047952,0.079848,0.16247,0.21716,0.24382,0.14048,0.21107,0.056028,0.049067,0.0056506,0.17138,0.12725,0.36527,0.32222,0.35343,-0.089091,0.11877,0.017966,0.02484,0.090702,0.052154,0.024605,0.084189,0.014066,0.13723,0.078188,-0.10034,-0.13002,0.43487,0.13185,0.15072,0.024295,0.023043,0.039124,-0.084596,-0.060376,0.11298,1,0.18083,-0.33664,-0.1799,-0.21077,0.2141,-0.17603,-0.040799,0.074376,0.0021433,-0.15862,0.096068,-0.13666,0.28152,0.13344,-0.10767,0.13755,-0.097513,-0.019122,0.097131,0.33922,-0.073726,-0.14111,-0.065672,0.1121,-0.093614,-0.093195,0.013315,-0.18602,0.20968,-0.25855,0.12606,-0.17856,0.011122,-0.18526,-0.10946,0.051251,0.18225,-0.0079235,-0.03462,-0.031076,0.0038057,0.19235,-0.20404,-0.020804,0.27878,0.14687,-0.31764,-0.22739,-0.031997,0.061535,0.19736,0.17557,0.0035557,0.089111,0.10463,-0.020625,-0.46992,0.21455,0.02988,-0.15651,0.0067738,-0.23246,-0.0017405,0.091335,-0.11456,-0.21188
51,0.035402,0.16342,0.12026,0.12614,0.11638,0.15836,0.014765,0.064567,0.10016,0.10017,0.11884,0.11847,0.19699,0.099836,0.091967,-0.046252,0.12082,0.084402,0.17091,0.22586,0.08785,0.031341,0.012776,0.134,0.091203,0.14286,0.076322,0.10216,-0.041256,0.27134,-0.076704,0.15503,0.014031,-0.117,-0.20728,0.059915,-0.13316,0.02257,0.13676,0.078535,0.085876,0.20124,0.099514,0.26122,-0.12763,-0.015619,0.18198,-0.046239,0.035291,0.10389,0.18083,1,-0.049862,-0.020329,-0.074703,-0.12116,0.055569,0.011832,0.030996,0.039428,-0.27605,-0.064502,-0.26863,0.17036,0.18387,-0.14258,0.1769,-0.032853,-0.062555,0.12571,-0.022,0.032746,0.047834,0.050712,0.14722,-0.11787,-0.024851,-0.10826,-0.05504,0.15393,-0.18125,0.15801,0.27204,-0.0807,0.022102,-0.01797,-0.058377,-0.13871,-0.16634,0.021112,0.16396,-0.15267,0.076254,0.2377,-0.13299,-0.1926,0.06563,0.060892,-0.23577,0.031107,-0.21041,0.10857,0.25594,-0.22797,0.039651,-0.087406,-0.10026,-0.22894,0.010585,-0.096903,0.17238,0.19471,0.18102,-0.1201,-0.024687,-0.11049,0.04855
52,-0.013631,0.0082014,0.0068787,-0.0016916,-0.087266,-0.067105,0.0044075,-0.034307,0.1056,0.059926,0.041988,0.035588,0.018378,-0.0076883,0.078372,0.059432,0.07439,-0.10592,-0.017129,0.077311,-0.045399,0.16451,0.099076,-0.10137,-0.012509,0.033275,-0.16828,-0.10198,0.10636,0.13463,0.16832,-0.041248,-0.048168,0.059217,0.19104,-0.074984,0.11082,-0.11944,-0.2287,0.10171,-0.041221,-0.33034,0.17324,-0.025932,0.084378,0.27339,0.04901,0.15725,0.12107,-0.27872,-0.33664,-0.049862,1,-0.092315,-0.065459,-0.23691,-0.3505,-0.018918,-0.13187,-0.049828,0.15725,-0.005712,-0.078769,0.031101,-0.12545,0.056955,0.087461,0.19867,-0.063773,-0.16832,-0.17624,0.058682,-0.0058559,-0.004443,-0.16499,-0.0086707,0.032594,-0.031767,-0.11333,-0.21766,0.10069,-0.042037,0.24567,-0.058595,0.086118,0.19901,0.046586,0.12381,0.033676,0.01367,-0.21468,0.0212,0.11823,0.11685,0.019598,0.019914,-0.12308,0.050325,-0.14582,0.23449,-0.11007,-0.031196,-0.15795,0.040601,-0.091678,0.11682,0.12557,0.17353,-0.085335,-0.15259,-0.063024,0.042322,0.17503,0.15559,0.095676,0.26107,0.17317
53,-0.055536,-0.12734,-0.15073,-0.075407,-0.086061,-0.040007,-0.093543,0.027307,-0.11228,-0.016012,-0.040142,-0.067693,-0.06925,0.038253,-0.14507,-0.084577,-0.0068268,-0.080548,0.0052064,-0.14007,0.096047,-0.029298,-0.13618,0.01938,-0.041621,-0.090891,-0.19866,-0.18056,0.016692,-0.16254,0.092779,0.062242,-0.15962,-0.035709,-0.048136,-0.0059677,0.013161,-0.19406,-0.27214,-0.079803,-0.097387,-0.30196,-0.16935,-0.072362,-0.15819,-0.0094393,-0.1116,0.037718,0.28645,-0.054726,-0.1799,-0.020329,-0.092315,1,-0.081312,0.24296,0.17017,0.0059025,-0.19248,-0.15447,-0.097151,0.022907,-0.15499,-0.32552,0.045181,0.038968,0.12055,-0.28893,-0.093367,0.21308,0.05371,-0.208,-0.038656,-0.15672,0.0081455,0.043283,-0.12597,0.092226,0.34207,-0.15733,0.24484,0.17257,0.33254,0.081334,0.21643,-0.32106,0.068706,-0.059023,0.18052,0.10794,0.26214,0.036896,0.13692,-0.063376,-0.20624,0.25231,0.057501,-0.13822,0.032703,-0.12389,0.16943,0.13967,0.22214,-0.020244,-0.047845,0.036534,0.043253,0.14486,-0.20343,-0.046064,0.096208,0.27914,0.087045,0.13015,-0.23933,-0.10574,-0.10886
