,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
83,0.28073,0.23027,0.26926,0.18493,0.34712,0.17944,0.25604,0.30698,0.30535,0.29989,0.27514,0.37688,0.24392,0.15502,0.30507,0.246,0.33105,0.3393,0.32611,0.27789,0.18365,0.29953,0.2652,0.18173,0.2305,0.39658,0.29625,0.29101,0.24363,0.29863,0.31575,0.17618,0.38762,0.37563,0.26084,0.28999,0.20601,0.23677,0.32635,0.34803,0.27039,0.2858,0.30133,0.29237,0.21053,0.24297,0.3068,-0.012347,0.359,0.32825,0.44006,0.28261,0.27351,0.47455,0.28937,0.46023,0.31002,0.32411,0.29533,0.036046,0.12842,0.14561,-0.085389,0.29232,0.32472,0.096592,0.22752,0.14288,0.12254,-0.025898,0.27974,-0.094678,0.2161,0.070656,0.14815,0.18643,0.29267,0.0616,0.15238,0.048645,0.26309,-0.24117,0.18902,1,0.0023503,-0.097045,0.10376,0.23655,0.12949,0.26725,0.38175,-0.01434,0.22508,-0.12578,-0.075074,-0.0059761,0.0089358,0.14675,0.11418,-0.056621,0.29278,-0.11077,0.09434,0.18599,0.2141,-0.030562,-0.081363,0.073217,0.063791,0.34607,0.20587,0.073748,-0.25024,0.15761,0.023403,-0.016906,0.041783,-0.24204,-0.044122,0.044375,0.22846,0.18217,-0.12221,-0.020313,0.13244,0.16874,-0.13738,-0.1665,0.19404,-0.16869,-0.11428,-0.10242,0.182,0.2077,-0.055932,-0.013292,-0.32858,-0.18362,-0.12454,-0.038537,0.019771,-0.032402,0.25147,-0.073746,-0.011446,0.19647,-0.24763,-0.020425,-0.29027,0.014929,0.1454,-0.01384,-0.1061,0.060371,-0.013202,0.13874,-0.13639,-0.064041,0.049937,0.052215,-0.12567,-0.034963,-0.21325,-0.21966,-0.4935,0.24762,0.38272,-0.20195,0.12617,-0.24848,0.012235,0.14859,0.16535,0.074218,0.042734,0.022281,0.034551,0.076506
84,0.047856,-0.016857,-0.13676,-0.063436,-0.058961,0.040026,-0.060737,-0.1008,0.041257,0.0096895,-0.22285,-0.025388,-0.066293,-0.16732,-0.071449,0.023065,-0.15584,-0.12885,0.050239,-0.087371,-0.017291,-0.075853,-0.063782,-0.037428,-0.018203,-0.13663,-0.024837,-0.11035,-0.1156,-0.10044,-0.068733,-0.076285,-0.096577,0.076496,0.066981,0.011192,-0.031227,-0.11575,0.061522,-0.052101,0.022376,0.0024314,0.089255,0.31647,-0.039132,0.049609,-0.014386,-0.092519,0.12635,-0.0025151,0.12712,-0.17052,-0.064423,-0.085493,-0.0057001,-0.055691,-0.052562,0.13882,0.07545,0.17661,-0.042352,-0.20366,0.090109,-0.026955,0.067077,-0.15546,-0.15251,-0.037059,-0.079138,0.077758,0.26136,0.043814,-0.076203,-0.050087,0.23822,-0.046853,-0.10407,0.067133,0.089689,0.30329,0.096715,0.13459,0.12047,0.0023503,1,0.086846,0.13685,-0.0087745,-0.04805,-0.037443,0.085271,0.08487,-0.25199,-0.056566,0.0018959,0.17091,0.0092949,-0.3175,0.26506,-0.10182,0.23796,-0.057899,0.054488,-0.15812,0.27031,0.012589,0.083389,-0.25605,-0.029642,0.052196,-0.0075978,0.19643,0.14346,0.021962,-0.10058,-0.082976,-0.13963,-0.2187,-0.0026275,-0.20726,-0.006239,0.05662,-0.093903,-0.20872,-0.018491,-3.3336e-05,0.065674,-0.024641,-0.090142,0.031222,-0.014252,0.10558,-0.19219,0.080628,-0.32847,-0.043564,-0.030218,-0.009053,-0.024818,-0.22057,0.086049,-0.095912,0.046619,-0.059176,0.073759,-0.14394,-0.14996,-0.14061,0.047052,0.13003,0.15001,-0.16881,-0.054922,-0.044934,0.0013727,-0.073685,0.075143,0.13168,-0.12348,0.049596,-0.078311,0.092362,-0.083571,-0.075285,0.24617,-0.23607,-0.2184,0.079337,0.111,-0.22188,0.2337,0.12144,0.18985,0.28618,-0.13666,-0.41388,-0.17175,0.14416
85,0.1508,0.34734,0.25996,0.25884,0.23786,0.38478,0.29616,0.27506,0.30791,0.19882,0.15974,0.23741,0.28077,0.19911,0.2771,0.35588,0.30783,0.21081,0.21685,0.23179,0.26734,0.33567,0.17854,0.30184,0.27662,0.18734,0.17567,0.25739,0.21509,0.25559,0.32962,0.23682,0.20436,0.32148,0.32622,0.43776,0.24801,0.27071,0.023046,0.1292,0.31756,0.14449,0.24523,0.1984,0.29687,0.39029,0.28833,0.43364,0.15822,0.28538,0.3039,0.29513,0.06928,0.17517,0.13314,0.075921,0.24819,0.26687,0.088965,0.11669,0.32961,0.26855,0.035913,0.074625,0.37308,0.029372,0.42202,0.18424,0.13428,0.23009,0.17263,0.11415,0.072409,0.23926,0.21238,0.15858,0.15892,0.28812,0.3498,-0.13796,0.35022,0.096453,-0.020038,-0.097045,0.086846,1,0.12823,0.1443,0.17458,-0.036917,0.021055,-0.038024,-0.017788,-0.090256,0.02947,0.17542,0.24757,-0.12303,-0.097222,-0.0089577,0.098171,0.095016,0.23047,0.15,0.14687,0.14451,0.29327,0.022487,0.35428,0.23533,-0.12028,-0.06741,0.24926,-0.080733,-0.022484,0.27531,0.13142,0.11511,-0.26614,0.088515,-0.25666,-0.055315,0.25004,-0.19863,0.18973,0.096618,0.017176,0.22481,-0.02097,-0.067703,0.086307,-0.12645,-0.012487,-0.24699,-0.051018,-0.10399,0.019091,0.20979,0.018175,0.16737,0.011056,0.14265,-0.014395,-0.058578,0.24596,-0.10208,0.25195,0.0047726,0.050845,0.1653,0.0052637,-0.033095,-0.23416,0.14429,-0.076875,-0.032184,-0.092291,0.17323,0.02753,0.14266,0.11567,-0.072785,-0.28316,-0.025191,0.2209,-0.068498,0.019423,-0.017541,-0.019342,-0.25335,-0.032354,-0.2891,0.2518,0.049082,0.13556,0.035599,-0.18578,0.14507
86,0.078987,0.14085,-0.093674,-0.0084856,0.11122,0.045613,0.08797,0.11312,0.038303,0.063582,-0.085798,0.11922,0.033882,0.089722,0.093306,0.082273,-0.039649,0.070232,0.14319,0.1754,-0.021955,-0.010308,0.045862,0.071027,0.233,0.20792,0.091749,0.23358,0.063106,0.11747,0.077594,0.058645,0.046848,0.15315,0.24737,0.12173,-0.032414,-0.01819,0.010977,0.2061,0.10128,0.26454,0.063835,0.11482,0.15507,0.029357,0.1115,0.082241,0.19274,0.0098043,-0.00022909,-0.18411,-0.052878,0.19323,0.032237,0.041419,-0.097539,0.3321,0.19445,-0.0063074,0.14521,-0.021084,0.058298,0.24041,0.091758,-0.02077,0.068507,0.26978,0.063574,0.060297,0.10251,-0.0056789,-0.012828,0.20352,0.084035,-0.12405,0.18962,-0.1086,0.1715,-0.0038801,-0.00026888,-0.090368,0.12348,0.10376,0.13685,0.12823,1,0.069616,-0.037914,-0.098729,0.17484,0.066958,-0.077348,-0.18195,-0.019261,-0.13697,0.094988,0.10653,0.2275,0.078873,0.1733,0.14122,0.13469,0.052995,-0.15133,0.3366,0.19655,0.04504,-0.086125,-0.13174,-0.26179,0.039077,-0.18664,0.17007,-0.015372,0.17322,0.16984,-0.070238,0.15753,-0.048028,0.28531,-0.10466,-0.23156,0.058483,0.11927,-0.011454,0.21056,-0.087409,-0.074586,-0.086875,0.076788,0.339,0.049616,-0.20685,-0.1217,-0.19306,-0.24615,-0.15321,0.12185,0.050507,-0.075102,0.10657,0.09743,0.11393,0.029809,0.0923,-0.20629,-0.042768,-0.23363,-0.050931,0.060042,0.16634,-0.055416,0.14388,-0.15469,0.019616,-0.047284,0.027773,-0.32547,-0.23506,0.10802,-0.0882,0.11732,-0.090189,-0.021837,-0.11307,0.048131,0.034518,0.0771,-0.30361,-0.076709,-0.075196,-0.030321,0.015938,-0.29681,-0.29726,0.14444,0.057135
87,-0.017268,0.15472,0.099894,-0.032683,0.19651,0.072929,0.23386,0.21344,0.098394,0.1539,0.12351,0.067851,0.19662,0.043449,0.14938,0.052431,0.1773,0.074976,0.14718,0.1737,0.1052,0.126,0.030768,0.15803,0.21797,0.10101,0.015054,0.11745,0.11201,0.22079,0.081746,0.16112,0.29392,0.12312,0.17297,0.27284,0.17156,0.11379,0.048409,0.094789,0.33121,0.26024,0.22546,0.1158,0.14215,0.25795,0.21394,-0.070382,0.18938,0.38833,0.12427,0.15354,0.082472,0.2543,0.065735,0.19162,0.19271,0.21162,-0.056931,0.11866,0.093581,0.20103,-0.25181,0.50117,0.27191,0.12884,0.163,0.075062,0.14483,0.042131,0.10915,0.01559,0.19196,0.02707,0.098696,0.29112,0.2788,0.15922,0.11493,0.20786,-0.01936,0.019856,0.28745,0.23655,-0.0087745,0.1443,0.069616,1,0.017931,0.1507,0.10715,0.12963,0.14812,0.054386,-0.20312,0.28379,-0.041999,-0.15642,0.22213,0.040462,0.27687,-0.026474,-0.046036,0.048522,-0.084875,0.062683,-0.18457,-0.14267,-0.021295,0.13725,-0.092894,-0.0046419,0.014858,-0.0079655,0.31981,0.19678,-0.0085514,-0.024926,-0.13297,-0.12991,-0.087861,-0.0444,-0.017785,-0.048719,0.079801,0.056733,-0.061945,0.02172,-0.083144,-0.16053,0.010474,-0.1297,-0.020634,-0.094089,-0.094908,0.2248,-0.085745,0.041554,-0.24518,-0.07478,-0.2124,0.21469,0.042449,-0.0077989,0.078129,0.053008,-0.036669,-0.06733,-0.19283,0.0070997,-0.17666,-0.063698,0.18817,0.13553,-0.06622,-0.10257,-0.1878,-0.31734,-0.064609,0.29982,0.37628,0.069754,0.12084,0.21097,-0.2028,0.02018,0.43376,-0.046657,0.026305,-0.021305,-0.02224,-0.19408,0.057223,-0.047686,-0.094188,0.042451,0.2259,0.00019778
88,0.39355,0.29924,0.33538,0.41423,0.43432,0.35024,0.30097,0.25593,0.31405,0.36069,0.29983,0.31194,0.27701,0.27627,0.38796,0.13911,0.39676,0.27626,0.22717,0.21103,0.43578,0.2507,0.31223,0.16235,0.34913,0.19318,0.31718,0.30828,0.37921,0.37982,0.36171,0.27189,0.33904,0.37668,0.24113,0.43528,0.33777,0.40351,0.24714,0.15771,0.21508,0.066973,0.2384,0.31875,0.32175,0.36367,0.33338,0.13347,0.4746,0.3936,0.40713,0.15232,0.45196,0.10033,0.18575,0.29709,0.30581,0.17159,0.094861,0.24985,0.31933,0.23071,0.31405,0.0089268,0.047505,0.054306,0.17064,0.021866,0.31537,0.13862,0.17788,0.44118,-0.22003,0.35922,0.086495,0.21286,0.060921,0.17941,0.0014011,-0.078195,0.32731,0.22653,0.24205,0.12949,-0.04805,0.17458,-0.037914,0.017931,1,0.03536,-0.074632,-0.11467,0.0050362,0.026995,-0.015983,-0.17105,-0.054858,0.054342,-0.04144,-0.086632,0.29865,0.29921,0.01579,0.054931,0.15636,-0.024824,0.048254,-0.1926,0.11573,0.23518,0.07935,0.37107,0.16049,-0.027808,0.20945,-0.12885,-0.0013359,0.25564,0.15039,0.1754,0.18282,0.11246,-0.087034,0.099275,-0.16829,0.027542,-0.033437,0.048886,0.19131,-0.17778,-0.082181,0.11875,-0.1288,-0.29102,0.071477,0.07537,-0.095734,0.091342,0.22499,-0.009027,0.36524,0.013521,0.31892,0.26887,0.077762,0.16174,-0.17039,-0.11176,0.090196,0.16394,0.18195,-0.25236,-0.093885,-0.2506,0.03299,-0.13117,-0.1084,-0.085717,0.24041,-0.084376,-0.10164,0.099151,-0.19938,-0.034118,-0.14514,0.027724,-0.0034202,-0.00096389,-0.12996,-0.21497,-0.11929,-0.16445,0.012649,0.092783,0.13829,-0.016324,-0.27645,-0.1089
89,0.097044,0.11491,0.12172,0.21269,0.17335,0.035166,0.19869,0.23097,0.27636,0.18316,0.30653,0.13443,0.18728,0.17278,0.19935,0.13615,0.24439,0.12426,0.2439,0.21002,0.1102,0.15835,0.24249,0.021544,0.14523,0.21023,0.17665,0.18556,0.23364,0.12304,0.1487,0.19301,0.12102,0.30858,0.23556,0.18546,0.18967,0.16781,0.22515,0.12647,0.24723,0.28483,0.19802,0.062238,0.173,0.18592,-0.00067087,0.020163,0.13703,0.27425,0.31759,0.18889,0.25405,0.26849,0.23392,0.23329,0.17422,0.20442,0.17206,0.17154,-0.035389,-0.068141,-0.0095494,-0.11298,0.0084361,0.14294,0.12119,0.14527,-0.13416,0.091492,0.17711,0.00084844,0.12881,0.10899,0.063063,-0.22796,0.14083,0.10528,0.032079,0.20996,0.083309,-0.14694,-0.19328,0.26725,-0.037443,-0.036917,-0.098729,0.1507,0.03536,1,0.092173,0.05752,0.021404,-0.1692,0.18736,0.081992,-0.08623,-0.050006,-0.20514,0.077187,-0.066717,-0.048781,0.045715,0.039385,0.26779,0.044845,0.29692,-0.0080522,0.060428,0.137,-0.12284,0.058674,-0.085259,-0.023803,-0.11005,0.053552,-0.26847,-0.21889,0.096069,0.0043881,-0.13461,0.11444,0.017232,0.19717,0.098884,0.053872,0.099975,-0.12885,0.14641,-0.31151,-0.16163,-0.26646,0.10315,0.23846,-0.039491,0.13956,0.059345,0.20298,0.24342,0.32049,-0.020812,0.067129,-0.13772,-0.31997,-0.013457,0.074793,-0.095319,0.13873,0.050204,0.1576,-0.1238,-0.11195,0.024723,-0.099918,-0.14893,0.24307,-0.14516,-0.076364,0.083227,0.25508,-0.30829,-0.29348,0.25988,-6.99e-05,-0.25007,0.036697,0.329,0.16789,-0.20767,-0.17424,0.11064,-0.14244,-0.020995,-0.2267,-0.13182,0.21563,0.21434,-0.085968
90,0.14362,0.22378,0.2609,0.086931,0.24218,0.14891,0.23414,0.28069,0.23606,0.34094,0.13369,0.22488,0.24889,0.098818,0.27703,0.30797,0.13564,0.18159,0.24661,0.22658,0.12745,0.25774,0.25261,0.19507,0.2168,0.14411,0.19757,0.13498,0.057759,0.15419,0.23463,0.25196,0.24181,0.2658,0.18449,0.25097,0.089309,0.2045,0.083733,0.47273,0.22696,0.35857,0.3599,0.12132,0.12904,0.080036,0.27609,0.11375,0.13631,0.16636,0.36322,0.17007,0.10598,0.22717,0.31059,0.23766,0.059896,0.17149,0.34431,0.074124,0.14623,0.23134,-0.033499,0.1789,0.28666,0.1985,0.3603,-0.099381,0.21242,0.23028,0.096192,0.013466,0.07425,0.061627,-0.088259,0.2078,0.12094,-0.10552,0.31205,0.18412,0.075803,0.050394,-0.043023,0.38175,0.085271,0.021055,0.17484,0.10715,-0.074632,0.092173,1,-0.038814,-0.1671,0.026637,-0.047957,-0.14997,0.39095,-0.20425,0.029725,0.14869,-0.049395,-0.25062,0.15624,-0.048099,-0.21314,0.10068,0.04856,0.15758,0.088745,0.076084,0.056534,0.027842,-0.13122,0.24984,0.082167,0.12072,-0.21654,-0.25105,0.1524,0.044988,0.099253,0.30539,0.096214,-0.22337,-0.075814,-0.013526,-0.0048052,-0.014197,-0.0050312,0.02996,0.097884,-0.16884,-0.057526,0.21736,-0.083379,-0.20695,-0.14723,-0.070994,0.23377,-0.053983,-0.021623,-0.36123,0.31248,-0.097788,-0.12913,-0.044972,-0.025942,-0.47114,-0.1514,0.12093,0.061758,0.26457,-0.099698,0.23735,-0.086938,-0.020399,0.046349,0.0083301,-0.037346,-0.15128,0.070598,0.024093,0.044835,-0.11573,-0.15992,0.19515,0.41288,-0.019227,0.2048,-0.26569,-0.10052,0.017857,-0.064923,0.07995,-0.086725,-0.31081,0.13343,0.32472
91,0.19132,0.27294,0.25266,0.28942,0.2634,0.19481,0.29122,0.25647,0.23917,0.24951,0.2239,0.27841,0.2391,0.27003,0.21298,0.30518,0.20611,0.25563,0.2039,0.26481,0.34048,0.28913,0.23073,0.27383,0.29533,0.35645,0.24139,0.21673,0.28488,0.24294,0.1265,0.34141,0.34481,0.20677,0.14415,0.16472,0.28446,0.24502,0.36672,0.30462,0.38464,0.22108,0.25015,0.21728,0.13679,0.24549,0.066295,0.25211,0.17819,0.24694,0.023869,0.25231,0.1722,0.30713,0.39582,0.28444,0.20135,0.20179,0.36305,0.23587,0.17873,0.097506,0.37638,0.18483,0.14614,-0.15865,-0.06226,0.44478,0.10989,0.2126,-0.15365,0.31759,-0.00047767,-0.11682,0.029855,0.049157,-0.028091,0.13819,0.16073,0.11658,-0.2799,0.031661,0.15757,-0.01434,0.08487,-0.038024,0.066958,0.12963,-0.11467,0.05752,-0.038814,1,0.0015117,-0.069731,-0.00087223,0.086137,-0.070904,0.033373,-0.073293,0.15815,-0.026699,-0.015828,0.15677,-0.1277,0.15634,0.30927,-0.099231,-0.032917,-0.3247,-0.22268,-0.15443,0.12789,-0.37154,-0.28898,0.18851,-0.032567,-0.13032,0.11881,0.1295,-0.14925,0.24097,-0.044323,-0.014177,0.20325,0.10275,-0.1534,-0.089847,0.12746,0.26272,-0.18934,-0.27492,0.047284,-0.053169,0.057522,-0.048197,-0.059276,-0.025332,-0.12049,0.021033,0.011028,-0.12604,0.14123,-0.03342,0.019984,0.10497,-0.072215,-0.058104,-0.028096,-0.094717,0.21102,0.068703,0.14222,0.1173,-0.35068,0.32516,0.44622,-0.029769,-0.18233,-0.19201,0.015414,0.01608,-0.033066,0.034088,0.41113,0.25491,-0.12247,0.19487,0.081608,-0.095616,0.033319,0.06886,0.21591,0.20995,-0.21247,-0.13747,0.012419,-0.04825,0.21894
92,0.0098158,-0.15365,0.0074283,-0.0043957,0.079103,-0.011852,0.090798,0.041856,0.062596,0.086712,0.058558,0.099792,0.053884,-0.038657,0.049922,-0.012017,0.049866,0.088652,-0.0030531,0.18608,-0.039915,0.10942,0.091711,0.068986,0.024443,0.12399,0.048086,0.063636,0.18339,0.01092,0.088526,0.044388,0.10733,0.0066963,0.01042,-0.16024,0.14678,0.057328,0.12671,0.03245,0.059925,0.089824,0.13942,0.010434,-0.072245,0.15519,0.026281,0.058714,0.089383,0.15178,0.011479,0.042682,0.14515,0.099574,-0.11253,0.22202,0.22716,0.20106,0.066733,-0.12594,0.099181,0.12021,-0.16485,-0.068676,0.22443,0.042241,-0.037704,0.10883,0.21083,-0.019024,0.084898,0.094879,0.052603,0.012642,0.075234,0.11545,0.0081553,0.15186,-0.056479,-0.073952,-0.069109,-0.23135,-0.15183,0.22508,-0.25199,-0.017788,-0.077348,0.14812,0.0050362,0.021404,-0.1671,0.0015117,1,-0.02643,0.21025,0.14236,-0.09557,0.28596,-0.051657,-0.011009,0.11868,-0.21715,0.11599,0.21637,0.1723,-0.084341,-0.38446,0.13247,-0.099063,0.23353,0.088939,0.011055,-0.054475,-0.090167,0.10593,0.060869,0.27631,-0.043111,-0.14507,0.29179,0.0062429,-0.0020831,0.15504,0.1673,-0.028877,-0.084814,0.098034,-0.045186,-0.112,-0.0048453,-0.1784,0.064318,0.072341,-0.051476,0.20612,0.0067514,0.070888,-0.0028339,-0.32164,0.020214,0.044539,0.25787,0.13394,-0.13955,0.20574,0.054542,-0.057909,0.21781,-0.19013,-0.11986,-0.11452,-0.27394,-0.21806,-0.14299,0.27703,-0.0062189,-0.025931,-0.010568,0.1344,-0.031769,-0.040836,-0.021041,-0.021746,-0.092205,-0.24616,0.29204,0.14257,-0.23866,0.14901,0.073662,-0.061291,-0.032363,-0.0642,-0.19988,0.04127,0.0020595,0.054913,-0.19976
93,-0.050146,-0.0015268,0.028471,0.056084,0.15703,0.10384,0.077669,-0.018524,0.015658,0.10561,0.044853,-0.058012,0.16004,-0.0021387,-0.026595,0.072174,0.0069349,0.12842,-0.093163,0.14892,-0.10518,-0.017685,0.0088228,0.042776,0.085343,0.048106,0.032891,-0.17013,-0.071951,0.068709,0.081634,0.0018601,0.030367,-0.12182,0.015413,-0.025306,0.13452,0.066181,-0.044834,-0.027539,-0.024567,0.044647,0.13929,0.078707,0.043292,0.12998,-0.010296,0.077571,-0.018909,0.052134,0.004685,0.088186,-0.07789,-0.017786,-0.075366,-0.12692,-0.23006,-0.19669,-0.25453,0.018665,-0.13848,0.044276,-0.23292,-0.057937,0.10533,-0.20165,0.01234,-0.21129,-0.11894,-0.19842,-0.18638,0.058944,0.12024,0.078593,0.12155,0.1954,-0.0024282,-0.15337,-0.33775,-0.19089,0.064928,0.050728,-0.015739,-0.12578,-0.056566,-0.090256,-0.18195,0.054386,0.026995,-0.1692,0.026637,-0.069731,-0.02643,1,-0.36414,0.012952,0.047737,-0.15198,0.21474,-0.13075,0.21789,0.21576,0.08477,0.0012325,-0.047536,-0.090166,-0.21847,-0.036409,-0.1074,0.0029078,0.13944,0.13744,-0.062821,-0.040167,-0.087764,0.069867,0.08297,0.091189,0.11697,0.21891,0.27472,-0.020394,0.054301,-0.0043778,-0.33024,-0.03902,-0.26532,0.029866,-0.047936,0.1422,0.00093489,-0.22441,-0.1462,0.19343,-0.24597,-0.25897,0.21422,-0.013898,-0.11364,-0.37605,0.066114,-0.0032669,-0.013341,0.1298,-0.041677,0.0087822,-0.028622,-0.090685,-0.11168,-0.21413,-0.11553,0.19414,0.041172,0.06391,0.096972,0.10668,-0.31575,-0.15853,0.15378,0.02593,0.10898,-0.13536,0.056518,-0.00032541,-0.058538,0.095702,0.17953,0.19757,0.17368,-0.20924,-0.25035,0.013479,0.012557,-0.093038,-0.07484,0.077716,0.13388,-0.03815
94,0.14989,0.085994,0.10615,0.14985,0.1215,0.13188,0.0006679,0.15424,0.097165,0.01436,0.15603,0.16648,0.11825,0.11042,0.086828,0.053897,0.090143,0.08768,0.17895,0.048613,0.037312,0.17912,0.15889,0.062561,0.04099,0.10445,0.058446,0.21907,0.16489,-0.0034715,0.2322,0.13759,-0.023457,0.08605,0.17978,-0.042215,0.13282,-0.011487,0.17235,0.11075,0.15504,0.15407,0.1201,0.085985,0.066053,0.025229,-0.019727,0.20544,-0.093343,0.027541,-0.0067424,0.031927,-0.0090923,0.017686,0.080981,0.15464,0.21788,0.036889,0.16588,0.021238,-0.1945,0.040139,-0.018466,-0.17429,0.058242,0.17932,0.11238,0.12142,0.33002,0.084639,0.11854,0.036494,-0.21258,-0.03955,0.23005,0.098174,0.14105,0.31568,0.1182,0.11723,0.030717,-0.21041,-0.25102,-0.075074,0.0018959,0.02947,-0.019261,-0.20312,-0.015983,0.18736,-0.047957,-0.00087223,0.21025,-0.36414,1,0.18295,0.12754,0.11609,0.011755,0.39111,-0.24068,-0.24725,0.38801,0.071285,0.11429,0.06657,0.15702,0.097947,-0.29255,0.21165,0.082586,0.16662,-0.091277,-0.21551,0.20109,0.019658,-0.20523,0.07369,0.25736,0.021259,-0.081842,0.042257,-0.14761,-0.072531,0.078975,0.0055597,-0.020309,0.116,0.1683,-0.2302,-0.076953,0.038002,-0.1618,-0.27478,0.16946,0.10818,0.27897,0.22363,0.051706,0.013247,0.14753,0.065307,-0.16321,-0.15634,0.01772,0.12862,0.031868,0.073537,0.27142,0.13948,0.096511,-0.23235,-0.33082,-0.16272,0.0014306,-0.061688,0.009118,0.27831,-0.059981,-0.049648,-0.35441,-0.21355,0.015954,-0.20896,-0.058742,-0.14961,-0.15329,0.064024,0.20866,0.055186,-0.1356,-0.21637,-0.17137,-0.13841,-0.087343,0.092851,-0.014241,-0.10778
95,0.15612,0.13312,0.14082,0.21047,0.13231,0.25839,0.13276,0.18268,0.17262,0.10836,0.26067,0.10873,0.15627,0.19822,0.095624,0.060329,0.1881,0.085871,0.22988,0.16558,0.11069,0.23118,0.17817,0.19103,0.030319,0.24187,0.15118,0.14131,0.069769,0.0063166,0.11255,0.08859,0.1009,0.054397,0.16609,0.054324,0.13087,-0.11211,0.078691,0.015372,0.21555,0.18551,0.030445,0.25952,0.072252,0.27985,0.0061547,0.17261,0.060974,0.095644,0.049588,0.075126,0.027184,0.12844,-0.0073681,0.10178,0.082511,0.17684,0.074814,0.081741,-0.025062,0.078279,-0.30402,0.26935,0.19432,-0.35852,0.095686,0.18693,0.041828,-0.26327,0.06941,-0.086612,0.26866,0.14463,0.27956,0.14073,0.076382,0.304,0.0072522,0.083902,-0.2651,0.015172,0.042053,-0.0059761,0.17091,0.17542,-0.13697,0.28379,-0.17105,0.081992,-0.14997,0.086137,0.14236,0.012952,0.18295,1,-0.16967,-0.21257,0.2523,0.29654,0.18814,0.052755,-0.10682,-0.03966,0.024438,-0.11369,0.18324,0.053225,-0.37513,0.11644,-0.01106,-0.091346,-0.053344,-0.37667,0.15427,0.11132,-0.1393,-0.095893,-0.31211,-0.31374,-0.32863,-0.35385,0.046238,0.18819,0.16022,0.052276,-0.27423,0.095133,-0.029639,-0.10581,0.0058565,-0.22852,0.0027113,-0.053776,-0.038638,0.16195,0.12046,0.14372,-0.31562,-0.066931,-0.19748,0.33564,-0.43022,-0.37702,-0.010875,0.056489,0.16001,0.21273,-0.037871,0.096887,-0.11679,-0.18966,-0.15733,-0.098978,0.096336,-0.13294,0.0095732,-0.14916,0.0084851,0.31763,-0.034483,-0.13233,0.25885,0.12899,0.091066,0.14865,0.19762,-0.14474,0.19152,0.044331,-0.10268,-0.020294,-0.015555,-0.21237,-0.0019806,0.19311,0.17508,-0.048597
96,-0.10034,-0.042345,0.017461,-0.063907,-0.021853,0.06593,-0.031501,0.085061,-0.015903,-0.025201,-0.1046,0.097025,-0.031823,-0.010842,0.11426,0.030268,0.029794,0.044499,-0.020162,0.002727,-0.14587,-0.0076393,-0.10766,-0.11111,0.052929,-0.094918,2.8312e-05,-0.0477,-0.079383,-0.10409,0.0080792,-0.022354,-0.045176,0.047147,0.040584,0.049055,-0.17909,0.034513,-0.063851,0.035386,-0.019305,0.1175,0.015133,-0.15622,-0.15289,-0.15982,-0.085036,0.23918,-0.0054474,0.01953,0.1266,0.014029,-0.1268,-0.072608,0.07221,0.037954,-0.028089,-0.048043,0.071206,0.17263,-0.08614,-0.0066618,-0.063065,-0.082753,-0.028186,-0.026237,-0.01214,-0.29261,0.36324,-0.06402,0.25098,0.018301,-0.33077,0.18409,0.025084,0.056359,0.032594,-0.24473,0.13899,-0.13649,0.25498,0.10569,-0.20337,0.0089358,0.0092949,0.24757,0.094988,-0.041999,-0.054858,-0.08623,0.39095,-0.070904,-0.09557,0.047737,0.12754,-0.16967,1,-0.11819,0.04459,-0.13647,0.052292,-0.090448,0.20872,0.45143,-0.041138,0.021992,-0.076305,0.23975,0.072725,0.076293,-0.071764,-0.098424,0.023354,-0.037983,-0.23625,0.31997,-0.18812,-0.1062,0.15642,0.023316,0.13495,0.17298,0.17761,-0.079455,-0.08196,0.047958,-0.024683,0.19952,0.042834,-0.01044,0.018584,-0.11291,0.14246,-0.14233,-0.018347,-0.2613,0.058795,0.0084095,-0.022541,-0.17976,0.17634,-0.094515,0.089312,0.11382,-0.066858,-0.23331,0.15125,-0.2921,0.089793,0.22622,0.18203,0.14926,-0.21726,0.38167,0.076322,0.11576,0.081856,0.14136,0.11492,0.091382,-0.03478,-0.10982,-0.077842,-0.19231,0.020376,0.063257,0.10002,-0.2312,0.39103,-0.015005,-0.099026,-0.067153,-0.020646,0.13758,0.15309,-0.2323,-0.31508,0.24149
