,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
41,0.47275,0.42591,0.51983,0.50597,0.54322,0.50414,0.55145,0.33987,0.43959,0.52081,0.4602,0.51302,0.48846,0.4292,0.53558,0.44293,0.49502,0.45662,0.30877,0.5047,0.39815,0.39889,0.54946,0.4744,0.46498,0.39379,0.38676,0.30032,0.45066,0.46673,0.44602,0.46035,0.33974,0.32267,0.044808,0.41257,0.30599,0.52051,0.20368,0.24878,0.01905,1,0.15315,0.035246,0.077565,0.048982,0.23315,0.22452,0.26087,0.11204,0.14042,-0.00054516,0.0085438,-0.01977,-0.15623,-0.0070293,0.1334,-0.27883,-0.15315,-0.17394,-0.0038934,-0.23246,0.10396,-0.0090481,-0.18458,-0.026143,-0.23522,-0.10435,-0.38666,0.019556,0.024565,-0.10381,-0.025387,-0.26792,-0.085206,0.037018,0.13234,0.005945,0.09926,-0.13501,-0.32721,-0.16366,0.17523,0.096124,0.063696,-0.078743,-0.1584,0.049023,-0.087081,0.040946,0.10328,-0.27186,-0.33235,-0.19773,-0.13206,-0.076984,-0.096984,0.24996,-0.073603,0.017261,0.078997,0.063268,-0.070835,-0.11439,-0.14017,0.16238,-0.046335,-0.1381,0.17736,0.18407,0.1521,0.037219,-0.090263,0.33814,0.061186,0.20176,-0.037001,-0.016224,-0.038385,-0.024891,0.18606,-0.083489
42,0.24657,0.27766,0.26888,0.31507,0.29675,0.33341,0.19339,0.32556,0.25961,0.27191,0.23027,0.23779,0.34197,0.32574,0.17156,0.30925,0.27755,0.19489,0.43937,0.27959,0.20031,0.15782,0.22658,0.17142,0.15267,0.17766,0.24694,0.20282,0.22529,0.048665,0.16352,0.034389,0.31534,0.24095,0.37709,0.34228,0.081701,0.38074,-0.041791,0.33094,0.12102,0.15315,1,0.048149,0.26773,0.16742,0.083485,0.024428,0.21195,-0.080544,0.10158,0.041295,0.13658,0.332,-0.28037,-0.12437,0.097495,0.006039,-0.01331,-0.085835,-0.031175,0.043684,0.15402,-0.15797,-0.19286,-0.070395,-0.17542,0.13453,-0.10302,0.058163,-0.027998,0.089915,0.014659,-0.039435,-0.21889,0.32537,0.095339,0.0084726,-0.040511,0.083931,-0.12554,0.10805,0.059919,-0.0077989,-0.0094686,-0.30903,0.12523,-0.045318,0.085935,0.089571,0.05568,-0.28098,-0.090847,-0.016984,-0.18507,0.045626,0.19671,-0.023685,-0.066768,-0.059867,0.099348,-0.068857,-0.00020956,-0.22467,-0.078818,0.080615,-0.015593,-0.16534,-0.15256,-0.19375,-0.041615,-0.13308,-0.27305,0.026232,-0.031521,-0.13111,-0.11201,-0.13132,-0.077484,0.029396,-0.17381,0.20476
43,0.43856,0.52232,0.38512,0.32805,0.41037,0.39983,0.35129,0.53433,0.38749,0.40536,0.33259,0.36387,0.37658,0.2999,0.37691,0.35932,0.32667,0.44673,0.21969,0.35067,0.33492,0.37399,0.31395,0.49913,0.38415,0.52366,0.30871,0.39791,0.34809,0.36675,0.18263,0.25067,0.3141,0.31971,0.39545,0.40692,0.24277,0.11511,0.56232,0.27448,0.31315,0.035246,0.048149,1,-0.11121,0.21859,0.1457,0.1841,-0.19174,0.13324,0.24145,0.2318,0.17717,0.10656,-0.21066,0.21578,0.045342,0.047784,-0.30116,-0.18281,-0.10346,-0.024632,0.040356,0.20644,-0.072105,0.13911,0.12752,-0.098501,-0.094919,-0.1078,0.034972,0.08564,-0.037301,-0.27813,-0.033489,0.090068,-0.062644,0.043386,0.053915,-0.40407,-0.029284,-0.063003,0.060483,-0.049836,-0.088569,0.040453,-0.096822,-0.30197,-0.11682,0.014824,0.08756,-0.29177,0.0020146,0.24518,0.10226,0.017337,-0.18787,-0.16214,0.058476,-0.038777,0.012261,0.29298,-0.0037742,0.040652,-0.31703,0.045055,-0.052843,-0.21777,0.12389,0.043322,-0.12247,-0.044129,-0.088286,0.17584,0.28218,0.28538,0.37642,-0.016231,0.34346,0.08548,0.066125,-0.068911
44,-0.046945,-0.071831,0.017578,0.04602,0.0087108,0.12186,-0.017889,-0.048313,-0.066503,0.0018218,-0.10029,0.028769,-0.028811,0.031714,-0.10862,0.011476,0.018426,-0.0096282,0.0062951,0.10401,-0.062168,-0.016262,0.094233,0.043565,0.11269,-0.078025,-0.15761,0.10565,0.044248,-0.14448,0.022118,-0.063157,-0.012369,-0.14481,-0.025617,-0.074575,0.13283,0.060861,-0.20384,-0.028312,0.18852,0.077565,0.26773,-0.11121,1,0.16775,0.20048,0.19875,-0.00084216,0.087783,-0.067794,0.11058,0.08357,0.18943,-0.12841,0.13971,-0.017863,-0.13684,0.095512,-0.014584,-0.24734,-0.066727,0.011692,-0.14063,-0.18688,-0.12074,0.20996,0.047504,-0.22577,0.19343,0.2066,-0.10523,0.15402,-0.018077,0.082154,0.015964,0.077466,0.2064,0.043662,0.10234,-0.042557,0.12824,-0.095038,0.079336,-0.07629,-0.071428,0.0024576,0.051527,-0.12522,0.091722,0.08063,0.047807,-0.094615,-0.099596,-0.039974,-0.12522,0.18248,0.045673,0.042455,0.13009,-0.22063,-0.11659,0.082371,-0.25808,-0.12759,-0.1143,-0.035105,0.053469,-0.15234,-0.14887,0.11671,-0.086129,-0.24407,-0.16621,-0.19719,0.16388,-0.32895,0.081571,-0.0058315,0.37329,-0.30211,0.006816
45,0.31321,0.34789,0.29196,0.29148,0.39688,0.38279,0.25198,0.37631,0.31228,0.32441,0.40114,0.26516,0.17424,0.35683,0.25873,0.42567,0.31947,0.3742,0.39502,0.36461,0.34919,0.48516,0.28889,0.19332,0.17822,0.3842,0.1023,0.21467,0.31514,0.20862,0.30632,0.16605,0.24925,0.21399,0.017027,0.34921,0.15833,0.090558,0.1691,-0.043187,0.22777,0.048982,0.16742,0.21859,0.16775,1,0.16491,0.17614,-0.03765,0.074647,-0.15174,0.063428,0.161,-0.25459,-0.19476,0.27462,-0.045398,0.023775,0.18336,-0.00044034,-0.15775,-0.27854,0.2411,0.48263,-0.13149,0.20094,0.0091917,-0.31342,0.075381,-0.16952,-0.11354,-0.054439,-0.054291,0.067895,-0.1682,-0.12444,-0.0051867,-0.082022,0.021783,-0.12301,0.085723,0.2902,0.010898,-0.022638,-0.15098,-0.042893,-0.13209,-0.27413,-0.021008,-0.23175,0.11576,-0.10192,0.0072563,0.20702,-0.28794,0.021764,-0.009266,0.057257,0.044797,0.19932,0.053182,0.057047,0.24471,-0.16102,-0.0067334,0.0089954,0.087032,-0.22613,-0.04389,-0.21535,-0.0083909,0.20494,0.085387,0.33118,-0.062702,0.060294,0.21244,-0.00065943,0.27122,0.17814,-0.1381,-0.012287
46,0.12938,0.15612,0.1541,0.14099,0.33745,0.17083,0.18317,0.19532,0.19766,0.10133,0.18495,0.21121,0.11563,0.20955,0.1941,0.2155,0.17996,0.26465,0.36317,0.14474,0.2366,0.1341,0.25271,0.19629,0.18432,0.27553,0.19987,0.068989,0.27786,-0.043611,0.11832,0.19016,0.23721,0.18829,0.034899,0.074449,0.097293,0.16351,0.14805,-0.027274,0.11374,0.23315,0.083485,0.1457,0.20048,0.16491,1,0.069286,-0.080302,0.03328,0.19208,-0.16172,-0.046127,0.23228,-0.12803,0.099176,0.16675,-0.22453,0.0058862,-0.16528,-0.22851,-0.1656,-0.068184,0.044608,-0.12571,0.079041,-0.13793,-0.075945,-0.13775,-0.045334,0.054113,0.068575,-0.012728,-0.095455,-0.23019,0.18096,-0.03884,-0.16401,-0.22412,0.050732,0.021512,0.036765,-0.03547,-0.16626,0.083831,-0.023376,0.026963,0.02214,-0.015627,-0.098723,0.28597,-0.17173,-0.025766,-0.062693,-0.086472,0.028405,-0.097281,0.30193,-0.15546,0.020082,-0.22503,0.21345,0.027844,0.010087,-0.12756,0.25136,-0.051957,-0.24577,0.18779,-0.11776,-0.068682,-0.04961,0.10093,0.18492,0.14229,0.14382,0.039519,-0.059342,0.27415,0.22232,-0.016755,0.044259
47,0.3428,0.36446,0.35325,0.2579,0.42019,0.45005,0.33038,0.27242,0.33141,0.41337,0.33818,0.3301,0.31406,0.35294,0.39811,0.37373,0.28247,0.30418,0.16424,0.38794,0.24676,0.2648,0.2959,0.38375,0.4215,0.39325,0.061865,0.30112,0.2864,0.27667,0.19029,0.179,0.375,0.22096,0.022722,0.18494,0.29646,-0.1687,0.033534,0.23703,0.28191,0.22452,0.024428,0.1841,0.19875,0.17614,0.069286,1,0.10996,-0.068097,-0.11345,0.34965,0.10357,0.015595,-0.013513,0.0030278,0.23163,-0.13457,-0.070141,0.029834,-0.16716,-0.14806,0.036339,0.065994,-0.21147,0.12645,0.037998,0.063982,-0.036391,-0.021356,0.03569,-0.16154,-0.072502,-0.27678,-0.018404,0.17327,-0.17426,0.020848,0.037615,-0.0083534,-0.29904,-0.17828,-0.042306,0.033417,0.11515,0.060661,-0.39286,0.087282,-0.045661,0.13616,0.10081,-0.23513,-0.15811,-0.1561,0.060608,0.22613,0.077101,0.17713,0.014252,0.0049399,0.021301,0.042528,-0.0073881,-0.21045,-0.073421,0.24395,-0.24376,-0.27245,-0.25602,0.059265,0.1878,-0.046472,0.038481,0.18946,0.0009366,-0.12613,0.1255,0.095999,0.18347,0.25152,-0.043838,-0.2712
48,0.14643,0.12315,0.29629,0.272,0.21874,0.21417,0.2876,0.022123,0.30343,0.15272,0.21127,0.20388,0.28961,0.21635,0.13148,0.067802,0.31065,0.15764,0.10112,0.24274,0.3507,-0.0037694,0.11712,0.22243,0.16087,0.11845,0.19149,0.034181,0.26765,0.29928,0.15182,-0.063988,0.29773,0.17573,-0.028616,0.069223,0.43449,0.26895,0.078338,0.49596,-0.060533,0.26087,0.21195,-0.19174,-0.00084216,-0.03765,-0.080302,0.10996,1,0.051871,0.17858,-0.19244,0.13553,0.11578,-0.17807,0.15264,0.21007,-0.2215,-0.11971,-0.18866,0.055755,-0.21244,-0.075251,-0.23442,-0.15149,-0.11699,-0.037643,0.023391,-0.034116,-0.2816,-0.0099194,0.078034,-0.17402,0.26562,-0.041302,-0.043161,-0.025099,-0.12787,-0.13241,0.38338,0.1076,0.029799,0.17482,0.26369,-0.075167,0.073219,-0.07819,0.082785,0.091659,0.069979,0.22363,-0.16664,-0.30188,-0.20229,-0.026463,-0.053706,0.19749,0.24174,0.0027195,0.18562,0.078346,-0.22946,0.12063,-0.19683,0.022792,0.15538,0.24193,-0.096492,-0.16846,-0.13372,0.089657,-0.37869,0.058342,-0.01393,0.081777,-0.16732,0.13106,0.22636,-0.18374,-0.042411,0.050509,-0.026209
49,0.34372,0.30906,0.36948,0.30142,0.22405,0.31315,0.32615,0.34491,0.41141,0.26886,0.31144,0.41463,0.3189,0.34445,0.34974,0.38585,0.35659,0.35175,0.20961,0.20457,0.35797,0.27424,0.33965,0.15866,0.2326,0.2001,0.3039,0.2086,0.24709,0.11709,0.44125,0.13953,0.22765,0.20821,0.3022,0.2004,0.36542,0.19147,0.40822,0.058377,0.28343,0.11204,-0.080544,0.13324,0.087783,0.074647,0.03328,-0.068097,0.051871,1,-0.019933,0.014242,0.035071,0.16681,-0.097428,0.27973,0.095328,-0.26241,-0.1776,-0.093155,0.23346,-0.14399,-0.23053,0.11942,0.12919,0.27424,0.015455,-0.16954,-0.022594,-0.20321,0.22785,-0.0992,-0.26077,0.12475,0.25649,0.038095,-0.18012,-0.32787,-0.01804,-0.096334,0.24196,-0.13071,-0.0070397,-0.13469,-0.081212,0.15305,-0.10007,-0.043002,-0.213,0.12558,0.20834,-0.12163,-0.19831,-0.061015,0.28813,-0.22269,0.047585,-0.11729,-0.063813,-0.037496,0.29719,0.18246,-0.06248,0.1847,0.15695,0.1049,0.41095,-0.10589,0.10235,0.061926,0.31959,-0.14191,-0.11617,0.15572,0.032939,0.11429,0.17825,-0.16986,-0.18426,0.00421,0.16011,-0.29019
50,0.058674,0.029565,0.043887,0.047198,0.1457,0.076664,0.10413,0.064176,0.12879,-0.047821,-0.044751,0.083684,0.11281,0.027125,0.16318,0.029947,-0.015393,0.12492,0.12184,-0.061664,0.12969,-0.08064,0.20103,0.21244,0.10433,0.039658,0.25668,0.06558,0.20443,-0.025123,-0.078942,0.027928,-0.085575,-0.0133,0.19443,0.053737,0.041094,0.043833,0.24835,0.015909,0.11895,0.14042,0.10158,0.24145,-0.067794,-0.15174,0.19208,-0.11345,0.17858,-0.019933,1,-0.21234,0.16993,0.14833,-0.22119,0.088216,0.0084905,-0.26812,-0.21311,-0.25526,-0.052935,-0.017388,-0.038953,-0.18845,-0.27886,-0.080719,0.27978,0.10412,-0.20477,-0.15143,0.23558,0.0905,-0.08364,0.10254,0.13926,0.027837,-0.011647,0.2075,-0.026688,-0.036595,-0.2652,0.2102,-0.043615,0.11004,-0.21517,-0.077152,-0.083529,-0.044292,-0.2835,-0.0017486,0.017712,-0.27931,0.11235,0.19005,-0.26234,-0.099197,0.11041,-0.24308,0.035794,-0.12019,-0.18686,0.0096679,0.037705,-0.17368,-0.13287,0.16947,0.23133,-0.060246,-0.13123,0.24531,0.002356,0.012797,0.030479,0.013072,0.22894,0.1131,0.24996,0.081358,0.27705,-0.037758,-0.065162,0.28186
51,0.34044,0.37054,0.36117,0.23862,0.33555,0.33238,0.34403,0.3864,0.34878,0.41339,0.32327,0.28988,0.31269,0.3345,0.33697,0.31414,0.23396,0.4038,0.14226,0.3511,0.26227,0.31262,0.21915,0.16764,0.35918,0.24044,0.056153,0.35519,0.32654,0.2866,0.15839,0.083855,0.20201,0.39074,0.26048,0.17445,0.21293,0.24087,0.22723,0.19515,0.29987,-0.00054516,0.041295,0.2318,0.11058,0.063428,-0.16172,0.34965,-0.19244,0.014242,-0.21234,1,0.45263,-0.032588,0.18434,-0.11661,-0.28563,0.208,-0.0038473,-0.025773,-0.013915,0.034093,0.12725,0.049047,0.11354,-0.045995,0.13349,-0.1937,-0.09491,0.19896,0.13282,0.19873,-0.0017847,-0.19362,0.02542,-0.033561,-0.11506,0.051874,-0.071039,-0.041438,-0.087835,-0.16791,-0.1915,-0.03841,0.11547,-0.046808,0.050601,-0.008713,-0.10018,0.041169,-0.23768,0.27373,-0.023161,0.08876,0.24333,-0.010056,0.04755,-0.092317,-0.069971,-0.035018,0.003522,0.25452,-0.14053,0.13207,-0.10631,0.23177,-0.024335,-0.31835,-0.022779,0.23907,0.089466,-0.020834,-0.028219,0.055122,0.050088,0.15447,0.043289,-0.10234,-0.018071,-0.024673,0.071675,-0.19484
52,0.13257,0.16327,0.22996,0.10938,0.29582,0.14465,0.27458,0.25767,0.33737,0.26454,0.1452,0.17759,0.20036,0.20663,0.22045,0.16098,0.18429,0.34956,0.1543,0.1477,0.19454,0.14111,0.17969,0.057881,0.22897,0.097284,0.029915,0.094763,0.2515,0.22287,-0.013329,-0.17136,0.11163,0.11064,0.13518,0.0494,0.07187,0.319,0.23363,0.23238,0.10525,0.0085438,0.13658,0.17717,0.08357,0.161,-0.046127,0.10357,0.13553,0.035071,0.16993,0.45263,1,-0.056146,-0.010354,0.14137,-0.09499,-0.053238,-0.04647,-0.014961,-0.03,-0.18471,0.31878,-0.0093809,-0.17921,0.11774,0.22849,-0.23946,0.14768,-0.023511,0.10003,0.13533,-0.19248,0.15326,0.084415,0.20197,-0.072031,0.095783,-0.10416,0.044152,-0.08055,0.010925,-0.36126,0.082935,0.2178,-0.07197,-0.077713,0.026682,-0.1048,0.10258,0.19239,0.28361,0.0085323,-0.1521,-0.10138,-0.052239,-0.037298,0.17352,-0.031359,-0.0089949,0.035466,0.1481,0.12293,0.12155,-0.11763,0.17784,0.23889,-0.06886,0.15758,0.26641,0.030676,-0.16259,0.27367,-0.21581,0.14277,0.07512,0.10561,0.088145,-0.0028812,-0.029224,0.033768,-0.024179
53,0.11637,0.090429,0.14194,0.13947,0.17393,0.097825,0.081148,0.15715,0.097768,0.058474,0.1204,0.19126,0.19767,0.16828,0.11143,0.060195,0.19378,0.13893,0.1648,0.078906,0.064642,-0.091786,0.16547,0.016781,0.0724,0.034003,0.17873,0.071836,0.27139,0.12101,0.0037016,0.030332,0.0046348,0.1636,0.30474,0.12144,0.12956,0.16906,0.048543,0.30551,0.18005,-0.01977,0.332,0.10656,0.18943,-0.25459,0.23228,0.015595,0.11578,0.16681,0.14833,-0.032588,-0.056146,1,-0.14981,-0.21187,0.08165,-0.087811,-0.0053513,-0.37353,-0.012613,0.17803,-0.39339,-0.377,-0.22098,0.032331,0.0017801,0.11664,-0.1871,0.086814,-0.080312,0.026507,-0.053918,-0.06364,0.12139,0.21461,-0.2124,0.12497,-0.025509,0.15699,0.085113,-0.16023,0.03117,-0.013358,-0.24557,0.18113,0.059719,0.050477,0.28789,0.23113,-0.043377,-0.14543,-0.063594,-0.10415,0.21668,0.14934,0.09791,-0.079737,-0.2424,-0.11693,0.083553,-0.18433,-0.19151,0.05862,-0.095904,-0.21357,-0.011658,-0.1675,-0.15667,-0.19215,0.12832,-0.30587,-0.14665,-0.019104,0.049664,-0.0017433,-0.044688,0.041773,-0.10046,0.14005,-0.0058166,0.085254
54,-0.093091,-0.20727,-0.11494,-0.13701,-0.24687,-0.20824,-0.079313,-0.12953,-0.11719,-0.10266,-0.20581,-0.092088,-0.12645,-0.106,-0.13609,-0.13221,-0.13126,-0.083188,-0.29328,-0.11246,-0.13859,-0.15265,-0.19541,-0.25615,0.061196,-0.19463,-0.017739,0.116,-0.13307,-0.030211,-0.099181,-0.085284,-0.098545,-0.13177,-0.28403,-0.12348,-0.27156,-0.093687,0.0033444,-0.25166,0.03041,-0.15623,-0.28037,-0.21066,-0.12841,-0.19476,-0.12803,-0.013513,-0.17807,-0.097428,-0.22119,0.18434,-0.010354,-0.14981,1,-0.20584,-0.12734,0.02417,0.21595,0.32939,0.037757,0.19065,0.080217,-0.022176,0.31075,0.21832,-0.065562,-0.061109,0.24401,-0.0024354,0.10016,0.09432,0.34608,-0.10026,0.095674,0.25821,0.19494,0.12579,0.14613,-0.11548,0.071363,-0.22793,-0.072902,-0.10377,0.033895,0.091748,0.21012,0.12253,0.14474,0.26387,-0.027835,0.39443,0.0013754,-0.20623,0.21596,0.24263,-0.025292,0.10569,-0.080056,-0.10427,-0.0052348,0.004486,0.17777,0.4352,0.040392,-0.2063,0.015025,0.092733,-0.1156,0.11642,-0.23639,-0.048983,-0.077845,-0.18683,0.092254,-0.011703,-0.059008,0.045504,-0.023737,-0.22149,0.0062626,-0.24806
55,0.070879,0.095568,0.081175,0.13612,0.035923,0.079958,-0.0077331,0.079158,0.12817,0.057672,0.10767,0.076136,0.046506,0.01184,0.029393,0.10899,0.046001,0.10395,0.071447,0.097103,0.233,0.086122,0.039303,0.2498,0.052919,0.18764,0.065082,0.033914,0.0020822,-0.023308,0.14789,0.09468,0.066398,-0.11486,-0.00095466,0.030303,0.26869,0.11952,0.059224,-0.042178,0.15324,-0.0070293,-0.12437,0.21578,0.13971,0.27462,0.099176,0.0030278,0.15264,0.27973,0.088216,-0.11661,0.14137,-0.21187,-0.20584,1,0.086367,-0.17226,0.074056,0.09793,-0.13596,-0.056962,0.10923,0.2679,-0.26613,0.29836,0.06934,-0.066431,0.19894,-0.27714,0.20152,-0.0018333,-0.36839,0.14958,0.027463,-0.27186,-0.011242,-0.0031219,-0.051279,0.1181,0.11174,-0.00059226,-0.17798,-0.10696,-0.13625,0.01713,-0.10015,-0.05464,-0.35603,0.053059,0.30314,-0.21039,-0.022114,0.077013,-0.10856,-0.066179,-0.079455,0.0016704,0.27323,0.43139,-0.074842,0.17351,0.063459,-0.085531,-0.11263,-0.018717,0.037564,0.046399,0.070823,-0.19232,0.27822,0.19203,0.18035,0.14443,-0.013945,0.10816,0.18159,0.0049245,0.06131,-0.12867,0.24311,-0.014063
56,0.075545,0.13509,0.15601,0.11977,0.11612,0.077141,0.035414,0.016988,0.090388,0.068553,0.094566,0.027077,0.086753,0.069779,-0.036203,0.18319,0.025154,-0.0027107,0.085388,0.11408,-0.087474,-0.058134,-0.022842,0.066232,0.057132,0.046168,0.16801,-0.048915,-0.069179,0.16231,0.029755,0.05633,0.34611,-0.065401,0.10814,-0.055486,-0.053245,-0.027417,0.082169,0.16184,0.10602,0.1334,0.097495,0.045342,-0.017863,-0.045398,0.16675,0.23163,0.21007,0.095328,0.0084905,-0.28563,-0.09499,0.08165,-0.12734,0.086367,1,-0.35405,-0.14468,-0.016981,0.034684,-0.091637,-0.15067,0.15281,-0.16872,0.093297,-0.15158,0.23606,0.089327,-0.03722,-0.15973,-0.1164,-0.30683,-0.31758,-0.052212,0.18517,-0.087576,0.027129,0.0052754,0.02142,0.012949,-0.17593,-0.084248,-0.21484,0.027445,0.18942,-0.093241,0.2227,-0.0049865,-0.072852,0.22122,-0.16766,-0.29084,-0.070289,-0.27945,0.1091,-0.041947,-0.091252,0.015916,-0.11948,-0.025712,-0.11624,0.18454,-0.14626,-0.11851,0.19781,-0.12699,0.071217,-0.12505,-0.089765,-0.12471,-0.24533,0.059434,0.17538,0.069424,-0.28921,0.10957,0.061983,-0.22695,-0.060113,0.063218,0.030982
57,-0.021669,0.013661,-0.1414,-0.13359,-0.015891,-0.0072652,-0.12169,-0.010774,-0.12322,-0.01246,-0.030945,-0.1287,-0.13233,-0.18658,-0.06645,-0.12613,-0.13412,-0.11915,-0.030257,-0.053108,-0.04002,0.075197,-0.19856,-0.0027034,-0.05093,0.16135,-0.09275,0.00061997,-0.19545,0.023772,-0.17982,-0.044457,-0.053259,-0.09122,-0.033983,0.019161,-0.12733,-0.14122,-0.24982,-0.057262,-0.10537,-0.27883,0.006039,0.047784,-0.13684,0.023775,-0.22453,-0.13457,-0.2215,-0.26241,-0.26812,0.208,-0.053238,-0.087811,0.02417,-0.17226,-0.35405,1,0.16171,-0.061887,-0.087938,0.29666,0.18958,0.019433,0.11778,-0.12702,-0.14686,-0.031405,0.24859,0.033512,-0.1931,-0.0010362,0.17483,-0.0051177,-0.19614,-0.12328,-0.047146,0.085749,0.022047,-0.21927,0.0084208,0.21886,0.026518,0.047065,-0.14426,-0.14999,-0.014477,-0.31167,0.16867,0.01856,-0.093933,0.19639,0.10133,0.14874,0.071873,0.059688,-0.032264,0.1374,0.021613,-0.17926,-0.27604,-0.1603,-0.18145,-0.10841,0.14861,-0.14717,-0.10973,-0.064662,0.10406,-0.02738,-0.030789,0.22976,0.01037,-0.1943,-0.1984,-0.045616,-0.26482,-0.10691,-0.038829,0.067672,0.016813,0.13468
58,-0.22751,-0.17054,-0.1513,-0.19362,-0.16282,-0.10903,-0.18372,-0.083674,-0.17964,-0.11313,-0.015353,-0.099269,-0.31004,-0.11438,-0.1077,-0.027734,-0.13204,-0.12983,-0.034293,-0.10837,-0.19423,-0.010788,-0.050011,-0.13378,-0.22359,-0.10409,-0.090114,-0.019292,-0.1659,-0.090591,-0.087902,-0.020231,-0.12885,-0.15604,-0.34483,-0.10507,-0.095308,0.0844,-0.19488,-0.1641,-0.15618,-0.15315,-0.01331,-0.30116,0.095512,0.18336,0.0058862,-0.070141,-0.11971,-0.1776,-0.21311,-0.0038473,-0.04647,-0.0053513,0.21595,0.074056,-0.14468,0.16171,1,0.17455,-0.13181,0.19508,0.018167,-0.03958,0.21127,0.0456,-0.032067,-0.07441,0.023839,0.08238,0.099684,0.1865,0.17139,0.082307,-0.036302,0.062532,0.34797,-0.01288,-0.24217,-0.052212,0.072037,-0.075702,-0.24796,0.0085323,-0.22319,0.14619,0.031428,0.072409,0.19079,0.12369,0.020899,0.14437,0.21416,-0.15287,-0.031466,0.22246,0.173,-0.076885,0.20994,-0.034394,-0.18136,-0.38332,-0.0028972,-0.17496,-0.0028598,-0.2933,-0.15444,-0.04024,-0.007647,-0.23025,-0.00136,0.016885,-0.002186,-0.14746,-0.038749,-0.030086,-0.29139,0.22138,-0.026765,0.00095664,0.27579,-0.053998
59,-0.31228,-0.32929,-0.23145,-0.28492,-0.32492,-0.2923,-0.2858,-0.21278,-0.20949,-0.24071,-0.27328,-0.20237,-0.23951,-0.22172,-0.24405,-0.15139,-0.27351,-0.32425,-0.19027,-0.20893,-0.30465,-0.26512,-0.36172,-0.21888,-0.033453,-0.2549,-0.13848,-0.093712,-0.45047,-0.29478,-0.10305,-0.030891,0.16756,-0.11023,-0.43073,-0.25177,-0.38527,-0.2487,-0.17239,-0.3816,-0.12786,-0.17394,-0.085835,-0.18281,-0.014584,-0.00044034,-0.16528,0.029834,-0.18866,-0.093155,-0.25526,-0.025773,-0.014961,-0.37353,0.32939,0.09793,-0.016981,-0.061887,0.17455,1,-0.2606,0.14072,0.14987,0.025955,0.17034,0.14374,-0.036245,0.15326,0.30833,0.050416,0.1842,0.001741,0.1519,0.027763,0.18347,0.20643,0.18158,0.012553,0.0071921,0.24746,-0.036388,0.077345,-0.015325,-0.13223,0.30552,-0.079456,0.14716,-0.080331,0.06016,-0.099647,-0.040207,0.25279,0.21052,-0.19131,-0.047427,-0.10034,0.016602,0.089772,0.012539,0.059603,0.077298,0.0061925,0.072047,0.060569,-0.1746,-0.11134,-0.079582,0.26775,0.044787,0.23616,0.03856,0.16878,0.10666,-0.36981,0.095783,-0.097748,-0.031666,-0.064463,-0.002527,0.14294,0.034152,0.087703
60,0.19679,0.11161,0.16125,0.18511,0.038412,0.10971,0.23423,0.070169,0.12963,0.12384,0.15668,0.10947,0.21376,0.12483,0.23317,0.14595,0.16202,0.20589,0.00058849,0.03033,0.18701,0.22156,0.17442,0.035136,-0.054927,-0.12971,0.21614,0.082314,0.023456,0.077547,0.26562,0.019348,-0.085923,0.17477,0.25232,0.29677,0.18966,0.14961,0.025309,0.19229,0.051949,-0.0038934,-0.031175,-0.10346,-0.24734,-0.15775,-0.22851,-0.16716,0.055755,0.23346,-0.052935,-0.013915,-0.03,-0.012613,0.037757,-0.13596,0.034684,-0.087938,-0.13181,-0.2606,1,-0.3629,-0.27559,-0.046051,0.25578,0.017847,-0.12245,-0.28214,-0.2032,-0.02458,-0.23033,0.091412,-0.028209,0.017613,-0.1036,0.12796,-0.015476,-0.21984,-0.16195,-0.17337,0.011457,-0.042508,-0.011637,0.19007,0.087531,0.08881,-0.10978,0.23889,-0.23591,0.03956,0.1208,-0.057598,-0.27984,-0.00077096,0.088743,-0.071464,0.06882,-0.095717,0.10251,-0.17373,-0.027024,0.18741,-0.17336,-0.023659,0.28429,-0.02563,0.13639,-0.02505,0.16917,-0.15271,-0.012789,0.018744,0.16514,0.14115,-0.026851,-0.011673,0.11191,-0.15698,-0.078544,-0.13954,0.29392,0.0024028
