,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
46,-0.038591,-0.078979,-0.12173,-0.057696,-0.26245,-0.027481,-0.0027309,-0.081441,-0.072769,-0.20251,0.019405,0.05434,0.10415,-0.20532,-0.0030875,0.23133,-0.015054,-0.095347,-0.2597,-0.18422,0.13321,-0.085237,-0.059518,-0.33379,-0.099688,-0.024453,0.027614,-0.014206,0.19668,0.075748,-0.28775,-0.32377,-0.15736,-0.013067,0.19594,-0.045855,-0.26965,0.087456,-0.12944,0.26678,-0.01994,0.15444,0.18253,-0.021052,0.096837,0.30481,1,0.016899,-0.026877,0.27541,0.037379,-0.046543,0.21484,0.08172,0.053116,-0.0638,0.18218,0.28378,0.36435,-0.01199,0.044154,-0.088342,0.033346,0.21435,-0.063832,0.0075586,0.19203,0.13744,-0.035203,0.12321,0.076463,-0.11228,-0.01433,-0.10144,-0.12341,0.05074,-0.14802,0.22856,0.038975,0.006673,-0.34161,-0.023893,0.14375,-0.18775,0.12143,-0.10357,-0.23438,-0.0995,-0.019005,-0.22599,-0.16199,0.065403,-0.068677,-0.2066,-0.14376,0.077138
47,-0.29585,-0.20108,-0.16414,-0.26717,-0.18116,-0.059744,-0.13456,-0.015645,-0.083292,0.030688,-0.26093,-0.22299,-0.032972,-0.12001,-0.14803,-0.015824,0.012442,0.053301,0.03019,0.19566,0.080421,-0.21192,0.047347,0.23677,-0.029862,0.30236,-0.044369,-0.19528,0.19494,0.37625,0.12809,0.19529,0.17589,-0.032981,-0.083188,-0.01323,0.10291,-0.082371,0.19793,0.082074,0.066835,0.13188,0.16102,-0.098688,0.23189,-0.0543,0.016899,1,-0.27902,0.015962,-0.16796,-0.13585,-0.16472,0.22549,0.14846,0.31774,0.32339,0.049772,0.21677,0.023015,0.0016141,-0.010517,0.04516,0.12125,-0.0093367,-0.20053,0.0036957,0.19046,-0.11207,-0.26216,0.12785,0.016243,0.27254,0.090403,0.11916,-0.06166,0.056655,0.0025968,-0.0082895,0.044212,-0.0035662,-0.30876,0.24797,0.17553,0.28884,0.058434,-0.0085683,0.055324,0.11893,-0.22389,-0.050552,0.015428,0.015463,-0.22928,0.16422,-0.16521
48,-0.043437,-0.31017,-0.18144,-0.047455,-0.10172,-0.18515,-0.24922,-0.30614,-0.16578,-0.18921,-0.057842,-0.30107,-0.21435,-0.032339,-0.17269,-0.14285,0.16668,-0.13843,0.009891,-0.080448,-0.03987,-0.042224,0.10505,0.01846,0.20317,0.092236,-0.082476,0.12675,-0.047847,0.17742,0.034234,0.12609,-0.025839,-0.1831,-0.069019,0.22616,0.13829,0.10679,-0.04264,-0.00094269,0.061042,0.007571,0.12532,0.103,-0.0035448,0.20236,-0.026877,-0.27902,1,0.064283,0.28831,-0.13828,0.043375,-0.20067,0.071575,0.10448,0.062203,-0.40608,0.37566,0.098753,0.15479,0.3051,-0.099796,-0.068061,-0.095885,0.10627,0.10513,-0.030674,0.047821,-0.15966,-0.029624,0.29396,-0.077523,0.16475,-0.10855,0.0040926,0.032536,0.090487,0.20539,-0.056064,0.043193,-0.063711,-0.10565,-0.061412,-0.048526,-0.061115,0.16186,0.026861,0.18785,0.31476,-0.27217,-0.035363,-0.051256,0.17863,-0.2508,0.039721
49,-0.014978,0.021749,-0.06683,-0.091057,-0.11985,-0.064527,0.1631,-0.18229,-0.080797,-0.1147,-0.087816,0.13939,-0.072871,-0.025922,0.046776,-0.068356,-0.092142,-0.23861,-0.011886,0.077902,0.22027,-0.11542,-0.079083,0.0052004,0.42392,0.14581,-0.035183,-0.080481,-0.015042,0.042148,-0.031885,0.036416,0.24386,-0.10383,-0.033819,0.083666,0.21354,0.00030127,0.0042612,0.31561,0.21117,0.28167,0.071323,0.13188,0.17851,0.27723,0.27541,0.015962,0.064283,1,-0.087566,-0.1361,-0.13375,0.14819,-0.098866,-0.027903,0.030553,0.1552,0.15434,0.15895,0.022392,0.014217,0.22109,0.054238,0.1947,0.2778,0.15195,-0.050952,-0.080258,0.095818,-0.073752,0.078728,-0.040863,0.15148,-0.08641,0.10609,-0.13204,-0.20928,0.072924,0.055447,0.066987,-0.03123,0.072596,0.022158,0.062694,-0.1994,0.054546,-0.085461,0.10587,-0.21104,0.064722,-0.0084237,-0.18461,-0.15938,-0.036094,0.2073
50,-0.025839,-0.18999,-0.078822,-0.041408,-0.24634,-0.13139,0.0041967,-0.20181,0.14859,-0.1392,0.04792,-0.15255,-0.21558,-0.18432,-0.091291,-0.18823,0.16406,-0.00013344,0.024934,0.018589,0.15057,0.069285,-0.18206,-0.11569,-0.060549,-0.023082,0.1139,0.1956,-0.23291,0.26609,-0.21622,0.086897,0.043601,-0.27711,0.19356,0.13138,-0.064199,0.20222,0.12321,-0.017362,0.040274,0.25521,0.15862,0.33315,0.022446,0.10641,0.037379,-0.16796,0.28831,-0.087566,1,0.35671,-0.0045716,-0.17885,0.16217,-0.061826,-0.041589,-0.25246,0.18355,-0.058746,-0.11779,0.054064,-0.20312,-0.0947,0.0071765,-0.17176,-0.31513,0.12059,0.10011,-0.02746,-0.34546,0.2441,-0.086127,-0.28702,0.1788,-0.11012,-0.16778,-0.16242,0.22687,-0.10011,0.055454,-0.053784,0.033781,0.14352,-0.076582,-0.0058761,-0.22944,-0.21826,0.11645,0.20201,-0.24402,0.31889,-0.24596,0.058498,-0.098198,0.020418
51,-0.013131,0.069225,-0.035779,-0.0055411,-0.1472,-0.16088,0.0058814,-0.027033,-0.01152,0.077686,0.035226,-0.048757,-0.11074,-0.11797,0.10332,-0.027592,0.072785,-0.020318,0.11456,0.031571,0.14441,0.022404,-0.038253,0.048149,-0.11845,0.057558,0.23121,0.12523,-0.076155,-0.05478,-0.033606,0.011729,0.046655,-0.09002,0.17692,0.14759,9.5215e-05,0.020157,0.13692,0.22428,0.15763,0.45749,0.053318,0.2386,-0.029951,0.020087,-0.046543,-0.13585,-0.13828,-0.1361,0.35671,1,0.052452,-0.14207,0.25821,-0.16725,0.02181,0.042148,-0.1533,0.076975,0.14069,-0.30331,-0.22599,0.075893,0.15839,-0.2505,-0.26756,0.090649,-0.091959,0.27719,-0.22087,0.042129,-0.2113,-0.2821,-0.052063,-0.017111,-0.10121,-0.086785,-0.090691,0.019729,0.119,-0.054177,-0.22707,0.090472,-0.097468,0.17672,-0.0068379,-0.23095,-0.1236,-0.095204,0.045082,0.19009,0.2198,-0.22566,0.048484,0.015495
52,-0.23834,-0.38306,-0.13921,-0.20584,-0.17697,-0.2171,-0.29016,-0.31256,-0.18108,-0.18249,-0.1367,-0.2028,-0.067029,-0.11522,0.17166,-0.023404,-0.087847,-0.20817,0.0056258,-0.04484,-0.29413,0.097809,0.3203,-0.015068,-0.015226,0.10407,0.17541,-0.047672,0.20024,-0.12833,-0.1004,0.15338,-0.15122,0.08449,0.15694,-0.14637,0.035124,0.33628,-0.12883,0.084352,0.26884,-0.075106,-0.017705,-0.070945,0.032988,0.31039,0.21484,-0.16472,0.043375,-0.13375,-0.0045716,0.052452,1,0.14052,0.15799,0.13363,0.088011,0.030281,0.094274,0.20703,0.05552,0.17618,0.019156,0.21466,-0.15181,-0.090784,-0.0097034,0.42311,0.23392,-0.11158,0.047979,-0.11339,-0.24675,0.028452,0.012769,-0.008237,-0.061733,0.065635,0.054455,-0.0033494,-0.045139,-0.051037,0.033705,0.076978,0.18503,-0.10127,-0.20636,-0.024279,-0.22494,0.2238,-0.17527,0.11651,0.27615,-0.039295,-0.19828,-0.1526
53,-0.03842,0.13487,0.0094285,-0.019362,0.063605,0.038304,-0.0044201,0.19354,-0.00016972,0.081192,0.050496,-0.064,0.08804,0.12057,0.18226,0.14529,-0.1207,0.071008,0.00041476,0.16312,-0.050814,-0.031669,0.0039267,0.0069178,0.10318,0.22302,-0.1558,-0.27248,0.19502,0.053908,-0.0076947,0.3668,0.14029,-0.13625,0.02778,-0.18786,0.20805,-0.033687,0.28425,-0.10685,0.13802,0.03691,0.1244,-0.18736,-0.12129,0.083869,0.08172,0.22549,-0.20067,0.14819,-0.17885,-0.14207,0.14052,1,-0.079446,0.10988,-0.16849,0.15757,0.065489,0.12058,-0.11105,-0.29244,0.09837,0.1125,0.22727,-0.25713,0.0569,0.21887,0.02977,-0.061547,-0.18392,-0.10971,0.088006,-0.14415,-0.047191,-0.08871,-0.058246,-0.037952,0.078406,0.093236,0.14547,0.19132,0.15276,-0.010942,0.18999,-0.23828,0.080403,0.028897,0.27351,-0.26556,0.2584,0.19383,-0.23517,-0.083289,-0.14657,-0.16294
54,-0.2653,-0.27584,-0.16411,-0.2588,-0.20072,-0.19567,-0.16335,-0.1324,-0.12436,-0.12806,0.036211,-0.13226,-0.26261,-0.31236,-0.14313,-0.082319,-0.23981,-0.20689,-0.11248,0.055949,-0.039709,-0.072908,0.031591,0.095509,-0.25747,-0.057685,-0.10122,-0.24915,0.075783,-0.0048543,0.045123,0.077029,0.00076837,0.015389,0.13628,-0.027218,0.040156,0.13072,-0.00051665,0.14843,-0.12306,0.20663,0.044097,-0.033339,0.08031,0.15015,0.053116,0.14846,0.071575,-0.098866,0.16217,0.25821,0.15799,-0.079446,1,0.066023,0.26153,0.17337,0.015521,0.16171,-0.072466,-0.019294,-0.32383,0.050942,-0.2297,-0.25741,-0.09386,0.1382,0.25933,-0.11256,-0.034436,0.14015,-0.20469,0.045582,-0.255,-0.14282,0.0066294,-0.08051,-0.30413,-0.0014986,-0.10707,-0.16885,-0.080831,0.14632,-0.0013598,-0.018499,-0.059411,-0.0044956,-0.021153,0.11324,-0.24579,0.19657,0.066272,-0.066958,0.1913,-0.0018649
55,0.042997,-0.002167,0.060638,0.13496,0.12857,0.067352,0.053185,0.14504,0.067303,0.033,0.02085,0.21742,0.25374,0.14825,0.0014283,-0.029197,-0.13335,0.11631,0.30216,0.014421,-0.044212,-0.20874,0.053978,0.25095,-0.13434,0.19684,-0.025837,0.081923,0.26382,0.042038,-0.23376,0.1102,-0.099557,-0.087676,0.1697,-0.25242,0.036191,-0.19469,-0.20548,-0.13002,0.039522,-0.017822,0.27885,-0.10725,-0.0095427,-0.013142,-0.0638,0.31774,0.10448,-0.027903,-0.061826,-0.16725,0.13363,0.10988,0.066023,1,0.12901,0.091605,0.07098,0.29412,-0.09836,0.13913,0.312,-0.0047604,0.020309,-0.11441,0.025901,0.096155,0.31779,-0.020672,-0.12687,-0.17083,0.19149,-0.093322,0.018142,0.24266,0.13653,0.021039,0.094704,-0.13689,-0.08891,-0.21775,-0.095224,0.26327,-0.1151,0.069301,0.045506,0.38858,0.13164,0.22066,-0.0099725,-0.020561,0.11929,-0.029432,-0.16019,0.040055
56,-0.14557,-0.066843,0.058901,-0.0020572,-0.084611,0.13517,-0.019519,-0.099074,-0.023249,0.065488,-0.093095,-0.037952,-0.085565,-0.093011,-0.11466,0.034596,0.0058765,-0.06945,0.014395,-0.27369,0.023241,-0.1049,-0.074346,0.045387,0.030779,0.12192,0.18164,0.063541,-0.087069,0.1544,-0.074797,0.084706,0.027009,-0.15119,-0.034093,-0.20616,-0.13645,0.085786,0.041113,0.034327,-0.012858,-0.020427,-0.0050601,0.038168,0.13986,0.021591,0.18218,0.32339,0.062203,0.030553,-0.041589,0.02181,0.088011,-0.16849,0.26153,0.12901,1,0.13583,0.1799,0.0049039,0.035236,0.10888,0.32899,-0.13582,0.13786,0.14915,0.12337,0.25912,0.044543,-0.34644,0.14818,-0.045489,0.098464,-0.00068399,-0.14476,0.14132,0.03633,0.15509,0.016048,-0.20777,-0.1524,-0.33106,-0.020021,0.20482,0.14183,0.26784,0.15791,0.068955,0.06573,0.13894,-0.14158,-0.074111,0.13668,0.078468,-0.1599,0.12506
57,0.017971,0.24917,0.04854,0.017663,0.090158,0.095724,0.19982,0.27372,0.22431,-0.0042201,0.087811,0.37673,0.09522,0.049694,0.11691,0.12674,-0.12168,-0.018118,0.0085116,-0.029699,0.36998,-0.070559,-0.15062,-0.2541,-0.08417,-0.17461,-0.059542,-0.1116,0.22065,-0.25154,-0.1174,-0.18221,0.065097,-0.20709,0.10471,-0.08705,-0.047867,-0.12679,-0.14565,-0.079972,-0.15662,0.16117,-0.17492,-0.067781,0.064331,-0.02204,0.28378,0.049772,-0.40608,0.1552,-0.25246,0.042148,0.030281,0.15757,0.17337,0.091605,0.13583,1,-0.14268,0.054078,-0.0034946,-0.14829,-0.14327,0.13276,-0.10654,0.043284,0.25433,0.024131,0.12833,0.079775,-0.18388,0.036573,0.065315,-0.3176,0.045749,0.25926,0.031204,-0.13956,-0.032048,0.053426,-0.10918,0.21698,-0.02116,0.094408,-0.1026,0.18877,0.027148,0.053539,0.14457,-0.085397,0.08524,-0.04385,-0.15893,-0.00025978,-0.18036,0.093463
58,-0.32774,-0.40248,-0.34557,-0.35479,-0.30256,-0.18527,-0.42229,-0.45381,-0.23152,-0.1736,-0.09351,-0.35253,-0.13779,-0.25317,0.023156,-0.051663,0.012179,0.061159,-0.11156,0.12731,-0.07,-0.30815,0.085349,0.029908,0.041752,0.41185,0.00092576,0.053571,0.11339,0.11807,-0.068984,-0.21135,0.016534,0.071799,0.12198,0.16288,0.11926,0.17044,0.015774,0.17658,0.32315,0.093598,0.11082,0.037072,0.35705,0.3877,0.36435,0.21677,0.37566,0.15434,0.18355,-0.1533,0.094274,0.065489,0.015521,0.07098,0.1799,-0.14268,1,0.012542,0.032215,0.13506,-0.091216,0.11094,0.063409,-0.047252,0.36418,-0.047061,-0.16283,0.093717,0.15338,0.094621,-0.086152,0.023823,0.012481,0.154,-0.056452,0.15425,0.17514,0.012097,0.12634,-0.39006,0.23765,0.06507,0.083717,-0.071695,0.023211,-0.039191,0.32053,-0.10325,-0.40702,0.12861,0.0093826,-0.11083,-0.17066,-0.11117
59,-0.20913,-0.15837,-0.35268,-0.22426,-0.06601,-0.2718,-0.20827,-0.12303,-0.26402,-0.22929,-0.068423,-0.14584,-0.0084549,-0.030092,-0.16755,-0.016483,-0.36351,-0.24031,0.097196,0.13824,0.021793,-0.21875,-0.072719,0.35457,-0.026441,0.17173,-0.1428,-0.01892,0.14045,-0.1764,-0.16157,0.076215,0.32032,-0.030569,0.073055,0.13593,0.23558,-0.19958,0.078281,0.19991,0.18325,-0.011551,0.062847,-0.060779,-0.037056,0.1792,-0.01199,0.023015,0.098753,0.15895,-0.058746,0.076975,0.20703,0.12058,0.16171,0.29412,0.0049039,0.054078,0.012542,1,0.23347,-0.07832,0.20234,-0.15271,0.042921,-0.171,-0.23762,0.029187,0.24424,0.012388,-0.18126,0.053766,0.18928,0.044114,0.14274,0.16556,-0.085913,-0.11159,-0.093045,0.10578,0.075211,-0.077833,-0.070753,-0.04262,0.14885,-0.059735,0.080092,0.052463,-0.061024,-0.16441,-0.19759,0.19581,0.026252,-0.1505,-0.014945,-0.17563
60,-0.046533,-0.025183,-0.13026,-0.21799,-0.099968,-0.060049,-0.1974,-0.22046,-0.1164,-0.24559,-0.22967,-0.17726,-0.045439,-0.011625,-0.10943,0.037529,-0.10896,-0.31169,0.0059571,0.12683,0.14986,-0.18601,0.18556,0.10624,0.11708,-0.026921,-0.18845,-0.11126,0.22657,-0.23233,0.15539,0.073411,0.24898,0.23103,0.15217,0.3891,-0.21552,-0.044989,0.091717,0.2631,0.14769,-0.004782,-0.10447,0.085711,0.064632,-0.041154,0.044154,0.0016141,0.15479,0.022392,-0.11779,0.14069,0.05552,-0.11105,-0.072466,-0.09836,0.035236,-0.0034946,0.032215,0.23347,1,0.048475,0.01363,0.13027,0.10803,0.16026,-0.077797,0.030469,-0.17226,0.10986,0.087793,0.22205,0.14829,0.0072611,-0.096491,0.04533,-0.0062333,-0.24924,-0.17976,0.16796,-0.10489,-0.075226,0.067524,-0.40975,0.072543,-0.10785,0.0042215,-0.18562,-0.14933,0.032415,-0.10377,0.10113,-0.049332,-0.29582,-0.131,0.067139
61,0.048604,-0.21861,0.095102,0.0066556,-0.044873,0.0024846,-0.029756,-0.10002,0.019154,-0.0092917,-0.1116,-0.074892,-0.20116,0.15547,0.07116,-0.036515,0.064817,0.025912,0.085907,0.047389,0.015344,-0.064609,0.073736,0.085468,0.067378,0.080493,-0.16205,-0.13669,0.067155,0.15163,-0.04282,-0.093054,-0.12243,-0.01211,-0.038997,0.17099,-0.13843,0.43864,0.011402,0.086754,-0.01053,-0.20386,-0.02213,0.086654,-0.088838,0.27381,-0.088342,-0.010517,0.3051,0.014217,0.054064,-0.30331,0.17618,-0.29244,-0.019294,0.13913,0.10888,-0.14829,0.13506,-0.07832,0.048475,1,0.065764,0.044416,-0.088588,0.25667,-0.014832,-0.15815,0.087949,-0.058299,0.27658,0.0014139,0.0029422,0.18172,0.12684,0.10889,0.057772,-0.024881,0.10385,-0.32138,0.10079,0.069789,-0.067509,0.10125,0.23242,-0.22402,0.021825,0.060111,-0.28145,0.35413,0.019028,-0.11185,-0.018629,0.15648,0.023102,-0.12178
62,0.020395,0.13582,0.097374,0.20909,0.012597,0.1398,0.1514,0.055257,-0.17805,0.12137,-0.079025,0.16823,0.30161,0.19187,-0.12011,0.015604,-0.052467,-0.036535,-0.052422,-0.097503,-0.056097,-0.051808,-0.028636,0.033432,0.063283,0.11277,-0.062372,0.12745,-0.0149,0.0066349,-0.13041,0.043855,0.19365,0.13156,0.093098,-0.32668,-0.0096479,-0.20963,0.020295,0.025651,0.10632,-0.18205,0.13974,-0.044069,0.13635,0.018225,0.033346,0.04516,-0.099796,0.22109,-0.20312,-0.22599,0.019156,0.09837,-0.32383,0.312,0.32899,-0.14327,-0.091216,0.20234,0.01363,0.065764,1,-0.13006,0.24859,0.22231,-0.13065,0.22987,0.091099,-0.097458,0.082366,-0.20936,0.51489,0.005115,-0.065008,0.13405,-0.033474,0.15386,-0.0331,-0.0161,-0.17818,0.0037668,0.13475,-0.034195,0.042396,0.087566,0.1993,0.11219,-0.13408,-0.071227,0.15863,0.11358,-0.020906,0.096262,-0.075885,0.11569
63,0.056405,0.02097,0.12243,-0.035431,0.032837,0.18528,-0.086886,0.0074901,0.14711,0.11481,0.075662,0.13702,0.15075,0.0066336,0.44068,0.20919,-0.25312,-0.031186,-0.0036099,0.18187,-0.038287,0.2157,0.12608,-0.24281,-0.049236,0.0067873,-6.1671e-05,-0.18159,0.40093,-0.069521,0.039445,-0.15697,-0.2562,0.18077,0.11052,0.004678,-0.24737,-0.012893,-0.15535,0.073815,0.20898,0.2189,0.10694,-0.12127,-0.20645,-0.020753,0.21435,0.12125,-0.068061,0.054238,-0.0947,0.075893,0.21466,0.1125,0.050942,-0.0047604,-0.13582,0.13276,0.11094,-0.15271,0.13027,0.044416,-0.13006,1,-0.10637,-0.19725,0.054641,0.12441,0.047404,-0.0084001,0.25596,0.16507,0.082603,-0.12204,-0.049989,-0.01037,0.0089027,-0.092131,0.038466,0.079148,0.020532,0.15305,0.33142,-0.14101,0.14461,0.20648,0.029377,0.049823,0.15747,0.093662,-0.23819,0.3029,-0.0091012,-0.078815,0.088803,0.017905
64,0.2121,0.38342,0.32381,0.32587,0.26659,0.19339,0.28325,0.13758,0.19968,0.35331,0.31632,0.11,-0.024576,0.3141,0.096149,0.077819,-0.023429,0.14745,0.24931,-0.015585,0.0056273,-0.20285,-0.26318,0.050798,0.11585,0.023549,-0.052765,0.036902,-0.31461,-0.10473,0.038809,0.026075,0.046337,-0.064791,-0.089305,0.015655,-0.037189,0.1527,-0.063425,-0.21778,0.021417,0.10444,-0.051638,0.07205,-0.07615,-0.2774,-0.063832,-0.0093367,-0.095885,0.1947,0.0071765,0.15839,-0.15181,0.22727,-0.2297,0.020309,0.13786,-0.10654,0.063409,0.042921,0.10803,-0.088588,0.24859,-0.10637,1,0.091878,0.0096129,-0.10079,0.0015305,0.18275,-0.18367,-0.19473,0.0099774,-0.12751,-0.088191,0.29757,-0.088933,-0.13454,0.22385,-0.24714,0.24737,-0.10565,-0.10193,-0.090738,-0.024751,-0.1445,0.10698,0.30841,0.23447,-0.27623,0.37578,0.20285,0.085619,-0.28644,0.051078,0.0045927
65,0.23957,0.20281,0.20854,0.16684,0.085289,0.16405,0.21282,0.069588,0.19891,0.11722,0.016124,0.26023,0.11199,0.11915,0.051792,0.14541,0.26168,0.10528,-0.21864,-0.082331,0.11102,-0.084118,-0.071475,-0.048354,0.16447,-0.13499,-0.10648,0.090337,-0.077131,0.022762,0.079177,-0.11382,-0.151,0.16568,0.090287,-0.048743,-0.16234,0.05646,-0.093744,-0.15989,0.11259,0.041874,-0.17562,0.1362,0.073422,-0.18337,0.0075586,-0.20053,0.10627,0.2778,-0.17176,-0.2505,-0.090784,-0.25713,-0.25741,-0.11441,0.14915,0.043284,-0.047252,-0.171,0.16026,0.25667,0.22231,-0.19725,0.091878,1,0.30925,-0.19095,-0.19211,0.0063441,0.044356,-0.15822,0.033823,0.069104,-0.23239,0.117,0.0033054,0.15842,0.1829,0.11105,-0.24967,0.048771,-0.12804,-0.1132,-0.34761,0.13284,0.2043,0.04364,-0.18626,0.027959,0.19957,-0.25487,-0.027505,0.08197,-0.10135,0.10752
66,-0.13309,-0.081199,-0.024074,-0.015502,0.033525,-0.066204,-0.16587,-0.12014,-0.034976,-0.048444,-0.14515,0.017253,-0.24224,-0.064385,0.22288,0.14761,-0.063345,0.053333,-0.11367,-0.031174,-0.14911,-0.13673,0.041911,-0.084359,0.16275,0.24317,-0.062704,0.03185,0.22399,-0.047917,0.0067061,-0.22109,-0.083919,-0.1016,0.078359,-0.13,-0.034558,0.038102,-0.15354,-0.25945,0.044584,0.03172,-0.063005,-0.15437,0.14286,0.10908,0.19203,0.0036957,0.10513,0.15195,-0.31513,-0.26756,-0.0097034,0.0569,-0.09386,0.025901,0.12337,0.25433,0.36418,-0.23762,-0.077797,-0.014832,-0.13065,0.054641,0.0096129,0.30925,1,-0.1143,-0.29814,0.13361,0.092042,0.031981,-0.15289,0.083928,-0.14756,-0.083993,0.050466,0.1981,0.077769,0.15388,-0.1553,-0.017381,-0.24274,0.052797,-0.21903,-0.020885,0.17397,0.35244,0.23779,0.13749,-0.020924,-0.25494,0.0045006,0.057773,-0.26879,0.098966
67,-0.15418,-0.20518,-0.0056501,-0.12127,-0.1263,-0.020908,-0.063748,-0.14582,-0.15489,-0.19305,-0.26983,-0.12005,0.10254,-0.19149,-0.1655,-0.066303,0.15597,-0.38211,0.096894,-0.14602,0.018139,0.16765,0.1995,-0.25444,0.12689,0.1802,0.07721,0.080089,0.017168,0.22115,-0.16104,0.29474,-0.029326,-0.10002,0.053082,-0.13986,0.089581,-0.10775,-0.13189,-0.090476,-0.069711,-0.00043859,-0.025245,-0.13271,0.053251,0.10118,0.13744,0.19046,-0.030674,-0.050952,0.12059,0.090649,0.42311,0.21887,0.1382,0.096155,0.25912,0.024131,-0.047061,0.029187,0.030469,-0.15815,0.22987,0.12441,-0.10079,-0.19095,-0.1143,1,0.33225,-0.3835,0.018794,0.012639,0.13964,-0.055979,0.07324,-0.21815,0.17802,0.027468,0.033518,0.1613,-0.14647,-0.14667,0.2402,0.026562,0.36359,0.025788,-0.073891,0.028185,-0.14863,0.15153,-0.00028696,0.24669,0.095903,-0.023592,-0.10004,-0.053369
68,-0.0080269,0.082387,0.15241,0.028502,0.15513,0.14217,0.13557,0.13813,0.14273,-0.20031,0.079266,0.15783,0.19119,0.00013713,0.063149,0.053557,-0.19452,-0.10093,0.14105,-0.23122,0.062248,0.042265,0.14623,-0.2263,0.0062606,-0.087304,-0.026405,0.083671,-0.14531,-0.20033,-0.39717,0.085278,-0.33455,0.066356,-0.22301,-0.13978,-0.12566,-0.12332,-0.2714,-0.20291,-0.15744,-0.058849,-0.034799,-0.041381,-0.16155,-0.070479,-0.035203,-0.11207,0.047821,-0.080258,0.10011,-0.091959,0.23392,0.02977,0.25933,0.31779,0.044543,0.12833,-0.16283,0.24424,-0.17226,0.087949,0.091099,0.047404,0.0015305,-0.19211,-0.29814,0.33225,1,-0.13267,-0.077028,0.0089237,0.085771,-0.0032147,0.029616,0.11668,0.21151,-0.1479,0.18457,-0.0072691,0.077244,0.065017,0.053817,-0.028341,0.013004,0.10056,-0.22368,0.14064,-0.065974,0.017037,-0.066318,0.15441,0.10609,0.080666,0.097604,-0.10925
69,0.068854,0.10576,-0.071343,0.055986,-0.0089239,-0.0021436,0.047441,-0.0051955,-0.070625,0.030141,0.072219,0.16195,0.056937,-0.071871,0.24163,0.10474,-0.032027,0.025703,0.034764,0.12046,0.10036,-0.18377,0.1181,0.20645,-0.11327,0.14669,0.037089,-0.10328,0.16441,-0.15474,-0.072538,-0.36795,0.060788,0.1718,0.14329,0.19905,-0.07738,0.07181,-0.20318,0.12668,0.065971,0.13242,0.11009,0.14106,0.1081,-0.040165,0.12321,-0.26216,-0.15966,0.095818,-0.02746,0.27719,-0.11158,-0.061547,-0.11256,-0.020672,-0.34644,0.079775,0.093717,0.012388,0.10986,-0.058299,-0.097458,-0.0084001,0.18275,0.0063441,0.13361,-0.3835,-0.13267,1,-0.023385,-0.074152,-0.22212,-0.18263,-0.13496,0.018786,-0.048762,0.10868,0.13435,-0.015331,0.0036523,0.022054,-0.28068,0.048475,-0.20359,-0.030793,0.0053442,-0.043637,-0.016224,-0.14724,0.10026,-0.10792,0.10208,-0.13978,0.18045,-0.043058
70,-0.011998,-0.03828,0.091085,-0.031827,0.072114,0.20693,-0.14815,-0.0026085,-0.086126,0.070221,-0.20714,0.043176,0.11099,-0.10267,0.151,0.24597,-0.067303,0.025353,-0.14168,0.25392,-0.10823,0.035359,0.22239,0.22023,0.27428,0.15482,-0.06065,-0.053324,0.14711,0.14629,0.18297,-0.28592,-0.066451,0.3129,-0.20364,-0.021314,-0.089187,-0.023573,-0.11216,0.13643,-0.14037,-0.26967,-0.17085,0.027646,-0.12043,0.076084,0.076463,0.12785,-0.029624,-0.073752,-0.34546,-0.22087,0.047979,-0.18392,-0.034436,-0.12687,0.14818,-0.18388,0.15338,-0.18126,0.087793,0.27658,0.082366,0.25596,-0.18367,0.044356,0.092042,0.018794,-0.077028,-0.023385,1,0.047875,0.0055154,0.23493,-0.21198,0.015944,-0.092406,0.14965,-0.25967,-0.074177,0.016202,-0.11641,0.17506,-0.16975,0.19861,-0.094915,-0.11121,0.05783,-0.20036,0.22204,-0.24822,-0.15197,0.16663,0.043923,0.21563,0.16538
71,-0.21272,-0.17763,-0.229,-0.075443,-0.071248,-0.10551,-0.12207,-0.12086,-0.066079,-0.17036,-0.19861,-0.25882,-0.24457,-0.14234,-0.070137,0.041844,0.11787,-0.064764,0.028249,0.25172,0.3216,-0.05277,0.12611,0.094215,0.27805,0.052313,0.12907,-0.080222,0.10309,0.024023,0.35624,0.19198,0.32909,-0.15229,-0.20806,0.29853,0.041564,-0.039439,-0.020991,-0.01114,-0.073263,0.07413,0.12869,0.19459,0.075426,0.077604,-0.11228,0.016243,0.29396,0.078728,0.2441,0.042129,-0.11339,-0.10971,0.14015,-0.17083,-0.045489,0.036573,0.094621,0.053766,0.22205,0.0014139,-0.20936,0.16507,-0.19473,-0.15822,0.031981,0.012639,0.0089237,-0.074152,0.047875,1,0.10361,0.094683,0.15124,-0.37618,-0.38179,-0.29212,0.0037079,0.24099,0.21768,0.1786,0.13327,-0.092112,-0.12092,-0.022209,-0.044352,-0.059352,0.19227,0.20599,-0.26411,0.0096958,-0.18894,0.052759,0.023106,-0.068025
