,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
41,0.25034,0.29861,0.26969,0.19753,0.32331,0.34458,0.31878,0.25596,0.47349,0.30215,0.3348,0.39724,0.3329,0.18628,0.26836,0.23151,0.26383,0.24063,0.22526,0.15828,0.16067,0.32726,0.28061,0.25116,0.25238,0.37232,0.14012,0.23165,0.34883,0.2986,0.29353,0.037143,0.2257,0.24782,0.22872,0.082557,0.11282,0.086615,0.046372,0.15762,0.22208,1,0.22862,-0.1167,0.1083,0.12672,-0.031074,-0.13082,0.027197,0.17178,0.060482,0.045144,-0.096775,0.019373,0.068795,-0.11221,-0.29676,-0.0094465,-0.17608,0.12638,0.24702,-0.2441,-0.034993,0.047137,-0.19481,0.049831,-0.034029,-0.172,-0.042295,-0.07489,0.050995,-0.12481,0.1107,-0.15097,0.046578,0.18945,0.056401,-0.17117,0.19953,0.025128,0.053787,0.080476,-0.053606,0.2261,0.003431,-0.27591,-0.26921,-0.1647,0.30288,-0.068127,0.20459,-0.25331,0.27285,0.080201,0.37332,-0.17629,-0.12899,-0.16036,-0.16668,-0.12611,-0.075751,-0.080454,-0.10299,-0.125,-0.34448,-0.035642,-0.011581,-0.18062,-0.17427,0.096465,-0.32122,0.26764,0.18847,-0.17792,0.10755,0.097308,0.20173,-0.042543,-0.22644,-0.11825,0.09966
42,0.43485,0.52885,0.42234,0.40581,0.38235,0.39922,0.48793,0.45461,0.5349,0.396,0.39775,0.42809,0.46486,0.441,0.34076,0.36018,0.37133,0.32965,0.43922,0.329,0.33499,0.43071,0.2614,0.33916,0.35924,0.38099,0.40873,0.42768,0.35721,0.35664,0.23499,0.36983,0.34595,0.14676,0.18169,0.5497,-0.062058,0.26954,0.2222,0.23582,0.17757,0.22862,1,0.082645,0.00053116,0.19518,0.13967,-0.17313,0.052345,0.029032,0.35343,-0.026728,-0.017885,0.16749,-0.082709,-0.085942,-0.28715,-0.061513,-0.32711,0.20753,0.18192,-0.046059,-0.099605,-0.015276,0.091671,0.0040647,-0.17153,-0.15473,-0.005021,0.045538,0.10291,-0.27579,-0.068257,-0.067122,-0.086796,0.2673,0.01565,-0.094476,0.11385,-0.20365,-0.037875,0.038764,0.15089,0.056658,0.15942,-0.03428,-0.366,-0.20493,0.23064,-0.082188,-0.11537,-0.3594,0.28966,0.031539,0.2648,0.057031,0.31198,-0.070763,0.11303,-0.25998,-0.011877,-0.13128,-0.21425,-0.3123,0.055466,0.079153,-0.080584,0.089635,0.13055,0.19143,0.08304,0.34876,-0.05856,0.046178,-0.0064731,-0.034279,0.072171,-0.20858,-0.11213,-0.11107,-0.18634
43,0.097509,0.16025,0.22398,0.15727,0.18895,0.14196,0.16426,-0.025514,0.15864,0.079079,0.12319,0.061511,0.056454,0.13241,0.14227,0.15959,-0.031581,0.15791,0.11992,0.26032,0.030118,0.17603,0.02383,0.079416,0.058196,-0.013857,0.14204,0.19303,0.010164,0.10967,0.16315,0.19301,0.043215,0.025171,-0.14154,0.32455,0.13091,0.10777,-0.016624,0.21477,-0.13071,-0.1167,0.082645,1,0.11613,0.096362,-0.20183,0.03518,-0.15693,0.037884,0.23923,-0.044317,0.22176,-0.080336,-0.14784,-0.063656,0.004634,0.099793,-0.0021459,0.029621,0.10319,0.30844,-0.24921,-0.34763,-0.27204,0.16208,0.072431,0.2538,0.082381,-0.042105,-0.14747,-0.0048788,-0.14522,-0.079705,0.065136,0.31886,0.21435,-0.19168,-0.11428,0.25553,-0.2514,0.039502,-0.015715,-0.24651,-0.17914,-0.061894,-0.23004,-0.29736,-0.097829,0.32428,-0.19409,0.15368,-0.27704,0.13347,-0.035511,0.085439,0.18385,0.24391,0.014324,-0.19932,0.17261,-0.13457,-0.20538,-0.16041,-0.00081974,0.11172,0.34723,0.25759,-0.034824,0.20531,0.0078279,0.042375,-0.16139,0.044854,0.17135,0.010244,-0.28864,0.16754,0.090909,0.1076,0.1925
44,0.28087,0.2593,0.22977,0.29639,0.27673,0.38519,0.23548,0.28067,0.26533,0.25706,0.21363,0.25625,0.18995,0.23057,0.2106,0.32805,0.2229,0.24436,0.18184,0.168,0.41492,0.21167,0.17275,0.34028,0.21996,0.13545,0.17559,0.088799,0.016102,0.19229,0.14023,0.27914,0.23236,0.17518,0.21815,0.1362,-0.0090114,0.12142,0.10917,0.1433,0.29687,0.1083,0.00053116,0.11613,1,0.014537,-0.061185,0.15901,-0.042437,0.22201,0.045676,-0.022827,-0.15246,0.069641,0.1034,-0.10356,0.19162,-0.31303,-0.23335,0.054648,0.07637,-0.091213,-0.048061,-0.14354,-0.020636,0.041114,0.19049,0.087065,-0.056751,0.028412,-0.022407,-0.047939,-0.19756,0.095148,-0.17783,0.05482,0.023509,0.024886,-0.17695,0.15266,-0.14839,-0.30443,-0.07895,0.10377,-0.20896,-0.19841,-0.16444,0.010466,-0.25537,-0.045685,0.19957,0.04748,-0.02533,-0.15951,-0.19346,0.071344,-0.19231,0.097687,0.25433,-0.2874,0.040475,-0.28495,0.10423,0.11207,-0.11237,0.24445,-0.030636,0.0012265,0.12261,0.31757,-0.029309,0.10161,0.32739,0.047644,0.27629,0.089483,0.054252,0.24045,0.1304,-0.22086,0.11015
45,0.30962,0.46541,0.40759,0.36528,0.42562,0.36572,0.43792,0.36823,0.34388,0.50219,0.35953,0.38884,0.38233,0.28445,0.38006,0.29437,0.388,0.22951,0.40415,0.38313,0.37878,0.40538,0.39509,0.28941,0.44566,0.30131,0.27889,0.22319,0.27057,0.191,0.32993,0.050965,0.095161,0.43176,0.31091,-0.04847,0.32682,0.40254,0.23869,0.076381,0.25792,0.12672,0.19518,0.096362,0.014537,1,-0.010236,0.2765,0.32704,0.27324,0.147,0.11109,0.05152,0.27853,-0.0043982,0.061959,-0.13924,-0.0033359,0.044331,0.091805,0.18034,-0.04997,0.10645,-0.15715,-0.019059,-0.21524,-0.21442,0.09764,0.017137,0.02846,-0.026504,-0.091251,-0.025135,-0.24833,-0.084256,-0.13369,-0.2823,-0.22028,0.25629,-0.060411,0.22349,-0.063632,0.10207,-0.1228,-0.13864,-0.1471,0.064213,-0.037267,-0.0038741,-0.24502,0.093059,0.013393,-0.13159,-0.12393,0.028363,-0.10093,0.0051397,0.065335,0.0519,-0.046694,-0.15763,-0.13535,-0.18562,-0.19273,-0.10356,-0.04665,-0.03058,-0.16772,0.028319,0.17631,0.22641,0.23541,-0.009189,0.11498,0.084433,0.10576,-0.014879,0.05437,-0.11992,-0.18215,0.075442
46,0.1565,0.10618,0.065936,0.080888,0.088793,0.11565,0.23437,0.057225,0.10914,0.2182,0.11146,0.13112,0.05603,0.087938,0.1058,0.23499,0.17092,0.16801,-0.011183,-0.12316,0.024226,0.15843,0.0642,0.29597,0.1872,0.050944,0.29564,0.18634,0.094687,0.24802,0.24816,0.11481,0.072167,0.014157,0.089101,0.24497,-0.12291,-0.1596,0.06516,-0.15335,0.36551,-0.031074,0.13967,-0.20183,-0.061185,-0.010236,1,-0.042914,-0.19714,-0.25292,0.040507,-0.082214,-0.20879,-0.019831,0.18963,-0.14481,0.010766,0.16363,-0.13519,-0.18042,-0.088171,-0.067008,0.06828,0.12646,0.23335,0.14859,-0.16567,0.092412,-0.16098,-0.042907,0.0034379,0.08784,0.072888,-0.10901,0.091273,0.0045554,0.090835,-0.19435,-0.023263,0.0070249,0.16473,0.10317,0.056007,-0.035105,0.31982,-0.21786,-0.091508,0.234,-0.20363,0.057014,-0.13618,0.2107,-0.16924,-0.33177,-0.074565,-0.022113,0.10952,0.20598,0.15118,0.078157,0.086128,-0.17724,0.014875,0.010781,-0.183,-0.093449,0.16384,0.16904,0.22847,0.35174,-0.033177,0.16613,0.24161,-0.051635,-0.19173,0.06885,-0.047478,0.055944,0.1584,-0.31833,-0.20713
47,0.098081,0.10233,0.072761,0.057175,0.10421,0.16288,0.092384,0.15817,0.089021,0.06611,0.059261,0.13198,0.079123,0.077778,0.15962,0.031982,0.03006,0.1436,0.16446,0.17528,0.043099,0.014428,0.19287,0.23087,0.0028049,-0.0095969,-0.065641,-0.0089397,-0.22538,0.0064362,0.066054,-0.079186,0.074277,0.20862,0.06257,-0.083182,0.15733,0.22265,0.17808,0.054473,0.14067,-0.13082,-0.17313,0.03518,0.15901,0.2765,-0.042914,1,0.1827,0.14632,-0.11411,0.27938,0.017503,0.16053,-0.052115,-0.19407,0.11512,-0.028546,-0.0013888,-0.02725,-0.15364,0.11887,0.24351,-0.060963,-0.075482,-0.43694,0.18039,0.040964,0.054006,-0.08257,-0.25332,0.248,0.061745,0.07459,-0.081202,0.08755,-0.17009,-0.19505,0.16168,-0.03669,-0.030975,-0.17339,0.21053,0.14019,-0.28808,-0.2649,0.13156,0.11668,-0.0010276,-0.15707,0.25772,0.044802,-0.1811,-0.15039,0.15285,-0.28298,-0.045865,-0.086615,0.034477,-0.04653,-0.28255,0.15226,0.087221,0.13939,-0.065772,0.045352,0.11505,0.18161,0.32425,0.12512,-0.13439,-0.10722,0.042404,0.017163,0.22889,0.30025,0.097696,0.081457,0.040082,0.10494,-0.016286
48,0.20767,0.13528,0.13137,0.030355,0.14483,0.17742,0.086907,0.17696,0.11627,0.11275,0.24014,0.094614,0.1686,0.12887,0.10016,0.051081,0.13845,0.093671,0.23959,0.23105,0.1302,0.057935,0.19422,0.11554,0.23198,0.046492,-0.007388,0.14074,0.16532,0.051272,-0.01835,-0.03761,0.23652,0.21081,0.099461,-0.092378,0.17536,0.031906,0.041553,-0.00027265,0.14436,0.027197,0.052345,-0.15693,-0.042437,0.32704,-0.19714,0.1827,1,0.059606,0.028466,0.18961,0.054766,0.02304,0.0073299,0.15404,0.065196,0.097709,0.1223,-0.0018684,0.0011043,-0.055344,0.37142,-0.17067,-0.081716,-0.042944,-0.088804,0.10204,0.081648,0.34243,0.36603,-0.14381,-0.12716,-0.056476,-0.13155,-0.035502,-0.1536,-0.1141,0.086468,0.092598,0.13018,-0.18389,0.25572,0.12273,-0.073258,-0.080669,0.086786,-0.28811,0.11858,-0.12577,0.10784,-0.11313,-0.10092,-0.33682,0.09476,0.070149,0.066909,-0.078472,0.12842,-0.14538,-0.33105,0.12514,0.009982,-0.30278,0.059125,0.068164,-0.06484,-0.11644,-0.1211,-0.063937,0.10345,-0.15635,-0.040368,-0.08193,0.31683,0.14436,0.17025,-0.028112,0.07853,0.079803,-0.18394
49,0.22451,0.24215,0.26736,0.33903,0.30749,0.33131,0.23151,0.30133,0.25692,0.29248,0.30298,0.26628,0.33326,0.31914,0.23533,0.042396,0.2682,0.25008,0.36373,0.36011,0.37101,0.12935,0.15757,0.21616,0.25825,0.18645,0.28728,0.21183,0.29172,0.087083,-0.0055969,-0.018358,-0.019692,0.161,0.029935,0.16047,0.23975,0.33173,0.23089,0.12207,0.11206,0.17178,0.029032,0.037884,0.22201,0.27324,-0.25292,0.14632,0.059606,1,-0.062547,-0.24023,0.10913,-0.012777,0.026103,0.2356,0.057654,-0.30619,-0.043055,0.34883,-0.033955,0.090914,0.0074359,0.12544,0.093657,-0.27696,0.022793,-0.034824,0.046635,0.016512,-0.12132,0.10986,-0.084822,0.04194,0.078609,0.16831,-0.088556,-0.10249,0.059322,-0.059826,0.12559,-0.30173,-0.32664,0.0047139,-0.12173,0.084407,-0.013096,-0.2636,0.056335,-0.2366,0.16641,-0.23335,-0.20526,0.27254,0.14476,-0.24777,-0.20328,0.23643,-0.21234,-0.12059,0.030009,0.24262,-0.052258,0.1209,-0.042653,0.3508,-0.16217,0.04759,-0.12919,-0.082469,0.050911,-0.052306,0.052289,-0.19571,0.11139,-0.25218,0.025213,0.15959,0.050282,0.15024,0.1662
50,0.24254,0.37669,0.30589,0.4051,0.38864,0.23913,0.31121,0.29442,0.30878,0.32589,0.2644,0.21176,0.21813,0.29772,0.29372,0.37349,0.40561,0.24189,0.29795,0.34369,0.27033,0.27927,0.19575,0.39712,0.20942,0.32927,0.21335,0.34415,0.17836,0.39618,0.26526,-0.026357,0.25355,0.25581,0.13379,0.38967,0.14132,0.1808,0.1399,0.13196,0.23304,0.060482,0.35343,0.23923,0.045676,0.147,0.040507,-0.11411,0.028466,-0.062547,1,-0.077677,0.14861,0.1803,0.33044,-0.030129,-0.34153,0.24332,-0.18975,0.083963,0.0763,0.15613,-0.46402,-0.34458,-0.099012,0.13817,-0.20771,0.1578,0.39161,-0.28652,0.20775,-0.070502,0.1793,-0.069725,0.019834,0.11713,0.095586,-0.15643,-0.11569,0.0019544,-0.01112,0.21835,0.042566,0.19966,0.12766,0.1072,-0.43776,-0.035101,-0.18914,-0.093868,-0.1652,-0.03085,0.1197,-0.0033655,-0.11243,0.2486,0.34188,-0.11882,-0.15079,-0.073024,0.055443,0.031116,0.034815,0.002234,0.1553,-0.026828,-0.0046996,0.056639,-0.30311,0.28204,0.029117,0.31614,-0.25245,0.31048,-0.13967,-0.13051,0.041614,0.13272,-0.05818,-0.30274,-0.15271
51,0.050889,0.048858,0.05415,-0.091812,-0.0070704,0.055861,0.1272,0.068463,0.0019336,0.040439,0.10085,0.024003,0.031333,-0.048122,0.0044309,0.034246,-0.038634,0.11411,-0.017838,0.018701,-0.071093,-0.12453,0.2017,0.058542,-0.00063017,-0.15869,-0.15211,0.070523,-0.13556,-0.061505,0.30542,0.030744,0.2082,0.098351,0.12119,0.047551,0.016332,0.14173,0.084402,-0.0087404,-0.14338,0.045144,-0.026728,-0.044317,-0.022827,0.11109,-0.082214,0.27938,0.18961,-0.24023,-0.077677,1,0.17068,0.087211,0.11896,-0.039757,0.083731,0.10014,-0.07601,0.069827,-0.0035128,-0.018877,0.089424,-0.049913,-0.18181,-0.081239,0.24699,-0.31093,-0.14506,0.20883,-0.34356,-0.03316,0.058092,0.048659,0.15412,0.075858,0.032798,0.062082,0.11962,-0.028674,-0.11179,-0.038481,0.25177,0.11108,-0.02282,-0.23424,0.067228,0.17542,0.065454,-0.26646,0.15617,0.096238,0.042582,0.13682,0.08248,-0.0023803,-0.022632,0.053997,-0.051846,-0.040481,-0.096665,-0.085447,-0.12874,-0.19207,0.22321,-0.094918,-0.25691,0.046557,0.0015627,-0.055921,0.19146,0.022995,0.0056269,-0.062903,0.25842,0.2131,0.14832,-0.0053465,-0.25014,0.085511,0.19135
52,0.035283,0.08783,0.16195,0.025653,0.10263,0.03165,0.11579,0.1013,-0.001548,0.018311,0.11651,-0.016019,-0.012554,0.23408,0.12291,0.037334,0.048476,0.035778,0.28007,0.28297,-0.050571,0.15245,0.095461,0.13277,0.19085,0.1346,0.058578,0.32904,0.074632,0.17655,0.023436,-0.15564,0.067473,0.043064,-0.23079,0.20123,0.18298,0.030493,0.028783,0.13898,-0.27402,-0.096775,-0.017885,0.22176,-0.15246,0.05152,-0.20879,0.017503,0.054766,0.10913,0.14861,0.17068,1,-0.3878,0.045964,-0.12012,0.068288,0.11905,0.14896,0.23597,-0.11168,0.17162,-0.08679,-0.21831,0.084662,-0.13966,-0.10444,-0.15827,-0.055861,-0.061758,-0.053061,-0.0046952,0.033549,0.20329,0.18606,0.11247,0.16148,0.19789,0.19299,-0.05455,0.094836,0.13472,-0.11025,0.13477,-0.04585,0.18345,-0.093501,-0.14903,-0.013498,-0.16288,0.022307,0.1074,-0.10578,0.23147,0.078856,0.16709,-0.10239,0.039396,-0.36296,0.16681,0.26943,0.27567,-0.41798,-0.10891,-0.028763,-0.076087,0.18962,0.073691,-0.32184,-0.082215,0.14593,-0.13233,-0.27738,0.09787,0.16122,0.083197,-0.21488,-0.037266,-0.12819,0.1274,0.27892
53,0.14081,0.19634,0.11571,0.15303,0.15544,0.16272,0.12938,0.08768,0.17076,0.073723,0.13516,0.20392,0.16582,0.044503,0.17391,0.13939,0.15299,0.18569,0.02377,0.041258,0.16191,0.10861,0.1622,0.088156,0.005083,0.013862,-0.058686,-0.16672,0.047333,0.06029,0.066865,0.038812,0.026544,0.25097,0.047988,-0.016204,0.32633,0.11403,0.17188,-0.049119,0.012672,0.019373,0.16749,-0.080336,0.069641,0.27853,-0.019831,0.16053,0.02304,-0.012777,0.1803,0.087211,-0.3878,1,-0.14275,-0.016415,-0.12088,-0.14146,-0.09897,-0.11141,-0.065265,-0.33734,-0.12513,0.010187,-0.051468,-0.23402,-0.17577,0.058888,-0.027285,-0.045193,-0.089188,0.015111,0.030228,-0.1769,-0.16092,-0.12126,-0.47591,-0.068538,-0.076705,0.038159,0.055371,0.10392,0.20347,-0.071751,-0.10221,0.085337,0.28711,0.14441,-0.024714,-0.13648,0.14939,-0.1779,0.13062,0.037772,-0.073325,-0.074828,0.26603,0.09635,0.12953,-0.005723,-0.095877,-0.25595,0.15561,-0.0096206,0.24998,-0.023026,-0.29072,-0.11032,0.22901,0.1975,0.11473,0.19687,-0.060237,0.23397,0.069276,-0.037755,0.23337,0.15377,0.10218,-0.044534,-0.31639
54,-0.020324,0.01352,-0.029607,0.0028369,-0.0031702,-0.05945,-0.018203,0.0085129,-0.014419,0.1232,0.058037,-0.14086,-0.11055,0.052814,0.047871,0.070244,0.11817,-0.0066853,0.019163,-0.071304,-0.039228,-0.013043,-0.034441,0.10946,-0.1022,-0.084497,0.045055,0.12075,0.040161,0.18062,0.0057995,-0.1033,0.16323,-0.067161,-0.065768,-0.0030263,-0.14652,-0.04955,-0.058409,-0.16351,0.33622,0.068795,-0.082709,-0.14784,0.1034,-0.0043982,0.18963,-0.052115,0.0073299,0.026103,0.33044,0.11896,0.045964,-0.14275,1,-0.052861,-0.070452,0.2342,-0.05656,0.27923,0.25491,0.026652,-0.0859,-0.084613,0.086181,0.44808,-0.05594,0.15215,0.071539,-0.24356,0.073418,0.22603,-0.14835,0.2265,0.29251,-0.1034,0.34958,-0.090157,-0.16462,0.006801,0.046794,-0.30794,0.12194,0.27614,0.16759,-0.042776,0.011076,0.3517,0.041625,-0.25106,-0.014118,0.1756,-0.15426,-0.057142,-0.10798,0.02883,0.02637,-0.072285,-0.028785,-0.17838,0.13871,-0.060269,0.11319,0.32763,-0.03322,-0.14711,-0.0015565,0.071355,-0.17198,0.36125,0.035321,0.16384,-0.010607,0.2547,-0.1297,0.025421,-0.091354,0.067005,-0.12577,-0.13019,-0.05584
55,-0.0866,-0.17229,-0.12268,-0.032923,-0.039078,-0.090325,-0.081769,-0.062758,-0.13958,-0.097226,-0.047404,-0.073908,-0.073673,-0.13417,-0.15393,-0.12659,-0.045834,-0.13557,-0.18394,0.026895,-0.06775,-0.16031,-0.14293,-0.12164,-0.039419,-0.21749,-0.11266,-0.089562,0.0026152,-0.26669,-0.058249,-0.057855,-0.39122,-0.23676,-0.017885,-0.11766,-0.03827,0.19904,0.21527,-0.17245,-0.25056,-0.11221,-0.085942,-0.063656,-0.10356,0.061959,-0.14481,-0.19407,0.15404,0.2356,-0.030129,-0.039757,-0.12012,-0.016415,-0.052861,1,0.15101,-0.18311,-0.014329,0.11234,0.30138,-0.049496,0.063962,0.21027,0.36091,0.0051726,0.22245,-0.0029425,0.093074,0.11864,0.051661,-0.12155,0.076349,0.0043207,-0.047416,-0.10266,-0.16707,0.12219,-0.038125,-0.010017,-0.067068,-0.14729,-0.010013,-0.20404,0.3497,0.06912,0.13374,-0.28629,-0.048495,-0.023505,0.10738,0.043892,-0.17913,0.33366,0.1137,0.14832,0.10157,0.058568,-0.12091,-0.19079,-0.039791,0.061031,0.17868,-0.034273,0.13275,0.25393,-0.14357,-0.0033557,-0.3214,-0.18939,0.07848,-0.006231,-0.14562,0.055117,-0.1437,-0.091294,0.059129,0.10841,-0.030775,-0.21577,0.20658
56,0.27581,0.043595,0.17069,0.19655,0.044019,0.18436,0.15006,0.14273,0.012768,0.088616,0.20597,0.16311,0.16772,0.2129,0.25854,0.14092,0.11042,0.27612,0.10712,0.25926,0.097339,0.11647,0.28113,0.11581,0.24795,0.10291,0.17144,0.2055,0.07483,0.1561,0.10463,0.00066857,0.084581,0.12369,-0.19173,0.035431,-0.0024285,-0.086202,0.2299,-0.16184,-0.14807,-0.29676,-0.28715,0.004634,0.19162,-0.13924,0.010766,0.11512,0.065196,0.057654,-0.34153,0.083731,0.068288,-0.12088,-0.070452,0.15101,1,-0.22722,0.011819,-0.084879,-0.20196,0.16552,0.18041,0.10936,0.20021,0.0011156,0.25696,-0.1811,-0.26689,0.065379,-0.049145,-0.031056,-0.28899,-0.048426,-0.13932,-0.003157,0.11449,0.18432,0.10117,0.0058856,-0.23856,-0.28427,-0.088035,-0.28562,-0.11271,-0.08244,0.23189,0.038551,-0.065689,0.14339,0.1151,0.24467,-0.12535,0.09242,-0.014062,-0.054956,-0.43109,0.48098,-0.069044,0.026773,0.12665,0.0037056,0.26521,0.020723,0.047534,0.12351,0.15809,0.16691,0.29317,-0.068065,-0.060716,-0.17938,0.065686,0.15833,0.12007,0.072373,0.078223,0.39238,0.13226,0.048643,0.10323
57,-0.23315,-0.15894,-0.21042,-0.29532,-0.15677,-0.23502,-0.18641,-0.20783,-0.21012,-0.035473,-0.2553,-0.27873,-0.29881,-0.17,-0.12782,-0.19885,-0.20507,-0.19056,-0.19635,-0.14124,-0.16953,-0.10644,-0.24588,-0.14499,-0.19878,-0.27127,-0.20159,-0.14803,-0.12545,-0.11444,-0.13311,-0.20966,0.09241,-0.14164,-0.32061,0.012072,0.094653,-0.20377,-0.5231,-0.21908,-0.073105,-0.0094465,-0.061513,0.099793,-0.31303,-0.0033359,0.16363,-0.028546,0.097709,-0.30619,0.24332,0.10014,0.11905,-0.14146,0.2342,-0.18311,-0.22722,1,0.25899,-0.037185,0.070789,0.14044,0.0022122,-0.017499,-0.038878,0.2313,-0.27505,0.14828,0.14013,0.10507,0.28551,0.16119,0.35793,0.18776,0.1894,-0.044618,0.28339,-0.34135,0.1237,0.011942,0.37049,0.19104,0.29974,0.033841,0.23854,0.0098459,0.076296,0.13629,-0.054745,0.14335,-0.030332,-0.086221,-0.21782,-0.094904,0.027791,0.24567,0.078536,-0.29202,0.15931,-0.09129,-0.055208,0.066443,-0.13786,0.06674,-0.3288,-0.16915,-0.038925,0.055621,-0.0995,0.25024,-0.0089123,0.14881,-0.089071,-0.093281,-0.067767,0.1348,-0.22209,-0.10164,-0.075697,-0.10297,-0.15506
58,-0.43963,-0.37625,-0.38529,-0.37575,-0.23658,-0.3153,-0.41118,-0.36784,-0.47302,-0.3369,-0.38548,-0.38734,-0.3478,-0.38255,-0.36577,-0.45244,-0.37743,-0.38224,-0.13405,-0.15827,-0.18401,-0.2726,-0.32622,-0.37846,-0.28206,-0.30245,-0.45755,-0.28457,-0.22754,-0.29267,-0.45875,-0.38198,-0.13697,-0.38475,-0.19471,-0.31882,-0.16409,-0.30972,-0.37671,0.076912,-0.36518,-0.17608,-0.32711,-0.0021459,-0.23335,0.044331,-0.13519,-0.0013888,0.1223,-0.043055,-0.18975,-0.07601,0.14896,-0.09897,-0.05656,-0.014329,0.011819,0.25899,1,0.083233,-0.11245,0.1344,0.19679,-0.27783,0.14997,0.02001,-0.11305,0.204,-0.083005,0.1058,0.091258,-0.055943,0.06052,-0.1406,0.26197,-0.15395,-0.046031,-0.068735,0.0043049,0.16807,0.38349,-0.038945,-0.0026403,-0.08655,0.011472,0.061437,0.14398,0.020182,-0.01738,-0.0047252,-0.0010658,0.037863,-0.19924,-0.11814,-0.2546,0.025249,0.026638,-0.15764,0.13091,0.099254,0.025488,0.16361,-0.15743,0.060893,-0.058328,-0.077098,-0.13681,-0.13871,0.053217,-0.2452,0.087728,-0.14171,-0.16026,-0.10125,-0.32326,-0.15182,-0.14311,-0.095692,0.13696,0.11763,0.078754
59,-0.00033992,0.088007,0.080561,0.097119,0.19858,0.084973,0.038616,0.15739,0.079867,0.13322,0.070903,0.0035306,0.14498,0.14042,-0.041063,0.077685,0.087761,0.020626,0.30535,0.10018,-0.081377,-0.048503,-0.065083,0.072621,-0.02932,0.076062,0.040907,0.223,0.054931,0.029031,0.017823,-0.12693,0.24685,-0.052455,-0.015227,0.1484,-0.059277,0.32988,0.30976,0.05805,0.010256,0.12638,0.20753,0.029621,0.054648,0.091805,-0.18042,-0.02725,-0.0018684,0.34883,0.083963,0.069827,0.23597,-0.11141,0.27923,0.11234,-0.084879,-0.037185,0.083233,1,0.076799,0.081085,-0.14492,-0.14324,0.13226,-0.0056043,0.09299,-0.1094,0.20358,-0.23369,0.11995,-0.064405,-0.087847,-0.15285,0.18458,0.15861,0.024675,-0.00083086,0.13768,-0.055269,0.17374,-0.13837,-0.020836,-0.08747,-0.0020959,-0.20654,-0.1064,0.069848,0.12181,-0.34674,0.18804,-0.087617,0.069154,0.28284,0.1137,-0.078144,-0.029309,0.07784,-0.19022,-0.22119,0.0004052,0.095855,-0.018969,0.18951,-0.012567,0.23606,-0.12364,-0.016142,-0.17642,-0.17246,-0.035094,0.097553,-0.10683,0.049951,0.11498,-0.0064819,-0.12928,0.12126,-0.35709,0.21917,0.038914
60,0.012872,0.090231,0.083965,-0.024047,0.10763,0.012179,0.057471,0.010416,0.14776,0.15032,0.0052436,0.038265,-0.082499,-0.032905,0.0075667,0.039858,-0.012912,-0.065877,0.0098107,-0.025114,-0.035873,0.12583,0.051932,-0.034885,-0.033172,-0.034934,-0.0020506,0.1121,0.2407,-0.074582,0.009728,0.089379,-0.085783,-0.097687,0.15668,-0.053816,-0.10123,0.15163,-0.11819,-0.0070355,0.15112,0.24702,0.18192,0.10319,0.07637,0.18034,-0.088171,-0.15364,0.0011043,-0.033955,0.0763,-0.0035128,-0.11168,-0.065265,0.25491,0.30138,-0.20196,0.070789,-0.11245,0.076799,1,-0.2996,0.12502,-0.030694,0.23559,0.20501,-0.15015,0.081614,-0.1043,0.083602,0.10208,-0.066077,0.016056,0.14509,0.056558,-0.11787,0.059859,-0.045686,-0.16583,-0.1551,-0.085735,0.011846,0.12931,0.039148,0.22752,0.065723,0.04146,-0.10237,0.11901,0.29956,0.10959,-0.099271,-0.091787,0.12234,0.21377,0.22402,0.28807,-0.17807,0.29107,-0.34928,0.062714,-0.16621,-0.055645,0.073707,-0.20669,0.13264,0.017596,-0.14237,-0.28893,0.43664,-0.022803,0.21805,0.031203,-0.0043336,-0.032926,-0.0035795,-0.20977,-0.092163,-0.073435,-0.26911,0.15097
