,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
42,0.39587,0.40174,0.33345,0.43718,0.45154,0.31341,0.34672,0.42431,0.39084,0.36068,0.32194,0.38806,0.45323,0.2817,0.47154,0.28931,0.24943,0.25285,0.40175,0.42033,0.37642,0.35809,0.3011,0.32976,0.30236,0.23222,0.23574,0.18789,0.15814,0.21915,0.51851,0.29247,0.15052,0.33818,0.46695,0.22435,0.067909,0.065797,0.010827,0.19994,0.11688,0.19673,1,0.092281,0.26303,0.0099716,0.25172,0.050947,-0.11466,0.1931,0.018558,0.38956,0.052161,-0.10715,-0.046361,-0.15122,0.0030007,0.21671,-0.11382,-0.0014008,0.17281,-0.105,-0.047903,-0.026449,0.095333,-0.18918,0.12631,-0.0459,-0.16855,-0.054782,-0.27972,-0.0044518,-0.021226,0.058159,-0.1448,-0.064068,-0.10051,0.080756,-0.025481,0.058608,0.14542,0.035253,0.12,0.0029132,-0.16438,-0.16843,0.11239,-0.047186,0.049197,-0.1956,-0.063468,0.2191,0.066986,-0.06082,0.11585,-0.14231,0.078691,-0.29603,-0.15436,0.26355,0.044565,-0.27047,0.23476,-0.3661,-0.21564,0.016968,0.09941,-0.22989,0.19047,0.12535,-0.055688,0.19331,-0.21539,-0.19469,0.083273,-0.043215
43,-0.10056,0.02707,-0.2148,-0.18543,0.01455,-0.11762,-0.073923,0.019551,-0.0043608,0.026044,0.021833,-0.089795,-0.041813,-0.0071219,0.079553,0.045498,-0.12532,0.011478,0.054808,-0.095678,0.082835,-0.12196,-0.079909,-0.072487,-0.10583,0.00012759,0.078845,-0.22877,-0.061323,0.064403,0.040736,-0.02347,-0.02205,-0.15108,-0.056523,-0.029489,-0.046827,0.14486,0.11282,0.41726,0.018296,-0.080797,0.092281,1,0.093885,0.10503,-0.0013114,0.34462,0.027826,-0.14625,-0.07027,0.022134,0.31921,0.25764,-0.11674,0.1916,0.030706,0.038734,0.024795,-0.067146,-0.06743,-0.35057,0.0029181,0.053066,0.084486,0.14094,0.050618,0.1846,0.021852,0.13026,-0.0094108,0.18102,0.022807,-0.20485,-0.074998,-0.089046,0.15632,0.34219,-0.032003,-0.059271,0.034864,0.12905,0.022723,0.030882,-0.032858,0.079534,-0.11794,-0.28675,-0.32993,0.35573,-0.22368,0.35344,-0.23868,-0.2373,-0.13984,-0.010679,-0.15377,0.20741,-0.025779,0.049407,-0.16405,0.079403,-0.065591,0.06989,-0.14682,-0.059553,-0.043401,-0.10172,0.029822,-0.2318,-0.13926,-0.010923,0.2513,0.17726,-0.097063,-0.087452
44,0.30612,0.17339,0.32304,0.2431,0.26462,0.2705,0.20733,0.30939,0.20378,0.35214,0.35063,0.09673,0.32699,0.16285,0.28055,0.21375,0.15036,0.21126,0.020482,0.34135,0.21074,0.22245,0.17414,0.21823,0.24671,0.26338,0.23316,0.14422,0.31278,0.4215,0.28519,0.079789,0.1779,0.21918,0.14039,0.21433,0.14463,0.32399,0.21611,-0.022909,-0.11247,-0.12614,0.26303,0.093885,1,0.17016,0.32255,0.28392,0.11589,0.089738,0.030835,-0.14418,0.234,0.12234,-0.076117,-0.072107,0.2302,0.015955,0.3696,-0.16814,0.044846,-0.10598,-0.014493,-0.09111,0.088794,-0.2726,-0.054211,-0.26505,-0.058552,-0.080724,-0.16446,0.03829,-0.19848,0.047545,-0.11267,-0.0055381,-0.29956,0.067196,0.19998,0.033461,0.014497,-0.10879,-0.17094,0.069668,0.035791,0.24792,0.084648,0.12689,-0.061375,-0.14819,0.013082,-0.20423,-0.070589,-0.24316,0.099623,-0.074331,0.2332,-0.018967,-0.015283,-0.049367,0.050627,-0.24109,0.0016117,-0.12925,-0.16976,0.049497,0.22649,0.045157,-0.108,0.21218,0.23125,0.079968,-0.033932,0.07543,0.102,0.2749
45,0.40449,0.40178,0.37532,0.39448,0.35482,0.37977,0.35209,0.29845,0.34472,0.3199,0.39137,0.29617,0.39021,0.24834,0.36513,0.38297,0.47849,0.41146,0.3887,0.3018,0.3123,0.29552,0.30291,0.35845,0.2826,0.30048,0.34412,0.42856,0.24493,0.26915,0.23301,0.26299,0.094546,0.25027,0.27319,0.13254,0.07557,0.30363,0.26058,0.38392,0.22784,0.39186,0.0099716,0.10503,0.17016,1,0.057355,-0.0658,0.12073,-0.040226,0.018481,-0.026443,0.07526,0.26042,-0.42442,0.030809,0.076495,0.023719,0.19972,-0.093512,-0.045788,-0.42654,0.0051901,-0.20554,-0.20394,0.0025446,0.010488,0.039759,0.020268,0.031673,-0.14256,-0.24025,-0.087286,-0.079502,-0.18032,0.0083631,-0.20788,-0.13703,-0.30866,0.088964,0.14463,-0.11857,-0.076199,0.085622,0.37463,-0.054511,0.19109,0.05007,-0.18468,0.058813,-0.10119,-0.094042,-0.051794,-0.19043,0.22557,0.29367,-0.30697,-0.12628,-0.14306,0.20966,-0.010358,0.15741,-0.00055036,-0.013561,-0.051211,-0.050954,-0.061266,-0.046671,-0.32221,0.22321,0.055527,-0.029035,-0.0026483,0.027349,-0.025795,0.0042115
46,0.04071,-0.053219,-0.009794,-0.027739,-0.020899,0.15969,-0.067347,0.13284,0.057681,0.1516,0.076054,-0.084392,0.086696,-0.10094,0.16861,0.072269,-0.012285,-0.029429,-0.16134,0.092449,0.091101,0.13375,0.021873,-0.093258,0.027303,0.10824,-0.085828,0.12053,0.047447,0.15243,0.081374,-0.022639,0.1646,-0.11592,0.32195,0.0023256,0.041572,0.19524,0.1394,0.061672,0.13617,0.16654,0.25172,-0.0013114,0.32255,0.057355,1,0.20249,0.013504,0.2737,-0.12432,0.09881,-0.013671,-0.22103,-0.11529,-0.080242,-0.055834,-0.15139,0.22653,0.032272,-0.2577,0.11316,0.16634,-0.045648,0.33685,-0.025953,0.15528,-0.22348,0.20724,0.29944,0.0016139,-0.027936,-0.017539,0.11668,-0.19346,0.044947,-0.1458,-0.11301,0.036349,-0.12429,-0.15075,-0.021076,-0.15168,0.069335,0.040212,0.30064,0.23276,0.06662,0.21476,-0.058843,-0.12526,0.15187,-0.14278,-0.021845,0.031143,-0.24022,-0.16505,-0.16103,-0.025886,0.069869,0.21619,-0.11612,0.16444,-0.24532,-0.085886,0.066031,0.083406,-0.16024,-0.051063,0.045298,-0.10189,-0.25509,-0.17211,0.073414,0.091703,-0.13222
47,0.034513,-0.031021,-0.087992,-0.090249,0.11252,-0.015662,0.041612,0.043462,0.14392,0.15973,0.16789,0.055796,0.056778,0.034016,0.075045,0.065142,0.0035796,0.039221,0.070035,0.023631,-0.0025739,0.12225,0.0058942,-0.13525,-0.016151,0.042105,0.021178,-0.11822,0.033039,0.12796,0.20933,-0.20962,-0.011752,-0.077531,0.036204,0.11052,0.0031334,0.13014,0.119,0.075299,-0.011341,-0.11794,0.050947,0.34462,0.28392,-0.0658,0.20249,1,0.19048,0.099026,0.13672,0.072106,0.16317,-0.088947,-0.20242,-0.00026318,-0.12032,-0.080386,0.0298,-0.015794,0.044957,-0.13769,-0.12144,0.12226,0.24856,-0.071715,-0.23196,-0.12558,0.18603,0.16208,0.17881,-0.057961,-0.14766,-0.13222,0.12035,-0.22954,0.077637,0.39434,0.18726,0.040309,0.1348,0.054545,-0.27503,-0.23616,-0.016998,0.29891,-0.067983,-0.031189,0.14662,0.28003,0.072023,0.31285,-0.22398,0.057863,0.0074498,-0.23827,0.10522,-0.087092,-0.051651,-0.073794,0.07596,0.11088,-0.024553,-0.057451,0.068371,-0.034686,-0.038735,0.14331,-0.09158,0.17571,0.28391,-0.2529,0.1031,0.010777,-0.26789,0.057993
48,0.11443,0.14203,0.071664,0.13405,0.14564,0.042809,0.067367,-0.031376,0.0191,0.20748,0.074987,0.20585,0.16386,0.1317,0.11539,0.23004,0.063141,-0.08124,0.19551,0.17395,0.010962,0.085587,0.28776,0.02728,0.087384,0.34886,0.039512,0.075112,0.056421,0.049978,0.1199,0.0064194,-0.090562,-0.072263,0.044798,0.18031,0.11088,-0.076662,0.097396,0.2062,0.064073,0.071038,-0.11466,0.027826,0.11589,0.12073,0.013504,0.19048,1,-0.018791,0.26036,-0.062265,0.19612,-0.31055,-0.0093616,-0.091884,0.17681,0.10387,0.17354,-0.12634,0.022455,0.066352,0.083675,0.011737,0.20857,0.17047,-0.017072,0.10894,-0.29435,0.0046649,0.12719,0.068506,-0.073877,-0.16114,-0.075374,-0.029656,-0.2133,-0.016383,0.20681,0.098026,0.087529,-0.069928,-0.20982,0.12202,-0.036961,0.11673,0.11275,0.035109,0.065133,-0.10374,0.092068,0.047709,-0.11756,-0.12237,-0.12842,0.25835,0.028217,-0.018087,-0.15979,-0.15003,-0.0015419,0.23794,-0.15922,-0.092798,-0.23726,0.055045,0.17721,-0.20209,-0.24444,-0.035181,-0.069041,-0.14774,0.061853,-0.034076,-0.12945,0.021626
49,0.096656,0.085857,0.17151,0.0862,0.17611,0.12139,0.086822,0.20618,0.14371,0.001911,0.075614,0.12765,0.13056,0.093909,0.20215,-0.02138,0.1158,0.032923,-0.093495,0.070401,0.056831,0.22405,0.15033,0.0066269,0.12125,0.014974,0.066013,0.11401,0.20778,0.15952,0.086933,0.21241,0.098527,-0.036268,0.25297,-0.12386,0.17565,0.10166,0.33783,0.13948,-0.025964,0.1142,0.1931,-0.14625,0.089738,-0.040226,0.2737,0.099026,-0.018791,1,-0.034324,0.086589,-0.030032,-0.29878,-0.19211,-0.42248,-0.078425,0.087995,-0.025643,-0.023413,-0.42848,0.067742,0.21626,-0.053286,0.26819,0.0022231,0.071837,-0.062079,-0.060316,0.085463,-0.22048,0.092617,-0.11295,0.21835,0.21781,-0.077937,-0.1051,0.18372,0.047005,-0.029376,0.096808,-0.13283,0.10416,-0.051386,0.13124,0.17573,0.044529,0.014127,0.19483,-0.02086,0.048589,0.15313,-0.13093,-0.10869,0.13847,-0.33666,-0.049198,-0.45432,-0.13862,0.13323,0.11607,-0.032036,0.098817,0.024854,0.14681,0.11121,-0.054647,0.12757,0.029539,0.087632,-0.015982,-0.37018,0.014951,-0.099429,-0.23475,-0.041308
50,0.17784,0.096278,0.23963,0.18846,0.14961,0.23881,0.14724,0.12472,0.19446,0.024466,0.19194,0.19885,0.26918,0.17599,0.16026,0.29449,0.083518,0.10748,0.32058,0.17129,0.1737,0.21498,0.078985,0.047117,0.14986,0.2672,0.16215,0.16937,0.31987,0.25492,0.15556,0.17006,0.26483,0.14228,-0.18125,0.27081,0.058687,-0.16481,0.097176,0.058815,0.095202,-0.045231,0.018558,-0.07027,0.030835,0.018481,-0.12432,0.13672,0.26036,-0.034324,1,-0.095316,-0.043295,0.022983,-0.17587,0.0033525,8.6326e-05,0.25813,-0.019532,-0.089326,0.12454,-0.012247,-0.0074737,0.027912,0.04492,0.28551,0.16277,0.17483,0.040779,0.16157,0.24541,0.21657,0.11269,0.0048551,-0.058645,-0.057279,0.034557,-0.10747,0.10482,0.19094,-0.014751,0.17634,0.16876,-0.093536,0.071096,0.10962,0.026814,-0.015471,0.076049,0.088141,0.23597,0.10626,0.19614,-0.042242,-0.045933,0.29086,0.11037,-0.12437,0.1588,0.10789,-0.064238,-0.034541,-0.1063,0.076035,0.016401,0.072331,0.36055,0.061512,-0.12475,0.021168,0.12336,0.082012,0.10063,0.22037,-0.13992,0.027525
51,-0.047662,-0.01302,0.040783,0.070128,0.020444,-0.11858,-0.023106,-0.062387,-0.00084036,-0.005115,0.0056633,0.046009,-0.0961,-0.032585,0.023172,-0.16087,-0.050154,-0.03253,0.072577,-0.010308,-0.088922,-0.04804,-0.051064,-0.14403,-0.099356,0.087357,-0.15398,-0.13,-0.26402,-0.14331,0.14038,-0.043756,-0.070415,-0.2422,0.019497,0.072775,0.07214,-0.35406,-0.23587,0.066618,0.12261,0.25184,0.38956,0.022134,-0.14418,-0.026443,0.09881,0.072106,-0.062265,0.086589,-0.095316,1,-0.15265,-0.2679,0.013263,-0.051318,0.29945,0.054183,-0.3638,-0.29846,0.12871,0.015384,-0.020505,0.098457,0.19378,-0.18701,0.21043,-0.14832,0.052331,0.090007,-0.075972,0.016899,-0.010501,0.18938,0.15343,-0.19886,0.10925,-0.066094,0.15469,0.084339,0.18627,0.025719,-0.047595,0.037235,-0.074751,-0.085126,0.20821,0.05374,-0.090287,0.024344,0.27392,0.23514,0.081049,0.29117,-0.10241,-0.033952,0.071634,-0.12398,-0.40205,0.00067713,-0.0039883,-0.097182,0.19861,-0.25609,-0.19672,0.15374,0.13972,-0.11396,0.18576,0.014747,0.0023958,0.059691,-0.124,-0.070828,0.036358,-0.13031
52,0.057199,0.12182,0.043213,-0.0505,0.15462,0.068503,0.024964,0.14339,0.139,0.22272,0.10411,0.041267,0.10407,0.14397,0.19115,0.091086,0.021688,-0.0016767,0.21034,0.013335,0.23317,0.024352,0.15591,0.11144,0.078812,0.10334,0.034875,0.075615,0.0011372,0.13679,0.10835,0.10841,0.063952,0.1312,-8.5702e-05,0.07413,0.12529,0.12138,-0.092033,0.2874,-0.29399,-0.12968,0.052161,0.31921,0.234,0.07526,-0.013671,0.16317,0.19612,-0.030032,-0.043295,-0.15265,1,0.26685,0.039983,0.18325,0.12146,0.12187,0.24133,-0.16158,-0.25814,0.010727,-0.11194,0.051217,0.0091333,0.093498,-0.18343,0.06642,-0.081618,0.015136,-0.179,0.11052,-0.0066489,-0.054672,-0.071956,-0.14088,-0.28017,0.31311,-0.031338,0.071844,-0.030607,0.10954,-0.35539,0.10457,-0.054401,0.087454,0.029285,-0.15796,-0.2208,0.13757,-0.024028,0.11543,-0.033675,-0.16239,0.0014173,-0.014133,0.040382,0.079963,0.10791,-0.28392,-0.0096005,0.1977,0.055586,-0.078961,-0.14033,-0.042027,-0.027946,0.092331,-0.072206,0.061863,-0.14738,-0.027899,-0.10487,-0.1718,0.0143,-0.02469
53,0.069433,-0.034238,-0.028781,0.020041,-0.064769,0.10236,0.047111,0.025288,0.12914,-0.0049718,0.049569,0.003391,0.019214,-0.053433,-0.0022422,0.049082,0.027422,0.067003,-0.013118,-0.09572,0.16188,-0.04295,-0.10927,0.1405,0.0081932,-0.06815,-0.057819,0.095867,0.0023017,0.17814,0.0028275,0.0062022,0.18107,0.21641,-0.13568,0.13342,-0.080767,0.20894,-0.054787,0.16377,-0.15235,-0.1396,-0.10715,0.25764,0.12234,0.26042,-0.22103,-0.088947,-0.31055,-0.29878,0.022983,-0.2679,0.26685,1,-0.064604,0.17854,0.14806,0.029127,-0.12838,-0.15143,-0.091602,-0.24932,0.078461,-0.11096,-0.33121,-0.10643,0.07721,0.26609,0.16082,-0.018281,-0.030434,-0.037687,0.10173,-0.17235,0.10115,0.027003,0.05036,0.21372,-0.022321,0.082439,0.059521,0.048918,0.076007,0.24459,0.016212,0.030749,0.051228,-0.04102,-0.25445,0.027815,-0.026653,-0.082722,-0.10685,-0.10296,0.15455,0.10055,-0.12063,0.040379,0.2062,-0.086688,-0.11753,-0.027816,0.0039444,0.12562,-0.017639,0.054526,-0.29847,-0.080366,0.039569,-0.041815,-0.082972,0.20273,0.039118,0.094866,0.051959,0.012516
54,-0.11188,-0.21959,-0.11524,-0.17973,-0.21454,-0.15493,-0.26411,-0.17926,-0.27543,-0.037244,-0.20287,-0.052149,-0.21115,-0.094618,-0.17678,-0.10349,-0.12222,-0.16051,-0.20937,-0.12936,-0.1014,-0.18235,-0.096752,-0.16164,-0.23607,-0.14932,-0.12219,-0.081405,-0.19103,-0.30902,-0.031324,-0.30518,-0.13409,-0.079204,-0.053911,0.068424,-0.052767,-0.097179,-0.08999,-0.28021,0.15734,-0.15748,-0.046361,-0.11674,-0.076117,-0.42442,-0.11529,-0.20242,-0.0093616,-0.19211,-0.17587,0.013263,0.039983,-0.064604,1,0.19029,0.16733,0.070581,-0.11719,0.0025746,0.32957,0.14435,-0.12462,-0.067594,0.066739,-0.041143,-0.18948,-0.056204,0.13223,-0.017576,0.095784,-0.062642,0.21232,-0.012075,0.073652,0.25902,0.036749,-0.13562,0.2051,-0.30298,0.21771,0.021228,0.15805,0.24153,-0.33092,-0.080292,-0.16311,-0.014841,0.07574,0.07362,0.16185,-0.23346,-0.15521,0.16358,-0.034584,0.12104,0.24069,0.19678,0.19674,-0.15406,0.21687,0.11429,-0.1872,-0.068332,-0.036042,-0.14877,-0.0032534,-0.20308,0.05389,-0.34733,-0.063151,0.069086,-0.30545,-0.043175,0.17032,-0.02907
55,-0.091008,-0.13042,-0.22667,-0.19549,-0.15781,-0.10921,-0.12073,-0.010864,-0.12229,0.027033,-0.13732,0.0020215,-0.14769,-0.054918,-0.051485,-0.12914,-0.077571,0.069047,0.027298,-0.095634,-0.04863,-0.20381,-0.21396,-0.12029,-0.1585,-0.071054,-0.025734,-0.070326,-0.22956,-0.033096,-0.053643,-0.12425,-0.097988,0.016037,-0.16992,0.060957,0.01097,0.092637,-0.30487,-0.09782,-0.10911,-0.014237,-0.15122,0.1916,-0.072107,0.030809,-0.080242,-0.00026318,-0.091884,-0.42248,0.0033525,-0.051318,0.18325,0.17854,0.19029,1,0.18546,-0.1442,-0.017781,0.056915,0.24691,-0.0032324,-0.12248,0.048015,-0.13234,0.13049,-0.19639,-0.24253,0.15151,0.083687,0.31944,-0.14083,0.020151,-0.17014,-0.045946,0.11462,0.18423,-0.15049,-0.086255,-0.15698,0.024495,0.13796,-0.18645,-0.13463,-0.05255,-0.18144,-0.1462,0.040617,-0.069795,-0.036577,-0.055375,0.21003,-0.15538,0.22315,-0.25509,0.14118,-0.10495,0.38151,0.19446,0.12653,0.21243,-0.051405,-0.074208,-0.066961,0.15385,0.13104,-0.10514,0.050286,-0.082803,-0.039236,-0.0057954,0.088066,-0.20016,0.40679,-0.25198,-0.28898
56,0.12229,0.11368,0.22031,0.14552,0.066319,-0.012457,0.040695,-0.010304,0.16473,0.19357,0.10532,0.098737,0.13182,0.16411,0.080049,0.083344,0.059207,0.10201,0.022975,0.06992,0.13029,-0.029019,0.18271,0.11446,0.11627,0.27079,0.016295,0.049098,-0.17522,0.19051,0.24522,0.11109,0.28997,0.0039225,-0.031036,0.37502,0.28783,0.0031924,0.060231,0.00035562,0.084757,0.0041002,0.0030007,0.030706,0.2302,0.076495,-0.055834,-0.12032,0.17681,-0.078425,8.6326e-05,0.29945,0.12146,0.14806,0.16733,0.18546,1,0.11911,-0.13165,-0.34467,0.053485,0.037109,-0.0077242,-0.090196,0.079582,0.059438,0.16882,-0.046544,0.028718,0.075411,-0.0027624,0.12587,0.1883,0.058089,0.17895,-0.1183,-0.036402,0.036893,-0.071228,0.052381,0.079571,0.10469,-0.15242,0.088108,-0.10815,0.054899,0.049474,0.26209,-0.17332,-0.070206,0.25582,-0.16996,-0.13336,0.032136,-0.11602,0.22791,0.05314,-0.10308,-0.13192,-0.22447,-0.065071,-0.038064,-0.026453,0.080523,-0.25937,0.28149,-0.073567,-0.12207,-0.19512,-0.21582,-0.088859,-0.0049771,-0.12183,0.23607,-0.12521,0.025643
57,0.076063,-0.00033573,0.10359,0.10006,0.054412,-0.02717,0.062816,0.00081986,0.017813,-0.097296,-0.057363,0.10473,0.023711,0.10485,0.13852,0.012244,0.0018066,0.020796,0.10162,-0.03741,0.10445,-0.090663,0.054992,0.10075,0.010926,0.040003,0.048494,0.00010544,0.084158,0.049864,0.17178,-0.054716,-0.040336,0.12175,-0.05354,0.15505,0.1557,0.0043698,0.07089,0.19653,-0.014697,-0.25105,0.21671,0.038734,0.015955,0.023719,-0.15139,-0.080386,0.10387,0.087995,0.25813,0.054183,0.12187,0.029127,0.070581,-0.1442,0.11911,1,0.0073551,-0.097848,0.20319,-0.13863,-0.0036508,-0.17975,0.38381,0.17668,-0.15037,0.16932,-0.092205,-0.075869,0.24513,0.11854,-0.12951,0.031624,0.06539,0.087789,-0.018874,0.10642,-0.031474,0.070682,0.19617,-0.032778,0.1855,-0.10969,-0.10461,0.046894,0.031131,-0.10861,0.0061499,0.037324,0.21343,0.14247,-0.27312,0.10715,-0.025073,0.3568,0.094276,0.010008,0.020368,-0.056348,-0.023209,-0.046406,-0.053522,-0.078397,-0.2134,-0.29279,0.13442,-0.13709,0.0009306,-0.10253,-0.25316,0.29691,-0.17287,-0.02494,0.094815,-0.13503
58,-0.16517,-0.10221,0.0098718,-0.26051,-0.090259,-0.090646,-0.2106,-0.1161,-0.17673,-0.040526,-0.069452,-0.24175,-0.067973,-0.043766,-0.10433,-0.11938,-0.019095,-0.11965,-0.13795,-0.080139,-0.059252,-0.088464,-0.092768,-0.070954,0.042586,-0.12754,-0.087663,-0.053459,0.03693,-0.1289,-0.19505,-0.092915,-0.011935,-0.10429,-0.056614,-0.26172,-0.23426,0.24861,0.13484,-0.080076,-0.12754,-0.1741,-0.11382,0.024795,0.3696,0.19972,0.22653,0.0298,0.17354,-0.025643,-0.019532,-0.3638,0.24133,-0.12838,-0.11719,-0.017781,-0.13165,0.0073551,1,-0.019856,-0.074058,0.087062,-0.044351,-0.19207,0.066875,0.14548,-0.013274,-0.02114,0.16348,-0.03883,0.010739,0.078876,0.10624,0.11457,-0.032917,0.088266,-0.093613,0.053892,-0.10399,0.033429,-0.18917,-0.14446,0.016063,-0.064531,0.15045,0.38812,-0.159,-0.16787,-0.066452,-0.045796,-0.13471,-0.18355,0.13725,-0.2117,-0.21132,0.0033732,-0.026776,0.26141,0.26224,0.12775,-0.074155,-0.071911,-0.1705,0.16153,-0.041943,-0.27464,0.37402,0.11594,-0.20293,0.15108,-0.16861,-0.092892,-0.095998,0.13915,-0.075386,0.17916
59,-0.049284,-0.0299,-0.13628,-0.083652,-0.15673,-0.097508,-0.066055,-0.059697,-0.093125,-0.099701,-0.098287,0.016376,-0.06783,-0.055164,-0.090486,-0.12518,-0.081812,-0.01193,0.033926,-0.10423,-0.047946,-0.043214,-0.097619,-0.15631,-0.12437,-0.11326,-0.067186,-0.0099625,-0.1008,-0.17723,-0.06339,-0.10464,0.0229,-0.10016,0.13168,-0.29599,-0.1938,0.062533,0.066833,-0.083052,0.094871,0.037241,-0.0014008,-0.067146,-0.16814,-0.093512,0.032272,-0.015794,-0.12634,-0.023413,-0.089326,-0.29846,-0.16158,-0.15143,0.0025746,0.056915,-0.34467,-0.097848,-0.019856,1,0.11061,-0.098696,-0.034622,0.29055,-0.037229,0.0089914,-0.082734,0.00019742,-0.010244,-0.014173,0.023476,-0.064308,-0.095867,-0.059918,-0.13898,0.10521,0.011685,-0.30938,0.091491,-0.34967,-0.19981,0.16711,0.00090791,-0.30911,-0.061234,-0.06712,-0.087672,0.064778,0.096933,-0.18344,-0.31756,-0.068505,-0.18635,-0.13942,0.12465,-0.013284,-0.049996,-0.035901,0.26389,0.21122,-0.01952,0.22828,-0.28636,-0.085942,0.13025,-0.10858,-0.093302,0.10492,-0.055289,0.108,0.16495,-0.0084957,-0.19721,0.18058,0.0045759,-0.05497
60,0.038892,-0.11104,-0.0032629,0.049917,-0.11292,-0.14546,-0.0040246,-0.092879,-0.11002,-0.039756,-0.079904,0.027537,-0.030715,-0.042812,-0.024673,-0.06332,-0.075167,0.068186,0.092975,0.050363,-0.02979,-0.12042,0.023994,-0.058591,-0.017151,0.0061318,-0.070599,-0.098474,0.099853,-0.22927,0.015749,-0.42877,-0.2632,0.034335,-0.2219,0.00042225,-0.14841,-0.18062,-0.15672,-0.1938,0.3,-0.060889,0.17281,-0.06743,0.044846,-0.045788,-0.2577,0.044957,0.022455,-0.42848,0.12454,0.12871,-0.25814,-0.091602,0.32957,0.24691,0.053485,0.20319,-0.074058,0.11061,1,-0.20776,-0.34541,0.012925,-0.00094771,-0.20291,0.042551,-0.13133,-0.13692,-0.16616,0.20358,-0.29697,-0.17136,-0.062498,-0.047921,0.22813,0.05059,-0.21714,0.16325,-0.10243,0.2875,-0.17255,0.12212,0.014193,-0.25332,-0.28012,-0.072681,0.13104,-0.13209,-0.06949,0.18837,-0.039774,-0.080837,0.38126,-0.061533,0.35583,0.26117,0.097643,0.24452,-0.038709,0.0039212,-0.030444,-0.11111,-0.28561,-0.13898,-0.053907,0.047927,-0.1527,-0.053028,0.011977,0.20507,0.32237,-0.24863,0.32823,0.040143,0.17543
61,-0.2471,-0.24645,-0.2495,-0.30605,-0.19178,-0.24605,-0.27845,-0.2311,-0.2815,-0.12928,-0.26229,-0.21234,-0.2455,-0.24239,-0.31939,-0.27158,-0.26773,-0.27862,-0.24683,-0.17003,-0.3376,-0.26487,-0.20759,-0.20706,-0.070442,-0.1013,-0.33836,-0.03836,-0.20721,-0.19324,-0.15571,-0.035106,-0.11946,-0.19135,-0.059381,-0.088584,-0.058707,0.021124,-0.33153,-0.35298,-0.34381,-0.15277,-0.105,-0.35057,-0.10598,-0.42654,0.11316,-0.13769,0.066352,0.067742,-0.012247,0.015384,0.010727,-0.24932,0.14435,-0.0032324,0.037109,-0.13863,0.087062,-0.098696,-0.20776,1,0.035862,-0.093185,0.10811,0.011413,-0.045884,-0.15977,-0.12686,0.051743,0.23423,-0.14035,0.23861,0.26388,0.0098194,0.24611,0.016976,-0.08565,0.025949,-0.070869,0.17206,-0.11263,0.071201,-0.10911,-0.12144,0.036007,-0.21902,0.26054,0.24128,-0.17452,-0.011502,0.062565,0.30883,0.20829,0.018487,-0.31948,0.13226,-0.1251,-0.057874,-0.20017,0.29108,-0.14833,0.043251,0.2753,-0.038494,0.21827,0.11278,-0.16925,0.084513,0.10457,0.0057056,-0.14013,0.031411,-0.2421,0.05284,-0.041538
62,-0.1254,-0.030301,-0.12629,-0.063071,-0.16942,-0.0030133,-0.11935,-0.01,-0.099803,-0.13606,-0.10202,-0.1239,-0.044706,-0.14414,-0.039442,-0.045946,-0.21572,-0.19837,-0.18043,-0.1557,-0.15039,-0.048304,-0.17178,-0.13459,-0.16459,-0.051062,-0.094312,-0.10704,-0.24608,0.28883,-0.14416,-0.013592,0.15673,0.095597,0.10702,-0.16221,0.17504,0.075684,0.16168,0.2126,0.0056051,0.034562,-0.047903,0.0029181,-0.014493,0.0051901,0.16634,-0.12144,0.083675,0.21626,-0.0074737,-0.020505,-0.11194,0.078461,-0.12462,-0.12248,-0.0077242,-0.0036508,-0.044351,-0.034622,-0.34541,0.035862,1,-0.013891,-0.0056485,0.079567,0.13397,0.26706,0.10612,-0.095625,-0.14133,0.16021,0.065051,-0.10547,-0.13984,0.011877,0.2709,-0.25343,0.17802,0.12249,-0.07854,0.11033,0.015924,0.13697,0.16911,0.045652,0.11693,-0.24479,-0.0070525,-0.0053701,0.30176,0.070348,-0.23,0.062565,0.18865,0.005629,-0.21107,-0.16472,-0.036984,0.16816,-0.1192,0.0276,-0.10482,0.12666,0.076884,0.28449,-0.076923,-0.32722,-0.025748,-0.0027264,0.036602,0.050425,0.10263,-0.024149,0.022929,-0.0074912
