,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
64,-0.20165,-0.061669,-0.11901,-0.20567,-0.12736,0.014898,0.29332,-0.1871,0.063305,-0.01635,0.0036628,0.093878,0.24619,0.20899,-0.022082,0.013831,-0.052649,0.085202,-0.15861,0.045777,-0.16178,0.017503,0.18069,-0.074838,0.011833,0.022696,-0.093809,0.012109,0.25002,0.024114,-0.18544,0.028421,0.017212,0.22381,0.033034,0.071013,0.0081448,0.020672,0.029212,-0.07961,-0.14249,-0.082864,-0.16612,0.093405,0.080886,-0.24751,-0.087333,0.070716,-0.13661,-0.13536,-0.01378,-0.0041836,0.074576,-0.0067368,0.15353,-0.1831,0.090128,-0.17289,0.015389,0.17565,0.14891,0.055201,0.123,-0.070422,1,0.20521,-0.24448,0.098887,0.14132,0.23422,0.049018,0.012011,-0.23337,0.315,-0.15562,-0.099878,0.065347,0.0092509
65,-0.0014037,-0.089266,0.096739,-0.10445,-0.12424,0.0064961,0.30117,-0.28396,0.05017,-0.21802,0.10381,0.12442,0.135,0.37317,0.29198,-0.16966,0.29051,0.072204,-0.051139,-0.023712,-0.07615,-0.13037,0.08081,0.070953,0.069303,0.030716,-0.016524,-0.038366,0.059481,0.074912,-0.050256,0.076007,-0.27876,0.18341,0.13697,-0.092579,-0.030726,0.05193,-0.099271,-0.094639,-0.15878,0.057624,-0.024886,0.18559,-0.03613,-0.1123,-0.15024,0.21264,0.053435,-0.47489,-0.29779,0.054371,0.17046,-0.1656,0.19221,-0.21712,-0.26373,0.054215,-0.35838,0.12738,0.25245,-0.13721,-0.03457,-0.027203,0.20521,1,-0.27442,0.15231,-0.07829,-0.053257,0.15823,0.20062,-0.1362,0.19957,0.12823,-0.37958,-0.095651,-0.01153
66,0.09835,0.10604,0.16094,0.16212,0.065168,0.17594,-0.012181,0.13948,-0.027858,-0.25432,0.15122,-0.16532,-0.050185,-0.13648,-0.27562,-0.10916,-0.35604,-0.062903,-0.34261,0.07967,-0.045397,-0.037387,-0.0087167,0.11087,-0.389,0.017578,-0.17631,-0.020182,-0.049931,-0.10404,0.070619,0.082204,0.29482,-0.092669,-0.12538,0.22372,-0.026618,-0.0094556,-0.032581,0.13639,0.19352,-0.049547,0.034422,-0.14575,0.08253,0.26061,0.17655,0.058816,-0.029137,0.22369,0.040936,0.065411,0.10092,0.19557,-0.069939,0.27525,-0.032718,0.28592,0.28325,0.15192,-0.23231,0.23668,0.25479,0.25585,-0.24448,-0.27442,1,-0.068466,0.15087,-0.094596,0.077609,-0.057376,0.094206,0.19818,0.092562,0.12112,0.1241,-0.027899
67,0.33313,-0.052827,0.2968,0.036289,0.013158,0.1937,0.0061016,0.015614,0.01082,0.10293,0.0092261,0.051745,0.10435,0.24676,0.0015719,0.047547,0.019595,0.31904,0.075882,0.18729,0.20241,0.13818,0.010484,-0.20707,0.14647,0.10858,0.099704,0.10426,0.16672,-0.10123,0.12626,0.066364,-0.33669,0.32033,0.039455,-0.29387,-0.1993,0.11651,0.16942,-0.33943,0.054473,0.083567,-0.12375,0.093061,0.018731,-0.0018936,-0.093259,-0.13679,0.036745,-0.095075,0.18672,-0.12082,-0.042617,0.065793,-0.17959,0.11718,-0.2143,-0.10327,-0.049681,-0.0023736,-0.092135,0.074564,0.31183,-0.22437,0.098887,0.15231,-0.068466,1,-0.096865,0.12559,0.045276,0.20002,-0.097246,0.11542,-0.012713,-0.20589,-0.14392,0.22905
68,0.1227,0.10182,0.15385,0.36606,-0.1957,0.10799,0.0384,0.10013,0.20311,-0.25168,0.3388,0.076908,0.0064891,-0.19147,-0.12027,0.18334,0.14145,-0.049403,0.039143,-0.26312,0.14925,0.17908,0.1062,0.35829,-0.0098829,0.011737,0.17191,0.46856,-0.0094682,-0.10935,0.1069,0.16694,-0.016462,0.15779,-0.087198,-0.086265,0.03569,-0.061657,0.21588,-0.15289,-0.039549,0.11208,0.045865,-0.12418,-0.0039151,0.017412,-0.089609,0.33067,0.014559,0.26781,0.025648,0.062429,-0.01059,0.21558,-0.043764,0.025578,0.20335,-0.038842,0.11035,-0.0051889,-0.024245,0.21732,-0.073136,-0.15135,0.14132,-0.07829,0.15087,-0.096865,1,0.069321,-0.25027,-0.089635,0.0123,-0.0088911,0.075481,0.15586,0.38072,-0.17287
69,-0.22365,0.033969,-0.20328,0.054384,0.12388,-0.013218,-0.14886,0.016871,0.015958,0.02142,-0.092165,0.21235,0.014913,0.035007,0.24112,0.25747,0.1709,0.13705,0.14002,0.22401,0.27385,0.29777,-0.062736,-0.1254,0.13194,0.15631,-0.091115,0.21441,0.32359,0.18749,0.0025765,-0.063968,0.059476,0.12743,-0.1288,-0.019378,-0.12181,-0.085509,-0.026638,-0.062214,-0.32913,-0.018002,0.22558,-0.0065006,-0.0052945,0.22144,0.054192,-0.062856,0.0061274,0.074967,0.39649,-0.11828,0.13604,-0.032082,0.24627,-0.064951,0.0061227,-0.24682,-0.026696,0.16893,-0.023705,0.16708,-0.26087,-0.02212,0.23422,-0.053257,-0.094596,0.12559,0.069321,1,-0.035208,-0.10321,-0.1008,-0.0026217,-0.24739,-0.085097,0.21971,0.13261
70,-0.034486,-0.20193,0.031387,-0.20262,-0.23279,-0.0089386,0.14852,-0.048743,-0.08181,-0.2329,-0.14661,-0.17967,-0.07626,0.19636,-0.035875,0.03837,-0.072761,-0.11658,-0.068521,-0.10834,-0.27396,-0.049907,-0.071802,-0.095823,-0.014872,-0.0077959,-0.28068,-0.10927,-0.045203,0.059684,-0.066929,0.026375,-0.17533,-0.17435,-0.11981,0.10703,-0.03851,-0.079196,-0.085274,0.053301,-0.089284,0.1945,0.061733,-0.043707,-0.1103,-0.004277,0.10261,0.18864,0.096915,-0.1612,-0.25156,0.013586,0.23066,-0.053381,0.22112,0.44694,-0.14562,-0.010486,-0.24748,0.20351,0.20762,-0.11555,0.3277,0.18081,0.049018,0.15823,0.077609,0.045276,-0.25027,-0.035208,1,0.20701,-0.098818,0.0031642,0.18322,0.024645,0.071742,0.37437
71,0.32543,0.27582,0.061312,0.091106,0.041433,0.27894,0.078439,0.13431,0.052116,-0.030138,0.21562,0.003329,0.10051,0.26817,0.057376,-0.12575,0.060951,0.24328,0.08088,-0.068731,0.094231,-0.10024,0.16665,-0.091806,0.1219,0.1618,0.047352,0.099074,0.20359,0.26238,0.015667,0.19426,-0.40621,0.28185,0.1166,0.15848,0.10744,0.023814,0.26069,0.15879,0.28314,0.036022,-0.29739,0.10285,-0.13703,-0.039607,0.13599,0.00059016,0.24888,-0.22842,-0.12022,-0.30114,-0.072523,-0.065236,-0.054339,0.12091,-0.049141,-0.087691,-0.18493,0.21019,0.15711,-0.0083174,0.25402,0.11166,0.012011,0.20062,-0.057376,0.20002,-0.089635,-0.10321,0.20701,1,0.094063,0.25589,0.081282,0.056508,0.27573,-0.19197
72,-0.12294,0.12732,0.10966,0.016366,-0.35456,-0.28447,-0.21047,0.18411,-0.057606,-0.081992,0.14103,-0.057268,-0.29988,-0.19631,-0.0053719,-0.1783,0.081989,-0.032868,0.25628,-0.20586,-0.053042,-0.30871,0.27031,-0.0026912,0.064289,0.060697,0.15,-0.10298,-0.25713,-0.18359,0.11819,0.17694,-0.0023682,-0.42909,0.00038697,-0.055073,-0.26119,-0.098394,0.1155,0.20071,0.16076,-0.2759,-0.27161,-0.071447,-0.1494,0.016729,-0.39212,-0.13798,-0.12471,0.20057,0.0084909,0.06454,-0.11352,-0.10959,-0.42793,0.083987,-0.046159,0.077015,0.29392,-0.2426,-0.18484,-0.10582,0.11354,0.26815,-0.23337,-0.1362,0.094206,-0.097246,0.0123,-0.1008,-0.098818,0.094063,1,-0.11576,0.27739,-0.067925,0.086152,-0.047379
73,0.084419,0.15391,-0.036031,0.0026476,0.28219,0.24472,0.28996,-0.0082256,-0.031812,-0.16768,0.24744,-0.035066,0.12801,0.16619,0.061701,-0.11352,-0.088036,0.10906,-0.06076,0.19672,-0.069784,-0.097107,0.18379,-0.086551,0.015936,0.15279,0.049718,-0.11099,0.059338,0.12496,-0.071581,0.040398,-0.056966,0.39232,-0.082469,0.07601,0.012395,-0.081207,0.097244,-0.11346,0.18533,0.0013105,-0.24209,-0.18964,-0.049053,-0.15315,-0.063301,0.12417,0.091555,-0.34137,0.051171,-0.14583,-0.26744,0.15145,-0.0024008,-0.14582,-0.19816,-0.10506,-0.041831,0.12421,0.062044,0.043178,0.17557,0.23998,0.315,0.19957,0.19818,0.11542,-0.0088911,-0.0026217,0.0031642,0.25589,-0.11576,1,-0.36547,-0.2083,-0.033012,-0.09658
74,0.20252,0.21392,0.23544,0.0043942,-0.41244,-0.021176,0.059907,-0.057688,-0.10819,-0.18568,-0.18971,-0.1656,-0.075456,-0.19272,-0.12389,-0.006272,-0.13562,-0.16494,-0.20414,-0.27198,-0.2468,-0.15145,0.039037,-0.10208,-0.33112,-0.3838,-0.003924,0.026425,-0.29529,-0.21818,0.11829,0.19968,-0.22492,-0.18491,0.127,0.026591,-0.096922,0.24741,-0.0046087,-0.030327,-0.064875,0.001949,-0.059915,0.0020323,0.043675,0.18064,-0.032598,0.11624,-0.19217,-0.08602,-0.26848,0.13562,0.042853,-0.24558,-0.21207,0.1163,0.13792,-0.12974,0.051397,0.03069,0.24256,-0.045277,0.067999,-0.034882,-0.15562,0.12823,0.092562,-0.012713,0.075481,-0.24739,0.18322,0.081282,0.27739,-0.36547,1,-0.029686,0.12049,0.18569
75,0.078391,-0.078829,-0.13631,0.081554,0.082531,0.24803,0.038294,0.16503,-0.10565,-0.14962,-0.054171,0.080849,-0.052414,-0.092035,-0.19676,-0.083135,-0.22018,-0.28136,-0.10393,-0.21081,-0.033664,-0.079209,-0.23151,0.21704,-0.010646,-0.061485,-0.065741,0.26493,0.062492,0.1325,-0.08086,0.051445,0.0069429,-0.074317,-0.33727,0.0038279,-0.08276,0.16592,0.076185,0.19322,0.20328,0.0058596,0.14921,-0.074411,0.15207,0.15891,0.1646,-0.027022,0.17125,0.10218,0.22251,0.076829,0.10137,0.24731,0.027755,0.02957,0.1593,0.11676,0.036398,0.081013,-0.068738,-0.16391,0.23628,-0.18882,-0.099878,-0.37958,0.12112,-0.20589,0.15586,-0.085097,0.024645,0.056508,-0.067925,-0.2083,-0.029686,1,0.34227,-0.32807
76,0.0066421,0.089337,-0.10924,0.25918,-0.17393,-0.0023104,0.038725,-0.0345,0.037508,-0.13568,0.015756,-0.034732,-0.18962,-0.21852,0.11924,0.17786,-0.16445,-0.26632,-0.069156,-0.29694,0.010061,-0.1681,-0.179,0.27101,-0.15169,-0.062161,-0.15668,0.3892,-0.024036,-0.04546,-0.023845,0.014523,-0.17554,0.13513,-0.35757,-0.12629,0.0014856,-0.23081,0.18879,0.10942,-0.12336,0.09915,-0.06227,-0.26887,0.076629,0.20305,0.11193,0.2002,0.050043,0.18055,0.14611,-0.20795,0.0063162,0.062482,0.18873,0.16354,0.22466,-0.093353,-0.045999,0.057269,0.087678,0.065283,0.13142,0.017996,0.065347,-0.095651,0.1241,-0.14392,0.38072,0.21971,0.071742,0.27573,0.086152,-0.033012,0.12049,0.34227,1,-0.039176
77,-0.077386,-0.047024,0.0098508,-0.14727,-0.0049707,-0.20522,-0.12713,-0.12824,-0.2896,0.12197,-0.26635,-0.078499,-0.18388,-0.17712,-0.015503,0.33986,-0.18584,0.0041414,-0.0077768,-0.051493,-0.19226,-0.076144,-0.16333,-0.12568,-0.23463,-0.26413,-0.12461,-0.078625,-0.13499,-0.23466,0.25777,-0.31192,0.051554,0.016386,-0.030615,-0.30769,-0.21012,-0.035248,-0.13912,-0.21354,-0.23068,0.091512,-0.011648,0.074661,-0.061561,0.079262,0.057752,-0.0053783,-0.15678,0.071399,-0.14754,0.10019,0.014588,-0.27286,0.10012,0.20798,-0.047513,-0.29032,-0.065653,-0.022835,-0.032054,-0.080467,0.037418,-0.002272,0.0092509,-0.01153,-0.027899,0.22905,-0.17287,0.13261,0.37437,-0.19197,-0.047379,-0.09658,0.18569,-0.32807,-0.039176,1
