,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
96,0.28797,0.16201,0.12187,0.15533,0.13133,0.1026,0.12136,0.10702,0.076192,0.22758,0.16583,0.10907,-0.020858,0.080537,0.20793,0.13819,0.053399,0.14141,0.16396,0.077566,0.20214,0.12522,0.21812,-0.09962,0.18159,0.066773,0.033528,0.087543,0.19116,0.1342,0.062773,0.15727,0.00027526,0.03428,-0.0018089,0.088929,0.013126,-0.0036028,0.20909,0.068968,-0.058439,0.10483,0.077852,-0.033778,0.054001,0.097771,0.16718,0.0018607,0.03477,0.16169,-0.08074,0.082555,0.12467,0.039914,-0.089122,0.14195,0.17399,0.16765,0.10446,0.049183,0.22763,0.29506,0.15732,0.18562,0.14315,0.11047,0.30739,0.27091,-0.10166,-0.010894,0.16798,0.0057835,-0.16086,0.144,-0.116,-0.10629,0.041041,0.034567,0.14645,0.02762,0.24128,-0.16788,0.059842,0.18168,-0.33412,0.23355,0.12797,-0.26145,0.089832,0.081982,-0.20038,-0.25015,-0.25344,0.0067145,-0.06877,0.048918,1,0.084736,0.11686,0.0065518,-0.043447,-0.078996,-0.11125,0.097969,-0.026886,0.197,0.067301,0.054692,-0.047755,-0.030596,0.070006,0.26112,0.0235,-0.013074,-0.024468,-0.24487,0.0086884,-0.0051265,-0.040321,-0.26407,0.075961,-0.1239,0.18748,0.00063579,-0.17615,-0.11212,-0.11755,-0.033649,-0.03871,0.22459,0.25121,0.098571,-0.2622,0.26696,-0.081861,0.060894,-0.044366,0.034275,-0.026108,-0.23434,0.042721,0.026645,-0.23389,-0.18312,0.070011,-0.019889,-0.21602,-0.037779,-0.13893,-0.094457,-0.11114,-0.086747,-0.21557,0.11524,0.17863,0.31495,0.085013,0.073727,0.082237,-0.0052647,0.34268,-0.26192,-0.074713,0.012727,-0.14729,-0.22303,-0.04655,-0.29866,-0.060109,-0.13178,-0.071089,-0.091778,0.057294,0.16769,0.012306,0.12354,0.085558,0.12821,-0.18275,-0.1504,0.009292,-0.042295,0.25947
97,-0.15495,-0.22577,-0.18735,-0.30935,-0.25273,-0.26772,-0.26981,-0.32879,-0.24779,-0.17034,-0.18119,-0.20869,-0.28453,-0.18865,-0.17929,-0.051586,-0.23858,-0.24061,-0.23377,-0.26807,-0.10192,-0.35048,-0.22599,-0.3683,-0.28701,-0.21482,-0.22966,-0.17957,-0.34564,-0.21664,-0.33265,-0.22881,-0.24953,-0.27937,-0.24985,-0.31427,-0.26164,-0.14009,-0.2077,-0.18934,-0.33403,-0.16709,-0.21448,-0.19159,-0.1474,-0.13384,-0.31574,-0.27049,-0.095985,-0.053942,0.028375,-0.14079,-0.17273,-0.059404,-0.13492,-0.14667,-0.056159,-0.022411,-0.26147,-0.23655,0.048175,-0.16389,-0.23547,-0.17218,0.069671,-0.052754,-0.10155,0.033009,-0.23847,0.15585,0.14185,0.067018,-0.097688,-0.10486,-0.14181,0.010105,-0.13904,-0.22061,0.15248,-0.16282,-0.079996,-0.017635,-0.20666,-0.026289,-0.0082579,-0.080801,0.13718,-0.19449,0.25643,-0.080676,-0.078421,0.11879,-0.13007,0.06994,0.12777,0.13127,0.084736,1,-0.07193,-0.058404,0.14803,0.10798,-0.084162,-0.023296,-0.033868,0.039902,0.20099,0.0061055,-0.14088,0.064212,0.21428,0.18102,0.050783,-0.0068555,0.16812,-0.12201,-0.22312,-0.066858,-0.11715,-0.024713,0.13647,0.071336,-0.20727,0.035451,0.066312,-0.06382,0.1575,-0.1217,0.004973,-0.11222,0.066684,-0.025812,-0.038207,0.19903,-0.18213,-0.061834,-0.04306,0.0016644,0.11509,-0.033392,0.32063,-0.19521,0.035453,0.050893,0.16935,0.038543,0.26545,-0.068904,-0.44499,-0.018263,-0.0091114,-0.069969,-0.12001,0.20308,-0.14988,0.053899,-0.0051339,-0.20545,0.24804,0.085727,0.13152,0.009825,0.21823,0.078184,-0.077447,0.0082589,-0.093919,0.043083,-0.19331,-0.11895,-0.19608,0.19958,-0.27456,0.10609,0.034927,0.20775,-0.0058302,0.0045299,-0.10354,-0.094411,0.13664,0.09206,-0.046732
98,0.26185,0.26064,0.16076,0.2193,0.25349,0.31835,0.079327,0.34025,0.2936,0.18965,0.23987,0.21473,0.221,0.25645,0.19764,0.28068,0.037546,0.2704,0.2519,0.3021,0.2288,0.17941,0.23409,0.25357,0.27145,0.24153,0.21976,0.13194,0.13385,0.24337,0.246,0.18021,0.14106,0.14893,0.14171,0.23126,0.24734,0.11587,-0.0376,0.26815,0.18498,0.20415,0.046581,0.18768,0.36233,0.22982,0.22236,0.25652,-0.063321,0.23756,0.08227,0.15804,0.2321,0.17664,0.17296,0.23295,-0.076197,0.18209,0.063796,0.061118,0.1197,-0.03038,0.22553,0.2104,0.047632,0.085566,0.16862,0.16451,-0.003882,0.28924,0.3555,0.16556,0.16015,0.036188,-0.025974,0.18287,0.042256,-0.13695,0.029675,0.26145,0.19987,-0.11615,0.079061,-0.066314,-0.073626,0.259,0.045282,-0.10373,-0.17364,-0.15421,-0.094861,-0.19854,0.15702,0.076586,0.016137,-0.20365,0.11686,-0.07193,1,0.11619,-0.052579,-0.0067975,0.088408,0.055507,0.044421,0.11421,0.067707,0.31272,0.15455,-0.16768,-0.0817,0.06218,0.032799,0.067042,-0.18164,-0.15691,0.20666,0.07094,-0.15392,-0.13601,-0.10747,-0.0059165,-0.13351,0.15068,0.10055,-0.036548,-0.13288,0.092145,0.075968,-0.17076,0.26818,0.17741,0.0052646,0.061263,-0.18623,0.094726,-0.092271,-0.093387,-0.024372,0.13849,0.17151,-0.062721,-0.069841,-0.033198,0.11551,-0.12754,-0.14158,0.037619,-0.065874,-0.13968,-0.22558,4.3792e-05,0.0020903,0.13163,0.056498,0.023938,0.053963,0.17156,0.015294,0.0033447,-0.049414,-0.11259,-0.24969,-0.058469,0.17009,-0.18221,-0.051054,-0.10594,-0.099842,-0.081054,-0.28666,-0.1106,0.0010373,-0.14611,0.044719,0.24543,-0.31846,-0.13283,-0.2777,-0.15192,0.17862,-0.23678,0.098874
99,0.09641,0.11414,0.11098,0.1447,0.11519,0.086068,-0.011154,0.049233,0.14276,0.051129,0.14446,-0.020529,0.034141,0.13848,0.034233,-0.043818,-0.013267,0.1287,0.12432,0.093518,0.1145,0.11304,0.072363,0.036957,0.28639,0.07356,0.12487,-0.0013871,0.13523,0.054308,0.085217,0.057686,0.041532,0.09999,0.07935,0.03447,-0.11248,0.049819,-0.011891,0.16499,0.26693,0.28781,0.10987,0.017788,0.047116,0.051919,0.25227,-0.04598,0.068399,0.013272,0.30226,-0.040648,0.27098,0.031188,0.00051009,0.2008,-0.02369,0.011836,-0.16703,0.12986,0.06891,0.12035,0.13406,0.23925,0.064043,0.094469,0.11966,0.15144,-0.11883,0.13935,-0.20685,0.17865,-0.022681,-0.037645,0.24857,0.1541,-0.10657,0.1366,0.13117,0.16611,-0.052185,0.1203,0.10243,-0.0436,0.0084814,-0.025061,-0.26428,-0.048104,-0.12989,0.26524,-0.20442,-0.19115,-0.05545,0.32907,0.083554,0.19251,0.0065518,-0.058404,0.11619,1,0.11398,0.0053298,0.020424,-0.20827,-0.10769,0.024562,-0.2665,-0.24026,0.16625,0.025591,0.0079434,0.22362,-0.10846,0.0692,-0.12611,-0.060633,0.0096363,0.043097,-0.0082689,-0.24913,-0.12017,-0.020613,-0.10621,0.2692,-0.022564,0.059072,-0.36185,0.077717,0.47735,-0.12058,-0.0097448,-0.095223,-0.082738,-0.084782,0.16572,0.18511,-0.12259,0.29897,-0.066786,-0.21402,0.033149,0.18343,0.10344,-0.0043491,0.29373,-0.001039,-0.079005,0.14794,-0.034157,-0.085832,0.087459,-0.1222,0.083474,-0.014931,-0.28927,-0.092787,0.2303,0.14021,0.0031288,0.12043,0.14087,0.059949,-0.00088799,-0.084761,-0.16279,0.11014,0.19485,0.19526,-0.039867,-0.17506,-0.16591,0.031023,0.11801,-0.28064,0.10775,0.030549,-0.017252,0.072088,-0.096882,0.039887,0.066646,-0.15258,-0.13151
100,-0.12882,-0.14479,-0.036863,-0.1163,-0.033115,-0.11458,-0.062288,-0.1807,-0.052028,-0.097139,-0.1631,-0.24265,-0.069999,-0.15102,-0.051167,-0.11523,-0.054974,-0.17409,-0.11064,-0.091877,-0.030813,-0.15814,-0.22633,-0.089011,-0.092335,-0.13834,-0.058774,-0.057001,-0.02744,-0.038579,-0.19118,-0.16253,-0.24265,-0.17283,0.0049937,-0.055554,-0.10124,-0.13839,-0.11012,-0.051491,-0.21131,-0.068346,-0.058627,-0.081166,-0.12378,-0.041153,0.076227,-0.080576,-0.09016,0.087713,-0.0076306,-0.0009643,-0.071914,0.12689,0.071294,0.029677,-0.052653,-0.11105,-0.14097,-0.06875,-0.042083,-0.10791,-0.16618,-0.07236,-0.067253,0.057305,-0.013278,0.0086132,-0.34183,-0.076172,-0.24867,0.26134,0.14544,-0.10089,0.29535,-0.21933,0.11991,-0.17082,0.26226,0.013502,-0.2277,0.07834,-0.010778,0.12285,0.27034,0.084198,-0.10741,-0.095393,-0.34202,-0.27776,-0.19684,-0.055071,-0.11304,0.22588,0.20745,0.40625,-0.043447,0.14803,-0.052579,0.11398,1,-0.075673,0.079929,-0.20712,-0.1194,-0.16712,-0.12051,-0.17369,-0.063055,0.047208,-0.068957,-0.16868,-0.16298,0.012608,0.15371,-0.13981,-0.077678,0.059734,0.32946,0.20725,0.37086,-0.1796,-0.059149,0.033122,-0.068215,0.0012876,-0.21645,-0.034933,-0.13707,-0.038441,-0.12156,-0.05188,0.12926,0.024162,0.11581,-0.076783,-0.013983,0.25058,-0.24693,-0.22308,-0.084331,-0.17354,0.028827,0.15247,0.13335,0.10751,-0.16349,0.054271,-0.20109,0.17068,-0.11099,-0.074776,0.12639,-0.033027,-0.18483,0.043753,0.095167,-0.057111,0.09094,0.068803,0.25363,0.33001,0.1295,-0.019487,-0.10411,0.1404,-0.023846,0.0447,0.18407,-0.42222,0.081818,0.38895,-0.21598,-0.10524,0.11364,-0.058688,-0.062837,0.28212,0.17307,0.066466,-0.23551,-0.073911,-0.40599
101,-0.043156,0.0012027,0.041155,0.079426,0.10456,-0.035771,-0.0050047,0.0070406,0.12022,0.12103,0.12391,0.0709,-0.011199,0.10706,-0.086101,0.067282,0.068811,0.08811,0.10611,0.13121,-0.036428,0.089292,0.14189,0.16946,0.034147,-0.018075,0.10259,0.23951,-0.079495,-0.043929,0.12543,0.10177,0.10648,0.11485,0.14766,0.079814,0.061278,0.10324,-0.058582,0.07987,-0.061546,-0.020517,0.048779,0.18331,0.1526,0.12882,0.078927,0.0093949,-0.078843,-0.022696,-0.047526,0.26331,0.12238,0.15487,0.20745,0.16537,0.13744,0.044335,-0.046766,0.054064,0.1244,0.1187,0.10196,-0.21148,0.21129,0.14945,-0.14978,0.047172,0.27995,-0.094201,-0.094122,0.24382,-0.032257,-0.15015,-0.070005,0.3182,-0.098649,-0.087068,-0.20597,-0.21448,-0.066398,-0.13477,0.0071818,0.1219,-0.013909,-0.12851,0.061251,0.22665,-0.17632,0.10591,0.17322,0.19147,-0.11359,0.084492,0.10897,0.10929,-0.078996,0.10798,-0.0067975,0.0053298,-0.075673,1,0.014778,0.16081,0.059745,-0.058878,-0.15598,0.080389,0.03938,0.0093545,0.060049,0.10978,0.27479,-0.070994,-0.1103,-0.02132,0.16802,-0.12425,-0.21458,-0.22492,-0.12082,-0.073053,0.030846,-0.18854,0.21236,0.028427,-0.090793,-0.32848,0.16362,0.097438,-0.13071,-0.078769,0.075225,-0.048699,-0.16608,0.055974,0.14848,-0.058758,0.29444,0.24982,0.23414,0.1188,0.10748,0.16769,-0.24334,-0.15558,0.00022961,-0.030884,0.019425,0.063389,0.10736,-0.17892,-0.040514,0.1461,0.17451,-0.27663,-0.05669,0.014154,-0.016895,0.18058,-0.091343,-0.088811,-0.064469,-0.032879,-0.28918,-0.19073,0.11368,-0.10776,-0.14552,0.13296,0.035221,-0.33849,0.19538,0.14391,0.044165,-0.084122,-0.1593,0.090036,-0.21023,0.45931,-0.10424,0.20139,0.13992
102,0.32907,0.36407,0.39718,0.30801,0.34437,0.30512,0.34743,0.23324,0.29694,0.19677,0.28713,0.23336,0.35041,0.29957,0.30251,0.27959,0.23142,0.22655,0.26476,0.40679,0.20006,0.30272,0.20402,0.31974,0.19713,0.26485,0.42176,0.44156,0.3765,0.23638,0.40854,0.26885,0.29836,0.18798,0.23033,0.3229,0.33785,0.26267,0.1528,0.26643,0.20976,0.26514,0.054766,0.2687,0.22655,0.35835,0.20397,0.37724,0.33523,0.2952,0.26254,0.30822,0.28789,0.17834,0.33551,0.16749,0.15554,0.44718,0.25986,0.20178,0.089728,0.30731,0.080779,0.10821,0.10883,0.16853,0.099894,0.20558,0.38435,-0.15551,0.13732,0.27085,0.1516,0.053069,0.020432,0.065321,0.030662,0.3581,0.10116,0.34497,-0.030942,0.096689,0.13298,-0.039807,0.028347,-0.12836,0.26451,0.10909,-0.027316,-0.23523,0.12061,0.23765,-0.086859,0.2605,-0.25717,-0.070267,-0.11125,-0.084162,0.088408,0.020424,0.079929,0.014778,1,0.10923,-0.066841,0.29018,-0.18835,0.022793,0.1229,0.20291,0.083719,0.07606,-0.0023519,0.27307,-0.40698,-0.047965,0.10983,0.028613,0.057834,-0.067127,0.20517,-0.04169,0.091611,0.19644,0.11646,-0.095541,-0.05071,0.35516,-0.060984,0.017733,-0.019447,-0.03528,0.059698,-0.10802,0.10521,-0.17394,0.15232,0.10192,0.045187,-0.071606,-0.2314,0.23468,-0.11059,-0.10536,-0.067732,0.044327,-0.26902,0.22615,0.13091,-0.094705,0.020861,0.014657,0.033258,-0.068436,-0.15202,-0.040708,-0.1129,-0.14378,0.13869,0.025364,-0.067335,-0.099947,-0.07746,-0.24366,0.038028,0.17691,0.0085112,-0.18946,0.01378,-0.048369,0.17586,0.002403,-0.045513,-0.075657,-0.35057,-0.12876,0.10509,0.0092245,-0.11603,0.086906,0.021921,-0.026113,0.11246
103,0.15534,0.27916,0.1043,0.18991,0.14337,0.29297,0.30847,0.091605,0.25472,0.29118,0.25576,0.30203,0.16709,0.11405,0.3581,0.18897,0.17792,0.18319,0.27256,0.27425,0.057628,0.19102,0.29723,0.18712,0.19256,0.18003,0.21827,0.26352,0.14521,0.1782,0.33793,0.085441,0.10102,0.36973,0.14315,0.16841,0.22941,0.34288,0.24557,0.19731,0.0054994,0.17739,0.25819,0.27817,0.21217,0.15353,0.21529,0.29071,0.24821,-0.14156,0.029457,0.19758,0.12917,0.14495,0.29319,0.32522,0.049972,0.24704,0.098262,0.2554,0.18951,0.22309,0.13372,0.15201,0.074453,-0.10119,0.28992,0.18364,0.26109,-0.12474,0.40443,0.032247,0.030511,0.11629,0.03487,-0.052288,0.080462,0.29786,-0.019476,-0.053822,0.13192,-0.054246,0.27412,0.021618,0.091614,-0.19194,0.22794,0.43823,0.072073,-0.23364,-0.076715,0.16154,0.039937,-0.18123,0.11344,0.010559,0.097969,-0.023296,0.055507,-0.20827,-0.20712,0.16081,0.10923,1,0.29094,-0.066765,0.031613,0.10854,0.062306,-0.13266,0.20178,-0.014499,0.17459,-0.11286,-0.0080352,0.10614,0.18945,0.012723,0.018556,-0.021266,-0.098222,0.07871,0.15042,-0.045436,-0.11642,0.01985,0.19744,0.24529,-0.17984,0.23345,0.096597,-0.063573,0.17132,-0.12831,-0.24099,0.14077,0.045688,0.1218,-0.088806,-0.14559,0.15574,0.092306,-0.11822,-0.27345,-0.13908,-0.038003,-0.14752,-0.089233,0.059701,-0.0096046,-0.1632,0.10953,-0.20594,-0.082966,-0.034283,0.057694,0.010317,-0.02801,-0.15406,0.28656,-0.1723,-0.25242,-0.15733,-0.05468,-0.0779,0.0656,-0.039633,-0.010602,-0.29319,-0.13032,0.097793,-0.15897,0.072863,0.019138,-0.28474,0.048225,0.2062,0.053436,-0.036618,-0.091094,-0.28367,0.08717,0.1141
104,0.17155,0.25375,0.28589,0.21754,0.14906,0.35593,0.21517,0.1894,0.28568,0.17559,0.28335,0.3087,0.28542,0.15559,0.19293,0.28957,0.33948,0.21318,0.24457,0.31275,0.17979,0.23021,0.27228,0.11307,0.19468,0.22188,0.22558,0.26853,0.20909,0.27523,0.24157,0.061553,0.17485,0.28812,0.20149,0.16462,0.29548,0.3499,0.37094,0.27683,0.24129,0.28408,0.25213,0.18179,0.37672,0.21742,0.33793,0.14073,0.15219,0.10227,0.20962,0.25924,0.1978,0.20707,0.25045,0.33743,0.17908,0.048986,0.39653,0.18732,0.08007,0.13619,0.14797,0.36704,-0.094977,0.24392,0.14586,0.22099,0.15574,0.35829,0.010412,0.14093,0.251,-0.056423,0.19519,-0.16554,0.13313,-0.098315,0.19061,-0.0097712,-0.17023,0.049131,0.074755,0.0069414,-0.092593,0.17228,0.28152,0.2581,0.36331,0.038667,0.35396,-0.045551,0.075775,0.11968,0.21438,-0.05887,-0.026886,-0.033868,0.044421,-0.10769,-0.1194,0.059745,-0.066841,0.29094,1,0.083298,0.026752,0.14219,0.19953,-0.37316,-0.12849,-0.022311,0.13286,-0.098808,0.31704,-0.14356,-0.0061213,-0.19322,-0.20017,0.014439,-0.075352,0.078319,0.089802,-0.2146,-0.10292,0.25608,0.28949,0.10245,0.01731,0.19961,-0.0039343,-0.14791,-0.093634,-0.22455,0.075327,0.1281,-0.29447,0.0042208,-0.069211,0.16562,0.095885,0.048376,-0.14211,-0.067604,0.12061,-0.0011659,0.096526,-0.25303,-0.03021,-0.086657,-0.079222,-0.14507,-0.11724,0.014469,-0.03038,0.20443,-0.12243,-0.037964,0.035319,0.2436,0.073713,-0.17865,0.029828,0.10733,-0.008835,0.071802,-0.1032,0.14583,-0.13843,-0.072751,-7.6213e-05,-0.16568,0.20056,-0.02062,0.031833,0.032255,0.032769,-0.032059,-0.15225,-0.10433,-0.13341,0.065803,0.054167
105,0.43391,0.36311,0.30713,0.37914,0.30772,0.2094,0.18051,0.24464,0.31724,0.32732,0.47053,0.248,0.21455,0.32493,0.38721,0.4321,0.33222,0.39367,0.27576,0.31482,0.38581,0.41317,0.33308,0.18676,0.3587,0.37659,0.2769,0.31224,0.40266,0.29694,0.26653,0.34284,0.38885,0.20429,0.1998,0.16168,0.42328,0.21652,0.28996,0.22878,0.2861,0.26867,0.24907,0.33927,0.13705,0.28479,0.13625,0.27166,0.19275,0.34193,0.23967,0.26595,0.15371,0.23482,0.069097,-0.006516,0.21052,0.33997,0.1577,0.059138,0.22567,0.28819,0.30447,0.096679,0.34902,0.13012,0.10196,0.12484,0.29613,0.017573,0.23683,-0.14541,0.20432,0.04969,-0.015436,0.33062,0.021774,0.030875,-0.013325,0.27614,-0.084339,-0.15719,-0.18662,0.17073,-0.14354,-0.0005498,0.1395,-0.040744,0.24447,0.098738,0.20598,-0.096533,0.072198,-0.14643,-0.13351,-0.13231,0.197,0.039902,0.11421,0.024562,-0.16712,-0.058878,0.29018,-0.066765,0.083298,1,-0.19296,0.28467,0.26386,0.049117,-0.044336,-0.015984,0.12037,0.19752,-0.0064633,-0.019584,-0.22152,0.15737,0.083153,-0.072629,0.069852,0.18528,0.43465,0.18325,-0.033095,-0.22897,-0.063491,0.22472,-0.14763,-0.18063,0.19065,0.067645,-0.19147,-0.04347,0.030666,-0.073795,0.022641,0.26626,0.12832,0.088415,-0.0092272,0.13475,-0.31944,0.056196,0.23339,-0.40674,0.17928,0.099879,-0.014967,-0.27046,-0.086939,-0.22218,0.023716,0.30036,-0.25011,0.09982,-0.15259,-0.24675,0.20566,0.025494,0.30007,0.046319,0.033567,-0.269,-0.0033002,0.19212,-0.1779,-0.080102,-0.11446,0.15553,0.019654,-0.089376,-0.23527,-0.022368,-0.17803,-0.063287,-0.18983,-0.2099,-0.42899,-0.10427,0.17379,0.33985,0.060226
106,-0.34925,-0.31039,-0.24103,-0.34406,-0.26618,-0.26832,-0.27936,-0.19891,-0.29842,-0.25674,-0.26717,-0.27042,-0.23496,-0.32187,-0.20656,-0.2333,-0.35404,-0.33471,-0.28804,-0.35126,-0.27905,-0.3841,-0.36119,-0.2871,-0.32051,-0.38193,-0.28042,-0.3538,-0.41022,-0.21299,-0.28475,-0.3305,-0.30873,-0.40217,-0.26212,-0.29957,-0.29212,-0.26235,-0.18965,-0.29338,-0.20036,-0.29822,-0.41789,-0.21572,-0.038478,-0.262,-0.41413,-0.25136,-0.30316,-0.12345,-0.13629,-0.34273,-0.3493,-0.074521,-0.15431,-0.3219,-0.25339,-0.29257,-0.24204,-0.42577,-0.29548,-0.24045,-0.11939,-0.12644,-0.14137,-0.10727,-0.050656,-0.3059,-0.084741,0.14687,0.040807,-0.067873,-0.068376,-0.12497,-0.31635,-0.17153,-0.10263,-0.3462,0.008543,-0.11137,-0.080171,0.16284,-0.047037,-0.063008,-0.16489,0.021036,0.19267,-0.12695,0.12281,-0.091055,-0.033068,-0.049769,-0.02983,-0.10198,0.010529,-0.10373,0.067301,0.20099,0.067707,-0.2665,-0.12051,-0.15598,-0.18835,0.031613,0.026752,-0.19296,1,0.13731,-0.42038,0.000435,0.20644,0.24081,-0.12565,-0.278,0.17049,-0.03184,0.10432,0.040439,-0.32699,0.10426,0.12359,-0.0054922,-0.34391,0.12746,-0.12898,-0.054115,0.205,-0.13662,-0.14035,-0.14907,-0.097085,-0.017499,-0.17659,0.078012,-0.082397,-0.30479,0.1631,-0.25679,0.082214,0.078146,-0.072614,-0.10474,-0.19058,-0.061252,0.094994,0.090616,0.1465,-0.10235,0.04252,-0.050028,-0.043118,-0.048205,0.16548,-0.17335,0.051573,0.060895,-0.10881,-0.045672,-0.094627,-0.18479,-0.16579,-0.1195,0.01168,0.18338,0.10925,-0.25723,0.11424,0.1426,-0.096563,-0.16455,-0.10081,0.010129,-0.036671,0.0064237,0.28393,0.28571,0.14935,0.16965,-0.10925,-0.1656,-0.053831,-0.070931,0.22495
107,0.21753,0.21857,0.15624,0.30005,0.091404,0.27788,0.1032,0.018904,0.23426,0.21743,0.18893,0.11621,0.1353,0.16445,0.20595,0.30678,0.21469,0.25738,0.23777,0.17943,0.14487,0.28465,0.16633,0.18935,0.19625,0.34089,0.076563,0.26538,0.18077,0.16223,0.18623,0.14911,0.20333,0.034583,0.17944,0.013606,0.31102,0.087798,0.085562,0.14705,0.1001,0.24374,-0.048999,0.3363,0.11713,0.26733,0.070223,0.26246,0.025063,0.16599,0.16297,0.30798,0.10915,0.23863,0.1449,0.20567,0.020324,0.26001,0.27215,0.23215,0.2101,0.093023,0.23274,-0.24999,0.063491,0.15195,0.13843,0.037955,0.13427,0.051117,0.14384,-0.20025,0.21374,0.11295,-0.05776,0.17387,0.090409,-0.14279,-0.060652,0.075991,0.11101,0.083045,-0.079145,0.20113,0.0099634,0.35252,0.27936,0.26081,0.25523,-0.050227,0.036532,0.034808,0.20198,-0.12777,0.0067135,-0.19191,0.054692,0.0061055,0.31272,-0.24026,-0.17369,0.080389,0.022793,0.10854,0.14219,0.28467,0.13731,1,-0.036778,-0.10892,0.13398,-0.044866,0.1198,0.17768,-0.010197,-0.20107,0.062401,0.05189,-0.030147,0.013028,-0.086962,0.032901,-0.043927,0.039318,0.08823,0.14962,-0.031922,-0.008378,-0.28164,-0.1017,0.062615,0.036542,0.028609,0.10533,-0.21069,0.010716,-0.12601,-0.045291,0.14485,0.25664,0.039726,0.027468,-0.1259,-0.095895,0.03731,-0.041808,0.013737,-0.062231,0.049807,0.089455,0.16794,-0.16952,0.11213,0.039806,0.13709,0.057317,0.08578,-0.03203,0.065229,0.087943,-0.17323,0.026481,-0.12049,-0.039109,-0.10646,0.082106,-0.061472,-0.36446,-0.10268,0.06289,-0.17567,-0.11091,-0.10862,0.031401,-0.15266,0.077502,-0.378,0.027047,-0.20754,-0.021619,0.099235,0.11487,0.33601
108,0.32409,0.34499,0.30843,0.28167,0.27925,0.24919,0.22448,0.33253,0.29496,0.34569,0.22087,0.28192,0.35079,0.34991,0.2212,0.26233,0.35294,0.36109,0.32501,0.32809,0.25828,0.34863,0.33857,0.24662,0.30393,0.47588,0.23174,0.23672,0.33707,0.29988,0.30915,0.10719,0.1982,0.30445,0.29879,0.14655,0.37252,0.34774,0.21822,0.34065,0.30359,0.24891,0.3807,0.1817,0.13211,0.26873,0.28698,0.25087,0.22718,0.27759,0.087314,0.22813,0.35962,0.083745,0.076514,0.30282,0.33131,0.16753,0.20165,0.14045,0.070266,0.20152,0.1134,0.18595,0.03332,0.07554,-0.015169,0.14275,0.13052,-0.015944,0.28648,0.09204,-0.032024,-0.038958,0.0476,0.25388,-0.004152,0.15246,0.042669,-0.0031587,0.1302,-0.188,-0.074226,0.057805,-0.15232,0.19365,0.052597,0.054424,0.13296,0.3454,0.11148,-0.16488,0.089227,-0.018061,-0.16828,-0.0087813,-0.047755,-0.14088,0.15455,0.16625,-0.063055,0.03938,0.1229,0.062306,0.19953,0.26386,-0.42038,-0.036778,1,0.014181,-0.20242,-0.096636,0.024749,0.066467,0.082659,0.081494,-0.16422,-0.20379,0.02743,0.16003,-0.31831,-0.012736,0.36332,0.13787,0.014922,-0.26401,0.20031,0.1248,0.13732,-0.22342,0.044001,0.20767,-0.15155,0.038287,-0.11807,0.30311,-0.26448,0.16448,-0.2407,0.011798,0.07556,-0.095154,0.23725,0.18903,0.040514,-0.17312,-0.14591,0.12887,-0.0014008,0.068299,0.13335,0.099523,-0.22512,0.34679,-0.16216,-0.24442,-0.0026587,0.13549,-0.064009,0.26615,0.13883,-0.042089,-0.15702,-0.021689,-0.059331,0.17301,-0.14343,-0.12943,-0.030254,-0.050209,0.071727,-0.18082,0.16852,-0.35823,-0.34084,-0.18051,-0.13194,-0.15286,-0.23363,-0.074451,0.17777,0.05911,0.02124
