,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
23,0.093626,0.074529,0.10707,0.17918,0.19414,0.12187,0.19214,0.25623,0.031559,0.2746,0.0098292,0.15287,0.20554,0.15299,0.086623,0.15241,0.23588,0.0086361,0.35988,-0.040143,0.33138,0.020129,-0.23337,1,-0.026627,0.041117,0.04227,0.21475,0.0036878,-0.0885,0.12057,-0.12373,0.14821,-0.088488,0.10144,0.029977,0.28661,-0.2126,0.026985,0.17433,0.0354,-0.015175,-0.22153,0.16468,0.17374,-0.04729,0.065015,0.023839,0.17191,0.0076564,-0.010523,0.068849,0.12066,-0.14992,0.23411,0.024602,-0.061496,0.15129,0.13786,0.087008,-0.024317,-0.060934,0.14186,0.018398,0.14809,0.086047,-0.12381,0.1403,-0.22696,0.0913,-0.18131,0.019974,0.0061351,0.1273,0.062765,-0.0075808,0.24088,-0.17499,0.26507,0.2707,0.16159,-0.03053,-0.021201,0.23313,-0.018173,8.5753e-05,0.17977,0.16608,0.1365,0.042159,-0.31076,0.18625,0.40073,0.17803,-0.18644,-0.039285,0.23949,-0.17389,0.20752,0.18374,-0.037057,-0.10646,-0.088114,-0.25735,-0.24317
24,-0.14803,-0.12052,-0.13012,-0.16933,-0.15036,-0.29883,-0.17473,-0.25968,-0.1697,-0.065303,-0.096879,0.11329,-0.033747,-0.1208,0.19332,-0.018875,-0.18516,-0.4386,-0.099462,0.01402,-0.16369,0.12632,0.038262,-0.026627,1,0.18979,-0.011004,-0.1176,0.17269,0.18149,0.073095,0.18069,-0.06674,-0.1461,0.17442,0.034039,0.086013,0.040157,-0.032301,0.041579,-0.32438,0.37798,-0.030484,0.0033207,0.014632,0.10052,0.044577,-0.064242,-0.054767,0.1514,0.13384,0.0085407,0.018599,0.25339,-0.083532,0.2366,0.22482,0.042865,-0.2512,0.13157,-0.048363,0.11227,-0.07626,0.068401,0.018075,-0.13244,0.089871,-0.003324,0.078867,-0.11269,0.095534,-0.12561,0.50836,0.14352,0.40155,0.075337,0.2308,-0.11389,0.08809,0.039021,0.33294,-0.14565,0.056502,-0.063626,0.24492,0.044852,-0.21385,0.039005,0.30545,0.12634,0.039317,-5.1879e-05,-0.006461,0.061802,0.013453,0.30643,0.06383,-0.091731,-0.094661,0.11327,0.067318,0.15109,-0.19821,-0.2668,0.081727
25,0.17214,0.14594,0.17011,0.042063,0.17725,0.016386,0.02842,0.014443,-0.030176,0.084063,0.048657,0.16495,0.045902,0.11425,0.20538,0.048642,0.055791,0.066394,-0.01136,0.08303,-0.16234,0.17119,0.1287,0.041117,0.18979,1,0.19917,-0.099431,-0.035853,0.095746,0.13649,0.18974,-0.11691,-0.070619,-0.13347,0.14621,-0.0088004,-0.12059,-0.33272,-0.018581,-0.26927,0.1861,-0.008976,-0.10756,0.067809,-0.15673,0.097443,-0.024856,0.1845,0.19311,-0.12269,0.15145,0.11843,0.26998,0.10484,-0.1621,0.0091752,-0.1615,-0.18355,-0.029523,-0.064234,0.033334,-0.084014,-0.124,0.037083,0.074997,-0.093949,0.0035758,-0.091053,-0.0065517,0.27424,0.010767,0.040581,0.12437,0.0414,0.057667,0.23849,-0.10012,0.04746,0.046703,0.19812,0.21885,0.14286,0.0092388,0.028325,0.037673,0.11921,0.12816,-0.043331,0.15942,0.090901,0.0015732,0.25906,-0.037733,0.022778,-0.1348,-0.05968,0.17307,0.15853,0.16805,-0.044409,-0.044806,-0.05825,0.13017,0.04568
26,0.14139,0.087175,0.065544,-0.0027209,0.11015,0.014457,0.088747,-0.022112,0.013617,-0.15772,-0.0063565,0.0067618,-0.019434,-0.1437,0.019966,0.19998,0.055301,0.14366,0.085761,-0.096511,0.27012,0.10693,0.0024719,0.04227,-0.011004,0.19917,1,0.18786,0.29241,0.18416,0.054867,-0.0089809,0.092035,-0.0062725,-0.14716,-0.13841,0.14821,-0.17544,-0.032963,0.051941,-0.13295,-0.049567,-0.010039,0.12078,-0.080582,0.20615,0.22355,-0.33844,0.22655,0.087431,-0.0019268,0.043473,0.056529,-0.055581,0.086649,-0.11906,-0.22919,-0.036076,0.18879,0.21595,0.050653,0.081073,0.052444,-0.23151,0.20062,-0.034283,-0.046376,0.41187,-0.020191,-0.031226,-0.098752,0.13231,0.20406,0.021138,0.15403,0.14283,0.20257,0.0007529,0.35877,-0.076346,0.19213,0.14861,0.10701,0.25602,-0.32497,0.00059004,0.043289,0.092106,0.17972,-0.22563,-0.063478,-0.36097,0.21007,-0.014092,0.22132,0.11154,-0.33029,-0.10606,0.043748,0.061027,0.021471,-0.036008,-0.092445,0.025531,-0.21391
27,-0.079206,-0.066482,-0.097264,-0.0095852,-0.065356,-0.067053,0.04321,0.1968,0.060209,-0.0064895,-0.13123,-7.6456e-05,0.043598,-0.095459,0.067257,-0.0415,-0.15323,0.0052663,0.063841,0.028041,0.094404,-0.01704,-0.061816,0.21475,-0.1176,-0.099431,0.18786,1,0.052174,0.035995,0.2343,-0.018996,-0.030286,-0.044956,-0.020132,-0.15255,-0.068137,-0.091027,0.011554,0.26397,0.038567,0.087734,-0.044638,0.12327,0.15721,0.043546,-0.059729,0.039551,0.22236,0.27221,-0.035189,0.1152,0.059128,-0.016667,0.19162,-0.06286,-0.029516,0.23234,0.33387,0.37587,-0.090122,0.036607,0.1095,-0.014262,0.19909,0.078796,-0.22321,0.16006,0.051923,0.14791,0.12404,0.19541,-0.24838,0.14365,0.19996,-0.031632,0.029002,-0.086899,0.042535,-0.011576,-0.18258,-0.10591,0.061308,0.011241,-0.1877,-0.013602,0.27252,0.20884,0.2637,-0.33802,-0.040192,0.23593,0.35252,0.053163,0.01574,-0.28419,-0.082587,0.038081,0.16134,-0.12911,-0.075788,0.038044,-0.11984,0.13498,-0.26796
28,-0.18646,-0.032496,-0.044113,-0.056611,-0.069377,-0.048433,-0.095609,-0.15049,-0.067224,-0.17805,0.0001371,-0.15877,-0.11243,-0.052398,-0.0057579,-0.019413,-0.088915,-0.1286,-0.07078,-0.092272,-0.064727,0.010593,0.048005,0.0036878,0.17269,-0.035853,0.29241,0.052174,1,-0.053174,-0.037607,0.025195,0.21342,-0.057935,-0.14738,0.060775,0.39966,-0.11242,0.0068897,0.44796,0.026536,0.094437,0.28042,0.01446,0.25876,0.2846,0.00038718,0.21691,0.023753,-0.0036604,0.16149,0.213,0.05304,-0.022314,-0.002416,0.19115,0.082917,0.2035,-0.0034331,0.071933,-0.15491,0.22142,0.041246,0.0035807,-0.2177,-0.089574,0.25057,-0.028825,0.042654,-0.047671,-0.098097,-0.13138,0.12213,-0.16451,-0.025434,0.16623,-0.036941,0.20807,0.18186,0.22923,-0.02439,0.14999,0.23871,0.080483,-0.010502,0.069959,-0.094672,0.16096,0.33915,-0.13928,-0.25756,0.089638,0.10157,0.19474,-0.17669,-0.060654,-0.1618,-0.40585,0.16793,0.2485,0.06678,-0.08015,0.02905,-0.26259,-0.036258
29,-0.2084,-0.27459,-0.2821,-0.27896,-0.054641,-0.39018,-0.13524,-0.052755,-0.11857,-0.20442,-0.27515,-0.10068,-0.16716,-0.12555,-0.15344,-0.05565,-0.088436,-0.24427,-0.3779,0.13379,-0.090901,-0.063551,-0.019419,-0.0885,0.18149,0.095746,0.18416,0.035995,-0.053174,1,0.17781,-0.29983,0.080542,0.098403,0.053769,0.19926,0.089016,0.1217,0.2252,0.061602,0.13413,0.21746,0.25064,-0.061969,-0.045638,0.2535,0.22835,0.1961,-0.14727,0.1462,0.13808,0.044951,0.10723,0.30023,0.082103,-0.072078,-0.032747,-0.14507,-0.042788,0.29035,0.00025274,-0.077882,0.0077499,-0.041027,-0.03268,0.0067141,0.1323,0.30643,0.16613,-0.13721,0.0036847,0.087635,0.026746,0.071955,0.36655,0.03247,0.27569,-0.055576,-0.20005,-0.071335,0.0095057,-0.21626,0.27572,0.044697,0.19011,0.20987,0.0043553,0.31187,0.13132,-0.045285,0.27667,-0.042997,-0.15734,-0.083749,0.13671,-0.060435,-0.27825,-0.186,0.131,0.12416,0.17934,0.12919,-0.055773,-0.19999,0.22512
30,-0.14219,-0.12753,-0.17876,-0.21332,-0.20933,-0.29655,-0.070833,-0.043626,0.027959,-0.12779,-0.28442,-0.088084,-0.21323,-0.20747,-0.10557,-0.053452,-0.0083415,-0.3941,0.12323,-0.040298,-0.15845,-0.060785,-0.13906,0.12057,0.073095,0.13649,0.054867,0.2343,-0.037607,0.17781,1,0.25934,-0.021073,0.040449,-0.0036299,0.13469,0.047705,-0.01417,0.066233,0.40578,0.18657,0.15237,0.086185,0.22959,0.31167,0.15805,-0.031164,-0.044491,0.266,0.17787,-0.04336,0.024184,-0.12981,0.30606,0.040344,0.20276,0.26542,-0.063509,0.22213,0.30698,-0.0079989,0.13657,0.11361,0.060351,0.15276,0.18366,0.12492,0.097572,-0.16409,-0.20858,0.36876,0.15153,-0.0041487,0.071208,0.14439,0.030577,0.17265,-0.10561,0.046061,0.05868,0.032217,-0.040506,-0.051694,0.28656,0.037558,-0.10503,0.13915,0.075064,-0.00421,0.14569,0.11131,0.090049,0.31467,0.20534,-0.099355,-0.048648,0.15945,-0.17024,0.03756,0.17024,0.27775,-0.0011785,-0.35713,-0.012098,-0.027202
31,-0.069201,-0.069412,-0.012289,-0.15962,-0.266,-0.20321,-0.28022,-0.21432,-0.16654,-0.13918,0.12255,-0.037328,-0.097045,-0.26579,-0.1706,-0.14136,-0.17401,0.047986,-0.035238,0.036473,-0.2125,0.071473,-0.12615,-0.12373,0.18069,0.18974,-0.0089809,-0.018996,0.025195,-0.29983,0.25934,1,-0.080581,0.010022,0.10324,-0.2598,-0.01218,0.22895,0.00033455,0.11349,-0.03503,0.18581,-0.007153,0.23292,-0.077537,0.1019,-0.16636,-0.12677,0.17615,-0.059594,-0.020692,0.011675,-0.3243,-0.1843,-0.17944,-0.028705,0.38444,0.082473,0.20049,0.036278,0.034839,0.063832,0.12271,0.016546,-0.033598,0.18016,-0.25884,0.029155,0.035992,0.13214,0.30497,0.059328,-0.016596,0.00033122,-0.15876,-0.12001,0.030846,0.011547,0.18313,-0.044629,0.15532,0.39068,0.096724,0.04048,0.2113,0.071449,-0.08457,-0.093071,0.14921,0.022331,0.14558,-0.11694,0.20746,0.27921,0.025428,-0.024975,0.12995,0.20223,-0.15991,0.023512,0.1268,-0.06866,-0.12164,0.045276,0.047148
32,-0.17462,-0.11108,-0.01612,-0.029949,-0.0040955,-0.12151,-0.018348,-0.031477,-0.16406,-0.018648,-0.055735,-0.089784,-0.23413,-0.078066,-0.17913,-0.16365,0.056033,-0.029775,-0.09709,-0.29901,0.082286,-0.046877,-0.066772,0.14821,-0.06674,-0.11691,0.092035,-0.030286,0.21342,0.080542,-0.021073,-0.080581,1,0.084066,-0.0061431,-0.034121,0.017479,0.21027,0.10513,0.22231,0.33316,0.16742,-0.0082898,0.25678,0.18067,-0.08882,0.36684,0.18492,0.052088,0.092446,-0.031779,-0.015049,-0.0094106,-0.1106,0.034853,0.25385,-0.16644,-0.19234,0.097043,-0.16945,0.042455,0.0070756,0.32767,0.18001,0.26851,0.10096,0.14894,0.078274,-0.0055555,0.13338,0.018136,-0.073799,0.15639,-0.29062,-0.26011,0.039619,0.20061,0.12119,0.19933,0.21871,-0.06542,-0.055279,0.14206,0.10351,-0.041056,-0.16289,-0.010844,-0.15984,-0.0072204,0.0041674,0.095465,-0.13772,0.2307,-0.12361,0.0129,-0.20023,-0.056071,-0.097287,0.15189,0.10409,0.29655,-0.31591,0.079673,0.23665,-0.11295
33,-0.20663,-0.17023,-0.13305,-0.27715,-0.1831,-0.14777,-0.25621,-0.17323,-0.19674,-0.22811,-0.12694,-0.13017,-0.028253,-0.11171,-0.33465,-0.10862,-0.039069,-0.1819,-0.25453,-0.16839,-0.06231,-0.11664,0.26528,-0.088488,-0.1461,-0.070619,-0.0062725,-0.044956,-0.057935,0.098403,0.040449,0.010022,0.084066,1,-0.09036,0.058249,0.061818,-0.10563,0.082286,-0.046404,0.19002,0.082852,-0.34502,0.25144,-0.020578,0.21095,0.19981,-0.15514,0.045818,0.21078,-0.0068317,0.034567,-0.071316,-0.026815,-0.12827,0.076779,-0.037958,0.12832,0.16306,-0.021199,0.14402,-0.303,-0.072892,0.026716,-0.20103,0.10917,0.1311,-0.27914,0.22397,0.070287,0.071614,0.33232,-0.23395,-0.41155,-0.15997,0.24401,0.17188,0.14905,-0.098899,0.18495,0.23278,0.19215,-0.073473,-0.047468,0.0071733,-0.045942,0.050713,-0.10274,-0.15357,-0.25779,-0.20844,-0.1908,-0.25239,-0.022123,0.05687,-0.2544,0.12812,0.14529,-0.027757,0.10703,-0.30494,0.20508,-0.17106,-0.17885,-0.086821
34,-0.10031,0.040656,-0.14612,-0.098706,-0.23907,-0.084966,-0.0066804,-0.084592,-0.21419,0.042928,0.087647,-0.12674,-0.062725,-0.07622,-0.063107,-0.31508,-0.23663,-0.20156,-0.076399,-0.0234,0.088217,0.092097,-0.05632,0.10144,0.17442,-0.13347,-0.14716,-0.020132,-0.14738,0.053769,-0.0036299,0.10324,-0.0061431,-0.09036,1,0.086687,0.0089066,0.027798,0.23557,-0.032932,0.44883,0.23082,-0.086282,0.085522,-0.2397,-0.005084,-0.11258,0.0030684,-0.15095,-0.049029,-0.02084,0.10615,-0.10057,0.072351,-0.10712,-0.020538,0.0025229,0.029928,-0.0031641,-0.16613,-0.13545,-0.010717,0.017426,-0.040902,-0.079115,0.36468,-0.2279,-0.026695,-0.077151,-0.1649,-0.17658,-0.17216,-0.025528,-0.05249,-0.0057565,0.19628,0.24785,0.11858,-0.24472,-0.36455,0.1727,-0.23266,-0.082537,-0.15996,-0.14807,0.1049,-0.058347,0.23293,0.094679,0.29378,-0.092275,-0.068771,-0.068894,0.14583,0.1934,0.20207,-0.049495,0.056304,-0.14028,-0.13891,-0.048322,0.19363,0.0090133,0.023329,0.019119
35,-0.12462,-0.13632,-0.29846,-0.22386,-0.15187,0.050708,-0.019715,-0.12515,-0.056915,0.047378,-0.18622,0.013207,-0.087807,-0.055274,0.0073456,0.08246,0.10727,-0.15528,-0.062728,-0.031439,-0.11097,-0.053881,-0.10796,0.029977,0.034039,0.14621,-0.13841,-0.15255,0.060775,0.19926,0.13469,-0.2598,-0.034121,0.058249,0.086687,1,0.3192,-0.080178,-0.036943,0.10986,-0.055706,0.14277,0.024626,-0.14861,0.028552,-0.033003,0.12812,0.0082203,0.26596,0.39071,-0.031093,0.15987,0.12218,0.18141,0.29247,0.19715,0.18122,-0.018303,-0.16601,-0.18163,-0.20017,0.093277,-0.13611,-0.055404,-0.10798,-0.25443,0.068543,-0.12171,-0.0056539,0.055712,-0.067336,0.31295,0.03995,0.025085,-0.0053347,0.21062,-0.0049999,0.21749,-0.0087551,-0.086331,-0.1326,0.15344,0.1223,0.15682,0.033615,-0.016368,-0.20154,0.26736,0.029195,0.15918,0.044254,0.17917,-0.17539,0.063808,-0.10289,0.092991,-0.0030773,-0.11002,-0.087151,0.24376,-0.17292,-0.18395,0.10682,-0.29997,0.046843
36,-0.19188,-0.19024,-0.2418,-0.22244,0.038485,-0.11705,-0.16412,-0.11064,-0.17003,-0.12573,-0.20147,-0.15013,-0.12038,-0.21829,-0.15667,-0.036244,-0.0088826,-0.10367,0.22834,-0.022227,0.078583,0.13355,-0.1779,0.28661,0.086013,-0.0088004,0.14821,-0.068137,0.39966,0.089016,0.047705,-0.01218,0.017479,0.061818,0.0089066,0.3192,1,0.16043,0.057685,0.43511,0.0098845,0.16332,0.0080979,0.018276,0.22907,0.32289,0.10365,0.17406,0.2197,0.12125,0.20277,0.2437,0.17871,0.14907,0.0048882,0.055593,0.054283,0.24432,-0.17135,-0.045326,-0.27737,0.12904,0.21729,0.19773,-0.20804,-0.1118,0.27677,0.33243,0.16771,0.01308,-0.25439,0.26165,0.12114,0.0049036,-0.19675,0.057992,0.097289,0.23725,0.056026,0.14153,0.098134,0.21627,0.28777,0.16389,0.16587,0.14842,-0.089275,0.27468,0.21532,-0.14771,-0.1659,-0.059014,0.051736,0.18664,-0.037991,0.16982,0.26573,-0.35302,0.10361,0.20802,-0.17334,0.077562,0.026834,-0.30033,0.12208
37,-0.33495,-0.31798,-0.27651,-0.25068,-0.23044,-0.38048,-0.3686,-0.38529,-0.39912,-0.1368,-0.23641,-0.3501,-0.13728,-0.16223,-0.099503,-0.25686,-0.23834,-0.050952,-0.28314,0.079191,-0.39774,-0.14044,-0.092826,-0.2126,0.040157,-0.12059,-0.17544,-0.091027,-0.11242,0.1217,-0.01417,0.22895,0.21027,-0.10563,0.027798,-0.080178,0.16043,1,0.13525,0.26852,0.36831,0.13428,0.19922,0.15262,0.053555,0.11602,0.19394,0.17563,0.033995,0.19771,0.29614,0.21001,0.049369,0.33775,0.029541,0.073729,0.18389,-0.22463,-0.0035097,-0.10555,-0.10577,-0.15611,0.21794,0.13208,0.12067,0.078992,0.049709,0.26824,0.3527,0.026289,0.20246,0.019047,-0.22097,-0.059841,-0.25106,-0.060532,0.15042,-0.041249,-0.14599,-0.059246,-0.27766,0.0088975,0.05513,-0.224,0.33992,0.093615,-0.075965,-0.083731,-0.042458,0.064412,0.3219,-0.18909,0.046883,0.17244,0.14989,-0.024562,0.12958,0.18391,-0.32096,0.0030584,0.0058874,-0.2207,0.27485,0.031736,0.16377
38,-0.39576,-0.45723,-0.45698,-0.3216,-0.30077,-0.39735,-0.51698,-0.2646,-0.20393,-0.31293,-0.29484,-0.38002,-0.18952,-0.35888,-0.50583,-0.15494,-0.22554,-0.27639,-0.023398,0.22682,0.095536,-0.0044842,0.11576,0.026985,-0.032301,-0.33272,-0.032963,0.011554,0.0068897,0.2252,0.066233,0.00033455,0.10513,0.082286,0.23557,-0.036943,0.057685,0.13525,1,0.14354,0.34197,0.11864,-0.10411,0.14522,0.056977,0.345,0.13614,0.16294,0.047743,0.12084,0.22538,0.23306,0.14629,-0.032308,-0.078038,0.059599,0.053934,0.051534,0.015449,0.10535,0.37549,-0.077899,0.36765,0.21769,-0.054171,0.11218,0.18805,-0.033187,0.1622,-0.016126,-0.26948,-0.24288,0.06887,0.056602,0.021042,0.1196,0.035558,0.13799,0.15183,-0.016168,-0.10794,-0.27891,-0.187,-0.084349,-0.028012,0.20402,-0.17346,0.041119,0.064583,0.13479,-0.0062752,0.035158,-0.065253,-0.10941,-0.20655,0.2212,-0.066735,-0.19367,-0.0071129,-0.026963,0.19025,0.093147,0.095644,-0.11034,-0.17646
39,-0.28681,-0.13758,-0.23778,-0.12928,-0.16187,-0.30726,-0.16916,-0.21076,-0.12926,-0.17779,-0.21204,-0.23255,-0.2114,-0.199,-0.02483,-0.16404,-0.10369,-0.27693,-0.0019731,0.052533,-0.12747,0.041498,-0.25419,0.17433,0.041579,-0.018581,0.051941,0.26397,0.44796,0.061602,0.40578,0.11349,0.22231,-0.046404,-0.032932,0.10986,0.43511,0.26852,0.14354,1,0.35226,0.28111,0.12874,0.056851,0.24485,0.16378,0.069428,0.28724,0.29925,0.21039,0.14256,0.33477,0.28526,0.19745,0.00043681,0.27696,-0.042665,0.13253,0.046557,0.2416,-0.20659,0.14614,0.28676,0.062439,0.06456,0.2023,0.25642,0.25319,0.14383,-0.053997,0.20851,0.11035,-0.14386,-0.099726,-0.10114,0.18312,0.11122,0.11207,0.13514,-0.04167,-0.28265,0.011861,0.20765,0.044881,0.094,0.044147,0.036216,0.095317,0.17765,-0.055796,0.0061059,0.13528,0.2618,0.23634,-0.12423,-0.0073665,0.32974,-0.33302,0.21032,0.27355,0.12853,-0.17396,-0.25018,-0.12429,-0.1138
40,-0.30014,-0.12211,-0.23321,-0.17363,-0.2915,-0.23642,-0.16529,-0.18097,-0.2967,-0.093766,-0.19164,-0.39602,-0.27335,-0.03201,-0.27342,-0.3669,-0.04745,-0.23017,-0.17099,0.015908,0.020935,-0.24937,0.017809,0.0354,-0.32438,-0.26927,-0.13295,0.038567,0.026536,0.13413,0.18657,-0.03503,0.33316,0.19002,0.44883,-0.055706,0.0098845,0.36831,0.34197,0.35226,1,0.19451,0.076988,0.27726,0.09524,0.13607,0.1549,0.20358,-0.062415,-0.0096073,0.0035621,0.28295,0.015632,0.17719,-0.0075321,0.029699,-0.032513,-0.17095,0.17686,-0.0087612,0.048758,-0.084158,0.13815,0.10635,-0.035693,0.3536,0.088466,-0.072484,-0.016334,-0.061436,0.087549,-0.0061922,-0.3667,-0.38882,-0.23211,0.19032,0.25024,0.077683,-0.18625,-0.041683,-0.21267,-0.22584,-0.25025,-0.15311,-0.027352,0.21936,-0.0083541,0.032002,-0.16558,0.15507,0.010022,0.092282,-0.034456,0.13579,0.0032678,-0.2066,0.083752,-0.019842,-0.0087425,0.0094938,-0.01533,-0.12307,-0.016954,0.078705,0.0056051
41,-0.43097,-0.39409,-0.51638,-0.37051,-0.46112,-0.48401,-0.50451,-0.28623,-0.45255,-0.21785,-0.36771,-0.31806,-0.43106,-0.36066,-0.25989,-0.47926,-0.18969,-0.43344,-0.25724,-0.11075,-0.26485,-0.078275,-0.23807,-0.015175,0.37798,0.1861,-0.049567,0.087734,0.094437,0.21746,0.15237,0.18581,0.16742,0.082852,0.23082,0.14277,0.16332,0.13428,0.11864,0.28111,0.19451,1,-0.06046,0.11441,0.089436,0.041989,0.29792,0.26696,0.21056,0.2512,0.14195,0.17762,0.15639,0.32486,0.26767,0.2207,-0.0065514,-0.26279,0.050832,0.29819,0.10165,0.16372,0.045965,0.28212,-0.029519,0.012023,0.086284,0.048354,0.075599,0.069614,0.30998,0.009813,0.05668,0.054072,0.0092542,0.092222,0.10065,0.0038812,-0.0048318,-0.037393,0.018809,-0.14702,0.19377,-0.11668,0.094814,0.15536,0.057273,0.012873,0.10604,-0.046918,-0.12902,-0.021284,0.04503,0.089854,0.088718,-0.018182,0.17766,0.026556,0.1291,-0.054414,0.056965,-0.043997,-0.19415,-0.046781,0.04404
42,-0.020244,-0.046953,0.04843,0.050826,0.11606,-0.06993,0.018437,0.052221,-0.01839,-0.10728,-0.074604,-0.17194,-0.16505,0.13432,-0.064427,0.14083,-0.01451,0.045388,-0.15545,0.06098,-0.11739,0.26014,-0.17791,-0.22153,-0.030484,-0.008976,-0.010039,-0.044638,0.28042,0.25064,0.086185,-0.007153,-0.0082898,-0.34502,-0.086282,0.024626,0.0080979,0.19922,-0.10411,0.12874,0.076988,-0.06046,1,-0.10486,-0.060672,-0.048111,0.01613,0.095871,-0.22066,-0.050411,0.18543,-0.026534,-0.10669,0.19669,0.10153,-0.095939,0.21512,-0.049555,-0.19454,0.024122,-0.17541,-0.15361,-0.077277,-0.019202,0.0084197,0.10056,0.050015,0.15172,-0.029865,-0.12476,0.13876,-0.040484,-0.10615,-0.14934,-0.11517,-0.1422,-0.26354,-0.012167,-0.034514,-0.081063,-0.25103,-0.17852,0.2187,0.037075,0.22879,0.20173,0.075837,0.1966,0.29283,0.072491,0.25419,0.20497,-0.099238,-0.049452,0.1286,-0.086788,-0.36176,-0.12852,0.00056256,0.10818,0.28707,0.035929,0.24433,-0.061958,0.17557
43,-0.26654,-0.1821,-0.16729,-0.27732,-0.3318,-0.26291,-0.3154,-0.37083,-0.33707,-0.20207,-0.17431,-0.27797,-0.41994,-0.33085,-0.26072,-0.18734,-0.048772,-0.38686,-0.20888,-0.071831,-0.098594,-0.083579,-0.017261,0.16468,0.0033207,-0.10756,0.12078,0.12327,0.01446,-0.061969,0.22959,0.23292,0.25678,0.25144,0.085522,-0.14861,0.018276,0.15262,0.14522,0.056851,0.27726,0.11441,-0.10486,1,0.13731,0.072802,0.14797,-0.28009,0.17522,0.07426,0.21553,0.048944,-0.12529,0.053056,0.17934,0.017711,-0.014526,-0.082957,0.36123,-0.035753,0.24086,-0.25784,0.23897,0.090781,0.09912,0.2613,0.11119,-0.0084641,0.064735,0.10242,0.038068,-0.017157,0.0089652,-0.18874,-0.10931,0.031078,0.35022,0.041834,0.067211,0.28312,0.27902,-0.11006,-0.16314,0.20066,0.20481,-0.092206,0.07092,0.13167,0.078173,-0.1982,-0.092059,-0.15446,0.12739,0.10948,-0.076411,-0.18163,0.0028701,0.14771,-0.065317,-0.18457,-0.040565,-0.054762,0.0043631,-0.073561,-0.16027
44,-0.38659,-0.32252,-0.28863,-0.27418,-0.19101,-0.31181,-0.19707,-0.12463,-0.22725,-0.14575,-0.31918,-0.20764,-0.24744,-0.12981,-0.14363,-0.32166,-0.19737,-0.28761,0.24398,-0.046665,-0.12865,-0.10956,0.22595,0.17374,0.014632,0.067809,-0.080582,0.15721,0.25876,-0.045638,0.31167,-0.077537,0.18067,-0.020578,-0.2397,0.028552,0.22907,0.053555,0.056977,0.24485,0.09524,0.089436,-0.060672,0.13731,1,0.22244,0.068409,0.39192,0.22482,0.088585,0.1025,0.096932,-0.11026,0.2088,0.084122,0.26779,0.10189,0.099757,0.10917,0.129,-0.14366,0.14176,0.14595,0.26902,0.09907,-0.21861,0.095563,0.17727,0.053841,-0.004209,0.19423,-0.12219,0.25124,0.11045,-0.042858,-0.21197,0.25265,0.057787,0.09868,0.42187,-0.08667,-0.15876,-0.05325,-0.12085,0.05674,-0.23945,0.15955,0.0036924,-0.028983,-0.11512,-0.23518,0.20781,0.22475,0.071183,-0.27493,-0.35696,0.13461,-0.3087,0.34868,0.040979,-0.14577,-0.037372,0.042703,-0.022791,0.002229
45,-0.33065,-0.36973,-0.31289,-0.43208,-0.28658,-0.31232,-0.31329,-0.26555,-0.34588,-0.30133,-0.15524,-0.39799,-0.10923,-0.34348,-0.17658,-0.2051,-0.40591,-0.13785,-0.10633,0.41487,-0.030461,-0.1925,-0.01952,-0.04729,0.10052,-0.15673,0.20615,0.043546,0.2846,0.2535,0.15805,0.1019,-0.08882,0.21095,-0.005084,-0.033003,0.32289,0.11602,0.345,0.16378,0.13607,0.041989,-0.048111,0.072802,0.22244,1,0.10519,0.26144,-0.074205,0.098534,0.14654,0.033416,-0.21192,-0.045123,-0.14047,-0.063367,0.19116,0.075596,-0.015388,-0.037795,-0.11365,0.11212,0.080221,0.072881,-0.15403,0.054342,0.14789,0.033775,0.25627,-0.26375,-0.027493,-0.039911,0.16208,-0.043158,0.24401,0.25147,-0.029423,0.12593,0.011574,0.030133,0.19881,-0.020499,0.1316,-0.14994,0.23193,0.072405,-0.089897,0.024369,0.093891,-0.022415,-0.044044,0.0072726,-0.11954,0.19025,-0.159,0.036371,0.0038046,-0.33222,-0.065762,-0.17419,-0.13724,-0.14109,0.071668,-0.23182,-0.090516
