,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
86,0.18795,0.11666,0.031931,0.13445,0.053582,0.16549,0.116,0.084154,0.13815,0.22832,0.18115,0.27548,0.099866,0.097033,0.11783,0.027393,0.15101,0.17428,0.12052,0.25284,0.18817,0.18385,0.22707,0.10711,0.16207,0.10601,0.11681,0.29722,0.21732,0.10973,0.2552,0.13771,0.056803,0.16848,0.14462,0.33643,0.15703,0.23903,0.16016,0.23047,0.23348,0.17878,0.24643,0.18422,0.23125,0.3198,0.22225,0.27702,0.14872,0.26113,0.19751,-0.010949,0.085994,0.11874,0.045493,0.05192,-0.047721,0.4096,0.21444,-0.09318,0.024449,-0.26309,0.15866,0.050755,0.33214,0.38149,-0.080713,0.19121,0.22752,0.11977,0.18396,0.19543,0.16259,0.38846,-0.13219,0.040594,0.040291,-0.026605,0.16186,0.17178,0.16205,-0.080188,0.34698,-0.037585,0.023194,-0.21139,1,0.13683,0.30326,-0.14724,-0.084651,-0.0052778,0.18528,0.17684,-0.18603,0.27399,0.17058,0.12411,0.20565,0.15545,-0.14279,0.27052,-0.17124,-0.10495,0.13505,-0.01305,0.071691,0.14724,-0.025757,-0.085314,0.021738,0.2515,0.15236,0.018453,0.15853,-0.064145,0.012482,-0.1952,0.07146,-0.11474,0.014024,0.16983,-0.1352,-0.19158,-0.069607,0.13195,0.2894,-0.35343,0.1462,0.19847,-0.061268,-0.15728,0.13011,-0.011335,-0.040825,0.23071,-0.099977,0.074643,-0.11373,-0.031582,0.26157,-0.072339,-0.082377,-0.10224,-0.0048257,0.090313,0.062284,-0.020003,0.35136,0.017387,-0.076178,0.34248,0.15287,0.015981,0.043722,-0.27423,0.00052862,-0.11218,-0.090973,0.11679,0.30079,0.076864,-0.023533,0.15719,0.34116,-0.2871,0.063671,0.002336,-0.10836,-0.13769,-0.11701,-0.071689,-0.0026462
87,0.20088,0.18158,0.17318,0.32587,0.15808,0.22711,0.12907,0.1097,0.17882,0.28021,0.033179,0.15318,0.20236,0.25131,0.20458,0.082574,0.01403,0.1214,0.29804,0.30811,0.20612,0.20393,0.1844,0.22365,0.21826,0.24988,0.066449,0.28832,0.19013,0.16552,0.25076,0.15897,0.17412,0.092535,0.19387,0.029095,0.28001,0.2179,0.26552,0.25571,0.093085,0.25228,0.25548,0.18065,0.20495,0.047949,0.19959,0.21508,0.11412,0.16942,0.11478,0.06838,0.21663,0.25024,0.069622,0.023787,0.097371,0.25455,0.22026,-0.058557,0.16052,0.3514,0.063851,0.21452,0.21335,0.034587,0.16584,-0.0014322,-0.029903,0.39135,0.076451,-0.1686,0.39615,-0.054965,0.2583,0.17304,-0.158,0.21148,0.23859,0.20323,0.34152,0.19122,-0.027307,0.20172,0.049127,-0.26179,0.13683,1,-0.094315,-0.0064053,0.20186,0.18246,0.045362,0.046698,0.050066,0.1305,0.055223,0.37092,-0.027963,0.2166,0.11805,-0.029911,-0.092643,0.055553,-0.012148,-0.042828,0.23119,-0.07161,-0.27505,-0.26475,0.087174,-0.021594,0.011528,0.21923,-0.14683,-0.021009,-0.0076673,-0.25319,0.02178,-0.026861,0.14906,-0.070401,-0.11305,0.01067,-0.11899,-0.14122,0.037991,-0.0081708,0.12633,-0.11016,0.065499,-0.097336,0.17062,0.16241,-0.017867,-0.21666,0.024476,-0.091981,-0.12855,0.13633,-0.020469,-0.050252,0.012817,-0.012412,-0.057861,-0.27815,0.21338,-0.094486,0.1299,-0.12243,-0.12955,0.19162,-0.0037811,0.25007,-0.050091,-0.26622,0.020452,-0.061971,0.11606,-0.028843,0.16109,-0.21905,0.65954,-0.30666,-0.095733,-0.18674,-0.12335,-0.15398,0.057811,0.0091992,0.11435,-0.039882,-0.12915
88,0.02616,0.033423,-0.0059396,0.065485,0.11091,0.081741,0.042184,0.12124,0.11712,0.064101,0.18084,0.086524,0.024637,0.097789,-0.054032,0.1281,0.0034889,0.1102,-0.071076,0.089497,0.097199,0.012759,0.03872,0.071791,0.17248,0.115,0.038863,0.069497,0.015334,0.16718,0.095112,0.13791,-0.010575,0.010389,0.055795,0.096229,-0.06009,0.16974,0.026481,0.04323,-0.026222,0.080022,0.14341,-0.062642,0.21622,0.16385,0.13772,-0.22193,0.0070584,0.031904,0.16236,-0.23051,-0.11359,0.077045,0.22446,-0.013186,0.12022,0.059786,0.2611,0.057885,0.076157,-0.24252,0.14027,-0.037749,0.095979,0.11155,-0.33369,0.10052,0.023526,0.17907,-0.10511,0.17806,0.25096,0.3755,-0.26373,0.032226,0.081184,0.2161,0.14399,0.038234,0.098871,0.14259,-0.020242,-0.093,-0.30853,-0.33691,0.30326,-0.094315,1,-0.1111,0.038142,0.020025,0.074024,0.077997,-0.060571,-0.032091,-0.17825,-0.14217,0.16429,-0.13037,0.060943,0.22822,-0.087444,-0.24128,-0.077258,0.097629,-0.065799,0.032835,0.074545,0.077876,0.0065374,0.15477,0.18811,0.051568,0.38529,-0.21046,0.19559,-0.0016575,0.053208,0.14668,-0.11453,-0.054648,-0.064472,0.10179,0.14072,0.035334,0.040897,-0.33111,-0.1247,0.23007,-0.11761,-0.19079,-0.012713,-0.23687,-0.20511,0.12826,0.06262,0.083646,0.033629,0.060406,0.2163,0.071183,0.31219,-0.050694,0.12012,-0.0059707,0.085946,-0.10739,-0.18299,0.029103,0.017284,0.20992,0.009607,0.15352,0.021685,-0.065735,-0.065639,-0.074067,0.081806,0.10497,-0.068258,-0.29512,0.11547,-0.27922,0.075904,-0.07623,0.21711,0.17609,0.15405,-0.066583,-0.035491,-0.14467,0.24113
89,-0.025606,0.022361,0.13468,0.0098632,-0.027422,0.10282,0.025286,0.11717,0.024587,0.048371,0.045046,-0.013848,0.080916,-0.025595,0.0277,0.076041,0.054718,0.062366,0.089411,-0.051354,0.01162,-0.015636,-0.075901,-0.086594,-0.15015,0.067732,0.018385,0.016492,0.041893,0.045205,0.086235,0.051699,0.00077522,-0.11512,0.010321,-0.1909,0.028828,0.027847,0.076299,-0.0092891,0.22917,0.088793,-0.050987,-0.063664,0.046645,-0.065497,-0.1168,0.1526,0.058592,-0.050624,0.007684,0.057272,-0.11502,-0.077371,-0.17511,-0.12449,-0.11054,0.0095163,0.033007,-0.23331,0.085043,-0.08361,-0.16623,-0.18571,0.12805,-0.026354,-0.078862,0.011219,-0.01311,-0.21533,-0.055054,-0.15509,0.18751,0.17467,0.033308,-0.20842,0.087315,-0.018897,-0.1477,-0.20594,-0.26648,0.16188,-0.28782,0.073607,0.24459,-0.031906,-0.14724,-0.0064053,-0.1111,1,0.24496,-0.026112,-0.11731,0.26932,0.10621,-0.17063,0.10664,0.17912,-0.20283,0.029582,0.10065,0.20037,0.15578,-0.091998,-0.056625,-0.096253,-0.032111,-0.25461,-0.2915,-0.045994,-0.12412,-0.033969,0.033485,0.1966,0.1726,0.015148,-0.22396,0.072276,-0.046109,0.35295,0.25656,-0.019754,0.074625,-0.12038,0.063848,0.02414,0.032975,0.12459,0.15046,0.022846,0.21145,0.13896,0.17023,-0.056928,0.065765,-0.18025,-0.10259,0.0091879,-0.43854,0.1726,-0.027912,0.068844,-0.084065,0.063428,-0.11425,-0.19385,0.074669,-0.054924,-0.074328,-0.036385,-0.40803,0.3036,0.0067708,-0.038478,-0.088819,0.17841,0.10678,-0.30588,-0.10277,0.10294,0.012916,-0.051625,-0.030141,0.009974,0.092495,-0.066091,-0.010192,0.077954,-0.16636,-0.026438,0.13835,0.094039,-0.14281
90,-0.10654,-0.077413,-0.084947,-0.079144,-0.12642,-0.17566,-0.19112,-0.055553,-0.17977,-0.025435,-0.19275,-0.063444,-0.061197,-0.098069,-0.11698,-0.12397,-0.18764,-0.16417,-0.11429,-0.21193,0.010658,-0.11959,-0.12194,-0.10296,-0.16068,-0.00037504,-0.11538,-0.099151,-0.15203,0.062235,0.010676,-0.089397,0.017551,-0.17422,-0.2138,-0.098837,-0.17363,0.0092835,-0.033654,-0.066046,-0.075122,0.087132,-0.098835,-0.098907,0.20242,0.064858,-0.22675,-0.029819,0.16926,-0.16909,0.12125,0.1603,0.0026139,-0.089145,-0.29487,-0.024453,-0.22955,-0.13615,-0.034497,-0.17485,0.046859,0.048573,-0.16208,0.098943,0.057356,-0.043054,-0.042352,-0.042004,0.0015064,-0.074451,-0.073092,-0.19077,0.21434,0.094685,-0.10778,0.061573,-0.060602,0.042153,-0.12571,-0.2471,0.34379,0.33067,-0.12689,0.34566,-0.099996,-0.036275,-0.084651,0.20186,0.038142,0.24496,1,0.22268,0.028605,0.17521,0.24436,-0.066869,0.037931,0.18675,0.00064259,0.25215,0.20545,0.12184,-0.080422,-0.049757,-0.047557,0.019044,-0.03893,-0.013179,-0.37469,-0.016976,-0.10849,-0.21682,0.065512,0.449,-0.091618,-0.0033181,0.10081,-0.039863,-0.087185,0.23219,0.23652,-0.1156,0.0090083,0.038951,-0.13509,-0.010969,-0.077009,0.089188,-0.0051525,-0.16728,0.045623,-0.041033,0.0080775,-0.13693,0.24449,-0.36813,-0.015284,0.043936,-0.10235,0.12883,0.050349,0.15506,0.12502,-0.20103,0.20993,-0.03649,0.0731,-0.036664,0.13139,-0.15212,-0.16723,-0.019446,-0.1234,-0.18335,-0.29333,-0.22714,0.19072,0.10706,0.065454,0.11109,-0.21916,-0.30744,0.13891,-0.090663,0.14102,0.095722,-0.30537,0.066377,-0.012495,-0.13823,-0.2172,0.23773,0.015198
91,0.18003,0.22716,0.20732,0.23583,0.15958,0.18968,0.25983,0.26225,0.18839,0.22732,0.12936,0.11849,0.23584,0.16071,0.15769,0.14173,0.23254,0.16295,0.25659,0.12878,0.34181,0.18443,0.26541,0.15903,0.14331,0.33861,0.28434,0.15003,0.2635,0.28345,0.17873,0.20431,0.25214,0.22224,0.14434,0.22403,0.36307,0.19029,-0.0025385,0.18296,0.18639,0.27821,0.16298,0.29387,0.22766,0.34252,0.22309,0.10774,0.25079,0.16007,0.3907,0.095107,0.36447,0.24887,0.1375,0.24597,0.060837,0.14827,0.21148,0.092175,0.23004,0.21653,-0.069406,0.28388,0.080244,-0.0024707,0.24042,-0.0066569,0.1341,0.24239,-0.0036702,0.19314,0.21873,0.21209,0.015782,0.44748,0.05724,0.10846,-0.011507,-0.0021772,0.36165,0.269,0.16625,0.31581,0.24425,-0.048677,-0.0052778,0.18246,0.020025,-0.026112,0.22268,1,-0.12729,0.12211,-0.14074,-0.040054,-0.02674,-0.073137,0.12367,-0.049495,0.10484,0.054321,-0.22522,0.30966,0.003696,-0.11506,-0.13738,0.21315,-0.11916,0.081928,0.031176,0.055334,-0.33034,0.052169,-0.013632,-0.050155,0.097621,-0.14933,0.24469,-0.081216,0.11461,0.15213,-0.16947,0.20495,0.050123,0.24684,0.054887,0.040862,-0.14756,0.1029,-0.081354,0.043243,0.01232,0.09133,0.006455,0.07547,0.2962,-0.19048,-0.17091,0.2303,0.049863,-0.16414,0.021959,0.12545,-0.28582,0.12714,0.29445,-0.14659,-0.022167,-0.2399,0.044606,0.046227,-0.26262,-0.089361,-0.065893,-0.18719,0.17343,0.24771,-0.003274,0.070053,-0.037765,-0.18462,0.085796,-0.14488,0.21017,-0.18911,0.027513,0.0014158,-0.15143,0.1222,-0.10325,-0.078026,-0.038459
92,0.16759,0.047472,0.057807,0.02391,0.080037,0.050624,-0.049955,0.11671,0.16097,0.19365,0.16301,0.14389,0.14053,0.080824,0.092692,0.18245,0.046907,0.15998,0.17912,0.14649,0.00030801,0.2064,0.072707,0.11349,0.20874,0.019701,0.039208,0.10355,-0.011885,0.19787,0.12492,0.13295,0.12848,0.17544,0.057357,0.1631,0.15254,0.16882,0.16539,0.12441,0.077635,0.15327,-0.010962,0.11249,0.085132,0.13232,0.20848,0.09074,0.20254,0.057845,-0.061555,0.073463,0.10276,0.071409,0.087742,0.10187,0.19012,-0.078324,0.13551,0.088411,-0.11995,0.2896,0.12777,0.080132,-0.12756,0.21917,-0.089765,0.2113,0.099778,0.13265,0.077616,0.13001,0.081976,-0.066251,0.05716,-0.071089,-0.13887,-0.086683,0.15984,0.18809,0.047614,-0.046166,-0.0017876,0.12306,-0.089476,0.0078262,0.18528,0.045362,0.074024,-0.11731,0.028605,-0.12729,1,-0.11883,-0.11237,0.1147,0.1375,0.053563,-0.064504,0.049742,-0.16366,-0.049455,-0.031365,-0.28833,0.034412,0.2643,-0.082446,-0.060291,-0.021608,0.14511,0.06887,0.021948,0.061894,0.18575,-0.11344,-0.068304,-0.2588,-0.022923,-0.043231,0.070246,-0.29608,-0.073109,0.036906,-0.19555,0.038462,-0.17416,0.015296,-0.31101,0.10671,-0.20717,-0.069319,-0.25662,-0.022036,-0.079255,-0.073996,-0.23062,-0.22175,0.19048,-0.042444,-0.1511,-0.010446,-0.082637,0.31033,-0.11409,-0.051372,0.10853,-0.10391,0.18382,0.16912,-0.093319,-0.25863,0.17214,0.38239,0.23473,-0.36592,0.32763,-0.015472,-0.17242,0.045256,0.16631,-0.0085231,0.19112,-0.10837,0.27695,-0.078335,-0.062446,-0.25523,-0.062123,0.19694,-0.082083,0.15622,0.03517,-0.24479
93,0.26989,0.27977,0.26654,0.28191,0.22496,0.18243,0.40252,0.33454,0.24714,0.31101,0.15565,0.16465,0.2903,0.13618,0.20034,0.23413,0.137,0.22136,0.28953,0.17512,0.34508,0.1888,0.15236,0.11984,0.1253,0.20633,0.27801,0.11405,0.35623,0.22217,0.14385,0.1581,0.15886,0.08379,0.26933,0.20826,0.25496,0.067026,0.28983,0.31663,0.32558,0.21578,0.11905,0.079993,0.53437,0.38415,0.0063428,0.25422,0.39419,0.34982,0.32308,-0.054822,0.018171,0.037164,0.21735,0.023623,0.061036,0.20205,0.23493,-0.18845,0.10168,0.15633,0.24385,-0.093709,0.21394,-0.050083,0.13735,-0.078754,0.09713,-0.080607,0.084017,0.055586,0.05713,0.30729,0.15144,-0.023749,0.32045,0.11419,-0.043654,-0.13301,-0.1118,0.035078,0.13636,0.30484,0.1626,0.096653,0.17684,0.046698,0.077997,0.26932,0.17521,0.12211,-0.11883,1,0.1254,0.027597,-0.11858,0.03501,-0.13514,0.075803,0.077261,0.10867,-0.027701,0.088601,0.066101,0.037586,0.06742,0.078222,-0.11122,-0.21297,-0.35373,-0.02804,-0.053845,0.19115,0.40771,0.016527,-0.15996,0.16041,0.14886,0.14692,0.19534,0.12448,0.034226,-0.051367,0.012714,0.027658,-0.086701,-0.17494,0.20801,0.062113,0.25077,0.43326,-0.13992,-0.037086,0.10065,0.1513,-0.07226,-0.084301,0.082866,0.24659,-0.043387,-0.0777,0.23835,-0.24219,-0.019815,-0.18618,0.095041,0.20843,-0.04348,-0.058049,-0.31954,0.12061,-0.048727,-0.0069144,0.048689,-0.36198,-0.017548,-0.085337,0.17132,0.055999,0.13038,0.067022,0.25106,0.02308,0.13899,0.086979,-0.29215,0.28444,-0.25432,-0.17881,-0.16313,0.17216,0.14349
94,-0.067426,-0.15204,-0.15815,-0.084455,-0.11334,-0.059696,-0.14029,-0.086234,-0.20497,-0.11647,-0.30663,-0.13259,-0.27586,-0.023126,-0.1991,-0.088991,-0.21162,-0.12038,-0.22444,-0.21633,-0.061375,-0.097714,-0.27162,-0.16163,-0.2065,-0.1248,-0.17169,-0.090645,-0.1157,-0.13416,-0.14705,-0.055243,-0.1768,-0.26233,-0.16165,-0.24902,-0.13427,-0.14741,-0.061862,-0.18526,-0.10982,-0.13713,-0.22932,-0.29175,-0.22759,-0.19314,-0.21557,-0.1014,-0.14451,-0.015024,-0.3212,-0.022269,-0.15171,-0.23113,-0.081054,-0.022116,-0.23744,-0.12365,0.047086,-0.0059902,0.077601,-0.071228,0.0061576,-0.14206,0.044829,-0.090627,-0.049671,-0.23456,-0.026643,0.050115,-0.20582,-0.25894,0.053844,-0.1483,0.0022528,-0.12348,-0.13679,0.17763,-0.090725,0.084845,-0.059308,0.037338,-0.37594,0.1384,-0.15395,-0.0051098,-0.18603,0.050066,-0.060571,0.10621,0.24436,-0.14074,-0.11237,0.1254,1,-0.048623,-0.21982,-0.077201,-0.13172,-0.029036,-0.0062734,0.0022914,0.16173,0.16656,-0.033572,0.20854,-0.0021163,0.13094,-0.20432,0.056437,-0.18195,-0.18013,0.36734,0.1674,0.10068,-0.18539,-0.14591,-0.11189,-0.1117,-0.15378,0.14154,-0.081939,-0.11155,0.053878,-0.016821,-0.18196,-0.23514,0.039054,-0.00065716,-0.068446,-0.062616,-0.071809,-0.044009,0.15849,-0.11409,0.11232,-0.11157,0.22134,0.0075062,0.029963,-0.16569,0.20668,0.04164,-0.13492,0.30318,-0.22599,-0.28354,0.14965,0.12944,-0.046859,0.06396,-0.042254,-0.055194,-0.066503,-0.089402,-0.090945,-0.012311,-0.3573,-0.18975,0.10152,0.11323,-0.40235,0.13416,0.05934,0.11109,0.18041,-0.1296,0.20101,0.064885,0.09493,-0.2243,0.10728,0.24264
95,0.16295,0.1136,0.1898,0.21432,0.19327,0.044347,0.23581,0.0626,0.18307,0.091649,0.22256,0.15621,0.17928,0.12713,0.079634,-0.032894,0.051934,0.27863,0.089736,0.098412,0.19482,0.18668,0.21443,0.19385,0.14427,0.13893,0.096466,0.20691,0.12661,0.18361,0.2052,0.16672,0.023619,0.16011,0.19339,0.18676,0.075755,0.21943,0.30964,0.015215,0.042481,0.11967,0.078647,0.15231,0.15352,0.24942,0.16273,0.013358,0.034244,0.20541,-0.25438,0.35609,0.27361,0.1534,0.17457,0.30537,0.061336,0.21524,-0.0034867,-0.051669,0.0045001,-0.11391,0.068601,0.0693,0.19973,0.35924,0.10805,0.26912,0.33729,0.20951,0.082696,0.0020881,0.07599,0.071753,-0.0069431,-0.03067,0.10552,0.044467,0.085788,0.052528,0.047402,0.06211,0.057191,0.20464,0.20571,0.13078,0.27399,0.1305,-0.032091,-0.17063,-0.066869,-0.040054,0.1147,0.027597,-0.048623,1,0.17367,-0.097927,-0.036567,0.077682,0.040652,0.085811,0.12349,-0.06294,0.28433,0.053044,0.29867,-0.079894,-0.022387,-0.22214,0.30168,-0.054901,0.074701,-0.027505,-0.054361,0.062656,0.18978,-0.013581,0.37615,-0.31498,-0.3822,0.19527,-0.048184,-0.096896,-0.24723,-0.06592,-0.097469,-0.13833,-0.030734,0.030285,0.14759,0.11019,-0.19955,-0.10982,0.14652,0.01584,-0.025562,0.13223,0.061325,0.092579,0.097782,-0.10346,0.016754,0.083767,-0.011792,-0.1753,-0.022486,0.097837,0.19983,-0.15051,0.13408,-0.025137,-0.25954,0.14287,0.13781,-0.12506,0.11929,0.012795,-0.045719,-0.062982,-0.17936,-0.030915,0.049151,-0.036984,0.36378,-0.13046,-0.18538,0.23177,-0.26426,-0.095736,0.026156,-0.17117,-0.11116
96,0.18906,0.15897,0.19927,0.28652,0.12909,0.12874,0.061498,0.089041,0.27945,0.15093,0.37219,0.19555,0.21747,0.072621,0.19744,0.17058,0.25288,0.17059,0.15026,0.15996,0.02484,0.17233,0.2239,0.25742,0.342,0.21437,0.27699,0.29997,0.19447,0.18784,0.32106,0.094575,0.35543,0.2719,0.17532,0.21672,0.20374,0.14355,0.15824,0.15636,0.14953,0.22886,0.19515,0.33498,-0.0074755,0.11885,0.2338,0.18275,0.27123,-0.0026458,0.12961,0.12758,0.1387,0.22403,-0.02769,0.030781,-0.033927,-0.022722,-0.0731,0.02405,0.046646,-0.1257,-0.12009,0.16867,0.038665,-0.019938,0.010702,0.10604,0.21909,0.054319,0.28349,0.18298,0.076129,0.069463,0.039678,-0.029898,0.14616,-0.27742,0.0015131,0.089452,0.01503,-0.13736,0.25832,0.11694,0.2917,0.15811,0.17058,0.055223,-0.17825,0.10664,0.037931,-0.02674,0.1375,-0.11858,-0.21982,0.17367,1,0.012642,0.26713,0.12846,0.22322,-0.0064547,-0.029876,-0.10552,-0.096929,0.045182,0.019271,-0.044377,0.14868,-0.039424,0.26836,0.11892,0.047269,-0.056213,-0.20474,-0.030239,0.0054304,0.23882,-0.026587,0.1165,0.28195,0.06624,-0.03087,-0.25803,-0.051663,-0.1375,0.087136,0.12289,0.10396,0.00085615,0.20151,-0.013223,0.2433,-0.015722,-0.20022,-0.24563,0.20743,0.019359,-0.15667,-0.35051,0.10588,-0.22489,-0.16554,0.2447,-0.32045,0.071639,0.085289,-0.033826,-0.056839,-0.050831,-0.10614,0.23319,0.12871,-0.025655,0.029141,-0.12338,0.13918,0.14389,-0.29356,0.11261,0.086929,0.06339,0.01933,-0.00013955,0.078922,-0.13877,0.043229,0.072064,-0.072799,0.12527,0.17743,-0.10164,-0.16648
97,-0.025941,0.00087069,0.15792,0.095052,-0.039829,0.086452,-0.013243,0.067109,0.013458,0.074569,0.011169,0.095078,0.077787,0.12373,0.073665,-0.036645,0.037972,-0.006181,0.13708,0.098574,0.048081,0.094116,0.11014,0.12052,0.039591,0.016325,-0.13046,0.17582,0.055643,0.09774,0.239,-0.0097587,0.078617,0.063183,0.14104,0.052389,0.16625,0.057925,0.099531,0.27747,0.043076,-0.017533,0.1342,-0.019991,0.091478,-0.078936,-0.034562,0.23102,0.097798,0.054689,0.12046,0.16145,0.13787,-0.084149,-0.074453,-0.16505,0.078524,0.13535,-0.05273,-0.19718,-0.1272,0.13693,-0.14793,-0.051393,0.1287,0.083422,0.033302,-0.05724,-0.0011279,-0.13298,0.17633,0.012141,0.33645,-0.097122,-0.067049,-0.1002,-0.083637,0.0016691,0.14209,-0.0044907,0.094966,-0.0083946,-0.022362,0.18138,-0.089295,0.094352,0.12411,0.37092,-0.14217,0.17912,0.18675,-0.073137,0.053563,0.03501,-0.077201,-0.097927,0.012642,1,0.014714,0.22939,-0.25149,-0.1011,-0.00052918,-0.10778,-0.090685,-0.24398,0.12431,-0.093558,-0.20805,-0.18356,-0.30589,-0.19104,0.26938,0.25943,-0.011028,-0.3451,0.17427,-0.09675,-0.053986,-0.086548,0.18001,-0.084013,-0.18221,0.081155,0.011427,-0.03495,-0.1036,0.03292,0.35315,0.036997,0.055932,-0.12194,0.31153,-0.0076892,0.058235,-0.17576,-0.29887,0.091057,-0.19312,0.15013,0.15399,0.34932,-0.095125,0.030003,-0.041319,0.047908,0.098469,0.04525,0.15614,-0.085171,-0.099454,0.1394,0.030853,0.030031,-0.011522,-0.058161,0.1093,-0.12792,0.091026,-0.11354,0.058659,0.09002,0.2051,0.17051,-0.2738,-0.027091,-0.074138,-0.18272,0.015197,-0.14734,0.066085,0.24714,-0.25695
98,-0.023825,0.075968,0.021879,0.017044,0.056372,0.050822,0.025788,-0.028314,-0.049689,0.083149,0.058073,0.084388,0.0069071,-0.056102,-0.00095707,0.097573,0.030461,-0.013734,-0.0080593,0.05474,0.12877,0.034957,0.045032,0.1986,0.23544,0.19675,0.03087,0.029053,0.030633,0.019509,0.092689,0.019003,0.15907,0.2146,-0.031969,0.14989,0.11436,0.28106,-0.055776,0.17421,0.085295,0.14595,0.1516,0.1314,-0.21588,0.16561,0.23382,-0.11986,0.065008,-0.024802,0.29089,0.070638,0.061632,0.14584,0.10493,0.022824,-0.15354,0.26973,-0.012937,0.081484,-0.060007,-0.19415,-0.16182,-0.12321,-0.020196,-0.051527,0.097041,-0.0017579,0.071395,0.044236,-0.04115,0.083868,0.10171,0.18771,-0.10885,0.062826,0.1161,-0.13814,0.067101,0.019831,0.1285,-0.10419,0.095824,-0.084569,-0.092564,-0.02227,0.20565,-0.027963,0.16429,-0.20283,0.00064259,0.12367,-0.064504,-0.13514,-0.13172,-0.036567,0.26713,0.014714,1,0.1354,0.15568,0.11515,0.066602,0.073478,0.023789,0.1767,-0.029585,0.003662,0.051929,0.056168,0.1374,-0.13762,-0.0085293,-0.084983,-0.058294,-0.04683,0.23077,-0.011329,0.084355,-0.13772,0.10078,-0.12787,0.13066,-0.29263,-0.13399,0.25492,-0.22479,0.023893,-0.18543,-0.067573,0.097265,-0.20613,0.11335,-0.037268,-0.21818,0.044055,0.20986,0.19369,0.03575,-0.0046779,0.23088,-0.15611,0.071323,0.25178,-0.092759,0.027462,0.018163,-0.00042157,0.13868,-0.11356,0.025452,0.11971,0.057058,-0.077992,0.3325,-0.036405,0.053553,0.17101,0.045083,0.11473,-0.16228,0.015115,-0.12971,0.037445,-0.023191,-0.17316,0.38726,-0.27049,-0.148,-0.12774,0.12326,-0.057629,0.25939
99,0.10485,0.16228,0.27236,0.23581,0.13981,0.14847,0.088875,0.12313,0.10533,0.15668,0.11755,0.35716,0.30934,0.31841,0.22913,0.071226,0.13267,0.13323,0.14842,0.11932,0.17518,0.26902,0.24665,0.16446,0.10224,0.22563,0.14023,0.20651,0.064161,0.12699,0.13779,0.048629,0.25341,0.18697,0.25116,0.17342,0.072594,0.20061,0.22184,0.22343,0.22295,0.23143,0.16073,0.13408,0.25918,0.15585,0.044482,0.27293,0.36955,0.037817,0.22339,0.35588,0.1468,0.26661,-0.0042894,0.04586,0.11034,0.24619,0.2091,-0.13698,0.029445,0.12453,-0.086336,0.040171,0.032526,0.022895,0.15518,-0.010791,-0.15594,0.13875,-0.017477,-0.074483,0.15193,0.24894,-0.018689,0.15933,-0.19837,0.018008,0.217,0.11699,0.13904,-0.080004,-0.038442,0.18583,-0.051865,-0.057192,0.15545,0.2166,-0.13037,0.029582,0.25215,-0.049495,0.049742,0.075803,-0.029036,0.077682,0.12846,0.22939,0.1354,1,-0.27642,0.065127,-0.093835,0.20779,0.12321,0.12207,0.30017,0.22133,-0.20515,-0.13817,0.28485,-0.051705,0.091889,0.1348,-0.15086,-0.042226,0.10974,0.10902,0.10171,0.10114,0.22621,0.15627,0.25912,-0.17342,-0.30666,-0.080898,0.10968,-0.15226,0.0077444,-0.0086262,-0.072034,-0.068832,0.15436,0.27327,0.15055,-0.19713,-0.1709,0.04078,0.16756,0.037878,0.29236,0.26376,0.061007,-0.015022,0.13241,0.0071299,-0.12276,-0.13375,0.12609,-0.11711,-0.043866,0.037887,0.29606,0.048866,0.015958,0.048463,0.18136,0.13321,-0.01548,-0.14045,-0.2158,0.025763,0.22407,0.10115,0.066259,-0.18173,-0.028776,0.050856,-0.14353,-0.068203,-0.12689,0.013252,-0.26324
