,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
22,0.80913,0.80752,0.80162,0.75205,0.81656,0.82776,0.81192,0.77053,0.822,0.79991,0.76372,0.74457,0.77658,0.74282,0.69792,0.75126,0.78911,0.74193,0.57312,0.70775,0.6218,0.6273,1,0.56349,0.81294,0.52476,0.61346,0.62487,0.60612,0.49522,0.5885,0.61284,0.46474,0.22362,0.56231,0.3404,0.5647,0.45387,0.47778,0.60269,-0.013104,0.19895,0.081234,0.25439,0.30913,0.1374,0.15023,-0.067757,0.13044,-0.033744,-0.072367,0.021861,-0.13146,0.017113,0.2223,0.12592,-0.49084,-0.17381,-0.18925,-0.17332,-0.1398,0.068268,-0.0086046,0.1323,-0.18971,-0.33269,-0.26854,0.17489,-0.13992,-0.072442,-0.15483,-0.067036,-0.087285,-0.11166,0.2011,0.03798,-0.0091894,-0.21296,-0.29857,0.24105,-0.19434,0.031154,-0.22876,0.074251,-0.063235,-0.069659,0.13071,0.033163,0.09469,0.21739,0.012105,-0.090738,0.35956,0.17937,-0.068119,0.10655,-0.016978,0.22091,-0.036633,-0.083183,0.38308,-0.091874,-0.013089,0.10928,-0.071154,-0.028144,0.26875,0.03023,0.059226,0.23687,0.058062,-0.04169
23,0.76066,0.69896,0.69917,0.71249,0.70992,0.66691,0.68894,0.67556,0.64581,0.69114,0.72081,0.71343,0.64445,0.59808,0.65293,0.61035,0.69237,0.67654,0.60309,0.60477,0.51659,0.63588,0.56349,1,0.68468,0.47007,0.60327,0.59693,0.40301,0.48213,0.64894,0.46485,0.24465,0.44155,0.45341,0.57061,0.39787,0.31754,0.32624,0.36383,0.10614,0.3633,0.060488,-0.04092,0.30917,0.11576,0.03017,-0.14897,-0.0068799,-0.15512,0.18434,0.22495,-0.17627,0.031967,-0.047399,-0.0081634,-0.20292,-0.2405,-0.046519,-0.17599,-0.2932,0.0062018,-0.075784,-0.073356,-0.2768,-0.2158,-0.36785,0.23031,-0.23991,0.032632,-0.039337,0.004856,0.02719,-0.024007,-0.026843,-0.063971,-0.10308,-0.20903,-0.22123,0.47971,-0.035434,-0.046116,-0.31165,0.14926,-0.12867,0.018406,-0.095489,0.099458,0.17146,0.22704,-0.14565,-0.10533,0.16677,0.073392,0.036848,0.2051,-0.037519,0.34258,-0.25402,-0.1489,0.45583,-0.20724,0.12882,-0.13589,0.060761,-0.15653,0.079301,-0.0118,-0.11621,0.18675,0.080617,-0.11824
24,0.86263,0.76229,0.76414,0.76129,0.79494,0.8438,0.7672,0.81206,0.77383,0.77283,0.8194,0.75271,0.75969,0.66389,0.77789,0.73978,0.78071,0.81141,0.54871,0.70168,0.69004,0.62516,0.81294,0.68468,1,0.5041,0.64002,0.59671,0.62465,0.48884,0.54338,0.53327,0.4202,0.25704,0.54311,0.4153,0.50933,0.55275,0.28782,0.53422,-0.10431,0.27145,0.038076,0.1652,0.28402,0.080321,0.056168,-0.20049,0.081262,-0.16723,0.057706,-0.040208,-0.078166,-0.15695,0.04332,0.076162,-0.40489,-0.17694,0.013087,0.027775,-0.20713,0.052648,0.040571,-0.073102,-0.17144,-0.33136,-0.14074,0.2694,-0.093026,-0.13977,-0.22985,-0.050869,-0.038179,0.024119,0.21844,0.034713,0.14482,-0.052497,-0.27468,0.34678,-0.1933,-0.025161,-0.19535,0.12439,-0.1134,-0.15689,0.13429,-0.060741,0.18761,0.20804,-0.04512,-0.070326,0.27913,0.086781,-0.17086,0.035671,-0.10052,0.22377,-0.1473,-0.030369,0.37696,-0.0070279,0.10922,0.15319,0.029344,-0.084431,0.16556,-0.032314,0.17058,0.27314,0.09131,0.0016309
25,0.66326,0.55706,0.61765,0.67486,0.6248,0.62416,0.58593,0.65226,0.61441,0.5759,0.65151,0.55948,0.57262,0.60536,0.55598,0.50557,0.62592,0.65508,0.39497,0.7189,0.51695,0.53255,0.52476,0.47007,0.5041,1,0.3882,0.54214,0.45932,0.35982,0.4218,0.39506,0.20192,0.18273,0.37804,0.21768,0.42388,0.31745,0.39374,0.3336,-0.015693,0.26488,0.087927,0.24824,0.014515,0.15949,-0.044896,-0.0865,0.33937,-0.40476,-0.31049,0.017971,-0.19622,0.083638,-0.038915,-0.00089778,-0.19747,-0.082406,-0.45849,-0.02957,-0.072627,0.10033,-0.048283,0.11678,-0.088153,-0.33048,-0.14123,0.27665,-0.15999,0.06026,-0.095602,-0.16533,0.045198,-0.040222,0.1031,0.062785,-0.10423,-0.37171,-0.096288,0.37398,-0.031248,0.080318,-0.1546,0.26414,-0.15725,-0.16471,-0.083362,0.1138,0.24521,0.1575,-0.089255,-0.16386,0.26188,0.012798,-0.026982,0.1693,0.13884,-0.052443,-0.05748,-0.11846,0.13609,0.016519,-0.082261,0.3593,-0.042203,0.0264,0.28917,-0.09516,-0.0029325,0.066287,-0.1686,0.031043
26,0.72747,0.71995,0.67144,0.68013,0.64382,0.72001,0.72481,0.67055,0.68046,0.69415,0.66303,0.69286,0.67528,0.509,0.72847,0.58737,0.61544,0.62037,0.71813,0.58223,0.61542,0.62617,0.61346,0.60327,0.64002,0.3882,1,0.65912,0.4651,0.53382,0.6233,0.36995,0.39115,0.2038,0.57826,0.45834,0.23462,0.1987,0.34671,0.53299,-0.0067894,0.27419,0.18027,0.021633,0.20841,0.11865,0.18137,0.015008,-0.098393,-0.081922,-0.097902,-0.078565,-0.03675,-0.11326,0.091628,-0.057743,-0.37998,-0.30771,-0.25595,-0.15252,-0.26986,-0.15837,-0.29328,0.051282,-0.18224,-0.34035,-0.17464,0.048107,-0.22897,-0.1764,-0.16133,0.1154,0.049166,0.041789,0.098955,0.018593,-0.071225,-0.37407,-0.1287,0.30094,0.019516,0.16729,-0.29112,-0.19421,-0.21368,-0.1115,0.19695,0.16105,-0.12263,0.18359,0.022762,-0.075224,0.3576,0.17597,0.16755,-0.038264,0.043518,0.083686,0.069231,-0.06416,0.38682,-0.16362,0.09695,0.011096,0.01834,-0.11538,0.24843,0.039233,-0.079782,0.34423,0.019264,-0.20984
27,0.75902,0.77714,0.74462,0.76721,0.71098,0.81659,0.72472,0.70152,0.75545,0.79405,0.71159,0.78588,0.61915,0.69569,0.77324,0.6938,0.73914,0.74123,0.58309,0.70574,0.58316,0.61454,0.62487,0.59693,0.59671,0.54214,0.65912,1,0.534,0.56695,0.7183,0.47343,0.48788,0.40349,0.48965,0.42882,0.36422,0.31454,0.30911,0.40595,0.063835,0.1641,0.15171,0.086313,0.25672,0.018328,0.19019,-0.24358,0.011512,-0.31766,-0.009191,0.029406,-0.071814,-0.18059,0.090727,-0.047154,-0.15677,-0.33712,-0.17767,-0.15508,-0.087496,0.082893,-0.072172,-0.048925,-0.32616,-0.223,-0.34127,0.19075,-0.19766,0.040021,-0.16816,-0.015907,-0.074063,0.023637,0.10237,-0.015246,-0.05287,-0.36587,-0.3826,0.40591,-0.12461,0.26395,-0.091526,0.22722,-0.070408,-0.31441,0.18637,0.063552,-0.12501,0.28518,-0.065814,-0.12175,0.42574,0.0013223,0.092606,0.074073,-0.07404,-0.094336,0.087482,-0.010595,0.25747,-0.14585,0.026813,-0.028498,-0.01652,-0.0078578,0.19509,0.059053,0.036482,0.18219,-0.01293,-0.087428
28,0.61381,0.67484,0.6184,0.54006,0.6083,0.70935,0.58574,0.57329,0.60984,0.57114,0.61658,0.64547,0.654,0.65623,0.62333,0.69082,0.5078,0.61805,0.51726,0.53984,0.54639,0.49923,0.60612,0.40301,0.62465,0.45932,0.4651,0.534,1,0.41615,0.57159,0.39799,0.43287,0.15778,0.3925,0.29475,0.43557,0.38292,0.4693,0.37841,0.020842,0.099443,0.25219,0.23462,0.091318,0.10493,-0.070509,-0.147,-0.04523,-0.12515,-0.23956,-0.081887,0.052214,0.055956,0.060551,0.11629,-0.32866,-0.2618,-0.21975,-0.087364,-0.14035,0.060027,0.039533,0.034755,-0.14251,-0.44312,-0.19337,0.33519,0.095126,-0.0001061,-0.11936,0.010113,0.19827,-0.086604,0.033655,0.12986,0.049412,-0.12501,-0.24708,0.1471,-0.20527,0.084605,-0.15607,0.054982,-0.014991,-0.11436,0.12444,-0.14266,0.1673,0.26479,0.14371,0.0067658,0.45072,0.038179,0.070895,-0.13757,0.056419,0.13209,0.018909,-0.0070112,0.14662,0.023378,-0.14539,0.2217,-0.057574,0.058394,0.30101,0.076858,-0.016575,0.054105,0.095569,-0.18491
29,0.61023,0.65094,0.61073,0.66178,0.61519,0.60837,0.72822,0.5962,0.60642,0.59884,0.56932,0.62102,0.5333,0.54103,0.58306,0.59664,0.61176,0.55727,0.37775,0.60003,0.46098,0.43146,0.49522,0.48213,0.48884,0.35982,0.53382,0.56695,0.41615,1,0.51986,0.33532,0.32839,0.20193,0.45082,0.34893,0.4209,0.28233,0.29952,0.43292,0.069598,0.20513,0.0011901,0.2535,0.15637,0.12591,-0.035857,-0.0027375,-0.23044,-0.072744,0.033937,-0.013882,0.025323,-0.0732,0.073547,0.16216,-0.26885,-0.41024,-0.081818,-0.12168,-0.068127,0.04775,0.040318,-0.024508,-0.32013,-0.15767,-0.29563,0.11942,-0.079431,0.023967,-0.065107,0.12261,0.23316,-0.03797,0.052059,0.067031,-0.083356,-0.30126,-0.082322,-0.0020172,-0.25048,0.13249,0.083587,-0.0038992,0.1855,-0.22881,0.055054,0.037214,0.010644,0.1488,0.10097,-0.2219,0.1538,-0.062393,0.088565,-0.11673,-0.17524,0.1119,0.11851,-0.10409,0.19199,-0.15131,0.03856,-0.26259,0.042692,0.053768,0.26796,-0.02614,0.081248,0.19733,0.083705,0.065727
30,0.69221,0.7331,0.70899,0.63225,0.67495,0.71275,0.70726,0.69378,0.59029,0.66618,0.67878,0.70837,0.60381,0.65239,0.68003,0.63914,0.62407,0.58067,0.67499,0.59842,0.46953,0.47169,0.5885,0.64894,0.54338,0.4218,0.6233,0.7183,0.57159,0.51986,1,0.42061,0.39487,0.35771,0.39441,0.5008,0.36694,0.26326,0.3597,0.47624,0.23933,0.14376,0.1372,0.077926,0.19169,0.05617,0.15209,0.068631,-0.071623,-0.10239,0.089492,0.18852,-0.17064,0.043197,0.10614,-0.048772,-0.19515,-0.10964,-0.092347,-0.061883,0.00073312,0.12917,-0.18265,-0.094814,-0.38859,-0.23507,-0.21851,0.3008,0.028022,0.16305,-0.15962,0.085242,-0.047206,-0.10186,-0.019088,0.012347,-0.23076,-0.19802,-0.24134,0.35993,0.0012936,0.2524,-0.1471,0.1149,0.094156,-0.1844,-0.068938,0.1111,-0.14538,0.30448,0.11156,-0.12876,0.48039,-0.007601,0.11552,0.17227,-0.090227,0.14826,-0.094652,-0.13215,0.37649,-0.23583,0.043809,-0.12216,0.1557,0.073139,0.17149,0.16654,-0.06906,0.12694,0.1341,-0.012181
31,0.56055,0.57464,0.55462,0.59676,0.64353,0.61522,0.52899,0.54389,0.6609,0.51021,0.54491,0.57446,0.50943,0.53328,0.4951,0.55631,0.57919,0.51287,0.37252,0.51716,0.48011,0.41628,0.61284,0.46485,0.53327,0.39506,0.36995,0.47343,0.39799,0.33532,0.42061,1,0.098786,0.44136,0.33031,0.33365,0.30793,0.39622,0.13358,0.55516,0.103,0.22831,0.010936,0.15371,0.23785,-0.168,-0.14626,-0.16797,0.16639,-0.025956,0.077327,0.14583,-0.095701,0.10391,0.06758,0.16851,-0.34096,-0.26359,-0.11179,-0.1413,0.014232,0.14814,0.10332,-0.044599,-0.29757,-0.39659,-0.1852,0.17231,-0.32466,0.014873,-0.087121,0.15668,-0.093101,0.071133,0.20333,0.11585,-0.088189,-0.14267,-0.28435,0.19949,-0.11195,0.10945,-0.20974,0.14382,0.076795,-0.18919,0.078335,-0.088028,-0.01274,0.10326,-0.13729,-0.055936,0.12309,0.039653,0.0083252,0.21297,0.063828,-0.067,-0.24586,-0.14895,0.19877,-0.29695,0.080975,-0.16779,-0.069904,-0.1706,0.083593,-0.052574,-0.032141,0.26586,-0.066581,-0.074211
32,0.48709,0.54947,0.4786,0.4597,0.47261,0.57869,0.53906,0.44705,0.42185,0.52743,0.35151,0.4965,0.47383,0.48694,0.52398,0.47925,0.49366,0.41825,0.3535,0.40813,0.32836,0.51948,0.46474,0.24465,0.4202,0.20192,0.39115,0.48788,0.43287,0.32839,0.39487,0.098786,1,0.09552,0.32033,0.31512,0.19592,0.14116,0.43391,0.27647,0.0095885,0.034819,0.15935,0.25161,0.17889,0.29199,0.20986,0.098239,-0.15712,-0.052034,0.015608,-0.20954,0.20394,0.044693,0.45866,2.1216e-05,-0.14545,-0.12997,-0.283,-0.17806,-0.091366,0.10435,0.0025959,-0.074027,0.015588,-0.29845,-0.28121,0.041834,-0.16538,0.19293,-0.51062,-0.13646,0.048555,0.06307,-0.027318,0.23506,-0.053645,-0.026789,-0.11435,0.16206,-0.057636,0.15853,0.11239,0.0076904,-0.10312,-0.032465,0.2223,-0.084019,-0.19224,0.021208,0.014393,-0.18094,0.37543,-0.063476,-0.097103,-0.043465,-0.02204,0.014649,0.27612,0.095086,0.26956,0.04345,-0.11618,-0.02428,-0.1396,0.040446,0.15934,0.1459,0.11272,0.21351,0.076776,-0.32872
33,0.36981,0.33012,0.37004,0.42603,0.46068,0.31822,0.3181,0.41339,0.3386,0.31706,0.41648,0.37484,0.24304,0.47361,0.36549,0.3262,0.44443,0.40078,0.27234,0.34769,0.31875,0.35271,0.22362,0.44155,0.25704,0.18273,0.2038,0.40349,0.15778,0.20193,0.35771,0.44136,0.09552,1,0.25129,0.57516,0.13236,0.40245,0.053594,0.23045,-0.028328,0.26828,-0.016456,-0.07559,0.16284,-0.26314,-0.017683,0.01906,-0.11029,0.12702,0.13951,0.26421,-0.08955,0.24423,-0.083608,-0.11365,-0.058545,0.031963,-0.0086166,-0.21812,-0.0099719,-0.14738,0.016068,-0.11879,-0.20426,-0.14178,-0.37479,0.070141,-0.36688,-0.0051551,-0.079072,0.090269,-0.086241,-0.044989,0.40818,0.11526,-0.10911,-0.18829,-0.14567,0.40277,0.026184,-0.039283,0.0062515,0.3083,-0.13993,-0.20261,-0.056474,0.11451,-0.15555,0.32441,-0.10505,0.09456,0.18419,0.16609,0.08011,0.19869,-0.055088,-0.19565,-0.27905,-0.070872,0.26755,-0.292,-0.14827,-0.041354,-0.046654,0.0098501,0.062885,-0.19036,-0.10428,0.36682,-0.0055985,-0.13241
34,0.57413,0.60306,0.49657,0.62407,0.54624,0.55864,0.60557,0.4425,0.58085,0.63598,0.59224,0.57714,0.57599,0.53626,0.57532,0.47166,0.55928,0.60042,0.46532,0.46395,0.58988,0.56156,0.56231,0.45341,0.54311,0.37804,0.57826,0.48965,0.3925,0.45082,0.39441,0.33031,0.32033,0.25129,1,0.33829,0.31861,0.21583,0.2193,0.19453,-0.024253,0.17727,-0.010718,0.12225,0.11444,0.2439,0.056848,-0.10138,-0.2126,0.092143,-0.021624,-0.07696,-0.070682,-0.22068,-0.0064888,0.10956,-0.25213,-0.256,-0.23419,-0.27571,-0.10399,-0.37217,0.003106,0.41738,0.10916,-0.20168,-0.39591,-0.11131,-0.083281,-0.23544,-0.10251,0.16687,-0.095815,-0.12414,0.25032,0.016696,-0.17404,-0.24273,-0.31297,0.25174,-0.070949,0.083412,-0.1746,-0.21952,-0.05461,-0.41018,0.17989,-0.015995,0.11465,0.20205,0.020797,0.23379,0.22142,-0.0027933,0.12011,0.028514,-0.044766,0.054806,0.035023,-0.1738,0.25587,-0.26979,0.041579,0.020269,0.04426,-0.12213,0.15688,0.12045,-0.05974,0.27032,0.087694,-0.067571
35,0.55889,0.53154,0.56536,0.49314,0.58404,0.52289,0.49408,0.6167,0.41171,0.44556,0.49037,0.59294,0.51473,0.53319,0.46267,0.55892,0.50419,0.42213,0.44262,0.53566,0.43159,0.4846,0.3404,0.57061,0.4153,0.21768,0.45834,0.42882,0.29475,0.34893,0.5008,0.33365,0.31512,0.57516,0.33829,1,0.18952,0.077061,0.29873,0.37675,0.15264,0.36523,0.037907,0.083873,0.27417,0.0015294,-0.11938,0.076349,-0.26555,-0.037908,0.062194,0.11289,-0.026079,0.073483,0.069518,-0.10922,-0.19894,0.0554,-0.042039,-0.31177,-0.060529,-0.2726,-0.17474,-0.032823,-0.082822,-0.19577,-0.19481,0.062019,-0.12891,-0.035499,-0.071271,0.096712,0.11436,-0.089573,0.27796,0.066073,-0.14578,-0.16141,-0.19429,0.36055,0.1955,-0.060312,-0.053699,0.005067,-0.21477,-0.036095,-0.26771,0.093491,-0.06025,0.23069,0.015787,-0.084909,0.051533,0.12107,0.033713,0.2058,-0.1206,0.14321,-0.16029,-0.16672,0.32203,-0.11286,-0.10038,-0.097606,-0.10631,0.24085,0.12678,0.15154,-0.16984,0.44001,0.11032,-0.39119
36,0.51353,0.48484,0.54161,0.49495,0.50695,0.5093,0.46544,0.42944,0.50421,0.45005,0.51499,0.4929,0.47398,0.50471,0.34165,0.49591,0.52473,0.48822,0.34633,0.49918,0.36542,0.35559,0.5647,0.39787,0.50933,0.42388,0.23462,0.36422,0.43557,0.4209,0.36694,0.30793,0.19592,0.13236,0.31861,0.18952,1,0.43519,0.4189,0.26884,-0.070729,0.19205,0.095361,0.18913,0.27636,0.049746,-0.15341,-0.12614,0.030894,-0.14777,0.063658,0.22101,-0.12774,0.1003,-0.13082,0.094601,-0.32902,-0.35368,-0.23443,-0.023948,-0.10894,0.16323,0.083508,0.077066,-0.0083315,-0.11782,-0.28484,0.30278,0.035296,-0.019491,0.045524,-0.083594,0.071489,-0.403,0.13936,0.20609,0.0086718,-0.27717,-0.33005,0.25548,-0.0099513,-0.017702,-0.11436,0.040567,0.035666,-0.016508,-0.18092,0.14331,0.17988,0.10306,0.060717,0.17623,0.13363,0.16826,0.030583,0.15199,0.017796,0.18721,-0.20886,-0.070973,0.31319,0.043857,0.047959,0.15284,0.09502,0.015434,0.27893,-0.1703,-0.032785,0.06677,0.087422,0.040066
37,0.46147,0.36686,0.37173,0.47974,0.45334,0.3954,0.4213,0.42355,0.44479,0.38253,0.52736,0.42666,0.33137,0.42213,0.42411,0.33073,0.51996,0.56528,0.17437,0.43484,0.38079,0.23249,0.45387,0.31754,0.55275,0.31745,0.1987,0.31454,0.38292,0.28233,0.26326,0.39622,0.14116,0.40245,0.21583,0.077061,0.43519,1,0.044291,0.34318,0.017374,0.33883,-0.075778,0.11819,0.11139,-0.06869,0.12089,-0.038958,0.21565,0.11246,0.1632,-0.094453,-0.10424,0.11968,-0.15383,-0.027961,-0.18668,-0.11871,0.041134,-0.036396,-0.098461,0.036644,0.24346,-0.12448,-0.131,-0.058351,-0.23528,0.27531,-0.18003,0.00462,0.0013612,-0.19265,-0.048613,0.026502,0.40357,0.17238,0.20524,-0.089057,-0.14344,0.33576,-0.24582,-0.060156,-0.15843,0.16296,0.11067,-0.24917,0.051025,0.15691,0.19218,0.088891,-0.022114,0.1801,0.27242,0.08698,-0.041582,0.039374,-0.13022,-0.086611,-0.12691,0.028266,0.097571,0.12015,0.074111,0.13443,0.12194,-0.13669,0.11837,-0.16213,0.16248,0.20811,0.12399,0.17267
38,0.47762,0.45489,0.49856,0.45901,0.41681,0.4676,0.49729,0.34463,0.4018,0.43862,0.40136,0.51175,0.57281,0.4968,0.39318,0.49576,0.47452,0.49485,0.33754,0.44713,0.35121,0.43848,0.47778,0.32624,0.28782,0.39374,0.34671,0.30911,0.4693,0.29952,0.3597,0.13358,0.43391,0.053594,0.2193,0.29873,0.4189,0.044291,1,0.29329,0.16622,0.21587,0.15002,0.05243,0.41649,0.27883,0.013058,-0.024421,-0.14659,-0.097383,-0.2464,-0.032765,0.027991,0.35198,0.25786,0.063762,-0.41772,-0.08425,-0.23513,-0.077113,-0.20361,-0.034668,-0.12634,-0.040769,-0.062845,-0.31238,-0.10607,0.20595,-0.018568,0.14013,-0.069608,-0.11836,0.11172,-0.15742,-0.1475,0.00011228,0.088541,-0.15138,0.031724,0.14728,0.1721,-0.15597,-0.18888,0.12895,-0.24043,0.032677,-0.2028,0.086932,-0.057136,0.26026,0.088711,-0.15952,0.20144,0.33116,0.023847,0.10335,0.12773,0.12241,0.14605,0.06306,0.27955,-0.045483,-0.20322,0.077917,0.11445,0.1814,0.39447,-0.086142,-0.15079,0.06745,-0.07976,-0.36931
39,0.56851,0.55143,0.56509,0.53408,0.58195,0.59943,0.61639,0.63385,0.51834,0.4773,0.52165,0.5106,0.6178,0.46535,0.53473,0.62299,0.57972,0.43057,0.49416,0.49438,0.51217,0.44347,0.60269,0.36383,0.53422,0.3336,0.53299,0.40595,0.37841,0.43292,0.47624,0.55516,0.27647,0.23045,0.19453,0.37675,0.26884,0.34318,0.29329,1,-0.012943,0.36184,0.27453,0.074173,0.34964,-0.0053756,-0.08253,-0.039257,0.13773,-0.27598,-0.047178,-0.074863,0.00012548,0.12963,0.20723,0.19865,-0.44067,-0.11599,-0.053488,-0.065643,-0.1152,0.11322,-0.069311,-0.2045,-0.10097,-0.35824,-0.14875,0.088656,-0.29799,-0.016265,-0.11376,-0.070803,-0.096843,0.0063187,0.28012,-0.083608,-0.02053,-0.077407,-0.089442,0.028778,-0.054041,0.13647,-0.0027652,0.09622,0.12895,0.092524,0.093995,-0.036341,-0.056241,0.33367,0.12325,-0.21754,0.10159,0.25069,-0.14191,0.14242,-0.049444,0.092416,-0.16184,-0.1109,0.24386,-0.12732,-0.02523,-0.093202,0.0084747,-0.069411,0.25386,-0.042976,-0.028993,0.36858,0.060275,-0.0014863
40,-0.047768,-0.0020875,-0.0024582,0.025977,-0.007859,0.010618,0.027675,-0.065412,-0.035976,-0.016432,0.081749,0.15822,0.13744,0.032688,-0.033611,0.024157,-0.014983,-0.057933,-0.0069199,-0.0033967,-0.12705,-0.069792,-0.013104,0.10614,-0.10431,-0.015693,-0.0067894,0.063835,0.020842,0.069598,0.23933,0.103,0.0095885,-0.028328,-0.024253,0.15264,-0.070729,0.017374,0.16622,-0.012943,1,0.012315,-0.29448,0.10756,0.096176,-0.19978,0.015406,0.13282,-0.10568,0.1103,0.029946,-0.023253,0.019283,-0.048242,0.046422,-0.075843,0.062317,0.030667,0.034496,-0.080597,0.25896,-0.15863,-0.19686,-0.21678,-0.10607,-0.12011,0.095373,0.14725,0.0047612,0.26217,0.084004,0.0751,0.1265,-0.11084,-0.12639,-0.044198,0.08278,0.017026,-0.12918,0.044467,0.083955,-0.10414,0.13525,-0.0095489,0.03524,-0.056515,-0.093069,0.32247,-0.13221,0.051426,0.16953,-0.22435,0.06821,-0.018598,0.11129,0.11003,-0.092931,-0.062396,0.050878,0.16298,-0.00039358,-0.11616,0.066009,-0.30532,0.15947,0.051323,0.042989,0.059135,-0.14218,-0.018672,0.085824,-0.072838
41,0.27248,0.30675,0.21414,0.32961,0.34661,0.28187,0.27379,0.3568,0.28553,0.26717,0.39132,0.2569,0.3118,0.32206,0.24185,0.31999,0.39704,0.31825,0.20301,0.34768,0.30906,0.22687,0.19895,0.3633,0.27145,0.26488,0.27419,0.1641,0.099443,0.20513,0.14376,0.22831,0.034819,0.26828,0.17727,0.36523,0.19205,0.33883,0.21587,0.36184,0.012315,1,0.055871,-0.1254,0.092157,0.178,0.069481,-0.25322,-0.1183,-0.011293,0.11735,0.088654,-0.017874,0.11671,0.068336,0.13249,-0.081883,-0.057159,-0.095461,-0.22228,-0.2576,-0.070144,0.27357,-0.02142,0.1158,0.10469,-0.10093,0.071965,-0.38267,-0.10653,0.22888,0.057498,-0.27852,0.19142,0.13918,-0.012466,-0.18475,-0.061605,-0.02865,0.26248,0.13883,-0.27669,-0.15806,0.034906,-0.037469,0.032874,0.10245,0.10071,0.17248,-0.0068793,0.014774,0.0047922,-0.24586,0.19515,0.010351,0.15789,-0.026417,-0.042179,0.13254,-0.25748,0.11328,-0.084763,-0.10585,-0.059794,0.071107,-0.019898,0.0029525,-0.048502,0.024177,0.4802,-0.038925,-0.044472
42,0.089959,0.11465,0.13597,0.056839,0.097632,0.11023,0.097233,0.12407,0.12493,0.022627,0.036032,-0.037976,0.096007,0.026199,0.10344,0.051948,-0.0059476,0.11272,0.12412,0.031506,0.18153,0.28923,0.081234,0.060488,0.038076,0.087927,0.18027,0.15171,0.25219,0.0011901,0.1372,0.010936,0.15935,-0.016456,-0.010718,0.037907,0.095361,-0.075778,0.15002,0.27453,-0.29448,0.055871,1,-0.23943,0.16731,0.27946,0.15525,-0.08451,0.17817,-0.1725,-0.10644,-0.17858,0.16793,-0.03769,0.071954,0.095677,-0.070443,-0.2295,-0.16783,0.12146,-0.1227,0.030095,0.12489,0.089686,-0.043628,-0.027658,-0.15252,0.063447,0.046582,0.01052,0.045899,0.0033988,-0.012074,-0.071768,-0.11494,-0.02764,-0.059396,-0.11674,0.11047,-0.24671,-0.02924,0.17601,-0.00014802,0.012854,-0.034449,0.27013,0.067971,0.021891,0.052345,0.11263,0.24528,0.053001,0.19642,0.11414,-0.21857,-0.2513,0.26777,0.14541,-0.019163,0.20431,-0.023016,-0.010168,-0.26571,0.04282,-0.13739,-0.15811,-0.037975,0.023424,0.11006,-0.085488,-0.088117,-0.12716
43,0.19461,0.1945,0.1534,0.091478,0.18675,0.19659,0.17816,0.15003,0.18677,0.21488,0.11217,0.2389,0.15716,0.29356,0.096238,0.22896,0.071077,0.065047,0.0058837,0.20545,-0.13104,0.2482,0.25439,-0.04092,0.1652,0.24824,0.021633,0.086313,0.23462,0.2535,0.077926,0.15371,0.25161,-0.07559,0.12225,0.083873,0.18913,0.11819,0.05243,0.074173,0.10756,-0.1254,-0.23943,1,-0.29349,-0.052361,-0.087701,0.27603,0.069012,-0.0036742,-0.32334,-0.13231,-0.0032383,0.068208,0.055802,0.026844,-0.19866,0.10692,-0.43464,-0.034519,0.2901,0.21018,-0.034414,0.10959,0.12478,-0.19608,0.15412,0.20473,-0.024205,0.0020585,-0.10193,-0.20313,0.16592,-0.027779,-0.016251,0.2979,0.019556,0.15549,0.01227,0.17249,-0.059544,0.090058,0.059281,-0.20258,-0.11936,0.0010371,0.10368,-0.081196,0.10571,-0.087822,-0.19526,-0.13724,0.046764,-0.041704,0.23967,-0.11613,0.042912,-0.049805,0.2828,-0.18006,0.016071,0.1738,-0.12369,0.22415,-0.15776,0.33042,0.055165,0.050745,-0.17486,0.23304,0.0054019,0.054156
44,0.35635,0.3313,0.37295,0.30991,0.25317,0.32478,0.32355,0.29007,0.28738,0.26888,0.26124,0.24493,0.24692,0.24993,0.28714,0.33764,0.38567,0.32031,0.26892,0.19164,0.42714,0.28158,0.30913,0.30917,0.28402,0.014515,0.20841,0.25672,0.091318,0.15637,0.19169,0.23785,0.17889,0.16284,0.11444,0.27417,0.27636,0.11139,0.41649,0.34964,0.096176,0.092157,0.16731,-0.29349,1,0.069617,0.058943,-0.16557,-0.051135,-0.086961,0.10185,-0.059833,-0.032462,0.090768,-0.060843,0.054136,-0.41433,-0.080946,0.19296,0.089653,-0.23811,0.03795,0.080631,-0.33394,-0.044945,-0.18408,-0.17238,0.0034666,0.059494,0.209,-0.00051953,-0.10438,-0.086378,0.15609,0.1026,-0.045018,0.30221,-0.192,-0.070438,-0.0072046,0.19514,-0.0068147,-0.029201,0.086531,-0.042406,0.11542,-0.19371,-0.039726,0.00038656,0.15955,0.20463,-0.14925,0.033458,0.33497,-0.010105,0.04569,0.00059955,0.015547,-0.31294,0.11827,0.23975,-0.40185,-0.024404,-0.15673,0.032829,-0.085263,0.14743,-0.22887,-0.080649,0.047329,-0.13304,-0.14538
